
[00:00:00.000 --> 00:00:03.900]  恭主明問候弟兄姊妹平安
[00:04:33.520 --> 00:04:45.920]  耶護的王朝是第二對抗上帝期
[00:04:45.920 --> 00:04:46.840]  就是說
[00:04:46.840 --> 00:04:55.800]  現在有解經家說耶護之治是第二對抗上帝的開始
[00:04:55.800 --> 00:04:59.400]  耶護開創是第二個抗拒上帝期
[00:04:59.400 --> 00:05:03.440]  耶護開創是第二個抗拒上帝期
[00:05:03.440 --> 00:05:04.920]  大家看不看到北部那麼大國
[00:05:04.920 --> 00:05:06.680]  由頭到尾都是對抗上帝的
[00:05:06.680 --> 00:05:08.160]  Antagonism
[00:05:08.160 --> 00:05:09.440]  北部是這麼一個大國
[00:05:09.440 --> 00:05:11.680]  它從頭到尾都是對抗上帝的
[00:05:11.680 --> 00:05:15.520]  這個字很漂亮
[00:05:15.520 --> 00:05:19.120]  蘇聯入侵克里米亞
[00:05:19.120 --> 00:05:20.400]  中文怎麼翻譯
[00:05:20.400 --> 00:05:24.560]  蘇聯入侵克里米亞
[00:05:24.560 --> 00:05:26.480]  我們說普丁
[00:05:26.480 --> 00:05:29.800]  has antagonized the west
[00:05:29.800 --> 00:05:31.080]  得罪了
[00:05:31.080 --> 00:05:33.880]  與西方作對
[00:05:33.880 --> 00:05:37.640]  說普丁得罪了西方
[00:05:37.640 --> 00:05:39.080]  和我們加拿大有什麼關係
[00:05:39.080 --> 00:05:40.320]  和我們加拿大有什麼關係
[00:05:40.320 --> 00:05:41.760]  你知道我們的總理
[00:05:41.760 --> 00:05:43.080]  你知道我們的總理
[00:05:43.080 --> 00:05:44.000]  哈帕
[00:05:44.000 --> 00:05:44.600]  哈帕總理
[00:05:44.600 --> 00:05:45.480]  他現在在哪裡
[00:05:45.480 --> 00:05:46.640]  他現在在哪裡
[00:05:46.640 --> 00:05:47.880]  奇耶
[00:05:47.880 --> 00:05:49.320]  他就在基輔
[00:05:49.320 --> 00:05:51.720]  就是在烏克蘭的首都
[00:05:51.720 --> 00:05:52.800]  就在烏克蘭的首都
[00:05:52.800 --> 00:05:58.240]  是第一個西方的國家進去慰問他們
[00:05:58.240 --> 00:06:02.200]  是第一個西方的國家進去慰問
[00:06:02.200 --> 00:06:04.600]  所以你看到蘇聯
[00:06:04.600 --> 00:06:07.000]  蘇聯應該叫俄羅斯
[00:06:07.000 --> 00:06:08.800]  所以你看到俄羅斯
[00:06:08.800 --> 00:06:11.080]  has antagonized the west
[00:06:11.080 --> 00:06:12.720]  用了這個字
[00:06:12.720 --> 00:06:15.760]  和西方大家唱對台戲的廣東話
[00:06:15.760 --> 00:06:16.920]  就是用廣東話來講
[00:06:16.920 --> 00:06:18.880]  和西方有一場對抗
[00:06:18.880 --> 00:06:19.520]  對抗
[00:06:19.520 --> 00:06:20.440]  對撐
[00:06:20.440 --> 00:06:21.440]  就對抗
[00:06:21.440 --> 00:06:22.320]  這個字很厲害
[00:06:22.320 --> 00:06:23.400]  以色列呢
[00:06:23.400 --> 00:06:24.160]  以色列
[00:06:24.160 --> 00:06:25.560]  由頭到尾
[00:06:25.560 --> 00:06:26.720]  由頭至尾
[00:06:26.720 --> 00:06:28.200]  它不是撐上去
[00:06:28.200 --> 00:06:29.920]  是對撐
[00:06:29.920 --> 00:06:34.240]  就是和對抗上帝
[00:06:34.240 --> 00:06:35.800]  所以大家讀北角歷史的時候
[00:06:35.800 --> 00:06:37.320]  要有這樣的心態
[00:06:37.320 --> 00:06:38.800]  大家讀北角歷史的時候
[00:06:38.800 --> 00:06:39.440]  應該有這樣的心態
[00:06:39.440 --> 00:06:40.800]  北角的君王
[00:06:40.800 --> 00:06:41.600]  北角的君王
[00:06:41.600 --> 00:06:42.880]  沒有一個好的君王
[00:06:42.880 --> 00:06:44.440]  沒有一個好的君王
[00:06:44.440 --> 00:06:45.560]  沒有一個合格
[00:06:45.560 --> 00:06:46.800]  沒有一個合格
[00:06:46.800 --> 00:06:47.440]  好了
[00:06:47.440 --> 00:06:51.360]  所以剛才我講過了
[00:06:51.360 --> 00:06:52.080]  現在
[00:06:52.080 --> 00:06:55.120]  我們看到的經文
[00:06:55.120 --> 00:06:59.040]  耶護是第九章開始講的
[00:06:59.040 --> 00:07:00.440]  我們看到的經文
[00:07:00.440 --> 00:07:02.440]  耶護是第九章開始講的
[00:07:02.440 --> 00:07:05.000]  現在來到第十章二十八節了
[00:07:05.000 --> 00:07:06.720]  就是來到經文之前的那一節了
[00:07:06.720 --> 00:07:09.800]  就是來到第十章二十八節
[00:07:09.800 --> 00:07:11.480]  我今天的經文是十章二十九節
[00:07:11.480 --> 00:07:15.040]  我們今天的經文是十章二十九節開始
[00:07:15.040 --> 00:07:17.240]  由第九章至十章二十八節
[00:07:17.240 --> 00:07:20.480]  從九章到十章二十八節
[00:07:20.480 --> 00:07:21.800]  它的時期
[00:07:21.800 --> 00:07:22.800]  這個時期
[00:07:22.800 --> 00:07:25.160]  是它第一年
[00:07:25.160 --> 00:07:26.240]  十章第一年
[00:07:26.240 --> 00:07:28.480]  王位都還沒有坐穩
[00:07:28.480 --> 00:07:30.640]  王位都還沒有坐穩
[00:07:30.640 --> 00:07:32.720]  但是現在十章二十九節
[00:07:32.720 --> 00:07:33.760]  十章二十九節
[00:07:33.760 --> 00:07:34.760]  就講到最後了
[00:07:34.760 --> 00:07:35.880]  就講到結尾了
[00:07:38.320 --> 00:07:41.480]  你看看它其實的作王
[00:07:41.480 --> 00:07:42.400]  其實它這個作王
[00:07:42.400 --> 00:07:43.520]  我跳到後面
[00:07:43.520 --> 00:07:45.360]  它作的王是二十八年
[00:07:45.360 --> 00:07:46.800]  我們跳到最後
[00:07:46.800 --> 00:07:47.680]  看它作王
[00:07:47.680 --> 00:07:49.880]  它的王朝
[00:07:49.880 --> 00:07:51.960]  王朝叫Dynasty
[00:07:51.960 --> 00:07:53.840]  就是它這個王朝
[00:07:53.840 --> 00:07:56.800]  就等於我們清朝
[00:07:56.800 --> 00:07:58.200]  就像我們清朝
[00:07:58.200 --> 00:07:59.400]  四百多年了
[00:07:59.400 --> 00:08:00.320]  我們清朝是
[00:08:00.320 --> 00:08:01.280]  宋元明清
[00:08:01.280 --> 00:08:02.560]  大家都認不認識這些
[00:08:02.560 --> 00:08:03.840]  是朝代
[00:08:03.840 --> 00:08:06.000]  就是唐氏元明清
[00:08:06.000 --> 00:08:07.640]  這個就是
[00:08:07.640 --> 00:08:09.640]  耶護呢
[00:08:09.640 --> 00:08:10.840]  它也是一個朝代
[00:08:10.840 --> 00:08:12.000]  它也是一個朝代
[00:08:12.000 --> 00:08:13.280]  總共八十八年
[00:08:13.280 --> 00:08:14.560]  整個是八十八年
[00:08:14.560 --> 00:08:16.440]  它自己作了王二十八年
[00:08:16.440 --> 00:08:17.880]  它自己作王二十八年
[00:08:17.880 --> 00:08:19.040]  這個是聖經行
[00:08:19.040 --> 00:08:21.200]  最後一章就講了
[00:08:21.200 --> 00:08:23.920]  就聖經三十一節有講
[00:08:23.920 --> 00:08:24.760]  那你看到呢
[00:08:24.760 --> 00:08:26.400]  我剛才講了
[00:08:26.400 --> 00:08:28.680]  經文一跳就跳到最後了
[00:08:28.680 --> 00:08:30.240]  經文一跳跳到最後
[00:08:30.240 --> 00:08:32.480]  它中間那一段
[00:08:32.480 --> 00:08:33.760]  它中間這一段
[00:08:33.760 --> 00:08:35.040]  它中間那一段是
[00:08:35.040 --> 00:08:36.840]  三十二三十三節就講完了
[00:08:36.840 --> 00:08:38.840]  就三十一三十二節就講完了
[00:08:38.840 --> 00:08:40.360]  是講它怎麼輸球
[00:08:40.360 --> 00:08:41.360]  就是講
[00:08:41.360 --> 00:08:42.520]  我就是
[00:08:42.520 --> 00:08:44.720]  就說打輸了仗
[00:08:44.720 --> 00:08:47.560]  我用了足球的語彙打輸了球
[00:08:47.560 --> 00:08:49.280]  就說我用足球的語言
[00:08:49.280 --> 00:08:51.240]  說我打輸了球
[00:08:51.240 --> 00:08:53.080]  那就是
[00:08:53.080 --> 00:08:55.560]  它丟了地
[00:08:55.560 --> 00:08:58.800]  就是它已經丟成濕地
[00:08:58.800 --> 00:09:00.680]  它的版圖就一直在那邊洗
[00:09:00.680 --> 00:09:03.520]  它的版圖就一路一路減小
[00:09:03.520 --> 00:09:05.360]  耶護作王二十八年
[00:09:05.360 --> 00:09:08.320]  耶護作王二十八年
[00:09:08.320 --> 00:09:10.560]  這二十七年做了些什麼呢
[00:09:10.560 --> 00:09:12.040]  這二十七年在做什麼呢
[00:09:12.040 --> 00:09:13.120]  知道它失敗
[00:09:13.120 --> 00:09:14.280]  外交失敗
[00:09:14.280 --> 00:09:15.800]  知道它外交失敗
[00:09:15.800 --> 00:09:17.120]  國勢越來越弱
[00:09:17.120 --> 00:09:21.480]  國勢越來越弱
[00:09:21.480 --> 00:09:22.360]  所以呢
[00:09:22.360 --> 00:09:23.320]  我剛才講了
[00:09:23.320 --> 00:09:24.680]  為什麼作者不講呢
[00:09:24.680 --> 00:09:26.160]  為什麼作者不講呢
[00:09:26.160 --> 00:09:27.720]  四個字
[00:09:27.720 --> 00:09:30.760]  無可奉告
[00:09:30.760 --> 00:09:33.880]  因為他所做的事
[00:09:33.880 --> 00:09:36.360]  上帝不欣賞
[00:09:36.360 --> 00:09:38.640]  上帝不欣賞
[00:09:38.640 --> 00:09:41.800]  作者就不記載
[00:09:41.800 --> 00:09:43.840]  大家現在明白這句話
[00:09:43.840 --> 00:09:45.680]  於是你可以回答到很多人問
[00:09:45.680 --> 00:09:50.600]  為什麼聖經沒有H2O
[00:09:50.600 --> 00:09:52.560]  無可奉告
[00:09:52.560 --> 00:09:56.640]  就是說聖經為什麼有些東西不記載呢
[00:09:56.640 --> 00:10:02.120]  為什麼聖經沒有地球氣溫高升
[00:10:02.120 --> 00:10:07.840]  為什麼聖經沒有講全球溫暖
[00:10:07.840 --> 00:10:11.640]  為什麼聖經沒有講全球溫暖
[00:10:11.640 --> 00:10:12.640]  你懂答了沒有
[00:10:12.640 --> 00:10:14.520]  你知不知道回答
[00:10:14.520 --> 00:10:16.320]  因為聖經這麼多作者
[00:10:16.320 --> 00:10:17.600]  聖經這麼多作者
[00:10:17.600 --> 00:10:18.640]  對這個問題
[00:10:18.640 --> 00:10:19.560]  對這個問題
[00:10:19.560 --> 00:10:20.440]  沒什麼興趣
[00:10:20.440 --> 00:10:21.080]  沒什麼興趣
[00:10:21.080 --> 00:10:22.680]  不過在啟示錄可以看到
[00:10:22.680 --> 00:10:24.920]  在啟示錄可以看到
[00:10:24.920 --> 00:10:26.760]  很多毀滅的事
[00:10:26.760 --> 00:10:27.800]  很多毀滅的事
[00:10:27.800 --> 00:10:28.880]  很多火的事
[00:10:28.880 --> 00:10:29.960]  很多火的事
[00:10:29.960 --> 00:10:33.320]  我就想到地球氣溫會增加
[00:10:33.320 --> 00:10:35.800]  地球氣溫會增加
[00:10:35.800 --> 00:10:37.040]  殺人放火
[00:10:37.040 --> 00:10:37.960]  殺人放火
[00:10:37.960 --> 00:10:39.840]  在啟示錄是不是很多火
[00:10:39.840 --> 00:10:41.640]  在啟示錄是不是很多火
[00:10:41.640 --> 00:10:43.640]  地球氣溫升不升起
[00:10:43.640 --> 00:10:44.640]  地球氣溫會不升起
[00:10:44.640 --> 00:10:45.880]  我知道是這麼多
[00:10:45.880 --> 00:10:47.240]  我知道是這麼多
[00:10:47.240 --> 00:10:49.280]  那些化學原位的元素為什麼
[00:10:49.280 --> 00:10:50.120]  我不知道
[00:10:50.120 --> 00:10:52.040]  化學元素的事情我不知道
[00:10:52.040 --> 00:10:53.320]  聖經也沒有講
[00:10:53.320 --> 00:10:54.920]  聖經也沒有講
[00:10:54.920 --> 00:10:56.320]  聖經是全能的
[00:10:56.320 --> 00:10:58.320]  為什麼沒有化學
[00:10:58.320 --> 00:11:00.800]  然後聖經全能怎麼會講化學呢
[00:11:00.800 --> 00:11:04.000]  對不起聖經不是一本化學書
[00:11:04.000 --> 00:11:05.200]  對不起聖經不是一本化學書
[00:11:05.200 --> 00:11:06.320]  也不是生物學書
[00:11:06.320 --> 00:11:07.400]  也不是生物學書
[00:11:07.400 --> 00:11:09.320]  如果你要考
[00:11:09.320 --> 00:11:12.040]  因為我以前香港要回考
[00:11:12.040 --> 00:11:13.880]  因為我在香港以前也會考
[00:11:13.880 --> 00:11:15.440]  如果你考生物學的話
[00:11:15.440 --> 00:11:17.480]  如果說你考生物學的話
[00:11:17.480 --> 00:11:19.080]  那你不讀生物學的書
[00:11:19.080 --> 00:11:20.400]  你就讀這本聖經
[00:11:20.400 --> 00:11:22.400]  你如果只讀聖經
[00:11:22.400 --> 00:11:23.280]  不讀生物學的書
[00:11:23.280 --> 00:11:24.360]  我保你物格
[00:11:24.360 --> 00:11:26.000]  我保證你考不成
[00:11:26.000 --> 00:11:27.760]  因為聖經不是講這些
[00:11:27.760 --> 00:11:28.960]  因為聖經不是講這些
[00:11:28.960 --> 00:11:31.840]  聖經是講上帝對人的心意
[00:11:31.840 --> 00:11:34.760]  因為聖經是講上帝對人的心意
[00:11:34.760 --> 00:11:36.880]  你看到這裡作者就說
[00:11:36.880 --> 00:11:38.560]  耶護值得講的東西
[00:11:38.560 --> 00:11:40.560]  耶護值得講的
[00:11:40.560 --> 00:11:41.520]  值得講的
[00:11:41.520 --> 00:11:42.360]  值得稱讚的
[00:11:42.360 --> 00:11:43.360]  作者就說出來
[00:11:43.360 --> 00:11:45.200]  作者都已經講過了
[00:11:45.200 --> 00:11:47.280]  耶護也做了很多壞的事情
[00:11:47.280 --> 00:11:49.280]  耶護做了很多壞的事情
[00:11:49.280 --> 00:11:50.480]  他沒有講完
[00:11:50.480 --> 00:11:51.320]  他沒有講完
[00:11:51.320 --> 00:11:52.680]  有些壞的事情他講
[00:11:52.680 --> 00:11:53.760]  有一些他講了
[00:11:53.760 --> 00:11:55.280]  聖經教導我們是什麼呢
[00:11:55.280 --> 00:11:57.000]  對我們有教訓性的
[00:11:57.000 --> 00:11:58.120]  他講出來
[00:11:58.120 --> 00:11:59.240]  你看你會看到
[00:11:59.240 --> 00:12:01.760]  聖經對我們有教訓性的言語
[00:12:01.760 --> 00:12:02.720]  他都會講出來
[00:12:02.720 --> 00:12:03.520]  其實大家
[00:12:03.520 --> 00:12:05.560]  我們讀這段經文
[00:12:05.560 --> 00:12:07.080]  讀耶護的歷史
[00:12:07.080 --> 00:12:09.000]  其實一方面是讓我們知道
[00:12:09.000 --> 00:12:10.080]  怎麼去讀聖經
[00:12:10.080 --> 00:12:11.720]  讓我們讀耶護的歷史
[00:12:11.720 --> 00:12:12.760]  就讓我們去明白
[00:12:12.760 --> 00:12:14.400]  怎麼去讀聖經
[00:12:14.400 --> 00:12:15.960]  我最大的感受
[00:12:15.960 --> 00:12:17.160]  我最大的感受
[00:12:17.160 --> 00:12:18.280]  就是三十節
[00:12:18.280 --> 00:12:19.480]  就三十節
[00:12:19.480 --> 00:12:24.200]  耶護作者上帝眼中看為正的事
[00:12:24.200 --> 00:12:26.440]  開始他的統治
[00:12:26.440 --> 00:12:30.560]  耶護作者上帝眼中看為正的事
[00:12:30.560 --> 00:12:32.680]  開始
[00:12:32.680 --> 00:12:34.360]  那你整個經文呢
[00:12:34.360 --> 00:12:36.600]  他整個經文呢
[00:12:36.600 --> 00:12:37.720]  用香港話
[00:12:37.720 --> 00:12:38.840]  用香港話來講
[00:12:38.840 --> 00:12:41.360]  他衰奶妹
[00:12:41.360 --> 00:12:45.200]  就是他衰到最後
[00:12:45.200 --> 00:12:45.960]  為什麼呢
[00:12:45.960 --> 00:12:48.000]  為什麼呢
[00:12:48.000 --> 00:12:49.000]  自我
[00:12:49.000 --> 00:12:50.200]  自我
[00:12:50.200 --> 00:12:54.040]  其實他是一個很有潛能
[00:12:54.040 --> 00:12:56.520]  他這個很有潛能
[00:12:56.520 --> 00:12:58.000]  他很有前景
[00:12:58.000 --> 00:12:58.960]  很有前景
[00:12:58.960 --> 00:12:59.880]  我們一路讀聖經
[00:12:59.880 --> 00:13:02.040]  他很順暢的
[00:13:02.040 --> 00:13:03.160]  他做的事情
[00:13:03.160 --> 00:13:04.600]  他要做的事情都做了
[00:13:04.600 --> 00:13:05.840]  他要做的某些事情
[00:13:05.840 --> 00:13:07.880]  他都已經做得很徹底
[00:13:07.880 --> 00:13:11.120]  上帝要先知叫他擊殺亞哈全家
[00:13:11.120 --> 00:13:14.240]  先知要他擊殺亞哈全家
[00:13:14.240 --> 00:13:15.600]  他擊殺亞哈全家呢
[00:13:15.600 --> 00:13:17.120]  他已經擊殺亞哈全家了
[00:13:17.120 --> 00:13:18.880]  好像一些芥豆腐那樣容易
[00:13:18.880 --> 00:13:25.480]  好像做得非常輕鬆容易
[00:13:25.480 --> 00:13:29.080]  但是他缺乏了熟齡的眼睛
[00:13:29.080 --> 00:13:31.880]  但是缺乏熟齡的眼光
[00:13:31.880 --> 00:13:33.640]  他清洗巴黎教
[00:13:33.640 --> 00:13:35.680]  他清洗巴黎教
[00:13:35.680 --> 00:13:36.480]  OK
[00:13:36.480 --> 00:13:40.080]  他做了很多
[00:13:40.080 --> 00:13:41.400]  人認為很難做的事情
[00:13:41.400 --> 00:13:42.160]  他做了
[00:13:42.160 --> 00:13:44.920]  他做了很多人認為很難做的事情
[00:13:44.920 --> 00:13:45.720]  他都做了
[00:13:45.720 --> 00:13:47.440]  但是他成功之後
[00:13:47.440 --> 00:13:48.800]  但是他成功之後
[00:13:48.800 --> 00:13:51.560]  他擔心他的王位坐不穩
[00:13:51.560 --> 00:13:53.920]  他擔心他的王位坐不穩
[00:13:53.920 --> 00:13:58.560]  又回到耶羅邦所做的事情
[00:13:58.560 --> 00:14:01.600]  又回到耶羅邦所做的事情
[00:14:01.600 --> 00:14:03.280]  把那兩隻金牛捧出來
[00:14:03.280 --> 00:14:06.080]  把那兩隻金牛捧出來
[00:14:06.080 --> 00:14:08.560]  叫以色列人
[00:14:08.560 --> 00:14:10.160]  去拜金牛
[00:14:10.160 --> 00:14:11.360]  去拜金牛
[00:14:11.360 --> 00:14:12.640]  代替耶和華
[00:14:12.640 --> 00:14:13.440]  代替耶和華
[00:14:13.440 --> 00:14:14.640]  告訴別人
[00:14:14.640 --> 00:14:15.960]  告訴別人
[00:14:15.960 --> 00:14:18.440]  這兩隻牛就代表著耶和華
[00:14:18.440 --> 00:14:20.280]  這兩隻牛就代表著耶和華
[00:14:20.280 --> 00:14:21.880]  不需要去耶路撒冷
[00:14:21.880 --> 00:14:23.400]  不需要去耶路撒冷
[00:14:23.400 --> 00:14:24.600]  因為去耶路撒冷
[00:14:24.600 --> 00:14:27.840]  是摩世規定一年最少一次
[00:14:27.840 --> 00:14:31.240]  因為去耶路撒冷是五金的規定
[00:14:31.240 --> 00:14:32.520]  所以看到他的心態
[00:14:32.520 --> 00:14:33.680]  他這樣做的時候
[00:14:33.680 --> 00:14:35.600]  所以大家看到他的心態的時候
[00:14:35.600 --> 00:14:36.880]  在他做的時候
[00:14:36.880 --> 00:14:38.840]  我都替他非常可惜
[00:14:38.840 --> 00:14:41.760]  我都替他覺得可惜
[00:14:41.760 --> 00:14:43.040]  在他連莊的時候
[00:14:43.040 --> 00:14:44.520]  上帝給他恩典
[00:14:44.520 --> 00:14:46.040]  在他年輕力壯的時候
[00:14:46.040 --> 00:14:47.640]  上帝給他恩典
[00:14:47.640 --> 00:14:49.480]  但是他在恩典上墮落
[00:14:49.480 --> 00:14:51.400]  在他恩典上墮落
[00:14:51.400 --> 00:14:52.400]  所以他是一個
[00:14:52.400 --> 00:14:55.680]  A fallen rising star
[00:14:55.680 --> 00:14:58.080]  一個掉下來的明日之星
[00:14:58.080 --> 00:15:01.760]  是一個掉下來的明日之星
[00:15:01.760 --> 00:15:02.680]  今天我在電視看到
[00:15:02.680 --> 00:15:04.160]  誰像這樣的人呢
[00:15:04.160 --> 00:15:05.600]  在我們電視上看到
[00:15:05.600 --> 00:15:06.680]  誰像這樣的人呢
[00:15:06.680 --> 00:15:11.800]  Justin Bieber
[00:15:11.800 --> 00:15:13.760]  Justin Bieber
[00:15:13.760 --> 00:15:16.080]  是不是很有潛力
[00:15:16.080 --> 00:15:17.640]  他最近壞了什麼
[00:15:17.640 --> 00:15:19.160]  最近在
[00:15:19.160 --> 00:15:21.360]  很多事情
[00:15:21.360 --> 00:15:22.240]  我們不是笑他
[00:15:22.240 --> 00:15:23.480]  只是很可惜
