
[00:00:00.000 --> 00:00:03.260]  「非一般的時代,非一般的崇拜」
[00:02:04.680 --> 00:02:07.400]  祂在講的是上帝的憤怒
[00:02:07.400 --> 00:02:13.080]  上帝的憤怒傾倒在猶太人的身上
[00:02:13.080 --> 00:02:14.200]  有人會問
[00:02:14.200 --> 00:02:16.360]  「上帝為甚麼這麼火滾?
[00:02:16.360 --> 00:02:18.480]  上帝為甚麼這麼衝動?
[00:02:18.480 --> 00:02:22.360]  這麼寶貴的一個聖殿就這樣毀於一旦?
[00:02:22.360 --> 00:02:25.760]  上帝為甚麼不忍耐一下?
[00:02:25.760 --> 00:02:29.120]  我想帶你回去看《馬太福音》
[00:02:29.120 --> 00:02:32.440]  我想你明白
[00:02:32.440 --> 00:02:37.640]  上帝之所以要血染耶誠背後的恩由
[00:02:37.640 --> 00:02:41.480]  《馬太福音》第十二章,第三十一節
[00:02:41.480 --> 00:02:42.720]  我們想都想不到
[00:02:42.720 --> 00:02:47.080]  跟我們公元七十年有關係的一段經文
[00:02:47.080 --> 00:02:48.400]  這裏這樣說
[00:02:48.400 --> 00:02:51.200]  《馬太福音》第十二章,第三十一節
[00:02:51.200 --> 00:02:53.000]  所以我告訴你們
[00:02:53.000 --> 00:02:54.920]  人一切的罪禍
[00:02:54.920 --> 00:02:57.440]  攝族的話都可以得赦免
[00:02:57.440 --> 00:03:01.400]  但是攝族聖靈總不得赦免
[00:03:01.400 --> 00:03:04.480]  凡說話干犯人子的話可以赦免
[00:03:04.480 --> 00:03:07.320]  但是說話干犯聖靈的
[00:03:07.320 --> 00:03:11.440]  今世、來世總不得赦免
[00:03:11.440 --> 00:03:13.320]  不知道大家知不知道故事的背景
[00:03:13.320 --> 00:03:14.880]  故事背景是
[00:03:14.880 --> 00:03:20.200]  耶穌醫治了一個又盲又啞的人
[00:03:20.200 --> 00:03:22.480]  於是祂顯了一個很大的神蹟
[00:03:22.480 --> 00:03:25.280]  大到周圍的人在說
[00:03:25.280 --> 00:03:27.480]  如果祂不是大衛之子
[00:03:27.480 --> 00:03:28.520]  誰是?
[00:03:28.520 --> 00:03:30.840]  所謂大衛之子就是應祂的君王
[00:03:30.840 --> 00:03:34.360]  於是大家已經在想耶穌就是那個微塞
[00:03:34.360 --> 00:03:36.600]  眾人都議論紛紛
[00:03:36.600 --> 00:03:42.000]  然而在那個時候有一班法利賽人
[00:03:42.000 --> 00:03:47.280]  他們不願意接受耶穌是那個微塞
[00:03:47.280 --> 00:03:49.760]  《馬太福音》第十二章,第二十四節這樣說
[00:03:49.760 --> 00:03:52.520]  法利賽人聽見就說
[00:03:52.520 --> 00:03:54.160]  這個人說鬼
[00:03:54.160 --> 00:03:56.840]  這個人可以顯這麼多的神蹟
[00:03:56.840 --> 00:04:01.480]  無非是靠著鬼王別西卜罷了
[00:04:01.480 --> 00:04:03.840]  他將耶穌所有的神蹟
[00:04:03.840 --> 00:04:05.120]  醫治說鬼
[00:04:05.120 --> 00:04:12.400]  歸咎於他其實是幫鬼王別西卜打工
[00:04:12.400 --> 00:04:16.360]  於是耶穌就說了這兩句話
[00:04:16.360 --> 00:04:22.440]  耶穌說「你攝族干犯人子仍然可以得到赦免
[00:04:22.440 --> 00:04:27.600]  但是你若攝族聖靈不得赦免」
[00:04:27.600 --> 00:04:28.560]  究竟說了甚麼?
[00:04:28.560 --> 00:04:30.160]  當你看這兩節聖經
[00:04:30.160 --> 00:04:33.160]  感覺上好像人子是很大方的
[00:04:33.160 --> 00:04:34.240]  如果你得罪他
[00:04:34.240 --> 00:04:35.360]  說幾句粗口
[00:04:35.360 --> 00:04:37.440]  他可以饒你一命
[00:04:37.440 --> 00:04:41.640]  但是你千萬不要說聖靈
[00:04:41.640 --> 00:04:43.360]  我就可以
[00:04:43.360 --> 00:04:47.080]  我的大哥聖靈來的時候他很小器的
[00:04:47.080 --> 00:04:48.480]  你攝族聖靈的話
[00:04:48.480 --> 00:04:52.080]  今世來世都不得赦免
[00:04:52.080 --> 00:04:54.120]  是不是很奇怪?
[00:04:54.120 --> 00:04:58.480]  這段聖經究竟應該怎樣理解才明白?
[00:04:58.480 --> 00:05:00.560]  理解的方法就是耶穌在說
[00:05:00.560 --> 00:05:02.240]  你現在不信不要緊
[00:05:02.240 --> 00:05:04.560]  因為你將來還有機會
[00:05:04.560 --> 00:05:07.560]  這是耶穌出來做了工作的
[00:05:07.560 --> 00:05:09.280]  可能第一、第二年的時候
[00:05:09.280 --> 00:05:10.800]  當時的猶太人
[00:05:10.800 --> 00:05:13.560]  當時的法理創人他不信
[00:05:13.560 --> 00:05:15.080]  但是耶穌說你還有機會
[00:05:15.080 --> 00:05:17.320]  因為再過多一年多兩年
[00:05:17.320 --> 00:05:20.280]  我將要為罪人去耶路撒冷
[00:05:20.280 --> 00:05:24.840]  我將要為罪人受死、復活、成全了的救恩
[00:05:24.840 --> 00:05:26.640]  而當我升天之後
[00:05:26.640 --> 00:05:30.760]  我會差派我的聖靈再次降臨
[00:05:30.760 --> 00:05:33.320]  在耶路撒冷裏面通過門徒
[00:05:33.320 --> 00:05:35.760]  將福音傳遍耶路撒冷
[00:05:35.760 --> 00:05:36.920]  你明不明白?
[00:05:36.920 --> 00:05:38.280]  所以耶穌在說
[00:05:38.280 --> 00:05:40.360]  你現在不信我沒有問題
[00:05:40.360 --> 00:05:43.800]  因為我看到你的命沒那麼快玩完
[00:05:43.800 --> 00:05:45.280]  你還有兩年命
[00:05:45.280 --> 00:05:49.240]  兩年之後你會聽到聖靈在耶路撒冷裏面
[00:05:49.240 --> 00:05:53.440]  向你這班法理創人再次傳這個福音
[00:05:53.440 --> 00:05:55.920]  如果當時你不信
[00:05:55.920 --> 00:05:58.000]  那你要小心
[00:05:58.000 --> 00:06:02.560]  因為你再干犯聖靈的時候
[00:06:02.560 --> 00:06:05.520]  就沒得赦免
[00:06:05.520 --> 00:06:07.800]  耶穌在說一個將來的異象
[00:06:07.800 --> 00:06:10.640]  將來的異象是聖靈會降臨耶路撒冷
[00:06:10.640 --> 00:06:15.320]  聖靈會通過耶路撒冷的教會去傳福音
[00:06:15.320 --> 00:06:18.520]  不單止是傳一天的福音
[00:06:18.520 --> 00:06:19.400]  你一說一天
[00:06:19.400 --> 00:06:22.000]  你立刻想到舊約聖經裏面約拿
[00:06:22.000 --> 00:06:24.040]  約拿傳了一天
[00:06:24.040 --> 00:06:25.400]  整個年齡未成
[00:06:25.400 --> 00:06:27.440]  全部歸主
[00:06:27.440 --> 00:06:31.920]  但是耶路撒冷所聽到的
[00:06:31.920 --> 00:06:33.840]  不是一天的福音
[00:06:33.840 --> 00:06:34.800]  如果你計算一下
[00:06:34.800 --> 00:06:37.600]  由耶穌受死、復活、聖靈降臨
[00:06:37.600 --> 00:06:39.400]  去到公元七十年
[00:06:39.400 --> 00:06:41.280]  差不多有一代的時間
[00:06:41.280 --> 00:06:43.040]  這一代的時間要過去
[00:06:43.040 --> 00:06:45.040]  這一代是四十年
[00:06:45.040 --> 00:06:49.280]  差不多有四十年的機會聽到福音
[00:06:49.280 --> 00:06:54.000]  應該會轉了吧
[00:06:54.000 --> 00:06:56.240]  耶路撒冷裏面的教會
[00:06:56.240 --> 00:06:59.320]  不是普通的善男信女
[00:06:59.320 --> 00:07:01.840]  耶路撒冷裏面的教會不是
[00:07:01.840 --> 00:07:04.960]  我不想說好像不是高利康
[00:07:04.960 --> 00:07:06.360]  耶路撒冷裏面的教會
[00:07:06.360 --> 00:07:07.680]  不是約拿先知
[00:07:07.680 --> 00:07:09.160]  隨隨便便說幾句
[00:07:09.160 --> 00:07:11.680]  耶路撒冷裏面的教會
[00:07:11.680 --> 00:07:13.000]  你記不記得我們之前
[00:07:13.000 --> 00:07:16.080]  花了幾個月去讀使命之文
[00:07:16.080 --> 00:07:19.760]  他們專注使徒的教導
[00:07:19.760 --> 00:07:22.520]  彼此的團契、抹餅和禱告
[00:07:22.520 --> 00:07:27.280]  於是眾人都心裏敬畏上帝
[00:07:27.280 --> 00:07:29.720]  他們聚在一起凡物共融
[00:07:29.720 --> 00:07:33.600]  天天的同心合而懇切
[00:07:33.600 --> 00:07:35.560]  在聖殿裏敬拜
[00:07:35.560 --> 00:07:37.360]  在家裏抹餅
[00:07:37.360 --> 00:07:40.720]  全著歡喜坦誠的心用快
[00:07:40.720 --> 00:07:42.960]  全陽福音
[00:07:42.960 --> 00:07:46.360]  耶路撒冷的教會是一個這樣的教會
[00:07:46.360 --> 00:07:50.240]  而耶路撒冷是整個猶太人敬拜的宗教
[00:07:50.240 --> 00:07:52.440]  你想想不單是耶路撒冷裏面的人
[00:07:52.440 --> 00:07:54.840]  每年兩次、三次
[00:07:54.840 --> 00:07:56.560]  猶太人從世界各地
[00:07:56.560 --> 00:07:58.600]  要返回耶路撒冷裏面過節
[00:07:58.600 --> 00:07:59.840]  他們會聽到甚麼
[00:07:59.840 --> 00:08:01.920]  有上帝的福音
[00:08:01.920 --> 00:08:05.600]  有四十年之久、四十年的機會
[00:08:05.600 --> 00:08:07.440]  給所有的以色列人
[00:08:07.440 --> 00:08:09.080]  不單是耶路撒冷裏面的以色列人
[00:08:09.080 --> 00:08:12.080]  從外國返來的以色列人
[00:08:12.080 --> 00:08:14.040]  都會聽到所有的猶太人
[00:08:14.040 --> 00:08:15.240]  在四十年裏面
[00:08:15.240 --> 00:08:17.000]  將會聽到上帝的福音
[00:08:17.000 --> 00:08:19.200]  上帝與他們同在
[00:08:19.200 --> 00:08:20.120]  令你想起甚麼
[00:08:20.120 --> 00:08:25.320]  令你想起以色列人在曠野裏面四十年
[00:08:25.320 --> 00:08:30.000]  由摩西的大嶺帶他們出了埃及
[00:08:30.000 --> 00:08:32.920]  在曠野裏面有上帝約桂的同在
[00:08:32.920 --> 00:08:35.600]  每天有馬拿食
[00:08:35.600 --> 00:08:38.080]  有活水飲
[00:08:38.080 --> 00:08:41.600]  但你想起在舊約聖經裏面的四十年之後
[00:08:41.600 --> 00:08:44.480]  以色列人有沒有信呢
[00:08:44.480 --> 00:08:46.080]  當然是有些人有信
[00:08:46.080 --> 00:08:46.800]  好像摩西那樣
[00:08:46.800 --> 00:08:48.720]  但是絕大部分的人
[00:08:48.720 --> 00:08:52.040]  他們不相信上帝
[00:08:52.040 --> 00:08:53.080]  四十年
[00:08:53.080 --> 00:08:56.560]  於是上帝將那一代的人全部滅絕了
[00:08:56.560 --> 00:08:58.320]  因為他們不信上帝
[00:08:58.320 --> 00:09:02.520]  因為他們喜愛偶像
[00:09:02.520 --> 00:09:04.880]  不是上帝火滾
[00:09:04.880 --> 00:09:06.160]  不是上帝衝動
[00:09:06.160 --> 00:09:08.320]  而是嘆其耳盜
[00:09:08.320 --> 00:09:10.160]  上帝忍無可忍
[00:09:10.160 --> 00:09:12.760]  聖潔的上帝
[00:09:12.760 --> 00:09:15.440]  不願迴轉的罪人
[00:09:15.440 --> 00:09:22.880]  他們是該受上帝的刑罰
[00:09:22.880 --> 00:09:23.680]  所以親愛的朋友
[00:09:23.680 --> 00:09:24.280]  親愛的大英姐妹
[00:09:24.280 --> 00:09:24.920]  我都問你
[00:09:24.920 --> 00:09:26.880]  你上了教會多久
[00:09:26.880 --> 00:09:29.600]  我們當中有些人攀了很久
[00:09:29.600 --> 00:09:30.520]  十年
[00:09:30.520 --> 00:09:31.960]  二十年
[00:09:31.960 --> 00:09:33.360]  你說之前那些不計
[00:09:33.360 --> 00:09:34.400]  我們來了周到崇拜
[00:09:34.400 --> 00:09:36.520]  都有三年了吧
[00:09:36.520 --> 00:09:37.680]  三年救了你
[00:09:37.680 --> 00:09:39.040]  信主你還不信
[00:09:39.040 --> 00:09:41.640]  如果上帝今天要拿你的命
[00:09:41.640 --> 00:09:44.800]  是理所當然的事情
[00:09:44.800 --> 00:09:46.480]  亦都可能有人跟我說
[00:09:46.480 --> 00:09:49.400]  林穆斯你不用擔心我
[00:09:49.400 --> 00:09:51.560]  我已經受洗很久了
[00:09:51.560 --> 00:09:52.760]  我是老會友
[00:09:52.760 --> 00:09:54.400]  四十年了
[00:09:54.400 --> 00:09:57.800]  我想問問你們是老會友還是老油條
[00:09:57.800 --> 00:10:02.120]  因為上帝說的不是身體上的割禮
[00:10:02.120 --> 00:10:05.720]  如果你有機會回去看《生命記》
[00:10:05.720 --> 00:10:08.960]  他說的上帝要的不是身體上的割禮
[00:10:08.960 --> 00:10:10.840]  而是心裏面的割禮
[00:10:10.840 --> 00:10:14.160]  究竟你的心有沒有改變
[00:10:14.160 --> 00:10:17.560]  究竟你有沒有專心的敬拜獨一的真神
[00:10:17.560 --> 00:10:21.480]  欺絕香港人的偶像
[00:10:21.480 --> 00:10:26.080]  這個是上帝對我們今天的一個警告
[00:10:26.080 --> 00:10:29.320]  每一代人的警告
[00:10:29.320 --> 00:10:33.120]  我帶你回到《馬克福音》第十三章
[00:10:33.120 --> 00:10:34.800]  耶穌給了這個預言
[00:10:34.800 --> 00:10:37.000]  耶穌坐在橄欖山上
[00:10:37.000 --> 00:10:39.160]  面向聖殿坐著
[00:10:39.160 --> 00:10:42.920]  彼得、雅各、約翰、安德烈私下問他
[00:10:42.920 --> 00:10:45.600]  請告訴我們甚麼時候這些事
[00:10:45.600 --> 00:10:46.960]  聖殿被毀會發生
[00:10:46.960 --> 00:10:52.120]  這一切事情要發生的時候有甚麼預兆
[00:10:52.120 --> 00:10:53.400]  他提出兩個問題
[00:10:53.400 --> 00:10:56.120]  甚麼時候甚麼預兆
[00:10:56.120 --> 00:10:57.600]  如果你兩個星期之前在這裏
[00:10:57.600 --> 00:11:02.080]  你記得當你平衡《馬克福音》第十四章
[00:11:02.080 --> 00:11:03.680]  同一個故事的時候
[00:11:03.680 --> 00:11:05.560]  你會發現他們問的問題
[00:11:05.560 --> 00:11:08.400]  不單止是聖殿被毀的事情
[00:11:08.400 --> 00:11:11.120]  亦都是世代終結的事情
[00:11:11.120 --> 00:11:12.160]  他們問耶穌
[00:11:12.160 --> 00:11:17.520]  你的來臨和世代的終結有甚麼預兆
[00:11:17.520 --> 00:11:19.840]  對於門徒來說
[00:11:19.840 --> 00:11:22.920]  耶穌的來臨是一個二合一的事件
[00:11:22.920 --> 00:11:25.280]  在耶穌的來臨的時候
[00:11:25.280 --> 00:11:26.480]  聖殿會被毀
[00:11:26.480 --> 00:11:28.760]  接著世界會末日
[00:11:28.760 --> 00:11:30.240]  但是我們今天知道
[00:11:30.240 --> 00:11:33.400]  或者他們之後的新的聖經門徒已經知道
[00:11:33.400 --> 00:11:36.040]  其實是兩個的日子
[00:11:36.040 --> 00:11:38.840]  一個日子在過去
[00:11:38.840 --> 00:11:41.400]  在歷史上面公元七十年已經發生了
[00:11:41.400 --> 00:11:43.120]  一個日子在將來
[00:11:43.120 --> 00:11:46.760]  我們都不知道何時再回來
[00:11:46.760 --> 00:11:51.800]  於是當我們帶著這樣兩個日子的眼光
[00:11:51.800 --> 00:11:54.600]  回到《馬克福音》第十三章的時候
[00:11:54.600 --> 00:12:00.040]  我們開始看到這個大題目的複雜性在哪裏
[00:12:00.040 --> 00:12:04.560]  《馬克福音》第十三章可以被分為六段
[00:12:04.560 --> 00:12:06.320]  而每一段的聖經裏面
[00:12:06.320 --> 00:12:09.200]  我們問究竟這段聖經裏面說的是
[00:12:09.200 --> 00:12:14.080]  聖殿的終結還是世界的終結
[00:12:14.080 --> 00:12:15.480]  剛才我們已經看了第一段
[00:12:15.480 --> 00:12:17.880]  第一段所說的是
[00:12:17.880 --> 00:12:19.880]  既是聖殿的終結
[00:12:19.880 --> 00:12:23.920]  也是世界的終結
[00:12:23.920 --> 00:12:26.720]  好像耶穌帶你去行山
[00:12:26.720 --> 00:12:28.200]  帶你爬上一個山
[00:12:28.200 --> 00:12:29.560]  大家指著這個山
[00:12:29.560 --> 00:12:33.760]  我們要去的山頂是聖殿的終結
[00:12:33.760 --> 00:12:35.520]  然而去到那個山上
[00:12:35.520 --> 00:12:37.320]  你發現山外有山
[00:12:37.320 --> 00:12:39.240]  有另外一個山峰
[00:12:39.240 --> 00:12:42.160]  那個山峰更遠更高
[00:12:42.160 --> 00:12:44.400]  叫做世界的終結
[00:12:44.400 --> 00:12:46.880]  於是我們每一段去問
[00:12:46.880 --> 00:12:50.920]  究竟這段是在說聖殿的被毀
[00:12:50.920 --> 00:12:55.680]  聖殿的終結還是世界的終結
[00:12:55.680 --> 00:12:57.400]  在第二段的時候
[00:12:57.400 --> 00:13:00.760]  題目是謹慎勉為蛙
[00:13:00.760 --> 00:13:03.640]  原來所說的不是世界的終結
[00:13:03.640 --> 00:13:04.960]  是聖殿的終結
[00:13:04.960 --> 00:13:07.400]  為什麼?因為他說你們要謹慎
[00:13:07.400 --> 00:13:10.840]  因為會有人將你交給議會
[00:13:10.840 --> 00:13:13.440]  有人會將你交在會堂
[00:13:13.440 --> 00:13:15.440]  這裡說的是猶太人的議會
[00:13:15.440 --> 00:13:16.440]  猶太人的會堂
[00:13:16.440 --> 00:13:17.920]  不是今天的事情
[00:13:17.920 --> 00:13:19.840]  是說當時的事情
[00:13:19.840 --> 00:13:20.480]  這是第二段
[00:13:20.480 --> 00:13:25.560]  第三段的題目是當逃到山上
[00:13:25.560 --> 00:13:27.640]  在《路加福音》《平衡的經文》裡面這樣說
[00:13:27.640 --> 00:13:31.560]  當你看見耶路撒冷被兵圍困
[00:13:31.560 --> 00:13:34.360]  你就應該逃到山上
[00:13:34.360 --> 00:13:36.600]  他不是在跟我們說
[00:13:36.600 --> 00:13:38.160]  當你看見什麼什麼
[00:13:38.160 --> 00:13:39.360]  來到香港的時候
[00:13:39.360 --> 00:13:40.200]  你就應該逃到
[00:13:40.200 --> 00:13:41.520]  我都不知道逃到哪裡了
[00:13:41.520 --> 00:13:43.240]  逃到離島?
[00:13:43.240 --> 00:13:44.680]  他不是跟我們說
[00:13:44.680 --> 00:13:46.080]  也不是說世界的末日
[00:13:46.080 --> 00:13:50.720]  是說當時聖殿將要被毀的事情
[00:13:50.720 --> 00:13:51.960]  第二段、第三段
[00:13:51.960 --> 00:13:53.920]  都是在說聖殿的終結
[00:13:53.920 --> 00:13:55.440]  不是世界的末日
[00:13:55.440 --> 00:13:56.400]  第二、第三段
[00:13:56.400 --> 00:13:58.720]  但是我們進入第五段
[00:13:58.720 --> 00:14:02.240]  第五段又是在說聖殿的終結
[00:14:02.240 --> 00:14:06.040]  他說你們要從無花果樹上學功課
[00:14:06.040 --> 00:14:09.360]  看到枝葉發芽、長葉的時候
[00:14:09.360 --> 00:14:11.040]  你知道夏天已經近
[00:14:11.040 --> 00:14:13.240]  同樣你知道這些事情正在發生
[00:14:13.240 --> 00:14:15.080]  這些事情是第二、第三段
[00:14:15.080 --> 00:14:16.480]  正在發生的事情
[00:14:16.480 --> 00:14:20.920]  你知道我已經在門口了
[00:14:20.920 --> 00:14:21.880]  我已經近了
[00:14:21.880 --> 00:14:22.880]  近來做什麼?
[00:14:22.880 --> 00:14:25.360]  來審判耶路撒冷
[00:14:25.360 --> 00:14:28.320]  審判以色列人的聖殿
[00:14:28.320 --> 00:14:30.040]  我實實在在告訴你
[00:14:30.040 --> 00:14:33.160]  這一代還沒有過去,一切都要發生
[00:14:33.160 --> 00:14:34.080]  真的還沒過去
[00:14:34.080 --> 00:14:37.040]  因為四十年之內
[00:14:37.040 --> 00:14:39.160]  第二、第三、第五段
[00:14:39.160 --> 00:14:42.400]  都是在說聖殿的終結
[00:14:42.400 --> 00:14:43.800]  但是第六段就很不一樣
[00:14:43.800 --> 00:14:45.320]  第六段當你去讀的時候
[00:14:45.320 --> 00:14:46.800]  耶穌很清晰在說的
[00:14:46.800 --> 00:14:49.800]  祂不是在說當時的公元七十年
[00:14:49.800 --> 00:14:52.720]  祂說「但那日子那時辰沒有人知道」
[00:14:52.720 --> 00:14:55.400]  之前耶穌好像很知道那個日子
[00:14:55.400 --> 00:14:59.560]  現在祂說「只也不知道,唯有父知道」
[00:14:59.560 --> 00:15:01.000]  於是我們剩下最後
[00:15:01.000 --> 00:15:02.960]  最有趣的第四段
[00:15:02.960 --> 00:15:06.360]  我先給你一個謎底
[00:15:06.360 --> 00:15:08.200]  第四段的題目是
[00:15:08.200 --> 00:15:12.120]  耶穌說祂自己要榮耀教運來
[00:15:12.120 --> 00:15:13.720]  但是這段聖經原來在說的
[00:15:13.720 --> 00:15:15.520]  不是世界末日這麼簡單
[00:15:15.520 --> 00:15:19.920]  而是在說由聖殿的終結
[00:15:19.920 --> 00:15:23.320]  去到世界終結當中
[00:15:23.320 --> 00:15:25.520]  上帝給教會的使命
[00:15:25.520 --> 00:15:30.080]  我想給你看這幾節的聖經
[00:15:30.080 --> 00:15:32.280]  《馬福音》第十三章第十四節這麼說
[00:15:32.280 --> 00:15:35.920]  「在那些日子,那災難而後」
[00:15:35.920 --> 00:15:36.920]  哪個災難?
[00:15:36.920 --> 00:15:40.320]  災難在原文是單數,是singular
[00:15:40.320 --> 00:15:45.520]  但是祂在說的是聖殿終結的那個災難
[00:15:45.520 --> 00:15:48.120]  在這個災難之後會怎樣?
[00:15:48.120 --> 00:15:49.920]  「會有太陽,將要變黑
[00:15:49.920 --> 00:15:52.200]  月亮也不放光
[00:15:52.200 --> 00:15:54.200]  眾星要從天上墜下
[00:15:54.200 --> 00:15:57.320]  天上的萬象都要震動
[00:15:57.320 --> 00:15:58.720]  那時我們要看見
[00:15:58.720 --> 00:16:03.720]  人子帶著大能力和榮耀教運來臨」
[00:16:03.720 --> 00:16:05.520]  你會說「牧師,這樣都不是世界末日
[00:16:05.520 --> 00:16:07.520]  那是甚麼呢?」
[00:16:07.520 --> 00:16:08.920]  但是難度就在這裏
[00:16:08.920 --> 00:16:10.920]  如果你記得我兩個星期之前說
[00:16:10.920 --> 00:16:14.520]  因為祂引用的很多的
[00:16:14.520 --> 00:16:17.720]  是舊約裏面的隱喻和典故
[00:16:17.720 --> 00:16:19.920]  這些全部在舊約裏面發生過的事
[00:16:19.920 --> 00:16:20.720]  太陽變黑
[00:16:20.720 --> 00:16:22.920]  月亮不放光
[00:16:22.920 --> 00:16:25.920]  亦都背後寫著的很多次
[00:16:25.920 --> 00:16:28.520]  啟示錄裏面的天啟文學
[00:16:28.520 --> 00:16:30.120]  這些字句代表了
[00:16:30.120 --> 00:16:33.920]  在那個日子上帝會臨在
[00:16:33.920 --> 00:16:36.520]  當你將這段聖經對照
[00:16:36.520 --> 00:16:38.120]  《紹行傳》第二章裏面
[00:16:38.120 --> 00:16:41.720]  你會發現你見到差不多的用詞
[00:16:41.720 --> 00:16:42.920]  彼得的講道裏面
[00:16:42.920 --> 00:16:44.720]  他引用著舊約聖經
[00:16:44.720 --> 00:16:46.720]  約爾書裏面的預言
[00:16:46.720 --> 00:16:47.120]  他怎樣說?
[00:16:47.120 --> 00:16:49.920]  他說「太陽要變為黑暗
[00:16:49.920 --> 00:16:51.720]  月亮要變為血
[00:16:51.720 --> 00:16:56.520]  這都是主大而光榮的日子
[00:16:56.520 --> 00:16:57.720]  未到以前
[00:16:57.720 --> 00:17:02.320]  那時凡求告主名的都別特求」
[00:17:02.320 --> 00:17:04.920]  他在說的不是世界的終結
[00:17:04.920 --> 00:17:05.920]  太陽變黑
[00:17:05.920 --> 00:17:07.120]  月亮變血
[00:17:07.120 --> 00:17:10.120]  他在說的是聖靈降臨
[00:17:10.120 --> 00:17:12.720]  那時是五重節聖靈降臨
[00:17:12.720 --> 00:17:13.520]  聖靈降臨
[00:17:13.520 --> 00:17:14.320]  說真的那句
[00:17:14.320 --> 00:17:15.920]  亦都是耶穌自己的降臨
[00:17:15.920 --> 00:17:19.320]  是耶穌的靈降臨在這個世界
[00:17:19.320 --> 00:17:21.720]  當耶穌的靈降臨在這個世界的時候
[00:17:21.720 --> 00:17:23.720]  這個世界沒有終結
[00:17:23.720 --> 00:17:28.520]  但是這個世界進入了人類歷史裏面的新的一頁
[00:17:28.520 --> 00:17:31.120]  我們說是聖靈的時代
[00:17:31.120 --> 00:17:33.920]  我想你去很多地方都會聽到人們說聖靈的時代
[00:17:33.920 --> 00:17:35.520]  但通常人們一想這些
[00:17:35.520 --> 00:17:36.720]  就想著神蹟奇事
[00:17:36.720 --> 00:17:37.920]  不是
[00:17:37.920 --> 00:17:39.120]  是聖靈的時代
[00:17:39.120 --> 00:17:40.520]  是福音的時代
[00:17:40.520 --> 00:17:42.120]  是聖靈來的最大目的
[00:17:42.120 --> 00:17:44.520]  是給我們能力去傳揚福音
[00:17:44.520 --> 00:17:45.320]  直到地極
[00:17:45.320 --> 00:17:47.520]  是萬國的時代
[00:17:47.520 --> 00:17:50.320]  聖靈的來臨開展了
[00:17:50.320 --> 00:17:51.720]  福音的時代
[00:17:51.720 --> 00:17:53.120]  萬國的時代
[00:17:53.120 --> 00:17:54.120]  聖靈降臨
[00:17:54.120 --> 00:17:56.320]  大能加力給門徒
[00:17:56.320 --> 00:17:58.320]  宣揚耶穌的福音
