
[00:00:00.000 --> 00:00:05.000]  今日和大家一同要在敬拜的時候思想的訊息
[00:02:51.520 --> 00:02:54.120]  真是一個人無論你活多少歲
[00:02:54.120 --> 00:02:56.220]  你不能否認事實
[00:02:56.220 --> 00:02:59.720]  你是會面對人生的終點
[00:02:59.720 --> 00:03:02.160]  就是這一生的終點
[00:03:02.160 --> 00:03:03.460]  不過感謝神
[00:03:03.460 --> 00:03:05.360]  我們信主的人
[00:03:05.360 --> 00:03:08.560]  這個終點也是一個起點
[00:03:08.560 --> 00:03:10.220]  就是進入永恆
[00:03:10.220 --> 00:03:12.620]  與神永遠同在
[00:03:12.620 --> 00:03:14.360]  但是對於未信的人
[00:03:14.360 --> 00:03:15.760]  沒有信的人
[00:03:15.760 --> 00:03:17.320]  去到終點
[00:03:17.320 --> 00:03:19.260]  也是另外一個起點
[00:03:19.260 --> 00:03:23.520]  就是永遠的滅亡
[00:03:23.520 --> 00:03:25.060]  你知道這個滅亡的意思
[00:03:25.060 --> 00:03:27.620]  就是不能與神同在
[00:03:27.620 --> 00:03:30.460]  當神做人的時候
[00:03:30.460 --> 00:03:33.520]  祂將祂一口氣吹在人的心裏面
[00:03:33.520 --> 00:03:35.820]  是動脈無的
[00:03:35.820 --> 00:03:37.860]  神的靈氣進入人裏面
[00:03:37.860 --> 00:03:39.320]  所以森嚴說
[00:03:39.320 --> 00:03:42.260]  神把永生放在人的心裏面
[00:03:42.260 --> 00:03:43.860]  我們是永活的靈
[00:03:43.860 --> 00:03:45.320]  不過這個永活的靈
[00:03:45.320 --> 00:03:47.160]  即是不會滅亡的靈
[00:03:47.160 --> 00:03:48.920]  看你去哪裏
[00:03:48.920 --> 00:03:51.560]  此生有相信耶穌的
[00:03:51.560 --> 00:03:54.660]  我們就會滅靈而去世的時候
[00:03:54.660 --> 00:03:57.020]  就繼續與神同在
[00:03:57.020 --> 00:03:59.260]  此生不信的
[00:03:59.260 --> 00:04:00.920]  這個靈繼續活著
[00:04:00.920 --> 00:04:02.820]  就去到宙座裏面
[00:04:02.820 --> 00:04:04.760]  很值得我們思考
[00:04:04.760 --> 00:04:06.260]  所以三個不同的人
[00:04:06.260 --> 00:04:08.220]  三種不同的貢獻
[00:04:08.220 --> 00:04:10.260]  但是我們要在面前
[00:04:10.260 --> 00:04:12.720]  得著智慧的心
[00:04:12.720 --> 00:04:13.960]  是不是?
[00:04:13.960 --> 00:04:16.460]  今日跟大家思想這個題目
[00:04:16.460 --> 00:04:19.360]  基督徒當以何為誇
[00:04:19.360 --> 00:04:20.960]  甚麼叫誇?
[00:04:20.960 --> 00:04:23.020]  誇即是你引以為傲
[00:04:23.020 --> 00:04:24.560]  引以為榮
[00:04:24.560 --> 00:04:26.320]  亦都覺得很自恥的
[00:04:26.320 --> 00:04:28.260]  覺得很掂蕩的
[00:04:28.260 --> 00:04:34.020]  有些人誇口他有一技之能
[00:04:34.020 --> 00:04:35.560]  所以他知道人家不行
[00:04:35.560 --> 00:04:36.560]  他可以的
[00:04:36.560 --> 00:04:40.160]  他心裏面很掂蕩、安全感
[00:04:40.160 --> 00:04:42.860]  有一個基督徒的心理學家
[00:04:42.860 --> 00:04:44.860]  叫做Larry Krabb
[00:04:44.860 --> 00:04:46.560]  他寫了一本
[00:04:46.560 --> 00:04:48.660]  他有很多很多臨床的經驗
[00:04:48.660 --> 00:04:50.560]  即是臨床經驗
[00:04:50.560 --> 00:04:52.360]  即是說他輔導人
[00:04:52.360 --> 00:04:55.760]  他發現人自從犯罪之後
[00:04:55.760 --> 00:04:57.760]  即是亞當夏娃
[00:04:57.760 --> 00:04:59.160]  有一個基本
[00:04:59.160 --> 00:05:02.360]  有兩個基本的需要
[00:05:02.360 --> 00:05:04.160]  一個基本的需要
[00:05:04.160 --> 00:05:06.260]  就是安全感
[00:05:06.260 --> 00:05:07.660]  Security
[00:05:07.660 --> 00:05:10.160]  因為神將人趕了出去
[00:05:10.160 --> 00:05:10.960]  沒有了安全
[00:05:10.960 --> 00:05:13.260]  所以人一直都在尋找安全感
[00:05:13.260 --> 00:05:15.060]  甚麼來作裝身
[00:05:15.060 --> 00:05:16.960]  保護房屋也好
[00:05:16.960 --> 00:05:17.860]  金錢也好
[00:05:17.860 --> 00:05:18.560]  擁有也好
[00:05:18.560 --> 00:05:21.260]  令到自己很有安全感
[00:05:21.260 --> 00:05:22.060]  如果甚麼都沒有
[00:05:22.060 --> 00:05:23.960]  就覺得很沒有安全感
[00:05:23.960 --> 00:05:27.160]  另一個需要就是愛
[00:05:27.160 --> 00:05:28.560]  被人家所愛
[00:05:28.560 --> 00:05:31.160]  其實愛和安全感都相似
[00:05:31.160 --> 00:05:34.160]  應該說另一個是被人注意
[00:05:34.160 --> 00:05:37.060]  不要說做一個沒有人注意的人
[00:05:37.060 --> 00:05:39.360]  所以第一個就是Security
[00:05:39.360 --> 00:05:41.960]  第二個字就是Significance
[00:05:41.960 --> 00:05:44.260]  都是S字頭開始的
[00:05:44.260 --> 00:05:46.760]  人真是在這一生裏面
[00:05:46.760 --> 00:05:49.160]  由小時候我們都想到有些東西
[00:05:49.160 --> 00:05:50.860]  我們要有渣拿
[00:05:50.860 --> 00:05:53.660]  令到我們會覺得有安全感
[00:05:53.660 --> 00:05:55.460]  所以父母長大的
[00:05:55.460 --> 00:05:57.160]  就歷經過人生了
[00:05:57.160 --> 00:05:58.660]  上生兒女就說
[00:05:58.660 --> 00:06:00.560]  兒女好好讀書
[00:06:00.560 --> 00:06:02.060]  不然將來你沒有前途
[00:06:02.060 --> 00:06:03.360]  你就很陰公的了
[00:06:03.360 --> 00:06:03.960]  是不是?
[00:06:03.960 --> 00:06:05.760]  我們因為自己經歷人生裏面
[00:06:05.760 --> 00:06:07.660]  嘩!很多奮鬥的
[00:06:07.660 --> 00:06:09.960]  很多事情是很殘酷的
[00:06:09.960 --> 00:06:11.660]  所以我們要對下一代
[00:06:11.660 --> 00:06:13.160]  你要好好做人
[00:06:13.160 --> 00:06:15.960]  免得你在世界上被人淘汰
[00:06:15.960 --> 00:06:17.560]  被人家看不起
[00:06:17.560 --> 00:06:20.160]  人生就是很多的困難
[00:06:20.160 --> 00:06:21.760]  所以我們見到有不少人
[00:06:21.760 --> 00:06:23.760]  用很多努力、奮鬥
[00:06:23.760 --> 00:06:27.560]  來得名、得利、得力
[00:06:27.560 --> 00:06:29.560]  各方面都是有
[00:06:29.560 --> 00:06:32.260]  我們這一班蒙恩得救的基督徒
[00:06:32.260 --> 00:06:34.860]  我們說我們曾經某時某日
[00:06:34.860 --> 00:06:37.460]  我們接受了耶穌基督做救主
[00:06:37.460 --> 00:06:42.260]  究竟我們又以甚麼做我們的贊拿
[00:06:42.260 --> 00:06:44.360]  是我們引以為榮
[00:06:44.360 --> 00:06:45.860]  覺得很棒
[00:06:45.860 --> 00:06:48.360]  不會怕的事情呢?
[00:06:48.360 --> 00:06:51.160]  在耶利米蘇的第九章
[00:06:51.160 --> 00:06:52.760]  講了幾句說話
[00:06:52.760 --> 00:06:55.360]  非常值得我們思考的
[00:06:55.360 --> 00:06:58.960]  耶利米蘇第九章的第23、24節
[00:06:58.960 --> 00:07:00.660]  短短兩節經文
[00:07:00.660 --> 00:07:01.960]  這裏他說
[00:07:01.960 --> 00:07:03.860]  耶和華如此說
[00:07:03.860 --> 00:07:06.860]  智慧人不要因他的智慧誇厚
[00:07:06.860 --> 00:07:09.560]  勇士不要因他的勇力誇厚
[00:07:09.560 --> 00:07:13.560]  財主不要因他的財物誇厚
[00:07:13.560 --> 00:07:15.260]  卻因他有聰明
[00:07:15.260 --> 00:07:17.060]  認識我是耶和華
[00:07:17.060 --> 00:07:19.760]  又知道我喜悅在世上
[00:07:19.760 --> 00:07:22.460]  施行慈愛、公平和公義
[00:07:22.460 --> 00:07:24.160]  以此誇厚
[00:07:24.160 --> 00:07:26.560]  這是耶和華說的
[00:07:26.560 --> 00:07:29.160]  這一段經文是神藉的耶利米蘇
[00:07:29.160 --> 00:07:32.060]  才講給當時的以色列人聽
[00:07:32.060 --> 00:07:34.460]  說有智慧的人
[00:07:34.460 --> 00:07:36.160]  不要因他有智慧誇厚
[00:07:36.160 --> 00:07:37.760]  勇士有勇力嗎?
[00:07:37.760 --> 00:07:39.460]  不要因他的勇力誇厚
[00:07:39.460 --> 00:07:42.960]  財主不要因他的財物誇厚
[00:07:42.960 --> 00:07:47.260]  究竟當時有什麼世界的局局長景
[00:07:47.260 --> 00:07:50.460]  令到神要藉先知耶利米蘇講這句說話呢?
[00:07:50.460 --> 00:07:53.160]  我要跟大家講一點背景
[00:07:53.160 --> 00:07:54.560]  有時候我們聽那些說話
[00:07:54.560 --> 00:08:00.560]  為何神要藉先知耶利米蘇這樣說話呢?
[00:08:00.560 --> 00:08:04.560]  回到看耶利米蘇做先知的時代
[00:08:04.560 --> 00:08:07.760]  在耶利米蘇第一章
[00:08:07.760 --> 00:08:10.060]  講到第一節
[00:08:10.060 --> 00:08:11.760]  我讀一點給大家聽
[00:08:11.760 --> 00:08:15.560]  「辯雅敏地亞撒阿那特城的祭司中
[00:08:15.560 --> 00:08:19.160]  希臘家的兒子耶利米的話記在下面
[00:08:19.160 --> 00:08:23.260]  猶大王阿門的兒子約西亞在位十三年
[00:08:23.260 --> 00:08:25.960]  耶和華的話臨到耶利米蘇
[00:08:25.960 --> 00:08:30.860]  從猶大王約西亞的兒子約雅靖在位的時候
[00:08:30.860 --> 00:08:34.760]  直到猶大王約西亞的兒子西底加在位末年
[00:08:34.760 --> 00:08:36.760]  就是十一年五月間
[00:08:36.760 --> 00:08:39.560]  耶和華的話一直都臨到祂
[00:08:39.560 --> 00:08:41.060]  耶利米蘇這個先知
[00:08:41.060 --> 00:08:45.160]  從小時候就被神叫出來做先知
[00:08:45.160 --> 00:08:46.660]  這是第一章祂講的
[00:08:46.660 --> 00:08:47.860]  當神父召祂的時候
[00:08:47.860 --> 00:08:48.660]  祂很念憂
[00:08:48.660 --> 00:08:49.860]  祂不懂得說話
[00:08:49.860 --> 00:08:51.560]  祂就要叫祂出來
[00:08:51.560 --> 00:08:52.660]  所以祂沒有話好說
[00:08:52.660 --> 00:08:53.860]  祂就出來了
[00:08:53.860 --> 00:08:55.060]  祂在先知的時候
[00:08:55.060 --> 00:08:56.060]  一開始的時候
[00:08:56.060 --> 00:08:58.460]  那個王叫約西亞王
[00:08:58.460 --> 00:09:00.760]  約西亞王在南國
[00:09:00.760 --> 00:09:02.060]  以色列有兩國
[00:09:02.060 --> 00:09:06.360]  由所羅門的兒子之後分了兩邊
[00:09:06.360 --> 00:09:07.660]  兒子就是羅波安
[00:09:07.660 --> 00:09:09.160]  南國只有兩支派
[00:09:09.160 --> 00:09:10.960]  北國只有十個支派
[00:09:10.960 --> 00:09:14.860]  南國有好幾位的好王
[00:09:14.860 --> 00:09:17.060]  約西亞有一位好王
[00:09:17.060 --> 00:09:19.860]  約西亞上任的時候只有八歲
[00:09:19.860 --> 00:09:21.560]  所以這裡說祂十三年
[00:09:21.560 --> 00:09:23.260]  其實祂只是二十一歲
[00:09:23.260 --> 00:09:25.160]  祂帶來國家很大復興
[00:09:25.160 --> 00:09:28.760]  這些經文記載歷代治下二十四、二十五章
[00:09:28.760 --> 00:09:31.760]  很詳細記載約西亞跟隨神
[00:09:31.760 --> 00:09:34.960]  當耶利米茲起來做先知的時候
[00:09:34.960 --> 00:09:37.260]  就是一個好王做祂的背景
[00:09:37.260 --> 00:09:40.460]  可以說是政教
[00:09:40.460 --> 00:09:43.660]  祂是政治方面的愛神的王
[00:09:43.660 --> 00:09:45.460]  祂是一個做教導的先知
[00:09:45.460 --> 00:09:48.260]  就是一個為神說話的傳導者
[00:09:48.260 --> 00:09:50.660]  政教非常一致
[00:09:50.660 --> 00:09:51.760]  但是很可惜
[00:09:51.760 --> 00:09:54.060]  約西亞做王之後
[00:09:54.060 --> 00:09:57.460]  因為由耶利米茲做先知做得相當長
[00:09:57.460 --> 00:09:59.260]  祂不只單單做約西亞
[00:09:59.260 --> 00:10:00.460]  祂還做了祂的兒子
[00:10:00.460 --> 00:10:04.860]  約瓦敬、約瓦根、約哈斯
[00:10:04.860 --> 00:10:06.160]  去到西底加
[00:10:06.160 --> 00:10:08.560]  我剛剛在靈修看這些經文
[00:10:08.560 --> 00:10:09.760]  我很熟悉
[00:10:09.760 --> 00:10:11.160]  個個都不好
[00:10:11.160 --> 00:10:12.960]  由約西亞之後
[00:10:12.960 --> 00:10:17.060]  約瓦敬、約哈斯、約瓦根、西底加
[00:10:17.060 --> 00:10:18.260]  全部不好
[00:10:18.260 --> 00:10:20.360]  我們切身處地
[00:10:20.360 --> 00:10:23.360]  如果你是約耶利米茲做先知
[00:10:23.360 --> 00:10:26.360]  當你開始出來做傳導的時候
[00:10:26.360 --> 00:10:29.160]  整個國家都是在復興的
[00:10:29.160 --> 00:10:31.560]  皇帝很支持宗教活動的
[00:10:31.560 --> 00:10:32.460]  是很好的
[00:10:32.460 --> 00:10:36.160]  你做得很流水、很順暢
[00:10:36.160 --> 00:10:37.260]  但是做到一段時間
[00:10:37.260 --> 00:10:38.560]  這個皇帝過了身
[00:10:38.560 --> 00:10:40.360]  接任人接任人
[00:10:40.360 --> 00:10:41.060]  聖經說的
[00:10:41.060 --> 00:10:43.060]  他們都是不愛神的
[00:10:43.060 --> 00:10:44.260]  他們都曾經說
[00:10:44.260 --> 00:10:45.960]  眼中有惡的事
[00:10:45.960 --> 00:10:47.860]  你就很辛苦了
[00:10:47.860 --> 00:10:49.960]  你要教人向善
[00:10:49.960 --> 00:10:50.960]  教人去愛神
[00:10:50.960 --> 00:10:52.760]  那個皇帝准許他們拜偶像
[00:10:52.760 --> 00:10:55.060]  又准許他們在高台上敬拜
[00:10:55.060 --> 00:10:57.560]  你做很多拉扯
[00:10:57.560 --> 00:10:59.660]  但是我們見到耶利米
[00:10:59.660 --> 00:11:03.360]  當耶利米寫先知書的時候
[00:11:03.360 --> 00:11:05.560]  已經早是約西亞過了
[00:11:05.560 --> 00:11:09.460]  那時候已經南國面對被擄
[00:11:09.460 --> 00:11:11.960]  所以已經過了好幾十年
[00:11:11.960 --> 00:11:13.960]  他總共做先知好幾十年
[00:11:13.960 --> 00:11:16.560]  都是幾場的任命
[00:11:16.560 --> 00:11:17.860]  我們看第二章
[00:11:17.860 --> 00:11:20.060]  我讀給大家聽
[00:11:20.060 --> 00:11:22.860]  神藉著耶利米說到以色列人
[00:11:22.860 --> 00:11:26.660]  一些很關鍵的罪
[00:11:26.660 --> 00:11:30.560]  在第二章的第十二節
[00:11:30.560 --> 00:11:31.960]  我開始讀給大家聽
[00:11:31.960 --> 00:11:33.860]  「書天下要因此驚奇
[00:11:33.860 --> 00:11:36.560]  極其恐慌、甚為淒涼
[00:11:36.560 --> 00:11:38.460]  這是耶和華說的
[00:11:38.460 --> 00:11:41.760]  因為我的百姓作了兩件惡事
[00:11:41.760 --> 00:11:45.160]  就是離棄我者活水的泉源
[00:11:45.160 --> 00:11:47.160]  為自己作出池子
[00:11:47.160 --> 00:11:51.060]  是破裂不能泉水的池子」
[00:11:51.060 --> 00:11:53.360]  他說「我的百姓做了兩件惡事
[00:11:53.360 --> 00:11:57.560]  第一件惡事就是
[00:11:57.560 --> 00:11:59.560]  離棄我這個活水的泉源
[00:11:59.560 --> 00:12:01.160]  我是一個活水的泉源
[00:12:01.160 --> 00:12:02.660]  他既然離棄
[00:12:02.660 --> 00:12:03.960]  那就已經不好了
[00:12:03.960 --> 00:12:05.260]  離棄神
[00:12:05.260 --> 00:12:08.660]  第二件是為自己去作池
[00:12:08.660 --> 00:12:10.460]  活水的泉源不去
[00:12:10.460 --> 00:12:12.060]  而自己作了池
[00:12:12.060 --> 00:12:13.360]  那就是說我不靠神
[00:12:13.360 --> 00:12:15.060]  我靠自己的實力
[00:12:15.060 --> 00:12:17.160]  可惜這個池是破裂
[00:12:17.160 --> 00:12:18.960]  不能泉水的池
[00:12:18.960 --> 00:12:19.960]  那你想想
[00:12:19.960 --> 00:12:22.660]  譬如你有個杯
[00:12:22.660 --> 00:12:24.360]  譬如我家裡也有個杯
[00:12:24.360 --> 00:12:25.160]  也挺漂亮的
[00:12:25.160 --> 00:12:27.160]  不可惜有時頂裂了
[00:12:27.160 --> 00:12:29.160]  現在有裂痕
[00:12:29.160 --> 00:12:30.760]  針水它一定滴出來
[00:12:30.760 --> 00:12:32.960]  那就是不好了
[00:12:32.960 --> 00:12:34.160]  「以色列民
[00:12:34.160 --> 00:12:36.460]  在不好的王的帶領之下
[00:12:36.460 --> 00:12:38.760]  慢慢離棄神
[00:12:38.760 --> 00:12:40.260]  神是活水的泉源
[00:12:40.260 --> 00:12:42.260]  搞他自己去作的池子
[00:12:42.260 --> 00:12:45.260]  而他是破裂不能泉水的池子」
[00:12:45.260 --> 00:12:47.560]  在第二章這裡
[00:12:47.560 --> 00:12:49.860]  再講一些具體的情況
[00:12:49.860 --> 00:12:51.560]  讀給大家聽
[00:12:51.560 --> 00:12:53.560]  在這裡神責備他們
[00:12:53.560 --> 00:12:55.860]  就是說他們的城市
[00:12:55.860 --> 00:12:59.660]  那些偶像
[00:12:59.660 --> 00:13:01.160]  我讀第28節
[00:13:01.160 --> 00:13:04.160]  「你為自己作的神在哪裡?
[00:13:04.160 --> 00:13:06.060]  你遭遇患難的時候
[00:13:06.060 --> 00:13:08.760]  叫他們起來拯救你們吧
[00:13:08.760 --> 00:13:14.060]  猶大,你神的數目與你城市的數目相等」
[00:13:14.060 --> 00:13:17.060]  原來有多少個神?
[00:13:17.060 --> 00:13:18.160]  一位一位
[00:13:18.160 --> 00:13:20.160]  居然什麼神都拜
[00:13:20.160 --> 00:13:22.960]  才說他們的神的數目
[00:13:22.960 --> 00:13:24.960]  與他們城市的數目一樣多
[00:13:24.960 --> 00:13:27.360]  舉例香港有多少區?
[00:13:27.360 --> 00:13:28.760]  我都沒有特別調查
[00:13:28.760 --> 00:13:29.960]  有油尖旺區
[00:13:29.960 --> 00:13:30.960]  有什麼什麼區
[00:13:30.960 --> 00:13:32.960]  差不多相等於
[00:13:32.960 --> 00:13:33.960]  你香港有多少區
[00:13:33.960 --> 00:13:35.160]  你有多少個神
[00:13:35.160 --> 00:13:37.660]  由一神變成這樣
[00:13:37.660 --> 00:13:40.260]  你看到他們開始
[00:13:40.260 --> 00:13:42.760]  人民就自己努力
[00:13:42.760 --> 00:13:43.760]  賺錢
[00:13:43.760 --> 00:13:45.360]  還他們的損失
[00:13:45.360 --> 00:13:46.760]  有權有利
[00:13:46.760 --> 00:13:48.560]  不用多祈禱了
[00:13:48.560 --> 00:13:49.260]  要什麼呢?
[00:13:49.260 --> 00:13:50.360]  拜來拜去
[00:13:50.360 --> 00:13:52.560]  拜金、拜銀、拜勢力
[00:13:52.560 --> 00:13:54.560]  所以神很傷心
[00:13:54.560 --> 00:13:58.260]  興起他們才向他們的子民說
[00:13:58.260 --> 00:14:00.960]  剛剛在第九章
[00:14:00.960 --> 00:14:02.460]  我剛才說他們的背景
[00:14:02.460 --> 00:14:03.860]  為什麼他們說這些話
[00:14:03.860 --> 00:14:05.260]  就是因為他們
[00:14:05.260 --> 00:14:07.160]  從一個好王帶領之下
[00:14:07.160 --> 00:14:08.760]  後來崩潰
[00:14:08.760 --> 00:14:10.760]  從起了很敬畏神
[00:14:10.760 --> 00:14:12.260]  單純的愛神
[00:14:12.260 --> 00:14:15.660]  以後敬拜神的心
[00:14:15.660 --> 00:14:16.860]  去到慢慢的
[00:14:16.860 --> 00:14:18.960]  心有很多所好
[00:14:18.960 --> 00:14:20.260]  這個情況
[00:14:20.260 --> 00:14:21.860]  也都像我們
[00:14:21.860 --> 00:14:23.060]  活在香港
[00:14:23.060 --> 00:14:25.760]  活在這個世代的基督徒
[00:14:25.760 --> 00:14:27.660]  我們當中有不少
[00:14:27.660 --> 00:14:29.760]  比較是年長的
[00:14:29.760 --> 00:14:32.460]  記得年輕的時候
[00:14:32.460 --> 00:14:33.660]  信主的時候
[00:14:33.660 --> 00:14:35.460]  比較單純一點
[00:14:35.460 --> 00:14:38.260]  現在你看有多少垃圾的東西
[00:14:38.260 --> 00:14:39.860]  使人一方面
[00:14:39.860 --> 00:14:41.160]  敬拜神的心裏面
[00:14:41.160 --> 00:14:42.260]  別有所思
[00:14:42.260 --> 00:14:44.260]  別有所愛
[00:14:44.260 --> 00:14:47.060]  心裏面有很多的神
[00:14:47.060 --> 00:14:48.360]  很多的倚靠
[00:14:48.360 --> 00:14:50.260]  就正如耶利米所說的
[00:14:50.260 --> 00:14:52.960]  我們百姓作了兩件惡事
[00:14:52.960 --> 00:14:55.960]  第一是離棄我們活水的泉源
[00:14:55.960 --> 00:14:58.660]  第二是為自己作池子
[00:14:58.660 --> 00:15:01.560]  卻是破落不能泉水的池子
[00:15:01.560 --> 00:15:03.060]  我們靠很多東西
[00:15:03.060 --> 00:15:05.560]  只是不專心靠神
[00:15:05.560 --> 00:15:06.860]  所以來到第九章
[00:15:06.860 --> 00:15:09.760]  神就直接向耶利米說
[00:15:09.760 --> 00:15:11.460]  耶穌說如此說
[00:15:11.460 --> 00:15:13.460]  祂說我們基督徒
[00:15:13.460 --> 00:15:14.460]  我們屬神的人
[00:15:14.460 --> 00:15:17.460]  究竟我們應該以甚麼做誇口
[00:15:17.460 --> 00:15:20.560]  應該以甚麼做人生的安全感
[00:15:20.560 --> 00:15:22.960]  應該我們怎樣的價值觀
[00:15:22.960 --> 00:15:24.360]  希望我們今天
[00:15:24.360 --> 00:15:25.660]  2014年開始
[00:15:25.660 --> 00:15:27.360]  再一次彼此提醒
[00:15:27.360 --> 00:15:29.160]  我們要回到神的說話
[00:15:29.160 --> 00:15:31.860]  教我們怎樣做人
[00:15:31.860 --> 00:15:33.060]  消極方面
[00:15:33.060 --> 00:15:35.660]  消極方面就是第23節所說的
[00:15:35.660 --> 00:15:38.560]  簡單大綱都在節目單裏面
[00:15:38.560 --> 00:15:39.560]  做了一年之後
[00:15:39.560 --> 00:15:41.560]  來到現在的基督徒
[00:15:41.560 --> 00:15:44.760]  誇口的秘訣
[00:15:44.760 --> 00:15:45.960]  憑據
[00:15:45.960 --> 00:15:46.760]  消極方面
[00:15:46.760 --> 00:15:48.160]  消極的意思就是說
[00:15:48.160 --> 00:15:50.660]  不是不是就是消極
[00:15:50.660 --> 00:15:51.660]  不好甚麼呢
[00:15:51.660 --> 00:15:54.560]  不要因他的智慧誇口
[00:15:54.560 --> 00:15:57.560]  勇士不要因他的勇力誇口
[00:15:57.560 --> 00:16:00.560]  財主不要因他的財物誇口
[00:16:00.560 --> 00:16:03.560]  即是說不要憑你的智慧
[00:16:03.560 --> 00:16:05.560]  不要憑你的勇力
[00:16:05.560 --> 00:16:09.560]  不要憑你的財富來誇口
[00:16:09.560 --> 00:16:13.560]  人不要憑這些來誇口
[00:16:13.560 --> 00:16:17.560]  認為自己儲了近千萬
[00:16:17.560 --> 00:16:19.560]  便當
[00:16:19.560 --> 00:16:21.560]  不是叮當
[00:16:21.560 --> 00:16:22.560]  便當
[00:16:22.560 --> 00:16:24.560]  都買了幾層樓
[00:16:24.560 --> 00:16:25.560]  便當
[00:16:25.560 --> 00:16:32.560]  家裏有幾瓶那些很高價值的補品便當
[00:16:32.560 --> 00:16:36.560]  有時我們會有些東西靠著
[00:16:36.560 --> 00:16:38.560]  本來
[00:16:38.560 --> 00:16:40.560]  智慧
[00:16:40.560 --> 00:16:44.560]  勇士力和財富好不好呢
[00:16:44.560 --> 00:16:48.560]  我們都不要那麼武斷說這些不好的
