
[00:00:00.000 --> 00:00:02.000]  各位代言之妹 各位朋友
[00:01:24.000 --> 00:01:26.000]  去做了每一個人
[00:01:26.000 --> 00:01:27.000]  但是很可惜
[00:01:27.000 --> 00:01:29.000]  我們在創世紀看到
[00:01:29.000 --> 00:01:32.000]  從我們的始祖亞當夏娃
[00:01:32.000 --> 00:01:34.000]  到上次循循道去講到
[00:01:34.000 --> 00:01:37.000]  到第十代羅亞的時代
[00:01:37.000 --> 00:01:39.000]  這十代的歷程裡面
[00:01:39.000 --> 00:01:41.000]  人不斷犯罪
[00:01:41.000 --> 00:01:44.000]  以致神有一個心意
[00:01:44.000 --> 00:01:46.000]  要怎樣去毀滅這個大地
[00:01:46.000 --> 00:01:48.000]  看到神
[00:01:48.000 --> 00:01:51.000]  由本身設計的創造裡面
[00:01:51.000 --> 00:01:53.000]  很希望能夠這個世界
[00:01:53.000 --> 00:01:56.000]  以及居住在旗上的人
[00:01:56.000 --> 00:01:58.000]  能夠怎樣按照神的心意
[00:01:58.000 --> 00:01:59.000]  滿有秩序
[00:01:59.000 --> 00:02:01.000]  但是很可惜
[00:02:01.000 --> 00:02:03.000]  因為人犯罪的緣故
[00:02:03.000 --> 00:02:05.000]  搞到變成混亂
[00:02:05.000 --> 00:02:06.000]  所以上星期的講題
[00:02:06.000 --> 00:02:09.000]  是從秩序到混亂
[00:02:09.000 --> 00:02:11.000]  裡面講到當時的人
[00:02:11.000 --> 00:02:13.000]  他們的腦袋
[00:02:13.000 --> 00:02:15.000]  每天都在想什麼呢
[00:02:15.000 --> 00:02:17.000]  記得上一次講到
[00:02:17.000 --> 00:02:19.000]  耶和華見人在地上
[00:02:19.000 --> 00:02:21.000]  罪大惡極
[00:02:21.000 --> 00:02:23.000]  終日心裡所想的
[00:02:23.000 --> 00:02:25.000]  盡都是惡事
[00:02:25.000 --> 00:02:28.000]  忘記了神創造了他們
[00:02:28.000 --> 00:02:31.000]  這幫人的心意
[00:02:31.000 --> 00:02:32.000]  就是要敬畏上帝
[00:02:32.000 --> 00:02:34.000]  要去愛人
[00:02:34.000 --> 00:02:35.000]  當時的人
[00:02:35.000 --> 00:02:37.000]  內心充滿著貪婪
[00:02:37.000 --> 00:02:38.000]  嫉妒
[00:02:38.000 --> 00:02:40.000]  很多的仇恨
[00:02:40.000 --> 00:02:42.000]  以致很多的鬥爭
[00:02:42.000 --> 00:02:45.000]  人的罪已經越過神的界限
[00:02:45.000 --> 00:02:47.000]  使得神憂傷
[00:02:47.000 --> 00:02:49.000]  今天我們看到這個段落
[00:02:49.000 --> 00:02:51.000]  講到當時的人
[00:02:51.000 --> 00:02:53.000]  這樣的想法的時候
[00:02:53.000 --> 00:02:55.000]  實際上做了什麼呢
[00:02:55.000 --> 00:02:57.000]  剛才讀的經文裡面講到
[00:02:57.000 --> 00:03:00.000]  當時的人在神的面前
[00:03:00.000 --> 00:03:02.000]  在十一十二節這樣說
[00:03:02.000 --> 00:03:05.000]  這地在神面前敗壞了
[00:03:05.000 --> 00:03:07.000]  地上充滿了暴力
[00:03:07.000 --> 00:03:09.000]  十二節又說
[00:03:09.000 --> 00:03:11.000]  神觀看這地
[00:03:11.000 --> 00:03:13.000]  看他敗壞了
[00:03:13.000 --> 00:03:15.000]  因為凡有血肉之軀
[00:03:15.000 --> 00:03:18.000]  在地上的行為都敗壞了
[00:03:18.000 --> 00:03:21.000]  我們在這兩節聖經可以看到
[00:03:21.000 --> 00:03:23.000]  多次提到
[00:03:23.000 --> 00:03:26.000]  原來我們所言所行
[00:03:26.000 --> 00:03:28.000]  一切都在神的眼裡
[00:03:28.000 --> 00:03:32.000]  看在他的視線範圍當中
[00:03:32.000 --> 00:03:33.000]  裡面說到
[00:03:33.000 --> 00:03:36.000]  當血肉之軀描述到這群人的時候
[00:03:36.000 --> 00:03:39.000]  他們有很多的暴力
[00:03:39.000 --> 00:03:40.000]  不只是一小部份
[00:03:40.000 --> 00:03:41.000]  聖經裡面說
[00:03:41.000 --> 00:03:44.000]  地上充滿了暴力
[00:03:44.000 --> 00:03:45.000]  在十二節說
[00:03:45.000 --> 00:03:47.000]  神觀看這地
[00:03:47.000 --> 00:03:49.000]  特別有一個用詞
[00:03:49.000 --> 00:03:51.000]  看啊
[00:03:51.000 --> 00:03:52.000]  原來這個用詞
[00:03:52.000 --> 00:03:54.000]  在這段落裡面出現了三次
[00:03:54.000 --> 00:03:55.000]  目的就是
[00:03:55.000 --> 00:03:57.000]  作者很希望去喚醒很多人
[00:03:57.000 --> 00:03:59.000]  大家要來注意
[00:03:59.000 --> 00:04:02.000]  現在的光景就是去到這樣的情況
[00:04:02.000 --> 00:04:04.000]  看到人的罪行
[00:04:04.000 --> 00:04:07.000]  去到一個很嚴重的情況
[00:04:07.000 --> 00:04:11.000]  所以神定義要宣告
[00:04:11.000 --> 00:04:13.000]  說要毀滅這個大地
[00:04:13.000 --> 00:04:16.000]  來阻止這些罪行的蔓延
[00:04:16.000 --> 00:04:18.000]  上次讀了一段經文
[00:04:18.000 --> 00:04:20.000]  陸章七節也有這樣說
[00:04:20.000 --> 00:04:21.000]  他說:耶和華說
[00:04:21.000 --> 00:04:24.000]  我要把我所做的人
[00:04:24.000 --> 00:04:25.000]  地上的走獸
[00:04:25.000 --> 00:04:27.000]  爬行的動物
[00:04:27.000 --> 00:04:28.000]  天空的飛鳥
[00:04:28.000 --> 00:04:30.000]  都要從地上去除滅
[00:04:30.000 --> 00:04:33.000]  因為我做了他們感到遺憾
[00:04:33.000 --> 00:04:35.000]  這就是講到神的感受
[00:04:35.000 --> 00:04:38.000]  內心的憂傷
[00:04:38.000 --> 00:04:40.000]  不過在當時裡面
[00:04:40.000 --> 00:04:42.000]  很奇怪
[00:04:42.000 --> 00:04:44.000]  有一個人一枝獨繡
[00:04:44.000 --> 00:04:48.000]  只有他沒有被周邊的環境
[00:04:48.000 --> 00:04:51.000]  各人的罪行所影響
[00:04:51.000 --> 00:04:53.000]  上次提到在陸章八節
[00:04:53.000 --> 00:04:55.000]  他說:只有他(羅亞)
[00:04:55.000 --> 00:05:00.000]  在耶和華眼前蒙恩
[00:05:00.000 --> 00:05:02.000]  什麼叫蒙恩?弟兄姊妹
[00:05:02.000 --> 00:05:04.000]  原來蒙恩的意思就是
[00:05:04.000 --> 00:05:06.000]  得到上帝的賜福
[00:05:06.000 --> 00:05:09.000]  和保護、康顧
[00:05:09.000 --> 00:05:10.000]  那你可能會想
[00:05:10.000 --> 00:05:12.000]  為什麼唯獨他
[00:05:12.000 --> 00:05:15.000]  不能得到上帝的恩典呢?
[00:05:15.000 --> 00:05:17.000]  我看到經文裡面
[00:05:17.000 --> 00:05:19.000]  他怎樣描述羅亞的?
[00:05:19.000 --> 00:05:21.000]  他說他是一個義人
[00:05:21.000 --> 00:05:22.000]  完全人
[00:05:22.000 --> 00:05:24.000]  與神同行
[00:05:24.000 --> 00:05:26.000]  難道這個人這麼奇怪?
[00:05:26.000 --> 00:05:28.000]  沒有犯過罪?
[00:05:28.000 --> 00:05:29.000]  很完全?
[00:05:29.000 --> 00:05:30.000]  其實不是
[00:05:30.000 --> 00:05:32.000]  原來意思是
[00:05:32.000 --> 00:05:34.000]  他也有自己犯錯的地方
[00:05:34.000 --> 00:05:36.000]  往後你看經文之後
[00:05:36.000 --> 00:05:38.000]  也有講他犯罪的羅亞
[00:05:38.000 --> 00:05:40.000]  不過他因着認識神的緣故
[00:05:40.000 --> 00:05:42.000]  神饒恕他的罪
[00:05:42.000 --> 00:05:43.000]  所以他被神
[00:05:43.000 --> 00:05:44.000]  因着他的信
[00:05:44.000 --> 00:05:46.000]  稱他為義人
[00:05:46.000 --> 00:05:48.000]  說他是完全人
[00:05:48.000 --> 00:05:49.000]  意思是
[00:05:49.000 --> 00:05:51.000]  他的心因着信了神之後
[00:05:51.000 --> 00:05:54.000]  他傳言的向神維新
[00:05:54.000 --> 00:05:56.000]  並且在他生活裡面
[00:05:56.000 --> 00:05:57.000]  他追求的不是
[00:05:57.000 --> 00:05:59.000]  我現在得了神
[00:05:59.000 --> 00:06:00.000]  給我救恩
[00:06:00.000 --> 00:06:01.000]  稱義
[00:06:01.000 --> 00:06:03.000]  他還有一個目標成長
[00:06:03.000 --> 00:06:05.000]  就是追求成為一個義人
[00:06:05.000 --> 00:06:07.000]  所以一個很重要的用詞
[00:06:07.000 --> 00:06:09.000]  就是與神同行
[00:06:09.000 --> 00:06:10.000]  在聖經裡面
[00:06:10.000 --> 00:06:11.000]  第二次出現
[00:06:11.000 --> 00:06:12.000]  形容一個人
[00:06:12.000 --> 00:06:13.000]  他怎樣去
[00:06:13.000 --> 00:06:15.000]  銳意去跟從神的說話
[00:06:15.000 --> 00:06:17.000]  去行的
[00:06:17.000 --> 00:06:18.000]  所以在這裡
[00:06:18.000 --> 00:06:19.000]  我們看到
[00:06:19.000 --> 00:06:20.000]  他就是怎樣
[00:06:20.000 --> 00:06:22.000]  因着這個生命的質素
[00:06:22.000 --> 00:06:23.000]  對信仰的認真
[00:06:23.000 --> 00:06:25.000]  得到神的祝福
[00:06:25.000 --> 00:06:28.000]  滿滿有的恩典
[00:06:28.000 --> 00:06:30.000]  羅亞他不會因為
[00:06:30.000 --> 00:06:31.000]  周邊的人
[00:06:31.000 --> 00:06:33.000]  滿有充滿暴力的罪行
[00:06:33.000 --> 00:06:34.000]  而影響
[00:06:34.000 --> 00:06:35.000]  或者
[00:06:35.000 --> 00:06:36.000]  個個都遠離神了
[00:06:36.000 --> 00:06:38.000]  我為什麼還要跟從神呢
[00:06:38.000 --> 00:06:39.000]  他沒有
[00:06:39.000 --> 00:06:40.000]  他堅守
[00:06:40.000 --> 00:06:42.000]  他自己的信仰
[00:06:42.000 --> 00:06:44.000]  大家可能都很熟悉他的故事
[00:06:44.000 --> 00:06:46.000]  他一家有多少口
[00:06:46.000 --> 00:06:48.000]  有八口
[00:06:48.000 --> 00:06:50.000]  他和他老婆
[00:06:50.000 --> 00:06:52.000]  他有三個兒子
[00:06:52.000 --> 00:06:53.000]  閃閒雅忽
[00:06:53.000 --> 00:06:55.000]  那他都長大了
[00:06:55.000 --> 00:06:57.000]  說他都娶了老婆
[00:06:57.000 --> 00:06:59.000]  所以有四對夫婦
[00:06:59.000 --> 00:07:00.000]  一家八口
[00:07:00.000 --> 00:07:01.000]  我們很相信
[00:07:01.000 --> 00:07:03.000]  羅亞他怎樣跟從神
[00:07:03.000 --> 00:07:04.000]  那個生命的表現
[00:07:04.000 --> 00:07:06.000]  很影響他的家裡
[00:07:06.000 --> 00:07:07.000]  每一個人
[00:07:07.000 --> 00:07:09.000]  很相信也都影響
[00:07:09.000 --> 00:07:10.000]  他的後代
[00:07:10.000 --> 00:07:11.000]  他的配偶
[00:07:11.000 --> 00:07:13.000]  怎樣能夠認識神的旨意
[00:07:13.000 --> 00:07:15.000]  一起去學習
[00:07:15.000 --> 00:07:16.000]  怎樣過一個
[00:07:16.000 --> 00:07:18.000]  信靠神而行的生活
[00:07:18.000 --> 00:07:20.000]  滿滿經歷上帝的恩典
[00:07:20.000 --> 00:07:22.000]  所以當時就只有
[00:07:22.000 --> 00:07:24.000]  在他身上羅亞
[00:07:24.000 --> 00:07:26.000]  見到神的恩典
[00:07:26.000 --> 00:07:29.000]  那神賜他什麼恩典呢
[00:07:29.000 --> 00:07:32.000]  我們可以看到
[00:07:32.000 --> 00:07:34.000]  在第十三和第十七節
[00:07:34.000 --> 00:07:35.000]  話說有一天
[00:07:35.000 --> 00:07:38.000]  神唯獨是對羅亞
[00:07:38.000 --> 00:07:40.000]  去聊天說話
[00:07:40.000 --> 00:07:41.000]  我相信當時
[00:07:41.000 --> 00:07:43.000]  上帝的心情不是
[00:07:43.000 --> 00:07:44.000]  好像我們這樣
[00:07:44.000 --> 00:07:45.000]  很平鋪直述地
[00:07:45.000 --> 00:07:46.000]  讀那段聖經出來
[00:07:46.000 --> 00:07:47.000]  而是我相信
[00:07:47.000 --> 00:07:50.000]  帶著一份難過憂傷
[00:07:50.000 --> 00:07:52.000]  去跟羅亞聊天
[00:07:52.000 --> 00:07:53.000]  他說羅亞
[00:07:53.000 --> 00:07:56.000]  這個世代已經罪惡滿盈
[00:07:56.000 --> 00:07:58.000]  罪惡滔天
[00:07:58.000 --> 00:08:00.000]  人的心充滿著邪惡
[00:08:00.000 --> 00:08:01.000]  我就決定
[00:08:01.000 --> 00:08:02.000]  要用洪水
[00:08:02.000 --> 00:08:04.000]  去毀滅這個世界
[00:08:04.000 --> 00:08:07.000]  以至阻止罪的蔓延
[00:08:07.000 --> 00:08:09.000]  唯獨是羅亞
[00:08:09.000 --> 00:08:12.000]  他可以預先知道神的計劃
[00:08:12.000 --> 00:08:14.000]  是因為他跟神
[00:08:14.000 --> 00:08:16.000]  有很密切的關係
[00:08:16.000 --> 00:08:17.000]  知道神的心意
[00:08:17.000 --> 00:08:19.000]  要將這個舊的世界
[00:08:19.000 --> 00:08:22.000]  要轉變成新的世界
[00:08:22.000 --> 00:08:23.000]  聖經沒有說到
[00:08:23.000 --> 00:08:24.000]  當時羅亞
[00:08:24.000 --> 00:08:25.000]  聽到這個消息的時候
[00:08:25.000 --> 00:08:27.000]  有什麼反應
[00:08:27.000 --> 00:08:29.000]  如果讓我和你
[00:08:29.000 --> 00:08:30.000]  我相信都會很震驚
[00:08:30.000 --> 00:08:31.000]  是不是
[00:08:31.000 --> 00:08:34.000]  神你要毀滅這個大地
[00:08:34.000 --> 00:08:35.000]  但當我們看聖經的時候
[00:08:35.000 --> 00:08:37.000]  神很清楚地說
[00:08:37.000 --> 00:08:39.000]  要毀滅他們
[00:08:39.000 --> 00:08:42.000]  那羅亞的一家又怎樣呢
[00:08:42.000 --> 00:08:43.000]  神繼續這樣說
[00:08:43.000 --> 00:08:45.000]  在第十八節
[00:08:45.000 --> 00:08:47.000]  他說但我要與你立約
[00:08:47.000 --> 00:08:50.000]  因為你和你的家人
[00:08:50.000 --> 00:08:52.000]  都要進入方舟
[00:08:52.000 --> 00:08:55.000]  你們得以在這場災難裡
[00:08:55.000 --> 00:08:57.000]  可以得救
[00:08:57.000 --> 00:08:58.000]  不單這樣
[00:08:58.000 --> 00:08:59.000]  你還有一個任務
[00:08:59.000 --> 00:09:02.000]  就是帶各樣的動物
[00:09:02.000 --> 00:09:04.000]  一隊一隊帶進去方舟
[00:09:04.000 --> 00:09:06.000]  以及預備足夠的食物
[00:09:06.000 --> 00:09:10.000]  以致當往後洪水來到的時候
[00:09:10.000 --> 00:09:12.000]  可以得保存生命
[00:09:12.000 --> 00:09:14.000]  在十九到十一節
[00:09:14.000 --> 00:09:16.000]  聖經裡面很清楚地說
[00:09:16.000 --> 00:09:18.000]  凡有血肉的動物
[00:09:18.000 --> 00:09:19.000]  每樣一隊
[00:09:19.000 --> 00:09:21.000]  一公一母
[00:09:21.000 --> 00:09:23.000]  羅亞都要帶進方舟
[00:09:23.000 --> 00:09:26.000]  好跟你一起保存生命
[00:09:26.000 --> 00:09:27.000]  二十節
[00:09:27.000 --> 00:09:29.000]  飛鳥各從其類
[00:09:29.000 --> 00:09:31.000]  生畜各從其類
[00:09:31.000 --> 00:09:32.000]  地上爬行的動物
[00:09:32.000 --> 00:09:34.000]  各從其類
[00:09:34.000 --> 00:09:35.000]  每樣一隊
[00:09:35.000 --> 00:09:36.000]  好奇怪
[00:09:36.000 --> 00:09:39.000]  到時他們會懂得去找羅亞
[00:09:39.000 --> 00:09:40.000]  都要到你那裡
[00:09:40.000 --> 00:09:43.000]  好保存生命
[00:09:43.000 --> 00:09:44.000]  有一節
[00:09:44.000 --> 00:09:46.000]  說你要拿各樣可吃的食物
[00:09:46.000 --> 00:09:48.000]  儲存在你那裡
[00:09:48.000 --> 00:09:52.000]  作你和他們的糧食
[00:09:52.000 --> 00:09:54.000]  神賜給羅亞什麼恩典呢
[00:09:54.000 --> 00:09:57.000]  就是說他要拯救他一家
[00:09:57.000 --> 00:09:59.000]  以致他們不需要被毀滅
[00:09:59.000 --> 00:10:01.000]  能夠保存生命
[00:10:01.000 --> 00:10:02.000]  短短的經文裡面
[00:10:02.000 --> 00:10:06.000]  兩次提到神要保存他一家的生命
[00:10:06.000 --> 00:10:07.000]  不單止這樣
[00:10:07.000 --> 00:10:09.000]  還要肩負起
[00:10:09.000 --> 00:10:12.000]  開創這個新時代
[00:10:12.000 --> 00:10:14.000]  對羅亞來說
[00:10:14.000 --> 00:10:16.000]  一個新的挑戰來到
[00:10:16.000 --> 00:10:17.000]  神說去救他
[00:10:17.000 --> 00:10:18.000]  不過
[00:10:18.000 --> 00:10:20.000]  不是這樣坐在那裡等神
[00:10:20.000 --> 00:10:22.000]  就會拯救你
[00:10:22.000 --> 00:10:25.000]  神給羅亞一個很大的任務
[00:10:25.000 --> 00:10:27.000]  就是要做方舟
[00:10:27.000 --> 00:10:29.000]  這個對羅亞來說
[00:10:29.000 --> 00:10:31.000]  是一個信心的挑戰
[00:10:31.000 --> 00:10:33.000]  我們從經文看到
[00:10:33.000 --> 00:10:35.000]  神很清楚地說明了
[00:10:35.000 --> 00:10:37.000]  方舟的要求
[00:10:37.000 --> 00:10:38.000]  怎樣設計呢
[00:10:38.000 --> 00:10:41.000]  原來要有三層
[00:10:41.000 --> 00:10:44.000]  每層要有很多房間
[00:10:44.000 --> 00:10:46.000]  各種不同的動物
[00:10:46.000 --> 00:10:47.000]  它的身形
[00:10:47.000 --> 00:10:48.000]  高度
[00:10:48.000 --> 00:10:50.000]  要怎樣設計這些房屋
[00:10:50.000 --> 00:10:51.000]  裡面的房間
[00:10:51.000 --> 00:10:55.000]  有些房間要儲存食物等等
[00:10:55.000 --> 00:10:58.000]  材料要用一隻很特別的木
[00:10:58.000 --> 00:10:59.000]  很堅固
[00:10:59.000 --> 00:11:01.000]  又要怎樣去防水
[00:11:01.000 --> 00:11:03.000]  在方舟之內
[00:11:03.000 --> 00:11:04.000]  當然要有門
[00:11:04.000 --> 00:11:05.000]  怎樣進去呢
[00:11:05.000 --> 00:11:08.000]  又要有天窗可以透光
[00:11:08.000 --> 00:11:10.000]  頂尖說
[00:11:10.000 --> 00:11:11.000]  你知不知道
[00:11:11.000 --> 00:11:14.000]  這個方舟有多大
[00:11:14.000 --> 00:11:16.000]  聖經裡面說
[00:11:16.000 --> 00:11:17.000]  三百走的長度
[00:11:17.000 --> 00:11:21.000]  換算今天大概是137米
[00:11:21.000 --> 00:11:23.000]  有沒有人跑過100米比賽
[00:11:23.000 --> 00:11:25.000]  一個球場的四分之一
[00:11:25.000 --> 00:11:26.000]  再多一點
[00:11:26.000 --> 00:11:28.000]  那個長度那麼長
[00:11:28.000 --> 00:11:29.000]  多寬啊
[00:11:29.000 --> 00:11:32.000]  大概兩個巴士那麼寬
[00:11:32.000 --> 00:11:33.000]  那個長度
[00:11:33.000 --> 00:11:34.000]  多高啊
[00:11:34.000 --> 00:11:36.000]  大概現在的六層樓
[00:11:36.000 --> 00:11:38.000]  你就會見到一大塊東西
[00:11:38.000 --> 00:11:41.000]  想像原來是那麼龐然大物
[00:11:41.000 --> 00:11:43.000]  方舟可能很多人都會覺得
[00:11:43.000 --> 00:11:45.000]  應該是一隻船
[00:11:45.000 --> 00:11:47.000]  但原來在聖經裡面看
[00:11:47.000 --> 00:11:49.000]  其實你要想像它
[00:11:49.000 --> 00:11:51.000]  好像一個很大的盒子
[00:11:51.000 --> 00:11:52.000]  長方形的盒子
[00:11:52.000 --> 00:11:55.000]  原來在七章之後都說到
[00:11:55.000 --> 00:11:58.000]  這個箱子就要在洪水裡面
[00:11:58.000 --> 00:12:01.000]  漂浮很多的日子
[00:12:01.000 --> 00:12:02.000]  當我們細心去看到
[00:12:02.000 --> 00:12:06.000]  上帝給了一個大概的藍圖給羅亞
[00:12:06.000 --> 00:12:08.000]  羅亞也要再想
[00:12:08.000 --> 00:12:10.000]  大家有沒有去裝修過
[00:12:10.000 --> 00:12:12.000]  要怎樣在裡面再設計
[00:12:12.000 --> 00:12:14.000]  神話說要有房子
[00:12:14.000 --> 00:12:15.000]  怎樣設計
[00:12:15.000 --> 00:12:16.000]  什麼尺寸
[00:12:16.000 --> 00:12:17.000]  沒有說
[00:12:17.000 --> 00:12:19.000]  要多少間都沒有說
[00:12:19.000 --> 00:12:20.000]  對羅亞來說
[00:12:20.000 --> 00:12:23.000]  是一個破天荒的任務
[00:12:23.000 --> 00:12:24.000]  前所未有
[00:12:24.000 --> 00:12:25.000]  沒有人做過
[00:12:25.000 --> 00:12:26.000]  但是羅亞
[00:12:26.000 --> 00:12:29.000]  他也會怎樣聽從神的吩咐
[00:12:29.000 --> 00:12:31.000]  因為這是一個很重要的任務
[00:12:31.000 --> 00:12:33.000]  因為神跟他立約
[00:12:33.000 --> 00:12:36.000]  為了要救他全家
[00:12:36.000 --> 00:12:37.000]  所以在這裡
[00:12:37.000 --> 00:12:38.000]  你會留意到
[00:12:38.000 --> 00:12:41.000]  神吩咐羅亞做這個方舟
[00:12:41.000 --> 00:12:43.000]  很重要的三個字
[00:12:43.000 --> 00:12:45.000]  我記得李牧師問我
[00:12:45.000 --> 00:12:47.000]  你這段經文有什麼感動你
[00:12:47.000 --> 00:12:48.000]  我說
[00:12:48.000 --> 00:12:51.000]  為自己做這個方舟
[00:12:51.000 --> 00:12:52.000]  對
[00:12:52.000 --> 00:12:54.000]  其實如果不是的話
[00:12:54.000 --> 00:12:56.000]  羅亞可能也沒有知道
[00:12:56.000 --> 00:12:57.000]  原來這個方舟
[00:12:57.000 --> 00:12:59.000]  神是給他一個救恩的途徑
[00:12:59.000 --> 00:13:02.000]  能夠保存他們生命的方法
[00:13:02.000 --> 00:13:03.000]  當我們細心去看到
[00:13:03.000 --> 00:13:04.000]  經文裡面的時候
[00:13:04.000 --> 00:13:05.000]  也知道
[00:13:05.000 --> 00:13:06.000]  這個方舟
[00:13:06.000 --> 00:13:08.000]  不只是保護羅亞一個人
[00:13:08.000 --> 00:13:11.000]  而是保護他全家百口
[00:13:11.000 --> 00:13:14.000]  和其他的動物
[00:13:14.000 --> 00:13:15.000]  我很相信
[00:13:15.000 --> 00:13:16.000]  羅亞一家的經歷
[00:13:16.000 --> 00:13:18.000]  都成為往後的人
[00:13:18.000 --> 00:13:19.000]  直至今天的我們
[00:13:19.000 --> 00:13:22.000]  都知道上帝救贖世人的計劃
[00:13:22.000 --> 00:13:24.000]  和行動
[00:13:24.000 --> 00:13:26.000]  不知道大家
[00:13:26.000 --> 00:13:28.000]  曾經聽過這個羅亞的事蹟
[00:13:28.000 --> 00:13:30.000]  對你有什麼想法
[00:13:30.000 --> 00:13:31.000]  我又試想想
[00:13:31.000 --> 00:13:33.000]  為什麼上帝
[00:13:33.000 --> 00:13:36.000]  不立即變一個方舟出來給他
[00:13:36.000 --> 00:13:38.000]  那不就行了
[00:13:38.000 --> 00:13:39.000]  這麼大挑戰
[00:13:39.000 --> 00:13:41.000]  讓他不用這麼辛苦去做
[00:13:41.000 --> 00:13:44.000]  為什麼要他親手去做這個方舟呢
[00:13:44.000 --> 00:13:47.000]  不是這樣為難了他嗎
[00:13:47.000 --> 00:13:48.000]  我要想
[00:13:48.000 --> 00:13:50.000]  這個其實對羅亞來說
[00:13:50.000 --> 00:13:53.000]  是一個很大的挑戰
[00:13:53.000 --> 00:13:56.000]  羅亞怎樣回應神的方法呢
[00:13:56.000 --> 00:13:59.000]  《二二節》裡面說
[00:13:59.000 --> 00:14:02.000]  羅亞就去做了
[00:14:02.000 --> 00:14:03.000]  凡神吩咐他的
[00:14:03.000 --> 00:14:06.000]  他都照樣去做
[00:14:06.000 --> 00:14:07.000]  這句說話
[00:14:07.000 --> 00:14:09.000]  其實都不簡單
[00:14:09.000 --> 00:14:11.000]  羅亞就去做了
[00:14:11.000 --> 00:14:13.000]  凡神吩咐他的
[00:14:13.000 --> 00:14:15.000]  他都照樣去做
[00:14:15.000 --> 00:14:17.000]  作者很刻意
[00:14:17.000 --> 00:14:18.000]  在短短這句說話裡面
[00:14:18.000 --> 00:14:21.000]  重複說了兩次
[00:14:21.000 --> 00:14:24.000]  羅亞是會跟著神的指示
[00:14:24.000 --> 00:14:26.000]  就會去做
[00:14:26.000 --> 00:14:28.000]  這個都是希望去凸顯
[00:14:28.000 --> 00:14:30.000]  羅亞對神的信心
[00:14:30.000 --> 00:14:32.000]  因為他去做的意思
[00:14:32.000 --> 00:14:33.000]  就是一個馴服的生命
[00:14:33.000 --> 00:14:35.000]  這個馴服的行動
[00:14:35.000 --> 00:14:37.000]  就是因著他傳言對神的信心
[00:14:37.000 --> 00:14:40.000]  以致有這個回應
[00:14:40.000 --> 00:14:43.000]  也同時回應開始所說
[00:14:43.000 --> 00:14:44.000]  六章九節說
[00:14:44.000 --> 00:14:47.000]  羅亞是一個與神同行的人
[00:14:47.000 --> 00:14:50.000]  他願意聽從神的吩咐
[00:14:50.000 --> 00:14:53.000]  在新約聖經希伯來書十一章七節
[00:14:53.000 --> 00:14:55.000]  都有這樣提到羅亞
[00:14:55.000 --> 00:14:56.000]  他說
[00:14:56.000 --> 00:14:58.000]  羅亞因著信
[00:14:58.000 --> 00:15:01.000]  得以去看見未見之事
[00:15:01.000 --> 00:15:02.000]  因著他敬畏神
[00:15:02.000 --> 00:15:04.000]  他就按神的吩咐
[00:15:04.000 --> 00:15:06.000]  使對全家得救
[00:15:06.000 --> 00:15:08.000]  而且神也定義
