
[00:00:00.000 --> 00:00:04.440]  我們在講道之前 我們再一次同心低頭祈禱
[00:05:03.600 --> 00:05:07.800]  剛剛我們教會也是尋索我們的價值觀
[00:05:07.800 --> 00:05:10.200]  我們將全面兼顧的小組
[00:05:10.200 --> 00:05:14.000]  我們就用「真誠相待」這四個字
[00:05:14.000 --> 00:05:15.600]  聖經裏面有「真誠相待」
[00:05:15.600 --> 00:05:16.480]  這個理念
[00:05:16.480 --> 00:05:19.680]  英文是「Authentic Relationship」
[00:05:19.680 --> 00:05:20.880]  這個「真誠相待」
[00:05:20.880 --> 00:05:23.000]  當我們有「真誠相待」的時間
[00:05:23.000 --> 00:05:26.680]  我們就能夠活出那個全面兼顧的小組
[00:05:26.680 --> 00:05:27.960]  那個優良特質
[00:05:27.960 --> 00:05:30.120]  因為真誠的相待
[00:05:30.120 --> 00:05:31.640]  我們跟神是真實的
[00:05:31.640 --> 00:05:33.320]  我們跟人之間是真實的
[00:05:33.320 --> 00:05:36.800]  我們能夠去脫去舊人穿上新人
[00:05:36.800 --> 00:05:39.680]  以致我們在屬靈的相交裏面
[00:05:39.680 --> 00:05:42.800]  互相建立成長
[00:05:42.800 --> 00:05:44.560]  所以全面兼顧的細胞小組
[00:05:44.560 --> 00:05:46.800]  強調的簡單來說
[00:05:46.800 --> 00:05:50.960]  就是讓個別的基督徒建立親密的團繼關係
[00:05:50.960 --> 00:05:52.280]  強調親密
[00:05:52.280 --> 00:05:54.440]  不單只是普通的朋友
[00:05:54.440 --> 00:05:56.040]  不是社交
[00:05:56.040 --> 00:05:57.600]  不單只是心交
[00:05:57.600 --> 00:05:59.320]  更加進入靈交
[00:05:59.320 --> 00:06:01.680]  靈裏面的交往
[00:06:01.680 --> 00:06:03.040]  獲得幫助的
[00:06:03.040 --> 00:06:05.160]  即是說能夠互相彼此
[00:06:05.160 --> 00:06:09.440]  能夠在屬靈上去建立幫助對方成長的
[00:06:09.440 --> 00:06:11.040]  而且在靈性上
[00:06:11.040 --> 00:06:13.840]  屬靈上有深入的交通
[00:06:13.840 --> 00:06:18.960]  這個是聖經裏面所講的全面關顧的細胞小組
[00:06:18.960 --> 00:06:21.160]  亦都換句話來說
[00:06:21.160 --> 00:06:24.840]  當我們要活出描繪的時候
[00:06:24.840 --> 00:06:26.880]  我們可以用真誠相待
[00:06:26.880 --> 00:06:29.520]  如果我們明白真誠相待在聖經教導的時候
[00:06:29.520 --> 00:06:31.120]  我們就可以活出
[00:06:31.120 --> 00:06:33.240]  但這種深交的屬靈友情
[00:06:33.240 --> 00:06:35.440]  我想問一下大家
[00:06:35.440 --> 00:06:36.920]  靈交、深交
[00:06:36.920 --> 00:06:39.360]  大家去到一個屬靈的交往
[00:06:39.360 --> 00:06:42.360]  很親密的建立當中的時候
[00:06:42.360 --> 00:06:45.000]  究竟這種深交的屬靈友情
[00:06:45.000 --> 00:06:47.440]  是只可以曾經擁有
[00:06:47.440 --> 00:06:50.960]  還是可以天長地久的呢?
[00:06:50.960 --> 00:06:53.320]  究竟深交的屬靈友情
[00:06:53.320 --> 00:06:55.280]  只是一種理想
[00:06:55.280 --> 00:06:56.840]  不容易得到的
[00:06:56.840 --> 00:07:01.720]  還是你曾經擁有過這種屬靈的深交
[00:07:01.720 --> 00:07:04.040]  卻是轉眼即逝
[00:07:04.040 --> 00:07:07.080]  又好像流失了一樣
[00:07:07.080 --> 00:07:12.600]  既然神的心意是要求基督徒的群體
[00:07:12.600 --> 00:07:15.440]  是建立深交的屬靈友情
[00:07:15.440 --> 00:07:17.040]  是需要這樣建立的
[00:07:17.040 --> 00:07:20.920]  以致可以活出全面兼顧的細胞小組的話
[00:07:20.920 --> 00:07:24.160]  這個友情是怎樣建立起來的呢?
[00:07:24.160 --> 00:07:29.560]  又怎樣可以將這種的關係持續持久呢?
[00:07:29.560 --> 00:07:31.840]  我們今天就會透過《易筆所書》
[00:07:31.840 --> 00:07:35.440]  第四章、第二十五到五章二節
[00:07:35.440 --> 00:07:39.280]  是去特別找答案的
[00:07:39.280 --> 00:07:41.480]  因為其實聖經神的話語
[00:07:41.480 --> 00:07:43.800]  實在是很珍貴的智慧
[00:07:43.800 --> 00:07:45.760]  剛才所問的問題
[00:07:45.760 --> 00:07:47.280]  原來在《易筆所書》當中
[00:07:47.280 --> 00:07:50.120]  就教導我們讓我們能夠找到答案
[00:07:50.120 --> 00:07:52.160]  我們一起打開聖經
[00:07:52.160 --> 00:07:53.520]  如果你有聖經的話就打開聖經
[00:07:53.520 --> 00:07:54.720]  不然可以看銀幕
[00:07:54.720 --> 00:07:58.160]  是《易筆所書》第四章、第二十五到五章二節
[00:07:58.160 --> 00:07:59.840]  不如我們一起讀這段經文
[00:07:59.840 --> 00:08:03.760]  然後我們一會詳細去研讀這段經文
[00:08:03.760 --> 00:08:06.920]  所以你們要棄絕謊言
[00:08:06.920 --> 00:08:09.600]  各人與鄰舍說實話
[00:08:09.600 --> 00:08:12.880]  因為我們是互為肢體
[00:08:12.880 --> 00:08:15.160]  生氣卻不要犯罪
[00:08:15.160 --> 00:08:17.360]  不可含怒到日落
[00:08:17.360 --> 00:08:20.200]  也不可給魔鬼留地步
[00:08:20.200 --> 00:08:23.240]  從前偷竊的不要再偷
[00:08:23.240 --> 00:08:24.720]  總要勞力
[00:08:24.720 --> 00:08:26.680]  親手做正經事
[00:08:26.680 --> 00:08:30.600]  就可有餘分給那缺少的人
[00:08:30.600 --> 00:08:34.000]  污穢的言語一句不可出口
[00:08:34.000 --> 00:08:37.680]  要隨時做到就人的好話
[00:08:37.680 --> 00:08:40.000]  要聽見的人得益處
[00:08:40.000 --> 00:08:42.920]  不要叫神的聖靈擔憂
[00:08:42.920 --> 00:08:45.640]  你們原是受了他的印記
[00:08:45.640 --> 00:08:48.320]  等候得熟的日子來到
[00:08:48.320 --> 00:08:52.960]  一切苦毒、惱恨、憤怒、讓罵、毀謗
[00:08:52.960 --> 00:08:54.600]  並一切的惡毒
[00:08:54.600 --> 00:08:58.080]  都當從你們中間除掉
[00:08:58.080 --> 00:09:00.560]  並要以恩慈相待
[00:09:00.560 --> 00:09:03.680]  全憐憫的心彼此饒恕
[00:09:03.680 --> 00:09:07.880]  正如神在基督裡饒恕了你們一樣
[00:09:07.880 --> 00:09:10.520]  所以你們該效法神
[00:09:10.520 --> 00:09:13.520]  好像夢時愛的兒女一樣
[00:09:13.520 --> 00:09:15.920]  也要憑愛心行事
[00:09:15.920 --> 00:09:17.920]  正如基督愛我們
[00:09:17.920 --> 00:09:20.240]  為我們捨了自己
[00:09:20.240 --> 00:09:23.000]  當作輕香的供物和祭物
[00:09:23.000 --> 00:09:25.680]  獻與神
[00:09:25.680 --> 00:09:29.280]  這段經文給了我們的答案
[00:09:29.280 --> 00:09:31.000]  但我們看這段經文之前
[00:09:31.000 --> 00:09:33.000]  我們要看《上文下理》
[00:09:33.000 --> 00:09:36.160]  二不所書第四章至第六章
[00:09:36.160 --> 00:09:38.760]  是講到蒙恩的信徒
[00:09:38.760 --> 00:09:40.960]  是應該怎樣回應神
[00:09:40.960 --> 00:09:45.280]  活出與蒙召的一股相稱的生命
[00:09:45.280 --> 00:09:48.600]  我們可以先簡單的去縱覽一下
[00:09:48.600 --> 00:09:52.160]  第四章、第五章、第六章這三章的結構
[00:09:52.160 --> 00:09:55.160]  第四章第一至第十六節開始的時候
[00:09:55.160 --> 00:09:58.920]  就將蒙恩信徒的教會觀
[00:09:58.920 --> 00:10:00.840]  教會存在的目的是甚麼
[00:10:00.840 --> 00:10:02.840]  就講得很清楚了
[00:10:02.840 --> 00:10:04.040]  要去傳揚福音
[00:10:04.040 --> 00:10:05.920]  去完成大使命
[00:10:05.920 --> 00:10:07.960]  成就神的工作
[00:10:07.960 --> 00:10:10.240]  然後第十七至第二十四節
[00:10:10.240 --> 00:10:12.960]  就提醒信徒要將
[00:10:12.960 --> 00:10:16.760]  教會存在的這些目的要活出來
[00:10:16.760 --> 00:10:18.160]  要怎樣做
[00:10:18.160 --> 00:10:20.080]  怎樣做呢?很簡單的就是
[00:10:20.080 --> 00:10:22.640]  脫去舊人穿上新人
[00:10:22.640 --> 00:10:25.080]  那你說這樣就完了
[00:10:25.080 --> 00:10:29.600]  但是他在二弗所書的第四章、第二十五
[00:10:29.600 --> 00:10:30.840]  剛才大家一起讀的
[00:10:30.840 --> 00:10:33.360]  一直到六章二十節
[00:10:33.360 --> 00:10:35.760]  有兩章半的經文
[00:10:35.760 --> 00:10:37.400]  就詳細解釋給大家聽
[00:10:37.400 --> 00:10:38.840]  甚麼為止
[00:10:38.840 --> 00:10:40.960]  脫去舊人穿上新人
[00:10:40.960 --> 00:10:43.040]  具體的步驟、具體的方法
[00:10:43.040 --> 00:10:44.480]  很多的細節
[00:10:44.480 --> 00:10:46.920]  我們沒有時間看完兩章半
[00:10:46.920 --> 00:10:48.600]  很鼓勵大家你的靈修
[00:10:48.600 --> 00:10:50.240]  你未來一個星期、兩個星期
[00:10:50.240 --> 00:10:51.600]  回去看二弗所書
[00:10:51.600 --> 00:10:53.400]  是一卷很重要的經文
[00:10:53.400 --> 00:10:56.080]  去幫助我們在教會當中活出
[00:10:56.080 --> 00:10:58.600]  那個信徒的
[00:10:58.600 --> 00:11:00.160]  神所要求的信徒的生活
[00:11:00.160 --> 00:11:03.280]  怎樣去脫去舊人穿上新人
[00:11:03.280 --> 00:11:06.480]  但是我們今天只在第四章、第二十五節
[00:11:06.480 --> 00:11:10.720]  到五章二節那裏去宣講
[00:11:10.720 --> 00:11:12.640]  我們特別留意
[00:11:12.640 --> 00:11:17.440]  在這個四章一至二十四節那裏的重點
[00:11:17.440 --> 00:11:20.560]  第四章一至二十四節的重點是甚麼呢?
[00:11:20.560 --> 00:11:23.480]  以致我們能夠明白這個重點的時候
[00:11:23.480 --> 00:11:24.760]  我們就可以掌握到
[00:11:24.760 --> 00:11:27.400]  我們剛才四章二十五節那段經文
[00:11:27.400 --> 00:11:28.520]  為何這樣進去
[00:11:28.520 --> 00:11:33.120]  就是說要「各人與鄰者說實話」
[00:11:33.120 --> 00:11:34.840]  四章一至二十四節
[00:11:34.840 --> 00:11:39.080]  是保羅教導信徒要脫去舊人穿上新人
[00:11:39.080 --> 00:11:40.520]  以致可以活出
[00:11:40.520 --> 00:11:42.440]  保羅所形容「合神心意」
[00:11:42.440 --> 00:11:44.840]  那種教會生活的時候
[00:11:44.840 --> 00:11:51.920]  它是多次的強調真理、說誠實話
[00:11:51.920 --> 00:11:56.080]  英文來說就是「Truth」和「True」這兩個字
[00:11:56.080 --> 00:11:57.640]  藍色的字你會看到
[00:11:57.640 --> 00:11:58.720]  這三個字的經文
[00:11:58.720 --> 00:12:01.240]  四章十五、二十一和二十四節
[00:12:01.240 --> 00:12:04.000]  是用愛心說誠實話
[00:12:04.000 --> 00:12:06.320]  「Speaking the truth」
[00:12:06.320 --> 00:12:08.440]  凡事長進連於元首基督
[00:12:08.440 --> 00:12:10.200]  如果你們聽過祂的道
[00:12:10.200 --> 00:12:11.600]  領了祂的教
[00:12:11.600 --> 00:12:13.200]  學了祂的真理
[00:12:13.200 --> 00:12:14.560]  「Truth」
[00:12:14.560 --> 00:12:20.640]  並且穿上這新人是照著神的形象做的
[00:12:20.640 --> 00:12:23.400]  有真理的人意和聖潔
[00:12:23.400 --> 00:12:28.120]  就是「True Righteousness」和「Holiness」
[00:12:28.120 --> 00:12:29.400]  所以這個學曲強調的就是
[00:12:29.400 --> 00:12:31.360]  第四章的第一至十二十四節
[00:12:31.360 --> 00:12:33.640]  不斷強調就是要「真」
[00:12:33.640 --> 00:12:37.400]  要「真實」的
[00:12:37.400 --> 00:12:38.560]  說誠實話
[00:12:38.560 --> 00:12:39.880]  要活得「真」
[00:12:39.880 --> 00:12:43.760]  是這二十四節裏面的重點
[00:12:43.760 --> 00:12:46.960]  所以一直到第四章二十五至一開始
[00:12:46.960 --> 00:12:48.440]  講到那個細節
[00:12:48.440 --> 00:12:51.880]  怎樣去活出脫去舊人穿上新人的時候
[00:12:51.880 --> 00:12:55.720]  就自然進入這一節
[00:12:55.720 --> 00:12:57.680]  我們一起讀這一節再一次
[00:12:57.680 --> 00:13:00.680]  「所以你們要棄絕謊言
[00:13:00.680 --> 00:13:04.160]  每個人要與淪舍說誠實話
[00:13:04.160 --> 00:13:08.280]  因為我們是互相為肢體」
[00:13:08.280 --> 00:13:10.360]  在這章經文裏面
[00:13:10.360 --> 00:13:13.440]  要棄絕謊言與淪舍說誠實話
[00:13:13.440 --> 00:13:16.880]  是神對屬神的子民的命令
[00:13:16.880 --> 00:13:20.800]  這個命令在舊約聖經的時代就已經有了
[00:13:20.800 --> 00:13:22.760]  在舊約聖經的撒加利亞書
[00:13:22.760 --> 00:13:26.720]  當然說神呼喚祂的子民歸向祂
[00:13:26.720 --> 00:13:29.000]  要得著復興的應許
[00:13:29.000 --> 00:13:31.000]  得著神的恩典
[00:13:31.000 --> 00:13:35.800]  就必須要順從神的子民
[00:13:35.800 --> 00:13:38.280]  神對他們有這樣的吩咐
[00:13:38.280 --> 00:13:41.680]  撒加利亞書第八章十六至十七節裏說
[00:13:41.680 --> 00:13:45.240]  「你們所當行的是這樣
[00:13:45.240 --> 00:13:48.680]  各人與淪舍說話誠實
[00:13:48.680 --> 00:13:52.160]  在城門口按治理判斷使人和睦
[00:13:52.160 --> 00:13:55.240]  誰都不可心裡謀害淪舍
[00:13:55.240 --> 00:13:57.680]  也不可喜愛喜假誓
[00:13:57.680 --> 00:14:01.560]  因為這些事都為我所恨惡
[00:14:01.560 --> 00:14:05.200]  這是耶和華說的」
[00:14:05.200 --> 00:14:08.600]  城門口當時來說好像法庭一樣
[00:14:08.600 --> 00:14:11.480]  就是去審判事情的
[00:14:11.480 --> 00:14:13.600]  但這裏很特別的是
[00:14:13.600 --> 00:14:15.640]  在城門口按治理的判斷
[00:14:15.640 --> 00:14:17.400]  就是按真理的判斷
[00:14:17.400 --> 00:14:20.880]  但這個判斷無意要用和睦去解決
[00:14:20.880 --> 00:14:21.960]  使人和睦
[00:14:21.960 --> 00:14:24.200]  用和睦去解決
[00:14:24.200 --> 00:14:27.160]  這兩節經文特別提到
[00:14:27.160 --> 00:14:28.280]  對人要誠實
[00:14:28.280 --> 00:14:30.280]  判事要按真理
[00:14:30.280 --> 00:14:33.080]  而且要按和睦的方向而行
[00:14:33.080 --> 00:14:36.040]  而對人是不能夠全心懷不軌
[00:14:36.040 --> 00:14:37.480]  而特別說到
[00:14:37.480 --> 00:14:40.000]  不可喜愛喜假誓
[00:14:40.000 --> 00:14:45.080]  因為這些事都為我所恨惡
[00:14:45.080 --> 00:14:47.080]  這是耶和華所說的
[00:14:47.080 --> 00:14:49.720]  對神也不可背誓
[00:14:49.720 --> 00:14:51.320]  不可虛假
[00:14:51.320 --> 00:14:53.040]  所以神學家告訴我們
[00:14:53.040 --> 00:14:55.840]  這段經文也是呼應
[00:14:55.840 --> 00:14:57.960]  《二不所書》第四章二十五節
[00:14:57.960 --> 00:14:59.800]  就是我們不單對淪舍
[00:14:59.800 --> 00:15:01.680]  對人要誠實
[00:15:01.680 --> 00:15:03.480]  對神也要誠實
[00:15:03.480 --> 00:15:04.360]  是真實的
[00:15:04.360 --> 00:15:05.280]  是不裝模作樣的
[00:15:05.280 --> 00:15:06.240]  不虛假的
[00:15:06.240 --> 00:15:10.880]  這些關係對神對人都是一樣的
[00:15:10.880 --> 00:15:12.440]  在第四章二十五節
[00:15:12.440 --> 00:15:14.920]  棄絕謊言這四個字
[00:15:14.920 --> 00:15:17.560]  其實英文譯本也很精彩的
[00:15:17.560 --> 00:15:18.840]  英文譯本它說
[00:15:18.840 --> 00:15:20.480]  No more lies, no more pretenses
[00:15:20.480 --> 00:15:23.360]  我很喜歡我們廣東人
[00:15:23.360 --> 00:15:26.240]  說的比較俗語一點的話
[00:15:26.240 --> 00:15:27.080]  生動一點
[00:15:27.080 --> 00:15:28.960]  就是不要裝模作樣
[00:15:28.960 --> 00:15:30.520]  No pretenses 就是不要裝模作樣
[00:15:30.520 --> 00:15:33.840]  所以棄絕謊言不單止說不說謊
[00:15:33.840 --> 00:15:36.040]  就是要表裡一致不要裝模作樣
[00:15:36.040 --> 00:15:37.920]  不要虛假
[00:15:37.920 --> 00:15:39.000]  不要說謊
[00:15:39.000 --> 00:15:41.680]  不要虛偽說謊言
[00:15:41.680 --> 00:15:47.800]  所以當我們在真誠相待的時候
[00:15:47.800 --> 00:15:49.440]  真是什麼意思呢?
[00:15:49.440 --> 00:15:51.480]  真是真實無偽的
[00:15:51.480 --> 00:15:54.520]  是棄絕一切的虛假的
[00:15:54.520 --> 00:15:57.080]  是棄絕謊言的
[00:15:57.080 --> 00:15:59.560]  不單止信徒之間要真誠
[00:15:59.560 --> 00:16:03.280]  人與神之間同樣要棄絕謊言
[00:16:03.280 --> 00:16:05.880]  不要自己騙自己和神的關係
[00:16:05.880 --> 00:16:09.160]  因為和人真誠之先
[00:16:09.160 --> 00:16:12.720]  我們必須要和神去真誠
[00:16:12.720 --> 00:16:15.800]  當你參考詩篇的時候
[00:16:15.800 --> 00:16:17.520]  詩篇有一百五十篇
[00:16:17.520 --> 00:16:19.920]  有七類的詩篇
[00:16:19.920 --> 00:16:22.280]  的文筆的演繹
[00:16:22.280 --> 00:16:24.360]  但是其中哀歌這一種
[00:16:24.360 --> 00:16:26.520]  單單哀歌有六十多篇
[00:16:26.520 --> 00:16:28.840]  佔了詩篇差不多一半的篇幅
[00:16:28.840 --> 00:16:32.320]  當中就是詩人裏面很赤裸躺開的
[00:16:32.320 --> 00:16:33.560]  和神對話的
[00:16:33.560 --> 00:16:36.040]  當中的掙扎、痛苦、失望
[00:16:36.040 --> 00:16:37.240]  當你看這些詩篇的時候
[00:16:37.240 --> 00:16:39.200]  你會感覺到那份真
[00:16:39.200 --> 00:16:40.960]  沒有虛假的
[00:16:40.960 --> 00:16:42.720]  是赤裸躺開的
[00:16:42.720 --> 00:16:46.160]  我們相待除了要真也要誠
[00:16:46.160 --> 00:16:46.960]  誠是什麼呢?
[00:16:46.960 --> 00:16:48.720]  就是表裡一致的
[00:16:48.720 --> 00:16:50.280]  是說誠實話的
[00:16:50.280 --> 00:16:51.880]  裏面是怎樣外面是怎樣
[00:16:51.880 --> 00:16:53.920]  我們分享的是真實的
[00:16:53.920 --> 00:16:55.360]  換句話來說
[00:16:55.360 --> 00:16:57.440]  真誠相待
[00:16:57.440 --> 00:17:01.040]  是實踐全面關顧的細胞小組
[00:17:01.040 --> 00:17:05.000]  建立天長地久這些深入的屬靈友情
[00:17:05.000 --> 00:17:09.320]  一個很重要很重要的秘訣
[00:17:09.320 --> 00:17:12.760]  究竟你和我在我們的教會生活裏面
[00:17:12.760 --> 00:17:14.000]  在我們的小組當中
[00:17:14.000 --> 00:17:15.760]  如果你有參加小組的話
[00:17:15.760 --> 00:17:18.120]  或者你有沒有一些屬靈的朋友
[00:17:18.120 --> 00:17:20.880]  是彼此屬靈的夥伴
[00:17:20.880 --> 00:17:24.200]  你是否真誠的互相相待呢?
[00:17:24.200 --> 00:17:28.320]  能不能夠建立這些這麼深入的靈交
[00:17:28.320 --> 00:17:31.160]  我們可以用四方面透過這份所書
[00:17:31.160 --> 00:17:33.680]  四章二十五到五章二節這段經文
[00:17:33.680 --> 00:17:36.440]  去檢視一下究竟我們有沒有做到
[00:17:36.440 --> 00:17:38.560]  這個真誠的相待
[00:17:38.560 --> 00:17:40.840]  要通過這四個考驗
[00:17:40.840 --> 00:17:42.360]  去自我反省一下
[00:17:42.360 --> 00:17:45.160]  我們今天的光景和我們的生命
[00:17:45.160 --> 00:17:46.800]  以致我們能夠去更新
[00:17:46.800 --> 00:17:48.400]  我們是否能夠突破
[00:17:48.400 --> 00:17:50.560]  教會能夠發展
[00:17:50.560 --> 00:17:53.000]  首先我們要問自己
[00:17:53.000 --> 00:17:59.280]  有沒有認真地認清楚自己的真我本相
[00:17:59.280 --> 00:18:00.840]  很重要的
