
[00:00:00.000 --> 00:00:04.000]  各位親愛的弟兄姊妹們 早安
[00:03:32.000 --> 00:03:34.000]  就是師母
[00:03:34.000 --> 00:03:37.000]  我們一路來到不同的地方
[00:03:37.000 --> 00:03:39.000]  來幫助民眾
[00:03:39.000 --> 00:03:41.000]  來做的過程裡
[00:03:41.000 --> 00:03:45.000]  有時候我在街上碰到一些基督徒
[00:03:45.000 --> 00:03:46.000]  他們看著我
[00:03:46.000 --> 00:03:49.000]  這個人很像邱牧師
[00:03:49.000 --> 00:03:51.000]  真的邱牧師啊
[00:03:51.000 --> 00:03:52.000]  然後他們說
[00:03:52.000 --> 00:03:55.000]  邱牧師你轉了行嗎?
[00:03:55.000 --> 00:03:57.000]  他們覺得這是一行
[00:03:57.000 --> 00:03:59.000]  做警察就是一行
[00:03:59.000 --> 00:04:02.000]  我做牧師又是另外一行
[00:04:02.000 --> 00:04:04.000]  究竟是不是我們不同的行
[00:04:04.000 --> 00:04:05.000]  不同的職業
[00:04:05.000 --> 00:04:09.000]  就是我們所謂的身份呢?
[00:04:09.000 --> 00:04:12.000]  記得2024年11月
[00:04:12.000 --> 00:04:14.000]  當我看到今天的經文
[00:04:14.000 --> 00:04:17.000]  出埃及記第19章的時候
[00:04:17.000 --> 00:04:19.000]  我就有一個很不同的感覺
[00:04:19.000 --> 00:04:21.000]  突然之間我發覺
[00:04:21.000 --> 00:04:24.000]  這個經文裡其實都很熟
[00:04:24.000 --> 00:04:25.000]  看了很多次了
[00:04:25.000 --> 00:04:27.000]  但是這次突然之間
[00:04:27.000 --> 00:04:29.000]  好像眼睛明亮的
[00:04:29.000 --> 00:04:31.000]  有一個很特別的現象
[00:04:31.000 --> 00:04:32.000]  我就在想
[00:04:32.000 --> 00:04:34.000]  他們出埃及
[00:04:34.000 --> 00:04:36.000]  出埃及的第三個月
[00:04:36.000 --> 00:04:38.000]  在這三個月裡經歷了什麼呢?
[00:04:38.000 --> 00:04:40.000]  他們出埃及的時候
[00:04:40.000 --> 00:04:42.000]  當然是離開了法老
[00:04:42.000 --> 00:04:46.000]  離開埃及比喻是世界
[00:04:46.000 --> 00:04:49.000]  然後藉著主耶穌的補血
[00:04:49.000 --> 00:04:51.000]  我們現在知道主耶穌的補血
[00:04:51.000 --> 00:04:53.000]  當時就是羊羔的血
[00:04:53.000 --> 00:04:55.000]  就天使如月
[00:04:55.000 --> 00:04:58.000]  來進行了第十個災
[00:04:58.000 --> 00:05:03.000]  然後他們就如月之出了西乃
[00:05:03.000 --> 00:05:05.000]  去到西乃的時候
[00:05:05.000 --> 00:05:07.000]  都不是一下子很開心
[00:05:07.000 --> 00:05:09.000]  因為沒得吃
[00:05:09.000 --> 00:05:11.000]  沒得吃就給馬拿他們吃
[00:05:11.000 --> 00:05:12.000]  沒水喝
[00:05:12.000 --> 00:05:14.000]  神就叫摩西打石頭出水
[00:05:14.000 --> 00:05:16.000]  然後又沒肉吃
[00:05:16.000 --> 00:05:19.000]  神又從東風吹了鵪鶉來給他們
[00:05:19.000 --> 00:05:20.000]  有肉吃
[00:05:20.000 --> 00:05:22.000]  然後就遇到阿瑪利人
[00:05:22.000 --> 00:05:24.000]  他們就和他爭戰
[00:05:24.000 --> 00:05:27.000]  然後神叫摩西舉起手
[00:05:27.000 --> 00:05:28.000]  他就贏
[00:05:28.000 --> 00:05:30.000]  垂下手就輸
[00:05:30.000 --> 00:05:32.000]  在這個出埃及的第十七章
[00:05:32.000 --> 00:05:34.000]  但是到了第十九章這裡
[00:05:34.000 --> 00:05:36.000]  有一個很特別的現象
[00:05:36.000 --> 00:05:38.000]  神就和摩西說
[00:05:38.000 --> 00:05:41.000]  他們如果遵守我的約
[00:05:41.000 --> 00:05:43.000]  守我的誡命的話
[00:05:43.000 --> 00:05:45.000]  我給他們一個不同的身份
[00:05:45.000 --> 00:05:47.000]  是什麼身份呢
[00:05:47.000 --> 00:05:49.000]  祭司的國度
[00:05:49.000 --> 00:05:51.000]  什麼叫國度呢
[00:05:51.000 --> 00:05:55.000]  你來到這裡叫什麼國度呢
[00:05:55.000 --> 00:06:01.000]  United Kingdoms
[00:06:01.000 --> 00:06:05.000]  Kingdom就是國度
[00:06:05.000 --> 00:06:07.000]  而這裡說的是什麼呢
[00:06:07.000 --> 00:06:09.000]  祭司的國度
[00:06:09.000 --> 00:06:13.000]  祭司的國度裡面的所有人是什麼呢
[00:06:13.000 --> 00:06:15.000]  祭司
[00:06:15.000 --> 00:06:17.000]  明白嗎
[00:06:17.000 --> 00:06:22.000]  那你想想原來他們只要跟從神遵守他的誡命
[00:06:22.000 --> 00:06:24.000]  就擁有一個很特殊的身份
[00:06:24.000 --> 00:06:26.000]  叫做祭司的國度
[00:06:26.000 --> 00:06:28.000]  聖潔的國民
[00:06:28.000 --> 00:06:30.000]  是神的子民
[00:06:30.000 --> 00:06:32.000]  而在這個過程裡我們就看到
[00:06:32.000 --> 00:06:36.000]  祭司是一個目的的身份
[00:06:36.000 --> 00:06:38.000]  為什麼這樣說呢
[00:06:38.000 --> 00:06:40.000]  因為你一看到祭司
[00:06:40.000 --> 00:06:42.000]  特別是在舊約
[00:06:42.000 --> 00:06:44.000]  舊約有很多祭司
[00:06:44.000 --> 00:06:46.000]  在舊約的祭司你就會發現
[00:06:46.000 --> 00:06:48.000]  這些祭司是一種目的的身份
[00:06:48.000 --> 00:06:50.000]  如果這樣說
[00:06:50.000 --> 00:06:52.000]  所有跟從神的人
[00:06:52.000 --> 00:06:54.000]  聽他的誡命的人
[00:06:54.000 --> 00:06:56.000]  他就擁有一個很特殊的身份
[00:06:56.000 --> 00:06:58.000]  叫做祭司
[00:06:58.000 --> 00:07:00.000]  我稱之為目的
[00:07:00.000 --> 00:07:03.000]  這個目的的身份和今天的目師職是不同的
[00:07:03.000 --> 00:07:07.000]  目師職是有一個全職的工作
[00:07:07.000 --> 00:07:10.000]  我們有義務的
[00:07:10.000 --> 00:07:12.000]  好像梁銓道是義務的
[00:07:12.000 --> 00:07:14.000]  但是有壽身的
[00:07:14.000 --> 00:07:16.000]  這些是目師職
[00:07:16.000 --> 00:07:18.000]  但是每一個信徒
[00:07:18.000 --> 00:07:20.000]  記住每一個跟從神
[00:07:20.000 --> 00:07:22.000]  聽他的誡命的人
[00:07:22.000 --> 00:07:26.000]  都擁有這個祭司的國度的其中一員
[00:07:26.000 --> 00:07:28.000]  是祭司
[00:07:28.000 --> 00:07:29.000]  是目的的身份
[00:07:29.000 --> 00:07:31.000]  所以當我們想到這個時候
[00:07:31.000 --> 00:07:33.000]  我就開始看完你自己的經文
[00:07:33.000 --> 00:07:35.000]  我就覺得不是的
[00:07:35.000 --> 00:07:37.000]  那就是怎樣的
[00:07:37.000 --> 00:07:39.000]  那祭司是怎樣來的
[00:07:39.000 --> 00:07:41.000]  我再看28章
[00:07:41.000 --> 00:07:45.000]  就說到神對亞倫說
[00:07:45.000 --> 00:07:47.000]  你和你的後代
[00:07:47.000 --> 00:07:49.000]  全部做祭司
[00:07:49.000 --> 00:07:52.000]  這是我們很熟悉的一個情況
[00:07:52.000 --> 00:07:55.000]  我們看到原來舊約裏面
[00:07:55.000 --> 00:07:58.000]  有一種似乎叫代言人
[00:07:58.000 --> 00:08:01.000]  他們來擁有這個目的的身份
[00:08:01.000 --> 00:08:03.000]  而那些以色列人
[00:08:03.000 --> 00:08:05.000]  那個目的的身份似乎怎樣
[00:08:05.000 --> 00:08:07.000]  是被隱藏了
[00:08:07.000 --> 00:08:10.000]  我稱之為被擱置了
[00:08:10.000 --> 00:08:13.000]  好像由這班代言人
[00:08:13.000 --> 00:08:16.000]  來做了那個以色列人
[00:08:16.000 --> 00:08:19.000]  應該擁有的身份
[00:08:19.000 --> 00:08:21.000]  這個很特別的一個感覺
[00:08:21.000 --> 00:08:23.000]  是我當時看聖經的時候
[00:08:23.000 --> 00:08:26.000]  我就看到這個改變的時候
[00:08:26.000 --> 00:08:28.000]  我說不是的
[00:08:28.000 --> 00:08:30.000]  本來應該每個人都有份的
[00:08:30.000 --> 00:08:32.000]  只要你聽從他的話
[00:08:32.000 --> 00:08:34.000]  守他的誡命
[00:08:34.000 --> 00:08:36.000]  但突然之間就由一班代言人來代言
[00:08:36.000 --> 00:08:38.000]  那我就說為甚麼會這樣呢
[00:08:38.000 --> 00:08:40.000]  甚麼原因呢
[00:08:40.000 --> 00:08:42.000]  那我又想一下
[00:08:42.000 --> 00:08:44.000]  舊約裏面的大祭司很有趣
[00:08:44.000 --> 00:08:46.000]  大祭司一年只上一次宮
[00:08:46.000 --> 00:08:48.000]  是屬庶人那天
[00:08:48.000 --> 00:08:50.000]  要進至聖所
[00:08:50.000 --> 00:08:52.000]  帶著香
[00:08:52.000 --> 00:08:54.000]  還要有條腰帶
[00:08:54.000 --> 00:08:56.000]  不知道那條腰帶是用來做甚麼的
[00:08:56.000 --> 00:08:58.000]  他死了要從裏面拔出來
[00:08:58.000 --> 00:09:02.000]  我發覺大祭司的工作
[00:09:02.000 --> 00:09:04.000]  多簡單
[00:09:04.000 --> 00:09:06.000]  拿著紅繩子繞著角
[00:09:06.000 --> 00:09:08.000]  然後趕他出去抗議
[00:09:08.000 --> 00:09:10.000]  就如表他們的罪
[00:09:10.000 --> 00:09:12.000]  就離開了他們
[00:09:12.000 --> 00:09:14.000]  屬罪
[00:09:14.000 --> 00:09:16.000]  一年只上一次宮
[00:09:16.000 --> 00:09:18.000]  在那個幕裏面
[00:09:18.000 --> 00:09:20.000]  進入至聖所
[00:09:20.000 --> 00:09:22.000]  這個很特別的一個現象
[00:09:22.000 --> 00:09:24.000]  我就一直思考
[00:09:24.000 --> 00:09:26.000]  祭司和以色列人
[00:09:26.000 --> 00:09:28.000]  擁有木職的身份
[00:09:28.000 --> 00:09:30.000]  究竟是怎樣的呢
[00:09:30.000 --> 00:09:32.000]  一直想的時候
[00:09:32.000 --> 00:09:34.000]  我就想到去了新約
[00:09:34.000 --> 00:09:36.000]  原來在新約裏面
[00:09:36.000 --> 00:09:38.000]  這個祭司的木職身份
[00:09:38.000 --> 00:09:40.000]  竟然人人都有份
[00:09:40.000 --> 00:09:42.000]  而似乎就是擱置了之後
[00:09:42.000 --> 00:09:44.000]  現在去到新約就激活了
[00:09:44.000 --> 00:09:46.000]  為甚麼這樣說呢
[00:09:46.000 --> 00:09:48.000]  因為當我們看到
[00:09:48.000 --> 00:09:50.000]  這個舊約裏面
[00:09:50.000 --> 00:09:52.000]  祭司的工作
[00:09:52.000 --> 00:09:54.000]  回望
[00:09:54.000 --> 00:09:56.000]  有聖所至聖所的過程裏面
[00:09:56.000 --> 00:09:58.000]  突然之間
[00:09:58.000 --> 00:10:00.000]  這個讓我看到
[00:10:00.000 --> 00:10:02.000]  一個很特殊的現象
[00:10:02.000 --> 00:10:04.000]  就是當耶穌棄一團的時候
[00:10:04.000 --> 00:10:06.000]  有些景象
[00:10:06.000 --> 00:10:08.000]  發生
[00:10:08.000 --> 00:10:10.000]  聖殿裏面的回望
[00:10:10.000 --> 00:10:12.000]  由上到下裂開了
[00:10:12.000 --> 00:10:16.000]  如果你在當時
[00:10:16.000 --> 00:10:18.000]  你會不會進去看看
[00:10:18.000 --> 00:10:20.000]  平時是不能看的
[00:10:20.000 --> 00:10:22.000]  只有大祭司可以進去
[00:10:22.000 --> 00:10:24.000]  但是現在裏面裂開了
[00:10:24.000 --> 00:10:26.000]  不要浪費了
[00:10:26.000 --> 00:10:28.000]  進去看看吧
[00:10:28.000 --> 00:10:30.000]  當然是看到約櫃
[00:10:30.000 --> 00:10:32.000]  約櫃有兩個基督派天使
[00:10:32.000 --> 00:10:34.000]  拱著
[00:10:34.000 --> 00:10:36.000]  翼翼在那裏
[00:10:36.000 --> 00:10:38.000]  有一個位置
[00:10:38.000 --> 00:10:40.000]  你知不知道那個位置是甚麼呢
[00:10:40.000 --> 00:10:42.000]  那個位置就是
[00:10:42.000 --> 00:10:44.000]  叫做私恩族
[00:10:44.000 --> 00:10:46.000]  私恩族在哪裏呢
[00:10:46.000 --> 00:10:48.000]  就是基督派
[00:10:48.000 --> 00:10:50.000]  拱著的翼
[00:10:50.000 --> 00:10:52.000]  下面的空間
[00:10:52.000 --> 00:10:54.000]  就是私恩族
[00:10:54.000 --> 00:10:56.000]  這個地方
[00:10:56.000 --> 00:10:58.000]  很特別的地方
[00:10:58.000 --> 00:11:00.000]  希伯來書的作者
[00:11:00.000 --> 00:11:02.000]  怎樣來描述
[00:11:02.000 --> 00:11:04.000]  我們可以坦然無懼地進入
[00:11:04.000 --> 00:11:06.000]  私恩族前
[00:11:06.000 --> 00:11:08.000]  來得連宿
[00:11:08.000 --> 00:11:10.000]  蒙恩衛
[00:11:10.000 --> 00:11:12.000]  作敘述的幫助
[00:11:12.000 --> 00:11:14.000]  弟兄姊妹們
[00:11:14.000 --> 00:11:16.000]  有一個目的身份
[00:11:16.000 --> 00:11:18.000]  激活了每一個信徒
[00:11:18.000 --> 00:11:20.000]  都擁有
[00:11:20.000 --> 00:11:22.000]  這個目的身份
[00:11:22.000 --> 00:11:24.000]  就是祭司的身份
[00:11:24.000 --> 00:11:26.000]  這個身份以前是有
[00:11:26.000 --> 00:11:28.000]  大祭司做代言人
[00:11:28.000 --> 00:11:30.000]  現在希伯來書的作者告訴我們
[00:11:30.000 --> 00:11:32.000]  不是的
[00:11:32.000 --> 00:11:34.000]  每個人都可以這樣進去
[00:11:34.000 --> 00:11:36.000]  厲不厲害
[00:11:36.000 --> 00:11:38.000]  這個身份突然之間
[00:11:38.000 --> 00:11:40.000]  很奇妙的
[00:11:40.000 --> 00:11:42.000]  就是因為主耶穌的補血
[00:11:42.000 --> 00:11:44.000]  主耶穌的生命
[00:11:44.000 --> 00:11:46.000]  熟了我們
[00:11:46.000 --> 00:11:48.000]  我們就激活了我們應有的
[00:11:48.000 --> 00:11:50.000]  這個身份
[00:11:50.000 --> 00:11:52.000]  就是目的的身份
[00:11:52.000 --> 00:11:54.000]  所以我們想
[00:11:54.000 --> 00:11:56.000]  我擁有目的的身份
[00:11:56.000 --> 00:11:58.000]  我怎樣去履行
[00:11:58.000 --> 00:12:00.000]  我這個目的的身份
[00:12:00.000 --> 00:12:02.000]  我又不是傳道
[00:12:02.000 --> 00:12:04.000]  又不是牧師
[00:12:04.000 --> 00:12:06.000]  又不是全職
[00:12:06.000 --> 00:12:08.000]  帶領教會的人
[00:12:08.000 --> 00:12:10.000]  我怎樣履行
[00:12:10.000 --> 00:12:12.000]  這個身份
[00:12:12.000 --> 00:12:14.000]  每一個信徒
[00:12:14.000 --> 00:12:16.000]  只要你跟從神
[00:12:16.000 --> 00:12:18.000]  守他誡命的人
[00:12:18.000 --> 00:12:20.000]  都擁有這個目的
[00:12:20.000 --> 00:12:22.000]  這個身份
[00:12:22.000 --> 00:12:24.000]  如果我們從
[00:12:24.000 --> 00:12:26.000]  加里里胡編的一幕
[00:12:26.000 --> 00:12:28.000]  我們可以想到一個很特殊的現象
[00:12:28.000 --> 00:12:30.000]  你知道
[00:12:30.000 --> 00:12:32.000]  加里里胡編
[00:12:32.000 --> 00:12:34.000]  就是彼得當時怎樣
[00:12:34.000 --> 00:12:36.000]  《約翰福音》
[00:12:36.000 --> 00:12:38.000]  第20章
[00:12:38.000 --> 00:12:40.000]  描述
[00:12:40.000 --> 00:12:42.000]  當時耶穌復活了
[00:12:42.000 --> 00:12:44.000]  向他的門徒展現了兩次
[00:12:44.000 --> 00:12:46.000]  然後描述
[00:12:46.000 --> 00:12:48.000]  彼得帶著
[00:12:48.000 --> 00:12:50.000]  另外的門徒
[00:12:50.000 --> 00:12:52.000]  一起去打雨
[00:12:52.000 --> 00:12:54.000]  你想想
[00:12:54.000 --> 00:12:56.000]  這個場景
[00:12:56.000 --> 00:12:58.000]  這樣的描述
[00:12:58.000 --> 00:13:00.000]  耶穌復活了兩次
[00:13:00.000 --> 00:13:02.000]  但是彼得
[00:13:02.000 --> 00:13:04.000]  竟然還是帶著他們
[00:13:04.000 --> 00:13:06.000]  帶著他們去打雨
[00:13:06.000 --> 00:13:08.000]  是什麼意思
[00:13:08.000 --> 00:13:10.000]  就是說當時彼得的心境
[00:13:10.000 --> 00:13:12.000]  是怎樣的
[00:13:12.000 --> 00:13:14.000]  耶穌是他的夫子
[00:13:14.000 --> 00:13:16.000]  他跟了他三年
[00:13:16.000 --> 00:13:18.000]  然後不認他
[00:13:18.000 --> 00:13:20.000]  然後悔改
[00:13:20.000 --> 00:13:22.000]  悔改之後耶穌又復活
[00:13:22.000 --> 00:13:24.000]  展示第二次給他知道
[00:13:24.000 --> 00:13:26.000]  這一刻對彼得來說
[00:13:26.000 --> 00:13:28.000]  會怎樣想
[00:13:28.000 --> 00:13:30.000]  他就在想
[00:13:30.000 --> 00:13:32.000]  耶穌說拜拜了
[00:13:32.000 --> 00:13:34.000]  我走了
[00:13:34.000 --> 00:13:36.000]  去哪了
[00:13:36.000 --> 00:13:38.000]  耶穌說我是道路真理生命
[00:13:38.000 --> 00:13:40.000]  如果不直走
[00:13:40.000 --> 00:13:42.000]  沒有人能到庫去
[00:13:42.000 --> 00:13:44.000]  那是怎樣的
[00:13:44.000 --> 00:13:46.000]  說來說去都不知道他去哪了
[00:13:46.000 --> 00:13:48.000]  你明不明白
[00:13:48.000 --> 00:13:50.000]  彼得和那些門徒很茫然
[00:13:50.000 --> 00:13:52.000]  究竟我今天跟了他三年
[00:13:52.000 --> 00:13:54.000]  他又顯神蹟
[00:13:54.000 --> 00:13:56.000]  死的都可以復活
[00:13:56.000 --> 00:13:58.000]  但是現在是怎樣
[00:13:58.000 --> 00:14:00.000]  他說我是預備地方
[00:14:00.000 --> 00:14:02.000]  怎樣了
[00:14:02.000 --> 00:14:04.000]  說一半就說一半
[00:14:04.000 --> 00:14:06.000]  說一半就說一半
[00:14:06.000 --> 00:14:08.000]  是很茫然的
[00:14:08.000 --> 00:14:10.000]  一茫然的時候
[00:14:10.000 --> 00:14:12.000]  一個人不知道要做什麼的時候
[00:14:12.000 --> 00:14:14.000]  做什麼最好呢
[00:14:14.000 --> 00:14:16.000]  做回本行
[00:14:16.000 --> 00:14:18.000]  做回老本行
[00:14:18.000 --> 00:14:20.000]  做回老本行
[00:14:20.000 --> 00:14:22.000]  去打魚
[00:14:22.000 --> 00:14:24.000]  去打魚的過程裡面
[00:14:24.000 --> 00:14:26.000]  你知道
[00:14:26.000 --> 00:14:28.000]  有一個神蹟出現
[00:14:28.000 --> 00:14:30.000]  耶穌說打去右邊
[00:14:30.000 --> 00:14:32.000]  就有153條大魚
[00:14:32.000 --> 00:14:34.000]  耶穌怎樣
[00:14:34.000 --> 00:14:36.000]  在那一刻裡面
[00:14:36.000 --> 00:14:38.000]  展現了一個神蹟
[00:14:38.000 --> 00:14:40.000]  再展現一個神蹟給他們看
[00:14:40.000 --> 00:14:42.000]  彼得一下子跳進水裡
[00:14:42.000 --> 00:14:44.000]  走到岸邊
[00:14:44.000 --> 00:14:46.000]  有東西吃了
[00:14:46.000 --> 00:14:48.000]  耶穌在旁邊就預備了食物給他
[00:14:48.000 --> 00:14:50.000]  耶穌問了他三次
[00:14:50.000 --> 00:14:52.000]  同一個問題
[00:14:52.000 --> 00:14:54.000]  差不多
[00:14:54.000 --> 00:14:56.000]  你愛不愛我
[00:14:56.000 --> 00:14:58.000]  他的答案是
[00:14:58.000 --> 00:15:00.000]  愛
[00:15:00.000 --> 00:15:02.000]  愛
[00:15:02.000 --> 00:15:04.000]  耶穌給的答案是
[00:15:04.000 --> 00:15:06.000]  你餵養我羊
[00:15:06.000 --> 00:15:08.000]  牧養我羊
[00:15:08.000 --> 00:15:10.000]  這一幕
[00:15:10.000 --> 00:15:12.000]  很特別
[00:15:12.000 --> 00:15:14.000]  怎樣特別
[00:15:14.000 --> 00:15:16.000]  當一個信徒
[00:15:16.000 --> 00:15:18.000]  遵守他的約
[00:15:18.000 --> 00:15:20.000]  守他的誡命
[00:15:20.000 --> 00:15:22.000]  加上愛神的時候
[00:15:22.000 --> 00:15:24.000]  愛主的時候
[00:15:24.000 --> 00:15:26.000]  你就可以牧養
[00:15:26.000 --> 00:15:28.000]  我的羊
[00:15:28.000 --> 00:15:30.000]  各位
[00:15:30.000 --> 00:15:32.000]  今天我們來問問自己
[00:15:32.000 --> 00:15:34.000]  為什麼我展現不到
[00:15:34.000 --> 00:15:36.000]  這個目的呢
[00:15:36.000 --> 00:15:38.000]  這個目的已經激活了
[00:15:38.000 --> 00:15:40.000]  我們可以坦然無懼
[00:15:40.000 --> 00:15:42.000]  進到施恩座前
[00:15:42.000 --> 00:15:44.000]  有這樣的能力
[00:15:44.000 --> 00:15:46.000]  但是我們仍然未能去
[00:15:46.000 --> 00:15:48.000]  履行我們的目的
[00:15:48.000 --> 00:15:50.000]  以致我們要問自己
[00:15:50.000 --> 00:15:52.000]  What's going on
[00:15:52.000 --> 00:15:54.000]  發生了什麼事
[00:15:54.000 --> 00:15:56.000]  彼得
[00:15:56.000 --> 00:15:58.000]  和耶穌的
[00:15:58.000 --> 00:16:00.000]  邂逅在那裡
[00:16:00.000 --> 00:16:02.000]  警方告訴我們
[00:16:02.000 --> 00:16:04.000]  當一個人真心愛神的時候
[00:16:04.000 --> 00:16:06.000]  你才可以餵養
[00:16:06.000 --> 00:16:08.000]  牧養我的羊
[00:16:08.000 --> 00:16:10.000]  在這裡給我們一個很清楚的意思
[00:16:10.000 --> 00:16:12.000]  如果今天我們不愛神的時候
[00:16:12.000 --> 00:16:14.000]  我們沒有辦法
[00:16:14.000 --> 00:16:16.000]  去展現
[00:16:16.000 --> 00:16:18.000]  那個生命
[00:16:18.000 --> 00:16:20.000]  所以當你說
[00:16:20.000 --> 00:16:22.000]  靈命更新的時候
[00:16:22.000 --> 00:16:24.000]  當你的靈命不更新的時候
[00:16:24.000 --> 00:16:26.000]  你是沒有辦法
[00:16:26.000 --> 00:16:28.000]  去做牧養的工作
[00:16:28.000 --> 00:16:30.000]  所以在這裡
[00:16:30.000 --> 00:16:32.000]  我們就問另外一個問題
[00:16:32.000 --> 00:16:34.000]  如果在這樣的過程裡
[00:16:34.000 --> 00:16:36.000]  要愛主才能夠牧養
[00:16:36.000 --> 00:16:38.000]  餵養主的羊
[00:16:38.000 --> 00:16:40.000]  那麼我們的目的是什麼
[00:16:40.000 --> 00:16:42.000]  今天的目的是什麼呢
[00:16:42.000 --> 00:16:44.000]  保羅很清楚的告訴我們
[00:16:44.000 --> 00:16:46.000]  特別是彼得
[00:16:46.000 --> 00:16:48.000]  在彼得前書第四章已經馬上說出來了
[00:16:48.000 --> 00:16:50.000]  說了一個很特殊的
[00:16:50.000 --> 00:16:52.000]  就是
[00:16:52.000 --> 00:16:54.000]  屬靈恩賜
[00:16:54.000 --> 00:16:56.000]  究竟神給你什麼
[00:16:56.000 --> 00:16:58.000]  屬靈恩賜呢
[00:16:58.000 --> 00:17:00.000]  你就去做吧
[00:17:00.000 --> 00:17:02.000]  然後彼得無論在
[00:17:02.000 --> 00:17:04.000]  哥林多前書第十二章
[00:17:04.000 --> 00:17:06.000]  他講了很多不同的恩賜
[00:17:06.000 --> 00:17:08.000]  然後在這個
[00:17:08.000 --> 00:17:10.000]  裡面講到
[00:17:10.000 --> 00:17:12.000]  每個恩賜
[00:17:12.000 --> 00:17:14.000]  是一個肢體的發揮
