
[00:00:00.000 --> 00:00:02.800]  留意那些廣告了什麼的
[00:08:56.060 --> 00:08:57.600]  所以呢
[00:08:57.600 --> 00:09:01.440]  做男生也有做男生的那個好處
[00:09:01.960 --> 00:09:08.100]  在那個聖經裡面呢其實怎麼講我們就是說做男生做那個
[00:09:08.100 --> 00:09:09.900]  父親的那個教師呢
[00:09:09.900 --> 00:09:12.720]  他是這樣的在那個聖經裡面說
[00:09:12.720 --> 00:09:16.300]  做那個父親的原來就是一個家裡面的
[00:09:16.300 --> 00:09:18.600]  俗齡的那個頭
[00:09:18.600 --> 00:09:20.400]  那個spiritual head
[00:09:20.400 --> 00:09:21.680]  of the household
[00:09:21.680 --> 00:09:25.760]  還有呢他是負責供應
[00:09:25.760 --> 00:09:28.580]  那個家庭的需要的人
[00:09:29.360 --> 00:09:35.000]  還有最重要的一個教師就是說他是在地上面
[00:09:35.000 --> 00:09:37.560]  代表我們在天的父親
[00:09:37.560 --> 00:09:40.620]  那你看是不是非常的重要
[00:09:40.620 --> 00:09:41.400]  對不對
[00:09:41.400 --> 00:09:43.440]  原來我們男生
[00:09:43.440 --> 00:09:49.840]  原來是什麼代表我們在天的父親在地上面是
[00:09:49.840 --> 00:09:50.860]  代表他的
[00:09:50.860 --> 00:09:53.420]  所以呢今天
[00:09:53.420 --> 00:09:58.800]  我要向所有的男生特別是做了父親的
[00:09:59.320 --> 00:10:01.620]  說一聲謝謝
[00:10:01.620 --> 00:10:02.900]  感謝你們
[00:10:02.900 --> 00:10:05.200]  還有呢
[00:10:05.200 --> 00:10:09.560]  我就用我父親作為一個例子
[00:10:09.560 --> 00:10:16.720]  就是說他怎麼在我的生命裡面影響了我
[00:10:16.720 --> 00:10:18.000]  一生的
[00:10:18.000 --> 00:10:19.280]  那個人生
[00:10:19.280 --> 00:10:21.340]  我
[00:10:21.340 --> 00:10:23.380]  記得
[00:10:23.380 --> 00:10:26.960]  我有記憶以來因為我爸爸是個全道人
[00:10:27.980 --> 00:10:29.520]  我是個牧師他在香港
[00:10:29.520 --> 00:10:36.160]  他捐心一意的侍奉和敬畏上主
[00:10:36.160 --> 00:10:40.780]  他在那個香港做了
[00:10:40.780 --> 00:10:44.100]  牧師做了全道人做了三十多年
[00:10:44.100 --> 00:10:49.220]  然後呢我的記憶裡面他是很忠心的
[00:10:49.220 --> 00:10:50.760]  去侍奉
[00:10:50.760 --> 00:10:54.860]  很敬畏上帝的一個全道人
[00:10:56.140 --> 00:11:01.260]  我爸爸一起在香港他是服務那些
[00:11:01.260 --> 00:11:06.120]  水上人就是說那些漁夫打魚的人
[00:11:06.120 --> 00:11:12.260]  那些水上人他們真的是住在那個水的上面
[00:11:12.260 --> 00:11:17.140]  怎麼住呢他們住在那個
[00:11:17.140 --> 00:11:19.960]  門口可不可以打開門給他進來好謝謝
[00:11:19.960 --> 00:11:24.040]  那些
[00:11:25.840 --> 00:11:28.660]  住在那個船上面的人
[00:11:28.660 --> 00:11:34.280]  他們在那個陸地上面他們沒有沒有房子的
[00:11:34.280 --> 00:11:35.820]  他們吃
[00:11:35.820 --> 00:11:37.620]  他們睡
[00:11:37.620 --> 00:11:41.200]  都在他們的那個漁船的那個上面
[00:11:41.200 --> 00:11:44.780]  所以呢他們就叫那個水上人
[00:11:44.780 --> 00:11:49.380]  住在那個水面上面的人
[00:11:49.380 --> 00:11:52.200]  那我爸爸一起都是服務他們
[00:11:52.460 --> 00:11:58.100]  你知道嗎水上人在香港的那些漁夫和漁民啊他們比較窮
[00:11:58.100 --> 00:12:05.780]  那個時候呢大概是60年到那個到那個六七十年代的時候
[00:12:05.780 --> 00:12:09.100]  他們真的是很窮
[00:12:09.100 --> 00:12:11.920]  然後呢他們也沒有讀過什麼書
[00:12:11.920 --> 00:12:18.580]  然後呢他們有什麼需要的話呢他們都會找我爸爸比如說小孩又生了
[00:12:18.840 --> 00:12:22.680]  小孩生病了什麼的他們都會找爸爸來幫忙
[00:12:22.680 --> 00:12:28.300]  所以他呢就服侍這些漁民
[00:12:28.300 --> 00:12:31.120]  有30年的歷史
[00:12:31.120 --> 00:12:37.520]  他一開始時候在一個小小的島號叫他們一個一個小小的島上面
[00:12:37.520 --> 00:12:43.920]  然後呢因為我出生了所以呢要搬到一個比較方便的地方叫
[00:12:43.920 --> 00:12:45.720]  西貢的一個地方塞港
[00:12:45.960 --> 00:12:52.100]  不是不是Vietnam的塞港就是香港的那個西貢的一個地方然後呢
[00:12:52.100 --> 00:12:58.500]  就搬到那個去那個沙頭角了也是所以呢我的童年我是跟一些漁民
[00:12:58.500 --> 00:13:00.040]  一起長大的
[00:13:00.040 --> 00:13:02.600]  我記得
[00:13:02.600 --> 00:13:10.020]  爸爸常常他搖他的那個那個小的船到處的去不同的地方
[00:13:10.780 --> 00:13:16.920]  去跟一些漁民打交道了問候他們然後呢去長刀了什麼的
[00:13:16.920 --> 00:13:18.460]  我還記得
[00:13:18.460 --> 00:13:21.020]  他很衷心的
[00:13:21.020 --> 00:13:22.040]  服侍他們
[00:13:22.040 --> 00:13:24.860]  就很像那個
[00:13:24.860 --> 00:13:32.540]  那個月樹呀他在那個二十四章十五節他是這樣說的
[00:13:32.540 --> 00:13:39.700]  若是你們以四鳳為不好今日就可以選擇索要四鳳的
[00:13:40.220 --> 00:13:46.360]  是你們列祖在大河那邊所侍奉的神呢還是你們住
[00:13:46.360 --> 00:13:49.940]  在那個地方叫那個阿莫利人的神呢
[00:13:49.940 --> 00:13:54.560]  知我跟我的家我們必定侍奉耶和華
[00:13:54.560 --> 00:13:56.600]  這個月樹呀
[00:13:56.600 --> 00:13:58.660]  臨死的時候
[00:13:58.660 --> 00:14:00.700]  他跟一個以色列人講的
[00:14:00.700 --> 00:14:05.560]  他說我跟我的家我們都要侍奉這個真神
[00:14:08.640 --> 00:14:11.960]  我看到我爸爸的侍奉我就看到他的那個信心
[00:14:11.960 --> 00:14:17.340]  他其實他沒有留下很多的遺產
[00:14:17.340 --> 00:14:18.360]  給我們
[00:14:18.360 --> 00:14:24.760]  我們總共有三兄弟姐妹我是我是最大的我下面有一個妹妹還有一個弟弟
[00:14:24.760 --> 00:14:30.660]  爸爸沒有留下很多他2004年的時候呢
[00:14:30.660 --> 00:14:31.940]  就去世了
[00:14:31.940 --> 00:14:36.040]  離現在差不多有九年的那個時間
[00:14:37.560 --> 00:14:40.900]  但是他留下了那個屬靈的那個遺產
[00:14:40.900 --> 00:14:43.200]  給我們三兄弟姐妹
[00:14:43.200 --> 00:14:44.480]  我們
[00:14:44.480 --> 00:14:45.240]  我
[00:14:45.240 --> 00:14:46.280]  跟我弟弟
[00:14:46.280 --> 00:14:47.560]  跟我妹妹
[00:14:47.560 --> 00:14:50.620]  你知道嗎很感謝主
[00:14:50.620 --> 00:14:53.700]  我妹妹的全家
[00:14:53.700 --> 00:14:59.320]  包括他的小孩我弟弟的全家包括他的小孩都是基督徒
[00:14:59.320 --> 00:15:05.220]  所以我覺得這個是一個很大的那個福氣
[00:15:06.500 --> 00:15:10.580]  爸爸留給我們那個遺產是個屬靈的那個遺產
[00:15:10.580 --> 00:15:19.300]  正言裡面說14章26節他說敬畏上主咒有倚靠他的家人
[00:15:19.300 --> 00:15:21.080]  安全穩妥
[00:15:21.080 --> 00:15:27.220]  我還記得他是個很敬畏上帝的人
[00:15:27.220 --> 00:15:29.540]  常常禱告
[00:15:29.540 --> 00:15:31.060]  然後呢有一天
[00:15:31.060 --> 00:15:35.420]  有一次呢我去那個游泳的時候我不小心受傷了
[00:15:35.940 --> 00:15:39.260]  然後他第一句話呢
[00:15:39.260 --> 00:15:42.600]  他沒有問你的你的傷口怎麼樣
[00:15:42.600 --> 00:15:43.620]  他沒有問
[00:15:43.620 --> 00:15:46.440]  他第一句就跟我說他說
[00:15:46.440 --> 00:15:47.960]  恩賜
[00:15:47.960 --> 00:15:52.060]  你是不是犯了什麼罪
[00:15:52.060 --> 00:15:54.620]  所以你受傷了
[00:15:54.620 --> 00:15:57.440]  你快一點禱告
[00:15:57.440 --> 00:16:01.280]  我到現在我還記得
[00:16:01.280 --> 00:16:03.080]  那我的真的是
[00:16:03.580 --> 00:16:09.720]  我的心裡面說爸爸我受傷了應該問問我的上司怎麼樣嘛對不對
[00:16:09.720 --> 00:16:15.360]  他第一句就說你有沒有犯罪你犯罪的話你快一點禱告認罪
[00:16:15.360 --> 00:16:19.700]  他是個敬畏
[00:16:19.700 --> 00:16:20.740]  上帝的人
[00:16:20.740 --> 00:16:23.800]  Bill Gates
[00:16:23.800 --> 00:16:25.080]  他已經說了
[00:16:25.080 --> 00:16:30.460]  他會留下大概每個小孩要給他們一千萬的那個遺產
[00:16:31.740 --> 00:16:37.880]  他最近就有一個新聞他那個記者訪問他的時候然後他就有一點
[00:16:37.880 --> 00:16:40.700]  就是說可能一千萬都太多
[00:16:40.700 --> 00:16:44.540]  他是
[00:16:44.540 --> 00:16:47.100]  他是很有錢的人對不對
[00:16:47.100 --> 00:16:49.140]  其實
[00:16:49.140 --> 00:16:51.960]  這個是個很好的那個榜樣
[00:16:51.960 --> 00:16:56.820]  我們留下什麼東西給我們下一代呢
[00:16:56.820 --> 00:17:01.700]  是不是屬靈的那個遺產呢
[00:17:02.720 --> 00:17:06.300]  很老實講一句如果我們下一代
[00:17:06.300 --> 00:17:08.860]  很孝順的話
[00:17:08.860 --> 00:17:11.420]  他不需要你的遺產
[00:17:11.420 --> 00:17:12.440]  對不對
[00:17:12.440 --> 00:17:15.000]  他有能力去
[00:17:15.000 --> 00:17:18.580]  眷取他的那個生活對不對
[00:17:18.580 --> 00:17:24.980]  如果他不是一個孝順的人如果他不是一個
[00:17:26.260 --> 00:17:31.900]  正確的人你留遺產給他也是個什麼浪費
[00:17:31.900 --> 00:17:35.480]  我覺得Bill Gates說得很對
[00:17:35.480 --> 00:17:39.840]  但是呢我覺得我爸爸做得更對
[00:17:39.840 --> 00:17:43.420]  他留下一個屬靈的遺產給我們
[00:17:43.420 --> 00:17:45.220]  因為我們
[00:17:45.220 --> 00:17:46.500]  全家人
[00:17:46.500 --> 00:17:48.020]  都
[00:17:48.020 --> 00:17:49.820]  是基督徒
[00:17:49.820 --> 00:17:51.860]  就很像那個
[00:17:51.860 --> 00:17:53.660]  約書亞
[00:17:53.920 --> 00:17:57.760]  是我跟我全家我們都要
[00:17:57.760 --> 00:17:59.040]  侍奉
[00:17:59.040 --> 00:18:04.160]  他不但留下一個屬靈的那個遺產給我們
[00:18:04.160 --> 00:18:09.020]  他很樂意的對兒女們的表達他
[00:18:09.020 --> 00:18:10.560]  疼愛之心
[00:18:10.560 --> 00:18:11.580]  他
[00:18:11.580 --> 00:18:13.880]  我爸爸是個很有愛心的人
[00:18:13.880 --> 00:18:21.560]  我記得中國人有句話做爸爸就比較嚴格對不對
[00:18:21.560 --> 00:18:23.860]  做爸爸就比較暴力
[00:18:24.900 --> 00:18:26.940]  I hate to say that but
[00:18:26.940 --> 00:18:29.500]  對不對做爸爸的脾氣不好嘛
[00:18:29.500 --> 00:18:32.060]  對不對要打的就是爸爸去
[00:18:32.060 --> 00:18:33.600]  去動手
[00:18:33.600 --> 00:18:36.160]  但是呢我記得我爸爸
[00:18:36.160 --> 00:18:38.200]  他從來沒有
[00:18:38.200 --> 00:18:39.480]  沒有打過我
[00:18:39.480 --> 00:18:40.760]  一次都沒有
[00:18:40.760 --> 00:18:44.360]  我還記得一次呢就是說我很皮
[00:18:44.360 --> 00:18:46.920]  那個時候呢我是住在那個沙頭角
[00:18:48.200 --> 00:18:54.340]  那沙頭角呢就過去呢就是那個中國大陸了所以我們就常常跑到那個
[00:18:54.340 --> 00:18:55.360]  中國大陸那邊去
[00:18:55.360 --> 00:18:58.940]  那當時候呢就很習慣那個乒乓球
[00:18:58.940 --> 00:19:03.040]  是真的乒乓球不是那些
[00:19:03.040 --> 00:19:06.360]  電玩的乒乓球啊那個那個時候沒有的
[00:19:06.360 --> 00:19:08.420]  那個時候真的是真正的乒乓球
[00:19:08.420 --> 00:19:14.040]  然後呢我們的那個放學以後呢我們的那個after school program是
[00:19:14.040 --> 00:19:15.580]  跑去那個山
[00:19:16.100 --> 00:19:18.660]  那個山坡上面然後就滾下來
[00:19:18.660 --> 00:19:21.980]  對這個就是我們的after school program
[00:19:21.980 --> 00:19:29.160]  我還記得有一次呢從那個山上面就坐那些那個木頭車
[00:19:29.160 --> 00:19:36.580]  就從那個山上面就這樣就滾下來當然就是說有些人受傷了什麼的
[00:19:36.580 --> 00:19:40.160]  那個時候也沒有關係啊拍一拍就
[00:19:40.160 --> 00:19:41.700]  I'm okay
[00:19:42.220 --> 00:19:47.340]  我還記得那天呢我就去那個中國大陸那邊就玩那個乒乓球玩到很晚
[00:19:47.340 --> 00:19:48.880]  大概10點鐘了
[00:19:48.880 --> 00:19:52.720]  晚上10點鐘從來沒有玩的那麼那麼晚回家
[00:19:52.720 --> 00:19:54.260]  那爸爸呢就
[00:19:54.260 --> 00:19:56.040]  不知道我去
[00:19:56.040 --> 00:19:59.120]  哪裡去了然後呢他就叫他的那些
[00:19:59.120 --> 00:20:04.500]  church members他的教會的會友呢到處去找我以為我去山頭去玩
[00:20:04.500 --> 00:20:10.900]  然後以為我從那個山頭就滾到那個山底下不見了還是什麼的然後他就很急
[00:20:11.160 --> 00:20:14.220]  他就一直找找找找了整個晚上找不到
[00:20:14.220 --> 00:20:18.580]  原來呢我就去那個中國那邊的去打那個乒乓球
[00:20:18.580 --> 00:20:23.440]  那最後呢我回家了
[00:20:23.440 --> 00:20:26.780]  我就拿那個乒乓球乒乓球拍
[00:20:26.780 --> 00:20:29.840]  然後回家然後我爸爸看到我了
[00:20:29.840 --> 00:20:33.940]  他很生氣但是他還沒有打我
[00:20:33.940 --> 00:20:37.520]  真的我爸爸脾氣真好
[00:20:38.040 --> 00:20:41.360]  然後他唯一做的就是說他拿那個菜刀
[00:20:41.360 --> 00:20:48.780]  不是砍我啊他拿那個菜刀就準備拿那個乒乓球拍
[00:20:48.780 --> 00:20:49.560]  砍
[00:20:49.560 --> 00:20:54.160]  然後他就說你以後不准去那個打那個乒乓球
[00:20:54.160 --> 00:20:56.980]  他還沒有打我
[00:20:56.980 --> 00:21:01.580]  我還有一次呢我小時候真的很皮了
[00:21:01.580 --> 00:21:07.980]  我們家呢就兩層中間就有一個那個那個放地方的那些
[00:21:08.240 --> 00:21:09.280]  我們叫閣樓
[00:21:09.280 --> 00:21:15.680]  就是說那個那個那個放地方的放放東西的地方
[00:21:15.680 --> 00:21:18.240]  然後我就很喜歡玩那個火
[00:21:18.240 --> 00:21:24.880]  那一天呢我就去玩那個火我就覺得很刺激嘛對不對
[00:21:24.880 --> 00:21:26.940]  然後呢就玩大了
[00:21:26.940 --> 00:21:33.340]  然後那個那個火呢就不能夠滅然後我就放了然後就
[00:21:33.600 --> 00:21:38.720]  走去樓下就拿那個水就上去然後就救火嘛
[00:21:38.720 --> 00:21:45.880]  然後我爸爸看到我為什麼咚咚咚咚走到樓下又拿那個水他知道了就有大問題
[00:21:45.880 --> 00:21:52.040]  然後他又聞到那個火的那個味道什麼的然後他就立刻就拿兩大桶那個水
[00:21:52.040 --> 00:21:55.100]  然後呢就救那個那個那個那個火
[00:21:55.100 --> 00:21:56.900]  啊那個時候我哭啊
[00:21:56.900 --> 00:22:02.280]  我坐在那個樓梯口我哭啊我說爸爸你打我吧你打我吧
[00:22:02.520 --> 00:22:05.860]  真的我很壞放火什麼的
[00:22:05.860 --> 00:22:07.640]  然後
[00:22:07.640 --> 00:22:10.720]  他還沒有打我
[00:22:10.720 --> 00:22:14.560]  他從來沒有連我放火都不打
[00:22:14.560 --> 00:22:17.120]  當然就是說我媽媽打了
[00:22:17.120 --> 00:22:27.620]  那是怎麼樣呢就是說他真的是他用他的行動來表達對他
[00:22:27.620 --> 00:22:29.660]  兒女的那種愛
[00:22:32.220 --> 00:22:38.120]  可能是因為什麼呢他年輕的時候他那個十幾歲的時候他爸爸媽媽已經死掉
[00:22:38.120 --> 00:22:45.020]  然後他就覺得如果有一天他有一個家庭的話
