
[00:00:00.000 --> 00:00:06.080]  感謝主啊 今天上帝帶領大家一齊回到崇拜
[00:01:45.400 --> 00:01:48.320]  這位工人完全不用思索
[00:01:48.320 --> 00:01:53.000]  一個無奈的暗笑 很快就回答
[00:01:53.000 --> 00:01:55.600]  是窮啊
[00:01:55.600 --> 00:02:01.320]  當然 再加上一些比較粗獷 不能播出的座語詞
[00:02:01.320 --> 00:02:04.920]  地盤比較慣用的言語
[00:02:04.920 --> 00:02:06.560]  無論如何
[00:02:06.560 --> 00:02:12.960]  原來在愛和責任之外 還有其他答案
[00:02:12.960 --> 00:02:19.960]  我不知道這個訪問是真實的訪問
[00:02:19.960 --> 00:02:23.800]  還是在拍戲
[00:02:23.800 --> 00:02:28.760]  無論如何 這段片段一放上網就被人瘋傳
[00:02:28.760 --> 00:02:30.720]  年輕人也知道
[00:02:30.720 --> 00:02:33.680]  相信有人說
[00:02:33.680 --> 00:02:35.520]  是愛還是責任呢
[00:02:35.520 --> 00:02:42.520]  這句說話成為香港2018年十大潮語之首
[00:02:42.520 --> 00:02:44.880]  問回我們
[00:02:44.880 --> 00:02:46.280]  今天這麼早回來
[00:02:46.280 --> 00:02:51.080]  是什麼驅使我們回來教會呢
[00:02:51.080 --> 00:02:54.560]  不是因為你窮 現在回來教會沒有錢
[00:02:54.560 --> 00:02:57.840]  現在回來教會也沒有奶粉派很久了
[00:02:57.840 --> 00:03:01.600]  是因為愛還是因為責任呢
[00:03:01.600 --> 00:03:03.400]  對於基督徒而言
[00:03:03.400 --> 00:03:05.520]  其實不單是上班或者上教會
[00:03:05.520 --> 00:03:06.800]  其實我們一言一行
[00:03:06.800 --> 00:03:09.640]  我們心裡所想的事
[00:03:09.640 --> 00:03:13.600]  其實很多都有聖經給我們的規範
[00:03:13.600 --> 00:03:16.640]  教會給我們的規範
[00:03:16.640 --> 00:03:18.560]  但是我們沒有教科
[00:03:18.560 --> 00:03:20.840]  做基督徒就是24小時7天
[00:03:20.840 --> 00:03:23.600]  沒有兼職基督徒
[00:03:23.600 --> 00:03:25.520]  那怎麼辦
[00:03:25.520 --> 00:03:29.120]  教導片最經典都拍攝在彼此箱
[00:03:29.120 --> 00:03:31.680]  我想我們也沒有什麼人不認識
[00:03:31.680 --> 00:03:33.760]  這個教導大家一定不會陌生
[00:03:33.760 --> 00:03:36.240]  但是實踐起來容易嗎
[00:03:36.240 --> 00:03:40.200]  相信沒有什麼人會說很容易
[00:03:40.200 --> 00:03:42.760]  往往處理一些事都沒那麼難
[00:03:42.760 --> 00:03:44.920]  處理人才麻煩
[00:03:44.920 --> 00:03:50.120]  而且最難的往往不是我們服侍的對象
[00:03:50.120 --> 00:03:55.800]  可能甚至是和我們一起共事的人
[00:03:55.800 --> 00:03:58.440]  同意嗎
[00:03:58.440 --> 00:03:59.800]  在公司裡面
[00:03:59.800 --> 00:04:03.280]  可能有些同事為著大家一起工作
[00:04:03.280 --> 00:04:04.920]  上班為著工作
[00:04:04.920 --> 00:04:06.360]  為了這個責任
[00:04:06.360 --> 00:04:09.360]  他可以和你有很多溝通傾談
[00:04:09.360 --> 00:04:11.760]  不過在公事之外
[00:04:11.760 --> 00:04:16.440]  他未必會願意多花一刻和你一起
[00:04:16.440 --> 00:04:18.760]  更加不用說什麼愛
[00:04:18.760 --> 00:04:20.280]  我不知道你有沒有遇過這樣的人
[00:04:20.280 --> 00:04:21.840]  都真的有
[00:04:21.840 --> 00:04:26.120]  或者往往可能不單止別人對我們這樣
[00:04:26.120 --> 00:04:30.960]  可能有時我們對別人都會這樣
[00:04:30.960 --> 00:04:34.080]  在職場的環境裡面
[00:04:34.080 --> 00:04:37.200]  可能信徒不是很多
[00:04:37.200 --> 00:04:42.320]  無論如何我們都很難將彼此相愛放在當中
[00:04:42.320 --> 00:04:43.880]  因為我們可以對自己期望
[00:04:43.880 --> 00:04:46.120]  但很難對對方有一種期望
[00:04:46.120 --> 00:04:50.160]  這個教導不可以壓給他
[00:04:50.160 --> 00:04:53.040]  但回到教會這個場景又如何呢
[00:04:53.040 --> 00:04:55.640]  回到教會是否比較容易
[00:04:55.640 --> 00:04:59.560]  如果我們要和一個我們不太喜歡的肢體
[00:04:59.560 --> 00:05:02.120]  一起去合作侍奉
[00:05:02.120 --> 00:05:06.080]  我們一起做事都可以
[00:05:06.080 --> 00:05:09.120]  但真的要用心去關心他
[00:05:09.120 --> 00:05:12.480]  去接納他甚至去愛他
[00:05:12.480 --> 00:05:15.360]  似乎是另一回事
[00:05:15.360 --> 00:05:19.760]  不過我可以百分之百告訴你
[00:05:19.760 --> 00:05:24.160]  彼此相愛的教導來自今天的經文
[00:05:24.160 --> 00:05:26.760]  基本上是對教會說的
[00:05:26.760 --> 00:05:29.320]  不是對外面的人說的
[00:05:29.320 --> 00:05:31.360]  要負一個普普通通的責任
[00:05:31.360 --> 00:05:33.640]  執行一個普普通通的命令
[00:05:33.640 --> 00:05:36.280]  最多只不過是技術上的困難
[00:05:36.280 --> 00:05:38.840]  但要負出一個愛的責任
[00:05:38.840 --> 00:05:40.840]  執行一個愛的命令
[00:05:40.840 --> 00:05:44.880]  往往好像是要違背自己的感受
[00:05:44.880 --> 00:05:46.560]  甚至乎良心
[00:05:46.560 --> 00:05:48.880]  那個人明明就是做錯
[00:05:48.880 --> 00:05:52.120]  好像是違背良心
[00:05:52.120 --> 00:05:55.760]  我們不單止要為主要去做一件事
[00:05:55.760 --> 00:05:57.000]  做好一件事
[00:05:57.000 --> 00:06:04.560]  更加要去愛一些我們根本不想愛的人
[00:06:04.560 --> 00:06:06.080]  其實我們很慘
[00:06:06.080 --> 00:06:11.120]  我們帶著非基督徒不需要有的道德包袱
[00:06:11.120 --> 00:06:14.640]  其實我們比他們更加困難
[00:06:14.640 --> 00:06:18.600]  所以我們在這個教會愛的群體裏
[00:06:18.600 --> 00:06:23.360]  我們肢體會否更加有內疚
[00:06:23.360 --> 00:06:27.880]  可能我們受傷更加多 失望更加多
[00:06:27.880 --> 00:06:29.200]  都會不足為奇
[00:06:29.200 --> 00:06:30.480]  會否是這樣
[00:06:30.480 --> 00:06:31.920]  就像保羅所說的
[00:06:31.920 --> 00:06:35.960]  我們可能比世人更加可憐
[00:06:35.960 --> 00:06:38.240]  但細心去看
[00:06:38.240 --> 00:06:41.400]  這個根本就是教會的本相
[00:06:41.400 --> 00:06:43.800]  教會就是這樣
[00:06:43.800 --> 00:06:45.440]  那要問
[00:06:45.440 --> 00:06:48.080]  難道主耶穌去作弄我們
[00:06:48.080 --> 00:06:54.280]  又要命令我們做一些我們做不到或非常困難的事嗎
[00:06:54.280 --> 00:06:56.160]  我相信不是
[00:06:56.160 --> 00:06:59.120]  我們今天去看這段經文的時候
[00:06:59.120 --> 00:07:04.240]  盼望我們當中能夠看到多一點出路
[00:07:04.240 --> 00:07:07.520]  我沒有什麼靈丹妙藥
[00:07:07.520 --> 00:07:09.040]  我今天站在這裏
[00:07:09.040 --> 00:07:13.080]  也絕對不是說我已經能夠做到什麼
[00:07:13.080 --> 00:07:14.440]  我和你一樣
[00:07:14.440 --> 00:07:17.600]  我和你一起在學習當中
[00:07:17.600 --> 00:07:20.440]  盼望這段時間我們一起
[00:07:20.440 --> 00:07:21.880]  今天我們用多一點
[00:07:21.880 --> 00:07:23.440]  我們細心一點
[00:07:23.440 --> 00:07:24.680]  小心翼翼的
[00:07:24.680 --> 00:07:26.280]  我們一起去看這段
[00:07:26.280 --> 00:07:29.360]  我們其實已經幾熟悉的經文
[00:07:29.360 --> 00:07:30.960]  我們細心一點看
[00:07:30.960 --> 00:07:33.440]  讓我們當中更多的明白
[00:07:33.440 --> 00:07:35.760]  然後我們可以去實踐出來
[00:07:35.760 --> 00:07:38.120]  求聖靈去引導我們
[00:07:38.120 --> 00:07:39.600]  幫助我們進入真理
[00:07:39.600 --> 00:07:42.960]  我們先來一起祈禱
[00:07:42.960 --> 00:07:46.560]  求真理的聖靈你去引導幫助我們
[00:07:46.560 --> 00:07:49.880]  讓我們能夠更深去明白
[00:07:49.880 --> 00:07:52.200]  這個這麼重要的真理
[00:07:52.200 --> 00:07:54.880]  這個這麼重要的命令
[00:07:54.880 --> 00:07:56.280]  求主你去幫助
[00:07:56.280 --> 00:07:58.240]  帶領我們接下來的時間
[00:07:58.240 --> 00:08:01.080]  奉主命求 阿們
[00:08:01.080 --> 00:08:02.160]  兩個星期之前
[00:08:02.160 --> 00:08:05.760]  朱牧師帶我們看過之前的那段經文
[00:08:05.760 --> 00:08:08.640]  那個就說到耶穌的門徒猶大
[00:08:08.640 --> 00:08:11.760]  他沒有珍惜到主對他的愛
[00:08:11.760 --> 00:08:15.600]  他為了自己的利益出賣了他的主
[00:08:15.600 --> 00:08:17.360]  來到第三十一節
[00:08:17.360 --> 00:08:19.520]  就很清楚提到那個時序
[00:08:19.520 --> 00:08:22.120]  就是當猶大他出去了之後
[00:08:22.120 --> 00:08:26.280]  耶穌就說接下來那番話
[00:08:26.280 --> 00:08:30.560]  他說如今人子得了榮耀
[00:08:30.560 --> 00:08:35.000]  神在人子身上也得著榮耀
[00:08:35.000 --> 00:08:38.120]  如果神因為人子得著榮耀
[00:08:38.120 --> 00:08:44.720]  神也要因為自己榮耀人子
[00:08:44.720 --> 00:08:48.000]  而且要立刻去榮耀他
[00:08:48.000 --> 00:08:49.800]  人子是指誰呢
[00:08:49.800 --> 00:08:50.800]  人子是耶穌
[00:08:50.800 --> 00:08:54.480]  是耶穌的自稱
[00:08:54.480 --> 00:08:57.520]  榮耀這個字大家應該已經聽過
[00:08:57.520 --> 00:09:00.320]  我們有一段時間回來祖宗堂的時候
[00:09:00.320 --> 00:09:02.920]  因為他貫穿了整卷的約翰福音
[00:09:02.920 --> 00:09:07.000]  指的是主耶穌要上十字架的時候
[00:09:07.000 --> 00:09:09.640]  這件事可以說就是
[00:09:09.640 --> 00:09:11.640]  之前的講道應該大家都聽過了
[00:09:11.640 --> 00:09:13.520]  所以我也不太多重複了
[00:09:13.520 --> 00:09:17.120]  但是我們要留意來到第十三章這個時候
[00:09:17.120 --> 00:09:19.440]  耶穌還沒有上十字架
[00:09:19.440 --> 00:09:20.400]  但是很奇怪
[00:09:20.400 --> 00:09:25.320]  他卻多次說「得了榮耀」
[00:09:25.320 --> 00:09:26.960]  為什麼這麼說呢
[00:09:26.960 --> 00:09:29.680]  我相信在主耶穌的眼中
[00:09:29.680 --> 00:09:32.640]  當猶大決定了
[00:09:32.640 --> 00:09:37.280]  走出去要做他想做的事的時候
[00:09:37.280 --> 00:09:40.800]  一切已成定局
[00:09:40.800 --> 00:09:42.680]  這裡所說的立刻
[00:09:42.680 --> 00:09:46.360]  表示這件事很快就要發生了
[00:09:46.360 --> 00:09:49.040]  而我們回頭看就會知道
[00:09:49.040 --> 00:09:52.080]  大概十幾個小時之後
[00:09:52.080 --> 00:09:55.320]  就會發生這件事
[00:09:55.320 --> 00:09:57.440]  當主耶穌得著榮耀
[00:09:57.440 --> 00:10:00.360]  猜他來的父神也同樣得著榮耀的時候
[00:10:00.360 --> 00:10:02.560]  我們就會看到
[00:10:02.560 --> 00:10:05.760]  主耶穌和父神就像一個對公一樣
[00:10:05.760 --> 00:10:12.600]  一同參與了救贖的計劃和決定當中
[00:10:12.600 --> 00:10:15.600]  主耶穌跟著跟門徒說
[00:10:15.600 --> 00:10:18.320]  孩子們 我與你們同在的時候不多了
[00:10:18.320 --> 00:10:19.680]  你們會找我
[00:10:19.680 --> 00:10:24.520]  但是我所去的地方你們不能去
[00:10:24.520 --> 00:10:26.840]  當猶大離開之後
[00:10:26.840 --> 00:10:28.960]  剩下什麼人呢
[00:10:28.960 --> 00:10:35.320]  我們知道剩下十一個門徒
[00:10:35.320 --> 00:10:36.840]  「孩子啊」
[00:10:36.840 --> 00:10:40.960]  剛才那番說話令你想起什麼呢
[00:10:40.960 --> 00:10:43.920]  就好像師父要離開了
[00:10:43.920 --> 00:10:48.840]  現在就交代一些遺言給他的弟子一樣
[00:10:48.840 --> 00:10:51.120]  這篇是一篇遺訓
[00:10:51.120 --> 00:10:53.480]  而且是一篇不短的遺訓
[00:10:53.480 --> 00:10:57.360]  由十三章一直到第十七章
[00:10:57.360 --> 00:11:01.880]  是非常長的一段說話
[00:11:01.880 --> 00:11:05.160]  而整篇遺訓的精髓
[00:11:05.160 --> 00:11:07.800]  我相信其中一樣就是第一句
[00:11:07.800 --> 00:11:09.880]  即是我們今天要看的這一句
[00:11:09.880 --> 00:11:12.480]  我賜給你們一條新命令
[00:11:12.480 --> 00:11:14.400]  乃是叫你們彼此相愛
[00:11:14.400 --> 00:11:18.720]  我怎樣愛你們 你們也要怎樣彼此相愛
[00:11:18.720 --> 00:11:21.960]  這句說話用一個命令的形式
[00:11:21.960 --> 00:11:23.720]  一個語氣出現 為什麼呢
[00:11:23.720 --> 00:11:25.400]  重要嘛
[00:11:25.400 --> 00:11:29.560]  命令的意思就是你想 你要做
[00:11:29.560 --> 00:11:33.360]  不過你不想 你也要做
[00:11:33.360 --> 00:11:34.360]  你可能會問
[00:11:34.360 --> 00:11:38.440]  這個算得上是什麼新命令呢
[00:11:38.440 --> 00:11:41.680]  另外三個方書也會提到大戒命
[00:11:41.680 --> 00:11:42.680]  大家都很熟悉的
[00:11:42.680 --> 00:11:43.680]  大戒命是什麼
[00:11:43.680 --> 00:11:46.880]  你要盡心盡性盡意盡力愛主你的上帝
[00:11:46.880 --> 00:11:49.520]  第二就是要愛倫如己
[00:11:49.520 --> 00:11:52.160]  並沒有比這兩個戒命更加大
[00:11:52.160 --> 00:11:54.120]  這兩個說話在耶穌那個年代
[00:11:54.120 --> 00:11:55.920]  肯定不是新的東西
[00:11:55.920 --> 00:11:58.440]  不然怎麼會說是律法的總綱呢
[00:11:58.440 --> 00:12:00.960]  你還沒記生命紀念我們也知道
[00:12:00.960 --> 00:12:03.160]  愛倫如己和彼此相愛
[00:12:03.160 --> 00:12:04.440]  兩樣東西很相似
[00:12:04.440 --> 00:12:07.840]  算得上是什麼新的命令呢
[00:12:07.840 --> 00:12:11.800]  曾經有一位很聰明的肢體跟我說
[00:12:11.800 --> 00:12:13.240]  愛人如己
[00:12:13.240 --> 00:12:18.040]  就是愛對方好像愛自己一樣
[00:12:18.040 --> 00:12:20.360]  我說是呀 這裡是這樣說的
[00:12:20.360 --> 00:12:21.680]  他接著說
[00:12:21.680 --> 00:12:27.880]  就是愛自己多少就愛別人多少
[00:12:27.880 --> 00:12:29.360]  細心一點去看一下
[00:12:29.360 --> 00:12:32.920]  這個時候這位肢體的眼神
[00:12:32.920 --> 00:12:34.560]  加上他的語氣
[00:12:34.560 --> 00:12:38.480]  就好像在告訴我 阿Sam你中伏了
[00:12:38.480 --> 00:12:39.560]  為什麼這麼想呢
[00:12:39.560 --> 00:12:43.240]  我大概可以理解的意思是
[00:12:43.240 --> 00:12:45.320]  沒錯 這個世界裡面
[00:12:45.320 --> 00:12:49.040]  我們通常最愛的都是自己多於對方
[00:12:49.040 --> 00:12:51.600]  不過其實真的有不少人
[00:12:51.600 --> 00:12:54.400]  不太懂得愛自己
[00:12:54.400 --> 00:12:56.120]  我也不太懂得愛自己
[00:12:56.120 --> 00:12:59.040]  那我愛其他人也是差不多就行了
[00:12:59.040 --> 00:13:02.280]  也不需要好多少
[00:13:02.280 --> 00:13:04.880]  所以這個分析是挺對的
[00:13:04.880 --> 00:13:09.240]  按照這句字面是真的這樣看的
[00:13:09.240 --> 00:13:11.240]  但我細心留意一下
[00:13:11.240 --> 00:13:17.440]  主耶穌在這裡所說的彼此相愛的觀點是怎樣
[00:13:17.440 --> 00:13:20.480]  這裡我想跟父母或一位老師
[00:13:20.480 --> 00:13:22.280]  去叮囑他們的小朋友
[00:13:22.280 --> 00:13:25.000]  他們的小朋友相親相愛有點不同
[00:13:25.000 --> 00:13:30.040]  因為後面有一個很重要的補充
[00:13:30.040 --> 00:13:34.600]  他們說我怎樣愛你們
[00:13:34.600 --> 00:13:38.320]  你們就要怎樣彼此相愛
[00:13:38.320 --> 00:13:42.440]  原來標準不是在我們自己那裡
[00:13:42.440 --> 00:13:45.200]  標準是在耶穌那裡
[00:13:45.200 --> 00:13:49.760]  的確 我也覺得自己不太懂得愛別人
[00:13:49.760 --> 00:13:51.080]  你說我是否懂得愛自己
[00:13:51.080 --> 00:13:52.280]  什麼都不見得
[00:13:52.280 --> 00:13:54.360]  或者我說我懂得愛自己
[00:13:54.360 --> 00:13:56.960]  那種愛也未必愛得很正確
[00:13:56.960 --> 00:13:58.480]  不知道你同不同意
[00:13:58.480 --> 00:14:01.320]  回應大誡命當中對人的愛
[00:14:01.320 --> 00:14:04.200]  我相信這裡所說的命令的「申」
[00:14:04.200 --> 00:14:05.520]  不是申起愛這件事
[00:14:05.520 --> 00:14:07.320]  愛這件事不是「申」的
[00:14:07.320 --> 00:14:09.960]  愛上帝愛人這件事也不是「申」的
[00:14:09.960 --> 00:14:14.200]  「申」是申起愛的標準
[00:14:14.200 --> 00:14:16.120]  申起愛的程度
[00:14:16.120 --> 00:14:19.000]  申起愛的源頭
[00:14:19.000 --> 00:14:23.480]  我相信這是主耶穌要做的一個補充
[00:14:23.480 --> 00:14:26.440]  耶穌三年跟他的門徒一起
[00:14:26.440 --> 00:14:29.480]  用他的言教 用他的新教
[00:14:29.480 --> 00:14:34.600]  去告訴他們什麼叫做他的愛
[00:14:34.600 --> 00:14:38.280]  例如他怎樣去面對那些
[00:14:38.280 --> 00:14:43.800]  所有人都很討厭的瑞利的妓女
[00:14:43.800 --> 00:14:46.600]  怎樣去接納他們
[00:14:46.600 --> 00:14:49.720]  又或者當一些撒瑪利亞人
[00:14:49.720 --> 00:14:53.720]  不願意接待耶穌和他的門徒的時候
[00:14:53.720 --> 00:14:56.600]  耶穌沒有恨他們
[00:14:56.600 --> 00:15:04.760]  甚至乎耶穌親自去為每一個的門徒洗腳
[00:15:04.760 --> 00:15:07.600]  之前大家都看過
[00:15:07.600 --> 00:15:09.040]  不只這樣
[00:15:09.040 --> 00:15:13.880]  他之後更加親自的上到十字架上
[00:15:13.880 --> 00:15:19.960]  做了一個最徹底愛的示範
[00:15:19.960 --> 00:15:25.640]  這是第三章
[00:15:25.640 --> 00:15:29.040]  有一節大家一定很熟悉的聖經
[00:15:29.040 --> 00:15:33.240]  上帝愛世人
[00:15:33.240 --> 00:15:43.480]  甚至將他的兒子 獨一的兒子賜給我們
[00:15:43.480 --> 00:15:49.400]  然後主耶穌頒了一個新的命令給我們
[00:15:49.400 --> 00:15:54.920]  就是叫他們彼此相愛
[00:15:54.920 --> 00:15:57.640]  當我們這樣做的時候
[00:15:57.640 --> 00:16:04.680]  眾人就認得我們是他的門徒
[00:16:04.680 --> 00:16:07.960]  然後又有這個命令又遵守的時候
[00:16:07.960 --> 00:16:11.080]  我們彼此相愛的時候
[00:16:11.080 --> 00:16:13.480]  原來又是一個愛主的表現
[00:16:13.480 --> 00:16:14.520]  為什麼這樣說呢
[00:16:14.520 --> 00:16:16.280]  因為在第十四章21節
[00:16:16.280 --> 00:16:20.280]  耶穌同時也說有了我的命令又遵守的人
[00:16:20.280 --> 00:16:21.960]  就是愛我
[00:16:21.960 --> 00:16:23.800]  其實這個不難理解
[00:16:23.800 --> 00:16:26.360]  做父母一定很明白
[00:16:26.360 --> 00:16:28.360]  小朋友怎樣為之愛父母
[00:16:28.360 --> 00:16:29.800]  聽話
[00:16:29.800 --> 00:16:35.240]  就是這個意思
[00:16:35.240 --> 00:16:38.920]  給大家看見這幅是一幅愛的路線圖
[00:16:38.920 --> 00:16:40.360]  我相信主耶穌在這裡
[00:16:40.360 --> 00:16:44.600]  他要向我們展示一個愛的源頭
[00:16:44.600 --> 00:16:50.120]  一個榮耀的源頭是從上而來的
[00:16:50.120 --> 00:16:53.080]  正如約翰同樣在他另一封書信提到
[00:16:53.080 --> 00:16:57.560]  我們愛是因為神才愛我們
[00:16:57.560 --> 00:16:58.440]  大家很熟悉的
[00:16:58.440 --> 00:17:01.720]  在婚禮裡面大家都常常聽過
[00:17:01.720 --> 00:17:06.040]  當然這節的聖經不是在說婚禮婚姻
[00:17:06.040 --> 00:17:08.760]  是在說一切人間的愛
[00:17:08.760 --> 00:17:13.720]  當然這個愛也包括了夫婦之間的愛
[00:17:13.720 --> 00:17:15.720]  不過都是一樣
[00:17:15.720 --> 00:17:18.840]  這些的愛從上而來
[00:17:18.840 --> 00:17:20.760]  如果上帝不是從上而來
[00:17:20.760 --> 00:17:23.640]  其實我們不懂得愛
[00:17:23.640 --> 00:17:26.680]  其實二千年來什麼才是福音
[00:17:26.680 --> 00:17:29.240]  從使徒開始一直世世相傳
[00:17:29.240 --> 00:17:31.240]  世代相傳的福音
[00:17:31.240 --> 00:17:32.840]  今天來到我們當中
[00:17:32.840 --> 00:17:37.800]  不只是口中所說的一些說話一些道理
[00:17:37.800 --> 00:17:42.760]  而是從二千年前從上而來來到地上
[00:17:42.760 --> 00:17:44.040]  今日世代相傳
[00:17:44.040 --> 00:17:47.240]  也去到我們彼此之間流傳的一份愛
[00:17:47.240 --> 00:17:53.480]  這是福音裡面很重要的元素
[00:17:53.480 --> 00:17:59.640]  現在我們回想我們剛才一起看的問題
[00:17:59.640 --> 00:18:03.800]  愛是否真的可以被命令出來
[00:18:03.800 --> 00:18:08.120]  愛是從心而發出的東西
[00:18:08.120 --> 00:18:13.640]  但是責任和命令似乎是從愛而來的東西
[00:18:13.640 --> 00:18:19.080]  今日我們傾向會看命令從愛而來的東西
[00:18:19.080 --> 00:18:21.720]  不是什麼好的東西
[00:18:21.720 --> 00:18:26.600]  我們好像被迫處於一個被動的狀態
[00:18:26.600 --> 00:18:29.960]  我們都是喜歡選擇而不是喜歡被人選擇
[00:18:29.960 --> 00:18:31.960]  我想大多數人都是這樣
[00:18:31.960 --> 00:18:34.200]  所以即使在理性上我們都知道
[00:18:34.200 --> 00:18:38.280]  有時候接受一些命令是可以的 都是好的
[00:18:38.280 --> 00:18:41.160]  但是有時候在感受上未必
[00:18:41.160 --> 00:18:43.160]  可能是另一回事
[00:18:43.160 --> 00:18:47.640]  正如很多人讀書沒有問題
[00:18:47.640 --> 00:18:50.840]  不過叫他考試就最好不要了
[00:18:50.840 --> 00:18:53.400]  因為你是去被人考
[00:18:53.400 --> 00:18:54.440]  你不是去考別人
[00:18:54.440 --> 00:18:55.960]  這是很不同的
[00:18:55.960 --> 00:18:58.520]  所以愛和責任這兩樣東西
[00:18:58.520 --> 00:19:03.640]  說它是否可以共存似乎不容易
[00:19:03.640 --> 00:19:09.400]  在上世紀美國有一位牧者叫桑福德
[00:19:09.400 --> 00:19:14.920]  這位牧者後來更加專注研究心理學
[00:19:14.920 --> 00:19:19.320]  所以他同時成為了一位著名的心理學家
[00:19:19.320 --> 00:19:20.840]  他將兩者整合
[00:19:20.840 --> 00:19:25.400]  他寫了一本書叫約翰福音的心理注釋
[00:19:25.400 --> 00:19:34.120]  當中他去注釋這一段經文時 他是這樣看的
[00:19:34.120 --> 00:19:42.680]  這個命令的難處在於愛不能依靠意志去控制
[00:19:42.680 --> 00:19:48.440]  人如果試圖去做些什麼去愛
[00:19:48.440 --> 00:19:54.520]  到頭來可能會變成扮演一個好像在愛的角色
[00:19:54.520 --> 00:19:58.360]  但是隱藏在內的潛意識的陰暗面
[00:19:58.360 --> 00:20:01.240]  可能是否定了這份愛
[00:20:01.240 --> 00:20:05.400]  真愛必然是從內心發出
[00:20:05.400 --> 00:20:09.560]  動機再好其實也不能扮演出來
[00:20:09.560 --> 00:20:12.440]  你同意嗎
[00:20:12.440 --> 00:20:14.760]  桑福德似乎是告訴我們
[00:20:14.760 --> 00:20:21.000]  執行命令的意志可以使一個人做出一種愛的行為
[00:20:21.000 --> 00:20:25.960]  但不一定代表能夠動搖到那個人的內心
[00:20:25.960 --> 00:20:32.920]  所以他做的時候他可以口服 但心不服
[00:20:32.920 --> 00:20:35.400]  所以這件事會令人懷疑
[00:20:35.400 --> 00:20:40.840]  甚至懷疑自己這種愛是否一種虛假的愛
[00:20:40.840 --> 00:20:46.360]  不過今天這段經文提醒了我們一件事
[00:20:46.360 --> 00:20:51.880]  我們首先要問一下主耶穌自己如何活出一個愛的命令
[00:20:51.880 --> 00:20:54.680]  當父神猜他來到世上的時候
[00:20:54.680 --> 00:20:59.480]  其實主耶穌同樣是在接受父神的命令
[00:20:59.480 --> 00:21:01.480]  但當他在赫西瑪利園
[00:21:01.480 --> 00:21:06.920]  當他汗像血一樣滴下
[00:21:06.920 --> 00:21:13.880]  我們看到他那種掙扎那種痛苦
[00:21:13.880 --> 00:21:21.560]  主耶穌同樣叫他的門徒去效法人去愛他
[00:21:21.560 --> 00:21:24.360]  他自己這樣去做 又叫人去愛他
[00:21:24.360 --> 00:21:30.200]  其實就表現了這件事不是要我們去效法一種我們做不到的
[00:21:30.200 --> 00:21:33.160]  耶穌是神才行 不是這樣的意思
[00:21:33.160 --> 00:21:35.400]  相反是人的一面
[00:21:35.400 --> 00:21:39.320]  主耶穌同樣和我們一樣有四肢有五官
[00:21:39.320 --> 00:21:41.480]  懂得喜怒開朗
[00:21:41.480 --> 00:21:44.920]  主耶穌展現了他甘心的謙卑
[00:21:44.920 --> 00:21:48.520]  處處讓我們看到他對人那種憐憫
[00:21:48.520 --> 00:21:56.040]  這些都是我們可以學到同樣可以做到的事情
[00:21:56.040 --> 00:21:58.200]  早兩個星期很感謝主
[00:21:58.200 --> 00:22:04.360]  我有機會跟一個聖地團去到以色列遊覽
[00:22:04.360 --> 00:22:07.960]  是我人生第一次
