
[00:00:00.000 --> 00:00:04.200]  我們今天進入一個不容易說的議題
[00:02:25.600 --> 00:02:27.600]  都是可以回應
[00:02:27.600 --> 00:02:30.600]  也有疫苗等等可以回應
[00:02:30.600 --> 00:02:33.600]  但是從我們裡面來的自大
[00:02:33.600 --> 00:02:35.600]  是沒有疫苗的
[00:02:35.600 --> 00:02:38.600]  疫苗是我們唯一去面對
[00:02:38.600 --> 00:02:40.600]  藉著上帝的懷疑
[00:02:40.600 --> 00:02:42.600]  而這個自大當然在哥倫多
[00:02:42.600 --> 00:02:45.600]  前書在哥倫多,在保羅
[00:02:45.600 --> 00:02:48.600]  常常都提醒在哥倫多的信徒
[00:02:48.600 --> 00:02:53.600]  他們正正中了這個病毒
[00:02:53.600 --> 00:02:56.600]  這個病毒深深牢固在他們裡面
[00:02:56.600 --> 00:02:59.600]  而這個東西我們以前讀過幾節
[00:02:59.600 --> 00:03:01.600]  我們再有一點重溫之後
[00:03:01.600 --> 00:03:03.600]  我們去第五章看看有什麼問題
[00:03:03.600 --> 00:03:06.600]  我們先讀第四章八節
[00:03:06.600 --> 00:03:07.600]  一起讀,一二三
[00:03:07.600 --> 00:03:12.600]  你們已經飽足了,已經豐富了
[00:03:16.600 --> 00:03:18.600]  是啊,他說你們飽足了
[00:03:18.600 --> 00:03:21.600]  夠了,厲害了,豐富了,不用我了
[00:03:21.600 --> 00:03:23.600]  因為他將福音帶過去
[00:03:23.600 --> 00:03:26.600]  並且他見到他們開始覺得自己可以
[00:03:26.600 --> 00:03:28.600]  自己就作王了
[00:03:28.600 --> 00:03:30.600]  不過他有一句註腳
[00:03:30.600 --> 00:03:32.600]  他說我願意你真的作王
[00:03:32.600 --> 00:03:34.600]  你真的才好,即是說他不是
[00:03:34.600 --> 00:03:36.600]  四章十八節這樣說
[00:03:36.600 --> 00:03:37.600]  我們一起讀,一二三
[00:03:37.600 --> 00:03:39.600]  有些人自高自大
[00:03:39.600 --> 00:03:42.600]  以為我不到你們那裡去
[00:03:42.600 --> 00:03:44.600]  因為他不去,他不去處理
[00:03:44.600 --> 00:03:46.600]  但是這些人自高自大
[00:03:46.600 --> 00:03:49.600]  去到五章二節這樣說
[00:03:49.600 --> 00:03:51.600]  一起讀,一二三
[00:03:51.600 --> 00:03:54.600]  你們還是自高自大
[00:03:54.600 --> 00:03:58.600]  並不哀痛
[00:03:58.600 --> 00:04:00.600]  還是繼續
[00:04:00.600 --> 00:04:03.600]  我們知道之前說過有很多不同的問題
[00:04:03.600 --> 00:04:04.600]  包括分黨
[00:04:04.600 --> 00:04:08.600]  我們知道分黨是Pastor Winnie開始說的
[00:04:08.600 --> 00:04:10.600]  我記得了,分了幾黨
[00:04:10.600 --> 00:04:15.600]  第一黨是,什麼黨,不是肩膀黨
[00:04:15.600 --> 00:04:18.600]  有保羅黨,有阿波羅黨
[00:04:18.600 --> 00:04:20.600]  有基發黨,還有什麼黨
[00:04:20.600 --> 00:04:22.600]  基督黨
[00:04:22.600 --> 00:04:24.600]  哪個黨派比較厲害
[00:04:24.600 --> 00:04:26.600]  所以我跟大佬這樣跟
[00:04:26.600 --> 00:04:29.600]  也說到有智慧和愚蠢的問題
[00:04:29.600 --> 00:04:31.600]  因為他覺得他有智慧
[00:04:31.600 --> 00:04:34.600]  但是他說上帝的愚蠢也給你智慧
[00:04:34.600 --> 00:04:36.600]  上帝的智慧才是智慧
[00:04:36.600 --> 00:04:40.600]  你就因為自己有智慧,以為有智慧
[00:04:40.600 --> 00:04:43.600]  你錯過了上帝很多的教導
[00:04:43.600 --> 00:04:46.600]  並且又去到屬靈人與
[00:04:46.600 --> 00:04:49.600]  什麼人,自然人
[00:04:49.600 --> 00:04:52.600]  這個就是梁牧師的教導
[00:04:52.600 --> 00:04:55.600]  今天又去到什麼問題呢
[00:04:55.600 --> 00:04:58.600]  去到第五章第一節
[00:04:58.600 --> 00:05:00.600]  我們看看他們今天面對什麼
[00:05:00.600 --> 00:05:02.600]  保羅中間有什麼教導
[00:05:02.600 --> 00:05:04.600]  我們多讀五章第一節
[00:05:04.600 --> 00:05:06.600]  1,2,3
[00:05:06.600 --> 00:05:08.600]  風雲在你們中間
[00:05:08.600 --> 00:05:10.600]  有淫亂的事
[00:05:10.600 --> 00:05:20.600]  今天他回應一個問題
[00:05:20.600 --> 00:05:22.600]  風雲,其實原本的意思是
[00:05:22.600 --> 00:05:24.600]  聽到了,有人報告
[00:05:24.600 --> 00:05:26.600]  有人報告很重要
[00:05:26.600 --> 00:05:28.600]  不是打小報告
[00:05:28.600 --> 00:05:30.600]  因為真正有問題
[00:05:30.600 --> 00:05:32.600]  真的有人要告訴保羅
[00:05:32.600 --> 00:05:34.600]  而他就在回應
[00:05:34.600 --> 00:05:37.600]  你們中間有淫亂的事
[00:05:37.600 --> 00:05:39.600]  淫亂的事,我們當然知道
[00:05:39.600 --> 00:05:41.600]  常常都會聽到
[00:05:41.600 --> 00:05:43.600]  也不單止是基督徒群體
[00:05:43.600 --> 00:05:45.600]  不是基督徒群體
[00:05:45.600 --> 00:05:47.600]  但是今次發生的事比較特別
[00:05:47.600 --> 00:05:49.600]  這個淫亂的問題
[00:05:49.600 --> 00:05:51.600]  不單止是一般的淫亂
[00:05:51.600 --> 00:05:54.600]  進到一個很極端的事
[00:05:54.600 --> 00:05:56.600]  就是跟族母、後母
[00:05:56.600 --> 00:05:58.600]  而這個問題連
[00:05:58.600 --> 00:06:02.600]  不信任的人、外邦人都沒有
[00:06:02.600 --> 00:06:04.600]  很奇怪
[00:06:04.600 --> 00:06:08.600]  但是這件事跟自大有什麼關係呢?
[00:06:08.600 --> 00:06:10.600]  我們立刻下去看看
[00:06:10.600 --> 00:06:12.600]  跟自大這個病毒
[00:06:12.600 --> 00:06:14.600]  一連上
[00:06:14.600 --> 00:06:16.600]  威力越來越厲害
[00:06:16.600 --> 00:06:18.600]  我們立刻進入去
[00:06:18.600 --> 00:06:20.600]  今天我們將會講三點
[00:06:20.600 --> 00:06:22.600]  跟旁邊的人說
[00:06:22.600 --> 00:06:24.600]  今天講三點
[00:06:24.600 --> 00:06:26.600]  講到三點
[00:06:26.600 --> 00:06:28.600]  是不是很開心
[00:06:28.600 --> 00:06:32.600]  我們電視機旁邊的家人
[00:06:32.600 --> 00:06:34.600]  我們看看
[00:06:34.600 --> 00:06:36.600]  為什麼這件事跟自大有關呢?
[00:06:36.600 --> 00:06:38.600]  我們立刻讀第二節
[00:06:38.600 --> 00:06:40.600]  第三節
[00:06:40.600 --> 00:06:42.600]  你們還是自高自大
[00:06:42.600 --> 00:06:44.600]  並不愛同
[00:06:44.600 --> 00:07:00.600]  (劇情)
[00:07:00.600 --> 00:07:02.600]  明白了
[00:07:02.600 --> 00:07:04.600]  原來這個問題在講
[00:07:04.600 --> 00:07:06.600]  不單止有淫亂的事
[00:07:06.600 --> 00:07:10.600]  就是教會信徒完全不處理
[00:07:10.600 --> 00:07:12.600]  自高自大
[00:07:12.600 --> 00:07:14.600]  因為他覺得
[00:07:14.600 --> 00:07:16.600]  這件事
[00:07:16.600 --> 00:07:18.600]  不愛同
[00:07:18.600 --> 00:07:20.600]  捍衛平常
[00:07:20.600 --> 00:07:22.600]  小事而已
[00:07:22.600 --> 00:07:24.600]  不用搞了
[00:07:24.600 --> 00:07:26.600]  他們沒有趕他出去
[00:07:26.600 --> 00:07:28.600]  可能是視而不見
[00:07:28.600 --> 00:07:30.600]  保羅說
[00:07:30.600 --> 00:07:32.600]  如果我在這裡
[00:07:32.600 --> 00:07:34.600]  我親自同在
[00:07:34.600 --> 00:07:36.600]  已經判斷將這件事
[00:07:36.600 --> 00:07:38.600]  要有所裁判
[00:07:38.600 --> 00:07:40.600]  當然
[00:07:40.600 --> 00:07:42.600]  我們為什麼不去做
[00:07:42.600 --> 00:07:44.600]  有可能很多原因
[00:07:44.600 --> 00:07:46.600]  可能他去做的時候
[00:07:46.600 --> 00:07:48.600]  人們說那你又怎樣呢?
[00:07:48.600 --> 00:07:50.600]  可能他自己也在做
[00:07:50.600 --> 00:07:52.600]  又或者他有很多不同的想法
[00:07:52.600 --> 00:07:54.600]  並且誤解了聖經裡面的說話
[00:07:54.600 --> 00:07:56.600]  所以第一點
[00:07:56.600 --> 00:07:58.600]  我們要學習
[00:07:58.600 --> 00:08:00.600]  我們需要判斷
[00:08:00.600 --> 00:08:02.600]  不是不判斷
[00:08:02.600 --> 00:08:04.600]  不是不看
[00:08:04.600 --> 00:08:06.600]  不是你這樣就行
[00:08:06.600 --> 00:08:08.600]  這樣就不行
[00:08:08.600 --> 00:08:10.600]  他們推崇一個很重要的原則
[00:08:10.600 --> 00:08:12.600]  就是享樂放縱
[00:08:12.600 --> 00:08:14.600]  和放蕩
[00:08:14.600 --> 00:08:16.600]  而他們一直在希臘的文化
[00:08:16.600 --> 00:08:18.600]  希羅的文化
[00:08:18.600 --> 00:08:20.600]  他覺得那種生活的模式
[00:08:20.600 --> 00:08:22.600]  我們知道哥倫多是一個很大的城市
[00:08:22.600 --> 00:08:24.600]  他們很有錢
[00:08:24.600 --> 00:08:26.600]  也有很多方法去娛樂
[00:08:26.600 --> 00:08:28.600]  而這一班人
[00:08:28.600 --> 00:08:30.600]  信了耶穌
[00:08:30.600 --> 00:08:32.600]  加劇了那種
[00:08:32.600 --> 00:08:34.600]  離開信仰的學習
[00:08:34.600 --> 00:08:36.600]  原因是什麼呢?
[00:08:36.600 --> 00:08:38.600]  我們也聽過很多人說
[00:08:38.600 --> 00:08:40.600]  我們基督女就是得自由
[00:08:40.600 --> 00:08:42.600]  我們也聽過很多人說
[00:08:42.600 --> 00:08:44.600]  我們基督女就是得自由
[00:08:44.600 --> 00:08:46.600]  我們也聽過很多人說
[00:08:46.600 --> 00:08:48.600]  我們基督女就是得自由
[00:08:48.600 --> 00:08:50.600]  我們也聽過很多人說
[00:08:50.600 --> 00:08:52.600]  我們基督女就是得自由
[00:08:52.600 --> 00:08:54.600]  我們也聽過很多人說
[00:08:54.600 --> 00:08:56.600]  我們基督女就是得自由
[00:08:56.600 --> 00:08:58.600]  我們也聽過很多人說
[00:08:58.600 --> 00:09:00.600]  我們基督女就是得自由
[00:09:00.600 --> 00:09:02.600]  我們也聽過很多人說
[00:09:02.600 --> 00:09:04.600]  我們基督女就是得自由
[00:09:04.600 --> 00:09:06.600]  我們也聽過很多人說
[00:09:06.600 --> 00:09:08.600]  我們基督女就是得自由
[00:09:08.600 --> 00:09:10.600]  我們也聽過很多人說
[00:09:10.600 --> 00:09:12.600]  我們基督女就是得自由
[00:09:12.600 --> 00:09:14.600]  我們也聽過很多人說
[00:09:14.600 --> 00:09:16.600]  我們基督女就是得自由
[00:09:16.600 --> 00:09:18.600]  我們也聽過很多人說
[00:09:18.600 --> 00:09:20.600]  我們基督女就是得自由
[00:09:20.600 --> 00:09:22.600]  我們也聽過很多人說
[00:09:22.600 --> 00:09:24.600]  我們基督女就是得自由
[00:09:24.600 --> 00:09:26.600]  我們也聽過很多人說
[00:09:26.600 --> 00:09:28.600]  我們基督女就是得自由
[00:09:28.600 --> 00:09:30.600]  我們也聽過很多人說
[00:09:30.600 --> 00:09:32.600]  我們基督女就是得自由
[00:09:32.600 --> 00:09:34.600]  我們也聽過很多人說
[00:09:34.600 --> 00:09:36.600]  我們基督女就是得自由
[00:09:36.600 --> 00:09:38.600]  我們也聽過很多人說
[00:09:38.600 --> 00:09:40.600]  我們基督女就是得自由
[00:09:40.600 --> 00:09:42.600]  我們也聽過很多人說
[00:09:42.600 --> 00:09:44.600]  我們基督女就是得自由
[00:09:44.600 --> 00:09:46.600]  我們也聽過很多人說
[00:09:46.600 --> 00:09:48.600]  我們基督女就是得自由
[00:09:48.600 --> 00:09:50.600]  我們也聽過很多人說
[00:09:50.600 --> 00:09:52.600]  我們基督女就是得自由
[00:09:52.600 --> 00:09:54.600]  我們也聽過很多人說
[00:09:54.600 --> 00:09:56.600]  我們基督女就是得自由
[00:09:56.600 --> 00:09:58.600]  我們也聽過很多人說
[00:09:58.600 --> 00:10:00.600]  我們基督女就是得自由
[00:10:00.600 --> 00:10:02.600]  我們也聽過很多人說
[00:10:02.600 --> 00:10:04.600]  我們基督女就是得自由
[00:10:04.600 --> 00:10:06.600]  我們也聽過很多人說
[00:10:06.600 --> 00:10:08.600]  我們基督女就是得自由
[00:10:08.600 --> 00:10:10.600]  我們也聽過很多人說
[00:10:10.600 --> 00:10:12.600]  我們基督女就是得自由
[00:10:12.600 --> 00:10:14.600]  我們也聽過很多人說
[00:10:14.600 --> 00:10:16.600]  我們基督女就是得自由
[00:10:16.600 --> 00:10:18.600]  我們也聽過很多人說
[00:10:18.600 --> 00:10:20.600]  我們基督女就是得自由
[00:10:20.600 --> 00:10:22.600]  我們也聽過很多人說
[00:10:22.600 --> 00:10:24.600]  我們基督女就是得自由
[00:10:24.600 --> 00:10:26.600]  我們也聽過很多人說
[00:10:26.600 --> 00:10:28.600]  我們基督女就是得自由
[00:10:28.600 --> 00:10:30.600]  我們也聽過很多人說
[00:10:30.600 --> 00:10:32.600]  我們基督女就是得自由
[00:10:32.600 --> 00:10:34.600]  我們也聽過很多人說
[00:10:34.600 --> 00:10:36.600]  我們基督女就是得自由
[00:10:36.600 --> 00:10:38.600]  我們也聽過很多人說
[00:10:38.600 --> 00:10:40.600]  我們基督女就是得自由
[00:10:40.600 --> 00:10:42.600]  我們也聽過很多人說
[00:10:42.600 --> 00:10:44.600]  我們基督女就是得自由
[00:10:44.600 --> 00:10:46.600]  我們也聽過很多人說
[00:10:46.600 --> 00:10:48.600]  我們基督女就是得自由
[00:10:48.600 --> 00:10:50.600]  我們也聽過很多人說
[00:10:50.600 --> 00:10:52.600]  我們基督女就是得自由
[00:10:52.600 --> 00:10:54.600]  我們也聽過很多人說
[00:10:54.600 --> 00:10:56.600]  我們基督女就是得自由
[00:10:56.600 --> 00:10:58.600]  我們也聽過很多人說
[00:10:58.600 --> 00:11:00.600]  我們基督女就是得自由
[00:11:00.600 --> 00:11:02.600]  我們也聽過很多人說
[00:11:02.600 --> 00:11:04.600]  我們基督女就是得自由
[00:11:04.600 --> 00:11:06.600]  我們也聽過很多人說
[00:11:06.600 --> 00:11:08.600]  我們基督女就是得自由
[00:11:08.600 --> 00:11:10.600]  我們也聽過很多人說
[00:11:10.600 --> 00:11:12.600]  我們基督女就是得自由
[00:11:12.600 --> 00:11:14.600]  我們也聽過很多人說
[00:11:14.600 --> 00:11:16.600]  我們基督女就是得自由
[00:11:16.600 --> 00:11:18.600]  我們也聽過很多人說
[00:11:18.600 --> 00:11:20.600]  我們基督女就是得自由
[00:11:20.600 --> 00:11:22.600]  我們也聽過很多人說
[00:11:22.600 --> 00:11:24.600]  我們基督女就是得自由
[00:11:24.600 --> 00:11:26.600]  我們也聽過很多人說
[00:11:26.600 --> 00:11:28.600]  我們基督女就是得自由
[00:11:28.600 --> 00:11:30.600]  我們也聽過很多人說
[00:11:30.600 --> 00:11:32.600]  我們基督女就是得自由
[00:11:32.600 --> 00:11:34.600]  我們也聽過很多人說
[00:11:34.600 --> 00:11:36.600]  我們基督女就是得自由
[00:11:36.600 --> 00:11:38.600]  我們也聽過很多人說
[00:11:38.600 --> 00:11:40.600]  我們基督女就是得自由
[00:11:40.600 --> 00:11:42.600]  我們也聽過很多人說
[00:11:42.600 --> 00:11:44.600]  我們基督女就是得自由
[00:11:44.600 --> 00:11:46.600]  我們也聽過很多人說
[00:11:46.600 --> 00:11:48.600]  我們基督女就是得自由
[00:11:48.600 --> 00:11:50.600]  我們也聽過很多人說
[00:11:50.600 --> 00:11:52.600]  我們基督女就是得自由
[00:11:52.600 --> 00:11:54.600]  我們也聽過很多人說
[00:11:54.600 --> 00:11:56.600]  我們基督女就是得自由
[00:11:56.600 --> 00:11:58.600]  我們也聽過很多人說
[00:11:58.600 --> 00:12:00.600]  我們基督女就是得自由
[00:12:00.600 --> 00:12:02.600]  我們也聽過很多人說
[00:12:02.600 --> 00:12:04.600]  我們基督女就是得自由
[00:12:04.600 --> 00:12:06.600]  我們也聽過很多人說
[00:12:06.600 --> 00:12:08.600]  我們基督女就是得自由
[00:12:08.600 --> 00:12:10.600]  我們也聽過很多人說
[00:12:10.600 --> 00:12:12.600]  我們基督女就是得自由
[00:12:12.600 --> 00:12:14.600]  我們也聽過很多人說
[00:12:14.600 --> 00:12:16.600]  我們基督女就是得自由
[00:12:16.600 --> 00:12:18.600]  我們也聽過很多人說
[00:12:18.600 --> 00:12:20.600]  我們基督女就是得自由
[00:12:20.600 --> 00:12:22.600]  我們也聽過很多人說
[00:12:22.600 --> 00:12:24.600]  我們基督女就是得自由
[00:12:24.600 --> 00:12:26.600]  我們也聽過很多人說
[00:12:26.600 --> 00:12:28.600]  我們基督女就是得自由
[00:12:28.600 --> 00:12:30.600]  我們也聽過很多人說
[00:12:30.600 --> 00:12:32.600]  我們基督女就是得自由
[00:12:32.600 --> 00:12:34.600]  我們也聽過很多人說
[00:12:34.600 --> 00:12:36.600]  我們基督女就是得自由
[00:12:36.600 --> 00:12:38.600]  我們也聽過很多人說
[00:12:38.600 --> 00:12:40.600]  我們基督女就是得自由
[00:12:40.600 --> 00:12:42.600]  我們也聽過很多人說
[00:12:42.600 --> 00:12:44.600]  我們基督女就是得自由
[00:12:44.600 --> 00:12:46.600]  我們也聽過很多人說
[00:12:46.600 --> 00:12:48.600]  我們基督女就是得自由
[00:12:48.600 --> 00:12:50.600]  我們也聽過很多人說
[00:12:50.600 --> 00:12:52.600]  我們基督女就是得自由
[00:12:52.600 --> 00:12:54.600]  我們也聽過很多人說
[00:12:54.600 --> 00:12:56.600]  我們基督女就是得自由
[00:12:56.600 --> 00:12:58.600]  我們也聽過很多人說
[00:12:58.600 --> 00:13:00.600]  我們基督女就是得自由
[00:13:00.600 --> 00:13:02.600]  我們也聽過很多人說
[00:13:02.600 --> 00:13:04.600]  我們基督女就是得自由
[00:13:04.600 --> 00:13:06.600]  我們也聽過很多人說
[00:13:06.600 --> 00:13:08.600]  我們基督女就是得自由
[00:13:08.600 --> 00:13:10.600]  我們也聽過很多人說
[00:13:10.600 --> 00:13:12.600]  我們基督女就是得自由
[00:13:12.600 --> 00:13:14.600]  我們也聽過很多人說
[00:13:14.600 --> 00:13:16.600]  我們基督女就是得自由
[00:13:16.600 --> 00:13:18.600]  我們也聽過很多人說
[00:13:18.600 --> 00:13:20.600]  我們基督女就是得自由
[00:13:20.600 --> 00:13:22.600]  我們也聽過很多人說
[00:13:22.600 --> 00:13:24.600]  我們基督女就是得自由
[00:13:24.600 --> 00:13:26.600]  我們也聽過很多人說
[00:13:26.600 --> 00:13:28.600]  我們基督女就是得自由
[00:13:28.600 --> 00:13:30.600]  我們也聽過很多人說
[00:13:30.600 --> 00:13:32.600]  我們基督女就是得自由
[00:13:32.600 --> 00:13:34.600]  我們也聽過很多人說
[00:13:34.600 --> 00:13:36.600]  我們基督女就是得自由
[00:13:36.600 --> 00:13:38.600]  我們也聽過很多人說
[00:13:38.600 --> 00:13:40.600]  我們基督女就是得自由
[00:13:40.600 --> 00:13:42.600]  我們也聽過很多人說
[00:13:42.600 --> 00:13:44.600]  我們基督女就是得自由
[00:13:44.600 --> 00:13:46.600]  我們也聽過很多人說
[00:13:46.600 --> 00:13:48.600]  我們基督女就是得自由
[00:13:48.600 --> 00:13:50.600]  我們也聽過很多人說
[00:13:50.600 --> 00:13:52.600]  我們基督女就是得自由
[00:13:52.600 --> 00:13:54.600]  我們也聽過很多人說
[00:13:54.600 --> 00:13:56.600]  我們基督女就是得自由
[00:13:56.600 --> 00:13:58.600]  我們也聽過很多人說
[00:13:58.600 --> 00:14:00.600]  我們基督女就是得自由
[00:14:00.600 --> 00:14:02.600]  我們也聽過很多人說
[00:14:02.600 --> 00:14:04.600]  我們基督女就是得自由
[00:14:04.600 --> 00:14:06.600]  我們也聽過很多人說
[00:14:06.600 --> 00:14:08.600]  我們基督女就是得自由
[00:14:08.600 --> 00:14:10.600]  我們也聽過很多人說
[00:14:10.600 --> 00:14:12.600]  我們基督女就是得自由
[00:14:12.600 --> 00:14:14.600]  我們也聽過很多人說
[00:14:14.600 --> 00:14:16.600]  我們基督女就是得自由
[00:14:16.600 --> 00:14:18.600]  我們也聽過很多人說
[00:14:18.600 --> 00:14:20.600]  我們基督女就是得自由
[00:14:20.600 --> 00:14:22.600]  我們也聽過很多人說
[00:14:22.600 --> 00:14:24.600]  我們基督女就是得自由
[00:14:24.600 --> 00:14:26.600]  我們也聽過很多人說
[00:14:26.600 --> 00:14:28.600]  我們基督女就是得自由
[00:14:28.600 --> 00:14:30.600]  我們也聽過很多人說
[00:14:30.600 --> 00:14:32.600]  我們基督女就是得自由
[00:14:32.600 --> 00:14:34.600]  我們也聽過很多人說
[00:14:34.600 --> 00:14:36.600]  我們基督女就是得自由
[00:14:36.600 --> 00:14:38.600]  我們也聽過很多人說
[00:14:38.600 --> 00:14:40.600]  我們基督女就是得自由
[00:14:40.600 --> 00:14:42.600]  我們也聽過很多人說
[00:14:42.600 --> 00:14:44.600]  我們基督女就是得自由
[00:14:44.600 --> 00:14:46.600]  我們也聽過很多人說
[00:14:46.600 --> 00:14:48.600]  我們基督女就是得自由
[00:14:48.600 --> 00:14:50.600]  我們也聽過很多人說
[00:14:50.600 --> 00:14:52.600]  我們基督女就是得自由
[00:14:52.600 --> 00:14:54.600]  我們也聽過很多人說
[00:14:54.600 --> 00:14:56.600]  我們基督女就是得自由
[00:14:56.600 --> 00:14:58.600]  我們也聽過很多人說
[00:14:58.600 --> 00:15:00.600]  我們基督女就是得自由
[00:15:00.600 --> 00:15:02.600]  我們也聽過很多人說
[00:15:02.600 --> 00:15:04.600]  我們基督女就是得自由
[00:15:04.600 --> 00:15:06.600]  我們也聽過很多人說
[00:15:06.600 --> 00:15:08.600]  我們基督女就是得自由
[00:15:08.600 --> 00:15:10.600]  我們也聽過很多人說
[00:15:10.600 --> 00:15:12.600]  我們基督女就是得自由
[00:15:12.600 --> 00:15:14.600]  我們也聽過很多人說
[00:15:14.600 --> 00:15:16.600]  我們基督女就是得自由
[00:15:16.600 --> 00:15:18.600]  我們也聽過很多人說
[00:15:18.600 --> 00:15:20.600]  我們基督女就是得自由
[00:15:20.600 --> 00:15:22.600]  我們也聽過很多人說
[00:15:22.600 --> 00:15:24.600]  我們基督女就是得自由
[00:15:24.600 --> 00:15:26.600]  我們也聽過很多人說
[00:15:26.600 --> 00:15:28.600]  我們基督女就是得自由
[00:15:28.600 --> 00:15:30.600]  我們也聽過很多人說
[00:15:30.600 --> 00:15:32.600]  我們基督女就是得自由
[00:15:32.600 --> 00:15:34.600]  我們也聽過很多人說
[00:15:34.600 --> 00:15:36.600]  我們基督女就是得自由
[00:15:36.600 --> 00:15:38.600]  我們也聽過很多人說
[00:15:38.600 --> 00:15:40.600]  我們基督女就是得自由
[00:15:40.600 --> 00:15:42.600]  我們也聽過很多人說
[00:15:42.600 --> 00:15:44.600]  我們基督女就是得自由
[00:15:44.600 --> 00:15:46.600]  我們也聽過很多人說
[00:15:46.600 --> 00:15:48.600]  我們基督女就是得自由
[00:15:48.600 --> 00:15:50.600]  我們也聽過很多人說
[00:15:50.600 --> 00:15:52.600]  我們基督女就是得自由
[00:15:52.600 --> 00:15:54.600]  我們也聽過很多人說
[00:15:54.600 --> 00:15:56.600]  我們基督女就是得自由
[00:15:56.600 --> 00:15:58.600]  我們也聽過很多人說
[00:15:58.600 --> 00:16:00.600]  我們基督女就是得自由
[00:16:00.600 --> 00:16:02.600]  我們也聽過很多人說
[00:16:02.600 --> 00:16:04.600]  我們基督女就是得自由
[00:16:04.600 --> 00:16:06.600]  我們也聽過很多人說
[00:16:06.600 --> 00:16:08.600]  我們基督女就是得自由
[00:16:08.600 --> 00:16:10.600]  我們也聽過很多人說
[00:16:10.600 --> 00:16:12.600]  我們基督女就是得自由
[00:16:12.600 --> 00:16:14.600]  我們也聽過很多人說
[00:16:14.600 --> 00:16:16.600]  我們基督女就是得自由
[00:16:16.600 --> 00:16:18.600]  我們也聽過很多人說
[00:16:18.600 --> 00:16:20.600]  我們基督女就是得自由
[00:16:20.600 --> 00:16:22.600]  我們也聽過很多人說
[00:16:22.600 --> 00:16:24.600]  我們基督女就是得自由
[00:16:24.600 --> 00:16:26.600]  我們也聽過很多人說
[00:16:26.600 --> 00:16:28.600]  我們基督女就是得自由
