
[00:00:00.000 --> 00:00:07.200]  我不知道大家在祈禱裡面有沒有跟神討價還價去講數
[00:03:39.200 --> 00:03:43.200]  阿巴拉罕又回到自己的地方去了
[00:03:43.200 --> 00:03:47.200]  好了,我們一口氣讀了大段的經文
[00:03:47.200 --> 00:03:50.700]  主要是阿巴拉罕為索多瑪俄摩拉來祈禱
[00:03:50.700 --> 00:03:52.700]  求神不要來滅那些人
[00:03:52.700 --> 00:03:57.200]  不知道大家數不數到究竟阿巴拉罕和神說了多少次數
[00:03:57.200 --> 00:03:59.700]  是怎樣來的?是去減法嗎?
[00:03:59.700 --> 00:04:02.200]  我們要先了解一下背景
[00:04:02.200 --> 00:04:05.200]  第一,什麼叫祈禱呢?
[00:04:05.200 --> 00:04:09.700]  祈禱不是一方面說話,祈禱是跟神溝通
[00:04:09.700 --> 00:04:12.200]  我們好像人與人之間對話
[00:04:12.200 --> 00:04:15.200]  祈禱也不只是求
[00:04:15.200 --> 00:04:19.200]  不要想著拜菩薩,你想想,一人拜菩薩
[00:04:19.200 --> 00:04:22.200]  只有有東西要求的時候才找菩薩,對不對?
[00:04:22.200 --> 00:04:25.200]  如果沒有東西要求,就放在一旁
[00:04:25.200 --> 00:04:28.200]  但原來我們祈禱是跟神建立關係
[00:04:28.200 --> 00:04:32.700]  透過禱告是讓我們更加明白神的心意
[00:04:32.700 --> 00:04:34.700]  對神有更深的認識
[00:04:34.700 --> 00:04:38.700]  阿巴拉罕跟神有一個很密切的關係
[00:04:38.700 --> 00:04:44.700]  所以神刻意地用肉身向阿巴拉罕顯現
[00:04:44.700 --> 00:04:46.700]  阿巴拉罕也是很友善
[00:04:46.700 --> 00:04:51.200]  其實很多中東的人都是很友善,很好的
[00:04:51.200 --> 00:04:54.200]  如果你有機會去過中東的地方
[00:04:54.200 --> 00:04:57.700]  無論是以色列,反而我會去一些阿拉伯國家
[00:04:57.700 --> 00:05:03.700]  譬如伊朗,他們是非常非常好客
[00:05:03.700 --> 00:05:06.700]  我試過有一次在伊朗旅行的時候
[00:05:06.700 --> 00:05:10.200]  我和我太太去買東西,其實是我太太去買東西
[00:05:10.200 --> 00:05:11.700]  就是買一些LUS
[00:05:11.700 --> 00:05:15.700]  那個售貨員不懂英文
[00:05:15.700 --> 00:05:18.700]  有個伯伯在買東西幫我們做翻譯
[00:05:18.700 --> 00:05:20.700]  後來竟然做什麼呢?
[00:05:20.700 --> 00:05:25.700]  請我們去喝咖啡,又帶我們去遊夜景
[00:05:25.700 --> 00:05:28.700]  甚至後來給我們一張卡片
[00:05:28.700 --> 00:05:30.700]  原來是一個酒店退休的經理
[00:05:30.700 --> 00:05:34.700]  讓我們去聽下一程,那間酒店給我們一張卡片
[00:05:34.700 --> 00:05:36.700]  叫他們升級給我們
[00:05:36.700 --> 00:05:38.700]  想想,是很好的客人
[00:05:38.700 --> 00:05:40.700]  但又不是問你拿什麼好處
[00:05:40.700 --> 00:05:42.700]  其實他們都是很好的客人
[00:05:42.700 --> 00:05:47.700]  阿巴拉罕在自己的帳篷裡看到有三個人前來
[00:05:47.700 --> 00:05:52.700]  主動迎接他,甚至服侍他
[00:05:52.700 --> 00:05:56.700]  和他洗腳,你記住,阿巴拉罕當時是很富有的
[00:05:56.700 --> 00:05:58.700]  但他是很謙卑和他洗腳
[00:05:58.700 --> 00:06:01.700]  還送上很好的食物
[00:06:01.700 --> 00:06:04.700]  大家回去看《創世紀》第十八章第一到第八節
[00:06:04.700 --> 00:06:07.700]  他自己只是站在旁邊
[00:06:07.700 --> 00:06:11.700]  好像僕人一樣,等候他來差遣
[00:06:11.700 --> 00:06:15.700]  我們請Doris跟我們讀第十八章第八節
[00:06:15.700 --> 00:06:18.700]  阿巴拉罕有取了奶油和奶
[00:06:18.700 --> 00:06:20.700]  並預備好的牛肉來
[00:06:20.700 --> 00:06:24.700]  擺在他們面前,自己在樹下站在旁邊
[00:06:24.700 --> 00:06:25.700]  他們就吃你
[00:06:25.700 --> 00:06:28.700]  聽到嗎?我再說,阿巴拉罕是一個非常富有的人
[00:06:28.700 --> 00:06:32.700]  但他竟然來招呼這些陌生的人
[00:06:32.700 --> 00:06:35.700]  好像僕人一樣去服侍他
[00:06:35.700 --> 00:06:38.700]  但因為這樣的緣故
[00:06:38.700 --> 00:06:40.700]  他就得到祝福
[00:06:40.700 --> 00:06:44.700]  Mason就應許他的妻子會老來得子
[00:06:44.700 --> 00:06:47.700]  這就是他接待他的祝福
[00:06:47.700 --> 00:06:50.700]  在《馬德芬二十五章主耶穌》說
[00:06:50.700 --> 00:06:52.700]  你接待一個客女的時候
[00:06:52.700 --> 00:06:55.700]  就等於接待在耶穌身上
[00:06:55.700 --> 00:06:57.700]  一樣是這麼寶貴
[00:06:57.700 --> 00:07:01.700]  昨日這三個人就起程去所多瑪觀看
[00:07:01.700 --> 00:07:04.700]  阿巴拉罕就送他一程
[00:07:04.700 --> 00:07:06.700]  當他送他一程之後
[00:07:06.700 --> 00:07:09.700]  神就向他宣告一件事
[00:07:09.700 --> 00:07:19.700]  原來神很重視阿巴拉罕
[00:07:19.700 --> 00:07:22.700]  當他是朋友,《雅各書》也是這麼說
[00:07:22.700 --> 00:07:23.700]  他做了一些事情
[00:07:23.700 --> 00:07:25.700]  他說我都要跟阿巴拉罕說
[00:07:25.700 --> 00:07:28.700]  某個程度都跟他沒有關係
[00:07:28.700 --> 00:07:31.700]  他跟阿巴拉罕說之餘還向他祝福
[00:07:31.700 --> 00:07:35.700]  指出藉著他的後裔會成為大國
[00:07:35.700 --> 00:07:37.700]  萬國因他得福
[00:07:37.700 --> 00:07:40.700]  剛才我們讀《聖經》第十八、十九節裡面
[00:07:40.700 --> 00:07:42.700]  就有說到這件事
[00:07:42.700 --> 00:07:46.700]  之前是應許他妻子會老來得子
[00:07:46.700 --> 00:07:50.700]  但之後還說他的後裔非常龐大
[00:07:50.700 --> 00:07:52.700]  而且會成為強國
[00:07:52.700 --> 00:07:54.700]  更加即時宣告
[00:07:54.700 --> 00:07:58.700]  他會審判所多瑪、阿摩拉
[00:08:16.700 --> 00:08:20.700]  讀這段經文令我們有些質疑
[00:08:20.700 --> 00:08:23.700]  好像神不是甚麼都知道
[00:08:23.700 --> 00:08:27.700]  神好像說我要去現場看一看
[00:08:27.700 --> 00:08:31.700]  然後才決定我的判斷是否清楚
[00:08:31.700 --> 00:08:33.700]  其實是否真的神不知道呢
[00:08:33.700 --> 00:08:34.700]  其實不是
[00:08:34.700 --> 00:08:36.700]  其實這是甚麼呢
[00:08:36.700 --> 00:08:40.700]  就是阿巴拉罕距離跟神有好的關係
[00:08:40.700 --> 00:08:44.700]  神一直這樣讓他們有機會溝通
[00:08:44.700 --> 00:08:46.700]  我不知道你們做父母那些
[00:08:46.700 --> 00:08:48.700]  特別是小朋友
[00:08:48.700 --> 00:08:50.700]  這樣的時候
[00:08:50.700 --> 00:08:54.700]  有些事情你想跟他們聊天
[00:08:54.700 --> 00:08:55.700]  其實你知道的
[00:08:55.700 --> 00:08:56.700]  但你會假裝不知道
[00:08:56.700 --> 00:08:58.700]  這是甚麼事來的
[00:08:58.700 --> 00:09:00.700]  是怎樣的
[00:09:00.700 --> 00:09:03.700]  你去問你的小朋友的時候
[00:09:03.700 --> 00:09:04.700]  他又知道的時候
[00:09:04.700 --> 00:09:06.700]  覺得你很差勁你不知道
[00:09:06.700 --> 00:09:08.700]  於是不會說多些東西給你聽
[00:09:08.700 --> 00:09:12.700]  藉著這樣你便會跟他多些話題來溝通
[00:09:12.700 --> 00:09:14.700]  例如很簡單舉個例
[00:09:14.700 --> 00:09:20.700]  現在喝薑粉我也有
[00:09:20.700 --> 00:09:23.700]  對健康有益處
[00:09:23.700 --> 00:09:25.700]  為甚麼現在香港這麼多薑粉
[00:09:25.700 --> 00:09:27.700]  經常有這麼多薑粉呢
[00:09:27.700 --> 00:09:28.700]  我問我女兒
[00:09:28.700 --> 00:09:30.700]  甚麼薑粉
[00:09:30.700 --> 00:09:34.700]  難道我不知道薑桃粉絲甚麼叫薑粉嗎
[00:09:34.700 --> 00:09:37.700]  但會假裝不知道的時候
[00:09:37.700 --> 00:09:39.700]  薑桃是甚麼來的
[00:09:39.700 --> 00:09:43.700]  他會多說一銅鑼灣就改叫薑桃灣
[00:09:43.700 --> 00:09:44.700]  你知道嗎
[00:09:44.700 --> 00:09:47.700]  其實藉著這樣有些話題
[00:09:47.700 --> 00:09:51.700]  互相之間便可以溝通
[00:09:51.700 --> 00:09:55.700]  至少這段經文帶出了一個事實
[00:09:55.700 --> 00:09:58.700]  這兩個城是罪惡滔天
[00:09:58.700 --> 00:10:00.700]  傷害了不少人
[00:10:00.700 --> 00:10:04.700]  使不少人受苦受凌辱
[00:10:04.700 --> 00:10:08.700]  以至控告他們的聲音很大
[00:10:08.700 --> 00:10:12.700]  這時候便傳到他們的耳中
[00:10:12.700 --> 00:10:18.700]  正如以色列人在埃及受苦的時候
[00:10:18.700 --> 00:10:20.700]  他們很痛苦
[00:10:20.700 --> 00:10:22.700]  他們向神來呼求
[00:10:22.700 --> 00:10:24.700]  我們看看出埃及記第二章
[00:10:24.700 --> 00:10:27.700]  二十三節的下半節到二十四節
[00:10:27.700 --> 00:10:30.700]  以色列人因做苦工
[00:10:30.700 --> 00:10:35.700]  嘆息哀求他們的哀聲達於神
[00:10:35.700 --> 00:10:37.700]  神聽見他們的哀聲
[00:10:37.700 --> 00:10:41.700]  你留意到這群人發出呼求
[00:10:41.700 --> 00:10:44.700]  神好像聽到他們的呼喊
[00:10:44.700 --> 00:10:46.700]  但其實他們未呼求的時候
[00:10:46.700 --> 00:10:49.700]  神已經會來帶他們知道
[00:10:49.700 --> 00:10:51.700]  所以今天請你記住
[00:10:51.700 --> 00:10:55.700]  原來神一早已經審查一切事
[00:10:55.700 --> 00:10:58.700]  但他有時間作出判斷
[00:10:58.700 --> 00:11:00.700]  我想拆開
[00:11:00.700 --> 00:11:03.700]  很多人認為所多瑪俄摩拉犯了甚麼罪
[00:11:03.700 --> 00:11:05.700]  就是犯了同性戀的罪
[00:11:05.700 --> 00:11:07.700]  所以罪惡滔天
[00:11:07.700 --> 00:11:09.700]  神便要來刑罰他們
[00:11:09.700 --> 00:11:11.700]  為何會有這個猜測呢
[00:11:11.700 --> 00:11:14.700]  說到後來這些天使
[00:11:14.700 --> 00:11:15.700]  記住
[00:11:15.700 --> 00:11:17.700]  在舊約中天使的出現
[00:11:17.700 --> 00:11:19.700]  不是我們想像之中
[00:11:19.700 --> 00:11:21.700]  或者看一些油畫
[00:11:21.700 --> 00:11:23.700]  有兩隻翅膀
[00:11:23.700 --> 00:11:25.700]  然後很紅粉飛飛
[00:11:25.700 --> 00:11:27.700]  很漂亮的女孩子
[00:11:27.700 --> 00:11:29.700]  其實如果說天使這麼漂亮
[00:11:29.700 --> 00:11:31.700]  即是說你是男人婆
[00:11:31.700 --> 00:11:32.700]  為甚麼呢
[00:11:32.700 --> 00:11:33.700]  在舊約中
[00:11:33.700 --> 00:11:35.700]  每逢天使出現的時候
[00:11:35.700 --> 00:11:37.700]  都是用男性來帶她出現
[00:11:37.700 --> 00:11:40.700]  這些天使去到羅德家
[00:11:40.700 --> 00:11:43.700]  誰知所多瑪俄摩拉的人說
[00:11:43.700 --> 00:11:44.700]  交她出來
[00:11:44.700 --> 00:11:46.700]  讓我們來玩她
[00:11:46.700 --> 00:11:47.700]  羅德竟然說
[00:11:47.700 --> 00:11:49.700]  我有兩個女兒
[00:11:49.700 --> 00:11:52.700]  她還未出嫁
[00:11:52.700 --> 00:11:55.700]  不如我把女兒交給你
[00:11:55.700 --> 00:11:56.700]  多可怕
[00:11:56.700 --> 00:11:58.700]  中東那些女性是完全沒有地位
[00:11:58.700 --> 00:11:59.700]  但有些人說我不要你的女兒
[00:11:59.700 --> 00:12:01.700]  是要那兩個人出來
[00:12:01.700 --> 00:12:04.700]  於是我們就猜測
[00:12:04.700 --> 00:12:07.700]  所以他們應該犯同性戀的罪
[00:12:07.700 --> 00:12:11.700]  這段經文記載在創世紀第十九章
[00:12:11.700 --> 00:12:13.700]  第一到第十一節
[00:12:13.700 --> 00:12:15.700]  但請你記住
[00:12:15.700 --> 00:12:17.700]  他們說去玩弄她
[00:12:17.700 --> 00:12:20.700]  不一定要跟她發生性行為
[00:12:20.700 --> 00:12:22.700]  所以我們用這段經文說
[00:12:22.700 --> 00:12:25.700]  所多瑪俄摩拉因為犯了同性戀的罪
[00:12:25.700 --> 00:12:28.700]  所以就受到神的刑罰
[00:12:28.700 --> 00:12:30.700]  可能會有少許的偏差
[00:12:30.700 --> 00:12:33.700]  當然我絕對不會認同同性戀
[00:12:33.700 --> 00:12:35.700]  是一個正常的行為
[00:12:35.700 --> 00:12:37.700]  我們要用一些明顯的經文
[00:12:37.700 --> 00:12:38.700]  譬如羅馬書裡面
[00:12:38.700 --> 00:12:41.700]  就很清楚說同性戀是一個罪
[00:12:41.700 --> 00:12:44.700]  其實聖經裡面指出他們什麼罪惡呢
[00:12:44.700 --> 00:12:46.700]  一段明顯的經文
[00:12:46.700 --> 00:12:48.700]  就在二世紀第十六章
[00:12:48.700 --> 00:12:50.700]  四十九到五十節
[00:12:50.700 --> 00:12:54.700]  就說出所多瑪俄摩拉犯的是什麼罪
[00:13:00.700 --> 00:13:19.700]  這裏很清楚說出所多瑪俄摩拉是一個大城
[00:13:19.700 --> 00:13:21.700]  當時那些人都很有錢
[00:13:21.700 --> 00:13:24.700]  但有錢的人就欺負貧窮的人
[00:13:24.700 --> 00:13:26.700]  來帶去不公平的事
[00:13:26.700 --> 00:13:27.700]  來帶去發生
[00:13:27.700 --> 00:13:30.700]  甚至自以為是 敬拜偶像
[00:13:30.700 --> 00:13:32.700]  行可憎的事
[00:13:32.700 --> 00:13:34.700]  所以神要將我們除滅
[00:13:34.700 --> 00:13:37.700]  這裏又沒有說到他們犯同性戀
[00:13:37.700 --> 00:13:38.700]  很清楚就是說
[00:13:38.700 --> 00:13:41.700]  原來我們不公平去對待別人的時候
[00:13:41.700 --> 00:13:45.700]  特別我們去欺壓一些弱勢的人
[00:13:45.700 --> 00:13:47.700]  這已經是一個罪
[00:13:47.700 --> 00:13:51.700]  是需要受著神的刑罰
[00:13:51.700 --> 00:13:55.700]  當他們說要去的時候
[00:13:55.700 --> 00:13:57.700]  阿巴拉罕做什麼呢
[00:13:57.700 --> 00:14:00.700]  就是向神去求赦免
[00:14:00.700 --> 00:14:02.700]  三個人之中有兩個
[00:14:02.700 --> 00:14:04.700]  這兩個就是天使
[00:14:04.700 --> 00:14:07.700]  他就先離開去所多瑪
[00:14:07.700 --> 00:14:09.700]  剩下的就是神自己
[00:14:09.700 --> 00:14:11.700]  用肉身的形象
[00:14:11.700 --> 00:14:12.700]  和阿巴拉罕交往
[00:14:12.700 --> 00:14:13.700]  所以聖經說到
[00:14:13.700 --> 00:14:15.700]  阿巴拉罕和耶和華
[00:14:15.700 --> 00:14:18.700]  來面前求赦
[00:14:18.700 --> 00:14:20.700]  你有沒有留意到阿巴拉罕關心的
[00:14:20.700 --> 00:14:23.700]  其實不是那些犯錯的人
[00:14:23.700 --> 00:14:25.700]  關心的是什麼呢
[00:14:25.700 --> 00:14:26.700]  是那些異人
[00:14:26.700 --> 00:14:28.700]  那些好人
[00:14:28.700 --> 00:14:30.700]  他認為那些好人
[00:14:30.700 --> 00:14:34.700]  是不應該和那些壞人一起被消滅的
[00:14:34.700 --> 00:14:37.700]  這樣對他們來說是非常不公平
[00:14:37.700 --> 00:14:41.700]  因為這是神公義的表彰
[00:14:41.700 --> 00:14:43.700]  神是有公義的神
[00:14:43.700 --> 00:14:44.700]  雖然最終
[00:14:44.700 --> 00:14:46.700]  他是為整個城市來代求
[00:14:46.700 --> 00:14:48.700]  是為那些罪人代求
[00:14:48.700 --> 00:14:49.700]  但是你有沒有留意到
[00:14:49.700 --> 00:14:51.700]  他三次來提出
[00:14:51.700 --> 00:14:55.700]  求神赦免這些人
[00:14:55.700 --> 00:14:58.700]  他所提出的那些說話
[00:14:58.700 --> 00:15:01.700]  是越來越尖銳的
[00:15:01.700 --> 00:15:03.700]  一開始他跟神說
[00:15:03.700 --> 00:15:07.700]  你是不是要把異人和惡人一同剿滅呢
[00:15:07.700 --> 00:15:09.700]  第一23節
[00:15:09.700 --> 00:15:11.700]  第二次就是第25節
[00:15:11.700 --> 00:15:14.700]  你將異人和惡人一起來殺了嗎
[00:15:14.700 --> 00:15:16.700]  接著最後就說到
[00:15:16.700 --> 00:15:20.700]  難道異人和惡人是一樣的嗎
[00:15:20.700 --> 00:15:23.700]  他的求神赦免
[00:15:23.700 --> 00:15:27.700]  是基於他對神的屬性的認知
[00:15:27.700 --> 00:15:31.700]  他知道神不單單是一個民族的神
[00:15:31.700 --> 00:15:33.700]  今天你記住
[00:15:33.700 --> 00:15:36.700]  有些神只可以在某一個地方
[00:15:36.700 --> 00:15:38.700]  才產生作用
[00:15:38.700 --> 00:15:40.700]  我很記得跟大家分享過
[00:15:40.700 --> 00:15:41.700]  我當年很多年前
[00:15:41.700 --> 00:15:44.700]  去紐西蘭尼號港道的時候
[00:15:44.700 --> 00:15:46.700]  跟一個人傳福音去信耶穌
[00:15:46.700 --> 00:15:47.700]  後來我問他
[00:15:47.700 --> 00:15:49.700]  他在香港的時候有沒有拜菩薩的
[00:15:49.700 --> 00:15:50.700]  他說有啊
[00:15:50.700 --> 00:15:52.700]  我說這麼好呢
[00:15:52.700 --> 00:15:53.700]  現在你來到紐西蘭
[00:15:53.700 --> 00:15:55.700]  你願意信耶穌呢
[00:15:55.700 --> 00:15:57.700]  他說一個很深的神學問題
[00:15:57.700 --> 00:16:00.700]  我說我拜的土地公有什麼用呢
[00:16:00.700 --> 00:16:01.700]  他都不懂英文
[00:16:01.700 --> 00:16:03.700]  都過不了來紐西蘭
[00:16:03.700 --> 00:16:04.700]  說是喔
[00:16:04.700 --> 00:16:07.700]  土地公可能只是在土地而已
[00:16:07.700 --> 00:16:09.700]  他不懂英文
[00:16:09.700 --> 00:16:11.700]  所以過不了
[00:16:11.700 --> 00:16:14.700]  這是一個很特別的神學觀
[00:16:14.700 --> 00:16:15.700]  你留意到
[00:16:15.700 --> 00:16:16.700]  我們所相信的神
[00:16:16.700 --> 00:16:20.700]  不只是中國人、以色列人的神
[00:16:20.700 --> 00:16:21.700]  香港人的神
[00:16:21.700 --> 00:16:23.700]  他是全地的神
[00:16:23.700 --> 00:16:26.700]  所以他是審判全地的主
[00:16:26.700 --> 00:16:27.700]  這裡很清楚說
[00:16:27.700 --> 00:16:29.700]  創世紀十八章二十五節
[00:16:29.700 --> 00:16:31.700]  你是審判全地的主
[00:16:31.700 --> 00:16:34.700]  索多瑪、俄摩拉那裡的人
[00:16:34.700 --> 00:16:36.700]  並不是希伯來的民族
[00:16:36.700 --> 00:16:40.700]  但是同樣會受神的審判
[00:16:40.700 --> 00:16:42.700]  所以他說你要殺他們
[00:16:42.700 --> 00:16:44.700]  殺這個字
[00:16:44.700 --> 00:16:46.700]  其實這個用詞
[00:16:46.700 --> 00:16:50.700]  是法官對凡人的判決
[00:16:50.700 --> 00:16:53.700]  聖經很清楚指出
[00:16:53.700 --> 00:16:54.700]  一個法官
[00:16:54.700 --> 00:16:58.700]  必定那個審判是要很正確的
[00:16:58.700 --> 00:17:00.700]  是要明察秋毫
[00:17:00.700 --> 00:17:02.700]  不偏不倚
[00:17:02.700 --> 00:17:03.700]  如果不是的時候
[00:17:03.700 --> 00:17:06.700]  這個就一定令到神很不喜悅的
[00:17:06.700 --> 00:17:09.700]  真言第十七章的第十五節
[00:17:09.700 --> 00:17:12.700]  以惡人為夷的
[00:17:12.700 --> 00:17:13.700]  定義人為惡的
[00:17:13.700 --> 00:17:16.700]  這都為耶和華所登戶
[00:17:16.700 --> 00:17:18.700]  原來不分青紅皂白
[00:17:18.700 --> 00:17:22.700]  扭曲即是正直成為罪惡
[00:17:22.700 --> 00:17:24.700]  那你也誣衊人的時候
[00:17:24.700 --> 00:17:27.700]  這是絕對是神所不喜悅的
[00:17:27.700 --> 00:17:30.700]  神經律法很清楚指出
[00:17:30.700 --> 00:17:31.700]  做法官的
[00:17:31.700 --> 00:17:33.700]  絕對不能夠運用我們的權力
[00:17:33.700 --> 00:17:35.700]  來濫殺無辜的
[00:17:35.700 --> 00:17:38.700]  追溯及其二十三章的第六到第七節
[00:17:38.700 --> 00:17:41.700]  不可在窮人登數的事上
[00:17:41.700 --> 00:17:43.700]  不枉定籍
[00:17:43.700 --> 00:17:46.700]  不可殺無辜和有義的人
[00:17:46.700 --> 00:17:49.700]  因我必不以惡人為夷
[00:17:49.700 --> 00:17:50.700]  作為一個法官
[00:17:50.700 --> 00:17:52.700]  是需要很清楚
[00:17:52.700 --> 00:17:54.700]  去了解整件事的來龍去脈
[00:17:54.700 --> 00:17:55.700]  不單單看表面
[00:17:55.700 --> 00:17:58.700]  應該要看內裡的心態
[00:17:58.700 --> 00:18:00.700]  然後作出判決
[00:18:00.700 --> 00:18:01.700]  一個社會
[00:18:01.700 --> 00:18:04.700]  如果判決不公平的時候
[00:18:04.700 --> 00:18:06.700]  只會積著很多的民憤
[00:18:06.700 --> 00:18:08.700]  這個時候你看到
[00:18:08.700 --> 00:18:09.700]  我們很多時候都覺得
[00:18:09.700 --> 00:18:10.700]  這件事很不公平
[00:18:10.700 --> 00:18:12.700]  神要求的是什麼呢
[00:18:12.700 --> 00:18:15.700]  法官是絕對要公道地來判案的
[00:18:15.700 --> 00:18:17.700]  阿伯拉罕很肯定
[00:18:17.700 --> 00:18:19.700]  神絕對不會是一個不公平的神
[00:18:19.700 --> 00:18:22.700]  所以他很大的把握
[00:18:22.700 --> 00:18:24.700]  向神來挑戰
[00:18:24.700 --> 00:18:26.700]  如果有一些義人
[00:18:26.700 --> 00:18:27.700]  你神你來帶
[00:18:27.700 --> 00:18:29.700]  他同樣剿滅他的時候
[00:18:29.700 --> 00:18:30.700]  這個時候
[00:18:30.700 --> 00:18:32.700]  豈不是你的錯嗎
[00:18:32.700 --> 00:18:35.700]  我們看看第十八章的第二十五節
[00:18:35.700 --> 00:18:40.700]  張義仁與惡人同殺
[00:18:40.700 --> 00:18:42.700]  這一段不是你所行的
[00:18:42.700 --> 00:18:44.700]  審判全地的主
[00:18:44.700 --> 00:18:45.700]  豈不行公義嗎
[00:18:45.700 --> 00:18:46.700]  看不看到
[00:18:46.700 --> 00:18:47.700]  他很清楚神的屬性
[00:18:47.700 --> 00:18:48.700]  神是行公義的
[00:18:48.700 --> 00:18:51.700]  而且神是審判全地的主
[00:18:51.700 --> 00:18:52.700]  於是他就提出
[00:18:52.700 --> 00:18:53.700]  如果這樣
[00:18:53.700 --> 00:18:54.700]  兩個城例
[00:18:54.700 --> 00:18:56.700]  記住有很多人
[00:18:56.700 --> 00:18:58.700]  當中有五十個人
[00:18:58.700 --> 00:19:00.700]  是好人
[00:19:00.700 --> 00:19:03.700]  他們可不可以不受審判呢
[00:19:03.700 --> 00:19:04.700]  阿伯拉罕想想
[00:19:04.700 --> 00:19:06.700]  這兩個城這麼大
[00:19:06.700 --> 00:19:07.700]  這麼多人
[00:19:07.700 --> 00:19:09.700]  找五十個義人
[00:19:09.700 --> 00:19:11.700]  其實也不難
