
[00:00:00.000 --> 00:00:05.080]  基督徒你尤其不應該忘記這四個真理
[00:07:15.720 --> 00:07:18.560]  羅馬書五章十到十一節
[00:07:18.560 --> 00:07:20.560]  來 我們一起來念
[00:07:20.560 --> 00:07:23.800]  因為我們做仇敵的時候
[00:07:23.800 --> 00:07:28.040]  且藉著神的兒子得與神和好
[00:07:28.040 --> 00:07:29.600]  既與神和好
[00:07:29.600 --> 00:07:32.040]  就共要因祂的主
[00:07:32.040 --> 00:07:33.880]  因祂的身得救了
[00:07:33.880 --> 00:07:35.280]  不但如此
[00:07:35.280 --> 00:07:38.880]  我們既藉著我主耶穌基督
[00:07:38.880 --> 00:07:40.920]  得以與神和好
[00:07:40.920 --> 00:07:44.820]  也就藉著祂以神為樂
[00:07:44.820 --> 00:07:46.060]  好的
[00:07:46.060 --> 00:07:49.300]  與神和好 與神為樂
[00:07:49.300 --> 00:07:51.000]  我們不是只是說
[00:07:51.000 --> 00:07:52.900]  啊 神祢赦免我的罪
[00:07:52.900 --> 00:07:54.900]  啊 祢包容了我的罪過
[00:07:54.900 --> 00:07:56.440]  祢不嫌棄我
[00:07:56.440 --> 00:07:58.300]  我們還要以神為樂
[00:07:58.300 --> 00:07:59.400]  是不是
[00:07:59.400 --> 00:08:01.940]  即使是我笑不出來
[00:08:01.940 --> 00:08:05.640]  我還是想著神愛我
[00:08:05.640 --> 00:08:07.420]  因著耶穌愛我
[00:08:07.420 --> 00:08:08.020]  是不是
[00:08:08.020 --> 00:08:10.140]  我就以祂為榮
[00:08:10.140 --> 00:08:12.140]  我就以祂為樂
[00:08:12.140 --> 00:08:14.560]  我就口上面不停地稱頌祂
[00:08:14.560 --> 00:08:16.380]  我就不停地讚美祂
[00:08:16.380 --> 00:08:18.960]  因為我們還做仇敵的時候
[00:08:18.960 --> 00:08:21.700]  什麼叫做仇敵的時候啊
[00:08:21.700 --> 00:08:22.820]  不是祢與我有仇
[00:08:22.820 --> 00:08:23.960]  不是祢與我有仇
[00:08:23.960 --> 00:08:26.600]  是我們跟神有仇
[00:08:26.600 --> 00:08:27.440]  是不是
[00:08:27.440 --> 00:08:30.000]  我們是用我們的罪孽之身
[00:08:30.000 --> 00:08:31.940]  我們想要進祂的國門都沒有
[00:08:31.940 --> 00:08:32.880]  不是嗎
[00:08:32.880 --> 00:08:34.500]  甚至於我們所做所為
[00:08:34.500 --> 00:08:36.240]  進都不得祂的喜悅
[00:08:36.240 --> 00:08:39.340]  但是在我們還是不蒙祂喜悅的時候
[00:08:39.340 --> 00:08:43.040]  我們還是有許多的罪孽過犯的時候
[00:08:43.040 --> 00:08:46.780]  祂就藉著祂兒子的死
[00:08:46.780 --> 00:08:49.380]  得以與生和好
[00:08:49.380 --> 00:08:51.420]  而這完全在以賽亞書
[00:08:51.420 --> 00:08:53.960]  在主耶穌誕生前七百五十年
[00:08:53.960 --> 00:08:57.060]  以賽亞就已經講得明明白白了
[00:08:57.060 --> 00:08:58.260]  這一個救主要來
[00:08:58.260 --> 00:08:59.300]  祂要贖我們的罪
[00:08:59.300 --> 00:09:02.360]  因為我們都死在罪孽過犯之中了
[00:09:02.360 --> 00:09:03.640]  不是嗎
[00:09:03.640 --> 00:09:04.960]  哈利路亞
[00:09:04.960 --> 00:09:06.600]  我們得以與生和好
[00:09:06.600 --> 00:09:08.280]  所以約翰福音
[00:09:08.280 --> 00:09:09.240]  太初有道
[00:09:09.240 --> 00:09:10.280]  道與生同在
[00:09:10.280 --> 00:09:11.580]  道就是神
[00:09:11.580 --> 00:09:14.440]  後面祂說道成肉身
[00:09:14.440 --> 00:09:15.840]  哈利路亞
[00:09:15.840 --> 00:09:16.520]  道成肉身
[00:09:16.520 --> 00:09:18.720]  英文講的最傳神
[00:09:18.720 --> 00:09:22.420]  The word became flesh
[00:09:22.420 --> 00:09:25.920]  神的話成為祂的肉身
[00:09:25.920 --> 00:09:27.060]  是不是
[00:09:27.060 --> 00:09:30.700]  所以我們講說讀聖經就是讀神的話
[00:09:30.700 --> 00:09:32.900]  我們就是聽耶穌的話
[00:09:32.900 --> 00:09:34.400]  就是聽祂就看
[00:09:34.400 --> 00:09:35.660]  所以為什麼你有的時候
[00:09:35.660 --> 00:09:37.300]  你在看聖經的時候
[00:09:37.300 --> 00:09:39.740]  你眼淚都流下來了
[00:09:39.740 --> 00:09:41.840]  我以前不知道
[00:09:41.840 --> 00:09:43.040]  我有一次在看聖經的時候
[00:09:43.040 --> 00:09:46.180]  忽然間一個滴水滴到我聖經上面
[00:09:46.180 --> 00:09:47.520]  我說哎喲
[00:09:47.520 --> 00:09:48.720]  我不知不覺
[00:09:48.720 --> 00:09:50.340]  淚都下來了
[00:09:50.340 --> 00:09:52.680]  神的話就是這麼有能力
[00:09:52.680 --> 00:09:54.480]  你回去試試看
[00:09:54.480 --> 00:09:55.180]  是不是
[00:09:55.180 --> 00:09:56.320]  感謝主
[00:09:56.320 --> 00:09:57.680]  好的
[00:09:57.680 --> 00:09:58.920]  既然一旦和好了
[00:09:58.920 --> 00:10:01.800]  就因祂的身就得救了
[00:10:01.800 --> 00:10:03.200]  哈利路亞
[00:10:03.200 --> 00:10:04.260]  以身和好
[00:10:04.260 --> 00:10:06.160]  也以祂為樂
[00:10:06.160 --> 00:10:09.560]  也以神為樂
[00:10:09.560 --> 00:10:10.740]  是講一個小故事
[00:10:10.740 --> 00:10:13.440]  他說有一種基督徒
[00:10:13.440 --> 00:10:16.940]  叫做魯洛餅乾基督徒
[00:10:16.940 --> 00:10:17.680]  OK
[00:10:17.680 --> 00:10:21.020]  Cheese and Biscuit Christian
[00:10:21.020 --> 00:10:22.940]  他是說有一個蘇格蘭人
[00:10:22.940 --> 00:10:27.480]  坐船從利物浦要到美國來
[00:10:27.480 --> 00:10:29.420]  他想說
[00:10:29.420 --> 00:10:31.260]  船上的東西貴
[00:10:31.260 --> 00:10:33.360]  我錢又不多
[00:10:33.360 --> 00:10:36.400]  買了票也沒剩五舉
[00:10:36.400 --> 00:10:38.360]  我就乾脆自己帶些魯洛
[00:10:38.360 --> 00:10:40.460]  帶些餅乾
[00:10:40.460 --> 00:10:43.060]  到時候和些水喝在船上
[00:10:43.060 --> 00:10:47.500]  那飄航海要幾個禮拜
[00:10:47.500 --> 00:10:49.480]  所以他就這麼做了
[00:10:49.480 --> 00:10:51.140]  他就包了一包
[00:10:51.140 --> 00:10:53.380]  每次就跑到甲板上面
[00:10:53.380 --> 00:10:54.220]  打開魯洛
[00:10:54.220 --> 00:10:55.780]  吃吃吃吃餅乾
[00:10:55.780 --> 00:10:57.480]  喝喝水
[00:10:57.480 --> 00:10:59.320]  結果一個禮拜完了
[00:10:59.320 --> 00:11:01.680]  魯洛也壞了
[00:11:01.680 --> 00:11:05.060]  餅乾也軟了等等
[00:11:05.060 --> 00:11:08.620]  他就看到那個侍者端著盤子
[00:11:08.620 --> 00:11:12.140]  一餐一餐那個熱飯送來送去
[00:11:12.140 --> 00:11:13.660]  你到餐廳吃也可以
[00:11:13.660 --> 00:11:15.500]  送到你房間也行
[00:11:15.500 --> 00:11:17.100]  他真的頂不住誘惑
[00:11:17.100 --> 00:11:19.980]  就說這個怎麼賣
[00:11:19.980 --> 00:11:22.740]  那個侍者說你有船票嗎
[00:11:22.740 --> 00:11:23.440]  有啊
[00:11:23.440 --> 00:11:26.580]  那你是免費的
[00:11:26.580 --> 00:11:30.380]  這就是魯洛跟餅乾的基督徒
[00:11:30.380 --> 00:11:32.280]  你已經是成為神的兒女
[00:11:32.280 --> 00:11:35.180]  你卻還在擔心這些幹什麼呢
[00:11:35.180 --> 00:11:36.480]  你已經買了船票
[00:11:36.480 --> 00:11:38.160]  你已經上了船了
[00:11:38.160 --> 00:11:39.760]  你已經有了永生的缺席
[00:11:39.760 --> 00:11:41.220]  你有天堂的缺席
[00:11:41.220 --> 00:11:42.500]  你已經可以享受
[00:11:42.500 --> 00:11:44.160]  祂的一切的美好了
[00:11:44.160 --> 00:11:47.160]  你還在為這些擔心幹嘛嗎
[00:11:47.160 --> 00:11:50.460]  感謝禪美主
[00:11:50.460 --> 00:11:52.640]  而他這個人是直到快要到美國
[00:11:52.640 --> 00:11:54.540]  他才發現這一件事情
[00:11:54.540 --> 00:11:56.800]  我今天很有福
[00:11:56.800 --> 00:11:59.280]  我們早早的就知道了
[00:11:59.280 --> 00:12:00.420]  感謝神
[00:12:00.420 --> 00:12:01.780]  讚美神
[00:12:01.780 --> 00:12:05.920]  不要做一個魯洛餅乾的基督徒
[00:12:05.920 --> 00:12:09.260]  而我們要與神和好
[00:12:09.260 --> 00:12:11.320]  羅馬書十一章十五節
[00:12:11.320 --> 00:12:13.260]  祂說來請
[00:12:13.260 --> 00:12:15.360]  若他們被丟棄
[00:12:15.360 --> 00:12:18.760]  天下救得與神和好
[00:12:18.760 --> 00:12:20.760]  他們被收納
[00:12:20.760 --> 00:12:24.300]  豈不是捨而復生嗎
[00:12:24.300 --> 00:12:28.980]  這句話其實很有意思是這樣的
[00:12:28.980 --> 00:12:30.880]  若他們被丟棄
[00:12:30.880 --> 00:12:34.140]  祂是說神的選民
[00:12:34.140 --> 00:12:38.280]  就是當初被簡選的以色列人
[00:12:38.280 --> 00:12:41.620]  其實更嚴格講也不是猶太人
[00:12:41.620 --> 00:12:44.420]  我給各位很快的補習一下
[00:12:44.420 --> 00:12:47.100]  我們常常講的以色列人 猶太人
[00:12:47.100 --> 00:12:49.700]  還有西伯來人
[00:12:49.700 --> 00:12:52.460]  實際上選的選民是什麼
[00:12:52.460 --> 00:12:55.860]  當初亞伯拉罕出烏爾夏迦南
[00:12:55.860 --> 00:12:58.280]  那一支叫做Hebrews
[00:12:58.280 --> 00:12:59.780]  過河之人
[00:12:59.780 --> 00:13:01.240]  他過了伯拉大河
[00:13:01.240 --> 00:13:02.940]  所以真正嚴格講
[00:13:02.940 --> 00:13:07.140]  最基礎最那個選的是西伯來人
[00:13:07.140 --> 00:13:10.180]  那西伯來人跟以色列人跟猶太人
[00:13:10.180 --> 00:13:14.820]  可以廣義的都算是可以講得通
[00:13:14.820 --> 00:13:19.220]  但是今天比較講以色列是指的是國家
[00:13:19.220 --> 00:13:21.060]  或者是國民
[00:13:21.060 --> 00:13:23.700]  但那個時候還沒有以色列的時候
[00:13:23.700 --> 00:13:28.100]  直到從雅各後來改名字叫以色列
[00:13:28.100 --> 00:13:30.100]  但是之前
[00:13:30.100 --> 00:13:32.100]  亞伯拉罕生以撒 以撒生雅各
[00:13:32.100 --> 00:13:34.000]  甚至一再之前的時候
[00:13:34.000 --> 00:13:35.540]  這些都沒有的
[00:13:35.540 --> 00:13:37.540]  但是不管怎麼樣
[00:13:37.540 --> 00:13:39.840]  他們被丟棄
[00:13:39.840 --> 00:13:41.480]  天下就得以身和好
[00:13:41.480 --> 00:13:42.620]  意思是說
[00:13:42.620 --> 00:13:45.180]  舊文靈到外邦人了
[00:13:45.180 --> 00:13:48.620]  如果不是因為這些神簡選的人
[00:13:48.620 --> 00:13:51.820]  他的百姓背棄了他的話
[00:13:51.820 --> 00:13:54.500]  舊文不知道什麼時候會臨到
[00:13:54.500 --> 00:13:55.260]  是不是
[00:13:55.260 --> 00:13:57.500]  但是我這麼講
[00:13:57.500 --> 00:13:59.560]  也沒有嚴格的規定
[00:13:59.560 --> 00:14:02.240]  就是說加速的臨到外邦人
[00:14:02.240 --> 00:14:05.100]  神的旨意是要全世界的人都要得到
[00:14:05.100 --> 00:14:07.740]  但是他一個種子團隊是從
[00:14:07.740 --> 00:14:10.140]  他們西伯來人開始
[00:14:10.140 --> 00:14:12.140]  舊文就臨到外邦人了
[00:14:12.140 --> 00:14:16.340]  我們已經與神和了
[00:14:16.340 --> 00:14:19.660]  在哥倫多後書五章二十節他說
[00:14:19.660 --> 00:14:23.220]  所以你們做基督的使者
[00:14:23.220 --> 00:14:27.060]  就好像神借我們勸你們一般
[00:14:27.060 --> 00:14:30.900]  我們替基督求你們與神和好
[00:14:30.900 --> 00:14:34.660]  再來既在十字架上滅了冤仇
[00:14:34.660 --> 00:14:39.340]  便藉著十字架十兩下歸於一體
[00:14:39.340 --> 00:14:41.540]  與神和好了
[00:14:41.540 --> 00:14:42.580]  好了
[00:14:42.580 --> 00:14:45.680]  他主要意思也是講與神和好
[00:14:45.680 --> 00:14:49.520]  他說我們做基督的使者
[00:14:49.520 --> 00:14:52.720]  就Christ Annas小基督的意思
[00:14:52.720 --> 00:14:55.360]  他就好像借著我們勸你們一般
[00:14:55.360 --> 00:14:57.160]  我們與基督
[00:14:57.160 --> 00:15:00.100]  我們替基督求你們與神和好
[00:15:00.100 --> 00:15:02.900]  因為非要經過基督不可
[00:15:02.900 --> 00:15:07.360]  我們透過什麼都沒有辦法與神和好
[00:15:07.360 --> 00:15:09.000]  有的人認為說
[00:15:09.000 --> 00:15:11.300]  我可以用我的行為
[00:15:11.300 --> 00:15:13.780]  我能夠與神和好
[00:15:13.780 --> 00:15:16.400]  那只能到某一個程度
[00:15:16.400 --> 00:15:21.280]  因為我們上次講的罪孽過犯
[00:15:21.280 --> 00:15:22.880]  你犯了罪
[00:15:22.880 --> 00:15:24.240]  你做過頭了
[00:15:24.240 --> 00:15:26.120]  你做不足
[00:15:26.120 --> 00:15:28.460]  還有你超了捷徑
[00:15:28.460 --> 00:15:30.080]  你打靶沒有忠宏性
[00:15:30.080 --> 00:15:31.660]  這都是神說
[00:15:31.660 --> 00:15:33.160]  你這都是罪
[00:15:33.160 --> 00:15:34.900]  那麼我們只講信
[00:15:34.900 --> 00:15:36.700]  我們沒有講iniquity
[00:15:36.700 --> 00:15:38.700]  我們沒有講transgression
[00:15:38.700 --> 00:15:41.160]  我們沒有講trespassing
[00:15:41.160 --> 00:15:44.000]  所以英文比較講得足一點
[00:15:44.000 --> 00:15:46.880]  所以我們藉著他求神
[00:15:46.880 --> 00:15:48.800]  讓我們與神和好
[00:15:48.800 --> 00:15:50.340]  甚至於在以夫所書
[00:15:50.340 --> 00:15:53.740]  他說既在十字架上滅了冤仇
[00:15:53.740 --> 00:15:55.440]  就好像耶穌在十字架上
[00:15:55.440 --> 00:15:57.620]  他最後一句話說成了
[00:15:57.620 --> 00:15:58.080]  是不是
[00:15:58.080 --> 00:15:59.620]  他說it's done
[00:15:59.620 --> 00:16:01.860]  就是說救贖成了
[00:16:01.860 --> 00:16:05.020]  便藉著這十字架十字兩下跪於
[00:16:05.020 --> 00:16:06.720]  與神和好了
[00:16:06.720 --> 00:16:08.020]  哈勒路亞
[00:16:08.020 --> 00:16:13.040]  就是在十字架上的犧牲
[00:16:13.040 --> 00:16:16.040]  十字架下的救贖
[00:16:16.040 --> 00:16:18.840]  救贖從十字架上流下來
[00:16:18.840 --> 00:16:20.980]  上次我講說十字架上
[00:16:20.980 --> 00:16:24.700]  有幾個寶啊
[00:16:24.700 --> 00:16:26.640]  有三個寶
[00:16:26.640 --> 00:16:30.220]  一個是耶穌基督他的身體
[00:16:30.220 --> 00:16:31.120]  被釘在上面
[00:16:31.120 --> 00:16:33.660]  第二個是頭上那個牌子
[00:16:33.660 --> 00:16:34.580]  是不是
[00:16:34.580 --> 00:16:36.660]  萬王之王的牌子
[00:16:36.660 --> 00:16:39.400]  第三個是我們的罪孽過犯
[00:16:39.400 --> 00:16:41.120]  所以我們說我們罪孽過犯
[00:16:41.120 --> 00:16:43.860]  跟他一起釘在十字架上去
[00:16:43.860 --> 00:16:44.760]  是不是
[00:16:44.760 --> 00:16:48.100]  我們不需要上十字架
[00:16:48.100 --> 00:16:49.740]  但是你的罪孽過犯
[00:16:49.740 --> 00:16:51.300]  必須要跟他一樣
[00:16:51.300 --> 00:16:53.840]  在十字架上被釘死了
[00:16:53.840 --> 00:16:58.580]  但是我們需要背起你的十字架
[00:16:58.580 --> 00:17:00.020]  跟著他的腳步走
[00:17:00.020 --> 00:17:02.680]  哈勒路亞
[00:17:02.680 --> 00:17:04.080]  當然了
[00:17:04.080 --> 00:17:05.660]  我們與神和好
[00:17:05.660 --> 00:17:09.320]  就可以得以完全
[00:17:09.320 --> 00:17:10.860]  所以藉著基督
[00:17:10.860 --> 00:17:12.420]  我們得以完全
[00:17:12.420 --> 00:17:16.060]  所以神看我們是聖潔的
[00:17:16.060 --> 00:17:19.340]  我們不管多少的榮華富貴
[00:17:19.340 --> 00:17:21.140]  多少的豐功偉業
[00:17:21.140 --> 00:17:24.100]  多怎麼樣多棒多棒
[00:17:24.100 --> 00:17:26.680]  但是我們不完全
[00:17:26.680 --> 00:17:28.040]  我們每一個人心裡面
[00:17:28.040 --> 00:17:29.880]  都有一個空缺
[00:17:29.880 --> 00:17:32.040]  有一首歌不是這麼唱嗎
[00:17:32.040 --> 00:17:33.880]  有的人的空缺就是
[00:17:33.880 --> 00:17:36.460]  他要用錢去填補它
[00:17:36.460 --> 00:17:37.920]  他要用名利
[00:17:37.920 --> 00:17:40.820]  他要用榮華富貴去填補它
[00:17:40.820 --> 00:17:43.260]  甚至於有的人他必須要
[00:17:43.260 --> 00:17:44.700]  好多朋友
[00:17:44.700 --> 00:17:45.960]  他的心裡面
[00:17:45.960 --> 00:17:48.000]  即使是一群人圍著他
[00:17:48.000 --> 00:17:50.240]  他還是空的是不是
[00:17:50.240 --> 00:17:51.500]  但是有的人
[00:17:51.500 --> 00:17:53.760]  他就一個人坐在那邊
[00:17:53.760 --> 00:17:54.980]  他唱詩歌
[00:17:54.980 --> 00:17:56.180]  他讚美神
