
[00:00:00.000 --> 00:00:02.760]  我們今天繼續講哈伯谷書
[00:02:51.600 --> 00:02:56.880]  「耶和華對我說什麼話,我可用什麼話向他訴冤」
[00:02:56.880 --> 00:03:02.440]  「他對我說:將這物事明明地寫在板上,使讀的人容易讀」
[00:03:02.440 --> 00:03:07.640]  「因為這物事有一定的日期,快要應驗,並不虛荒」
[00:03:07.640 --> 00:03:13.480]  「雖然遲延,還要等候,因為必然臨到,不再遲延」
[00:03:13.480 --> 00:03:17.200]  這裡其實是一個轉捩點
[00:03:17.200 --> 00:03:21.160]  哈伯谷先知在上一次第一章的結尾的時候
[00:03:21.160 --> 00:03:26.640]  他聽到神的回覆,叫迦勒底人來侵略他們的國家的時候
[00:03:26.640 --> 00:03:33.680]  他是非常之感覺到氣餒和不知道怎樣來回應
[00:03:33.680 --> 00:03:38.040]  因為他看到他所信仰的神所做的事情
[00:03:38.040 --> 00:03:42.840]  實在是超出了他所能夠接受的期望
[00:03:42.840 --> 00:03:46.360]  好像當信仰和現實有了很大的落差的時候
[00:03:46.360 --> 00:03:51.200]  他根本就不知道怎樣來調和
[00:03:51.200 --> 00:03:56.480]  但在這裡你會看到有一點是非常值得我們學習的
[00:03:56.480 --> 00:03:59.040]  正如上一次我也說過
[00:03:59.040 --> 00:04:03.800]  當你的信仰和你所見到的不義社會的現實
[00:04:03.800 --> 00:04:07.080]  是有很大的落差的時候
[00:04:07.080 --> 00:04:11.080]  你會怎樣來回應呢?
[00:04:11.080 --> 00:04:19.800]  你會怎樣來跟神繼續交往呢?
[00:04:19.800 --> 00:04:21.760]  哈伯谷先知就這樣做
[00:04:21.760 --> 00:04:25.520]  「我要站在守望所,立在網樓上觀看」
[00:04:25.520 --> 00:04:30.480]  「康耶和華對我說什麼話,我可用什麼話向他訴怨」
[00:04:30.480 --> 00:04:34.400]  哈伯谷先知看到這樣的信仰落差
[00:04:34.400 --> 00:04:36.640]  他沒有離棄他的信仰
[00:04:36.640 --> 00:04:38.280]  反而他更加要堅持
[00:04:38.280 --> 00:04:41.800]  他要回到神的面前來等候
[00:04:41.800 --> 00:04:44.560]  究竟神有什麼要跟他說
[00:04:44.560 --> 00:04:46.840]  甚至乎他也說
[00:04:46.840 --> 00:04:51.200]  「我非常不滿意,我要向神訴怨」
[00:04:51.200 --> 00:04:53.640]  這些是非常重要的
[00:04:53.640 --> 00:04:57.720]  他就是立在一個守望者守候的態度
[00:04:57.720 --> 00:05:01.120]  來等候神的回應
[00:05:01.120 --> 00:05:06.960]  沒錯,有時候我們看到這個世界的現實不義的殘忍
[00:05:06.960 --> 00:05:11.520]  好像跟我們的信仰有很大的落差
[00:05:11.520 --> 00:05:14.200]  但是我們
[00:05:14.200 --> 00:05:16.800]  其實很多人都看到這些了
[00:05:16.800 --> 00:05:19.840]  看到這些不是最重要的關鍵
[00:05:19.840 --> 00:05:22.640]  最重要的關鍵就是我們要處於什麼樣的態度
[00:05:22.640 --> 00:05:29.360]  我們要用什麼樣的跟神交往的方式呢?
[00:05:29.360 --> 00:05:31.360]  有人就是這樣離棄了信仰
[00:05:31.360 --> 00:05:34.160]  但哈伯谷先知給我們一個很好的示範
[00:05:34.160 --> 00:05:37.640]  沒錯,神做事我們真的不明白
[00:05:37.640 --> 00:05:44.360]  神做事可能真的超出了我們可以接受的範圍
[00:05:44.360 --> 00:05:48.480]  他做事的方式跟我們的期待是不同的
[00:05:48.480 --> 00:05:51.680]  但是我無論如何都要回到神的面前
[00:05:51.680 --> 00:05:53.680]  我要做一個守望者
[00:05:53.680 --> 00:05:55.360]  守望者是什麼樣的人呢?
[00:05:55.360 --> 00:05:59.520]  守望者就是當時來說一些打仗的人
[00:05:59.520 --> 00:06:05.920]  見到一個非常危險的情景的時候
[00:06:05.920 --> 00:06:09.120]  當其他人都在睡覺的時候
[00:06:09.120 --> 00:06:11.440]  他就在一些守望塔
[00:06:11.440 --> 00:06:13.440]  或者一些守望樓那裡
[00:06:13.440 --> 00:06:15.200]  他就不睡覺
[00:06:15.200 --> 00:06:17.920]  他不斷地觀察
[00:06:17.920 --> 00:06:20.200]  守候
[00:06:20.200 --> 00:06:22.520]  去警醒
[00:06:22.520 --> 00:06:25.920]  以致敵人有機可乘
[00:06:25.920 --> 00:06:28.520]  這就是守望者的責任
[00:06:28.520 --> 00:06:29.800]  有時候也挺悶的
[00:06:29.800 --> 00:06:31.800]  晚上別人睡覺的時候
[00:06:31.800 --> 00:06:34.200]  你也想睡覺,你也會打瞌睡
[00:06:34.200 --> 00:06:36.600]  但是守望者就不讓自己睡覺
[00:06:36.600 --> 00:06:41.160]  因為他知道他有一個非常重要的責任
[00:06:41.160 --> 00:06:45.400]  就是受敵隨時都想偷襲
[00:06:45.400 --> 00:06:47.400]  受敵隨時都有機可乘的時候
[00:06:47.400 --> 00:06:51.000]  我更加要去警醒,不會讓他有機會
[00:06:51.000 --> 00:06:54.920]  這就是守望者的態度
[00:06:54.920 --> 00:07:01.200]  現在守望的過程,沒錯,可能不是那麼舒服
[00:07:01.200 --> 00:07:04.800]  或者真的很疲倦
[00:07:04.800 --> 00:07:08.400]  但是他仍然是站在那個崗位那裡
[00:07:08.400 --> 00:07:11.600]  這就是守望者
[00:07:11.600 --> 00:07:16.000]  在信仰和現實很大的落差的時候
[00:07:16.000 --> 00:07:21.600]  我們每個人都需要站在守望者的城樓那裡
[00:07:21.600 --> 00:07:30.000]  我們不要被仇敵魔鬼好像乘虛而入的來拆毀我們的信仰
[00:07:30.000 --> 00:07:32.400]  我們仍然守候在神的面前
[00:07:32.400 --> 00:07:35.600]  等待著黎明來到的時候
[00:07:35.600 --> 00:07:38.800]  神自己公義的日頭來彰顯
[00:07:38.800 --> 00:07:41.600]  沒錯,我們是疲倦的
[00:07:41.600 --> 00:07:47.200]  沒錯,我們在守候的過程是不容易的
[00:07:47.200 --> 00:07:50.600]  睡覺是比守候容易的
[00:07:50.600 --> 00:07:54.400]  但是我們知道如果我們睡覺的話
[00:07:54.400 --> 00:07:57.000]  魔鬼就會有機可乘
[00:07:57.000 --> 00:07:59.600]  如果我們氣餒而睡覺的時候
[00:07:59.600 --> 00:08:05.000]  我們基本上就輸了這場仗
[00:08:05.000 --> 00:08:06.800]  哈伯古仙子他也明白
[00:08:06.800 --> 00:08:08.200]  他說即使我去到神的面前
[00:08:08.200 --> 00:08:11.200]  我也要等待著,我要和神相遇
[00:08:11.200 --> 00:08:16.400]  即使我要掃冤,我也要去神的面前掃冤
[00:08:16.400 --> 00:08:25.000]  這就是我們面對著信仰的落差應該有的態度
[00:08:25.000 --> 00:08:28.400]  然後神給哈伯古仙子
[00:08:28.400 --> 00:08:30.000]  不是白等的
[00:08:30.000 --> 00:08:32.400]  神真的給哈伯古仙子有回應
[00:08:32.400 --> 00:08:37.600]  第二章接下來就是神的回應
[00:08:37.600 --> 00:08:39.000]  當我們等候神的時候
[00:08:39.000 --> 00:08:40.000]  神一定會回應
[00:08:40.000 --> 00:08:41.000]  神的回應是怎樣呢?
[00:08:41.000 --> 00:08:46.800]  他說:將者物事明明地寫在板上使讀的人容易讀
[00:08:46.800 --> 00:08:51.200]  甚至後面其中可以解釋為
[00:08:51.200 --> 00:08:54.400]  使讀的人可以一邊走一邊讀
[00:08:54.400 --> 00:08:56.800]  意思就是寫的字很大
[00:08:56.800 --> 00:09:01.000]  就像現在那些馬路的標博
[00:09:01.000 --> 00:09:03.000]  馬路的廣告牌
[00:09:03.000 --> 00:09:05.000]  你的車在走的時候
[00:09:05.000 --> 00:09:06.400]  那些字很大
[00:09:06.400 --> 00:09:09.400]  你就能從遠處看得到
[00:09:09.400 --> 00:09:11.600]  這裡說出了一件事
[00:09:11.600 --> 00:09:17.200]  就是神自己的信息
[00:09:17.200 --> 00:09:22.000]  是從來都不會藏起來的
[00:09:22.000 --> 00:09:25.400]  有時候可能人很容易有一個印象
[00:09:25.400 --> 00:09:28.400]  就是說當不義的世界
[00:09:28.400 --> 00:09:32.400]  很多不義的事情出現的時候
[00:09:32.400 --> 00:09:33.800]  我很想聽到神的聲音
[00:09:33.800 --> 00:09:35.400]  但是神從來都不說話
[00:09:35.400 --> 00:09:36.200]  神都很真密
[00:09:36.200 --> 00:09:40.400]  神的心意永遠都好像很隱隱晦晦的
[00:09:40.400 --> 00:09:44.400]  好像那些很害羞的動物
[00:09:44.400 --> 00:09:47.000]  你要很留心
[00:09:47.000 --> 00:09:49.400]  才能裝進去一點點
[00:09:49.400 --> 00:09:50.600]  才能知道他想怎樣
[00:09:50.600 --> 00:09:53.000]  而且一見到一點點
[00:09:53.000 --> 00:09:54.200]  可能他就走了
[00:09:54.200 --> 00:09:58.400]  有時候人都容易有一個這樣的錯覺
[00:09:58.400 --> 00:10:01.400]  覺得神自己的信息
[00:10:01.400 --> 00:10:05.000]  其實神不是那麼明顯的
[00:10:05.000 --> 00:10:07.800]  不是很想跟別人溝通
[00:10:07.800 --> 00:10:10.200]  所以我們又不明白他在做什麼
[00:10:10.200 --> 00:10:12.600]  又不知道他什麼時候做
[00:10:12.600 --> 00:10:15.400]  更加不明白他心裡面在想什麼
[00:10:15.400 --> 00:10:18.000]  好像很神秘
[00:10:18.000 --> 00:10:19.800]  但是我告訴你這是一個錯覺
[00:10:19.800 --> 00:10:21.800]  神去黑白谷才知道
[00:10:21.800 --> 00:10:22.800]  其實可能黑白谷才知道
[00:10:22.800 --> 00:10:24.600]  也有一個這樣的心
[00:10:24.600 --> 00:10:25.800]  他不明白的
[00:10:25.800 --> 00:10:28.800]  為什麼好像上一次也說過
[00:10:28.800 --> 00:10:30.000]  為什麼你真密呢?
[00:10:30.000 --> 00:10:32.400]  為什麼你不做事呢?
[00:10:32.400 --> 00:10:33.600]  但是神在說
[00:10:33.600 --> 00:10:36.000]  他說:將者物事明明地寫在版上
[00:10:36.000 --> 00:10:37.400]  使讀的人容易讀
[00:10:37.400 --> 00:10:38.600]  意思就是說
[00:10:38.600 --> 00:10:43.800]  我的心意根本上已經揭示出來了
[00:10:43.800 --> 00:10:46.600]  我是很想讓你們明白的
[00:10:46.600 --> 00:10:49.000]  我是很想讓你們知道的
[00:10:49.000 --> 00:10:53.200]  你留意去看就會看得到的了
[00:10:53.200 --> 00:10:56.800]  這裡說出了一點是什麼呢?
[00:10:56.800 --> 00:10:58.000]  這裡說出了一點
[00:10:58.000 --> 00:10:59.000]  其實原來
[00:11:00.600 --> 00:11:04.600]  神的心意從來都不是藏起來的
[00:11:04.600 --> 00:11:07.600]  不是像我們所想像的那種
[00:11:07.600 --> 00:11:09.600]  哇!這麼難猜測
[00:11:09.600 --> 00:11:11.000]  這麼難去估計
[00:11:11.000 --> 00:11:12.600]  哇!可能知道了一點
[00:11:12.600 --> 00:11:14.600]  就已經好像發現新大陸那樣
[00:11:14.600 --> 00:11:16.600]  不是的
[00:11:16.600 --> 00:11:19.000]  神是很想讓人知道
[00:11:19.000 --> 00:11:21.800]  而且他是絕對公開了出來
[00:11:21.800 --> 00:11:23.200]  那你就說
[00:11:23.200 --> 00:11:25.000]  是嗎?
[00:11:25.000 --> 00:11:26.000]  但是
[00:11:26.000 --> 00:11:28.600]  跟我們的現實好像很不同
[00:11:28.600 --> 00:11:31.000]  跟在我們經驗當中不同
[00:11:31.000 --> 00:11:32.400]  特別是當我們看到很多苦難
[00:11:32.400 --> 00:11:36.400]  看到很多不義的世界的時候
[00:11:36.400 --> 00:11:40.800]  我們求來求去都不知道神想怎樣
[00:11:40.800 --> 00:11:46.000]  我相信這裡有一點非常重要
[00:11:46.000 --> 00:11:47.600]  就是什麼呢?
[00:11:47.600 --> 00:11:50.200]  有時候有些事情
[00:11:50.200 --> 00:11:52.200]  你是看得到、聽得到
[00:11:52.200 --> 00:11:53.800]  但是又好像看得到
[00:11:53.800 --> 00:11:56.000]  又好像看不到、聽不到
[00:11:57.600 --> 00:11:58.600]  當中
[00:11:58.600 --> 00:12:00.400]  是差了什麼呢?
[00:12:00.400 --> 00:12:03.000]  就是
[00:12:03.000 --> 00:12:06.400]  因為期待非常不同
[00:12:06.400 --> 00:12:09.200]  當期待非常不同的時候
[00:12:09.200 --> 00:12:12.200]  有些事情明明在你面前出現
[00:12:12.200 --> 00:12:13.400]  你好像看得到
[00:12:13.400 --> 00:12:14.800]  但是其實又看不到
[00:12:14.800 --> 00:12:16.800]  明明告訴你了
[00:12:16.800 --> 00:12:18.200]  你好像聽到了
[00:12:18.200 --> 00:12:19.600]  又好像聽不到
[00:12:19.600 --> 00:12:23.600]  可能大家也有過這樣的經驗
[00:12:23.600 --> 00:12:26.400]  當你不期待著
[00:12:26.400 --> 00:12:27.600]  在那個時間出現的時候
[00:12:27.600 --> 00:12:28.600]  舉例說有一個人
[00:12:28.600 --> 00:12:30.600]  那個時間
[00:12:30.600 --> 00:12:33.200]  你不期待在那個時間他會出現
[00:12:33.200 --> 00:12:35.600]  可能你覺得他應該是正在上班的時間
[00:12:35.600 --> 00:12:37.000]  例如超級市場的時候
[00:12:37.000 --> 00:12:38.000]  你碰到他
[00:12:38.000 --> 00:12:41.600]  面對面在你面前走過了
[00:12:41.600 --> 00:12:43.600]  你不認得
[00:12:43.600 --> 00:12:45.600]  因為
[00:12:45.600 --> 00:12:48.000]  你不期待他在那個時間出現
[00:12:48.000 --> 00:12:49.600]  你沒那麼期待
[00:12:49.600 --> 00:12:53.200]  或者他出現是跟你的期待非常不吻合的時候
[00:12:53.200 --> 00:12:54.600]  那你就錯過了
[00:12:54.600 --> 00:12:56.000]  或者有些事情
[00:12:56.200 --> 00:12:57.800]  有些人想告訴你
[00:12:57.800 --> 00:12:59.800]  但是他所說的內容
[00:12:59.800 --> 00:13:03.000]  是跟你的印象是完全相反的
[00:13:03.000 --> 00:13:05.000]  所以他告訴你了
[00:13:05.000 --> 00:13:06.200]  你都不知道
[00:13:06.200 --> 00:13:07.000]  你覺得
[00:13:07.000 --> 00:13:09.200]  就是好像聽完之後
[00:13:09.200 --> 00:13:11.200]  你都沒什麼放在心上
[00:13:11.200 --> 00:13:13.200]  好像沒聽過一樣
[00:13:13.200 --> 00:13:14.800]  因為他所說的話
[00:13:14.800 --> 00:13:17.000]  跟你的期待是非常不同的
[00:13:17.000 --> 00:13:20.400]  而
[00:13:20.400 --> 00:13:21.800]  晶晶
[00:13:21.800 --> 00:13:23.400]  很多時候我們都是這樣的
[00:13:24.600 --> 00:13:26.800]  因為我們對於神
[00:13:26.800 --> 00:13:28.800]  是
[00:13:28.800 --> 00:13:32.800]  有我們一個既有的觀念
[00:13:32.800 --> 00:13:35.600]  我們覺得神就應該這麼做
[00:13:35.600 --> 00:13:40.400]  神見到不義就應該會怎樣怎樣
[00:13:40.400 --> 00:13:42.800]  如果神不做的時候
[00:13:42.800 --> 00:13:46.600]  那就是神不出聲
[00:13:46.600 --> 00:13:48.000]  或者神收起自己
[00:13:48.000 --> 00:13:51.200]  但是在聖經當中
[00:13:51.200 --> 00:13:53.800]  神
[00:13:54.400 --> 00:13:56.000]  有沒有說過
[00:13:56.000 --> 00:13:58.200]  說一定會這麼做呢?
[00:13:58.200 --> 00:14:01.000]  其實沒有的
[00:14:01.000 --> 00:14:03.000]  神會說
[00:14:03.000 --> 00:14:06.400]  祂的心意就不斷地說了很多其他的東西
[00:14:06.400 --> 00:14:08.400]  你明白嗎?
[00:14:08.400 --> 00:14:09.400]  所以
[00:14:09.400 --> 00:14:13.600]  在面對著信仰的落差的時候
[00:14:13.600 --> 00:14:15.000]  其中一件事
[00:14:15.000 --> 00:14:17.400]  我們在信仰的落差當中
[00:14:17.400 --> 00:14:20.400]  為什麼覺得神的旨意好像暗悔不明
[00:14:20.400 --> 00:14:21.400]  神不想跟別人說話
[00:14:21.400 --> 00:14:22.000]  其實
[00:14:23.400 --> 00:14:25.000]  不是神不想跟我們說話
[00:14:25.000 --> 00:14:25.600]  而是說
[00:14:25.600 --> 00:14:27.400]  當我們面對著信仰的落差的時候
[00:14:27.400 --> 00:14:27.800]  因為
[00:14:27.800 --> 00:14:28.800]  誰知道所有的落差
[00:14:28.800 --> 00:14:30.400]  因為我們的期待
[00:14:30.400 --> 00:14:32.200]  神一定一定會這樣做
[00:14:32.200 --> 00:14:33.800]  但是其實神不這樣做的時候
[00:14:33.800 --> 00:14:35.400]  你又覺得神沒有說話沒有做事
[00:14:35.400 --> 00:14:36.400]  但是其實神
[00:14:36.400 --> 00:14:38.600]  繼續有說話有做事
[00:14:38.600 --> 00:14:39.800]  只不過
[00:14:39.800 --> 00:14:40.600]  我們
[00:14:40.600 --> 00:14:42.400]  不認為祂是這樣而已
[00:14:42.400 --> 00:14:45.800]  你明白嗎?
[00:14:45.800 --> 00:14:47.800]  你想想
[00:14:47.800 --> 00:14:49.400]  如果
[00:14:49.400 --> 00:14:53.000]  或者舉個例子來說
[00:14:53.000 --> 00:14:55.400]  我們看到不義的事情
[00:14:55.400 --> 00:14:58.400]  我們的期待
[00:14:58.400 --> 00:15:01.800]  在我們的觀念當中
[00:15:01.800 --> 00:15:04.400]  神會懲罰那些不義的人
[00:15:04.400 --> 00:15:05.000]  是不是?
[00:15:05.000 --> 00:15:07.000]  神要懲罰那些不義的人
[00:15:07.000 --> 00:15:08.600]  所以
[00:15:08.600 --> 00:15:10.000]  因為神是公義的神
[00:15:10.000 --> 00:15:11.600]  神一定會懲罰祂的
[00:15:11.600 --> 00:15:13.000]  如果神不懲罰祂呢?
[00:15:13.000 --> 00:15:14.600]  那麼
[00:15:14.600 --> 00:15:16.600]  神就沒有說話沒有做事了
[00:15:16.600 --> 00:15:19.400]  但是聖經有沒有這麼說呢?
[00:15:20.800 --> 00:15:24.600]  聖經沒有說今生一定會懲罰不義的人
[00:15:24.600 --> 00:15:26.400]  有時候有
[00:15:26.400 --> 00:15:27.400]  有時候沒有
[00:15:27.400 --> 00:15:29.200]  但是當中做不做
[00:15:29.200 --> 00:15:31.400]  聖經
[00:15:31.400 --> 00:15:32.800]  說明了
[00:15:32.800 --> 00:15:35.000]  不一定做
[00:15:35.000 --> 00:15:36.200]  可能會做
[00:15:36.200 --> 00:15:37.000]  因為
[00:15:37.000 --> 00:15:39.800]  最終神只是說了一件事
[00:15:39.800 --> 00:15:41.800]  就是到了末日的時候
[00:15:41.800 --> 00:15:43.000]  就是審判
[00:15:43.000 --> 00:15:44.600]  就必然會追究
[00:15:44.600 --> 00:15:46.000]  但是今生
[00:15:46.000 --> 00:15:48.400]  沒有說一定會追究
[00:15:51.400 --> 00:15:52.000]  你說
[00:15:52.000 --> 00:15:52.600]  啊?
[00:15:52.600 --> 00:15:53.800]  是嗎?
[00:15:53.800 --> 00:15:55.200]  原來聖經是這麼說的嗎?
[00:15:55.200 --> 00:15:57.400]  那我真的覺得很不公平
[00:15:57.400 --> 00:15:59.200]  如果今生要做這麼多事情
[00:15:59.200 --> 00:16:00.600]  神不追究祂
[00:16:00.600 --> 00:16:03.000]  末日審判我不知道這麼多了
[00:16:03.000 --> 00:16:04.400]  那我覺得不公平
[00:16:04.400 --> 00:16:06.000]  我想神要現在追究
[00:16:06.000 --> 00:16:09.600]  那我就問你一個問題
[00:16:09.600 --> 00:16:11.600]  你是不是想神
[00:16:11.600 --> 00:16:12.800]  今生
[00:16:12.800 --> 00:16:14.400]  在有生之年
[00:16:14.400 --> 00:16:16.800]  在每個人的有生歲數之內
[00:16:16.800 --> 00:16:19.400]  追究所有的不義呢?
[00:16:21.000 --> 00:16:22.200]  那就最好了
[00:16:22.200 --> 00:16:24.400]  那就大家可以
[00:16:24.400 --> 00:16:26.600]  說得白一點
[00:16:26.600 --> 00:16:28.200]  現眼報的嘛
[00:16:28.200 --> 00:16:30.000]  即時看到祂就報應的嘛
[00:16:30.000 --> 00:16:33.000]  但我又問你
[00:16:33.000 --> 00:16:35.200]  如果神在今生
[00:16:35.200 --> 00:16:37.400]  追究每一樣的不義
[00:16:37.400 --> 00:16:39.400]  每個人在今生
[00:16:39.400 --> 00:16:41.400]  都是要
[00:16:41.400 --> 00:16:43.000]  即時負責任的時候
[00:16:43.000 --> 00:16:46.400]  那你有沒有想過你又如何?
[00:16:46.400 --> 00:16:49.000]  你自己又如何?
[00:16:51.600 --> 00:16:52.400]  有沒有想過?
[00:16:52.400 --> 00:16:54.400]  即使是我
[00:16:54.400 --> 00:16:57.200]  我今生都做過很多事情
[00:16:57.200 --> 00:17:02.200]  即雖然不是十間大案十惡不赦
[00:17:02.200 --> 00:17:03.400]  但坦白說
[00:17:03.400 --> 00:17:05.200]  我也有得罪人
[00:17:05.200 --> 00:17:06.400]  我也有
[00:17:06.400 --> 00:17:08.800]  有意無意可能我傷害人
[00:17:08.800 --> 00:17:12.000]  有些誤會可能
[00:17:12.000 --> 00:17:14.800]  即是大家都有造成的
[00:17:14.800 --> 00:17:17.000]  如果神在今生
[00:17:17.000 --> 00:17:19.800]  就要追究我的每一樣的不義
[00:17:21.800 --> 00:17:23.800]  你跟我都不太好受
[00:17:23.800 --> 00:17:26.400]  你跟我都不太好受
[00:17:26.400 --> 00:17:28.200]  你做父母有時
[00:17:28.200 --> 00:17:29.800]  你對子女
[00:17:29.800 --> 00:17:31.000]  說明明
[00:17:31.000 --> 00:17:33.200]  你是自己
[00:17:33.200 --> 00:17:34.800]  心情不好
[00:17:34.800 --> 00:17:35.800]  找他們出氣
[00:17:35.800 --> 00:17:38.000]  神即刻追究你
[00:17:38.000 --> 00:17:40.200]  你都不太好受
[00:17:40.200 --> 00:17:42.600]  很多事情
[00:17:42.600 --> 00:17:44.400]  你明白嗎?
[00:17:44.400 --> 00:17:45.800]  我想說一點就是
[00:17:45.800 --> 00:17:47.800]  我們是一個罪人
[00:17:49.600 --> 00:17:51.400]  我們活在一個罪惡的世界
[00:17:51.400 --> 00:17:52.400]  我們看到很多罪惡
[00:17:52.400 --> 00:17:55.400]  當然我們想神即刻追究
[00:17:55.400 --> 00:17:56.800]  但你也不要忘記
[00:17:56.800 --> 00:17:59.600]  你跟我都是罪惡的一份子
[00:17:59.600 --> 00:18:03.200]  如果神要清洗這個世界的罪惡
[00:18:03.200 --> 00:18:04.600]  在今生清洗的時候
[00:18:04.600 --> 00:18:07.400]  是要清洗你跟我
[00:18:07.400 --> 00:18:09.600]  神不立刻這樣做
[00:18:09.600 --> 00:18:12.000]  是出於祂的憐憫和恩典
[00:18:12.000 --> 00:18:14.600]  是出於祂的憐憫和恩典
[00:18:14.600 --> 00:18:17.600]  但神會不會這樣做呢?
[00:18:18.600 --> 00:18:19.600]  神會這樣做
[00:18:19.600 --> 00:18:21.600]  在每日審判的時候就會這樣做
[00:18:21.600 --> 00:18:23.600]  現在仍然給我們有機會
[00:18:23.600 --> 00:18:26.600]  仍然給有罪惡的人有機會悔改
[00:18:26.600 --> 00:18:28.600]  你想想如果神在今生
[00:18:28.600 --> 00:18:29.600]  當你有罪惡的時候
[00:18:29.600 --> 00:18:31.600]  就立刻清洗你的時候
[00:18:31.600 --> 00:18:34.000]  可能你
[00:18:34.000 --> 00:18:35.200]  舉例你
[00:18:35.200 --> 00:18:36.200]  二十歲才信耶穌
[00:18:36.200 --> 00:18:37.600]  三十歲才信耶穌
[00:18:37.600 --> 00:18:39.200]  可能你在二十歲之前
[00:18:39.200 --> 00:18:40.200]  三十歲之前
[00:18:40.200 --> 00:18:41.800]  早就被神清洗了
[00:18:41.800 --> 00:18:43.200]  你還有機會信耶穌嗎?
[00:18:43.200 --> 00:18:44.600]  是不是?
[00:18:46.600 --> 00:18:48.600]  事實上真的是這樣
[00:18:48.600 --> 00:18:51.600]  是出於神的憐憫
[00:18:51.600 --> 00:18:53.000]  但是我們
[00:18:53.000 --> 00:18:54.600]  就沒有這樣的期待
[00:18:54.600 --> 00:18:57.600]  我們期待著神要做事的方式
[00:18:57.600 --> 00:18:58.600]  似乎就是
[00:18:58.600 --> 00:19:00.600]  我們已經有一個框框
[00:19:00.600 --> 00:19:02.600]  有一個模式
[00:19:02.600 --> 00:19:06.200]  當我們沒有這樣的耳朵的時候
[00:19:06.200 --> 00:19:08.600]  神說話我們都不願意去聽
[00:19:08.600 --> 00:19:10.600]  所以聖經就
[00:19:10.600 --> 00:19:12.600]  這裡就神對哈伯菊仙子說
[00:19:12.600 --> 00:19:14.600]  其實我的旨意是很
[00:19:14.600 --> 00:19:16.600]  很想跟別人說的
[00:19:16.600 --> 00:19:19.600]  我也想
[00:19:19.600 --> 00:19:21.600]  人可以很容易看得到
