
[00:00:00.000 --> 00:00:02.000]  大興節目好
[00:11:30.000 --> 00:11:33.000]  就是能夠溝通得到
[00:11:33.000 --> 00:11:34.000]  在這個時候
[00:11:34.000 --> 00:11:37.000]  他們一從向東遷移
[00:11:37.000 --> 00:11:39.000]  如果我們看上文講到
[00:11:39.000 --> 00:11:42.000]  方舟的時候
[00:11:42.000 --> 00:11:45.000]  方舟停在了阿拉納山
[00:11:45.000 --> 00:11:47.000]  叫做阿拉納山
[00:11:47.000 --> 00:11:49.000]  如果我們今天的聖經學者
[00:11:49.000 --> 00:11:50.000]  沒有估計錯誤
[00:11:50.000 --> 00:11:52.000]  這個應該在中東
[00:11:52.000 --> 00:11:54.000]  今天土耳其的地方
[00:11:54.000 --> 00:11:58.000]  就是在亞洲的西邊
[00:11:58.000 --> 00:12:01.000]  土耳其的熱北的地方
[00:12:01.000 --> 00:12:04.000]  他們一從遷移
[00:12:04.000 --> 00:12:07.000]  這裡我們沒有講到他們去了哪裡
[00:12:07.000 --> 00:12:10.000]  但似乎應該是那一帶
[00:12:10.000 --> 00:12:12.000]  那一帶的地方應該是中東
[00:12:12.000 --> 00:12:14.000]  或者我們今天是什麼地界呢
[00:12:14.000 --> 00:12:16.000]  剛才我們講了土耳其
[00:12:16.000 --> 00:12:18.000]  接著就是敘利亞
[00:12:18.000 --> 00:12:21.000]  接著就是伊拉克
[00:12:21.000 --> 00:12:23.000]  接著再過一點就是伊朗
[00:12:23.000 --> 00:12:25.000]  這一帶的地方
[00:12:25.000 --> 00:12:27.000]  稱為中東的地方
[00:12:27.000 --> 00:12:29.000]  當時那些人
[00:12:29.000 --> 00:12:32.000]  一路走一路
[00:12:32.000 --> 00:12:33.000]  去到某個地點
[00:12:33.000 --> 00:12:35.000]  聖經沒有講到當時在哪裡
[00:12:35.000 --> 00:12:40.000]  但講到他們向東遷移
[00:12:40.000 --> 00:12:42.000]  士拿地
[00:12:42.000 --> 00:12:43.000]  他說這裡去到一個
[00:12:43.000 --> 00:12:46.000]  士拿地找到一個平原
[00:12:46.000 --> 00:12:48.000]  住在那裡
[00:12:48.000 --> 00:12:49.000]  士拿地這個地
[00:12:49.000 --> 00:12:50.000]  在聖經裡面
[00:12:50.000 --> 00:12:53.000]  也是一個很重要的地方
[00:12:53.000 --> 00:12:55.000]  因為聖經裡裡提到
[00:12:55.000 --> 00:12:56.000]  士拿地這個地方
[00:12:56.000 --> 00:12:57.000]  其實這個士拿地
[00:12:57.000 --> 00:12:59.000]  就是什麼地方呢
[00:12:59.000 --> 00:13:02.000]  其實是一個很大的地域
[00:13:02.000 --> 00:13:06.000]  有幾個國家都在士拿地
[00:13:06.000 --> 00:13:10.000]  士拿地今天的地域
[00:13:10.000 --> 00:13:12.000]  就是米索不達米亞
[00:13:12.000 --> 00:13:14.000]  米索不達米亞就更加士拿地
[00:13:14.000 --> 00:13:15.000]  更加複雜
[00:13:15.000 --> 00:13:17.000]  什麼意思呢
[00:13:17.000 --> 00:13:19.000]  米索不達米亞其實是一個字
[00:13:19.000 --> 00:13:22.000]  意思就是說在河流之間
[00:13:22.000 --> 00:13:24.000]  這個地方你可以看到
[00:13:24.000 --> 00:13:25.000]  是很富庶的
[00:13:25.000 --> 00:13:27.000]  有兩個河流之間
[00:13:27.000 --> 00:13:28.000]  聖經裡面就講到
[00:13:28.000 --> 00:13:30.000]  有兩條很主要的河流
[00:13:30.000 --> 00:13:32.000]  在中東這個地方
[00:13:32.000 --> 00:13:34.000]  第一條就是北一點的
[00:13:34.000 --> 00:13:36.000]  他們兩個上流下流都相接
[00:13:36.000 --> 00:13:39.000]  但是慢慢就在北邊一點的
[00:13:39.000 --> 00:13:41.000]  就是底格里斯河
[00:13:41.000 --> 00:13:44.000]  然後底下那條就是幼法拉底河
[00:13:44.000 --> 00:13:46.000]  兩條都是很大的河流
[00:13:46.000 --> 00:13:48.000]  你想想他們在這個地方
[00:13:48.000 --> 00:13:50.000]  這個士拿地的平原
[00:13:50.000 --> 00:13:51.000]  非常之富庶
[00:13:51.000 --> 00:13:52.000]  很好
[00:13:52.000 --> 00:13:54.000]  有一個大的很寬敞的平原
[00:13:54.000 --> 00:13:56.000]  在那裡住其實是很合理的
[00:13:56.000 --> 00:13:57.000]  很合情理的
[00:13:57.000 --> 00:13:58.000]  沒有什麼問題的
[00:13:58.000 --> 00:14:00.000]  安居樂業誰不想呢
[00:14:00.000 --> 00:14:01.000]  是不是
[00:14:01.000 --> 00:14:02.000]  但是留意一下
[00:14:02.000 --> 00:14:03.000]  他們的想法是什麼
[00:14:03.000 --> 00:14:05.000]  第三和第四節
[00:14:05.000 --> 00:14:08.000]  我們就留意他們想了什麼
[00:14:08.000 --> 00:14:10.000]  當我們有好的地方的時候
[00:14:10.000 --> 00:14:12.000]  他們就在同一個語言的時候
[00:14:12.000 --> 00:14:14.000]  就彼此商量
[00:14:14.000 --> 00:14:16.000]  大家去說話
[00:14:16.000 --> 00:14:17.000]  說了什麼
[00:14:17.000 --> 00:14:18.000]  大家留意一下
[00:14:18.000 --> 00:14:19.000]  他們的說法
[00:14:19.000 --> 00:14:22.000]  好像彼此鼓勵激勵
[00:14:22.000 --> 00:14:24.000]  他說來
[00:14:24.000 --> 00:14:25.000]  用了兩次來來
[00:14:25.000 --> 00:14:27.000]  就是他們要做一些事情
[00:14:27.000 --> 00:14:28.000]  做什麼呢
[00:14:28.000 --> 00:14:30.000]  他約我們來做磚
[00:14:30.000 --> 00:14:32.000]  把磚燒透了
[00:14:32.000 --> 00:14:33.000]  做一些磚
[00:14:33.000 --> 00:14:34.000]  做一些磚要做什麼呢
[00:14:34.000 --> 00:14:36.000]  接著我們看到就知道為什麼
[00:14:36.000 --> 00:14:38.000]  古代時代
[00:14:38.000 --> 00:14:39.000]  有它的文明
[00:14:39.000 --> 00:14:41.000]  如果你建屋
[00:14:41.000 --> 00:14:43.000]  就找一些堅固的東西來建
[00:14:43.000 --> 00:14:44.000]  通常就用
[00:14:44.000 --> 00:14:45.000]  如果中東
[00:14:45.000 --> 00:14:46.000]  譬如以色列
[00:14:46.000 --> 00:14:47.000]  很多石頭
[00:14:47.000 --> 00:14:49.000]  你可以用石頭來建屋
[00:14:49.000 --> 00:14:51.000]  也可以譬如埃及地
[00:14:51.000 --> 00:14:54.000]  用一些磚頭來建一些建築物
[00:14:54.000 --> 00:14:55.000]  磚頭怎麼建呢
[00:14:55.000 --> 00:14:58.000]  就是用一些泥土
[00:14:58.000 --> 00:14:59.000]  用一些泥土
[00:14:59.000 --> 00:15:02.000]  然後加一些和乾草
[00:15:02.000 --> 00:15:05.000]  如果出埃及記
[00:15:05.000 --> 00:15:06.000]  就會看到這裡
[00:15:06.000 --> 00:15:08.000]  就找一些和乾草
[00:15:08.000 --> 00:15:10.000]  古代文明就將它
[00:15:10.000 --> 00:15:11.000]  是有兩個辦法
[00:15:11.000 --> 00:15:12.000]  一是找一個太陽
[00:15:12.000 --> 00:15:14.000]  一直曬
[00:15:14.000 --> 00:15:15.000]  曬到它乾曬
[00:15:15.000 --> 00:15:16.000]  就凝結了
[00:15:16.000 --> 00:15:18.000]  就比較硬的
[00:15:18.000 --> 00:15:20.000]  就好像當做建築物
[00:15:20.000 --> 00:15:21.000]  雖然沒有石頭
[00:15:21.000 --> 00:15:24.000]  但可以用磚來建一些建築物
[00:15:24.000 --> 00:15:25.000]  又或者
[00:15:25.000 --> 00:15:26.000]  用一些窯
[00:15:26.000 --> 00:15:27.000]  就是一些爐
[00:15:27.000 --> 00:15:28.000]  簡單來說
[00:15:28.000 --> 00:15:29.000]  就在這裡燒
[00:15:29.000 --> 00:15:30.000]  不斷燒
[00:15:30.000 --> 00:15:33.000]  這個也是很重要的科技
[00:15:33.000 --> 00:15:34.000]  在這裡燒
[00:15:34.000 --> 00:15:35.000]  燒了一些磚
[00:15:35.000 --> 00:15:38.000]  這些磚就燒透了
[00:15:38.000 --> 00:15:39.000]  然後接著
[00:15:39.000 --> 00:15:40.000]  它就說
[00:15:40.000 --> 00:15:42.000]  拿磚當石頭
[00:15:42.000 --> 00:15:43.000]  就是說一樣
[00:15:43.000 --> 00:15:44.000]  我可以
[00:15:44.000 --> 00:15:45.000]  很堅固的
[00:15:45.000 --> 00:15:47.000]  一些建築
[00:15:47.000 --> 00:15:50.000]  又拿這個柏油當泥漿
[00:15:50.000 --> 00:15:52.000]  那個柏油就
[00:15:52.000 --> 00:15:55.000]  如果你看《創世紀》裡面
