
[00:00:00.000 --> 00:00:05.480]  有一個節目訪問了50個人
[00:03:45.400 --> 00:03:47.240]  一個你以為你認識的人
[00:03:47.240 --> 00:03:48.560]  一個你以為你認識的人
[00:03:48.560 --> 00:03:50.760]  但是令你失望
[00:03:50.760 --> 00:03:53.200]  你心裏一定很不開心
[00:03:53.200 --> 00:03:54.600]  你心裏一定很不高興
[00:03:54.600 --> 00:03:59.520]  我們見過這樣的人
[00:03:59.520 --> 00:04:02.920]  我們知道有些人是這樣
[00:04:02.920 --> 00:04:07.000]  但我們對神的認識又怎樣呢
[00:04:07.000 --> 00:04:10.000]  會不會有時你在想
[00:04:10.000 --> 00:04:12.680]  這個神的想法為何跟我不同呢
[00:04:12.680 --> 00:04:14.440]  這個神跟我想的不一樣
[00:04:14.440 --> 00:04:16.720]  你本來認識的神是有慈愛的
[00:04:16.720 --> 00:04:18.440]  你本來認識的神是有慈愛的
[00:04:18.440 --> 00:04:19.840]  是有憐憫的
[00:04:19.840 --> 00:04:21.080]  是有保護你的
[00:04:21.080 --> 00:04:21.840]  也保護你
[00:04:21.840 --> 00:04:23.560]  但你在實際的生活裏
[00:04:23.560 --> 00:04:24.800]  但在實際生活裏
[00:04:24.800 --> 00:04:27.080]  你開始經歷的時候
[00:04:27.080 --> 00:04:30.880]  你發覺他所做的事跟你想的不同
[00:04:30.880 --> 00:04:33.640]  你發現他所做的事和你想的不同
[00:04:33.640 --> 00:04:36.120]  那怎麼辦呢
[00:04:36.120 --> 00:04:38.800]  大家怎麼辦呢
[00:04:38.800 --> 00:04:42.280]  出埃及記三十二章
[00:04:42.280 --> 00:04:45.520]  是一段非常出名的經文
[00:04:45.520 --> 00:04:49.960]  以色列人剛剛出埃及不久
[00:04:49.960 --> 00:04:53.800]  聖經記載他們出埃及只不過三個月
[00:04:53.800 --> 00:04:57.520]  聖經記載他們出埃及只三個月
[00:04:57.520 --> 00:04:58.480]  到了西乃山
[00:04:58.480 --> 00:05:01.120]  他們就拜金牛毒
[00:05:01.120 --> 00:05:03.920]  大大得罪了耶和華
[00:05:03.920 --> 00:05:08.480]  三十二章講到神很激氣
[00:05:08.480 --> 00:05:11.840]  神要將以色列人滅絕
[00:05:11.840 --> 00:05:14.840]  神就對摩西這樣說
[00:05:14.840 --> 00:05:20.320]  我要立你的後裔成為一個大國
[00:05:20.320 --> 00:05:22.880]  來代替以色列
[00:05:22.880 --> 00:05:25.200]  成為神的選民
[00:05:25.200 --> 00:05:27.760]  如果神這樣跟你說
[00:05:27.760 --> 00:05:30.320]  害不害羞
[00:05:30.320 --> 00:05:34.640]  害不開心
[00:05:34.640 --> 00:05:38.360]  三十二章的後半段
[00:05:38.360 --> 00:05:41.360]  摩西不開心
[00:05:41.360 --> 00:05:45.880]  摩西就為以色列人祈禱
[00:05:45.880 --> 00:05:49.200]  求神赦免他們
[00:05:49.200 --> 00:05:53.160]  摩西和神的關係很親密
[00:05:53.160 --> 00:05:56.600]  他很熟悉神
[00:05:56.600 --> 00:06:01.680]  最初神在米店呼召摩西
[00:06:01.680 --> 00:06:05.080]  當時摩西是牧羊人
[00:06:05.080 --> 00:06:10.080]  我們知道摩西本身不願意去
[00:06:10.080 --> 00:06:15.840]  但神多次應許必定和他同在
[00:06:15.840 --> 00:06:20.440]  後來摩西答應出來帶領以色列人離開埃及
[00:06:20.440 --> 00:06:28.480]  三十二章就發生了拜金牛毒的事件
[00:06:28.480 --> 00:06:34.680]  神答應摩西不滅絕這羣以色列人
[00:06:34.680 --> 00:06:37.800]  但是三十三章三節
[00:06:37.800 --> 00:06:40.360]  神說我不和你們去
[00:06:40.360 --> 00:06:44.320]  我不毀滅你們
[00:06:44.320 --> 00:06:47.880]  但你們自己去
[00:06:47.880 --> 00:06:51.120]  當摩西聽到這句話的時候
[00:06:51.120 --> 00:06:53.720]  簡直晴天霹靂
[00:06:53.720 --> 00:07:01.200]  摩西對神的認識好像有些動搖
[00:07:01.200 --> 00:07:06.640]  他心想:玩嗎?
[00:07:06.640 --> 00:07:10.280]  一直都一起走
[00:07:10.280 --> 00:07:12.480]  不走了嗎?
[00:07:12.480 --> 00:07:16.120]  那我帶這些人去哪兒?
[00:07:16.120 --> 00:07:20.720]  怎麼和我認識的神不一樣?
[00:07:20.720 --> 00:07:24.960]  摩西對神好像有些失望
[00:07:24.960 --> 00:07:26.480]  困惑
[00:07:26.480 --> 00:07:29.400]  怎麼會這樣?
[00:07:29.400 --> 00:07:32.200]  我們在信仰的路上
[00:07:32.200 --> 00:07:35.840]  可能都會遇到這樣的事情
[00:07:35.840 --> 00:07:38.880]  神一直對你很好
[00:07:38.880 --> 00:07:41.680]  又以信誓帶領你
[00:07:41.680 --> 00:07:43.760]  但突然之間
[00:07:43.760 --> 00:07:47.320]  好像神不聽你祈禱
[00:07:47.320 --> 00:07:50.560]  為什麼神又沒有回應我?
[00:07:50.560 --> 00:07:53.400]  你就開始對神失望
[00:07:53.400 --> 00:07:54.920]  怎麼辦呢?
[00:07:54.920 --> 00:07:58.760]  是不是我們一直埋怨下去呢?
[00:07:58.760 --> 00:08:02.200]  是不是我們不動地站著呢?
[00:08:02.200 --> 00:08:06.320]  摩西在這裡給我們一個好的學習
[00:08:06.320 --> 00:08:09.720]  在信仰幾乎要動搖的時候
[00:08:09.720 --> 00:08:13.280]  祂有一個很勇敢的祈禱
[00:08:13.280 --> 00:08:18.720]  帶出祂的屬靈生命更加成長
[00:08:18.720 --> 00:08:23.720]  《初埃及記》三十三章十二到十三節
[00:08:23.720 --> 00:08:26.760]  有兩個很重要的字
[00:08:26.760 --> 00:08:28.760]  「認識」
[00:08:28.760 --> 00:08:33.200]  第一個字是「認識神自己」
[00:08:33.200 --> 00:08:38.240]  十二節摩西說「你叫我去」
[00:08:38.240 --> 00:08:41.400]  「你卻沒有對我說」
[00:08:41.400 --> 00:08:44.480]  「打發誰與我同去」
[00:08:44.480 --> 00:08:47.480]  這個表面上是說什麼呢?
[00:08:47.480 --> 00:08:52.440]  好像神說我要派另一個使者跟你去
[00:08:52.440 --> 00:08:55.040]  其實摩西真正要表達的是什麼呢?
[00:08:55.040 --> 00:08:57.240]  其實摩西真正想說什麼呢?
[00:08:57.240 --> 00:09:02.280]  他說「神啊,我當初以為禰與我一起去迦南」
[00:09:02.280 --> 00:09:04.160]  「我當初以為禰與我一起去迦南」
[00:09:04.160 --> 00:09:06.040]  「所以我才答應出來侍奉」
[00:09:06.040 --> 00:09:08.080]  「所以我才答應出來侍奉」
[00:09:08.080 --> 00:09:10.080]  「現在搞什麼啊?」
[00:09:10.080 --> 00:09:12.080]  「現在怎麼樣啊?」
[00:09:12.080 --> 00:09:14.080]  「不妨呢,禰變了」
[00:09:14.080 --> 00:09:15.600]  「難道禰變了?」
[00:09:15.600 --> 00:09:16.800]  「禰現在不去了?」
[00:09:16.800 --> 00:09:17.680]  「禰現在不去了?」
[00:09:17.680 --> 00:09:19.200]  十二節下半節
[00:09:19.200 --> 00:09:20.520]  「十二節下半節」
[00:09:20.520 --> 00:09:22.520]  「只說我按禰的名認識禰」
[00:09:22.520 --> 00:09:23.920]  「只說我按禰的名認識禰」
[00:09:23.920 --> 00:09:25.120]  「這個名呢?」
[00:09:25.120 --> 00:09:25.720]  「這個名呢?」
[00:09:25.720 --> 00:09:27.720]  「不是我們今天的名字」
[00:09:27.720 --> 00:09:28.760]  「不是我們今天的名字」
[00:09:28.760 --> 00:09:31.360]  「聖經所提的名是指個性」
[00:09:31.360 --> 00:09:32.880]  「聖經所說的名是個性」
[00:09:32.880 --> 00:09:34.160]  「是全人的意思」
[00:09:34.160 --> 00:09:34.880]  「全人的意思」
[00:09:34.880 --> 00:09:37.880]  「摩西說我按著禰的名認識禰」
[00:09:37.880 --> 00:09:39.680]  「摩西說我按照禰的名認識禰」
[00:09:39.680 --> 00:09:41.360]  「摩西在被呼召的時候」
[00:09:41.360 --> 00:09:42.760]  「摩西被呼召的時候」
[00:09:42.760 --> 00:09:45.280]  「出埃及記三章十三到十四節」
[00:09:45.280 --> 00:09:46.840]  「出埃及記三章十三到十四節」
[00:09:46.840 --> 00:09:48.440]  「請Leo幫我讀」
[00:09:48.440 --> 00:09:49.640]  「摩西對神說」
[00:09:49.640 --> 00:09:52.080]  「我到以色列人那裡對他們說」
[00:09:52.080 --> 00:09:55.240]  「你們祖宗的神打發我到你們這裡來」
[00:09:55.240 --> 00:09:58.360]  「他們若問我說祂叫什麼名字」
[00:09:58.360 --> 00:10:00.640]  「我要對他們說什麼呢」
[00:10:00.640 --> 00:10:03.000]  「神對摩西說」
[00:10:03.000 --> 00:10:04.720]  「我是自有擁有的」
[00:10:04.720 --> 00:10:07.520]  「又說禰要對以色列人這樣說」
[00:10:07.520 --> 00:10:11.360]  「那自有擁有的打發我到你們這裡」
[00:10:11.360 --> 00:10:13.200]  「摩西說我認識的神」
[00:10:13.200 --> 00:10:14.400]  「摩西說我認識的神」
[00:10:14.400 --> 00:10:15.960]  「不是經常和我一起的嗎?」
[00:10:15.960 --> 00:10:17.360]  「不是經常和我一起的嗎?」
[00:10:17.360 --> 00:10:19.560]  「但為什麼過了一段這麼短的時間?」
[00:10:19.560 --> 00:10:20.920]  「但為什麼過了這麼短的時間?」
[00:10:20.920 --> 00:10:22.000]  「祂們就變了」
[00:10:22.000 --> 00:10:22.960]  「又變了呢?」
[00:10:22.960 --> 00:10:26.080]  「我們可能沒有誰這麼有膽量」
[00:10:26.080 --> 00:10:27.920]  「我們可能沒有誰這麼有膽量」
[00:10:27.920 --> 00:10:29.360]  「和神這麼說話」
[00:10:29.360 --> 00:10:30.200]  「和神這麼說話」
[00:10:30.200 --> 00:10:35.440]  「但這段經文給我們提醒了一件很重要的事情」
[00:10:35.440 --> 00:10:38.000]  「但這段經文提醒了我們一件很重要的事情」
[00:10:38.000 --> 00:10:41.000]  「神容許我們在痛苦的裡面」
[00:10:41.000 --> 00:10:43.080]  「神允許我們在痛苦裡」
[00:10:43.080 --> 00:10:44.440]  「在疑惑的中間」
[00:10:44.440 --> 00:10:45.440]  「在疑惑中」
[00:10:45.440 --> 00:10:47.200]  「提出一些問題」
[00:10:47.200 --> 00:10:48.520]  「提出一些問題」
[00:10:48.520 --> 00:10:50.120]  「就好像約伯」
[00:10:50.120 --> 00:10:51.200]  「就好像約伯」
[00:10:51.200 --> 00:10:53.040]  「他也是有疑問」
[00:10:53.040 --> 00:10:54.200]  「他也都對神有疑問」
[00:10:54.200 --> 00:10:55.440]  「耶利米先知」
[00:10:55.440 --> 00:10:56.320]  「耶利米先知」
[00:10:56.320 --> 00:10:57.400]  「他受盡痛苦」
[00:10:57.400 --> 00:10:58.200]  「他受盡痛苦」
[00:10:58.200 --> 00:10:59.480]  「他也問神」
[00:10:59.480 --> 00:11:00.720]  「他仍然問神」
[00:11:00.720 --> 00:11:01.880]  「哈巴谷」
[00:11:01.880 --> 00:11:02.560]  「哈巴谷」
[00:11:02.560 --> 00:11:03.840]  「他也問過神」
[00:11:03.840 --> 00:11:04.840]  「他也問過神」
[00:11:04.840 --> 00:11:07.880]  「神啊,為什麼禰給一羣這麼殘忍的人」
[00:11:07.880 --> 00:11:11.320]  「殘忍的巴比倫人來審判以色列人?」
[00:11:11.320 --> 00:11:14.840]  「神啊,為什麼禰給一羣這麼殘忍的巴比倫人來審判以色列人?」
[00:11:14.840 --> 00:11:16.640]  「一個很出名的宣教士」
[00:11:16.640 --> 00:11:17.800]  「耶德森」
[00:11:17.800 --> 00:11:21.520]  「他是第一個去緬甸的宣教士」
[00:11:21.520 --> 00:11:23.360]  「他是第一個去緬甸的宣教士」
[00:11:23.360 --> 00:11:28.800]  「當他在極大痛苦當中」
[00:11:28.800 --> 00:11:30.520]  「當他在極大痛苦當中」
[00:11:30.520 --> 00:11:32.440]  「他剛剛從監獄裏出來」
[00:11:32.440 --> 00:11:34.000]  「他剛剛從監獄裏出來」
[00:11:34.000 --> 00:11:35.680]  「過了三個月」
[00:11:35.680 --> 00:11:36.680]  「過了三個月」
[00:11:36.680 --> 00:11:38.200]  「他的太太又死了」
[00:11:38.200 --> 00:11:39.560]  「他的太太去世了」
[00:11:39.560 --> 00:11:41.000]  「過多幾個月」
[00:11:41.000 --> 00:11:41.760]  「過多幾個月」
[00:11:41.760 --> 00:11:43.200]  「他的女兒又死了」
[00:11:43.200 --> 00:11:44.320]  「女兒又死了」
[00:11:44.320 --> 00:11:45.680]  「在他的傳記當中」
[00:11:45.680 --> 00:11:46.720]  「在他的傳記當中」
[00:11:46.720 --> 00:11:50.160]  「他提到他落在一個極大的疑惑當中」
[00:11:50.160 --> 00:11:51.800]  「他提到他落在一個極大的疑惑當中」
[00:11:51.800 --> 00:11:51.840]  「他提到他落在一個極大的疑惑當中」
[00:11:51.840 --> 00:11:51.880]  「他提到他落在一個極大的疑惑當中」
[00:11:51.880 --> 00:11:53.440]  「他疑惑到什麼地步呢?」
[00:11:53.440 --> 00:11:54.560]  「他疑惑到什麼地步呢?」
[00:11:54.560 --> 00:11:54.600]  「他疑惑到什麼地步呢?」
[00:11:54.600 --> 00:11:56.920]  「他離開了他的宣教士隊」
[00:11:56.920 --> 00:11:58.320]  「他離開了他的宣教隊」
[00:11:58.320 --> 00:12:00.240]  「自己走到叢林裏面」
[00:12:00.240 --> 00:12:01.440]  「自己走到叢林裏面」
[00:12:01.440 --> 00:12:03.080]  「挖了一個墳墓」
[00:12:03.080 --> 00:12:03.800]  「挖了一個墳墓」
[00:12:03.800 --> 00:12:05.040]  「他自己睡了進去」
[00:12:05.040 --> 00:12:05.920]  「他自己睡了進去」
[00:12:05.920 --> 00:12:17.760]  「因為他不明白,我們可能也有這樣的時候,但摩西沒有一直停留在懷疑裏」
[00:12:17.760 --> 00:12:25.240]  「如果摩西一直停留在那裏,他唯一的出路是什麼?」
[00:12:25.240 --> 00:12:27.920]  「離開神」
[00:12:27.920 --> 00:12:32.880]  「摩西接著跟神說什麼呢?」
[00:12:32.880 --> 00:12:36.080]  「他說:我如今約在你面前蒙恩」
[00:12:36.080 --> 00:12:37.960]  「他說:我如今在你眼前蒙恩」
[00:12:37.960 --> 00:12:40.120]  「求你將你的道指示我」
[00:12:40.120 --> 00:12:41.440]  「求你將你的道指示我」
[00:12:41.440 --> 00:12:43.720]  「過往摩西和神是面對面」
[00:12:43.720 --> 00:12:45.360]  「過往摩西和神是面對面」
[00:12:45.360 --> 00:12:51.120]  「在這裏摩西說:神啊,我要認識你的道」
[00:12:51.120 --> 00:12:54.280]  「道的意思就是神的法則」
[00:12:54.280 --> 00:12:55.960]  「道的意思就是神的法則」
[00:12:55.960 --> 00:12:57.440]  「摩西在這裏對神說:我想知道你做事情的法則」
[00:12:57.440 --> 00:13:00.600]  「摩西在這裏對神說:我想知道你做事情的法則」
[00:13:00.600 --> 00:13:02.000]  「我想知道你做事的法則」
[00:13:02.000 --> 00:13:02.960]  「我想知道你做事的法則」
[00:13:02.960 --> 00:13:03.840]  「我想知道你做事的法則」
[00:13:03.840 --> 00:13:07.040]  「弟兄姊妹,這裏我們要仔細的思想」
[00:13:07.040 --> 00:13:08.320]  「弟兄姊妹,這裏我們要仔細的思想」
[00:13:08.320 --> 00:13:11.920]  「一個人做事的法則是怎樣來的呢?」
[00:13:11.920 --> 00:13:12.600]  「一個人做事的法則是怎樣來的呢?」
[00:13:12.600 --> 00:13:13.840]  「一個人做事的法則是怎樣來的呢?」
[00:13:13.840 --> 00:13:14.920]  「是從哪來的呢?」
[00:13:14.920 --> 00:13:16.400]  「是從一個人的個性」
[00:13:16.400 --> 00:13:17.680]  「是從一個人的個性」
[00:13:17.680 --> 00:13:20.840]  「他的為人決定他做事的法則」
[00:13:20.840 --> 00:13:22.000]  「決定他做事的法則」
[00:13:22.000 --> 00:13:24.600]  「這裏摩西真正求神什麼呢?」
[00:13:24.600 --> 00:13:26.480]  「這裏真正摩西求神什麼呢?」
[00:13:26.480 --> 00:13:27.960]  「這裏真正摩西求神什麼呢?」
[00:13:27.960 --> 00:13:32.760]  「神啊,我好想認識禰,我雖然和禰面對面說話」
[00:13:32.760 --> 00:13:35.960]  「但這個時候,我想搞清楚」
[00:13:35.960 --> 00:13:38.920]  「神啊,我要更加認識禰」
[00:13:38.920 --> 00:13:41.760]  「禰是一個怎樣的神呢?」
[00:13:41.760 --> 00:13:44.760]  「神有沒有回答禰?」
[00:13:44.760 --> 00:13:45.680]  「神有回答禰」
[00:13:45.680 --> 00:13:46.480]  「神有回答摩西」
[00:13:46.480 --> 00:13:51.640]  《初埃及記》34章6到7節
[00:13:51.640 --> 00:13:55.480]  「神告訴摩西什麼呢?」
[00:13:55.480 --> 00:13:56.800]  「祂究竟是一個怎樣的神呢?」
[00:13:56.800 --> 00:13:58.600]  「祂究竟是一個怎樣的神呢?」
[00:13:58.600 --> 00:14:00.040]  「我請Leo幫我讀出」
[00:14:00.040 --> 00:14:02.440]  「耶和華在祂面前宣告說」
[00:14:02.440 --> 00:14:05.600]  「耶和華,耶和華是有憐憫有恩典的神」
[00:14:05.600 --> 00:14:09.720]  「不輕易發怒,並有豐盛的慈愛和誠實」
[00:14:09.720 --> 00:14:15.120]  「為千萬人存留慈愛,赦免罪孽,過犯和罪惡」
[00:14:15.120 --> 00:14:17.240]  「萬不以有罪的為無罪」
[00:14:17.240 --> 00:14:21.440]  「必追討他的罪,自父及子直到三、四代」
[00:14:21.440 --> 00:14:23.440]  「神在這裏回答摩西」
[00:14:23.440 --> 00:14:24.520]  「神在這裏回答摩西」
[00:14:24.520 --> 00:14:25.400]  「禰要認識我」
[00:14:25.400 --> 00:14:26.280]  「禰要認識我」
[00:14:26.280 --> 00:14:27.440]  「我是一個怎樣的神?」
[00:14:27.440 --> 00:14:28.720]  「我是一個怎樣的神?」
[00:14:28.720 --> 00:14:30.880]  「我們成為神的兒女」
[00:14:30.880 --> 00:14:32.040]  「我們成為神的兒女」
[00:14:32.040 --> 00:14:34.200]  「其實我們都好像摩西那樣」
[00:14:34.200 --> 00:14:35.240]  「其實我們都好像摩西那樣」
[00:14:35.240 --> 00:14:37.160]  「比起舊約神的選民」
[00:14:37.160 --> 00:14:38.120]  「比起舊約神的選民」
[00:14:38.120 --> 00:14:40.360]  「其實我們都擁有摩西的福分」
[00:14:40.360 --> 00:14:42.240]  「其實我們都擁有摩西的福分」
[00:14:42.240 --> 00:14:44.120]  「我們有聖靈和我們同在」
[00:14:44.120 --> 00:14:45.200]  「我們有聖靈和我們同在」
[00:14:45.200 --> 00:14:47.720]  「我們可以坦然無懼去到神的面前」
[00:14:47.720 --> 00:14:49.080]  「我們可以坦然無懼去到神的面前」
[00:14:49.080 --> 00:14:50.600]  「我們就好像摩西那樣」
[00:14:50.600 --> 00:14:51.320]  「我們就好像摩西那樣」
[00:14:51.320 --> 00:14:56.400]  「可以和神面對面聊天」
[00:14:56.400 --> 00:14:59.720]  「當我們生活有神的同在」
[00:14:59.720 --> 00:15:00.920]  「當我們生活有神的同在」
[00:15:00.920 --> 00:15:02.080]  「我們覺得很開心」
[00:15:02.080 --> 00:15:06.960]  「我們經常以為我們已經認識我們的神了」
[00:15:06.960 --> 00:15:08.760]  「我們經常以為我們已經認識我們的神了」
[00:15:08.760 --> 00:15:10.760]  「我們覺得已經很足夠了」
[00:15:10.760 --> 00:15:12.120]  「我們覺得已經很足夠了」
[00:15:12.120 --> 00:15:13.440]  「但神是很偉大的神」
[00:15:13.440 --> 00:15:14.440]  「但神是很偉大的神」
[00:15:14.440 --> 00:15:17.360]  「神不會讓我們只認識這麼少」
[00:15:17.360 --> 00:15:19.160]  「神不會讓我們只認識這麼少」
[00:15:19.160 --> 00:15:20.560]  「當我們進入信仰」
[00:15:20.560 --> 00:15:21.480]  「當我們進入信仰」
[00:15:21.480 --> 00:15:22.280]  「不同的人」
[00:15:22.280 --> 00:15:23.000]  「不同的人」
[00:15:23.000 --> 00:15:25.400]  「在信仰的入門有不同」
[00:15:25.400 --> 00:15:26.840]  「在信仰的入門也不一樣」
[00:15:26.840 --> 00:15:29.440]  「有些人是從聖的慈愛入門」
[00:15:29.440 --> 00:15:31.320]  「有些人是從聖的慈愛入門」
[00:15:31.320 --> 00:15:34.840]  「有些人是從聖潔的公義入門」
[00:15:34.840 --> 00:15:37.200]  「有些人是從聖潔的公義入門」
[00:15:37.200 --> 00:15:39.400]  「神不是這麼少」
[00:15:39.400 --> 00:15:40.800]  「神不是這麼少」
[00:15:40.800 --> 00:15:44.920]  「神不是隻願意我們停留在一個地方」
[00:15:44.920 --> 00:15:47.080]  「神不願意我們只停留在一個地方」
[00:15:47.080 --> 00:15:51.960]  「所以神允許一些事情發生在我們身上」
[00:15:51.960 --> 00:15:55.520]  「所以神允許一些事情發生在我們身上」
[00:15:55.520 --> 00:15:57.640]  「有時候不是信仰上的問題」
[00:15:57.640 --> 00:15:59.080]  「有時候不是信仰上的問題」
[00:15:59.080 --> 00:16:01.320]  「可能我們會遇到疾病」
[00:16:01.320 --> 00:16:02.480]  「可能我們會遇到疾病」
[00:16:02.480 --> 00:16:03.480]  「家庭的問題」
[00:16:03.480 --> 00:16:04.120]  「家庭的問題」
[00:16:04.120 --> 00:16:05.480]  「或者生活上的困難」
[00:16:05.480 --> 00:16:06.520]  「或者生活上的困難」
[00:16:06.520 --> 00:16:09.160]  「神要我們透過這些問題」
[00:16:09.160 --> 00:16:10.320]  「神要我們透過這些問題」
[00:16:10.320 --> 00:16:12.680]  「逼我們去思想我們的信仰」
[00:16:12.680 --> 00:16:14.200]  「逼我們去思想我們的信仰」
[00:16:14.200 --> 00:16:17.280]  「逼我們去思想我們的信仰」
[00:16:17.280 --> 00:16:18.680]  「逼我們去想神是怎樣的神」
[00:16:18.680 --> 00:16:20.320]  「逼我們去想神是怎樣的神」
[00:16:20.320 --> 00:16:21.200]  「當我們遇到這樣的事」
[00:16:21.200 --> 00:16:21.520]  「當我們遇到這樣的事」
[00:16:21.520 --> 00:16:24.160]  「我們不單只求神的醫治和拯救我們」
[00:16:24.160 --> 00:16:26.600]  「我們不單只求神的醫治和拯救我們」
[00:16:26.600 --> 00:16:29.680]  「摩西的祈禱給我們一個很重要的提醒」
[00:16:29.680 --> 00:16:33.440]  「摩西的祈禱給我們一個很重要的提醒」
[00:16:33.440 --> 00:16:35.120]  「他勇敢向神祈禱」
[00:16:35.120 --> 00:16:36.480]  「他勇敢向神祈禱」
[00:16:36.480 --> 00:16:37.240]  「他說神啊」
[00:16:37.240 --> 00:16:37.800]  「他說神啊」
[00:16:37.800 --> 00:16:39.360]  「我要更加認識你」
[00:16:39.360 --> 00:16:40.800]  「我要更加認識你」
[00:16:40.800 --> 00:16:42.720]  「當我們像摩西這樣祈禱的時候」
[00:16:42.720 --> 00:16:44.280]  「當我們像摩西這樣祈禱的時候」
[00:16:44.280 --> 00:16:46.440]  「你的屬靈生命就會成長」
[00:16:46.440 --> 00:16:47.920]  「你的屬靈生命就會成長」
[00:16:47.920 --> 00:16:49.320]  「如果不是」
[00:16:49.320 --> 00:16:52.240]  「你就原地踏步」
[00:16:52.240 --> 00:16:56.760]  「你的信仰仍然會回到你初信的地方」
[00:16:56.760 --> 00:16:59.280]  「你的信仰仍然會回到你初信的地方」
[00:16:59.280 --> 00:17:02.400]  「神在你的生命裏沒有變得更加廣闊」
[00:17:02.400 --> 00:17:04.920]  「神在你的生命裏沒有變得更加廣闊」
[00:17:04.920 --> 00:17:07.400]  「孫德生是一個屬靈的偉人」
[00:17:07.400 --> 00:17:09.200]  「孫德生是一個屬靈的偉人」
