
[00:00:00.000 --> 00:00:08.220]  今日的訊息其實是一個很安靜的訊息
[00:05:05.760 --> 00:05:07.200]  我經常跟神說
[00:05:07.200 --> 00:05:08.880]  神啊 你用別的方法試探我
[00:05:08.880 --> 00:05:10.360]  你不要用這個方法試探我
[00:05:10.360 --> 00:05:11.440]  我真的很害怕
[00:05:11.440 --> 00:05:12.560]  我經常跟神這樣
[00:05:12.560 --> 00:05:14.360]  我內心就有很多噪音
[00:05:14.360 --> 00:05:15.480]  在這個噪音的時候
[00:05:15.480 --> 00:05:18.520]  我突然收到一個信息
[00:05:18.520 --> 00:05:20.640]  是Candace寄給我的
[00:05:20.640 --> 00:05:24.360]  她在7月12日就已經預備了今天的回應詩
[00:05:24.360 --> 00:05:27.680]  她說你幫我看看今天的回應詩貼不貼題
[00:05:27.680 --> 00:05:29.240]  但那時候我是不知道
[00:05:29.240 --> 00:05:33.880]  原來今天是要講耶穌平靜風浪這個故事
[00:05:33.880 --> 00:05:36.360]  這不是一個巧合
[00:05:36.360 --> 00:05:37.440]  在我人生當中
[00:05:37.440 --> 00:05:39.400]  我是經常遇見這些故事
[00:05:39.400 --> 00:05:41.640]  當我重看日程表
[00:05:41.640 --> 00:05:44.720]  一看 原來我今天又要講這個故事的時候
[00:05:44.720 --> 00:05:49.520]  我的心突然震動了一下
[00:05:49.520 --> 00:05:51.160]  但是不是代表我不害怕呢
[00:05:51.160 --> 00:05:53.800]  我不知道神給我一個什麼訊息
[00:05:53.800 --> 00:05:55.200]  祂是不是說你預備吧
[00:05:55.200 --> 00:05:56.560]  預備吧 我又來試你了
[00:05:56.560 --> 00:05:57.840]  是不是 我不知道的
[00:05:57.840 --> 00:06:00.840]  我不知道究竟神給我一個什麼訊息
[00:06:00.840 --> 00:06:05.200]  於是我在機場又重看這個故事
[00:06:05.200 --> 00:06:07.880]  我又得到這個啟發
[00:06:07.880 --> 00:06:09.800]  今天我們講兩點
[00:06:09.800 --> 00:06:13.160]  第一就是要安靜世界的噪音
[00:06:13.160 --> 00:06:16.840]  第二個就是平靜內心的雜音
[00:06:16.840 --> 00:06:19.240]  為什麼呢?我們一起讀一讀經文好嗎?
[00:06:19.240 --> 00:06:20.320]  我讀給大家聽
[00:06:20.320 --> 00:06:24.040]  當天晚上 耶穌對門徒說
[00:06:24.040 --> 00:06:25.680]  我們過海吧
[00:06:25.680 --> 00:06:28.920]  門徒離開眾人 耶穌仍在船上
[00:06:28.920 --> 00:06:31.360]  他們就把耶穌一同帶去
[00:06:31.360 --> 00:06:34.840]  也有別的船和他同行
[00:06:34.840 --> 00:06:36.600]  忽然起了暴風
[00:06:36.600 --> 00:06:38.040]  波浪打入船內
[00:06:38.040 --> 00:06:41.000]  甚至船要滿了水
[00:06:41.000 --> 00:06:42.480]  這次我再讀的時候
[00:06:42.480 --> 00:06:44.560]  原來這個暴風
[00:06:44.560 --> 00:06:47.160]  馬可選了一個字
[00:06:47.160 --> 00:06:51.400]  這個暴風在希臘文裡有很多選擇
[00:06:51.400 --> 00:06:52.800]  可以選擇thunderstorm
[00:06:52.800 --> 00:06:54.640]  可以選擇hurricane
[00:06:54.640 --> 00:06:57.880]  可以選擇很多字去講這個暴風
[00:06:57.880 --> 00:07:02.400]  但馬可在原文裡選了這個字叫做Lilac
[00:07:02.400 --> 00:07:08.520]  Lilac這個字不是一個巧合
[00:07:08.520 --> 00:07:11.600]  原來Lilac這個字在舊約裡
[00:07:11.600 --> 00:07:15.160]  通常是用來形容一種旋風
[00:07:15.160 --> 00:07:19.920]  這種旋風是代表與神對抗的一種暴風
[00:07:19.920 --> 00:07:22.880]  譬如在《約伯記》裡
[00:07:22.880 --> 00:07:26.680]  說到神在旋風中回答約伯
[00:07:26.680 --> 00:07:27.840]  什麼意思呢?
[00:07:27.840 --> 00:07:31.880]  就是在一個本來不可控制的暴風裡
[00:07:31.880 --> 00:07:34.080]  神仍然坐著為王
[00:07:34.080 --> 00:07:37.680]  他在這樣的狀態裡回答約伯
[00:07:37.680 --> 00:07:41.920]  而馬可選了這個暴風
[00:07:41.920 --> 00:07:46.240]  與神抗衡的混亂
[00:07:46.240 --> 00:07:49.440]  與神抗衡一個混亂的暴風
[00:07:49.440 --> 00:07:52.080]  不單止馬可選了這個字
[00:07:52.080 --> 00:07:54.440]  他還選了這個字
[00:07:54.440 --> 00:07:55.960]  我們一起繼續讀
[00:07:55.960 --> 00:08:00.520]  耶穌卻在船尾靠著枕頭睡覺
[00:08:00.520 --> 00:08:02.440]  門徒把他叫醒
[00:08:02.440 --> 00:08:07.120]  對他說:老師,我們活命了,你不管嗎?
[00:08:07.120 --> 00:08:12.120]  耶穌醒了,戚札風向海說
[00:08:12.120 --> 00:08:14.120]  住了吧!靜了吧!
[00:08:14.120 --> 00:08:17.280]  風就指著大大地平靜了
[00:08:17.280 --> 00:08:19.600]  馬可不單止選了Lilac
[00:08:19.600 --> 00:08:21.200]  他選了戚札
[00:08:21.200 --> 00:08:29.120]  戚札和戚札魔鬼同一個字
[00:08:29.120 --> 00:08:30.880]  他如何罵魔鬼呢?
[00:08:30.880 --> 00:08:35.120]  他如何罵這些與神對抗的暴風呢?
[00:08:35.120 --> 00:08:37.320]  這不是一個巧合
[00:08:37.320 --> 00:08:41.000]  其實聖經裡有很多事物一語相關
[00:08:41.000 --> 00:08:44.760]  大家知道有些智慧人說話一語相關
[00:08:44.760 --> 00:08:47.840]  他既在說自然、天氣
[00:08:47.840 --> 00:08:50.520]  同時馬可也要我們知道
[00:08:50.520 --> 00:08:54.400]  耶穌要平靜的不僅是惡劣的天氣
[00:08:54.400 --> 00:08:58.480]  他是要平靜這些與神對抗的暴風
[00:08:58.480 --> 00:08:59.920]  這些混亂的聲音
[00:08:59.920 --> 00:09:01.920]  他要戚札這些聲音
[00:09:01.920 --> 00:09:06.920]  是這些聲音令門徒陷入一個試探
[00:09:06.920 --> 00:09:08.800]  而海在舊約
[00:09:08.800 --> 00:09:13.160]  雖然不是所有的海都代表邪惡與神對抗
[00:09:13.160 --> 00:09:19.080]  但某些海是用來描述創造美好的
[00:09:19.080 --> 00:09:23.360]  但海在聖經裡有一個寓意
[00:09:23.360 --> 00:09:26.600]  好像在《創世紀》一章二節
[00:09:26.600 --> 00:09:31.800]  海在希伯來文裡沒有分湖與海
[00:09:31.800 --> 00:09:34.520]  希伯來人不分湖與海
[00:09:34.520 --> 00:09:36.360]  他們不分湖與海
[00:09:36.360 --> 00:09:37.320]  只有海
[00:09:37.320 --> 00:09:39.240]  所以他叫加里里海
[00:09:39.240 --> 00:09:44.240]  希臘人會分淡水海、鹽水海
[00:09:44.240 --> 00:09:46.480]  但希伯來人是不分的
[00:09:46.480 --> 00:09:50.080]  當他們提到淵面黑暗
[00:09:50.080 --> 00:09:52.280]  Darkness was over the surface of the deep
[00:09:52.280 --> 00:09:57.320]  deep的時候是指一些很深的水
[00:09:57.320 --> 00:10:00.920]  淵面黑暗與神對抗的混亂
[00:10:00.920 --> 00:10:06.680]  那種力量在創世之前與水有關係
[00:10:06.680 --> 00:10:08.040]  在《約伯記》
[00:10:08.040 --> 00:10:12.400]  神更稱海是被阻攔的
[00:10:12.400 --> 00:10:15.520]  他容許一些混亂出現在這個世界裡
[00:10:15.520 --> 00:10:17.000]  但有一個限制
[00:10:17.000 --> 00:10:18.880]  去到某一個位置
[00:10:18.880 --> 00:10:21.240]  海是要被阻攔的
[00:10:21.240 --> 00:10:22.640]  只可以來到這裡
[00:10:22.640 --> 00:10:26.160]  不可以越過神的管轄範圍
[00:10:26.160 --> 00:10:29.040]  在詩篇裡也有提到海怪
[00:10:29.040 --> 00:10:30.520]  海怪利維坦
[00:10:30.520 --> 00:10:34.600]  亦是代表與神敵對的力量
[00:10:34.600 --> 00:10:36.880]  在《馬可福音》終於提到
[00:10:36.880 --> 00:10:38.480]  耶穌平靜風浪
[00:10:38.480 --> 00:10:40.520]  其實這裡也有一個寓意
[00:10:40.520 --> 00:10:46.600]  就是說在歷史中神的兒子選擇了暫時
[00:10:46.600 --> 00:10:49.000]  他不是說以後都沒有風浪
[00:10:49.000 --> 00:10:53.080]  他選擇了暫時在這個世界裡平靜
[00:10:53.080 --> 00:10:55.240]  暫時平靜了這次風浪
[00:10:55.240 --> 00:10:58.840]  他也不是說耶穌的門徒以後都不會遇見風浪
[00:10:58.840 --> 00:11:00.720]  暫時平靜風浪
[00:11:00.720 --> 00:11:03.320]  所以為什麼我們這個世界還有這麼多苦難
[00:11:03.320 --> 00:11:05.080]  我們的神告訴我們
[00:11:05.080 --> 00:11:08.600]  他不是說要挪走這個世界一切的苦難
[00:11:08.600 --> 00:11:10.240]  他的應許是什麼呢?
[00:11:10.240 --> 00:11:13.480]  他的應許是有一天在啟示錄裡
[00:11:13.480 --> 00:11:17.720]  那個海會變成一個玻璃海
[00:11:17.720 --> 00:11:18.400]  漂亮嗎?
[00:11:18.400 --> 00:11:19.360]  玻璃海
[00:11:19.360 --> 00:11:22.400]  完全被制服的一個海
[00:11:22.400 --> 00:11:26.640]  不會再是完全可控的玻璃海
[00:11:26.640 --> 00:11:28.240]  很棒的玻璃海
[00:11:28.240 --> 00:11:30.400]  大家游泳也選擇在泳池裡游泳
[00:11:30.400 --> 00:11:31.760]  為什麼呢?
[00:11:31.760 --> 00:11:33.240]  沒有危險
[00:11:33.240 --> 00:11:35.120]  將來新天新地的海
[00:11:35.120 --> 00:11:36.240]  就是一個玻璃海
[00:11:36.240 --> 00:11:39.920]  完全被神制服控制的一個海
[00:11:39.920 --> 00:11:43.960]  而到最後在啟示錄裡也會說
[00:11:43.960 --> 00:11:46.240]  不再有海
[00:11:46.240 --> 00:11:47.240]  不會有眼淚
[00:11:47.240 --> 00:11:48.800]  不會有傷痛
[00:11:48.800 --> 00:11:50.840]  我是很喜歡玻璃海的
[00:11:50.840 --> 00:11:53.480]  你可以感受到那個水溫
[00:11:53.480 --> 00:11:55.320]  但是又沒有風、沒有浪
[00:11:55.320 --> 00:11:56.680]  多好呢
[00:11:56.680 --> 00:11:58.040]  但是在加州裡面
[00:11:58.040 --> 00:12:00.120]  通常那些海是怎樣的呢?
[00:12:00.120 --> 00:12:00.880]  很漂亮的
[00:12:00.880 --> 00:12:02.640]  你看的時候很容易
[00:12:02.640 --> 00:12:03.920]  我們很喜歡觀海
[00:12:03.920 --> 00:12:05.680]  PJ也很喜歡觀海
[00:12:05.680 --> 00:12:08.240]  有沒有人想跳下去游一下
[00:12:08.240 --> 00:12:10.000]  有沒有人說我可以控制
[00:12:10.000 --> 00:12:11.640]  抵擋大自然
[00:12:11.640 --> 00:12:13.680]  我可以的
[00:12:13.680 --> 00:12:14.360]  不可以的
[00:12:14.360 --> 00:12:18.360]  人是不可以抵擋大自然的
[00:12:18.360 --> 00:12:20.400]  所以其實在經文裡面
[00:12:20.400 --> 00:12:22.000]  除了馬可說
[00:12:22.000 --> 00:12:26.240]  耶穌是可以控制這個風浪天氣
[00:12:26.240 --> 00:12:28.040]  更加想表達的
[00:12:28.040 --> 00:12:30.160]  就是耶穌上門徒
[00:12:30.160 --> 00:12:32.440]  去對抗這些混亂的聲音
[00:12:32.440 --> 00:12:35.040]  這個世界混亂的聲音
[00:12:35.040 --> 00:12:36.400]  祂斥責那些風
[00:12:36.400 --> 00:12:39.840]  因為這些風令到門徒陷入一個試探
[00:12:39.840 --> 00:12:41.800]  去斥責這些聲音
[00:12:41.800 --> 00:12:44.600]  今天其實我們生活在這個世代
[00:12:44.600 --> 00:12:48.160]  這個世界也有很多噪音
[00:12:48.160 --> 00:12:50.040]  一會兒又說世界末日
[00:12:50.040 --> 00:12:50.720]  糟了糟了
[00:12:50.720 --> 00:12:53.880]  你們要賣田賣地了
[00:12:53.880 --> 00:12:58.800]  很多人對這個啟示錄很想讀
[00:12:58.800 --> 00:13:00.440]  有些人不是所有人
[00:13:00.440 --> 00:13:02.040]  有些人想讀啟示錄
[00:13:02.040 --> 00:13:04.360]  就是想知道究竟耶穌何時來
[00:13:04.360 --> 00:13:06.560]  我要預備等等
[00:13:06.560 --> 00:13:09.000]  但是他們越讀就越多焦慮
[00:13:09.000 --> 00:13:10.920]  越讀就越焦慮
[00:13:10.920 --> 00:13:13.480]  如果你帶著這樣的心去讀這本書
[00:13:13.480 --> 00:13:17.800]  不是神想你有的心態
[00:13:17.800 --> 00:13:20.040]  剛好那天跟Kenneth聊天
[00:13:20.040 --> 00:13:24.920]  我們用一個字來總結啟示錄是說什麼
[00:13:24.920 --> 00:13:26.800]  他很精進
[00:13:26.800 --> 00:13:29.160]  他說了兩個字
[00:13:29.160 --> 00:13:30.520]  希望
[00:13:30.520 --> 00:13:34.400]  原來啟示錄的核心是希望
[00:13:34.400 --> 00:13:37.120]  神在啟示錄裡要告訴我們
[00:13:37.120 --> 00:13:39.560]  這個世界是會有災難
[00:13:39.560 --> 00:13:42.080]  但是祂勝過世界
[00:13:42.080 --> 00:13:45.280]  啟示錄的核心其實是說
[00:13:45.280 --> 00:13:48.400]  這個世界將來不再有海
[00:13:48.400 --> 00:13:49.960]  不再有黑夜
[00:13:49.960 --> 00:13:51.560]  不再有眼淚
[00:13:51.560 --> 00:13:56.160]  這是看啟示錄真正應該有的心態
[00:13:56.160 --> 00:13:58.360]  因為沒有人知道耶穌何時來
[00:13:58.360 --> 00:14:01.640]  我們不要帶著這種心態去讀這些書
[00:14:01.640 --> 00:14:04.800]  再來其實這個世界有很多其他的聲音
[00:14:04.800 --> 00:14:06.360]  很多噪音
[00:14:06.360 --> 00:14:09.040]  大家有沒有看《鐵拳教室》
[00:14:09.040 --> 00:14:13.200]  我開頭看預告的時候
[00:14:13.200 --> 00:14:14.080]  我會覺得
[00:14:14.080 --> 00:14:15.360]  哇 用不用啊
[00:14:15.360 --> 00:14:17.680]  很誇張 有沒有這樣的事
[00:14:17.680 --> 00:14:21.600]  但原來裡面的案件全部都是真人真事
[00:14:21.600 --> 00:14:23.560]  有一群的家長
[00:14:23.560 --> 00:14:26.000]  他們真的為了自己的子女
[00:14:26.000 --> 00:14:27.800]  可以進到好的大學
[00:14:27.800 --> 00:14:29.920]  給她們吃一些違禁的藥物
[00:14:29.920 --> 00:14:31.320]  吃到她們流鼻血
[00:14:31.320 --> 00:14:33.360]  她們說「看不到,你只是熱氣而已」
[00:14:33.360 --> 00:14:35.400]  「我煲些清補涼給你」
[00:14:35.400 --> 00:14:41.000]  我相信這些憂慮不是一個人想出來的
[00:14:41.000 --> 00:14:43.840]  而是一群人互相影響
[00:14:43.840 --> 00:14:47.120]  大家都知道其實我算是一個比較輕鬆的媽媽
[00:14:47.120 --> 00:14:49.680]  我從小到大都沒有看過我女兒的功課
[00:14:49.680 --> 00:14:51.400]  一次都沒有看過
[00:14:51.400 --> 00:14:53.400]  但是有一次我做家務
[00:14:53.400 --> 00:14:54.360]  做家務
[00:14:54.360 --> 00:14:55.680]  在聽一些東西
[00:14:55.680 --> 00:14:57.920]  接著就開始賣告白
[00:14:57.920 --> 00:15:00.000]  我沒有手去按停她
[00:15:00.000 --> 00:15:01.560]  於是告白就一直說
[00:15:01.560 --> 00:15:03.520]  那個告白開頭就是說
[00:15:03.520 --> 00:15:05.560]  我是一個大學
[00:15:05.560 --> 00:15:07.000]  我在大學裡面工作的
[00:15:07.000 --> 00:15:08.280]  每八分鐘
[00:15:08.280 --> 00:15:12.120]  我是批核那些申請表格的人
[00:15:12.120 --> 00:15:13.240]  每八分鐘
[00:15:13.240 --> 00:15:15.680]  我就決定一個學生的命運
[00:15:15.680 --> 00:15:17.200]  很架勢
[00:15:17.200 --> 00:15:19.200]  接著聽聽她說什麼
[00:15:19.200 --> 00:15:20.200]  她繼續說
[00:15:20.200 --> 00:15:22.680]  她說「你知不知道你們的家長」
[00:15:22.680 --> 00:15:26.920]  「4.0很多4.0一疊放在這裡我都不看」
[00:15:26.920 --> 00:15:28.920]  「你們4.0都是不夠的」
[00:15:28.920 --> 00:15:29.920]  「你知不知道」
[00:15:29.920 --> 00:15:32.120]  「如果你現在在聽的你」
[00:15:32.120 --> 00:15:34.640]  「你的子女是九年級」
[00:15:34.640 --> 00:15:36.080]  「你還有機會」
[00:15:36.080 --> 00:15:37.760]  她又知道我女兒是九年級
[00:15:37.760 --> 00:15:38.560]  現在的故事
[00:15:38.560 --> 00:15:41.400]  現在的那些廣告
[00:15:41.400 --> 00:15:42.880]  我再聽多兩下
[00:15:42.880 --> 00:15:46.160]  我已經覺得好像我也有點失落去說話
[00:15:46.160 --> 00:15:48.520]  其實我本身不是這樣的人
[00:15:48.520 --> 00:15:49.640]  接著她再說
[00:15:49.640 --> 00:15:51.760]  「如果你的子女在升十年級」
[00:15:51.760 --> 00:15:52.760]  「你就要注意了」
[00:15:52.760 --> 00:15:53.760]  「你要怎樣怎樣」
[00:15:53.760 --> 00:15:54.760]  「你要聽聽聽」
[00:15:54.760 --> 00:15:56.600]  我聽了一半之後
[00:15:56.600 --> 00:15:58.880]  突然聖靈「叮」一聲
[00:15:58.880 --> 00:16:00.280]  「有沒有搞錯」
[00:16:00.280 --> 00:16:02.800]  接著我就想有沒有搞錯
[00:16:02.800 --> 00:16:06.200]  其實有時候不是我們願意相信這些新聞
[00:16:06.200 --> 00:16:06.920]  這些消息
[00:16:06.920 --> 00:16:09.280]  而是這個世界很多的聲音
[00:16:09.280 --> 00:16:11.560]  慢慢就將你的心奪去了
[00:16:11.560 --> 00:16:13.200]  慢慢將你的心奪去了
[00:16:13.200 --> 00:16:15.080]  早前還有很多消息
[00:16:15.080 --> 00:16:17.320]  有外星人
[00:16:17.320 --> 00:16:19.320]  有外星人怎麼辦
[00:16:19.320 --> 00:16:22.360]  是不是有外星人就等於我們的神不是一個真的神
[00:16:22.360 --> 00:16:23.600]  我們經常會想這些
[00:16:23.600 --> 00:16:26.080]  你們會不會有想過這些問題
[00:16:26.080 --> 00:16:28.080]  我想告訴你梁牧師
[00:16:28.080 --> 00:16:30.080]  梁牧師在華富邨
[00:16:30.080 --> 00:16:31.160]  你可以問他
[00:16:31.160 --> 00:16:34.640]  他在華富邨見過UFO
[00:16:34.640 --> 00:16:36.480]  他說見到一個很大的鐵餅
[00:16:36.480 --> 00:16:39.240]  大到不是人可以所做的
[00:16:39.240 --> 00:16:41.640]  就在華富邨的高空飛過
[00:16:41.640 --> 00:16:43.640]  他真的見過
[00:16:43.640 --> 00:16:45.080]  接著我問他
[00:16:45.080 --> 00:16:47.040]  「那你還信不信你的神」
[00:16:47.040 --> 00:16:49.000]  他說「當然信」
[00:16:49.000 --> 00:16:51.000]  有什麼衝突才行
[00:16:51.000 --> 00:16:51.640]  是不是
[00:16:51.640 --> 00:16:54.240]  再說有些人說
[00:16:54.240 --> 00:16:56.000]  我不知道是不是真的
[00:16:56.000 --> 00:16:59.520]  天使不是你想得那麼美好
[00:16:59.520 --> 00:17:01.240]  因為瑪利亞見到天使
[00:17:01.240 --> 00:17:02.040]  嚇一跳
[00:17:02.040 --> 00:17:03.360]  「什麼來的」
[00:17:03.360 --> 00:17:05.240]  撒加利亞見到天使
[00:17:05.240 --> 00:17:06.000]  「什麼來的」
[00:17:06.000 --> 00:17:07.200]  害怕
[00:17:07.200 --> 00:17:09.280]  天使可能不是你想像中的兩隻翅膀
[00:17:09.280 --> 00:17:09.880]  很漂亮
[00:17:09.880 --> 00:17:11.640]  不是這個樣子
[00:17:11.640 --> 00:17:12.840]  我們看以西傑書
[00:17:12.840 --> 00:17:15.520]  那些活物很恐怖
[00:17:15.520 --> 00:17:16.040]  是不是
[00:17:16.040 --> 00:17:17.920]  很多東西我們是不知道的
[00:17:17.920 --> 00:17:19.600]  我們不知道的時候
[00:17:19.600 --> 00:17:23.240]  不要讓這些東西奪去我們的心
[00:17:23.240 --> 00:17:26.000]  就算我們教會那麼差
[00:17:26.000 --> 00:17:28.320]  我們都做到一些圖片
[00:17:28.320 --> 00:17:29.320]  讓大家看到
[00:17:29.320 --> 00:17:32.640]  好像我們Living Grace有Alien
[00:17:32.640 --> 00:17:33.840]  看起來
[00:17:33.840 --> 00:17:36.120]  但是現在這個世界很多AI
[00:17:36.120 --> 00:17:37.200]  很多的新聞
[00:17:37.200 --> 00:17:38.440]  很多的東西
[00:17:38.440 --> 00:17:40.640]  是可以給我們很多的憂慮
[00:17:40.640 --> 00:17:42.280]  奪去我們的心
[00:17:42.280 --> 00:17:44.160]  我們真的要將這個眼目
[00:17:44.160 --> 00:17:45.720]  放在神那裡
[00:17:45.720 --> 00:17:47.720]  現在還有SpaceX
[00:17:47.720 --> 00:17:50.840]  以前我們說這個地球怎樣怎樣
[00:17:50.840 --> 00:17:52.400]  原來將來20年
[00:17:52.400 --> 00:17:56.040]  我們還要想這個外星的世界是怎樣
[00:17:56.040 --> 00:17:58.360]  我們的思緒隨著股票
[00:17:58.360 --> 00:18:00.480]  有時候又升又跌
[00:18:00.480 --> 00:18:05.240]  很多東西是可以煩著我們
