
[00:00:00.000 --> 00:00:04.760]  今日的訊息是 讓主愛懷抱
[00:03:21.240 --> 00:03:24.440]  所以有時可以想起我們自己的父母
[00:03:24.440 --> 00:03:25.840]  如果我們有機會
[00:03:25.840 --> 00:03:28.640]  我們成長 年長的父母
[00:03:28.640 --> 00:03:32.240]  我們都嘗試去抱一下他
[00:03:32.240 --> 00:03:35.040]  其實他很感受到這種愛
[00:03:35.040 --> 00:03:38.440]  所以都是一個很好的事情
[00:03:38.440 --> 00:03:40.040]  有些人說小朋友
[00:03:40.040 --> 00:03:42.640]  如果抱多點他
[00:03:42.640 --> 00:03:44.440]  他有一種成長的激素
[00:03:44.440 --> 00:03:46.840]  還會快高長大一點
[00:03:46.840 --> 00:03:48.840]  所以人體都告訴你
[00:03:48.840 --> 00:03:51.040]  擁抱是很好的
[00:03:51.040 --> 00:03:52.040]  很重要
[00:03:52.040 --> 00:03:53.840]  我自己最深刻的一個擁抱
[00:03:53.840 --> 00:03:58.840]  是有一次在一個聚會裏面
[00:03:58.840 --> 00:04:01.840]  那時我爸爸已經去世了幾年
[00:04:01.840 --> 00:04:05.840]  他就說作為我爸爸去代父
[00:04:05.840 --> 00:04:07.440]  去擁抱一下我們
[00:04:07.440 --> 00:04:10.040]  於是弟兄姊妹就排隊
[00:04:10.040 --> 00:04:13.240]  應該是男對男 女對女
[00:04:13.240 --> 00:04:14.240]  不用怕
[00:04:14.240 --> 00:04:16.040]  只是弟兄排隊
[00:04:16.040 --> 00:04:17.040]  我就很奇怪
[00:04:17.040 --> 00:04:18.040]  為何一擁抱下去
[00:04:18.040 --> 00:04:20.240]  那些人會哭得這麼厲害
[00:04:20.240 --> 00:04:21.840]  我就還在笑
[00:04:21.840 --> 00:04:24.240]  這樣都可以
[00:04:24.240 --> 00:04:26.040]  但是到我自己
[00:04:26.040 --> 00:04:28.840]  擁抱一下那個代父的牧師
[00:04:28.840 --> 00:04:30.640]  我自己突然間想一想
[00:04:30.640 --> 00:04:32.640]  我自己就感受到
[00:04:32.640 --> 00:04:36.040]  眼淚很自然地流出來
[00:04:36.040 --> 00:04:37.440]  我好像有很多說話
[00:04:37.440 --> 00:04:41.440]  就跟我去世的爸爸說
[00:04:41.440 --> 00:04:44.840]  這是一個很好的心理治療的作用
[00:04:44.840 --> 00:04:46.240]  其實原來都告訴我們
[00:04:46.240 --> 00:04:49.240]  擁抱的力量真的很大
[00:04:49.240 --> 00:04:51.840]  在聖經裏面讓我們見到
[00:04:51.840 --> 00:04:53.240]  我們的天父
[00:04:53.240 --> 00:04:56.440]  他都很樂意去擁抱我們
[00:04:56.440 --> 00:04:58.640]  我們有時只記得
[00:04:58.640 --> 00:05:00.640]  天父是父親
[00:05:00.640 --> 00:05:02.640]  但是原來聖經裏面除了
[00:05:02.640 --> 00:05:04.840]  父親這個意象之外
[00:05:04.840 --> 00:05:06.840]  神亦都以母親的意象
[00:05:06.840 --> 00:05:09.440]  讓我們明白祂的那種愛
[00:05:09.440 --> 00:05:10.440]  聖經說
[00:05:10.440 --> 00:05:14.640]  婦人焉能忘記她吃奶的嬰孩
[00:05:14.640 --> 00:05:16.440]  即是說有忘記
[00:05:16.440 --> 00:05:18.640]  耶和華卻不忘記你
[00:05:18.640 --> 00:05:20.040]  所以我們知道我們的神
[00:05:20.040 --> 00:05:22.840]  就好像父母一樣愛我們
[00:05:22.840 --> 00:05:25.040]  聖經在《生命紀》也有一個記述
[00:05:25.040 --> 00:05:25.840]  它說
[00:05:25.840 --> 00:05:28.440]  嬰如何搞動那個茶窩
[00:05:28.440 --> 00:05:30.640]  在初嬰上飛翔
[00:05:30.640 --> 00:05:33.840]  展開雙翅接住初嬰
[00:05:33.840 --> 00:05:35.840]  背在兩翼之上
[00:05:35.840 --> 00:05:39.040]  耶和華也照樣獨自引導他
[00:05:39.040 --> 00:05:42.040]  在《生命紀》三十二章十一至十二節
[00:05:42.040 --> 00:05:43.640]  這裡是一個
[00:05:43.640 --> 00:05:47.640]  母嬰教導初嬰飛翔的一個過程
[00:05:47.640 --> 00:05:50.640]  上帝亦都用這個意象讓我們見到
[00:05:50.640 --> 00:05:52.440]  上帝就是這樣引導我們
[00:05:52.440 --> 00:05:54.240]  托住我們的生命
[00:05:54.240 --> 00:05:56.240]  使我們可以成長
[00:05:56.240 --> 00:05:58.440]  無獨有偶在新約裏面
[00:05:58.440 --> 00:06:02.640]  都是用一隻禽鳥來比喻這種母愛
[00:06:02.640 --> 00:06:04.840]  就是剛才大家所讀的經文
[00:06:04.840 --> 00:06:06.240]  母雞
[00:06:06.240 --> 00:06:09.240]  用它的翅膀來保護小雞
[00:06:09.240 --> 00:06:11.440]  在它的懷裏面
[00:06:11.440 --> 00:06:13.240]  是代表一種很溫柔
[00:06:13.240 --> 00:06:18.040]  保護一種朝聚的愛
[00:06:18.040 --> 00:06:20.640]  代表了上帝這種奇妙的愛
[00:06:20.640 --> 00:06:21.640]  我們
[00:06:21.640 --> 00:06:25.440]  我或者再讀一次前面那段經文給大家聽一聽
[00:06:25.440 --> 00:06:28.640]  我們可以在了解經文的時候更加清楚
[00:06:28.640 --> 00:06:29.440]  我讀
[00:06:29.440 --> 00:06:35.040]  盧家福音十三章三十一至三十三有聖經的可以揭開一起看
[00:06:35.040 --> 00:06:36.040]  三十一節說
[00:06:36.040 --> 00:06:40.440]  就在那時有幾個法利塞人來對耶穌說
[00:06:40.440 --> 00:06:43.040]  離開這裡去別處吧
[00:06:43.040 --> 00:06:45.640]  因為希律想殺你
[00:06:45.640 --> 00:06:47.040]  耶穌對他們說
[00:06:47.040 --> 00:06:49.640]  你們去告訴那個狐狸
[00:06:49.640 --> 00:06:50.840]  你看吧
[00:06:50.840 --> 00:06:53.640]  今天明天我趕鬼治病
[00:06:53.640 --> 00:06:57.440]  第三天我的事就成了
[00:06:57.440 --> 00:07:02.440]  雖然這樣今天明天後天我必須向前走
[00:07:02.440 --> 00:07:08.040]  因為先知是不可能在耶路撒冷之外被害的
[00:07:08.040 --> 00:07:09.840]  我們先讀到這裡
[00:07:09.840 --> 00:07:11.440]  我們有幾個問題想問的
[00:07:11.440 --> 00:07:13.640]  第一
[00:07:13.640 --> 00:07:16.040]  為什麼這些法利塞人這麼好心
[00:07:16.040 --> 00:07:18.240]  要提醒耶穌
[00:07:18.240 --> 00:07:21.440]  希律想要殺他
[00:07:21.440 --> 00:07:23.440]  為什麼?
[00:07:23.440 --> 00:07:26.440]  他們不是一向很憎恨耶穌嗎?
[00:07:26.440 --> 00:07:29.840]  所以我們看的時候就發現
[00:07:29.840 --> 00:07:31.040]  耶穌回應他
[00:07:31.040 --> 00:07:33.840]  你跟那個狐狸說
[00:07:33.840 --> 00:07:36.240]  狐狸就說到希律
[00:07:36.240 --> 00:07:42.640]  可能這些法利塞人是受到希律的指使
[00:07:42.640 --> 00:07:43.840]  是想來警告耶穌
[00:07:43.840 --> 00:07:49.040]  叫耶穌不要再留在我的境內傳道
[00:07:49.040 --> 00:07:50.040]  昔日
[00:07:50.040 --> 00:07:54.440]  施洗約翰就是在希律的境內傳道
[00:07:54.440 --> 00:07:56.640]  指責希律的罪惡
[00:07:56.640 --> 00:07:58.640]  所以被希律監禁
[00:07:58.640 --> 00:08:01.440]  最後殺了施洗約翰
[00:08:01.440 --> 00:08:05.440]  或許這也帶來了希律一些不好的明星
[00:08:05.440 --> 00:08:09.040]  因為他殺了一個當時被公認的先知
[00:08:09.040 --> 00:08:11.840]  所以他不想再節外生枝
[00:08:11.840 --> 00:08:15.640]  就透過這些法利塞人來警告耶穌
[00:08:15.640 --> 00:08:17.640]  不要再在這裡傳道
[00:08:17.640 --> 00:08:21.640]  又或者甚至希律本身也沒有說過這些話
[00:08:21.640 --> 00:08:23.640]  就是這些法利塞人
[00:08:23.640 --> 00:08:28.440]  不想耶穌再在他們那裡搗亂城市的秩序
[00:08:28.440 --> 00:08:34.640]  於是就用這些希律的話來騙耶穌
[00:08:34.640 --> 00:08:35.840]  但無論如何
[00:08:35.840 --> 00:08:38.240]  這些法利塞人也不懷好意
[00:08:38.240 --> 00:08:40.840]  不會這麼好心去警告耶穌
[00:08:40.840 --> 00:08:43.640]  他即將有生命的危險
[00:08:43.640 --> 00:08:45.840]  耶穌為什麼會說希律是狐狸呢?
[00:08:45.840 --> 00:08:51.640]  因為這個家族是向來以殘暴嗜血來見稱
[00:08:51.640 --> 00:08:56.440]  大希律就是殺害兩歲嬰孩
[00:08:56.440 --> 00:09:00.240]  在伯利恆城殺害兩歲以下嬰孩的大希律
[00:09:00.240 --> 00:09:01.440]  就不是這個希律
[00:09:01.440 --> 00:09:03.640]  這個希律是希律安提柏
[00:09:03.640 --> 00:09:07.640]  他本身就是施洗約翰
[00:09:07.640 --> 00:09:09.040]  當時監禁施洗約翰
[00:09:09.040 --> 00:09:13.640]  將施洗約翰斬頭的希律安提柏
[00:09:13.640 --> 00:09:18.640]  他也將娶了自己的嫂子為妻
[00:09:18.640 --> 00:09:21.840]  所以你見到這個家族的道德很混亂
[00:09:21.840 --> 00:09:26.240]  所以耶穌就用狐狸來形容他的家族
[00:09:26.240 --> 00:09:30.240]  其實今天有些人我們也會用動物來形容他
[00:09:30.240 --> 00:09:33.240]  有些政治人物我們也會用某種動物來形容他
[00:09:33.240 --> 00:09:35.640]  也是這樣的意思
[00:09:35.640 --> 00:09:36.640]  聖經裡面說
[00:09:36.640 --> 00:09:39.840]  今天、明天和第三天
[00:09:39.840 --> 00:09:40.840]  為什麼會這麼有趣呢?
[00:09:40.840 --> 00:09:42.240]  耶穌說了很多次
[00:09:42.240 --> 00:09:45.440]  今天、明天、後天或者今天、明天、第三天
[00:09:45.440 --> 00:09:47.240]  第三天是什麼意思呢?
[00:09:47.240 --> 00:09:50.640]  耶穌說今天、明天我仍要傳道治病
[00:09:50.640 --> 00:09:52.840]  我要治病趕鬼
[00:09:52.840 --> 00:09:54.040]  就是告訴我們
[00:09:54.040 --> 00:09:56.840]  耶穌不怕他們的威嚇
[00:09:56.840 --> 00:10:00.440]  耶穌仍然要做他天國的事工
[00:10:00.440 --> 00:10:03.040]  彰顯神國道的工作
[00:10:03.040 --> 00:10:05.040]  就是透過治病、趕鬼
[00:10:05.040 --> 00:10:09.640]  神的國道的權柄就臨在地上
[00:10:09.640 --> 00:10:13.640]  而第三天在猶太人的語法裡面
[00:10:13.640 --> 00:10:17.640]  其實是一個不定的將來的時間
[00:10:17.640 --> 00:10:19.440]  大不久的將來
[00:10:19.440 --> 00:10:21.440]  其實我們知道
[00:10:21.440 --> 00:10:24.440]  當耶穌說完這些話沒多久
[00:10:24.440 --> 00:10:28.040]  他就一直向著耶路撒冷進發
[00:10:28.040 --> 00:10:29.440]  他去做什麼呢?
[00:10:29.440 --> 00:10:31.440]  他去耶路撒冷受死
[00:10:31.440 --> 00:10:32.640]  釘十字架
[00:10:32.640 --> 00:10:34.040]  這裡也暗示了
[00:10:34.040 --> 00:10:35.040]  他說
[00:10:35.040 --> 00:10:38.040]  才不會在耶路撒冷之外被害
[00:10:38.040 --> 00:10:42.640]  所以他知道自己的生命將要去哪裡
[00:10:42.640 --> 00:10:44.440]  他也知道自己
[00:10:44.440 --> 00:10:46.640]  明知山有虎
[00:10:46.640 --> 00:10:48.240]  偏向虎山行
[00:10:48.240 --> 00:10:52.240]  這就是耶穌一直的想法
[00:10:52.240 --> 00:10:53.640]  在年初一的時候
[00:10:53.640 --> 00:10:56.640]  我那篇訊息其實就是這篇訊息的上文
[00:10:56.640 --> 00:11:00.240]  我說到天國是一個閘門
[00:11:00.240 --> 00:11:02.640]  耶穌就正正示範給你看
[00:11:02.640 --> 00:11:05.040]  他正在走一條閘門
[00:11:05.040 --> 00:11:07.240]  他正在走一條很艱難的路
[00:11:07.240 --> 00:11:10.240]  但他卻是繼續向前行
[00:11:10.240 --> 00:11:12.640]  一個人面對自己的死亡
[00:11:12.640 --> 00:11:14.440]  他通常會哀哭
[00:11:14.440 --> 00:11:16.840]  為自己的生命短暫來哀哭
[00:11:16.840 --> 00:11:19.840]  但耶穌並沒有為自己哀哭
[00:11:19.840 --> 00:11:23.440]  耶穌是為這個城市來哀哭
[00:11:23.440 --> 00:11:27.240]  在路加福音十九章四十一節
[00:11:27.240 --> 00:11:28.840]  我讀給大家聽
[00:11:28.840 --> 00:11:31.640]  耶穌來到耶路撒冷的門前
[00:11:31.640 --> 00:11:33.640]  他有一個這樣的哀嘆
[00:11:33.640 --> 00:11:34.840]  他說
[00:11:34.840 --> 00:11:39.840]  耶穌快到耶路撒冷看見那城
[00:11:39.840 --> 00:11:42.240]  就為他哀哭說
[00:11:42.240 --> 00:11:44.840]  但願你在你這日子
[00:11:44.840 --> 00:11:47.440]  知道有關你平安的事
[00:11:47.440 --> 00:11:50.440]  不過這事現在是隱藏的
[00:11:50.440 --> 00:11:52.640]  你的眼睛看不出來
[00:11:52.640 --> 00:11:54.440]  因為日子將到
[00:11:54.440 --> 00:11:57.840]  你的仇敵要捉起土裡包圍你
[00:11:57.840 --> 00:12:00.240]  四面困住你
[00:12:00.240 --> 00:12:03.440]  並要消滅你和你裡頭的兒女
[00:12:03.440 --> 00:12:07.840]  連一塊石頭也不留在另一塊石頭上
[00:12:07.840 --> 00:12:12.840]  因為你不知道你蒙眷顧的時候
[00:12:12.840 --> 00:12:15.240]  耶穌為這個城市哀哭
[00:12:15.240 --> 00:12:17.840]  因為他用先知的視野看到
[00:12:17.840 --> 00:12:24.040]  這個城市即將陷入一個極大的災難和悲劇
[00:12:24.040 --> 00:12:29.240]  這件事就正正在耶穌說了這句話三十多年之後
[00:12:29.240 --> 00:12:31.040]  在朱厚六十四年
[00:12:31.040 --> 00:12:33.840]  羅馬城有一次大火
[00:12:33.840 --> 00:12:41.240]  當時的皇帝尼祿就嫁禍基督徒
[00:12:41.240 --> 00:12:44.840]  說他放火燒這個羅馬城
[00:12:44.840 --> 00:12:48.040]  這個城燒了五日五夜
[00:12:48.040 --> 00:12:53.640]  其實真正放火的很多歷史家都相信
[00:12:53.640 --> 00:12:55.240]  是尼祿本身
[00:12:55.240 --> 00:12:58.240]  他趁火打劫
[00:12:58.240 --> 00:13:04.040]  可以打劫羅馬城的富戶
[00:13:04.040 --> 00:13:08.040]  所以後來在朱厚六十六年
[00:13:08.040 --> 00:13:13.040]  有些猶太的憤慮黨
[00:13:13.040 --> 00:13:15.040]  是一班很激進的分子
[00:13:15.040 --> 00:13:17.240]  他們就發起了一個革命
[00:13:17.240 --> 00:13:19.440]  但這個革命很快就被平定
[00:13:19.440 --> 00:13:22.640]  在三年之後就是朱厚七十年
[00:13:22.640 --> 00:13:28.240]  羅馬兵一隊的大軍就去到耶路撒冷的門前
[00:13:28.240 --> 00:13:31.240]  捉起土雷攻這個城
[00:13:31.240 --> 00:13:36.840]  他們攻了這個城大概有四個月零二十五日
[00:13:36.840 --> 00:13:39.240]  在這個城裏面因為剛剛過完節
[00:13:39.240 --> 00:13:41.440]  所以食物都用盡了
[00:13:41.440 --> 00:13:44.440]  他們於是乎沒有東西吃
[00:13:44.440 --> 00:13:46.640]  有飢餓
[00:13:46.640 --> 00:13:47.640]  人吃人
[00:13:47.640 --> 00:13:50.840]  甚至在歷史記載有人吃人的事
[00:13:50.840 --> 00:13:55.440]  所以看到耶穌是一個非常悲慘的景象
[00:13:55.440 --> 00:14:01.240]  這個城裏面死了一百一十萬人
[00:14:01.240 --> 00:14:06.640]  九萬七千人被擄到埃及來作為奴隸
[00:14:06.640 --> 00:14:11.240]  從此猶太人就淪亡在整個歐洲大陸裏面
[00:14:11.240 --> 00:14:14.840]  他們不再在應許之地生活
[00:14:14.840 --> 00:14:17.840]  直到第二次世界大戰的時候
[00:14:17.840 --> 00:14:22.240]  我們見到被希特拉屠殺
[00:14:22.240 --> 00:14:25.640]  於是聯合國憐憫這班人
[00:14:25.640 --> 00:14:29.240]  才讓他們重新在他們的故國立足
[00:14:29.240 --> 00:14:34.240]  所以我們見到他們遇見的是一個多麼恐怖的事
[00:14:34.240 --> 00:14:37.440]  當我們見到一個大城的淪陷
[00:14:37.440 --> 00:14:41.040]  一個榮耀本來稱為平安的城
[00:14:41.040 --> 00:14:43.040]  竟然淪陷的時候
[00:14:43.040 --> 00:14:45.440]  這個曾經是神的居所
[00:14:45.440 --> 00:14:48.440]  神的聖殿本來是這個地方
[00:14:48.440 --> 00:14:54.840]  但是他卻親自拒絕了神的一切先知
[00:14:54.840 --> 00:14:57.040]  甚至耶穌自己來到
[00:14:57.040 --> 00:14:58.440]  神的兒子來到
[00:14:58.440 --> 00:15:02.040]  他親手將祂釘在十字架上
[00:15:02.040 --> 00:15:03.640]  他們還親口說
[00:15:03.640 --> 00:15:07.240]  祂的血歸到我們和我們的兒女身上
[00:15:07.240 --> 00:15:09.440]  這句話彷彿是一句魔咒
[00:15:09.440 --> 00:15:13.840]  就令整個民族陷在這個罪的裏面
[00:15:13.840 --> 00:15:15.440]  纏繞這個民族
[00:15:15.440 --> 00:15:17.640]  自從七十年後亡國
[00:15:17.640 --> 00:15:20.640]  他們一直不能夠回來這個故國
[00:15:20.640 --> 00:15:22.240]  直等到
[00:15:22.240 --> 00:15:24.440]  直等到何時?就是我剛才所說的
[00:15:24.440 --> 00:15:28.440]  到了二次大戰後他們才可以回來
[00:15:28.440 --> 00:15:32.240]  卻是很悲慘地回來
[00:15:32.240 --> 00:15:34.040]  為何會發生這些事?
[00:15:34.040 --> 00:15:36.040]  聖經讓我們見到
[00:15:36.040 --> 00:15:38.240]  曾經有一個耶穌說過的一個比喻
[00:15:38.240 --> 00:15:40.040]  一個惡緣戶
[00:15:40.040 --> 00:15:41.440]  他租了一個地方
[00:15:41.440 --> 00:15:43.640]  租了原住的地方,種了葡萄
[00:15:43.640 --> 00:15:47.240]  但是原住收他稅的時間
[00:15:47.240 --> 00:15:49.240]  派一個僕人去
[00:15:49.240 --> 00:15:51.240]  打他一身,趕他走
[00:15:51.240 --> 00:15:54.240]  派第二個僕人去,殺了他
[00:15:54.240 --> 00:15:58.040]  原住說,我帶我的兒子去
[00:15:58.040 --> 00:15:59.840]  或許會給他面子
[00:15:59.840 --> 00:16:02.240]  派他的兒子去的時候
[00:16:02.240 --> 00:16:04.240]  他甚至將他殺了
[00:16:04.240 --> 00:16:07.040]  他說,你的兒子死了就好了
[00:16:07.040 --> 00:16:09.840]  我們可以佔了你的地
[00:16:09.840 --> 00:16:12.840]  於是這個原住很憤怒
[00:16:12.840 --> 00:16:16.840]  他就說,他要來除滅這些緣戶
[00:16:16.840 --> 00:16:20.840]  將葡萄園轉給別人
[00:16:20.840 --> 00:16:23.840]  這就是為何
[00:16:23.840 --> 00:16:27.040]  這些以色列人會被趕離開
[00:16:27.040 --> 00:16:30.040]  他們曾經上帝所應許的地方
[00:16:30.040 --> 00:16:32.440]  在外面流浪了這麼多年
[00:16:32.440 --> 00:16:34.640]  當我們見到這個景象的時候
[00:16:34.640 --> 00:16:39.640]  我們見到他們拒絕了上帝的保護
[00:16:39.640 --> 00:16:43.240]  上帝告訴他們,祂想招聚他們
[00:16:43.240 --> 00:16:46.440]  好像一隻雞來招聚那些小雞
[00:16:46.440 --> 00:16:49.040]  但是他們卻不願意接受
[00:16:49.040 --> 00:16:52.240]  於是耶穌見到這個景象,祂哀嘆
[00:16:52.240 --> 00:16:54.440]  祂就在剛才的經文裡面說
[00:16:54.440 --> 00:16:57.440]  耶路撒冷啊,耶路撒冷啊
[00:16:57.440 --> 00:16:59.240]  你嘗殺害先知
[00:16:59.240 --> 00:17:01.240]  又用石頭打死那奉差
[00:17:01.240 --> 00:17:03.240]  引渡你這裡來的人
[00:17:03.240 --> 00:17:05.640]  我多少次想聚集你的兒女
[00:17:05.640 --> 00:17:09.240]  好像母雞把小雞聚集在翅膀下
[00:17:09.240 --> 00:17:11.240]  可是你們不願意
[00:17:11.240 --> 00:17:13.640]  看吶,你們的家要怎樣
[00:17:13.640 --> 00:17:15.640]  被廢棄
[00:17:15.640 --> 00:17:18.840]  我告訴你們,你們絕不再見我
[00:17:18.840 --> 00:17:20.040]  直等到你們說
[00:17:20.040 --> 00:17:23.840]  奉主明來的是應當稱重的
[00:17:23.840 --> 00:17:26.040]  為何他們的家會被廢棄
[00:17:26.040 --> 00:17:27.640]  因為他拒絕
[00:17:27.640 --> 00:17:30.840]  那一位創造天地萬物的主宰
[00:17:30.840 --> 00:17:34.040]  神多次容忍他這個民族
[00:17:34.040 --> 00:17:36.440]  甚至他們殺害很多神的先知
[00:17:36.440 --> 00:17:40.840]  神的派去奉差宣講神訊息的人
[00:17:40.840 --> 00:17:43.240]  但是神都說,祂很愛他們
[00:17:43.240 --> 00:17:46.640]  好像母雞想招聚這些小雞一樣
[00:17:46.640 --> 00:17:48.240]  但是他們不願意
[00:17:48.240 --> 00:17:51.840]  所以他們就暴露在受敵的視線底下
[00:17:51.840 --> 00:17:53.840]  所以他們任人魚肉
[00:17:53.840 --> 00:17:55.440]  是自己拿回來的
[00:17:55.440 --> 00:17:57.640]  因為他們離開神的保護
[00:17:57.640 --> 00:18:00.840]  不是神不願意來保護他們
[00:18:00.840 --> 00:18:03.040]  當我看見這個訊息的時間
[00:18:03.040 --> 00:18:05.240]  我自己也會想
[00:18:05.240 --> 00:18:07.640]  我們有沒有一些反省的空間
[00:18:07.640 --> 00:18:09.040]  我們自己作為基督徒
[00:18:09.040 --> 00:18:14.440]  有沒有時候我們會離開了上帝的保護
[00:18:14.440 --> 00:18:19.040]  我們不知道大家有沒有拿這份靈修的雜誌
[00:18:19.040 --> 00:18:20.640]  靈修雜誌的前面
[00:18:20.640 --> 00:18:25.840]  我們這期有三個很特別的訊息想給大家知道
[00:18:25.840 --> 00:18:28.840]  就是醒思、簡約和共享
[00:18:28.840 --> 00:18:30.840]  第一點是醒思
[00:18:30.840 --> 00:18:33.840]  我也想和大家去醒思一下自己
[00:18:33.840 --> 00:18:36.640]  究竟在我們自己信徒的生命裡面
[00:18:36.640 --> 00:18:37.840]  有沒有時候
[00:18:37.840 --> 00:18:39.640]  神其實很想保護我們
[00:18:39.640 --> 00:18:42.240]  我們卻是離開了神的保護呢?
[00:18:42.240 --> 00:18:44.440]  我們會不會好像猶太人一樣
[00:18:44.440 --> 00:18:49.640]  我們斷然地去拒絕上帝對我們的愛
[00:18:49.640 --> 00:18:54.240]  神用最直接聖經的說話會提醒我們
[00:18:54.240 --> 00:18:56.840]  透過聖靈的微聲會提醒我們
[00:18:56.840 --> 00:19:00.640]  甚至有時神會用很清楚上帝的僕人
[00:19:00.640 --> 00:19:02.640]  透過講道、講壇
[00:19:02.640 --> 00:19:05.040]  或者不同的執事長者
[00:19:05.040 --> 00:19:07.040]  會給我們這些提醒
[00:19:07.040 --> 00:19:09.840]  但我們有時左耳入右耳出
[00:19:09.840 --> 00:19:14.040]  我們會不肯去聆聽這些說話
[00:19:14.040 --> 00:19:16.640]  於是神用了一個極端的手法
[00:19:16.640 --> 00:19:18.240]  透過一些普通的人
[00:19:18.240 --> 00:19:20.040]  可能會跟我們講一些說話
[00:19:20.040 --> 00:19:21.840]  講完之後我們會
[00:19:21.840 --> 00:19:23.840]  為什麼這個僕人講的話
