
[00:00:00.000 --> 00:00:02.540]  各位弟兄姊妹新年蒙福
[00:08:11.800 --> 00:08:16.440]  剛剛把我們傳統體系的觀念反過來
[00:08:16.440 --> 00:08:18.960]  那個代表正義力量
[00:08:18.960 --> 00:08:20.240]  那個法海
[00:08:20.240 --> 00:08:22.600]  那個宗教的人物
[00:08:22.600 --> 00:08:25.640]  其實他的內心是有偏情
[00:08:25.640 --> 00:08:28.360]  代表著是軟葉的蛇
[00:08:28.360 --> 00:08:32.680]  其實他有一種人性善良的心
[00:08:32.680 --> 00:08:36.640]  很多這個小說的微妙複雜性
[00:08:36.640 --> 00:08:42.480]  就在那種人與獸和正與邪之間
[00:08:42.480 --> 00:08:47.440]  那種莫測交纏裏面表達了出來
[00:08:47.440 --> 00:08:50.880]  西方如果你看西方的神話傳說
[00:08:50.880 --> 00:08:53.360]  蛇就比較偏面
[00:08:53.360 --> 00:08:55.720]  譬如說有部希臘的電影
[00:08:55.720 --> 00:08:59.880]  就講一個英雄在地中海迴航的時候
[00:08:59.880 --> 00:09:01.200]  就去到一個島
[00:09:01.200 --> 00:09:04.520]  島裏面有一個女人
[00:09:04.520 --> 00:09:05.840]  這個女人很可怕
[00:09:05.840 --> 00:09:08.080]  一看到你雞毛皮就動
[00:09:08.080 --> 00:09:12.360]  然後頭髮是一條條動起來的蛇
[00:09:12.360 --> 00:09:14.680]  蛇髮魔女
[00:09:14.680 --> 00:09:17.400]  還有九頭蛇
[00:09:17.400 --> 00:09:19.680]  在西方的心理學
[00:09:19.680 --> 00:09:23.320]  蛇亦都是比較偏面的
[00:09:23.320 --> 00:09:25.600]  例如心理學家弗洛伊德
[00:09:25.600 --> 00:09:28.400]  認為當你夢見一條蛇的時候
[00:09:28.400 --> 00:09:29.720]  代表甚麼呢?
[00:09:29.720 --> 00:09:32.720]  他就解釋是性的一種象徵
[00:09:32.720 --> 00:09:36.240]  而且蛇是代表人性裏面
[00:09:36.240 --> 00:09:39.880]  恐懼、陰暗的一面
[00:09:39.880 --> 00:09:42.600]  我記得以前有兩部舊的電影
[00:09:42.600 --> 00:09:45.320]  MC,你先不要按機
[00:09:45.320 --> 00:09:49.080]  我一講你,他馬上去檢查那部電影在哪裏
[00:09:49.080 --> 00:09:50.560]  很快就出來了
[00:09:50.560 --> 00:09:53.560]  一部是《功夫》
[00:09:53.560 --> 00:09:56.080]  不是周星馳那部
[00:09:56.080 --> 00:09:57.400]  是一個西人
[00:09:57.400 --> 00:09:59.800]  大衛卡拉丁那部
[00:09:59.800 --> 00:10:03.160]  講一個西人的少林寺皇上
[00:10:03.160 --> 00:10:04.720]  就在一個山洞裏面
[00:10:04.720 --> 00:10:07.240]  見到一個和他一模一樣的人打
[00:10:07.240 --> 00:10:11.600]  打到最後打死了對手之後
[00:10:11.600 --> 00:10:13.480]  將他的臉一剝
[00:10:13.480 --> 00:10:16.520]  那個人原來就是他自己
[00:10:16.520 --> 00:10:18.800]  很有心理上的象徵
[00:10:18.800 --> 00:10:23.520]  另一部就講英國一個傳說的皇帝
[00:10:23.520 --> 00:10:24.880]  叫做阿瑟王
[00:10:24.880 --> 00:10:26.200]  King Arthur
[00:10:26.200 --> 00:10:28.600]  那部電影叫做《Camelot》
[00:10:28.600 --> 00:10:31.600]  這個阿瑟王是很出名的
[00:10:31.600 --> 00:10:34.800]  他有一個玄卓武士
[00:10:34.800 --> 00:10:39.600]  還有一個智囊的領導人物
[00:10:39.600 --> 00:10:42.480]  叫做梅林一個術士
[00:10:42.480 --> 00:10:45.720]  是他一個屬靈上的道士
[00:10:45.720 --> 00:10:49.320]  這個《Camelot》裏面有一個樹林
[00:10:49.320 --> 00:10:53.520]  然後這個阿瑟王就走入樹林裏面
[00:10:53.520 --> 00:10:55.120]  他很迷惘
[00:10:55.120 --> 00:10:57.720]  自己的太太喜歡了他自己的手下
[00:10:57.720 --> 00:10:59.160]  一個武士
[00:10:59.160 --> 00:11:02.360]  在當中三國戀愛
[00:11:02.360 --> 00:11:04.960]  他在當中見到一條蛇
[00:11:04.960 --> 00:11:06.440]  於是他跟他打
[00:11:06.440 --> 00:11:07.720]  打人殺了一條蛇
[00:11:07.720 --> 00:11:10.160]  那條蛇就是他自己
[00:11:10.160 --> 00:11:11.760]  無論《功夫》這部電影
[00:11:11.760 --> 00:11:15.760]  或者《Camelot》是一種心理的分析
[00:11:15.760 --> 00:11:17.720]  就是說其實我們的敵人
[00:11:17.720 --> 00:11:20.120]  還有我們恐懼的一些東西
[00:11:20.120 --> 00:11:23.120]  是來自我們內心深處潛意識
[00:11:23.120 --> 00:11:24.520]  我們的經歷
[00:11:24.520 --> 00:11:27.480]  或者我們人性裏面弱點的東西
[00:11:27.480 --> 00:11:30.600]  我們將它投射在我們的仇敵
[00:11:30.600 --> 00:11:34.840]  在我們不喜歡那些人的身上
[00:11:34.840 --> 00:11:37.360]  這個演繹給蛇
[00:11:37.360 --> 00:11:41.160]  給我們看到蛇很代表人性裏面
[00:11:41.160 --> 00:11:42.480]  潛意識裏面
[00:11:42.480 --> 00:11:43.680]  夢裏面
[00:11:43.680 --> 00:11:44.920]  一種陰暗
[00:11:44.920 --> 00:11:47.320]  是人性不敢面對
[00:11:47.320 --> 00:11:50.160]  但卻是要處理的一樣東西
[00:11:50.160 --> 00:11:51.760]  你們看成語
[00:11:51.760 --> 00:11:52.960]  中國的成語
[00:11:52.960 --> 00:11:56.560]  我很少找到一句是比較正面
[00:11:56.560 --> 00:11:57.880]  譬如你問人
[00:11:57.880 --> 00:12:00.560]  一堆堆結黨很好
[00:12:00.560 --> 00:12:02.440]  你們蛇鼠一窩
[00:12:02.440 --> 00:12:04.640]  讚他們不讚他們
[00:12:04.640 --> 00:12:06.600]  你問你多帥
[00:12:06.600 --> 00:12:07.960]  蛇頭鼠眼
[00:12:07.960 --> 00:12:10.640]  你讚他們罵他們
[00:12:10.640 --> 00:12:11.640]  或者說
[00:12:11.640 --> 00:12:13.000]  這裡很複雜
[00:12:13.000 --> 00:12:15.480]  龍蛇混雜
[00:12:15.480 --> 00:12:17.680]  指人背景不好
[00:12:17.680 --> 00:12:20.280]  叫牛鬼蛇神
[00:12:20.280 --> 00:12:22.600]  指人做事不力
[00:12:22.600 --> 00:12:24.760]  就叫死蛇爛鱔
[00:12:24.760 --> 00:12:26.920]  講人有頭威無尾陣
[00:12:26.920 --> 00:12:29.480]  叫虎頭蛇尾
[00:12:29.480 --> 00:12:30.840]  蛇結心腸
[00:12:30.840 --> 00:12:32.960]  杯弓蛇丸
[00:12:32.960 --> 00:12:34.520]  或蛇添足
[00:12:34.520 --> 00:12:36.920]  都是不好的
[00:12:36.920 --> 00:12:42.440]  甚至有些說貪心
[00:12:42.440 --> 00:12:45.320]  人心不足蛇吞象
[00:12:45.320 --> 00:12:47.560]  蛇吞牛就聽過
[00:12:47.560 --> 00:12:49.640]  蛇吞黃鯨
[00:12:49.640 --> 00:12:51.680]  蛇吞羊都有
[00:12:51.680 --> 00:12:55.400]  蛇吞象我就沒見過
[00:12:55.400 --> 00:12:57.240]  但在香港新界
[00:12:57.240 --> 00:13:00.040]  的確有將整隻狗
[00:13:00.040 --> 00:13:01.560]  整隻羊
[00:13:01.560 --> 00:13:03.200]  甚至整隻牛
[00:13:03.200 --> 00:13:04.440]  都吞了下去
[00:13:04.440 --> 00:13:05.920]  大網蛇
[00:13:05.920 --> 00:13:09.200]  牠的下顎是很厲害的
[00:13:09.200 --> 00:13:11.480]  能夠脫臼
[00:13:11.480 --> 00:13:12.800]  張開都不夠
[00:13:12.800 --> 00:13:14.000]  脫臼
[00:13:14.000 --> 00:13:17.560]  將食物吞下去
[00:13:17.560 --> 00:13:21.040]  在肚子裡靠胃液
[00:13:21.040 --> 00:13:21.960]  幾天
[00:13:21.960 --> 00:13:23.920]  大冷蛇躺在那裡
[00:13:23.920 --> 00:13:25.120]  以後就不能動了
[00:13:25.120 --> 00:13:27.120]  幾天將牠那隻
[00:13:27.120 --> 00:13:29.440]  完全沒咬過的
[00:13:29.440 --> 00:13:33.160]  這隻大的動物消化
[00:13:33.160 --> 00:13:36.120]  牛就已經很厲害了
[00:13:36.120 --> 00:13:37.320]  最大的網蛇
[00:13:37.320 --> 00:13:38.720]  一餐一隻牛
[00:13:38.720 --> 00:13:40.680]  如果吞了一大群象
[00:13:40.680 --> 00:13:41.400]  多厲害
[00:13:41.400 --> 00:13:43.000]  人心不足
[00:13:43.000 --> 00:13:45.320]  這個我想是一個比喻
[00:13:45.320 --> 00:13:48.640]  連大群象都吞下去
[00:13:48.640 --> 00:13:53.000]  聖經裡面說蛇是怎樣呢
[00:13:53.000 --> 00:13:55.400]  當我們仔細去看聖經
[00:13:55.400 --> 00:13:56.640]  你會發現到
[00:13:56.640 --> 00:13:58.320]  聖經對蛇的觀念
[00:13:58.320 --> 00:14:00.000]  和我們一般的理解
[00:14:00.000 --> 00:14:01.640]  也都不同
[00:14:01.640 --> 00:14:03.320]  特別深入研究
[00:14:03.320 --> 00:14:05.000]  中文聖經裡面
[00:14:05.000 --> 00:14:09.040]  大概有六十五節的經文
[00:14:09.040 --> 00:14:10.680]  提到蛇的
[00:14:10.680 --> 00:14:13.880]  提到有很多類的蛇
[00:14:13.880 --> 00:14:15.480]  比如說火蛇
[00:14:15.480 --> 00:14:16.720]  快蛇
[00:14:16.720 --> 00:14:17.920]  箭蛇
[00:14:17.920 --> 00:14:19.200]  毀蛇
[00:14:19.200 --> 00:14:22.600]  這些的不同類別
[00:14:22.600 --> 00:14:23.640]  英文聖經
[00:14:23.640 --> 00:14:25.640]  你就找的經文不同
[00:14:25.640 --> 00:14:30.240]  因為在乎你是查snake這個詞
[00:14:30.240 --> 00:14:34.240]  還是查serpent這個詞
[00:14:34.240 --> 00:14:37.080]  而中文聖經所譯的蛇
[00:14:37.080 --> 00:14:39.520]  其實有些大英家說的
[00:14:39.520 --> 00:14:41.080]  未必是蛇
[00:14:41.080 --> 00:14:42.760]  比如有一種蛇
[00:14:42.760 --> 00:14:44.920]  叫做快蛇
[00:14:44.920 --> 00:14:46.680]  在御賽書裡面
[00:14:46.680 --> 00:14:48.960]  有些是翻譯做鱷魚
[00:14:48.960 --> 00:14:50.800]  其實是一種鱷魚
[00:14:50.800 --> 00:14:54.760]  或者有一種叫箭蛇
[00:14:54.760 --> 00:14:56.320]  在舊約聖經裡面
[00:14:56.320 --> 00:14:57.720]  有些人的翻譯
[00:14:57.720 --> 00:14:59.680]  就叫做貓頭鷹
[00:14:59.680 --> 00:15:00.560]  我不知道為什麼
[00:15:00.560 --> 00:15:03.680]  我們中文和合本的聖經
[00:15:03.680 --> 00:15:05.960]  當時可能對動物的認識
[00:15:05.960 --> 00:15:07.920]  或者智慧不夠
[00:15:07.920 --> 00:15:11.680]  就是用了這個字眼
[00:15:11.680 --> 00:15:14.800]  在六十五節聖經裡面
[00:15:14.800 --> 00:15:16.880]  我經過仔細詳細去看
[00:15:16.880 --> 00:15:20.360]  我將它歸為四類
[00:15:20.360 --> 00:15:23.440]  有兩方面說蛇是負面的
[00:15:23.440 --> 00:15:28.000]  有兩方面說蛇是積極和正面的
[00:15:28.000 --> 00:15:31.320]  首先蛇最普遍的一個代表
[00:15:31.320 --> 00:15:33.200]  就是代表撒旦
[00:15:33.200 --> 00:15:34.720]  代表魔鬼
[00:15:34.720 --> 00:15:37.160]  代表邪惡力量
[00:15:37.160 --> 00:15:39.840]  它的名字叫做古蛇
[00:15:39.840 --> 00:15:42.960]  或者是大龍
[00:15:42.960 --> 00:15:45.320]  我們發現到
[00:15:45.320 --> 00:15:49.280]  好像《創世紀》第三章的經文說
[00:15:49.280 --> 00:15:54.000]  蛇比田野一切活物更加狡猾
[00:15:54.000 --> 00:15:59.080]  因此它被撒旦揀選分別出來
[00:15:59.080 --> 00:16:05.720]  使用它成為試探攻擊的工具
[00:16:05.720 --> 00:16:07.880]  所以這裡給我們提醒
[00:16:07.880 --> 00:16:10.800]  為什麼在云云眾生
[00:16:10.800 --> 00:16:13.040]  神所創造的萬物裡面
[00:16:13.040 --> 00:16:16.040]  為什麼不是貓又不是老鼠
[00:16:16.040 --> 00:16:17.520]  又不是蜘蛛
[00:16:17.520 --> 00:16:18.840]  又不是牛
[00:16:18.840 --> 00:16:20.120]  又不是恐龍
[00:16:20.120 --> 00:16:23.240]  是偏偏蛇被揀選
[00:16:23.240 --> 00:16:29.680]  成為令人跌倒和犯罪的工具
[00:16:29.680 --> 00:16:33.000]  是因為它在受造物當中
[00:16:33.000 --> 00:16:34.120]  它比較狡猾
[00:16:34.120 --> 00:16:36.440]  有狡猾的本性
[00:16:36.440 --> 00:16:38.440]  所以狡猾的本性
[00:16:38.440 --> 00:16:41.920]  令到它成為撒旦的工具
[00:16:41.920 --> 00:16:44.800]  就好像撒旦進入猶大的心
[00:16:44.800 --> 00:16:47.120]  使它出賣耶穌一樣
[00:16:47.120 --> 00:16:49.440]  神會揀選正直的人
[00:16:49.440 --> 00:16:50.920]  有信心的人
[00:16:50.920 --> 00:16:51.960]  公義的人
[00:16:51.960 --> 00:16:55.400]  使用它成就神國的大業
[00:16:55.400 --> 00:17:00.080]  撒旦亦都會同樣揀選一些不義的人
[00:17:00.080 --> 00:17:02.600]  揀選一些不正直的人
[00:17:02.600 --> 00:17:05.320]  揀選一些良心有偏歪的人
[00:17:05.320 --> 00:17:09.320]  來成就它摧毀世界的工具
[00:17:09.320 --> 00:17:11.640]  所以我們人在這裡
[00:17:11.640 --> 00:17:14.160]  要站在一個地方
[00:17:14.160 --> 00:17:16.080]  要做一個選擇
[00:17:16.080 --> 00:17:17.840]  究竟我們信眾神
[00:17:17.840 --> 00:17:20.280]  還是純正的惡者
[00:17:20.280 --> 00:17:22.440]  究竟我們要為虎作章
[00:17:22.440 --> 00:17:23.800]  助紂為虐
[00:17:23.800 --> 00:17:27.520]  還是我們要做神的器皿和工具呢?
[00:17:27.520 --> 00:17:31.320]  雖然蛇所代表的撒旦
[00:17:31.320 --> 00:17:32.920]  是被摔下
[00:17:32.920 --> 00:17:35.600]  被瘟在火壺裡
[00:17:35.600 --> 00:17:37.760]  但是蛇作為工具
[00:17:37.760 --> 00:17:40.040]  它都不是好得去哪裏
[00:17:40.040 --> 00:17:41.480]  它被咒詛
[00:17:41.480 --> 00:17:44.440]  是必用肚子行走
[00:17:44.440 --> 00:17:47.480]  終身吃土
[00:17:47.480 --> 00:17:49.200]  所以無論舊約新約
[00:17:49.200 --> 00:17:52.680]  講到蛇所代表的邪惡力量
[00:17:52.680 --> 00:17:54.320]  和撒旦工具
[00:17:54.320 --> 00:17:55.920]  都要面對審判
[00:17:55.920 --> 00:17:58.560]  面對大刀的刑罰
[00:17:58.560 --> 00:18:02.720]  和在流亡的火壺裏面
[00:18:02.720 --> 00:18:04.200]  中國人有句話
[00:18:04.200 --> 00:18:08.120]  真是正是應合這裡給我們提醒
[00:18:08.120 --> 00:18:11.480]  莫以小善而不為
[00:18:11.480 --> 00:18:14.720]  莫以小惡而為之
[00:18:14.720 --> 00:18:16.160]  有些事瑣瑣碎碎
[00:18:16.160 --> 00:18:18.440]  我做都是大事
[00:18:18.440 --> 00:18:21.200]  你錯覺了一個小善
[00:18:21.200 --> 00:18:24.560]  但是能夠成就大業的機會
[00:18:24.560 --> 00:18:27.240]  這些無相干
[00:18:27.240 --> 00:18:28.960]  都辛苦到這樣
[00:18:28.960 --> 00:18:30.520]  放鬆一下自己
[00:18:30.520 --> 00:18:33.320]  你就在一善之差裏面
[00:18:33.320 --> 00:18:37.280]  摧毀了你整生所建立的工業
[00:18:37.280 --> 00:18:39.720]  所以中國人這句話很有智慧
[00:18:39.720 --> 00:18:42.520]  莫以小善而不為
[00:18:42.520 --> 00:18:46.520]  莫以小惡放鬆自己而為之
[00:18:46.520 --> 00:18:47.960]  好了,沒那麼厲害
[00:18:47.960 --> 00:18:51.000]  但是都是代表不潔的
[00:18:51.000 --> 00:18:55.200]  蛇是代表不潔的類別
[00:18:55.200 --> 00:18:56.880]  不值得之外
[00:18:56.880 --> 00:19:00.240]  亦都不看得,不參與得
[00:19:00.240 --> 00:19:03.680]  我們看見施洗約翰和主耶穌
[00:19:03.680 --> 00:19:08.080]  都用了一個非常之嚴厲的說話
