
[00:00:00.000 --> 00:00:04.480]  信心是我們基督徒信仰生活當中
[00:01:49.440 --> 00:01:50.740]  所以我們有五官
[00:01:50.740 --> 00:01:53.100]  我們能夠聽見 我們能夠看見
[00:01:53.100 --> 00:01:55.240]  我們的鼻子能夠聞到
[00:01:55.240 --> 00:02:00.640]  這都是讓我們與物質世界接觸的器官
[00:02:00.640 --> 00:02:03.700]  那同樣今天信心
[00:02:03.700 --> 00:02:05.600]  其實你可以把它看成
[00:02:05.600 --> 00:02:09.640]  是神所賜給我們一個屬靈的器官
[00:02:09.640 --> 00:02:14.840]  是掌管著我們跟屬靈世界的接觸
[00:02:14.840 --> 00:02:19.640]  我們的五官是掌管著我們與物質世界的接觸
[00:02:19.640 --> 00:02:23.340]  信心是一種屬靈的能力跟器官
[00:02:23.340 --> 00:02:27.740]  掌管著我們跟屬靈世界的接觸
[00:02:27.740 --> 00:02:29.400]  我們看見信心的裡面
[00:02:29.400 --> 00:02:31.400]  我們可以看見
[00:02:31.400 --> 00:02:33.200]  那肉眼看不見
[00:02:33.200 --> 00:02:36.840]  能夠看見那個屬靈的事情
[00:02:36.840 --> 00:02:40.000]  這個看見不是出於人的感覺
[00:02:40.000 --> 00:02:43.040]  這個看見不是出於人的想像
[00:02:43.040 --> 00:02:47.340]  這個看見是出於神話語的光照
[00:02:47.340 --> 00:02:51.340]  跟你媽說出於神話語的光照跟她說
[00:02:51.340 --> 00:02:53.140]  就好像你眼睛
[00:02:53.140 --> 00:02:56.840]  你眼睛是有看見的功能的
[00:02:56.840 --> 00:02:59.240]  但我請問你如果沒有光
[00:02:59.240 --> 00:03:02.340]  你可不可以看得見
[00:03:02.340 --> 00:03:04.940]  雖然眼睛是有看見的功能
[00:03:04.940 --> 00:03:06.440]  但如果沒有光
[00:03:06.440 --> 00:03:08.600]  你還是看不見
[00:03:08.600 --> 00:03:09.540]  同樣的道理
[00:03:09.540 --> 00:03:13.440]  其實今天是信心是神放在我們屬靈的器官
[00:03:13.440 --> 00:03:14.800]  同樣你需要光
[00:03:14.800 --> 00:03:19.240]  這個光是一種神話語的光照
[00:03:19.240 --> 00:03:20.940]  以前我們還不認識主的時候
[00:03:20.940 --> 00:03:22.740]  我們信心是看不見
[00:03:22.740 --> 00:03:24.940]  信心是沒有用處的
[00:03:24.940 --> 00:03:26.440]  當我們還不認識主的時候
[00:03:26.440 --> 00:03:28.040]  沒有神的話語在我們裡面
[00:03:28.040 --> 00:03:31.740]  就好像眼睛在黑暗中什麼都看不見
[00:03:31.740 --> 00:03:32.740]  可是什麼時候
[00:03:32.740 --> 00:03:35.140]  當我們信了主之後
[00:03:35.140 --> 00:03:38.140]  同樣有一天神的話語來光照我們之後
[00:03:38.140 --> 00:03:41.440]  我們裡面的信心就被恢復了
[00:03:41.440 --> 00:03:43.040]  以前我們肉體的眼睛
[00:03:43.040 --> 00:03:45.440]  只能夠看見這個有形的世界
[00:03:45.440 --> 00:03:48.540]  我們看不見有形世界背後的真神
[00:03:48.540 --> 00:03:50.640]  所以我們用來用去用我們的五官
[00:03:50.640 --> 00:03:52.540]  我們不懂得運用我們的信心
[00:03:52.540 --> 00:03:55.040]  所以我們不認識真神
[00:03:55.040 --> 00:03:58.940]  但什麼時候當神的話語光照了
[00:03:58.940 --> 00:04:01.740]  我們的信心被恢復了
[00:04:01.740 --> 00:04:04.040]  我們就開始能夠看見
[00:04:04.040 --> 00:04:08.240]  在這個有形世界背後的一個屬靈的世界
[00:04:08.240 --> 00:04:11.740]  看見有一位真神的存在
[00:04:11.740 --> 00:04:13.140]  所以羅馬書第一章二十節
[00:04:13.140 --> 00:04:14.740]  很清楚解釋這件事情
[00:04:14.740 --> 00:04:16.140]  自從造天地以來
[00:04:16.140 --> 00:04:18.540]  神的永恆和神性是明明可知
[00:04:18.540 --> 00:04:19.840]  雖然是眼不能見
[00:04:19.840 --> 00:04:21.040]  但藉著所造之物
[00:04:21.040 --> 00:04:24.540]  就可以曉得教人無可推諉
[00:04:24.540 --> 00:04:26.640]  雖然肉眼看不見
[00:04:26.640 --> 00:04:28.840]  但當神的話語一光照
[00:04:28.840 --> 00:04:30.940]  我們信心被恢復了
[00:04:30.940 --> 00:04:35.340]  我們就開始能夠看見屬靈的事物
[00:04:35.340 --> 00:04:37.940]  所以A.W. Tozer曾經這樣說
[00:04:37.940 --> 00:04:41.140]  他說信心不是我們要去創造
[00:04:41.140 --> 00:04:42.640]  什麼新的事物
[00:04:42.640 --> 00:04:44.440]  從來不是
[00:04:44.440 --> 00:04:47.240]  信心只是要去認定
[00:04:47.240 --> 00:04:50.140]  那個已經存在的事物
[00:04:50.140 --> 00:04:51.140]  我再說一次
[00:04:51.140 --> 00:04:56.340]  信心他說不是要去創造一個新的事物
[00:04:56.340 --> 00:04:59.640]  信心只不過去認定
[00:04:59.640 --> 00:05:02.440]  那個已經存在的事物
[00:05:02.440 --> 00:05:05.340]  神早已經存在
[00:05:05.340 --> 00:05:08.640]  信心只不過認定神的存在
[00:05:08.640 --> 00:05:09.940]  Amen
[00:05:09.940 --> 00:05:13.240]  神的恩典早已經為我們預備
[00:05:13.240 --> 00:05:15.540]  信心只不過是認定
[00:05:15.540 --> 00:05:19.140]  那個已經為我們預備一切的恩典
[00:05:19.140 --> 00:05:20.940]  所以希伯來書作者才這樣說
[00:05:20.940 --> 00:05:24.040]  信是所望之事的實底
[00:05:24.040 --> 00:05:26.140]  是未見之事的確距
[00:05:26.140 --> 00:05:31.740]  這個實底跟確距都是已經存在的事物
[00:05:31.740 --> 00:05:34.740]  信心只不過去認定
[00:05:34.740 --> 00:05:37.240]  這個已經存在的事物
[00:05:37.240 --> 00:05:42.640]  認定這個實底認定那個確距而已
[00:05:42.640 --> 00:05:47.140]  所以其實一個得勝的信心
[00:05:47.140 --> 00:05:51.040]  基本上就是一種看見
[00:05:51.040 --> 00:05:52.440]  你要在信心得勝
[00:05:52.440 --> 00:05:54.940]  就是必須要看見看見什麼
[00:05:54.940 --> 00:05:58.240]  要看見那屬神的事情
[00:05:58.240 --> 00:06:00.240]  是你右眼看不見
[00:06:00.240 --> 00:06:01.640]  但在靈裡面
[00:06:01.640 --> 00:06:04.640]  神給你一個信心的器官
[00:06:04.640 --> 00:06:07.140]  當神的話語光照下來
[00:06:07.140 --> 00:06:08.940]  你信心恢復了
[00:06:08.940 --> 00:06:11.940]  你就開始能夠看見
[00:06:11.940 --> 00:06:13.840]  在今天我們剛才讀的很長的經文
[00:06:13.840 --> 00:06:14.840]  七節的經文裡面
[00:06:14.840 --> 00:06:18.040]  其實我們看有三個人物
[00:06:18.040 --> 00:06:22.140]  這三個人物都是在信心裡面能夠看見
[00:06:22.140 --> 00:06:24.840]  看見那屬神的事情
[00:06:24.840 --> 00:06:27.840]  而最終他們就能夠得勝
[00:06:27.840 --> 00:06:29.740]  他們一切的環境
[00:06:29.740 --> 00:06:31.640]  所以我們今天很快地來勾住
[00:06:31.640 --> 00:06:35.040]  這三個人物跟他們的看見
[00:06:35.040 --> 00:06:37.340]  第一個我們看見亞伯
[00:06:37.340 --> 00:06:40.240]  因著信看見神的道路
[00:06:40.240 --> 00:06:45.040]  跟你們說因著信看見神的道路
[00:06:45.040 --> 00:06:47.840]  那舊約很清楚地告訴我們
[00:06:47.840 --> 00:06:52.140]  亞伯跟該隱其實都是亞當的兒子
[00:06:52.140 --> 00:06:55.540]  當亞當犯罪離開伊甸園之後
[00:06:55.540 --> 00:06:57.940]  神就為亞當下蛙
[00:06:57.940 --> 00:06:59.740]  宰殺了一隻羊羔
[00:06:59.740 --> 00:07:00.540]  記得嗎
[00:07:00.540 --> 00:07:02.840]  為他們穿了一個皮衣
[00:07:02.840 --> 00:07:04.540]  叫他們穿上
[00:07:04.540 --> 00:07:06.040]  為什麼要穿上皮衣呢
[00:07:06.040 --> 00:07:08.840]  這個皮衣就預表到
[00:07:08.840 --> 00:07:13.440]  將來神為人類所預備的救恩
[00:07:13.440 --> 00:07:14.840]  所以神在舊約裡面
[00:07:14.840 --> 00:07:18.640]  吩咐人說一定要獻上流血的祭物
[00:07:18.640 --> 00:07:19.840]  很重要
[00:07:19.840 --> 00:07:20.440]  為什麼
[00:07:20.440 --> 00:07:23.140]  因為這個血是預表到耶穌基督
[00:07:23.140 --> 00:07:25.440]  將來在十字架上
[00:07:25.440 --> 00:07:29.140]  為我們流血的救贖的恩典
[00:07:29.140 --> 00:07:33.440]  所以這個血的祭物是非常重要的
[00:07:33.440 --> 00:07:34.740]  如果你熟悉舊約的故事
[00:07:34.740 --> 00:07:35.540]  如果你不熟悉的話
[00:07:35.540 --> 00:07:38.340]  我真的鼓勵你回去好好讀一下創世紀
[00:07:38.340 --> 00:07:40.240]  我今天講的故事都在創世紀
[00:07:40.240 --> 00:07:41.440]  今天早上你一定跟我說
[00:07:41.440 --> 00:07:43.540]  莫斯我一個都沒聽過這個故事
[00:07:43.540 --> 00:07:46.240]  回去讀一下創世紀
[00:07:46.240 --> 00:07:48.140]  今天沒有時間跟你講很長的故事
[00:07:48.140 --> 00:07:51.340]  但是就是簡短把重要的告訴你
[00:07:51.340 --> 00:07:55.040]  我們看在當時亞伯跟該隱都是亞當的孩子
[00:07:55.040 --> 00:07:56.940]  亞伯是牧羊人
[00:07:56.940 --> 00:07:59.240]  那該隱是種地的
[00:07:59.240 --> 00:08:01.840]  有一天他們要一起獻祭給神
[00:08:01.840 --> 00:08:06.040]  亞伯就從他的羊群中找到一個最好的羊羔
[00:08:06.040 --> 00:08:08.440]  宰殺了獻祭給神
[00:08:08.440 --> 00:08:10.340]  該隱就從地上的種地
[00:08:10.340 --> 00:08:13.840]  把最好的菜蔬獻上給神
[00:08:13.840 --> 00:08:18.340]  本來應該想該隱也是蠻好的
[00:08:18.340 --> 00:08:19.740]  種地辛辛苦苦種地
[00:08:19.740 --> 00:08:21.240]  種完地把最好的菜蔬送給神
[00:08:21.240 --> 00:08:22.240]  又怎麼不好呢
[00:08:22.240 --> 00:08:25.940]  沒想到神一點都不看重該隱的祭物
[00:08:25.940 --> 00:08:29.340]  反而看重亞伯的祭物
[00:08:29.340 --> 00:08:34.140]  有時候想想真的該隱也是蠻不公平的
[00:08:34.140 --> 00:08:35.640]  覺得好像大報不平
[00:08:35.640 --> 00:08:37.040]  該隱有什麼不好呢
[00:08:37.040 --> 00:08:38.840]  辛苦工作把最好的獻上給神
[00:08:38.840 --> 00:08:40.740]  有什麼不好呢
[00:08:40.740 --> 00:08:44.240]  其實該隱的問題
[00:08:44.240 --> 00:08:46.940]  不是在於他獻上什麼
[00:08:46.940 --> 00:08:51.840]  該隱的問題是他沒有按照神的心意來做
[00:08:51.840 --> 00:08:53.540]  我剛剛講得很重要
[00:08:53.540 --> 00:08:54.840]  神在舊約很清楚講
[00:08:54.840 --> 00:08:57.440]  人要獻上流血的祭物
[00:08:57.440 --> 00:08:58.840]  為什麼
[00:08:58.840 --> 00:09:02.340]  因為若不是透過耶穌基督的救贖
[00:09:02.340 --> 00:09:07.040]  人不可能來到神面前得蒙神的喜悅
[00:09:07.040 --> 00:09:09.840]  該隱犯的最大的錯誤就是
[00:09:09.840 --> 00:09:12.740]  他按照他以為的獻上
[00:09:12.740 --> 00:09:15.940]  他按照他所覺得最好的獻上
[00:09:15.940 --> 00:09:17.440]  沒錯按照人所最好
[00:09:17.440 --> 00:09:20.540]  但卻不是按照神所吩咐的
[00:09:20.540 --> 00:09:22.340]  聖經很清楚講到說
[00:09:22.340 --> 00:09:25.540]  聽命勝於獻祭
[00:09:25.540 --> 00:09:29.640]  跟你們說聽命勝於獻祭
[00:09:29.640 --> 00:09:32.040]  重要不是你獻什麼祭
[00:09:32.040 --> 00:09:35.840]  重要有沒有聽從耶和華的命令
[00:09:35.840 --> 00:09:36.940]  Amen
[00:09:36.940 --> 00:09:39.240]  今天什麼時候我常發現
[00:09:39.240 --> 00:09:40.640]  今天基督徒也是一樣
[00:09:40.640 --> 00:09:42.340]  我看很多現代的基督徒還是很多時候
[00:09:42.340 --> 00:09:43.940]  按照我們所以為
[00:09:43.940 --> 00:09:46.340]  我們所認為我們所應當的方式
[00:09:46.340 --> 00:09:47.440]  我們來敬拜神
[00:09:47.440 --> 00:09:48.940]  我們來跟隨神
[00:09:48.940 --> 00:09:50.940]  什麼時候我們才真正明白
[00:09:50.940 --> 00:09:54.140]  今天做一個基督徒是最根本的問題
[00:09:54.140 --> 00:09:58.240]  就是到底神要我們做怎麼樣的基督徒
[00:09:58.240 --> 00:09:59.540]  不是我們怎麼樣來做
[00:09:59.540 --> 00:10:00.640]  不是我們愛怎麼樣做
[00:10:00.640 --> 00:10:01.840]  不是我們想要怎麼做
[00:10:01.840 --> 00:10:04.840]  而是到底神要我們怎麼做
[00:10:04.840 --> 00:10:06.040]  Amen
[00:10:06.040 --> 00:10:07.840]  那才是一個根本的問題
[00:10:07.840 --> 00:10:10.540]  那是個最重要的問題
[00:10:10.540 --> 00:10:13.140]  亞伯雖然活在舊約時代
[00:10:13.140 --> 00:10:15.640]  耶穌基督的救恩還沒有完成
[00:10:15.640 --> 00:10:18.740]  可是亞伯是一個在信心裡面
[00:10:18.740 --> 00:10:20.540]  他看見了神的道路
[00:10:20.540 --> 00:10:22.540]  雖然在那個時候他還不認識耶穌
[00:10:22.540 --> 00:10:25.540]  但憑著信心他看見了一條道路
[00:10:25.540 --> 00:10:27.940]  一個神要藉著耶穌基督
[00:10:27.940 --> 00:10:30.240]  為人類設立救恩的道路
[00:10:30.240 --> 00:10:32.340]  所以他聽從了神的話
[00:10:32.340 --> 00:10:36.640]  獻上流血的祭物
[00:10:36.640 --> 00:10:40.940]  以至於他在身邊就得蒙神的喜悅
[00:10:40.940 --> 00:10:43.940]  第二點今天你如果要得神的喜悅
[00:10:43.940 --> 00:10:48.040]  你就不能自己愛獻上什麼就獻上什麼
[00:10:48.040 --> 00:10:49.040]  Amen
[00:10:49.040 --> 00:10:53.040]  你必須要來按照神的心意
[00:10:53.040 --> 00:10:54.240]  在靈的裡面
[00:10:54.240 --> 00:10:57.740]  你要看見神為你預備的道路
[00:10:57.740 --> 00:10:59.940]  按照神的心意
[00:10:59.940 --> 00:11:03.340]  獻上神所約納的祭物
[00:11:03.340 --> 00:11:05.740]  那你必然蒙福的
[00:11:05.740 --> 00:11:06.740]  Amen
[00:11:06.740 --> 00:11:07.640]  所以聖經講
[00:11:07.640 --> 00:11:08.840]  斯帕拉書十一章第四節
[00:11:08.840 --> 00:11:10.840]  亞伯因著信獻祭於神
[00:11:10.840 --> 00:11:13.240]  比該飲所獻得更美
[00:11:13.240 --> 00:11:16.440]  就得了稱義的見證
[00:11:16.440 --> 00:11:18.540]  因著信心
[00:11:18.540 --> 00:11:20.840]  他看見了一條道路
[00:11:20.840 --> 00:11:23.440]  一條神的救恩的道路
[00:11:23.440 --> 00:11:26.440]  一條討神喜悅的道路
[00:11:26.440 --> 00:11:28.440]  因著順福
[00:11:28.440 --> 00:11:31.840]  他就得蒙神的喜悅
[00:11:31.840 --> 00:11:32.940]  Amen
[00:11:32.940 --> 00:11:33.740]  同樣弟兄姊妹
[00:11:33.740 --> 00:11:36.340]  今天在你人生的關口也是這樣
[00:11:36.340 --> 00:11:38.240]  多少時候當你在人生的關口當中
[00:11:38.240 --> 00:11:41.140]  你也不知道該走哪一條路
[00:11:41.140 --> 00:11:44.140]  有時候你也不知道前面會是如何
[00:11:44.140 --> 00:11:46.240]  多少時候我們就按照我們自己的意識
[00:11:46.240 --> 00:11:47.540]  去想去做
[00:11:47.540 --> 00:11:50.940]  能夠做一個基督徒最根本的一件事情
[00:11:50.940 --> 00:11:54.240]  你一定要回到神的面前來
[00:11:54.240 --> 00:11:55.840]  求神開你的眼睛
[00:11:55.840 --> 00:11:58.040]  讓你的信心要恢復起來
[00:11:58.040 --> 00:12:00.740]  能夠看見神所為你預備的道路
[00:12:00.740 --> 00:12:02.440]  當你一看見
[00:12:02.440 --> 00:12:03.940]  你就會有信心
[00:12:03.940 --> 00:12:05.340]  當你一順福
[00:12:05.340 --> 00:12:08.940]  你就能夠得蒙神的喜悅
[00:12:08.940 --> 00:12:09.840]  Amen
[00:12:09.840 --> 00:12:10.940]  很重要
[00:12:10.940 --> 00:12:13.140]  我們看見在信心裡面
[00:12:13.140 --> 00:12:15.840]  你能夠看見神的道路
[00:12:15.840 --> 00:12:19.340]  那個是得蒙神喜悅的道路
[00:12:19.340 --> 00:12:21.040]  第二個我們看見
[00:12:21.040 --> 00:12:23.140]  人物就是以諾
[00:12:23.140 --> 00:12:24.140]  以諾
[00:12:24.140 --> 00:12:27.340]  這裡說因著信看見神的同在
[00:12:27.340 --> 00:12:31.840]  跟你們說因著信看見神的同在跟他說
[00:12:31.840 --> 00:12:33.640]  以諾又是誰呢
[00:12:33.640 --> 00:12:35.840]  回去讀創世紀吧
[00:12:35.840 --> 00:12:39.940]  他是亞當第七代的子孫
[00:12:39.940 --> 00:12:40.940]  創世紀告訴我們
[00:12:40.940 --> 00:12:43.840]  以諾跟我們也是一樣很平凡的人
[00:12:43.840 --> 00:12:46.340]  一樣生兒養女
[00:12:46.340 --> 00:12:48.040]  可是當他六十五歲的時候
[00:12:48.040 --> 00:12:49.640]  發生一件事情
[00:12:49.640 --> 00:12:51.340]  他六十五歲的時候
[00:12:51.340 --> 00:12:54.940]  他開始與神同行
[00:12:54.940 --> 00:12:56.140]  哇這給我們很大的安慰
[00:12:56.140 --> 00:12:57.340]  如果你還沒有六十五歲
[00:12:57.340 --> 00:12:58.540]  你就很得安慰
[00:12:58.540 --> 00:13:00.940]  你還有機會
[00:13:00.940 --> 00:13:06.340]  以諾是六十五歲開始與神同行
[00:13:06.340 --> 00:13:08.840]  雖然他肉眼看不見神
[00:13:08.840 --> 00:13:10.540]  信心裡面
[00:13:10.540 --> 00:13:14.540]  他認定了神與他同在
[00:13:14.540 --> 00:13:17.440]  所以他能夠與神同行
[00:13:17.440 --> 00:13:19.240]  後來神很喜悅
[00:13:19.240 --> 00:13:22.340]  他就直接把他帶到天上去
[00:13:22.340 --> 00:13:24.940]  永遠與他同在在一起
[00:13:24.940 --> 00:13:25.940]  有人就解釋
[00:13:25.940 --> 00:13:30.440]  為什麼神會直接把以諾接去呢
[00:13:30.440 --> 00:13:31.140]  他們解釋了
[00:13:31.140 --> 00:13:36.440]  他們說因為以諾是一個非常喜歡與神散步的人
[00:13:36.440 --> 00:13:38.740]  有一天他跟神就散步散步散步
[00:13:38.740 --> 00:13:42.040]  不知不覺就走了很遠了
[00:13:42.040 --> 00:13:43.140]  神就對以諾說
[00:13:43.140 --> 00:13:45.640]  以諾我們就走得太遠了
[00:13:45.640 --> 00:13:47.440]  算了你不要回家了
[00:13:47.440 --> 00:13:51.340]  跟我一起回家吧
[00:13:51.340 --> 00:13:53.340]  我很喜歡這樣一個解釋
[00:13:53.340 --> 00:13:57.740]  這讓我看見我的神與我是這樣的親密
[00:13:57.740 --> 00:13:59.540]  是樂於與我同行
[00:13:59.540 --> 00:14:02.040]  有時候我發現我們現代的基督徒
[00:14:02.040 --> 00:14:04.340]  覺得神很遙遠不是嗎
[00:14:04.340 --> 00:14:06.740]  有時候你覺得哇神在哪裡
[00:14:06.740 --> 00:14:10.140]  但其實神並沒有你想像這麼遙遠
[00:14:10.140 --> 00:14:12.940]  我們的神是何等樂於與我們親近
[00:14:12.940 --> 00:14:15.840]  何以樂於靠近我們的
[00:14:15.840 --> 00:14:17.340]  你知道今天做一個基督徒
[00:14:17.340 --> 00:14:18.840]  很重要一件事情
[00:14:18.840 --> 00:14:20.540]  你一定要像以諾一樣
[00:14:20.540 --> 00:14:23.640]  能夠看見能夠在信心裡面
[00:14:23.640 --> 00:14:27.640]  能夠認定神每一分鐘的同在
[00:14:27.640 --> 00:14:28.340]  作為基督徒
[00:14:28.340 --> 00:14:31.540]  你一點都不需要再祈求神與你同在
[00:14:31.540 --> 00:14:33.140]  因為神已經與你同在
[00:14:33.140 --> 00:14:35.540]  這是非常確切的應許
[00:14:35.540 --> 00:14:36.540]  當你做一個基督徒
[00:14:36.540 --> 00:14:38.440]  接受了你個人救主之後
[00:14:38.440 --> 00:14:40.440]  聖靈就永遠住在裡面
[00:14:40.440 --> 00:14:43.240]  永遠不離開
[00:14:43.240 --> 00:14:46.540]  換句話說神離你不遠
[00:14:46.540 --> 00:14:48.540]  你不要老是覺得神離你很遙遠
[00:14:48.540 --> 00:14:50.240]  神離你一點都不遠
[00:14:50.240 --> 00:14:54.040]  神就住在你的裡面
[00:14:54.040 --> 00:14:56.040]  你不需要再求主和與我同在
[00:14:56.040 --> 00:14:57.140]  你一點不需要
[00:14:57.140 --> 00:15:01.840]  你所需要的是讓神的話語光照你
[00:15:01.840 --> 00:15:04.840]  讓信心恢復
[00:15:04.840 --> 00:15:11.840]  你就認定看見神每一分鐘的同在
[00:15:11.840 --> 00:15:15.040]  你不但認定神每一分鐘的同在
[00:15:15.040 --> 00:15:18.340]  你也要認定神的應許是真實的
[00:15:18.340 --> 00:15:20.540]  希伯來書十一章六節講到
[00:15:20.540 --> 00:15:23.140]  人非有信就不能得神的喜悅
[00:15:23.140 --> 00:15:26.040]  因為到神面前必須要信有神
[00:15:26.040 --> 00:15:28.540]  而且這裡說信他什麼樣
[00:15:28.540 --> 00:15:32.540]  賞賜尋求他的人
[00:15:32.540 --> 00:15:35.040]  你要相信神的應許
[00:15:35.040 --> 00:15:36.840]  不但相信神與你同在
[00:15:36.840 --> 00:15:40.440]  而且你要相信神必要為你開路
[00:15:40.440 --> 00:15:43.840]  神要預備供應你所需要的一切
[00:15:43.840 --> 00:15:46.340]  你相信神的應許嗎
[00:15:46.340 --> 00:15:48.640]  能夠確定神的應許嗎
[00:15:48.640 --> 00:15:49.840]  我看見很多的基督徒
[00:15:49.840 --> 00:15:51.340]  禱告的時候都很會禱告
[00:15:51.340 --> 00:15:54.140]  拼命禱告什麼都求拼命祈求
[00:15:54.140 --> 00:15:55.640]  可是很可惜禱告一完
[00:15:55.640 --> 00:15:57.840]  所有的憂慮又回來了
[00:15:57.840 --> 00:16:00.040]  萬一神太忙怎麼辦
[00:16:00.040 --> 00:16:02.540]  萬一神忘記我怎麼辦
[00:16:02.540 --> 00:16:03.540]  你知道多少時候
[00:16:03.540 --> 00:16:08.040]  我看見多少基督徒在人生的關口上
[00:16:08.040 --> 00:16:10.240]  我們覺得很孤單
[00:16:10.240 --> 00:16:12.240]  好像沒有人幫助我們
[00:16:12.240 --> 00:16:14.440]  我們好像覺得獨立在奮鬥
[00:16:14.440 --> 00:16:15.340]  一個人在支撐
[00:16:15.340 --> 00:16:15.940]  你有沒有這種感覺
[00:16:15.940 --> 00:16:19.240]  很多人覺得就是我一個人撐在那裡
[00:16:19.240 --> 00:16:21.040]  很多時候我們常常有這種錯誤的
[00:16:21.040 --> 00:16:23.140]  一種觀念在這
[00:16:23.140 --> 00:16:23.940]  以為我是一個
[00:16:23.940 --> 00:16:26.440]  其實在整個過程當中
[00:16:26.440 --> 00:16:29.440]  神從來沒有離開過我們
[00:16:29.440 --> 00:16:32.840]  所以一直與你同在
[00:16:32.840 --> 00:16:36.140]  你要讓你的信心的功能恢復
[00:16:36.140 --> 00:16:37.740]  你不要只用你眼睛來看
[00:16:37.740 --> 00:16:40.140]  用你的五官來看物質的世界
[00:16:40.140 --> 00:16:41.340]  你作為一個基督徒
[00:16:41.340 --> 00:16:46.440]  你要求神讓你用信心的眼睛恢復過來
[00:16:46.440 --> 00:16:47.340]  看見神的同在
[00:16:47.340 --> 00:16:48.240]  就像你知道
[00:16:48.240 --> 00:16:49.540]  我每次讀到主復活
[00:16:49.540 --> 00:16:51.540]  向了以馬務斯的門徒顯現的故事
[00:16:51.540 --> 00:16:54.540]  我都覺得是很可笑的一件事情
[00:16:54.540 --> 00:16:56.340]  主復活了
[00:16:56.340 --> 00:16:57.340]  這兩個門徒正在
[00:16:57.340 --> 00:16:58.740]  他們兩個不知道
[00:16:58.740 --> 00:17:00.740]  他們正在往以馬務斯路上走
[00:17:00.740 --> 00:17:01.640]  非常的愁苦
[00:17:01.640 --> 00:17:04.340]  因為他們的耶穌基督已經被釘在
[00:17:04.340 --> 00:17:05.240]  實際上已經死了
[00:17:05.240 --> 00:17:07.140]  非常的愁苦
[00:17:07.140 --> 00:17:08.040]  主耶穌復活了
[00:17:08.040 --> 00:17:08.940]  看見他們兩個人在走
[00:17:08.940 --> 00:17:10.240]  很愁苦
[00:17:10.240 --> 00:17:11.840]  主真的充滿愛心
[00:17:11.840 --> 00:17:13.440]  說想要幫忙
[00:17:13.440 --> 00:17:14.740]  我在這裡
[00:17:14.740 --> 00:17:16.140]  沒想到這兩個人
[00:17:16.140 --> 00:17:17.040]  主跟他們一起走
[00:17:17.040 --> 00:17:19.740]  走了半天都不知道是主
[00:17:19.740 --> 00:17:20.740]  還不知道
[00:17:20.740 --> 00:17:22.740]  好苦
[00:17:22.740 --> 00:17:23.740]  我就明白
[00:17:23.740 --> 00:17:25.940]  當一個人心中愁苦的時候
[00:17:25.940 --> 00:17:27.540]  他根本看不見旁邊是誰
[00:17:27.540 --> 00:17:29.340]  根本看不見
[00:17:29.340 --> 00:17:31.140]  一個人愁苦只看見自己的愁苦
[00:17:31.140 --> 00:17:32.140]  好苦
