
[00:00:00.000 --> 00:00:02.440]  我們開始之前先有個祈禱
[00:02:16.400 --> 00:02:17.480]  能夠了解
[00:02:17.480 --> 00:02:18.640]  其實這裡講的是
[00:02:18.640 --> 00:02:20.120]  耶穌已經又要散眼了
[00:02:20.120 --> 00:02:22.160]  祂將會被釘十字架
[00:02:22.160 --> 00:02:25.440]  祂由在北部的加利利一直是南下
[00:02:25.440 --> 00:02:26.600]  下去友善的途中
[00:02:26.600 --> 00:02:28.680]  最少聖經記載了三次
[00:02:28.680 --> 00:02:30.520]  耶穌提醒門徒
[00:02:30.520 --> 00:02:31.880]  祂說我將要被害
[00:02:31.880 --> 00:02:33.400]  將要釘十字架
[00:02:33.400 --> 00:02:35.320]  但是三天之後復活
[00:02:35.320 --> 00:02:36.280]  不單止這樣
[00:02:36.280 --> 00:02:38.200]  甚至二十六章的開始
[00:02:38.200 --> 00:02:39.960]  耶穌再提門徒
[00:02:39.960 --> 00:02:41.480]  耶穌這麼說
[00:02:41.480 --> 00:02:42.800]  二十六章的二節
[00:02:42.800 --> 00:02:44.760]  你不知道過兩天是御節
[00:02:44.760 --> 00:02:46.600]  人子將要被交給人
[00:02:46.600 --> 00:02:48.200]  釘在十字架上
[00:02:48.200 --> 00:02:48.840]  很清楚
[00:02:48.840 --> 00:02:50.640]  兩天之後我要釘十字架了
[00:02:50.640 --> 00:02:53.360]  之後進到一個叫做伯大尼的
[00:02:53.360 --> 00:02:55.400]  長塔瑪峰西門加里
[00:02:55.400 --> 00:02:57.120]  其實是其他經文給我們知道
[00:02:57.120 --> 00:02:59.880]  就是馬大瑪利亞和拉薩路的家
[00:02:59.880 --> 00:03:02.200]  當時應該有個女子
[00:03:02.200 --> 00:03:03.480]  應該就是瑪利亞
[00:03:03.480 --> 00:03:05.960]  將香膏敲在耶穌頭上
[00:03:05.960 --> 00:03:07.360]  耶穌解釋這個動作
[00:03:07.360 --> 00:03:10.360]  就說祂將這香膏敲在我身上
[00:03:10.360 --> 00:03:12.840]  是為了我安葬做的
[00:03:12.840 --> 00:03:14.080]  再提門徒
[00:03:14.080 --> 00:03:16.080]  我將要受死
[00:03:16.080 --> 00:03:18.720]  然後到御節的上午
[00:03:18.720 --> 00:03:22.840]  門徒就知道那晚應該要吃個御節的大餐
[00:03:22.840 --> 00:03:24.120]  於是就問耶穌
[00:03:24.120 --> 00:03:27.560]  我們可以在哪裏吃這個大餐呢?
[00:03:27.560 --> 00:03:32.480]  當然當時就沒有今天的手提電話
[00:03:32.480 --> 00:03:33.680]  互聯網
[00:03:33.680 --> 00:03:36.160]  就不會門徒上網找Open Rice
[00:03:36.160 --> 00:03:37.160]  在哪裏好吃
[00:03:37.160 --> 00:03:40.000]  在哪裏價格好
[00:03:40.000 --> 00:03:41.000]  耶穌說不是
[00:03:41.000 --> 00:03:42.800]  你去到城裏面
[00:03:42.800 --> 00:03:43.960]  去遇見一個人
[00:03:43.960 --> 00:03:45.080]  你跟那個人說
[00:03:45.080 --> 00:03:46.320]  你說夫子說
[00:03:46.320 --> 00:03:48.520]  我的時候到了
[00:03:48.520 --> 00:03:52.120]  我要門徒要在你家裏守御節
[00:03:52.120 --> 00:03:55.920]  原來有一個人為耶穌預備了這個御節的晚餐
[00:03:55.920 --> 00:03:57.240]  耶穌提門徒說
[00:03:57.240 --> 00:03:59.160]  我的時候到了
[00:03:59.160 --> 00:04:00.720]  門徒收不收到呢?
[00:04:00.720 --> 00:04:02.280]  還是沒有收到
[00:04:02.280 --> 00:04:05.080]  甚至去到吃御節的時候
[00:04:05.080 --> 00:04:06.280]  一開始耶穌就說
[00:04:06.280 --> 00:04:07.600]  我實在告訴你們
[00:04:07.600 --> 00:04:11.520]  你們中間有一個人要出賣我
[00:04:11.520 --> 00:04:12.720]  再白一點
[00:04:12.720 --> 00:04:14.720]  你們中間有一個人要出賣我
[00:04:14.720 --> 00:04:16.160]  門徒多多反應
[00:04:16.160 --> 00:04:17.840]  是不是我?
[00:04:17.840 --> 00:04:21.480]  然後耶穌在御節晚餐
[00:04:21.480 --> 00:04:23.120]  再加了一個意義
[00:04:23.120 --> 00:04:25.200]  就是我們今天所說的主餐
[00:04:25.200 --> 00:04:26.880]  將餅擦開
[00:04:26.880 --> 00:04:28.600]  將葡萄汁分開
[00:04:28.600 --> 00:04:30.280]  這是我的身體為你們寫的
[00:04:30.280 --> 00:04:32.360]  這是我的血為你們流出的
[00:04:32.360 --> 00:04:33.960]  我不會再喝這個
[00:04:33.960 --> 00:04:36.000]  直至到我在腐的國裏面
[00:04:36.000 --> 00:04:37.880]  和你們開新的日子
[00:04:37.880 --> 00:04:40.320]  說明我要離開了
[00:04:40.320 --> 00:04:41.000]  繼續
[00:04:41.000 --> 00:04:42.240]  耶穌再直接說
[00:04:42.240 --> 00:04:44.760]  今夜你們要為我的榮譽跌倒
[00:04:44.760 --> 00:04:46.320]  因為經上記著說
[00:04:46.320 --> 00:04:48.000]  我要擊打木人
[00:04:48.000 --> 00:04:49.400]  有人就分散了
[00:04:49.400 --> 00:04:50.560]  但我復以後
[00:04:50.560 --> 00:04:54.040]  要在你們耳邊往家裡離去
[00:04:54.040 --> 00:04:56.440]  耶穌說得很清楚
[00:04:56.440 --> 00:04:58.040]  今晚我要躲起來
[00:04:58.040 --> 00:04:59.440]  今晚我要受害
[00:04:59.440 --> 00:05:01.200]  今晚你們做門徒的
[00:05:01.200 --> 00:05:02.240]  要出賣我
[00:05:02.240 --> 00:05:04.000]  今晚你們要分散
[00:05:04.000 --> 00:05:07.320]  那些門徒都好像知道一點不知道一點
[00:05:07.320 --> 00:05:08.840]  給的反應是怎樣呢?
[00:05:08.840 --> 00:05:09.840]  拍胸口
[00:05:09.840 --> 00:05:10.960]  主啊!不會的
[00:05:10.960 --> 00:05:11.920]  其他人要出賣你
[00:05:11.920 --> 00:05:12.560]  離開你
[00:05:12.560 --> 00:05:14.280]  我死我都要跟著你
[00:05:14.280 --> 00:05:15.320]  其他門徒都要去
[00:05:15.320 --> 00:05:16.320]  主要是他去的
[00:05:16.320 --> 00:05:17.920]  我不怕死 我要跟著你
[00:05:17.920 --> 00:05:19.320]  後來耶穌就去到
[00:05:19.320 --> 00:05:22.520]  克西瑪利園祈禱的地方
[00:05:22.520 --> 00:05:23.640]  先帶著門徒說
[00:05:23.640 --> 00:05:24.760]  你們在這裏
[00:05:24.760 --> 00:05:25.800]  我去前面祈禱
[00:05:25.800 --> 00:05:28.000]  帶著三個入室弟子彼得
[00:05:28.000 --> 00:05:30.680]  雅各和約翰
[00:05:30.680 --> 00:05:31.520]  去到前面
[00:05:31.520 --> 00:05:32.520]  和他們三個說
[00:05:32.520 --> 00:05:33.680]  說得很白
[00:05:33.680 --> 00:05:36.280]  他說我心裏甚至憂傷
[00:05:36.280 --> 00:05:37.320]  幾乎要死
[00:05:37.320 --> 00:05:38.800]  你們在這裏等候
[00:05:38.800 --> 00:05:41.240]  我一同警醒
[00:05:41.240 --> 00:05:42.840]  於是走前禱告
[00:05:42.840 --> 00:05:44.080]  其實那些門徒在後面
[00:05:44.080 --> 00:05:45.400]  都說要禱告
[00:05:45.400 --> 00:05:46.240]  當然我們知道
[00:05:46.240 --> 00:05:48.040]  那些門徒做了甚麼
[00:05:48.040 --> 00:05:51.800]  睡了覺
[00:05:51.800 --> 00:05:53.160]  我們想想
[00:05:53.160 --> 00:05:55.320]  耶穌不斷去叫那些門徒
[00:05:55.320 --> 00:05:56.120]  跟他們說
[00:05:56.120 --> 00:05:58.720]  我就要聽十字架
[00:05:58.720 --> 00:06:00.480]  有甚麼意思呢?
[00:06:00.480 --> 00:06:03.880]  今天下午是甚麼節目?
[00:06:03.880 --> 00:06:05.520]  浸禮還是入會禮?
[00:06:05.520 --> 00:06:06.880]  不知道有沒有呢?
[00:06:06.880 --> 00:06:07.560]  弟兄姊妹
[00:06:07.560 --> 00:06:09.040]  他是接下來
[00:06:09.040 --> 00:06:10.440]  入會或受浸的
[00:06:10.440 --> 00:06:11.280]  不斷提醒你
[00:06:11.280 --> 00:06:12.800]  接下來下星期受浸了
[00:06:12.800 --> 00:06:15.240]  下星期入會了
[00:06:15.240 --> 00:06:16.880]  今早可能見到你
[00:06:16.880 --> 00:06:19.320]  下午浸禮了
[00:06:19.320 --> 00:06:20.760]  不知道有沒有呢?
[00:06:20.760 --> 00:06:24.080]  你猜他們的意思是甚麼呢?
[00:06:24.080 --> 00:06:25.760]  想你出席
[00:06:25.760 --> 00:06:27.680]  想你參觀禮
[00:06:27.680 --> 00:06:28.280]  上星期
[00:06:28.280 --> 00:06:29.400]  姐妹們去搭卡
[00:06:29.400 --> 00:06:30.560]  見到我就馬上寫我的名字
[00:06:30.560 --> 00:06:33.160]  然後請參加我的入會禮
[00:06:33.160 --> 00:06:34.280]  我放心
[00:06:34.280 --> 00:06:38.200]  我們同工一定在這裏
[00:06:38.200 --> 00:06:39.480]  耶穌都是這樣
[00:06:39.480 --> 00:06:41.520]  他講那麼多是做甚麼呢?
[00:06:41.520 --> 00:06:43.960]  沒錯 一個人要上十字架受難
[00:06:43.960 --> 00:06:46.080]  但是很想門徒陪他
[00:06:46.080 --> 00:06:48.240]  陪他走一條那麼困難的路
[00:06:48.240 --> 00:06:50.600]  想想有時我們有些病痛
[00:06:50.600 --> 00:06:53.280]  入了醫院
[00:06:53.280 --> 00:06:55.440]  都想有人去探望我們
[00:06:55.440 --> 00:06:56.160]  有時想到
[00:06:56.160 --> 00:06:57.160]  誰來探望我就好了
[00:06:57.160 --> 00:06:58.480]  誰煲湯給我喝
[00:06:58.480 --> 00:07:00.360]  誰買雜誌給我看就好了
[00:07:00.360 --> 00:07:02.120]  我想哪個人
[00:07:02.120 --> 00:07:03.280]  WhatsApp Facebook
[00:07:03.280 --> 00:07:05.720]  我入了醫院不舒服
[00:07:05.720 --> 00:07:07.440]  如果兩三天都沒人理你
[00:07:07.440 --> 00:07:08.480]  沒人來探望你
[00:07:08.480 --> 00:07:10.360]  我擔保你
[00:07:10.360 --> 00:07:13.360]  那幾天的禱告生活是好很多
[00:07:13.360 --> 00:07:13.920]  為甚麼呢?
[00:07:13.920 --> 00:07:16.640]  因為我沒人跟天父講
[00:07:16.640 --> 00:07:18.080]  所以當我看完經文的時候
[00:07:18.080 --> 00:07:21.240]  我再了解耶穌祈禱了多少次
[00:07:21.240 --> 00:07:21.800]  三次
[00:07:21.800 --> 00:07:23.360]  為甚麼要三次?
[00:07:23.360 --> 00:07:24.880]  留意原來耶穌是這樣的
[00:07:24.880 --> 00:07:26.600]  他叫門徒來警醒
[00:07:26.600 --> 00:07:29.120]  我很不開心
[00:07:29.120 --> 00:07:31.440]  然後就想著門徒會支持他
[00:07:31.440 --> 00:07:32.200]  回來看一看
[00:07:32.200 --> 00:07:33.680]  睡著了
[00:07:33.680 --> 00:07:34.320]  再看看他們
[00:07:34.320 --> 00:07:36.520]  警醒、禱告、免得迷惑
[00:07:36.520 --> 00:07:37.920]  其實是怎樣呢?
[00:07:37.920 --> 00:07:39.160]  繼續吧
[00:07:39.160 --> 00:07:40.240]  再去禱告
[00:07:40.240 --> 00:07:41.280]  回來又看到
[00:07:41.280 --> 00:07:42.160]  又睡著了
[00:07:42.160 --> 00:07:43.160]  算了
[00:07:43.160 --> 00:07:44.720]  你們不明白
[00:07:44.720 --> 00:07:45.800]  我繼續找天父
[00:07:45.800 --> 00:07:47.720]  於是耶穌唯有三次禱告
[00:07:47.720 --> 00:07:49.480]  我相信耶穌不是計劃
[00:07:49.480 --> 00:07:50.800]  要有三次禱告
[00:07:50.800 --> 00:07:54.040]  又看到門徒根本支持不了他
[00:07:54.040 --> 00:07:55.520]  明白不了他
[00:07:55.520 --> 00:07:56.600]  不能夠支持他
[00:07:56.600 --> 00:07:59.120]  走一段這麼艱苦的十字架的路
[00:07:59.120 --> 00:08:00.720]  他唯有不斷跟天父講
[00:08:00.720 --> 00:08:02.920]  不斷跟天父講
[00:08:02.920 --> 00:08:04.760]  其實
[00:08:04.760 --> 00:08:05.800]  我想回
[00:08:05.800 --> 00:08:07.640]  門徒也不是很過分
[00:08:07.640 --> 00:08:10.280]  剛才我們說他吃飽了
[00:08:10.280 --> 00:08:11.640]  又喝了很多酒
[00:08:11.640 --> 00:08:12.880]  聖經極造葡萄汁
[00:08:12.880 --> 00:08:15.720]  嚴格來說其實是葡萄酒
[00:08:15.720 --> 00:08:17.480]  就好像什麼呢?
[00:08:17.480 --> 00:08:20.680]  好像我們有個首帥的聚會
[00:08:20.680 --> 00:08:22.320]  每年年尾
[00:08:22.320 --> 00:08:24.000]  讓我想想
[00:08:24.000 --> 00:08:25.040]  首帥聚會
[00:08:25.040 --> 00:08:30.440]  大家都先吃了個很大的元旦自助餐
[00:08:30.440 --> 00:08:32.240]  兼喝了幾杯酒
[00:08:32.240 --> 00:08:33.080]  然後搞了
[00:08:33.080 --> 00:08:34.280]  你們今晚回來
[00:08:34.280 --> 00:08:37.040]  我們搞個通宵祈禱會
[00:08:37.040 --> 00:08:39.640]  大家不會很興奮很雀躍吧
[00:08:39.640 --> 00:08:41.520]  我相信回來後
[00:08:41.520 --> 00:08:43.160]  很多祈禱的聲音
[00:08:43.160 --> 00:08:45.080]  平時就很多「阿們阿們」
[00:08:45.080 --> 00:08:46.680]  可能當晚就有很多鼻鼾聲
[00:08:46.680 --> 00:08:48.440]  (鼻鼾聲)
[00:08:48.440 --> 00:08:50.440]  因為個個都又累
[00:08:50.440 --> 00:08:51.880]  又喝了酒
[00:08:51.880 --> 00:08:53.400]  晚上自然
[00:08:53.400 --> 00:08:55.880]  人不是睡了
[00:08:55.880 --> 00:08:58.120]  就是醉了
[00:08:58.120 --> 00:09:00.040]  聖經也是這樣描述
[00:09:00.040 --> 00:09:03.080]  原來馬太芬記載耶穌
[00:09:03.080 --> 00:09:06.400]  在黑西瑪利園或者避邁種種的過程
[00:09:06.400 --> 00:09:08.320]  很大程度上是在預表
[00:09:08.320 --> 00:09:11.920]  我們今天在末世的時間會發生的事
[00:09:11.920 --> 00:09:13.240]  這是26章的聖經
[00:09:13.240 --> 00:09:17.400]  第24和25章其實就是出名的《橄欖山講論》
[00:09:17.400 --> 00:09:18.760]  耶穌在《橄欖山講論》那裡
[00:09:18.760 --> 00:09:20.760]  講到我們在來之前
[00:09:20.760 --> 00:09:23.000]  會有些什麼事要發生
[00:09:23.000 --> 00:09:25.080]  耶穌一開始就已經說了
[00:09:25.080 --> 00:09:27.160]  第一件事講到末世的情況
[00:09:27.160 --> 00:09:28.400]  祂說你們要謹慎
[00:09:28.400 --> 00:09:29.680]  免得入迷惑
[00:09:29.680 --> 00:09:31.200]  因為在末世的時間
[00:09:31.200 --> 00:09:32.200]  會有很多人走出來說
[00:09:32.200 --> 00:09:33.120]  我就是基督
[00:09:33.120 --> 00:09:35.520]  並且迷惑許多人
[00:09:35.520 --> 00:09:38.560]  提醒我們在末世會有很多迷惑
[00:09:38.560 --> 00:09:42.040]  而且這段經文一直連接到第26章
[00:09:42.040 --> 00:09:43.280]  其實連接到第25章
[00:09:43.280 --> 00:09:46.480]  耶穌講完整個《橄欖山講論》的部分之後
[00:09:46.480 --> 00:09:47.360]  26章的第一節
[00:09:47.360 --> 00:09:50.280]  就是耶穌說完了這一切的話
[00:09:50.280 --> 00:09:51.880]  就對門徒說其他事情
[00:09:51.880 --> 00:09:53.960]  說了兩天之後就要受害
[00:09:53.960 --> 00:09:59.720]  是在預表一個末世的黑暗的日子
[00:09:59.720 --> 00:10:02.320]  甚至其他的新約作者在講末世的時候
[00:10:02.320 --> 00:10:03.960]  都是這樣形容這個末世
[00:10:03.960 --> 00:10:05.400]  是一個黑暗的時間
[00:10:05.400 --> 00:10:08.640]  我們看貼薩維加前書的第4至第5節
[00:10:08.640 --> 00:10:10.480]  請替我讀出這兩節的聖經
[00:10:10.480 --> 00:10:29.080]  保羅說我們不是屬黑暗的
[00:10:29.080 --> 00:10:31.040]  因為我們知道主英講了會再來
[00:10:31.040 --> 00:10:32.960]  並且我們知道主回來前
[00:10:32.960 --> 00:10:34.680]  有些什麼兆頭我們知道
[00:10:35.600 --> 00:10:38.520]  黑暗之子就是那些不知道耶穌會回來的人
[00:10:38.520 --> 00:10:39.960]  那些不信的人
[00:10:39.960 --> 00:10:42.680]  或者那些不去預備不去留意的人
[00:10:42.680 --> 00:10:44.680]  繼續陷在自己的軟弱
[00:10:44.680 --> 00:10:46.960]  或者無知甚至罪裡面的人
[00:10:46.960 --> 00:10:50.840]  保羅在第6至第7節繼續這樣去講
[00:10:50.840 --> 00:10:51.720]  我們看下一章
[00:10:51.720 --> 00:10:54.160]  請替我讀出第5章的6至7節
[00:11:06.400 --> 00:11:08.520]  保羅這裡所講的用詞
[00:11:08.520 --> 00:11:10.000]  是不是好像耶穌所講的呢
[00:11:10.000 --> 00:11:14.840]  他說所以不要像睡覺的人一樣
[00:11:14.840 --> 00:11:16.880]  好像當時門徒睡了覺
[00:11:16.880 --> 00:11:19.960]  總要警醒緊守
[00:11:19.960 --> 00:11:21.920]  都是耶穌末世所提醒我們
[00:11:21.920 --> 00:11:24.000]  和在赫西瑪利亞提醒門徒的字眼
[00:11:24.000 --> 00:11:25.240]  然後開中環了
[00:11:25.240 --> 00:11:29.080]  因為睡了的人是在夜間睡
[00:11:29.080 --> 00:11:32.600]  醉了的人是在夜間醉
[00:11:33.720 --> 00:11:36.800]  原來末世的時候有很多醉了和醉了的人
[00:11:36.800 --> 00:11:39.360]  當然這個是特別講心靈上的人
[00:11:39.360 --> 00:11:44.920]  醉了和醉了的人在末世有什麼表現呢
[00:11:44.920 --> 00:11:48.400]  我相信我和聖經的了解可以有這兩方面
[00:11:48.400 --> 00:11:49.640]  首先
[00:11:49.640 --> 00:11:52.000]  醉了的人是怎樣呢
[00:11:52.000 --> 00:11:52.800]  我們看下一章
[00:11:52.800 --> 00:11:56.200]  醉了的人就是信了眼感的人
[00:11:56.200 --> 00:11:57.440]  他都是信耶穌的
[00:11:57.440 --> 00:11:58.960]  他都聽過耶穌會再來的
[00:11:58.960 --> 00:12:00.280]  不過他們不是很緊張
[00:12:00.280 --> 00:12:01.880]  無所謂了
[00:12:01.880 --> 00:12:03.920]  他們的生活和不信的人差不多
[00:12:03.920 --> 00:12:05.040]  他們專注於世務
[00:12:05.040 --> 00:12:06.440]  雖然我們每個人都要的
[00:12:06.440 --> 00:12:07.160]  有工作
[00:12:07.160 --> 00:12:08.040]  有我們家庭
[00:12:08.040 --> 00:12:10.040]  有我們的社交等等
[00:12:10.040 --> 00:12:11.840]  但是他們非常融入
[00:12:11.840 --> 00:12:13.000]  潮流怎麼走
[00:12:13.000 --> 00:12:13.960]  世界流行什麼
[00:12:13.960 --> 00:12:14.960]  他就照做
[00:12:14.960 --> 00:12:16.360]  但是講到信仰
[00:12:16.360 --> 00:12:17.880]  研究耶穌什麼時候回來
[00:12:17.880 --> 00:12:20.080]  要怎樣為主要持守
[00:12:20.080 --> 00:12:21.360]  怎樣去服侍
[00:12:21.360 --> 00:12:22.640]  怎樣去短孫
[00:12:22.640 --> 00:12:23.800]  不要搞我了
[00:12:23.800 --> 00:12:25.080]  讀聖經上的學
[00:12:25.080 --> 00:12:26.120]  省下一點時間
[00:12:26.120 --> 00:12:27.320]  早點去吃飯
[00:12:27.320 --> 00:12:28.880]  但是他們沒什麼興趣
[00:12:30.080 --> 00:12:32.720]  這批人比較容易我們明白
[00:12:32.720 --> 00:12:35.440]  事實上教會今個世代
[00:12:35.440 --> 00:12:36.640]  也有很多這些
[00:12:36.640 --> 00:12:37.760]  「醉了」的信徒
[00:12:37.760 --> 00:12:39.280]  我們需要求主去保守
[00:12:39.280 --> 00:12:40.320]  提醒我們
[00:12:40.320 --> 00:12:43.440]  要繼續在主回來之前
[00:12:43.440 --> 00:12:44.440]  去為主作供
[00:12:44.440 --> 00:12:45.680]  但是醉了的人
[00:12:45.680 --> 00:12:47.280]  我特別想講的
[00:12:47.280 --> 00:12:49.480]  醉了的人是怎樣的特質呢
[00:12:49.480 --> 00:12:51.400]  除了醉了的人
[00:12:51.400 --> 00:12:53.480]  可以形容一群很放縱
[00:12:53.480 --> 00:12:55.240]  甚至犯罪的人之外
[00:12:55.240 --> 00:12:56.640]  我們覺得有另一個層面的
[00:12:56.640 --> 00:12:58.520]  如果大家見過醉了的人
[00:12:58.520 --> 00:13:02.080]  你知道他相信的東西
[00:13:02.080 --> 00:13:04.280]  你不能夠跟他說道理是不對的
[00:13:04.280 --> 00:13:06.080]  他想做的事
[00:13:06.080 --> 00:13:07.360]  你要麼就綁住他
[00:13:07.360 --> 00:13:08.080]  按住他
[00:13:08.080 --> 00:13:09.160]  如果不是
[00:13:09.160 --> 00:13:11.160]  他就會衝動去做他要做的事
[00:13:11.160 --> 00:13:13.240]  在我家附近
[00:13:13.240 --> 00:13:14.480]  回家的路上
[00:13:14.480 --> 00:13:16.440]  有一間酒吧
[00:13:16.440 --> 00:13:18.520]  有一次我太太
[00:13:18.520 --> 00:13:22.440]  晚上回家經過那間酒吧
[00:13:22.440 --> 00:13:24.880]  有個醉了的人走出來
[00:13:24.880 --> 00:13:25.920]  捉住他的手
[00:13:25.920 --> 00:13:27.320]  跟他說什麼
[00:13:27.320 --> 00:13:29.040]  他說今天回家
[00:13:29.040 --> 00:13:31.960]  當時當然嚇到我太太
[00:13:31.960 --> 00:13:33.400]  當然我不在旁邊
[00:13:33.400 --> 00:13:35.240]  要不然早已經阻止了這件事發生
[00:13:35.240 --> 00:13:37.120]  幸好
[00:13:37.120 --> 00:13:40.800]  這個人的另一個朋友在酒吧走出來
[00:13:40.800 --> 00:13:41.840]  捉住這個人
[00:13:41.840 --> 00:13:43.840]  跟我太太說不好意思小姐
[00:13:43.840 --> 00:13:44.840]  那就沒事了
[00:13:44.840 --> 00:13:47.080]  以後我太太走過那條路
[00:13:47.080 --> 00:13:48.360]  不再走過酒吧門口
[00:13:48.360 --> 00:13:49.720]  繞遠一點去對面馬路
[00:13:49.720 --> 00:13:51.720]  免得再有類似的情況發生
[00:13:51.720 --> 00:13:54.080]  一個人醉了就是這樣的
[00:13:54.080 --> 00:13:55.640]  他相信的東西
[00:13:55.640 --> 00:13:56.360]  他見到的東西
[00:13:56.360 --> 00:13:57.360]  他認為要做的東西
[00:13:57.360 --> 00:13:58.360]  你阻止不了他
[00:13:58.360 --> 00:14:00.080]  跟他說什麼都沒有用
[00:14:00.080 --> 00:14:02.080]  在活世的時候
[00:14:02.080 --> 00:14:06.160]  都是這班叫做信仰的狂熱者
[00:14:06.160 --> 00:14:09.160]  他們會留意聖經講到活世的時候
[00:14:09.160 --> 00:14:10.160]  會發生什麼事
[00:14:10.160 --> 00:14:12.480]  耶穌來之前會有什麼事情發生
[00:14:12.480 --> 00:14:14.960]  他就看看是不是這件事
[00:14:14.960 --> 00:14:16.960]  這宗新聞是不是真的這個寓言
[00:14:16.960 --> 00:14:20.240]  甚至嘗試去計算耶穌什麼時候回來
[00:14:20.240 --> 00:14:21.640]  然後跟別人說
[00:14:21.640 --> 00:14:22.560]  耶穌什麼時候會回來
[00:14:22.560 --> 00:14:23.560]  你都預備了
[00:14:23.560 --> 00:14:24.560]  你都傳福音了
[00:14:25.040 --> 00:14:27.200]  你把自己的東西全都丟掉
[00:14:27.200 --> 00:14:28.200]  不用管了
[00:14:28.200 --> 00:14:29.200]  等耶穌回來了
[00:14:29.200 --> 00:14:31.840]  大概二百多三百年前
[00:14:31.840 --> 00:14:34.200]  就有一個美國去研究
[00:14:34.200 --> 00:14:36.200]  耶穌什麼時候回來的日子的狂熱
[00:14:36.200 --> 00:14:39.200]  這班人稱之為伏林派
[00:14:39.200 --> 00:14:41.400]  由這個運動慢慢滋生了
[00:14:41.400 --> 00:14:45.400]  後來兩個今天仍然存在的兩個派別
[00:14:45.400 --> 00:14:48.000]  一個叫做是基督伏林安息人會
[00:14:48.000 --> 00:14:50.800]  一個叫做耶和華見證人
[00:14:50.800 --> 00:14:52.400]  俗語叫守望台
[00:14:52.400 --> 00:14:54.200]  可能大家聽過兩個派別
[00:14:54.200 --> 00:14:55.800]  都說他們很主張
[00:14:55.800 --> 00:14:57.800]  曾經這兩個派別都預言過
[00:14:57.800 --> 00:15:01.200]  耶穌什麼時候哪年甚至哪月哪日會回來
[00:15:01.200 --> 00:15:03.200]  當然最後都沒有實現
[00:15:03.200 --> 00:15:06.800]  還有他們所主張很多行為得救的內容
