
[00:00:00.000 --> 00:00:01.200]  「頂姐妹」5元
[00:02:41.360 --> 00:02:45.560]  父親在海邊留下了一間船屋給她
[00:02:45.880 --> 00:02:50.680]  於是就將這間船屋改建成一間很漂亮的咖啡屋
[00:02:50.680 --> 00:02:53.720]  她每天都很認真地去沖咖啡
[00:02:53.720 --> 00:02:54.880]  去製作咖啡
[00:02:54.880 --> 00:02:57.160]  很用心經營這間咖啡屋
[00:02:57.160 --> 00:03:01.040]  她這間咖啡屋慢慢成為她的鄰舍的祝福
[00:03:01.040 --> 00:03:05.040]  例如她的鄰舍有一個關係破碎的家庭
[00:03:05.040 --> 00:03:06.400]  她這間咖啡屋
[00:03:06.400 --> 00:03:07.720]  她所沖的咖啡
[00:03:07.720 --> 00:03:10.400]  她治好了這個破碎家庭的鄰舍
[00:03:10.400 --> 00:03:12.960]  跟她建立了一個很深厚的關係
[00:03:12.960 --> 00:03:15.520]  整部電影拍得非常好
[00:03:15.520 --> 00:03:18.120]  大家有興趣可以去看看
[00:03:18.120 --> 00:03:19.800]  但是如果
[00:03:19.800 --> 00:03:22.760]  提醒一下我們故事裡面的女主角
[00:03:22.760 --> 00:03:25.400]  你有沒有耐性去等一個
[00:03:25.400 --> 00:03:28.960]  不是很肯定的消息呢?
[00:03:28.960 --> 00:03:32.080]  或者等一個不知道要等多久的消息呢?
[00:03:32.080 --> 00:03:36.600]  爸爸出事已經好幾年了
[00:03:36.600 --> 00:03:37.800]  在法律上
[00:03:37.800 --> 00:03:40.000]  已經宣告死亡了
[00:03:40.000 --> 00:03:44.680]  但是女主角仍然是很有耐性地去等待爸爸的回來
[00:03:46.400 --> 00:03:47.320]  今天的講題
[00:03:47.320 --> 00:03:51.120]  我用了我的母校忠臣出版的一本書
[00:03:51.120 --> 00:03:53.040]  關於《聖經》導引的書
[00:03:53.040 --> 00:03:55.920]  給我作見證的就是這經
[00:03:55.920 --> 00:03:59.200]  這本書的書名
[00:03:59.200 --> 00:04:02.080]  很可能就是引自《約翰福音》五章三十九節
[00:04:02.080 --> 00:04:03.240]  你們查考《聖經》
[00:04:03.240 --> 00:04:05.360]  因你們以為其中有榮生
[00:04:05.360 --> 00:04:07.840]  而這經正是為我作見證的
[00:04:07.840 --> 00:04:09.720]  告訴我們
[00:04:09.720 --> 00:04:11.600]  《聖經》不同作者所寫的
[00:04:11.600 --> 00:04:13.400]  全部都是為了一件事
[00:04:13.400 --> 00:04:14.800]  就是見證基督
[00:04:15.680 --> 00:04:16.880]  為什麼選擇這個題目呢?
[00:04:16.880 --> 00:04:19.880]  就是彼得後書當時的信徒
[00:04:19.880 --> 00:04:22.920]  他們面對一個挑戰和困難
[00:04:22.920 --> 00:04:25.520]  先講回彼得前書
[00:04:25.520 --> 00:04:26.480]  同一群作者
[00:04:26.480 --> 00:04:28.120]  在彼得前書我們知道
[00:04:28.120 --> 00:04:32.280]  當時的信徒面對當時一些的逼迫
[00:04:32.280 --> 00:04:35.080]  例如羅馬帝國政權的逼迫
[00:04:35.080 --> 00:04:38.360]  要敬拜他們的君王
[00:04:38.360 --> 00:04:40.760]  在信仰上有一個很大的挑戰
[00:04:40.760 --> 00:04:43.320]  到了彼得後書的處境
[00:04:43.320 --> 00:04:46.080]  他們又面對另一個信仰上的挑戰
[00:04:46.080 --> 00:04:50.280]  就是耶穌復活升天
[00:04:50.280 --> 00:04:53.520]  已經大概三四十年之前了
[00:04:53.520 --> 00:04:56.160]  但是主耶穌基督還沒有回來
[00:04:56.160 --> 00:04:58.240]  於是有一群人興起
[00:04:58.240 --> 00:05:00.560]  一群假教師興起
[00:05:00.560 --> 00:05:02.880]  去挑戰當時的基督教信仰
[00:05:02.880 --> 00:05:05.440]  就說主耶穌不會再回來了
[00:05:05.440 --> 00:05:06.960]  那麼久祂還沒有出現
[00:05:06.960 --> 00:05:07.960]  還沒有回來
[00:05:07.960 --> 00:05:12.600]  所以幕後是沒有審判的
[00:05:12.600 --> 00:05:16.880]  所以我們可以繼續喜歡做什麼就做什麼
[00:05:16.880 --> 00:05:19.400]  我們放縱地生活也沒有問題
[00:05:19.400 --> 00:05:21.680]  因為幕後是沒有審判的
[00:05:21.680 --> 00:05:27.640]  當時的基督徒面對被否定主在內的信仰挑戰
[00:05:27.640 --> 00:05:32.600]  所以彼得後書寫下了其中一個很重要的回應
[00:05:32.600 --> 00:05:35.080]  就是回應信仰上的挑戰
[00:05:35.080 --> 00:05:40.040]  在三章四字我們也看到當時的假教師和假先知
[00:05:40.040 --> 00:05:42.080]  對當時基督徒的挑戰
[00:05:42.080 --> 00:05:43.800]  他們嘗盡挑戰
[00:05:43.800 --> 00:05:45.560]  他們會這樣說
[00:05:45.560 --> 00:05:46.480]  三章四字
[00:05:46.480 --> 00:05:49.120]  他要來臨的英許在哪裡呢?
[00:05:49.120 --> 00:05:52.640]  主耶穌再來的英許在哪裡呢?
[00:05:52.640 --> 00:05:54.960]  當時的信徒就是面對這樣的挑戰
[00:05:54.960 --> 00:05:58.440]  所以彼得在上一段
[00:05:58.440 --> 00:06:00.600]  一章三節十五節
[00:06:00.600 --> 00:06:03.600]  彼得表明自己快要離世了
[00:06:03.600 --> 00:06:05.440]  不過在離世之前
[00:06:05.440 --> 00:06:08.800]  我們看到彼得很想盡心竭力地
[00:06:08.800 --> 00:06:14.560]  將他所領受的在真道上要再次堅固當時的信徒
[00:06:14.560 --> 00:06:17.800]  特別去回應主在內這個英許的問題
[00:06:17.800 --> 00:06:20.440]  今天看這段經文
[00:06:20.440 --> 00:06:22.120]  一章十六節二十一節
[00:06:22.120 --> 00:06:25.880]  彼得就開始回應信仰的挑戰
[00:06:25.880 --> 00:06:29.880]  我們分三個段落去看這段經文
[00:06:29.880 --> 00:06:32.480]  我們先看十六節到十八節
[00:06:32.480 --> 00:06:35.440]  邀請大家一起讀多一次
[00:06:35.440 --> 00:06:37.160]  預備一二三
[00:06:37.960 --> 00:06:38.960]  是的
[00:06:38.960 --> 00:06:39.960]  這裡先
[00:06:39.960 --> 00:06:44.520]  彼得在十六節一開始轉了代名詞
[00:06:44.520 --> 00:06:45.560]  就是用「我們」
[00:06:45.560 --> 00:06:47.120]  如果大家留意前一段
[00:06:47.120 --> 00:06:48.240]  他一直在說「我」
[00:06:48.240 --> 00:06:50.960]  用自己的字「我」
[00:06:50.960 --> 00:06:53.520]  但是十六節一開始就轉成了「我們」
[00:06:53.520 --> 00:06:56.880]  就是代表彼得和其他的使徒
[00:06:56.880 --> 00:06:58.840]  當時第一世紀的使徒
[00:06:58.840 --> 00:07:02.200]  他們所教導的是一致的
[00:07:02.200 --> 00:07:04.320]  他們所宣講的信息都是一致的
[00:07:04.320 --> 00:07:05.280]  關於什麼呢?
[00:07:05.280 --> 00:07:06.520]  就是十六節那裡說
[00:07:06.520 --> 00:07:08.440]  關於主耶穌基督的大能
[00:07:08.440 --> 00:07:11.640]  和祂會再回來的事情
[00:07:11.640 --> 00:07:14.080]  師徒的教導是一致的
[00:07:14.080 --> 00:07:15.080]  在這兩方面
[00:07:15.080 --> 00:07:18.520]  基督的大能和主耶穌會再回來的事情
[00:07:18.520 --> 00:07:22.040]  在這裡彼得再說
[00:07:22.040 --> 00:07:23.760]  當時他們面對什麼挑戰呢?
[00:07:23.760 --> 00:07:26.880]  就是面對假教師和假先知的指控
[00:07:26.880 --> 00:07:28.680]  就是他們所教導的
[00:07:28.680 --> 00:07:33.280]  是隨從一切捏造出來的無稽傳說
[00:07:33.280 --> 00:07:35.880]  傳說這個字就是Myth
[00:07:36.120 --> 00:07:40.960]  在當時這個字就指向一般的異教的教導
[00:07:40.960 --> 00:07:44.640]  關於一些傳說但未必是真實的教導
[00:07:44.640 --> 00:07:45.640]  就是這個字
[00:07:45.640 --> 00:07:49.040]  當時基督教信仰就是面對挑戰
[00:07:49.040 --> 00:07:51.400]  一些攻擊就是他們所信的
[00:07:51.400 --> 00:07:55.960]  就是隨從一些沒有根據捏造出來的無稽傳說
[00:07:55.960 --> 00:07:58.160]  彼得首先在這裡否定
[00:07:58.160 --> 00:08:00.080]  彼得在這裡很清楚地說
[00:08:00.080 --> 00:08:00.640]  不是
[00:08:00.640 --> 00:08:04.280]  我們信仰不是隨從這些無稽的傳說
[00:08:05.200 --> 00:08:06.880]  接著彼得繼續說
[00:08:06.880 --> 00:08:11.560]  我們是曾經親眼見過他的威榮的人
[00:08:11.560 --> 00:08:14.920]  在這句之前有一個相反的字
[00:08:14.920 --> 00:08:15.600]  But
[00:08:15.600 --> 00:08:16.280]  就是這個字
[00:08:16.280 --> 00:08:17.080]  相反
[00:08:17.080 --> 00:08:20.240]  所以彼得在這裡是用很強調的語氣去說的
[00:08:20.240 --> 00:08:23.760]  我們的教導不是這樣這樣這樣
[00:08:23.760 --> 00:08:27.440]  相反是我們曾經親眼見過
[00:08:27.440 --> 00:08:29.440]  主耶穌基督威榮的人
[00:08:29.440 --> 00:08:32.840]  所以彼得的語氣是很強調
[00:08:32.840 --> 00:08:35.760]  他們所宣講的是真實的
[00:08:35.760 --> 00:08:39.760]  彼得引述一件事情去支持他所說的話
[00:08:39.760 --> 00:08:44.760]  就是他親眼親身經歷的耶穌登山變像的事情
[00:08:44.760 --> 00:08:48.520]  這件事情我們在十七節到十八節也有說
[00:08:48.520 --> 00:08:50.840]  彼得這樣說
[00:08:50.840 --> 00:08:51.240]  十七節
[00:08:51.240 --> 00:08:53.960]  他從父神的尊貴榮耀的時候
[00:08:53.960 --> 00:08:57.440]  從至高無上的榮耀有聲音出來
[00:08:57.440 --> 00:08:57.960]  對他說
[00:08:57.960 --> 00:08:59.160]  這是我的愛子
[00:08:59.160 --> 00:09:00.080]  我所喜悅的
[00:09:00.960 --> 00:09:03.320]  這件事情我們回到科幻書
[00:09:03.320 --> 00:09:05.440]  知道就是耶穌登山變像的事情
[00:09:05.440 --> 00:09:07.600]  在三卷科幻書裡面也有記載的
[00:09:07.600 --> 00:09:09.480]  馬太、馬可、路加科幻書
[00:09:09.480 --> 00:09:10.880]  也有記載這件事情
[00:09:10.880 --> 00:09:12.640]  在新約其他地方
[00:09:12.640 --> 00:09:15.680]  唯有這裡再重提這件事情
[00:09:15.680 --> 00:09:18.120]  彼得重提這件事情
[00:09:18.120 --> 00:09:21.160]  很清楚指向兩方面
[00:09:21.160 --> 00:09:22.360]  引述這件事情
[00:09:22.360 --> 00:09:25.440]  第一就是耶穌基督就是神的愛子
[00:09:25.440 --> 00:09:26.640]  這個身份
[00:09:26.640 --> 00:09:28.480]  我們回到科幻書
[00:09:28.480 --> 00:09:31.400]  三卷科幻書也記載這件事情
[00:09:31.400 --> 00:09:33.280]  目的也是一樣
[00:09:33.280 --> 00:09:35.800]  就是要告訴讀者
[00:09:35.800 --> 00:09:39.120]  耶穌就是有基督的身份
[00:09:39.120 --> 00:09:40.320]  神的愛子
[00:09:40.320 --> 00:09:43.080]  但是有另一個向度的
[00:09:43.080 --> 00:09:44.600]  除了耶穌基督的身份
[00:09:44.600 --> 00:09:49.040]  耶穌登山變像也同時告訴我們
[00:09:49.040 --> 00:09:53.560]  基督在將來會帶著榮耀再回來的
[00:09:53.560 --> 00:09:55.840]  我們可以怎麼看到呢?
[00:09:55.840 --> 00:09:57.840]  從字眼上我們會看到
[00:09:59.080 --> 00:10:00.080]  在第一世紀
[00:10:00.080 --> 00:10:03.480]  猶太文學有一種文學叫做天啟文學
[00:10:03.480 --> 00:10:07.040]  所有天啟文學都是講同一個主題的
[00:10:07.040 --> 00:10:10.960]  基本上就是舊主尼塞亞再回來的日子
[00:10:10.960 --> 00:10:13.360]  回來的時候就會施行審判
[00:10:13.360 --> 00:10:14.840]  更新這個世界
[00:10:14.840 --> 00:10:18.880]  這種文學很多時候都用一些字眼
[00:10:18.880 --> 00:10:20.960]  譬如這裡也有出現的
[00:10:20.960 --> 00:10:22.240]  在十七節裡面
[00:10:22.240 --> 00:10:24.560]  至高無上這個字
[00:10:24.560 --> 00:10:26.680]  榮耀這個字
[00:10:26.880 --> 00:10:29.600]  以及在十八節有聲音從天上來
[00:10:29.600 --> 00:10:31.240]  天上這個字
[00:10:31.240 --> 00:10:35.720]  這些種種的字眼都經常出現在猶太的天啟文學
[00:10:35.720 --> 00:10:39.840]  指向就是舊主會再回來審判世界的日子
[00:10:39.840 --> 00:10:42.760]  所以彼得在這裡引述
[00:10:42.760 --> 00:10:44.440]  耶穌登山變像這件事
[00:10:44.440 --> 00:10:49.240]  有兩個向度支持使徒的教導
[00:10:49.240 --> 00:10:49.840]  第一
[00:10:49.840 --> 00:10:53.200]  耶穌基督的的確確是神的兒子
[00:10:53.200 --> 00:10:54.720]  有著這個身份
[00:10:54.720 --> 00:10:56.360]  在山上
[00:10:56.360 --> 00:11:00.040]  彼得和另外兩位使徒親眼看見
[00:11:00.040 --> 00:11:02.600]  耶穌最榮耀的一刻
[00:11:02.600 --> 00:11:03.600]  登山變像
[00:11:03.600 --> 00:11:06.480]  耶穌讓他們看到最榮耀的一刻
[00:11:06.480 --> 00:11:08.440]  而在將來
[00:11:08.440 --> 00:11:11.520]  耶穌也帶著最高的榮耀
[00:11:11.520 --> 00:11:12.600]  最大的榮耀
[00:11:12.600 --> 00:11:14.680]  再回來世上審判
[00:11:14.680 --> 00:11:16.240]  更新這個世界
[00:11:16.240 --> 00:11:20.040]  這是使徒親眼所見
[00:11:20.040 --> 00:11:22.160]  不僅親眼所見
[00:11:22.160 --> 00:11:23.200]  在第十八節
[00:11:23.480 --> 00:11:27.400]  使徒親耳聽到有聲音從天上來
[00:11:27.400 --> 00:11:28.240]  說了一句話
[00:11:28.240 --> 00:11:30.600]  就是「這是我的愛子,我所喜悅的」
[00:11:30.600 --> 00:11:32.440]  不僅親眼見證
[00:11:32.440 --> 00:11:34.120]  也是親耳聽到
[00:11:34.120 --> 00:11:36.800]  是整個生命去見證
[00:11:36.800 --> 00:11:39.520]  耶穌基督很榮耀的一刻
[00:11:39.520 --> 00:11:42.680]  也見證了耶穌基督會帶著這份榮耀
[00:11:42.680 --> 00:11:45.400]  在來的日子
[00:11:45.400 --> 00:11:51.080]  所以首先彼得用他自己的親身見證
[00:11:51.080 --> 00:11:52.720]  以及一眾使徒的見證
[00:11:52.720 --> 00:11:55.520]  去堅固當時的信徒
[00:11:55.520 --> 00:11:57.960]  主耶穌的的確確會再回來
[00:11:57.960 --> 00:12:00.960]  並不是假仙子假教師這麼說
[00:12:00.960 --> 00:12:02.760]  主耶穌不會再回來
[00:12:02.760 --> 00:12:06.240]  這是在使徒一眾的教導裡面肯定的
[00:12:06.240 --> 00:12:09.920]  正如我很喜歡看YouTube
[00:12:09.920 --> 00:12:13.120]  有一些旅遊達人
[00:12:13.120 --> 00:12:14.800]  去不同的地方
[00:12:14.800 --> 00:12:17.560]  拍不同地方很漂亮的一面
[00:12:17.560 --> 00:12:20.280]  然後給一些人去看
[00:12:20.640 --> 00:12:23.080]  我也喜歡看一些節目
[00:12:23.080 --> 00:12:25.080]  雖然我沒有機會去那些地方
[00:12:25.080 --> 00:12:27.120]  但是看他們拍攝的影片
[00:12:27.120 --> 00:12:30.280]  彷彿親身去到現場
[00:12:30.280 --> 00:12:34.680]  譬如他們有拍過日本富士山的日出
[00:12:34.680 --> 00:12:36.160]  有沒有第一次去過?
[00:12:36.160 --> 00:12:38.600]  沒有?
[00:12:38.600 --> 00:12:40.800]  大家去一下很漂亮的
[00:12:40.800 --> 00:12:44.800]  譬如南美洲秘魯馬丘秘丘這個地方
[00:12:44.800 --> 00:12:47.240]  很特別的一個地方
[00:12:47.240 --> 00:12:49.640]  肯亞的動物大遷徙
[00:12:50.160 --> 00:12:54.440]  看和聽那些動物跑的聲音是很立體的
[00:12:54.440 --> 00:12:57.240]  那些旅遊達人就拍不同的影片
[00:12:57.240 --> 00:12:59.040]  去介紹不同的地方
[00:12:59.040 --> 00:13:01.640]  讓人愛上那些地方
[00:13:01.640 --> 00:13:08.760]  彼得在這裡再引用他親身經歷耶穌登山變像這件事
[00:13:08.760 --> 00:13:11.960]  讓他再次堅固當時的信徒
[00:13:11.960 --> 00:13:16.000]  彷彿再次進入耶穌登山變像的場面
[00:13:16.000 --> 00:13:21.480]  耶穌基督就是這樣戴著榮耀
[00:13:21.480 --> 00:13:24.080]  展現在眾使徒面前
[00:13:24.080 --> 00:13:26.800]  將來他也會戴著這份最高的榮耀
[00:13:26.800 --> 00:13:29.160]  再次回到這個世界當中
[00:13:29.160 --> 00:13:32.560]  彼得在這裡要作見證
[00:13:32.560 --> 00:13:35.160]  也要同時堅固當時的信徒
[00:13:35.160 --> 00:13:40.200]  除了一眾使徒去見證耶穌基督再回來
[00:13:40.200 --> 00:13:43.520]  其實在舊約所有的先知
[00:13:43.520 --> 00:13:47.480]  基本上他們的信息都是在見證這件事
[00:13:47.480 --> 00:13:51.440]  所以彼得接著就繼續講先知的教導
[00:13:51.440 --> 00:13:53.240]  我們看第十九節
[00:13:53.240 --> 00:13:55.080]  我們一起讀一次
[00:13:55.080 --> 00:13:56.320]  預備一二三
[00:13:56.320 --> 00:14:04.560]  其實彼得在之後第三章第二節也這樣說
[00:14:04.560 --> 00:14:05.600]  三章二節這樣說
[00:14:05.600 --> 00:14:09.040]  要你們記得聖先知預先所說的話
[00:14:09.040 --> 00:14:10.840]  和救主的命令
[00:14:10.840 --> 00:14:13.440]  就是使徒所傳給你們的
[00:14:13.440 --> 00:14:15.880]  所以彼得在這裡
[00:14:15.880 --> 00:14:20.080]  無論是使徒的教導和先知的教導都是一致的
[00:14:20.080 --> 00:14:21.920]  所有的教導都是一致的
[00:14:21.920 --> 00:14:23.120]  正如十六節那裡說
[00:14:23.120 --> 00:14:24.800]  是關於主耶穌基督的大能
[00:14:24.800 --> 00:14:27.680]  和主耶穌會再回來這件事
[00:14:27.680 --> 00:14:31.080]  無論使徒先知所教導都是一致的
[00:14:31.080 --> 00:14:32.720]  所以十九節那裡一開始說
[00:14:32.720 --> 00:14:35.680]  我們有先知更確實的信息
[00:14:35.680 --> 00:14:38.040]  確實這個字是很肯定
[00:14:38.040 --> 00:14:40.840]  很肯定真實的意思
[00:14:40.840 --> 00:14:43.440]  史禾保羅也用過這個字
[00:14:43.440 --> 00:14:45.960]  在《哥倫多後書》一章七節
[00:14:45.960 --> 00:14:48.480]  史禾保羅用確實去形容
[00:14:48.480 --> 00:14:50.360]  從基督而來的盼望
[00:14:50.360 --> 00:14:52.640]  這個盼望是確實的
[00:14:52.640 --> 00:14:54.720]  史禾保羅這樣用這個字
[00:14:54.720 --> 00:14:58.680]  彼得就在用這個字去形容先知所宣講的信息
[00:14:58.680 --> 00:15:00.000]  同樣都是確實的
[00:15:00.000 --> 00:15:02.000]  都是真實的
[00:15:02.000 --> 00:15:03.840]  所以他繼續勸勉信徒
[00:15:03.840 --> 00:15:07.040]  你們要好好地留意這信息
[00:15:07.040 --> 00:15:09.720]  要好好專注研讀
[00:15:09.720 --> 00:15:11.080]  好好去學習
[00:15:11.080 --> 00:15:11.960]  這樣的意思
[00:15:11.960 --> 00:15:16.400]  好好學習先知所宣講的信息
[00:15:16.400 --> 00:15:18.280]  先知的信息我們知道
[00:15:18.280 --> 00:15:19.880]  先知的角色是什麼呢?
[00:15:19.880 --> 00:15:22.840]  就是代表神去講神的說話
[00:15:22.840 --> 00:15:24.960]  所以先知所講的教導
[00:15:24.960 --> 00:15:29.000]  他的說話正正就是神的說話
[00:15:29.000 --> 00:15:33.560]  彼得在這裡用一個比喻去形容先知的說話
[00:15:33.560 --> 00:15:35.880]  就是你們要留意先知的說話
[00:15:35.880 --> 00:15:39.360]  如同留意照耀在暗處的明燈
[00:15:39.360 --> 00:15:43.520]  用明燈去形容先知所講的說話
[00:15:43.520 --> 00:15:45.040]  事實上這個我們也不陌生的
[00:15:45.040 --> 00:15:48.920]  在舊約很多經文都是用燈去形容
[00:15:48.920 --> 00:15:52.120]  或者用光去形容神的說話
[00:15:52.120 --> 00:15:54.200]  譬如最出名最熟悉的那一段就是
[00:15:54.200 --> 00:15:56.640]  詩篇119篇105節
[00:15:56.640 --> 00:15:57.720]  那裡這樣說
[00:15:57.720 --> 00:15:59.560]  你的話是我腳前的燈
[00:15:59.560 --> 00:16:01.360]  是我路上的光
[00:16:01.360 --> 00:16:03.360]  這個我們也會很熟悉
[00:16:03.360 --> 00:16:05.760]  其實到了新約也是這樣去形容
[00:16:05.760 --> 00:16:09.960]  甚至到了新約耶穌用光去形容自己
[00:16:09.960 --> 00:16:13.000]  我們熟悉的約翰福音8章12節
[00:16:13.000 --> 00:16:13.920]  耶穌這樣說
[00:16:13.920 --> 00:16:15.600]  我就是世界的光
[00:16:15.600 --> 00:16:18.000]  跟從我的必不在黑暗裡走
[00:16:18.000 --> 00:16:20.400]  必要得著生命的光
[00:16:20.400 --> 00:16:23.800]  另外在前面的約翰福音1章9節
[00:16:23.800 --> 00:16:25.240]  那光是真光
[00:16:25.240 --> 00:16:28.240]  來到世上照亮所有的人
[00:16:28.240 --> 00:16:29.920]  所以光無論是舊約
[00:16:29.920 --> 00:16:32.440]  新約也指向神的說話
[00:16:32.440 --> 00:16:36.840]  到了新約甚至指向耶穌基督自己
[00:16:36.840 --> 00:16:39.960]  所以先知所說的信息是確實的
[00:16:39.960 --> 00:16:42.880]  他如同光照亮黑暗
[00:16:42.880 --> 00:16:44.200]  照亮暗處
[00:16:44.200 --> 00:16:47.360]  暗處這個字就是黑暗
[00:16:47.360 --> 00:16:50.680]  這個字在新約就是代表人的生命
[00:16:50.680 --> 00:16:52.280]  被罪核制
[00:16:52.280 --> 00:16:54.920]  被與神隔絕的境況
[00:16:54.920 --> 00:16:57.200]  那就是黑暗
[00:16:57.200 --> 00:17:01.080]  這個意思其實在舊約也是同一個意思
[00:17:01.080 --> 00:17:04.960]  譬如在詩篇74篇20節
[00:17:04.960 --> 00:17:05.720]  那裡這樣說
[00:17:05.720 --> 00:17:07.600]  求你顧念所立的約
[00:17:07.600 --> 00:17:11.280]  因為地上黑暗之處遍滿了空暴
[00:17:11.280 --> 00:17:15.280]  暴力成為黑暗的代表
[00:17:15.280 --> 00:17:17.800]  另外詩篇82篇5節
[00:17:17.800 --> 00:17:18.920]  他們愚昧
[00:17:18.920 --> 00:17:19.920]  他們無知
[00:17:19.920 --> 00:17:22.800]  在黑暗中走來走去
[00:17:22.800 --> 00:17:25.280]  地的根基都搖動了
[00:17:25.280 --> 00:17:30.600]  同樣在說人被黑暗核制的狀況
[00:17:30.600 --> 00:17:34.560]  在新約同樣這樣去形容
[00:17:34.560 --> 00:17:36.040]  譬如羅馬書
[00:17:36.040 --> 00:17:37.480]  保羅書信也有很多
[00:17:37.480 --> 00:17:38.600]  羅馬書一章
[00:17:38.600 --> 00:17:41.320]  以不數之第四章
[00:17:41.320 --> 00:17:42.880]  同樣這樣去形容
[00:17:42.880 --> 00:17:45.680]  人的生命就是這樣被核制
[00:17:45.680 --> 00:17:50.240]  那個典故就是源於舊約的教導
[00:17:50.240 --> 00:17:53.520]  所以回到19節
[00:17:53.520 --> 00:17:56.400]  先知的說話就好像照耀人的生命
[00:17:56.400 --> 00:17:59.480]  照耀世界的黑暗的明燈一樣
[00:17:59.480 --> 00:18:01.000]  我們要有耐性
[00:18:01.000 --> 00:18:03.640]  彼得勉勵當時的信徒要有耐性
[00:18:03.640 --> 00:18:04.600]  有耐性地
[00:18:04.600 --> 00:18:05.720]  直等到天亮
[00:18:05.720 --> 00:18:09.480]  神星在你們心裡升起的時候
[00:18:09.480 --> 00:18:10.200]  在這裡
[00:18:10.200 --> 00:18:12.520]  神星這個字
[00:18:12.520 --> 00:18:14.840]  無論是舊約文素記
