
[00:00:00.000 --> 00:00:02.000]  頂著梅平安
[00:03:37.400 --> 00:03:38.800]  用上幾節的經文
[00:03:38.800 --> 00:03:41.000]  保羅依然在裏面講辭位的事
[00:03:41.000 --> 00:03:43.000]  可想而知對保羅來說
[00:03:43.000 --> 00:03:44.200]  在他心目中裏面
[00:03:44.200 --> 00:03:45.200]  辭位的事
[00:03:45.200 --> 00:03:46.400]  你見在新約聖經裏面
[00:03:46.400 --> 00:03:48.600]  用了這麼多的篇幅去講
[00:03:48.600 --> 00:03:52.400]  是保羅十分關注和重視的一個元素
[00:03:52.400 --> 00:03:56.000]  哥倫多後書第八第九章
[00:03:56.000 --> 00:03:57.200]  因為篇幅比較長
[00:03:57.200 --> 00:03:59.000]  我就不逐一節和大家讀
[00:03:59.000 --> 00:04:00.800]  稍後我們一起會去看
[00:04:00.800 --> 00:04:03.000]  其實整個段落裏面
[00:04:03.000 --> 00:04:05.400]  臨後第八第九章可以分為三個段落
[00:04:05.400 --> 00:04:07.000]  第一到第十五節
[00:04:07.000 --> 00:04:08.800]  是講到一個愛心的行動
[00:04:08.800 --> 00:04:10.000]  特別是辭位的事
[00:04:10.000 --> 00:04:12.200]  影子妹的回應
[00:04:12.200 --> 00:04:15.600]  接著在八章十六節到第九章第五節
[00:04:15.600 --> 00:04:17.400]  可以說是愛心行動的安排
[00:04:17.400 --> 00:04:19.600]  保羅在裏面去預備
[00:04:19.600 --> 00:04:20.600]  亦都猜險
[00:04:20.600 --> 00:04:24.000]  不同的人去收那些辭位
[00:04:24.000 --> 00:04:26.400]  九章六節到第九章十五節
[00:04:26.400 --> 00:04:29.400]  就是整個愛心行動的實踐的一個回應
[00:04:29.400 --> 00:04:30.400]  一個影響
[00:04:30.400 --> 00:04:32.200]  所以我都會用這三個段落
[00:04:32.200 --> 00:04:33.600]  和大家一起去看
[00:04:33.600 --> 00:04:36.000]  哥倫多後書第八第九章
[00:04:36.000 --> 00:04:40.400]  其實整段經文的核心經文
[00:04:40.400 --> 00:04:41.800]  可以說是第九節
[00:04:41.800 --> 00:04:43.200]  第八章第九節
[00:04:43.200 --> 00:04:46.000]  「你們知道我們主耶穌基督的恩典
[00:04:46.000 --> 00:04:47.600]  祂本來富足
[00:04:47.600 --> 00:04:50.200]  卻為你們成了貧窮」
[00:04:50.200 --> 00:04:53.000]  叫你們因祂的貧窮
[00:04:53.000 --> 00:04:54.600]  可以成為富足
[00:04:54.600 --> 00:04:57.400]  整段經文裏面講到貧窮和富足
[00:04:57.400 --> 00:04:59.200]  就講到主耶穌基督本來富足
[00:04:59.200 --> 00:05:01.400]  但是為了那班弟兄姊妹
[00:05:01.400 --> 00:05:04.000]  為了我們的緣故而甘願成為貧窮
[00:05:04.000 --> 00:05:06.800]  叫我們原本在一個貧窮的狀態裏面
[00:05:06.800 --> 00:05:08.800]  因為主耶穌基督成為富足
[00:05:08.800 --> 00:05:12.200]  我相信大家很耳熟能詳的一段經文
[00:05:12.200 --> 00:05:13.600]  都讓我們去想起
[00:05:13.600 --> 00:05:16.000]  福音書第二章六至八節
[00:05:16.000 --> 00:05:18.400]  「祂本有神的形象
[00:05:18.400 --> 00:05:21.200]  不以自己與神同等為強奪
[00:05:21.200 --> 00:05:23.000]  反倒虛己
[00:05:23.000 --> 00:05:25.200]  取了奴僕的形象
[00:05:25.200 --> 00:05:27.000]  成為人的樣式
[00:05:27.000 --> 00:05:28.800]  既有人的樣子
[00:05:28.800 --> 00:05:33.800]  就自己卑微全心馴服
[00:05:33.800 --> 00:05:37.000]  以至於死在十字架上」
[00:05:37.000 --> 00:05:39.600]  其實福音書裏面講到主耶穌基督
[00:05:39.600 --> 00:05:41.000]  祂裏面道成肉身
[00:05:41.000 --> 00:05:44.400]  祂甘願卑微馴服
[00:05:44.400 --> 00:05:46.400]  用一個人的樣式去出現
[00:05:46.400 --> 00:05:48.400]  甚至這樣去謙卑
[00:05:48.400 --> 00:05:50.000]  釘在十字架上
[00:05:50.000 --> 00:05:52.400]  是因為主耶穌基督祂自己成就救恩
[00:05:52.400 --> 00:05:53.800]  是因為祂道成肉身
[00:05:53.800 --> 00:05:55.600]  是因為祂愛我們的緣故
[00:05:55.600 --> 00:05:59.200]  以至祂用祂的生命去呈獻
[00:05:59.200 --> 00:06:02.800]  用祂的生命去展示祂對我們的愛
[00:06:02.800 --> 00:06:07.000]  因為主耶穌基督祂自己成為奉獻的榜樣
[00:06:07.000 --> 00:06:10.000]  祂連生命都獻上給上帝
[00:06:10.400 --> 00:06:12.600]  以至因為祂的奉獻
[00:06:12.600 --> 00:06:15.200]  我們被鼓勵
[00:06:15.200 --> 00:06:16.600]  我們都去回應祂
[00:06:16.600 --> 00:06:19.000]  所以羅馬書裏面講
[00:06:19.000 --> 00:06:21.200]  「帝兄們,我們臣的慈悲勸你們
[00:06:21.200 --> 00:06:23.200]  將身體獻上,當作活祭」
[00:06:23.200 --> 00:06:24.800]  這個聖潔是神所喜悅
[00:06:24.800 --> 00:06:27.600]  我們這樣侍奉是理所當然
[00:06:27.600 --> 00:06:29.400]  但當我們讀羅馬書的時候
[00:06:29.400 --> 00:06:31.000]  如果大家去留意的時候
[00:06:31.000 --> 00:06:32.000]  前面的經文化
[00:06:32.000 --> 00:06:34.600]  因為萬有本於他,依靠他,歸給他
[00:06:34.600 --> 00:06:37.000]  原因是榮耀都歸主耶穌基督的身上
[00:06:37.400 --> 00:06:40.600]  因為萬有都屬於主耶穌基督自己
[00:06:40.600 --> 00:06:43.000]  而祂自己這樣擺上的時候
[00:06:43.000 --> 00:06:45.800]  以致鼓勵我們同樣用生命去獻情
[00:06:45.800 --> 00:06:50.000]  開始第一個段落的時候
[00:06:50.000 --> 00:06:51.800]  過不多後書第八章
[00:06:51.800 --> 00:06:55.200]  第一節到第十五節
[00:06:55.200 --> 00:06:57.600]  這裡講到一個愛心的行動
[00:06:57.600 --> 00:07:01.600]  一開始的時候
[00:07:01.600 --> 00:07:05.600]  「帝兄們,我把神賜給馬其頓宗教會的恩告訴你們」
[00:07:06.200 --> 00:07:09.000]  一開始的時候其實講到一切恩典都是從神而來
[00:07:09.000 --> 00:07:12.200]  是神自己將恩典賜給馬其頓教會
[00:07:12.200 --> 00:07:14.400]  其實在第九章第十節裡面
[00:07:14.400 --> 00:07:16.600]  是講賜種及殺種的
[00:07:16.600 --> 00:07:19.600]  其實講到神自己是賜予者
[00:07:19.600 --> 00:07:22.600]  一切的恩典、一切的豐富、一切的豐盛
[00:07:22.600 --> 00:07:24.200]  是從神自己而來
[00:07:24.200 --> 00:07:26.000]  神就是那位賜恩者
[00:07:26.000 --> 00:07:28.600]  神就是那位賜予生命的神
[00:07:28.600 --> 00:07:31.800]  讓我們經歷祂一切豐富的恩典的時候
[00:07:31.800 --> 00:07:34.400]  我們知道祂是恩典的源頭
[00:07:34.400 --> 00:07:36.000]  知道祂是一切豐富的源頭
[00:07:36.400 --> 00:07:39.000]  是祂將恩典賜給我們每一個
[00:07:39.000 --> 00:07:42.400]  第二節就講到
[00:07:42.400 --> 00:07:45.000]  當時馬其頓教會的弟兄姐妹
[00:07:45.000 --> 00:07:48.000]  就是在他們患難中受到大試驗的時候
[00:07:48.000 --> 00:07:49.800]  仍然有滿足的快樂
[00:07:49.800 --> 00:07:53.600]  在極窮之間還格外顯出他們樂捐的口音
[00:07:53.600 --> 00:07:56.600]  這班弟兄姐妹當時面對著很大的難處
[00:07:56.600 --> 00:07:58.000]  面對著很多的挑戰
[00:07:58.000 --> 00:08:01.800]  聖經形容他們在患難裡面受到大試驗
[00:08:01.800 --> 00:08:05.000]  雖然面對著很多的考驗、面對挑戰的時候
[00:08:05.000 --> 00:08:07.200]  他們依然有那份的喜樂在裡面
[00:08:07.200 --> 00:08:08.800]  就是在極窮的裡面
[00:08:08.800 --> 00:08:11.800]  他們仍然顯出那種樂捐的口音
[00:08:11.800 --> 00:08:14.200]  這班弟兄姐妹面對著很多的考驗
[00:08:14.200 --> 00:08:15.400]  面對著很多的挑戰
[00:08:15.400 --> 00:08:17.400]  就正如我們今天面對著疫情
[00:08:17.400 --> 00:08:18.600]  面對著艱難
[00:08:18.600 --> 00:08:20.800]  面對著那種困難的時候
[00:08:20.800 --> 00:08:24.400]  都提醒我們在患難裡面他們依然有喜樂
[00:08:24.400 --> 00:08:27.400]  在患難裡面依然格外顯出
[00:08:27.400 --> 00:08:30.400]  他們願意擺上那份的心意
[00:08:34.200 --> 00:08:36.000]  聖經說我可以證明
[00:08:36.000 --> 00:08:37.800]  他們是按著力量
[00:08:37.800 --> 00:08:40.400]  而且過了他們的力量
[00:08:40.400 --> 00:08:42.200]  自己甘心樂意的捐助
[00:08:42.200 --> 00:08:44.200]  這班馬其頓的弟兄姐妹
[00:08:44.200 --> 00:08:46.200]  他們不單止是按著自己的力量
[00:08:46.200 --> 00:08:49.200]  而且是遠遠超出他們本身有的力量
[00:08:49.200 --> 00:08:52.800]  他們不單止他們的擺上
[00:08:52.800 --> 00:08:54.200]  是超出自己的力量
[00:08:54.200 --> 00:08:57.000]  那份的甘心樂意是他們願意獻情
[00:08:57.000 --> 00:08:59.400]  其實整段哥倫多後書八九章裡面
[00:08:59.400 --> 00:09:02.800]  出現很多甘心樂意的經文
[00:09:03.200 --> 00:09:05.400]  其實那班弟兄姐妹是那種甘心樂意
[00:09:05.400 --> 00:09:08.600]  那種願意擺上去付出
[00:09:08.600 --> 00:09:12.600]  在三地求我們准他們在者
[00:09:12.600 --> 00:09:15.200]  公給的恩情上面有份
[00:09:15.200 --> 00:09:18.000]  聖經說到這班哥倫多
[00:09:18.000 --> 00:09:21.200]  描述裡面的馬其頓的弟兄姐妹
[00:09:21.200 --> 00:09:23.800]  他們在公給聖徒的恩情上面有份
[00:09:23.800 --> 00:09:25.600]  呂鎮忠譯本譯做
[00:09:25.600 --> 00:09:28.000]  他是以再三再四的懇請我們
[00:09:28.000 --> 00:09:29.600]  讓他們能夠將恩惠
[00:09:29.600 --> 00:09:31.400]  將神的恩典和團契
[00:09:31.400 --> 00:09:34.400]  捐給供給那些聖徒的需要
[00:09:34.400 --> 00:09:36.000]  其實供給這個字
[00:09:36.000 --> 00:09:38.600]  在哥倫多後書裡面出現了幾次
[00:09:38.600 --> 00:09:41.400]  每一次的時候其實都是說到一種侍奉
[00:09:41.400 --> 00:09:43.600]  可以翻譯成一種侍奉
[00:09:43.600 --> 00:09:46.000]  這班馬其頓的弟兄姐妹
[00:09:46.000 --> 00:09:49.400]  他們視供給聖徒的需要為一種侍奉
[00:09:49.400 --> 00:09:52.400]  他們願意在神的恩情上面有份
[00:09:52.400 --> 00:09:55.200]  他們願意在團契裡面一起有份
[00:09:55.200 --> 00:09:59.800]  他們覺得擺上本身是一個愛心的服事
[00:10:00.000 --> 00:10:03.600]  在主裡面因為彼此同屬於主的緣故
[00:10:03.600 --> 00:10:06.600]  以至到在愛裡面一起去相交
[00:10:06.600 --> 00:10:08.200]  在愛裡面去團契
[00:10:08.200 --> 00:10:10.200]  在愛裡面一起去擺上
[00:10:10.200 --> 00:10:15.800]  並且他們所做的不單只是照我們所想望
[00:10:15.800 --> 00:10:18.800]  更是照神的旨意先把自己獻給主
[00:10:18.800 --> 00:10:20.200]  又歸附了我們
[00:10:20.200 --> 00:10:21.800]  聖經裡面說得很清楚
[00:10:21.800 --> 00:10:23.600]  這班弟兄姐妹他們願意回應
[00:10:23.600 --> 00:10:24.600]  願意在神的
[00:10:24.600 --> 00:10:27.000]  即是很想在公給的事上
[00:10:27.000 --> 00:10:29.200]  在上帝的恩情上面有份
[00:10:29.600 --> 00:10:30.800]  其實是一個團契
[00:10:30.800 --> 00:10:33.400]  他們的態度是先把自己獻給主
[00:10:33.400 --> 00:10:36.800]  前面說到是因為他們經歷了主一切的厚恩
[00:10:36.800 --> 00:10:39.000]  經歷了一切神的豐富
[00:10:39.000 --> 00:10:42.600]  以至到他們的態度是先把自己獻給神
[00:10:42.600 --> 00:10:46.600]  他們不是獻上什麼金錢那麼簡單
[00:10:46.600 --> 00:10:47.800]  而是在態度上面
[00:10:47.800 --> 00:10:51.400]  他們先看自己再一次的生命獻給主
[00:10:51.400 --> 00:10:53.000]  跟著按著神的旨意
[00:10:53.000 --> 00:10:55.000]  在裡面他們就這樣去回應
[00:10:55.000 --> 00:10:56.000]  這樣去擺上
[00:10:56.000 --> 00:10:59.400]  因此我勸提多
[00:10:59.400 --> 00:11:01.400]  既然在你們中間開辦這個慈惠的事
[00:11:01.400 --> 00:11:02.400]  就當辦成
[00:11:02.400 --> 00:11:05.600]  你們既然在信心、口才、知識、熱心
[00:11:05.600 --> 00:11:08.200]  和待愛的愛心上面格外顯出滿足
[00:11:08.200 --> 00:11:10.000]  就當在這個慈惠的事上面
[00:11:10.000 --> 00:11:11.800]  格外顯出滿足力
[00:11:11.800 --> 00:11:13.800]  其實這班多不多的弟兄姐妹
[00:11:13.800 --> 00:11:16.200]  他們已經在信心、口才、知識、熱心
[00:11:16.200 --> 00:11:18.400]  和服侍、愛心上面
[00:11:18.400 --> 00:11:20.400]  其實他們已經流露了
[00:11:20.400 --> 00:11:23.000]  他們那種表達的愛心
[00:11:23.000 --> 00:11:24.000]  同樣
[00:11:24.000 --> 00:11:26.400]  保羅就鼓勵他們同樣在慈惠上面
[00:11:26.400 --> 00:11:28.800]  一樣去流露出這種的滿足力
[00:11:30.400 --> 00:11:32.400]  我說者說不是吩咐你們
[00:11:32.400 --> 00:11:34.200]  乃是藉著別人的熱心
[00:11:34.200 --> 00:11:36.600]  試驗你們愛心的實在
[00:11:36.600 --> 00:11:38.400]  這裡很有意思
[00:11:38.400 --> 00:11:39.800]  就是當那班弟兄姐妹
[00:11:39.800 --> 00:11:42.400]  他們先將自己的生命獻給主
[00:11:42.400 --> 00:11:46.000]  他們的獻情、他們的擺上、他們的奉獻
[00:11:46.000 --> 00:11:48.800]  就是試驗他們愛心的實在
[00:11:48.800 --> 00:11:51.000]  即是不單止他們所說的
[00:11:51.000 --> 00:11:53.800]  相愛團契在言語和舌頭上面
[00:11:53.800 --> 00:11:56.800]  而他們那種的愛心更加是流露
[00:11:56.800 --> 00:11:59.200]  在實際他們的供給聖徒上面
[00:11:59.200 --> 00:12:01.000]  這是一個愛心的表達
[00:12:01.000 --> 00:12:02.600]  是一個愛心的試驗
[00:12:02.600 --> 00:12:05.200]  去試驗流露出他們實際裡面
[00:12:05.200 --> 00:12:07.800]  怎樣反映、彰顯那種的愛心
[00:12:07.800 --> 00:12:11.400]  還有一次,第九節剛才讀過
[00:12:11.400 --> 00:12:13.000]  你們知道我們主耶穌基督的恩典
[00:12:13.000 --> 00:12:14.200]  祂本來富足
[00:12:14.200 --> 00:12:16.200]  卻為你們成為貧窮
[00:12:16.200 --> 00:12:17.600]  恩你們
[00:12:17.600 --> 00:12:19.800]  叫你們因祂的貧窮
[00:12:19.800 --> 00:12:21.400]  可以成為富足
[00:12:21.400 --> 00:12:23.200]  剛剛做了一個對比
[00:12:23.200 --> 00:12:25.400]  主耶穌基督本身是豐豐富富
[00:12:25.400 --> 00:12:28.400]  但祂願意為了我們的緣故成為貧窮
[00:12:29.200 --> 00:12:32.600]  叫我們因為主耶穌這種的擺上
[00:12:32.600 --> 00:12:33.800]  這種的謙卑
[00:12:33.800 --> 00:12:35.000]  這種的捨命
[00:12:35.000 --> 00:12:36.200]  這種的毀身
[00:12:36.200 --> 00:12:37.800]  可以成為富足
[00:12:37.800 --> 00:12:42.400]  我在這件事上將我的意見告訴你們
[00:12:42.400 --> 00:12:43.400]  是和你們有益
[00:12:43.400 --> 00:12:45.200]  因為你們下手辦這事
[00:12:45.200 --> 00:12:47.200]  而且起此心已經有一年多
[00:12:47.200 --> 00:12:49.200]  如今就當辦成這事
[00:12:49.200 --> 00:12:50.400]  既然有願做的心
[00:12:50.400 --> 00:12:52.800]  亦都當照你們所做的去辦成
[00:12:52.800 --> 00:12:55.600]  因為人若有願做的心
[00:12:55.600 --> 00:12:56.600]  必蒙願答
[00:12:56.600 --> 00:12:58.400]  乃是照他所有
[00:12:58.400 --> 00:12:59.800]  並不是照他所無
[00:12:59.800 --> 00:13:01.400]  聖經一直在說
[00:13:01.400 --> 00:13:03.400]  這群鼎姐妹神願納他們的心
[00:13:03.400 --> 00:13:05.200]  不是要他們沒有的東西
[00:13:05.200 --> 00:13:06.400]  而是他們有的
[00:13:06.400 --> 00:13:08.000]  他們願意在裡面獻上
[00:13:08.000 --> 00:13:08.800]  願意表達
[00:13:08.800 --> 00:13:11.200]  那份甘心樂意願做的心
[00:13:11.200 --> 00:13:13.000]  在上帝面前必蒙願納
[00:13:13.000 --> 00:13:16.800]  是他們那份願意的甘心獻上
[00:13:16.800 --> 00:13:18.200]  必蒙願納
[00:13:18.200 --> 00:13:20.600]  上帝就是願納他們那種的獻情
[00:13:20.600 --> 00:13:25.000]  接著十三到十五節
[00:13:25.000 --> 00:13:27.400]  講了一個均平的原則
[00:13:29.000 --> 00:13:31.200]  我願不是要別人輕省你們受累
[00:13:31.200 --> 00:13:33.200]  乃是要均平
[00:13:33.200 --> 00:13:35.000]  就是要你們的富餘
[00:13:35.000 --> 00:13:36.800]  現在可以補他們的不足
[00:13:36.800 --> 00:13:38.400]  使他們的富餘
[00:13:38.400 --> 00:13:40.400]  將來也可以補你們的不足
[00:13:40.400 --> 00:13:41.600]  這個就是均平
[00:13:41.600 --> 00:13:43.200]  如經上所記
[00:13:43.200 --> 00:13:44.800]  多收的也沒有餘
[00:13:44.800 --> 00:13:47.600]  少收的也沒有缺
[00:13:47.600 --> 00:13:49.800]  聖經裡面教導
[00:13:49.800 --> 00:13:51.000]  講到獻情的時候
[00:13:51.000 --> 00:13:52.400]  講到一個均平的原則
[00:13:52.400 --> 00:13:54.000]  這個均平的原則是什麼呢?
[00:13:54.000 --> 00:13:55.200]  這個均平的原則就是叫
[00:13:55.200 --> 00:13:58.200]  有餘的能夠補缺乏的不足
[00:13:58.600 --> 00:14:02.800]  也叫那些本來不足的可以有餘
[00:14:02.800 --> 00:14:04.200]  這個就是均平
[00:14:04.200 --> 00:14:06.800]  經上說多收的沒有餘
[00:14:06.800 --> 00:14:08.200]  少收的沒有缺
[00:14:08.200 --> 00:14:09.800]  多收沒有餘
[00:14:09.800 --> 00:14:10.600]  少收沒有缺
[00:14:10.600 --> 00:14:12.400]  其實正正是在用當時
[00:14:12.400 --> 00:14:15.200]  《釵及記》十六章十八節的一個傳統
[00:14:15.200 --> 00:14:18.400]  當時那班以色列人他們去收取瑪拿
[00:14:18.400 --> 00:14:19.400]  上帝吩咐他們
[00:14:19.400 --> 00:14:21.800]  按著他們要的份量去收取
[00:14:21.800 --> 00:14:23.400]  他們多收的時候
[00:14:23.400 --> 00:14:25.400]  多收的不可以儲起來
[00:14:25.400 --> 00:14:26.800]  就算他儲起來
[00:14:26.800 --> 00:14:29.800]  他拿的份量只是拿那天吃就足夠了
[00:14:29.800 --> 00:14:31.200]  拿多過那天吃的
[00:14:31.200 --> 00:14:32.800]  就算他收了回去的時候
[00:14:32.800 --> 00:14:35.200]  那些瑪拿都會變質
[00:14:35.200 --> 00:14:36.200]  都會發臭
[00:14:36.200 --> 00:14:38.000]  同樣在裡面
[00:14:38.000 --> 00:14:39.600]  他們少收的
[00:14:39.600 --> 00:14:40.200]  也都是
[00:14:40.200 --> 00:14:41.200]  就算是少收的
[00:14:41.200 --> 00:14:42.800]  他的缺乏也是那天缺乏的
[00:14:42.800 --> 00:14:44.400]  因為第二天又有新的瑪拿
[00:14:44.400 --> 00:14:46.000]  所以在裡面就在說
[00:14:46.000 --> 00:14:47.000]  多收的沒有餘
[00:14:47.000 --> 00:14:48.000]  少收的沒有缺
[00:14:48.000 --> 00:14:50.400]  就是在說他們這個信心擺上的功課
[00:14:50.400 --> 00:14:52.400]  每一天這樣的學習
[00:14:52.400 --> 00:14:53.600]  每一天的等待
[00:14:53.600 --> 00:14:54.800]  每一天的收取
[00:14:55.200 --> 00:14:56.800]  去到安息日的時候
[00:14:56.800 --> 00:14:58.400]  他們不會有瑪拿
[00:14:58.400 --> 00:15:01.200]  就在安息日前去收取那份
[00:15:01.200 --> 00:15:02.800]  經年累月
[00:15:02.800 --> 00:15:04.000]  四十年的日子裡面
[00:15:04.000 --> 00:15:05.000]  都是這樣去學習
[00:15:05.000 --> 00:15:06.600]  上帝那種的看顧
[00:15:06.600 --> 00:15:08.200]  學習上帝那種的供應
[00:15:08.200 --> 00:15:11.200]  這裡以至到說到那種均平的原則
[00:15:11.200 --> 00:15:14.000]  就是叫有餘的能夠去補那些缺乏
[00:15:14.000 --> 00:15:16.400]  也都在將來的日子裡面
[00:15:16.400 --> 00:15:20.400]  那些他們因為原本缺乏的成為有餘
[00:15:20.400 --> 00:15:22.400]  反過來可能將來日子裡面
[00:15:22.400 --> 00:15:23.800]  他又可以補我們的不足
[00:15:23.800 --> 00:15:25.000]  這個就是均平
[00:15:26.000 --> 00:15:27.800]  不單止是在金錢上面
[00:15:27.800 --> 00:15:30.400]  也都可以在屬靈的生命上面
[00:15:30.400 --> 00:15:33.200]  我記得過往日子裡面
[00:15:33.200 --> 00:15:36.400]  有機會去接觸一些內地的教會
[00:15:36.400 --> 00:15:37.200]  在多年前
[00:15:37.200 --> 00:15:40.000]  當接觸的時候去探訪他們
[00:15:40.000 --> 00:15:41.200]  去慰問他們的時候
[00:15:41.200 --> 00:15:43.800]  我覺得是當他們回去探訪
[00:15:43.800 --> 00:15:45.400]  和他們去交流的時候
[00:15:45.400 --> 00:15:46.600]  彼此豐富
[00:15:46.600 --> 00:15:47.800]  為什麼呢?
[00:15:47.800 --> 00:15:51.200]  因為往往有時候我們可能在一些物資上面
[00:15:51.200 --> 00:15:52.600]  對他們一些的支援
[00:15:52.600 --> 00:15:54.800]  但是我們在屬靈生命上面
[00:15:54.800 --> 00:15:56.200]  見到他們那種熱切
[00:15:56.200 --> 00:15:57.800]  見到他們祈禱的心
[00:15:57.800 --> 00:16:00.200]  見到他們對方那種熱誠
[00:16:00.200 --> 00:16:01.400]  見到他們那種擺相
[00:16:01.400 --> 00:16:04.600]  見到甚至他們弟兄姊妹有時候回去崇拜
[00:16:04.600 --> 00:16:07.200]  他們是要走一個小時
