
[00:00:00.000 --> 00:00:04.160]  來到聖誕節交換禮物這個行動
[00:03:34.000 --> 00:03:40.800]  原來耶穌也預備了禮物要和我們交換
[00:03:40.800 --> 00:03:44.320]  耶穌也想送禮物給我們
[00:03:44.320 --> 00:03:48.520]  同時祂也期望我們和祂交換禮物
[00:03:48.520 --> 00:03:49.800]  不知道今年的聖誕節
[00:03:49.800 --> 00:03:53.600]  你有沒有已經預備了禮物去送給耶穌
[00:03:53.600 --> 00:03:57.560]  或者已經送了禮物給耶穌呢
[00:03:57.560 --> 00:03:59.920]  我們首先來看看
[00:03:59.920 --> 00:04:03.000]  耶穌送什麼禮物給人呢
[00:04:03.000 --> 00:04:05.160]  是一段我們很熟悉的經文
[00:04:05.160 --> 00:04:07.800]  《路加福音》二章白紙十四節
[00:04:07.800 --> 00:04:09.400]  我們一起讀好嗎
[00:04:09.400 --> 00:04:12.840]  在百里行的夜外有牧羊人
[00:04:12.840 --> 00:04:15.720]  夜間值班看守羊群
[00:04:15.720 --> 00:04:19.520]  有主的一個使者站在他們旁邊
[00:04:19.520 --> 00:04:22.720]  主的榮光四面照著他們
[00:04:22.720 --> 00:04:25.120]  牧羊人就很懼怕
[00:04:25.120 --> 00:04:28.800]  那天使對他們說不要懼怕
[00:04:28.800 --> 00:04:32.920]  看啊!因為我報給你們大喜的訊息
[00:04:32.920 --> 00:04:35.120]  是關乎萬民的
[00:04:35.120 --> 00:04:38.160]  因今天在大衛的城裡
[00:04:38.160 --> 00:04:40.480]  為你們生了救主
[00:04:40.480 --> 00:04:42.280]  就是主基督
[00:04:42.280 --> 00:04:45.000]  你們要看見一個嬰孩
[00:04:45.000 --> 00:04:48.080]  包著寶 我在馬槽裡
[00:04:48.080 --> 00:04:51.040]  那就是給你們的記號
[00:04:51.040 --> 00:04:53.400]  忽然有一大隊天兵
[00:04:53.400 --> 00:04:56.040]  同那天使讚美神說
[00:04:56.040 --> 00:04:59.400]  在至高之處榮耀歸於神
[00:04:59.400 --> 00:05:04.800]  在地上平安歸於他所喜悅的人
[00:05:04.800 --> 00:05:07.360]  這段經文大家應該很熟悉
[00:05:07.360 --> 00:05:09.560]  我記得我讀初中的時候
[00:05:09.560 --> 00:05:12.400]  那時候還是手寫字的時代
[00:05:12.400 --> 00:05:15.520]  有一年我打算將這段聖經
[00:05:15.520 --> 00:05:18.040]  寫在我送出去的聖誕卡上
[00:05:18.040 --> 00:05:21.720]  於是我就抄了很多次這段經文
[00:05:21.720 --> 00:05:25.320]  所以應該大家都很熟悉
[00:05:25.320 --> 00:05:27.320]  這段經文告訴我們
[00:05:27.320 --> 00:05:30.320]  這個王要來了
[00:05:30.320 --> 00:05:32.280]  怎麼認得出這個是王
[00:05:32.280 --> 00:05:36.360]  那個記號是
[00:05:36.360 --> 00:05:38.560]  包著寶之前是
[00:05:38.560 --> 00:05:40.840]  一個嬰孩 一個嬰孩嬰兒
[00:05:40.840 --> 00:05:44.840]  包著寶放在馬槽裡
[00:05:44.840 --> 00:05:48.080]  可能我們基督徒聽得太多了
[00:05:48.080 --> 00:05:52.080]  或者我們看聖誕節的卡通看得多
[00:05:52.080 --> 00:05:54.200]  通常都是弄得很漂亮
[00:05:54.200 --> 00:05:55.760]  嬰兒很可愛
[00:05:55.760 --> 00:05:57.240]  然後在馬槽裡
[00:05:57.240 --> 00:05:59.880]  很浪漫的一個情景
[00:05:59.880 --> 00:06:02.400]  很平靜很平安的一個情景
[00:06:02.400 --> 00:06:04.720]  都是很平靜的一個情景
[00:06:04.720 --> 00:06:06.400]  不過你想真一點
[00:06:06.400 --> 00:06:07.920]  其實很奇怪的
[00:06:07.920 --> 00:06:09.240]  一個王
[00:06:09.240 --> 00:06:10.400]  一個王要出現了
[00:06:10.400 --> 00:06:11.280]  你怎麼去找他
[00:06:11.280 --> 00:06:13.080]  你去哪裡找這個王
[00:06:13.080 --> 00:06:14.280]  神的兒子
[00:06:14.280 --> 00:06:16.360]  你在哪裡找神
[00:06:16.360 --> 00:06:19.000]  如果我們用一個Emoji
[00:06:19.000 --> 00:06:20.560]  一個記號代表王
[00:06:20.560 --> 00:06:23.360]  你通常就找那個皇冠那個
[00:06:23.360 --> 00:06:26.920]  或者以色列第一個王是誰
[00:06:26.920 --> 00:06:29.040]  以色列第一個君王是
[00:06:29.040 --> 00:06:29.600]  蘇羅
[00:06:29.600 --> 00:06:30.440]  蘇羅是怎樣的
[00:06:30.440 --> 00:06:31.600]  高大威猛
[00:06:31.600 --> 00:06:34.080]  聖經說他比別人高一個頭
[00:06:34.080 --> 00:06:34.920]  高大威猛
[00:06:34.920 --> 00:06:36.600]  這樣才像一個王
[00:06:36.600 --> 00:06:38.800]  才可以帶領到這幫人
[00:06:38.800 --> 00:06:40.240]  去得勝
[00:06:40.240 --> 00:06:42.280]  好了你們要找一個王了
[00:06:42.280 --> 00:06:43.760]  這個王的記號是什麼
[00:06:43.760 --> 00:06:45.520]  是一個嬰兒
[00:06:45.520 --> 00:06:47.040]  包著一塊布
[00:06:47.040 --> 00:06:50.560]  還要在一個動物生活的
[00:06:50.560 --> 00:06:55.040]  一個馬槽裡
[00:06:55.040 --> 00:06:58.400]  神的兒子選擇了在這一晚出生
[00:06:58.400 --> 00:07:00.160]  在這一晚
[00:07:00.160 --> 00:07:02.960]  他出生在一個平民基層的家庭
[00:07:02.960 --> 00:07:04.800]  甚至不是家裡
[00:07:04.800 --> 00:07:05.800]  因為即使你是平民
[00:07:05.800 --> 00:07:06.680]  你是有家的
[00:07:06.680 --> 00:07:07.560]  快要生下來了
[00:07:07.560 --> 00:07:08.680]  你還留在家裡
[00:07:08.680 --> 00:07:10.880]  但是因為人口普查的緣故
[00:07:10.880 --> 00:07:12.760]  他們無奈就要在那時候
[00:07:12.760 --> 00:07:14.280]  去一個旅途上面
[00:07:14.280 --> 00:07:15.800]  要離開家裡
[00:07:15.800 --> 00:07:17.480]  在旅途當中
[00:07:17.480 --> 00:07:19.720]  那些酒店被人住滿了
[00:07:19.720 --> 00:07:21.320]  沒有地方住了
[00:07:21.320 --> 00:07:22.320]  於是唯有
[00:07:22.320 --> 00:07:26.000]  就屈膝在一個馬槽裡
[00:07:26.000 --> 00:07:28.800]  這個嬰兒神的兒子竟然選擇了
[00:07:28.800 --> 00:07:31.720]  在這一天出生
[00:07:31.720 --> 00:07:33.400]  他以一個很謙卑
[00:07:33.400 --> 00:07:38.000]  最謙卑的一個狀態來這個世界
[00:07:38.000 --> 00:07:40.000]  而且一般人
[00:07:40.000 --> 00:07:41.560]  一般父母生了嬰兒之後
[00:07:41.560 --> 00:07:42.920]  我見到一些小朋友
[00:07:42.920 --> 00:07:44.760]  生了嬰兒之後
[00:07:44.760 --> 00:07:45.880]  第一件事要做什麼
[00:07:45.880 --> 00:07:47.080]  就是生了出來
[00:07:47.080 --> 00:07:48.840]  把嬰兒弄好
[00:07:48.840 --> 00:07:51.600]  第一件事就是拍照
[00:07:51.600 --> 00:07:53.360]  可能媽媽和嬰兒拍照
[00:07:53.360 --> 00:07:55.120]  或者有時候和爸爸一起拍照
[00:07:55.120 --> 00:07:55.720]  拍一張照片
[00:07:55.720 --> 00:07:56.280]  然後怎麼樣
[00:07:56.280 --> 00:07:57.840]  告訴全世界的人
[00:07:57.840 --> 00:07:59.480]  我嬰兒出生了
[00:07:59.480 --> 00:08:01.280]  他有多少磅
[00:08:01.280 --> 00:08:04.000]  是一個很開心的場面
[00:08:04.000 --> 00:08:04.560]  在這個時候
[00:08:04.560 --> 00:08:06.400]  耶穌出生的時候
[00:08:06.400 --> 00:08:11.320]  有誰在他身邊
[00:08:11.320 --> 00:08:12.600]  爸爸媽媽在他身邊
[00:08:12.600 --> 00:08:13.360]  還有沒有
[00:08:13.360 --> 00:08:16.000]  原來其他的親戚朋友
[00:08:16.000 --> 00:08:18.040]  姨媽姑姐都不在身邊
[00:08:18.040 --> 00:08:20.520]  因為他們去了旅途當中
[00:08:20.520 --> 00:08:23.840]  所以誰去宣佈嬰兒出生
[00:08:23.840 --> 00:08:26.080]  誰和他們為了嬰兒出生
[00:08:26.080 --> 00:08:29.640]  去歡呼去快樂
[00:08:29.640 --> 00:08:34.000]  天使 原來天使親自去做這件事
[00:08:34.000 --> 00:08:37.160]  天使去宣佈嬰兒已經出生
[00:08:37.160 --> 00:08:38.880]  而且他選擇了一群
[00:08:38.880 --> 00:08:42.080]  同樣是基層的平民百姓
[00:08:42.080 --> 00:08:43.400]  一群牧羊的人
[00:08:43.400 --> 00:08:44.440]  去和他們說
[00:08:44.440 --> 00:08:46.520]  這個嬰兒已經出生了
[00:08:46.520 --> 00:08:49.200]  這個嬰兒將要帶來一個
[00:08:49.200 --> 00:08:50.320]  最大的拯救
[00:08:50.320 --> 00:08:52.720]  是一個最開心的消息
[00:08:52.720 --> 00:08:54.880]  然後
[00:08:54.880 --> 00:08:58.080]  天使還要和一大隊天兵
[00:08:58.080 --> 00:08:58.800]  一大隊天兵
[00:08:58.800 --> 00:09:00.960]  和天使一起去讚美神
[00:09:00.960 --> 00:09:02.480]  一起去給心心 給讚
[00:09:02.480 --> 00:09:03.920]  然後讚美神就說
[00:09:03.920 --> 00:09:06.600]  在至高之處榮耀要歸與神
[00:09:06.600 --> 00:09:08.520]  然後這個嬰兒是宣告
[00:09:08.520 --> 00:09:10.640]  在地上從此平安
[00:09:10.640 --> 00:09:13.560]  就要歸給那些依靠神
[00:09:13.560 --> 00:09:16.400]  神所喜悅的人
[00:09:16.400 --> 00:09:19.040]  一般我們會將耶穌出生這個情境
[00:09:19.040 --> 00:09:21.920]  去將它可能是拍成卡通片
[00:09:21.920 --> 00:09:23.800]  或者我們去
[00:09:23.800 --> 00:09:25.520]  以前大家就會 role play
[00:09:25.520 --> 00:09:27.080]  角色扮演去扮出來
[00:09:27.080 --> 00:09:29.800]  因為我們很想小朋友從小
[00:09:29.800 --> 00:09:32.600]  他們就知道聖誕節的意義
[00:09:32.600 --> 00:09:35.080]  我們有一首很出名的聖誕歌
[00:09:35.080 --> 00:09:36.920]  叫做《平安夜》
[00:09:36.920 --> 00:09:38.000]  唱起這首歌的時候
[00:09:38.000 --> 00:09:40.440]  你就會覺得很舒服
[00:09:40.440 --> 00:09:42.320]  這個平靜的夜晚
[00:09:42.320 --> 00:09:45.600]  一個嬰兒很安詳地出生
[00:09:45.600 --> 00:09:48.720]  整件事都好像很舒服
[00:09:48.720 --> 00:09:49.880]  很浪漫
[00:09:49.880 --> 00:09:51.720]  這個百里行這個地方
[00:09:51.720 --> 00:09:52.760]  亦都是好像一個
[00:09:52.760 --> 00:09:56.880]  童話故事裏面的地方一樣
[00:09:56.880 --> 00:10:01.720]  以往我就沒有太多認識
[00:10:01.720 --> 00:10:03.520]  聖經上所說的地方
[00:10:03.520 --> 00:10:04.880]  現在是一個什麼狀態
[00:10:04.880 --> 00:10:07.320]  我就沒有太多理會
[00:10:07.320 --> 00:10:11.480]  這裡說的是百里行的曠野
[00:10:11.480 --> 00:10:15.440]  話說這幾個月大家都知道
[00:10:15.440 --> 00:10:18.080]  有耳巴或者耳蝦的衝突
[00:10:18.080 --> 00:10:21.400]  令到全世界都很關注這個地方
[00:10:21.400 --> 00:10:24.800]  特別基督徒好像多了一份情意結
[00:10:24.800 --> 00:10:26.840]  都多了一些關心這個地方
[00:10:26.840 --> 00:10:29.400]  他們很多的衝突怎麼辦
[00:10:29.400 --> 00:10:31.240]  其中劉牧師都很關心
[00:10:31.240 --> 00:10:33.000]  這個地方的事情
[00:10:33.000 --> 00:10:36.240]  他都問究竟今年的平安夜
[00:10:36.240 --> 00:10:41.800]  在百里行裏面還有沒有平安呢
[00:10:41.800 --> 00:10:43.680]  今年暑假七月尾
[00:10:43.680 --> 00:10:45.360]  八月初的時候
[00:10:45.360 --> 00:10:48.600]  我就感謝主有機會去了以色列
[00:10:48.600 --> 00:10:52.000]  都可以順利回來完成這個旅程
[00:10:52.000 --> 00:10:53.680]  所以去了加利里
[00:10:53.680 --> 00:10:55.240]  去了尤薩冷
[00:10:55.240 --> 00:10:56.560]  聖經裏面說的這些地方
[00:10:56.560 --> 00:10:58.720]  立體了很多
[00:10:58.720 --> 00:11:01.800]  其中有一天是去百里行的
[00:11:01.800 --> 00:11:03.920]  去百里行之前
[00:11:03.920 --> 00:11:07.960]  那個導遊好像很認真
[00:11:07.960 --> 00:11:09.560]  去其他地方都沒有那麼緊張
[00:11:09.560 --> 00:11:11.640]  好像很緊張地跟我們說
[00:11:11.640 --> 00:11:13.560]  我們今天要去百里行
[00:11:13.560 --> 00:11:16.120]  稍後我們在旅程裏面
[00:11:16.120 --> 00:11:17.720]  我們有三十幾個人
[00:11:17.720 --> 00:11:20.160]  他就說大家不要到處看
[00:11:20.160 --> 00:11:21.080]  不要到處走
[00:11:21.080 --> 00:11:24.040]  大家跟著去要去的地方
[00:11:24.040 --> 00:11:26.600]  在街上走的時候
[00:11:26.600 --> 00:11:29.680]  你就不要嘻嘻哈哈
[00:11:29.680 --> 00:11:31.480]  不需要特別去做什麼
[00:11:31.480 --> 00:11:34.640]  你安靜地跟著走就可以了
[00:11:34.640 --> 00:11:40.480]  我就初時真的不知道為什麼
[00:11:40.480 --> 00:11:42.400]  還有我後來知道了
[00:11:42.400 --> 00:11:45.160]  原來現在的百里行
[00:11:45.160 --> 00:11:47.960]  它雖然在以色列的範圍裏面
[00:11:47.960 --> 00:11:52.080]  但原來裏面是用一個圍牆圍著它
[00:11:52.080 --> 00:11:53.840]  在圍牆裏面
[00:11:53.840 --> 00:11:58.720]  原來是巴勒斯坦自治政府所管轄的範圍
[00:11:58.720 --> 00:12:00.920]  而在這個圍牆的出口
[00:12:00.920 --> 00:12:03.400]  就是由以色列去管理的
[00:12:03.400 --> 00:12:07.160]  所以原來圍牆裏的人和外面的人
[00:12:07.160 --> 00:12:09.320]  是不可以自由出入這個地方
[00:12:09.320 --> 00:12:13.480]  而百里行就在圍牆裏面的一個範圍
[00:12:13.480 --> 00:12:15.680]  當時我都想為什麼
[00:12:15.680 --> 00:12:19.280]  為什麼要弄一個圍牆圍著別人
[00:12:19.280 --> 00:12:21.400]  還有我在圍牆外面和裏面
[00:12:21.400 --> 00:12:25.680]  我走的時候我覺得其實大家都是平民百姓
[00:12:25.680 --> 00:12:27.640]  大家都是普通人
[00:12:27.640 --> 00:12:29.720]  為什麼會有這麼多的傷害
[00:12:29.720 --> 00:12:33.120]  這麼多的仇恨呢
[00:12:33.120 --> 00:12:34.360]  去了百里行之後
[00:12:34.360 --> 00:12:38.840]  就令到我對於那個比較童話式的百里行
[00:12:38.840 --> 00:12:41.680]  這三個字有了一個新的感受
[00:12:41.680 --> 00:12:44.760]  就是原來為什麼百里行
[00:12:44.760 --> 00:12:47.600]  不是一個很童話很安靜的一個地方
[00:12:47.600 --> 00:12:53.000]  而是都有很多的衝突很多張力的地方
[00:12:53.000 --> 00:12:55.080]  那我其實再想深一層
[00:12:55.080 --> 00:12:56.040]  啊 我想深一層
[00:12:56.040 --> 00:12:57.720]  其實可能是我們自己
[00:12:57.720 --> 00:13:01.000]  或者我自己把這件事去童話化了
[00:13:01.000 --> 00:13:03.480]  其實耶穌出世的百里行
[00:13:03.480 --> 00:13:05.320]  耶穌出世的猶太地區
[00:13:05.320 --> 00:13:10.640]  其實都有很多不安的事情在發生
[00:13:10.640 --> 00:13:15.360]  所以為什麼人才需要這一份的平安
[00:13:15.360 --> 00:13:19.480]  在那時候猶太人他們是受羅馬政府統治
[00:13:19.480 --> 00:13:24.160]  當時的大嬉律就是被委任成為猶太人的王
[00:13:24.160 --> 00:13:28.200]  但是他是否一個好人呢
[00:13:28.200 --> 00:13:29.600]  怎樣看都應該不是
[00:13:29.600 --> 00:13:33.400]  因為當他知道一些博士
[00:13:33.400 --> 00:13:36.880]  在找張曉麗的王耶穌的時候
[00:13:36.880 --> 00:13:38.440]  他心裏面很不安
[00:13:38.440 --> 00:13:39.400]  聖經說他很不安
[00:13:39.400 --> 00:13:41.480]  傳聖的人都和他一起很不安
[00:13:41.480 --> 00:13:42.160]  為什麼
[00:13:42.160 --> 00:13:45.280]  因為張曉生一個猶太人的王
[00:13:45.280 --> 00:13:47.080]  猶太人的王就是我
[00:13:47.080 --> 00:13:50.120]  然後我可能就可以傳給兒子
[00:13:50.120 --> 00:13:51.840]  如果張曉生一個王
[00:13:51.840 --> 00:13:54.480]  他對我是一個威脅
[00:13:54.480 --> 00:13:57.320]  所以當時他請一些博士
[00:13:57.320 --> 00:14:00.880]  你們去探望他之後就回來告訴我
[00:14:00.880 --> 00:14:03.160]  讓我也去探望他
[00:14:03.160 --> 00:14:06.400]  但是博士因為阿神跟他說
[00:14:06.400 --> 00:14:07.880]  不用回去了
[00:14:07.880 --> 00:14:11.520]  所以耶穌竟然他決定了
[00:14:11.520 --> 00:14:14.680]  凡是兩歲以下的男孩都給他殺光
[00:14:14.680 --> 00:14:17.240]  總之有殺錯就沒有放過
[00:14:17.240 --> 00:14:21.200]  我就要將這一個威脅到我的人斬草除根
[00:14:21.200 --> 00:14:25.520]  所以在這樣的一個君主的統治之下
[00:14:25.520 --> 00:14:28.600]  這幫猶太人 伯利恆 耶路撒冷的人
[00:14:28.600 --> 00:14:31.560]  他們怎麼會是一個很安樂的處境呢
[00:14:31.560 --> 00:14:34.120]  當時他們亡國了
[00:14:34.120 --> 00:14:36.000]  受其他人的統治
[00:14:36.000 --> 00:14:40.360]  亦都是受著很多不公平的對待
[00:14:40.360 --> 00:14:41.600]  在這樣的情況之下
[00:14:41.600 --> 00:14:45.800]  其實耶穌的出生都是一個不安的時代
[00:14:45.800 --> 00:14:48.040]  人去渴望神
[00:14:48.040 --> 00:14:49.200]  你拯救我們吧
[00:14:49.200 --> 00:14:50.440]  舊約裡面神說
[00:14:50.440 --> 00:14:52.520]  好啊 將會有一個救主來了
[00:14:52.520 --> 00:14:53.400]  好啊 我們等啊
[00:14:53.400 --> 00:14:55.600]  我們一直在等 等著一個救主
[00:14:55.600 --> 00:14:57.320]  那個就是一個這樣的時代
[00:14:57.320 --> 00:14:58.640]  神就出現了
[00:14:58.640 --> 00:15:02.080]  他開始他救人的計劃
[00:15:02.080 --> 00:15:03.920]  神給人的禮物是什麼呢
[00:15:03.920 --> 00:15:05.640]  在這段經文裡面
[00:15:05.640 --> 00:15:09.520]  首先 不要懼怕 不用害怕
[00:15:09.520 --> 00:15:12.480]  其實黑貓 夜貓 黑蚊蚊
[00:15:12.480 --> 00:15:14.560]  突然見到一個人 然後發光
[00:15:14.560 --> 00:15:15.560]  讓你也害怕
[00:15:15.560 --> 00:15:16.960]  不過那個人告訴你
[00:15:16.960 --> 00:15:17.840]  不用害怕
[00:15:17.840 --> 00:15:20.080]  我是來報好消息的
[00:15:20.080 --> 00:15:23.080]  這個消息是一個很大的喜訊
[00:15:23.080 --> 00:15:25.240]  這個消息不單止關乎你們猶太人
[00:15:25.240 --> 00:15:27.000]  還關乎萬民的
[00:15:27.000 --> 00:15:31.040]  因為救主 耶穌基督
[00:15:31.040 --> 00:15:33.040]  就要在今天出生
[00:15:33.040 --> 00:15:36.600]  耶穌基督在今天就已經出生了
[00:15:36.600 --> 00:15:38.760]  祂要不單止救猶太人
[00:15:38.760 --> 00:15:41.960]  脫離一個政權的剋制
[00:15:41.960 --> 00:15:46.160]  祂更加要救猶太人脫離罪的剋制
[00:15:46.160 --> 00:15:49.760]  不單止是猶太人需要這個拯救
[00:15:49.760 --> 00:15:52.240]  是全世界人都需要這個拯救
[00:15:52.240 --> 00:15:56.000]  所以耶穌來是關乎萬民的好消息
[00:15:56.000 --> 00:15:59.560]  從此地上人因為認識耶穌
[00:15:59.560 --> 00:16:04.120]  而有了平安
[00:16:04.120 --> 00:16:07.440]  耶穌祂送給人的禮物是什麼
[00:16:07.440 --> 00:16:09.160]  就是這裡所說的 是救主
[00:16:09.160 --> 00:16:10.240]  是祂自己
[00:16:10.240 --> 00:16:12.120]  耶穌將祂自己送給人
[00:16:12.120 --> 00:16:15.440]  從此有了神在裡面的人
[00:16:15.440 --> 00:16:20.880]  就得著平安
[00:16:20.880 --> 00:16:26.640]  我們神選擇了在什麼地方出生
[00:16:26.640 --> 00:16:27.760]  一個馬槽
[00:16:27.760 --> 00:16:28.840]  一個小小的馬槽
[00:16:28.840 --> 00:16:31.680]  一個很小又骯髒的地方
[00:16:31.680 --> 00:16:32.680]  然後神就說
[00:16:32.680 --> 00:16:34.600]  我將我自己送給你
[00:16:34.600 --> 00:16:35.880]  送去哪裡
[00:16:35.880 --> 00:16:37.200]  送去我們的心裡面
[00:16:37.200 --> 00:16:38.720]  其實我們的心裡面
[00:16:38.720 --> 00:16:41.080]  都好像一個小小的馬槽
[00:16:41.080 --> 00:16:42.320]  都很小而已
[00:16:42.320 --> 00:16:46.000]  然後裡面都裝了很多不乾淨的東西
[00:16:46.000 --> 00:16:47.560]  但是神說
[00:16:47.560 --> 00:16:49.360]  你OK 我OK
[00:16:49.360 --> 00:16:52.040]  你願意讓我進來住在你心裡面
[00:16:52.040 --> 00:16:53.560]  我就願意住在你心裡面
[00:16:53.560 --> 00:16:55.440]  這個小小的馬槽裡面
[00:16:55.440 --> 00:16:57.960]  所以神祂是預備好這份禮物
[00:16:57.960 --> 00:17:00.480]  想送給我們
[00:17:00.480 --> 00:17:02.960]  不知道我們已經在座的人
[00:17:02.960 --> 00:17:06.840]  有沒有已經收到主耶穌送的這份禮物
[00:17:06.840 --> 00:17:07.600]  如果你說
[00:17:07.600 --> 00:17:10.840]  其實我最近才回教會
[00:17:10.840 --> 00:17:13.880]  或者我真的沒有收過這份禮物
[00:17:13.880 --> 00:17:17.160]  我不知道這份禮物是怎樣的
[00:17:17.160 --> 00:17:19.200]  那我就邀請你
[00:17:19.200 --> 00:17:20.800]  今天下午三點半
[00:17:20.800 --> 00:17:22.880]  你再回來這個禮堂
[00:17:22.880 --> 00:17:24.360]  今天下午的聚會
[00:17:24.360 --> 00:17:25.680]  就是想告訴你
[00:17:25.680 --> 00:17:28.040]  究竟耶穌要送什麼禮物給我們
[00:17:28.040 --> 00:17:31.440]  祂那份禮物怎樣才可以得到
[00:17:31.440 --> 00:17:32.120]  好不好
[00:17:32.120 --> 00:17:34.040]  如果你身邊有認識的人
[00:17:34.040 --> 00:17:36.800]  你還可以趕得及邀請他
[00:17:36.800 --> 00:17:40.360]  來參與這個聚會
[00:17:40.360 --> 00:17:45.120]  所以我相信今天我們是平安夜
[00:17:45.120 --> 00:17:47.400]  在早上的崇拜裡面
[00:17:47.400 --> 00:17:51.480]  在座大部分可能都已經回了教會
[00:17:51.480 --> 00:17:53.440]  用基督徒的身份
[00:17:53.440 --> 00:17:56.400]  過了聖誕節可能有三五七年
[00:17:56.400 --> 00:18:00.840]  甚至有些人說可能是三十五十七十年
[00:18:00.840 --> 00:18:04.600]  我剛剛的聖誕聯歡都數下手指
[00:18:04.600 --> 00:18:08.840]  原來我今年也是第十年在這裏過聖誕
