
[00:00:00.000 --> 00:00:03.800]  OK 我們剛才聽了一段經文
[00:01:43.900 --> 00:01:46.900]  恆溫器就是逆流而上的
[00:01:46.900 --> 00:01:50.900]  外面太熱 它就幫你放冷氣
[00:01:50.900 --> 00:01:54.900]  外面太冷 它就幫你放暖氣
[00:01:54.900 --> 00:01:59.900]  令到房間裏的人比較舒服
[00:01:59.900 --> 00:02:04.900]  大家知不知道這個世界有兩種基督徒
[00:02:04.900 --> 00:02:09.900]  一種基督徒就是溫度計的基督徒
[00:02:09.900 --> 00:02:14.900]  隨波逐流 外面是怎樣就怎樣
[00:02:14.900 --> 00:02:19.900]  但另一種基督徒是恆溫器的基督徒
[00:02:19.900 --> 00:02:28.900]  無論外面溫度是怎樣 它始終是忠於神給它的託付
[00:02:28.900 --> 00:02:30.900]  有些逆流而上
[00:02:30.900 --> 00:02:35.900]  有些是逐勢清流的那一種基督徒
[00:02:35.900 --> 00:02:39.900]  我們今天是討論基督徒
[00:02:39.900 --> 00:02:46.900]  但我們要去看這位恆溫器的基督徒
[00:02:46.900 --> 00:02:51.900]  雖然當時的環境實在不是很好
[00:02:51.900 --> 00:02:54.900]  以色列因為得罪了神
[00:02:54.900 --> 00:02:59.900]  所以很多的子民都是被流放在外面
[00:02:59.900 --> 00:03:04.900]  過著一些其實不是最好的生活
[00:03:04.900 --> 00:03:09.900]  當時的王 聖經裏面所說
[00:03:09.900 --> 00:03:16.900]  他覺得我要統治以色列
[00:03:16.900 --> 00:03:19.900]  我現在佔盡上風
[00:03:19.900 --> 00:03:21.900]  我做什麼都可以
[00:03:21.900 --> 00:03:25.900]  你們這些人在玉錘砧板上
[00:03:25.900 --> 00:03:30.900]  他在以色列國當中選了幾位年青人
[00:03:30.900 --> 00:03:40.900]  今天我們用國語來說 尖子 是吧 應該是年青人當中最鞭青的幾位
[00:03:40.900 --> 00:03:45.900]  王覺得我要利用他們
[00:03:45.900 --> 00:03:49.900]  他們那麼厲害 如果以後在下面
[00:03:49.900 --> 00:03:55.900]  我就可以透過他們治好我自己的國
[00:03:55.900 --> 00:04:03.900]  於是就迫這幾位年青人來到他的殿裏面
[00:04:03.900 --> 00:04:05.900]  要受他的管教
[00:04:05.900 --> 00:04:10.900]  以後可以做他的走狗
[00:04:10.900 --> 00:04:12.900]  做什麼都可以
[00:04:12.900 --> 00:04:14.900]  如果大家留意那段經文的時間
[00:04:14.900 --> 00:04:19.900]  你會看到這位王已經將以色列他們的聖殿裏面
[00:04:19.900 --> 00:04:21.900]  最寶貴的東西都拿走
[00:04:21.900 --> 00:04:25.900]  擺在了他自己的臣子的聖殿裏面
[00:04:25.900 --> 00:04:27.900]  有他的意思的
[00:04:27.900 --> 00:04:29.900]  你們這些以色列人
[00:04:29.900 --> 00:04:31.900]  你拿走最貴重的東西
[00:04:31.900 --> 00:04:35.900]  都擺在了我的臣子的聖殿裏面
[00:04:35.900 --> 00:04:37.900]  你動都不能動
[00:04:37.900 --> 00:04:42.900]  你唯有跟著我的意思去走
[00:04:42.900 --> 00:04:46.900]  當時的環境就是這樣
[00:04:46.900 --> 00:04:48.900]  經文已經讀過了
[00:04:48.900 --> 00:04:50.900]  所以我不再跟大家去讀了
[00:04:50.900 --> 00:04:52.900]  但這段經文裏面
[00:04:52.900 --> 00:04:54.900]  大家看到Nebuchadnezzar
[00:04:54.900 --> 00:04:58.900]  他想對這三位年青人做三件事
[00:04:58.900 --> 00:05:04.900]  第一件事就是他要這幾位年青人去改名
[00:05:04.900 --> 00:05:11.900]  第二件事就是他要他們去學習迦勒底的文字和語言
[00:05:11.900 --> 00:05:16.900]  第三件事就是要他們去吃他自己吃的東西
[00:05:16.900 --> 00:05:20.900]  吃王所用的膳和所飲的酒
[00:05:20.900 --> 00:05:22.900]  要請他們吃一頓飯
[00:05:22.900 --> 00:05:24.900]  來自香港的人
[00:05:24.900 --> 00:05:26.900]  大家知道我在說什麼
[00:05:26.900 --> 00:05:28.900]  年青人
[00:05:28.900 --> 00:05:30.900]  王要你這樣
[00:05:30.900 --> 00:05:32.900]  要你做這三件事
[00:05:32.900 --> 00:05:36.900]  你最沒有問題的是哪件事
[00:05:36.900 --> 00:05:39.900]  你覺得沒有問題
[00:05:39.900 --> 00:05:42.900]  完全沒有問題的是哪件事
[00:05:42.900 --> 00:05:45.900]  如果你是這班年青人的話
[00:05:45.900 --> 00:05:47.900]  我和大家說
[00:05:47.900 --> 00:05:49.900]  如果我是這班年青人
[00:05:49.900 --> 00:05:51.900]  我最沒有問題的就是第三件事
[00:05:51.900 --> 00:05:57.900]  現在這個王要我吃他吃的東西
[00:05:57.900 --> 00:06:00.900]  他吃的東西當然是最好的東西
[00:06:00.900 --> 00:06:03.900]  現在他的王國版圖這麼大
[00:06:03.900 --> 00:06:05.900]  可能很多以前沒吃過的東西
[00:06:05.900 --> 00:06:07.900]  我現在都可以吃
[00:06:07.900 --> 00:06:11.900]  韓國菜 日本菜 緬甸菜 越南菜
[00:06:11.900 --> 00:06:13.900]  通通拿過來
[00:06:13.900 --> 00:06:15.900]  不單止我要吃
[00:06:15.900 --> 00:06:17.900]  我的手機也要吃
[00:06:17.900 --> 00:06:19.900]  拍下好的照片
[00:06:19.900 --> 00:06:21.900]  放在上網
[00:06:21.900 --> 00:06:23.900]  Facebook Instagram
[00:06:23.900 --> 00:06:25.900]  我最沒有問題的
[00:06:25.900 --> 00:06:27.900]  應該是第三件事
[00:06:27.900 --> 00:06:29.900]  但是很奇怪
[00:06:29.900 --> 00:06:31.900]  這幾個年青人
[00:06:31.900 --> 00:06:34.900]  他們覺得最大問題的就是這件事
[00:06:34.900 --> 00:06:38.900]  為什麼會去看
[00:06:38.900 --> 00:06:40.900]  但是我們首先看了
[00:06:40.900 --> 00:06:46.900]  第一 王要他們去改他們的名字
[00:06:46.900 --> 00:06:50.900]  大丈夫 行不改名 坐不改姓
[00:06:50.900 --> 00:06:52.900]  你要改我的名字
[00:06:52.900 --> 00:06:54.900]  有沒有搞錯
[00:06:54.900 --> 00:06:57.900]  不過大家生活在北美
[00:06:57.900 --> 00:06:59.900]  如果我沒有猜錯的話
[00:06:59.900 --> 00:07:03.900]  大家的名字都改過來的
[00:07:03.900 --> 00:07:05.900]  可能在香港 在中國大陸
[00:07:05.900 --> 00:07:07.900]  弟兄姊妹或者朋友
[00:07:07.900 --> 00:07:09.900]  都會叫你的中文名字
[00:07:09.900 --> 00:07:11.900]  可能中國大陸是
[00:07:11.900 --> 00:07:13.900]  劉 什麼的
[00:07:13.900 --> 00:07:15.900]  來到這裡
[00:07:15.900 --> 00:07:17.900]  尤其是工作的地方
[00:07:17.900 --> 00:07:19.900]  大家都用英文名
[00:07:19.900 --> 00:07:22.900]  大家都改過的
[00:07:22.900 --> 00:07:26.900]  大家又不覺得有什麼問題
[00:07:26.900 --> 00:07:30.900]  我有一個以前的同工
[00:07:30.900 --> 00:07:32.900]  他小時候在香港
[00:07:32.900 --> 00:07:34.900]  現在香港來的弟兄姊妹可能知道
[00:07:34.900 --> 00:07:36.900]  你上學的時間
[00:07:36.900 --> 00:07:39.900]  老師一定要你改一個英文名
[00:07:39.900 --> 00:07:41.900]  所以他小時候上學的時間
[00:07:41.900 --> 00:07:43.900]  老師問你有沒有英文名
[00:07:43.900 --> 00:07:45.900]  沒有
[00:07:45.900 --> 00:07:46.900]  你有沒有英文名
[00:07:46.900 --> 00:07:48.900]  我幫你改一個
[00:07:48.900 --> 00:07:50.900]  於是他老師幫他改了一個英文名
[00:07:50.900 --> 00:07:54.900]  他很高興回家跟媽媽說
[00:07:54.900 --> 00:07:56.900]  我有一個新的英文名
[00:07:56.900 --> 00:07:58.900]  英文名是什麼呢
[00:07:58.900 --> 00:08:00.900]  叫Lily
[00:08:00.900 --> 00:08:02.900]  媽媽聽完之後
[00:08:02.900 --> 00:08:04.900]  你跟她說
[00:08:04.900 --> 00:08:06.900]  你回去跟老師說
[00:08:06.900 --> 00:08:08.900]  改另一個英文名
[00:08:08.900 --> 00:08:09.900]  誰都可以
[00:08:09.900 --> 00:08:11.900]  只有Lily就不可以
[00:08:11.900 --> 00:08:14.900]  你知道她姓什麼嗎
[00:08:14.900 --> 00:08:16.900]  姓Li
[00:08:16.900 --> 00:08:18.900]  Lily Li
[00:08:18.900 --> 00:08:20.900]  所以他媽媽就覺得不是吧
[00:08:20.900 --> 00:08:22.900]  這樣搞的
[00:08:22.900 --> 00:08:24.900]  一輩子的名字都好像
[00:08:24.900 --> 00:08:26.900]  被人塞進嘴裡
[00:08:26.900 --> 00:08:28.900]  終於他真的改了
[00:08:28.900 --> 00:08:30.900]  另一個的名字
[00:08:30.900 --> 00:08:32.900]  當然我們知道有時候改了這些名字之後
[00:08:32.900 --> 00:08:34.900]  只不過是稱呼比較容易
[00:08:34.900 --> 00:08:37.900]  當初有些是講普通話的
[00:08:37.900 --> 00:08:39.900]  老實說
[00:08:39.900 --> 00:08:41.900]  我聽大家的英文名
[00:08:41.900 --> 00:08:43.900]  我也有困難
[00:08:43.900 --> 00:08:45.900]  QI
[00:08:45.900 --> 00:08:47.900]  不是T
[00:08:47.900 --> 00:08:49.900]  是什麼
[00:08:49.900 --> 00:08:51.900]  ZI
[00:08:51.900 --> 00:08:53.900]  不是C
[00:08:53.900 --> 00:08:55.900]  是G
[00:08:55.900 --> 00:08:57.900]  可能我也有些發音不好
[00:08:57.900 --> 00:09:00.900]  RONG
[00:09:00.900 --> 00:09:02.900]  我第一個反應
[00:09:02.900 --> 00:09:04.900]  就是WRONG
[00:09:04.900 --> 00:09:06.900]  第一時間他就跟我說
[00:09:06.900 --> 00:09:08.900]  你就是WRONG
[00:09:08.900 --> 00:09:10.900]  我的名字不是WRONG
[00:09:10.900 --> 00:09:12.900]  應該是RONG
[00:09:12.900 --> 00:09:14.900]  隨便一個
[00:09:14.900 --> 00:09:16.900]  如果我是一個中國人
[00:09:16.900 --> 00:09:18.900]  我看到大家的名字
[00:09:18.900 --> 00:09:20.900]  我也有困難
[00:09:20.900 --> 00:09:22.900]  在這裡的加拿大人
[00:09:22.900 --> 00:09:24.900]  看到大家的名字是不會讀的
[00:09:24.900 --> 00:09:26.900]  所以改一個
[00:09:26.900 --> 00:09:28.900]  在這裡的人容易聽得到的名字
[00:09:28.900 --> 00:09:30.900]  Andrew也好
[00:09:30.900 --> 00:09:32.900]  John也好
[00:09:32.900 --> 00:09:34.900]  Iris也好
[00:09:34.900 --> 00:09:36.900]  什麼都好
[00:09:36.900 --> 00:09:38.900]  比較容易一點
[00:09:38.900 --> 00:09:40.900]  我們也不會怎麼想
[00:09:40.900 --> 00:09:42.900]  改就改
[00:09:42.900 --> 00:09:44.900]  容易而已
[00:09:44.900 --> 00:09:46.900]  容易被人記得
[00:09:46.900 --> 00:09:48.900]  但如果你對聖經比較熟悉的話
[00:09:48.900 --> 00:09:50.900]  你可能會覺得
[00:09:50.900 --> 00:09:52.900]  不是
[00:09:52.900 --> 00:09:54.900]  這個WRONG
[00:09:54.900 --> 00:09:56.900]  他們的名字背後可能有意思
[00:09:56.900 --> 00:09:58.900]  看英文讀音比較容易
[00:09:58.900 --> 00:10:00.900]  但你本身
[00:10:00.900 --> 00:10:02.900]  Daniel
[00:10:02.900 --> 00:10:04.900]  改了名字後
[00:10:04.900 --> 00:10:06.900]  就叫
[00:10:06.900 --> 00:10:08.900]  Beltasar
[00:10:08.900 --> 00:10:10.900]  OK
[00:10:10.900 --> 00:10:12.900]  他的朋友
[00:10:12.900 --> 00:10:14.900]  原本的名字
[00:10:14.900 --> 00:10:16.900]  叫Henaniah
[00:10:16.900 --> 00:10:18.900]  改了名字後
[00:10:18.900 --> 00:10:20.900]  就叫Shadrach
[00:10:20.900 --> 00:10:24.900]  另外一個朋友
[00:10:24.900 --> 00:10:26.900]  本來叫Mishael
[00:10:26.900 --> 00:10:28.900]  改了名字後
[00:10:28.900 --> 00:10:30.900]  就叫Mishak
[00:10:30.900 --> 00:10:32.900]  最後
[00:10:32.900 --> 00:10:34.900]  Ashariah
[00:10:34.900 --> 00:10:36.900]  改了名字後
[00:10:36.900 --> 00:10:38.900]  就叫Abenego
[00:10:38.900 --> 00:10:40.900]  大家聽到
[00:10:40.900 --> 00:10:42.900]  原本的名字裏面
[00:10:42.900 --> 00:10:44.900]  有些音
[00:10:44.900 --> 00:10:46.900]  我特別強調了那些音
[00:10:46.900 --> 00:10:48.900]  Da-El
[00:10:48.900 --> 00:10:50.900]  大家知不知道是什麼來的
[00:10:50.900 --> 00:10:52.900]  Yahweh
[00:10:52.900 --> 00:10:54.900]  Elohim
[00:10:54.900 --> 00:10:56.900]  兩個舊約裏面
[00:10:56.900 --> 00:10:58.900]  對神的名稱
[00:10:58.900 --> 00:11:00.900]  即是說
[00:11:00.900 --> 00:11:02.900]  原本的名字裏面
[00:11:02.900 --> 00:11:04.900]  已經有將神對神的敬畏
[00:11:04.900 --> 00:11:06.900]  放進去
[00:11:06.900 --> 00:11:08.900]  改了名字後
[00:11:08.900 --> 00:11:10.900]  你聽到另一些的聲音
[00:11:10.900 --> 00:11:12.900]  Belt
[00:11:12.900 --> 00:11:14.900]  Ak
[00:11:14.900 --> 00:11:16.900]  大家知不知道這是什麼來的
[00:11:16.900 --> 00:11:20.900]  這個王子敬拜
[00:11:20.900 --> 00:11:22.900]  那些神子的名字
[00:11:22.900 --> 00:11:26.900]  即是說
[00:11:26.900 --> 00:11:28.900]  原本的中文名叫敬基
[00:11:28.900 --> 00:11:30.900]  即是尊敬基督的意思
[00:11:30.900 --> 00:11:32.900]  他幫你改名叫
[00:11:32.900 --> 00:11:34.900]  敬佛
[00:11:34.900 --> 00:11:38.900]  什麼呀
[00:11:38.900 --> 00:11:40.900]  這樣都可以
[00:11:40.900 --> 00:11:42.900]  但很有趣
[00:11:42.900 --> 00:11:44.900]  但他們覺得沒問題
[00:11:44.900 --> 00:11:46.900]  你這樣改就改了
[00:11:48.900 --> 00:11:50.900]  老實說
[00:11:50.900 --> 00:11:52.900]  我們用的英文名
[00:11:52.900 --> 00:11:54.900]  不知大家知不知道
[00:11:54.900 --> 00:11:56.900]  其實背後都是一些
[00:11:56.900 --> 00:11:58.900]  希臘神話故事裏面的神子
[00:11:58.900 --> 00:12:02.900]  Alexander
[00:12:02.900 --> 00:12:04.900]  其實是希臘神話裏面的一個女神
[00:12:04.900 --> 00:12:06.900]  我們現在
[00:12:06.900 --> 00:12:08.900]  突然之間叫Alex
[00:12:08.900 --> 00:12:10.900]  大家有沒有想過
[00:12:10.900 --> 00:12:12.900]  其實Alex背後
[00:12:12.900 --> 00:12:14.900]  是一個希臘神話裏面的神子
[00:12:14.900 --> 00:12:16.900]  有沒有姊妹叫Iris
[00:12:18.900 --> 00:12:20.900]  Iris其實也是
[00:12:20.900 --> 00:12:22.900]  希臘神話裏面的一個神子
[00:12:22.900 --> 00:12:24.900]  一個女神
[00:12:24.900 --> 00:12:26.900]  這個女神專做什麼呢
[00:12:26.900 --> 00:12:28.900]  是專派信的
[00:12:28.900 --> 00:12:30.900]  FedEx的女神
[00:12:30.900 --> 00:12:32.900]  但我們今天用這些名字
[00:12:32.900 --> 00:12:34.900]  我們又覺得沒問題
[00:12:34.900 --> 00:12:36.900]  名稱一個
[00:12:36.900 --> 00:12:38.900]  大家去飲茶
[00:12:38.900 --> 00:12:40.900]  夥計問你
[00:12:40.900 --> 00:12:42.900]  飲什麼茶
[00:12:42.900 --> 00:12:44.900]  鐵觀音
[00:12:44.900 --> 00:12:46.900]  不是吧
[00:12:46.900 --> 00:12:48.900]  飲一些這樣的東西
[00:12:48.900 --> 00:12:50.900]  吃什麼
[00:12:50.900 --> 00:12:52.900]  發跳牆
[00:12:52.900 --> 00:12:54.900]  我基督徒來的
[00:12:54.900 --> 00:12:56.900]  你不會這樣想的
[00:12:56.900 --> 00:12:58.900]  名稱只不過
[00:12:58.900 --> 00:13:00.900]  是一個代號
[00:13:00.900 --> 00:13:02.900]  當然如果可以
[00:13:02.900 --> 00:13:04.900]  我們為我們的小朋友去改名
[00:13:04.900 --> 00:13:06.900]  我們當然希望改一個敬畏耶和華
[00:13:06.900 --> 00:13:08.900]  敬畏基督的名字
[00:13:08.900 --> 00:13:10.900]  但來到這樣的田地
[00:13:10.900 --> 00:13:12.900]  王說要改名
[00:13:12.900 --> 00:13:14.900]  那就改了
[00:13:14.900 --> 00:13:16.900]  比較容易記得
[00:13:16.900 --> 00:13:18.900]  比較容易稱呼
[00:13:18.900 --> 00:13:20.900]  那就算了
[00:13:20.900 --> 00:13:22.900]  所以他們對改名這件事
[00:13:22.900 --> 00:13:24.900]  沒什麼質疑
[00:13:24.900 --> 00:13:26.900]  沒什麼反對
[00:13:26.900 --> 00:13:28.900]  第二件事
[00:13:28.900 --> 00:13:30.900]  他要這班年青人
[00:13:30.900 --> 00:13:32.900]  學習加拿大語言
[00:13:32.900 --> 00:13:34.900]  文字和語言
[00:13:34.900 --> 00:13:36.900]  沒他的
[00:13:36.900 --> 00:13:38.900]  學完他的文字和語言
[00:13:38.900 --> 00:13:40.900]  就學他的文化
[00:13:40.900 --> 00:13:42.900]  Nebuchadnezzar真的覺得
[00:13:42.900 --> 00:13:44.900]  自己的文化
[00:13:44.900 --> 00:13:46.900]  是一個泱泱大國的文化
[00:13:46.900 --> 00:13:48.900]  最好的文化
[00:13:48.900 --> 00:13:50.900]  你要來學我的文化
[00:13:50.900 --> 00:13:52.900]  然後才可以來服侍我
[00:13:52.900 --> 00:13:54.900]  大家記得
[00:13:54.900 --> 00:13:56.900]  可能你小時候學英文
[00:13:56.900 --> 00:13:58.900]  你學英文的時候
[00:13:58.900 --> 00:14:00.900]  你要學英文歌
[00:14:00.900 --> 00:14:02.900]  英文的詩詞歌賦
[00:14:02.900 --> 00:14:04.900]  學他們的小說
[00:14:04.900 --> 00:14:06.900]  其實學一個語言
[00:14:06.900 --> 00:14:08.900]  相等於學他們的文化
[00:14:10.900 --> 00:14:12.900]  但他們又覺得
[00:14:12.900 --> 00:14:14.900]  OK
[00:14:14.900 --> 00:14:16.900]  我和大家用一個例子
[00:14:16.900 --> 00:14:18.900]  來講語言和文化
[00:14:18.900 --> 00:14:20.900]  之間的關係
[00:14:20.900 --> 00:14:22.900]  有多密切
[00:14:22.900 --> 00:14:24.900]  大家會英文吧
[00:14:24.900 --> 00:14:26.900]  活生生
[00:14:26.900 --> 00:14:28.900]  有一隻牛在這裡
[00:14:28.900 --> 00:14:30.900]  英文叫做
[00:14:30.900 --> 00:14:34.900]  Cow
[00:14:34.900 --> 00:14:36.900]  好了
[00:14:36.900 --> 00:14:38.900]  這隻牛變成了食物
[00:14:38.900 --> 00:14:40.900]  放在枱上
[00:14:40.900 --> 00:14:42.900]  你吃它
[00:14:42.900 --> 00:14:44.900]  英文叫什麼
[00:14:44.900 --> 00:14:46.900]  叫做Beef
[00:14:46.900 --> 00:14:48.900]  活生生
[00:14:48.900 --> 00:14:50.900]  一隻豬在農場
[00:14:50.900 --> 00:14:52.900]  英文叫做Pig
[00:14:52.900 --> 00:14:54.900]  變成食物了
[00:14:54.900 --> 00:14:56.900]  在枱上
[00:14:56.900 --> 00:14:58.900]  你叫牠做Pork
[00:14:58.900 --> 00:15:02.900]  農場裡有隻雞
[00:15:02.900 --> 00:15:04.900]  放在枱上
[00:15:04.900 --> 00:15:06.900]  你叫牠做
[00:15:08.900 --> 00:15:10.900]  這麼沒有創意
[00:15:10.900 --> 00:15:12.900]  Cow變成了Beef
[00:15:12.900 --> 00:15:14.900]  OK
[00:15:14.900 --> 00:15:16.900]  Pig變成了Pork
[00:15:16.900 --> 00:15:18.900]  Chicken
[00:15:18.900 --> 00:15:20.900]  還是Chicken
[00:15:20.900 --> 00:15:22.900]  你們很好啊
[00:15:22.900 --> 00:15:24.900]  我試過在教會裡用這樣的例子
[00:15:24.900 --> 00:15:26.900]  年輕人說
[00:15:26.900 --> 00:15:28.900]  我放在枱上
[00:15:28.900 --> 00:15:30.900]  你KFC
[00:15:30.900 --> 00:15:32.900]  但詩是什麼
[00:15:32.900 --> 00:15:34.900]  又是Chicken
[00:15:34.900 --> 00:15:36.900]  這麼沒有創意
[00:15:36.900 --> 00:15:38.900]  你叫牠吃
[00:15:38.900 --> 00:15:40.900]  上枱叫什麼
[00:15:40.900 --> 00:15:44.900]  為什麼會這樣
[00:15:44.900 --> 00:15:48.900]  背後又有故事
[00:15:48.900 --> 00:15:50.900]  故事是怎樣
[00:15:50.900 --> 00:15:52.900]  在歐洲歷史裡
[00:15:52.900 --> 00:15:54.900]  有一段時間講法文的人
[00:15:54.900 --> 00:15:56.900]  他們叫Normans
[00:15:56.900 --> 00:15:58.900]  他們是最有錢的人
[00:15:58.900 --> 00:16:00.900]  他們不用工作
[00:16:00.900 --> 00:16:02.900]  幫他們工作的人是講英文的人
[00:16:02.900 --> 00:16:04.900]  講英文的人在農場裡
[00:16:04.900 --> 00:16:06.900]  養生畜
[00:16:06.900 --> 00:16:10.900]  所以在英文語言的發展過程裡
[00:16:10.900 --> 00:16:14.900]  他們在農場裡
[00:16:14.900 --> 00:16:16.900]  看到牛
[00:16:16.900 --> 00:16:18.900]  豬
[00:16:18.900 --> 00:16:20.900]  用英文名稱叫牠
[00:16:20.900 --> 00:16:22.900]  Cow Pig
[00:16:22.900 --> 00:16:26.900]  放在枱上
[00:16:26.900 --> 00:16:28.900]  給講法文的人吃
[00:16:28.900 --> 00:16:30.900]  講法文的人
[00:16:30.900 --> 00:16:32.900]  不用英文稱呼
[00:16:32.900 --> 00:16:34.900]  用法文來稱呼
[00:16:34.900 --> 00:16:36.900]  我不太懂法文
[00:16:36.900 --> 00:16:38.900]  但懂法文的人跟我說
[00:16:38.900 --> 00:16:40.900]  法文牛
[00:16:40.900 --> 00:16:42.900]  就是這個字
[00:16:42.900 --> 00:16:44.900]  所以變成英文Beef
[00:16:44.900 --> 00:16:48.900]  一樣
[00:16:48.900 --> 00:16:50.900]  豬英文是這個字
[00:16:50.900 --> 00:16:52.900]  變成Pork
[00:16:52.900 --> 00:16:56.900]  但他們以前只吃牛和豬
[00:16:56.900 --> 00:17:00.900]  很後期
[00:17:00.900 --> 00:17:02.900]  他們開始吃雞
[00:17:02.900 --> 00:17:04.900]  火雞
[00:17:04.900 --> 00:17:06.900]  當他們開始吃火雞的時候
[00:17:06.900 --> 00:17:08.900]  講英文的人
[00:17:08.900 --> 00:17:10.900]  已經開始有權有勢
[00:17:10.900 --> 00:17:12.900]  於是放在枱上的食物
[00:17:12.900 --> 00:17:14.900]  他們再用法文來稱呼
[00:17:14.900 --> 00:17:16.900]  用英文來稱呼
[00:17:16.900 --> 00:17:18.900]  所以Chicken仍然是Chicken
[00:17:18.900 --> 00:17:20.900]  Turkey仍然是Turkey
[00:17:20.900 --> 00:17:22.900]  我用了五分鐘的時間
[00:17:22.900 --> 00:17:24.900]  跟大家去解釋這件事情
[00:17:24.900 --> 00:17:28.900]  大家就知道
[00:17:28.900 --> 00:17:30.900]  他們跟文化之間的關係
[00:17:30.900 --> 00:17:32.900]  有多密切
[00:17:32.900 --> 00:17:36.900]  希望他們學他們的語言
[00:17:36.900 --> 00:17:38.900]  希望他們學他們的文化
[00:17:38.900 --> 00:17:42.900]  但他們又不覺得
[00:17:42.900 --> 00:17:44.900]  現在污染我
[00:17:44.900 --> 00:17:46.900]  以色列人的文化
[00:17:46.900 --> 00:17:48.900]  他們不覺得是這樣
[00:17:48.900 --> 00:17:50.900]  他們很開心地學
[00:17:50.900 --> 00:17:52.900]  他們的語言和文化
[00:17:52.900 --> 00:17:54.900]  為什麼?
[00:17:54.900 --> 00:17:56.900]  因為這個時候
[00:17:56.900 --> 00:17:58.900]  他們的呼召
[00:17:58.900 --> 00:18:00.900]  就是要他們在Nebuchadnezzar
[00:18:00.900 --> 00:18:02.900]  在他們的皇宮裏
[00:18:02.900 --> 00:18:04.900]  用他們的語言
[00:18:04.900 --> 00:18:06.900]  用他們的文化
[00:18:06.900 --> 00:18:08.900]  將他們認識的
[00:18:08.900 --> 00:18:10.900]  這位耶和華
[00:18:10.900 --> 00:18:12.900]  跟他們分享
[00:18:12.900 --> 00:18:14.900]  今天宣教士也是這樣的
[00:18:14.900 --> 00:18:16.900]  今天宣教士去到什麼工場也好
[00:18:16.900 --> 00:18:18.900]  去到泰國也好
[00:18:18.900 --> 00:18:20.900]  去到緬甸也好
[00:18:20.900 --> 00:18:22.900]  去到中東也好
[00:18:22.900 --> 00:18:24.900]  他們第一件要學的東西
[00:18:24.900 --> 00:18:26.900]  學他們的文化
[00:18:26.900 --> 00:18:28.900]  然後才可以更有效地
[00:18:28.900 --> 00:18:30.900]  跟這些人傳福音
[00:18:30.900 --> 00:18:32.900]  所以但爾尼和他的朋友
[00:18:32.900 --> 00:18:34.900]  覺得要我學
[00:18:34.900 --> 00:18:36.900]  我很開心地學
[00:18:36.900 --> 00:18:38.900]  完全沒有問題
[00:18:38.900 --> 00:18:40.900]  去到第三件事
[00:18:40.900 --> 00:18:42.900]  吃皇家飯
[00:18:42.900 --> 00:18:44.900]  我就很開心
[00:18:44.900 --> 00:18:46.900]  有好東西吃
[00:18:46.900 --> 00:18:48.900]  他們覺得不行
[00:18:48.900 --> 00:18:50.900]  這件事
[00:18:50.900 --> 00:18:52.900]  我不可以做
