
[00:00:00.000 --> 00:00:03.000]  頂刺滅口的時候我們的信心
[00:03:32.000 --> 00:03:36.000]  多瑪因為你看見我才信嗎
[00:03:36.000 --> 00:03:39.000]  那些沒有看見我就信的人
[00:03:39.000 --> 00:03:41.000]  是有福的
[00:03:41.000 --> 00:03:45.000]  信心就是那份全然的投靠
[00:03:45.000 --> 00:03:46.000]  不是我有什麼渣拿
[00:03:46.000 --> 00:03:48.000]  不是有什麼承諾
[00:03:48.000 --> 00:03:50.000]  我才去信
[00:03:50.000 --> 00:03:53.000]  頂姐妹今天說我們信耶穌
[00:03:53.000 --> 00:03:56.000]  今天說我們要來投靠耶穌
[00:03:56.000 --> 00:03:58.000]  請問我們的耶穌是誰呢
[00:03:58.000 --> 00:04:01.000]  祂為什麼值得我們去相信
[00:04:01.000 --> 00:04:02.000]  聖經告訴我們
[00:04:02.000 --> 00:04:05.000]  耶穌降世是要拯救罪人
[00:04:05.000 --> 00:04:08.000]  祂是拯救我們出來罪的救主
[00:04:08.000 --> 00:04:10.000]  耶穌祂自己也說
[00:04:10.000 --> 00:04:13.000]  我們是要賜人豐盛的生命
[00:04:13.000 --> 00:04:15.000]  這個就是我們所信的耶穌
[00:04:15.000 --> 00:04:17.000]  豐盛的生命
[00:04:17.000 --> 00:04:19.000]  就是生命一座耶穌篤
[00:04:19.000 --> 00:04:22.000]  擁有那份滿足
[00:04:22.000 --> 00:04:23.000]  不單是滿足
[00:04:23.000 --> 00:04:28.000]  而是內在那種真正的釋放
[00:04:28.000 --> 00:04:31.000]  當一個人很多的計較
[00:04:31.000 --> 00:04:33.000]  好像自己拿著一些東西
[00:04:33.000 --> 00:04:35.000]  無論是應得的還是不應得的
[00:04:35.000 --> 00:04:37.000]  他覺得總有所欠
[00:04:37.000 --> 00:04:39.000]  於是他不能夠釋放
[00:04:39.000 --> 00:04:42.000]  他不能夠擁有那種滿足
[00:04:42.000 --> 00:04:43.000]  當你覺得仍然有人
[00:04:43.000 --> 00:04:45.000]  要向你說對不起的時候
[00:04:45.000 --> 00:04:47.000]  你還沒有得到那份釋放
[00:04:47.000 --> 00:04:51.000]  你何來會有那份滿足呢
[00:04:51.000 --> 00:04:52.000]  很多時候我們還不能夠
[00:04:52.000 --> 00:04:54.000]  真正從過去的苦毒
[00:04:54.000 --> 00:04:57.000]  仇恨那種得釋放
[00:04:57.000 --> 00:04:58.000]  以至我們還不能夠
[00:04:58.000 --> 00:04:59.000]  經歷到耶穌所說的
[00:04:59.000 --> 00:05:02.000]  那份豐盛的生命
[00:05:02.000 --> 00:05:04.000]  我覺得我還欠一些東西
[00:05:04.000 --> 00:05:08.000]  我還欠一個人對我說對不起
[00:05:08.000 --> 00:05:10.000]  我裡面沒有滿足
[00:05:10.000 --> 00:05:11.000]  我裡面沒有釋放
[00:05:11.000 --> 00:05:13.000]  我體會不到耶穌
[00:05:13.000 --> 00:05:16.000]  或生命那種豐盛
[00:05:16.000 --> 00:05:18.000]  世俗三百零首
[00:05:18.000 --> 00:05:21.000]  有首歌叫主示我一切
[00:05:21.000 --> 00:05:23.000]  主一理就是我一切
[00:05:23.000 --> 00:05:24.000]  你就是值得我尊崇的
[00:05:24.000 --> 00:05:27.000]  那位獨一的主
[00:05:27.000 --> 00:05:30.000]  我尋求你如珍寶
[00:05:30.000 --> 00:05:34.000]  因為你除去我罪孽和重擔
[00:05:34.000 --> 00:05:37.000]  你使我剛確的心靈得到滿人
[00:05:37.000 --> 00:05:39.000]  頂姊妹
[00:05:39.000 --> 00:05:41.000]  可能你和我今天仍然在一個
[00:05:41.000 --> 00:05:43.000]  不能夠釋放的重擔
[00:05:43.000 --> 00:05:46.000]  甚至那份仇恨的罪孽當中
[00:05:46.000 --> 00:05:49.000]  我以為我是應該的
[00:05:49.000 --> 00:05:50.000]  我如此憤怒
[00:05:50.000 --> 00:05:53.000]  我如此執著是應該的
[00:05:53.000 --> 00:05:54.000]  但耶穌說
[00:05:54.000 --> 00:05:55.000]  你仍然背著你
[00:05:55.000 --> 00:05:58.000]  這份不能夠寬恕的重擔
[00:05:58.000 --> 00:05:59.000]  你仍然未能夠體會到
[00:05:59.000 --> 00:06:02.000]  我就是你的一切
[00:06:02.000 --> 00:06:05.000]  你沒有辦法經歷我給你的豐盛
[00:06:05.000 --> 00:06:06.000]  《約翰一書》的作者
[00:06:06.000 --> 00:06:08.000]  要告訴所有的頂姊妹
[00:06:08.000 --> 00:06:09.000]  一個很重要的事實
[00:06:09.000 --> 00:06:11.000]  就是你們要知道
[00:06:11.000 --> 00:06:13.000]  在耶穌基督裡面
[00:06:13.000 --> 00:06:17.000]  你有我給你的永恆的生命
[00:06:17.000 --> 00:06:18.000]  你現在擁有的生命
[00:06:18.000 --> 00:06:19.000]  是會過去的
[00:06:19.000 --> 00:06:20.000]  會扭壞的
[00:06:20.000 --> 00:06:21.000]  會衰殘的
[00:06:21.000 --> 00:06:23.000]  但我給你的
[00:06:23.000 --> 00:06:24.000]  是一個不衰殘
[00:06:24.000 --> 00:06:26.000]  永恆的生命
[00:06:26.000 --> 00:06:27.000]  這是整個《約翰一書》
[00:06:27.000 --> 00:06:29.000]  要帶出的信息
[00:06:29.000 --> 00:06:31.000]  這樣就成為第一點
[00:06:31.000 --> 00:06:32.000]  如果神許可
[00:06:32.000 --> 00:06:34.000]  還存留我的生命
[00:06:34.000 --> 00:06:36.000]  接下來我在今年的裡面
[00:06:36.000 --> 00:06:39.000]  會和大家思想這本書
[00:06:39.000 --> 00:06:41.000]  很感恩潘仕梅長老
[00:06:41.000 --> 00:06:42.000]  會和我一起配搭
[00:06:42.000 --> 00:06:45.000]  他有兩次都講《約翰一書》
[00:06:45.000 --> 00:06:47.000]  但願我們能夠同心合意
[00:06:47.000 --> 00:06:48.000]  將《約翰一書》的信息
[00:06:48.000 --> 00:06:49.000]  能夠和頂姊妹
[00:06:49.000 --> 00:06:51.000]  一起來到彼此的面來
[00:06:51.000 --> 00:06:52.000]  以至於在這個
[00:06:52.000 --> 00:06:53.000]  灣區伯母的世代裡面
[00:06:53.000 --> 00:06:54.000]  我們知道我們應該
[00:06:54.000 --> 00:06:59.000]  怎樣去走光明的信徒
[00:06:59.000 --> 00:07:00.000]  《約翰一書》
[00:07:00.000 --> 00:07:02.000]  沒有講到哪個作者
[00:07:02.000 --> 00:07:05.000]  不過從他寫作風格
[00:07:05.000 --> 00:07:06.000]  從他的內容
[00:07:06.000 --> 00:07:07.000]  我們知道他正正是
[00:07:07.000 --> 00:07:08.000]  約翰福音的作者
[00:07:08.000 --> 00:07:11.000]  史獨約翰
[00:07:11.000 --> 00:07:13.000]  這本書是史獨約翰
[00:07:13.000 --> 00:07:14.000]  在晚年所寫的
[00:07:14.000 --> 00:07:16.000]  因為裡面有很多
[00:07:16.000 --> 00:07:18.000]  以一個長輩身份
[00:07:18.000 --> 00:07:20.000]  對後輩的一個寫作表達
[00:07:20.000 --> 00:07:21.000]  譬如說
[00:07:21.000 --> 00:07:23.000]  我史之門
[00:07:23.000 --> 00:07:25.000]  其實作者很重要的一件事
[00:07:25.000 --> 00:07:27.000]  就是提醒當時的信徒
[00:07:27.000 --> 00:07:30.000]  要保持與生命之道的相交
[00:07:30.000 --> 00:07:31.000]  為什麼呢
[00:07:31.000 --> 00:07:33.000]  因為我們已經擁有永生
[00:07:33.000 --> 00:07:35.000]  這是我們要知道的
[00:07:35.000 --> 00:07:36.000]  我們要知道
[00:07:36.000 --> 00:07:38.000]  在這本書裡面經常出現
[00:07:38.000 --> 00:07:39.000]  簡單來說
[00:07:39.000 --> 00:07:40.000]  我們是要知道的
[00:07:40.000 --> 00:07:42.000]  事實上我們知道的
[00:07:42.000 --> 00:07:43.000]  所以我們不需要懷疑
[00:07:43.000 --> 00:07:45.000]  不需要被異端邪算
[00:07:45.000 --> 00:07:48.000]  去動搖我們對這方面的認識
[00:07:48.000 --> 00:07:50.000]  這本書有兩個目的
[00:07:50.000 --> 00:07:52.000]  首先要告訴當時的讀者
[00:07:52.000 --> 00:07:53.000]  信徒知道
[00:07:53.000 --> 00:07:56.000]  你擁有從基督而來的永生
[00:07:56.000 --> 00:07:57.000]  另一方面
[00:07:57.000 --> 00:07:59.000]  也要抵擋當時的異端
[00:07:59.000 --> 00:08:00.000]  因為當時的異端
[00:08:00.000 --> 00:08:02.000]  有兩個極端的教導
[00:08:02.000 --> 00:08:06.000]  就是物質是邪惡的
[00:08:06.000 --> 00:08:09.000]  所以我們要約束我們一切慾望
[00:08:09.000 --> 00:08:11.000]  不要被物質誘惑我們
[00:08:11.000 --> 00:08:13.000]  用今天的情況來說
[00:08:13.000 --> 00:08:16.000]  有些地方你絕對不可以去
[00:08:16.000 --> 00:08:17.000]  是戲院
[00:08:17.000 --> 00:08:18.000]  太多不好的戲了
[00:08:18.000 --> 00:08:20.000]  所以你進都不要進
[00:08:20.000 --> 00:08:22.000]  什麼經典巨著呢
[00:08:22.000 --> 00:08:23.000]  巨作呢
[00:08:23.000 --> 00:08:24.000]  你都不要去看
[00:08:24.000 --> 00:08:28.000]  可能我們以前也有這樣的觀念
[00:08:28.000 --> 00:08:30.000]  在你人生裡面
[00:08:30.000 --> 00:08:32.000]  只是家裡
[00:08:32.000 --> 00:08:33.000]  教會
[00:08:33.000 --> 00:08:34.000]  或者學校
[00:08:34.000 --> 00:08:35.000]  工作
[00:08:35.000 --> 00:08:36.000]  其他所有地方都不要去
[00:08:36.000 --> 00:08:38.000]  因為那裡是充滿邪惡的
[00:08:38.000 --> 00:08:40.000]  有類似這樣的情況
[00:08:40.000 --> 00:08:42.000]  這是過分約束自己慾望
[00:08:42.000 --> 00:08:44.000]  以為這樣就可以解決
[00:08:44.000 --> 00:08:46.000]  另一種極端就是說
[00:08:46.000 --> 00:08:48.000]  既然肉體是邪惡的
[00:08:48.000 --> 00:08:50.000]  最終都滅亡
[00:08:50.000 --> 00:08:51.000]  何必這麼執著呢
[00:08:51.000 --> 00:08:53.000]  不如自由放縱
[00:08:53.000 --> 00:08:56.000]  我們不要執著道德的要求
[00:08:56.000 --> 00:08:57.000]  總之隨心所欲
[00:08:57.000 --> 00:08:59.000]  喜歡做什麼就做什麼
[00:08:59.000 --> 00:09:01.000]  不需要理會其他的想法
[00:09:01.000 --> 00:09:03.000]  這是另一個極端
[00:09:03.000 --> 00:09:04.000]  只要約翰告訴你
[00:09:04.000 --> 00:09:08.000]  這兩種極端都是錯誤的
[00:09:08.000 --> 00:09:10.000]  他很希望透過這本書
[00:09:10.000 --> 00:09:12.000]  來將假教師的面具打開
[00:09:12.000 --> 00:09:14.000]  讓信徒看清楚一點
[00:09:14.000 --> 00:09:16.000]  另一方面希望透過這本書
[00:09:16.000 --> 00:09:17.000]  讓信徒知道
[00:09:17.000 --> 00:09:20.000]  自己所信的真理是什麼
[00:09:20.000 --> 00:09:23.000]  我們所領受的救恩又會是什麼
[00:09:23.000 --> 00:09:24.000]  要能夠做到一樣東西
[00:09:24.000 --> 00:09:26.000]  只要約翰提醒信徒
[00:09:26.000 --> 00:09:29.000]  要保持和上帝的交往
[00:09:29.000 --> 00:09:30.000]  透過這樣
[00:09:30.000 --> 00:09:32.000]  你才能真正認識上帝
[00:09:32.000 --> 00:09:33.000]  以至能夠支取力量
[00:09:33.000 --> 00:09:36.000]  去抗衡異端和不法的事情
[00:09:36.000 --> 00:09:39.000]  我們這個時代都要如此
[00:09:39.000 --> 00:09:41.000]  今天太多異端了
[00:09:41.000 --> 00:09:42.000]  又東方又西方
[00:09:42.000 --> 00:09:45.000]  東方閃電西方閃電
[00:09:45.000 --> 00:09:47.000]  也有很多不法的事情
[00:09:47.000 --> 00:09:49.000]  挑戰著我們的信仰
[00:09:49.000 --> 00:09:53.000]  動搖著我們的信仰
[00:09:53.000 --> 00:09:55.000]  這本書要告訴你
[00:09:55.000 --> 00:09:58.000]  我們是光與暗的對比
[00:09:58.000 --> 00:09:59.000]  神作神而屢
[00:09:59.000 --> 00:10:02.000]  或者作魔鬼而屢的選擇
[00:10:02.000 --> 00:10:04.000]  你是愛神
[00:10:04.000 --> 00:10:05.000]  你就不能夠愛世界
[00:10:05.000 --> 00:10:06.000]  你要愛世界
[00:10:06.000 --> 00:10:08.000]  你就不能夠愛神
[00:10:08.000 --> 00:10:10.000]  不斷以重複的句子
[00:10:10.000 --> 00:10:12.000]  剛才我們讀了四節經文
[00:10:12.000 --> 00:10:13.000]  重重複複
[00:10:13.000 --> 00:10:15.000]  但要帶出一個重要的訊息
[00:10:15.000 --> 00:10:18.000]  就是你要與這位上帝相交
[00:10:18.000 --> 00:10:20.000]  這就是整個約翰福音墓也好
[00:10:20.000 --> 00:10:21.000]  約翰一書也好
[00:10:21.000 --> 00:10:24.000]  不斷用的表達方法
[00:10:24.000 --> 00:10:26.000]  這是一個普通的書信
[00:10:26.000 --> 00:10:27.000]  不過很特別
[00:10:27.000 --> 00:10:28.000]  跟普通的書信很不同
[00:10:28.000 --> 00:10:29.000]  它沒有問候語
[00:10:29.000 --> 00:10:30.000]  沒有告別語
[00:10:30.000 --> 00:10:32.000]  也沒有問候某些人
[00:10:32.000 --> 00:10:34.000]  不過這個不重要
[00:10:34.000 --> 00:10:35.000]  因為裡面我們看到
[00:10:35.000 --> 00:10:37.000]  使律約翰所寫的是
[00:10:37.000 --> 00:10:39.000]  信耶穌的基督徒
[00:10:39.000 --> 00:10:40.000]  今天你和我
[00:10:40.000 --> 00:10:41.000]  如果都是信耶穌的基督徒
[00:10:41.000 --> 00:10:43.000]  這本書正正是使律約翰
[00:10:43.000 --> 00:10:46.000]  都很希望向我們表達的
[00:10:46.000 --> 00:10:48.000]  今天所宣讀的一節四節
[00:10:48.000 --> 00:10:50.000]  是整本約翰福音
[00:10:50.000 --> 00:10:52.000]  約翰一書的引言
[00:10:52.000 --> 00:10:54.000]  重點是要提醒我們弟兄姊妹
[00:10:54.000 --> 00:10:57.000]  真的要與神相交
[00:10:57.000 --> 00:10:59.000]  我們的信仰不是信了
[00:10:59.000 --> 00:11:01.000]  就等上天堂的信仰
[00:11:01.000 --> 00:11:02.000]  我們的信仰是要與一位
[00:11:02.000 --> 00:11:06.000]  永在的父神來交往
[00:11:06.000 --> 00:11:09.000]  究竟這個所謂生命之道
[00:11:09.000 --> 00:11:12.000]  是一回什麼呢
[00:11:12.000 --> 00:11:14.000]  為什麼你要和這位生命之道
[00:11:14.000 --> 00:11:17.000]  來交往又要相傳呢
[00:11:17.000 --> 00:11:19.000]  從這個引言當中
[00:11:19.000 --> 00:11:21.000]  我們找到三個原因至少
[00:11:21.000 --> 00:11:22.000]  第一個原因
[00:11:22.000 --> 00:11:24.000]  是因為這個生命之道
[00:11:24.000 --> 00:11:26.000]  是原本起初的時候
[00:11:26.000 --> 00:11:29.000]  就已經存在
[00:11:29.000 --> 00:11:31.000]  輪到從起初
[00:11:31.000 --> 00:11:34.000]  原有生命之道
[00:11:34.000 --> 00:11:35.000]  這個生命之道
[00:11:35.000 --> 00:11:38.000]  是與父同在
[00:11:38.000 --> 00:11:39.000]  在一二節裡面
[00:11:39.000 --> 00:11:41.000]  很清楚你要表達給我們聽
[00:11:41.000 --> 00:11:43.000]  生命之道直譯
[00:11:43.000 --> 00:11:46.000]  就是說生命的華語
[00:11:46.000 --> 00:11:48.000]  對於當時的哲學家
[00:11:48.000 --> 00:11:50.000]  當時的猶太教師來說
[00:11:50.000 --> 00:11:53.000]  就是神的華語
[00:11:53.000 --> 00:11:55.000]  不過在約翰的福音
[00:11:55.000 --> 00:11:56.000]  約翰所寫的福音書
[00:11:56.000 --> 00:11:59.000]  或者約翰一書來說
[00:11:59.000 --> 00:12:00.000]  這個生命之道
[00:12:00.000 --> 00:12:02.000]  不是單單
[00:12:02.000 --> 00:12:05.000]  只是神生命的華語
[00:12:05.000 --> 00:12:07.000]  這個生命可以包括
[00:12:07.000 --> 00:12:08.000]  肉身的生命
[00:12:08.000 --> 00:12:10.000]  或者屬於上帝的生命
[00:12:10.000 --> 00:12:12.000]  不是單單是這樣
[00:12:12.000 --> 00:12:14.000]  如果只不過是一些華語
[00:12:14.000 --> 00:12:15.000]  一些理論
[00:12:15.000 --> 00:12:17.000]  一些哲學
[00:12:17.000 --> 00:12:20.000]  為什麼作者說
[00:12:20.000 --> 00:12:21.000]  是我們可以摸到
[00:12:21.000 --> 00:12:22.000]  可以看到呢
[00:12:22.000 --> 00:12:23.000]  很明顯
[00:12:23.000 --> 00:12:25.000]  約翰要表達的
[00:12:25.000 --> 00:12:26.000]  這個生命之道
[00:12:26.000 --> 00:12:30.000]  乃是一位有位格的道
[00:12:30.000 --> 00:12:31.000]  說得更加清楚
[00:12:31.000 --> 00:12:33.000]  這個生命的道
[00:12:33.000 --> 00:12:35.000]  就是生命本身
[00:12:35.000 --> 00:12:38.000]  他也是啟示生命那一位
[00:12:38.000 --> 00:12:40.000]  這生命簡單來說
[00:12:40.000 --> 00:12:43.000]  就是指耶穌基督
[00:12:43.000 --> 00:12:46.000]  耶穌基督是生命之道
[00:12:46.000 --> 00:12:49.000]  是使徒約翰和他的一群同袍
[00:12:49.000 --> 00:12:51.000]  所看見過的
[00:12:51.000 --> 00:12:53.000]  並且親眼看過的
[00:12:53.000 --> 00:12:55.000]  甚至是親手摸過的
[00:12:55.000 --> 00:12:56.000]  很明顯
[00:12:56.000 --> 00:12:58.000]  耶穌的門徒
[00:12:58.000 --> 00:13:00.000]  使徒從狹義來說
[00:13:00.000 --> 00:13:01.000]  就是那些經歷過耶穌
[00:13:01.000 --> 00:13:02.000]  看過耶穌作為的
[00:13:02.000 --> 00:13:04.000]  那些被稱為使徒
[00:13:04.000 --> 00:13:05.000]  從廣義來說
[00:13:05.000 --> 00:13:08.000]  使徒是包括我們每個相信耶穌基督的人
[00:13:08.000 --> 00:13:10.000]  我們都被稱為基督的使徒
[00:13:10.000 --> 00:13:12.000]  所以使徒約翰說
[00:13:12.000 --> 00:13:15.000]  耶穌基督是我看過的
[00:13:15.000 --> 00:13:17.000]  我看過祂怎樣醫病
[00:13:17.000 --> 00:13:18.000]  講鬼
[00:13:18.000 --> 00:13:19.000]  行很多神蹟
[00:13:19.000 --> 00:13:21.000]  我聽過祂很多的教導
[00:13:21.000 --> 00:13:24.000]  我也和祂一起同生活同住過
[00:13:24.000 --> 00:13:26.000]  所以我願意將耶穌基督
[00:13:26.000 --> 00:13:29.000]  來向人作見證
[00:13:29.000 --> 00:13:33.000]  從約翰福音告訴我們
[00:13:33.000 --> 00:13:35.000]  耶穌基督是一個完全的神
[00:13:35.000 --> 00:13:37.000]  也都是一個完全的人
[00:13:37.000 --> 00:13:39.000]  約翰很希望
[00:13:39.000 --> 00:13:41.000]  透過書信
[00:13:41.000 --> 00:13:44.000]  來和讀者分享這個生命之道
[00:13:44.000 --> 00:13:46.000]  約翰要告訴我們
[00:13:46.000 --> 00:13:49.000]  耶穌基督這個生命之道是活的
[00:13:49.000 --> 00:13:51.000]  生命在祂裡頭
[00:13:51.000 --> 00:13:53.000]  祂也是那位生命的主宰
[00:13:53.000 --> 00:13:56.000]  祂是那位維繫生命的神
[00:13:56.000 --> 00:13:59.000]  香港有立像館
[00:13:59.000 --> 00:14:02.000]  那些立像為肖為妙
[00:14:02.000 --> 00:14:04.000]  可以這樣說
[00:14:04.000 --> 00:14:07.000]  被稱為考奪天宮的作品
[00:14:07.000 --> 00:14:09.000]  一比一
[00:14:09.000 --> 00:14:10.000]  一模一樣
[00:14:10.000 --> 00:14:11.000]  你喜歡擁抱祂就行
[00:14:11.000 --> 00:14:12.000]  親吻祂就行
[00:14:12.000 --> 00:14:14.000]  你喜歡怎樣拍照都行
[00:14:14.000 --> 00:14:16.000]  但不同的是
[00:14:16.000 --> 00:14:17.000]  祂沒有生命
[00:14:17.000 --> 00:14:19.000]  你撕掉祂不會罵你
[00:14:19.000 --> 00:14:22.000]  祂不會拒絕你搭祂的肩膀
[00:14:22.000 --> 00:14:24.000]  正如詩人所說
[00:14:24.000 --> 00:14:27.000]  這些立像就好像偶像
[00:14:27.000 --> 00:14:29.000]  有口不能言
[00:14:29.000 --> 00:14:31.000]  有眼不能看
[00:14:31.000 --> 00:14:33.000]  有耳不能聽
[00:14:33.000 --> 00:14:35.000]  有鼻不能聞
[00:14:35.000 --> 00:14:37.000]  有手不能摸
[00:14:37.000 --> 00:14:39.000]  有腳不能走
[00:14:39.000 --> 00:14:41.000]  有喉不能出聲
[00:14:41.000 --> 00:14:45.000]  因為人的作為有多麼厲害
[00:14:45.000 --> 00:14:47.000]  手工多麼精細
[00:14:47.000 --> 00:14:50.000]  他不能夠做出生命
[00:14:50.000 --> 00:14:54.000]  曾經有一些醫生和科學家合作
[00:14:54.000 --> 00:14:57.000]  希望製造人造雞蛋
[00:14:57.000 --> 00:14:59.000]  很像吧
[00:14:59.000 --> 00:15:01.000]  我曾經在黑德道
[00:15:01.000 --> 00:15:03.000]  吃過午餐
[00:15:03.000 --> 00:15:06.000]  荷包蛋很硬
[00:15:06.000 --> 00:15:09.000]  我擔心是否人造雞蛋
[00:15:09.000 --> 00:15:13.000]  可能我們可以吃人造雞蛋
[00:15:13.000 --> 00:15:15.000]  彈彈下
[00:15:15.000 --> 00:15:17.000]  不過這些雞蛋
[00:15:17.000 --> 00:15:20.000]  任憑多少母雞孵化
[00:15:20.000 --> 00:15:24.000]  都不能孵化一隻活生生的小雞
[00:15:24.000 --> 00:15:26.000]  因為生命
[00:15:26.000 --> 00:15:29.000]  只有掌握在這位生命的源頭
[00:15:29.000 --> 00:15:31.000]  這位掌管生命的主裡面
[00:15:31.000 --> 00:15:34.000]  《創世紀》記載道
[00:15:34.000 --> 00:15:39.000]  上帝在第三、第五、第六日
[00:15:39.000 --> 00:15:42.000]  造出了有生命的動物和植物
[00:15:42.000 --> 00:15:44.000]  並且各從其類
[00:15:44.000 --> 00:15:46.000]  當造出這些東西的時候
[00:15:46.000 --> 00:15:50.000]  不需要有什麼太複雜的進化
[00:15:50.000 --> 00:15:52.000]  一生出來的亞當就可以怎樣
[00:15:52.000 --> 00:15:54.000]  就可以管理大地
[00:15:54.000 --> 00:15:56.000]  就可以娶夏娃做太太
[00:15:56.000 --> 00:15:58.000]  是一個很完整的人
[00:15:58.000 --> 00:16:00.000]  因為各從其類
[00:16:00.000 --> 00:16:05.000]  同樣任憑我們多喜歡吃牛肉
[00:16:05.000 --> 00:16:07.000]  餐餐牛肉、牛肉飯、牛肉
[00:16:07.000 --> 00:16:09.000]  什麼都好
[00:16:09.000 --> 00:16:11.000]  我們不會變成牛
[00:16:11.000 --> 00:16:13.000]  任憑我們多喜歡吃三文魚都好
[00:16:13.000 --> 00:16:16.000]  我們不會變成三文魚
[00:16:16.000 --> 00:16:19.000]  《聖經》很清楚告訴你
[00:16:19.000 --> 00:16:21.000]  上帝按照他的心意
[00:16:21.000 --> 00:16:24.000]  命有就有,命立就立
[00:16:24.000 --> 00:16:26.000]  一吩咐
[00:16:26.000 --> 00:16:28.000]  那個生物就出現了
