
[00:00:00.000 --> 00:00:05.120]  上星期我們說到雅各為了爭奪祝福
[00:03:32.400 --> 00:03:35.200]  等了七年的時日
[00:03:35.200 --> 00:03:41.360]  婚禮竟然不是自己朝思暮想的拉傑
[00:03:41.360 --> 00:03:43.360]  他馬上問拉班
[00:03:43.360 --> 00:03:46.480]  你為什麼騙我?
[00:03:46.480 --> 00:03:49.200]  拉班最終祭出的
[00:03:49.200 --> 00:03:50.720]  是一個地方習俗
[00:03:50.720 --> 00:03:52.480]  作為一個藉口
[00:03:52.480 --> 00:03:55.280]  以此去合理化自己
[00:03:55.280 --> 00:03:57.760]  怎樣去騙雅各
[00:03:57.760 --> 00:04:00.480]  拉班更加望穿了雅各
[00:04:00.480 --> 00:04:04.240]  真的很愛很愛拉傑
[00:04:04.240 --> 00:04:07.440]  再一次用拉傑作為籌碼
[00:04:07.440 --> 00:04:10.800]  叫雅各服侍他七年
[00:04:10.800 --> 00:04:14.640]  總共十四年
[00:04:14.640 --> 00:04:18.480]  我想我們年歲都差不多的時候
[00:04:18.480 --> 00:04:21.680]  大家都總會試過被人騙
[00:04:21.680 --> 00:04:25.920]  被人騙有什麼感受呢?
[00:04:25.920 --> 00:04:28.320]  可能我們對於騙徒
[00:04:28.320 --> 00:04:29.760]  騙我們的人
[00:04:29.760 --> 00:04:31.520]  都會感到憤怒
[00:04:31.520 --> 00:04:34.240]  甚或者我們被人騙的時候
[00:04:34.240 --> 00:04:35.840]  我們有時都會
[00:04:35.840 --> 00:04:37.920]  會不會可能對神埋怨
[00:04:37.920 --> 00:04:40.240]  或者失望
[00:04:40.240 --> 00:04:41.120]  又或者
[00:04:41.120 --> 00:04:44.960]  我們被騙的是什麼?
[00:04:44.960 --> 00:04:46.480]  被人騙了二十元
[00:04:46.480 --> 00:04:48.800]  被人騙了一萬元
[00:04:48.800 --> 00:04:50.320]  可能我們的反應
[00:04:50.320 --> 00:04:52.320]  我們的感受程度
[00:04:52.320 --> 00:04:54.560]  都會有不一樣
[00:04:54.560 --> 00:04:57.120]  雅各被騙的是什麼呢?
[00:04:57.120 --> 00:04:59.040]  雅各被人騙了
[00:04:59.040 --> 00:05:01.360]  十四年的光陰
[00:05:01.360 --> 00:05:04.400]  最少可能騙了七年
[00:05:04.400 --> 00:05:08.400]  七年都是一個很長的年日
[00:05:08.400 --> 00:05:09.920]  被人騙了七年
[00:05:09.920 --> 00:05:12.720]  會有什麼感受呢?
[00:05:12.720 --> 00:05:15.840]  我想對雅各二賢的遭遇
[00:05:15.840 --> 00:05:19.200]  其實相當諷刺
[00:05:19.200 --> 00:05:21.840]  昔日他對著他哥二嫂
[00:05:21.840 --> 00:05:24.160]  以關懷作為交易
[00:05:24.160 --> 00:05:27.600]  他望穿了哥哥二嫂
[00:05:27.600 --> 00:05:29.760]  又餓又累的時機
[00:05:29.760 --> 00:05:31.760]  又趁著爸爸二嫂
[00:05:31.760 --> 00:05:33.760]  老眼昏花望不清
[00:05:33.760 --> 00:05:37.440]  他就用謊言去騙取祝福
[00:05:37.440 --> 00:05:38.720]  這是昔日
[00:05:38.720 --> 00:05:40.000]  到了今天
[00:05:40.000 --> 00:05:43.840]  他面對用女兒作為籌碼的拉班
[00:05:43.840 --> 00:05:46.080]  他面對這個拉班
[00:05:46.080 --> 00:05:51.520]  看穿了他非利亞不取的迷戀
[00:05:51.520 --> 00:05:54.720]  不是靠雅各老眼昏花
[00:05:54.720 --> 00:05:59.200]  卻是靠黑夜去掩飾謊言
[00:05:59.200 --> 00:06:04.080]  最終騙了雅各做工的年日
[00:06:04.080 --> 00:06:07.120]  這個經歷就好像迴力鏢一樣
[00:06:07.120 --> 00:06:12.240]  讓雅各自己也嘗到被騙的滋味
[00:06:12.240 --> 00:06:14.560]  被騙的憤恨
[00:06:14.560 --> 00:06:19.280]  見到視關係為交易的無情
[00:06:19.280 --> 00:06:25.040]  又試到被悉心計算成績的滋味
[00:06:25.040 --> 00:06:27.120]  這個被騙的痛苦經歷
[00:06:27.120 --> 00:06:30.160]  讓雅各體會到原來罪
[00:06:30.160 --> 00:06:32.160]  真的帶來很多破壞
[00:06:32.160 --> 00:06:33.360]  很多後果
[00:06:33.360 --> 00:06:36.560]  是自己這次也承受得到
[00:06:36.560 --> 00:06:41.440]  也讓雅各明白誠實的可貴
[00:06:41.440 --> 00:06:43.520]  我想我們有時看聖經
[00:06:43.520 --> 00:06:44.320]  看到這裡
[00:06:44.320 --> 00:06:45.760]  看到雅各的經歷
[00:06:45.760 --> 00:06:48.320]  可能我們自不禁覺得
[00:06:48.320 --> 00:06:50.400]  這就是惡有惡報
[00:06:50.400 --> 00:06:55.120]  又或者叫惡人自有惡人亡
[00:06:55.120 --> 00:06:58.800]  但這段經歷在神的手中
[00:06:58.800 --> 00:07:01.120]  究竟有什麼意義呢?
[00:07:01.120 --> 00:07:04.480]  這段經歷是否只是對雅各
[00:07:04.480 --> 00:07:08.640]  一個的管教、一個的報應呢?
[00:07:08.640 --> 00:07:10.880]  我們讀了這段經文
[00:07:10.880 --> 00:07:14.160]  由二十九章一至三十節
[00:07:14.160 --> 00:07:15.520]  我們發現當中
[00:07:15.520 --> 00:07:18.800]  其實我們從來都見不到神的出現
[00:07:18.800 --> 00:07:23.040]  從來都見不到神有任何的影蹤
[00:07:23.040 --> 00:07:26.960]  但去到二十九章三十一節開始
[00:07:26.960 --> 00:07:30.480]  去到三十節的二十四節
[00:07:30.480 --> 00:07:33.440]  我們見到耶和華神一次又一次
[00:07:33.440 --> 00:07:38.240]  原來就介入在雅各的家庭當中
[00:07:38.240 --> 00:07:42.080]  經文記載著雅各有兩個太太
[00:07:42.080 --> 00:07:46.640]  並且兩個太太分別都有一位侍女
[00:07:46.640 --> 00:07:48.080]  四個妻妾
[00:07:48.080 --> 00:07:49.920]  剛才說了一段很長的經文
[00:07:49.920 --> 00:07:51.520]  二十九章三十一節
[00:07:51.520 --> 00:07:53.600]  去到三十章二十四節
[00:07:53.600 --> 00:07:56.480]  記載了這四位妻妾
[00:07:56.480 --> 00:07:59.600]  總共為雅各生了十一個兒子
[00:07:59.600 --> 00:08:02.080]  一個女兒
[00:08:02.080 --> 00:08:08.000]  表面上看這件事彷彿是因著雅各兩個妻子爭寵
[00:08:08.000 --> 00:08:10.560]  而鬥誰生多些兒子
[00:08:10.560 --> 00:08:14.880]  你生不到我生到
[00:08:14.880 --> 00:08:16.640]  你又生不到我又生到
[00:08:16.640 --> 00:08:19.200]  你生到我又生多些
[00:08:19.200 --> 00:08:21.760]  表面上看是他們爭寵
[00:08:21.760 --> 00:08:29.120]  但實際上卻是耶和華神從中叫人生育
[00:08:29.120 --> 00:08:32.720]  大家知道以色列有十二個支派
[00:08:32.720 --> 00:08:38.720]  十二個支派的初型就在這裡奠定
[00:08:38.720 --> 00:08:43.440]  雅各在被騙的過程中得著了兩位妻子
[00:08:43.440 --> 00:08:46.560]  又藉著兩位妻子爭寵
[00:08:46.560 --> 00:08:49.920]  得著了多兩位妾侍
[00:08:49.920 --> 00:08:55.840]  而耶和華神就從中逐步成就
[00:08:55.840 --> 00:09:01.520]  祂對阿伯拉罕、以撒、雅各當初的應許
[00:09:01.520 --> 00:09:06.960]  當初的後裔多得如塵沙般的應許
[00:09:06.960 --> 00:09:14.160]  特別我們見到那位從開始已經不被雅各寵愛
[00:09:14.160 --> 00:09:17.280]  不被雅各偏愛的莉雅
[00:09:17.280 --> 00:09:20.320]  聖經說她眼裡沒有神氣
[00:09:20.320 --> 00:09:23.280]  所以雅各不喜歡她的莉雅
[00:09:23.280 --> 00:09:28.880]  那位莉雅竟然生了十二支派中的一半
[00:09:28.880 --> 00:09:33.040]  並且當中更加有一些很重要的支派
[00:09:33.040 --> 00:09:37.040]  有利美支派成為祭司族類的始祖
[00:09:37.040 --> 00:09:41.520]  更加有猶大支派成為耶穌基督
[00:09:41.520 --> 00:09:45.440]  加譜中出現的血脈
[00:09:45.440 --> 00:09:48.960]  有些事情我們覺得神究竟是否存在呢?
[00:09:48.960 --> 00:09:51.920]  我們遭遇很多壞事
[00:09:51.920 --> 00:09:54.560]  但是雅各的經歷告訴我們
[00:09:54.560 --> 00:09:57.920]  可能很多年之後你回望
[00:09:57.920 --> 00:10:00.640]  原來神真的存在
[00:10:00.640 --> 00:10:05.200]  神真的在慢慢地承受一些祂的心意
[00:10:05.200 --> 00:10:09.040]  神不僅選擇那位帶著人性軟弱的雅各
[00:10:09.040 --> 00:10:13.920]  神也在雅各被騙的經歷當中臨在
[00:10:13.920 --> 00:10:18.240]  神在其中除了帶來管教、拆毀
[00:10:18.240 --> 00:10:23.920]  神也賜下祝福 成就祂最初的應許
[00:10:23.920 --> 00:10:30.640]  哪怕祝福和應許需要時間才能顯露出來
[00:10:30.640 --> 00:10:34.000]  聖經告訴我們 有時我們在失望中
[00:10:34.000 --> 00:10:36.880]  有時我們人會經歷錯誤中
[00:10:36.880 --> 00:10:44.160]  但是神依然能夠在當中編織出一個救恩計劃
[00:10:44.160 --> 00:10:46.240]  聖經這樣說的時候
[00:10:46.240 --> 00:10:53.440]  我們今天是否真的相信神是一個在絕處叫人逢生
[00:10:53.440 --> 00:11:00.480]  甚至在絕處叫人得得更豐盛的神呢?
[00:11:00.480 --> 00:11:02.880]  剛才提到雅各為了娶拉潔
[00:11:02.880 --> 00:11:09.280]  總共在拉班的家中服侍了14年的時間
[00:11:09.280 --> 00:11:12.320]  在一個家庭中服侍14年
[00:11:12.320 --> 00:11:14.080]  是一個什麼概念呢?
[00:11:14.080 --> 00:11:16.400]  可能我們想不到家庭是怎樣
[00:11:16.400 --> 00:11:19.760]  但是我們換轉一下思想
[00:11:19.760 --> 00:11:22.560]  想想如果是工作是怎樣的呢?
[00:11:22.560 --> 00:11:27.040]  如果你在一間公司中做了十多年
[00:11:27.040 --> 00:11:30.720]  做了十多年同一份工同一間公司
[00:11:30.720 --> 00:11:36.800]  你就會變成一個老臣子
[00:11:36.800 --> 00:11:41.360]  變成一個老臣子你可能很難離開公司
[00:11:41.360 --> 00:11:43.200]  可能未必是你不想離開
[00:11:43.200 --> 00:11:47.040]  而是你不知怎樣開口怎樣說離開呢?
[00:11:47.040 --> 00:11:51.120]  還有放在雅各的場景中
[00:11:51.120 --> 00:11:53.280]  那間公司是誰開的?
[00:11:53.280 --> 00:11:54.480]  是拉班開的
[00:11:54.480 --> 00:11:56.800]  那間公司是外府的公司
[00:11:56.800 --> 00:11:58.560]  你在外府公司做了十多年
[00:11:58.560 --> 00:11:59.840]  你說走嗎?
[00:11:59.840 --> 00:12:02.880]  是否你看外府有些事情不順眼
[00:12:02.880 --> 00:12:05.920]  還是想怎樣呢?
[00:12:05.920 --> 00:12:09.040]  所以雅各前前後後加起來
[00:12:09.040 --> 00:12:13.680]  在拉班的家中服侍了二十年
[00:12:13.680 --> 00:12:19.840]  二十年他一直在職場與他的舅父拉班博弈
[00:12:19.840 --> 00:12:24.080]  拉班是一個典型的無良僱主
[00:12:24.080 --> 00:12:27.760]  他見到雅各可以為他家中帶來很多財富
[00:12:27.760 --> 00:12:30.960]  他就盡情去扎壓雅各
[00:12:30.960 --> 00:12:35.680]  當雅各先後在聖經中兩次表達
[00:12:35.680 --> 00:12:39.520]  拉班改他的功架改了十次
[00:12:39.520 --> 00:12:42.080]  怎樣改他的功架呢?
[00:12:42.080 --> 00:12:46.160]  聖經中記載當拉班見到羊群
[00:12:46.160 --> 00:12:49.760]  大多數羊群都是沒有點的
[00:12:49.760 --> 00:12:53.280]  拉班就將那些少數有點的
[00:12:53.280 --> 00:12:56.160]  雅各你拿去那些是你的功架
[00:12:56.160 --> 00:13:01.040]  當拉班見到多數羊群都是純色沒有斑紋的
[00:13:01.040 --> 00:13:02.640]  雅各又轉心移
[00:13:02.640 --> 00:13:06.800]  他說那些有斑紋的先給你吧
[00:13:06.800 --> 00:13:08.480]  大家試想像一下
[00:13:08.480 --> 00:13:11.600]  你在一間公司做了不止十四年
[00:13:11.600 --> 00:13:13.520]  做了二十年
[00:13:13.520 --> 00:13:16.960]  但是你的老闆每兩年
[00:13:16.960 --> 00:13:21.040]  為了自己可以賺多一點就減你工資
[00:13:21.040 --> 00:13:24.640]  每兩年他為了公司可以有多一點的利潤
[00:13:24.640 --> 00:13:26.640]  他就改你的合約
[00:13:26.640 --> 00:13:29.040]  你有什麼感受呢?
[00:13:29.040 --> 00:13:32.080]  這段經文我想是舊約裏面
[00:13:32.080 --> 00:13:35.920]  最接近一個現代職場的寫照
[00:13:35.920 --> 00:13:39.120]  我們中間不知道大家會不會都在經歷
[00:13:39.120 --> 00:13:43.920]  每天面對好像拉班一樣的上司、老闆
[00:13:43.920 --> 00:13:45.920]  可能他不斷的搬龍門
[00:13:45.920 --> 00:13:48.720]  當你很努力去追趕你的KPI的時候
[00:13:48.720 --> 00:13:51.040]  你的績效指標的時候
[00:13:51.040 --> 00:13:53.840]  但是你的老闆就是你差不多追到了
[00:13:53.840 --> 00:13:56.400]  他又改了
[00:13:56.400 --> 00:14:00.880]  你的職責的範圍就無限加大
[00:14:00.880 --> 00:14:03.440]  但是薪水又不加
[00:14:03.440 --> 00:14:04.720]  有東西加的
[00:14:04.720 --> 00:14:07.280]  加的就是你的工時
[00:14:07.280 --> 00:14:10.480]  有時候你做完工作
[00:14:10.480 --> 00:14:14.720]  你的功勞就被你的上司、老闆去搶奪
[00:14:14.720 --> 00:14:18.800]  有時候你可能徹夜無眠趕完工
[00:14:18.800 --> 00:14:20.720]  辛苦做出來的成績
[00:14:20.720 --> 00:14:24.480]  上司一句說話、兩句說話就歸為己有
[00:14:24.480 --> 00:14:26.000]  將這些功績
[00:14:26.000 --> 00:14:31.120]  有問題就變回你自己去背
[00:14:31.120 --> 00:14:34.960]  面對這些壓榨、剝削
[00:14:34.960 --> 00:14:37.520]  雅各有什麼反應呢?
[00:14:37.520 --> 00:14:40.080]  這裡很有趣
[00:14:40.080 --> 00:14:42.640]  雅各沒有完全躺平
[00:14:42.640 --> 00:14:45.200]  但他又不是完全依靠神
[00:14:45.200 --> 00:14:50.320]  他再次發揮新手要抓住的本性
[00:14:50.320 --> 00:14:51.600]  他在牧羊的時候
[00:14:51.600 --> 00:14:54.160]  當羊群去到交配的時候
[00:14:54.160 --> 00:14:56.720]  他就將樹枝剝皮
[00:14:56.720 --> 00:14:58.000]  插在水邊
[00:14:58.000 --> 00:15:04.400]  這是根據當時一些民間集族、迷信的集族
[00:15:04.400 --> 00:15:06.960]  當時的人很相信
[00:15:06.960 --> 00:15:09.760]  如果在成人的時候、懷孕的時候
[00:15:09.760 --> 00:15:12.080]  在過程中看到的景象
[00:15:12.080 --> 00:15:16.160]  就會在胚胎中留下記號
[00:15:16.160 --> 00:15:18.480]  所以當我們再次看到雅各
[00:15:18.480 --> 00:15:21.040]  試圖用自己的手段
[00:15:21.040 --> 00:15:24.640]  去控制羊群的斑紋和顏色
[00:15:24.640 --> 00:15:28.720]  去為自己累積財富
[00:15:28.720 --> 00:15:33.200]  我想這也是我們每個人面對不公的時候
[00:15:33.200 --> 00:15:35.120]  很人性的反應
[00:15:35.120 --> 00:15:37.920]  我們內心會焦慮、不安
[00:15:37.920 --> 00:15:42.800]  我們會想盡辦法去抵抗、保護自己
[00:15:42.800 --> 00:15:47.920]  雅各拼命在羊圈裡插很多樹枝
[00:15:47.920 --> 00:15:52.400]  我們也可能開始用我們生活中積長的樹枝
[00:15:52.400 --> 00:15:54.560]  可能是辦公室政治
[00:15:54.560 --> 00:15:56.640]  可能是一些小動作
[00:15:56.640 --> 00:16:00.320]  用一些微表情、勾心鬥角
[00:16:00.320 --> 00:16:04.560]  甚至是灰色地帶的方法去保護自己
[00:16:04.560 --> 00:16:07.120]  可能我們面對不公義的時候
[00:16:07.120 --> 00:16:08.160]  我們也會心想
[00:16:08.160 --> 00:16:09.520]  如果我們不爭
[00:16:09.520 --> 00:16:12.000]  不像雅各那樣捉住
[00:16:12.000 --> 00:16:13.520]  不用小手段
[00:16:13.520 --> 00:16:17.360]  我們會被人抓乾、抓正
[00:16:17.360 --> 00:16:21.840]  雅各這樣做的結果是怎樣呢?
[00:16:21.840 --> 00:16:28.240]  30章39節和42、43節告訴我們
[00:16:28.240 --> 00:16:34.000]  事情竟然真的好像雅各所想的發生
[00:16:34.000 --> 00:16:37.040]  拉班的羊群變得瘦弱
[00:16:37.040 --> 00:16:40.400]  雅各的就變得肥壯
[00:16:40.400 --> 00:16:45.280]  並且雅各的羊群不斷不斷的發大
[00:16:45.280 --> 00:16:49.120]  看到這裡大家覺得是不是現今的畜牧業
[00:16:49.120 --> 00:16:51.440]  澳洲也有很多養牛的養羊
[00:16:51.440 --> 00:16:54.000]  大家是不是應該好好讀一下聖經呢?
[00:16:54.000 --> 00:16:55.520]  學一下雅各呢?
[00:16:55.520 --> 00:17:00.640]  豈不是雅各的插樹枝大法成功了嗎?
[00:17:00.640 --> 00:17:07.680]  雅各上回合在賬面上輸了14年給拉班
[00:17:07.680 --> 00:17:10.880]  這個回合終於扳回一城
[00:17:10.880 --> 00:17:13.200]  終於又爭贏了
[00:17:13.200 --> 00:17:18.640]  不過,不過雅各這次爭贏了之後
[00:17:18.640 --> 00:17:21.520]  他沒有再歸功給自己
[00:17:21.520 --> 00:17:24.080]  雅各開始覺醒
[00:17:24.080 --> 00:17:26.480]  雅各開始知道意識到
[00:17:26.480 --> 00:17:28.800]  原來人生裡面得與失
[00:17:28.800 --> 00:17:32.160]  不是因為他有多用力抓住
[00:17:32.160 --> 00:17:34.400]  他明白到自己自負
[00:17:34.400 --> 00:17:39.040]  不是因為那幾條剝了皮的樹枝
[00:17:39.040 --> 00:17:44.480]  而是因為神的主權、神的賜福
[00:17:44.480 --> 00:17:48.800]  所以當雅各再一次講到羊群的發大的時候
[00:17:48.800 --> 00:17:53.120]  雅各親口對著兩位太太宣認
[00:17:53.120 --> 00:18:00.320]  是神將你們父親的生畜奪過來賜給我
[00:18:00.320 --> 00:18:04.000]  雅各的生命開始出現了一些改變
[00:18:04.000 --> 00:18:07.200]  他知道真正可以抓住世間事物的
[00:18:07.200 --> 00:18:12.000]  原來不是人,不是自己,而是神
[00:18:12.000 --> 00:18:14.080]  親愛的朋友和弟兄姊妹
[00:18:14.080 --> 00:18:18.480]  這是一個聖經帶給我們很大的安慰
[00:18:18.480 --> 00:18:22.800]  拉班十次改雅各的功架
[00:18:22.800 --> 00:18:25.440]  但是十次改雅各的功架也好
[00:18:25.440 --> 00:18:31.920]  拉班也難阻不了神任何一次對雅各的恭迎
[00:18:31.920 --> 00:18:36.080]  當在上位者不公義地對待我們
[00:18:36.080 --> 00:18:42.000]  他也阻止不了神對我們最微小的一點祝福
[00:18:42.000 --> 00:18:46.960]  當你在生活中遭遇委屈、遭遇壓迫
[00:18:46.960 --> 00:18:50.640]  讓我們記得我們的生命、我們的恭應
[00:18:50.640 --> 00:18:54.000]  最終不是掌握在拉班的手中
[00:18:54.000 --> 00:18:59.680]  而是掌握在愛我們的神的手中
[00:18:59.680 --> 00:19:02.000]  雅各在拉班的地圖上剛才說
[00:19:02.000 --> 00:19:04.560]  他最後留了總共二十年
[00:19:04.560 --> 00:19:07.680]  他不知道何時才可以離開
[00:19:07.680 --> 00:19:09.600]  最後是怎樣呢?
[00:19:09.600 --> 00:19:16.480]  最後是神的使者在夢中叫雅各要離開這個地方
[00:19:16.480 --> 00:19:19.120]  返回老家
[00:19:19.120 --> 00:19:26.080]  於是雅各就帶著妻兒、財產偷偷地逃跑
[00:19:26.080 --> 00:19:27.360]  拉班發現之後
[00:19:27.360 --> 00:19:31.040]  有人跟拉班說他發現雅各逃跑之後
[00:19:31.040 --> 00:19:34.320]  怒氣沖沖帶著人追了七天
[00:19:34.320 --> 00:19:38.160]  終於在一個山上追上了雅各
[00:19:38.160 --> 00:19:42.320]  這是一個千軍一髮的時刻
[00:19:42.320 --> 00:19:47.120]  拉班心想一定帶著刀、帶著那麼多人
[00:19:47.120 --> 00:19:50.480]  一定帶著武器、有打手在身邊
[00:19:50.480 --> 00:19:55.360]  他一定有能力奪回雅各一切所有的東西
[00:19:55.360 --> 00:19:57.840]  去傷害雅各
[00:19:57.840 --> 00:20:00.240]  但是在前一晚的時候
[00:20:00.240 --> 00:20:07.680]  神就在夢中警告拉班不要為難雅各
[00:20:07.680 --> 00:20:10.800]  雅各最後跟拉班對質
[00:20:10.800 --> 00:20:12.800]  當拉班追上去的時候
[00:20:12.800 --> 00:20:14.320]  他們彼此的對質
[00:20:14.320 --> 00:20:16.240]  他說了一定的說話
[00:20:16.240 --> 00:20:21.200]  雅各為他自己這二十年做了一個總結
[00:20:21.200 --> 00:20:24.160]  他說如果不是神與我同在
[00:20:24.160 --> 00:20:25.520]  今天我離開的時候
[00:20:25.520 --> 00:20:28.080]  我是兩梭子去離開
[00:20:28.080 --> 00:20:31.920]  如果不是我父親以撒所敬畏的神
[00:20:31.920 --> 00:20:35.520]  如果不是亞伯拉罕的神與我同在
[00:20:35.520 --> 00:20:38.080]  我什麼都沒有
[00:20:38.080 --> 00:20:41.040]  是神見到我的苦情
[00:20:41.040 --> 00:20:44.720]  是神見到你怎樣對我、怎樣欺負我
[00:20:44.720 --> 00:20:50.080]  神所以昨晚才罵你
[00:20:50.080 --> 00:20:55.360]  雅各再一次用他的口向身邊的人作證
[00:20:55.360 --> 00:20:58.800]  這二十年是神的保守、是神的祝福
[00:20:58.800 --> 00:21:05.120]  使我從空空的離變成滿載而歸
[00:21:05.120 --> 00:21:09.200]  雅各在這裡有一個很重大的靈性突破
[00:21:09.200 --> 00:21:13.040]  在前二十年他信的是自己的守緩
[00:21:13.040 --> 00:21:15.520]  他信的是自己的聰明
[00:21:15.520 --> 00:21:18.480]  但是經歷了拉班的折磨
[00:21:18.480 --> 00:21:21.840]  他終於明白能夠活到今天
[00:21:21.840 --> 00:21:24.000]  不是因為自己很厲害
[00:21:24.000 --> 00:21:28.320]  而是因為神一直都在保護我
[00:21:28.320 --> 00:21:30.400]  回望過去的人生
[00:21:30.400 --> 00:21:34.080]  我們過去都經歷很多驚濤駭浪
[00:21:34.080 --> 00:21:36.560]  可能我們面對過失業的危機
[00:21:36.560 --> 00:21:38.640]  我們面對過重病
[00:21:38.640 --> 00:21:41.440]  我們面對過關係的決裂
[00:21:41.440 --> 00:21:44.400]  當時我們以為是自己運氣好
[00:21:44.400 --> 00:21:47.840]  或者是自己靠自己捱過了
[00:21:47.840 --> 00:21:51.200]  但是今天神要開我們的眼
[00:21:51.200 --> 00:21:54.960]  如果不是耶和華與我們同在
[00:21:54.960 --> 00:21:57.760]  我們早就被吞滅了
[00:21:57.760 --> 00:22:02.080]  那個常常針對我們的上司
[00:22:02.080 --> 00:22:04.320]  可能他突然間就調走了
[00:22:04.320 --> 00:22:06.720]  那個幾乎要發生的意外
[00:22:06.720 --> 00:22:09.120]  我們避過了
[00:22:09.120 --> 00:22:12.480]  那個原本收不回的那筆錢
[00:22:12.480 --> 00:22:14.720]  突然間又解決了
[00:22:14.720 --> 00:22:16.560]  這些不是巧合
[00:22:16.560 --> 00:22:19.920]  這些是神與我們同在
[00:22:19.920 --> 00:22:23.120]  這些是神在我們看不見的地方
[00:22:23.120 --> 00:22:26.560]  指著了拉班的刀
[00:22:26.560 --> 00:22:29.680]  這些是神在我們不知情的時候
[00:22:29.680 --> 00:22:34.960]  指著了那些壓迫者受敵的詭計
[00:22:34.960 --> 00:22:37.360]  但是我們有沒有像雅各一樣
[00:22:37.360 --> 00:22:39.120]  睜大我們的眼
[00:22:39.120 --> 00:22:42.160]  見到這是神的同在保守
