
[00:00:00.000 --> 00:00:01.940]  各位電影姐妹,平安
[00:04:34.000 --> 00:04:36.760]  就有那個「所以」這兩個字
[00:04:36.760 --> 00:04:37.920]  所以呢
[00:04:37.920 --> 00:04:39.800]  五章第一節那裡就說
[00:04:39.800 --> 00:04:42.400]  所以我們既因信清義
[00:04:42.400 --> 00:04:44.920]  就藉著我們的主耶穌基督
[00:04:44.920 --> 00:04:47.200]  得與神相和
[00:04:47.200 --> 00:04:48.600]  第十節那裡就是說
[00:04:48.600 --> 00:04:50.840]  因為我們作仇敵的時候
[00:04:50.840 --> 00:04:54.080]  且藉著神的兒子的死
[00:04:54.080 --> 00:04:55.720]  得與神和好
[00:04:55.720 --> 00:05:00.000]  既以和好就更因他的生得救了
[00:05:00.000 --> 00:05:01.800]  所以呢第一和第十節
[00:05:01.800 --> 00:05:05.080]  都是說到我們與神和好
[00:05:05.080 --> 00:05:06.800]  這個關係
[00:05:06.800 --> 00:05:09.520]  是一個首尾呼應的
[00:05:09.520 --> 00:05:10.560]  所以
[00:05:10.560 --> 00:05:12.840]  我們看第五章第一節那裡
[00:05:12.840 --> 00:05:14.440]  它如果用「所以」這個字
[00:05:14.440 --> 00:05:18.720]  就說到在前面第四章二十五節那裡
[00:05:18.720 --> 00:05:20.400]  說到什麼呢
[00:05:20.400 --> 00:05:23.240]  那裡就說到耶穌被交給人
[00:05:23.240 --> 00:05:25.080]  是為我們的過犯
[00:05:25.080 --> 00:05:28.280]  復活是為我們清義
[00:05:28.280 --> 00:05:30.680]  所以耶穌祂舍身流血
[00:05:30.680 --> 00:05:33.520]  是義的代替不義
[00:05:33.520 --> 00:05:37.640]  在父神面前滿足了公義的要求
[00:05:37.640 --> 00:05:39.560]  又藉著父神的大能
[00:05:39.560 --> 00:05:42.200]  使到祂從死裡面復活
[00:05:42.200 --> 00:05:45.040]  讓我們每一個認罪悔改的人
[00:05:45.040 --> 00:05:46.800]  因著相信耶穌
[00:05:46.800 --> 00:05:49.840]  被神判為無罪
[00:05:49.840 --> 00:05:51.720]  因信清義
[00:05:51.720 --> 00:05:54.720]  也因信得生
[00:05:54.720 --> 00:05:55.600]  所以就是這樣
[00:05:55.600 --> 00:06:00.680]  我們能夠與神恢復一個和好的關係
[00:06:00.680 --> 00:06:02.320]  如果我們說和好
[00:06:02.320 --> 00:06:04.720]  恢復一個和好的關係
[00:06:04.720 --> 00:06:06.720]  那之前的關係又如何
[00:06:06.720 --> 00:06:08.680]  就不是和好
[00:06:08.680 --> 00:06:11.440]  是一個敵對的關係
[00:06:11.440 --> 00:06:13.320]  是一個什麼的關係呢
[00:06:13.320 --> 00:06:16.720]  原來在羅馬書第一章那裡已經說
[00:06:16.720 --> 00:06:18.480]  保羅就指出我們
[00:06:18.480 --> 00:06:19.960]  我們全人類
[00:06:19.960 --> 00:06:22.240]  都是在一個罪的底下
[00:06:22.240 --> 00:06:24.520]  在罪惡的權勢底下
[00:06:24.520 --> 00:06:28.160]  我們不以這位創天造地的神為神
[00:06:28.160 --> 00:06:29.600]  我們不尊敬祂
[00:06:29.600 --> 00:06:31.680]  也不感謝祂
[00:06:31.680 --> 00:06:34.120]  我們人犯都是叛逆
[00:06:34.120 --> 00:06:36.720]  來編行紀錄
[00:06:36.720 --> 00:06:38.640]  無論我們在思想上面
[00:06:38.640 --> 00:06:41.600]  在道德上面都敗壞了
[00:06:41.600 --> 00:06:44.080]  我們是行了可恥的惡行
[00:06:44.080 --> 00:06:45.280]  為自己
[00:06:45.280 --> 00:06:47.960]  來製造很多的偶像
[00:06:47.960 --> 00:06:50.160]  來崇拜
[00:06:50.160 --> 00:06:52.440]  我們人故意不認識神
[00:06:52.440 --> 00:06:55.440]  心存邪癖惡毒
[00:06:55.440 --> 00:06:59.120]  我們也不重視人與人之間的關係
[00:06:59.120 --> 00:07:01.880]  不尊重人的生命
[00:07:01.880 --> 00:07:04.800]  所以神的憤怒和公義的審判
[00:07:04.800 --> 00:07:12.200]  就要臨在我們這群不乾不義的人身上
[00:07:12.200 --> 00:07:15.680]  近日大家有看新聞
[00:07:15.680 --> 00:07:21.880]  香港發生了一宗震驚國際的新聞
[00:07:21.880 --> 00:07:23.840]  大家都知道
[00:07:23.840 --> 00:07:26.560]  每天都有報導
[00:07:26.560 --> 00:07:31.600]  無論在媒體或網上
[00:07:31.600 --> 00:07:33.080]  我們很難想像
[00:07:33.080 --> 00:07:37.960]  人的心是如此恐怖和這麼醜惡
[00:07:37.960 --> 00:07:39.720]  其實這正正是在
[00:07:39.720 --> 00:07:43.440]  保羅在《羅馬書》五章十節所說的
[00:07:43.440 --> 00:07:46.640]  因為我們作仇敵的時候
[00:07:46.640 --> 00:07:47.960]  我們是被罪
[00:07:47.960 --> 00:07:49.360]  來到它蒙蔽了
[00:07:49.360 --> 00:07:53.720]  成為神的敵對
[00:07:53.720 --> 00:07:54.800]  這個關係
[00:07:54.800 --> 00:07:56.440]  作神的仇敵
[00:07:56.440 --> 00:07:58.120]  我們世人是神的仇敵
[00:07:58.120 --> 00:08:02.960]  但是神卻沒有視我們為仇敵
[00:08:02.960 --> 00:08:06.920]  反而祂為我們開了一條出路
[00:08:06.920 --> 00:08:10.200]  就是透過祂愛子耶穌基督
[00:08:10.200 --> 00:08:13.240]  為我們世人贖罪待死
[00:08:13.240 --> 00:08:15.240]  所以藉著耶穌基督
[00:08:15.240 --> 00:08:20.560]  祂是帶我們進入了一條恩典之路當中
[00:08:20.560 --> 00:08:22.280]  所以神給我們的福氣
[00:08:22.280 --> 00:08:25.600]  第一個福氣是和好的關係
[00:08:25.600 --> 00:08:27.200]  第二個福氣就是
[00:08:27.200 --> 00:08:31.400]  我們能夠進入恩典當中
[00:08:31.400 --> 00:08:33.400]  《經文》第二節
[00:08:33.400 --> 00:08:35.760]  不如請頂姐妹你們讀吧
[00:08:35.760 --> 00:08:37.480]  看著我的屏幕
[00:08:37.480 --> 00:08:38.200]  我們一起讀吧
[00:08:38.200 --> 00:08:39.160]  預備起
[00:08:39.160 --> 00:08:41.640]  聖上為我們贖罪在所
[00:08:41.640 --> 00:08:43.560]  帶給我們恩典之路
[00:08:43.560 --> 00:08:46.920]  聖聖母親為我們慶賀受祢的福氣
[00:08:46.920 --> 00:08:48.840]  好,謝謝
[00:08:48.840 --> 00:08:52.080]  當我們因信情義信了耶穌之後
[00:08:52.080 --> 00:08:53.600]  就是透過耶穌基督
[00:08:53.600 --> 00:08:57.000]  我們進入這個恩典的裡面
[00:08:57.000 --> 00:09:00.680]  我們就有作為神兒女的身份
[00:09:00.680 --> 00:09:02.760]  和權利
[00:09:02.760 --> 00:09:05.520]  並且保祿說我們是歡歡喜喜
[00:09:05.520 --> 00:09:08.000]  滿有把握地期待
[00:09:08.000 --> 00:09:11.240]  神將要顯現的榮耀
[00:09:11.240 --> 00:09:14.960]  我們將來也要在神的榮耀裡面
[00:09:14.960 --> 00:09:15.960]  祂的顯現
[00:09:15.960 --> 00:09:18.800]  我們能夠分享祂的榮耀
[00:09:18.800 --> 00:09:22.720]  當我再看《菲勒比書》和《約翰一書》
[00:09:22.720 --> 00:09:25.280]  保祿是這樣告訴我們
[00:09:25.280 --> 00:09:29.080]  保祿說我們卻是天上面的國民
[00:09:29.080 --> 00:09:31.440]  並且等候救主
[00:09:31.440 --> 00:09:35.040]  就是主耶穌基督從天上降臨
[00:09:35.040 --> 00:09:36.200]  祂要按著那叫
[00:09:36.200 --> 00:09:39.320]  萬有歸服自己的大能
[00:09:39.320 --> 00:09:43.000]  將我們這卑賤的身體改變形象
[00:09:43.000 --> 00:09:47.520]  和祂自己榮耀的身體相似
[00:09:47.520 --> 00:09:49.240]  我們要被改變
[00:09:49.240 --> 00:09:52.440]  和我們的主榮耀的身體相似
[00:09:52.440 --> 00:09:57.680]  而在《約翰一書》三章第二節那裡
[00:09:57.680 --> 00:09:59.720]  約翰這樣說
[00:09:59.720 --> 00:10:01.000]  親愛的弟兄
[00:10:01.000 --> 00:10:03.240]  我們現在是神的兒女
[00:10:03.240 --> 00:10:06.160]  將來如何還未顯明
[00:10:06.160 --> 00:10:09.640]  但我們知道主若顯然
[00:10:09.640 --> 00:10:12.400]  我們必要像祂
[00:10:12.400 --> 00:10:19.200]  因為必得見祂的真體
[00:10:19.200 --> 00:10:22.480]  我女兒她快十六歲
[00:10:22.480 --> 00:10:26.760]  她和她一班同學或朋友
[00:10:26.760 --> 00:10:31.560]  都很喜歡一對韓國K-Pop的組合
[00:10:31.560 --> 00:10:34.520]  那組合有八個男生
[00:10:34.520 --> 00:10:38.880]  我女兒收藏了很多他們的照片
[00:10:38.880 --> 00:10:43.640]  他們的物品
[00:10:43.640 --> 00:10:44.840]  但這八個男生
[00:10:44.840 --> 00:10:47.960]  我看他們的樣子每個都差不多
[00:10:47.960 --> 00:10:52.320]  有俊俏的 高高大大
[00:10:52.320 --> 00:10:54.280]  分不清誰打誰
[00:10:54.280 --> 00:10:59.480]  但我女兒她每個男生的名字都記得
[00:10:59.480 --> 00:11:00.760]  不單止記得
[00:11:00.760 --> 00:11:04.120]  連她的家人有多少兄弟姐妹
[00:11:04.120 --> 00:11:06.280]  又或者她有甚麼嗜好
[00:11:06.280 --> 00:11:08.040]  家庭生活狀況
[00:11:08.040 --> 00:11:09.360]  以前讀書是怎樣
[00:11:09.360 --> 00:11:11.840]  樣樣都很清楚
[00:11:11.840 --> 00:11:15.320]  當我和我女兒聊天的時候
[00:11:15.320 --> 00:11:18.200]  有時候我為了討她歡心
[00:11:18.200 --> 00:11:20.560]  我都努力記那些男生的名字
[00:11:20.560 --> 00:11:23.080]  很多時候有時候都記錯
[00:11:23.080 --> 00:11:27.120]  記錯的時候她又很開心笑我
[00:11:27.120 --> 00:11:30.000]  當她說到
[00:11:30.000 --> 00:11:32.840]  如果將來有機會她們來香港
[00:11:32.840 --> 00:11:34.760]  之前好像去過日本
[00:11:34.760 --> 00:11:37.840]  可能有些弟兄姊妹知道我說哪一隊
[00:11:37.840 --> 00:11:41.280]  當她說到將來有機會
[00:11:41.280 --> 00:11:44.840]  可以去現場看她們的演唱會
[00:11:44.840 --> 00:11:46.280]  她那時候說的時候
[00:11:46.280 --> 00:11:47.920]  那興奮的眼神
[00:11:47.920 --> 00:11:49.320]  期待的眼神
[00:11:49.320 --> 00:11:50.600]  很雀躍
[00:11:50.600 --> 00:11:54.440]  在她的表情中呈現出來
[00:11:54.440 --> 00:11:56.520]  很期待很興奮
[00:11:56.520 --> 00:11:57.440]  弟兄姊妹
[00:11:57.440 --> 00:11:58.880]  我不知道今天
[00:11:58.880 --> 00:12:03.520]  當我們去期待神將來榮耀的顯現的時候
[00:12:03.520 --> 00:12:08.440]  我們一班信徒是怎樣的心情呢
[00:12:08.440 --> 00:12:11.320]  我們盼望將來神的榮耀的顯現
[00:12:11.320 --> 00:12:13.000]  會不會都是很熱切
[00:12:13.000 --> 00:12:15.560]  很雀躍和很開心呢
[00:12:15.560 --> 00:12:16.680]  保羅在這裡說
[00:12:16.680 --> 00:12:19.960]  他說歡歡喜喜的盼望
[00:12:19.960 --> 00:12:24.880]  盼望這個字在羅馬書出現了十次
[00:12:24.880 --> 00:12:27.960]  是他常常用的上上用的一個字
[00:12:27.960 --> 00:12:30.280]  有盼望的意思就是說
[00:12:30.280 --> 00:12:32.440]  我們有把握的期待
[00:12:32.440 --> 00:12:35.680]  未來將要發生的事
[00:12:35.680 --> 00:12:39.960]  哪怕現在我們遭遇到什麼的挫折
[00:12:39.960 --> 00:12:41.920]  困難或者失敗
[00:12:41.920 --> 00:12:45.400]  我們都不會灰心喪志
[00:12:45.400 --> 00:12:48.520]  其實在我們人生的經歷裡面
[00:12:48.520 --> 00:12:51.000]  或者在我們信仰人生的裡面
[00:12:51.000 --> 00:12:54.520]  我們真的不一定會一帆風順
[00:12:54.520 --> 00:12:57.080]  沒有困難
[00:12:57.080 --> 00:12:59.240]  沒有險阻
[00:12:59.240 --> 00:13:01.520]  但是
[00:13:01.520 --> 00:13:02.840]  我們知道
[00:13:02.840 --> 00:13:05.680]  在困難的裡面
[00:13:05.680 --> 00:13:07.240]  誰會跟我們一起
[00:13:07.240 --> 00:13:08.760]  而在困難的裡面
[00:13:08.760 --> 00:13:12.480]  我們能夠有成長
[00:13:12.480 --> 00:13:14.880]  所以第三個福氣就是說
[00:13:14.880 --> 00:13:18.000]  我們能夠在患難裡面
[00:13:18.000 --> 00:13:19.440]  能夠成長
[00:13:19.440 --> 00:13:22.240]  在患難裡面能夠成長
[00:13:22.240 --> 00:13:23.400]  那麼
[00:13:23.400 --> 00:13:26.200]  第三節至到第五節上
[00:13:26.200 --> 00:13:27.640]  其實大家都很熟悉的
[00:13:27.640 --> 00:13:29.760]  我又請大家來讀一次
[00:13:29.760 --> 00:13:30.720]  預備起
[00:13:30.720 --> 00:13:41.560]  好,謝謝
[00:13:41.560 --> 00:13:43.360]  這個「盼望不至於羞恥」
[00:13:43.360 --> 00:13:44.800]  有另外的翻譯就是說
[00:13:44.800 --> 00:13:47.360]  「盼望不至於落空」
[00:13:47.360 --> 00:13:49.520]  「不至於落空」
[00:13:49.520 --> 00:13:52.280]  神是可以透過患難
[00:13:52.280 --> 00:13:57.920]  來去鍛鍊我們信徒的品格
[00:13:57.920 --> 00:14:00.680]  當我們遭遇患難的時候
[00:14:00.680 --> 00:14:03.880]  或者遭遇突如其來的意外的時候
[00:14:03.880 --> 00:14:04.560]  我們通常
[00:14:04.560 --> 00:14:06.240]  我們人的反應我們會問
[00:14:06.240 --> 00:14:08.400]  為什麼?為什麼會這樣?
[00:14:08.400 --> 00:14:10.800]  或者為什麼會是我?
[00:14:10.800 --> 00:14:12.720]  保羅在這裡告訴我們
[00:14:12.720 --> 00:14:14.080]  第一
[00:14:14.080 --> 00:14:15.680]  我們信主的人
[00:14:15.680 --> 00:14:18.240]  跟未信主的人都是一樣的
[00:14:18.240 --> 00:14:23.480]  我們都有可能有機會遭遇患難
[00:14:23.480 --> 00:14:24.200]  第二
[00:14:24.200 --> 00:14:25.960]  保羅告訴我們
[00:14:25.960 --> 00:14:27.760]  保羅他看患難
[00:14:27.760 --> 00:14:30.720]  是對我們信徒的生命
[00:14:30.720 --> 00:14:35.720]  有積極的意義和目的
[00:14:35.720 --> 00:14:38.120]  一個喜樂的心
[00:14:38.120 --> 00:14:39.720]  忍耐
[00:14:39.720 --> 00:14:40.600]  老練
[00:14:40.600 --> 00:14:43.760]  老練是說到我們的character
[00:14:43.760 --> 00:14:46.280]  我們的品格我們的品質
[00:14:46.280 --> 00:14:47.960]  盼望
[00:14:47.960 --> 00:14:51.000]  都是我們經過生命的歷練
[00:14:51.000 --> 00:14:54.120]  而培養出來的屬靈的品格
[00:14:54.120 --> 00:14:57.840]  和屬靈的質素
[00:14:57.840 --> 00:15:00.440]  大家看到這裡有幅圖畫
[00:15:00.440 --> 00:15:05.160]  就是說用喜樂的心走夢幅的路
[00:15:05.160 --> 00:15:07.720]  是一個七十歲的老人家
[00:15:07.720 --> 00:15:11.840]  他上個星期發給我的一幅圖畫
[00:15:11.840 --> 00:15:14.040]  這個老人家
[00:15:14.040 --> 00:15:17.680]  他在三十八年前
[00:15:17.680 --> 00:15:23.960]  他的丈夫和他第二個兒子
[00:15:23.960 --> 00:15:25.320]  還有他的大兒子
[00:15:25.320 --> 00:15:29.640]  三個一起出海玩風帆
[00:15:29.640 --> 00:15:32.720]  他的丈夫和第二個兒子
[00:15:32.720 --> 00:15:37.560]  在那次風帆中遭遇意外
[00:15:37.560 --> 00:15:38.800]  死了
[00:15:38.800 --> 00:15:41.360]  而他的大兒子很神蹟地
[00:15:41.360 --> 00:15:45.640]  差不多隔了一天被救回來
[00:15:45.640 --> 00:15:49.480]  這個姊妹她當時只有三十二歲
[00:15:49.480 --> 00:15:52.040]  她還有一個嬰兒
[00:15:52.040 --> 00:15:55.800]  就是第三個兒子當時還是嬰兒
[00:15:55.800 --> 00:15:59.360]  這個姊妹和她被救回來的大兒子
[00:15:59.360 --> 00:16:01.760]  還有這個第三個兒子
[00:16:01.760 --> 00:16:04.760]  他們三個人經歷過一段
[00:16:04.760 --> 00:16:07.920]  是很艱難很痛苦的日子
[00:16:07.920 --> 00:16:12.240]  而這個姊妹她因為極度的傷痛
[00:16:12.240 --> 00:16:15.280]  她抑鬱她消沉
[00:16:15.280 --> 00:16:19.520]  她一度想投海自殺
[00:16:19.520 --> 00:16:23.920]  但是神親自拯救了她的生命
[00:16:23.920 --> 00:16:28.440]  安慰她、醫治她、照顧她
[00:16:28.440 --> 00:16:30.960]  透過教會透過頂姊妹
[00:16:30.960 --> 00:16:34.960]  來到她一路的同行幫助她
[00:16:34.960 --> 00:16:38.040]  在生活中實際有很多的需要
[00:16:38.040 --> 00:16:39.160]  鼓勵她
[00:16:39.160 --> 00:16:42.480]  後來這位姊妹她重新振作
[00:16:42.480 --> 00:16:44.960]  之後神呼召她
[00:16:44.960 --> 00:16:46.640]  她去讀神學
[00:16:46.640 --> 00:16:49.320]  後來她去穆會
[00:16:49.320 --> 00:16:51.120]  並且不單是這樣
[00:16:51.120 --> 00:16:53.280]  她後期被神呼召
[00:16:53.280 --> 00:16:56.160]  去到國內成為宣教士
[00:16:56.160 --> 00:16:58.880]  去服侍那些孤兒
[00:16:58.880 --> 00:17:00.840]  在孤兒院那裡
[00:17:00.840 --> 00:17:06.280]  到了她退休的時候她回到香港
[00:17:06.280 --> 00:17:08.800]  繼續在教會裡面去服侍
[00:17:08.800 --> 00:17:13.000]  她其實就是我的一個組員
[00:17:13.000 --> 00:17:14.480]  她今年七十歲
[00:17:14.480 --> 00:17:17.760]  但是她仍然很努力的去傳福音
[00:17:17.760 --> 00:17:19.120]  她很喜歡游泳
[00:17:19.120 --> 00:17:24.200]  所以跟很多游泳友分享福音
[00:17:24.200 --> 00:17:30.680]  在上個禮拜她發了這封圖給我
[00:17:30.680 --> 00:17:32.320]  為什麼呢
[00:17:32.320 --> 00:17:35.120]  就是因為在去年的年尾
[00:17:35.120 --> 00:17:40.120]  她被確診患了第四期癌症
[00:17:40.120 --> 00:17:42.440]  但是她沒有放棄
[00:17:42.440 --> 00:17:45.480]  她現在正在治療
[00:17:45.480 --> 00:17:47.160]  在上個禮拜我鼓勵她的時候
[00:17:47.160 --> 00:17:50.200]  她發了這張圖給我
[00:17:50.200 --> 00:17:55.200]  用喜樂的心走夢幻的路
[00:17:55.200 --> 00:17:56.960]  我很敬佩這位姊妹
[00:17:56.960 --> 00:17:59.240]  因為從她身上我看到
[00:17:59.240 --> 00:18:01.840]  她人生經歷很多的艱難
[00:18:01.840 --> 00:18:05.000]  但是神一路與她同在
[00:18:05.000 --> 00:18:08.400]  並且給她有那份的恩典
[00:18:08.400 --> 00:18:10.360]  所以她能夠用喜樂的心
[00:18:10.360 --> 00:18:12.880]  繼續走夢幻的路
[00:18:12.880 --> 00:18:13.840]  各位弟兄姊妹
[00:18:13.840 --> 00:18:15.960]  我們基督徒所走的路
[00:18:15.960 --> 00:18:17.840]  是一條夢幻的路
[00:18:17.840 --> 00:18:19.200]  為什麼是一條夢幻的路
[00:18:19.200 --> 00:18:23.200]  就是因為有神的愛在我們心裡面
[00:18:23.200 --> 00:18:24.200]  因著神的愛
[00:18:24.200 --> 00:18:28.600]  我們能夠去剋成一切的艱難
[00:18:28.600 --> 00:18:31.160]  所以第四個福氣是什麼呢
[00:18:31.160 --> 00:18:33.240]  保羅告訴我們
[00:18:33.240 --> 00:18:35.720]  第四個福氣就是
[00:18:35.720 --> 00:18:38.920]  有神的愛透過聖靈
[00:18:38.920 --> 00:18:41.520]  囂貫在我們心裡面
[00:18:41.520 --> 00:18:43.960]  經文說「盼望不至於羞恥」
[00:18:43.960 --> 00:18:46.480]  因為所賜給我們的聖靈
[00:18:46.480 --> 00:18:51.920]  將神的愛囂貫在我們心裡面
[00:18:51.920 --> 00:18:53.160]  保羅在這裡所說的
[00:18:53.160 --> 00:18:54.520]  這個愛
[00:18:54.520 --> 00:18:57.360]  希臘文阿加皮的愛
[00:18:57.360 --> 00:19:02.520]  指的是無條件犧牲社紀的愛
[00:19:02.520 --> 00:19:04.440]  其實我們原本
[00:19:04.440 --> 00:19:05.640]  都是不可愛
[00:19:05.640 --> 00:19:07.360]  我也是一個罪人
[00:19:07.360 --> 00:19:11.280]  不過我們是蒙恩的罪人
[00:19:11.280 --> 00:19:12.160]  神的憤怒
[00:19:12.160 --> 00:19:13.240]  神的審判
[00:19:13.240 --> 00:19:16.360]  是要臨到在我們身上
[00:19:16.360 --> 00:19:20.000]  但是神卻在我們仍然犯罪
[00:19:20.000 --> 00:19:22.760]  仍然不認祂的時候
[00:19:22.760 --> 00:19:25.640]  祂就猜遣祂的愛子耶穌基督
[00:19:25.640 --> 00:19:27.360]  來到我們當中
[00:19:27.360 --> 00:19:29.000]  為我們死
[00:19:29.000 --> 00:19:33.680]  神的愛就在這裡向我們顯明了
[00:19:33.680 --> 00:19:35.520]  在上個星期日
[00:19:35.520 --> 00:19:38.480]  主日崇拜之後
[00:19:38.480 --> 00:19:41.920]  我就跟一個家庭聊天
[00:19:41.920 --> 00:19:43.160]  這個家庭
[00:19:43.160 --> 00:19:44.280]  那位弟兄
[00:19:44.280 --> 00:19:45.960]  還有他太太
[00:19:45.960 --> 00:19:47.320]  還有他的兒子
[00:19:47.320 --> 00:19:49.240]  還有這個弟兄的爸爸
[00:19:49.240 --> 00:19:50.720]  這個弟兄的表姐
[00:19:50.720 --> 00:19:52.200]  總共五個人
[00:19:52.200 --> 00:19:53.920]  回來教會崇拜
[00:19:53.920 --> 00:19:55.160]  崇拜完之後
[00:19:55.160 --> 00:19:58.440]  我們一起有聊天的時間
[00:19:58.440 --> 00:20:00.720]  這個弟兄的
[00:20:00.720 --> 00:20:02.160]  已經是全家信主了
[00:20:02.160 --> 00:20:03.600]  就是他太太、他的兒子
[00:20:03.600 --> 00:20:06.520]  他爸爸和表姐未信主
[00:20:06.520 --> 00:20:09.200]  他爸爸很客氣地跟我聊天
[00:20:09.200 --> 00:20:10.680]  笑著笑著
