
[00:00:00.000 --> 00:00:02.000]  好,各位丁姊妹,早晨
[00:01:37.000 --> 00:01:41.000]  有一個《釋經》的聚集
[00:01:41.000 --> 00:01:43.000]  而且是很長時間
[00:01:43.000 --> 00:01:46.000]  他們靈命得到復興
[00:01:46.000 --> 00:01:50.000]  但是今天我們所記載的就是看到
[00:01:50.000 --> 00:01:53.000]  一班利美人帶領著整個以色列的民族
[00:01:53.000 --> 00:01:55.000]  當時回歸了的人
[00:01:55.000 --> 00:01:59.000]  一起在神的面前來認罪、禱告
[00:01:59.000 --> 00:02:01.000]  原來當我們復興親近神的時候
[00:02:01.000 --> 00:02:03.000]  我們反省我們自己
[00:02:03.000 --> 00:02:06.000]  原來發覺我們可能有很多的東西是不足
[00:02:06.000 --> 00:02:09.000]  未能夠達到神的期望和要求的時候
[00:02:09.000 --> 00:02:14.000]  我們有沒有一個在神面前來乞求神來憐憫
[00:02:14.000 --> 00:02:16.000]  當我們能夠這樣做的時候
[00:02:16.000 --> 00:02:19.000]  是我們生命有另一個突破
[00:02:19.000 --> 00:02:22.000]  是可以來到邁向另一個高峰
[00:02:22.000 --> 00:02:27.000]  我們來看《離希米記》第九章的第一節
[00:02:27.000 --> 00:02:28.000]  我們一起來讀出
[00:02:28.000 --> 00:02:36.000]  「這月二十四日,以色列人聚集禁食,身穿麻衣,頭蒙灰塵。」
[00:02:36.000 --> 00:02:38.000]  二十四日的時候
[00:02:38.000 --> 00:02:40.000]  他們去到神的面前
[00:02:40.000 --> 00:02:42.000]  披麻蒙灰
[00:02:42.000 --> 00:02:44.000]  心裏面來帶去哀歎
[00:02:44.000 --> 00:02:46.000]  如果我們一直有研讀《離希米記》的時候
[00:02:46.000 --> 00:02:48.000]  你會覺得很奇怪
[00:02:48.000 --> 00:02:51.000]  剛剛之前幾天
[00:02:51.000 --> 00:02:53.000]  他們都在神的面前
[00:02:53.000 --> 00:02:55.000]  讀了神的話語
[00:02:55.000 --> 00:02:57.000]  有難過的日子
[00:02:57.000 --> 00:02:59.000]  接著他們在流淚
[00:02:59.000 --> 00:03:00.000]  但是離希米跟我們說
[00:03:00.000 --> 00:03:02.000]  不要哭,哭什麼呢?
[00:03:02.000 --> 00:03:04.000]  應該是要開心快樂的
[00:03:04.000 --> 00:03:06.000]  因為神已經赦免了我們的罪
[00:03:06.000 --> 00:03:09.000]  我們應該是很開心的來面對每一天
[00:03:09.000 --> 00:03:11.000]  還有一句話就是
[00:03:11.000 --> 00:03:14.000]  靠著神給我們的喜樂
[00:03:14.000 --> 00:03:16.000]  是我們的力量
[00:03:16.000 --> 00:03:17.000]  離希米剛剛在勸他們
[00:03:17.000 --> 00:03:19.000]  要他們不要哭
[00:03:19.000 --> 00:03:21.000]  讓他們來帶去開心的過每一天
[00:03:21.000 --> 00:03:23.000]  吃喝
[00:03:23.000 --> 00:03:25.000]  但是怎麼突然之間又認罪
[00:03:25.000 --> 00:03:27.000]  來帶去難受呢?
[00:03:27.000 --> 00:03:29.000]  我們記不記得上次我們說過
[00:03:29.000 --> 00:03:32.000]  七月是猶太人的新年
[00:03:32.000 --> 00:03:34.000]  第一天,初一天
[00:03:34.000 --> 00:03:36.000]  就是要去敬拜神
[00:03:36.000 --> 00:03:40.000]  接著十號就是他們全國的贖罪日
[00:03:40.000 --> 00:03:43.000]  然後在十五到二十二號
[00:03:43.000 --> 00:03:46.000]  有七天他們就有鑄棚節
[00:03:46.000 --> 00:03:48.000]  他們就好像佔領金鐘那樣
[00:03:48.000 --> 00:03:50.000]  搭棚子出來來帶去住
[00:03:50.000 --> 00:03:53.000]  一起很開心的來帶去過生活
[00:03:53.000 --> 00:03:55.000]  但是在這個時候
[00:03:55.000 --> 00:03:57.000]  二十四號
[00:03:57.000 --> 00:03:58.000]  兩天之後
[00:03:58.000 --> 00:04:00.000]  又突然之間
[00:04:00.000 --> 00:04:02.000]  好像很哀痛那樣
[00:04:02.000 --> 00:04:05.000]  為什麼會是這樣呢?
[00:04:05.000 --> 00:04:07.000]  其實這個情況
[00:04:07.000 --> 00:04:09.000]  是在反映我們的人生
[00:04:09.000 --> 00:04:11.000]  你想一下你的人生
[00:04:11.000 --> 00:04:14.000]  很多時候我們是很開心的
[00:04:14.000 --> 00:04:16.000]  來帶去過一些日子
[00:04:16.000 --> 00:04:19.000]  但是有時候你是沒有想到
[00:04:19.000 --> 00:04:22.000]  可能樂極就生悲
[00:04:22.000 --> 00:04:23.000]  是不是?
[00:04:23.000 --> 00:04:24.000]  可能你很開心
[00:04:24.000 --> 00:04:25.000]  但是突然之間有些事
[00:04:25.000 --> 00:04:27.000]  令到你感到很煩惱
[00:04:27.000 --> 00:04:28.000]  我剛剛經歷過
[00:04:28.000 --> 00:04:30.000]  我今年最大的一件事是什麼呢?
[00:04:30.000 --> 00:04:32.000]  就是我一生人最豪華的旅行
[00:04:32.000 --> 00:04:34.000]  還有私募去郵輪
[00:04:34.000 --> 00:04:35.000]  玩得很開心
[00:04:35.000 --> 00:04:37.000]  誰知道回到香港的時候
[00:04:37.000 --> 00:04:39.000]  被人偷了所有的東西
[00:04:39.000 --> 00:04:40.000]  沒有相機
[00:04:40.000 --> 00:04:41.000]  沒有電話
[00:04:41.000 --> 00:04:42.000]  沒有錢
[00:04:42.000 --> 00:04:43.000]  沒有護照
[00:04:43.000 --> 00:04:45.000]  要滯留在外地
[00:04:45.000 --> 00:04:47.000]  突然之間有一個高峰
[00:04:47.000 --> 00:04:48.000]  很興奮
[00:04:48.000 --> 00:04:50.000]  落到一個深淵裡面
[00:04:50.000 --> 00:04:51.000]  在人生裡面
[00:04:51.000 --> 00:04:54.000]  隨時有一些節外生枝
[00:04:54.000 --> 00:04:56.000]  在歡樂裡面
[00:04:56.000 --> 00:04:59.000]  突然之間禍從天降
[00:04:59.000 --> 00:05:01.000]  但是我想我們又經歷過
[00:05:01.000 --> 00:05:03.000]  往往有時候
[00:05:03.000 --> 00:05:06.000]  可能我們會在一個困境當中
[00:05:06.000 --> 00:05:08.000]  雖然是很難去面對
[00:05:08.000 --> 00:05:10.000]  但是始終有一天
[00:05:10.000 --> 00:05:12.000]  是柳暗花明
[00:05:12.000 --> 00:05:14.000]  突然之間你又會經歷到
[00:05:14.000 --> 00:05:16.000]  另外一些的感受
[00:05:16.000 --> 00:05:18.000]  所以很特別
[00:05:18.000 --> 00:05:20.000]  我又舉另外一個例子
[00:05:20.000 --> 00:05:21.000]  粉嶺堂
[00:05:21.000 --> 00:05:24.000]  我們是租領匯的地方
[00:05:24.000 --> 00:05:25.000]  那個壓力很大
[00:05:25.000 --> 00:05:27.000]  因為現在上面那個平台
[00:05:27.000 --> 00:05:29.000]  都已經開始遷拆了
[00:05:29.000 --> 00:05:30.000]  我們就會面對
[00:05:30.000 --> 00:05:32.000]  我們沒有地方聚會
[00:05:32.000 --> 00:05:35.000]  我們曾經去借官立學校
[00:05:35.000 --> 00:05:37.000]  校長答應了給我們
[00:05:37.000 --> 00:05:38.000]  橫額都拉了
[00:05:38.000 --> 00:05:40.000]  誰知道突然之間
[00:05:40.000 --> 00:05:42.000]  因為那個學校收多了很多學生
[00:05:42.000 --> 00:05:44.000]  那個基督徒校長被調走了
[00:05:44.000 --> 00:05:45.000]  新來的校長見都不見
[00:05:45.000 --> 00:05:47.000]  我們就將我們的計劃
[00:05:47.000 --> 00:05:49.000]  全部的離帶去取消了
[00:05:49.000 --> 00:05:52.000]  我們都落在一個困境當中
[00:05:52.000 --> 00:05:53.000]  但是現在我們又經歷到
[00:05:53.000 --> 00:05:55.000]  另外一個束縛了
[00:05:55.000 --> 00:05:57.000]  我們借到保良局
[00:05:57.000 --> 00:05:59.000]  馬錦鳴中學
[00:05:59.000 --> 00:06:00.000]  保良局大家知道
[00:06:00.000 --> 00:06:02.000]  是完全沒有基督教背景
[00:06:02.000 --> 00:06:04.000]  而那間學校裡面的校長
[00:06:04.000 --> 00:06:06.000]  都不是基督徒
[00:06:06.000 --> 00:06:08.000]  但是神就竟然為我們開路
[00:06:08.000 --> 00:06:10.000]  我們會在下一年
[00:06:10.000 --> 00:06:11.000]  好像很久
[00:06:11.000 --> 00:06:13.000]  其實是兩個星期之後
[00:06:13.000 --> 00:06:16.000]  我們就會在2015年的1月
[00:06:16.000 --> 00:06:18.000]  我們會將一堂的崇拜
[00:06:18.000 --> 00:06:19.000]  就是離帶去
[00:06:19.000 --> 00:06:21.000]  搬了去馬錦鳴
[00:06:21.000 --> 00:06:22.000]  這次我們聰明了
[00:06:22.000 --> 00:06:24.000]  我們馬上搬進去
[00:06:24.000 --> 00:06:27.000]  免得突然之間又有什麼意外
[00:06:27.000 --> 00:06:29.000]  原來在困境當中
[00:06:29.000 --> 00:06:30.000]  原來你又會經歷到
[00:06:30.000 --> 00:06:33.000]  可以有神為你開出路
[00:06:33.000 --> 00:06:34.000]  柳暗花明
[00:06:34.000 --> 00:06:36.000]  我們的人生就是這樣
[00:06:36.000 --> 00:06:38.000]  有時候會喜樂
[00:06:38.000 --> 00:06:40.000]  有時候會難受
[00:06:40.000 --> 00:06:41.000]  有時候會平順
[00:06:41.000 --> 00:06:43.000]  但有時候會有困難
[00:06:43.000 --> 00:06:45.000]  所以你看到這個節日的鋪排
[00:06:45.000 --> 00:06:47.000]  是很特別的
[00:06:47.000 --> 00:06:48.000]  7月1號
[00:06:48.000 --> 00:06:49.000]  開心
[00:06:49.000 --> 00:06:50.000]  10號
[00:06:50.000 --> 00:06:52.000]  全國都有應聚
[00:06:52.000 --> 00:06:54.000]  然後15到22號
[00:06:54.000 --> 00:06:55.000]  駐彭捷
[00:06:55.000 --> 00:06:56.000]  都是很興奮
[00:06:56.000 --> 00:06:58.000]  但這次在24號裡面
[00:06:58.000 --> 00:07:02.000]  原來他們又要離帶去應聚
[00:07:02.000 --> 00:07:04.000]  所以今天不要忘記
[00:07:04.000 --> 00:07:05.000]  神起身
[00:07:05.000 --> 00:07:08.000]  整體是期望我們開心
[00:07:08.000 --> 00:07:10.000]  是多過我們不開心
[00:07:10.000 --> 00:07:12.000]  但有時候我們不開心
[00:07:12.000 --> 00:07:14.000]  就是因為我們自己的罪
[00:07:14.000 --> 00:07:15.000]  如果我們能夠在神面前
[00:07:15.000 --> 00:07:17.000]  離帶去確認的時候
[00:07:17.000 --> 00:07:18.000]  我們肯承認自己的罪
[00:07:18.000 --> 00:07:20.000]  神就會再一次來祝福我們
[00:07:20.000 --> 00:07:23.000]  這一章的重點是告訴我們
[00:07:23.000 --> 00:07:24.000]  就是利未人
[00:07:24.000 --> 00:07:26.000]  一班神職人員
[00:07:26.000 --> 00:07:28.000]  實踐著他們的職份
[00:07:28.000 --> 00:07:31.000]  他們繼續以斯拉尼希米
[00:07:31.000 --> 00:07:34.000]  帶領著他們的復興
[00:07:34.000 --> 00:07:36.000]  這班人離帶去教導百姓
[00:07:36.000 --> 00:07:37.000]  怎樣來敬畏神
[00:07:37.000 --> 00:07:38.000]  怎樣來應聚
[00:07:38.000 --> 00:07:40.000]  怎樣離帶去敬拜
[00:07:40.000 --> 00:07:43.000]  他們團體的應聚
[00:07:43.000 --> 00:07:46.000]  是由祖先所犯的錯
[00:07:46.000 --> 00:07:48.000]  一路去思想
[00:07:48.000 --> 00:07:52.000]  然後去到今天他們的處境
[00:07:52.000 --> 00:07:53.000]  一班的利未人
[00:07:53.000 --> 00:07:55.000]  離帶去帶領著百姓
[00:07:55.000 --> 00:07:57.000]  教導他們贖罪的禮儀
[00:07:57.000 --> 00:07:59.000]  在尼希米基第九章第四到第五節
[00:07:59.000 --> 00:08:00.000]  裡面有記載這件事
[00:08:00.000 --> 00:08:02.000]  我們看看怎樣去做
[00:08:02.000 --> 00:08:03.000]  我們一起來讀
[00:08:03.000 --> 00:08:06.000]  尼希米基第九章第二和第三節
[00:08:06.000 --> 00:08:08.000]  第二第三兩節
[00:08:08.000 --> 00:08:12.000]  以色列人就與一切愛邦人離絕
[00:08:12.000 --> 00:08:17.000]  暫著承認自己的罪惡和列祖的罪業
[00:08:17.000 --> 00:08:19.000]  那日的四分之一
[00:08:19.000 --> 00:08:22.000]  站在自己的地方念耶和華
[00:08:22.000 --> 00:08:24.000]  貪玩神的律法書
[00:08:24.000 --> 00:08:27.000]  有四分之一認罪
[00:08:27.000 --> 00:08:30.000]  敬拜耶和華貪玩的神
[00:08:30.000 --> 00:08:33.000]  以色列人就與一切愛邦人離絕
[00:08:33.000 --> 00:08:34.000]  是什麼意思呢
[00:08:34.000 --> 00:08:38.000]  我們會留在最後那一章第十三章裡面
[00:08:38.000 --> 00:08:40.000]  尼希米要清理門戶的時候
[00:08:40.000 --> 00:08:42.000]  我們才去解釋
[00:08:42.000 --> 00:08:45.000]  究竟這班愛邦人怎樣影響他們
[00:08:45.000 --> 00:08:48.000]  但至少我們看到很特別
[00:08:48.000 --> 00:08:50.000]  那日的四分之一
[00:08:50.000 --> 00:08:52.000]  他們是以工作時間計算的
[00:08:52.000 --> 00:08:54.000]  十二個小時
[00:08:54.000 --> 00:08:56.000]  四分之一即是多少個小時
[00:08:56.000 --> 00:08:58.000]  三個小時
[00:08:58.000 --> 00:09:01.000]  三個小時他們離帶去敬拜神
[00:09:01.000 --> 00:09:03.000]  念讀神的話語
[00:09:03.000 --> 00:09:07.000]  也用了三個小時離帶去認罪
[00:09:07.000 --> 00:09:09.000]  我想大家想想你的祈禱
[00:09:09.000 --> 00:09:10.000]  你的認罪
[00:09:10.000 --> 00:09:12.000]  我想是有三十秒的
[00:09:12.000 --> 00:09:14.000]  但未必有三分鐘這麼久
[00:09:14.000 --> 00:09:15.000]  是不是
[00:09:15.000 --> 00:09:17.000]  但這是三個小時的認罪
[00:09:17.000 --> 00:09:18.000]  好了
[00:09:18.000 --> 00:09:19.000]  接著你留意到
[00:09:19.000 --> 00:09:21.000]  還很特別的
[00:09:21.000 --> 00:09:22.000]  這次的聚會
[00:09:22.000 --> 00:09:23.000]  剛才我讀過了
[00:09:23.000 --> 00:09:25.000]  是幾號發生
[00:09:25.000 --> 00:09:27.000]  二十四號發生
[00:09:27.000 --> 00:09:30.000]  原來這一次的聚會
[00:09:30.000 --> 00:09:32.000]  不是律法的規定
[00:09:32.000 --> 00:09:38.000]  是這班人自願地離帶去敬拜神
[00:09:38.000 --> 00:09:40.000]  不是被迫的
[00:09:40.000 --> 00:09:44.000]  因為律法只是規定他們守住棚節
[00:09:44.000 --> 00:09:46.000]  守到二十二號
[00:09:46.000 --> 00:09:47.000]  但兩日之後
[00:09:47.000 --> 00:09:49.000]  他們來到神的面前的時候
[00:09:49.000 --> 00:09:51.000]  這個是他們自發
[00:09:51.000 --> 00:09:53.000]  是他們那個復興的延續
[00:09:53.000 --> 00:09:54.000]  所以我經常都說
[00:09:54.000 --> 00:09:56.000]  迫不了的
[00:09:56.000 --> 00:09:59.000]  當然弟兄姊妹可能他們這陣子少回教會
[00:09:59.000 --> 00:10:00.000]  我們一定會關心
[00:10:00.000 --> 00:10:03.000]  我們一定會去聯絡他們
[00:10:03.000 --> 00:10:05.000]  但有時候都迫不了
[00:10:05.000 --> 00:10:07.000]  如果你自己一個渴慕神的心的時候
[00:10:07.000 --> 00:10:11.000]  你就很主動地離帶去親近神
[00:10:11.000 --> 00:10:12.000]  好了我們看到
[00:10:12.000 --> 00:10:14.000]  首先有八個在第四節裏面
[00:10:14.000 --> 00:10:18.000]  我們看到有八個利美人
[00:10:18.000 --> 00:10:22.000]  帶領著這班人離帶去哀求神
[00:10:22.000 --> 00:10:24.000]  這八個人
[00:10:24.000 --> 00:10:27.000]  有八個人在左邊
[00:10:27.000 --> 00:10:29.000]  有八個人在右邊
[00:10:29.000 --> 00:10:31.000]  這八個人怎麼離帶去呢?
[00:10:31.000 --> 00:10:34.000]  大聲地離帶去哀求神
[00:10:34.000 --> 00:10:36.000]  就是求神來憐憫
[00:10:36.000 --> 00:10:39.000]  赦免他們過去所犯的錯
[00:10:39.000 --> 00:10:41.000]  求神來幫助
[00:10:41.000 --> 00:10:43.000]  接著另外有八個人
[00:10:43.000 --> 00:10:44.000]  好我們再看第五節
[00:10:44.000 --> 00:10:46.000]  我們不讀這些名字了
[00:10:46.000 --> 00:10:47.000]  接著有八個人
[00:10:47.000 --> 00:10:49.000]  而當中有幾個是重複的
[00:10:49.000 --> 00:10:50.000]  就是過了回去
[00:10:50.000 --> 00:10:54.000]  就離帶去帶領他們進入敬拜當中
[00:10:54.000 --> 00:10:57.000]  利美人教導他們從歷史
[00:10:57.000 --> 00:11:00.000]  回溯回過去的歷史
[00:11:00.000 --> 00:11:03.000]  鑒古而思今
[00:11:03.000 --> 00:11:05.000]  想想今天的情況
[00:11:05.000 --> 00:11:07.000]  原來今天的情況往往是
[00:11:07.000 --> 00:11:09.000]  過去的歷史所影響下來
[00:11:09.000 --> 00:11:13.000]  回顧他們的祖宗那種叛逆
[00:11:13.000 --> 00:11:15.000]  對神的不敬
[00:11:15.000 --> 00:11:18.000]  然後也要看到原來自己現在重複著
[00:11:18.000 --> 00:11:20.000]  祖宗所犯的錯
[00:11:20.000 --> 00:11:23.000]  然後在神面前離帶去認罪
[00:11:23.000 --> 00:11:26.000]  帶領他們有群體的認罪
[00:11:26.000 --> 00:11:28.000]  所以接下來的經文就是
[00:11:28.000 --> 00:11:32.000]  記載利美人帶領以色列人的禱告
[00:11:32.000 --> 00:11:36.000]  這是一個團體認罪的禱告經文
[00:11:36.000 --> 00:11:38.000]  原來猶太人就像我們一樣
[00:11:38.000 --> 00:11:41.000]  除了有個人的禱告之外
[00:11:41.000 --> 00:11:43.000]  也有群體的禱告
[00:11:43.000 --> 00:11:44.000]  大家知不知道
[00:11:44.000 --> 00:11:46.000]  現在早上沒有了
[00:11:46.000 --> 00:11:47.000]  還有幾天
[00:11:47.000 --> 00:11:49.000]  我們早上有神禱會
[00:11:49.000 --> 00:11:52.000]  我們很希望大家能夠一齊回來
[00:11:52.000 --> 00:11:55.000]  離帶去有集體的敬拜和禱告
[00:11:55.000 --> 00:11:57.000]  所以你留意到不是單單個人
[00:11:57.000 --> 00:11:59.000]  是有群體的禱告
[00:11:59.000 --> 00:12:02.000]  這個禱告先是回顧過去的歷史
[00:12:02.000 --> 00:12:05.000]  從神的恩慈人的叛變
[00:12:05.000 --> 00:12:09.000]  看回今天他們所面對的處境
[00:12:09.000 --> 00:12:11.000]  但是不得不承認
[00:12:11.000 --> 00:12:15.000]  今天我們香港人很少研究歷史
[00:12:15.000 --> 00:12:18.000]  但是不要忘記原來歷史是在影響著我們
[00:12:18.000 --> 00:12:19.000]  最簡單舉個例子
[00:12:19.000 --> 00:12:21.000]  大家對於中國的近代史熟不熟悉
[00:12:21.000 --> 00:12:26.000]  為甚麼中華人民共和國可以產生呢
[00:12:26.000 --> 00:12:29.000]  原來推翻滿清政府之後
[00:12:29.000 --> 00:12:30.000]  建立民國
[00:12:30.000 --> 00:12:34.000]  蔣介石去放縱他的部屬
[00:12:34.000 --> 00:12:36.000]  以致他貪污民不聊生
[00:12:36.000 --> 00:12:38.000]  怎樣來有立國呢
[00:12:38.000 --> 00:12:42.000]  立國之後又有大躍進
[00:12:42.000 --> 00:12:44.000]  不知道大家知不知道甚麼是大躍進
[00:12:44.000 --> 00:12:46.000]  要超英趕美
[00:12:46.000 --> 00:12:48.000]  結果餓死很多人
[00:12:48.000 --> 00:12:50.000]  後來毛澤東下台的時候
[00:12:50.000 --> 00:12:52.000]  但又心有不甘
[00:12:52.000 --> 00:12:53.000]  於是推行了甚麼
[00:12:53.000 --> 00:12:55.000]  文化大革命
[00:12:55.000 --> 00:12:57.000]  一個叫十年浩劫
[00:12:57.000 --> 00:12:59.000]  後來有四人幫
[00:12:59.000 --> 00:13:00.000]  知道是誰嗎
[00:13:00.000 --> 00:13:01.000]  打牌的那幾個
[00:13:01.000 --> 00:13:02.000]  當然不是
[00:13:02.000 --> 00:13:03.000]  江青那些
[00:13:03.000 --> 00:13:05.000]  這四人幫
[00:13:05.000 --> 00:13:07.000]  李大輝去專政
[00:13:07.000 --> 00:13:09.000]  後來三上三落
[00:13:09.000 --> 00:13:10.000]  鄧小平
[00:13:10.000 --> 00:13:11.000]  李大輝復出
[00:13:11.000 --> 00:13:12.000]  改革開放
[00:13:12.000 --> 00:13:14.000]  我們要熟悉這些
[00:13:14.000 --> 00:13:16.000]  改革開放影響到今天的中國
[00:13:16.000 --> 00:13:18.000]  經濟上的起飛
[00:13:18.000 --> 00:13:20.000]  但因為改革開放
[00:13:20.000 --> 00:13:22.000]  亦有些事處理得不好的時候
[00:13:22.000 --> 00:13:24.000]  於是產生了甚麼
[00:13:24.000 --> 00:13:25.000]  六四
[00:13:25.000 --> 00:13:27.000]  六四不只是一個傷痕
[00:13:27.000 --> 00:13:29.000]  如果你讀近代歷史的時候
[00:13:29.000 --> 00:13:31.000]  原本中國開頭
[00:13:31.000 --> 00:13:34.000]  比我們香港有很多自由
[00:13:34.000 --> 00:13:36.000]  但因為國內的六四
[00:13:36.000 --> 00:13:40.000]  所以你留意到收緊了很多的法案
[00:13:40.000 --> 00:13:42.000]  當日李柱銘都是
[00:13:42.000 --> 00:13:44.000]  基本法的草委
[00:13:44.000 --> 00:13:48.000]  起這些條文的成員
[00:13:48.000 --> 00:13:53.000]  但六四的時候就改變了香港的政治生態
[00:13:53.000 --> 00:13:55.000]  原來今天有很多事
[00:13:55.000 --> 00:13:58.000]  是和過去的歷史很有關連
[00:13:58.000 --> 00:14:00.000]  但有一個很大的問題
[00:14:00.000 --> 00:14:02.000]  我們是不會去研究
[00:14:02.000 --> 00:14:05.000]  我們是不會去追索
[00:14:05.000 --> 00:14:09.000]  其實如果我們能夠探究過去的歷史的時候
[00:14:09.000 --> 00:14:12.000]  就知道今天為甚麼我們會有這個處境
[00:14:12.000 --> 00:14:15.000]  同樣在我們的人生裏都是這樣
[00:14:15.000 --> 00:14:17.000]  今天有時候我們只是忙忙忙
[00:14:17.000 --> 00:14:19.000]  一直去工作
[00:14:19.000 --> 00:14:21.000]  有時候我們是缺乏停下來
[00:14:21.000 --> 00:14:25.000]  檢視為甚麼今天我會有這樣的處境
[00:14:25.000 --> 00:14:29.000]  為甚麼我現在落在這樣的情況當中
[00:14:29.000 --> 00:14:32.000]  我做了甚麼事影響到我這樣
[00:14:32.000 --> 00:14:34.000]  這個是很重要
[00:14:34.000 --> 00:14:36.000]  有時候我們需要一些時間
[00:14:36.000 --> 00:14:40.000]  去檢視我們自己過去個人的歷史
[00:14:40.000 --> 00:14:43.000]  就會了解到今天的處境
[00:14:43.000 --> 00:14:45.000]  了解到今天的處境
[00:14:45.000 --> 00:14:48.000]  我就知道我應該怎樣走未來的路
[00:14:48.000 --> 00:14:51.000]  所以這個禱告很重要
[00:14:51.000 --> 00:14:53.000]  他們是由過去的歷史
[00:14:53.000 --> 00:14:55.000]  一直來去看到今天
[00:14:55.000 --> 00:14:57.000]  以史為鏡
[00:14:57.000 --> 00:14:59.000]  可以知慶題
[00:14:59.000 --> 00:15:01.000]  大家都記得這一句話
[00:15:01.000 --> 00:15:03.000]  以人為鏡
[00:15:03.000 --> 00:15:05.000]  可以來去知得失
[00:15:05.000 --> 00:15:08.000]  我們研究這段禱文的時候
[00:15:08.000 --> 00:15:11.000]  其實我覺得今天講這篇有些困難
[00:15:11.000 --> 00:15:12.000]  為甚麼呢
[00:15:12.000 --> 00:15:14.000]  熟悉聖經的人就覺得
[00:15:14.000 --> 00:15:16.000]  很淺的
[00:15:16.000 --> 00:15:18.000]  這些我們已經很熟悉
[00:15:18.000 --> 00:15:20.000]  不熟悉聖經的人就會覺得
[00:15:20.000 --> 00:15:21.000]  你在講甚麼
[00:15:21.000 --> 00:15:23.000]  我不是很明白
[00:15:23.000 --> 00:15:25.000]  因為在這篇禱文裏面
[00:15:25.000 --> 00:15:27.000]  很簡短、撮要的
[00:15:27.000 --> 00:15:29.000]  將他們以色列的歷史
[00:15:29.000 --> 00:15:31.000]  你帶去宣告一次
[00:15:31.000 --> 00:15:34.000]  但我都一齊你帶去研讀這段話語
[00:15:34.000 --> 00:15:37.000]  一開始那個禱告
[00:15:37.000 --> 00:15:40.000]  全是以歌頌神的能力
[00:15:40.000 --> 00:15:41.000]  作為開始
[00:15:41.000 --> 00:15:44.000]  這個是無論認不認罪都好
[00:15:44.000 --> 00:15:46.000]  其實需要我們去學習
[00:15:46.000 --> 00:15:48.000]  當我們每一次開始禱告的時候
[00:15:48.000 --> 00:15:50.000]  我們有沒有思想神的榮耀
[00:15:50.000 --> 00:15:53.000]  能力和尊貴
[00:15:53.000 --> 00:15:56.000]  以致到我們能夠有更大的信心
[00:15:56.000 --> 00:15:59.000]  我們就開始你帶去看這段的禱文
[00:15:59.000 --> 00:16:02.000]  你想起第九章的第五和第六兩節
[00:16:02.000 --> 00:16:03.000]  我們一齊來讀出
[00:16:03.000 --> 00:16:08.000]  「耶和華,你榮耀之名是應當稱重的
[00:16:08.000 --> 00:16:11.000]  超乎一切稱重和讚美
[00:16:11.000 --> 00:16:14.000]  你,唯獨你是耶和華
