
[00:00:00.000 --> 00:00:01.500]  我們今日是神學教的主日
[00:02:10.980 --> 00:02:12.280]  相信很多都是
[00:02:12.280 --> 00:02:15.480]  就是一個推銷中心
[00:02:15.480 --> 00:02:17.980]  很大型的螢幕
[00:02:17.980 --> 00:02:21.480]  螢幕裏面不同的學科的老師
[00:02:21.480 --> 00:02:23.180]  在那裏不斷講
[00:02:23.180 --> 00:02:25.180]  在那裏在吹噓他的學生
[00:02:25.180 --> 00:02:27.580]  拿了多少個五星星
[00:02:27.580 --> 00:02:29.380]  拿了多少好的成績
[00:02:29.380 --> 00:02:31.780]  一路講他的學生的情況
[00:02:31.780 --> 00:02:35.380]  然後在講他自己貼題目的比率
[00:02:35.380 --> 00:02:37.580]  貼中的率很高
[00:02:37.580 --> 00:02:41.280]  然後一路再講他很多學生的情況
[00:02:41.280 --> 00:02:46.180]  然後鏡頭就會去拍到很多學生講見證
[00:02:46.180 --> 00:02:47.980]  那些學生就說他們怎麼樣呢
[00:02:47.980 --> 00:02:50.080]  因為這位老師他教得非常之好
[00:02:50.080 --> 00:02:51.180]  很容易明白
[00:02:51.180 --> 00:02:52.780]  又上課又很風趣
[00:02:52.780 --> 00:02:53.980]  所以大家都很開心
[00:02:53.980 --> 00:02:56.580]  所以拿到好成績
[00:02:56.580 --> 00:02:57.480]  一路聽的時候
[00:02:57.480 --> 00:03:00.980]  覺得很特別的一種宣傳
[00:03:00.980 --> 00:03:01.980]  四處看
[00:03:01.980 --> 00:03:06.380]  有大量的印刷精美的一些冊子
[00:03:06.380 --> 00:03:07.780]  介紹不同的老師
[00:03:07.780 --> 00:03:11.780]  他們的那種成績是怎麼樣
[00:03:11.780 --> 00:03:13.080]  一路看的時候
[00:03:13.080 --> 00:03:16.180]  再加上旁邊有些朋友就說
[00:03:16.180 --> 00:03:17.380]  快點報啦
[00:03:17.380 --> 00:03:20.380]  這個時候不報就沒有優惠了
[00:03:20.380 --> 00:03:22.780]  你現在報就會優惠很多的
[00:03:22.780 --> 00:03:24.380]  你如果叫你的子女
[00:03:24.380 --> 00:03:27.780]  多叫一些朋友一齊來上課
[00:03:27.780 --> 00:03:32.080]  三人同報可以當是兩人的錢
[00:03:32.080 --> 00:03:33.380]  一路聽一路聽的時候
[00:03:33.380 --> 00:03:35.280]  出來的時候的感受就是
[00:03:35.280 --> 00:03:40.880]  是完全是一個商業化推銷的一個場所
[00:03:40.880 --> 00:03:42.980]  我相信我所講的大家都很明白
[00:03:42.980 --> 00:03:46.080]  今天的社會的情況
[00:03:46.080 --> 00:03:49.480]  當然老師允許一個學生有好的成績
[00:03:49.480 --> 00:03:51.380]  學生要付出什麼呢
[00:03:51.380 --> 00:03:53.280]  要付出金錢
[00:03:53.280 --> 00:03:56.480]  付出時間來上課
[00:03:56.480 --> 00:03:58.080]  當然很多學生他們的目的
[00:03:58.080 --> 00:04:00.380]  是希望能夠可以考到好的成績
[00:04:00.380 --> 00:04:02.380]  入到很名的大學
[00:04:02.380 --> 00:04:06.380]  或者說最終希望能夠找到一些好的工作
[00:04:06.380 --> 00:04:09.380]  或者說最終有一個好的目的
[00:04:09.380 --> 00:04:12.980]  就是能夠有好的生活水平
[00:04:12.980 --> 00:04:15.780]  整個方向似乎更加重要的
[00:04:15.780 --> 00:04:19.680]  是能夠讓將來自己有錢賺
[00:04:19.680 --> 00:04:21.880]  有好的生活水平
[00:04:21.880 --> 00:04:25.980]  似乎就是那個最重要的一種關注
[00:04:25.980 --> 00:04:27.680]  一路去看的時候
[00:04:27.680 --> 00:04:29.780]  我心自然都會想到
[00:04:29.780 --> 00:04:35.980]  有沒有一些教徒會去補習聖經呢
[00:04:35.980 --> 00:04:38.380]  有沒有人會去付代價
[00:04:38.380 --> 00:04:40.980]  付金錢付出各樣的精神
[00:04:40.980 --> 00:04:44.980]  是願意去補習聖經的呢
[00:04:44.980 --> 00:04:46.280]  一路這樣來看的時候
[00:04:46.280 --> 00:04:48.180]  就會想到聖經裏面很清楚
[00:04:48.180 --> 00:04:49.680]  聖經給我們知道
[00:04:49.680 --> 00:04:52.480]  神的話是神的道
[00:04:52.480 --> 00:04:54.180]  是永恆的道
[00:04:54.180 --> 00:04:56.980]  我記得主耶穌跟我們所講
[00:04:56.980 --> 00:05:02.380]  你們要小心不要為那些必壞的食物努力
[00:05:02.380 --> 00:05:05.380]  要去努力去追尋
[00:05:05.380 --> 00:05:07.880]  不是那些必壞的食物
[00:05:07.880 --> 00:05:12.480]  要為那些存到永遠的食物去努力
[00:05:12.480 --> 00:05:13.780]  但是又有多少時候
[00:05:13.780 --> 00:05:16.580]  我們真的會為了神的真道
[00:05:16.580 --> 00:05:19.780]  去付出代價去努力
[00:05:19.780 --> 00:05:22.480]  來尋索認識
[00:05:22.480 --> 00:05:23.680]  一看到這些補習中心
[00:05:23.680 --> 00:05:26.480]  一相對於那種不同的時候
[00:05:26.480 --> 00:05:30.480]  亦都帶給我很多心裏面的提醒
[00:05:30.480 --> 00:05:32.080]  有時候想回到
[00:05:32.080 --> 00:05:35.280]  在很多的屬主的人的生命中
[00:05:35.280 --> 00:05:37.480]  有很多不同的障礙
[00:05:37.480 --> 00:05:42.080]  有時候知道心裏面很想更多認識聖經
[00:05:42.080 --> 00:05:45.480]  但是卻是產生很多不同的障礙
[00:05:45.480 --> 00:05:47.680]  以致我們不能夠真的得著
[00:05:47.680 --> 00:05:51.980]  神要給我們有永恆價值的神的道
[00:05:51.980 --> 00:05:52.880]  而今天的聖經
[00:05:52.880 --> 00:05:55.180]  亦都正正是不斷地勉勵我們
[00:05:55.180 --> 00:05:56.680]  各位弟兄姊妹
[00:05:56.680 --> 00:06:00.680]  在今天很多的障礙或者困難當中
[00:06:00.680 --> 00:06:04.880]  我們要繼續在神的真理上面成長
[00:06:04.880 --> 00:06:08.480]  追求更深切的來認識主
[00:06:08.480 --> 00:06:09.880]  我們看回聖經
[00:06:09.880 --> 00:06:14.280]  大家剛才讀的彼得後書第三章
[00:06:14.280 --> 00:06:15.080]  一開始的時候
[00:06:15.080 --> 00:06:17.680]  你會看到主裏面的經文
[00:06:17.680 --> 00:06:21.880]  是提醒我們要常常去紀念主的說話
[00:06:21.880 --> 00:06:24.080]  不要忘記主的說話
[00:06:24.080 --> 00:06:27.880]  大家看第三章第一第二節
[00:06:27.880 --> 00:06:32.080]  「親愛的,我現在寫給你們的是第二封信
[00:06:32.080 --> 00:06:33.880]  在這兩封信中
[00:06:33.880 --> 00:06:38.280]  我都用提醒的話來激發你們真誠的心
[00:06:38.280 --> 00:06:41.480]  叫你們記起聖先知說過的話
[00:06:41.480 --> 00:06:47.480]  和主救主藉著使徒傳給你們的誡明」
[00:06:47.480 --> 00:06:49.580]  我們需要提醒
[00:06:49.580 --> 00:06:50.880]  而聖經亦都提及
[00:06:50.880 --> 00:06:53.880]  使徒他們不斷提醒弟兄姊妹
[00:06:53.880 --> 00:06:55.880]  不要忘記
[00:06:55.880 --> 00:06:57.280]  不要忘記神的說話
[00:06:57.280 --> 00:07:00.680]  要常常紀念神的說話
[00:07:00.680 --> 00:07:04.480]  神的說話是透過聖經所提及的先知
[00:07:04.480 --> 00:07:07.880]  和使徒所傳達給我們的
[00:07:07.880 --> 00:07:10.080]  神自己的說話
[00:07:10.080 --> 00:07:14.280]  當我們提到聖經裏面講先知和使徒的時候
[00:07:14.280 --> 00:07:16.080]  你會想回這裏所提及的
[00:07:16.080 --> 00:07:21.080]  正是聖經所講及的舊約和新約的聖經
[00:07:21.080 --> 00:07:22.680]  你會想回起義忽碩書裏面
[00:07:22.680 --> 00:07:26.680]  講及到神的教會的根基在哪裏呢?
[00:07:26.680 --> 00:07:34.280]  聖經就講神的家是建立在使徒和先知的根基上
[00:07:34.280 --> 00:07:37.680]  使徒正是講新約裏面神自己的道
[00:07:37.680 --> 00:07:39.280]  而先知亦都提及
[00:07:39.280 --> 00:07:41.880]  舊約裏面神透過很多不同的先知
[00:07:41.880 --> 00:07:44.880]  所傳達給人的神的道
[00:07:44.880 --> 00:07:47.480]  在新約舊約的神的道裏面
[00:07:47.480 --> 00:07:50.480]  一同完整地領受
[00:07:50.480 --> 00:07:51.880]  所以你看到這裏的時候
[00:07:51.880 --> 00:07:56.680]  你會記得不要單單滿足於讀新約經文
[00:07:56.680 --> 00:08:00.280]  有些弟兄姊妹問你讀過節聖經沒有?
[00:08:00.280 --> 00:08:02.880]  讀過了新約
[00:08:02.880 --> 00:08:05.480]  舊約從沒有看過
[00:08:05.480 --> 00:08:06.680]  而聖經裏面提及到
[00:08:06.680 --> 00:08:12.680]  神先知透過使徒將神的說話帶給我們
[00:08:12.680 --> 00:08:14.480]  但其中一個很重要的目的
[00:08:14.480 --> 00:08:18.880]  聖經就說要激發你們真誠的心
[00:08:18.880 --> 00:08:21.280]  要激發我們真誠的心
[00:08:21.280 --> 00:08:25.080]  也意味著要讓我們有誠實的心思
[00:08:25.080 --> 00:08:28.280]  這裏所說的心是指你的心思
[00:08:28.280 --> 00:08:29.880]  你的思想
[00:08:29.880 --> 00:08:32.080]  因此英文聖經的翻譯叫做
[00:08:32.080 --> 00:08:34.680]  wholesome thinking
[00:08:34.680 --> 00:08:38.480]  是讓你能夠有一種誠實的心思
[00:08:38.480 --> 00:08:42.280]  不單單是你想起神的說話
[00:08:42.280 --> 00:08:45.080]  而是你能夠很誠實
[00:08:45.080 --> 00:08:49.680]  可以裏外一致地讓神的說話
[00:08:49.680 --> 00:08:53.080]  表達在你的行為當中
[00:08:53.080 --> 00:08:57.280]  這種正確的思想
[00:08:57.280 --> 00:09:00.280]  帶來了正直的行為
[00:09:00.280 --> 00:09:03.880]  就是聖經所說誠實的心思
[00:09:03.880 --> 00:09:06.080]  聖經所提及的是要激勵我們
[00:09:06.080 --> 00:09:08.080]  讓我們領受神的說話的時候
[00:09:08.080 --> 00:09:09.680]  明白神的道
[00:09:09.680 --> 00:09:11.080]  也讓神的道
[00:09:11.080 --> 00:09:14.280]  活現在我們自己的生活行為上
[00:09:14.280 --> 00:09:18.680]  而產生我們生命那種真正的改變
[00:09:18.680 --> 00:09:22.480]  所以聖經說我們要提醒你
[00:09:22.480 --> 00:09:26.280]  要激發你們誠實的心思
[00:09:26.280 --> 00:09:28.680]  以致我們在認識主耶穌的事上
[00:09:28.680 --> 00:09:32.480]  我們不會只是單單頭腦上認識
[00:09:32.480 --> 00:09:36.680]  而是真正在行為上能夠結出果子
[00:09:36.680 --> 00:09:41.680]  所以或者你揭起前面第一章
[00:09:41.680 --> 00:09:44.080]  彼得就在第一章第八節
[00:09:44.080 --> 00:09:47.080]  同樣地提醒我們
[00:09:47.080 --> 00:09:50.080]  第一章第八節
[00:09:50.080 --> 00:09:53.680]  聖經說因為你們有了這幾樣
[00:09:53.680 --> 00:09:55.280]  上文所提及的
[00:09:55.280 --> 00:09:57.680]  並且繼續的增長
[00:09:57.680 --> 00:10:00.480]  就必叫你們在確實認識
[00:10:00.480 --> 00:10:02.680]  我們的主耶穌基督上
[00:10:02.680 --> 00:10:06.880]  不至於閒懶不結果子
[00:10:06.880 --> 00:10:08.880]  認識了主之後
[00:10:08.880 --> 00:10:12.280]  這種認識是一種生命的認識
[00:10:12.280 --> 00:10:14.880]  而能夠結出果子
[00:10:14.880 --> 00:10:16.680]  能夠殷勤地去認識
[00:10:16.680 --> 00:10:19.280]  而誠實地活出來
[00:10:19.280 --> 00:10:24.680]  而產生一種真正的生命的更新和改變
[00:10:24.680 --> 00:10:25.880]  因此你會發覺
[00:10:25.880 --> 00:10:28.280]  我們回到第三章的時候
[00:10:28.280 --> 00:10:32.480]  彼得說我是為了要激發你們真誠的心
[00:10:32.480 --> 00:10:35.680]  以致叫你們能夠常常記起
[00:10:35.680 --> 00:10:41.680]  聖先知所說和仕途所傳達給你們的誡明
[00:10:41.680 --> 00:10:43.480]  要常常記念
[00:10:43.480 --> 00:10:46.280]  不要忘記神的話
[00:10:46.280 --> 00:10:47.680]  各位弟兄姊妹
[00:10:47.680 --> 00:10:50.880]  當我們回到聖經這方面的提醒的時候
[00:10:50.880 --> 00:10:51.680]  你就會回想
[00:10:51.680 --> 00:10:55.480]  其實因為今天的資訊非常之多
[00:10:55.480 --> 00:10:59.680]  沒錯我們今天能夠很方便地得到不同的資訊
[00:10:59.680 --> 00:11:02.080]  但亦都產生一種情況
[00:11:02.080 --> 00:11:05.080]  所謂資訊混亂的情形
[00:11:05.080 --> 00:11:08.080]  有時我們心裏容易充塞了很多不同的資訊
[00:11:08.080 --> 00:11:10.080]  不同的觀念
[00:11:10.080 --> 00:11:14.680]  但卻是將神的話好像擠了出去
[00:11:14.680 --> 00:11:16.280]  相對來說
[00:11:16.280 --> 00:11:21.280]  我們對神的話的傳記認識
[00:11:21.280 --> 00:11:24.480]  有時反而好像少了
[00:11:24.480 --> 00:11:25.080]  使經就說
[00:11:25.080 --> 00:11:29.080]  將神的話豐豐富富藏在心裏
[00:11:29.080 --> 00:11:30.880]  其中的關鍵就是
[00:11:30.880 --> 00:11:34.080]  讓你的心思常常會去默想
[00:11:34.080 --> 00:11:39.280]  去紀念 去思想神的話
[00:11:39.280 --> 00:11:41.680]  而為何要常常去思想
[00:11:41.680 --> 00:11:44.080]  其中聖經在說的原因
[00:11:44.080 --> 00:11:47.680]  就是第三節所說
[00:11:47.680 --> 00:11:50.680]  「最重要的你們應當知道
[00:11:50.680 --> 00:11:54.680]  在末後的日子必定有好譏笑的人」
[00:11:54.680 --> 00:11:56.080]  或者在和學本所說
[00:11:56.080 --> 00:11:58.280]  「好譏笑的人出來
[00:11:58.280 --> 00:12:01.680]  除了自己的私欲譏笑說」
[00:12:01.680 --> 00:12:07.080]  因為有很多人會出來譏笑神的道
[00:12:07.080 --> 00:12:09.880]  會質疑聖經的說話
[00:12:09.880 --> 00:12:14.480]  會質疑究竟神的說話是否真實
[00:12:14.480 --> 00:12:16.280]  特別是聖經所說的
[00:12:16.280 --> 00:12:20.680]  會質疑究竟神的應許是否會成就
[00:12:20.680 --> 00:12:22.680]  主耶穌再回來的事實
[00:12:22.680 --> 00:12:26.880]  是否會真正地承傳
[00:12:26.880 --> 00:12:27.680]  我想問大家
[00:12:27.680 --> 00:12:28.480]  當你讀聖經的時候
[00:12:28.480 --> 00:12:32.480]  你會留意到所說的好譏笑的人
[00:12:32.480 --> 00:12:34.880]  是哪些人呢?
[00:12:34.880 --> 00:12:39.880]  是基督徒還是非基督徒?
[00:12:39.880 --> 00:12:42.880]  當你留心聖經的上下文的時候
[00:12:42.880 --> 00:12:47.680]  你會發覺這裡所說的是基督徒
[00:12:47.680 --> 00:12:50.080]  是在教會裡面的人
[00:12:50.080 --> 00:12:54.480]  來去譏笑質疑神的道
[00:12:54.480 --> 00:12:56.480]  而當你讀到第二章的時候
[00:12:56.480 --> 00:12:58.680]  你會不斷看到聖經所提及的
[00:12:58.680 --> 00:13:04.680]  很多很多的假師傅在你們中間出現
[00:13:04.680 --> 00:13:09.280]  在你們中間出現你們質疑復活的事情
[00:13:09.280 --> 00:13:12.080]  譬如你看看下面第四節
[00:13:12.080 --> 00:13:14.080]  他們是相信有創造的
[00:13:14.080 --> 00:13:15.480]  不過他們說
[00:13:15.480 --> 00:13:18.080]  從頭到尾都沒有改變的
[00:13:18.080 --> 00:13:19.480]  第四節
[00:13:19.480 --> 00:13:22.680]  他要降臨的應許在哪裡呢?
[00:13:22.680 --> 00:13:25.680]  因為自從列祖遂了以來
[00:13:25.680 --> 00:13:27.880]  萬物依然存在
[00:13:27.880 --> 00:13:31.680]  與起初創造的時候一樣
[00:13:31.680 --> 00:13:33.280]  沒有改變
[00:13:33.280 --> 00:13:36.480]  將來都不應該會有改變
[00:13:36.480 --> 00:13:38.880]  主耶穌也不會回來
[00:13:38.880 --> 00:13:42.080]  不會有一個再來的事實
[00:13:42.080 --> 00:13:47.680]  他們去挑戰聖經所說的一個真理
[00:13:47.680 --> 00:13:50.880]  但是彼得就告訴我們知道
[00:13:50.880 --> 00:13:52.480]  其實他們這樣說
[00:13:52.480 --> 00:13:56.480]  其實是他們故意去忘記神的話
[00:13:56.480 --> 00:13:58.280]  第五節
[00:13:58.280 --> 00:14:01.680]  他們故意忘記這事
[00:14:01.680 --> 00:14:04.280]  在太古的時候欣著神的說話
[00:14:04.280 --> 00:14:05.480]  就有了天
[00:14:05.480 --> 00:14:09.080]  和從水而出夕水而成的地
[00:14:09.080 --> 00:14:10.480]  然後接著說到
[00:14:10.480 --> 00:14:14.880]  當時的世界因被水淹沒而消滅了
[00:14:14.880 --> 00:14:16.680]  第三再說第七節
[00:14:16.680 --> 00:14:18.480]  但現在的天地
[00:14:18.480 --> 00:14:20.680]  還是欣著同樣的話
[00:14:20.680 --> 00:14:22.480]  可以存留
[00:14:22.480 --> 00:14:25.080]  直至到神審判的日子
[00:14:25.080 --> 00:14:27.880]  面對火的焚燒
[00:14:27.880 --> 00:14:29.080]  聖經提到
[00:14:29.080 --> 00:14:30.680]  最少有三件事情
[00:14:30.680 --> 00:14:31.880]  在神用祂的說話
[00:14:31.880 --> 00:14:33.680]  清楚地來講述
[00:14:33.680 --> 00:14:36.880]  神透過祂的說話創造天地
[00:14:36.880 --> 00:14:39.080]  天地被創造
[00:14:39.080 --> 00:14:40.880]  神透過祂的說話
[00:14:40.880 --> 00:14:46.680]  來淹沒了當時犯罪的人類
[00:14:46.680 --> 00:14:50.080]  整個地被水淹沒了
[00:14:50.080 --> 00:14:51.280]  也都聖經提及到
[00:14:51.280 --> 00:14:52.880]  神透過祂的說話
[00:14:52.880 --> 00:14:56.480]  來讓大地現今得到保存
[00:14:56.480 --> 00:14:59.480]  直到將來神審判的日子
[00:14:59.480 --> 00:15:01.080]  在他們故意忘記了
[00:15:01.080 --> 00:15:03.080]  這些神已經有的說話
[00:15:03.080 --> 00:15:05.880]  已經有的一種的應許
[00:15:05.880 --> 00:15:07.880]  但他們故意忘記
[00:15:07.880 --> 00:15:09.680]  聖經就提及一個原因
[00:15:09.680 --> 00:15:12.880]  因為他們的私慾令他們忘記
[00:15:12.880 --> 00:15:17.080]  大家留心剛才所讀的經文
[00:15:17.080 --> 00:15:20.680]  聖經在第三節尾所說
[00:15:20.680 --> 00:15:24.880]  隨著自己的私慾的小說
[00:15:24.880 --> 00:15:25.880]  他們忘記
[00:15:25.880 --> 00:15:29.080]  是因為自己裏面是違背神
[00:15:29.080 --> 00:15:32.080]  因此就在這種敗壞的生活當中
[00:15:32.080 --> 00:15:35.880]  不願意承認主耶穌會再來的事實
[00:15:35.880 --> 00:15:37.480]  大家可以想像
[00:15:37.480 --> 00:15:40.280]  如果沒有主再來的事情
[00:15:40.280 --> 00:15:43.680]  今天的生活可以怎樣呢?
[00:15:43.680 --> 00:15:45.880]  大概可以隨便
[00:15:45.880 --> 00:15:47.880]  喜歡怎樣做就怎樣做
[00:15:47.880 --> 00:15:50.080]  因為沒有審判
[00:15:50.080 --> 00:15:51.480]  因為主耶穌不會再來
[00:15:51.480 --> 00:15:52.880]  有公義的審判
[00:15:52.880 --> 00:15:55.680]  所以如果沒有主再來
[00:15:55.680 --> 00:16:00.080]  大概就可以隨便按自己的喜好
[00:16:00.080 --> 00:16:01.680]  整理所說的私慾
[00:16:01.680 --> 00:16:03.480]  來隨便地生活
[00:16:03.480 --> 00:16:08.280]  繼續有他平時有的日子
[00:16:08.280 --> 00:16:11.280]  有一次我和一位弟兄聊天
[00:16:11.280 --> 00:16:13.280]  相處了一段時間
[00:16:13.280 --> 00:16:15.280]  聊天的時候發現
[00:16:15.280 --> 00:16:21.080]  他有很多過去的情慾問題
[00:16:21.080 --> 00:16:25.080]  曾經有三、四個性伴侶
[00:16:25.080 --> 00:16:28.480]  在聊天的過程當中突然間他說
[00:16:28.480 --> 00:16:32.480]  其實聖經哪裏說不可以這樣做呢?
[00:16:32.480 --> 00:16:36.080]  我記得舊約聖經的大衛
[00:16:36.080 --> 00:16:38.680]  他有很多妻子和妾子
[00:16:38.680 --> 00:16:39.880]  妻妾很多
[00:16:39.880 --> 00:16:41.080]  很多妻子
[00:16:41.080 --> 00:16:46.080]  那為什麼我們今天都不可以這樣做呢?
[00:16:46.080 --> 00:16:49.080]  突然間你發現他引用聖經
[00:16:49.080 --> 00:16:53.280]  來跟你講述這件事情
[00:16:53.280 --> 00:16:55.280]  但是卻沒有留意到
[00:16:55.280 --> 00:17:00.280]  或者說可能故意不留意
[00:17:00.280 --> 00:17:01.680]  在聖經裏面
[00:17:01.680 --> 00:17:04.080]  由新約到舊約
[00:17:04.080 --> 00:17:06.080]  不斷地講述
[00:17:06.080 --> 00:17:08.480]  神做男做女
[00:17:08.480 --> 00:17:10.280]  聖經清楚說
[00:17:10.280 --> 00:17:16.280]  神讓夫妻二人成為一體
[00:17:16.280 --> 00:17:18.280]  也提到很多關乎到
[00:17:18.280 --> 00:17:20.880]  聖經婚姻裏面的教導
[00:17:20.880 --> 00:17:23.080]  你作為一個婦人的丈夫
[00:17:23.080 --> 00:17:26.280]  作為一個丈夫的婦人
[00:17:26.280 --> 00:17:28.080]  當要小心讀聖經的時候
[00:17:28.080 --> 00:17:28.880]  就會察覺到
[00:17:28.880 --> 00:17:30.280]  聖經明顯講述到
[00:17:30.280 --> 00:17:32.880]  婚姻裏面是一男一女的
[00:17:32.880 --> 00:17:34.880]  一個神的設計
[00:17:34.880 --> 00:17:36.480]  神的旨意
[00:17:36.480 --> 00:17:38.680]  但有些時候人內心的私慾
[00:17:38.680 --> 00:17:42.280]  叫人故意忘記了神的教導
[00:17:42.280 --> 00:17:44.480]  以致好像很有道理
[00:17:44.480 --> 00:17:47.880]  但卻是否定了神的說話
[00:17:47.880 --> 00:17:50.080]  當聖經裏面提醒的時候
[00:17:50.080 --> 00:17:51.480]  要很留心
[00:17:51.480 --> 00:17:53.880]  在末世的時候
[00:17:53.880 --> 00:17:55.280]  其實今天正正是
[00:17:55.280 --> 00:17:57.680]  聖經所說的末世的日子
[00:17:57.680 --> 00:18:00.680]  有很多很譏笑的人
[00:18:00.680 --> 00:18:03.480]  去質疑神的道
[00:18:03.480 --> 00:18:08.880]  而帶給人很多負面的影響
[00:18:08.880 --> 00:18:09.680]  你再看的時候
[00:18:09.680 --> 00:18:11.280]  聖經在下面繼續說
[00:18:11.280 --> 00:18:12.080]  你要留心
[00:18:12.080 --> 00:18:15.480]  神自己有一天要成全的事情
[00:18:15.480 --> 00:18:16.680]  在第八節就提到
[00:18:16.680 --> 00:18:19.880]  將來的審判的情況
[00:18:19.880 --> 00:18:21.480]  我們跳過這段經文
[00:18:21.480 --> 00:18:24.680]  我們去到第十四節
[00:18:24.680 --> 00:18:26.880]  剛才提到要紀念神的說話
[00:18:26.880 --> 00:18:28.680]  然後聖經清楚的勉勵我們
[00:18:28.680 --> 00:18:33.480]  第一節說要殷勤努力認識神的說話
[00:18:33.480 --> 00:18:35.080]  第十四節說
[00:18:35.080 --> 00:18:36.080]  所以親愛的
[00:18:36.080 --> 00:18:38.480]  你們既然等候這些事
[00:18:38.480 --> 00:18:40.480]  就當殷勤努力
[00:18:40.480 --> 00:18:42.080]  使你們沒有污點
[00:18:42.080 --> 00:18:43.680]  沒有瑕疵
[00:18:43.680 --> 00:18:46.280]  安然見主
[00:18:46.280 --> 00:18:48.480]  既然有主在內的盼望
[00:18:48.480 --> 00:18:51.280]  既然知道這位上帝會再回來
[00:18:51.280 --> 00:18:53.280]  整個天地要過去
[00:18:53.280 --> 00:18:56.280]  新天新地要出現
[00:18:56.280 --> 00:18:57.480]  既然有這樣的盼望
[00:18:57.480 --> 00:18:58.880]  就當殷勤努力
[00:18:58.880 --> 00:19:00.080]  以致你們
[00:19:00.080 --> 00:19:02.480]  我們可以沒有污點
[00:19:02.480 --> 00:19:03.880]  沒有瑕疵
[00:19:03.880 --> 00:19:06.080]  安然見主
[00:19:06.080 --> 00:19:07.880]  要殷勤地追求
[00:19:07.880 --> 00:19:09.480]  一個重要的原因
[00:19:09.480 --> 00:19:11.480]  是讓我們的生命
[00:19:11.480 --> 00:19:13.680]  我們特別道德的生命
[00:19:13.680 --> 00:19:16.880]  能夠準備好來見主
[00:19:16.880 --> 00:19:18.680]  不至於在主在來之前
[00:19:18.680 --> 00:19:21.080]  就墮入了很多不同的試探
[00:19:21.080 --> 00:19:24.080]  和罪惡當中
[00:19:24.080 --> 00:19:26.280]  要留心保守著自己
[00:19:26.280 --> 00:19:28.680]  免得在等候過程裏面
[00:19:28.680 --> 00:19:32.080]  已經跌入很多不同的罪惡裏面
[00:19:32.080 --> 00:19:35.280]  我請大家揭開第二章
