
[00:00:00.000 --> 00:00:06.560]  在前兩個星期我們提到朝聖
[00:08:01.600 --> 00:08:03.600]  其實在以前
[00:08:03.600 --> 00:08:05.600]  他都有類似的經驗
[00:08:05.600 --> 00:08:07.600]  都有囚禁的經驗
[00:08:07.600 --> 00:08:11.600]  譬如有一次在肥納比書提過
[00:08:11.600 --> 00:08:14.600]  不過這次在提後
[00:08:14.600 --> 00:08:17.600]  情況更加嚴峻
[00:08:17.600 --> 00:08:21.600]  這個是保羅生命的寒冬
[00:08:21.600 --> 00:08:25.600]  嚴峻嚴寒的冬天
[00:08:25.600 --> 00:08:27.600]  在肥納比書當中
[00:08:27.600 --> 00:08:30.600]  保羅寫給一間支持他的教會
[00:08:30.600 --> 00:08:32.600]  愛他的教會
[00:08:32.600 --> 00:08:34.600]  所以保羅在坐牢的時候
[00:08:34.600 --> 00:08:36.600]  仍然很積極的態度
[00:08:36.600 --> 00:08:40.600]  他說我的坐牢是為了推動福音的工作
[00:08:40.600 --> 00:08:43.600]  我坐牢你們這班童工
[00:08:43.600 --> 00:08:44.600]  信心又大了
[00:08:44.600 --> 00:08:48.600]  有更大膽的宣講是好的
[00:08:48.600 --> 00:08:50.600]  但是在提摩太後書
[00:08:50.600 --> 00:08:52.600]  保羅的體驗是不同的
[00:08:52.600 --> 00:08:56.600]  他在法庭的申辯沒有成功
[00:08:56.600 --> 00:09:01.600]  他的監禁沒有讓童工更加有勇氣
[00:09:01.600 --> 00:09:06.600]  反而童工是要丟棄他
[00:09:06.600 --> 00:09:10.600]  他面對的壓力是外面
[00:09:10.600 --> 00:09:12.600]  也是裡面
[00:09:12.600 --> 00:09:17.600]  所以他知道他的終結是很明顯的
[00:09:17.600 --> 00:09:19.600]  所以他沒有再打算
[00:09:19.600 --> 00:09:23.600]  可以繼續出去繼續的侍奉
[00:09:23.600 --> 00:09:26.600]  所以保羅就在四章六節就這樣說
[00:09:26.600 --> 00:09:29.600]  他就說至於我
[00:09:29.600 --> 00:09:34.600]  我已經被驕獻離世的時候到了
[00:09:34.600 --> 00:09:36.600]  保羅對提摩太說
[00:09:36.600 --> 00:09:39.600]  我被驕獻,我被傾倒了
[00:09:39.600 --> 00:09:42.600]  我離開的時間就快到了
[00:09:42.600 --> 00:09:47.600]  被驕獻,就是我倒出來被囂墊為祭
[00:09:47.600 --> 00:09:49.600]  我是已經了
[00:09:49.600 --> 00:09:51.600]  我已經奉獻,我侍奉
[00:09:51.600 --> 00:09:55.600]  是到了生命的盡頭
[00:09:55.600 --> 00:09:57.600]  所以離世的時候的意思就是說
[00:09:57.600 --> 00:10:03.600]  我的解散的季節到了
[00:10:03.600 --> 00:10:07.600]  我的身體要融解了
[00:10:07.600 --> 00:10:09.600]  就在這樣的情況下
[00:10:09.600 --> 00:10:14.600]  保羅就開始和提摩太分享他的生命故事
[00:10:14.600 --> 00:10:15.600]  要鼓勵他
[00:10:15.600 --> 00:10:16.600]  第七節
[00:10:16.600 --> 00:10:18.600]  美好的仗我已經打過了
[00:10:18.600 --> 00:10:21.600]  當跑的路我跑盡了
[00:10:21.600 --> 00:10:24.600]  該信的道我已經守住了
[00:10:24.600 --> 00:10:26.600]  保羅的故事就是說
[00:10:26.600 --> 00:10:28.600]  我是士兵打了美好的仗
[00:10:28.600 --> 00:10:30.600]  我是運動員
[00:10:30.600 --> 00:10:32.600]  我已經完成了比賽
[00:10:32.600 --> 00:10:34.600]  我是農民
[00:10:34.600 --> 00:10:38.600]  我是一直保持我的信念信心
[00:10:38.600 --> 00:10:42.600]  保羅說我的努力已經去到終點
[00:10:42.600 --> 00:10:44.600]  去堅守信仰
[00:10:44.600 --> 00:10:46.600]  對福音忠誠
[00:10:46.600 --> 00:10:51.600]  為福音受苦受死
[00:10:51.600 --> 00:10:53.600]  所以接著保羅就說
[00:10:53.600 --> 00:10:55.600]  從此以後
[00:10:55.600 --> 00:10:57.600]  有公義的官免為我存留
[00:10:57.600 --> 00:11:01.600]  我就按照公義審判的主導了
[00:11:01.600 --> 00:11:02.600]  要賜給我的
[00:11:02.600 --> 00:11:03.600]  不但賜給我
[00:11:03.600 --> 00:11:08.600]  也賜給凡愛無他顯然的人
[00:11:08.600 --> 00:11:09.600]  意思就是說
[00:11:09.600 --> 00:11:14.600]  你現在官免已經為我存留了
[00:11:14.600 --> 00:11:17.600]  官免在等待保羅
[00:11:17.600 --> 00:11:20.600]  因為已經是保羅了
[00:11:20.600 --> 00:11:22.600]  不是因為保羅有什麼成就
[00:11:22.600 --> 00:11:23.600]  也不是因為保羅
[00:11:23.600 --> 00:11:26.600]  是要補償保羅的苦
[00:11:26.600 --> 00:11:28.600]  更加確切地說
[00:11:28.600 --> 00:11:32.600]  官免是為公義而賜予
[00:11:32.600 --> 00:11:35.600]  是賜給義人
[00:11:35.600 --> 00:11:37.600]  官免是賜給那些
[00:11:37.600 --> 00:11:42.600]  因信忠心而稱義的人
[00:11:42.600 --> 00:11:47.600]  主耶穌基督就是那位公義的法官
[00:11:47.600 --> 00:11:51.600]  所有喜歡主耶穌基督顯現的人
[00:11:51.600 --> 00:11:53.600]  喜歡祂降臨的人
[00:11:53.600 --> 00:11:56.600]  和其他見證的人
[00:11:56.600 --> 00:11:59.600]  將會得到生命的官免
[00:11:59.600 --> 00:12:02.600]  這個官免在等待我們
[00:12:02.600 --> 00:12:07.600]  所以生命的路就一直要持守你的信仰
[00:12:07.600 --> 00:12:09.600]  持守你的信心
[00:12:09.600 --> 00:12:10.600]  所以保羅就說
[00:12:10.600 --> 00:12:11.600]  我跑完了
[00:12:11.600 --> 00:12:13.600]  這條大道跑完了
[00:12:13.600 --> 00:12:16.600]  我按規矩去競爭
[00:12:16.600 --> 00:12:19.600]  因為我持守了信仰
[00:12:19.600 --> 00:12:23.600]  我的生命被傾倒作為一個祭物
[00:12:23.600 --> 00:12:27.600]  剩餘的就是這位公義的法官
[00:12:27.600 --> 00:12:32.600]  會給我公義的官免
[00:12:32.600 --> 00:12:37.600]  當我們聽和看保羅的說話的時候
[00:12:37.600 --> 00:12:39.600]  你有沒有體會到
[00:12:39.600 --> 00:12:46.600]  他那種信心和盼望
[00:12:46.600 --> 00:12:49.600]  當我們面對同樣的情況的時候
[00:12:49.600 --> 00:12:51.600]  當我們離世的時候
[00:12:51.600 --> 00:12:54.600]  我們會不會有這樣的盼望
[00:12:54.600 --> 00:12:55.600]  有這樣的信心
[00:12:55.600 --> 00:12:57.600]  你有沒有?
[00:12:57.600 --> 00:12:58.600]  在這些日子
[00:12:58.600 --> 00:13:01.600]  真的很難有盼望
[00:13:01.600 --> 00:13:05.600]  疫情真的很厲害
[00:13:05.600 --> 00:13:07.600]  很多長者離開我們
[00:13:07.600 --> 00:13:11.600]  一入醫院就不行了
[00:13:11.600 --> 00:13:16.600]  有很多事情在消息我們的盼望
[00:13:16.600 --> 00:13:19.600]  所以我們有很多理由去絕望
[00:13:19.600 --> 00:13:22.600]  失望、絕望
[00:13:22.600 --> 00:13:23.600]  事實上
[00:13:23.600 --> 00:13:26.600]  保羅也有很多理由去絕望
[00:13:26.600 --> 00:13:28.600]  我們在經文看到
[00:13:28.600 --> 00:13:32.600]  他真的很孤單
[00:13:32.600 --> 00:13:33.600]  第九節
[00:13:33.600 --> 00:13:35.600]  你要講緊到我這女兒來
[00:13:35.600 --> 00:13:39.600]  因為抵馬貪愛現今的世界
[00:13:39.600 --> 00:13:44.600]  已經離棄我往帖剎羅尼加去了
[00:13:44.600 --> 00:13:48.600]  格勒氏王家拉提去
[00:13:48.600 --> 00:13:52.600]  提多往達瑪泰去
[00:13:52.600 --> 00:13:53.600]  保羅說
[00:13:53.600 --> 00:13:55.600]  在我受審的時候
[00:13:55.600 --> 00:13:58.600]  沒有人為我辯護
[00:13:58.600 --> 00:14:04.600]  抵馬貪愛現今的世界離開了我
[00:14:04.600 --> 00:14:06.600]  其實在哥羅西書4章我們看到
[00:14:06.600 --> 00:14:08.600]  抵馬是和盧家一起
[00:14:08.600 --> 00:14:11.600]  和保羅一起曾經坐牢
[00:14:11.600 --> 00:14:14.600]  所以是同伴、同工
[00:14:14.600 --> 00:14:17.600]  但是這個抵馬貪愛的世界
[00:14:17.600 --> 00:14:19.600]  離棄保羅
[00:14:19.600 --> 00:14:21.600]  在其他文獻當中講到
[00:14:21.600 --> 00:14:25.600]  抵馬其實是充滿虛偽的
[00:14:25.600 --> 00:14:28.600]  他只是在討好保羅
[00:14:28.600 --> 00:14:31.600]  他扮得好像很喜歡保羅
[00:14:31.600 --> 00:14:33.600]  其實他是保羅的敵人
[00:14:33.600 --> 00:14:37.600]  所以這些人和剛才所講的
[00:14:37.600 --> 00:14:40.600]  好像保羅和很愛慕
[00:14:40.600 --> 00:14:42.600]  看到耶穌基督彰顯的人
[00:14:42.600 --> 00:14:47.600]  形成一個截然不同的對比
[00:14:47.600 --> 00:14:49.600]  他的愛心是假的
[00:14:49.600 --> 00:14:51.600]  他不是真的要等
[00:14:51.600 --> 00:14:55.600]  耶穌基督的臨在和彰顯
[00:14:55.600 --> 00:14:58.600]  當我們再留心經文的時候
[00:14:58.600 --> 00:15:03.600]  我們看到保羅不足下的孤獨
[00:15:03.600 --> 00:15:05.600]  十一節
[00:15:05.600 --> 00:15:08.600]  只有盧家在我女兒
[00:15:08.600 --> 00:15:12.600]  你來的時候把馬可帶來
[00:15:12.600 --> 00:15:17.600]  因為它在服侍上於我有益
[00:15:17.600 --> 00:15:22.600]  我在特羅亞留給家暴的那件外衣
[00:15:22.600 --> 00:15:26.600]  你來的時候要帶來
[00:15:26.600 --> 00:15:30.600]  那隻書也帶來
[00:15:30.600 --> 00:15:34.600]  特別是那幾卷羊皮的書
[00:15:34.600 --> 00:15:37.600]  保羅寫著盡量冬天來
[00:15:37.600 --> 00:15:39.600]  在冬天之前來
[00:15:39.600 --> 00:15:43.600]  幫我帶來那件斗篷
[00:15:43.600 --> 00:15:46.600]  牢房真的很冷
[00:15:46.600 --> 00:15:49.600]  如果那班人不是要先殺我的話
[00:15:49.600 --> 00:15:52.600]  我都會被凍死
[00:15:52.600 --> 00:15:57.600]  所以請帶來我的斗篷書和羊皮
[00:15:57.600 --> 00:16:01.600]  那些羊皮書可能是教會早期的著作
[00:16:01.600 --> 00:16:02.600]  或者是舊約
[00:16:02.600 --> 00:16:05.600]  甚至是保羅自己的一些書信
[00:16:05.600 --> 00:16:07.600]  保羅再看一次
[00:16:07.600 --> 00:16:09.600]  再聽這些故事
[00:16:09.600 --> 00:16:11.600]  看這些故事
[00:16:11.600 --> 00:16:14.600]  保羅又寫又這麼說
[00:16:14.600 --> 00:16:18.600]  他說:銅像亞歷山大害我
[00:16:18.600 --> 00:16:21.600]  亞歷山大給我很多的傷害
[00:16:21.600 --> 00:16:23.600]  不過神會回報他的
[00:16:23.600 --> 00:16:24.600]  十四節
[00:16:24.600 --> 00:16:27.600]  銅像亞歷山大多方的害我
[00:16:27.600 --> 00:16:30.600]  主必照他所行的報應他
[00:16:30.600 --> 00:16:33.600]  你也要防備他
[00:16:33.600 --> 00:16:37.600]  因為他極力抗拒我們的話
[00:16:37.600 --> 00:16:40.600]  我們不知道亞歷山大做過什麼
[00:16:40.600 --> 00:16:43.600]  他是不是保羅入獄的原因
[00:16:43.600 --> 00:16:45.600]  他是不是說了一些不真實的話
[00:16:45.600 --> 00:16:47.600]  傷害保羅呢
[00:16:47.600 --> 00:16:49.600]  他是不是敵黨傷害教會呢
[00:16:49.600 --> 00:16:51.600]  我們不知道
[00:16:51.600 --> 00:16:55.600]  不過我們知道他傷害保羅
[00:16:55.600 --> 00:16:57.600]  所以我們聽見保羅這樣說的時候
[00:16:57.600 --> 00:16:59.600]  我們表面來聽
[00:16:59.600 --> 00:17:03.600]  他很苦澀的,很苦澀的保羅先生
[00:17:03.600 --> 00:17:06.600]  在說這個亞歷山大傷害了我
[00:17:06.600 --> 00:17:10.600]  神會懲罰他的
[00:17:10.600 --> 00:17:12.600]  當我們聽得清楚一點
[00:17:12.600 --> 00:17:13.600]  看得清楚一點
[00:17:13.600 --> 00:17:15.600]  感受多一點的時候
[00:17:15.600 --> 00:17:19.600]  或者我們感受到其中一個更深的意思
[00:17:19.600 --> 00:17:21.600]  保羅的意思就是說
[00:17:21.600 --> 00:17:25.600]  現在不是復仇的時間
[00:17:25.600 --> 00:17:28.600]  現在是盼望的時間
[00:17:28.600 --> 00:17:33.600]  保羅知道提摩泰會很著緊這位老師傅
[00:17:33.600 --> 00:17:38.600]  所以當保羅受到亞歷山大的傷害的時候
[00:17:38.600 --> 00:17:40.600]  提摩泰一定是不喜歡亞歷山大的
[00:17:40.600 --> 00:17:44.600]  甚至會憤恨,甚至會報復
[00:17:44.600 --> 00:17:47.600]  保羅告訴提摩泰
[00:17:47.600 --> 00:17:49.600]  神會照顧這件事
[00:17:49.600 --> 00:17:52.600]  所以提摩泰你不要管這件事
[00:17:52.600 --> 00:17:55.600]  提摩泰你不需要試圖解決這個問題
[00:17:55.600 --> 00:17:58.600]  神會對付亞歷山大
[00:17:58.600 --> 00:18:03.600]  當然有些事情不對的時候
[00:18:03.600 --> 00:18:06.600]  你和我真的要處理的
[00:18:06.600 --> 00:18:08.600]  要解決的
[00:18:08.600 --> 00:18:13.600]  我們的信仰其實都要求我們要解決這些問題
[00:18:13.600 --> 00:18:15.600]  不是叫我們避開的
[00:18:15.600 --> 00:18:19.600]  但是神的智慧也要求我們去辨別
[00:18:19.600 --> 00:18:21.600]  去辨識
[00:18:21.600 --> 00:18:26.600]  在什麼時候是你和我可以做得到去修復的
[00:18:26.600 --> 00:18:31.600]  哪些時候是留給神去做的
[00:18:31.600 --> 00:18:36.600]  有些時候當我們想把事情搞好
[00:18:36.600 --> 00:18:41.600]  你和我經歷的事情比你和我搞得更和
[00:18:41.600 --> 00:18:43.600]  有些錯誤
[00:18:43.600 --> 00:18:47.600]  你和我沒有能力去改正
[00:18:47.600 --> 00:18:52.600]  只有神才能改正
[00:18:52.600 --> 00:19:00.600]  所以保羅說提摩泰不需要管這件事
[00:19:00.600 --> 00:19:03.600]  我們只要對神有盼望
[00:19:03.600 --> 00:19:09.600]  相信神會糾正我們無能為力糾正的事
[00:19:09.600 --> 00:19:15.600]  所以看到保羅沒有對神絕望
[00:19:15.600 --> 00:19:20.600]  保羅也沒有憤恨
[00:19:46.600 --> 00:19:52.600]  所以原來保羅臨別的遺言是
[00:19:52.600 --> 00:19:55.600]  永遠永遠的榮耀神
[00:19:55.600 --> 00:19:58.600]  保羅的優先次序是什麼
[00:19:58.600 --> 00:20:00.600]  是耶穌基督的福音
[00:20:00.600 --> 00:20:01.600]  耶穌基督的應許
[00:20:01.600 --> 00:20:04.600]  耶穌基督的榮耀
[00:20:04.600 --> 00:20:06.600]  所以保羅離世的時候
[00:20:06.600 --> 00:20:11.600]  他發出這樣的讚美的聲音
[00:20:11.600 --> 00:20:17.600]  所以保羅為什麼可以這麼有盼望呢
[00:20:17.600 --> 00:20:19.600]  從另一個角度去想
[00:20:19.600 --> 00:20:23.600]  他的盼望是因為他記得
[00:20:23.600 --> 00:20:28.600]  你沒有盼望是因為你不記得
[00:20:28.600 --> 00:20:32.600]  保羅不是天真的不是傻的
[00:20:32.600 --> 00:20:36.600]  他記得他過去受到種種的痛苦
[00:20:36.600 --> 00:20:41.600]  他記得亞歷山大這班人
[00:20:41.600 --> 00:20:44.600]  底馬在他做CLE的時候
[00:20:44.600 --> 00:20:46.600]  連同一班其他的同工
[00:20:46.600 --> 00:20:51.600]  都丟棄他甚至攻擊他
[00:20:51.600 --> 00:20:57.600]  但保羅都記得一些人愛他幫助他
[00:20:57.600 --> 00:20:59.600]  他記得他們的名字
[00:20:59.600 --> 00:21:06.600]  十一節 只有路加在我這裏
[00:21:06.600 --> 00:21:08.600]  你來的時候把馬可帶來
[00:21:08.600 --> 00:21:11.600]  因為他在服事上於我有益
[00:21:11.600 --> 00:21:14.600]  十九節 請向伯基拉 阿居拉
[00:21:14.600 --> 00:21:18.600]  和阿尼釋弗一家的人問安
[00:21:18.600 --> 00:21:22.600]  以拉多在哥林多住下了
[00:21:22.600 --> 00:21:25.600]  特羅非摩病了
[00:21:25.600 --> 00:21:28.600]  我把他留在米利都
[00:21:28.600 --> 00:21:32.600]  你要趕緊在冬天以前到我這裏來
[00:21:32.600 --> 00:21:37.600]  有布羅 布田 尼盧 格魯底亞
[00:21:37.600 --> 00:21:43.600]  和眾弟兄姊妹都向你問安
[00:21:43.600 --> 00:21:47.600]  保羅就說路加是和我一起的
[00:21:47.600 --> 00:21:53.600]  路加沒有因為我坐牢被告以我為羞恥
[00:21:53.600 --> 00:21:58.600]  他沒有因為羅馬的政權害怕我
[00:21:58.600 --> 00:22:00.600]  路加是很勇敢的
[00:22:00.600 --> 00:22:03.600]  他給我生命的力量
[00:22:03.600 --> 00:22:05.600]  還有馬可
[00:22:05.600 --> 00:22:09.600]  馬可曾經和保羅一起坐牢
[00:22:09.600 --> 00:22:12.600]  在早期傳福音的時候
[00:22:12.600 --> 00:22:14.600]  就是保羅和巴拿巴
[00:22:14.600 --> 00:22:16.600]  在馬可的問題上鬧翻了
[00:22:16.600 --> 00:22:20.600]  因為保羅認為馬可這個年輕人是不行的
[00:22:20.600 --> 00:22:21.600]  不可信的
[00:22:21.600 --> 00:22:23.600]  看他樣子都不成熟的
[00:22:23.600 --> 00:22:26.600]  但後來他們達到和解
[00:22:26.600 --> 00:22:30.600]  所以這段時間保羅就叫提摩太
[00:22:30.600 --> 00:22:34.600]  請馬可來探望他
