
[00:00:00.000 --> 00:00:02.280]  使命之神 使命之民
[00:02:50.080 --> 00:02:53.200]  我們的分別為聖是在耶穌基督裡面
[00:02:53.200 --> 00:02:55.320]  第二個特質我們剛才已經說了
[00:02:55.320 --> 00:02:56.920]  就是在耶穌基督裡面
[00:02:56.920 --> 00:02:59.360]  我們是從這個罪惡的世界
[00:02:59.360 --> 00:03:03.240]  從這個黑暗混沌的地方被分別出來
[00:03:03.240 --> 00:03:04.040]  第三
[00:03:04.040 --> 00:03:06.480]  我們分別出來的原因
[00:03:06.480 --> 00:03:08.720]  是因為我們要服侍上帝
[00:03:08.720 --> 00:03:10.400]  我們再不屬於這個世界
[00:03:10.400 --> 00:03:12.600]  甚至我們再不屬於我們自己
[00:03:12.600 --> 00:03:16.400]  我們現在有一個完全嶄新的服侍對象
[00:03:16.400 --> 00:03:18.080]  我們要服侍上帝
[00:03:18.080 --> 00:03:19.400]  正如保羅自己說
[00:03:19.400 --> 00:03:21.880]  我再不是我自己的自由身
[00:03:21.880 --> 00:03:24.280]  我是耶穌基督的僕人
[00:03:24.280 --> 00:03:26.440]  我是耶穌基督的奴隸
[00:03:26.440 --> 00:03:28.520]  我已經被分別為聖
[00:03:28.520 --> 00:03:30.840]  我這生人只有一個主人
[00:03:30.840 --> 00:03:33.920]  就是主耶穌基督
[00:03:33.920 --> 00:03:37.840]  保羅寫給在菲律賓的眾聖徒
[00:03:37.840 --> 00:03:40.800]  但是這裡說到他在眾聖徒當中
[00:03:40.800 --> 00:03:44.560]  他尤其是寫給在菲律賓裡面的
[00:03:44.560 --> 00:03:47.200]  諸位監督和執事
[00:03:47.200 --> 00:03:50.160]  英文是Overseers and Deacons
[00:03:50.160 --> 00:03:52.680]  這裡所說的監督和執事
[00:03:52.680 --> 00:03:54.240]  可能對於我們來說
[00:03:54.240 --> 00:03:58.160]  等於我們教會裡面的執事和執委
[00:03:58.160 --> 00:04:00.200]  他們是聖徒的一部分
[00:04:00.200 --> 00:04:01.160]  他們都是聖徒
[00:04:01.160 --> 00:04:04.320]  他們不是非聖徒、聖徒以外的一班人
[00:04:04.320 --> 00:04:08.160]  但是他們在聖徒當中有特蒙揀選
[00:04:08.160 --> 00:04:10.920]  成為眾人、眾聖徒當中的
[00:04:10.920 --> 00:04:14.400]  屬靈的領袖和典範
[00:04:14.400 --> 00:04:16.240]  這件事對於我們教會來說
[00:04:16.240 --> 00:04:18.040]  是特別有意義的
[00:04:18.040 --> 00:04:20.520]  因為如果你知道我們教會剛剛
[00:04:20.520 --> 00:04:24.520]  完成了兩年一度的堂會選舉
[00:04:24.520 --> 00:04:27.360]  過了年新一屆的開始的時候
[00:04:27.360 --> 00:04:29.960]  我們有一個新的堂主席
[00:04:29.960 --> 00:04:32.120]  我們有一個新的堂父主席
[00:04:32.120 --> 00:04:34.120]  我們有一個新的師父
[00:04:34.120 --> 00:04:38.120]  我們還有一個舊的書記
[00:04:38.120 --> 00:04:42.040]  還有一群新加入的年輕的執委
[00:04:42.040 --> 00:04:43.760]  保羅寫的這封信
[00:04:43.760 --> 00:04:46.000]  是特別為我們的堂會
[00:04:46.000 --> 00:04:48.920]  為我們的執事、執委所寫
[00:04:48.920 --> 00:04:53.120]  而我講這一篇也都是特別為我們的堂會
[00:04:53.120 --> 00:04:56.920]  為我們的執事、執委所講的
[00:04:56.920 --> 00:04:58.840]  講到這裡我不知道你知不知道
[00:04:58.840 --> 00:05:01.120]  這封信令人驚訝的地方
[00:05:01.120 --> 00:05:03.520]  是因為當保羅寫這封信的時候
[00:05:03.520 --> 00:05:06.160]  他已經在羅馬的監獄
[00:05:06.160 --> 00:05:08.440]  我們相信他已經坐了兩年
[00:05:08.440 --> 00:05:12.840]  而他很快就會收到他最後的判決
[00:05:12.840 --> 00:05:14.960]  但是在這個當中你發現
[00:05:14.960 --> 00:05:18.160]  菲勒比書不單止保羅一點都不懼怕
[00:05:18.160 --> 00:05:20.200]  相反在菲勒比書裏面
[00:05:20.200 --> 00:05:23.200]  保羅是充滿著喜樂
[00:05:23.200 --> 00:05:28.200]  他由一開始已經在講他自己的使命的宣言
[00:05:28.200 --> 00:05:29.920]  菲勒比書第一章第20節
[00:05:29.920 --> 00:05:32.440]  保羅說無論是生是死
[00:05:32.440 --> 00:05:36.200]  總要讓基督在我身上照常顯大
[00:05:36.200 --> 00:05:40.560]  21節因為我活著就是基督死了就有益處
[00:05:40.560 --> 00:05:43.880]  23節他說我活在兩難之間
[00:05:43.880 --> 00:05:47.720]  我情願快快離世與基督同在
[00:05:47.720 --> 00:05:49.480]  因為這是好得無比
[00:05:49.480 --> 00:05:53.520]  然而我為了你們菲勒比人的肉身
[00:05:53.520 --> 00:05:55.160]  我更想活下去
[00:05:55.160 --> 00:05:57.120]  保羅很想活下去
[00:05:57.120 --> 00:06:00.200]  而從教會歷史裏面我們知道他還有幾年
[00:06:00.200 --> 00:06:04.440]  他被放出來他有機會再回到菲勒比的教會
[00:06:04.440 --> 00:06:07.720]  保羅想活下去不是因為他怕死
[00:06:07.720 --> 00:06:08.920]  保羅想活下去
[00:06:08.920 --> 00:06:13.600]  因為他想再次回到他建立的教會當中
[00:06:13.600 --> 00:06:15.280]  將更好的教導
[00:06:15.280 --> 00:06:19.120]  將更多的屬靈益處帶到他們當中
[00:06:19.120 --> 00:06:22.800]  保羅尤其是很想回去菲勒比的教會
[00:06:22.800 --> 00:06:24.800]  第一章第三節保羅這樣說
[00:06:24.800 --> 00:06:28.800]  我每逢想念你們就感謝我的上帝
[00:06:28.800 --> 00:06:31.280]  每逢為你們眾人祈求的時候
[00:06:31.280 --> 00:06:34.720]  總是歡歡喜喜地祈求
[00:06:34.720 --> 00:06:38.360]  如果你有機會看完新約聖經裏面所有保羅的書信
[00:06:38.360 --> 00:06:43.520]  你會覺得保羅不是經常可以這樣去稱讚
[00:06:43.520 --> 00:06:46.040]  或者以喜樂開始他那封信的
[00:06:46.040 --> 00:06:48.200]  你有機會去看看加拉太書
[00:06:48.200 --> 00:06:50.280]  你有機會去看看多倫多
[00:06:50.280 --> 00:06:55.160]  你就會知道保羅有時候很激氣地開始他那封信的
[00:06:55.160 --> 00:06:56.040]  但這裏不是
[00:06:56.040 --> 00:06:59.560]  保羅是以稱讚以喜樂開始
[00:06:59.560 --> 00:07:02.960]  因為菲勒比是一個卑鄙尋常的教會
[00:07:02.960 --> 00:07:05.640]  保羅喜悅的原因是因為
[00:07:05.640 --> 00:07:09.400]  菲勒比教會在福音的使命上
[00:07:09.400 --> 00:07:13.840]  由起初就是與保羅同心的合二
[00:07:13.840 --> 00:07:16.360]  菲勒比書第一章第五節這樣說
[00:07:16.360 --> 00:07:19.400]  因為從第一天直到如今
[00:07:19.400 --> 00:07:23.440]  你們都同心合二的興旺福音
[00:07:23.440 --> 00:07:28.840]  他們怎樣與保羅一起在福音上面同心合二
[00:07:28.840 --> 00:07:31.920]  我們一起看第四章第十五節
[00:07:31.920 --> 00:07:35.040]  菲勒比書第四章第十五節保羅這樣說
[00:07:35.040 --> 00:07:38.160]  我開始傳福音離開馬其頓
[00:07:38.160 --> 00:07:40.560]  馬其頓是菲勒比的所在地
[00:07:40.560 --> 00:07:42.240]  離開馬其頓的時候
[00:07:42.240 --> 00:07:46.560]  在收支上面你就開始與我分擔
[00:07:46.560 --> 00:07:50.600]  他們在經濟上大大的支持保羅
[00:07:50.600 --> 00:07:56.440]  甚至當其他教會還未開始支持保羅的使命的時候
[00:07:56.440 --> 00:08:00.920]  他們已經在收支上面與保羅有份
[00:08:00.920 --> 00:08:02.200]  不單止是這樣
[00:08:02.200 --> 00:08:03.560]  如果你繼續看菲勒比書
[00:08:03.560 --> 00:08:06.960]  你會發現當保羅後來在耶路撒冷被捕
[00:08:06.960 --> 00:08:09.160]  然後他上訴去凱撒
[00:08:09.160 --> 00:08:10.440]  被帶到羅馬
[00:08:10.440 --> 00:08:12.040]  在羅馬受審
[00:08:12.040 --> 00:08:15.200]  住了被軟禁兩年的當中
[00:08:15.200 --> 00:08:19.760]  菲勒比教會差派了一個弟兄叫做以巴弗提
[00:08:19.760 --> 00:08:24.840]  以巴弗提來到羅馬去供應保羅生活上的需要
[00:08:24.840 --> 00:08:28.440]  以巴弗提成為保羅患難中的兄弟
[00:08:28.440 --> 00:08:31.720]  他的同工、他的戰友
[00:08:31.720 --> 00:08:35.080]  這班菲勒比的弟兄姊妹
[00:08:35.080 --> 00:08:37.920]  他們熱心、他們慷慨
[00:08:37.920 --> 00:08:41.160]  而他們的熱心和慷慨是如此的出眾
[00:08:41.160 --> 00:08:43.160]  到一個地步之前
[00:08:43.160 --> 00:08:44.760]  在哥倫多後書裏面
[00:08:44.760 --> 00:08:51.360]  保羅已經特意的將他們的榜樣呈現在哥倫教會的面前
[00:08:51.360 --> 00:08:53.000]  我想帶你回去看看
[00:08:53.000 --> 00:08:55.720]  這是一個早一點的書信
[00:08:55.720 --> 00:08:59.560]  哥倫多後書第八章第一節
[00:08:59.560 --> 00:09:05.720]  「我們要把上帝賜給馬其頓宗教會的恩惠告訴你們」
[00:09:05.720 --> 00:09:09.560]  我不知道你還記不記得在《紹行傳》第十六章裏面
[00:09:09.560 --> 00:09:10.960]  馬其頓的意象
[00:09:10.960 --> 00:09:13.440]  我曾經講過這篇道
[00:09:13.440 --> 00:09:17.000]  講到當時保羅是想去亞洲傳福音
[00:09:17.000 --> 00:09:21.160]  現意聖靈帶領他有一個馬其頓人的意象
[00:09:21.160 --> 00:09:23.760]  於是他去了馬其頓
[00:09:23.760 --> 00:09:25.160]  他去了歐洲
[00:09:25.160 --> 00:09:26.960]  在聖靈的帶領之下
[00:09:26.960 --> 00:09:31.160]  保羅在歐洲大陸見了第一間的基督教會是誰
[00:09:31.160 --> 00:09:32.480]  就是菲律賓
[00:09:32.480 --> 00:09:38.040]  菲律賓的教會是在歐洲大陸上的第一個基督教會
[00:09:38.040 --> 00:09:43.360]  於是當保羅講到上帝給馬其頓宗教會的恩賜的時候
[00:09:43.360 --> 00:09:46.960]  你應該馬上想到是菲律賓的教會
[00:09:46.960 --> 00:09:48.080]  這個恩賜是甚麼
[00:09:48.080 --> 00:09:52.640]  我想你很留心看看菲律賓教會的見證
[00:09:52.640 --> 00:09:54.560]  第八章第二節
[00:09:54.560 --> 00:09:58.960]  「他們在患難中受大考驗的時候
[00:09:58.960 --> 00:10:00.760]  仍然滿有喜樂
[00:10:00.760 --> 00:10:08.120]  在極度貧窮中還格外顯出他們樂觀的慷慨」
[00:10:08.120 --> 00:10:09.240]  他們的見證是甚麼
[00:10:09.240 --> 00:10:13.600]  他們的見證是患難、考驗中滿有喜樂
[00:10:13.600 --> 00:10:20.040]  他們的見證是極度貧窮當中格外的慷慨
[00:10:20.040 --> 00:10:26.320]  這是一個何等奇妙、何等奇異的一種見證
[00:10:26.320 --> 00:10:28.480]  當我們進入2020年的時候
[00:10:28.480 --> 00:10:31.520]  我想香港有很多的教會都有少許慷慨
[00:10:31.520 --> 00:10:35.800]  他們慷慨今年的奉獻收入
[00:10:35.800 --> 00:10:37.600]  應該不會比往年好的
[00:10:37.600 --> 00:10:38.680]  一定會減低的
[00:10:38.680 --> 00:10:40.960]  我相信我們教會都有這樣的擔心
[00:10:40.960 --> 00:10:43.040]  而當我們回到聖經的時候
[00:10:43.040 --> 00:10:45.360]  聖經說你不要懼怕
[00:10:45.360 --> 00:10:45.960]  為甚麼
[00:10:45.960 --> 00:10:48.480]  因為如果你的教會是使命教會來說
[00:10:48.480 --> 00:10:49.840]  你根本害怕都不用害怕
[00:10:49.840 --> 00:10:52.360]  原來使命教會有一個特質
[00:10:52.360 --> 00:10:54.560]  就是無論社會多麼動盪
[00:10:54.560 --> 00:10:56.920]  經濟多麼低迷都好
[00:10:56.920 --> 00:11:01.720]  只有更多的喜樂、更多的慷慨
[00:11:01.720 --> 00:11:03.440]  你想都沒有想過
[00:11:03.440 --> 00:11:07.880]  其實那個關鍵不是經濟的狀況
[00:11:07.880 --> 00:11:11.760]  關鍵是你的教會是不是一個使命的教會
[00:11:11.760 --> 00:11:14.400]  如果你是使命的教會
[00:11:14.400 --> 00:11:19.920]  在貧窮當中亦都可以顯出額外的慷慨
[00:11:19.920 --> 00:11:21.840]  這個是不可思議的事情
[00:11:21.840 --> 00:11:23.080]  但寶德還沒說完
[00:11:23.080 --> 00:11:26.360]  說不多後書第八章第三節
[00:11:26.360 --> 00:11:29.600]  我可以證明他們是按照能力
[00:11:29.600 --> 00:11:33.040]  而且超過了能力來捐獻
[00:11:33.040 --> 00:11:35.600]  主動再三懇求我們
[00:11:35.600 --> 00:11:40.640]  准他們在這供給聖徒的善事上有份
[00:11:40.640 --> 00:11:44.960]  我不知道你有沒有聽過背後歷史的一個背景
[00:11:44.960 --> 00:11:47.040]  如果你回到史學行傳第十一章
[00:11:47.040 --> 00:11:50.080]  你知道當時保羅還在安提安
[00:11:50.080 --> 00:11:53.480]  有一個先知他由耶路撒冷上去安提安
[00:11:53.480 --> 00:11:54.560]  他做了一個預言
[00:11:54.560 --> 00:11:58.880]  就是說普天下將會有一個大災荒、大饑荒
[00:11:58.880 --> 00:12:01.280]  尤其是在耶路撒冷的饑荒
[00:12:01.280 --> 00:12:04.400]  於是當時眾仕徒、門徒決定
[00:12:04.400 --> 00:12:08.480]  他們要各人出自己的力量去供給
[00:12:08.480 --> 00:12:11.640]  在耶路撒冷、猶大的弟兄姊妹
[00:12:11.640 --> 00:12:15.440]  尤其是那些貧窮的人去捐書給他們
[00:12:15.440 --> 00:12:19.080]  於是他們派了保羅、派了巴拿巴
[00:12:19.080 --> 00:12:21.160]  去宗教會那裏呼籲
[00:12:21.160 --> 00:12:24.960]  要求他們一起參與捐獻
[00:12:24.960 --> 00:12:28.320]  而保羅來到哥倫多的教會
[00:12:28.320 --> 00:12:31.840]  保羅想哥倫多教會去捐錢
[00:12:31.840 --> 00:12:34.080]  哥倫多教會捐不捐?
[00:12:34.080 --> 00:12:36.360]  捐,捐少少
[00:12:36.360 --> 00:12:40.440]  你發現哥倫多教會是很有問題的教會
[00:12:40.440 --> 00:12:43.240]  如果你和菲律賓教會相比
[00:12:43.240 --> 00:12:45.400]  哥倫多教會是很富有的教會
[00:12:45.400 --> 00:12:47.960]  哥倫多教會是很多資源的教會
[00:12:47.960 --> 00:12:52.800]  但是哥倫多教會的特色就是自私小家
[00:12:52.800 --> 00:12:57.680]  他們經常去嘈自己誰的位置比較高
[00:12:57.680 --> 00:12:58.880]  誰有錢
[00:12:58.880 --> 00:13:00.960]  他在眾人面前揮霍
[00:13:00.960 --> 00:13:04.480]  哥倫多是一個這樣的教會
[00:13:04.480 --> 00:13:08.920]  於是保羅將菲律賓教會擺在他們面前
[00:13:08.920 --> 00:13:10.720]  你看看別人的教會
[00:13:10.720 --> 00:13:13.600]  我告訴他們,他們已經超出了能力
[00:13:13.600 --> 00:13:15.360]  我叫他們夠了,夠了
[00:13:15.360 --> 00:13:16.600]  不需要再比
[00:13:16.600 --> 00:13:19.440]  他們仍然再三的懇求我們
[00:13:19.440 --> 00:13:24.760]  希望我們在這件事上有份
[00:13:24.760 --> 00:13:26.120]  我覺得我們都可以問一下
[00:13:26.120 --> 00:13:29.080]  在新的一年開始的時候
[00:13:29.080 --> 00:13:32.040]  我們的工美堂和哥倫多的教會
[00:13:32.040 --> 00:13:34.400]  或者是菲律賓的教會
[00:13:34.400 --> 00:13:37.040]  和哪間教會比較相似
[00:13:37.040 --> 00:13:39.400]  我們是一個貧窮的教會
[00:13:39.400 --> 00:13:41.480]  還是我們是一個富有的教會
[00:13:41.480 --> 00:13:43.000]  我們是一個沒有資源的教會
[00:13:43.000 --> 00:13:45.800]  還是一個超多資源的教會
[00:13:45.800 --> 00:13:46.880]  我相信大家都會說
[00:13:46.880 --> 00:13:48.360]  我們是近哥倫多教會
[00:13:48.360 --> 00:13:49.400]  現在我再問
[00:13:49.400 --> 00:13:51.800]  我們是近菲律賓教會
[00:13:51.800 --> 00:13:53.920]  還是近哥倫多教會
[00:13:53.920 --> 00:13:56.680]  我們是額外的慷慨
[00:13:56.680 --> 00:14:00.200]  還是有所保留
[00:14:00.200 --> 00:14:03.080]  我們很值得在新的一年問我們
[00:14:03.080 --> 00:14:07.400]  我們是哪一種的教會
[00:14:07.400 --> 00:14:08.280]  保羅告訴我們
[00:14:08.280 --> 00:14:11.040]  菲律賓教會之所以慷慨
[00:14:11.040 --> 00:14:12.840]  不是因為他們有錢
[00:14:12.840 --> 00:14:15.480]  他們的慷慨是因為他們
[00:14:15.480 --> 00:14:19.320]  由手到腳都是一個使命的教會
[00:14:19.320 --> 00:14:23.080]  他們全心全意投入基督教會的建立
[00:14:23.080 --> 00:14:26.200]  他們全心全意投入福音
[00:14:26.200 --> 00:14:28.440]  基督福音的宣講
[00:14:28.440 --> 00:14:30.880]  他們活著不為他們自己
[00:14:30.880 --> 00:14:33.960]  他們活著單單是侍奉上帝
[00:14:33.960 --> 00:14:35.800]  為著福音的緣故
[00:14:35.800 --> 00:14:37.960]  他們是真正的聖徒
[00:14:37.960 --> 00:14:40.200]  被分別為聖服侍上帝
[00:14:40.200 --> 00:14:44.280]  他們是名副其實的聖徒
[00:14:44.280 --> 00:14:46.400]  於是保羅為他們感恩
[00:14:46.400 --> 00:14:49.520]  保羅也確信他們屬靈的狀況
[00:14:49.520 --> 00:14:53.080]  我們回來試菲律賓書第一章
[00:14:53.080 --> 00:14:53.920]  第一章第六節
[00:14:53.920 --> 00:14:55.440]  保羅說我深信
[00:14:55.440 --> 00:14:58.560]  我想保羅不是每一間教會都可以這樣說
[00:14:58.560 --> 00:15:00.120]  但是對於菲律賓的教會
[00:15:00.120 --> 00:15:01.800]  保羅說我深信
[00:15:01.800 --> 00:15:05.680]  那在你們心裡動了美好工作的
[00:15:05.680 --> 00:15:09.480]  到了耶穌基督的日子必完成這工
[00:15:09.480 --> 00:15:14.520]  我以基督耶穌的心腸切切地賞念你們眾人
[00:15:14.520 --> 00:15:16.880]  保羅說在你們的生命裏面
[00:15:16.880 --> 00:15:20.960]  我已經見到上帝美好的工作
[00:15:20.960 --> 00:15:23.840]  然而那個工作已經那麼美好
[00:15:23.840 --> 00:15:25.240]  只是一個開始
[00:15:25.240 --> 00:15:27.760]  上帝還未完成他的工作
[00:15:27.760 --> 00:15:29.680]  上帝會繼續的工作
[00:15:29.680 --> 00:15:32.560]  菲律賓的教會會繼續的前進
[00:15:32.560 --> 00:15:37.800]  而保羅說我會繼續為你們禱告
[00:15:37.800 --> 00:15:41.160]  這個帶我們進入今天這篇道的戲玉
[00:15:41.160 --> 00:15:47.800]  就是保羅為菲律賓人的教會的一個祈禱
[00:15:47.800 --> 00:15:50.680]  菲律賓書第一章第九節這樣說
[00:15:50.680 --> 00:15:56.280]  我所禱告的就是要你們的愛心不斷地增長
[00:15:56.280 --> 00:16:01.960]  保羅說我所禱告的在希臘的原文裏面是一個現在式
[00:16:01.960 --> 00:16:04.960]  就是等於英文的現在進行式
[00:16:04.960 --> 00:16:06.760]  Presence Continuous Ten
[00:16:06.760 --> 00:16:10.000]  就是說保羅說的他不是說我所禱告的
[00:16:10.000 --> 00:16:13.760]  是我為你祈禱一次
[00:16:13.760 --> 00:16:16.600]  有沒有試過有些人說他會幫你祈禱
[00:16:16.600 --> 00:16:18.400]  接著第二天早上WhatsApp你說
[00:16:18.400 --> 00:16:20.320]  I prayed it for you
[00:16:20.320 --> 00:16:20.800]  什麼意思
[00:16:20.800 --> 00:16:23.040]  我已經今早為你祈禱一次了
[00:16:23.040 --> 00:16:23.880]  完工了
[00:16:23.880 --> 00:16:25.000]  Check off了
[00:16:25.000 --> 00:16:26.160]  保羅不是這樣說
[00:16:26.160 --> 00:16:29.280]  保羅說我不斷地為你祈禱
[00:16:29.280 --> 00:16:31.040]  I keep praying for you
[00:16:31.040 --> 00:16:32.640]  所以這個更好的反應
[00:16:32.640 --> 00:16:34.040]  保羅不是我所禱告的
[00:16:34.040 --> 00:16:36.880]  我所不斷禱告的
[00:16:36.880 --> 00:16:43.240]  有沒有發現他的不斷禱告和他們愛心不斷增長是平衡的
[00:16:43.240 --> 00:16:49.120]  我所不斷禱告的是你們會不斷地增長
[00:16:49.120 --> 00:16:52.640]  不斷增長的項目是什麼
[00:16:52.640 --> 00:16:59.040]  是你們教會的財力、人力不斷地增長
[00:16:59.040 --> 00:16:59.760]  不是
[00:16:59.760 --> 00:17:06.320]  是你們的愛心不斷地增長
[00:17:06.320 --> 00:17:09.680]  在這裡保羅用了一個希臘文叫做Agape
[00:17:09.680 --> 00:17:11.160]  我想大家都會知道
[00:17:11.160 --> 00:17:16.120]  在聖經裡面有好幾個希臘文是用作愛
[00:17:16.120 --> 00:17:18.840]  而當你想起Agape的時候
[00:17:18.840 --> 00:17:26.600]  我們會想到新約聖經裡面常用去形容上帝對罪人的大愛
[00:17:26.600 --> 00:17:29.400]  Agape是上帝對罪人的大愛
[00:17:29.400 --> 00:17:32.560]  Agape是耶穌基督十字架的大愛
[00:17:32.560 --> 00:17:37.640]  Agape也代表了基督徒怎樣去回應上帝的大愛
[00:17:37.640 --> 00:17:41.480]  是我們對上帝大愛的一種迴響
[00:17:41.480 --> 00:17:45.240]  在眾多關於Agape的經文裡面
[00:17:45.240 --> 00:17:49.880]  我想有兩段聖經特別是令我心動的
[00:17:49.880 --> 00:17:52.760]  第一個是羅馬書第五章八節
[00:17:52.760 --> 00:17:53.560]  保羅這樣說
[00:17:53.560 --> 00:17:56.920]  他說唯有基督在我們還作罪人的時候
[00:17:56.920 --> 00:18:00.000]  為我們死了上帝的Agape
[00:18:00.000 --> 00:18:05.160]  上帝的愛就此在為我們顯明了
[00:18:05.160 --> 00:18:09.560]  上帝的愛在什麼上面顯明給我們聽
[00:18:09.560 --> 00:18:12.040]  是不是我們平安度過了一年
[00:18:12.040 --> 00:18:14.200]  是不是我們身體健康
[00:18:14.200 --> 00:18:16.200]  是不是我們財源廣進
[00:18:16.200 --> 00:18:16.960]  不是
[00:18:16.960 --> 00:18:19.760]  上帝的Agape在十字架上
[00:18:19.760 --> 00:18:23.960]  當我們還作罪人的時候
[00:18:23.960 --> 00:18:27.640]  上帝差遣祂的獨生子為我們死
[00:18:27.640 --> 00:18:32.880]  上帝的Agape在此就向我們顯明了
[00:18:32.880 --> 00:18:36.040]  第二段聖經是約翰一書第四章
[00:18:36.040 --> 00:18:38.160]  我想大家都很熟悉這段聖經
[00:18:38.160 --> 00:18:40.680]  不是我們Agape上帝
[00:18:40.680 --> 00:18:44.160]  而是上帝Agape我們差遣祂的兒子
[00:18:44.160 --> 00:18:46.960]  為我們的罪作了屬罪制
[00:18:46.960 --> 00:18:48.960]  這就是Agape我們
[00:18:48.960 --> 00:18:52.320]  Agape因為上帝先Agape我們
[00:18:52.320 --> 00:18:55.440]  你明不明白
[00:18:55.440 --> 00:19:00.440]  我們愛是因為上帝先愛我們
[00:19:00.440 --> 00:19:03.320]  我們之所以可以Agape
[00:19:03.320 --> 00:19:08.200]  完全是因為上帝先Agape了我們
[00:19:08.200 --> 00:19:12.160]  沒有上帝的愛我們不知道怎樣去愛
[00:19:12.160 --> 00:19:16.040]  沒有上帝的愛我們根本沒有這個愛心的種子
[00:19:16.040 --> 00:19:22.440]  在我們生命裏面可以有愛心的成長
