
[00:00:00.000 --> 00:00:05.040]  好,今天就跟大家講一個題目,好像很深
[00:04:33.000 --> 00:04:37.160]  就是說在美國,每24個美國人
[00:04:37.160 --> 00:04:44.880]  就有一個人在過去一年,曾經很認真地想過要自殺
[00:04:44.880 --> 00:04:50.160]  而18到25歲這個年齡層的比例
[00:04:50.160 --> 00:04:54.080]  就更加驚人了,大概每10個年輕人
[00:04:54.080 --> 00:05:00.360]  是每10個年輕人,有一個認真想過要自殺
[00:05:00.360 --> 00:05:02.480]  當然除此之外
[00:05:02.480 --> 00:05:06.640]  還有一個好像我們思考的一個發言
[00:05:06.640 --> 00:05:09.760]  大家知不知道自殺率最高的年齡層是什麼人呢?
[00:05:09.760 --> 00:05:14.120]  這條講給你聽,下一章應該是
[00:05:14.120 --> 00:05:17.080]  自殺率年齡層最高的呢?
[00:05:17.080 --> 00:05:20.280]  我還沒到,是85歲以上
[00:05:20.280 --> 00:05:24.680]  不知道我們當中有沒有少數呢?我相信是85歲以上
[00:05:24.680 --> 00:05:26.600]  大概那些是什麼人呢?
[00:05:26.600 --> 00:05:29.040]  通常都是隻有自己一個人
[00:05:29.040 --> 00:05:33.720]  家裏人都走了,或者年老多病那些
[00:05:33.720 --> 00:05:37.840]  但是知不知道第二個最高自殺的年齡層是什麼人呢?
[00:05:37.840 --> 00:05:45.160]  是幾多歲?越來越年輕,是10到24歲
[00:05:45.160 --> 00:05:48.760]  如果大家看到這些數據,這些資料的時候
[00:05:48.760 --> 00:05:54.200]  我不知道你們有什麼看法,有什麼感覺
[00:05:54.200 --> 00:05:57.560]  你怎麼去解讀這些數據
[00:05:57.560 --> 00:06:00.280]  如果你問我的話,最簡單的一個
[00:06:00.280 --> 00:06:04.240]  你問我爲什麼的話,原來在美國
[00:06:04.240 --> 00:06:09.600]  這個是很多人以爲可以發夢成功的地方
[00:06:09.600 --> 00:06:12.640]  有很多人是生活得不開心
[00:06:12.640 --> 00:06:15.520]  有很多人生活得不快樂
[00:06:15.520 --> 00:06:20.240]  甚至是想過要自殺,離開這個世界
[00:06:20.240 --> 00:06:24.320]  究其原因呢,我很同意Victor Frank
[00:06:24.320 --> 00:06:28.080]  Victor Frank是澳大利亞一個很出名的
[00:06:28.080 --> 00:06:33.360]  當然已經走了,一個很出名的精神心理學家
[00:06:33.360 --> 00:06:38.680]  他寫了一本書,叫做《活出意義來》
[00:06:38.680 --> 00:06:40.600]  他在這本書裏面說道
[00:06:40.600 --> 00:06:45.520]  人最痛苦的,不是受苦
[00:06:45.520 --> 00:06:50.400]  是什麼呢?是找不到受苦的意義
[00:06:50.400 --> 00:06:52.520]  很有意思,去想一想
[00:06:52.520 --> 00:06:55.080]  接着他在這本書裏面繼續說
[00:06:55.080 --> 00:07:02.240]  即使是最極端的苦難,人類在最痛苦、最慘的最極端的苦難當中
[00:07:02.240 --> 00:07:05.560]  只要人能夠找到一個理由
[00:07:05.560 --> 00:07:09.440]  這個理由呢,無論是爲了某個人、某件事
[00:07:09.440 --> 00:07:12.760]  或者是某個未完成的心願
[00:07:12.760 --> 00:07:15.760]  無論什麼都好,只要能夠找到一個理由
[00:07:15.760 --> 00:07:21.800]  他就能夠繼續活下去
[00:07:21.800 --> 00:07:27.600]  這是他幾十年做心理治療師的經驗分析
[00:07:27.600 --> 00:07:30.640]  他也是一個哲學家
[00:07:30.640 --> 00:07:34.240]  不知道大家有沒有想過呢?
[00:07:34.240 --> 00:07:36.560]  我們爲什麼仍然活着?
[00:07:36.560 --> 00:07:40.720]  今天我們爲什麼仍然在生活呢?
[00:07:40.720 --> 00:07:44.040]  不知道我們能不能找到一個理由
[00:07:44.040 --> 00:07:50.920]  可以讓我們繼續活下去
[00:07:50.920 --> 00:07:57.640]  當耶穌出來傳道時,其實只是三年多的時間
[00:07:57.640 --> 00:08:02.000]  他一出來傳道,就引起當時社會很多的轟動
[00:08:02.000 --> 00:08:05.800]  因爲聖經形容耶穌講道、教導的時候
[00:08:05.800 --> 00:08:10.280]  不同於一般猶太人的律法師
[00:08:10.280 --> 00:08:17.640]  而且耶穌在講道的同時還會醫病、趕鬼、行神蹟等能力
[00:08:17.640 --> 00:08:19.760]  聖經記載了一個故事
[00:08:19.760 --> 00:08:24.000]  有一個癱瘓的人走不了路
[00:08:24.000 --> 00:08:26.640]  讓四個朋友帶他去見耶穌
[00:08:26.640 --> 00:08:28.200]  希望耶穌能夠醫治他
[00:08:28.200 --> 00:08:30.880]  如果大家記得那個故事,可以告訴我們
[00:08:30.880 --> 00:08:33.840]  帶他去耶穌在講道的地方
[00:08:33.840 --> 00:08:36.480]  整個屋子都塞滿了人,根本不能進去
[00:08:36.480 --> 00:08:38.440]  於是這四個朋友沒有放棄
[00:08:38.440 --> 00:08:46.520]  就帶着這個癱瘓的人走到猶太人的平房
[00:08:46.520 --> 00:08:49.240]  不僅如此,還拆了人家的屋頂
[00:08:49.240 --> 00:08:53.080]  把這個癱瘓的人吊在耶穌的面前
[00:08:53.080 --> 00:08:55.760]  聖經告訴我們,耶穌見他這樣的時候
[00:08:55.760 --> 00:08:57.240]  就醫好了這個人
[00:08:57.240 --> 00:08:58.920]  叫他起身行走吧
[00:08:58.920 --> 00:09:00.160]  不單單是起身行走
[00:09:00.160 --> 00:09:04.000]  請你把你的丹加牀也拿走
[00:09:04.000 --> 00:09:08.120]  之後聖經告訴我們,耶穌再次遇到這個人
[00:09:08.120 --> 00:09:11.400]  見到這個人的時候,耶穌再次勸他、提醒他
[00:09:11.400 --> 00:09:13.440]  以後不要再犯罪了
[00:09:13.440 --> 00:09:16.320]  很明顯這個人之所以癱瘓
[00:09:16.320 --> 00:09:18.600]  是因爲犯罪得罪了上帝
[00:09:18.600 --> 00:09:20.720]  不知什麼原因,癱瘓了,不懂得行走
[00:09:20.720 --> 00:09:24.960]  現在我治好了你,好好地生活
[00:09:24.960 --> 00:09:27.080]  不要再犯罪了
[00:09:27.080 --> 00:09:28.360]  但是聖經告訴我們
[00:09:28.360 --> 00:09:32.680]  這個人竟然告訴那些猶太人的宗教領袖
[00:09:32.680 --> 00:09:35.240]  原來是耶穌醫好了我
[00:09:35.240 --> 00:09:39.160]  我們看第五章十五、十六節,讓夫音
[00:09:39.160 --> 00:09:41.120]  聖經說,那個人走了之後
[00:09:41.120 --> 00:09:43.040]  就告訴猶太人的領袖
[00:09:43.040 --> 00:09:46.160]  說是耶穌醫好了他
[00:09:46.160 --> 00:09:47.880]  帶來的結果是什麼
[00:09:47.880 --> 00:09:53.080]  十六節,從此他們開始迫害耶穌
[00:09:53.080 --> 00:09:57.560]  因爲他在安息日醫病
[00:09:57.560 --> 00:09:59.960]  我剛纔說過,耶穌出來傳道
[00:09:59.960 --> 00:10:02.040]  其實是三年左右的時間
[00:10:02.040 --> 00:10:04.080]  他在世界上活了多久?
[00:10:04.080 --> 00:10:06.120]  三十三年
[00:10:06.120 --> 00:10:08.480]  如果從我們今天的角度來看
[00:10:08.480 --> 00:10:10.960]  哇,三十三年,很年輕而已
[00:10:10.960 --> 00:10:13.000]  英年早逝
[00:10:13.000 --> 00:10:15.680]  很短命耶穌,十分短命
[00:10:15.680 --> 00:10:22.800]  但是耶穌的人生十分精彩
[00:10:22.800 --> 00:10:25.160]  他怎麼在世界上生活的呢?
[00:10:25.160 --> 00:10:27.400]  爲什麼他活得這麼精彩
[00:10:27.400 --> 00:10:30.520]  能夠影響世界上這麼多的人
[00:10:30.520 --> 00:10:33.680]  我們從聖經的記載和故事裏面
[00:10:33.680 --> 00:10:35.200]  我們可以看到
[00:10:35.200 --> 00:10:37.080]  耶穌在世上生活的時候
[00:10:37.080 --> 00:10:39.520]  第一樣我能夠觀察到的是什麼
[00:10:39.520 --> 00:10:44.920]  他每一天是以天父的事爲念
[00:10:44.920 --> 00:10:47.720]  那些猶太人的領袖
[00:10:47.720 --> 00:10:49.680]  因爲耶穌在安息醫病
[00:10:49.680 --> 00:10:52.600]  違反了猶太人的戒律
[00:10:52.600 --> 00:10:55.520]  十戒當守安息日
[00:10:55.520 --> 00:10:57.960]  你違反了十戒
[00:10:57.960 --> 00:10:59.800]  於是很不開心
[00:10:59.800 --> 00:11:02.160]  似乎是不是很有理由呢?
[00:11:02.160 --> 00:11:04.760]  但是這些人不僅不開心
[00:11:04.760 --> 00:11:07.480]  還開始想辦法去對付耶穌
[00:11:07.480 --> 00:11:09.400]  這纔是問題
[00:11:09.400 --> 00:11:10.800]  那耶穌知不知道呢?
[00:11:10.800 --> 00:11:12.880]  耶穌當然知道
[00:11:12.880 --> 00:11:15.960]  耶穌知道,但耶穌的回應是什麼呢?
[00:11:15.960 --> 00:11:20.240]  爲什麼我說耶穌在世上生活的時間裏面
[00:11:20.240 --> 00:11:23.840]  是經常以天父的事爲念呢?
[00:11:23.840 --> 00:11:24.600]  十七節裏面說
[00:11:24.600 --> 00:11:26.560]  耶穌對他們說
[00:11:26.560 --> 00:11:30.560]  我的父親一直在工作
[00:11:30.560 --> 00:11:35.720]  我也應該照樣做工
[00:11:35.720 --> 00:11:37.400]  主佑弟兄姊妹
[00:11:37.400 --> 00:11:41.320]  如果上帝安息會休息的話
[00:11:41.320 --> 00:11:42.920]  那就弊加火了
[00:11:42.920 --> 00:11:45.080]  千萬不要安息是病
[00:11:45.080 --> 00:11:47.120]  千萬不要安息是意外
[00:11:47.120 --> 00:11:50.520]  千萬不要安息是遇到什麼特別的問題
[00:11:50.520 --> 00:11:52.080]  因爲上帝休息
[00:11:52.080 --> 00:11:53.560]  休息就什麼都不做了
[00:11:53.560 --> 00:11:57.440]  這是猶太人的觀念
[00:11:57.440 --> 00:11:59.880]  上帝是安息的時間
[00:11:59.880 --> 00:12:02.600]  我們不可以做任何的事
[00:12:02.600 --> 00:12:05.240]  但是詩篇的作者告訴我們
[00:12:05.240 --> 00:12:07.920]  我不知道有沒有引出來
[00:12:07.920 --> 00:12:13.240]  保護以色列也不打盹也不睡覺
[00:12:13.240 --> 00:12:14.320]  是什麼意思呢?
[00:12:14.320 --> 00:12:18.000]  原來我們所相信的上帝是不需要休息的
[00:12:18.000 --> 00:12:20.560]  上帝不需要睡覺
[00:12:20.560 --> 00:12:22.360]  他休息不睡覺
[00:12:22.360 --> 00:12:23.000]  做什麼呢?
[00:12:23.000 --> 00:12:28.520]  原來上帝是不斷地在工作的
[00:12:28.520 --> 00:12:29.200]  做什麼呢?
[00:12:29.200 --> 00:12:30.640]  保護他的百姓
[00:12:30.640 --> 00:12:34.200]  照料他所創造的宇宙萬物
[00:12:34.200 --> 00:12:37.600]  所以上帝是從來沒有停止過做工的
[00:12:37.600 --> 00:12:39.400]  作爲上帝的兒子
[00:12:39.400 --> 00:12:42.480]  耶穌知道上帝是他的父親
[00:12:42.480 --> 00:12:44.800]  那他怎麼可以不工作呢?
[00:12:44.800 --> 00:12:46.360]  如果大家做工
[00:12:46.360 --> 00:12:48.800]  大家聽到就算公司不是
[00:12:48.800 --> 00:12:50.520]  有些公司文化是什麼呢?
[00:12:50.520 --> 00:12:52.320]  你老闆沒收工
[00:12:52.320 --> 00:12:53.920]  你爲什麼要收工呢?
[00:12:53.920 --> 00:12:56.560]  你老闆還在辦公室工作
[00:12:56.560 --> 00:12:57.960]  那你自己先走嗎?
[00:12:57.960 --> 00:12:58.920]  會不會啊?
[00:12:58.920 --> 00:13:00.360]  作下狀就留在這裏吧
[00:13:00.360 --> 00:13:03.240]  做不做就一回事
[00:13:03.240 --> 00:13:05.880]  所以耶穌說
[00:13:05.880 --> 00:13:07.280]  我父親也在工作
[00:13:07.280 --> 00:13:09.280]  我也應該繼續工作的
[00:13:09.280 --> 00:13:10.520]  我父親一直在做工
[00:13:10.520 --> 00:13:11.760]  我也應該做工
[00:13:11.760 --> 00:13:15.120]  不過我要解釋清楚
[00:13:15.120 --> 00:13:17.600]  耶穌照樣做工
[00:13:17.600 --> 00:13:19.840]  不是因爲出冤
[00:13:19.840 --> 00:13:22.680]  是怕老闆不開心
[00:13:22.680 --> 00:13:25.080]  怕父親不開心
[00:13:25.080 --> 00:13:26.920]  那是因爲他尊重上帝
[00:13:26.920 --> 00:13:29.040]  因爲他敬愛他的父親
[00:13:29.040 --> 00:13:30.840]  所以他時常都在想
[00:13:30.840 --> 00:13:34.400]  現在我父親想做些什麼呢?
[00:13:34.400 --> 00:13:36.520]  我要以他的事爲念
[00:13:36.520 --> 00:13:37.600]  他想做些什麼
[00:13:37.600 --> 00:13:40.600]  我就和他一起做
[00:13:40.600 --> 00:13:44.080]  這是耶穌的生活態度
[00:13:44.080 --> 00:13:46.440]  我覺得是值得我們學習的
[00:13:46.440 --> 00:13:47.440]  神想做些什麼
[00:13:47.440 --> 00:13:50.920]  我們就跟着去做
[00:13:50.920 --> 00:13:52.480]  我們每一件事
[00:13:52.480 --> 00:13:56.000]  都要以我們天父的事爲念
[00:13:56.000 --> 00:13:58.640]  其實這件事
[00:13:58.640 --> 00:14:03.040]  耶穌不是出來服侍神才知道的
[00:14:03.040 --> 00:14:04.640]  如果大家記得的話
[00:14:04.640 --> 00:14:06.200]  耶穌十二順就知道了
[00:14:06.200 --> 00:14:08.200]  所以爲什麼教會很強調
[00:14:08.200 --> 00:14:12.560]  兒童教育、青少年的教育呢?
[00:14:12.560 --> 00:14:14.960]  耶穌十二順就知道了
[00:14:14.960 --> 00:14:17.440]  大家知道我說了什麼嗎?
[00:14:17.440 --> 00:14:19.280]  耶穌十二順的時候
[00:14:19.280 --> 00:14:21.480]  發生過一件事
[00:14:21.480 --> 00:14:23.400]  記不記得是什麼事?
[00:14:23.400 --> 00:14:25.000]  耶穌跟着他的父母
[00:14:25.000 --> 00:14:26.080]  育身的父母
[00:14:26.080 --> 00:14:31.280]  約瑟和瑪利亞去耶路撒冷的聖殿裏面敬拜
[00:14:31.280 --> 00:14:32.600]  完了之後
[00:14:32.600 --> 00:14:34.120]  大家大堆走了
[00:14:34.120 --> 00:14:37.360]  走了一半 爲什麼不見到耶穌呢?
[00:14:37.360 --> 00:14:40.920]  開頭約瑟和瑪利亞就以爲
[00:14:40.920 --> 00:14:43.320]  他在親族小朋友當中周圍去玩
[00:14:43.320 --> 00:14:44.560]  一路走一路玩
[00:14:44.560 --> 00:14:45.960]  結果不是
[00:14:45.960 --> 00:14:47.600]  於是回去找耶穌
[00:14:47.600 --> 00:14:48.760]  聖經就告訴我們
[00:14:48.760 --> 00:14:50.960]  在聖殿裏面找到耶穌
[00:14:50.960 --> 00:14:51.960]  當然很緊張
[00:14:51.960 --> 00:14:54.040]  兒子 有沒有搞錯?
[00:14:54.040 --> 00:14:56.640]  爲什麼你不跟我們回家?
[00:14:56.640 --> 00:14:58.400]  知道我們多擔心嗎?
[00:14:58.400 --> 00:15:00.520]  又少了個宅男
[00:15:00.520 --> 00:15:02.560]  那時候耶穌說什麼?
[00:15:02.560 --> 00:15:04.280]  爲什麼找我呢?
[00:15:04.280 --> 00:15:05.640]  好像很無聊
[00:15:05.640 --> 00:15:11.120]  「豈不知我應該以我父的事爲念」
[00:15:11.120 --> 00:15:14.840]  耶穌十二歲就知道了
[00:15:14.840 --> 00:15:16.320]  他以後的人生
[00:15:16.320 --> 00:15:17.760]  他過的每一天
[00:15:17.760 --> 00:15:21.840]  都要以他天父的事爲念
[00:15:21.840 --> 00:15:24.680]  這是他生活的態度
[00:15:24.680 --> 00:15:26.360]  耶穌在安息日
[00:15:26.360 --> 00:15:28.200]  醫好了一個生離
[00:15:28.200 --> 00:15:29.320]  不是生離
[00:15:29.320 --> 00:15:32.080]  因爲犯罪而癱瘓的人
[00:15:32.080 --> 00:15:33.640]  其實是好事
[00:15:33.640 --> 00:15:36.200]  幫助人是好事
[00:15:36.200 --> 00:15:38.440]  但原來這個世界很現實
[00:15:38.440 --> 00:15:40.600]  也很殘酷
[00:15:40.600 --> 00:15:43.240]  有時幫助人會惹麻煩
[00:15:43.240 --> 00:15:46.360]  甚至要負代價
[00:15:46.360 --> 00:15:48.120]  耶穌因爲幫助這個太子
[00:15:48.120 --> 00:15:50.320]  醫好這個人
[00:15:50.320 --> 00:15:56.400]  竟然引來猶太人的宗教領袖的迫害
[00:15:56.400 --> 00:15:59.200]  其實我們知道當日猶太人的領袖
[00:15:59.200 --> 00:16:02.920]  是誤會了上帝的意思
[00:16:02.920 --> 00:16:06.720]  誤會了當守安息日的意思
[00:16:06.720 --> 00:16:07.800]  如果我們看回聖經
[00:16:07.800 --> 00:16:10.600]  神創造宇宙萬物的時候
[00:16:10.600 --> 00:16:11.320]  聖經說
[00:16:11.320 --> 00:16:13.560]  神用了六日的時候創造天地
[00:16:13.560 --> 00:16:17.120]  到第七日就揭了一切的功
[00:16:17.120 --> 00:16:18.600]  這是《創世紀》講的
[00:16:18.600 --> 00:16:19.800]  安息了
[00:16:19.800 --> 00:16:23.000]  並將第七日定爲聖日
[00:16:23.000 --> 00:16:24.320]  然後
[00:16:24.320 --> 00:16:29.920]  因爲在這一天神就揭了他一切創造的功
[00:16:29.920 --> 00:16:31.920]  就安息了
[00:16:31.920 --> 00:16:32.760]  我想大家留意
[00:16:32.760 --> 00:16:33.760]  剛纔我讀的時候
[00:16:33.760 --> 00:16:35.440]  不知道大家有沒有聽清楚
[00:16:35.440 --> 00:16:36.320]  聖經說
[00:16:36.320 --> 00:16:41.520]  神停止了一切創造的工作
[00:16:41.520 --> 00:16:44.800]  因爲創造的工作完成了
[00:16:44.800 --> 00:16:45.360]  Done
[00:16:45.360 --> 00:16:46.400]  The job is done
[00:16:46.400 --> 00:16:48.120]  結束了
[00:16:48.120 --> 00:16:49.960]  不需要再創造什麼了
[00:16:49.960 --> 00:16:53.000]  按照上帝的計劃要創造的事情都做完了
[00:16:53.000 --> 00:16:55.000]  So the job is done
[00:16:55.000 --> 00:16:57.800]  就不等於神停止了不工作
[00:16:57.800 --> 00:17:00.680]  所以神將第七日定爲聖日
[00:17:00.680 --> 00:17:04.720]  要紀念大功告成
[00:17:04.720 --> 00:17:08.640]  也讓他所創造的萬物有休息的機會
[00:17:08.640 --> 00:17:11.960]  但猶太人誤會了神的意思
[00:17:11.960 --> 00:17:12.800]  在安息日
[00:17:12.800 --> 00:17:18.280]  竟然連醫病、幫助人、做善事都不行
[00:17:18.280 --> 00:17:19.720]  而當耶穌這麼做的時候
[00:17:19.720 --> 00:17:24.600]  竟然還要想辦法如何對付耶穌
[00:17:24.600 --> 00:17:25.800]  中文有一句話
[00:17:25.800 --> 00:17:26.600]  耶穌做好心
[00:17:26.600 --> 00:17:30.360]  好像人們反而這樣對待他
[00:17:30.360 --> 00:17:32.320]  所以我剛纔說
[00:17:32.320 --> 00:17:33.320]  不知道你們有沒有試過
[00:17:33.320 --> 00:17:34.680]  有沒有那個經驗
[00:17:34.680 --> 00:17:38.080]  有時候原來做好人去幫人
[00:17:38.080 --> 00:17:40.440]  是會惹麻煩的
[00:17:40.440 --> 00:17:41.920]  我經常聽到大陸要小心
[00:17:41.920 --> 00:17:43.360]  不要隨便幫人
[00:17:43.360 --> 00:17:46.520]  隨時你幫那個人會惹麻煩的
[00:17:46.520 --> 00:17:49.120]  幫人要付代價
[00:17:49.120 --> 00:17:50.320]  輕的就簡單
[00:17:50.320 --> 00:17:51.360]  就是時間
[00:17:51.360 --> 00:17:53.400]  幫人要付時間
[00:17:53.400 --> 00:17:54.800]  要用精力
[00:17:54.800 --> 00:17:56.840]  有時候要付錢
[00:17:56.840 --> 00:17:59.200]  這些是簡單的生外物
[00:17:59.200 --> 00:18:00.960]  嚴重一點的
[00:18:00.960 --> 00:18:03.360]  可能會被人說你諸事八卦
[00:18:03.360 --> 00:18:05.440]  好管閒事
[00:18:05.440 --> 00:18:07.920]  想不想這樣被人說
[00:18:07.920 --> 00:18:09.560]  再進一步
[00:18:09.560 --> 00:18:10.880]  可能會被人排擠
[00:18:10.880 --> 00:18:14.680]  被人陷害、誣告
[00:18:14.680 --> 00:18:17.040]  甚至那些幫你的人
[00:18:17.040 --> 00:18:19.720]  你去幫那個人
[00:18:19.720 --> 00:18:21.440]  是會恩將仇報
[00:18:21.440 --> 00:18:23.040]  你幫了他
[00:18:23.040 --> 00:18:25.080]  他還不知道有意無意
[00:18:25.080 --> 00:18:26.640]  令你難堪
[00:18:26.640 --> 00:18:28.640]  令你受責難
[00:18:28.640 --> 00:18:29.960]  就好像耶穌一樣
[00:18:29.960 --> 00:18:34.080]  耶穌醫好了的膽子
[00:18:34.080 --> 00:18:37.480]  我們沒想過他會立刻去捕寸
[00:18:37.480 --> 00:18:39.560]  將這個消息
[00:18:39.560 --> 00:18:41.920]  告訴那些猶太人領袖
[00:18:41.920 --> 00:18:44.360]  以致這些猶太人領袖
[00:18:44.360 --> 00:18:48.040]  要想辦法去陷害耶穌
[00:18:48.040 --> 00:18:49.720]  原來這個世界
[00:18:49.720 --> 00:18:51.680]  有時候是這麼殘酷的
[00:18:51.680 --> 00:18:54.280]  我希望你沒遇過這種情況
[00:18:54.280 --> 00:18:56.320]  如果你遇過這種情況
[00:18:56.320 --> 00:18:59.040]  以後你還去幫不幫人
[00:18:59.040 --> 00:19:00.400]  要不要繼續幫人
[00:19:00.400 --> 00:19:02.880]  幫還是不幫
[00:19:02.880 --> 00:19:04.880]  如果我看耶穌的答案的時候
[00:19:04.880 --> 00:19:06.880]  耶穌的回應
[00:19:06.880 --> 00:19:10.920]  其實問題不是要幫還是不要幫
[00:19:10.920 --> 00:19:13.560]  我們再看看耶穌的回應是什麼
[00:19:13.560 --> 00:19:18.280]  耶穌說:我的父親一直在工作
[00:19:18.280 --> 00:19:22.280]  我也該照樣工作
[00:19:22.280 --> 00:19:23.320]  什麼意思
[00:19:23.320 --> 00:19:24.560]  耶穌的回應是說
[00:19:24.560 --> 00:19:28.280]  我們應該以父親所做的事爲念
[00:19:28.280 --> 00:19:30.560]  神做什麼
[00:19:30.560 --> 00:19:32.400]  神想做些什麼
[00:19:32.400 --> 00:19:33.800]  祂會怎麼做
[00:19:33.800 --> 00:19:36.960]  我們就應該怎麼去做
[00:19:36.960 --> 00:19:38.760]  耶穌要傳達的信息是
[00:19:38.760 --> 00:19:41.520]  我是和我的父親同工的
[00:19:41.520 --> 00:19:43.160]  我知道要付代價
