
[00:00:00.000 --> 00:00:04.440]  正如主席所言,今天我要繼續和大家分享
[00:12:27.160 --> 00:12:30.160]  都是靠祂造的
[00:12:30.160 --> 00:12:30.960]  英文是
[00:12:30.960 --> 00:12:34.560]  In Him all things were created
[00:12:34.560 --> 00:12:36.760]  如果沒有祂的創造這一切
[00:12:36.760 --> 00:12:41.960]  當然包括天使謝樂斯大主義所尊崇的天使
[00:12:41.960 --> 00:12:44.760]  根本就不會存在
[00:12:44.760 --> 00:12:45.960]  還有
[00:12:45.960 --> 00:12:47.160]  這裡說
[00:12:47.160 --> 00:12:50.560]  一概都是藉著祂造的
[00:12:50.560 --> 00:12:51.360]  英文是
[00:12:51.360 --> 00:12:52.760]  Through Him
[00:12:52.760 --> 00:12:54.160]  耶穌作為中間人
[00:12:54.160 --> 00:13:00.560]  神就透過耶穌去完成這個創造的行為
[00:13:00.560 --> 00:13:01.960]  第三
[00:13:01.960 --> 00:13:03.960]  又是為祂造的
[00:13:03.960 --> 00:13:07.560]  萬有的存在只有一個目的
[00:13:07.560 --> 00:13:11.160]  就是要彰顯神的榮耀
[00:13:11.160 --> 00:13:13.560]  完成祂的計劃和目的
[00:13:13.560 --> 00:13:15.160]  既然如此
[00:13:15.160 --> 00:13:16.160]  萬有
[00:13:16.160 --> 00:13:18.160]  就是包括你和我
[00:13:18.160 --> 00:13:22.560]  就應該在這個旨意和目的底下
[00:13:22.560 --> 00:13:24.160]  工作、生活
[00:13:24.160 --> 00:13:25.160]  否則
[00:13:25.160 --> 00:13:28.560]  我們的人生是沒有意義的
[00:13:28.560 --> 00:13:31.960]  我不知道你怎樣定義你的人生意義
[00:13:31.960 --> 00:13:33.960]  這裡保羅說
[00:13:33.960 --> 00:13:36.760]  原來人生的意義
[00:13:36.760 --> 00:13:43.160]  是源於我們按照上帝的心意去生活
[00:13:43.160 --> 00:13:45.360]  接著去到第十七節
[00:13:45.360 --> 00:13:48.560]  可以說是將十五、十六節
[00:13:48.560 --> 00:13:51.560]  經文歸納起來了
[00:13:51.560 --> 00:13:55.760]  再次說到主耶穌的存在和權能
[00:13:55.760 --> 00:13:57.960]  祂在萬有之先
[00:13:57.960 --> 00:14:00.960]  萬有也靠祂而立
[00:14:00.960 --> 00:14:02.760]  祂在萬有之先
[00:14:02.760 --> 00:14:05.760]  是He Himself is before all things
[00:14:05.760 --> 00:14:09.760]  無論你將時間線推到多前
[00:14:09.760 --> 00:14:11.360]  多久之前都好
[00:14:11.360 --> 00:14:15.360]  你都想像不到有一個時間
[00:14:15.360 --> 00:14:16.560]  有一個時候
[00:14:16.560 --> 00:14:17.960]  耶穌是不存在的
[00:14:17.960 --> 00:14:20.160]  你一直推推推推推推推
[00:14:20.160 --> 00:14:21.960]  推到頂
[00:14:21.960 --> 00:14:24.360]  耶穌都是最先
[00:14:24.360 --> 00:14:26.360]  祂的權能地位
[00:14:26.360 --> 00:14:29.360]  包括所有東西都是超越一切
[00:14:29.360 --> 00:14:30.360]  還有
[00:14:30.360 --> 00:14:33.960]  萬有也靠祂而立
[00:14:33.960 --> 00:14:34.760]  英文是
[00:14:34.760 --> 00:14:37.760]  And in Him all things hold together
[00:14:37.760 --> 00:14:41.160]  整個宇宙都是靠祂結合
[00:14:41.160 --> 00:14:42.960]  結連在一起
[00:14:42.960 --> 00:14:46.760]  宇宙存在的目的和意義
[00:14:46.760 --> 00:14:47.760]  就在這裏
[00:14:47.760 --> 00:14:50.360]  如果不是這個原因
[00:14:50.360 --> 00:14:53.360]  宇宙根本不需要存在
[00:14:53.360 --> 00:14:55.160]  我們玩完了
[00:14:55.160 --> 00:14:58.360]  「完」畫上一個句號
[00:14:58.360 --> 00:15:00.560]  有一個美國的牧師
[00:15:00.560 --> 00:15:01.960]  他的名字叫做
[00:15:01.960 --> 00:15:04.760]  路易·吉格里歐
[00:15:04.760 --> 00:15:07.360]  Louis Giglio
[00:15:07.360 --> 00:15:09.360]  不讀就不好知道了
[00:15:09.360 --> 00:15:11.560]  這位是美國的牧師
[00:15:11.560 --> 00:15:15.560]  他有一次在旅行的時候
[00:15:15.560 --> 00:15:19.960]  就遇到一個分子的生物學家
[00:15:19.960 --> 00:15:22.760]  Molecular Biologist
[00:15:22.760 --> 00:15:25.760]  當他們兩個聊天的時候
[00:15:25.760 --> 00:15:27.560]  就互相介紹自己
[00:15:27.560 --> 00:15:29.360]  這個路易牧師就說
[00:15:29.360 --> 00:15:31.360]  我放假之後
[00:15:31.360 --> 00:15:33.160]  都差不多要上班了
[00:15:33.160 --> 00:15:37.560]  我要回到教會裏面的工作崗位
[00:15:37.560 --> 00:15:39.560]  今個星期天就要講道
[00:15:39.560 --> 00:15:41.360]  就這樣跟他講
[00:15:41.360 --> 00:15:44.160]  這個分子的生物學家
[00:15:44.160 --> 00:15:46.160]  就很有興趣問他
[00:15:46.160 --> 00:15:49.360]  你今個星期會講什麼呢
[00:15:49.360 --> 00:15:51.360]  講少少來聽聽
[00:15:51.360 --> 00:15:53.160]  路易牧師就回答他
[00:15:53.160 --> 00:15:56.360]  我想講耶穌基督的超越
[00:15:56.360 --> 00:15:58.560]  這樣啊
[00:15:58.560 --> 00:16:05.560]  其實我有一個小小的例子
[00:16:05.560 --> 00:16:08.560]  如果你編導未完全寫好
[00:16:08.560 --> 00:16:09.960]  不如你代我
[00:16:09.960 --> 00:16:14.160]  跟你教會的弟兄姊妹分享
[00:16:14.160 --> 00:16:16.560]  他就問什麼例子
[00:16:16.560 --> 00:16:20.960]  他說這個例子叫做Lemonin
[00:16:20.960 --> 00:16:24.160]  這位牧師很尷尬
[00:16:24.160 --> 00:16:28.760]  因為他不知道什麼叫做Lemonin
[00:16:28.760 --> 00:16:33.960]  接著這個分子生物學家就跟他解釋
[00:16:33.960 --> 00:16:38.760]  他說我們人體的細胞很多
[00:16:38.760 --> 00:16:43.560]  是由不同的分子結構來組成的
[00:16:43.560 --> 00:16:46.760]  這些細胞膜要黏在一起
[00:16:46.760 --> 00:16:50.960]  其中一種的分子就叫做Lemonin
[00:16:50.960 --> 00:16:54.360]  它的作用就好像你建樓
[00:16:54.360 --> 00:16:57.160]  你將一些鋼筋放在一起
[00:16:57.160 --> 00:17:02.960]  然後它才不會倒下
[00:17:02.960 --> 00:17:07.160]  細胞膜就是這樣靠Lemonin黏在一起
[00:17:07.160 --> 00:17:08.560]  你記住我
[00:17:08.560 --> 00:17:10.760]  聽完之後我都不知道他說什麼
[00:17:10.760 --> 00:17:15.960]  他說你回去上網看看
[00:17:15.960 --> 00:17:20.160]  回到家之後路易牧師就覺得
[00:17:20.160 --> 00:17:22.560]  哇你說得他這麼厲害
[00:17:22.560 --> 00:17:25.560]  於是他就立刻上網找一下
[00:17:25.560 --> 00:17:29.560]  為什麼他說得這麼神奇呢
[00:17:29.560 --> 00:17:33.560]  當他一看之後他就大笑了
[00:17:33.560 --> 00:17:42.360]  他說原來Lemonin的分子結構是這樣的
[00:17:42.360 --> 00:17:46.360]  這幅圖是在維基找出來的
[00:17:46.360 --> 00:17:52.360]  中文是層黏連蛋白
[00:17:52.360 --> 00:18:02.160]  如果我們看放大了的電子顯微鏡是這樣的
[00:18:02.160 --> 00:18:08.760]  就是靠Lemonin這些層黏連蛋白
[00:18:08.760 --> 00:18:13.560]  將我們身體不同的細胞、器官
[00:18:13.560 --> 00:18:16.360]  全部的東西結合在一起
[00:18:16.360 --> 00:18:18.960]  不會全部散開
[00:18:18.960 --> 00:18:21.560]  它的形狀像什麼
[00:18:21.560 --> 00:18:23.960]  十字架是不是
[00:18:23.960 --> 00:18:28.360]  真是一個很奇妙的巧合
[00:18:28.360 --> 00:18:30.760]  你可以當它是一個巧合
[00:18:30.760 --> 00:18:34.160]  不過整個宇宙其實是一個
[00:18:34.160 --> 00:18:38.560]  非常完整無缺的系統
[00:18:38.560 --> 00:18:40.160]  自然界是這樣
[00:18:40.160 --> 00:18:43.360]  我們的人體結構也是這樣
[00:18:43.360 --> 00:18:48.960]  我們的思想屬靈的事情也是這樣
[00:18:48.960 --> 00:18:50.960]  耶穌基督的超越
[00:18:50.960 --> 00:18:52.960]  他在萬有之先
[00:18:52.960 --> 00:18:55.760]  萬有也靠他而立
[00:18:55.760 --> 00:18:58.560]  He himself is before all things
[00:18:58.560 --> 00:19:02.960]  and in him all things hold together
[00:19:02.960 --> 00:19:07.760]  就是這樣被放在一起
[00:19:07.760 --> 00:19:10.160]  由第十八節開始
[00:19:10.160 --> 00:19:15.360]  保羅的焦點從宇宙轉到教會
[00:19:15.360 --> 00:19:19.360]  由創造轉到救贖
[00:19:19.360 --> 00:19:21.960]  第十八節經文這樣說
[00:19:21.960 --> 00:19:24.360]  他也是教會全體之首
[00:19:24.360 --> 00:19:25.760]  他是源始
[00:19:25.760 --> 00:19:28.160]  是從死裡首先復生的
[00:19:28.160 --> 00:19:31.560]  使他可以在凡事上居首位
[00:19:31.560 --> 00:19:38.160]  這裡說教會在神的計劃裡究竟有多重要
[00:19:38.160 --> 00:19:41.960]  第一 他是教會全體之首
[00:19:41.960 --> 00:19:43.560]  我相信你也明白
[00:19:43.560 --> 00:19:44.960]  是不是頭來的
[00:19:44.960 --> 00:19:47.160]  教會就是他的身體
[00:19:47.160 --> 00:19:52.960]  所以教會和基督是屬於同一個生命
[00:19:52.960 --> 00:19:56.360]  你不會頭和身體是不同的生命
[00:19:56.360 --> 00:19:57.960]  對不對
[00:19:57.960 --> 00:20:00.760]  所以在耶穌基督生命裡
[00:20:00.760 --> 00:20:04.360]  沒有份的人是沒有可能
[00:20:04.360 --> 00:20:06.760]  成為他的身體的一部份的
[00:20:06.760 --> 00:20:10.760]  也就是沒有可能在教會裡有份
[00:20:10.760 --> 00:20:15.160]  所以如果我們任何一個肢體
[00:20:15.160 --> 00:20:20.760]  不是信服不聽這個頭的吩咐
[00:20:20.760 --> 00:20:23.960]  其實我們是沒有辦法過一個正常的生活的
[00:20:23.960 --> 00:20:27.160]  大兄姊妹
[00:20:27.160 --> 00:20:31.760]  教會 耶穌基督說的話我們要聽的
[00:20:31.760 --> 00:20:33.160]  如果不是我們的生命
[00:20:33.160 --> 00:20:35.560]  我們的生活是亂七八糟的
[00:20:35.560 --> 00:20:38.360]  亂七八糟
[00:20:38.360 --> 00:20:41.560]  身體有信服頭的責任
[00:20:41.560 --> 00:20:47.160]  照樣教會也必須在一切的事情上信服基督
[00:20:47.160 --> 00:20:51.560]  接著 他是元首 元始
[00:20:51.560 --> 00:20:54.560]  元始這個字已經給了你
[00:20:54.560 --> 00:20:58.360]  其實是和創世紀第一章第一節
[00:20:58.360 --> 00:21:01.960]  起初神創造天地的起初
[00:21:01.960 --> 00:21:07.560]  還有讓福音一章一節太初有道的太初
[00:21:07.560 --> 00:21:09.960]  其實是同一個字來的
[00:21:09.960 --> 00:21:15.760]  正好表明耶穌基督是一切屬靈創造的開始
[00:21:15.760 --> 00:21:19.560]  既然祂是元始 是開頭
[00:21:19.560 --> 00:21:22.560]  也是一切力量的根源
[00:21:22.560 --> 00:21:26.960]  所以教會是必須緊緊地來依靠祂
[00:21:26.960 --> 00:21:30.760]  第三 從死裡首先復生的
[00:21:30.760 --> 00:21:35.760]  這裡是在說耶穌祂復活的性質和方式
[00:21:35.760 --> 00:21:37.960]  就是因為祂的復活
[00:21:37.960 --> 00:21:43.360]  所以成就了以後死人能夠復活
[00:21:43.360 --> 00:21:45.560]  這個保證應許
[00:21:45.560 --> 00:21:47.560]  對於屬於祂的人
[00:21:47.560 --> 00:21:50.360]  這是一個新的生命方向
[00:21:50.360 --> 00:21:58.560]  另一方面也表明祂是能夠高於一切
[00:21:58.560 --> 00:22:01.960]  祂既然能夠勝過死亡
[00:22:01.960 --> 00:22:04.360]  當然是高於一切
[00:22:04.360 --> 00:22:09.760]  死而復活是不可以和救贖脫離關係的
[00:22:09.760 --> 00:22:12.760]  因為如果不是為了救贖
[00:22:12.760 --> 00:22:14.360]  耶穌是不用死的
[00:22:14.360 --> 00:22:16.960]  是不是?死來做什麼?
[00:22:16.960 --> 00:22:19.760]  更加不需要復活
[00:22:19.760 --> 00:22:25.760]  第四 使祂可以在凡事上居首位
[00:22:25.760 --> 00:22:30.360]  這個「他」這個字其實是加強語氣
[00:22:30.360 --> 00:22:32.360]  保羅特意提醒我們
[00:22:32.360 --> 00:22:35.160]  無時無刻要讓這個「他」
[00:22:35.160 --> 00:22:40.560]  耶穌獨一的位置在所有的事上居首位
[00:22:40.560 --> 00:22:44.560]  到了十九至二十節
[00:22:44.560 --> 00:22:46.760]  他再進一步說
[00:22:46.760 --> 00:22:54.960]  「因為父喜歡叫一切的豐盛在他裡面居住
[00:22:54.960 --> 00:22:58.560]  既然藉著他在十字架上所流的血
[00:22:58.560 --> 00:23:00.160]  成就了和平
[00:23:00.160 --> 00:23:02.360]  便藉著他叫萬有
[00:23:02.360 --> 00:23:04.760]  無論是地上的天上的
[00:23:04.760 --> 00:23:08.360]  都與自己和好了」
[00:23:08.360 --> 00:23:12.560]  十九節在耶穌基督到成肉身的時候
[00:23:12.560 --> 00:23:14.960]  神給了祂很豐富的恩典
[00:23:14.960 --> 00:23:19.160]  目的就是能夠使祂可以完成
[00:23:19.160 --> 00:23:24.560]  二十節那個令到神和人和好的工作
[00:23:24.560 --> 00:23:30.160]  有一班宣教士當年去到南美洲
[00:23:30.160 --> 00:23:33.960]  奧卡印第安人宣教的時候
[00:23:33.960 --> 00:23:36.160]  他們遇到一個問題
[00:23:36.160 --> 00:23:37.360]  遇到什麼問題呢?
[00:23:37.360 --> 00:23:42.760]  就是他要解釋給這班印第安人聽
[00:23:42.760 --> 00:23:45.960]  什麼叫做「成就和平」
[00:23:45.960 --> 00:23:49.360]  不過在他們的語言裡面沒有這個字
[00:23:49.360 --> 00:23:50.760]  那怎麼辦呢?
[00:23:50.760 --> 00:23:57.760]  有一天他們和這班奧卡族的印第安人
[00:23:57.760 --> 00:23:59.360]  行山的時候
[00:23:59.360 --> 00:24:02.160]  行到一個山的深溝
[00:24:02.160 --> 00:24:03.360]  中間很深
[00:24:03.360 --> 00:24:05.360]  想從這邊過去那邊
[00:24:05.360 --> 00:24:07.360]  就過不了
[00:24:07.360 --> 00:24:09.160]  沒有辦法向前走
[00:24:09.160 --> 00:24:13.360]  那些奧卡印第安人
[00:24:13.360 --> 00:24:15.160]  就意話不說
[00:24:15.160 --> 00:24:17.560]  就拿出一把開山刀
[00:24:17.560 --> 00:24:21.960]  就將一棵非常大的樹
[00:24:21.960 --> 00:24:23.760]  劈倒了下來
[00:24:23.760 --> 00:24:25.560]  那一跌下來的時候
[00:24:25.560 --> 00:24:27.360]  就剛剛好躺下
[00:24:27.360 --> 00:24:32.160]  就跨越了這個很深的山溝
