
[00:00:00.000 --> 00:00:03.900]  今天是我為大家預備2025年
[00:04:07.800 --> 00:04:11.280]  願三一上主被高舉
[00:04:11.280 --> 00:04:12.800]  各道權並榮耀
[00:04:12.800 --> 00:04:13.920]  全是你的
[00:04:13.920 --> 00:04:15.080]  直到永遠
[00:04:15.080 --> 00:04:17.680]  阿們
[00:04:17.680 --> 00:04:20.840]  好開心 今天我們來看看經文
[00:04:20.840 --> 00:04:23.200]  第一個開始的第一集
[00:04:23.200 --> 00:04:24.560]  「你明是耶穌」
[00:04:24.560 --> 00:04:30.560]  其實主題是「我主我神」
[00:04:30.560 --> 00:04:34.120]  第一個分段是問「你是誰」
[00:04:34.120 --> 00:04:35.640]  耶穌是誰?
[00:04:35.640 --> 00:04:38.000]  你是誰呢?
[00:04:38.000 --> 00:04:41.360]  第一點就是「你明是耶穌」
[00:04:41.360 --> 00:04:42.600]  所以今天是講耶穌
[00:04:42.600 --> 00:04:44.480]  真的講耶穌
[00:04:44.480 --> 00:04:47.880]  《馬太福音》第一章二十一節
[00:04:47.880 --> 00:04:49.440]  我們就拿這本聖經出來
[00:04:49.440 --> 00:04:53.680]  慢慢思想去敬拜主 去靈修
[00:04:53.680 --> 00:04:55.800]  《馬太福音》一章二十一節
[00:04:55.800 --> 00:04:59.680]  「你要給他起名叫耶穌
[00:04:59.680 --> 00:05:05.920]  因他要將自己的百姓從罪惡裡救出來」
[00:05:05.920 --> 00:05:07.600]  我們一起讀一次 慢慢讀
[00:05:07.600 --> 00:05:10.240]  聖經讀多幾次讀多幾次
[00:05:10.240 --> 00:05:12.640]  是更加入心的話
[00:05:12.640 --> 00:05:17.440]  「你要給他起名叫耶穌
[00:05:17.440 --> 00:05:26.080]  因他要將自己的百姓從罪惡裡救出來」
[00:05:26.080 --> 00:05:29.640]  「你要給他起名叫耶穌
[00:05:29.640 --> 00:05:37.760]  因他要將自己的百姓從罪惡裡救出來」
[00:05:37.760 --> 00:05:43.040]  我們今天就特別給大家看「耶穌」這個名字
[00:05:43.040 --> 00:05:45.440]  「耶穌」這個名字挺有趣的
[00:05:45.440 --> 00:05:47.080]  什麼意思呢?
[00:05:47.080 --> 00:05:48.080]  是有意思的
[00:05:48.080 --> 00:05:50.480]  是不是姓「耶」叫「蘇」呢?
[00:05:50.480 --> 00:05:52.760]  當然不是了
[00:05:52.760 --> 00:05:54.720]  以前我聽到有些人很有趣
[00:05:54.720 --> 00:05:58.560]  他們特別是以前中國內地不知道
[00:05:58.560 --> 00:06:02.800]  「耶穌」他們就聽到聖經講「耶和華」
[00:06:02.800 --> 00:06:06.680]  「耶和華」是父親「耶穌」是兒子
[00:06:06.680 --> 00:06:08.960]  其實在神學上是對的
[00:06:08.960 --> 00:06:10.160]  也不是很對的
[00:06:10.160 --> 00:06:12.040]  也就是說沒有那麼簡單
[00:06:12.040 --> 00:06:13.520]  不過不管了
[00:06:13.520 --> 00:06:15.040]  爸爸姓「耶」
[00:06:15.040 --> 00:06:16.480]  兒子當然姓「耶」
[00:06:16.480 --> 00:06:20.080]  「耶和華」和「耶穌」當然是兩父子了
[00:06:20.080 --> 00:06:23.200]  其實「耶」大家知道不是姓名
[00:06:23.200 --> 00:06:26.000]  「耶穌」是一個名字
[00:06:26.000 --> 00:06:28.160]  我們先看看「耶穌」的名字
[00:06:28.160 --> 00:06:30.400]  「你要給他起名叫耶穌」
[00:06:30.400 --> 00:06:35.120]  「耶穌」這個字希列文就有「耶穌」
[00:06:35.120 --> 00:06:39.520]  「耶穌」「耶穌」大家看到螢光幕那裡
[00:06:39.520 --> 00:06:41.720]  我又試一下指一指
[00:06:41.720 --> 00:06:47.320]  「耶穌」這個「蘇」字旁邊這個「I」字
[00:06:47.320 --> 00:06:48.880]  就是「Iota」
[00:06:48.880 --> 00:06:52.480]  這個希列文所以就有「E」
[00:06:52.480 --> 00:06:54.880]  「EI」就是「A」
[00:06:54.880 --> 00:06:57.280]  「EA」
[00:06:57.280 --> 00:06:59.840]  但是這個重音在後面
[00:06:59.840 --> 00:07:01.360]  「耶穌」
[00:07:01.360 --> 00:07:02.960]  「S-O-U-N」
[00:07:02.960 --> 00:07:04.400]  「耶穌」
[00:07:04.400 --> 00:07:08.560]  所以「耶穌」這個名字的希列字在那裡
[00:07:08.560 --> 00:07:11.040]  「耶穌」
[00:07:11.040 --> 00:07:13.400]  「EA」就快一點
[00:07:13.400 --> 00:07:15.560]  不要「EA」「SUN」
[00:07:15.560 --> 00:07:16.680]  要快一點
[00:07:16.680 --> 00:07:17.680]  「EA」「SUN」
[00:07:17.680 --> 00:07:19.960]  所以就變成「EA」
[00:07:19.960 --> 00:07:22.040]  就變成「耶」
[00:07:22.040 --> 00:07:26.080]  「耶穌」這個中文譯音
[00:07:26.080 --> 00:07:29.160]  「耶穌」算是譯得挺好的
[00:07:29.160 --> 00:07:32.400]  當然其實這個名字
[00:07:32.400 --> 00:07:35.080]  也不只是在主耶穌時代
[00:07:35.080 --> 00:07:36.680]  不只是祂一個人用的
[00:07:36.680 --> 00:07:37.920]  也有其他人用的
[00:07:37.920 --> 00:07:40.720]  所以不過中文聖經會翻譯成
[00:07:40.720 --> 00:07:45.080]  「耶遜」、「耶蘇」、「耶孫」那些
[00:07:45.080 --> 00:07:49.160]  「耶蘇」就是我們指主耶蘇
[00:07:49.160 --> 00:07:54.520]  因為都來自「耶孫」這個音
[00:07:54.520 --> 00:07:57.000]  變成中文的音
[00:07:57.000 --> 00:08:00.840]  不過你會看到英文「Jesus」
[00:08:00.840 --> 00:08:04.280]  「耶遜」怎麼會變成「Jesus」呢?
[00:08:04.280 --> 00:08:12.000]  主要是因為「SUN」就變成「S-U-S-S」
[00:08:12.000 --> 00:08:14.720]  「EA」就變成「J」
[00:08:14.720 --> 00:08:16.960]  所以就有這個分別
[00:08:16.960 --> 00:08:21.640]  其實如果大家有留意的話
[00:08:21.640 --> 00:08:25.480]  是全世界對於「耶遜」的翻譯
[00:08:25.480 --> 00:08:28.280]  都譯得很貼近那個音
[00:08:28.280 --> 00:08:29.680]  「耶遜」「耶遜」
[00:08:29.680 --> 00:08:32.600]  譬如其它地方都很接近「耶遜」
[00:08:32.600 --> 00:08:35.760]  中文「耶蘇」都算很接近
[00:08:35.760 --> 00:08:37.720]  不過唯一就是英文
[00:08:37.720 --> 00:08:43.680]  反而「Jesus」是不接近「耶遜」這個音的
[00:08:43.680 --> 00:08:45.040]  不接近「耶遜」的
[00:08:45.040 --> 00:08:47.240]  因為「耶遜」怎麼能譯成「Jesus」呢?
[00:08:47.240 --> 00:08:48.120]  真是沒辦法明白
[00:08:48.120 --> 00:08:49.880]  主要的原因就是
[00:08:49.880 --> 00:08:54.520]  將那個「E」「IOTA」譯成「J」
[00:08:54.520 --> 00:08:55.760]  英文譯成「J」
[00:08:55.760 --> 00:08:57.360]  所以「J」字頭
[00:08:57.360 --> 00:09:00.800]  就變成「G」
[00:09:00.800 --> 00:09:04.280]  「EI」就譯成「E」
[00:09:04.280 --> 00:09:07.200]  於是「JE」就變成「G」
[00:09:07.200 --> 00:09:10.360]  「S-O-U-N」就譯成「S-U-S」
[00:09:10.360 --> 00:09:12.360]  就變成「Jesus」
[00:09:12.360 --> 00:09:15.160]  但其實是相當之
[00:09:15.160 --> 00:09:17.560]  那個音是不相配的
[00:09:17.560 --> 00:09:18.760]  「耶遜」
[00:09:18.760 --> 00:09:19.960]  「耶遜」這個字
[00:09:19.960 --> 00:09:23.160]  在我們《新宿聖經》是希臘文
[00:09:23.160 --> 00:09:27.160]  就用了希臘的譯音叫做「耶遜」
[00:09:27.160 --> 00:09:31.360]  但其實耶穌是希伯來人
[00:09:31.360 --> 00:09:36.040]  他的希伯來文的名字不是叫「耶遜」
[00:09:36.040 --> 00:09:40.560]  希伯來文是「Yehoshua」
[00:09:40.560 --> 00:09:42.080]  這個「Yehoshua」
[00:09:42.080 --> 00:09:45.760]  其實「Yehoshua」是「約書亞」
[00:09:45.760 --> 00:09:47.560]  在舊約聖經裏面
[00:09:47.560 --> 00:09:51.280]  希伯來文和「約書亞」這個字是相同的
[00:09:51.280 --> 00:09:55.280]  就是說耶穌的名字叫做「約書亞」
[00:09:55.280 --> 00:09:57.960]  不是叫「耶穌」嗎?
[00:09:57.960 --> 00:10:00.960]  他的希伯來字是「約書亞」
[00:10:00.960 --> 00:10:02.160]  是四個音來的
[00:10:02.160 --> 00:10:04.760]  「Yehoshua」
[00:10:04.760 --> 00:10:07.560]  「Yehoshua」
[00:10:07.560 --> 00:10:08.960]  「約書亞」
[00:10:08.960 --> 00:10:12.360]  大家知道其實「Yehoshua」這個字
[00:10:12.360 --> 00:10:16.560]  是有兩個的希伯來字加在一起的
[00:10:16.560 --> 00:10:19.560]  第一個字就是揀寫了「Yahweh」
[00:10:19.560 --> 00:10:21.960]  就是上主的名字
[00:10:21.960 --> 00:10:23.960]  「Yehoshua」
[00:10:23.960 --> 00:10:27.960]  你知道我們是將英文聖經
[00:10:27.960 --> 00:10:31.960]  將這個「Yahweh」翻譯成「Yehovah」
[00:10:31.960 --> 00:10:33.960]  英文是「Jehovah」
[00:10:33.960 --> 00:10:35.960]  其實起碼翻譯成「Y」
[00:10:35.960 --> 00:10:38.960]  「Yehovah」就比較對
[00:10:38.960 --> 00:10:42.560]  正式的音叫「Yahweh」
[00:10:42.560 --> 00:10:45.960]  這個「Yahweh」是傳統上發出來的
[00:10:45.960 --> 00:10:47.560]  猶太人是這樣發音的
[00:10:47.560 --> 00:10:50.960]  但其實「Yahweh」為甚麼會「YHWH」
[00:10:50.960 --> 00:10:53.760]  沒有響音而讀到「Yahweh」呢?
[00:10:53.760 --> 00:10:55.560]  是另外有些原因
[00:10:55.560 --> 00:10:56.760]  我今天不解釋了
[00:10:56.760 --> 00:11:00.360]  是「Jahdunai」這個字的響音加進去的
[00:11:00.360 --> 00:11:01.160]  我不解釋了
[00:11:01.160 --> 00:11:05.160]  大家先不要去思考那邊
[00:11:05.160 --> 00:11:09.760]  這個「Yahweh」是上主的名字來的
[00:11:09.760 --> 00:11:15.560]  「Yehoshua」就是用上主名字揀寫「Yehoshua」
[00:11:15.560 --> 00:11:20.360]  然後「Yahshua」是拯救、釋放的意思
[00:11:20.360 --> 00:11:24.760]  「Shua」這個字就是從這裡來的
[00:11:24.760 --> 00:11:25.560]  「Shua」
[00:11:25.560 --> 00:11:32.560]  其實「Yahshua」這個字是由兩個希伯來詞合成的
[00:11:32.560 --> 00:11:36.560]  就變成了上主拯救的意思
[00:11:36.560 --> 00:11:39.560]  所以「Yahshua」這個名字是很好的名字
[00:11:39.560 --> 00:11:42.560]  如果你改成「Yahshua」真是很好的名字
[00:11:42.560 --> 00:11:46.760]  當然你知道「Yahshua」的英文譯音
[00:11:46.760 --> 00:11:47.760]  「Joshua」
[00:11:47.760 --> 00:11:51.560]  「Joshua」又因為將「Y」或者「Aiota」
[00:11:51.560 --> 00:11:54.160]  將「Y」譯成「J」
[00:11:54.160 --> 00:11:57.960]  所以就變成了「Joshua」
[00:11:57.960 --> 00:11:59.960]  變成「J」開始了
[00:11:59.960 --> 00:12:01.960]  那我不說了
[00:12:01.960 --> 00:12:07.360]  最重要「Yahshua」這個字是來自兩個希伯來詞加起來的
[00:12:07.360 --> 00:12:12.360]  就是上主「Yahweh」的字揀寫加上「Yahshua」
[00:12:12.360 --> 00:12:14.560]  「Yahshua」就是拯救的意思
[00:12:14.560 --> 00:12:18.560]  所以其實「Yahshua」或者「Yahshu」這個名字
[00:12:18.560 --> 00:12:21.560]  就是上主拯救的意思
[00:12:21.560 --> 00:12:23.560]  因此就說
[00:12:23.560 --> 00:12:26.360]  你要給得起名叫「耶穌」
[00:12:26.360 --> 00:12:27.960]  他將要生一個兒子
[00:12:27.960 --> 00:12:29.960]  你要給得起名叫「耶穌」
[00:12:29.960 --> 00:12:31.560]  為什麼要改這個名字?
[00:12:31.560 --> 00:12:32.960]  名字都改了
[00:12:32.960 --> 00:12:35.160]  是上帝給他改的
[00:12:35.160 --> 00:12:42.560]  這個名字是「因他要將自己的百姓從罪惡裡救出來」
[00:12:42.560 --> 00:12:46.160]  所以「他」是誰?
[00:12:46.160 --> 00:12:52.160]  「他」是指因他要將自己的百姓從罪惡裡救出來
[00:12:52.160 --> 00:12:55.160]  我們很多時候會將這個「他」
[00:12:55.160 --> 00:13:01.560]  會將這個「他」是指因為耶穌要將自己的百姓從罪惡裡救出來
[00:13:01.560 --> 00:13:06.160]  其實這個「他」字如果這樣看很有可能
[00:13:06.160 --> 00:13:07.760]  大家知道耶穌這個名字
[00:13:07.760 --> 00:13:09.360]  他將要生一個嬰孩
[00:13:09.360 --> 00:13:12.360]  你要給他起名叫「耶穌」
[00:13:12.360 --> 00:13:14.960]  也就是說你會生一個兒子
[00:13:14.960 --> 00:13:16.360]  生一個兒子的時候
[00:13:16.360 --> 00:13:17.960]  名字都給你改了
[00:13:17.960 --> 00:13:18.760]  是誰改的?
[00:13:18.760 --> 00:13:20.760]  是上主改的
[00:13:20.760 --> 00:13:21.960]  改成什麼名字?
[00:13:21.960 --> 00:13:24.960]  改成「上主拯救啦」
[00:13:24.960 --> 00:13:26.560]  「耶穌啊」
[00:13:26.560 --> 00:13:27.960]  「哦 耶穌啊」
[00:13:27.960 --> 00:13:29.960]  「哦 這樣」
[00:13:29.960 --> 00:13:33.760]  這個「他」是指誰呢?
[00:13:33.760 --> 00:13:34.760]  指主耶穌
[00:13:34.760 --> 00:13:35.560]  不是的
[00:13:35.560 --> 00:13:37.360]  可以嚴格一點來說
[00:13:37.360 --> 00:13:43.360]  「因他」是指上主要將自己的百姓從罪惡裡救出來
[00:13:43.360 --> 00:13:47.360]  那是不是耶穌要將自己的百姓從罪惡裡救出來?
[00:13:47.360 --> 00:13:52.160]  通常我們都是說耶穌要將自己的百姓從罪惡裡救出來的
[00:13:52.160 --> 00:13:53.560]  不過這個「他」
[00:13:53.560 --> 00:13:55.560]  你看到他改了個名字
[00:13:55.560 --> 00:13:57.560]  「上主拯救」
[00:13:57.560 --> 00:14:01.360]  因為上主要改他的名字是「耶穌啊」
[00:14:01.360 --> 00:14:04.960]  其實就是上主要將自己的百姓
[00:14:04.960 --> 00:14:09.560]  透過他的兒子耶穌從罪惡裡救出來
[00:14:09.560 --> 00:14:12.560]  因此這個「因他」這個「他」
[00:14:12.560 --> 00:14:16.960]  我認為比較更加合適是指上主
[00:14:16.960 --> 00:14:18.960]  我們的父神
[00:14:18.960 --> 00:14:22.360]  要將自己的百姓從罪惡裡救出來
[00:14:22.360 --> 00:14:25.160]  也是透過上主拯救
[00:14:25.160 --> 00:14:26.760]  就是約書亞
[00:14:26.760 --> 00:14:28.760]  耶穌將他救出來
[00:14:28.760 --> 00:14:29.960]  非常感恩
[00:14:29.960 --> 00:14:30.960]  我在這裡看
[00:14:30.960 --> 00:14:33.960]  是主親自要拯救他的百姓
[00:14:33.960 --> 00:14:37.960]  透過主耶穌將我們拯救
[00:14:37.960 --> 00:14:42.160]  是上主、父神給我們很大的恩典的
[00:14:42.160 --> 00:14:44.760]  當然補充一點
[00:14:44.760 --> 00:14:46.960]  我個人的神學是認為
[00:14:46.960 --> 00:14:52.360]  其實你看到舊約是很少三位一體的表達的
[00:14:52.360 --> 00:14:54.160]  有的,不過不多的
[00:14:54.160 --> 00:14:55.560]  或者沒有那麼直接的
[00:14:55.560 --> 00:14:56.960]  但是來到新約
[00:14:56.960 --> 00:14:58.960]  就不是了
[00:14:58.960 --> 00:15:04.160]  你們要奉父子聖靈明給他們施洗 說得很清楚
[00:15:04.160 --> 00:15:07.760]  有父子聖靈很清楚
[00:15:07.760 --> 00:15:09.760]  在主耶穌受洗的時候
[00:15:09.760 --> 00:15:11.760]  也是天上有聲音下來
[00:15:11.760 --> 00:15:13.760]  有聖靈像甲子降臨到身上
[00:15:13.760 --> 00:15:15.760]  耶穌從水裡起來
[00:15:15.760 --> 00:15:19.960]  三一上主是同時間出現
[00:15:19.960 --> 00:15:23.360]  這個三一這個Trinity
[00:15:23.360 --> 00:15:24.760]  我們神學誌叫做
[00:15:24.760 --> 00:15:29.760]  其實是在救贖裡面才多出現的
[00:15:29.760 --> 00:15:33.160]  如果以本體論就是Ontological的上主
[00:15:33.160 --> 00:15:35.960]  其實祂是一神
[00:15:35.960 --> 00:15:37.560]  是本體唯一
[00:15:37.560 --> 00:15:39.360]  不過在救贖裡面
[00:15:39.360 --> 00:15:42.160]  祂就有三一的表達
[00:15:42.160 --> 00:15:46.160]  希望大家能夠多清楚一點
[00:15:46.160 --> 00:15:48.560]  但上主三一的上主
[00:15:48.560 --> 00:15:54.160]  就要將自己的百姓從罪惡裡救出來
[00:15:54.160 --> 00:15:57.160]  「救」是什麼意思?
[00:15:57.160 --> 00:15:59.160]  要被救出來
[00:15:59.160 --> 00:16:02.360]  就是自己沒能力了
[00:16:02.360 --> 00:16:05.560]  如果我有能力我用不著你救
[00:16:05.560 --> 00:16:07.760]  救救我吧 我不夠錢用
[00:16:07.760 --> 00:16:09.760]  你幫幫我吧 救救我吧
[00:16:09.760 --> 00:16:11.160]  就是說我已經沒能力了
[00:16:11.160 --> 00:16:12.960]  醫生 醫生 你救救我吧
[00:16:12.960 --> 00:16:14.560]  我的病人快要死了
[00:16:14.560 --> 00:16:15.760]  是我沒能力了
[00:16:15.760 --> 00:16:18.160]  救救我吧 我掉進了浮沙裡
[00:16:18.160 --> 00:16:19.560]  現在正在轉下去了
[00:16:19.560 --> 00:16:20.960]  救你把我拉上來吧
[00:16:20.960 --> 00:16:23.760]  救救我吧 我在水裡快要淹死了
[00:16:23.760 --> 00:16:26.960]  你救救我吧 我流血不止
[00:16:26.960 --> 00:16:27.960]  你請你救救我吧
[00:16:27.960 --> 00:16:30.960]  給我打個電話 叫十字車吧
[00:16:30.960 --> 00:16:35.760]  「救」就是說我已經沒能力了
[00:16:35.760 --> 00:16:37.960]  是我沒能力在罪裡面出來
[00:16:37.960 --> 00:16:39.960]  如果我有能力在罪裡面出來
[00:16:39.960 --> 00:16:43.160]  我就不用主耶穌救我
[00:16:43.160 --> 00:16:44.560]  其實我是沒能力了
[00:16:44.560 --> 00:16:47.160]  而我的上主是知道我沒能力
[00:16:47.160 --> 00:16:51.560]  而祂要將我這個屬於祂的人救出來
[00:16:51.560 --> 00:16:57.560]  其實自己的百姓本身才是指猶太人選民的
[00:16:57.560 --> 00:16:59.760]  所以你看到 祂要將自己的百姓
[00:16:59.760 --> 00:17:02.760]  是指將以色列人在罪裡救出來
[00:17:02.760 --> 00:17:06.360]  不過後來如果照羅馬書保羅說
[00:17:06.360 --> 00:17:11.160]  哎呀 可惜猶太人失誤了離棄上主
[00:17:11.160 --> 00:17:13.760]  於是主就將這個救贖
[00:17:13.760 --> 00:17:15.360]  其實一早就想好了
[00:17:15.360 --> 00:17:17.760]  給萬人 神願意萬人得救
[00:17:17.760 --> 00:17:24.560]  先是後是 先是猶太人 後是我們外邦人
[00:17:24.560 --> 00:17:29.160]  於是我們都可以得救成為阿伯拉罕屬靈的子孫
[00:17:29.160 --> 00:17:32.560]  都是屬於上主自己的百姓了
[00:17:32.560 --> 00:17:34.160]  大家要了解
[00:17:34.160 --> 00:17:37.560]  好了 很感謝上主 讚美上主請救我們
[00:17:37.560 --> 00:17:39.760]  因此在收經文的時候
[00:17:39.760 --> 00:17:43.560]  我心裡面再讀這一節這麼熟的經文
[00:17:43.560 --> 00:17:45.760]  仔細去想是很感恩的
[00:17:45.760 --> 00:17:49.360]  因為上主要將自己的百姓
[00:17:49.360 --> 00:17:52.560]  屬於祂的人 從罪惡裡救出來
[00:17:52.560 --> 00:17:55.360]  我們這些人竟然被上主稱為
[00:17:55.360 --> 00:17:57.560]  「這些是我的人」
[00:17:57.560 --> 00:17:59.360]  嘩 是不是很厲害
[00:17:59.360 --> 00:18:01.160]  這些是我的人來的
[00:18:01.160 --> 00:18:03.360]  就是說你不要動他 不要搞他
[00:18:03.360 --> 00:18:05.960]  現在我照著他的了
[00:18:05.960 --> 00:18:10.960]  是有一個親密的關係 叫做「自己人」
[00:18:10.960 --> 00:18:12.960]  大家聽過「自己人」這個字嗎
[00:18:12.960 --> 00:18:15.960]  如果你說這個是自己人來的 不能動的
[00:18:15.960 --> 00:18:19.560]  哦 自己人 那就是有關係了
[00:18:19.560 --> 00:18:24.360]  因此要將自己人從罪惡裡救出來
[00:18:24.360 --> 00:18:29.360]  祂出不了的 是我去將祂拔出來 讚美上主
[00:18:29.360 --> 00:18:31.160]  好了 所以大家都了解了
[00:18:31.160 --> 00:18:32.960]  你是誰啊 耶穌
[00:18:32.960 --> 00:18:35.160]  你的名字叫做耶穌
[00:18:35.160 --> 00:18:39.160]  所以第一講就是耶穌 真是講耶穌了
[00:18:39.160 --> 00:18:43.160]  今天的金句 我想不到一個其它更好的金句
[00:18:43.160 --> 00:18:46.760]  都是用馬太福音一章二十一節
[00:18:46.760 --> 00:18:49.160]  你要給他起名叫耶穌
[00:18:49.160 --> 00:18:56.560]  因他要將自己的百姓從罪惡裡救出來
[00:18:56.560 --> 00:18:59.160]  起名叫耶穌
[00:18:59.160 --> 00:19:02.760]  若書啊 上主拯救的意思
[00:19:02.760 --> 00:19:07.560]  因為上主要將自己人從罪惡裡
[00:19:07.560 --> 00:19:10.560]  祂出不了來 祂要將祂救出來
[00:19:10.560 --> 00:19:12.560]  感謝讚美上主
[00:19:12.560 --> 00:19:14.960]  這個就是我今天跟大家分享
[00:19:14.960 --> 00:19:21.360]  你是誰啊 你名是耶穌 上主拯救
[00:19:21.360 --> 00:19:23.560]  讚美上主 我祈禱
[00:19:23.560 --> 00:19:26.960]  讚美上主 多謝祢的愛
[00:19:26.960 --> 00:19:31.360]  多謝祢自己要拯救我們
[00:19:31.360 --> 00:19:34.360]  因為我們在罪裡面無法出來
[00:19:34.360 --> 00:19:40.560]  注定永死 不過是祢要救祢自己人
[00:19:40.560 --> 00:19:42.960]  所以祢就拯救我們
[00:19:42.960 --> 00:19:47.360]  祢就叫祢的兒子來到這個世上
[00:19:47.360 --> 00:19:50.960]  成為上主拯救 若書啊這個名字
[00:19:50.960 --> 00:19:53.960]  我們就記得這個名字 上主拯救
[00:19:53.960 --> 00:19:55.960]  多謝祢的拯救
[00:19:55.960 --> 00:19:58.960]  其實我們真的在罪裡面無能為力
[00:19:58.960 --> 00:20:02.960]  偏行己路 背逆橫梗
[00:20:02.960 --> 00:20:06.960]  多謝祢的拯救 多謝祢尋找我們
[00:20:06.960 --> 00:20:09.360]  多謝祢不嫌棄我們的罪人
