
[00:00:00.000 --> 00:00:02.520]  約拿書今天去到最後一篇講章
[00:02:44.920 --> 00:02:47.080]  他說神一定聽我祈禱
[00:02:47.080 --> 00:02:49.440]  結果神真的聽了祈禱
[00:02:49.440 --> 00:02:50.880]  神吩咐一條大魚
[00:02:50.880 --> 00:02:54.480]  將他套出在一個乾地上
[00:02:54.480 --> 00:02:57.040]  就去到尼尼美城
[00:02:57.040 --> 00:03:01.000]  當時他不得不去傳講上帝的說話
[00:03:01.000 --> 00:03:03.400]  上帝透過聖經給我們看到
[00:03:03.400 --> 00:03:04.560]  他好像很馴服
[00:03:04.560 --> 00:03:06.040]  他真的去到尼尼美
[00:03:06.040 --> 00:03:08.240]  去講上帝要他講的東西
[00:03:08.240 --> 00:03:10.320]  不過我們看到當中
[00:03:10.320 --> 00:03:13.040]  其實他是並不馴服
[00:03:13.040 --> 00:03:14.480]  他表面很馴服
[00:03:14.480 --> 00:03:16.800]  但他心裏面其實絕不馴服
[00:03:16.800 --> 00:03:19.000]  甚至帶著很多的仇恨
[00:03:19.000 --> 00:03:20.160]  因為他去到當中
[00:03:20.160 --> 00:03:23.280]  原本的城市是需要走三天的路程
[00:03:23.280 --> 00:03:25.080]  但他一天就搞定了
[00:03:25.080 --> 00:03:26.760]  一天就交差
[00:03:26.760 --> 00:03:28.400]  而且他不是傳福音
[00:03:28.400 --> 00:03:30.840]  他是在傳和音
[00:03:30.840 --> 00:03:32.000]  什麼叫和音呢
[00:03:32.000 --> 00:03:33.840]  他說再等多四十天
[00:03:33.840 --> 00:03:35.880]  你們死定了
[00:03:35.880 --> 00:03:36.800]  活該你們死了
[00:03:36.800 --> 00:03:37.520]  四十天
[00:03:37.520 --> 00:03:38.480]  Forty days
[00:03:38.480 --> 00:03:39.920]  如果我今天學一下他
[00:03:39.920 --> 00:03:41.240]  要拍戲
[00:03:41.240 --> 00:03:43.640]  Forty days
[00:03:43.640 --> 00:03:44.880]  四十天
[00:03:44.880 --> 00:03:46.400]  在傳和音
[00:03:46.400 --> 00:03:49.560]  但是上帝超越這個楊南
[00:03:49.560 --> 00:03:52.080]  他令到整個尼尼美城
[00:03:52.080 --> 00:03:55.760]  由皇帝去到最下面一個人
[00:03:55.760 --> 00:03:57.640]  甚至連新畜
[00:03:57.640 --> 00:03:59.880]  都全部離開惡行
[00:03:59.880 --> 00:04:00.880]  我到現在在想
[00:04:00.880 --> 00:04:02.640]  新畜怎麼離開惡行呢
[00:04:02.640 --> 00:04:04.720]  當然是不要咬人
[00:04:04.720 --> 00:04:06.240]  以前咬人
[00:04:06.240 --> 00:04:07.120]  現在離開惡行
[00:04:07.120 --> 00:04:08.800]  以後不咬人
[00:04:08.800 --> 00:04:10.080]  我不知道
[00:04:10.080 --> 00:04:12.680]  但是去到第三章第十節
[00:04:12.680 --> 00:04:15.120]  我們看到當時的一個結論
[00:04:15.120 --> 00:04:15.960]  聖經說
[00:04:15.960 --> 00:04:19.720]  於是神察看他們的行為
[00:04:19.720 --> 00:04:22.280]  見他們離開惡道
[00:04:22.280 --> 00:04:23.960]  他見到尼尼美城的人
[00:04:23.960 --> 00:04:26.040]  全部離開惡道
[00:04:26.040 --> 00:04:29.320]  他就後悔不把所說的災禍
[00:04:29.320 --> 00:04:33.320]  降在尼尼美這個城市裏面
[00:04:33.320 --> 00:04:34.840]  第三章第十節
[00:04:34.840 --> 00:04:36.360]  可以說是一個總結
[00:04:36.360 --> 00:04:37.200]  這個總結
[00:04:37.200 --> 00:04:40.200]  如果約拿書停在第三章第十節
[00:04:40.200 --> 00:04:43.520]  其實都是完整一本書
[00:04:43.520 --> 00:04:47.360]  因為上帝呼召約拿去尼尼美城
[00:04:47.360 --> 00:04:50.160]  結果他被迫去到尼尼美城
[00:04:50.160 --> 00:04:52.400]  而上帝的心意就是希望尼尼美城
[00:04:52.400 --> 00:04:53.520]  全部歸主
[00:04:53.520 --> 00:04:54.920]  去到第三章第十節
[00:04:54.920 --> 00:04:56.920]  我們真的看到尼尼美城
[00:04:56.920 --> 00:05:00.240]  真的完全歸向上帝
[00:05:00.240 --> 00:05:02.000]  理應可以怎樣
[00:05:02.000 --> 00:05:03.440]  收工
[00:05:03.440 --> 00:05:04.520]  又少一章聖經
[00:05:04.520 --> 00:05:05.960]  我們不用讀第四章
[00:05:05.960 --> 00:05:06.640]  多開心
[00:05:06.640 --> 00:05:07.760]  你知道我們讀聖經
[00:05:07.760 --> 00:05:09.600]  讀得越少越好
[00:05:09.600 --> 00:05:11.560]  又少一章多好
[00:05:11.560 --> 00:05:14.160]  但是結果多了一章
[00:05:14.160 --> 00:05:15.400]  多了第四章
[00:05:15.400 --> 00:05:16.880]  第四章讓我看到
[00:05:16.880 --> 00:05:18.240]  嘩 很精彩
[00:05:18.240 --> 00:05:19.320]  如果沒有第四章
[00:05:19.320 --> 00:05:21.760]  整個約拿書沒那麼精彩
[00:05:21.760 --> 00:05:22.760]  為什麼這樣說呢
[00:05:22.760 --> 00:05:25.600]  如果我們仔細看第一章到第三章
[00:05:25.600 --> 00:05:27.080]  如果真的仔細看
[00:05:27.080 --> 00:05:30.480]  我們發覺整本約拿書的主角有兩位
[00:05:30.480 --> 00:05:32.360]  一位就是耶和華神
[00:05:32.360 --> 00:05:33.920]  一位就是約拿
[00:05:33.920 --> 00:05:38.360]  那些船員都是那些配角
[00:05:38.360 --> 00:05:41.960]  真正的主角就是耶和華和約拿
[00:05:41.960 --> 00:05:44.360]  但是你發覺由第一章到第三章
[00:05:44.360 --> 00:05:48.400]  耶和華神和約拿從來沒有面對面對話
[00:05:48.400 --> 00:05:50.160]  好像現在的電影
[00:05:50.160 --> 00:05:51.920]  現在的電影沒什麼對話
[00:05:51.920 --> 00:05:52.760]  沒什麼對話
[00:05:52.760 --> 00:05:55.080]  全部都是一些很美的風景
[00:05:55.080 --> 00:05:57.440]  影著一個主角走來走去
[00:05:57.440 --> 00:05:59.120]  差不多收檔了
[00:05:59.120 --> 00:06:01.640]  其實我們說這些新潮拍法
[00:06:01.640 --> 00:06:04.080]  其實聖經已經說了
[00:06:04.080 --> 00:06:05.600]  第一章到第三章沒有人說話
[00:06:05.600 --> 00:06:06.600]  大家不對話
[00:06:06.600 --> 00:06:08.440]  耶和華神你要去你去不去
[00:06:08.440 --> 00:06:09.840]  他不去就去他的他士
[00:06:09.840 --> 00:06:11.440]  接著第二章
[00:06:11.440 --> 00:06:12.280]  約拿祈禱
[00:06:12.280 --> 00:06:13.800]  上帝好像沒有娶他去祈禱
[00:06:13.800 --> 00:06:14.600]  接著第三章
[00:06:14.600 --> 00:06:16.240]  耶和華你要去你就去
[00:06:16.240 --> 00:06:18.400]  沒有回應
[00:06:18.400 --> 00:06:19.560]  但是去到第四章
[00:06:19.560 --> 00:06:20.840]  終於他們對話了
[00:06:20.840 --> 00:06:22.040]  聊天了
[00:06:22.040 --> 00:06:24.240]  這兩個主角終於聊天了
[00:06:24.240 --> 00:06:25.680]  在聊天當中
[00:06:25.680 --> 00:06:30.200]  耶和華神就問了約拿三個問題
[00:06:30.200 --> 00:06:31.360]  而三個問題
[00:06:31.360 --> 00:06:35.840]  都是和約拿的情緒有關係
[00:06:35.840 --> 00:06:39.240]  這個情緒就是煩惱
[00:06:39.240 --> 00:06:40.920]  而今天我的題目就是
[00:06:40.920 --> 00:06:45.400]  你煩惱是否合理
[00:06:45.400 --> 00:06:46.800]  各位電影姊妹
[00:06:46.800 --> 00:06:49.000]  我們試過煩惱了沒有
[00:06:49.000 --> 00:06:52.040]  你們在旁邊試過煩惱了沒有
[00:06:52.040 --> 00:06:52.840]  試過了沒有
[00:06:52.840 --> 00:06:53.760]  當然試過了
[00:06:53.760 --> 00:06:55.080]  為什麼還沒有試過
[00:06:55.080 --> 00:06:56.480]  通常我們煩惱
[00:06:56.480 --> 00:06:58.680]  一定覺得自己是對的
[00:06:58.680 --> 00:07:00.280]  如果夫妻吵架
[00:07:00.280 --> 00:07:01.480]  吵架當然是我對的
[00:07:01.480 --> 00:07:02.840]  為什麼我太太是對的
[00:07:02.840 --> 00:07:03.320]  怎麼搞的
[00:07:03.320 --> 00:07:04.760]  你煩惱是否合理
[00:07:04.760 --> 00:07:06.680]  我問她她也會問我
[00:07:06.680 --> 00:07:08.080]  我當然說自己是對的
[00:07:08.080 --> 00:07:09.400]  我們基督徒煩惱
[00:07:09.400 --> 00:07:11.320]  我們很喜歡引用耶穌
[00:07:11.320 --> 00:07:12.920]  耶穌也會煩惱
[00:07:12.920 --> 00:07:13.640]  耶穌也會煩惱
[00:07:13.640 --> 00:07:14.480]  耶穌發現路
[00:07:14.480 --> 00:07:14.960]  就去聖殿
[00:07:14.960 --> 00:07:15.760]  怎麼搞的
[00:07:15.760 --> 00:07:17.280]  我的聖殿是祈禱的
[00:07:17.280 --> 00:07:17.800]  就去買賣
[00:07:17.800 --> 00:07:19.240]  於是就跑了
[00:07:19.240 --> 00:07:20.600]  於是我們煩惱
[00:07:20.600 --> 00:07:22.600]  我發現路
[00:07:22.600 --> 00:07:25.200]  聖經從來沒有說我們基督徒不可以煩惱
[00:07:25.200 --> 00:07:26.280]  真的
[00:07:26.280 --> 00:07:27.440]  如果將來你煩惱
[00:07:27.440 --> 00:07:28.320]  你的同事會說
[00:07:28.320 --> 00:07:29.400]  基督徒煩惱的嗎
[00:07:29.400 --> 00:07:30.840]  聖經說可以的
[00:07:30.840 --> 00:07:31.920]  基督徒煩惱的
[00:07:31.920 --> 00:07:33.000]  可以煩惱的
[00:07:33.000 --> 00:07:37.680]  不過不可含怒到日落
[00:07:37.680 --> 00:07:38.720]  不過我們香港人
[00:07:38.720 --> 00:07:39.800]  煩惱通常九點鐘之後
[00:07:39.800 --> 00:07:40.480]  晚上
[00:07:40.480 --> 00:07:41.800]  你看到旺角
[00:07:41.800 --> 00:07:42.520]  多數是晚上
[00:07:42.520 --> 00:07:44.000]  很少早上
[00:07:44.000 --> 00:07:45.760]  其實我們做事不是基督徒的
[00:07:45.760 --> 00:07:46.680]  我們很多基督徒做事
[00:07:46.680 --> 00:07:47.960]  不是合乎聖經原則的
[00:07:47.960 --> 00:07:49.000]  應該早上煩惱
[00:07:49.000 --> 00:07:49.720]  不要晚上煩惱
[00:07:49.720 --> 00:07:51.800]  但香港人多數是晚上九點鐘之後煩惱
[00:07:51.800 --> 00:07:53.200]  很過癮的
[00:07:53.200 --> 00:07:55.880]  不可含怒到日落
[00:07:55.880 --> 00:07:56.560]  所以很多人說
[00:07:56.560 --> 00:07:57.960]  何牧師解錯經
[00:07:57.960 --> 00:08:00.320]  我們解經不能單從字面的
[00:08:00.320 --> 00:08:02.600]  我們看歷史各方面
[00:08:02.600 --> 00:08:03.320]  不過我不寫聖經
[00:08:03.320 --> 00:08:04.880]  我經常說我不寫聖經
[00:08:04.880 --> 00:08:06.000]  我只是用字面
[00:08:06.000 --> 00:08:08.000]  聖經說不可含怒到日落
[00:08:08.000 --> 00:08:10.280]  我就相信不可含怒到日落
[00:08:10.280 --> 00:08:12.440]  我做不到是其次
[00:08:12.440 --> 00:08:15.600]  你跟別人說做不到是其次
[00:08:15.600 --> 00:08:16.960]  教導和做不到
[00:08:16.960 --> 00:08:18.160]  這是不出奇的
[00:08:18.160 --> 00:08:20.880]  聖經有很多事你做不到
[00:08:20.880 --> 00:08:22.960]  但我們要學
[00:08:22.960 --> 00:08:24.120]  弟兄姊妹
[00:08:24.120 --> 00:08:28.520]  上帝問若嵐關於她的情緒
[00:08:28.520 --> 00:08:31.480]  她說你的煩惱是否合理
[00:08:31.480 --> 00:08:33.400]  我今天就用這三個問題
[00:08:33.400 --> 00:08:34.640]  和大家看看
[00:08:34.640 --> 00:08:38.680]  究竟上帝為何會問若嵐三次
[00:08:38.680 --> 00:08:40.360]  是關乎她的情緒
[00:08:40.360 --> 00:08:43.200]  對我們今天香港人是很重要的
[00:08:43.200 --> 00:08:45.320]  特別香港現在面對這個社會
[00:08:45.320 --> 00:08:46.480]  這個情境
[00:08:46.480 --> 00:08:48.200]  其實我覺得是很重要
[00:08:48.200 --> 00:08:49.320]  這三個問題
[00:08:49.320 --> 00:08:50.960]  我是一個後知後覺的人
[00:08:50.960 --> 00:08:52.280]  當我去到若嵐書
[00:08:52.280 --> 00:08:53.200]  去到結尾
[00:08:53.200 --> 00:08:53.920]  講完之後
[00:08:53.920 --> 00:08:56.640]  我才知道為何上帝要我講若嵐書
[00:08:56.640 --> 00:08:58.080]  因為我今天已經講完了
[00:08:58.080 --> 00:08:59.600]  我都預備這篇講章
[00:08:59.600 --> 00:09:00.480]  我才明白
[00:09:00.480 --> 00:09:02.680]  為何上帝要我在這個時間
[00:09:02.680 --> 00:09:04.120]  去講若嵐書
[00:09:04.120 --> 00:09:05.880]  三個問題
[00:09:05.880 --> 00:09:07.320]  你煩惱是否合理
[00:09:07.320 --> 00:09:09.480]  第一次上帝問她
[00:09:09.480 --> 00:09:11.520]  你這樣煩惱
[00:09:11.520 --> 00:09:13.200]  合乎你嗎?
[00:09:13.200 --> 00:09:16.480]  第一次上帝問她這個問題
[00:09:16.480 --> 00:09:19.960]  其實上帝想帶出一個很重要的真理
[00:09:19.960 --> 00:09:21.680]  就是神的公義
[00:09:21.680 --> 00:09:24.000]  和神的慈愛
[00:09:24.000 --> 00:09:26.360]  是平衡的
[00:09:26.360 --> 00:09:27.880]  即是說我們的神
[00:09:27.880 --> 00:09:29.360]  祂有慈愛
[00:09:29.360 --> 00:09:30.920]  亦都有公義
[00:09:30.920 --> 00:09:33.200]  我們讀一讀頭四節
[00:09:33.200 --> 00:09:34.640]  準備 1 2 3
[00:09:34.640 --> 00:09:37.480]  「這時若嵐大大不悅
[00:09:37.480 --> 00:09:39.200]  且甚煩惱
[00:09:39.200 --> 00:09:41.560]  就禱告耶和華說
[00:09:41.560 --> 00:09:42.560]  耶和華啊
[00:09:42.560 --> 00:09:44.680]  我在本國的時候
[00:09:44.680 --> 00:09:46.880]  豈不是這樣說麼
[00:09:46.880 --> 00:09:49.120]  我知道你是有恩典
[00:09:49.120 --> 00:09:50.720]  有憐憫的神
[00:09:50.720 --> 00:09:52.200]  不輕以煩惱
[00:09:52.200 --> 00:09:54.160]  有豐盛的慈愛
[00:09:54.160 --> 00:09:57.360]  並且後悔不降所說的災
[00:09:57.360 --> 00:10:00.320]  所以我急速逃往他思去
[00:10:00.320 --> 00:10:01.480]  耶和華啊
[00:10:01.480 --> 00:10:03.960]  現在求你取我的命吧
[00:10:03.960 --> 00:10:07.160]  因為我死了比活著還好
[00:10:07.160 --> 00:10:08.240]  耶和華說
[00:10:08.240 --> 00:10:09.840]  你這樣煩惱
[00:10:09.840 --> 00:10:11.120]  合乎你嗎?」
[00:10:11.120 --> 00:10:13.160]  這個聖經很簡單
[00:10:13.160 --> 00:10:17.720]  當若嵐聽到
[00:10:17.720 --> 00:10:18.920]  整個理念未成
[00:10:18.920 --> 00:10:21.560]  那些人全部歸向上帝
[00:10:21.560 --> 00:10:24.480]  而上帝不降災
[00:10:24.480 --> 00:10:26.000]  然後第四章一開始
[00:10:26.000 --> 00:10:27.400]  這件事之後
[00:10:27.400 --> 00:10:29.720]  若嵐大大不悅
[00:10:29.720 --> 00:10:31.080]  如果今天我和大家說
[00:10:31.080 --> 00:10:31.800]  「各位聽眾姊妹
[00:10:31.800 --> 00:10:32.880]  全香港信誓耶穌
[00:10:32.880 --> 00:10:33.880]  你開心嗎?」
[00:10:33.880 --> 00:10:36.440]  我大大不悅
[00:10:36.440 --> 00:10:37.840]  信誓耶穌有多不開心
[00:10:37.840 --> 00:10:38.760]  不要說香港
[00:10:38.760 --> 00:10:39.640]  各位聽眾姊妹
[00:10:39.640 --> 00:10:41.200]  如果你的公司所有員工
[00:10:41.200 --> 00:10:43.760]  信誓耶穌有多開心
[00:10:43.760 --> 00:10:44.920]  他們不開心
[00:10:44.920 --> 00:10:46.480]  你們也不開心嗎?
[00:10:46.480 --> 00:10:47.360]  當然開心
[00:10:47.360 --> 00:10:48.960]  因為不用做
[00:10:48.960 --> 00:10:50.280]  信誓耶穌還用做嗎?
[00:10:50.280 --> 00:10:51.360]  可以享受世界嗎?
[00:10:51.360 --> 00:10:52.440]  如果全港信誓耶穌
[00:10:52.440 --> 00:10:53.400]  多開心
[00:10:53.400 --> 00:10:54.440]  不用做
[00:10:54.440 --> 00:10:57.240]  但是若嵐怎樣
[00:10:57.240 --> 00:10:58.480]  全城信誓耶穌
[00:10:58.480 --> 00:10:59.720]  她不開心
[00:10:59.720 --> 00:11:01.360]  不開心到一個地步
[00:11:01.360 --> 00:11:02.880]  大大不悅
[00:11:02.880 --> 00:11:04.160]  真的很誇張
[00:11:04.160 --> 00:11:04.800]  很誇張
[00:11:04.800 --> 00:11:05.600]  大大不悅
[00:11:05.600 --> 00:11:07.640]  而且開始發怒
[00:11:07.640 --> 00:11:09.320]  然後她下面的祈禱
[00:11:09.320 --> 00:11:10.840]  很有趣
[00:11:10.840 --> 00:11:12.120]  她的祈禱就說
[00:11:12.120 --> 00:11:14.440]  「我在本國的時候
[00:11:14.440 --> 00:11:15.760]  我未上船之前
[00:11:15.760 --> 00:11:16.960]  我在本國的時候
[00:11:16.960 --> 00:11:18.280]  我已經開始祈禱了」
[00:11:18.280 --> 00:11:19.240]  我的祈禱是甚麼呢?
[00:11:19.240 --> 00:11:21.160]  「我明知你是有憐憫
[00:11:21.160 --> 00:11:21.880]  你有恩典
[00:11:21.880 --> 00:11:23.080]  你不輕易發怒
[00:11:23.080 --> 00:11:26.080]  你是不會降災給那個國家的」
[00:11:26.080 --> 00:11:27.640]  她說「我明知的」
[00:11:27.640 --> 00:11:29.280]  她的神學正確嗎?
[00:11:29.280 --> 00:11:30.280]  正確
[00:11:30.280 --> 00:11:31.640]  她的神學正確
[00:11:31.640 --> 00:11:32.960]  她知道上帝是這樣
[00:11:32.960 --> 00:11:34.480]  正因為我認識上帝是這樣
[00:11:34.480 --> 00:11:35.560]  所以我不去尼美
[00:11:35.560 --> 00:11:36.200]  我要去他市
[00:11:36.200 --> 00:11:37.760]  這個人多過癮
[00:11:37.760 --> 00:11:40.000]  你有沒有發覺她很矛盾?
[00:11:40.000 --> 00:11:40.880]  很矛盾
[00:11:40.880 --> 00:11:41.880]  第二
[00:11:41.880 --> 00:11:43.120]  我們看到
[00:11:43.120 --> 00:11:45.120]  她說
[00:11:45.120 --> 00:11:47.640]  「拿我的命吧」
[00:11:47.640 --> 00:11:48.520]  「我死了更好」
[00:11:48.520 --> 00:11:51.120]  她不知為何經常想死
[00:11:51.120 --> 00:11:52.520]  但是
[00:11:52.520 --> 00:11:54.720]  耶和華問她
[00:11:54.720 --> 00:11:57.280]  她說「為甚麼你會發怒?」
[00:11:57.280 --> 00:12:01.840]  她說「你發怒是否合乎你?」
[00:12:01.840 --> 00:12:03.240]  弟兄姊妹
[00:12:03.240 --> 00:12:05.120]  我覺得這一點
[00:12:05.120 --> 00:12:06.520]  我開始想起香港
[00:12:06.520 --> 00:12:07.760]  這半年
[00:12:07.760 --> 00:12:09.840]  我很少在講台那邊
[00:12:09.840 --> 00:12:12.440]  講那麼多關於佔中的問題
[00:12:12.440 --> 00:12:15.520]  我今天終於要講一講
[00:12:15.520 --> 00:12:16.960]  過去幾個月
[00:12:16.960 --> 00:12:18.120]  我們見到
[00:12:18.120 --> 00:12:19.520]  因為佔中的問題
[00:12:19.520 --> 00:12:24.240]  帶來很多社會的撕裂
[00:12:24.240 --> 00:12:27.160]  我們不會給機會去講
[00:12:27.160 --> 00:12:28.880]  於是我就開始這樣
[00:12:28.880 --> 00:12:30.080]  佔中
[00:12:30.080 --> 00:12:32.440]  原意是因為
[00:12:32.440 --> 00:12:35.280]  爭取真普選
[00:12:35.280 --> 00:12:36.480]  原意
[00:12:36.480 --> 00:12:37.480]  戴耀廷教授
[00:12:37.480 --> 00:12:39.120]  寫了一篇文章出來
[00:12:39.120 --> 00:12:41.320]  他很想這篇文章
[00:12:41.320 --> 00:12:43.360]  帶來一個張力
[00:12:43.360 --> 00:12:45.760]  希望能夠跟政府
[00:12:45.760 --> 00:12:48.080]  跟中國去對話
[00:12:48.080 --> 00:12:49.960]  會不會有一個真普選
[00:12:49.960 --> 00:12:50.960]  在香港出現
[00:12:50.960 --> 00:12:53.160]  加上曾經答應過的
[00:12:53.160 --> 00:12:54.080]  2017年
[00:12:54.080 --> 00:12:55.520]  所以是一個政治問題
[00:12:55.520 --> 00:12:56.840]  政治問題
[00:12:56.840 --> 00:12:58.600]  帶來政黨的割裂
[00:12:58.600 --> 00:13:00.160]  我覺得完全合理
[00:13:00.160 --> 00:13:01.520]  因為不同的政黨
[00:13:01.520 --> 00:13:02.720]  有不同的
[00:13:02.720 --> 00:13:04.800]  自己的背景
[00:13:04.800 --> 00:13:07.000]  等於台灣剛剛選舉了
[00:13:07.000 --> 00:13:07.800]  我們國民黨
[00:13:07.800 --> 00:13:08.800]  不是我們國民黨
[00:13:08.800 --> 00:13:10.320]  是國民黨
[00:13:10.320 --> 00:13:12.640]  是國民黨大敗
[00:13:12.640 --> 00:13:14.480]  我不知道大家開心還是不開心
[00:13:14.480 --> 00:13:16.400]  因為我在台灣住了四年
[00:13:16.400 --> 00:13:18.320]  我對台灣有很深的感情
[00:13:18.320 --> 00:13:22.200]  無論是藍還是綠
[00:13:22.200 --> 00:13:23.640]  無論是不藍不綠
[00:13:23.640 --> 00:13:24.640]  沒問題的
[00:13:24.640 --> 00:13:26.680]  你在自己的政黨
[00:13:26.680 --> 00:13:27.920]  選了
[00:13:27.920 --> 00:13:29.720]  誰贏了
[00:13:29.720 --> 00:13:31.200]  沒辦法
[00:13:31.200 --> 00:13:32.440]  你說政黨的割裂
[00:13:32.440 --> 00:13:36.040]  我絕對接受
[00:13:36.040 --> 00:13:37.000]  第二
[00:13:37.000 --> 00:13:39.000]  家庭有時候有些割裂
[00:13:39.000 --> 00:13:40.640]  我都勉強接受
[00:13:40.640 --> 00:13:41.400]  為什麼呢
[00:13:41.400 --> 00:13:43.040]  因為有些人家庭那邊
[00:13:43.040 --> 00:13:44.320]  丈夫可能是黃的
[00:13:44.320 --> 00:13:45.440]  太太是藍的
[00:13:45.440 --> 00:13:47.320]  子女有不藍不黃的
[00:13:47.320 --> 00:13:48.240]  可能是彩色的
[00:13:48.240 --> 00:13:51.200]  我們有很多不同的聲音
[00:13:51.200 --> 00:13:52.120]  很多不同的顏色
[00:13:52.120 --> 00:13:54.120]  我們有政治立場
[00:13:54.120 --> 00:13:55.880]  我們每個人都有政治立場
[00:13:55.880 --> 00:13:56.360]  對不對
[00:13:56.360 --> 00:13:57.320]  沒問題的
[00:13:57.320 --> 00:13:59.720]  可能我和師母未必完全一樣
[00:13:59.720 --> 00:14:00.880]  你不知道的
