
[00:00:00.000 --> 00:00:01.840]  各位我們又一起讀聖經
[00:02:08.840 --> 00:02:10.920]  就甚懼怕
[00:02:10.920 --> 00:02:11.640]  死了
[00:02:11.640 --> 00:02:12.760]  為什麼呢
[00:02:12.760 --> 00:02:15.240]  他究竟來追殺我們
[00:02:15.240 --> 00:02:17.320]  還是要抓我們回去呢
[00:02:17.320 --> 00:02:20.360]  無論追殺或者抓我們回去
[00:02:20.360 --> 00:02:22.000]  都很害怕
[00:02:22.000 --> 00:02:24.320]  這個時間就甚懼怕
[00:02:24.320 --> 00:02:26.440]  所以看見一些事
[00:02:26.440 --> 00:02:27.600]  就甚懼怕
[00:02:27.600 --> 00:02:29.160]  這是第一點要講的
[00:02:29.160 --> 00:02:30.440]  是一點都不出奇的
[00:02:30.440 --> 00:02:32.680]  因為你看到
[00:02:32.680 --> 00:02:34.480]  看到你就害怕
[00:02:34.480 --> 00:02:37.480]  其實看到之後
[00:02:37.480 --> 00:02:42.000]  害怕也有的
[00:02:42.000 --> 00:02:45.920]  其實聽到更害怕
[00:02:45.920 --> 00:02:46.960]  譬如
[00:02:46.960 --> 00:02:48.280]  我沒有看到
[00:02:48.280 --> 00:02:49.960]  不過我派探子去
[00:02:49.960 --> 00:02:51.400]  然後回來告訴我
[00:02:51.400 --> 00:02:51.800]  嘩
[00:02:51.800 --> 00:02:52.920]  不得了
[00:02:52.920 --> 00:02:55.840]  很多埃及人數不到那麼多
[00:02:55.840 --> 00:02:57.600]  戰車很多
[00:02:57.600 --> 00:02:58.000]  嘩
[00:02:58.000 --> 00:02:58.600]  很闊
[00:02:58.600 --> 00:02:59.520]  隆隆聲
[00:02:59.520 --> 00:03:00.520]  追著來
[00:03:00.520 --> 00:03:01.560]  多大煙
[00:03:01.560 --> 00:03:05.680]  煙塵就知道很多兵馬
[00:03:05.680 --> 00:03:07.160]  我們這次沒有了
[00:03:07.160 --> 00:03:07.880]  唉
[00:03:07.880 --> 00:03:09.120]  慘了這次
[00:03:09.120 --> 00:03:11.160]  我們一定來不及了
[00:03:11.160 --> 00:03:12.680]  你聽到
[00:03:12.680 --> 00:03:16.040]  有時候驚恐還大過見
[00:03:16.040 --> 00:03:20.520]  看見就甚懼怕是正常的
[00:03:20.520 --> 00:03:21.360]  因此
[00:03:21.360 --> 00:03:21.960]  咦
[00:03:21.960 --> 00:03:23.960]  你基督徒也害怕嗎?
[00:03:23.960 --> 00:03:25.960]  為什麼基督徒會不害怕?
[00:03:25.960 --> 00:03:27.840]  我是一個人
[00:03:27.840 --> 00:03:29.360]  見到危險的事
[00:03:29.360 --> 00:03:29.960]  當然害怕
[00:03:29.960 --> 00:03:31.960]  害怕得震得不懂得走
[00:03:31.960 --> 00:03:33.960]  很害怕的人
[00:03:33.960 --> 00:03:38.440]  是害怕到震驚
[00:03:38.440 --> 00:03:41.240]  被震一震
[00:03:41.240 --> 00:03:42.760]  震撼到
[00:03:42.760 --> 00:03:44.160]  我真的很震撼
[00:03:44.160 --> 00:03:45.360]  這樣說而已
[00:03:45.360 --> 00:03:47.240]  真的震撼是怎樣呢?
[00:03:47.240 --> 00:03:50.680]  真的震撼是人呆了
[00:03:50.680 --> 00:03:52.920]  雙腳不動
[00:03:52.920 --> 00:03:54.360]  嘩
[00:03:54.360 --> 00:03:55.880]  突然之間爆炸之後
[00:03:55.880 --> 00:03:57.880]  離了體
[00:03:57.880 --> 00:03:59.880]  或者有些事很厲害
[00:03:59.880 --> 00:04:04.120]  家人忽然遭遇意外不在
[00:04:04.120 --> 00:04:05.800]  傷痛欲絕
[00:04:05.800 --> 00:04:07.240]  那一刻接受不了
[00:04:07.240 --> 00:04:09.240]  接著人呆了
[00:04:09.240 --> 00:04:12.280]  震撼到不能走路
[00:04:12.280 --> 00:04:13.880]  跌倒
[00:04:13.880 --> 00:04:15.320]  那些真是害怕了
[00:04:15.320 --> 00:04:17.320]  這裡就甚懼怕
[00:04:17.320 --> 00:04:19.320]  死了死了怎麼辦?
[00:04:19.320 --> 00:04:21.320]  由於不知怎麼做
[00:04:21.320 --> 00:04:24.440]  向耶和華哀求
[00:04:24.440 --> 00:04:26.440]  哀求
[00:04:26.440 --> 00:04:28.440]  向耶和華哀求
[00:04:28.440 --> 00:04:30.440]  好對,非常好
[00:04:30.440 --> 00:04:32.440]  向耶和華哀求
[00:04:32.440 --> 00:04:35.640]  這個以色列人遭遇這樣的問題
[00:04:35.640 --> 00:04:37.640]  前無去路
[00:04:37.640 --> 00:04:39.640]  後有追兵
[00:04:39.640 --> 00:04:41.640]  很害怕
[00:04:41.640 --> 00:04:43.640]  背水一戰
[00:04:43.640 --> 00:04:46.440]  但其實他是專業軍隊
[00:04:46.440 --> 00:04:48.440]  我們只不過是平民百姓
[00:04:48.440 --> 00:04:50.440]  我也有刀
[00:04:50.440 --> 00:04:52.440]  不過不夠他打
[00:04:52.440 --> 00:04:54.440]  戰車馬兵
[00:04:54.440 --> 00:04:56.440]  盔甲整齊
[00:04:56.440 --> 00:04:58.440]  向耶和華哀求
[00:04:58.440 --> 00:05:00.440]  對了
[00:05:00.440 --> 00:05:02.440]  但是
[00:05:02.440 --> 00:05:04.440]  他們有一件事不好
[00:05:04.440 --> 00:05:06.440]  同時這個懼怕
[00:05:06.440 --> 00:05:08.440]  令他們除了神救我們
[00:05:08.440 --> 00:05:10.440]  哀求之外
[00:05:10.440 --> 00:05:14.440]  他們對摩西法怨言
[00:05:14.440 --> 00:05:16.440]  難道在埃及沒有墳地嗎?
[00:05:16.440 --> 00:05:18.440]  說話很尖酸刻薄
[00:05:18.440 --> 00:05:20.440]  難道在埃及沒有墳場嗎?
[00:05:20.440 --> 00:05:22.440]  難道在埃及沒有墳場嗎?
[00:05:22.440 --> 00:05:24.440]  難道在埃及沒有墳場嗎?
[00:05:24.440 --> 00:05:26.440]  難道在埃及沒有墳場嗎?
[00:05:26.440 --> 00:05:28.440]  你要將我們帶來死在曠野嗎?
[00:05:28.440 --> 00:05:30.440]  你要將我們帶來死在曠野嗎?
[00:05:30.440 --> 00:05:32.440]  為什麼你這樣對待我們?
[00:05:32.440 --> 00:05:34.440]  為什麼你這樣對待我們?
[00:05:34.440 --> 00:05:36.440]  為什麼你要將我們從埃及領出來?
[00:05:36.440 --> 00:05:38.440]  為什麼你要將我們從埃及領出來?
[00:05:38.440 --> 00:05:40.440]  自己一點責任都沒有
[00:05:40.440 --> 00:05:42.440]  沒有人鎖住你走
[00:05:42.440 --> 00:05:44.440]  沒有人鎖住你走
[00:05:44.440 --> 00:05:46.440]  難道埃及沒有墳地嗎?
[00:05:46.440 --> 00:05:48.440]  難道埃及沒有墳地嗎?
[00:05:48.440 --> 00:05:50.440]  難道埃及沒有墳地嗎?
[00:05:50.440 --> 00:05:52.440]  為什麼你這樣對待我們?
[00:05:52.440 --> 00:05:54.440]  為什麼你要將我們從埃及領出來?
[00:05:54.440 --> 00:05:56.440]  為什麼你要將我們從埃及領出來?
[00:05:56.440 --> 00:05:58.440]  為什麼要將我們從埃及領出來?
[00:05:58.440 --> 00:06:00.440]  為什麼要將我們從埃及領出來?
[00:06:00.440 --> 00:06:02.440]  為什麼要將我們從埃及領出來?
[00:06:02.440 --> 00:06:04.440]  為什麼要將我們從埃及領出來?
[00:06:04.440 --> 00:06:06.440]  為什麼要將我們從埃及領出來?
[00:06:06.440 --> 00:06:08.440]  為什麼要將我們從埃及領出來?
[00:06:08.440 --> 00:06:10.440]  為什麼要將我們從埃及領出來?
[00:06:10.440 --> 00:06:12.440]  為什麼要將我們從埃及領出來?
[00:06:12.440 --> 00:06:14.440]  為什麼要將我們從埃及領出來?
[00:06:14.440 --> 00:06:16.440]  為什麼要將我們從埃及領出來?
[00:06:16.440 --> 00:06:18.440]  為什麼要將我們從埃及領出來?
[00:06:18.440 --> 00:06:20.440]  為什麼要將我們從埃及領出來?
[00:06:20.440 --> 00:06:22.440]  為什麼要將我們從埃及領出來?
[00:06:22.440 --> 00:06:24.440]  為什麼要將我們從埃及領出來?
[00:06:24.440 --> 00:06:26.440]  為什麼要將我們從埃及領出來?
[00:06:26.440 --> 00:06:28.440]  為什麼要將我們從埃及領出來?
[00:06:28.440 --> 00:06:30.440]  為什麼要將我們從埃及領出來?
[00:06:30.440 --> 00:06:32.440]  為什麼要將我們從埃及領出來?
[00:06:32.440 --> 00:06:34.440]  為什麼要將我們從埃及領出來?
[00:06:34.440 --> 00:06:36.440]  為什麼要將我們從埃及領出來?
[00:06:36.440 --> 00:06:38.440]  為什麼要將我們從埃及領出來?
[00:06:38.440 --> 00:06:40.440]  為什麼要將我們從埃及領出來?
[00:06:40.440 --> 00:06:42.440]  為什麼要將我們從埃及領出來?
[00:06:42.440 --> 00:06:44.440]  為什麼要將我們從埃及領出來?
[00:06:44.440 --> 00:06:46.440]  為什麼要將我們從埃及領出來?
[00:06:46.440 --> 00:06:48.440]  為什麼要將我們從埃及領出來?
[00:06:48.440 --> 00:06:50.440]  為什麼要將我們從埃及領出來?
[00:06:50.440 --> 00:06:52.440]  為什麼要將我們從埃及領出來?
[00:06:52.440 --> 00:06:54.440]  為什麼要將我們從埃及領出來?
[00:06:54.440 --> 00:06:56.440]  為什麼要將我們從埃及領出來?
[00:06:56.440 --> 00:06:58.440]  為什麼要將我們從埃及領出來?
[00:06:58.440 --> 00:07:00.440]  為什麼要將我們從埃及領出來?
[00:07:00.440 --> 00:07:02.440]  為什麼要將我們從埃及領出來?
[00:07:02.440 --> 00:07:04.440]  為什麼要將我們從埃及領出來?
[00:07:04.440 --> 00:07:06.440]  為什麼要將我們從埃及領出來?
[00:07:06.440 --> 00:07:08.440]  為什麼要將我們從埃及領出來?
[00:07:08.440 --> 00:07:10.440]  為什麼要將我們從埃及領出來?
[00:07:10.440 --> 00:07:12.440]  為什麼要將我們從埃及領出來?
[00:07:12.440 --> 00:07:14.440]  為什麼要將我們從埃及領出來?
[00:07:14.440 --> 00:07:16.440]  為什麼要將我們從埃及領出來?
[00:07:16.440 --> 00:07:18.440]  為什麼要將我們從埃及領出來?
[00:07:18.440 --> 00:07:20.440]  為什麼要將我們從埃及領出來?
[00:07:20.440 --> 00:07:22.440]  為什麼要將我們從埃及領出來?
[00:07:22.440 --> 00:07:24.440]  為什麼要將我們從埃及領出來?
[00:07:24.440 --> 00:07:26.440]  為什麼要將我們從埃及領出來?
[00:07:26.440 --> 00:07:28.440]  為什麼要將我們從埃及領出來?
[00:07:28.440 --> 00:07:30.440]  為什麼要將我們從埃及領出來?
[00:07:30.440 --> 00:07:32.440]  為什麼要將我們從埃及領出來?
[00:07:32.440 --> 00:07:34.440]  為什麼要將我們從埃及領出來?
[00:07:34.440 --> 00:07:36.440]  為什麼要將我們從埃及領出來?
[00:07:36.440 --> 00:07:38.440]  為什麼要將我們從埃及領出來?
[00:07:38.440 --> 00:07:40.440]  為什麼要將我們從埃及領出來?
[00:07:40.440 --> 00:07:42.440]  為什麼要將我們從埃及領出來?
[00:07:42.440 --> 00:07:44.440]  為什麼要將我們從埃及領出來?
[00:07:44.440 --> 00:07:46.440]  為什麼要將我們從埃及領出來?
[00:07:46.440 --> 00:07:48.440]  為什麼要將我們從埃及領出來?
[00:07:48.440 --> 00:07:50.440]  為什麼要將我們從埃及領出來?
[00:07:50.440 --> 00:07:52.440]  為什麼要將我們從埃及領出來?
[00:07:52.440 --> 00:07:54.440]  為什麼要將我們從埃及領出來?
[00:07:54.440 --> 00:07:56.440]  為什麼要將我們從埃及領出來?
[00:07:56.440 --> 00:07:58.440]  為什麼要將我們從埃及領出來?
[00:07:58.440 --> 00:08:00.440]  為什麼要將我們從埃及領出來?
[00:08:00.440 --> 00:08:02.440]  為什麼要將我們從埃及領出來?
[00:08:02.440 --> 00:08:04.440]  為什麼要將我們從埃及領出來?
[00:08:04.440 --> 00:08:06.440]  為什麼要將我們從埃及領出來?
[00:08:06.440 --> 00:08:08.440]  為什麼要將我們從埃及領出來?
[00:08:08.440 --> 00:08:10.440]  為什麼要將我們從埃及領出來?
[00:08:10.440 --> 00:08:12.440]  為什麼要將我們從埃及領出來?
[00:08:12.440 --> 00:08:14.440]  為什麼要將我們從埃及領出來?
[00:08:14.440 --> 00:08:16.440]  為什麼要將我們從埃及領出來?
[00:08:16.440 --> 00:08:18.440]  為什麼要將我們從埃及領出來?
[00:08:18.440 --> 00:08:20.440]  為什麼要將我們從埃及領出來?
[00:08:20.440 --> 00:08:22.440]  為什麼要將我們從埃及領出來?
[00:08:22.440 --> 00:08:24.440]  為什麼要將我們從埃及領出來?
[00:08:24.440 --> 00:08:26.440]  為什麼要將我們從埃及領出來?
[00:08:26.440 --> 00:08:28.440]  為什麼要將我們從埃及領出來?
[00:08:28.440 --> 00:08:30.440]  為什麼要將我們從埃及領出來?
[00:08:30.440 --> 00:08:32.440]  為什麼要將我們從埃及領出來?
[00:08:32.440 --> 00:08:34.440]  為什麼要將我們從埃及領出來?
[00:08:34.440 --> 00:08:36.440]  為什麼要將我們從埃及領出來?
[00:08:36.440 --> 00:08:38.440]  為什麼要將我們從埃及領出來?
[00:08:38.440 --> 00:08:40.440]  為什麼要將我們從埃及領出來?
[00:08:40.440 --> 00:08:42.440]  為什麼要將我們從埃及領出來?
[00:08:42.440 --> 00:08:44.440]  為什麼要將我們從埃及領出來?
[00:08:44.440 --> 00:08:46.440]  為什麼要將我們從埃及領出來?
[00:08:46.440 --> 00:08:48.440]  為什麼要將我們從埃及領出來?
[00:08:48.440 --> 00:08:50.440]  為什麼要將我們從埃及領出來?
[00:08:50.440 --> 00:08:52.440]  為什麼要將我們從埃及領出來?
[00:08:52.440 --> 00:08:54.440]  為什麼要將我們從埃及領出來?
[00:08:54.440 --> 00:08:56.440]  為什麼要將我們從埃及領出來?
[00:08:56.440 --> 00:08:58.440]  為什麼要將我們從埃及領出來?
[00:08:58.440 --> 00:09:00.440]  為什麼要將我們從埃及領出來?
[00:09:00.440 --> 00:09:02.440]  為什麼要將我們從埃及領出來?
[00:09:02.440 --> 00:09:04.440]  為什麼要將我們從埃及領出來?
[00:09:04.440 --> 00:09:06.440]  為什麼要將我們從埃及領出來?
[00:09:06.440 --> 00:09:08.440]  為什麼要將我們從埃及領出來?
[00:09:08.440 --> 00:09:10.440]  為什麼要將我們從埃及領出來?
[00:09:10.440 --> 00:09:12.440]  為什麼要將我們從埃及領出來?
[00:09:12.440 --> 00:09:14.440]  為什麼要將我們從埃及領出來?
[00:09:14.440 --> 00:09:16.440]  為什麼要將我們從埃及領出來?
[00:09:16.440 --> 00:09:18.440]  為什麼要將我們從埃及領出來?
[00:09:18.440 --> 00:09:20.440]  為什麼要將我們從埃及領出來?
[00:09:20.440 --> 00:09:22.440]  為什麼要將我們從埃及領出來?
[00:09:22.440 --> 00:09:24.440]  為什麼要將我們從埃及領出來?
[00:09:24.440 --> 00:09:26.440]  為什麼要將我們從埃及領出來?
[00:09:26.440 --> 00:09:28.440]  為什麼要將我們從埃及領出來?
[00:09:28.440 --> 00:09:30.440]  為什麼要將我們從埃及領出來?
[00:09:30.440 --> 00:09:32.440]  為什麼要將我們從埃及領出來?
[00:09:32.440 --> 00:09:34.440]  為什麼要將我們從埃及領出來?
[00:09:34.440 --> 00:09:36.440]  為什麼要將我們從埃及領出來?
[00:09:36.440 --> 00:09:38.440]  為什麼要將我們從埃及領出來?
[00:09:38.440 --> 00:09:40.440]  為什麼要將我們從埃及領出來?
[00:09:40.440 --> 00:09:42.440]  為什麼要將我們從埃及領出來?
[00:09:42.440 --> 00:09:44.440]  為什麼要將我們從埃及領出來?
[00:09:44.440 --> 00:09:46.440]  為什麼要將我們從埃及領出來?
[00:09:46.440 --> 00:09:48.440]  為什麼要將我們從埃及領出來?
[00:09:48.440 --> 00:09:50.440]  為什麼要將我們從埃及領出來?
[00:09:50.440 --> 00:09:52.440]  為什麼要將我們從埃及領出來?
[00:09:52.440 --> 00:09:54.440]  為什麼要將我們從埃及領出來?
[00:09:54.440 --> 00:09:56.440]  為什麼要將我們從埃及領出來?
[00:09:56.440 --> 00:09:58.440]  為什麼要將我們從埃及領出來?
[00:09:58.440 --> 00:10:00.440]  為什麼要將我們從埃及領出來?
[00:10:00.440 --> 00:10:02.440]  為什麼要將我們從埃及領出來?
[00:10:02.440 --> 00:10:04.440]  為什麼要將我們從埃及領出來?
[00:10:04.440 --> 00:10:06.440]  為什麼要將我們從埃及領出來?
[00:10:06.440 --> 00:10:08.440]  為什麼要將我們從埃及領出來?
[00:10:08.440 --> 00:10:10.440]  為什麼要將我們從埃及領出來?
[00:10:10.440 --> 00:10:12.440]  為什麼要將我們從埃及領出來?
[00:10:12.440 --> 00:10:14.440]  為什麼要將我們從埃及領出來?
[00:10:14.440 --> 00:10:16.440]  為什麼要將我們從埃及領出來?
[00:10:16.440 --> 00:10:18.440]  為什麼要將我們從埃及領出來?
[00:10:18.440 --> 00:10:20.440]  為什麼要將我們從埃及領出來?
[00:10:20.440 --> 00:10:22.440]  為什麼要將我們從埃及領出來?
[00:10:22.440 --> 00:10:24.440]  為什麼要將我們從埃及領出來?
[00:10:24.440 --> 00:10:26.440]  為什麼要將我們從埃及領出來?
[00:10:26.440 --> 00:10:28.440]  為什麼要將我們從埃及領出來?
[00:10:28.440 --> 00:10:30.440]  為什麼要將我們從埃及領出來?
[00:10:30.440 --> 00:10:32.440]  為什麼要將我們從埃及領出來?
[00:10:32.440 --> 00:10:34.440]  為什麼要將我們從埃及領出來?
[00:10:34.440 --> 00:10:36.440]  為什麼要將我們從埃及領出來?
[00:10:36.440 --> 00:10:38.440]  為什麼要將我們從埃及領出來?
[00:10:38.440 --> 00:10:40.440]  為什麼要將我們從埃及領出來?
[00:10:40.440 --> 00:10:42.440]  為什麼要將我們從埃及領出來?
[00:10:42.440 --> 00:10:44.440]  為什麼要將我們從埃及領出來?
[00:10:44.440 --> 00:10:46.440]  為什麼要將我們從埃及領出來?
[00:10:46.440 --> 00:10:48.440]  為什麼要將我們從埃及領出來?
[00:10:48.440 --> 00:10:50.440]  為什麼要將我們從埃及領出來?
[00:10:50.440 --> 00:10:52.440]  為什麼要將我們從埃及領出來?
[00:10:52.440 --> 00:10:54.440]  為什麼要將我們從埃及領出來?
[00:10:54.440 --> 00:10:56.440]  為什麼要將我們從埃及領出來?
[00:10:56.440 --> 00:10:58.440]  為什麼要將我們從埃及領出來?
[00:10:58.440 --> 00:11:00.440]  為什麼要將我們從埃及領出來?
[00:11:00.440 --> 00:11:02.440]  為什麼要將我們從埃及領出來?
[00:11:02.440 --> 00:11:04.440]  為什麼要將我們從埃及領出來?
[00:11:04.440 --> 00:11:06.440]  為什麼要將我們從埃及領出來?
[00:11:06.440 --> 00:11:08.440]  為什麼要將我們從埃及領出來?
[00:11:08.440 --> 00:11:10.440]  為什麼要將我們從埃及領出來?
[00:11:10.440 --> 00:11:12.440]  為什麼要將我們從埃及領出來?
[00:11:12.440 --> 00:11:14.440]  為什麼要將我們從埃及領出來?
[00:11:14.440 --> 00:11:16.440]  為什麼要將我們從埃及領出來?
[00:11:16.440 --> 00:11:18.440]  為什麼要將我們從埃及領出來?
[00:11:18.440 --> 00:11:20.440]  為什麼要將我們從埃及領出來?
[00:11:20.440 --> 00:11:22.440]  為什麼要將我們從埃及領出來?
[00:11:22.440 --> 00:11:24.440]  為什麼要將我們從埃及領出來?
[00:11:24.440 --> 00:11:26.440]  為什麼要將我們從埃及領出來?
[00:11:26.440 --> 00:11:28.440]  為什麼要將我們從埃及領出來?
[00:11:28.440 --> 00:11:30.440]  為什麼要將我們從埃及領出來?
[00:11:30.440 --> 00:11:32.440]  為什麼要將我們從埃及領出來?
[00:11:32.440 --> 00:11:34.440]  為什麼要將我們從埃及領出來?
[00:11:34.440 --> 00:11:36.440]  為什麼要將我們從埃及領出來?
[00:11:36.440 --> 00:11:38.440]  為什麼要將我們從埃及領出來?
[00:11:38.440 --> 00:11:40.440]  為什麼要將我們從埃及領出來?
[00:11:40.440 --> 00:11:42.440]  為什麼要將我們從埃及領出來?
[00:11:42.440 --> 00:11:44.440]  為什麼要將我們從埃及領出來?
[00:11:44.440 --> 00:11:46.440]  為什麼要將我們從埃及領出來?
[00:11:46.440 --> 00:11:48.440]  為什麼要將我們從埃及領出來?
[00:11:48.440 --> 00:11:50.440]  為什麼要將我們從埃及領出來?
[00:11:50.440 --> 00:11:52.440]  為什麼要將我們從埃及領出來?
[00:11:52.440 --> 00:11:54.440]  為什麼要將我們從埃及領出來?
[00:11:54.440 --> 00:11:56.440]  為什麼要將我們從埃及領出來?
[00:11:56.440 --> 00:11:58.440]  為什麼要將我們從埃及領出來?
[00:11:58.440 --> 00:12:00.440]  為什麼要將我們從埃及領出來?
[00:12:00.440 --> 00:12:02.440]  為什麼要將我們從埃及領出來?
[00:12:02.440 --> 00:12:04.440]  為什麼要將我們從埃及領出來?
[00:12:04.440 --> 00:12:06.440]  為什麼要將我們從埃及領出來?
[00:12:06.440 --> 00:12:08.440]  為什麼要將我們從埃及領出來?
[00:12:08.440 --> 00:12:10.440]  為什麼要將我們從埃及領出來?
[00:12:10.440 --> 00:12:12.440]  為什麼要將我們從埃及領出來?
[00:12:12.440 --> 00:12:14.440]  為什麼要將我們從埃及領出來?
[00:12:14.440 --> 00:12:16.440]  為什麼要將我們從埃及領出來?
[00:12:16.440 --> 00:12:18.440]  為什麼要將我們從埃及領出來?
[00:12:18.440 --> 00:12:20.440]  為什麼要將我們從埃及領出來?
[00:12:20.440 --> 00:12:22.440]  為什麼要將我們從埃及領出來?
[00:12:22.440 --> 00:12:24.440]  為什麼要將我們從埃及領出來?
[00:12:24.440 --> 00:12:26.440]  為什麼要將我們從埃及領出來?
[00:12:26.440 --> 00:12:28.440]  為什麼要將我們從埃及領出來?
[00:12:28.440 --> 00:12:30.440]  為什麼要將我們從埃及領出來?
[00:12:30.440 --> 00:12:32.440]  為什麼要將我們從埃及領出來?
[00:12:32.440 --> 00:12:34.440]  為什麼要將我們從埃及領出來?
[00:12:34.440 --> 00:12:36.440]  為什麼要將我們從埃及領出來?
[00:12:36.440 --> 00:12:38.440]  為什麼要將我們從埃及領出來?
[00:12:38.440 --> 00:12:40.440]  為什麼要將我們從埃及領出來?
[00:12:40.440 --> 00:12:42.440]  為什麼要將我們從埃及領出來?
[00:12:42.440 --> 00:12:44.440]  為什麼要將我們從埃及領出來?
[00:12:44.440 --> 00:12:46.440]  為什麼要將我們從埃及領出來?
[00:12:46.440 --> 00:12:48.440]  為什麼要將我們從埃及領出來?
[00:12:48.440 --> 00:12:50.440]  為什麼要將我們從埃及領出來?
[00:12:50.440 --> 00:12:52.440]  為什麼要將我們從埃及領出來?
[00:12:52.440 --> 00:12:54.440]  為什麼要將我們從埃及領出來?
[00:12:54.440 --> 00:12:56.440]  為什麼要將我們從埃及領出來?
[00:12:56.440 --> 00:12:58.440]  為什麼要將我們從埃及領出來?
[00:12:58.440 --> 00:13:00.440]  為什麼要將我們從埃及領出來?
[00:13:00.440 --> 00:13:02.440]  為什麼要將我們從埃及領出來?
[00:13:02.440 --> 00:13:04.440]  為什麼要將我們從埃及領出來?
[00:13:04.440 --> 00:13:06.440]  為什麼要將我們從埃及領出來?
[00:13:06.440 --> 00:13:08.440]  為什麼要將我們從埃及領出來?
[00:13:08.440 --> 00:13:10.440]  為什麼要將我們從埃及領出來?
[00:13:10.440 --> 00:13:12.440]  為什麼要將我們從埃及領出來?
[00:13:12.440 --> 00:13:14.440]  為什麼要將我們從埃及領出來?
[00:13:14.440 --> 00:13:16.440]  為什麼要將我們從埃及領出來?
[00:13:16.440 --> 00:13:18.440]  為什麼要將我們從埃及領出來?
[00:13:18.440 --> 00:13:20.440]  為什麼要將我們從埃及領出來?
[00:13:20.440 --> 00:13:22.440]  為什麼要將我們從埃及領出來?
[00:13:22.440 --> 00:13:24.440]  為什麼要將我們從埃及領出來?
[00:13:24.440 --> 00:13:26.440]  為什麼要將我們從埃及領出來?
[00:13:26.440 --> 00:13:28.440]  為什麼要將我們從埃及領出來?
[00:13:28.440 --> 00:13:30.440]  為什麼要將我們從埃及領出來?
[00:13:30.440 --> 00:13:32.440]  為什麼要將我們從埃及領出來?
[00:13:32.440 --> 00:13:34.440]  為什麼要將我們從埃及領出來?
[00:13:34.440 --> 00:13:36.440]  為什麼要將我們從埃及領出來?
[00:13:36.440 --> 00:13:38.440]  為什麼要將我們從埃及領出來?
[00:13:38.440 --> 00:13:40.440]  為什麼要將我們從埃及領出來?
[00:13:40.440 --> 00:13:42.440]  為什麼要將我們從埃及領出來?
