
[00:00:00.000 --> 00:00:04.680]  主持人:上個星期我們講了一個很重要的教會生活的題目
[00:05:12.000 --> 00:05:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:05:17.000 --> 00:05:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:05:22.000 --> 00:05:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:05:27.000 --> 00:05:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:05:32.000 --> 00:05:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:05:37.000 --> 00:05:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:05:42.000 --> 00:05:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:05:47.000 --> 00:05:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:05:52.000 --> 00:05:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:05:57.000 --> 00:06:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:06:02.000 --> 00:06:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:06:07.000 --> 00:06:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:06:12.000 --> 00:06:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:06:17.000 --> 00:06:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:06:22.000 --> 00:06:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:06:27.000 --> 00:06:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:06:32.000 --> 00:06:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:06:37.000 --> 00:06:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:06:42.000 --> 00:06:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:06:47.000 --> 00:06:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:06:52.000 --> 00:06:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:06:57.000 --> 00:07:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:07:02.000 --> 00:07:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:07:07.000 --> 00:07:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:07:12.000 --> 00:07:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:07:17.000 --> 00:07:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:07:22.000 --> 00:07:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:07:27.000 --> 00:07:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:07:32.000 --> 00:07:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:07:37.000 --> 00:07:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:07:42.000 --> 00:07:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:07:47.000 --> 00:07:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:07:52.000 --> 00:07:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:07:57.000 --> 00:08:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:08:02.000 --> 00:08:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:08:07.000 --> 00:08:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:08:12.000 --> 00:08:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:08:17.000 --> 00:08:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:08:22.000 --> 00:08:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:08:27.000 --> 00:08:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:08:32.000 --> 00:08:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:08:37.000 --> 00:08:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:08:42.000 --> 00:08:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:08:47.000 --> 00:08:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:08:52.000 --> 00:08:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:08:57.000 --> 00:09:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:09:02.000 --> 00:09:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:09:07.000 --> 00:09:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:09:12.000 --> 00:09:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:09:17.000 --> 00:09:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:09:22.000 --> 00:09:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:09:27.000 --> 00:09:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:09:32.000 --> 00:09:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:09:37.000 --> 00:09:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:09:42.000 --> 00:09:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:09:47.000 --> 00:09:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:09:52.000 --> 00:09:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:09:57.000 --> 00:10:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:10:02.000 --> 00:10:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:10:07.000 --> 00:10:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:10:12.000 --> 00:10:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:10:17.000 --> 00:10:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:10:22.000 --> 00:10:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:10:27.000 --> 00:10:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:10:32.000 --> 00:10:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:10:37.000 --> 00:10:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:10:42.000 --> 00:10:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:10:47.000 --> 00:10:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:10:52.000 --> 00:10:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:10:57.000 --> 00:11:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:11:02.000 --> 00:11:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:11:07.000 --> 00:11:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:11:12.000 --> 00:11:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:11:17.000 --> 00:11:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:11:22.000 --> 00:11:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:11:27.000 --> 00:11:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:11:32.000 --> 00:11:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:11:37.000 --> 00:11:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:11:42.000 --> 00:11:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:11:47.000 --> 00:11:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:11:52.000 --> 00:11:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:11:57.000 --> 00:12:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:12:02.000 --> 00:12:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:12:07.000 --> 00:12:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:12:12.000 --> 00:12:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:12:17.000 --> 00:12:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:12:22.000 --> 00:12:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:12:27.000 --> 00:12:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:12:32.000 --> 00:12:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:12:37.000 --> 00:12:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:12:42.000 --> 00:12:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:12:47.000 --> 00:12:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:12:52.000 --> 00:12:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:12:57.000 --> 00:13:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:13:02.000 --> 00:13:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:13:07.000 --> 00:13:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:13:12.000 --> 00:13:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:13:17.000 --> 00:13:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:13:22.000 --> 00:13:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:13:27.000 --> 00:13:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:13:32.000 --> 00:13:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:13:37.000 --> 00:13:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:13:42.000 --> 00:13:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:13:47.000 --> 00:13:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:13:52.000 --> 00:13:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:13:57.000 --> 00:14:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:14:02.000 --> 00:14:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:14:07.000 --> 00:14:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:14:12.000 --> 00:14:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:14:17.000 --> 00:14:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:14:22.000 --> 00:14:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:14:27.000 --> 00:14:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:14:32.000 --> 00:14:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:14:37.000 --> 00:14:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:14:42.000 --> 00:14:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:14:47.000 --> 00:14:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:14:52.000 --> 00:14:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:14:57.000 --> 00:15:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:15:02.000 --> 00:15:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:15:07.000 --> 00:15:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:15:12.000 --> 00:15:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:15:17.000 --> 00:15:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:15:22.000 --> 00:15:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:15:27.000 --> 00:15:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:15:32.000 --> 00:15:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:15:37.000 --> 00:15:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:15:42.000 --> 00:15:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:15:47.000 --> 00:15:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:15:52.000 --> 00:15:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:15:57.000 --> 00:16:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:16:02.000 --> 00:16:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:16:07.000 --> 00:16:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:16:12.000 --> 00:16:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:16:17.000 --> 00:16:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:16:22.000 --> 00:16:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:16:27.000 --> 00:16:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:16:32.000 --> 00:16:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:16:37.000 --> 00:16:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:16:42.000 --> 00:16:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:16:47.000 --> 00:16:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:16:52.000 --> 00:16:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:16:57.000 --> 00:17:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:17:02.000 --> 00:17:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:17:07.000 --> 00:17:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:17:12.000 --> 00:17:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:17:17.000 --> 00:17:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:17:22.000 --> 00:17:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:17:27.000 --> 00:17:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:17:32.000 --> 00:17:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:17:37.000 --> 00:17:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:17:42.000 --> 00:17:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:17:47.000 --> 00:17:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:17:52.000 --> 00:17:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:17:57.000 --> 00:18:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:18:02.000 --> 00:18:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:18:07.000 --> 00:18:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:18:12.000 --> 00:18:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:18:17.000 --> 00:18:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:18:22.000 --> 00:18:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:18:27.000 --> 00:18:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:18:32.000 --> 00:18:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:18:37.000 --> 00:18:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:18:42.000 --> 00:18:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:18:47.000 --> 00:18:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:18:52.000 --> 00:18:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:18:57.000 --> 00:19:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:19:02.000 --> 00:19:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:19:07.000 --> 00:19:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:19:12.000 --> 00:19:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:19:17.000 --> 00:19:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:19:22.000 --> 00:19:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:19:27.000 --> 00:19:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:19:32.000 --> 00:19:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:19:37.000 --> 00:19:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:19:42.000 --> 00:19:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:19:47.000 --> 00:19:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:19:52.000 --> 00:19:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:19:57.000 --> 00:20:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:20:02.000 --> 00:20:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:20:07.000 --> 00:20:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:20:12.000 --> 00:20:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:20:17.000 --> 00:20:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:20:22.000 --> 00:20:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:20:27.000 --> 00:20:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:20:32.000 --> 00:20:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:20:37.000 --> 00:20:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:20:42.000 --> 00:20:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:20:47.000 --> 00:20:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:20:52.000 --> 00:20:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:20:57.000 --> 00:21:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:21:02.000 --> 00:21:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:21:07.000 --> 00:21:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:21:12.000 --> 00:21:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:21:17.000 --> 00:21:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:21:22.000 --> 00:21:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:21:27.000 --> 00:21:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:21:32.000 --> 00:21:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:21:37.000 --> 00:21:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:21:42.000 --> 00:21:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:21:47.000 --> 00:21:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:21:52.000 --> 00:21:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:21:57.000 --> 00:22:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:22:02.000 --> 00:22:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:22:07.000 --> 00:22:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:22:12.000 --> 00:22:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:22:17.000 --> 00:22:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:22:22.000 --> 00:22:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:22:27.000 --> 00:22:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:22:32.000 --> 00:22:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:22:37.000 --> 00:22:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:22:42.000 --> 00:22:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:22:47.000 --> 00:22:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:22:52.000 --> 00:22:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:22:57.000 --> 00:23:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:23:02.000 --> 00:23:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:23:07.000 --> 00:23:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:23:12.000 --> 00:23:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:23:17.000 --> 00:23:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:23:22.000 --> 00:23:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:23:27.000 --> 00:23:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:23:32.000 --> 00:23:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:23:37.000 --> 00:23:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:23:42.000 --> 00:23:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:23:47.000 --> 00:23:52.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:23:52.000 --> 00:23:57.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:23:57.000 --> 00:24:02.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:24:02.000 --> 00:24:07.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:24:07.000 --> 00:24:12.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:24:12.000 --> 00:24:17.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:24:17.000 --> 00:24:22.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:24:22.000 --> 00:24:27.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:24:27.000 --> 00:24:32.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:24:32.000 --> 00:24:37.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:24:37.000 --> 00:24:42.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:24:42.000 --> 00:24:47.000]  主持人:這個詞可以說是離開世界前的基本指令
[00:24:47.000 --> 00:24:52.000]  主持人:這個詞可以說是離開世界前的基本指令
