
[00:00:00.000 --> 00:00:02.000]  今天跟大家講一個題目
[00:01:31.400 --> 00:01:32.880]  其實當時
[00:01:32.880 --> 00:01:35.360]  心裡面很沉重
[00:01:35.360 --> 00:01:39.200]  就帶著門徒去到喀西馬利園
[00:01:39.200 --> 00:01:41.120]  門徒就坐在那裡祈禱
[00:01:41.120 --> 00:01:43.760]  特別帶著三個最親密的
[00:01:43.760 --> 00:01:46.040]  就是彼得、雅各和約翰
[00:01:46.040 --> 00:01:48.920]  三個就去跟耶穌一起
[00:01:48.920 --> 00:01:51.120]  希望一起去祈禱
[00:01:52.960 --> 00:01:55.640]  但耶穌心情聖經形容他
[00:01:55.640 --> 00:01:59.120]  貌似心裡面驚恐
[00:01:59.120 --> 00:02:00.680]  懼怕起來
[00:02:00.680 --> 00:02:02.440]  極其難過
[00:02:02.440 --> 00:02:05.240]  於是就將心裡面的說話
[00:02:05.240 --> 00:02:06.600]  告訴那幾個門徒
[00:02:06.600 --> 00:02:09.040]  「我心裡面非常憂傷」
[00:02:09.040 --> 00:02:10.640]  「真的想死了」
[00:02:10.640 --> 00:02:12.160]  幾乎要死
[00:02:12.160 --> 00:02:14.920]  「你們跟我一起在這裡吧」
[00:02:14.920 --> 00:02:16.840]  「一起警醒、一起禱告吧」
[00:02:16.840 --> 00:02:18.280]  「加添我的力量吧」
[00:02:20.400 --> 00:02:24.120]  耶穌將他內心最軟弱的一面
[00:02:24.120 --> 00:02:26.680]  都跟這些門徒分享
[00:02:26.680 --> 00:02:28.040]  是一位老師
[00:02:28.040 --> 00:02:29.960]  跟他的弟子說
[00:02:29.960 --> 00:02:32.440]  「我真的受不了,要死了」
[00:02:32.440 --> 00:02:35.440]  極其重擔
[00:02:35.440 --> 00:02:37.280]  在耶穌的身上
[00:02:37.280 --> 00:02:39.960]  但很可惜
[00:02:39.960 --> 00:02:41.920]  他想這種分享
[00:02:41.920 --> 00:02:43.520]  也得不到很大的回應
[00:02:43.520 --> 00:02:46.240]  門徒大家都知道
[00:02:46.240 --> 00:02:46.760]  後來怎麼樣?
[00:02:46.760 --> 00:02:48.160]  睡了覺
[00:02:48.560 --> 00:02:50.560]  當然老家就說
[00:02:50.560 --> 00:02:52.840]  門徒都是憂傷過度睡了覺
[00:02:52.840 --> 00:02:54.360]  但無論如何
[00:02:54.360 --> 00:02:55.760]  只剩下耶穌的一句「因」
[00:02:55.760 --> 00:02:58.320]  他不想把門徒吵醒
[00:02:58.320 --> 00:02:59.560]  就再走遠一點
[00:02:59.560 --> 00:03:01.520]  就獨自一個人去祈禱
[00:03:01.520 --> 00:03:03.760]  獨自去祈禱
[00:03:03.760 --> 00:03:05.880]  是他生命裡面
[00:03:05.880 --> 00:03:07.560]  可能最傲卑的
[00:03:07.560 --> 00:03:09.960]  最隱密的
[00:03:09.960 --> 00:03:13.240]  無法跟別人分享的內容
[00:03:13.240 --> 00:03:15.720]  是他告訴天父
[00:03:17.240 --> 00:03:20.760]  但會看到他當時的感受
[00:03:20.760 --> 00:03:23.240]  除了剛才說的憂傷
[00:03:23.240 --> 00:03:24.240]  稍後我會再提
[00:03:24.240 --> 00:03:27.160]  就是那種孤寂
[00:03:27.160 --> 00:03:29.360]  那種寂寞的情況
[00:03:29.360 --> 00:03:33.160]  他不是
[00:03:33.160 --> 00:03:34.960]  現在所謂的孤寂
[00:03:34.960 --> 00:03:37.280]  跟獨處不同
[00:03:37.280 --> 00:03:38.280]  我們獨處就是
[00:03:38.280 --> 00:03:39.200]  英文就是「alone」
[00:03:39.200 --> 00:03:40.080]  一個人
[00:03:40.080 --> 00:03:41.680]  這是「lonely」
[00:03:41.680 --> 00:03:45.320]  獨處就是我會主動離開人群
[00:03:45.320 --> 00:03:47.320]  好像我們獨處的操練
[00:03:47.320 --> 00:03:48.840]  去到安靜的地方
[00:03:48.840 --> 00:03:50.160]  去親近神
[00:03:50.160 --> 00:03:51.840]  但有時會感受到
[00:03:51.840 --> 00:03:53.480]  就算在人群裡面
[00:03:53.480 --> 00:03:55.680]  都沒有人可以去明白祂
[00:03:55.680 --> 00:03:57.880]  就正如跟那幾個門徒去講
[00:03:57.880 --> 00:03:59.880]  但怎知道他們都睡著了
[00:03:59.880 --> 00:04:01.880]  這個孤寂
[00:04:01.880 --> 00:04:02.880]  就是一種寂寞
[00:04:02.880 --> 00:04:04.920]  我想起
[00:04:04.920 --> 00:04:06.520]  講到一刻的時候
[00:04:06.520 --> 00:04:07.520]  我準備說了
[00:04:07.520 --> 00:04:10.520]  想起一部電影
[00:04:10.520 --> 00:04:11.400]  那部電影
[00:04:11.400 --> 00:04:13.000]  英文名字很好
[00:04:13.320 --> 00:04:15.920]  《The Heart is a Lonely Hunter》
[00:04:15.920 --> 00:04:17.160]  大家有沒有聽過?
[00:04:17.160 --> 00:04:19.280]  心
[00:04:19.280 --> 00:04:20.960]  是一個寂寞的殺手
[00:04:20.960 --> 00:04:22.480]  那部電影的名字叫什麼呢?
[00:04:22.480 --> 00:04:23.480]  就是《西遍》
[00:04:23.480 --> 00:04:25.960]  可能有些人聽過
[00:04:25.960 --> 00:04:33.320]  叫《千涯何處覓荒草》
[00:04:33.320 --> 00:04:37.120]  《覓荒草》好像是蘇東坡講的
[00:04:37.120 --> 00:04:41.160]  《千涯何處覓之心》
[00:04:41.160 --> 00:04:43.160]  是一部電影
[00:04:43.320 --> 00:04:44.320]  有沒有人看過?
[00:04:44.320 --> 00:04:48.600]  這些沒看過
[00:04:48.600 --> 00:04:50.520]  其實幾十年前
[00:04:50.520 --> 00:04:51.600]  我為什麼會知道呢?
[00:04:51.600 --> 00:04:52.400]  我是印象
[00:04:52.400 --> 00:04:55.400]  我是在電視同播的時候看過的
[00:04:55.400 --> 00:04:56.400]  有些印象
[00:04:56.400 --> 00:04:59.720]  不過最近我準備的時候
[00:04:59.720 --> 00:05:00.720]  我都看回了
[00:05:00.720 --> 00:05:02.720]  你去YouTube就看到了
[00:05:02.720 --> 00:05:08.680]  這個是講一個聾啞的男士
[00:05:08.680 --> 00:05:12.440]  他本來也有一個很好的朋友
[00:05:12.440 --> 00:05:13.440]  他也是聾啞的
[00:05:13.440 --> 00:05:20.280]  那個人有一點低低地
[00:05:20.280 --> 00:05:22.920]  但是可以溝通
[00:05:22.920 --> 00:05:23.920]  起碼可以溝通
[00:05:23.920 --> 00:05:25.920]  有些手語
[00:05:25.920 --> 00:05:27.320]  大家可以聊天
[00:05:27.320 --> 00:05:30.800]  有時開心的事情都可以
[00:05:30.800 --> 00:05:33.160]  後來這個男士搬走了
[00:05:33.160 --> 00:05:34.160]  去遠了的地方
[00:05:34.160 --> 00:05:36.520]  去租一間屋
[00:05:36.520 --> 00:05:39.240]  租一間屋裡的屋主
[00:05:39.240 --> 00:05:42.440]  有些子女
[00:05:42.440 --> 00:05:44.920]  其中一個少女
[00:05:44.920 --> 00:05:46.520]  很喜歡音樂的
[00:05:46.520 --> 00:05:48.920]  聾啞的人經常知道她喜歡音樂
[00:05:48.920 --> 00:05:51.240]  特意買一些唱片回來
[00:05:51.240 --> 00:05:52.240]  播音樂
[00:05:52.240 --> 00:05:53.240]  其實她聽不到的
[00:05:53.240 --> 00:05:56.640]  播音就讓那個女孩聽到
[00:05:56.640 --> 00:05:58.040]  很有興趣去聽
[00:05:58.040 --> 00:05:59.720]  因為她的夢想
[00:05:59.720 --> 00:06:02.720]  就很想做一個鋼琴手
[00:06:02.720 --> 00:06:05.440]  很好去幫助人
[00:06:05.440 --> 00:06:06.240]  她又幫助
[00:06:06.240 --> 00:06:10.240]  在街邊有些醉酒的人
[00:06:10.240 --> 00:06:11.240]  都關心她
[00:06:11.240 --> 00:06:15.240]  慢慢結交了更多朋友
[00:06:15.240 --> 00:06:18.240]  那個女孩經常和她分享心事
[00:06:18.240 --> 00:06:20.240]  她會看到他們說話的時候
[00:06:20.240 --> 00:06:21.240]  讀唇
[00:06:21.240 --> 00:06:22.240]  大概知道他們說什麼
[00:06:22.240 --> 00:06:25.240]  所以她認識的人
[00:06:25.240 --> 00:06:26.240]  慢慢多了幾個人
[00:06:26.240 --> 00:06:31.240]  會找她傾訴內心的心事
[00:06:31.240 --> 00:06:32.240]  因為很好
[00:06:32.240 --> 00:06:34.240]  找到她都會肯聽
[00:06:34.240 --> 00:06:35.240]  好像很留心
[00:06:35.240 --> 00:06:37.240]  看她的嘴巴在說什麼
[00:06:37.240 --> 00:06:39.240]  很留心聽她說
[00:06:39.240 --> 00:06:40.240]  知道她在說什麼
[00:06:40.240 --> 00:06:42.240]  有時會給她反應
[00:06:42.240 --> 00:06:44.240]  但是原來這個人
[00:06:44.240 --> 00:06:46.240]  本身內心的事情
[00:06:46.240 --> 00:06:48.240]  卻沒有辦法和她溝通
[00:06:48.240 --> 00:06:52.240]  後來那個聾啞人士
[00:06:52.240 --> 00:06:54.240]  那個朋友
[00:06:54.240 --> 00:06:56.240]  後來因為病死了
[00:06:56.240 --> 00:06:58.240]  心裡很憂傷
[00:06:58.240 --> 00:07:00.240]  最後那個結局就是
[00:07:00.240 --> 00:07:03.240]  他在自己房間裡自殺
[00:07:03.240 --> 00:07:05.240]  了斷了自己
[00:07:05.240 --> 00:07:09.240]  有時看電影都會有很抽心的感覺
[00:07:09.240 --> 00:07:11.240]  其實我們人都是這樣
[00:07:11.240 --> 00:07:14.240]  有時寂寞就這樣出來了
[00:07:14.240 --> 00:07:16.240]  有時都會有些共鳴在裡面
[00:07:16.240 --> 00:07:19.240]  有時人沒辦法明白
[00:07:19.240 --> 00:07:22.240]  你自己所處身的處境
[00:07:22.240 --> 00:07:25.240]  因為我們會這樣想
[00:07:25.240 --> 00:07:26.240]  我這個處境
[00:07:26.240 --> 00:07:27.240]  我這個角色
[00:07:27.240 --> 00:07:29.240]  或者我現在的情況
[00:07:29.240 --> 00:07:30.240]  不是你的情況
[00:07:30.240 --> 00:07:32.240]  也不是你的處境
[00:07:32.240 --> 00:07:34.240]  我們就覺得我們沒有需要
[00:07:34.240 --> 00:07:37.240]  或者說出來都不明白
[00:07:37.240 --> 00:07:38.240]  會不會好像耶穌那樣
[00:07:38.240 --> 00:07:40.240]  說出來門徒就睡覺
[00:07:40.240 --> 00:07:42.240]  會有可能這樣的情況
[00:07:42.240 --> 00:07:44.240]  特別我們做傳道人的生活
[00:07:44.240 --> 00:07:47.240]  都會感受到一些寂寞的
[00:07:47.240 --> 00:07:49.240]  好像一種創傷的感覺
[00:07:49.240 --> 00:07:52.240]  因為其實我們是很願意
[00:07:52.240 --> 00:07:54.240]  我們的使命
[00:07:54.240 --> 00:07:56.240]  就是去到人的中間
[00:07:56.240 --> 00:08:00.240]  希望能夠和人分享生命
[00:08:00.240 --> 00:08:02.240]  或者又希望人的生命
[00:08:02.240 --> 00:08:05.240]  可以讓我們可以去
[00:08:05.240 --> 00:08:08.240]  小小的能夠理解進入
[00:08:08.240 --> 00:08:11.240]  能夠可以去關心、關注
[00:08:11.240 --> 00:08:14.240]  希望在他困難的時候
[00:08:14.240 --> 00:08:15.240]  在他痛苦的時候
[00:08:15.240 --> 00:08:19.240]  我們都可以讓他知道
[00:08:19.240 --> 00:08:20.240]  生命的意義
[00:08:20.240 --> 00:08:22.240]  我們都很樂意去做這些
[00:08:22.240 --> 00:08:23.240]  但發覺到
[00:08:23.240 --> 00:08:25.240]  好像我剛才所說
[00:08:25.240 --> 00:08:28.240]  我們好像慢慢在邊緣的裡面
[00:08:28.240 --> 00:08:34.240]  因為其實我們都不是在這方面
[00:08:34.240 --> 00:08:36.240]  真的你可以幫到我多少嗎?
[00:08:36.240 --> 00:08:38.240]  人家都會有這樣的懷疑
[00:08:38.240 --> 00:08:40.240]  或者覺得真的可以嗎?
[00:08:40.240 --> 00:08:42.240]  或者我們就
[00:08:42.240 --> 00:08:44.240]  不如說一些禱告事項給你
[00:08:44.240 --> 00:08:47.240]  為我祈禱就行了
[00:08:47.240 --> 00:08:49.240]  有時都是會這樣
[00:08:49.240 --> 00:08:52.240]  甚至有時會感受到
[00:08:52.240 --> 00:08:56.240]  可能我們都是做一些禮儀就可以了
[00:08:56.240 --> 00:08:57.240]  參加婚禮
[00:08:57.240 --> 00:09:00.240]  我們都不太熟悉那些新人
[00:09:00.240 --> 00:09:02.240]  他就請你來
[00:09:02.240 --> 00:09:03.240]  你要做婚禮
[00:09:03.240 --> 00:09:05.240]  做主禮
[00:09:05.240 --> 00:09:08.240]  有時去分享完之後
[00:09:08.240 --> 00:09:11.240]  都不記得多謝一聲都會
[00:09:11.240 --> 00:09:14.240]  因為實在沒有很大的關係
[00:09:14.240 --> 00:09:17.240]  有時都在歡樂的氣氛裡面
[00:09:17.240 --> 00:09:23.240]  都覺得好像做一些事實踐
[00:09:23.240 --> 00:09:27.240]  不過今天更多年輕人
[00:09:27.240 --> 00:09:31.240]  更加不需要在教會裡面舉行婚禮
[00:09:31.240 --> 00:09:33.240]  喜歡在外面舉行婚禮
[00:09:33.240 --> 00:09:35.240]  開心一點
[00:09:35.240 --> 00:09:38.240]  更加可以活潑一點
[00:09:38.240 --> 00:09:41.240]  但我自己仍然覺得
[00:09:41.240 --> 00:09:43.240]  如果在主裡面的弟兄姊妹
[00:09:43.240 --> 00:09:45.240]  我們都能夠希望
[00:09:45.240 --> 00:09:49.240]  在神的裡面建立婚姻
[00:09:49.240 --> 00:09:52.240]  你希望和你主禮的都是一個基督徒
[00:09:52.240 --> 00:09:54.240]  那個律師未必是基督徒
[00:09:54.240 --> 00:09:57.240]  他未必知道婚姻的意義在哪裡
[00:09:57.240 --> 00:09:59.240]  但是我們作為教會同工
[00:09:59.240 --> 00:10:02.240]  我們很盼望能夠賦予意義
[00:10:02.240 --> 00:10:05.240]  這是其中一個例子
[00:10:05.240 --> 00:10:10.240]  耶穌一刻就會體會到
[00:10:10.240 --> 00:10:15.240]  現在準備面對一個這麼大的重擔
[00:10:15.240 --> 00:10:16.240]  可以神說
[00:10:16.240 --> 00:10:18.240]  神要拉你來這個世界裡面
[00:10:18.240 --> 00:10:21.240]  就是要拯救這些人
[00:10:21.240 --> 00:10:23.240]  就是要走上十字架的道路
[00:10:23.240 --> 00:10:25.240]  是這麼孤寂的
[00:10:25.240 --> 00:10:29.240]  是這麼憂傷困苦的
[00:10:29.240 --> 00:10:30.240]  但是耶穌基督
[00:10:30.240 --> 00:10:33.240]  是能夠在禱告裡面得到治療
[00:10:33.240 --> 00:10:34.240]  因為這個禱告
[00:10:34.240 --> 00:10:37.240]  他內心打開自己的心
[00:10:37.240 --> 00:10:39.240]  他其實會體會到
[00:10:39.240 --> 00:10:42.240]  原來這位神是一個受苦的神
[00:10:42.240 --> 00:10:43.240]  我們今天說的是
[00:10:43.240 --> 00:10:46.240]  耶穌基督本來就是一個受苦的神
[00:10:46.240 --> 00:10:50.240]  祂是明白這些苦楚痛苦的
[00:10:50.240 --> 00:10:53.240]  雖然我們那種情景不同
[00:10:53.240 --> 00:10:56.240]  雖然我們面對的情況不同
[00:10:56.240 --> 00:10:59.240]  但是那種心靈受創是一樣的
[00:10:59.240 --> 00:11:01.240]  比我們更加深刻
[00:11:01.240 --> 00:11:05.240]  比我們更加受傷更大
[00:11:05.240 --> 00:11:07.240]  但是祂仍然愛我們
[00:11:07.240 --> 00:11:09.240]  祂愛我們的緣故
[00:11:09.240 --> 00:11:10.240]  我們發覺到
[00:11:10.240 --> 00:11:13.240]  這種愛是更加大的時候
[00:11:13.240 --> 00:11:15.240]  原來受苦是更多的
[00:11:15.240 --> 00:11:17.240]  發覺到我們要看到
[00:11:17.240 --> 00:11:19.240]  我們要光明的時候
[00:11:19.240 --> 00:11:21.240]  原來看到黑暗是很多的
[00:11:21.240 --> 00:11:24.240]  當我們越要去更多的恩典的時候
[00:11:24.240 --> 00:11:27.240]  會看到罪惡是更多的
[00:11:27.240 --> 00:11:31.240]  當我們看到神聖更多的時候
[00:11:31.240 --> 00:11:34.240]  會看到人性更多的一面
[00:11:34.240 --> 00:11:36.240]  這是我們一定會見到的事情
[00:11:36.240 --> 00:11:39.240]  但是要讓耶穌的眼界讓我們看到
[00:11:39.240 --> 00:11:41.240]  我們不要側向一邊
[00:11:41.240 --> 00:11:42.240]  只看到罪惡
[00:11:42.240 --> 00:11:44.240]  只看到受苦
[00:11:44.240 --> 00:11:47.240]  只看到人性的黑暗
[00:11:47.240 --> 00:11:50.240]  原來我們在這個情況裡
[00:11:50.240 --> 00:11:52.240]  跟神相通的時候
[00:11:52.240 --> 00:11:54.240]  又看到另外一面
[00:11:54.240 --> 00:11:57.240]  主耶穌基督帶來了光明
[00:11:57.240 --> 00:11:59.240]  帶來了恩典
[00:11:59.240 --> 00:12:01.240]  帶來了愛
[00:12:01.240 --> 00:12:05.240]  所以在寂靜、孤寂、寂寞
[00:12:05.240 --> 00:12:07.240]  就會跟寂寞說話
[00:12:07.240 --> 00:12:11.240]  心裡面的深處能夠互通
[00:12:11.240 --> 00:12:14.240]  愛和痛苦一起出現
[00:12:14.240 --> 00:12:20.240]  以致我們能夠在生命裡更加豐盛
[00:12:20.240 --> 00:12:23.240]  所以寂寞可能是我們要珍惜的
[00:12:23.240 --> 00:12:25.240]  因為會感受到一種空虛
[00:12:25.240 --> 00:12:28.240]  這種空虛我們要明白到
[00:12:28.240 --> 00:12:31.240]  唯有神才可以填補下去
[00:12:31.240 --> 00:12:33.240]  於是我們更加像耶穌
[00:12:33.240 --> 00:12:36.240]  不要緊,門徒不明白
[00:12:36.240 --> 00:12:38.240]  我們來到神的面前
[00:12:38.240 --> 00:12:40.240]  這位受苦的神會明白
[00:12:40.240 --> 00:12:44.240]  更加賦予我們生命的意義
[00:12:44.240 --> 00:12:47.240]  另一方面就是憂傷的杯
[00:12:47.240 --> 00:12:50.240]  這個杯可以切開嗎?
[00:12:50.240 --> 00:12:53.240]  在舊約裡這個杯有幾方面
[00:12:53.240 --> 00:12:55.240]  一般來說兩方面
[00:12:55.240 --> 00:12:56.240]  一方面是祝福的杯
[00:12:56.240 --> 00:12:58.240]  一方面是咒助的杯
[00:12:58.240 --> 00:12:59.240]  對象可能是一個人
[00:12:59.240 --> 00:13:01.240]  可能是一個群體
[00:13:01.240 --> 00:13:03.240]  現在耶穌基督是面對一個
[00:13:03.240 --> 00:13:06.240]  個人死亡的咒助
[00:13:06.240 --> 00:13:11.240]  當然他想不要這個杯離開我
[00:13:11.240 --> 00:13:15.240]  所以憂傷到幾乎要死
[00:13:15.240 --> 00:13:17.240]  我記得以前小時候
[00:13:17.240 --> 00:13:21.240]  經常說小時候,不好意思
[00:13:21.240 --> 00:13:25.240]  不過你們有共鳴
[00:13:25.240 --> 00:13:29.240]  你們有沒有看《帝女花》?
[00:13:29.240 --> 00:13:32.240]  《帝女花》我真的小時候才看
[00:13:32.240 --> 00:13:36.240]  印象很深刻,洞房那天合巾交杯
[00:13:36.240 --> 00:13:40.240]  這杯喝了這麼久都沒有喝
[00:13:40.240 --> 00:13:41.240]  一邊唱一邊唱
[00:13:41.240 --> 00:13:44.240]  唱了一整晚都沒有喝
[00:13:44.240 --> 00:13:47.240]  後來我才知道原來在唱什麼
[00:13:47.240 --> 00:13:50.240]  《帝女花》的香腰
[00:13:50.240 --> 00:13:53.240]  「帝過金杯,萬宴輕嘗」
[00:13:53.240 --> 00:13:55.240]  然後下一句
[00:13:55.240 --> 00:13:57.240]  不過你忘記了
[00:13:57.240 --> 00:14:03.240]  「將砒霜帶淚放落葡萄上」
[00:14:03.240 --> 00:14:05.240]  你唱了可能記得
[00:14:05.240 --> 00:14:08.240]  原來那個杯裡面放砒霜
[00:14:08.240 --> 00:14:10.240]  難怪不喝
[00:14:10.240 --> 00:14:12.240]  白雪仙任劍輝猛唱
[00:14:12.240 --> 00:14:14.240]  你推我腦
[00:14:14.240 --> 00:14:15.240]  我最有印象
[00:14:15.240 --> 00:14:18.240]  走來走去一直唱都沒有喝
[00:14:18.240 --> 00:14:20.240]  我很開心喝
[00:14:20.240 --> 00:14:23.240]  原來在喝一個砒霜的杯
[00:14:23.240 --> 00:14:24.240]  這個是苦杯
[00:14:24.240 --> 00:14:25.240]  這個是死亡的杯
[00:14:25.240 --> 00:14:27.240]  所以有這麼多猶疑
[00:14:27.240 --> 00:14:28.240]  有這麼多困難
[00:14:28.240 --> 00:14:30.240]  所以看到耶穌基督
[00:14:30.240 --> 00:14:32.240]  心裡面極其憂傷
[00:14:32.240 --> 00:14:33.240]  極其難過
[00:14:33.240 --> 00:14:35.240]  因為他要喝的杯是什麼
[00:14:35.240 --> 00:14:37.240]  是面向死亡的
[00:14:37.240 --> 00:14:39.240]  所以他就在神的面前說
[00:14:39.240 --> 00:14:44.240]  如果這個杯可以撤去就好了
[00:14:44.240 --> 00:14:45.240]  如果你願意的話
[00:14:45.240 --> 00:14:47.240]  但是不要照我的意願
[00:14:47.240 --> 00:14:50.240]  是照你的旨意成全
[00:14:50.240 --> 00:14:53.240]  所以耶穌是請求天父撤去這個杯
[00:14:53.240 --> 00:14:56.240]  但是他是完全順服在裡面
[00:14:56.240 --> 00:14:59.240]  這個杯當然是充滿痛苦
[00:14:59.240 --> 00:15:00.240]  對一個黑人來說
[00:15:00.240 --> 00:15:08.240]  但是其實痛苦到好像和喜樂毫無關係
[00:15:08.240 --> 00:15:13.240]  有時我們的憂傷好像真的壓到我們
[00:15:13.240 --> 00:15:16.240]  完全沒有笑容
[00:15:16.240 --> 00:15:22.240]  心裡面好像完全沒有人生意義
[00:15:22.240 --> 00:15:24.240]  所以我們需要被提醒
[00:15:24.240 --> 00:15:27.240]  在耶穌要喝這個憂傷的杯的時候
[00:15:27.240 --> 00:15:33.240]  你會看到就好像葡萄被壓榨
[00:15:33.240 --> 00:15:36.240]  壓榨好像很痛苦
[00:15:36.240 --> 00:15:42.240]  但是葡萄的壓榨就成為了將來的美酒
[00:15:42.240 --> 00:15:47.240]  我們今天憂傷的杯
[00:15:47.240 --> 00:15:50.240]  可以成為將來的喜樂的杯
[00:15:50.240 --> 00:15:54.240]  我們一定會嘗到這種喜樂的滋味
[00:15:54.240 --> 00:15:57.240]  因為我們經歷過這種憂傷
[00:15:57.240 --> 00:16:02.240]  什麼是憂傷變成喜樂呢?
[00:16:02.240 --> 00:16:05.240]  其實人生不免有這些難處
[00:16:05.240 --> 00:16:07.240]  人生不免有些困難
[00:16:07.240 --> 00:16:09.240]  剛才我所說
[00:16:09.240 --> 00:16:12.240]  一來是我們自己很多東西都保留
[00:16:12.240 --> 00:16:15.240]  我們都不能夠降伏在神的面前
[00:16:15.240 --> 00:16:20.240]  經常都會碰壁,經常都會走冤枉路
[00:16:20.240 --> 00:16:30.240]  經常都可能會有些懦夫離身的情況
[00:16:30.240 --> 00:16:35.240]  但是我們人生是會有感的
[00:16:35.240 --> 00:16:38.240]  但我們要勇敢去面對我們這些東西
[00:16:38.240 --> 00:16:40.240]  這些東西我們能夠交託給神
[00:16:40.240 --> 00:16:45.240]  就像主一樣,禱告裡面交託給天父
[00:16:45.240 --> 00:16:48.240]  剛才我說,能夠在主的裡面
[00:16:48.240 --> 00:16:53.240]  在裡面受苦的神體會我們這種得到共鳴
[00:16:53.240 --> 00:16:55.240]  是有很大的支持
[00:16:55.240 --> 00:16:58.240]  所以我們不需要掩飾
[00:16:58.240 --> 00:17:03.240]  或者我們不需要看到我們有些困難、有些挫敗
[00:17:03.240 --> 00:17:08.240]  我們很快就不親近神
[00:17:08.240 --> 00:17:10.240]  很快連祈禱都不祈禱
[00:17:10.240 --> 00:17:11.240]  教會都不回來了
[00:17:11.240 --> 00:17:13.240]  人都不見了
[00:17:13.240 --> 00:17:15.240]  這是很可惜的事情
[00:17:15.240 --> 00:17:16.240]  這個憂傷的時候
[00:17:16.240 --> 00:17:18.240]  更加就像耶穌剛才說的
[00:17:18.240 --> 00:17:20.240]  祂來到天父的面前
[00:17:20.240 --> 00:17:22.240]  天父更加和祂加力
[00:17:22.240 --> 00:17:25.240]  有很多天使和祂加了祂的力量
[00:17:25.240 --> 00:17:27.240]  給我們的力量去面對、克服
[00:17:27.240 --> 00:17:30.240]  經過了的憂傷成為了喜樂
[00:17:30.240 --> 00:17:33.240]  我們就很需要這些生命故事
[00:17:33.240 --> 00:17:34.240]  很需要這些
[00:17:34.240 --> 00:17:38.240]  我發覺很多時候我們會看到一些生命故事、見證
[00:17:38.240 --> 00:17:42.240]  就是經歷了低潮、經歷了憂傷、經歷了困難
[00:17:42.240 --> 00:17:44.240]  他們知道是尋求神的
[00:17:44.240 --> 00:17:45.240]  他們不是離開神
[00:17:45.240 --> 00:17:47.240]  而是慢慢從那裡上來
[00:17:47.240 --> 00:17:50.240]  慢慢會體會到原來是一種經歷
[00:17:50.240 --> 00:17:53.240]  是一個神的磨練
[00:17:53.240 --> 00:17:54.240]  好像我上次說的
[00:17:54.240 --> 00:17:57.240]  是一個練靜的情況
[00:17:57.240 --> 00:18:00.240]  這是一個很好的生命故事
[00:18:00.240 --> 00:18:04.240]  所以在教會裡面我盼望弟兄姊妹
[00:18:04.240 --> 00:18:06.240]  有時候我們報喜不報憂
[00:18:06.240 --> 00:18:09.240]  我們不敢說我們的難處
[00:18:09.240 --> 00:18:12.240]  不敢在禱告裡面去分享
[00:18:12.240 --> 00:18:15.240]  通常都是一些好的事情
