
[00:00:00.000 --> 00:00:01.080]  各位兄弟姐妹平安!
[00:10:00.480 --> 00:10:01.760]  不過很辛苦
[00:10:01.760 --> 00:10:03.480]  這些是很小心治的
[00:10:03.480 --> 00:10:05.560]  很緊張的
[00:10:05.560 --> 00:10:06.560]  治這些嬰兒
[00:10:06.560 --> 00:10:07.880]  但她是專治這些
[00:10:07.880 --> 00:10:09.680]  算是在醫院裡
[00:10:09.680 --> 00:10:11.400]  這位姊妹
[00:10:11.400 --> 00:10:16.200]  你說她最喜歡的侍奉
[00:10:16.200 --> 00:10:19.520]  或者最得心應手的侍奉是甚麼?
[00:10:19.520 --> 00:10:20.840]  你說
[00:10:20.840 --> 00:10:21.960]  這隻姊妹
[00:10:21.960 --> 00:10:23.080]  是嗎?
[00:10:23.080 --> 00:10:24.800]  兒童部
[00:10:24.800 --> 00:10:25.760]  答案是
[00:10:25.760 --> 00:10:27.520]  她最喜歡的侍奉
[00:10:27.520 --> 00:10:29.600]  做蛋糕
[00:10:29.600 --> 00:10:30.240]  不是說笑
[00:10:30.240 --> 00:10:30.920]  她告訴你
[00:10:30.920 --> 00:10:31.840]  最開心
[00:10:31.840 --> 00:10:36.560]  她那間教會有很多生日會
[00:10:36.560 --> 00:10:38.320]  婦女團開完生日會
[00:10:38.320 --> 00:10:39.480]  兒童部開生日會
[00:10:39.480 --> 00:10:40.920]  然後青年團開生日會
[00:10:40.920 --> 00:10:42.240]  因為每個人都知道
[00:10:42.240 --> 00:10:44.280]  每逢生日會
[00:10:44.280 --> 00:10:45.640]  找她做蛋糕
[00:10:45.640 --> 00:10:47.160]  她都很樂意做
[00:10:47.160 --> 00:10:48.480]  有時問團體有多少人
[00:10:48.480 --> 00:10:49.000]  30人
[00:10:49.000 --> 00:10:50.160]  3個我要
[00:10:50.160 --> 00:10:51.720]  就做3個
[00:10:51.720 --> 00:10:54.520]  這位姊妹說
[00:10:54.520 --> 00:10:58.120]  很感激教會給她
[00:10:58.120 --> 00:10:59.600]  有這個機會去做蛋糕
[00:10:59.600 --> 00:11:01.520]  因為有很多生日會
[00:11:01.520 --> 00:11:03.120]  因為每一次做蛋糕時
[00:11:03.120 --> 00:11:03.880]  是非常的
[00:11:03.880 --> 00:11:05.200]  我那次才聽過
[00:11:05.200 --> 00:11:06.440]  我以前不懂得這個字眼
[00:11:06.440 --> 00:11:07.920]  叫做「治癒」
[00:11:07.920 --> 00:11:09.760]  原來做蛋糕是治癒的?
[00:11:09.760 --> 00:11:10.120]  是的
[00:11:10.120 --> 00:11:12.840]  做蛋糕是很治癒的
[00:11:12.840 --> 00:11:14.160]  是不是?
[00:11:14.160 --> 00:11:14.760]  是嗎?
[00:11:14.760 --> 00:11:17.080]  你姊妹懂這些
[00:11:17.080 --> 00:11:17.640]  我就不懂
[00:11:17.640 --> 00:11:18.760]  我做蛋糕聽到
[00:11:18.760 --> 00:11:20.600]  我都覺得很可怕
[00:11:20.600 --> 00:11:21.200]  但無論如何
[00:11:21.200 --> 00:11:22.120]  原來是治癒的
[00:11:22.120 --> 00:11:23.000]  OK
[00:11:23.000 --> 00:11:23.680]  明白嗎?
[00:11:23.680 --> 00:11:25.200]  感不感受到
[00:11:25.200 --> 00:11:27.560]  既救誰?
[00:11:27.560 --> 00:11:28.720]  救自己
[00:11:28.720 --> 00:11:31.240]  又救在當中服侍的對象
[00:11:31.240 --> 00:11:32.320]  是否感受到?
[00:11:32.320 --> 00:11:33.400]  在此額外說
[00:11:33.400 --> 00:11:34.520]  職業病就是職業病
[00:11:34.520 --> 00:11:35.640]  每人都有職業病
[00:11:35.640 --> 00:11:36.880]  剛才那個accountant
[00:11:36.880 --> 00:11:37.880]  也有職業病
[00:11:37.880 --> 00:11:39.080]  姊妹也是有的
[00:11:39.080 --> 00:11:40.840]  這位姊妹的職業病是什麼?
[00:11:40.840 --> 00:11:42.800]  我去過她家參觀過
[00:11:42.800 --> 00:11:45.200]  嘩!為什麼那麼多那些糧器
[00:11:45.200 --> 00:11:46.360]  即是那些匙羹
[00:11:46.360 --> 00:11:48.360]  那些什麼安士
[00:11:48.360 --> 00:11:50.560]  全套她全部買了出來
[00:11:50.560 --> 00:11:51.360]  我們做蛋糕
[00:11:51.360 --> 00:11:54.160]  是很依照食譜的
[00:11:54.160 --> 00:11:55.720]  我們依照得很足
[00:11:55.720 --> 00:11:59.040]  總之對著來做
[00:11:59.040 --> 00:12:00.960]  總之依照得很足
[00:12:00.960 --> 00:12:02.080]  怪不得
[00:12:02.080 --> 00:12:02.520]  對
[00:12:02.520 --> 00:12:04.840]  所以那些嬰兒救得活
[00:12:04.840 --> 00:12:06.840]  因為依照食譜來做
[00:12:06.840 --> 00:12:08.040]  才救得活
[00:12:08.040 --> 00:12:09.160]  感不感受到
[00:12:09.160 --> 00:12:09.960]  又救自己
[00:12:09.960 --> 00:12:11.400]  又救身邊的人
[00:12:11.400 --> 00:12:12.920]  所以我想說回
[00:12:12.920 --> 00:12:14.720]  有時我們的侍奉
[00:12:14.720 --> 00:12:17.200]  因此努力去專心做
[00:12:17.200 --> 00:12:19.440]  有時關你的才幹事
[00:12:19.440 --> 00:12:20.760]  有時又不是很關事
[00:12:20.760 --> 00:12:22.280]  關事與不關事之間
[00:12:22.280 --> 00:12:23.920]  重點是什麼?
[00:12:23.920 --> 00:12:25.480]  總要專心
[00:12:25.480 --> 00:12:26.760]  用恆心
[00:12:26.760 --> 00:12:28.040]  很謹慎
[00:12:28.040 --> 00:12:30.320]  做好自己應該做的本份、位份
[00:12:30.320 --> 00:12:30.960]  行不行?
[00:12:30.960 --> 00:12:34.720]  所以我們每個人都可以在當中得著拯救
[00:12:34.720 --> 00:12:36.640]  所以我又想提醒
[00:12:36.640 --> 00:12:38.640]  說別人又說一下自己
[00:12:38.640 --> 00:12:39.560]  我自己也是
[00:12:39.560 --> 00:12:41.120]  我自己成長的時候
[00:12:41.120 --> 00:12:42.760]  其實你可能都不是很看得出
[00:12:42.760 --> 00:12:43.760]  但是我自己是
[00:12:43.760 --> 00:12:44.720]  我自己知道
[00:12:44.720 --> 00:12:46.560]  其實我是一個獨男
[00:12:46.560 --> 00:12:48.760]  因為我媽只有我一個兒子
[00:12:48.760 --> 00:12:51.840]  我媽也是很怕我學壞
[00:12:51.840 --> 00:12:54.440]  所以基本事實我都不太跟別人接觸
[00:12:54.440 --> 00:12:55.120]  除了什麼呢?
[00:12:55.120 --> 00:12:56.560]  什麼時候開始?
[00:12:56.560 --> 00:12:59.160]  是我回教會才開始跟別人接觸
[00:12:59.160 --> 00:13:00.760]  其實我已經脫毒了
[00:13:00.760 --> 00:13:02.760]  你感受到吧
[00:13:02.760 --> 00:13:04.760]  但是其實是什麼時候開始?
[00:13:04.760 --> 00:13:08.040]  是由團契帶領師開始
[00:13:08.040 --> 00:13:10.440]  接著會帶茶經
[00:13:10.440 --> 00:13:11.480]  接著帶小組
[00:13:11.480 --> 00:13:13.360]  接著又這樣
[00:13:13.360 --> 00:13:15.240]  一步一步脫了毒
[00:13:15.240 --> 00:13:18.720]  還有在教會中認識我的夢中情人
[00:13:18.720 --> 00:13:20.280]  即是現在的老婆
[00:13:20.280 --> 00:13:22.480]  所以我感受到神的恩典
[00:13:22.480 --> 00:13:24.000]  叫我們專心侍奉的時候
[00:13:24.000 --> 00:13:25.200]  是在建立誰呢?
[00:13:25.200 --> 00:13:27.200]  是在建立自己的生命
[00:13:27.200 --> 00:13:28.600]  在幫助我們
[00:13:28.600 --> 00:13:29.920]  讓我們在當中
[00:13:29.920 --> 00:13:32.280]  在侍奉中也是同樣的
[00:13:32.280 --> 00:13:33.560]  是幫助弟兄姊妹
[00:13:33.560 --> 00:13:34.520]  但是要怎樣呢?
[00:13:34.520 --> 00:13:37.440]  專心、恆心、努力做好我們的位份
[00:13:37.440 --> 00:13:39.880]  無論是關事與不關事之間
[00:13:39.880 --> 00:13:40.640]  和你的專業
[00:13:40.640 --> 00:13:42.040]  不過說回頭
[00:13:42.040 --> 00:13:43.000]  多說一件事
[00:13:43.000 --> 00:13:44.200]  說開就說完
[00:13:44.200 --> 00:13:45.200]  有位弟兄
[00:13:45.200 --> 00:13:48.000]  我聽他說他的侍奉
[00:13:48.000 --> 00:13:51.080]  為什麼要特意要留意呢?
[00:13:51.080 --> 00:13:54.240]  我特意要說這個見證
[00:13:54.240 --> 00:13:55.560]  這個人我是不認識的
[00:13:55.560 --> 00:13:57.560]  我是聽電視訪問他所說的
[00:13:57.560 --> 00:13:58.920]  我才知道原來他是基督徒
[00:13:58.920 --> 00:14:02.720]  但不要讓政治的事誇大了你
[00:14:02.720 --> 00:14:04.720]  那個叫田北辰
[00:14:04.720 --> 00:14:07.480]  田北辰是否信主我也不知道
[00:14:07.480 --> 00:14:11.160]  他說原來他最喜歡的侍奉是什麼呢?
[00:14:11.160 --> 00:14:12.800]  我也不知道
[00:14:12.800 --> 00:14:14.800]  我是聽他訪問他所說的
[00:14:14.800 --> 00:14:17.080]  他最喜歡的侍奉是什麼呢?
[00:14:17.080 --> 00:14:19.080]  嗯?
[00:14:19.080 --> 00:14:20.560]  只是猜測而已
[00:14:20.560 --> 00:14:21.600]  他又不在
[00:14:21.600 --> 00:14:22.600]  隨便猜測而已
[00:14:22.600 --> 00:14:24.040]  怎麼了?
