
[00:00:00.000 --> 00:00:01.400]  好 我們領教神話語之詩
[00:06:38.200 --> 00:06:42.200]  還有我想大家都很懷念一個英國的首相是誰?
[00:06:42.200 --> 00:06:44.400]  不理不理可以看一看女性
[00:06:44.400 --> 00:06:46.700]  大卓爾夫人 是不是?
[00:06:46.700 --> 00:06:49.000]  雖然他去中國的時候
[00:06:49.000 --> 00:06:52.600]  在人民大會堂上跌倒
[00:06:52.600 --> 00:06:55.700]  但問題就是如果我們熟悉英國的時候
[00:06:55.700 --> 00:06:57.700]  他面對很大的挑戰
[00:06:57.700 --> 00:06:59.500]  那時候英國的經濟很差
[00:06:59.500 --> 00:07:03.100]  他要將一些煤礦 將很多東西要收歸國有
[00:07:03.100 --> 00:07:05.700]  國內裡面很多人覺得自己的利益被剝削
[00:07:05.700 --> 00:07:08.000]  於是來帶他去反對他
[00:07:08.000 --> 00:07:10.900]  還有福克蘭群島的戰役
[00:07:10.900 --> 00:07:13.600]  他要堅持來帶他去出兵
[00:07:13.600 --> 00:07:16.300]  內憂外患
[00:07:16.300 --> 00:07:19.900]  但是大卓爾從來沒有視人以弱
[00:07:19.900 --> 00:07:21.600]  甚至後來他換了一個髮型的
[00:07:21.600 --> 00:07:23.100]  如果你記得的時候
[00:07:23.100 --> 00:07:26.200]  他每一次出來的時候都是精神奕奕的
[00:07:26.200 --> 00:07:29.100]  不會讓人覺得他面容枯槁
[00:07:29.100 --> 00:07:34.400]  結果他能夠將這些內亂平靜
[00:07:34.400 --> 00:07:37.600]  他可以贏了福克蘭的戰役
[00:07:37.600 --> 00:07:41.400]  所以大家後來知道大卓爾夫人的綽號是什麼?
[00:07:41.400 --> 00:07:43.100]  鐵樑子
[00:07:43.100 --> 00:07:46.700]  所以有壓力有動力的時候就變成一個動力
[00:07:46.700 --> 00:07:50.800]  更加可以將他裡面的潛質帶去發揮
[00:07:50.800 --> 00:07:52.800]  剛才我所說的白高敦這些
[00:07:52.800 --> 00:07:54.000]  都在一個平靜安穩裡面
[00:07:54.000 --> 00:07:56.100]  你就不會記得這些人
[00:07:56.100 --> 00:07:57.700]  所以今天面對壓力底下
[00:07:57.700 --> 00:07:59.100]  如果我們倚靠神
[00:07:59.100 --> 00:08:00.400]  我們會有信心
[00:08:00.400 --> 00:08:03.000]  我們相信靠著神我們可以得勝的時候
[00:08:03.000 --> 00:08:05.500]  我們就不會來帶他去屈服
[00:08:05.500 --> 00:08:09.600]  我們不會在這些壓力底下來有苟延殘喘
[00:08:09.600 --> 00:08:12.300]  我們能夠發揮更大的能耐
[00:08:12.300 --> 00:08:14.200]  甚至在這些處境裡面
[00:08:14.200 --> 00:08:15.700]  可以突破我們的限制
[00:08:15.700 --> 00:08:16.900]  然後你看回的時候
[00:08:16.900 --> 00:08:18.200]  咦!很感恩
[00:08:18.200 --> 00:08:20.600]  我可以做到這些的事
[00:08:20.600 --> 00:08:22.100]  所以剛才我所說
[00:08:22.100 --> 00:08:28.400]  在8月15號林牧師師說他來不了港島
[00:08:28.400 --> 00:08:32.400]  我自己一直都會很相信我會趕來希米記
[00:08:32.400 --> 00:08:34.200]  我記得星期天晚上
[00:08:34.200 --> 00:08:36.100]  回到家的時候已經很晚了
[00:08:36.100 --> 00:08:37.900]  但是洗個臉
[00:08:37.900 --> 00:08:40.500]  於是我就寫下了這篇講章
[00:08:40.500 --> 00:08:41.500]  寫了兩點多鐘
[00:08:41.500 --> 00:08:42.500]  因為我要早點寫
[00:08:42.500 --> 00:08:44.400]  我都要給幹事來打
[00:08:44.400 --> 00:08:47.200]  要修改要做power point
[00:08:47.200 --> 00:08:49.200]  當寫完之後回頭一看
[00:08:49.200 --> 00:08:50.900]  哇!神很有恩典
[00:08:50.900 --> 00:08:52.400]  很大的祝福
[00:08:52.400 --> 00:08:56.800]  竟然可以在短時間裡面寫一篇新的講章
[00:08:56.800 --> 00:08:58.700]  所以今天很清晰的就是
[00:08:58.700 --> 00:09:03.900]  我們有沒有什麼態度去面對這些挑戰
[00:09:03.900 --> 00:09:07.500]  我們逃避還是迎難而上
[00:09:07.500 --> 00:09:10.000]  好了我們現在提起這個攻擊
[00:09:10.000 --> 00:09:13.200]  第一就是假意結盟
[00:09:13.200 --> 00:09:15.400]  黎希米他的主要敵人就是
[00:09:15.400 --> 00:09:18.800]  參巴拉、多比亞和基善
[00:09:18.800 --> 00:09:23.100]  還有阿拉伯人、阿滿人、阿薩特人
[00:09:23.100 --> 00:09:26.700]  他們知道黎希米在他們不斷攻擊底下
[00:09:26.700 --> 00:09:29.100]  竟然可以修好了城牆
[00:09:29.100 --> 00:09:30.600]  這幫人很驚訝
[00:09:30.600 --> 00:09:33.700]  而且還發覺他們做得非常好
[00:09:33.700 --> 00:09:36.700]  我們一起來讀黎希米第六章的第一節
[00:09:36.700 --> 00:09:39.200]  黎希米第六章的第一節我們一起來讀出
[00:09:39.200 --> 00:09:45.500]  參巴拉、多比亞、阿拉伯人、基善和我們其餘的受敵
[00:09:45.500 --> 00:09:48.600]  聽見我已經修完了城牆
[00:09:48.600 --> 00:09:51.600]  其中沒有破裂之處
[00:09:51.600 --> 00:09:54.800]  只有沒有安心
[00:09:54.800 --> 00:09:56.600]  沒想到在那個壓力底下
[00:09:56.600 --> 00:09:59.500]  他們這麼快就已經修好了城牆
[00:09:59.500 --> 00:10:01.900]  而且不是豆腐渣工程來的
[00:10:01.900 --> 00:10:03.500]  是沒有破裂
[00:10:03.500 --> 00:10:05.700]  唯一沒做的是什麼呢
[00:10:05.700 --> 00:10:08.600]  還沒安好那個城門
[00:10:08.600 --> 00:10:11.200]  所以他們更加要盡最後的努力
[00:10:11.200 --> 00:10:14.900]  在他們未安城門之前要加強攻擊
[00:10:14.900 --> 00:10:19.600]  以致可以打垮他們的時候,令他們功虧一簣
[00:10:19.600 --> 00:10:24.400]  這幫人硬的不行,出軟了
[00:10:24.400 --> 00:10:29.200]  於是假意的釋出善意
[00:10:29.200 --> 00:10:32.200]  要求他們「黎大爺」去坐下
[00:10:32.200 --> 00:10:33.800]  有商有量
[00:10:33.800 --> 00:10:35.500]  可以來談一談
[00:10:35.500 --> 00:10:37.700]  「黎大爺」去有些協商
[00:10:37.700 --> 00:10:39.100]  可以有些協調
[00:10:39.100 --> 00:10:42.300]  於是就邀請他們「黎大爺」去約見
[00:10:42.300 --> 00:10:45.000]  我們再讀第六章的第二節
[00:10:45.000 --> 00:10:46.800]  我們一起來讀出
[00:10:46.800 --> 00:10:50.800]  「參巴拉和基線就打發人來見我
[00:10:50.800 --> 00:10:52.500]  說請你來
[00:10:52.500 --> 00:10:56.700]  我們在阿羅平原的一個村莊相會
[00:10:56.700 --> 00:10:59.900]  他們卻想害我」
[00:10:59.900 --> 00:11:03.100]  這幫敵人就邀請他們「黎大爺」去見面
[00:11:03.100 --> 00:11:05.500]  阿羅平原就是在阿什特省
[00:11:05.500 --> 00:11:09.100]  和薩馬利亞省中間的一個區域
[00:11:09.100 --> 00:11:13.200]  是近著參巴拉的家鄉
[00:11:13.200 --> 00:11:15.500]  但就遠離耶路撒冷
[00:11:15.500 --> 00:11:17.500]  在猶大省之外
[00:11:17.500 --> 00:11:20.300]  仍然是在波斯所管轄的
[00:11:20.300 --> 00:11:22.900]  只說這個地方的形勢
[00:11:22.900 --> 00:11:24.700]  有利於敵人
[00:11:24.700 --> 00:11:27.900]  不利於黎智英
[00:11:27.900 --> 00:11:29.500]  大家談話
[00:11:29.500 --> 00:11:31.200]  找地方
[00:11:31.200 --> 00:11:33.700]  其實都是一門學問
[00:11:33.700 --> 00:11:37.300]  正如現在中聯辦或者國內的官員
[00:11:37.300 --> 00:11:40.500]  去見面的時候 你記得曾經泛民
[00:11:40.500 --> 00:11:42.100]  進去甚麼呢
[00:11:42.100 --> 00:11:44.100]  就是新華社那邊
[00:11:44.100 --> 00:11:45.500]  現在不是叫新華社
[00:11:45.500 --> 00:11:47.500]  就是在西環那裡
[00:11:47.500 --> 00:11:49.500]  進去見他們
[00:11:49.500 --> 00:11:52.700]  但結果就被人去說
[00:11:52.700 --> 00:11:54.200]  所以現在後來他們
[00:11:54.200 --> 00:11:55.900]  那時候張曉明要見的時候
[00:11:55.900 --> 00:11:57.900]  我們不再進中聯辦了
[00:11:57.900 --> 00:11:59.700]  我們在政府總部那裡見
[00:11:59.700 --> 00:12:01.400]  這個是我們的主場
[00:12:01.400 --> 00:12:03.400]  這個是很有意思的
[00:12:03.400 --> 00:12:06.200]  你起碼看穿了他們的詭計
[00:12:06.200 --> 00:12:10.100]  你們都是表面叫我坐下來談一談
[00:12:10.100 --> 00:12:12.500]  但其實是想陷害我
[00:12:12.500 --> 00:12:15.000]  他相信背後有很多的陰謀
[00:12:15.000 --> 00:12:16.600]  要來對付他
[00:12:16.600 --> 00:12:17.600]  如果他去的時候
[00:12:17.600 --> 00:12:19.600]  可能被他們扣留了
[00:12:19.600 --> 00:12:21.100]  回不來了
[00:12:21.100 --> 00:12:23.100]  那時候就蛇無頭而不行
[00:12:23.100 --> 00:12:25.100]  誰帶領著他們
[00:12:25.100 --> 00:12:26.900]  如果你被扣留的時候
[00:12:26.900 --> 00:12:29.700]  那就沒有人帶領我們來重建
[00:12:29.700 --> 00:12:32.700]  又或者不扣留
[00:12:32.700 --> 00:12:36.200]  跟你談完之後就散播一些謠言
[00:12:36.200 --> 00:12:39.700]  我們之間已經有一些協商了
[00:12:39.700 --> 00:12:41.400]  其實他已經怎樣了
[00:12:41.400 --> 00:12:43.400]  可能這個不是事實
[00:12:43.400 --> 00:12:45.700]  你想想李柱銘和陳寶安新去英國
[00:12:45.700 --> 00:12:47.200]  就被人罵他是漢奸
[00:12:47.200 --> 00:12:48.800]  出賣是不是
[00:12:48.800 --> 00:12:50.800]  但習近平去不同的國家裡面
[00:12:50.800 --> 00:12:52.600]  但是去見人又沒有事
[00:12:52.600 --> 00:12:53.800]  很奇怪的
[00:12:53.800 --> 00:12:56.400]  就是你要勾結外國勢力
[00:12:56.400 --> 00:12:58.800]  林鄭月娥要推銷這個政改的時候
[00:12:58.800 --> 00:13:00.400]  都在外國的報章裡面
[00:13:00.400 --> 00:13:02.800]  但是她登這些消息
[00:13:02.800 --> 00:13:05.600]  那你不是同樣是勾結外國勢力是不是
[00:13:05.600 --> 00:13:07.800]  但是你想想你去到外地的時候
[00:13:07.800 --> 00:13:10.800]  敵人就可以來散播很多的謠言
[00:13:10.800 --> 00:13:12.400]  甚至什麼呢
[00:13:12.400 --> 00:13:14.400]  如果你有看過金庸的小說
[00:13:14.400 --> 00:13:20.000]  就是應該是倚天屠龍記
[00:13:20.000 --> 00:13:21.400]  因素素
[00:13:21.400 --> 00:13:24.000]  就是後來被逼殺害
[00:13:24.000 --> 00:13:25.200]  他要自殺的
[00:13:25.200 --> 00:13:28.200]  那些人就在問他那把屠龍刀在哪裡
[00:13:28.200 --> 00:13:30.800]  他就說好少林方丈你來我講給你聽
[00:13:30.800 --> 00:13:32.800]  那就叫少林方丈來
[00:13:32.800 --> 00:13:34.800]  接著他在耳邊說幾句
[00:13:34.800 --> 00:13:36.400]  就死了
[00:13:36.400 --> 00:13:39.400]  那些人就問方丈他跟你講了什麼
[00:13:39.400 --> 00:13:41.600]  方丈說他沒有跟我說過話
[00:13:41.600 --> 00:13:44.400]  不是我們親眼看到他在你耳邊不斷說
[00:13:44.400 --> 00:13:46.800]  你自己想吞了那把屠龍刀
[00:13:46.800 --> 00:13:48.800]  其實原來他真的沒有說過話
[00:13:48.800 --> 00:13:51.400]  不過是在眾人面前有扮
[00:13:51.400 --> 00:13:53.200]  於是就陷他於不義
[00:13:53.200 --> 00:13:54.800]  大家明白這個道理嗎
[00:13:54.800 --> 00:13:58.400]  如果李希敏去見他們
[00:13:58.400 --> 00:14:01.800]  而他們可以講很多的東西
[00:14:01.800 --> 00:14:05.800]  其實他們已經跟我們有那個協商
[00:14:05.800 --> 00:14:07.800]  可能他會出賣你們
[00:14:07.800 --> 00:14:10.200]  令到人民不信他
[00:14:10.200 --> 00:14:13.200]  所以如果他見他的時候
[00:14:13.200 --> 00:14:14.800]  可能會被扣留
[00:14:14.800 --> 00:14:16.400]  可能被誣衊
[00:14:16.400 --> 00:14:19.800]  甚至很可能就算他見的時候也好
[00:14:19.800 --> 00:14:21.600]  拖慢了這個工程
[00:14:21.600 --> 00:14:24.200]  所以李希敏很清楚
[00:14:24.200 --> 00:14:28.800]  是一個很有智慧的回應
[00:14:28.800 --> 00:14:31.600]  我們一起來讀第三節
[00:14:31.600 --> 00:14:33.200]  第三節我們一起來讀
[00:14:33.200 --> 00:14:37.000]  於是我差遣人去見他們說
[00:14:37.000 --> 00:14:40.600]  我現在辦理大功不能下去
[00:14:40.600 --> 00:14:43.600]  應能停工下去見你們呢
[00:14:43.600 --> 00:14:46.200]  李希敏很有智慧
[00:14:46.200 --> 00:14:47.600]  這個真是政治技巧
[00:14:47.600 --> 00:14:49.600]  你想害我
[00:14:49.600 --> 00:14:51.000]  我當然不來了
[00:14:51.000 --> 00:14:52.800]  我怎麼會害你呢
[00:14:52.800 --> 00:14:56.800]  但我現在正在做很繁重的工作
[00:14:56.800 --> 00:14:58.000]  我很忙
[00:14:58.000 --> 00:15:00.000]  我不能夠來見你
[00:15:00.000 --> 00:15:02.000]  這個就是政治智慧
[00:15:02.000 --> 00:15:04.000]  表面沒有得罪他們
[00:15:04.000 --> 00:15:07.000]  所以你不得不去欣賞某個程度
[00:15:07.000 --> 00:15:09.000]  長毛的政治智慧
[00:15:09.000 --> 00:15:12.600]  好了國內釋出善意
[00:15:12.600 --> 00:15:14.200]  叫你上來我和你談
[00:15:14.200 --> 00:15:15.600]  他說我不和你談
[00:15:15.600 --> 00:15:18.800]  就是講到你放棄了你的權利
[00:15:18.800 --> 00:15:20.000]  你不對
[00:15:20.000 --> 00:15:22.400]  我們現在這麼和善地邀請你
[00:15:22.400 --> 00:15:24.400]  你來但是不肯來
[00:15:24.400 --> 00:15:26.000]  於是他很肯我來
[00:15:26.000 --> 00:15:29.000]  他穿一件平反六四
[00:15:29.000 --> 00:15:30.400]  佔領中環
[00:15:30.400 --> 00:15:32.000]  接著就被人扣留
[00:15:32.000 --> 00:15:33.000]  接著說你不行
[00:15:33.000 --> 00:15:34.200]  你以為你犯法
[00:15:34.200 --> 00:15:35.000]  你回來吧
[00:15:35.000 --> 00:15:38.000]  你記不記得他下來很威風
[00:15:38.000 --> 00:15:39.800]  我犯哪條法
[00:15:39.800 --> 00:15:40.600]  我穿這件衣服
[00:15:40.600 --> 00:15:42.200]  國內哪條法律說不准穿這件衣服
[00:15:42.200 --> 00:15:43.400]  是不是
[00:15:43.400 --> 00:15:45.800]  他不是講平反六四
[00:15:45.800 --> 00:15:47.400]  他寫得很厲害
[00:15:47.400 --> 00:15:49.200]  無忘六四
[00:15:49.200 --> 00:15:51.400]  其實這個是沒有正面或者負面
[00:15:51.400 --> 00:15:53.400]  不要忘記這件事
[00:15:53.400 --> 00:15:55.400]  但是他知道這個就是
[00:15:55.400 --> 00:15:56.600]  我一定不能入境
[00:15:56.600 --> 00:15:58.200]  不能入境你就把我扔回來
[00:15:58.200 --> 00:15:59.200]  扔我回來的時候
[00:15:59.200 --> 00:16:00.000]  不是我不想來
[00:16:00.000 --> 00:16:01.200]  是你不讓我來
[00:16:01.200 --> 00:16:04.600]  這個就是政治上的智慧
[00:16:04.600 --> 00:16:05.400]  我會來
[00:16:05.400 --> 00:16:06.600]  不過你拒絕我
[00:16:06.600 --> 00:16:09.000]  我反而將你陷於不義當中
[00:16:09.000 --> 00:16:11.200]  所以你留意黎希米
[00:16:11.200 --> 00:16:12.600]  他不是直斥其非
[00:16:12.600 --> 00:16:14.000]  你想陷害我
[00:16:14.000 --> 00:16:15.400]  所以我不來了
[00:16:15.400 --> 00:16:16.800]  所以今天我們看聖經的時候
[00:16:16.800 --> 00:16:18.000]  我們學習到
[00:16:18.000 --> 00:16:19.400]  今天特別出來工作的時候
[00:16:19.400 --> 00:16:21.000]  辦公室政治
[00:16:21.000 --> 00:16:22.800]  有很多人有時候就去試你
[00:16:22.800 --> 00:16:24.000]  你怎樣去回應呢
[00:16:24.000 --> 00:16:25.600]  這個是很有智慧
[00:16:25.600 --> 00:16:27.000]  所以求神幫助我們
[00:16:27.000 --> 00:16:27.600]  好了
[00:16:27.600 --> 00:16:30.000]  我現在辦理這一件這麼重要的工作
[00:16:30.000 --> 00:16:33.600]  我沒理由停工來大廈去見你
[00:16:33.600 --> 00:16:38.600]  但是敵人不會因為一次的拒絕而罷休
[00:16:38.600 --> 00:16:40.800]  第四節那裡很清楚
[00:16:40.800 --> 00:16:44.800]  去黎大廈有四次的黎大廈去邀請
[00:16:44.800 --> 00:16:46.400]  竊而不捨
[00:16:46.400 --> 00:16:50.800]  但是黎希米就四次的拒絕
[00:16:50.800 --> 00:16:55.400]  我們再看看黎希米不是不近人情
[00:16:55.400 --> 00:16:57.400]  他也不是怕死
[00:16:57.400 --> 00:17:03.000]  但是很清楚大家雙方的想法是截然不同的
[00:17:03.000 --> 00:17:04.800]  南轅北轍的
[00:17:04.800 --> 00:17:08.400]  根本是沒可能你有攜手合作的
[00:17:08.400 --> 00:17:11.400]  就正如一個佛教機構是邀請我
[00:17:11.400 --> 00:17:12.800]  我們不如一起合作
[00:17:12.800 --> 00:17:14.200]  搞一些活動來
