
[00:00:00.000 --> 00:00:05.720]  大家好,平安,生命樹又和大家讀聖經了,聖經人,聖經事
[00:08:02.880 --> 00:08:05.680]  在我們以色列出這樣的事,不行
[00:08:05.680 --> 00:08:06.920]  我們要了一個算帳
[00:08:06.920 --> 00:08:09.360]  所以個個出來的時候已經帶了刀
[00:08:09.360 --> 00:08:12.160]  就去打
[00:08:12.160 --> 00:08:14.960]  以色列人上到米斯巴
[00:08:14.960 --> 00:08:19.480]  第一要講的就是變壓閩人,中共的匪徒
[00:08:19.480 --> 00:08:20.760]  變壓閩人知不知道
[00:08:20.760 --> 00:08:24.440]  知道他們收到一件屍體的分屍,其中一件
[00:08:24.440 --> 00:08:27.800]  所以知道,變壓閩人都聽到
[00:08:27.800 --> 00:08:31.600]  哇,他們聚集了四十萬帶刀的人
[00:08:31.600 --> 00:08:33.960]  去到一起聚集
[00:08:33.960 --> 00:08:35.680]  變壓閩人都聽到,知道的
[00:08:35.680 --> 00:08:37.080]  以色列人就說
[00:08:37.080 --> 00:08:42.240]  請你將這件惡事的情由對我們講
[00:08:42.240 --> 00:08:47.880]  你是指那個猶大支派利美族的人
[00:08:47.880 --> 00:08:49.480]  你遭遇什麼事?
[00:08:49.480 --> 00:08:50.960]  你太太發生什麼事?
[00:08:50.960 --> 00:08:52.480]  你的妾發生什麼事?
[00:08:52.480 --> 00:08:53.880]  怎樣發生的?
[00:08:53.880 --> 00:08:56.520]  講來聽聽
[00:08:56.520 --> 00:08:59.640]  那利美人就是被害之婦人的丈夫
[00:08:59.640 --> 00:09:00.920]  他就回答了
[00:09:00.920 --> 00:09:04.080]  我和我的妾到了變壓閩的基比亞住宿
[00:09:04.080 --> 00:09:07.000]  基比亞人夜間起來圍繞我住的房子
[00:09:07.000 --> 00:09:08.360]  想要殺我
[00:09:08.360 --> 00:09:12.200]  又將我的妾強姦致死
[00:09:12.200 --> 00:09:13.520]  講了這件事出來
[00:09:13.520 --> 00:09:17.680]  這樣不是吧
[00:09:17.680 --> 00:09:20.680]  我就將我的妾的屍身切成筷子
[00:09:20.680 --> 00:09:25.680]  使人拿著傳送以色列遺孽的傳遞
[00:09:25.680 --> 00:09:29.200]  因為基比亞人在以色列中行鳥
[00:09:29.200 --> 00:09:31.200]  這四個字就是我上一次的題目
[00:09:31.200 --> 00:09:32.200]  大家記得了
[00:09:32.200 --> 00:09:35.360]  凶淫醜惡的事
[00:09:35.360 --> 00:09:37.560]  這件事真的不能夠就這樣算數
[00:09:37.560 --> 00:09:40.960]  所以我想你們以色列人
[00:09:40.960 --> 00:09:43.880]  就是大家你們各位以色列人
[00:09:43.880 --> 00:09:46.560]  不是你我
[00:09:46.560 --> 00:09:49.480]  想你們大家以色列人
[00:09:49.480 --> 00:09:52.160]  一起籌劃商議一下
[00:09:52.160 --> 00:09:55.160]  怎樣處理
[00:09:55.160 --> 00:09:56.760]  眾民起來如同一人
[00:09:56.760 --> 00:10:00.080]  大家同仇敵愾很生氣
[00:10:00.080 --> 00:10:03.480]  就說我們不會就這樣算
[00:10:03.480 --> 00:10:05.000]  我們不會就這樣算
[00:10:05.000 --> 00:10:07.720]  我們現在香港廣東話
[00:10:07.720 --> 00:10:09.480]  我們不會就這樣算
[00:10:09.480 --> 00:10:12.840]  我們連一人都不回自己的帳篷
[00:10:12.840 --> 00:10:14.320]  自己的房屋
[00:10:14.320 --> 00:10:16.040]  我們不會就這樣算
[00:10:16.040 --> 00:10:19.440]  我們不會回家直到這件事搞定了
[00:10:19.440 --> 00:10:20.240]  我出得來
[00:10:20.240 --> 00:10:23.600]  我就要搞定這件事才回去
[00:10:23.600 --> 00:10:27.040]  我們一定要向基比亞人這樣做
[00:10:27.040 --> 00:10:29.160]  我們要去找他算帳
[00:10:29.160 --> 00:10:33.480]  於是就照所祭的籤去攻擊他們
[00:10:33.480 --> 00:10:35.560]  我們現在四十萬人怎樣去呢
[00:10:35.560 --> 00:10:37.040]  誰先誰後呢
[00:10:37.040 --> 00:10:38.960]  我們抽籤
[00:10:38.960 --> 00:10:41.560]  我們祭籤
[00:10:41.560 --> 00:10:46.640]  其實我們一出兵都要很多事做的
[00:10:46.640 --> 00:10:49.200]  我們要在以色列各支派中
[00:10:49.200 --> 00:10:50.960]  一百人就找十個
[00:10:50.960 --> 00:10:52.080]  即是十分之一
[00:10:52.080 --> 00:10:53.800]  一千人就找一百個
[00:10:53.800 --> 00:10:56.320]  一萬人就找一千人
[00:10:56.320 --> 00:10:58.840]  我們要三軍未動
[00:10:58.840 --> 00:11:00.280]  糧草先行
[00:11:00.280 --> 00:11:01.720]  為民運糧
[00:11:01.720 --> 00:11:02.240]  當然啦
[00:11:02.240 --> 00:11:04.400]  你四十萬人如果去找他
[00:11:04.400 --> 00:11:08.360]  只是一人一日吃兩個餅
[00:11:08.360 --> 00:11:09.360]  五餅二魚
[00:11:09.360 --> 00:11:11.320]  那你都不得了
[00:11:11.320 --> 00:11:14.800]  等大眾到變雅敏的基比亞
[00:11:14.800 --> 00:11:18.800]  就照基比亞人在以色列中所行的醜事
[00:11:18.800 --> 00:11:20.720]  征伐他們
[00:11:20.720 --> 00:11:23.040]  我們要去為他做了這件事
[00:11:23.040 --> 00:11:24.840]  丟了我們以色列人的面
[00:11:24.840 --> 00:11:26.280]  丟了上帝的面
[00:11:26.280 --> 00:11:27.480]  豈有此理
[00:11:27.480 --> 00:11:29.800]  我們要去征伐他
[00:11:29.800 --> 00:11:33.040]  於是以色列眾人彼此聯合如同一人
[00:11:33.040 --> 00:11:36.240]  這個如同一人起碼出現了三次
[00:11:36.240 --> 00:11:38.160]  我們同心合力
[00:11:38.160 --> 00:11:39.880]  聚集攻擊他
[00:11:39.880 --> 00:11:40.800]  攻擊誰
[00:11:40.800 --> 00:11:42.200]  基比亞城
[00:11:42.200 --> 00:11:44.560]  以色列眾支派打發人去
[00:11:44.560 --> 00:11:45.800]  就問先
[00:11:45.800 --> 00:11:48.080]  問變雅敏支派各家說
[00:11:48.080 --> 00:11:51.360]  你們中間怎麼做了罪惡的惡事
[00:11:51.360 --> 00:11:53.600]  為什麼會這樣
[00:11:53.600 --> 00:11:55.640]  你們為什麼會縱容他們這樣
[00:11:55.640 --> 00:11:57.960]  為什麼你們變雅敏支派
[00:11:57.960 --> 00:11:59.400]  基比亞那些人這樣
[00:11:59.400 --> 00:12:02.360]  你們變雅敏支派沒有做些什麼嗎
[00:12:02.360 --> 00:12:07.800]  現在你們要將基比亞的那些匪徒交出來
[00:12:07.800 --> 00:12:09.400]  很合理
[00:12:09.400 --> 00:12:12.440]  只是你將那些匪徒交出來
[00:12:12.440 --> 00:12:13.720]  那就是說
[00:12:13.720 --> 00:12:16.840]  我不是對你變雅敏有意見
[00:12:16.840 --> 00:12:20.160]  我不是對變雅敏支派有意見
[00:12:20.160 --> 00:12:26.600]  我是對變雅敏支派的基比亞城那班匪徒有意見
[00:12:26.600 --> 00:12:28.000]  交他出來
[00:12:28.000 --> 00:12:29.560]  我們很致意死他
[00:12:29.560 --> 00:12:31.760]  這班人是要死的
[00:12:31.760 --> 00:12:34.800]  在以色列中除掉這個惡
[00:12:34.800 --> 00:12:36.400]  其實他們很習慣的
[00:12:36.400 --> 00:12:38.680]  除掉這個惡
[00:12:38.680 --> 00:12:40.480]  但是第二點要說
[00:12:40.480 --> 00:12:41.840]  變雅敏人縱容匪徒
[00:12:41.840 --> 00:12:42.720]  為什麼縱容
[00:12:42.720 --> 00:12:47.560]  變雅敏人卻不肯聽從他們的弟兄以色列的話
[00:12:47.560 --> 00:12:51.440]  變雅敏人說我們不會這樣做
[00:12:51.440 --> 00:12:52.680]  有沒有這樣的事呢
[00:12:52.680 --> 00:12:53.480]  我也知道有
[00:12:53.480 --> 00:12:56.040]  不過你交出來我們不會這樣做
[00:12:56.040 --> 00:12:57.720]  不會這樣做
[00:12:57.720 --> 00:12:59.200]  為什麼會這樣
[00:12:59.200 --> 00:13:01.000]  他是我們的子弟
[00:13:01.000 --> 00:13:01.880]  是我們變雅敏人
[00:13:01.880 --> 00:13:04.080]  我們不會交我們的人出來的
[00:13:04.080 --> 00:13:05.320]  嘩
[00:13:05.320 --> 00:13:07.240]  這麼有義氣
[00:13:07.240 --> 00:13:08.200]  這麼女
[00:13:08.200 --> 00:13:09.400]  好
[00:13:09.400 --> 00:13:12.800]  於是變雅敏人從他們的各城裡出來
[00:13:12.800 --> 00:13:14.240]  聽到這樣
[00:13:14.240 --> 00:13:19.560]  變雅敏支派裡所有人在城裡聚集
[00:13:19.560 --> 00:13:21.680]  去到基比亞
[00:13:21.680 --> 00:13:24.880]  要與以色列人打仗
[00:13:24.880 --> 00:13:27.240]  大家說又是同仇敵愾
[00:13:27.240 --> 00:13:28.360]  是什麼呢
[00:13:28.360 --> 00:13:29.560]  哎呀
[00:13:29.560 --> 00:13:34.800]  你們整個以色列十一支派來對付我們變雅敏
[00:13:34.800 --> 00:13:36.240]  要我交人
[00:13:36.240 --> 00:13:38.120]  你當我們變雅敏支派是什麼
[00:13:38.120 --> 00:13:39.640]  你當我們吃素嗎
[00:13:39.640 --> 00:13:42.440]  於是我們都不是吃素的
[00:13:42.440 --> 00:13:44.680]  就叫我交就交
[00:13:44.680 --> 00:13:47.160]  你好好的說都可能行
[00:13:47.160 --> 00:13:48.280]  帶了兵馬來
[00:13:48.280 --> 00:13:50.560]  四十萬你以為我怕你嗎
[00:13:50.560 --> 00:13:54.000]  於是他們全部變雅敏人聚集在基比亞
[00:13:54.000 --> 00:13:56.720]  要去基比亞打仗
[00:13:56.720 --> 00:13:58.200]  那時第三
[00:13:58.200 --> 00:14:00.800]  你看看變雅敏人都很強的
[00:14:00.800 --> 00:14:01.720]  第三點要說
[00:14:01.720 --> 00:14:05.000]  變雅敏人從各城裡點出拿刀的
[00:14:05.000 --> 00:14:07.840]  共有兩萬六千
[00:14:07.840 --> 00:14:09.360]  二萬六千人
[00:14:09.360 --> 00:14:10.080]  即是說
[00:14:10.080 --> 00:14:14.200]  變雅敏支派一齊走出來的二萬六千人
[00:14:14.200 --> 00:14:18.040]  然後基比亞人點出七百精兵
[00:14:18.040 --> 00:14:19.600]  即是說這些是精兵
[00:14:19.600 --> 00:14:21.240]  那這二萬六千不是精兵嗎
[00:14:21.240 --> 00:14:22.040]  不是的
[00:14:22.040 --> 00:14:22.840]  即是說
[00:14:22.840 --> 00:14:25.480]  找了六百人做士兵
[00:14:25.480 --> 00:14:27.600]  然後有二萬六千的士兵
[00:14:27.600 --> 00:14:30.800]  而整個變雅敏就出二萬六千
[00:14:30.800 --> 00:14:34.600]  基比亞這個城自己出了七百
[00:14:34.600 --> 00:14:35.720]  基比亞是個小城
[00:14:35.720 --> 00:14:37.400]  因為出七百都很多
[00:14:37.400 --> 00:14:38.560]  出了七百人
[00:14:38.560 --> 00:14:41.160]  即是說它有二萬六千七百
[00:14:41.160 --> 00:14:42.880]  對方即是說
[00:14:42.880 --> 00:14:47.360]  其他十一個以色列支派是有四十萬人
[00:14:47.360 --> 00:14:52.080]  在眾軍之中有揀選的七百精兵
[00:14:52.080 --> 00:14:54.560]  這七百精兵其實是說這個
[00:14:54.560 --> 00:14:56.080]  基比亞的七百精兵
[00:14:56.080 --> 00:14:57.000]  真是精兵來的
[00:14:57.000 --> 00:14:57.560]  很厲害的
[00:14:57.560 --> 00:14:59.600]  大家看看點精法
[00:14:59.600 --> 00:15:00.640]  在眾軍之中
[00:15:00.640 --> 00:15:05.160]  變雅敏眾軍之中有揀選的七百精兵
[00:15:05.160 --> 00:15:06.800]  是左手便利的
[00:15:06.800 --> 00:15:08.560]  是用左手的
[00:15:08.560 --> 00:15:10.080]  那是甚麼意思
[00:15:10.080 --> 00:15:14.960]  於是因為左手的是能用機緣甩石打人
[00:15:14.960 --> 00:15:17.040]  毫髮不差
[00:15:17.040 --> 00:15:18.560]  甩石機緣
[00:15:18.560 --> 00:15:22.160]  就是他們用一條皮帶
[00:15:22.160 --> 00:15:23.640]  就弄一粒石在上面
[00:15:23.640 --> 00:15:26.520]  然後就這樣一條皮帶
[00:15:26.520 --> 00:15:27.160]  弄一粒石
[00:15:27.160 --> 00:15:30.760]  然後固定了之後開始飛
[00:15:30.760 --> 00:15:32.560]  飛那粒石飛出去
[00:15:32.560 --> 00:15:34.920]  就是大衛打死哥利亞
[00:15:34.920 --> 00:15:37.440]  那條皮帶甩石的機緣
[00:15:37.440 --> 00:15:39.480]  有一條木的綁住那條皮帶
[00:15:39.480 --> 00:15:41.440]  然後把那塊石飛出去
[00:15:41.440 --> 00:15:44.800]  而且準確到毫髮不差
[00:15:44.800 --> 00:15:46.320]  很準確
[00:15:46.320 --> 00:15:47.360]  為甚麼左手呢
[00:15:47.360 --> 00:15:49.920]  即是說他們甩石機緣是掛在左手
[00:15:49.920 --> 00:15:52.920]  那右手是拿兵器的
[00:15:52.920 --> 00:15:53.320]  明白嗎
[00:15:53.320 --> 00:15:55.320]  於是就不甩了
[00:15:55.320 --> 00:15:56.280]  好了
[00:15:56.280 --> 00:15:58.680]  變雅敏人之外
[00:15:58.680 --> 00:16:00.760]  除了變雅敏人
[00:16:00.760 --> 00:16:04.760]  出來的以色列人拿刀有四十萬
[00:16:04.760 --> 00:16:05.640]  都是戰士
[00:16:05.640 --> 00:16:12.760]  於是四十萬就對抗這二萬六千七百
[00:16:12.760 --> 00:16:17.000]  變雅敏都夠強悍
[00:16:17.000 --> 00:16:21.240]  一個支派怎樣對十一個支派
[00:16:21.240 --> 00:16:22.640]  所以比例都對
[00:16:22.640 --> 00:16:25.240]  我有二萬六千七百人
[00:16:25.240 --> 00:16:27.960]  他們有四十萬人
[00:16:27.960 --> 00:16:29.920]  但是他都不講和
[00:16:29.920 --> 00:16:31.320]  要打
[00:16:31.320 --> 00:16:32.920]  就是這樣一件事
[00:16:32.920 --> 00:16:35.400]  變雅敏是縱容那些匪徒
[00:16:35.400 --> 00:16:36.120]  由他吧
[00:16:36.120 --> 00:16:38.080]  我的子弟不行
[00:16:38.080 --> 00:16:39.400]  這麼醜
[00:16:39.400 --> 00:16:44.160]  這個叫做凶淫醜陋
[00:16:44.160 --> 00:16:45.240]  不行
[00:16:45.240 --> 00:16:46.480]  不給
[00:16:46.480 --> 00:16:47.280]  我喜歡
[00:16:47.280 --> 00:16:48.800]  他們喜歡這樣就這樣
[00:16:48.800 --> 00:16:50.400]  你進去他們那裡是這樣的
[00:16:50.400 --> 00:16:52.080]  來我們那裡是這樣的
[00:16:52.080 --> 00:16:53.640]  不要亂講
[00:16:53.640 --> 00:16:55.080]  打就打
[00:16:55.080 --> 00:16:58.680]  變雅敏人縱容他的匪徒
[00:16:58.680 --> 00:17:02.760]  而且不惜和十一支派的兄弟
[00:17:02.760 --> 00:17:03.560]  爭戰
[00:17:03.560 --> 00:17:06.320]  這個就是今天和大家講的
[00:17:06.320 --> 00:17:08.200]  變雅敏人縱容匪徒
[00:17:08.200 --> 00:17:10.200]  以色列人沒了王
[00:17:10.200 --> 00:17:12.840]  任意而行到這樣
[00:17:12.840 --> 00:17:17.080]  很可惜很可憐的我們祈禱
[00:17:17.080 --> 00:17:19.120]  求主幫助我們
[00:17:19.120 --> 00:17:22.000]  有時候我們迷失在罪惡之中
[00:17:22.000 --> 00:17:25.880]  會一直走下去走到底
[00:17:25.880 --> 00:17:27.760]  見到變雅敏
[00:17:27.760 --> 00:17:30.840]  這個整個支派的人就是這樣
[00:17:30.840 --> 00:17:32.240]  求主憐憫
[00:17:32.240 --> 00:17:35.200]  給我們憤愛的小心警醒
[00:17:35.200 --> 00:17:38.280]  我們要除掉這些中間的罪惡
[00:17:38.280 --> 00:17:40.160]  求主教導
[00:17:40.160 --> 00:17:41.040]  我們感恩的
[00:17:41.040 --> 00:17:44.240]  見到以色列裡面仍然有很多
[00:17:44.240 --> 00:17:46.360]  尊重別人敬畏你的人
[00:17:46.360 --> 00:17:48.920]  覺得不行這些匪徒一定要除掉
[00:17:48.920 --> 00:17:52.880]  竟然是十一支派如同一人
[00:17:52.880 --> 00:17:54.640]  一叫之下他們就出來
[00:17:54.640 --> 00:17:57.640]  有四十萬人預備去打仗
[00:17:57.640 --> 00:17:59.560]  去處理這件事
[00:17:59.560 --> 00:18:00.720]  其實都不用這麼多人
[00:18:00.720 --> 00:18:02.560]  不過他們的心
[00:18:02.560 --> 00:18:05.520]  就是覺得這件事不能夠就這樣算了
[00:18:05.520 --> 00:18:07.960]  那些匪徒就是窮凶極惡
[00:18:07.960 --> 00:18:10.240]  他們要去懲治
[00:18:10.240 --> 00:18:12.280]  他們要去除滅
[00:18:12.280 --> 00:18:14.400]  至於我們就將這件事看下去
[00:18:14.400 --> 00:18:15.520]  交給你
[00:18:15.520 --> 00:18:17.520]  有什麼要對我們說話
[00:18:17.520 --> 00:18:19.280]  有什麼要感動我們學習
[00:18:19.280 --> 00:18:20.840]  求主讓我們知道
[00:18:20.840 --> 00:18:21.800]  我們等候主
[00:18:21.800 --> 00:18:23.680]  祈禱奉耶穌名求
[00:18:23.680 --> 00:18:24.320]  阿們
