
[00:00:00.000 --> 00:00:02.000]  今天分享的信息
[00:07:09.480 --> 00:07:10.680]  侍奉的路
[00:07:10.680 --> 00:07:12.320]  要多艱難也好
[00:07:12.320 --> 00:07:14.680]  多多壁壩多多患難也好要走
[00:07:14.680 --> 00:07:16.680]  不知道你有沒有同伴
[00:07:16.680 --> 00:07:19.320]  不知道你在那時候思想些什麼
[00:07:19.320 --> 00:07:21.920]  原來聖經的人物真的很鼓勵我們
[00:07:21.920 --> 00:07:24.360]  如果你放下你的專業
[00:07:24.360 --> 00:07:25.920]  你去服侍神
[00:07:25.920 --> 00:07:28.320]  可能你有好的收入等等
[00:07:28.320 --> 00:07:30.600]  其實當你思想摩西
[00:07:30.600 --> 00:07:32.760]  你很大鼓勵
[00:07:32.760 --> 00:07:36.240]  摩西不稱為法老的兒子
[00:07:36.240 --> 00:07:38.320]  他寧願做神的百姓
[00:07:38.320 --> 00:07:39.360]  他離開埃及
[00:07:39.360 --> 00:07:42.400]  放下他王子的位份
[00:07:42.400 --> 00:07:44.920]  將來他應該有機會做皇帝
[00:07:44.920 --> 00:07:46.240]  宮廷的享受
[00:07:46.240 --> 00:07:47.640]  離開去抗夜
[00:07:47.640 --> 00:07:49.280]  去帶領以色列民
[00:07:49.280 --> 00:07:51.040]  是不是很大鼓勵對我們
[00:07:51.040 --> 00:07:53.120]  他們是信心的偉人
[00:07:53.120 --> 00:07:55.040]  信心的英雄領袖
[00:07:55.040 --> 00:07:57.720]  所以思想這些人是會幫助我們
[00:07:57.720 --> 00:07:59.240]  鼓勵我們的
[00:07:59.240 --> 00:08:00.840]  另一方面我也覺得
[00:08:00.840 --> 00:08:02.040]  我們是不是可以
[00:08:02.040 --> 00:08:02.840]  都是這樣想
[00:08:02.840 --> 00:08:07.000]  我們都會成為信心的榜樣
[00:08:07.000 --> 00:08:10.080]  所以當我們自己都是憑信心去走的時候
[00:08:10.080 --> 00:08:11.920]  我就發現我們之間弟兄姊妹
[00:08:11.920 --> 00:08:13.840]  我們就可以彼此扶持
[00:08:13.840 --> 00:08:16.840]  彼此一起加油打氣
[00:08:16.840 --> 00:08:18.200]  我們真的很需要
[00:08:18.200 --> 00:08:20.480]  大家試過軟弱的時間
[00:08:20.480 --> 00:08:21.880]  有時候會嘆息的時間
[00:08:21.880 --> 00:08:23.400]  有時候就算了
[00:08:23.400 --> 00:08:24.520]  很辛苦
[00:08:24.520 --> 00:08:26.040]  其實身邊有小組
[00:08:26.040 --> 00:08:27.280]  有弟兄姊妹鼓勵
[00:08:27.280 --> 00:08:28.840]  真的很好
[00:08:28.840 --> 00:08:30.320]  不怕 我走過
[00:08:30.320 --> 00:08:34.320]  這些所有信心的榜樣的人
[00:08:34.320 --> 00:08:37.240]  他走過這條路的人都是國內人
[00:08:37.240 --> 00:08:39.800]  國內人跟國內人說話
[00:08:39.800 --> 00:08:41.560]  我走過的這條路
[00:08:41.560 --> 00:08:42.600]  他跑過100km的
[00:08:42.600 --> 00:08:43.840]  他就說不要緊的
[00:08:43.840 --> 00:08:45.200]  我知道怎麼跑
[00:08:45.200 --> 00:08:46.920]  我跟你一起走
[00:08:46.920 --> 00:08:49.600]  我們特別有時候去接觸那些
[00:08:49.600 --> 00:08:51.640]  真是國內人吸毒那些
[00:08:51.640 --> 00:08:54.760]  他很多時候覺得我們不明白他
[00:08:54.760 --> 00:08:58.000]  但當有一個戒了毒的人去跟他說
[00:08:58.000 --> 00:08:59.400]  他不用說話的
[00:08:59.400 --> 00:09:01.000]  拍拍肩膀
[00:09:01.000 --> 00:09:02.320]  走
[00:09:02.320 --> 00:09:04.400]  因為有同樣的經歷
[00:09:04.400 --> 00:09:05.400]  我都行
[00:09:05.400 --> 00:09:06.400]  你行不行
[00:09:06.400 --> 00:09:07.200]  行
[00:09:07.200 --> 00:09:08.240]  我更差
[00:09:08.240 --> 00:09:08.880]  你行不行
[00:09:08.880 --> 00:09:10.320]  行啊你
[00:09:10.320 --> 00:09:13.160]  所以我剛剛教那些學生三幅
[00:09:13.160 --> 00:09:17.000]  有一兩個學生真是很搞笑
[00:09:17.000 --> 00:09:18.000]  很開心的
[00:09:18.000 --> 00:09:18.800]  見到他
[00:09:18.800 --> 00:09:20.600]  他很痛苦的
[00:09:20.600 --> 00:09:21.840]  為什麼呢
[00:09:21.840 --> 00:09:23.960]  因為背得很痛苦
[00:09:23.960 --> 00:09:25.200]  他背大綱的時候
[00:09:25.200 --> 00:09:27.640]  背書是哭著這樣背的
[00:09:27.640 --> 00:09:30.160]  扯著這樣背的
[00:09:30.160 --> 00:09:31.840]  他真是很慘的
[00:09:31.840 --> 00:09:33.360]  因為他背了一整晚
[00:09:33.360 --> 00:09:34.920]  早上一早起來就背
[00:09:34.920 --> 00:09:35.920]  到見到我
[00:09:35.920 --> 00:09:38.000]  都不記得了
[00:09:38.000 --> 00:09:39.040]  是不是很慘
[00:09:39.040 --> 00:09:40.400]  他真是很慘
[00:09:40.400 --> 00:09:42.200]  很慘他覺得為什麼要這樣背
[00:09:42.200 --> 00:09:43.920]  但過了那段期間
[00:09:43.920 --> 00:09:45.320]  鼓勵他跟他一起走
[00:09:45.320 --> 00:09:46.440]  鼓勵了之後
[00:09:46.440 --> 00:09:47.400]  他考考試
[00:09:47.400 --> 00:09:50.680]  10級的
[00:09:50.680 --> 00:09:53.160]  到他鼓勵那些師兄師弟
[00:09:53.160 --> 00:09:54.560]  不是師弟師妹
[00:09:54.560 --> 00:09:56.000]  很有力的
[00:09:56.000 --> 00:09:57.160]  我都行
[00:09:57.160 --> 00:09:58.600]  你都行的
[00:09:58.600 --> 00:10:00.400]  我們深水埗區有一個婦女
[00:10:00.400 --> 00:10:02.200]  是不識字的
[00:10:02.200 --> 00:10:03.920]  不識字的
[00:10:03.920 --> 00:10:04.840]  很有信心的
[00:10:04.840 --> 00:10:05.920]  很想報道
[00:10:05.920 --> 00:10:07.000]  我說你不識字
[00:10:07.000 --> 00:10:07.880]  檢證不到的
[00:10:07.880 --> 00:10:08.640]  不要緊
[00:10:08.640 --> 00:10:10.040]  我只是想傳輿音而已
[00:10:10.040 --> 00:10:12.400]  是不是值得學習
[00:10:12.400 --> 00:10:14.200]  她怎樣背大綱
[00:10:14.200 --> 00:10:15.400]  我跟她背過
[00:10:15.400 --> 00:10:17.240]  背大綱有70個點的
[00:10:17.240 --> 00:10:19.720]  其實整個大綱有70個點的
[00:10:19.720 --> 00:10:22.280]  有70樣東西要記住的
[00:10:22.280 --> 00:10:23.480]  她是怎樣背的呢
[00:10:23.480 --> 00:10:24.120]  找個兒子
[00:10:24.120 --> 00:10:25.320]  兒子讀中學的
[00:10:25.320 --> 00:10:26.400]  她兒子識字的
[00:10:26.400 --> 00:10:27.440]  中五的
[00:10:27.440 --> 00:10:28.280]  兒子你識字
[00:10:28.280 --> 00:10:29.080]  媽媽不識字
[00:10:29.080 --> 00:10:31.080]  讀給我聽
[00:10:31.080 --> 00:10:35.040]  所以兒子基本上是陪跑的
[00:10:35.040 --> 00:10:37.280]  跟她跑70公里
[00:10:37.280 --> 00:10:38.280]  她是這樣背的
[00:10:38.280 --> 00:10:39.120]  我跟她背過
[00:10:39.120 --> 00:10:41.240]  這個姐妹
[00:10:41.240 --> 00:10:43.600]  我是給她優的
[00:10:43.600 --> 00:10:45.240]  是優良的
[00:10:45.240 --> 00:10:46.400]  最好的
[00:10:46.400 --> 00:10:47.040]  背完的
[00:10:47.040 --> 00:10:47.720]  記得完的
[00:10:47.720 --> 00:10:49.480]  她全部都是兒子告訴她
[00:10:49.480 --> 00:10:51.120]  她就看著大綱
[00:10:51.120 --> 00:10:51.640]  她就背
[00:10:51.640 --> 00:10:53.320]  她其實是這樣記的
[00:10:53.320 --> 00:10:54.680]  是不是很厲害
[00:10:54.680 --> 00:10:55.840]  所以很多時候
[00:10:55.840 --> 00:10:57.440]  我都跟那些頂尖妹說
[00:10:57.440 --> 00:10:59.440]  不識字的太太也有
[00:10:59.440 --> 00:11:02.680]  真的在我面前哭著
[00:11:02.680 --> 00:11:04.440]  很生氣地背也有
[00:11:04.440 --> 00:11:05.720]  她們都經過的
[00:11:05.720 --> 00:11:06.400]  你都可以的
[00:11:06.400 --> 00:11:07.400]  弟兄姊妹
[00:11:07.400 --> 00:11:08.400]  不過很多時候
[00:11:08.400 --> 00:11:09.520]  聽那些就覺得
[00:11:09.520 --> 00:11:10.920]  她也可以
[00:11:10.920 --> 00:11:13.720]  我不行的
[00:11:13.720 --> 00:11:15.840]  我們需要有信心
[00:11:15.840 --> 00:11:18.000]  這些人會幫助我們的
[00:11:18.000 --> 00:11:19.120]  在信仰歷程裏面
[00:11:19.120 --> 00:11:21.400]  我記得我初初信主的時候
[00:11:21.400 --> 00:11:23.280]  我聽見見證很鼓勵我
[00:11:23.280 --> 00:11:25.000]  在信仰裏面幫我很大的
[00:11:25.000 --> 00:11:26.960]  就是我信了大概一個月
[00:11:26.960 --> 00:11:28.080]  我蒙召
[00:11:28.080 --> 00:11:29.200]  我要跟家人說
[00:11:29.200 --> 00:11:30.920]  要做傳道
[00:11:30.920 --> 00:11:31.840]  我聽過一個見證
[00:11:31.840 --> 00:11:32.520]  一個姊妹
[00:11:32.520 --> 00:11:34.600]  她說31年前
[00:11:34.600 --> 00:11:36.600]  那個姊妹是這樣的
[00:11:36.600 --> 00:11:39.680]  她說去了外國讀大學
[00:11:39.680 --> 00:11:40.360]  畢業了
[00:11:40.360 --> 00:11:41.560]  在外國信了主
[00:11:41.560 --> 00:11:42.720]  回來香港
[00:11:42.720 --> 00:11:43.840]  就是她去的時候
[00:11:43.840 --> 00:11:45.520]  那幾年還沒有信主的
[00:11:45.520 --> 00:11:46.600]  在外國信了耶穌
[00:11:46.600 --> 00:11:47.680]  就回到香港
[00:11:47.680 --> 00:11:50.360]  回到香港被神呼召
[00:11:50.360 --> 00:11:50.920]  她蒙召
[00:11:50.920 --> 00:11:52.720]  她要走上這條侍奉的路
[00:11:52.720 --> 00:11:53.800]  就跟家人說
[00:11:53.800 --> 00:11:55.960]  她不做事了
[00:11:55.960 --> 00:11:58.240]  她現在要讀神學
[00:11:58.240 --> 00:12:00.600]  你知道家裏發生了什麼事嗎
[00:12:00.600 --> 00:12:02.880]  真是
[00:12:02.880 --> 00:12:04.400]  天啊
[00:12:04.400 --> 00:12:05.800]  她想著
[00:12:05.800 --> 00:12:07.680]  兒女回來
[00:12:07.680 --> 00:12:08.520]  讀完大學回來
[00:12:08.520 --> 00:12:09.520]  就怎樣
[00:12:09.520 --> 00:12:10.920]  嘩 家山法
[00:12:10.920 --> 00:12:11.920]  真的可以了
[00:12:11.920 --> 00:12:13.960]  不用再供諸教學
[00:12:13.960 --> 00:12:15.920]  兒女回來就怎樣
[00:12:15.920 --> 00:12:17.360]  兒女回來就可以
[00:12:17.360 --> 00:12:18.440]  經濟就會舒緩
[00:12:18.440 --> 00:12:20.600]  兒女回來工作
[00:12:20.600 --> 00:12:21.800]  應該那時候賺到很多錢
[00:12:21.800 --> 00:12:24.560]  大學31年前
[00:12:24.560 --> 00:12:26.400]  所以家裏都翻臉了
[00:12:26.400 --> 00:12:29.120]  爸爸生氣得
[00:12:29.120 --> 00:12:30.840]  你要讀
[00:12:30.840 --> 00:12:32.720]  打開門
[00:12:32.720 --> 00:12:33.360]  出去
[00:12:33.360 --> 00:12:36.440]  以後不要回來
[00:12:36.440 --> 00:12:37.640]  把行李都丟出去
[00:12:37.640 --> 00:12:39.920]  那女兒當然有很大的衝擊
[00:12:39.920 --> 00:12:41.720]  那女兒真的帶著眼淚
[00:12:41.720 --> 00:12:43.840]  她覺得神真的呼召她
[00:12:43.840 --> 00:12:44.920]  她要回應
[00:12:44.920 --> 00:12:46.560]  走出去
[00:12:46.560 --> 00:12:47.960]  真的走出去
[00:12:47.960 --> 00:12:49.440]  她說四年的神學
[00:12:49.440 --> 00:12:51.640]  她在神學院的天台上
[00:12:51.640 --> 00:12:54.360]  四年都是用眼淚過的
[00:12:54.360 --> 00:12:55.800]  跪在神的面前
[00:12:55.800 --> 00:12:57.240]  祈禱
[00:12:57.240 --> 00:13:00.520]  差不多每一次都用面盆裝眼淚
[00:13:00.520 --> 00:13:01.360]  帶媽媽回家
[00:13:01.360 --> 00:13:01.920]  她說
[00:13:01.920 --> 00:13:03.400]  帶媽媽給媽媽
[00:13:03.400 --> 00:13:03.920]  媽媽說
[00:13:03.920 --> 00:13:06.040]  你有媽的嗎
[00:13:06.040 --> 00:13:08.000]  這樣回應
[00:13:08.000 --> 00:13:10.480]  我記得她沒有說過
[00:13:10.480 --> 00:13:11.240]  沒有說過
[00:13:11.240 --> 00:13:11.960]  你記得
[00:13:11.960 --> 00:13:13.360]  到爸爸就不用說了
[00:13:13.360 --> 00:13:14.440]  不聽了
[00:13:14.440 --> 00:13:16.520]  她說她每一次都不太明白
[00:13:16.520 --> 00:13:18.720]  因為其實帶她
[00:13:18.720 --> 00:13:19.960]  她都是願意堅持
[00:13:19.960 --> 00:13:21.440]  她覺得為什麼有些人
[00:13:21.440 --> 00:13:22.240]  又不用的呢
[00:13:22.240 --> 00:13:23.640]  有些爸爸媽媽貼錢
[00:13:23.640 --> 00:13:24.880]  去讀神學的呢
[00:13:24.880 --> 00:13:27.400]  為什麼我爸爸媽媽這樣對我的呢
[00:13:27.400 --> 00:13:28.720]  我究竟發生什麼事
[00:13:28.720 --> 00:13:30.160]  但是她要憑信心去知道
[00:13:30.160 --> 00:13:30.840]  主
[00:13:30.840 --> 00:13:31.640]  祢叫我去
[00:13:31.640 --> 00:13:33.640]  祢有恩典
[00:13:33.640 --> 00:13:34.760]  她走
[00:13:34.760 --> 00:13:36.080]  四年
[00:13:36.080 --> 00:13:37.640]  第四年她神學畢業的時候
[00:13:37.640 --> 00:13:42.080]  她爸爸媽媽出席她的畢業禮
[00:13:42.080 --> 00:13:43.280]  激不激勵啊
[00:13:43.280 --> 00:13:44.640]  嘩 激勵啊
[00:13:44.640 --> 00:13:45.920]  所以我信了一個月
[00:13:45.920 --> 00:13:47.480]  我都受激勵
[00:13:47.480 --> 00:13:49.200]  爸爸反對不怕的
[00:13:49.200 --> 00:13:51.520]  大家知道我單親家養長大的嘛
[00:13:51.520 --> 00:13:53.840]  所以我爸爸其實那時候聽到呢
[00:13:53.840 --> 00:13:56.960]  他真的很不明白
[00:13:56.960 --> 00:14:00.760]  我弟妹一起聯手攻擊我
[00:14:00.760 --> 00:14:02.680]  你自私啊哥
[00:14:02.680 --> 00:14:04.360]  你為了自己理想
[00:14:04.360 --> 00:14:06.040]  你現在爸爸這樣不開心
[00:14:06.040 --> 00:14:07.840]  我個個都很疼爸爸
[00:14:07.840 --> 00:14:09.600]  你不可以叫爸爸不開心的
[00:14:09.600 --> 00:14:10.960]  我都不想他不開心的
[00:14:10.960 --> 00:14:12.680]  但是他真的不開心嘛
[00:14:12.680 --> 00:14:13.320]  那有什麼辦法
[00:14:13.320 --> 00:14:15.320]  那我真的要上路嘛
[00:14:15.320 --> 00:14:16.800]  但是我聽到這個見證
