
[00:00:00.000 --> 00:00:02.200]  今日我們繼續來思想
[00:01:44.100 --> 00:01:54.400]  所以我們今天主要是第三章的第一、第二節
[00:01:54.400 --> 00:02:01.000]  第三章的第一節保羅講到
[00:02:01.000 --> 00:02:02.300]  我們作為基督徒
[00:02:02.300 --> 00:02:05.400]  我們應該知道的
[00:02:05.400 --> 00:02:08.900]  就是我們要靠主喜樂
[00:02:08.900 --> 00:02:13.400]  有一個積極樂觀的人生的態度
[00:02:13.400 --> 00:02:14.300]  然後第二件事
[00:02:14.300 --> 00:02:18.400]  第二節保羅說我們要提防
[00:02:18.400 --> 00:02:22.400]  異端邪教在我們中間
[00:02:22.400 --> 00:02:24.400]  去愛慕真理
[00:02:24.400 --> 00:02:28.400]  我們怎樣能夠積極的避免異端邪教呢?
[00:02:28.400 --> 00:02:30.900]  就是當我們熟悉聖經的時候
[00:02:30.900 --> 00:02:34.400]  當我們真的愛慕真理的時候
[00:02:34.400 --> 00:02:36.400]  然後第三節是講到
[00:02:36.400 --> 00:02:39.400]  我們生活上需要知道的
[00:02:39.400 --> 00:02:43.400]  就是我們要活在恩典裡面
[00:02:43.400 --> 00:02:48.400]  這個是保羅最重要的一個信仰
[00:02:48.400 --> 00:02:51.400]  因為作為一個猶太人
[00:02:51.400 --> 00:02:54.400]  猶太教是教導猶太人
[00:02:54.400 --> 00:02:56.400]  你們要積極努力守律法
[00:02:56.400 --> 00:03:01.400]  然後你能夠得救、能夠蒙恩
[00:03:01.400 --> 00:03:03.400]  但新約卻不是這樣
[00:03:03.400 --> 00:03:05.400]  保羅告訴我們
[00:03:05.400 --> 00:03:06.400]  神給我們的新約
[00:03:06.400 --> 00:03:11.400]  是要我們靠著主耶穌基督
[00:03:11.400 --> 00:03:13.400]  去得救、去蒙恩
[00:03:13.400 --> 00:03:16.400]  我們生活一切完全是恩典
[00:03:16.400 --> 00:03:18.400]  不是我們自己的努力
[00:03:18.400 --> 00:03:21.400]  我們的努力是應該的
[00:03:21.400 --> 00:03:23.400]  但我們的努力
[00:03:23.400 --> 00:03:27.400]  我們無法贏取、無法爭取
[00:03:27.400 --> 00:03:29.400]  我們想得到救恩
[00:03:29.400 --> 00:03:32.400]  我們不能夠因此蒙神喜悅
[00:03:32.400 --> 00:03:36.400]  所以保羅在這裡講到三件事是很重要的
[00:03:36.400 --> 00:03:40.400]  然後第四節開始保羅講到他的見證
[00:03:40.400 --> 00:03:44.400]  我們先來看第一第二節
[00:03:44.400 --> 00:03:45.400]  第一節說
[00:03:45.400 --> 00:03:47.400]  弟兄們我還有話說
[00:03:47.400 --> 00:03:49.400]  你們要靠主喜樂
[00:03:49.400 --> 00:03:53.400]  我把這話再捨給你們
[00:03:53.400 --> 00:03:54.400]  於我並不為難
[00:03:54.400 --> 00:03:57.400]  於你們卻是妥當
[00:03:57.400 --> 00:04:02.400]  保羅說你們要靠主喜樂
[00:04:02.400 --> 00:04:05.400]  我們以前和大家在這裡分析過
[00:04:05.400 --> 00:04:07.400]  保羅的喜樂
[00:04:07.400 --> 00:04:09.400]  聖經所講的喜樂
[00:04:09.400 --> 00:04:13.400]  不是說很開心、很快樂、很幸福
[00:04:13.400 --> 00:04:17.400]  這就叫做喜樂
[00:04:17.400 --> 00:04:18.400]  聖經的喜樂
[00:04:18.400 --> 00:04:24.400]  是來自一種積極樂觀的人生態度
[00:04:24.400 --> 00:04:28.400]  凡事從好處著想的人生態度
[00:04:28.400 --> 00:04:33.400]  這是聖經所講的那種喜樂
[00:04:33.400 --> 00:04:35.400]  當我們能夠積極樂觀
[00:04:35.400 --> 00:04:38.400]  凡事從好處著想的時候
[00:04:38.400 --> 00:04:49.400]  那種開心快樂的情緒自然就會出來
[00:04:49.400 --> 00:04:50.400]  所以基督徒在生活上
[00:04:50.400 --> 00:04:53.400]  第一件事我們應該知道的
[00:04:53.400 --> 00:04:56.400]  就是我們要過一個積極樂觀
[00:04:56.400 --> 00:05:01.400]  凡事從好處著想的生活
[00:05:01.400 --> 00:05:04.400]  這裡特別我們要留意的是
[00:05:04.400 --> 00:05:06.400]  你們要靠主喜樂
[00:05:06.400 --> 00:05:07.400]  保羅不是說你要喜樂
[00:05:07.400 --> 00:05:10.400]  你要努力去製造喜樂
[00:05:10.400 --> 00:05:13.400]  我們製造不到的
[00:05:13.400 --> 00:05:21.400]  積極樂觀的人生是在主那裡來的
[00:05:21.400 --> 00:05:23.400]  所以原來這個靠主喜樂
[00:05:23.400 --> 00:05:28.400]  原來的意思是在主裡面的喜樂
[00:05:28.400 --> 00:05:30.400]  中文聖經翻譯為「靠主喜樂」
[00:05:30.400 --> 00:05:34.400]  這是對的、是好的
[00:05:34.400 --> 00:05:39.400]  這就是告訴我們我們不能夠靠自己
[00:05:39.400 --> 00:05:41.400]  有一個積極樂觀
[00:05:41.400 --> 00:05:43.400]  凡事從好處著想的人生
[00:05:43.400 --> 00:05:48.400]  因此得到歡喜快樂愉快的人生
[00:05:48.400 --> 00:05:49.400]  我們自己不能夠
[00:05:49.400 --> 00:05:55.400]  所以要靠主
[00:05:55.400 --> 00:06:03.400]  也告訴我們積極的人生
[00:06:03.400 --> 00:06:05.400]  是一種恩典
[00:06:05.400 --> 00:06:07.400]  是神賜的
[00:06:07.400 --> 00:06:09.400]  但不是說我們不需要努力
[00:06:09.400 --> 00:06:18.400]  我們在神的恩典之中去努力
[00:06:18.400 --> 00:06:21.400]  積極的人生的反面
[00:06:21.400 --> 00:06:25.400]  就是一個消極的人生
[00:06:25.400 --> 00:06:28.400]  一個悲觀的人生
[00:06:28.400 --> 00:06:30.400]  我們發現世界上的人
[00:06:30.400 --> 00:06:31.400]  越來越悲觀
[00:06:31.400 --> 00:06:33.400]  因為這個世界越來越艱難
[00:06:33.400 --> 00:06:36.400]  無論在工作、香港人的住屋
[00:06:36.400 --> 00:06:38.400]  其他很多方面
[00:06:38.400 --> 00:06:40.400]  讀書、年輕人讀書
[00:06:40.400 --> 00:06:42.400]  都經歷很多困難
[00:06:42.400 --> 00:06:44.400]  在我們工作的時候
[00:06:44.400 --> 00:06:46.400]  我們經歷很多困難
[00:06:46.400 --> 00:06:48.400]  在這些困難裡面
[00:06:48.400 --> 00:06:51.400]  如果我們悲觀地去面對
[00:06:51.400 --> 00:06:53.400]  結果是什麼呢?
[00:06:53.400 --> 00:06:58.400]  結果當然是失敗
[00:06:58.400 --> 00:07:02.400]  近代的人患染抑鬱症
[00:07:02.400 --> 00:07:04.400]  越來越多
[00:07:04.400 --> 00:07:06.400]  而患染抑鬱症
[00:07:06.400 --> 00:07:11.400]  專家有很多分析有很多原因
[00:07:11.400 --> 00:07:16.400]  近來有一位專家的分析
[00:07:16.400 --> 00:07:18.400]  他告訴我們
[00:07:18.400 --> 00:07:24.400]  抑鬱症的成因和治療是很簡單的
[00:07:24.400 --> 00:07:29.400]  這是一個叫Martin Saligman的專家
[00:07:29.400 --> 00:07:33.400]  他是University of Pennsylvania
[00:07:33.400 --> 00:07:37.400]  在菲律賓那裡的
[00:07:37.400 --> 00:07:40.400]  一個教授、一個專家
[00:07:40.400 --> 00:07:42.400]  他說這個抑鬱症
[00:07:42.400 --> 00:07:48.400]  大多數都是有簡單的病因和療法的
[00:07:48.400 --> 00:07:51.400]  真正抑鬱症的原因
[00:07:51.400 --> 00:07:53.400]  是一種消極的思想
[00:07:53.400 --> 00:07:57.400]  他說不是像一些專家所說的
[00:07:57.400 --> 00:08:01.400]  小時候思想有矛盾
[00:08:01.400 --> 00:08:06.400]  或者我們有隱藏的憤怒
[00:08:06.400 --> 00:08:09.400]  有些專家更加說
[00:08:09.400 --> 00:08:14.400]  是因為腦裡面一些化學物體
[00:08:14.400 --> 00:08:17.400]  產生了問題
[00:08:17.400 --> 00:08:21.400]  所以導致有精神病
[00:08:21.400 --> 00:08:24.400]  他說不是這樣的情況
[00:08:24.400 --> 00:08:25.400]  他說很簡單
[00:08:25.400 --> 00:08:33.400]  就是當一個人有消極的情緒
[00:08:33.400 --> 00:08:41.400]  因此在消極的思想
[00:08:41.400 --> 00:08:44.400]  在沉思默想
[00:08:44.400 --> 00:08:48.400]  就會帶來抑鬱症
[00:08:48.400 --> 00:08:51.400]  當一個人對事物
[00:08:51.400 --> 00:08:55.400]  看得很負面、很消極的時候
[00:08:55.400 --> 00:08:58.400]  從壞處著想的時候
[00:08:58.400 --> 00:09:02.400]  就常常被困在這些思想裡面
[00:09:02.400 --> 00:09:04.400]  出不來
[00:09:04.400 --> 00:09:06.400]  越思想越想
[00:09:06.400 --> 00:09:13.400]  就越消極、越痛苦、越困難
[00:09:13.400 --> 00:09:19.400]  在美國一本很出名的醫學雜誌
[00:09:19.400 --> 00:09:21.400]  醫學期刊
[00:09:21.400 --> 00:09:25.400]  New England Journal of Medicine
[00:09:25.400 --> 00:09:27.400]  很有權威的
[00:09:27.400 --> 00:09:29.400]  曾經出現一篇見證
[00:09:29.400 --> 00:09:35.400]  其實它多數是將人的醫學上的研究發表
[00:09:35.400 --> 00:09:39.400]  但那一期有一篇見證文章
[00:09:39.400 --> 00:09:45.400]  是一個人,他叫Norman Cousins
[00:09:45.400 --> 00:09:47.400]  他說他的見證是
[00:09:47.400 --> 00:09:55.400]  他本來是患染了一種絕症
[00:09:55.400 --> 00:09:57.400]  是渾身經常痛的
[00:09:57.400 --> 00:09:59.400]  痛得很厲害
[00:09:59.400 --> 00:10:01.400]  但後來他發現
[00:10:01.400 --> 00:10:06.400]  如果他經常悲哀難過的時候
[00:10:06.400 --> 00:10:08.400]  對病情沒有幫助
[00:10:08.400 --> 00:10:10.400]  不如找些東西笑一下
[00:10:10.400 --> 00:10:12.400]  我想他不是有記錄圖
[00:10:12.400 --> 00:10:19.400]  找些笑片來娛樂自己
[00:10:19.400 --> 00:10:23.400]  他發現四分鐘的歡笑
[00:10:23.400 --> 00:10:33.400]  能夠讓他得到兩小時晚上免痛的睡眠
[00:10:33.400 --> 00:10:36.400]  這樣就笑多一點
[00:10:36.400 --> 00:10:40.400]  可以讓他睡多一點
[00:10:40.400 --> 00:10:43.400]  他走這條路去幫助自己的時候
[00:10:43.400 --> 00:10:49.400]  最終他的絕症得到逆轉
[00:10:49.400 --> 00:10:51.400]  不用死
[00:10:51.400 --> 00:10:58.400]  所以他很歡喜寫見證給期刊
[00:10:58.400 --> 00:11:02.400]  這個期刊發表之後
[00:11:02.400 --> 00:11:07.400]  有三千個醫生寫信感謝他
[00:11:07.400 --> 00:11:11.400]  醫生都面對很多病人
[00:11:11.400 --> 00:11:16.400]  他們的問題其實是抑鬱症
[00:11:16.400 --> 00:11:22.400]  聯合國的研究告訴我們
[00:11:22.400 --> 00:11:27.400]  全世界有三億五千萬人患了抑鬱症
[00:11:27.400 --> 00:11:31.400]  但我相信這個不是準確的數字
[00:11:31.400 --> 00:11:35.400]  現在很多患抑鬱症的人沒有去看醫生
[00:11:35.400 --> 00:11:37.400]  所以沒有記錄
[00:11:37.400 --> 00:11:44.400]  中國大陸他們說有二千六百萬人患抑鬱症
[00:11:44.400 --> 00:11:48.400]  但這個我相信更加不是一個準確的數字
[00:11:48.400 --> 00:11:50.400]  因為中國人特別有這些病的時候
[00:11:50.400 --> 00:11:52.400]  我們要收起自己
[00:11:52.400 --> 00:11:54.400]  不會告訴別人
[00:11:54.400 --> 00:11:58.400]  死都不肯告訴別人
[00:11:58.400 --> 00:12:03.400]  因為抑鬱症是一種精神病
[00:12:03.400 --> 00:12:05.400]  在這樣的情況之下
[00:12:05.400 --> 00:12:12.400]  全世界都在找我怎樣得到快樂
[00:12:12.400 --> 00:12:17.400]  抑鬱症的人所需要的就是快樂
[00:12:17.400 --> 00:12:19.400]  因為他們沒有快樂
[00:12:19.400 --> 00:12:21.400]  很多時候我們以為
[00:12:21.400 --> 00:12:24.400]  如果我有物質豐富的時候
[00:12:24.400 --> 00:12:26.400]  我就會快樂一點
[00:12:26.400 --> 00:12:29.400]  但今天越來越多的研究告訴我們
[00:12:29.400 --> 00:12:35.400]  物質的豐富不會帶來給我們真正的快樂
[00:12:35.400 --> 00:12:37.400]  其實是剛剛相反
[00:12:37.400 --> 00:12:39.400]  有人做過一個研究
[00:12:39.400 --> 00:12:44.400]  以美國這個最富強的國家為例
[00:12:44.400 --> 00:12:49.400]  1957年到1990年這段日子
[00:12:49.400 --> 00:12:53.400]  美國人的收入增加了一倍
[00:12:53.400 --> 00:12:57.400]  收入倍增是很重要的
[00:12:57.400 --> 00:12:59.400]  但是在這段時間裡
[00:12:59.400 --> 00:13:06.400]  美國人患有抑鬱症的人增加了十倍
[00:13:06.400 --> 00:13:09.400]  十倍這麼多
[00:13:09.400 --> 00:13:14.400]  可以證明不是什麼物質的豐富
[00:13:14.400 --> 00:13:16.400]  不是什麼名譽地位
[00:13:16.400 --> 00:13:22.400]  可以增加我們的喜樂
[00:13:22.400 --> 00:13:24.400]  反而是剛剛相反
[00:13:24.400 --> 00:13:31.400]  在這個世界裡離婚、自殺、酗酒、吸毒
[00:13:31.400 --> 00:13:34.400]  是越來越重要
[00:13:34.400 --> 00:13:38.400]  因為人在抑鬱痛苦裡
[00:13:38.400 --> 00:13:40.400]  他們找出路
[00:13:40.400 --> 00:13:43.400]  有些人離婚解決問題
[00:13:43.400 --> 00:13:45.400]  有些人自殺解決問題
[00:13:45.400 --> 00:13:49.400]  有些人喝酒解決問題
[00:13:49.400 --> 00:13:52.400]  甚至吸毒去解決問題
[00:13:52.400 --> 00:13:57.400]  但這些都不能夠解決人的問題
[00:13:57.400 --> 00:14:02.400]  我們怎樣能夠真正
[00:14:02.400 --> 00:14:07.400]  在這個困難的世界裡
[00:14:07.400 --> 00:14:11.400]  做一個歡喜快樂的人
[00:14:11.400 --> 00:14:14.400]  就是當我們在主裡
[00:14:14.400 --> 00:14:18.400]  依靠主,如保羅所說
[00:14:18.400 --> 00:14:21.400]  我們就能夠得到真正的喜樂
[00:14:21.400 --> 00:14:26.400]  一個積極樂觀的人生
[00:14:26.400 --> 00:14:29.400]  是從耶穌基督那裡來的
[00:14:29.400 --> 00:14:31.400]  今天的世界的人
[00:14:31.400 --> 00:14:33.400]  他們找很多其他的方法
[00:14:33.400 --> 00:14:37.400]  都不能夠成功
[00:14:37.400 --> 00:14:39.400]  但我們去到主那裡
[00:14:39.400 --> 00:14:42.400]  要靠主來喜樂
[00:14:42.400 --> 00:14:44.400]  求主幫助我們
[00:14:44.400 --> 00:14:48.400]  如果我們在消極的人生裡
[00:14:48.400 --> 00:14:51.400]  人生態度過生活的時候
[00:14:51.400 --> 00:14:53.400]  我們需要改變
[00:14:53.400 --> 00:14:56.400]  誰能夠改變我們呢?
[00:14:56.400 --> 00:15:00.400]  耶穌基督
[00:15:00.400 --> 00:15:02.400]  所以我們需要去到主那裡
[00:15:02.400 --> 00:15:06.400]  透過祈禱
[00:15:06.400 --> 00:15:09.400]  我們知取神願意給我們的
[00:15:09.400 --> 00:15:11.400]  那種積極樂觀的人生
[00:15:11.400 --> 00:15:14.400]  那種真正喜樂的人生
[00:15:14.400 --> 00:15:19.400]  在這裡我也要提一提
[00:15:19.400 --> 00:15:22.400]  就是當保羅寫到喜樂
[00:15:22.400 --> 00:15:24.400]  在菲律賓書中
[00:15:24.400 --> 00:15:29.400]  一共有十六次保羅提到喜樂
[00:15:29.400 --> 00:15:32.400]  是不是保羅在那段日子裡
[00:15:32.400 --> 00:15:34.400]  他寫這封信的時候
[00:15:34.400 --> 00:15:38.400]  他的生活是平靜安穩的呢?
[00:15:38.400 --> 00:15:41.400]  是不是保羅寫這封信的時候
[00:15:41.400 --> 00:15:44.400]  他正在享受一些物質的豐富
[00:15:44.400 --> 00:15:46.400]  因此他很開心呢?
[00:15:46.400 --> 00:15:48.400]  完全不是
[00:15:48.400 --> 00:15:50.400]  當他寫這封信的時候
[00:15:50.400 --> 00:15:54.400]  他是在羅馬那裡被軟禁
[00:15:54.400 --> 00:15:55.400]  坐牢
[00:15:55.400 --> 00:15:58.400]  有羅馬兵在兩邊
[00:15:58.400 --> 00:16:03.400]  在他手上跟他鎖在一起
[00:16:03.400 --> 00:16:07.400]  在那裡保羅是沒有自由的
[00:16:07.400 --> 00:16:10.400]  在那個地方保羅正在受苦
[00:16:10.400 --> 00:16:17.400]  而且他的前途是很危險的
[00:16:17.400 --> 00:16:27.400]  他去上訴到羅馬最高皇帝那裡
[00:16:27.400 --> 00:16:28.400]  但是為了福音
[00:16:28.400 --> 00:16:32.400]  要證明給當時的羅馬王知道
[00:16:32.400 --> 00:16:36.400]  這個福音是一件好事
[00:16:36.400 --> 00:16:41.400]  不是他們所說的一種異端邪說
[00:16:41.400 --> 00:16:44.400]  他用這個為福音
[00:16:44.400 --> 00:16:47.400]  寧願去冒生命危險
[00:16:47.400 --> 00:16:52.400]  去到羅馬那裡要上訴
[00:16:52.400 --> 00:16:55.400]  他不知道這個上訴結果
[00:16:55.400 --> 00:16:57.400]  審判結果
[00:16:57.400 --> 00:17:00.400]  如果不好的話他會死
[00:17:00.400 --> 00:17:03.400]  他冒生命危險
[00:17:03.400 --> 00:17:06.400]  不單止這樣
[00:17:06.400 --> 00:17:10.400]  在他自己以色列的地方
[00:17:10.400 --> 00:17:12.400]  猶太的地方
[00:17:12.400 --> 00:17:15.400]  很多猶太教裡面的人
[00:17:15.400 --> 00:17:18.400]  等著要殺他
[00:17:18.400 --> 00:17:23.400]  所以我們看他在危險的情況下
[00:17:23.400 --> 00:17:27.400]  應該是很消極負面的
[00:17:27.400 --> 00:17:30.400]  去看他的人生
[00:17:30.400 --> 00:17:31.400]  但他不是
[00:17:31.400 --> 00:17:34.400]  在這樣的情況下他喜樂
[00:17:34.400 --> 00:17:37.400]  所以不是說在環境好的時候
[00:17:37.400 --> 00:17:39.400]  我們才能有喜樂
[00:17:39.400 --> 00:17:41.400]  而是在環境最壞的時候
[00:17:41.400 --> 00:17:44.400]  保羅當時是環境最壞的時候
[00:17:44.400 --> 00:17:47.400]  最危險的時候
[00:17:47.400 --> 00:17:51.400]  他有這樣的一種積極樂觀
[00:17:51.400 --> 00:17:55.400]  凡事從好處著想
[00:17:55.400 --> 00:17:58.400]  去面對人生的困境
[00:17:58.400 --> 00:18:01.400]  所以求神幫助我們
[00:18:01.400 --> 00:18:06.400]  我也想講一點見證
[00:18:06.400 --> 00:18:08.400]  讓大家知道
[00:18:08.400 --> 00:18:12.400]  這個喜樂積極樂觀人生
[00:18:12.400 --> 00:18:14.400]  是從神那裡來的
[00:18:14.400 --> 00:18:18.400]  是恩典來的
[00:18:18.400 --> 00:18:20.400]  前幾個月大家都知道
[00:18:20.400 --> 00:18:22.400]  我在大陸的時候
[00:18:22.400 --> 00:18:26.400]  在昆山蘇州附近
[00:18:26.400 --> 00:18:29.400]  有一些時工在那裡工作的時候
[00:18:29.400 --> 00:18:33.400]  突然間患了一種
[00:18:33.400 --> 00:18:38.400]  後來我才知道有很大危險的病
[00:18:38.400 --> 00:18:43.400]  異狀腺炎
[00:18:43.400 --> 00:18:48.400]  醫生在那裡發現我有這種病
[00:18:48.400 --> 00:18:50.400]  醫生當然知道危險
[00:18:50.400 --> 00:18:53.400]  但他又沒有怎樣告訴我
[00:18:53.400 --> 00:18:59.400]  間接讓我知道有危險
[00:18:59.400 --> 00:19:02.400]  但很奇怪
[00:19:02.400 --> 00:19:05.400]  他說我要在那裡住院
[00:19:05.400 --> 00:19:13.400]  直至毒素不好的指數降低
[00:19:13.400 --> 00:19:15.400]  沒事做就躺在病床
[00:19:15.400 --> 00:19:19.400]  又不能喝水又不能吃東西
[00:19:19.400 --> 00:19:21.400]  一個星期這麼久
[00:19:21.400 --> 00:19:26.400]  一個星期之後指數就降低了
[00:19:26.400 --> 00:19:30.400]  十天之後就可以回香港了
[00:19:30.400 --> 00:19:34.400]  在那十天八天在醫院那裡
[00:19:34.400 --> 00:19:39.400]  一點懼怕一點憂慮都沒有
[00:19:39.400 --> 00:19:43.400]  很感謝神在他們所謂的大病裡
[00:19:43.400 --> 00:19:49.400]  完全沒有一些不舒服的感覺
[00:19:49.400 --> 00:19:51.400]  好像在一個地方休養一樣
[00:19:51.400 --> 00:19:56.400]  又不覺得肚餓又不覺得脾渴
[00:19:56.400 --> 00:20:02.400]  就是這樣過了一段日子就回香港
[00:20:02.400 --> 00:20:04.400]  回香港之後沒多久
[00:20:04.400 --> 00:20:08.400]  臉上又長蛇
[00:20:08.400 --> 00:20:10.400]  很多人都為我害怕
[00:20:10.400 --> 00:20:12.400]  說蛇可以很痛
[00:20:12.400 --> 00:20:16.400]  一個星期康復也完全沒有痛
[00:20:16.400 --> 00:20:20.400]  病痛不單是一段時間是長時間的
[00:20:20.400 --> 00:20:23.400]  一點痛都沒有
[00:20:23.400 --> 00:20:25.400]  也沒有害怕
[00:20:25.400 --> 00:20:27.400]  這就是我厲害
[00:20:27.400 --> 00:20:31.400]  我有信心你完全不是
[00:20:31.400 --> 00:20:33.400]  平時很多事我都會怕
[00:20:33.400 --> 00:20:35.400]  都會憂慮
[00:20:35.400 --> 00:20:39.400]  但這兩次的病痛裡
[00:20:39.400 --> 00:20:40.400]  是完全沒有感覺
[00:20:40.400 --> 00:20:43.400]  因為神保守
[00:20:43.400 --> 00:20:49.400]  這是新典
[00:20:49.400 --> 00:20:54.400]  同時神也給我有話語
[00:20:54.400 --> 00:20:58.400]  來面對生命裡的困難
[00:20:58.400 --> 00:21:04.400]  就是當我在昆山醫院那裡
[00:21:04.400 --> 00:21:07.400]  第一天在醫院第一天
[00:21:07.400 --> 00:21:10.400]  在靈修裡面神給我讀到
[00:21:10.400 --> 00:21:13.400]  照著聖經一章章讀
[00:21:13.400 --> 00:21:17.400]  給我讀到生命的第一章
[00:21:17.400 --> 00:21:20.400]  第一章是保羅回顧以色列人
[00:21:20.400 --> 00:21:27.400]  面對進入迦蘭美地的艱苦日子
[00:21:27.400 --> 00:21:29.400]  他們要進入迦蘭
[00:21:29.400 --> 00:21:33.400]  建議摩西
[00:21:33.400 --> 00:21:36.400]  不如我們每一個支派找一個人
[00:21:36.400 --> 00:21:41.400]  派十二個探子去看看那個地方
[00:21:41.400 --> 00:21:45.400]  我想這個要求已經在信心上有軟弱
[00:21:45.400 --> 00:21:50.400]  看看我們究竟能不能攻入迦蘭
[00:21:50.400 --> 00:21:54.400]  以色列人他們不懂在曠野那裡過生活
[00:21:54.400 --> 00:21:58.400]  因為他們手無寸鐵
[00:21:58.400 --> 00:22:01.400]  所以探子去到迦蘭地的時候
[00:22:01.400 --> 00:22:09.400]  發現那個地方的城邑又高又大
[00:22:09.400 --> 00:22:13.400]  又很堅固
[00:22:13.400 --> 00:22:16.400]  那裡的人特別他們覺得害怕
[00:22:16.400 --> 00:22:21.400]  他們身量是高大是偉人
[00:22:21.400 --> 00:22:25.400]  他們回去報告的時候
[00:22:25.400 --> 00:22:27.400]  據我們來看
[00:22:27.400 --> 00:22:30.400]  我們自己就好像蚱蜢一樣
[00:22:30.400 --> 00:22:36.400]  蚱蜢要進攻偉人堅固的城池
[00:22:36.400 --> 00:22:37.400]  有沒有可能呢
[00:22:37.400 --> 00:22:39.400]  他們覺得沒有可能
[00:22:39.400 --> 00:22:41.400]  所以十二個探子裡面
[00:22:41.400 --> 00:22:46.400]  十個就說摩西我們不要去了
[00:22:46.400 --> 00:22:48.400]  我們去一定輸的
[00:22:48.400 --> 00:22:54.400]  好像蚱蜢一樣被人踩死
[00:22:54.400 --> 00:22:58.400]  一講到給以色列人那些民眾知道的時候
[00:22:58.400 --> 00:23:01.400]  他們更加害怕
[00:23:01.400 --> 00:23:03.400]  他們在哭
[00:23:03.400 --> 00:23:05.400]  其實那時候不離開埃及
[00:23:05.400 --> 00:23:07.400]  死在埃及更好
[00:23:07.400 --> 00:23:12.400]  一來到這裡又進不去
[00:23:12.400 --> 00:23:13.400]  那怎麼辦呢
[00:23:13.400 --> 00:23:15.400]  他們說我們不去了
[00:23:15.400 --> 00:23:18.400]  不去迦蘭了
[00:23:18.400 --> 00:23:20.400]  當他們這樣講的時候
[00:23:20.400 --> 00:23:22.400]  神非常的憤怒
[00:23:22.400 --> 00:23:29.400]  聖經說神非常的憤怒
[00:23:29.400 --> 00:23:31.400]  他們才說我們去我們去
[00:23:31.400 --> 00:23:33.400]  神說不行了
[00:23:33.400 --> 00:23:37.400]  你們已經令到我非常的憤怒
[00:23:37.400 --> 00:23:39.400]  你已經失去信心
[00:23:39.400 --> 00:23:41.400]  你現在去沒有用的了
[00:23:41.400 --> 00:23:44.400]  你勉強去只是失敗
[00:23:44.400 --> 00:23:47.400]  真的勉強去的時候是失敗的
[00:23:47.400 --> 00:23:52.400]  神說因為你們缺乏對我的信心
[00:23:52.400 --> 00:23:57.400]  你們不能夠進去迦蘭
[00:23:57.400 --> 00:24:04.400]  你們這一代的人要在曠野那裡漂流四十年
[00:24:04.400 --> 00:24:06.400]  曠野是什麼呢
[00:24:06.400 --> 00:24:07.400]  好像什麼都沒有
[00:24:07.400 --> 00:24:09.400]  不是這麼簡單
[00:24:09.400 --> 00:24:12.400]  在《生命的第一章》十九節講到
[00:24:12.400 --> 00:24:19.400]  曠野是大而可怕的曠野
[00:24:19.400 --> 00:24:23.400]  在那裡漂流四十年
[00:24:23.400 --> 00:24:26.400]  無目的的
[00:24:26.400 --> 00:24:27.400]  多麼可憐
[00:24:27.400 --> 00:24:31.400]  就因為他們對神缺乏信心
[00:24:31.400 --> 00:24:34.400]  當我讀到這張聖經的時候
[00:24:34.400 --> 00:24:37.400]  我聯想到兩件事
[00:24:37.400 --> 00:24:41.400]  第一件事就是我的病
[00:24:41.400 --> 00:24:42.400]  雖然是危險的病
