
[00:00:00.000 --> 00:00:01.440]  「等姐妹平安」
[00:02:40.840 --> 00:02:43.800]  你的心要謹守我的命令
[00:02:43.800 --> 00:02:45.320]  在這樣的情況下
[00:02:45.320 --> 00:02:46.800]  你的日子長久
[00:02:46.800 --> 00:02:49.440]  生命年數又平安
[00:02:49.440 --> 00:02:51.720]  弟兄姊妹
[00:02:51.720 --> 00:02:55.320]  我們怎樣去謹守我們的誡命
[00:02:56.480 --> 00:02:59.600]  今天作為青年人
[00:02:59.600 --> 00:03:03.120]  我們怎樣希望我們的年輕人成長呢?
[00:03:03.120 --> 00:03:08.080]  有一本書
[00:03:08.080 --> 00:03:11.120]  我不知是否倒轉了讀
[00:03:11.120 --> 00:03:17.040]  有一本書是國際的超級巨星所寫的
[00:03:17.040 --> 00:03:23.240]  我老了,但是還未長大
[00:03:23.240 --> 00:03:24.240]  聽過沒有?
[00:03:25.160 --> 00:03:26.400]  沒聽過這本書嗎?
[00:03:26.400 --> 00:03:29.280]  成龍寫的,《明報》出版社
[00:03:29.280 --> 00:03:34.000]  他老了,但是仍然未長大
[00:03:34.000 --> 00:03:37.680]  在現實環境裡面仍然見到一些長者
[00:03:37.680 --> 00:03:40.160]  他長大了,老了
[00:03:40.160 --> 00:03:41.760]  但是好像仍然未長大
[00:03:41.760 --> 00:03:46.200]  最近收到很多不同的影片
[00:03:46.200 --> 00:03:47.200]  其中一條
[00:03:47.200 --> 00:03:51.880]  就是四個小生去旅行的影片
[00:03:51.880 --> 00:03:52.880]  有沒有看到?
[00:03:52.880 --> 00:03:54.800]  我收到一條有髒話的
[00:03:54.800 --> 00:03:56.200]  你那一條有沒有看到?
[00:03:56.200 --> 00:03:58.600]  不斷說髒話
[00:03:58.600 --> 00:04:00.720]  79歲的謝老四
[00:04:00.720 --> 00:04:03.800]  我不知道是演戲還是真的
[00:04:03.800 --> 00:04:07.920]  說髒話、罵,然後一下子就搖頭
[00:04:07.920 --> 00:04:10.240]  我覺得有兩個老人家
[00:04:10.240 --> 00:04:11.720]  我真的很欣賞Joe Junior
[00:04:11.720 --> 00:04:14.280]  不斷拿著咪高峰
[00:04:14.280 --> 00:04:19.400]  然後修哥不斷在中間擋著
[00:04:19.400 --> 00:04:21.000]  做和平之子
[00:04:21.000 --> 00:04:25.760]  然後另一位80歲的氣定神閒
[00:04:25.760 --> 00:04:28.360]  但是謝老四就很暴躁
[00:04:28.360 --> 00:04:32.040]  我們想不想我們年輕人
[00:04:32.040 --> 00:04:33.240]  到了這個年紀
[00:04:33.240 --> 00:04:36.080]  仍然好像未長大一樣
[00:04:36.080 --> 00:04:40.600]  今天原來在我們的生活裡面
[00:04:40.600 --> 00:04:42.760]  在公眾的媒體裡面
[00:04:42.760 --> 00:04:45.440]  我們可以看到一些的榜樣
[00:04:45.440 --> 00:04:47.920]  我們可以看到一些的處境
[00:04:49.320 --> 00:04:51.560]  絕對不適合年輕人看
[00:04:51.560 --> 00:04:56.400]  但是曾賢的長者說
[00:04:56.400 --> 00:04:59.160]  「你不要忘記我的教誨」
[00:04:59.160 --> 00:05:01.800]  「你的心要謹守我的命令」
[00:05:01.800 --> 00:05:03.600]  當他這樣說的時候
[00:05:03.600 --> 00:05:05.000]  其實也是在說
[00:05:05.000 --> 00:05:08.600]  我給你的教誨、命令從耶和華神而來
[00:05:08.600 --> 00:05:10.800]  你要去謹守進行
[00:05:10.800 --> 00:05:12.960]  以至在生命的年數
[00:05:12.960 --> 00:05:14.320]  我們在世的日子
[00:05:14.320 --> 00:05:15.520]  有一份的平安
[00:05:16.280 --> 00:05:21.480]  命令、教誨在呂鎮禎的譯本
[00:05:21.480 --> 00:05:24.560]  「你要不要忘記我的教誨」
[00:05:24.560 --> 00:05:26.640]  他說「你不要忘記我的指教」
[00:05:26.640 --> 00:05:29.680]  在這個指教裡面
[00:05:29.680 --> 00:05:31.760]  其實是在說我們在生命裡面
[00:05:31.760 --> 00:05:33.720]  我們屬神的兒女
[00:05:33.720 --> 00:05:36.080]  有一個基本的信仰核心價值
[00:05:36.080 --> 00:05:39.960]  弟子們,原來信仰不是單單是上一代的
[00:05:39.960 --> 00:05:42.760]  他作為一個屬靈的長者
[00:05:42.760 --> 00:05:45.560]  祖宗所傳流給第二代的信徒
[00:05:45.560 --> 00:05:48.320]  第三代的信徒是要體會父母
[00:05:48.320 --> 00:05:50.600]  或者祖父母他們的教導
[00:05:50.600 --> 00:05:52.440]  年輕一輩要經歷的
[00:05:52.440 --> 00:05:56.680]  在家裡我是第一代的基督徒
[00:05:56.680 --> 00:05:58.240]  我是第一個信耶穌
[00:05:58.240 --> 00:06:03.560]  先前爸爸媽媽或者祖父母
[00:06:03.560 --> 00:06:05.440]  他們有他們傳統的信仰
[00:06:05.440 --> 00:06:11.760]  我要自己去摸索一套信仰的價值觀
[00:06:11.760 --> 00:06:14.480]  我要去閱讀聖經去看
[00:06:16.120 --> 00:06:18.040]  我在大學二、三年級的時候
[00:06:18.040 --> 00:06:21.320]  從頭到尾就看過聖經一次
[00:06:21.320 --> 00:06:23.600]  看一次不夠,要看第二次
[00:06:23.600 --> 00:06:27.160]  看到自己喜歡的經節就背起來
[00:06:27.160 --> 00:06:30.360]  看到自己喜歡的經卷就要看多一次
[00:06:30.360 --> 00:06:34.120]  就成為自己在生命裡面
[00:06:34.120 --> 00:06:36.200]  屬靈成長的階段
[00:06:36.200 --> 00:06:38.440]  聖經的話語
[00:06:38.440 --> 00:06:41.920]  就作成自己行事為人的一個準繩
[00:06:41.920 --> 00:06:44.920]  當我去讀,當我去看
[00:06:44.920 --> 00:06:47.320]  然後進行實踐出來的時候
[00:06:47.320 --> 00:06:49.720]  就去表明我同神的那種關係
[00:06:49.720 --> 00:06:52.120]  「頂姐妹,今天你和我一樣
[00:06:52.120 --> 00:06:53.440]  如果我們去讀聖經
[00:06:53.440 --> 00:06:54.880]  我們去看
[00:06:54.880 --> 00:06:58.200]  而不進行,而不去實踐
[00:06:58.200 --> 00:07:04.960]  頂姐妹,我們在生活裡面必然有困難」
[00:07:04.960 --> 00:07:08.120]  聖經第二節給我們說有一個應許
[00:07:08.120 --> 00:07:09.320]  如果你這樣做的時候
[00:07:09.320 --> 00:07:11.800]  就必加給你長久的日子
[00:07:12.200 --> 00:07:15.160]  生命的年數和平安
[00:07:15.160 --> 00:07:19.360]  其實在我們不同的環境裡面
[00:07:19.360 --> 00:07:21.560]  我們不同的年紀
[00:07:21.560 --> 00:07:23.960]  最重要的是我們尋求的是什麼?
[00:07:23.960 --> 00:07:28.760]  是神所給我們的平安
[00:07:28.760 --> 00:07:30.080]  這個平安
[00:07:30.080 --> 00:07:32.200]  不理它是什麼環境
[00:07:32.200 --> 00:07:33.360]  不理它是什麼日子
[00:07:33.360 --> 00:07:35.520]  不理它是什麼年紀
[00:07:35.520 --> 00:07:37.920]  當我們知道神與我們同在
[00:07:37.920 --> 00:07:41.000]  我們就用一個在我們的信仰裡面
[00:07:41.000 --> 00:07:42.480]  神給我們的教訓
[00:07:42.480 --> 00:07:47.080]  就成為在我們生活裡面的核心價值
[00:07:47.080 --> 00:07:49.720]  聖經裡面說
[00:07:49.720 --> 00:07:53.520]  「Torah(托拉)引導我們
[00:07:53.520 --> 00:07:59.200]  指示我們在一條道路上行很重要的訓誨」
[00:07:59.200 --> 00:08:02.200]  這個就成為我們人生的一個基本價值
[00:08:02.200 --> 00:08:06.640]  什麼我們需要遵守?
[00:08:06.640 --> 00:08:10.080]  聖經第三、第四節這樣說
[00:08:10.720 --> 00:08:12.840]  「慈愛和誠信不可以離開你」
[00:08:12.840 --> 00:08:16.720]  不可以叫慈愛和誠信離開你
[00:08:16.720 --> 00:08:17.960]  這個很重要
[00:08:17.960 --> 00:08:19.640]  這樣的時候
[00:08:19.640 --> 00:08:22.320]  你要在頸鎬上
[00:08:22.320 --> 00:08:26.160]  猶太人他們很喜歡將經文在他們的身上
[00:08:26.160 --> 00:08:27.480]  但是更加重要
[00:08:27.480 --> 00:08:28.600]  我們作為基督徒
[00:08:28.600 --> 00:08:31.720]  我們要傳寄神給我們的教誨
[00:08:31.720 --> 00:08:33.480]  給我們的道理
[00:08:33.480 --> 00:08:35.280]  這裡聖經說到
[00:08:35.280 --> 00:08:38.080]  「慈愛和誠信」
[00:08:39.040 --> 00:08:41.720]  其實是這兩種特質
[00:08:41.720 --> 00:08:44.200]  「慈愛、誠信」或者「誠實」
[00:08:44.200 --> 00:08:47.200]  如果我們看《創世紀》第四十七章
[00:08:47.200 --> 00:08:49.040]  二十九節
[00:08:49.040 --> 00:08:53.080]  講述雅各和約瑟
[00:08:53.080 --> 00:08:55.880]  講到他們父子之情的時候
[00:08:55.880 --> 00:08:58.360]  就講到這兩個特質
[00:08:58.360 --> 00:09:00.600]  「慈愛」和「誠實」
[00:09:00.600 --> 00:09:03.920]  「慈愛、誠信、誠實」
[00:09:03.920 --> 00:09:08.200]  就成為我們待人的一個基本價值觀和信念
[00:09:08.720 --> 00:09:10.520]  也很重要的就是講述
[00:09:10.520 --> 00:09:12.520]  原來這位神、這位父神
[00:09:12.520 --> 00:09:14.680]  祂有這一份特質和誠信
[00:09:14.680 --> 00:09:17.120]  和我們建立這種關係
[00:09:17.120 --> 00:09:19.600]  而我們作為祂的兒女
[00:09:19.600 --> 00:09:20.760]  我們要實踐出來
[00:09:20.760 --> 00:09:24.840]  等於今天我們活在一個謊言的年代
[00:09:24.840 --> 00:09:26.800]  就是說
[00:09:26.800 --> 00:09:29.440]  我們聽到的很多時候
[00:09:29.440 --> 00:09:32.640]  都是虛謊的說話
[00:09:32.640 --> 00:09:37.720]  會騙你的一些說話
[00:09:39.080 --> 00:09:42.040]  在一個謊言的社會或年代的時候
[00:09:42.040 --> 00:09:46.440]  你怎樣看我們基督徒應該要盡的本分?
[00:09:46.440 --> 00:09:50.240]  原來道德的準繩律法
[00:09:50.240 --> 00:09:52.840]  那個實用性可以引用的
[00:09:52.840 --> 00:09:56.440]  這兩節講的誠信或者誠實
[00:09:56.440 --> 00:09:58.480]  「慈愛」
[00:09:58.480 --> 00:10:04.040]  就成為我們需要好好地去實踐的一個方向
[00:10:07.040 --> 00:10:09.880]  等於姐妹上年在告示打道
[00:10:09.880 --> 00:10:11.360]  撿錢
[00:10:11.360 --> 00:10:14.440]  那一幕在電視機大家看到的
[00:10:14.440 --> 00:10:17.880]  上個星期撿了五十萬的那個
[00:10:17.880 --> 00:10:20.400]  就判了
[00:10:20.400 --> 00:10:24.280]  他被羈留十四天之後
[00:10:24.280 --> 00:10:29.000]  然後要做240小時的社會服務令
[00:10:29.000 --> 00:10:32.520]  看這段新聞的時候
[00:10:32.520 --> 00:10:34.560]  師母坐在我旁邊
[00:10:34.560 --> 00:10:36.240]  她就問
[00:10:38.040 --> 00:10:39.360]  地上有五十萬一塊
[00:10:39.360 --> 00:10:42.360]  你有沒有見過五十萬一塊一疊新的銀紙
[00:10:42.360 --> 00:10:43.200]  你有沒有見過?
[00:10:43.200 --> 00:10:44.360]  沒見過
[00:10:44.360 --> 00:10:45.160]  我都沒見過
[00:10:45.160 --> 00:10:46.600]  想見都不要緊
[00:10:46.600 --> 00:10:47.880]  你去銀行提取
[00:10:47.880 --> 00:10:49.640]  我要五十萬現金拿出來
[00:10:49.640 --> 00:10:53.480]  我真的沒有
[00:10:53.480 --> 00:10:55.360]  但是見到那一疊一塊
[00:10:55.360 --> 00:10:57.480]  好像一塊磚那五十萬的時候
[00:10:57.480 --> 00:10:58.000]  她就問
[00:10:58.000 --> 00:11:01.160]  如果你看到這五十萬在地上
[00:11:01.160 --> 00:11:03.280]  你會不會撿?
[00:11:03.280 --> 00:11:05.360]  肯定會
[00:11:07.080 --> 00:11:07.880]  肯定會嗎?
[00:11:07.880 --> 00:11:08.480]  肯定不會
[00:11:08.480 --> 00:11:09.640]  肯定不會就好了
[00:11:09.640 --> 00:11:13.440]  當然不會
[00:11:13.440 --> 00:11:16.960]  但是姐妹們
[00:11:16.960 --> 00:11:18.480]  原來在我們的生命裡面
[00:11:18.480 --> 00:11:20.760]  有時候人性的軟弱有兩樣
[00:11:20.760 --> 00:11:21.280]  第一
[00:11:21.280 --> 00:11:22.480]  就是貪婪
[00:11:22.480 --> 00:11:24.120]  很貪心
[00:11:24.120 --> 00:11:28.240]  見到一些有機會是不勞而獲的事情
[00:11:28.240 --> 00:11:30.800]  我們就會面對這個試探和誘惑
[00:11:30.800 --> 00:11:31.760]  我們可能會下
[00:11:31.760 --> 00:11:34.480]  第二樣就是恐懼
[00:11:34.480 --> 00:11:35.680]  很害怕
[00:11:35.680 --> 00:11:36.840]  所以
[00:11:37.680 --> 00:11:40.160]  近來那麼多的電話
[00:11:40.160 --> 00:11:41.200]  可以騙到你
[00:11:41.200 --> 00:11:43.440]  就是因為什麼?
[00:11:43.440 --> 00:11:45.920]  不是因為你做了什麼
[00:11:45.920 --> 00:11:47.240]  可能就是因為你害怕
[00:11:47.240 --> 00:11:48.360]  害怕你的親人有事
[00:11:48.360 --> 00:11:49.920]  有一份包裹給你
[00:11:49.920 --> 00:11:52.480]  其實我在教會都收到
[00:11:52.480 --> 00:11:54.680]  我沒空
[00:11:54.680 --> 00:11:57.560]  現在我見到網上有些教你
[00:11:57.560 --> 00:11:59.600]  怎樣整蠱他的方法
[00:11:59.600 --> 00:12:02.160]  有很多不同的方式整蠱他
[00:12:02.160 --> 00:12:03.200]  不過我沒你那麼空閒
[00:12:03.200 --> 00:12:05.520]  聽到有個順風快遞
[00:12:05.520 --> 00:12:07.880]  說給我一個包裹
[00:12:07.880 --> 00:12:09.200]  我聽都不聽
[00:12:09.200 --> 00:12:10.120]  生活很忙
[00:12:10.120 --> 00:12:11.200]  還要聽電話
[00:12:11.200 --> 00:12:12.640]  就這樣吸線
[00:12:12.640 --> 00:12:14.520]  你不吸線
[00:12:14.520 --> 00:12:15.160]  按個鈴
[00:12:15.160 --> 00:12:16.280]  他就有人跟你說話
[00:12:16.280 --> 00:12:20.160]  因為你是害怕的緣故
[00:12:20.160 --> 00:12:21.000]  他就可以騙你
[00:12:21.000 --> 00:12:23.720]  這個社會
[00:12:23.720 --> 00:12:26.520]  是一個虛荒的社會
[00:12:26.520 --> 00:12:28.160]  這個社會
[00:12:28.160 --> 00:12:29.680]  利用人性的軟弱
[00:12:29.680 --> 00:12:30.680]  甚至醫生
[00:12:30.680 --> 00:12:32.040]  講師
[00:12:33.280 --> 00:12:36.080]  一些有學識的人
[00:12:36.080 --> 00:12:37.040]  都會被他騙
[00:12:37.040 --> 00:12:39.160]  為什麼呢?
[00:12:39.160 --> 00:12:41.520]  就是用人性的軟弱
[00:12:41.520 --> 00:12:43.280]  去操控我們
[00:12:43.280 --> 00:12:47.520]  所以現在不只是大媽才被人騙
[00:12:47.520 --> 00:12:49.320]  所以一些博士
[00:12:49.320 --> 00:12:50.240]  一些醫生
[00:12:50.240 --> 00:12:51.440]  都會被人騙
[00:12:51.440 --> 00:12:55.200]  在一個沒有誠信的社會
[00:12:55.200 --> 00:12:57.080]  一個謊言的年代
[00:12:57.080 --> 00:12:57.920]  弟兄姊妹
[00:12:57.920 --> 00:12:59.440]  我們怎樣去面對呢?
[00:12:59.440 --> 00:13:01.120]  但是聖經就很清楚
[00:13:01.400 --> 00:13:05.360]  它說「慈愛和誠信不可以離開你」
[00:13:05.360 --> 00:13:10.640]  原來今天的社會不單只是虛荒
[00:13:10.640 --> 00:13:12.240]  不真實
[00:13:12.240 --> 00:13:15.640]  更加是一個殘忍
[00:13:15.640 --> 00:13:17.320]  無情
[00:13:17.320 --> 00:13:19.000]  冷酷
[00:13:19.000 --> 00:13:21.880]  涼薄的社會
[00:13:21.880 --> 00:13:25.200]  當見到人有需要的時候
[00:13:25.200 --> 00:13:27.680]  我們可以冷淡地對待
[00:13:27.680 --> 00:13:29.280]  所以關愛座
[00:13:29.280 --> 00:13:31.080]  很多時候都有人坐在那裡
[00:13:31.080 --> 00:13:31.960]  他又不是老
[00:13:31.960 --> 00:13:32.680]  又不是瘸子
[00:13:32.680 --> 00:13:33.840]  又不是懷孕
[00:13:33.840 --> 00:13:36.800]  總之就是一個年輕人坐在那裡
[00:13:36.800 --> 00:13:40.680]  不過話說回來
[00:13:40.680 --> 00:13:42.720]  過多幾年我都可以坐關愛座
[00:13:42.720 --> 00:13:45.200]  問題就是
[00:13:45.200 --> 00:13:47.400]  今天這個社會是冷酷
[00:13:47.400 --> 00:13:48.200]  涼薄
[00:13:48.200 --> 00:13:49.000]  無情
[00:13:49.000 --> 00:13:53.080]  怎樣去表達你的慈愛呢?
[00:13:53.080 --> 00:13:54.760]  其實可以很有創意
[00:13:54.760 --> 00:13:58.800]  有一天收到一個電話
[00:13:59.120 --> 00:14:02.000]  「林牧師,我們去探望一個長者」
[00:14:02.000 --> 00:14:04.560]  「我都知道這個長者」
[00:14:04.560 --> 00:14:06.200]  「九十歲」
[00:14:06.200 --> 00:14:07.600]  「有重病」
[00:14:07.600 --> 00:14:09.840]  「他不在醫院」
[00:14:09.840 --> 00:14:12.120]  「選擇在家裡有一個人照顧」
[00:14:12.120 --> 00:14:16.120]  那天去探望他的時候精神好一點
[00:14:16.120 --> 00:14:17.680]  其實都是末期
[00:14:17.680 --> 00:14:18.840]  已經入骨了
[00:14:18.840 --> 00:14:21.960]  有一段時間很軟弱
[00:14:21.960 --> 00:14:23.680]  間中我們要去探望他
[00:14:23.680 --> 00:14:25.280]  跟他祈禱
[00:14:26.080 --> 00:14:29.240]  有一天他突然打電話來
[00:14:29.240 --> 00:14:31.080]  「請我吃東西」
[00:14:31.080 --> 00:14:32.080]  「去吃午餐」
[00:14:32.080 --> 00:14:33.920]  「你想吃什麼」
[00:14:33.920 --> 00:14:35.240]  「我買些東西上來給你」
[00:14:35.240 --> 00:14:35.800]  「不用了」
[00:14:35.800 --> 00:14:39.480]  他就去買了一些潮州的果點
[00:14:39.480 --> 00:14:42.360]  在皇后街買了上去
[00:14:42.360 --> 00:14:44.120]  一起吃
[00:14:44.120 --> 00:14:46.000]  吃著吃著他很精神
[00:14:46.000 --> 00:14:48.000]  可能有兩個較為年輕的陪他吃
[00:14:48.000 --> 00:14:49.040]  他很開心
[00:14:49.040 --> 00:14:51.720]  我就問他一句
[00:14:51.720 --> 00:14:54.000]  其實他下棋很厲害
[00:14:54.000 --> 00:14:55.200]  不生病的時候
[00:14:56.480 --> 00:14:58.920]  那天我問他
[00:14:58.920 --> 00:15:00.280]  「有多久沒有下棋了?」
[00:15:00.280 --> 00:15:02.080]  其實病了這麼久
[00:15:02.080 --> 00:15:03.800]  當然很久都沒有下棋
[00:15:03.800 --> 00:15:05.440]  一來可能沒有人陪他下棋
[00:15:05.440 --> 00:15:07.000]  二來亦沒有精神下棋
[00:15:07.000 --> 00:15:08.800]  但那天吃完東西之後
[00:15:08.800 --> 00:15:09.920]  突然問他
[00:15:09.920 --> 00:15:12.640]  「林牧師不如我陪你下棋吧」
[00:15:12.640 --> 00:15:14.000]  他九十歲
[00:15:14.000 --> 00:15:17.920]  「你知不知道下棋很想贏?」
[00:15:25.480 --> 00:15:26.720]  「好吧,下棋吧」
[00:15:26.720 --> 00:15:29.120]  最後我設計了一個局
[00:15:29.120 --> 00:15:33.720]  令他差不多拔光了我的光珠
[00:15:33.720 --> 00:15:35.920]  沒有衣褲,只剩下弓
[00:15:35.920 --> 00:15:38.440]  最後讓他贏了我的局
[00:15:38.440 --> 00:15:41.880]  我就想
[00:15:41.880 --> 00:15:43.880]  這應該是屬於慈愛
[00:15:43.880 --> 00:15:50.320]  他太太坐在他旁邊又很開心
[00:15:50.320 --> 00:15:53.120]  然後老人家打電話去加拿大
[00:15:53.120 --> 00:15:56.000]  她的大兒子比我還要大
[00:15:56.000 --> 00:15:57.480]  「我今天很開心」
[00:15:57.480 --> 00:15:59.160]  「贏了林海勝牧師」
[00:15:59.160 --> 00:16:03.760]  我覺得有時候
[00:16:03.760 --> 00:16:05.640]  面對一個這樣的情況
[00:16:05.640 --> 00:16:06.760]  我都很開心
[00:16:06.760 --> 00:16:10.560]  你知道很難才能輸嗎?
[00:16:10.560 --> 00:16:15.080]  你要輸得讓他覺得自己贏
[00:16:15.080 --> 00:16:19.480]  兄弟妹妹
[00:16:19.480 --> 00:16:22.480]  慈愛和誠實
[00:16:22.480 --> 00:16:23.760]  在我們的生活中
[00:16:23.760 --> 00:16:25.160]  可以有很多不同的渠道
[00:16:25.160 --> 00:16:27.160]  可以表達我們這一份的愛
[00:16:27.160 --> 00:16:28.680]  兄弟妹妹
[00:16:28.680 --> 00:16:31.880]  人需要藉著這兩樣東西
[00:16:31.880 --> 00:16:33.880]  去建立一個美好的關係
[00:16:33.880 --> 00:16:35.440]  一個良善的關係
[00:16:35.440 --> 00:16:37.240]  這個美好和良善的關係
[00:16:37.240 --> 00:16:38.920]  人與人之間一定要有信
[00:16:38.920 --> 00:16:40.640]  人與人之間一定要有愛
[00:16:40.640 --> 00:16:43.440]  因為這是神給我們一種
[00:16:43.440 --> 00:16:45.680]  在生活中、人際關係中
[00:16:45.680 --> 00:16:49.440]  關係持久、和平、良善
[00:16:49.440 --> 00:16:50.240]  我們需要有
[00:16:50.240 --> 00:16:51.920]  兄弟妹妹
[00:16:52.560 --> 00:16:54.880]  不要將慈愛和誠信離開你
[00:16:54.880 --> 00:16:56.040]  要記住
[00:16:56.040 --> 00:16:57.320]  要放在你的心裡
[00:16:57.320 --> 00:16:58.920]  在這樣的情況
[00:16:58.920 --> 00:17:03.440]  你必在神和世人眼前蒙恩
[00:17:03.440 --> 00:17:06.280]  因為有美好的見識
[00:17:06.280 --> 00:17:09.320]  聖經不單止這樣說
[00:17:09.320 --> 00:17:11.280]  又提醒我們做人
[00:17:11.280 --> 00:17:13.480]  或者對年青人這樣說
[00:17:13.480 --> 00:17:14.840]  第五至八節
[00:17:14.840 --> 00:17:17.120]  「你要專心養賴遙華」
[00:17:17.120 --> 00:17:18.640]  「不要依靠自己的聰明」
[00:17:18.640 --> 00:17:21.360]  「在一切所行的事上認定祂」
[00:17:21.680 --> 00:17:24.040]  「亦都叫你的道路平靜」
[00:17:24.040 --> 00:17:26.960]  兄弟妹妹
[00:17:26.960 --> 00:17:28.720]  認定、認識
[00:17:28.720 --> 00:17:31.840]  不單止是要去承認我們與神的關係
[00:17:31.840 --> 00:17:35.400]  而在一個更加豐富的內涵裡
[00:17:35.400 --> 00:17:38.080]  我們需要去察覺
[00:17:38.080 --> 00:17:41.200]  察覺不單止是認識
[00:17:41.200 --> 00:17:45.640]  這個察覺是說我們與神有一個很緊密的關係
[00:17:45.640 --> 00:17:48.560]  和溝通
[00:17:49.560 --> 00:17:52.440]  《詩歌曰本》說「體會」
[00:17:52.440 --> 00:17:56.080]  「體會」在第六節
[00:17:56.080 --> 00:17:57.640]  你認定祂
[00:17:57.640 --> 00:17:59.600]  《詩歌曰本》說「體會」
[00:17:59.600 --> 00:18:03.160]  在一切所行的路上認定祂
[00:18:03.160 --> 00:18:07.440]  是說我們與神的關係很緊密的緣故
[00:18:07.440 --> 00:18:09.080]  我們才能夠體會
[00:18:09.080 --> 00:18:12.760]  究竟我們怎樣走在前面的道路上
[00:18:12.760 --> 00:18:17.000]  當我們整個人的心思、意念、體會
[00:18:17.000 --> 00:18:19.240]  放在神身上的時候
[00:18:19.240 --> 00:18:22.520]  其實我們整個人都可以身心愉快
[00:18:22.520 --> 00:18:25.120]  弟兄姊妹
[00:18:25.120 --> 00:18:28.520]  聖經這樣表達的時候
[00:18:28.520 --> 00:18:30.560]  第七節、第八節
[00:18:30.560 --> 00:18:33.120]  它跟著說「你不要以為自己有智慧」
[00:18:33.120 --> 00:18:37.720]  「你要敬畏搖滑、遠離惡事」
[00:18:37.720 --> 00:18:41.320]  「敬畏搖滑、遠離惡事」
[00:18:41.320 --> 00:18:47.040]  「Fear God and turn from evil」
[00:18:48.440 --> 00:18:49.960]  如果只是說「惡事」
[00:18:49.960 --> 00:18:53.240]  似乎都不是能夠翻譯成「Evil」
[00:18:53.240 --> 00:18:56.560]  如果我們罵人「Evil」的時候
[00:18:56.560 --> 00:18:59.560]  是在說「邪惡」
[00:18:59.560 --> 00:19:02.320]  你的心地不好
