
[00:00:00.000 --> 00:00:05.400]  我在小的時候 我記得常常父母會帶我去公園裡面玩
[00:06:17.400 --> 00:06:21.400]  就是說相貌平平沒有什麼很突出的形象
[00:06:21.400 --> 00:06:23.400]  或者說不是長得特別帥
[00:06:23.400 --> 00:06:26.400]  可是原來的意思其實是有貶義
[00:06:26.400 --> 00:06:28.400]  就是說他長得醜
[00:06:28.400 --> 00:06:32.400]  其實是說他長得醜長得不好看
[00:06:32.400 --> 00:06:36.400]  所以並不是這個已經翻譯的比較文雅一點
[00:06:36.400 --> 00:06:37.400]  沒有那麼重了
[00:06:37.400 --> 00:06:39.400]  只是講他長得醜
[00:06:39.400 --> 00:06:41.400]  而且不只醜還怎麼樣呢
[00:06:41.400 --> 00:06:43.400]  他的這個語言
[00:06:43.400 --> 00:06:44.400]  就是說話
[00:06:44.400 --> 00:06:47.400]  他的那個言語還是比較粗俗
[00:06:47.400 --> 00:06:51.400]  就是好像講話不是太會用一些很文雅的詞
[00:06:51.400 --> 00:06:55.400]  講的那個詞語也不是非常的漂亮
[00:06:55.400 --> 00:06:57.400]  好像比較粗俗一點
[00:06:57.400 --> 00:07:01.400]  所以他們首先對保羅的那個評判
[00:07:01.400 --> 00:07:02.400]  就是從外在方面
[00:07:02.400 --> 00:07:04.400]  我們知道一個人的形象
[00:07:04.400 --> 00:07:07.400]  基本上就是包括兩個方面
[00:07:07.400 --> 00:07:08.400]  第一方面是外在的
[00:07:08.400 --> 00:07:11.400]  然後另一個方面是內在的
[00:07:11.400 --> 00:07:14.400]  那現在他們先從外在來評判保羅
[00:07:14.400 --> 00:07:16.400]  就是從他的外表看得見的
[00:07:16.400 --> 00:07:18.400]  然後就是也聽得見的
[00:07:18.400 --> 00:07:21.400]  就是他的言語來評判他
[00:07:21.400 --> 00:07:22.400]  這些都是外在的東西
[00:07:22.400 --> 00:07:24.400]  你可以看得見的
[00:07:24.400 --> 00:07:26.400]  所以我們可以說
[00:07:26.400 --> 00:07:32.400]  保羅是遭受了哥林多教會的信徒一個人身攻擊
[00:07:32.400 --> 00:07:33.400]  是很嚴重的
[00:07:33.400 --> 00:07:36.400]  這個人身的攻擊
[00:07:36.400 --> 00:07:39.400]  其實是講到他外貌的一個缺陷
[00:07:39.400 --> 00:07:41.400]  長得不好看
[00:07:41.400 --> 00:07:43.400]  或者甚至是長得醜
[00:07:43.400 --> 00:07:47.400]  所以這樣的一個評判本身就是比較惡毒的
[00:07:47.400 --> 00:07:55.400]  好像是對一個人的很無情的一個人身的攻擊
[00:07:55.400 --> 00:07:56.400]  在教會裡面
[00:07:56.400 --> 00:07:59.400]  我們常常看一個人也是這樣子
[00:07:59.400 --> 00:08:02.400]  我們先是從這個人的外表來做評判
[00:08:02.400 --> 00:08:03.400]  我想不只是教會
[00:08:03.400 --> 00:08:06.400]  我想整個的社會的風氣都是這樣
[00:08:06.400 --> 00:08:08.400]  包括你的穿著
[00:08:08.400 --> 00:08:09.400]  你的頭髮
[00:08:09.400 --> 00:08:10.400]  你的髮型
[00:08:10.400 --> 00:08:11.400]  還有你的穿戴
[00:08:11.400 --> 00:08:15.400]  還有你用的是那個蘋果多少的手機
[00:08:15.400 --> 00:08:21.400]  現在可能已經去到那個蘋果X了
[00:08:21.400 --> 00:08:25.400]  如果你還拿那個我不曉得別的牌子那些
[00:08:25.400 --> 00:08:26.400]  可能你拿出來的時候
[00:08:26.400 --> 00:08:27.400]  人家就已經
[00:08:27.400 --> 00:08:30.400]  你是用那個牌子
[00:08:30.400 --> 00:08:33.400]  從很多很多的方面來做一些的評判
[00:08:33.400 --> 00:08:35.400]  這些都是外在的東西
[00:08:35.400 --> 00:08:40.400]  那我們也不應該受這些外在的東西
[00:08:40.400 --> 00:08:43.400]  來影響我們對一個人的看法
[00:08:43.400 --> 00:08:46.400]  那我記得在我讀大學的時候
[00:08:46.400 --> 00:08:48.400]  我們文學院裡面的那個院長
[00:08:48.400 --> 00:08:50.400]  帶了我們十幾個學生
[00:08:50.400 --> 00:08:52.400]  那個時候第一次來香港交流
[00:08:52.400 --> 00:08:54.400]  我還是大學一年級的學生
[00:08:54.400 --> 00:08:56.400]  我在內地念大學的時候
[00:08:56.400 --> 00:09:01.400]  當時我記得是去中文大學來做交流
[00:09:01.400 --> 00:09:03.400]  院長帶著我們十幾個學生的時候
[00:09:03.400 --> 00:09:08.400]  就有本地的一個旅行團來接待我們
[00:09:08.400 --> 00:09:09.400]  那個旅行團
[00:09:09.400 --> 00:09:12.400]  他們就是說有一個導遊在當中
[00:09:12.400 --> 00:09:16.400]  他就來安排我們每天的這個行程
[00:09:16.400 --> 00:09:18.400]  當然這個行程除了帶我們去交流以外
[00:09:18.400 --> 00:09:22.400]  他們還安排了去那個購物點去購物的
[00:09:22.400 --> 00:09:26.400]  那在購物點購物的時候
[00:09:26.400 --> 00:09:31.400]  我就聽到這個導遊跟另外那個店員在說
[00:09:31.400 --> 00:09:33.400]  他們是竊竊私語
[00:09:33.400 --> 00:09:35.400]  指著我們那個文學院的院長說
[00:09:35.400 --> 00:09:39.400]  你看他是文學院的院長
[00:09:39.400 --> 00:09:42.400]  其實意思就是說他穿的那個樣子
[00:09:42.400 --> 00:09:44.400]  好像一個普通的農民一樣
[00:09:44.400 --> 00:09:45.400]  好像是那種
[00:09:45.400 --> 00:09:49.400]  他就跟那個店員說你不需要跟他推銷
[00:09:49.400 --> 00:09:53.400]  他大概沒有什麼錢
[00:09:53.400 --> 00:09:55.400]  然後那個導遊就跟他講
[00:09:55.400 --> 00:09:59.400]  就是說他是文學院的院長
[00:09:59.400 --> 00:10:08.400]  他們就是從那個外在的穿著形象來評判他
[00:10:08.400 --> 00:10:12.400]  我們常常也會在這種的文化裡面
[00:10:12.400 --> 00:10:14.400]  或者在這種的風氣裡面
[00:10:14.400 --> 00:10:16.400]  我們也會這樣去評判一個人
[00:10:16.400 --> 00:10:21.400]  但是保羅他怎麼樣來看自己呢
[00:10:21.400 --> 00:10:23.400]  待會我們再看
[00:10:23.400 --> 00:10:28.400]  除了哥林多教會的信徒這麼來評判保羅以外
[00:10:28.400 --> 00:10:31.400]  他們還有從內在方面來看他
[00:10:31.400 --> 00:10:32.400]  除了外在
[00:10:32.400 --> 00:10:34.400]  內在也評判他
[00:10:34.400 --> 00:10:37.400]  我們來讀一下這兩節的經文
[00:10:37.400 --> 00:10:43.400]  我在你們那裡又軟弱又懼怕又勝戰驚
[00:10:43.400 --> 00:10:47.400]  我們為基督的緣故算是愚作的
[00:10:47.400 --> 00:10:50.400]  你們在基督裡倒是聰明的
[00:10:50.400 --> 00:10:53.400]  我們軟弱你們倒強壯
[00:10:53.400 --> 00:10:57.400]  你們有榮耀我們倒被藐視
[00:10:57.400 --> 00:11:00.400]  其實這些表面上是保羅所說的
[00:11:00.400 --> 00:11:02.400]  其實保羅是複述或者是轉述
[00:11:02.400 --> 00:11:05.400]  哥林多信徒對他的一個評價
[00:11:05.400 --> 00:11:07.400]  因為他們就是這樣看保羅的
[00:11:07.400 --> 00:11:09.400]  說他軟弱
[00:11:09.400 --> 00:11:12.400]  然後說他愚作
[00:11:12.400 --> 00:11:15.400]  其實這兩方面都是內在的一個評判
[00:11:15.400 --> 00:11:19.400]  軟弱就是說他其實在性格方面的一些弱點
[00:11:19.400 --> 00:11:20.400]  非常的軟弱
[00:11:20.400 --> 00:11:22.400]  不夠勇敢膽小
[00:11:22.400 --> 00:11:24.400]  然後怕事
[00:11:24.400 --> 00:11:27.400]  第二就是講到他的愚作
[00:11:27.400 --> 00:11:28.400]  愚作是什麼呢
[00:11:28.400 --> 00:11:30.400]  就是沒有智慧
[00:11:30.400 --> 00:11:33.400]  你長得不太好看也就算了
[00:11:33.400 --> 00:11:35.400]  而且你還蠢
[00:11:35.400 --> 00:11:36.400]  那就很慘了
[00:11:36.400 --> 00:11:39.400]  就是說你根本上就是一無是處了
[00:11:39.400 --> 00:11:41.400]  假如說你長得不好看
[00:11:41.400 --> 00:11:43.400]  那你聰明一點也好
[00:11:43.400 --> 00:11:45.400]  可是保羅怎麼樣呢
[00:11:45.400 --> 00:11:46.400]  愚作
[00:11:46.400 --> 00:11:48.400]  而且又軟弱
[00:11:48.400 --> 00:11:49.400]  怕事
[00:11:49.400 --> 00:11:52.400]  那就真的是一文不值
[00:11:52.400 --> 00:11:53.400]  很慘
[00:11:53.400 --> 00:11:54.400]  這個的評價
[00:11:54.400 --> 00:11:55.400]  從他的外表
[00:11:55.400 --> 00:11:57.400]  然後從他的內在
[00:11:57.400 --> 00:11:59.400]  說他沒有智慧
[00:11:59.400 --> 00:12:00.400]  好了
[00:12:00.400 --> 00:12:02.400]  不只從這兩方面說他不好
[00:12:02.400 --> 00:12:03.400]  還有
[00:12:03.400 --> 00:12:05.400]  說到什麼呢
[00:12:05.400 --> 00:12:08.400]  做事的方式也非常不好
[00:12:08.400 --> 00:12:09.400]  怎麼講呢
[00:12:09.400 --> 00:12:11.400]  我們來讀一下這段的經文
[00:12:11.400 --> 00:12:15.400]  有人以為我是憑著血氣行事
[00:12:15.400 --> 00:12:19.400]  我也以為必須用勇敢待這種人
[00:12:19.400 --> 00:12:22.400]  求你們不要叫我在你們那裡的時候
[00:12:22.400 --> 00:12:24.400]  有這樣的勇敢
[00:12:24.400 --> 00:12:27.400]  因為我們雖然在血氣中行事
[00:12:27.400 --> 00:12:30.400]  卻不憑著血氣征戰
[00:12:30.400 --> 00:12:32.400]  我們征戰的兵器
[00:12:32.400 --> 00:12:34.400]  並本不是屬血氣的
[00:12:34.400 --> 00:12:37.400]  乃是在神面前有能力
[00:12:37.400 --> 00:12:40.400]  可以攻破堅固的引領
[00:12:40.400 --> 00:12:44.400]  這個也是保羅他自己的一個表述
[00:12:44.400 --> 00:12:45.400]  不過呢
[00:12:45.400 --> 00:12:47.400]  從這個表述裡面可以看得出來
[00:12:47.400 --> 00:12:49.400]  那些人說他什麼呢
[00:12:49.400 --> 00:12:51.400]  說他行事的方式
[00:12:51.400 --> 00:12:55.400]  就是憑著血氣來行事
[00:12:55.400 --> 00:12:57.400]  說他屬乎血氣
[00:12:57.400 --> 00:12:59.400]  就是沒有太屬靈
[00:12:59.400 --> 00:13:01.400]  就是你這個人太屬血氣了
[00:13:01.400 --> 00:13:02.400]  不太屬靈
[00:13:02.400 --> 00:13:03.400]  好了
[00:13:03.400 --> 00:13:04.400]  剛才說了
[00:13:04.400 --> 00:13:05.400]  從外貌來講
[00:13:05.400 --> 00:13:07.400]  已經很不好了
[00:13:07.400 --> 00:13:08.400]  然後呢
[00:13:08.400 --> 00:13:09.400]  從內在來講
[00:13:09.400 --> 00:13:10.400]  又沒有智慧了
[00:13:10.400 --> 00:13:13.400]  現在連屬靈也不屬靈
[00:13:13.400 --> 00:13:16.400]  那就真的一文不值了
[00:13:16.400 --> 00:13:17.400]  通常我們說
[00:13:17.400 --> 00:13:19.400]  如果你長得不好看
[00:13:19.400 --> 00:13:21.400]  那你有智慧也行
[00:13:21.400 --> 00:13:22.400]  那你長得不好看
[00:13:22.400 --> 00:13:23.400]  又沒有智慧
[00:13:23.400 --> 00:13:25.400]  那你屬靈一點也行啊
[00:13:25.400 --> 00:13:26.400]  是不是
[00:13:26.400 --> 00:13:27.400]  在教會裡面
[00:13:27.400 --> 00:13:29.400]  你總得要屬靈一點嘛
[00:13:29.400 --> 00:13:32.400]  那現在連屬靈都沒有
[00:13:32.400 --> 00:13:34.400]  又是比較屬血氣的
[00:13:34.400 --> 00:13:37.400]  這三方面的評價
[00:13:37.400 --> 00:13:39.400]  基本上把保羅的
[00:13:39.400 --> 00:13:40.400]  這個的自我形象
[00:13:40.400 --> 00:13:42.400]  已經全部徹底的
[00:13:42.400 --> 00:13:46.400]  踐踏的在地底下了
[00:13:46.400 --> 00:13:48.400]  已經非常非常的低了
[00:13:48.400 --> 00:13:49.400]  我想任何一個人
[00:13:49.400 --> 00:13:51.400]  如果被人這樣評判的話
[00:13:51.400 --> 00:13:52.400]  根本就沒有辦法
[00:13:52.400 --> 00:13:54.400]  抬起頭來做人
[00:13:54.400 --> 00:13:55.400]  可能會找一個洞
[00:13:55.400 --> 00:13:56.400]  會躲起來
[00:13:56.400 --> 00:13:58.400]  不願意去見人
[00:13:58.400 --> 00:13:59.400]  所以你看到
[00:13:59.400 --> 00:14:02.400]  面對那麼多的批評
[00:14:02.400 --> 00:14:04.400]  那麼多的輕視
[00:14:04.400 --> 00:14:06.400]  或者甚至一些的侮辱
[00:14:06.400 --> 00:14:08.400]  只是保羅他的
[00:14:08.400 --> 00:14:09.400]  整個的自我形象
[00:14:09.400 --> 00:14:10.400]  在他們的眼中
[00:14:10.400 --> 00:14:12.400]  已經撕裡破碎了
[00:14:12.400 --> 00:14:16.400]  已經沒有形象可言了
[00:14:16.400 --> 00:14:17.400]  所以這個
[00:14:17.400 --> 00:14:20.400]  他們心裡面的這個鏡子
[00:14:20.400 --> 00:14:22.400]  就是其他人的那個鏡子
[00:14:22.400 --> 00:14:25.400]  已經把保羅扭曲得很嚴重了
[00:14:25.400 --> 00:14:27.400]  可能是世界上扭曲得
[00:14:27.400 --> 00:14:29.400]  最厲害的那個哈哈鏡
[00:14:29.400 --> 00:14:30.400]  照出來的
[00:14:30.400 --> 00:14:34.400]  就不是保羅他的原本的形象
[00:14:34.400 --> 00:14:39.400]  是一個很扭曲的形象
[00:14:39.400 --> 00:14:41.400]  可是保羅他自己怎麼看呢?
[00:14:41.400 --> 00:14:43.400]  面對這樣的批評
[00:14:43.400 --> 00:14:45.400]  面對這麼多的指責
[00:14:45.400 --> 00:14:47.400]  甚至是侮辱
[00:14:47.400 --> 00:14:49.400]  他怎麼看他自己呢?
[00:14:49.400 --> 00:14:52.400]  其實曾經有一個年輕人
[00:14:52.400 --> 00:14:54.400]  他去找一個師父去求教
[00:14:54.400 --> 00:14:56.400]  他就問那個師父說
[00:14:56.400 --> 00:14:58.400]  有人說我是天才
[00:14:58.400 --> 00:15:00.400]  也有人罵我是一個笨蛋
[00:15:00.400 --> 00:15:03.400]  依你看我是什麼呢?
[00:15:03.400 --> 00:15:07.400]  然後這個師父就反問他
[00:15:07.400 --> 00:15:11.400]  你是怎麼樣看待你自己的呢?
[00:15:11.400 --> 00:15:12.400]  然後這個青年
[00:15:12.400 --> 00:15:14.400]  他就非常的迷茫
[00:15:14.400 --> 00:15:16.400]  他不知道怎麼回答
[00:15:16.400 --> 00:15:18.400]  然後這個師父就說了
[00:15:18.400 --> 00:15:20.400]  一斤的大米
[00:15:20.400 --> 00:15:23.400]  在一個的催婦的眼中
[00:15:23.400 --> 00:15:25.400]  催婦就是做飯的
[00:15:25.400 --> 00:15:28.400]  婦女在一個催婦的眼中
[00:15:28.400 --> 00:15:31.400]  她就是幾碗的米飯
[00:15:31.400 --> 00:15:37.400]  如果在一個做餅的師父的眼裡
[00:15:37.400 --> 00:15:39.400]  她就是一個燒餅
[00:15:39.400 --> 00:15:43.400]  如果在賣酒的酒家面前
[00:15:43.400 --> 00:15:47.400]  她就成了米酒
[00:15:47.400 --> 00:15:50.400]  不過米她自己還是大米
[00:15:50.400 --> 00:15:52.400]  只不過在不同的人的眼中
[00:15:52.400 --> 00:15:54.400]  她成了不同的東西
[00:15:54.400 --> 00:15:57.400]  所以同樣你還是你
[00:15:57.400 --> 00:15:59.400]  你有多大的出息
[00:15:59.400 --> 00:16:00.400]  取決於你自己
[00:16:00.400 --> 00:16:02.400]  怎麼樣來看待你自己
[00:16:02.400 --> 00:16:04.400]  看這個圖
[00:16:04.400 --> 00:16:06.400]  其實我蠻喜歡的
[00:16:06.400 --> 00:16:08.400]  這個人他的自我形象
[00:16:08.400 --> 00:16:11.400]  其實在他心中還是蠻高的
[00:16:11.400 --> 00:16:13.400]  可能在別人眼中
[00:16:13.400 --> 00:16:16.400]  他並不有那麼高的形象
[00:16:16.400 --> 00:16:19.400]  不過他很會自我欣賞
[00:16:19.400 --> 00:16:26.400]  而且他還用了一些道具
[00:16:26.400 --> 00:16:28.400]  我們來看保羅
[00:16:28.400 --> 00:16:29.400]  他自己又怎麼看呢
[00:16:29.400 --> 00:16:32.400]  面對這麼多的批評
[00:16:32.400 --> 00:16:34.400]  首先關於自我形象方面
[00:16:34.400 --> 00:16:37.400]  關於外在方面的
[00:16:37.400 --> 00:16:39.400]  哥林多後書五章十六節
[00:16:39.400 --> 00:16:40.400]  這麼寫到
[00:16:40.400 --> 00:16:42.400]  我們一起來念一下
[00:16:42.400 --> 00:16:45.400]  所以我們從今以後
[00:16:45.400 --> 00:16:48.400]  不憑著外貌認人了
[00:16:48.400 --> 00:16:51.400]  雖然憑著外貌認過基督
[00:16:51.400 --> 00:16:55.400]  如今卻不再這樣認他了
[00:16:55.400 --> 00:16:59.400]  保羅他其實是很輕看外在的東西
[00:16:59.400 --> 00:17:02.400]  他對自己的外貌並不是那麼看重
[00:17:02.400 --> 00:17:03.400]  因為什麼呢
[00:17:03.400 --> 00:17:06.400]  因為他以耶穌基督為榜樣
[00:17:06.400 --> 00:17:08.400]  他說其實主耶穌基督也一樣
[00:17:08.400 --> 00:17:11.400]  當主耶穌基督出來傳道的時候
[00:17:11.400 --> 00:17:14.400]  別人也是對他的外在形象
[00:17:14.400 --> 00:17:16.400]  好像比較藐視一點
[00:17:16.400 --> 00:17:19.400]  他說也沒有很華麗的衣服
[00:17:19.400 --> 00:17:21.400]  也沒有很高貴的出身
[00:17:21.400 --> 00:17:22.400]  而且怎麼樣呢
[00:17:22.400 --> 00:17:25.400]  他長得還顯老
[00:17:25.400 --> 00:17:27.400]  其實他明明只有三十歲
[00:17:27.400 --> 00:17:29.400]  別人就以為他已經有五十歲了
[00:17:29.400 --> 00:17:30.400]  所以那些人就說
[00:17:30.400 --> 00:17:32.400]  你還不到五十歲
[00:17:32.400 --> 00:17:35.400]  你怎麼比亞伯拉罕還大呢
[00:17:35.400 --> 00:17:38.400]  其實他那個時候才三十歲
[00:17:38.400 --> 00:17:40.400]  別人已經以為他是五十歲了
[00:17:40.400 --> 00:17:46.400]  他長得那個面容比較老一點
[00:17:46.400 --> 00:17:48.400]  所以耶穌也這樣
[00:17:48.400 --> 00:17:50.400]  何況我們呢
[00:17:50.400 --> 00:17:55.400]  耶穌也是被人用這個外貌來評判他
[00:17:55.400 --> 00:17:57.400]  不過從今以後
[00:17:57.400 --> 00:17:59.400]  人不再這樣認他了
[00:17:59.400 --> 00:18:01.400]  耶穌在剛剛出來傳道的時候
[00:18:01.400 --> 00:18:02.400]  我經常在想
[00:18:02.400 --> 00:18:05.400]  為什麼他道成肉身的時候
[00:18:05.400 --> 00:18:09.400]  不選擇變成一個比較帥一點的人
[00:18:09.400 --> 00:18:12.400]  所以傳福音的時候更有果效
[00:18:12.400 --> 00:18:15.400]  你們覺得呢
[00:18:15.400 --> 00:18:18.400]  為什麼耶穌沒有成為一個
[00:18:18.400 --> 00:18:22.400]  比較更帥一點的形象出現
[00:18:22.400 --> 00:18:26.400]  以致更多的人好像願意來聽福音多一點
[00:18:26.400 --> 00:18:30.400]  因為這個不是福音的一個本質
[00:18:30.400 --> 00:18:32.400]  我待會會再講這個的內容
[00:18:32.400 --> 00:18:34.400]  我們先繼續來看
[00:18:34.400 --> 00:18:36.400]  保羅他自己怎麼來看
[00:18:36.400 --> 00:18:38.400]  從外貌來看
[00:18:38.400 --> 00:18:40.400]  他自己其實並不看重
[00:18:40.400 --> 00:18:42.400]  然後呢
[00:18:42.400 --> 00:18:47.400]  從這個內在方面呢
[00:18:47.400 --> 00:18:48.400]  別人說他很軟弱
[00:18:48.400 --> 00:18:49.400]  不夠勇敢
[00:18:49.400 --> 00:18:51.400]  然後還說他愚作
[00:18:51.400 --> 00:18:54.400]  那他自己怎麼看呢
[00:18:54.400 --> 00:18:55.400]  這節經文說到
[00:18:55.400 --> 00:18:58.400]  我若必須自誇
[00:18:58.400 --> 00:19:02.400]  就誇那關乎我軟弱的事變了
[00:19:02.400 --> 00:19:03.400]  然後還講到說
[00:19:03.400 --> 00:19:07.400]  但我想我一點不在那些最大的使徒以下
[00:19:07.400 --> 00:19:09.400]  我的言語雖然粗俗
[00:19:09.400 --> 00:19:11.400]  我的知識卻不粗俗
[00:19:11.400 --> 00:19:12.400]  這是我們在凡事上
[00:19:12.400 --> 00:19:16.400]  向你們眾人顯明出來的
