
[00:00:00.000 --> 00:00:01.300]  求主幫助我們
[00:02:53.800 --> 00:02:55.300]  有很多的壓力
[00:02:56.800 --> 00:02:58.800]  所以我們看第四節
[00:02:58.800 --> 00:03:00.800]  問候了之後
[00:03:00.800 --> 00:03:04.300]  保羅就首先肯定
[00:03:04.300 --> 00:03:06.800]  肯定
[00:03:06.800 --> 00:03:07.800]  提摩太
[00:03:07.800 --> 00:03:08.800]  就是說
[00:03:08.800 --> 00:03:11.800]  我感謝神就算我接觸祖先
[00:03:11.800 --> 00:03:14.300]  那群猶太人他們所純潔的良心
[00:03:14.300 --> 00:03:15.300]  所侍奉的神
[00:03:15.300 --> 00:03:17.300]  他說我在祈禱裡面
[00:03:17.300 --> 00:03:18.300]  晝夜的
[00:03:18.300 --> 00:03:19.300]  不停的想念你
[00:03:19.300 --> 00:03:21.300]  不停的
[00:03:21.300 --> 00:03:22.800]  記掛著你
[00:03:22.800 --> 00:03:24.300]  記掛什麼
[00:03:25.800 --> 00:03:27.800]  我想起你的眼淚
[00:03:27.800 --> 00:03:29.300]  就是面對一個處境
[00:03:29.300 --> 00:03:30.300]  他很艱難
[00:03:30.300 --> 00:03:31.800]  哭
[00:03:31.800 --> 00:03:34.300]  但是保羅因著一些原因
[00:03:34.300 --> 00:03:37.300]  說他在監獄裡面
[00:03:37.300 --> 00:03:40.300]  說他在一些怨情裡面
[00:03:40.300 --> 00:03:42.800]  不能夠見到他
[00:03:42.800 --> 00:03:44.300]  他說我急切想見你
[00:03:44.300 --> 00:03:48.300]  好讓我滿心快樂
[00:03:48.300 --> 00:03:51.800]  提摩太的眼淚
[00:03:51.800 --> 00:03:53.300]  是面對著困苦
[00:03:53.800 --> 00:03:57.300]  這個困苦在當時的處境裡面
[00:03:57.300 --> 00:03:59.300]  他那個侍奉
[00:03:59.300 --> 00:04:00.800]  有很大的艱難
[00:04:00.800 --> 00:04:02.300]  首先就肯定
[00:04:02.300 --> 00:04:03.800]  在一個處境裡面
[00:04:03.800 --> 00:04:05.800]  感謝神因為他那個侍奉的
[00:04:05.800 --> 00:04:07.800]  是從祖先
[00:04:07.800 --> 00:04:10.800]  而來一個傳統接觸
[00:04:10.800 --> 00:04:12.800]  在這個良心裡面
[00:04:12.800 --> 00:04:14.300]  所侍奉的神恩著
[00:04:14.300 --> 00:04:16.800]  記掛著他所愛的提摩太
[00:04:16.800 --> 00:04:18.300]  在祈禱裡面
[00:04:18.300 --> 00:04:19.800]  晝夜的想念
[00:04:22.800 --> 00:04:23.800]  弟兄姊妹
[00:04:23.800 --> 00:04:25.800]  晚上睡覺的
[00:04:25.800 --> 00:04:30.800]  睡覺就睡到天亮
[00:04:30.800 --> 00:04:32.800]  睡不著有什麼可以做
[00:04:32.800 --> 00:04:35.800]  睡不著半夜
[00:04:35.800 --> 00:04:37.800]  是不是看韓劇
[00:04:37.800 --> 00:04:39.800]  現在沒有什麼預場片了
[00:04:39.800 --> 00:04:41.800]  看電視
[00:04:41.800 --> 00:04:43.800]  睡不著有時候
[00:04:43.800 --> 00:04:44.800]  我看書都沒有精神
[00:04:44.800 --> 00:04:46.800]  已經累了還看書
[00:04:46.800 --> 00:04:49.800]  一想開燈又撐著其他人
[00:04:49.800 --> 00:04:53.800]  出廳又怕跟貓一見面
[00:04:53.800 --> 00:04:55.800]  又吵著家人
[00:04:55.800 --> 00:04:56.800]  那怎麼辦
[00:04:56.800 --> 00:04:59.800]  唯有坐起來就祈禱
[00:04:59.800 --> 00:05:02.800]  在祈禱裡面
[00:05:02.800 --> 00:05:04.800]  將一些思念的人
[00:05:04.800 --> 00:05:06.800]  思念的事就放在禱告裡面
[00:05:06.800 --> 00:05:11.800]  保羅跟提摩太那種親密的關係
[00:05:11.800 --> 00:05:13.800]  很自然
[00:05:13.800 --> 00:05:16.800]  在禱告裡面
[00:05:16.800 --> 00:05:19.800]  晝夜就思念他的眼淚
[00:05:19.800 --> 00:05:23.800]  所面對的處境
[00:05:23.800 --> 00:05:24.800]  就肯定他
[00:05:24.800 --> 00:05:25.800]  第五節
[00:05:25.800 --> 00:05:27.800]  第五節
[00:05:27.800 --> 00:05:29.800]  我紀念你無遺的信
[00:05:29.800 --> 00:05:30.800]  這個信是什麼呢
[00:05:30.800 --> 00:05:33.800]  愛祖慕羅爾
[00:05:33.800 --> 00:05:34.800]  當然是猶太教
[00:05:34.800 --> 00:05:35.800]  他媽媽
[00:05:35.800 --> 00:05:36.800]  猶太的信仰
[00:05:36.800 --> 00:05:38.800]  他媽媽也是猶太人
[00:05:38.800 --> 00:05:39.800]  但是信了耶穌基督
[00:05:39.800 --> 00:05:41.800]  耶穌基督
[00:05:41.800 --> 00:05:43.800]  歸信了基督的猶太人
[00:05:43.800 --> 00:05:45.800]  他父親是一個希臘人
[00:05:47.800 --> 00:05:49.800]  所以保羅就在這裡肯定
[00:05:49.800 --> 00:05:51.800]  提摩太的信仰
[00:05:51.800 --> 00:05:52.800]  從猶太的傳統
[00:05:52.800 --> 00:05:53.800]  從基督教的信仰
[00:05:53.800 --> 00:05:55.800]  是存在他的心裡面
[00:05:55.800 --> 00:05:59.800]  所以在這裡
[00:05:59.800 --> 00:06:01.800]  保羅就去講述
[00:06:01.800 --> 00:06:02.800]  你這個信
[00:06:02.800 --> 00:06:03.800]  是一個無遺的信
[00:06:03.800 --> 00:06:05.800]  從家庭的環境裡面
[00:06:05.800 --> 00:06:06.800]  你已經
[00:06:06.800 --> 00:06:09.800]  是得著
[00:06:09.800 --> 00:06:11.800]  我深信
[00:06:11.800 --> 00:06:14.800]  從你愛祖母母親有的東西
[00:06:14.800 --> 00:06:16.800]  深信都存在你的心裡面
[00:06:16.800 --> 00:06:22.800]  保羅的教牧師信裡面
[00:06:22.800 --> 00:06:23.800]  他很喜歡用深信
[00:06:23.800 --> 00:06:25.800]  稍後唱詩歌
[00:06:25.800 --> 00:06:27.800]  稍後下面那節
[00:06:27.800 --> 00:06:28.800]  十二節都有
[00:06:28.800 --> 00:06:29.800]  深信總共
[00:06:29.800 --> 00:06:31.800]  教牧師信用了22次
[00:06:31.800 --> 00:06:34.800]  深信
[00:06:34.800 --> 00:06:36.800]  這個信
[00:06:36.800 --> 00:06:39.800]  對一個後輩
[00:06:39.800 --> 00:06:40.800]  一個年輕人
[00:06:40.800 --> 00:06:41.800]  就很重要
[00:06:45.800 --> 00:06:47.800]  有些時候我們就是不信
[00:06:47.800 --> 00:06:49.800]  年輕人他能夠
[00:06:49.800 --> 00:06:51.800]  可以在一個信仰裡面
[00:06:51.800 --> 00:06:52.800]  能夠堅擔
[00:06:52.800 --> 00:06:53.800]  又或者我們有些時候
[00:06:53.800 --> 00:06:54.800]  覺得他不行
[00:06:54.800 --> 00:06:56.800]  我們很擔心
[00:06:56.800 --> 00:06:57.800]  但是作為一個
[00:06:57.800 --> 00:06:59.800]  屬靈的師父
[00:06:59.800 --> 00:07:01.800]  他所愛的
[00:07:01.800 --> 00:07:02.800]  屬靈的兒子
[00:07:02.800 --> 00:07:04.800]  深信
[00:07:04.800 --> 00:07:05.800]  存在你的心裡面
[00:07:05.800 --> 00:07:11.800]  是一種無遺的信心
[00:07:14.800 --> 00:07:15.800]  在這樣的情況
[00:07:15.800 --> 00:07:16.800]  第六節他跟著說
[00:07:16.800 --> 00:07:18.800]  為者緣故我提醒你
[00:07:18.800 --> 00:07:21.800]  我按手給你的恩賜
[00:07:21.800 --> 00:07:23.800]  你要重新如火挑黃
[00:07:23.800 --> 00:07:26.800]  自免的抑制
[00:07:26.800 --> 00:07:27.800]  保持一個
[00:07:27.800 --> 00:07:29.800]  旺盛的火焰
[00:07:29.800 --> 00:07:32.800]  弟兄姊妹
[00:07:32.800 --> 00:07:34.800]  大家會不會燒東西吃
[00:07:34.800 --> 00:07:36.800]  你喜不喜歡燒雞翼
[00:07:36.800 --> 00:07:40.800]  燒雞翼是不是你自小都喜歡吃
[00:07:40.800 --> 00:07:42.800]  你想燒得好
[00:07:42.800 --> 00:07:45.800]  是不是要保持一個旺盛的炭火
[00:07:45.800 --> 00:07:50.800]  他這裡就是說
[00:07:50.800 --> 00:07:51.800]  你屬靈的恩賜
[00:07:51.800 --> 00:07:52.800]  按手給你的時候
[00:07:52.800 --> 00:07:54.800]  你要保持
[00:07:54.800 --> 00:07:57.800]  就好像如火挑黃起來
[00:07:57.800 --> 00:08:01.800]  神所賜的
[00:08:01.800 --> 00:08:03.800]  當然這個恩賜
[00:08:03.800 --> 00:08:05.800]  是聖靈隨意的給了他
[00:08:05.800 --> 00:08:06.800]  按手給了他
[00:08:06.800 --> 00:08:09.800]  但是提摩他現在面對一個問題
[00:08:11.800 --> 00:08:13.800]  他正在面對的是什麼問題
[00:08:13.800 --> 00:08:15.800]  在他自己的工作裡面
[00:08:15.800 --> 00:08:16.800]  所模樣的裡面
[00:08:16.800 --> 00:08:19.800]  在當時希臘文化裡面
[00:08:19.800 --> 00:08:22.800]  所說的十字架是什麼
[00:08:22.800 --> 00:08:24.800]  是很愚處的
[00:08:24.800 --> 00:08:26.800]  被認為是很愚昧的
[00:08:26.800 --> 00:08:28.800]  如果我們看哥倫多前書
[00:08:28.800 --> 00:08:30.800]  是一章二十三節
[00:08:30.800 --> 00:08:32.800]  又或者我們看十字架
[00:08:32.800 --> 00:08:34.800]  是一個被釘的形具
[00:08:34.800 --> 00:08:36.800]  是代表羞辱的
[00:08:36.800 --> 00:08:39.800]  在當時的處境
[00:08:39.800 --> 00:08:43.800]  所面對的希臘文化裡面
[00:08:43.800 --> 00:08:45.800]  這一幫基督徒只是小眾
[00:08:45.800 --> 00:08:47.800]  但是正在面對一個強大
[00:08:47.800 --> 00:08:49.800]  四周圍的環境裡面
[00:08:49.800 --> 00:08:51.800]  那個困難的時間
[00:08:51.800 --> 00:08:53.800]  在他的心裡面
[00:08:53.800 --> 00:08:55.800]  是怎樣的
[00:08:55.800 --> 00:08:57.800]  保羅就說
[00:08:57.800 --> 00:09:00.800]  因為神給你不是膽怯的心
[00:09:00.800 --> 00:09:01.800]  而是剛強
[00:09:01.800 --> 00:09:02.800]  仁愛
[00:09:02.800 --> 00:09:04.800]  自制的心
[00:09:07.800 --> 00:09:09.800]  丁子梅有沒有試過膽怯
[00:09:09.800 --> 00:09:12.800]  知不知道什麼叫驚恐
[00:09:12.800 --> 00:09:14.800]  有沒有人有驚恐症
[00:09:14.800 --> 00:09:18.800]  偶爾我都會驚恐
[00:09:18.800 --> 00:09:23.800]  偶爾都有驚恐
[00:09:23.800 --> 00:09:26.800]  今天又要講早課
[00:09:26.800 --> 00:09:28.800]  又要教主又要課
[00:09:28.800 --> 00:09:29.800]  又要課午課
[00:09:29.800 --> 00:09:32.800]  調節那個辦公室
[00:09:32.800 --> 00:09:33.800]  由新的辦公室
[00:09:33.800 --> 00:09:34.800]  很多東西要適應
[00:09:34.800 --> 00:09:37.800]  剛剛上去又要記得在那裡
[00:09:37.800 --> 00:09:38.800]  接著呢
[00:09:38.800 --> 00:09:39.800]  待會呢
[00:09:39.800 --> 00:09:41.800]  完了之後呢
[00:09:41.800 --> 00:09:43.800]  又要跟大家
[00:09:43.800 --> 00:09:44.800]  Greeting
[00:09:44.800 --> 00:09:46.800]  又要知道大家的處境
[00:09:46.800 --> 00:09:48.800]  接著兩點三又要
[00:09:48.800 --> 00:09:50.800]  執事會
[00:09:50.800 --> 00:09:52.800]  執事現在很好啊
[00:09:52.800 --> 00:09:53.800]  很合作啊
[00:09:53.800 --> 00:09:54.800]  但是有時候不合作的時候
[00:09:54.800 --> 00:09:56.800]  有時候我怕不合作
[00:09:56.800 --> 00:09:57.800]  那就怕啊
[00:09:57.800 --> 00:09:58.800]  嘩
[00:10:03.800 --> 00:10:05.800]  那你說一天怎麼過呢
[00:10:05.800 --> 00:10:08.800]  大家是不是有一種
[00:10:08.800 --> 00:10:10.800]  禮拜一的症候群啊
[00:10:10.800 --> 00:10:12.800]  牧師的症候群是什麼時候
[00:10:12.800 --> 00:10:13.800]  知不知道啊
[00:10:13.800 --> 00:10:15.800]  是禮拜一的症候群啊
[00:10:15.800 --> 00:10:17.800]  張姑娘笑得這麼燦爛啊
[00:10:17.800 --> 00:10:19.800]  你沒有的嗎
[00:10:19.800 --> 00:10:23.800]  她好啊我要跟她學東西
[00:10:23.800 --> 00:10:26.800]  提摩撻面對的
[00:10:26.800 --> 00:10:28.800]  是在教會工作裡面
[00:10:28.800 --> 00:10:30.800]  他有一種膽怯的心
[00:10:30.800 --> 00:10:32.800]  面對很多的困難
[00:10:33.800 --> 00:10:34.800]  但是保羅就肯定
[00:10:34.800 --> 00:10:35.800]  如果簡單的說
[00:10:35.800 --> 00:10:37.800]  就是一個三重的祝福
[00:10:37.800 --> 00:10:38.800]  剛強
[00:10:38.800 --> 00:10:39.800]  仁愛
[00:10:39.800 --> 00:10:40.800]  自制
[00:10:40.800 --> 00:10:43.800]  剛強
[00:10:43.800 --> 00:10:44.800]  仁愛
[00:10:44.800 --> 00:10:45.800]  自制
[00:10:45.800 --> 00:10:48.800]  侍奉在一些處境裡面
[00:10:48.800 --> 00:10:49.800]  是會有艱難
[00:10:49.800 --> 00:10:50.800]  是有乏力
[00:10:50.800 --> 00:10:53.800]  這個當然是在內心裡面的處境
[00:10:53.800 --> 00:10:55.800]  但是保羅就提醒他
[00:10:55.800 --> 00:10:56.800]  你要有勇氣去面對
[00:10:56.800 --> 00:10:57.800]  剛強
[00:10:57.800 --> 00:11:00.800]  Courageous
[00:11:00.800 --> 00:11:02.800]  你要有人愛
[00:11:04.800 --> 00:11:05.800]  Love
[00:11:05.800 --> 00:11:08.800]  謹守
[00:11:08.800 --> 00:11:10.800]  有一種discipline
[00:11:10.800 --> 00:11:11.800]  自制
[00:11:11.800 --> 00:11:14.800]  在這裡
[00:11:14.800 --> 00:11:18.800]  保羅去提點提摩撻
[00:11:18.800 --> 00:11:21.800]  他作為師父
[00:11:21.800 --> 00:11:23.800]  他作為他屬靈的父親
[00:11:23.800 --> 00:11:25.800]  首先就肯定他
[00:11:25.800 --> 00:11:27.800]  在恩賜上面是可以的
[00:11:27.800 --> 00:11:28.800]  用你的恩賜
[00:11:28.800 --> 00:11:30.800]  肯定他的信仰傳統
[00:11:30.800 --> 00:11:32.800]  你可以的
[00:11:32.800 --> 00:11:34.800]  然後就去提
[00:11:34.800 --> 00:11:35.800]  神賜給你的
[00:11:35.800 --> 00:11:36.800]  不是一個膽怯的心
[00:11:36.800 --> 00:11:37.800]  是剛強
[00:11:37.800 --> 00:11:38.800]  仁愛
[00:11:38.800 --> 00:11:40.800]  謹守的心
[00:11:40.800 --> 00:11:46.800]  提摩撻作為保羅所愛的一個徒弟
[00:11:46.800 --> 00:11:48.800]  給他鼓勵
[00:11:48.800 --> 00:11:49.800]  肯定
[00:11:49.800 --> 00:11:51.800]  令他侍奉可以有力
[00:11:51.800 --> 00:11:54.800]  在一個個人的困境裡面
[00:11:54.800 --> 00:11:57.800]  縱然保羅是在監獄裡面
[00:11:57.800 --> 00:12:00.800]  他仍然關心提摩撻的需要
[00:12:00.800 --> 00:12:02.800]  這個關係就很重要
[00:12:02.800 --> 00:12:04.800]  原來
[00:12:04.800 --> 00:12:06.800]  作為師父和徒弟的關係
[00:12:06.800 --> 00:12:08.800]  這個關係是一種很親密的關係
[00:12:08.800 --> 00:12:09.800]  這個關係
[00:12:09.800 --> 00:12:12.800]  可以當他在一個處境裡面
[00:12:12.800 --> 00:12:17.800]  日夜都會為他的眼淚而去祈禱
[00:12:17.800 --> 00:12:19.800]  弟兄姊妹
[00:12:19.800 --> 00:12:22.800]  這個就是作為師父
[00:12:22.800 --> 00:12:24.800]  可以有的
[00:12:24.800 --> 00:12:26.800]  一個個榜樣
[00:12:29.800 --> 00:12:31.800]  保羅繼續提下去
[00:12:31.800 --> 00:12:35.800]  今天其實我們的生命是什麼
[00:12:35.800 --> 00:12:38.800]  第八節至十節
[00:12:38.800 --> 00:12:39.800]  講的就是
[00:12:39.800 --> 00:12:41.800]  我們要見證我們的主耶穌
[00:12:41.800 --> 00:12:43.800]  見證上主
[00:12:43.800 --> 00:12:45.800]  神救了我們
[00:12:45.800 --> 00:12:46.800]  以聖召
[00:12:46.800 --> 00:12:48.800]  召我們
[00:12:48.800 --> 00:12:53.800]  在這一節
[00:12:53.800 --> 00:12:56.800]  當我們提
[00:12:56.800 --> 00:12:59.800]  神是去召我們的時候
[00:12:59.800 --> 00:13:01.800]  不是按你有什麼好行為
[00:13:01.800 --> 00:13:06.800]  是按祂的旨意和恩典
[00:13:06.800 --> 00:13:08.800]  按祂的旨意和恩典
[00:13:08.800 --> 00:13:10.800]  這個恩典
[00:13:10.800 --> 00:13:14.800]  是萬古之先在基督耶穌裡面賜給我們的
[00:13:14.800 --> 00:13:15.800]  弟兄姊妹
[00:13:15.800 --> 00:13:19.800]  當我唱西伯的作品
[00:13:19.800 --> 00:13:23.800]  《誰被你揀選》的時候
[00:13:24.800 --> 00:13:28.800]  《誰被你揀選》原來不只是牧師傳道
[00:13:28.800 --> 00:13:30.800]  執事 部長 導師
[00:13:30.800 --> 00:13:32.800]  今天我們坐在這裡
[00:13:32.800 --> 00:13:34.800]  每一個信耶穌的人
[00:13:34.800 --> 00:13:36.800]  我們都是被神所揀選
[00:13:36.800 --> 00:13:40.800]  我們是被揀選上聖山
[00:13:40.800 --> 00:13:42.800]  可以來到你的面前
[00:13:42.800 --> 00:13:44.800]  在殿裡面服侍
[00:13:44.800 --> 00:13:48.800]  我們被揀選在你的國度裡面
[00:13:48.800 --> 00:13:50.800]  我們稱呼你為王
[00:13:50.800 --> 00:13:52.800]  弟兄姊妹
[00:13:54.800 --> 00:13:56.800]  這個揀選就很重要
[00:13:56.800 --> 00:14:02.800]  如果神要揀選我們
[00:14:02.800 --> 00:14:05.800]  在我們的生活裡面
[00:14:05.800 --> 00:14:07.800]  要去見證祂的時候
[00:14:07.800 --> 00:14:11.800]  保羅作為屬靈的父親
[00:14:11.800 --> 00:14:13.800]  作為師父
[00:14:13.800 --> 00:14:15.800]  他做什麼呢
[00:14:15.800 --> 00:14:18.800]  保羅的榜樣就是見證上主
[00:14:19.800 --> 00:14:24.800]  以至他受苦被酬不以為恥
[00:14:24.800 --> 00:14:27.800]  所以我們為主作見證
[00:14:27.800 --> 00:14:29.800]  不以為主作見證為恥
[00:14:29.800 --> 00:14:34.800]  也不因著為主的緣故被酬而為恥
[00:14:34.800 --> 00:14:36.800]  總要靠著神的大能
[00:14:36.800 --> 00:14:39.800]  與我們福音同受苦難
[00:14:39.800 --> 00:14:42.800]  還要說
[00:14:42.800 --> 00:14:46.800]  是因著福音的緣故同受苦難
[00:14:46.800 --> 00:14:48.800]  而不是你自己拿來的
[00:14:49.800 --> 00:14:51.800]  有些時候是我們自己拿來的
[00:14:51.800 --> 00:14:52.800]  有些情況下
[00:14:52.800 --> 00:14:56.800]  我們不是為神的工作
[00:14:56.800 --> 00:14:58.800]  為一些處境
[00:14:58.800 --> 00:15:00.800]  可能是因著我們的罪
[00:15:00.800 --> 00:15:02.800]  因著我們的無知
[00:15:02.800 --> 00:15:05.800]  我們是自作自受
[00:15:05.800 --> 00:15:08.800]  但保羅這裡講得很清楚
[00:15:08.800 --> 00:15:10.800]  他所受的苦
[00:15:10.800 --> 00:15:16.800]  是為主耶穌基督的福音而所受
[00:15:18.800 --> 00:15:22.800]  如果當時在希臘文化裡
[00:15:22.800 --> 00:15:28.800]  十字架被認為是愚昧的時候
[00:15:28.800 --> 00:15:32.800]  被認為是羞恥的時候
[00:15:32.800 --> 00:15:34.800]  任何一個坐牢的人
[00:15:34.800 --> 00:15:37.800]  都會知道是一個刑罰
[00:15:37.800 --> 00:15:38.800]  是羞恥的時候
[00:15:38.800 --> 00:15:39.800]  保羅說
[00:15:39.800 --> 00:15:42.800]  我不會為主作見證
[00:15:42.800 --> 00:15:43.800]  因著這樣而羞恥
[00:15:43.800 --> 00:15:46.800]  我不會為因著主的緣故被酬而羞恥
[00:15:46.800 --> 00:15:48.800]  總要靠著神的大能
[00:15:48.800 --> 00:15:52.800]  與我為福音同受苦難
[00:15:52.800 --> 00:15:55.800]  丁子妹
[00:15:55.800 --> 00:15:56.800]  我們有沒有一些時間
[00:15:56.800 --> 00:15:59.800]  我們不想為主作見證
[00:15:59.800 --> 00:16:05.800]  吃飯有沒有祈禱
[00:16:05.800 --> 00:16:07.800]  公開在外面
[00:16:07.800 --> 00:16:10.800]  有沒有的
[00:16:10.800 --> 00:16:12.800]  有的吧
[00:16:12.800 --> 00:16:13.800]  不會借些醫好快
[00:16:13.800 --> 00:16:16.800]  怕那些食物被人夾走
[00:16:16.800 --> 00:16:17.800]  或者被人拿走
[00:16:17.800 --> 00:16:19.800]  或者被人下藥
[00:16:19.800 --> 00:16:21.800]  總之什麼原因都好
[00:16:21.800 --> 00:16:22.800]  但你都會祈禱
[00:16:22.800 --> 00:16:23.800]  基本上那些食物
[00:16:23.800 --> 00:16:25.800]  我們都是為主作見證
[00:16:25.800 --> 00:16:26.800]  我們基督徒
[00:16:26.800 --> 00:16:28.800]  在公開我們願意祈禱
[00:16:28.800 --> 00:16:31.800]  吃飯之前
[00:16:31.800 --> 00:16:32.800]  不記得祈禱
[00:16:32.800 --> 00:16:33.800]  吃飯之後祈禱都可以
[00:16:33.800 --> 00:16:34.800]  我感謝神
[00:16:34.800 --> 00:16:36.800]  這一碟食物
[00:16:36.800 --> 00:16:38.800]  這個燒鵝腿飯
[00:16:38.800 --> 00:16:39.800]  很棒
[00:16:39.800 --> 00:16:40.800]  我感謝神
[00:16:40.800 --> 00:16:41.800]  很感謝神
[00:16:41.800 --> 00:16:44.800]  我吃菜都很開心
[00:16:44.800 --> 00:16:46.800]  為此而感謝神
[00:16:46.800 --> 00:16:48.800]  這個都是一個
[00:16:48.800 --> 00:16:51.800]  最起碼最基本的見證
[00:16:51.800 --> 00:16:54.800]  但有些時候見證是很艱難的
[00:16:54.800 --> 00:16:57.800]  保羅
[00:16:57.800 --> 00:17:00.800]  他作為主耶穌基督的門徒
[00:17:00.800 --> 00:17:02.800]  因著主受苦
[00:17:02.800 --> 00:17:03.800]  他願意受苦
[00:17:03.800 --> 00:17:05.800]  告訴提摩太子
[00:17:05.800 --> 00:17:07.800]  他這樣受苦
[00:17:07.800 --> 00:17:08.800]  也告訴提摩太子
[00:17:08.800 --> 00:17:10.800]  他有機會同樣受苦
[00:17:11.800 --> 00:17:12.800]  第九
[00:17:12.800 --> 00:17:13.800]  第十節
[00:17:13.800 --> 00:17:14.800]  神救了我們
[00:17:14.800 --> 00:17:15.800]  以聖詔詔我們
[00:17:15.800 --> 00:17:17.800]  不是按我們的行為
[00:17:17.800 --> 00:17:19.800]  他詔我們的緣故
