
[00:00:00.000 --> 00:00:02.500]  在我開始今天的訊息前
[00:05:50.600 --> 00:05:53.440]  我說我去一個很遠的地方
[00:05:53.440 --> 00:05:55.480]  要坐飛機去
[00:05:55.480 --> 00:05:57.640]  他告訴我
[00:05:57.640 --> 00:06:00.680]  我想你不用指望他
[00:06:00.680 --> 00:06:04.000]  你的命重要過這個聚會
[00:06:04.000 --> 00:06:07.120]  你的健康重要過這個聚會
[00:06:07.120 --> 00:06:08.760]  他分析給我看
[00:06:08.760 --> 00:06:11.480]  我安排你入院
[00:06:11.480 --> 00:06:14.000]  明天如果有床位給你
[00:06:14.000 --> 00:06:16.040]  已經是神跡了
[00:06:16.040 --> 00:06:17.480]  現在很緊張
[00:06:17.480 --> 00:06:19.440]  床位都未必有得給你
[00:06:19.440 --> 00:06:20.640]  入院之後
[00:06:20.640 --> 00:06:22.880]  你要多等一天才可以照
[00:06:22.880 --> 00:06:24.200]  照完之後
[00:06:24.200 --> 00:06:26.520]  你要等起碼大半天
[00:06:26.520 --> 00:06:28.280]  我才可以拿到報告
[00:06:28.280 --> 00:06:29.800]  拿到報告之後
[00:06:29.800 --> 00:06:31.920]  我要幫你碎石的話
[00:06:31.920 --> 00:06:34.520]  你起碼都要多等兩三天
[00:06:34.520 --> 00:06:36.680]  因為不是碎了就行了
[00:06:36.680 --> 00:06:38.560]  碎完之後你還要排出來
[00:06:38.560 --> 00:06:40.040]  你不排的時候痛死
[00:06:40.040 --> 00:06:42.520]  你怎麼搞?你在那個地方生吞
[00:06:42.520 --> 00:06:43.600]  我又不知道他怎樣
[00:06:43.600 --> 00:06:46.320]  我怎麼救你?救不了
[00:06:46.320 --> 00:06:47.760]  所以他就說
[00:06:47.760 --> 00:06:49.120]  你不要想了
[00:06:49.120 --> 00:06:51.440]  接著他就打了電話給教會的醫生
[00:06:51.440 --> 00:06:53.320]  兩個人一起在那裡碎我
[00:06:53.320 --> 00:06:54.440]  我知道你急
[00:06:54.440 --> 00:06:59.120]  急都不是說要去死的
[00:06:59.120 --> 00:07:01.760]  你不要想上去了
[00:07:01.760 --> 00:07:04.800]  我當時的心冷在一節
[00:07:04.800 --> 00:07:06.280]  我向神禱告
[00:07:06.280 --> 00:07:07.560]  我說神
[00:07:07.560 --> 00:07:09.440]  上面等了我十年
[00:07:09.440 --> 00:07:10.720]  如果我不去
[00:07:10.720 --> 00:07:13.840]  他們會很失望
[00:07:13.840 --> 00:07:16.560]  如果是出於你
[00:07:16.560 --> 00:07:18.200]  我願意馴服
[00:07:18.200 --> 00:07:21.120]  但我都求你一件事
[00:07:21.120 --> 00:07:23.920]  你讓我可以見到
[00:07:23.920 --> 00:07:25.360]  你的手
[00:07:25.360 --> 00:07:27.200]  解決這件事
[00:07:27.200 --> 00:07:28.800]  讓我上完去
[00:07:28.800 --> 00:07:30.240]  馬上回來
[00:07:30.240 --> 00:07:32.640]  然後才去碎石
[00:07:32.640 --> 00:07:34.320]  我本來是求這樣的
[00:07:34.320 --> 00:07:37.640]  我是回來才去碎
[00:07:37.640 --> 00:07:39.160]  但沒想到
[00:07:39.160 --> 00:07:41.080]  那天他就說
[00:07:41.080 --> 00:07:43.440]  沒那麼快有床位給我
[00:07:43.440 --> 00:07:45.360]  但星期三的下午
[00:07:45.360 --> 00:07:48.320]  他馬上告訴我
[00:07:48.320 --> 00:07:49.800]  有一個人出院了
[00:07:49.800 --> 00:07:51.840]  你馬上要入院
[00:07:51.840 --> 00:07:54.560]  一點前要去到
[00:07:54.560 --> 00:07:56.000]  我一聽到
[00:07:56.000 --> 00:07:58.200]  真是一個非常快的時候
[00:07:58.200 --> 00:08:00.640]  我就入院了
[00:08:00.640 --> 00:08:02.080]  星期三入院之後
[00:08:02.080 --> 00:08:03.800]  繼續驗小便
[00:08:03.800 --> 00:08:05.240]  繼續給我看
[00:08:05.240 --> 00:08:07.920]  然後小便仍然是血
[00:08:07.920 --> 00:08:09.480]  星期四早上
[00:08:09.480 --> 00:08:11.600]  又是到五點鐘的時候
[00:08:11.600 --> 00:08:12.920]  又在痛
[00:08:12.920 --> 00:08:16.600]  我又要打了一支止痛針
[00:08:16.600 --> 00:08:18.440]  然後到星期四早上
[00:08:18.440 --> 00:08:20.200]  照了磁力共振
[00:08:20.200 --> 00:08:22.320]  等到下午五點多
[00:08:22.320 --> 00:08:24.120]  那個專科醫生來了
[00:08:24.120 --> 00:08:25.560]  來了之後他叫了我去
[00:08:25.560 --> 00:08:27.240]  由頭到尾幫我去看
[00:08:27.240 --> 00:08:29.480]  那個磁力共振的報告
[00:08:29.480 --> 00:08:31.040]  看完之後
[00:08:31.040 --> 00:08:32.840]  對著那張X-ray
[00:08:32.840 --> 00:08:34.200]  那張片
[00:08:34.200 --> 00:08:36.400]  他說這裡有一塊東西
[00:08:36.400 --> 00:08:38.000]  但是磁力共振
[00:08:38.000 --> 00:08:39.160]  這張片
[00:08:39.160 --> 00:08:40.040]  他說很奇怪
[00:08:40.040 --> 00:08:41.840]  那塊東西沒有了
[00:08:41.840 --> 00:08:45.680]  但是你兩個腎有十幾顆石
[00:08:45.680 --> 00:08:47.120]  但是那些石
[00:08:47.120 --> 00:08:49.000]  不需要碎
[00:08:49.000 --> 00:08:51.040]  因為它都不是很大塊
[00:08:51.040 --> 00:08:53.760]  你就多喝點水可以排出來
[00:08:53.760 --> 00:08:55.520]  但是那塊去了哪裡
[00:08:55.520 --> 00:08:56.760]  我就不知道
[00:08:56.760 --> 00:08:58.440]  那你還痛不痛
[00:08:58.440 --> 00:09:00.160]  那我說
[00:09:00.160 --> 00:09:04.280]  死都不要說痛那麼嚴重
[00:09:04.280 --> 00:09:05.840]  本來早上有一點痛
[00:09:05.840 --> 00:09:07.400]  但是我都說
[00:09:07.400 --> 00:09:12.320]  痛少了很多
[00:09:12.320 --> 00:09:13.640]  他就說
[00:09:13.640 --> 00:09:15.000]  我要觀察一段時間
[00:09:15.000 --> 00:09:16.120]  但我接著就說
[00:09:16.120 --> 00:09:17.040]  醫生
[00:09:17.040 --> 00:09:18.760]  既然那塊東西沒有了
[00:09:18.760 --> 00:09:20.720]  我可不可以上去
[00:09:20.720 --> 00:09:21.480]  他說
[00:09:21.480 --> 00:09:24.080]  你這麼急的
[00:09:24.080 --> 00:09:26.600]  你等都等到你真的沒事才走
[00:09:26.600 --> 00:09:28.160]  萬一你上去真的有事
[00:09:28.160 --> 00:09:29.840]  我怎麼救你
[00:09:29.840 --> 00:09:31.080]  但接著說
[00:09:31.080 --> 00:09:33.040]  你看不到那顆東西
[00:09:33.040 --> 00:09:34.680]  那就是說沒有了
[00:09:34.680 --> 00:09:35.720]  既然沒有了的時候
[00:09:35.720 --> 00:09:38.160]  我可不可以今天出院
[00:09:38.160 --> 00:09:39.400]  最後他就說
[00:09:39.400 --> 00:09:40.800]  我給你出都可以
[00:09:40.800 --> 00:09:42.080]  但是明天
[00:09:42.080 --> 00:09:43.960]  我還要
[00:09:43.960 --> 00:09:45.440]  你要打電話給我
[00:09:45.440 --> 00:09:46.720]  你的狀態怎麼樣
[00:09:46.720 --> 00:09:47.760]  還有沒有痛
[00:09:47.760 --> 00:09:49.440]  如果有的時間
[00:09:49.440 --> 00:09:52.320]  你可能都不適宜院陷
[00:09:52.320 --> 00:09:53.440]  最後
[00:09:53.440 --> 00:09:55.360]  星期四晚九點多
[00:09:55.360 --> 00:09:57.160]  他就給我出院了
[00:09:57.160 --> 00:09:58.520]  出院之後
[00:09:58.520 --> 00:10:00.120]  星期五早上
[00:10:00.120 --> 00:10:01.600]  又是四五點
[00:10:01.600 --> 00:10:02.760]  又有一點痛
[00:10:02.760 --> 00:10:04.760]  我都有點擔心
[00:10:04.760 --> 00:10:06.240]  早上的小便
[00:10:06.240 --> 00:10:07.440]  還是有一些血
[00:10:07.440 --> 00:10:10.200]  但是稀了很多
[00:10:10.200 --> 00:10:11.560]  都不用我打電話
[00:10:11.560 --> 00:10:13.240]  那個醫生打電話給我
[00:10:13.240 --> 00:10:14.280]  你今天怎麼樣
[00:10:14.280 --> 00:10:18.960]  我說好很多了
[00:10:18.960 --> 00:10:20.280]  我就說
[00:10:20.280 --> 00:10:21.560]  我都要去
[00:10:21.560 --> 00:10:22.720]  不過他說
[00:10:22.720 --> 00:10:23.880]  你小心
[00:10:23.880 --> 00:10:25.600]  我給你一定的藥
[00:10:25.600 --> 00:10:26.800]  一種
[00:10:26.800 --> 00:10:28.960]  是那些鬆弛
[00:10:28.960 --> 00:10:30.280]  你那些
[00:10:30.280 --> 00:10:32.120]  導管的藥
[00:10:32.120 --> 00:10:33.560]  如果真的要排出來的時候
[00:10:33.560 --> 00:10:34.520]  容易一點
[00:10:34.520 --> 00:10:36.520]  第二就是止痛
[00:10:36.520 --> 00:10:37.400]  你一痛
[00:10:37.400 --> 00:10:39.080]  你就吃
[00:10:39.080 --> 00:10:40.400]  但是如果真的有事
[00:10:40.400 --> 00:10:41.240]  他都鼓勵我
[00:10:41.240 --> 00:10:42.840]  你馬上回來
[00:10:42.840 --> 00:10:44.360]  最後
[00:10:44.360 --> 00:10:46.440]  我就
[00:10:46.440 --> 00:10:47.960]  沒有
[00:10:47.960 --> 00:10:49.600]  改我的機器
[00:10:49.600 --> 00:10:51.120]  照樣上去
[00:10:51.120 --> 00:10:53.960]  不過就提早了兩天回來
[00:10:53.960 --> 00:10:54.760]  其實
[00:10:54.760 --> 00:10:56.240]  我在星期四的時候
[00:10:56.240 --> 00:10:57.920]  我曾經給電話
[00:10:57.920 --> 00:10:59.840]  一個同工
[00:10:59.840 --> 00:11:01.040]  我叫他
[00:11:01.040 --> 00:11:04.800]  你穿上漂亮一點的西裝上去
[00:11:04.800 --> 00:11:06.800]  我去不到的時候
[00:11:06.800 --> 00:11:08.920]  你就頂我
[00:11:08.920 --> 00:11:10.400]  那個檔
[00:11:10.400 --> 00:11:12.320]  你就上去祝福他們
[00:11:12.320 --> 00:11:14.720]  你上去港島吧
[00:11:14.720 --> 00:11:15.960]  那個同工
[00:11:15.960 --> 00:11:17.680]  原來他沒有預備
[00:11:17.680 --> 00:11:18.800]  因為後來他聽到
[00:11:18.800 --> 00:11:21.200]  上面有百多人為我禁食祈禱
[00:11:21.200 --> 00:11:24.160]  所以他說他完全沒有準備
[00:11:24.160 --> 00:11:25.280]  那他就說
[00:11:25.280 --> 00:11:28.400]  神預備就好了
[00:11:28.400 --> 00:11:30.120]  那我很感動的一件事
[00:11:30.120 --> 00:11:33.480]  上面真的有百多人禁食為我禱告
[00:11:33.480 --> 00:11:34.200]  我最感動
[00:11:34.200 --> 00:11:36.080]  我上去才知道
[00:11:36.080 --> 00:11:37.680]  一個出生的時候
[00:11:37.680 --> 00:11:41.440]  他爸爸是吸毒死了的女兒
[00:11:41.440 --> 00:11:43.680]  我上去祝福她
[00:11:43.680 --> 00:11:46.080]  她向耶穌祈禱
[00:11:46.080 --> 00:11:49.240]  求耶穌基督醫治蘇爺爺
[00:11:49.240 --> 00:11:51.720]  因為他們等了我十年
[00:11:51.720 --> 00:11:54.200]  希望我可以去到他們當中
[00:11:54.200 --> 00:11:55.320]  然後跟著說
[00:11:55.320 --> 00:11:55.880]  主耶穌
[00:11:55.880 --> 00:11:58.480]  你聽小朋友的禱告
[00:11:58.480 --> 00:12:00.480]  我現在向你禱告
[00:12:00.480 --> 00:12:02.360]  你醫治她
[00:12:02.360 --> 00:12:04.000]  他也是禁食祈禱的
[00:12:04.000 --> 00:12:05.320]  其中一個
[00:12:05.320 --> 00:12:07.360]  我心裏面很感動
[00:12:07.360 --> 00:12:09.480]  一上去的時候
[00:12:09.480 --> 00:12:14.400]  我參加了他們十周年的紀念
[00:12:14.400 --> 00:12:15.680]  祝福了他們
[00:12:15.680 --> 00:12:17.320]  另外去了一個中心
[00:12:17.320 --> 00:12:19.560]  為了現在正在讀的那些人
[00:12:19.560 --> 00:12:20.760]  來祝福
[00:12:20.760 --> 00:12:22.560]  講我的見證
[00:12:22.560 --> 00:12:23.440]  我告訴他們
[00:12:23.440 --> 00:12:25.280]  我自己本來也是壞的
[00:12:25.280 --> 00:12:27.280]  但是因為耶穌基督拯救了我
[00:12:27.280 --> 00:12:30.000]  以致我成為一個不一樣的人
[00:12:30.000 --> 00:12:31.120]  另一方面
[00:12:31.120 --> 00:12:35.640]  那個負責的一位主管
[00:12:35.640 --> 00:12:37.840]  介紹那些畢業生的時候
[00:12:37.840 --> 00:12:40.080]  跟我們說這些家不要
[00:12:40.080 --> 00:12:41.320]  學校不要
[00:12:41.320 --> 00:12:44.880]  甚至是人都不想見到他們的人
[00:12:44.880 --> 00:12:46.400]  這個成為
[00:12:46.400 --> 00:12:49.800]  有八個回到自己的地方來教書
[00:12:49.800 --> 00:12:53.520]  一半以上的人是幼稚園的教師
[00:12:53.520 --> 00:12:55.960]  另外有八個出國留學
[00:12:55.960 --> 00:12:58.240]  然後畢業之後回來
[00:12:58.240 --> 00:13:00.040]  有很多結了婚
[00:13:00.040 --> 00:13:01.880]  有成為警察的
[00:13:01.880 --> 00:13:04.640]  有成為一些部隊的連長的
[00:13:04.640 --> 00:13:06.520]  一一來告訴我們
[00:13:06.520 --> 00:13:08.800]  我心裏很感動
[00:13:08.800 --> 00:13:10.680]  最後我就去了那個中心
[00:13:10.680 --> 00:13:14.000]  向著那五十多位青少年
[00:13:14.000 --> 00:13:15.560]  我祝福他們
[00:13:15.560 --> 00:13:18.760]  我講完了我要講的見證
[00:13:18.760 --> 00:13:20.280]  我跟他們說
[00:13:20.280 --> 00:13:21.880]  孩子們
[00:13:21.880 --> 00:13:23.600]  你們出來吧
[00:13:23.600 --> 00:13:27.040]  我讓蘇爺爺抱抱你們
[00:13:27.040 --> 00:13:30.120]  他們就一個一個出來
[00:13:30.120 --> 00:13:32.360]  和我擁抱
[00:13:32.360 --> 00:13:34.040]  我一抱著他們
[00:13:34.040 --> 00:13:36.320]  他們就哭了
[00:13:36.320 --> 00:13:39.120]  眼淚、鼻涕
[00:13:39.120 --> 00:13:41.960]  全部都出來了
[00:13:41.960 --> 00:13:44.560]  當他們完了之後
[00:13:44.560 --> 00:13:46.520]  他們才離開
[00:13:46.520 --> 00:13:48.680]  我的心
[00:13:48.680 --> 00:13:50.600]  感謝神
[00:13:50.600 --> 00:13:54.040]  我沒有錯過可以上去的機會
[00:13:54.040 --> 00:13:57.080]  來幫他們打氣
[00:13:57.080 --> 00:13:59.080]  我去到他們的劏中
[00:13:59.080 --> 00:14:00.520]  他們個個都說
[00:14:00.520 --> 00:14:02.320]  他們很感動
[00:14:02.320 --> 00:14:03.760]  另一方面
[00:14:03.760 --> 00:14:06.040]  他們都會很爭氣
[00:14:06.040 --> 00:14:07.720]  在基督裏面
[00:14:07.720 --> 00:14:11.720]  願意為基督來去活
[00:14:11.720 --> 00:14:14.440]  我希望大家來紀念這個中心
[00:14:14.440 --> 00:14:15.360]  這班青少年
[00:14:15.360 --> 00:14:17.040]  特別紀念
[00:14:17.040 --> 00:14:21.240]  在照顧他們的教師、牧者
[00:14:21.240 --> 00:14:23.120]  我們盼望他們的愛
[00:14:23.120 --> 00:14:25.920]  融化這些青少年的心
[00:14:25.920 --> 00:14:29.760]  我們一起低頭做個禱告
[00:14:29.760 --> 00:14:32.480]  耶穌我們多謝祢
[00:14:32.480 --> 00:14:34.880]  祢是一個大能的主
[00:14:34.880 --> 00:14:37.320]  在這個裏面無所不甩
[00:14:37.320 --> 00:14:40.400]  祢是聽禱告的主
[00:14:40.400 --> 00:14:42.480]  祢會按祢的心意
[00:14:42.480 --> 00:14:44.560]  成就祢自己的計劃
[00:14:44.560 --> 00:14:49.840]  我為了過去無法解釋的口含、嘔吐
[00:14:49.840 --> 00:14:52.040]  祢就是這樣
[00:14:52.040 --> 00:14:54.560]  來讓我們看得見
[00:14:54.560 --> 00:14:56.080]  一切的事
[00:14:56.080 --> 00:14:59.360]  其實是掌握在祢的手中
[00:14:59.360 --> 00:15:00.640]  祢的時間上
[00:15:00.640 --> 00:15:02.360]  天衣無縫
[00:15:02.360 --> 00:15:03.880]  祢各方面的安排
[00:15:03.880 --> 00:15:05.880]  天衣無縫
[00:15:05.880 --> 00:15:09.680]  祢就是要讓祢自己的旨意
[00:15:09.680 --> 00:15:11.600]  成就在人的身上
[00:15:11.600 --> 00:15:13.840]  求祢幫助我們因為這樣的遠顧
[00:15:13.840 --> 00:15:16.040]  對你有更大的信心
[00:15:16.040 --> 00:15:22.880]  深信我們信的是真實可靠的更美的救主
[00:15:22.880 --> 00:15:24.040]  帶領我們
[00:15:24.040 --> 00:15:27.120]  又讓祢的話藏在我們的心裏面
[00:15:27.120 --> 00:15:30.920]  成為我們一生的力量和盼望
[00:15:30.920 --> 00:15:31.920]  聽我們禱告
[00:15:31.920 --> 00:15:33.880]  奉耶穌基督的名
[00:15:33.880 --> 00:15:37.680]  Amen
[00:15:37.680 --> 00:15:39.240]  今天和大家來分享
[00:15:39.240 --> 00:15:43.720]  是希伯來書繼續來講到我們的主基督
[00:15:43.720 --> 00:15:46.160]  今天要講的是一個更美的約
[00:15:46.160 --> 00:15:47.840]  在基督裏面
[00:15:47.840 --> 00:15:51.600]  祂給我們看得見是一個更美的約
[00:15:51.600 --> 00:15:53.120]  其實希伯來書
[00:15:53.120 --> 00:15:55.680]  你可以用兩個字
[00:15:55.680 --> 00:16:00.000]  來形容其中一個很重要的主題
[00:16:00.000 --> 00:16:03.120]  就是更美
[00:16:03.120 --> 00:16:08.680]  希伯來書充斥著更美、更美、更美、更美
[00:16:08.680 --> 00:16:10.800]  Far better
[00:16:10.800 --> 00:16:12.120]  這兩個字
[00:16:12.120 --> 00:16:13.560]  一章四節
[00:16:13.560 --> 00:16:16.720]  祂比天使更美
[00:16:16.720 --> 00:16:19.520]  比先知更美
[00:16:19.520 --> 00:16:21.440]  七章十四節
[00:16:21.440 --> 00:16:24.760]  祂給我們一個更美的盼望
[00:16:24.760 --> 00:16:26.440]  七章二十二節
[00:16:26.440 --> 00:16:29.680]  祂能夠給我們一個更美的約
[00:16:29.680 --> 00:16:31.120]  八章第六節
[00:16:31.120 --> 00:16:32.920]  更美的約
[00:16:32.920 --> 00:16:34.240]  然後八章第六節
[00:16:34.240 --> 00:16:36.280]  更美的應許
[00:16:36.280 --> 00:16:38.280]  然後九章二十三節
[00:16:38.280 --> 00:16:40.120]  更美的祭物
[00:16:40.120 --> 00:16:42.000]  十章三十四節
[00:16:42.000 --> 00:16:45.200]  祂為我們預備更美的家業
[00:16:45.200 --> 00:16:47.120]  十一章十六節
[00:16:47.120 --> 00:16:51.000]  神也為我們預備更美的家鄉
[00:16:51.000 --> 00:16:53.080]  更美
[00:16:53.080 --> 00:16:56.080]  聖經裏面多次形容到我們的主人基督
[00:16:56.080 --> 00:16:58.080]  祂是更美的中寶
[00:16:58.080 --> 00:16:59.480]  祂給我們成就
[00:16:59.480 --> 00:17:01.640]  為我們成就更美的約
[00:17:01.640 --> 00:17:03.840]  祂給我們更美的指望
[00:17:03.840 --> 00:17:05.840]  祂是更美的大祭司
[00:17:05.840 --> 00:17:08.160]  祂獻上更美的祭
[00:17:08.160 --> 00:17:12.080]  祂自己成就在一個更美的帳幕
[00:17:12.080 --> 00:17:14.160]  祂的身體就是更美的帳幕
[00:17:14.160 --> 00:17:16.160]  我們今天就要來看一看
[00:17:16.160 --> 00:17:18.160]  這個更美
[00:17:18.160 --> 00:17:20.160]  到底在這一段的聖經
[00:17:20.160 --> 00:17:21.840]  八章一到十三節
[00:17:21.840 --> 00:17:24.240]  是更美的什麼呢?
[00:17:24.240 --> 00:17:27.160]  馬丁路德曾經說過一句話
[00:17:27.160 --> 00:17:29.480]  靖國舊約每一卷的書
[00:17:29.480 --> 00:17:33.160]  我們都可以看見主基督的影子
[00:17:33.160 --> 00:17:35.160]  我們今天就來看一看
[00:17:35.160 --> 00:17:40.160]  這段聖經引返到舊約的約的時候
[00:17:40.160 --> 00:17:43.160]  如何讓我們看見在這個約裏面
