
[00:00:00.000 --> 00:00:03.580]  今天想和大家思想這段福音書
[00:07:06.520 --> 00:07:07.800]  弄色弄水也弄一下
[00:07:07.800 --> 00:07:09.600]  這樣才能治我的
[00:07:09.600 --> 00:07:10.480]  這樣
[00:07:10.480 --> 00:07:11.560]  人家提一下
[00:07:11.560 --> 00:07:13.080]  人家叫你去試一下
[00:07:13.080 --> 00:07:14.400]  有什麼事
[00:07:14.400 --> 00:07:15.400]  他就去試一下
[00:07:15.400 --> 00:07:17.160]  真的治好
[00:07:17.160 --> 00:07:18.680]  我們平時看
[00:07:18.680 --> 00:07:22.320]  都是一個上帝行神蹟等等的故事
[00:07:22.320 --> 00:07:25.440]  但是耶穌這麼說的時候特別指出一點就是
[00:07:25.440 --> 00:07:27.920]  其實這兩個人
[00:07:27.920 --> 00:07:30.440]  第一他是很具體的
[00:07:30.440 --> 00:07:32.320]  兩個人來的
[00:07:32.320 --> 00:07:34.880]  耶穌說上帝所做的事情
[00:07:34.880 --> 00:07:38.200]  不是一做整個民族就這麼大
[00:07:38.200 --> 00:07:40.200]  他在做兩個人
[00:07:40.200 --> 00:07:42.080]  而那兩個人
[00:07:42.080 --> 00:07:43.400]  不是猶太人
[00:07:43.400 --> 00:07:44.600]  不是以色列人
[00:07:44.600 --> 00:07:46.120]  不是上帝選民
[00:07:46.120 --> 00:07:47.920]  那兩個人
[00:07:47.920 --> 00:07:50.480]  一個是在西頓的
[00:07:50.480 --> 00:07:52.680]  一個是敘利亞人
[00:07:52.680 --> 00:07:54.400]  按道理那兩個人
[00:07:54.400 --> 00:07:57.320]  他所屬的地方
[00:07:57.320 --> 00:07:58.560]  所有的人
[00:07:58.560 --> 00:08:00.680]  都不是敬拜耶和華上帝的
[00:08:00.680 --> 00:08:02.160]  都是拜假神的
[00:08:02.160 --> 00:08:04.400]  拜別的神明的
[00:08:04.400 --> 00:08:05.320]  竟然
[00:08:05.320 --> 00:08:09.920]  這兩個按道理不是相信耶和華上帝的人
[00:08:09.920 --> 00:08:13.240]  是上帝命令他的先知
[00:08:13.240 --> 00:08:14.600]  猜他的先知
[00:08:14.600 --> 00:08:18.320]  是去服侍和那些人同在
[00:08:18.320 --> 00:08:19.920]  竟然是這樣
[00:08:19.920 --> 00:08:21.200]  所以這句話
[00:08:21.200 --> 00:08:22.720]  說出來的時候
[00:08:22.720 --> 00:08:25.040]  那些猶太人聽到很容易
[00:08:25.040 --> 00:08:26.760]  那你即是說什麼?
[00:08:26.760 --> 00:08:27.720]  即是說
[00:08:27.720 --> 00:08:29.200]  原來上帝的工作
[00:08:29.200 --> 00:08:30.800]  上帝的工作的應驗
[00:08:30.800 --> 00:08:32.600]  不是在他們猶太人當中
[00:08:32.600 --> 00:08:33.280]  什麼?
[00:08:33.280 --> 00:08:35.000]  你來跟我們說
[00:08:35.000 --> 00:08:36.280]  上帝有東西是便宜的
[00:08:36.280 --> 00:08:37.400]  不過不是便宜你
[00:08:37.400 --> 00:08:38.440]  只是便宜那些人
[00:08:38.440 --> 00:08:39.120]  外面那些人
[00:08:39.120 --> 00:08:41.120]  特別是你最憎恨的那些人
[00:08:41.120 --> 00:08:49.480]  好像有怪莫怪
[00:08:49.480 --> 00:08:51.360]  譬如說
[00:08:51.360 --> 00:08:52.360]  你想想
[00:08:52.360 --> 00:08:56.800]  如果上帝猜顯他的使者的信息
[00:08:56.800 --> 00:09:01.520]  就臨到支持黃絲帶的人那裡說
[00:09:01.520 --> 00:09:02.600]  他說
[00:09:02.600 --> 00:09:06.320]  上帝的拯救就在藍絲帶的人身上
[00:09:06.320 --> 00:09:07.520]  你們沒有的
[00:09:07.520 --> 00:09:08.800]  我就是不在那裡
[00:09:08.800 --> 00:09:11.840]  你很不配合
[00:09:11.840 --> 00:09:12.840]  倒轉也是
[00:09:12.840 --> 00:09:16.680]  上帝對著藍絲帶的人說
[00:09:16.680 --> 00:09:18.400]  你不要以為你怎樣
[00:09:18.400 --> 00:09:20.320]  你不要以為你掌握了真理
[00:09:20.320 --> 00:09:22.000]  你不要以為你們才正義
[00:09:22.000 --> 00:09:23.760]  那些黃絲帶才正義
[00:09:23.760 --> 00:09:25.000]  我不理你們
[00:09:25.000 --> 00:09:26.560]  你很生氣
[00:09:26.560 --> 00:09:27.440]  生氣到一個地步
[00:09:27.440 --> 00:09:28.560]  你不是吧
[00:09:28.560 --> 00:09:30.200]  完全扭曲了事情
[00:09:30.200 --> 00:09:31.200]  不可能是這樣
[00:09:31.200 --> 00:09:33.760]  相信當時那些猶太人
[00:09:33.760 --> 00:09:36.320]  面對著耶穌這樣的信息的時候
[00:09:36.320 --> 00:09:37.400]  他真的覺得
[00:09:37.400 --> 00:09:39.840]  嘩!有沒有搞錯
[00:09:39.840 --> 00:09:44.280]  我們平時相信上帝是拯救以色人的
[00:09:44.280 --> 00:09:46.120]  我們是上帝的選民
[00:09:46.120 --> 00:09:48.600]  雖然我們被擄等等
[00:09:48.600 --> 00:09:52.720]  搞到我們連一個正式的國土
[00:09:52.720 --> 00:09:56.880]  我們不能夠有一個獨立的主權的國家等等
[00:09:56.880 --> 00:10:00.320]  但起碼上帝的應許不會沒有了
[00:10:00.320 --> 00:10:01.320]  你這個人
[00:10:01.320 --> 00:10:02.520]  這個耶穌
[00:10:02.520 --> 00:10:04.240]  這個人看著你長大
[00:10:04.240 --> 00:10:07.440]  嘩!怎麼搞的
[00:10:07.440 --> 00:10:08.520]  說這些話
[00:10:08.520 --> 00:10:09.880]  是這麼離經叛道的
[00:10:09.880 --> 00:10:10.920]  根本是異端
[00:10:10.920 --> 00:10:13.720]  根本應該死不足惜
[00:10:13.720 --> 00:10:16.240]  所以生氣到辣雞一樣
[00:10:16.240 --> 00:10:17.240]  就推推推
[00:10:17.240 --> 00:10:20.280]  就帶到山崖那裡
[00:10:20.280 --> 00:10:22.640]  去推他下去
[00:10:22.640 --> 00:10:23.240]  為什麼呢?
[00:10:23.240 --> 00:10:24.240]  因為
[00:10:24.240 --> 00:10:26.720]  原來真理
[00:10:26.720 --> 00:10:28.120]  耶穌說實話
[00:10:28.120 --> 00:10:28.920]  說真話
[00:10:28.920 --> 00:10:29.920]  說真理
[00:10:29.920 --> 00:10:31.720]  原來有些真理
[00:10:31.720 --> 00:10:33.480]  不是容易明白
[00:10:33.480 --> 00:10:35.040]  不僅不是容易明白
[00:10:35.040 --> 00:10:37.960]  更加是頂心頂肺的
[00:10:37.960 --> 00:10:39.960]  更加不是很容易接受的
[00:10:39.960 --> 00:10:42.200]  耶穌照計在他們當中傳福音
[00:10:42.200 --> 00:10:43.320]  說一些好東西
[00:10:43.320 --> 00:10:46.080]  但似乎這個福音不是對那些人說
[00:10:46.080 --> 00:10:48.240]  那些人覺得根本就不是什麼福音
[00:10:48.240 --> 00:10:49.560]  根本就是和音
[00:10:49.560 --> 00:10:51.320]  不是說我的敵人
[00:10:51.320 --> 00:10:52.440]  說那些外邦人
[00:10:52.440 --> 00:10:55.160]  說那些根本不是上帝揀選的那些人
[00:10:55.160 --> 00:10:58.520]  那些會上帝特別關心他們?
[00:10:58.520 --> 00:11:00.520]  但他又不可以
[00:11:00.520 --> 00:11:02.600]  硬說耶穌說的東西是錯的
[00:11:02.600 --> 00:11:03.840]  因為耶穌沒有說
[00:11:03.840 --> 00:11:06.000]  他引述舊約聖經而已
[00:11:06.000 --> 00:11:07.320]  這個實實在在
[00:11:07.320 --> 00:11:09.440]  是記載在猶太人
[00:11:09.440 --> 00:11:11.040]  很珍而重之的
[00:11:11.040 --> 00:11:14.400]  上帝所給他們的
[00:11:14.400 --> 00:11:16.200]  舊約聖經當中
[00:11:16.200 --> 00:11:17.200]  就是這樣
[00:11:17.200 --> 00:11:18.320]  所以他們
[00:11:18.320 --> 00:11:21.080]  生氣起來又不知道怎麼跟他講道理
[00:11:21.080 --> 00:11:22.360]  所以沒有跟他說道理
[00:11:22.360 --> 00:11:24.000]  沒有說好像不是
[00:11:24.000 --> 00:11:25.240]  沒有空跟他辯論
[00:11:25.240 --> 00:11:26.080]  因為
[00:11:26.080 --> 00:11:27.680]  耶穌引述聖經
[00:11:27.680 --> 00:11:28.640]  沒得爭辯
[00:11:28.640 --> 00:11:30.640]  所以生氣起來
[00:11:30.640 --> 00:11:33.480]  拒絕耶穌,趕走耶穌
[00:11:33.480 --> 00:11:36.480]  將耶穌推下山崖
[00:11:36.480 --> 00:11:38.480]  是這樣的
[00:11:38.480 --> 00:11:40.280]  這段經文是
[00:11:40.280 --> 00:11:42.480]  是講一個這樣的事蹟
[00:11:42.480 --> 00:11:44.480]  就是耶穌一開始傳道的時候
[00:11:44.480 --> 00:11:46.760]  是面對著他自己的人
[00:11:46.760 --> 00:11:48.800]  是沒辦法接受他所說的話
[00:11:48.800 --> 00:11:51.240]  因為耶穌所說的話是挑戰著
[00:11:51.240 --> 00:11:53.920]  一般人的想法
[00:11:53.920 --> 00:11:55.000]  那個價值觀
[00:11:55.000 --> 00:11:57.800]  那些已經定型了的想法
[00:11:57.800 --> 00:12:00.520]  一般人是不接受新的東西的
[00:12:00.520 --> 00:12:02.520]  覺得新的東西
[00:12:02.520 --> 00:12:04.240]  是很奇怪的
[00:12:04.240 --> 00:12:06.240]  特別是他挑戰他一般
[00:12:06.240 --> 00:12:07.920]  覺得是這樣的了
[00:12:07.920 --> 00:12:09.120]  沒理由不是的
[00:12:09.120 --> 00:12:11.120]  那些已經是先入為主
[00:12:11.120 --> 00:12:13.600]  那些已經是覺得是理所當然的東西
[00:12:13.600 --> 00:12:15.600]  是覺得不能接受的
[00:12:15.600 --> 00:12:17.000]  但是耶穌的信息
[00:12:17.000 --> 00:12:19.000]  是挑戰著
[00:12:19.000 --> 00:12:21.600]  一般人不能夠接受的東西
[00:12:21.600 --> 00:12:23.600]  今天的講題
[00:12:23.600 --> 00:12:24.600]  是
[00:12:24.600 --> 00:12:28.040]  上帝在教會之外
[00:12:28.040 --> 00:12:31.040]  其實這個問題問來
[00:12:31.040 --> 00:12:33.040]  是很多餘的
[00:12:33.040 --> 00:12:35.040]  我們相信上帝是無所不在的
[00:12:35.040 --> 00:12:37.040]  那上帝當然是在教會裡
[00:12:37.040 --> 00:12:39.040]  又在教會之外,不用問
[00:12:39.040 --> 00:12:41.040]  但是我們
[00:12:41.040 --> 00:12:44.040]  我們是不是真的相信上帝在教會之外呢?
[00:12:44.040 --> 00:12:47.040]  我們是不是真的相信呢?
[00:12:47.040 --> 00:12:49.040]  我們覺得在這裡
[00:12:49.040 --> 00:12:51.040]  我們是崇拜上帝
[00:12:51.040 --> 00:12:52.040]  在教會之外
[00:12:52.040 --> 00:12:54.040]  好像上帝是弱了一點的
[00:12:54.040 --> 00:12:56.040]  是不是這樣呢?
[00:12:58.040 --> 00:13:00.040]  我們是否相信
[00:13:00.040 --> 00:13:02.040]  上帝就在教會裡
[00:13:02.040 --> 00:13:04.040]  和在教會外
[00:13:04.040 --> 00:13:06.040]  都有工作的呢?
[00:13:06.040 --> 00:13:09.040]  我們是否相信在教會之外
[00:13:09.040 --> 00:13:11.040]  都有真理
[00:13:11.040 --> 00:13:13.040]  都有美善的呢?
[00:13:13.040 --> 00:13:15.040]  有些基督徒很容易將
[00:13:15.040 --> 00:13:18.040]  覺得我們信了那些人
[00:13:18.040 --> 00:13:20.040]  特別好一點的
[00:13:20.040 --> 00:13:23.040]  好像覺得自己頭上有些光圈
[00:13:23.040 --> 00:13:25.040]  光環那樣的
[00:13:25.040 --> 00:13:27.040]  即使還沒死都覺得上面有些光環
[00:13:27.040 --> 00:13:29.040]  總覺得自己是高人一等
[00:13:29.040 --> 00:13:31.040]  自己覺得基督徒是不同一點的
[00:13:31.040 --> 00:13:34.040]  甚至有些想法是
[00:13:34.040 --> 00:13:36.040]  非基督徒不會做好事的
[00:13:36.040 --> 00:13:38.040]  因為他們活在罪裡
[00:13:38.040 --> 00:13:40.040]  他們又原罪又本罪
[00:13:40.040 --> 00:13:41.040]  什麼罪都困擾著他們
[00:13:41.040 --> 00:13:42.040]  他們不會做好事
[00:13:42.040 --> 00:13:44.040]  基督徒一定是好一點的
[00:13:44.040 --> 00:13:46.040]  而其他那些拜其他神的那些
[00:13:46.040 --> 00:13:48.040]  那些人一定很敗壞的
[00:13:48.040 --> 00:13:50.040]  那些人一定很不行的
[00:13:50.040 --> 00:13:53.040]  上帝在教會之外
[00:13:53.040 --> 00:13:56.040]  難道那些美善
[00:13:56.040 --> 00:13:57.040]  那些真理
[00:13:57.040 --> 00:13:59.040]  他們所行的一些好的事
[00:13:59.040 --> 00:14:02.040]  不是來自上帝的嗎?
[00:14:02.040 --> 00:14:04.040]  在普天頌讚裡面有兩首歌曲
[00:14:04.040 --> 00:14:06.040]  我想大家都應該會記得
[00:14:06.040 --> 00:14:08.040]  一首是天賦世界歌
[00:14:08.040 --> 00:14:11.040]  那裡他不是說
[00:14:11.040 --> 00:14:13.040]  「這是天賦世界」
[00:14:13.040 --> 00:14:15.040]  「這是」不是說教會裡面
[00:14:15.040 --> 00:14:18.040]  整個世界都是屬於天賦上帝的
[00:14:18.040 --> 00:14:20.040]  不只是屬於教會
[00:14:20.040 --> 00:14:23.040]  並沒有壟斷了上帝
[00:14:23.040 --> 00:14:28.040]  另外一首歌叫做「一切美麗光明物」
[00:14:28.040 --> 00:14:30.040]  那首歌也是在說
[00:14:30.040 --> 00:14:34.040]  一切美麗的光明物都是來自上帝
[00:14:34.040 --> 00:14:38.040]  那些好像不是屬於上帝的人
[00:14:38.040 --> 00:14:40.040]  他們未信上帝
[00:14:40.040 --> 00:14:44.040]  他們可能仍然是屬於其他宗教裡面的人
[00:14:44.040 --> 00:14:46.040]  或者總之他對著基督教
[00:14:46.040 --> 00:14:48.040]  他就覺得很抗拒的人
[00:14:48.040 --> 00:14:49.040]  他們都是屬於上帝
[00:14:49.040 --> 00:14:51.040]  在他們的生命當中
[00:14:51.040 --> 00:14:53.040]  有的真理、有的美善等等
[00:14:53.040 --> 00:14:55.040]  是屬於上帝的
[00:14:55.040 --> 00:14:58.040]  所以上帝可以在他們那裡當中
[00:14:58.040 --> 00:15:00.040]  這樣的信念
[00:15:00.040 --> 00:15:04.040]  在我們的傳福音的行動當中
[00:15:04.040 --> 00:15:06.040]  是非常非常重要
