
[00:00:00.000 --> 00:00:03.000]  今天和大家分享的經文就是
[00:03:32.000 --> 00:03:35.000]  以色列人去看到的狀況
[00:03:35.000 --> 00:03:38.000]  我們在上帝就想到是洪水
[00:03:38.000 --> 00:03:40.000]  就是烈火
[00:03:40.000 --> 00:03:43.000]  上帝就是一個這樣的形象
[00:03:43.000 --> 00:03:45.000]  今天和大家看的經文
[00:03:45.000 --> 00:03:47.000]  在利未記
[00:03:47.000 --> 00:03:51.000]  如果大家一直都知道我去港島的習慣
[00:03:51.000 --> 00:03:54.000]  我們都會去看多一點上下文
[00:03:54.000 --> 00:03:59.000]  利未記第一章到第十章的經文內容的時間
[00:03:59.000 --> 00:04:01.000]  其實第一章到第七章
[00:04:01.000 --> 00:04:03.000]  就是說要獻祭
[00:04:03.000 --> 00:04:06.000]  裡面介紹獻祭的指示
[00:04:06.000 --> 00:04:07.000]  怎樣獻
[00:04:07.000 --> 00:04:09.000]  然後說五祭
[00:04:09.000 --> 00:04:14.000]  凡祭、數祭、平安祭、贖罪祭、贖顯祭
[00:04:14.000 --> 00:04:15.000]  裡面的內容
[00:04:15.000 --> 00:04:16.000]  怎樣做
[00:04:16.000 --> 00:04:19.000]  各樣很仔細的描述
[00:04:19.000 --> 00:04:24.000]  然後說祭司怎樣去處理這些祭物的指引
[00:04:24.000 --> 00:04:25.000]  然後一個小結
[00:04:25.000 --> 00:04:29.000]  就去完結了獻祭的律例
[00:04:29.000 --> 00:04:31.000]  然後去到第二個大段落
[00:04:31.000 --> 00:04:35.000]  就是說祭司的制度的設立
[00:04:35.000 --> 00:04:39.000]  第八章就是說阿倫和他的兒子去任命
[00:04:39.000 --> 00:04:41.000]  去任命之前
[00:04:41.000 --> 00:04:44.000]  就需要有一個自結的過程
[00:04:44.000 --> 00:04:46.000]  第八章就是說這件事
[00:04:46.000 --> 00:04:50.000]  第九章就是說為了祭司和眾民去獻祭
[00:04:50.000 --> 00:04:52.000]  然後去到第十章
[00:04:52.000 --> 00:04:54.000]  就是我們今天去港島的題目
[00:04:54.000 --> 00:04:58.000]  在裡面主要的經文
[00:04:58.000 --> 00:05:00.000]  我們有一個這樣的圖畫之後
[00:05:00.000 --> 00:05:02.000]  我們就會想
[00:05:02.000 --> 00:05:05.000]  為什麼要獻祭呢?
[00:05:05.000 --> 00:05:06.000]  如果在獻祭裡面
[00:05:06.000 --> 00:05:08.000]  你看回那些五祭
[00:05:08.000 --> 00:05:15.000]  其實是說和上帝的聯繫當中的赦免
[00:05:15.000 --> 00:05:17.000]  當中的罪
[00:05:17.000 --> 00:05:21.000]  我們知道上帝是神聖不可侵犯的
[00:05:21.000 --> 00:05:23.000]  所以我們來到上帝面前
[00:05:23.000 --> 00:05:25.000]  我們需要的為了我們的罪
[00:05:25.000 --> 00:05:27.000]  來求主赦免
[00:05:27.000 --> 00:05:29.000]  所以有贖罪祭和贖顯祭
[00:05:29.000 --> 00:05:32.000]  也有時候我們面對上帝的裡面
[00:05:32.000 --> 00:05:34.000]  我們會帶著感恩的心
[00:05:34.000 --> 00:05:37.000]  我們會感謝上帝的恩典
[00:05:37.000 --> 00:05:38.000]  上帝的賜予
[00:05:38.000 --> 00:05:40.000]  上帝的豐盛
[00:05:40.000 --> 00:05:44.000]  所以會有繁祭、平安祭、掃祭等等
[00:05:44.000 --> 00:05:47.000]  每一個的祭其實在表示
[00:05:47.000 --> 00:05:51.000]  我們人與上帝當中的接觸
[00:05:51.000 --> 00:05:53.000]  我們能夠藉著這些的祭
[00:05:53.000 --> 00:05:58.000]  讓我們和上帝重新建立友好的關係
[00:05:58.000 --> 00:06:02.000]  在第七章三十七節的經文裡
[00:06:02.000 --> 00:06:03.000]  他提到
[00:06:03.000 --> 00:06:10.000]  「這就是繁祭、掃祭、贖罪祭、贖顯祭和平安祭的條例
[00:06:10.000 --> 00:06:12.000]  並承接聖職的禮」
[00:06:12.000 --> 00:06:15.000]  這裡提到第七章三十七
[00:06:15.000 --> 00:06:17.000]  還有到三十八節
[00:06:17.000 --> 00:06:20.000]  他也在說已經交代了
[00:06:20.000 --> 00:06:22.000]  那五個祭怎樣去做
[00:06:22.000 --> 00:06:29.000]  聖職阿倫和他的兒子們
[00:06:29.000 --> 00:06:31.000]  他們要接續做祭司
[00:06:31.000 --> 00:06:34.000]  他們怎樣去就職的儀式
[00:06:34.000 --> 00:06:36.000]  裡面怎樣做已經說完了
[00:06:36.000 --> 00:06:38.000]  接著三十八節就說
[00:06:38.000 --> 00:06:41.000]  「都是耶華在西乃山所吩咐摩西的
[00:06:41.000 --> 00:06:48.000]  就是他在西乃曠野吩咐以色列人獻供物給耶華之日所說的」
[00:06:48.000 --> 00:06:52.000]  這裡已經交代了
[00:06:52.000 --> 00:06:56.000]  為什麼要說得這麼清楚仔細
[00:06:56.000 --> 00:06:58.000]  因為要讓他們去執行
[00:06:58.000 --> 00:07:00.000]  也在裡面說
[00:07:00.000 --> 00:07:06.000]  這一份的執行是完全跟隨耶華在西乃山所吩咐的
[00:07:06.000 --> 00:07:08.000]  他們記得那時候怎樣的吩咐
[00:07:08.000 --> 00:07:11.000]  他們現在就是這樣去執行
[00:07:11.000 --> 00:07:16.000]  接著了解到五個祭怎樣去做
[00:07:16.000 --> 00:07:19.000]  然後第八章就開始說
[00:07:19.000 --> 00:07:24.000]  祭司們即是阿倫和他的兒子們
[00:07:24.000 --> 00:07:28.000]  怎樣去預備就職禮
[00:07:46.000 --> 00:07:48.000]  第三節
[00:07:48.000 --> 00:07:51.000]  「又召聚會眾到會幕門口
[00:07:51.000 --> 00:07:54.000]  摩西就照著耶華所吩咐的行了
[00:07:54.000 --> 00:07:58.000]  於是會眾聚集在會幕門口
[00:07:58.000 --> 00:08:01.000]  摩西告訴會眾說
[00:08:01.000 --> 00:08:05.000]  這就是耶華所吩咐當行的事」
[00:08:05.000 --> 00:08:11.000]  這裡說到祭司們怎樣去自結
[00:08:11.000 --> 00:08:16.000]  祭司們首先要好好地在上帝面前
[00:08:16.000 --> 00:08:18.000]  有一個自結的儀式
[00:08:18.000 --> 00:08:20.000]  所以他們也要去獻祭
[00:08:20.000 --> 00:08:22.000]  這裡說得很清楚
[00:08:22.000 --> 00:08:24.000]  摩西告訴會眾說
[00:08:24.000 --> 00:08:26.000]  這是耶華所吩咐的
[00:08:26.000 --> 00:08:31.000]  在整個祭司預備他們自己自結的行動裡面
[00:08:31.000 --> 00:08:34.000]  會眾也看在眼內
[00:08:34.000 --> 00:08:37.000]  因為他也召聚會眾在會幕裡面
[00:08:37.000 --> 00:08:40.000]  來看著整個自結的過程
[00:08:40.000 --> 00:08:45.000]  第三節說到
[00:08:45.000 --> 00:08:47.000]  「你們七天不可出會幕的門
[00:08:47.000 --> 00:08:50.000]  等到你們承接聖職的日子滿了
[00:08:50.000 --> 00:08:56.000]  因為主叫你們七天承接聖職」
[00:08:56.000 --> 00:08:58.000]  三十四節說到
[00:08:58.000 --> 00:09:01.000]  「將今天所行的都是耶華吩咐行的
[00:09:01.000 --> 00:09:03.000]  為你們贖罪」
[00:09:03.000 --> 00:09:07.000]  這裡說到他們要這樣執行
[00:09:07.000 --> 00:09:11.000]  是上帝耶華所吩咐的
[00:09:11.000 --> 00:09:13.000]  他們很乖
[00:09:13.000 --> 00:09:17.000]  「七天你們要晝夜住在會幕門口
[00:09:17.000 --> 00:09:19.000]  遵守耶華的吩咐
[00:09:19.000 --> 00:09:21.000]  免得你們死亡
[00:09:21.000 --> 00:09:25.000]  因為所吩咐我的就是這樣」
[00:09:25.000 --> 00:09:27.000]  第三十六節說到
[00:09:27.000 --> 00:09:31.000]  「於是亞倫和他的兒子恆了耶華
[00:09:31.000 --> 00:09:34.000]  藉著摩西所吩咐的一切事」
[00:09:34.000 --> 00:09:37.000]  你會發覺在整個過程裡面
[00:09:37.000 --> 00:09:41.000]  我們從第七章第八章裡面看到
[00:09:41.000 --> 00:09:44.000]  無論是憲制裡面的內容
[00:09:44.000 --> 00:09:48.000]  跟著祭司們他們的聖職的預備
[00:09:48.000 --> 00:09:51.000]  那七天的自結的行動
[00:09:51.000 --> 00:09:54.000]  所有事情都很順利的
[00:09:54.000 --> 00:09:57.000]  全部都是在講上帝的吩咐
[00:09:57.000 --> 00:10:01.000]  然後去到二十四節說到
[00:10:01.000 --> 00:10:05.000]  「亞倫向百姓舉手為他們祝福
[00:10:05.000 --> 00:10:07.000]  他獻了贖罪祭
[00:10:07.000 --> 00:10:10.000]  繁祭平安祭就下來了」
[00:10:10.000 --> 00:10:15.000]  現在完成了祭司的潔淨禮
[00:10:15.000 --> 00:10:20.000]  現在開始亞倫已經是一個祭司的身份
[00:10:20.000 --> 00:10:25.000]  他要為會眾來做贖罪祭
[00:10:25.000 --> 00:10:27.000]  平安祭和繁祭
[00:10:27.000 --> 00:10:30.000]  然後去到二十三節說到
[00:10:30.000 --> 00:10:32.000]  「摩西亞倫進入了會幕
[00:10:32.000 --> 00:10:34.000]  又出來為百姓祝福
[00:10:34.000 --> 00:10:38.000]  耶華的榮光就向眾民顯現」
[00:10:38.000 --> 00:10:42.000]  你會發覺是很光榮的狀況
[00:10:42.000 --> 00:10:44.000]  「甚至去到二十四節
[00:10:44.000 --> 00:10:46.000]  有火從耶華面前出來
[00:10:46.000 --> 00:10:50.000]  再彈上燒盡繁祭和支柔
[00:10:50.000 --> 00:10:52.000]  眾民一見就都歡呼
[00:10:52.000 --> 00:10:54.000]  俯伏在地」
[00:10:54.000 --> 00:10:57.000]  在整個經文段落裡
[00:10:57.000 --> 00:10:59.000]  要跟大家看這麼多經文
[00:10:59.000 --> 00:11:03.000]  在一路去做所有的儀式
[00:11:03.000 --> 00:11:05.000]  所有的獻祭
[00:11:05.000 --> 00:11:06.000]  所有的內容
[00:11:06.000 --> 00:11:08.000]  都是耶華所吩咐
[00:11:08.000 --> 00:11:10.000]  而他們願意這樣去做
[00:11:10.000 --> 00:11:13.000]  接著去到一個高潮位
[00:11:13.000 --> 00:11:17.000]  他們所獻的所有的祭身
[00:11:17.000 --> 00:11:18.000]  擺在壇上
[00:11:18.000 --> 00:11:20.000]  竟然是上帝
[00:11:20.000 --> 00:11:23.000]  有火在上帝裡面走出來
[00:11:23.000 --> 00:11:26.000]  燒盡這一切的祭身
[00:11:26.000 --> 00:11:28.000]  所以眾人都知道
[00:11:28.000 --> 00:11:32.000]  上帝月立他們所獻上
[00:11:32.000 --> 00:11:35.000]  在經文這一段時間
[00:11:35.000 --> 00:11:38.000]  我們發覺好像一切都很順利
[00:11:38.000 --> 00:11:40.000]  一切都平安
[00:11:40.000 --> 00:11:42.000]  甚至他們親眼見到
[00:11:42.000 --> 00:11:46.000]  上帝月立他們所獻的祭物
[00:11:46.000 --> 00:11:49.000]  不過正所謂好景不常
[00:11:49.000 --> 00:11:52.000]  很多時候我們一些的景況
[00:11:52.000 --> 00:11:54.000]  我們都不會維持得這麼理想
[00:11:54.000 --> 00:11:56.000]  這麼久這麼好
[00:11:56.000 --> 00:11:58.000]  在第十章裡面
[00:11:58.000 --> 00:12:02.000]  接著接手就出現一個很大的問題
[00:12:02.000 --> 00:12:05.000]  十章一節和二節裡面這樣說
[00:12:05.000 --> 00:12:20.000]  這裡說得很清楚
[00:12:20.000 --> 00:12:22.000]  阿倫的兩個兒子
[00:12:22.000 --> 00:12:26.000]  阿拉達和阿比胡他們都是祭司
[00:12:26.000 --> 00:12:30.000]  他們都去完成了七天的祭司
[00:12:30.000 --> 00:12:33.000]  自結的禮儀
[00:12:33.000 --> 00:12:36.000]  他們正式的就職
[00:12:36.000 --> 00:12:38.000]  但是就職的時間
[00:12:38.000 --> 00:12:40.000]  他們獻上梵火
[00:12:40.000 --> 00:12:42.000]  梵火這個字
[00:12:42.000 --> 00:12:46.000]  在聖經裡面只有出現這一次
[00:12:46.000 --> 00:12:48.000]  所以我們很難去參考
[00:12:48.000 --> 00:12:50.000]  什麼叫做獻梵火
[00:12:50.000 --> 00:12:52.000]  怎樣獻法怎樣搞
[00:12:52.000 --> 00:12:53.000]  我們不知道
[00:12:53.000 --> 00:12:55.000]  不過我們很清楚
[00:12:55.000 --> 00:12:56.000]  經文裡面說
[00:12:56.000 --> 00:13:03.000]  這裡提醒我們一個很重要
[00:13:03.000 --> 00:13:05.000]  也有一個很破格的狀況
[00:13:05.000 --> 00:13:08.000]  之前裡面用了很多的章節
[00:13:08.000 --> 00:13:12.000]  說上帝怎樣吩咐他們怎樣去進行
[00:13:12.000 --> 00:13:14.000]  但是去到第十章
[00:13:14.000 --> 00:13:18.000]  這兩個剛剛就職的新的祭司
[00:13:18.000 --> 00:13:22.000]  他們就這樣來違反上帝的心意
[00:13:22.000 --> 00:13:25.000]  就是上帝沒有吩咐
[00:13:25.000 --> 00:13:28.000]  接著去到第二節裡面
[00:13:28.000 --> 00:13:30.000]  就有火從耶華面前出來
[00:13:30.000 --> 00:13:32.000]  把他們消滅
[00:13:32.000 --> 00:13:35.000]  他們就死在耶華面前
[00:13:35.000 --> 00:13:40.000]  如果大家有留意當中的字眼
[00:13:40.000 --> 00:13:45.000]  之前以色人他們去獻祭的時間
[00:13:45.000 --> 00:13:49.000]  上帝用一樣的字眼來表示
[00:13:49.000 --> 00:13:52.000]  就有火從耶華面前出來
[00:13:52.000 --> 00:13:55.000]  不過之前是說他們所獻祭
[00:13:55.000 --> 00:13:57.000]  上帝月立
[00:13:57.000 --> 00:14:00.000]  來去消滅
[00:14:00.000 --> 00:14:02.000]  但這次是說要消滅的
[00:14:02.000 --> 00:14:06.000]  是這兩個新任的祭司
[00:14:06.000 --> 00:14:08.000]  剛剛上任
[00:14:08.000 --> 00:14:11.000]  上帝就在那裡來懲罰他們
[00:14:11.000 --> 00:14:15.000]  所以我們看到月立和懲罰
[00:14:15.000 --> 00:14:17.000]  上帝可以用火
[00:14:17.000 --> 00:14:24.000]  來表示祂對子民獻上的喜悅
[00:14:24.000 --> 00:14:29.000]  但也可以用火來表示上帝的懲罰
[00:14:29.000 --> 00:14:33.000]  分別就是我們有沒有跟從上帝的吩咐
[00:14:33.000 --> 00:14:35.000]  還是自把自為
[00:14:35.000 --> 00:14:40.000]  有時候我們會去想
[00:14:40.000 --> 00:14:42.000]  在我們信主的歷程
[00:14:42.000 --> 00:14:44.000]  在我們去侍奉主的歷程
[00:14:44.000 --> 00:14:47.000]  很多跟隨上帝的歷程裡面
[00:14:47.000 --> 00:14:51.000]  我們會不會很多時候都會違反這個狀況呢?
[00:14:51.000 --> 00:14:54.000]  上帝有沒有所吩咐
[00:14:54.000 --> 00:14:56.000]  還是我們自把自為
[00:14:56.000 --> 00:14:59.000]  覺得有些事應該要去這樣做
[00:14:59.000 --> 00:15:02.000]  發生一個這麼大的事情
[00:15:02.000 --> 00:15:05.000]  剛剛就職
[00:15:05.000 --> 00:15:07.000]  所有的會眾看在眼內
[00:15:07.000 --> 00:15:11.000]  看到這兩個新任的祭司
[00:15:11.000 --> 00:15:14.000]  亞倫的兩個親生兒子
[00:15:14.000 --> 00:15:18.000]  就這樣被上帝燒死的時間
[00:15:18.000 --> 00:15:20.000]  摩西怎麼回應呢?
[00:15:20.000 --> 00:15:22.000]  亞倫又怎麼回應呢?
[00:15:22.000 --> 00:15:25.000]  亞倫是親眼見著
[00:15:25.000 --> 00:15:27.000]  他們兩個的親生兒子
[00:15:27.000 --> 00:15:30.000]  就被上帝這樣去擊殺
[00:15:30.000 --> 00:15:33.000]  摩西就馬上跟亞倫說
[00:15:33.000 --> 00:15:39.000]  「這是耶華所說 我在親近我的人中要顯為聖
[00:15:39.000 --> 00:15:42.000]  在眾民面前我要得榮耀」
[00:15:42.000 --> 00:15:46.000]  亞倫就默默不言
[00:15:46.000 --> 00:15:50.000]  摩西在這一刻跟亞倫說
[00:15:50.000 --> 00:15:53.000]  上帝在我們親近祂的人
[00:15:53.000 --> 00:15:54.000]  什麼叫親近祂的人呢?
[00:15:54.000 --> 00:15:57.000]  就是指所有侍奉者
[00:15:57.000 --> 00:16:01.000]  這個侍奉者不是單單只是指一些祭司
[00:16:01.000 --> 00:16:03.000]  我們每一個在新約裏面
[00:16:03.000 --> 00:16:05.000]  我們知道眾人皆祭司
[00:16:05.000 --> 00:16:07.000]  我們每一個信徒
[00:16:07.000 --> 00:16:09.000]  我們都是親近上帝的人
[00:16:09.000 --> 00:16:11.000]  我們都是侍奉者
[00:16:11.000 --> 00:16:12.000]  上帝說得很清楚
[00:16:12.000 --> 00:16:16.000]  要在侍奉者裏面要顯為聖
[00:16:16.000 --> 00:16:19.000]  「聖在」或者「神聖」這個字
[00:16:19.000 --> 00:16:24.000]  在《悟經》裏面很清楚地說要分別為聖
[00:16:24.000 --> 00:16:27.000]  分別為聖就是有些東西是特意要分開出來的
[00:16:27.000 --> 00:16:29.000]  跟其他東西是不同的
[00:16:29.000 --> 00:16:31.000]  不過分別出來的東西
[00:16:31.000 --> 00:16:34.000]  是特意這樣歸給上帝的
[00:16:34.000 --> 00:16:36.000]  因為上帝配得的
[00:16:36.000 --> 00:16:38.000]  就好像現在大家去崇拜
[00:16:38.000 --> 00:16:42.000]  我們將某一個時段歸給上帝
[00:16:42.000 --> 00:16:44.000]  我們專心地去敬拜上帝
[00:16:44.000 --> 00:16:48.000]  這個就是我們所說的分別為聖去獻情
[00:16:48.000 --> 00:16:50.000]  其實我們也在參與這個侍奉
[00:16:50.000 --> 00:16:54.000]  我們也是尊敬上帝為聖
[00:16:54.000 --> 00:16:59.000]  在中文裏面上帝是要得榮耀
[00:16:59.000 --> 00:17:03.000]  我們再次思想
[00:17:03.000 --> 00:17:06.000]  無論我們的侍奉還是敬拜
[00:17:06.000 --> 00:17:08.000]  你知道在聖經裏面
[00:17:08.000 --> 00:17:11.000]  侍奉和敬拜都是同一隻字
[00:17:11.000 --> 00:17:14.000]  我們的侍奉或者敬拜
[00:17:14.000 --> 00:17:18.000]  我們有沒有很好的讓上帝得榮耀呢?
[00:17:18.000 --> 00:17:21.000]  還是在整個的敬拜或者是侍奉裏面
[00:17:21.000 --> 00:17:24.000]  我們會想了很多東西
[00:17:24.000 --> 00:17:26.000]  在牧者裏面叫你去侍奉
[00:17:26.000 --> 00:17:29.000]  又或者我們現在迫於無奈
[00:17:29.000 --> 00:17:32.000]  在家裏面去家中去崇拜
[00:17:32.000 --> 00:17:34.000]  我們有很多事情會發生
[00:17:34.000 --> 00:17:37.000]  我們有很多事情會想到
[00:17:37.000 --> 00:17:38.000]  包括什麼呢?
[00:17:38.000 --> 00:17:39.000]  我們會想著
[00:17:39.000 --> 00:17:42.000]  侍奉就是盡力而為
[00:17:42.000 --> 00:17:44.000]  牧者叫我這樣做
[00:17:44.000 --> 00:17:46.000]  那我就做了
[00:17:46.000 --> 00:17:48.000]  又或者我們有時候會覺得
[00:17:48.000 --> 00:17:50.000]  侍奉是怎樣呢?
[00:17:50.000 --> 00:17:52.000]  我們會想挾插到
[00:17:52.000 --> 00:17:54.000]  牧者已經這麼慘了
[00:17:54.000 --> 00:17:55.000]  這麼辛苦
[00:17:55.000 --> 00:17:57.000]  幫一下你吧
[00:17:57.000 --> 00:17:59.000]  很多個「囉」字
[00:17:59.000 --> 00:18:02.000]  去幫幫忙吧
[00:18:02.000 --> 00:18:05.000]  有時候我們的侍奉是隨心所慶的
[00:18:05.000 --> 00:18:08.000]  有時候我們的內心喜歡這樣做
[00:18:08.000 --> 00:18:10.000]  覺得這樣會好一點
[00:18:10.000 --> 00:18:12.000]  這樣彈琴會好一點
[00:18:12.000 --> 00:18:16.000]  這樣去侍奉他們就會好一點
[00:18:16.000 --> 00:18:19.000]  有時候會按照我們自己的心意
[00:18:19.000 --> 00:18:21.000]  又或者我們會覺得
[00:18:21.000 --> 00:18:23.000]  完成了就算了
[00:18:23.000 --> 00:18:25.000]  快點搞定它吧
[00:18:25.000 --> 00:18:27.000]  牧者叫我們要這樣做
[00:18:27.000 --> 00:18:31.000]  我們就面對它就算了
[00:18:31.000 --> 00:18:33.000]  如果我們看回今天的經文裏面
[00:18:33.000 --> 00:18:35.000]  我們就知道
[00:18:35.000 --> 00:18:37.000]  原來這些侍奉的心態
[00:18:37.000 --> 00:18:39.000]  或者敬拜上帝的心態
[00:18:39.000 --> 00:18:42.000]  我們都會出現很高大的問題
[00:18:42.000 --> 00:18:45.000]  這些不是耶和華所吩咐的
[00:18:45.000 --> 00:18:47.000]  我們參與崇拜
[00:18:47.000 --> 00:18:49.000]  在網上也好
[00:18:49.000 --> 00:18:50.000]  實體也好
[00:18:50.000 --> 00:18:53.000]  我們是否盡力而為就算了呢?
[00:18:53.000 --> 00:18:55.000]  我們會不會因為
[00:18:55.000 --> 00:18:57.000]  我們現在敬拜的地方
[00:18:57.000 --> 00:19:00.000]  在家裏有很多的限制
[00:19:00.000 --> 00:19:02.000]  不是那麼舒服
[00:19:02.000 --> 00:19:04.000]  我們就去自我選擇地
[00:19:04.000 --> 00:19:07.000]  我還是不崇拜了
[00:19:07.000 --> 00:19:09.000]  我們一直等到有實體
[00:19:09.000 --> 00:19:11.000]  我才去崇拜
[00:19:11.000 --> 00:19:13.000]  弟兄姊妹
[00:19:13.000 --> 00:19:14.000]  分別為性
[00:19:14.000 --> 00:19:15.000]  我們敬拜上帝
[00:19:15.000 --> 00:19:17.000]  這段時間是屬於上帝
[00:19:17.000 --> 00:19:18.000]  就是屬於上帝
[00:19:18.000 --> 00:19:20.000]  無論那段時間
[00:19:20.000 --> 00:19:22.000]  是在教會的禮堂裏面
[00:19:22.000 --> 00:19:24.000]  還是在我們的家中
[00:19:24.000 --> 00:19:26.000]  這都是屬於上帝的時間
[00:19:26.000 --> 00:19:29.000]  不是我們隨心所興
[00:19:29.000 --> 00:19:32.000]  不是我們去做了就算了
[00:19:32.000 --> 00:19:34.000]  而是我們有沒有一個
[00:19:34.000 --> 00:19:36.000]  恭敬上帝的心
[00:19:36.000 --> 00:19:38.000]  所以我們很重要
[00:19:38.000 --> 00:19:39.000]  裏面提醒我們
[00:19:39.000 --> 00:19:41.000]  無論在任何的處所
[00:19:41.000 --> 00:19:43.000]  現在這個字很重要
[00:19:43.000 --> 00:19:45.000]  無論在任何的處所
[00:19:45.000 --> 00:19:47.000]  環境或際遇裏面
[00:19:47.000 --> 00:19:49.000]  我們都要有很好的思想
[00:19:49.000 --> 00:19:51.000]  面對恩主的吩咐
[00:19:51.000 --> 00:19:54.000]  我們當傳一個敬畏的心去面對
[00:19:54.000 --> 00:19:56.000]  弟兄姊妹
[00:19:56.000 --> 00:19:57.000]  在任何的境況
[00:19:57.000 --> 00:19:59.000]  我們都可以敬拜上帝
[00:19:59.000 --> 00:20:03.000]  縱然現在教會被關閉
[00:20:03.000 --> 00:20:06.000]  但是不代表我們敬拜上帝的心
[00:20:06.000 --> 00:20:09.000]  我們去傳一個敬畏的心
