
[00:00:00.000 --> 00:00:03.080]  我想大家都知道當你去打一場球的時候
[00:01:44.580 --> 00:01:46.280]  《仕途行傳》第6章第一節這樣說
[00:01:46.280 --> 00:01:48.080]  那些日子門徒增多
[00:01:48.080 --> 00:01:50.080]  這裡說的是耶路撒冷初期的教會
[00:01:50.080 --> 00:01:52.380]  門徒增多了 增多到一個地步
[00:01:52.380 --> 00:01:55.980]  是其中有一些寡婦被忽略了
[00:01:55.980 --> 00:01:58.380]  他說的是辭位的工作
[00:01:58.380 --> 00:02:00.580]  教會一開始就有辭位的工作
[00:02:00.580 --> 00:02:02.480]  但是有一些寡婦被忽略了
[00:02:02.480 --> 00:02:08.780]  於是當時的領導人彼得約翰
[00:02:08.780 --> 00:02:09.780]  他們說什麼呢
[00:02:09.780 --> 00:02:10.780]  所以弟兄們
[00:02:10.780 --> 00:02:14.780]  當從你們中間選出七個有好名聲的
[00:02:14.780 --> 00:02:17.780]  滿有聖靈和智慧
[00:02:17.780 --> 00:02:22.080]  我們派他們管理者士管理什麼
[00:02:22.080 --> 00:02:24.680]  那個辭位的事情
[00:02:24.680 --> 00:02:27.280]  至於我們這些使徒
[00:02:27.280 --> 00:02:30.880]  我們要專注的去祈禱
[00:02:30.880 --> 00:02:33.080]  做傳道的侍奉
[00:02:33.080 --> 00:02:34.880]  傳道更好的翻譯是
[00:02:34.880 --> 00:02:36.280]  Ministry of the Word
[00:02:36.280 --> 00:02:38.280]  是話語的侍奉
[00:02:38.280 --> 00:02:42.280]  所以你看到初期教會那種分工
[00:02:42.280 --> 00:02:43.780]  很美麗的
[00:02:43.780 --> 00:02:47.680]  使徒說他們要專注做祈禱
[00:02:47.680 --> 00:02:48.780]  傳道的工作
[00:02:48.780 --> 00:02:52.580]  而另外有七個人
[00:02:52.580 --> 00:02:58.080]  他們就充當了管理辭位的工作
[00:02:58.080 --> 00:02:59.680]  但是如果你熟悉《時代行傳》
[00:02:59.680 --> 00:03:02.980]  你知道這七個人不是小事
[00:03:02.980 --> 00:03:06.680]  這七個人都是充滿領導才華的
[00:03:06.680 --> 00:03:07.580]  甚至可以這麼說
[00:03:07.580 --> 00:03:10.180]  這七個人都熟讀聖經
[00:03:10.180 --> 00:03:11.680]  可以講道
[00:03:11.680 --> 00:03:12.680]  可以傳道的人
[00:03:12.680 --> 00:03:18.280]  但是他們居然願意去做跟隨的工作
[00:03:18.280 --> 00:03:23.880]  你想想那種謙卑是多偉大的事情
[00:03:23.880 --> 00:03:25.380]  當我想到初期的教會
[00:03:25.380 --> 00:03:27.380]  當我想到使徒行傳的教會
[00:03:27.380 --> 00:03:29.980]  當我想到他們怎樣
[00:03:29.980 --> 00:03:33.480]  彼此擔任他們自己不同的崗位
[00:03:33.480 --> 00:03:35.780]  去馴服領導等等的時候
[00:03:35.780 --> 00:03:38.580]  我想到初期教會
[00:03:38.580 --> 00:03:44.180]  真的對我們今天有很大的挑戰
[00:03:44.180 --> 00:03:46.180]  他們那個教會
[00:03:46.180 --> 00:03:47.980]  他們那個恩典的肢體
[00:03:47.980 --> 00:03:52.780]  他們那種心意更生而變化
[00:03:52.780 --> 00:03:58.080]  是直接挑戰今天我們教會裏面的言與行
[00:03:58.080 --> 00:04:01.180]  我想到四個主要的挑戰
[00:04:01.180 --> 00:04:04.080]  兩個是關於他們聖言的帶領
[00:04:04.080 --> 00:04:10.080]  還有兩個是關於他們詞彙的事工
[00:04:10.080 --> 00:04:10.880]  我想和你分享
[00:04:10.880 --> 00:04:12.680]  第一
[00:04:12.680 --> 00:04:13.780]  平凡如敷
[00:04:13.780 --> 00:04:14.580]  真道大靈
[00:04:14.580 --> 00:04:17.080]  有沒有想過
[00:04:17.080 --> 00:04:18.880]  這是一個很shocking
[00:04:18.880 --> 00:04:20.280]  不可思議的事情
[00:04:20.280 --> 00:04:23.580]  就是在耶路撒冷初期的教會的領袖
[00:04:23.580 --> 00:04:26.280]  竟然是兩個如敷
[00:04:26.280 --> 00:04:27.180]  是彼得和約翰
[00:04:27.180 --> 00:04:28.480]  你今天可不可以想像
[00:04:28.480 --> 00:04:31.580]  我們會請一個如敷回來做牧師
[00:04:31.580 --> 00:04:33.480]  你可不可以想像一個大公司
[00:04:33.480 --> 00:04:35.780]  去找一個從來沒有上過學的人
[00:04:35.780 --> 00:04:38.680]  做他們的CEO
[00:04:38.680 --> 00:04:41.380]  很難以想像的
[00:04:41.380 --> 00:04:42.480]  但我不是說
[00:04:42.480 --> 00:04:44.380]  我們今天應該找一個如敷來做
[00:04:44.380 --> 00:04:45.780]  我們就夠屬靈了
[00:04:45.780 --> 00:04:46.180]  不是
[00:04:46.180 --> 00:04:48.780]  這個叫做愚蠢
[00:04:48.780 --> 00:04:50.080]  這兩個如敷
[00:04:50.080 --> 00:04:51.980]  如果你仔細去看的時候
[00:04:51.980 --> 00:04:55.380]  他不是普通的如敷
[00:04:55.380 --> 00:04:57.080]  這兩個如敷
[00:04:57.080 --> 00:05:02.080]  帶著屬天的恩賜與呼召
[00:05:02.080 --> 00:05:05.980]  所以他們是初期教會的領袖
[00:05:05.980 --> 00:05:07.980]  但他們願意帶領
[00:05:07.980 --> 00:05:11.880]  都要有人願意服他們去跟從
[00:05:11.880 --> 00:05:14.780]  這是很美麗的一件事
[00:05:14.780 --> 00:05:17.880]  因為如果你記得剛才我們讀的聖經
[00:05:17.880 --> 00:05:20.280]  當上帝的話興旺起來的時候
[00:05:20.280 --> 00:05:21.980]  當中有很多人信了
[00:05:21.980 --> 00:05:24.580]  包括很多祭司
[00:05:24.580 --> 00:05:25.480]  你想想
[00:05:25.480 --> 00:05:26.580]  祭司的一生
[00:05:26.580 --> 00:05:28.880]  和彼得、約翰、如敷的出生
[00:05:28.880 --> 00:05:31.480]  是剛剛好完全相對的
[00:05:31.480 --> 00:05:33.480]  而這班祭司
[00:05:33.480 --> 00:05:35.980]  熟讀舊約的祭司
[00:05:35.980 --> 00:05:39.380]  竟然願意甘心馴服於
[00:05:39.380 --> 00:05:42.980]  彼得、約翰的帶領
[00:05:42.980 --> 00:05:46.780]  當然彼得、約翰是很不平凡的如敷
[00:05:46.780 --> 00:05:47.780]  你怎麼知道
[00:05:47.780 --> 00:05:49.180]  你看看彼得前書
[00:05:49.180 --> 00:05:50.580]  你看看彼得後書
[00:05:50.580 --> 00:05:51.980]  你看看約翰福音
[00:05:51.980 --> 00:05:53.280]  你看看啟示錄
[00:05:53.280 --> 00:05:57.480]  你會發覺這兩個如敷不是普通的如敷
[00:05:57.480 --> 00:06:02.280]  他們真是有屬天來的恩賜
[00:06:02.280 --> 00:06:03.680]  他們為什麼可以做領袖
[00:06:03.680 --> 00:06:06.180]  因為很明顯上帝呼召了他們
[00:06:06.180 --> 00:06:08.480]  他有話語上的恩賜
[00:06:08.480 --> 00:06:09.980]  我覺得這件事非常重要
[00:06:09.980 --> 00:06:11.580]  因為今天的教會
[00:06:11.580 --> 00:06:12.780]  今天香港的教會也好
[00:06:12.780 --> 00:06:13.880]  外國的教會也好
[00:06:13.880 --> 00:06:18.780]  已經失去了這個話語恩賜的理念
[00:06:18.780 --> 00:06:21.180]  很多時候當我們請傳道人的時候
[00:06:21.180 --> 00:06:23.780]  當我們請一個牧師的時候
[00:06:23.780 --> 00:06:27.080]  我們看看這個牧師有沒有搞活動的經驗
[00:06:27.080 --> 00:06:31.480]  我們看看這個牧師有沒有人事行政管理的經驗等等
[00:06:31.480 --> 00:06:35.280]  我記得十幾年前我在美國去找工作的時候
[00:06:35.280 --> 00:06:38.080]  有一個牧師他看到我的履歷
[00:06:38.080 --> 00:06:38.980]  他就說好啊
[00:06:38.980 --> 00:06:41.180]  你以前做行政的、做管理的
[00:06:41.180 --> 00:06:41.480]  好啊
[00:06:41.480 --> 00:06:42.780]  我們很需要這些人
[00:06:42.780 --> 00:06:44.480]  他說現在教我們最需要兩種人
[00:06:44.480 --> 00:06:45.880]  一種搞音樂的
[00:06:45.880 --> 00:06:47.680]  一個搞行政的
[00:06:47.680 --> 00:06:51.380]  我說神經病
[00:06:51.380 --> 00:06:54.980]  他從來不想一下我有沒有一個話語的恩賜
[00:06:54.980 --> 00:06:57.880]  我可不可以明白聖經、講解聖經
[00:06:57.880 --> 00:07:01.480]  他所想的是屬世的東西
[00:07:01.480 --> 00:07:02.680]  我們今天要反過來
[00:07:02.680 --> 00:07:05.880]  我們心意更生而變化
[00:07:05.880 --> 00:07:09.780]  我們要尋找上帝的話語
[00:07:09.780 --> 00:07:12.080]  唯有上帝的話語可以帶領我們教會前行
[00:07:12.080 --> 00:07:13.780]  第二個挑戰
[00:07:13.780 --> 00:07:16.480]  彼得·約翰
[00:07:16.480 --> 00:07:20.180]  他們主要的工作是教導聖經
[00:07:20.180 --> 00:07:21.880]  但是他們不是在神學院裡面
[00:07:21.880 --> 00:07:24.480]  一個班房裡面去教書
[00:07:24.480 --> 00:07:26.480]  他們不是在教會裡面很友善地
[00:07:26.480 --> 00:07:28.280]  給我們一些講座
[00:07:28.280 --> 00:07:32.380]  你發覺這兩個人是出生入死的
[00:07:32.380 --> 00:07:35.380]  如果有人幾十年前跟我說
[00:07:35.380 --> 00:07:38.080]  做牧師是用命來搏的
[00:07:38.080 --> 00:07:41.080]  我想我都想過了
[00:07:41.080 --> 00:07:43.680]  我只是打算打份office工而已
[00:07:43.680 --> 00:07:44.480]  坐一下office
[00:07:44.480 --> 00:07:45.780]  跟別人聊聊天
[00:07:45.780 --> 00:07:47.380]  講一下道
[00:07:47.380 --> 00:07:49.380]  寫一下paper
[00:07:49.380 --> 00:07:50.080]  不是的
[00:07:50.080 --> 00:07:54.480]  原來這個呼召是一個生命的呼召
[00:07:54.480 --> 00:07:57.180]  當我們今天去看一個人的時候
[00:07:57.180 --> 00:08:00.280]  我們要問這個人有沒有追求天國的生命
[00:08:00.280 --> 00:08:02.380]  我們要問我們的領導人
[00:08:02.380 --> 00:08:04.880]  有沒有一種對福音的熱誠
[00:08:04.880 --> 00:08:08.180]  甚至願意奉獎他們的生命
[00:08:08.180 --> 00:08:10.480]  或者你要記得J.I.Packer曾經說
[00:08:10.480 --> 00:08:12.780]  認識神的人
[00:08:12.780 --> 00:08:15.680]  我們不是要請一些認知神的人
[00:08:15.680 --> 00:08:17.580]  不是讀過神學
[00:08:17.580 --> 00:08:19.580]  有些學術背景
[00:08:19.580 --> 00:08:21.980]  考幾個A回來就算了
[00:08:21.980 --> 00:08:24.480]  我們要問這個人是不是認識上帝的人
[00:08:24.480 --> 00:08:28.180]  認識上帝的人為上帝有大能量
[00:08:28.180 --> 00:08:31.280]  認識上帝的人對上帝有偉大的思想
[00:08:31.280 --> 00:08:33.380]  認識上帝的人
[00:08:33.380 --> 00:08:35.980]  對上帝有無懼的勇氣
[00:08:35.980 --> 00:08:40.380]  認識上帝的人在他受難的時候
[00:08:40.380 --> 00:08:42.880]  對上帝有極大的滿足
[00:08:42.880 --> 00:08:44.680]  我們需要認識神的人
[00:08:44.680 --> 00:08:47.680]  我們需要認識神的人
[00:08:47.680 --> 00:08:51.680]  來帶領我們今天的教會
[00:08:51.680 --> 00:08:55.280]  如果這個是初期教會對我們今天
[00:08:55.280 --> 00:08:56.780]  目者的挑戰
[00:08:56.780 --> 00:09:00.380]  接下來下面那兩個就是初期教會
[00:09:00.380 --> 00:09:03.280]  對我們詞彙見證方面的挑戰
[00:09:03.280 --> 00:09:04.280]  第一
[00:09:04.280 --> 00:09:08.980]  你發覺他們的所謂詞彙
[00:09:08.980 --> 00:09:11.980]  不是世界所說的扶貧救藥
[00:09:11.980 --> 00:09:14.280]  這麼簡單給一點錢
[00:09:14.280 --> 00:09:16.780]  初期教會是凡物公用
[00:09:16.780 --> 00:09:19.880]  接著貧富同舟
[00:09:19.880 --> 00:09:21.680]  我想講這件事
[00:09:21.680 --> 00:09:23.880]  我們今天是很少見的
[00:09:23.880 --> 00:09:25.680]  或者是見不到的
[00:09:25.680 --> 00:09:27.680]  就是我們再沒有辦法
[00:09:27.680 --> 00:09:30.680]  有一群藍領白領的人
[00:09:30.680 --> 00:09:33.480]  在同一間教會裏面這樣聚集
[00:09:33.480 --> 00:09:34.980]  當然我們每一個教會裏面
[00:09:34.980 --> 00:09:37.580]  都有一些不同階層的人
[00:09:37.580 --> 00:09:39.380]  但是通常你一講
[00:09:39.380 --> 00:09:40.480]  我是哪間教會的時候
[00:09:40.480 --> 00:09:42.480]  那些人馬上會想
[00:09:42.480 --> 00:09:45.880]  你是那間中產教會的
[00:09:45.880 --> 00:09:49.080]  沒有人會說你是一個中產
[00:09:49.080 --> 00:09:50.580]  另外一個人要說
[00:09:50.580 --> 00:09:51.580]  我是哪間教會的
[00:09:51.580 --> 00:09:53.780]  哦那個是基層教會的
[00:09:53.780 --> 00:09:56.580]  我們將這些基層和中產
[00:09:56.580 --> 00:10:02.380]  甚至高檔的教會完全分裂了
[00:10:02.380 --> 00:10:06.080]  我們的福音只可以我們出一點點錢
[00:10:06.080 --> 00:10:07.180]  出一點點服務
[00:10:07.180 --> 00:10:08.780]  我們的福音不夠大
[00:10:08.780 --> 00:10:11.680]  沒有辦法包容所有的人在這裏
[00:10:11.680 --> 00:10:14.980]  貧富同舟
[00:10:14.980 --> 00:10:17.380]  當你去看《新約聖經》的時候
[00:10:17.380 --> 00:10:18.780]  你會發覺很有趣的
[00:10:18.780 --> 00:10:20.780]  《新約聖經》裏面有很多本書信
[00:10:20.780 --> 00:10:21.980]  去到某個程度
[00:10:21.980 --> 00:10:23.880]  作者會在那裏罵他們
[00:10:23.880 --> 00:10:27.080]  貧富中間的一些摩擦
[00:10:27.080 --> 00:10:27.980]  我們通常會看到
[00:10:27.980 --> 00:10:29.180]  他們多差勁
[00:10:29.180 --> 00:10:30.380]  多不多教會
[00:10:30.380 --> 00:10:32.580]  講聖餐的風波的時候
[00:10:32.580 --> 00:10:33.980]  其實就是有錢沒錢的人
[00:10:33.980 --> 00:10:35.280]  在同一裏吃
[00:10:35.280 --> 00:10:36.980]  一個有錢人吃一個大餐
[00:10:36.980 --> 00:10:39.480]  沒錢的人就很沒東西吃
[00:10:39.480 --> 00:10:41.380]  於是保羅在那裏罵
[00:10:41.380 --> 00:10:43.580]  我們看到那些教會在那裏批評
[00:10:43.580 --> 00:10:45.180]  我們就會在那裏批評多不多教會
[00:10:45.180 --> 00:10:47.180]  大家有沒有想過
[00:10:47.180 --> 00:10:49.980]  多不多教會的有錢人和沒錢人
[00:10:49.980 --> 00:10:51.880]  竟然是同桌吃飯的
[00:10:51.880 --> 00:10:53.380]  同一間教會的
[00:10:53.380 --> 00:10:54.980]  如果多不多教會
[00:10:54.980 --> 00:10:56.580]  變成今天香港的教會
[00:10:56.580 --> 00:10:58.580]  早就分裂了
[00:10:58.580 --> 00:11:00.580]  一個叫中產教會
[00:11:00.580 --> 00:11:04.180]  另外一個叫做普通的藍領的教會
[00:11:04.180 --> 00:11:05.780]  基層的教會
[00:11:05.780 --> 00:11:10.780]  我們今天沒有有錢和沒錢的衝突
[00:11:10.780 --> 00:11:11.780]  為什麼
[00:11:11.780 --> 00:11:15.180]  因為早就分裂了
[00:11:15.180 --> 00:11:17.380]  初期教會給我們一個很大的挑戰
[00:11:17.380 --> 00:11:19.980]  無論他們當中的分歧有多大
[00:11:19.980 --> 00:11:27.580]  他們竟然決定一起同舟共濟
[00:11:27.580 --> 00:11:29.380]  最後一個挑戰
[00:11:29.380 --> 00:11:30.780]  更偉大的挑戰
[00:11:30.780 --> 00:11:33.180]  初期教會的執事
[00:11:33.180 --> 00:11:35.580]  你想想第一代那七個執事
[00:11:35.580 --> 00:11:36.780]  壯膽的執事
[00:11:36.780 --> 00:11:37.380]  聖靈充滿
[00:11:37.380 --> 00:11:38.580]  真的聖靈充滿
[00:11:38.580 --> 00:11:39.980]  我不知道我們今天這裏
[00:11:39.980 --> 00:11:44.180]  怎麼選擇執事的執委
[00:11:44.180 --> 00:11:45.980]  初期教會的執事
[00:11:45.980 --> 00:11:49.180]  不單止是可以做管理
[00:11:49.180 --> 00:11:50.180]  辭位的工作
[00:11:50.180 --> 00:11:51.980]  他甚至是傳福音的
[00:11:51.980 --> 00:11:53.980]  剛才說的那七位
[00:11:53.980 --> 00:11:55.180]  如果你熟悉《士徒行傳》
[00:11:55.180 --> 00:11:55.580]  你就知道
[00:11:55.580 --> 00:11:57.580]  後來有兩個是特別出位的
[00:11:57.580 --> 00:11:59.180]  一個叫做肥利
[00:11:59.180 --> 00:12:01.980]  他去了馬尼亞全道
[00:12:01.980 --> 00:12:03.380]  還有另外一個更厲害的
[00:12:03.380 --> 00:12:06.180]  叫做史提反
[00:12:06.180 --> 00:12:07.580]  說了一篇
[00:12:07.580 --> 00:12:10.780]  你和我都說不出的道
[00:12:10.780 --> 00:12:15.980]  最後因為那篇道
[00:12:15.980 --> 00:12:19.780]  他要喪失他自己的生命
[00:12:19.780 --> 00:12:21.380]  原來做執事執委
[00:12:21.380 --> 00:12:24.380]  都是用命來搏的
[00:12:24.380 --> 00:12:25.780]  我不知道
[00:12:25.780 --> 00:12:27.380]  你今天聽完這篇道
[00:12:27.380 --> 00:12:29.180]  或者你想想初期教會
[00:12:29.180 --> 00:12:31.580]  對執事執委
[00:12:31.580 --> 00:12:32.780]  目者的期望之後
[00:12:32.780 --> 00:12:36.580]  還有沒有人願意做執事執委
[00:12:36.580 --> 00:12:40.980]  但是事實上是真的
[00:12:40.980 --> 00:12:42.980]  我們怎麼可以有一個強壯的教會
[00:12:42.980 --> 00:12:47.980]  我們要有一群無懼逼迫的因變肢體
[00:12:47.980 --> 00:12:51.780]  一個何等榮耀的基督身體
[00:12:51.780 --> 00:12:52.780]  說真的
[00:12:52.780 --> 00:12:56.380]  我想到這裡我自己都害怕
[00:12:56.380 --> 00:12:58.380]  誰可以配得起
[00:12:58.380 --> 00:13:02.380]  做一個更高的呼召
[00:13:02.380 --> 00:13:04.580]  我們怎麼可以有這個能力
[00:13:04.580 --> 00:13:07.380]  去為了主耶穌基督的原因
[00:13:07.380 --> 00:13:09.980]  無懼一切
[00:13:09.980 --> 00:13:12.980]  但是我們回到福音的邏輯
[00:13:12.980 --> 00:13:15.780]  保羅說我以基督的慈悲勸你們
[00:13:15.780 --> 00:13:17.580]  保羅的勇氣
[00:13:17.580 --> 00:13:19.780]  保羅的熱誠
[00:13:19.780 --> 00:13:21.580]  保羅的能力從哪裡而來
[00:13:21.580 --> 00:13:23.580]  從福音而來
[00:13:23.580 --> 00:13:25.580]  保羅經常在他腦袋裡
[00:13:25.580 --> 00:13:28.780]  重複這個福音的邏輯
[00:13:28.780 --> 00:13:29.780]  他為我死
[00:13:29.780 --> 00:13:31.380]  我為他活
[00:13:31.380 --> 00:13:32.580]  他為我復活
[00:13:32.580 --> 00:13:36.580]  我現在可以為他喪命
[00:13:36.580 --> 00:13:41.180]  全然為上帝
[00:13:41.180 --> 00:13:42.780]  不僅如此
[00:13:42.780 --> 00:13:47.180]  我們還要合體的變身
[00:13:47.180 --> 00:13:52.180]  我不知道你小時候有沒有機會看日本的卡通片
[00:13:52.180 --> 00:13:54.780]  這些卡通片來來去去都是有幾個東西
[00:13:54.780 --> 00:13:57.180]  然後最後都是合體的
[00:13:57.180 --> 00:13:59.780]  我選了這個叫做基格艦隊
[00:13:59.780 --> 00:14:00.980]  其實我不是很喜歡這套的
[00:14:00.980 --> 00:14:03.980]  不過我喜歡它特別人多
[00:14:03.980 --> 00:14:06.980]  因為基格艦隊有15個成員
[00:14:06.980 --> 00:14:07.980]  有3個team
[00:14:07.980 --> 00:14:08.980]  一個是天鷹隊
[00:14:08.980 --> 00:14:10.180]  Air Team
[00:14:10.180 --> 00:14:11.380]  一個是海龍隊
[00:14:11.380 --> 00:14:11.980]  Sea Team
[00:14:11.980 --> 00:14:13.380]  另一個是地虎隊
[00:14:13.380 --> 00:14:15.580]  Land Team
[00:14:15.580 --> 00:14:18.380]  每個人都有他自己的法寶
[00:14:18.380 --> 00:14:20.380]  15個人有些是飛機
[00:14:20.380 --> 00:14:22.180]  有些是陸上
[00:14:22.180 --> 00:14:22.980]  有些是海裡面
[00:14:22.980 --> 00:14:26.980]  他們都有他自己的武器
[00:14:26.980 --> 00:14:28.180]  但是打到一個地步
[00:14:28.180 --> 00:14:30.580]  通常就有一隻巨型的怪物出來
[00:14:30.580 --> 00:14:32.780]  他們沒辦法打贏巨型的怪物
[00:14:32.780 --> 00:14:37.380]  於是他們最後要做一個合體的動作
[00:14:37.380 --> 00:14:41.580]  成為基格的艦隊
[00:14:41.580 --> 00:14:42.380]  教會是一樣的
[00:14:42.380 --> 00:14:44.580]  我們需要合體
[00:14:44.580 --> 00:14:45.380]  但是合體之前
[00:14:45.380 --> 00:14:47.380]  我們每一個人要成為活祭
[00:14:47.380 --> 00:14:48.580]  當我們成為活祭
[00:14:48.580 --> 00:14:50.180]  我們才可以合體
[00:14:50.180 --> 00:14:54.980]  而我們成為一個大大的活祭
[00:14:54.980 --> 00:14:56.780]  這個大大的活祭
[00:14:56.780 --> 00:14:57.980]  有威力
[00:14:57.980 --> 00:14:59.380]  有殺傷力
[00:14:59.380 --> 00:15:00.580]  有爆發力
[00:15:00.580 --> 00:15:02.580]  是天國的武器
[00:15:02.580 --> 00:15:05.180]  天上降下來的武器
[00:15:05.180 --> 00:15:11.980]  為要在這個時代為上帝作見證
[00:15:11.980 --> 00:15:12.580]  親愛的弟兄
[00:15:12.580 --> 00:15:13.180]  親愛的姐妹
[00:15:13.180 --> 00:15:15.580]  我們真的需要一個強壯的教會
[00:15:15.580 --> 00:15:18.380]  不是一個有人來的教會
[00:15:18.380 --> 00:15:21.380]  我們需要一個很強壯的教會
[00:15:21.380 --> 00:15:24.180]  因為我們所活的時代
[00:15:24.180 --> 00:15:26.180]  是一個黑暗的時代
[00:15:26.180 --> 00:15:29.180]  我們要在這個黑暗權勢的面前
[00:15:29.180 --> 00:15:31.180]  站立得穩
[00:15:31.180 --> 00:15:33.980]  不至於跌倒
[00:15:33.980 --> 00:15:37.580]  但我想帶你回到保羅的世界
[00:15:37.580 --> 00:15:40.580]  初期教會保羅的世界
[00:15:40.580 --> 00:15:43.780]  如果我要為當時的羅馬教會
[00:15:43.780 --> 00:15:46.580]  做一個屬靈的天氣預報
[00:15:46.580 --> 00:15:48.180]  保羅寫羅馬書的時候
[00:15:48.180 --> 00:15:50.580]  是公元57年左右
[00:15:50.580 --> 00:15:52.380]  如果我要做一個
[00:15:52.380 --> 00:15:56.180]  當時羅馬教會的屬靈天氣預報
[00:15:56.180 --> 00:15:59.380]  大概會是這樣
[00:15:59.380 --> 00:16:01.980]  天陰有雨
[00:16:01.980 --> 00:16:03.380]  間中有雷暴
[00:16:03.380 --> 00:16:05.780]  風勢有時強勁
[00:16:05.780 --> 00:16:07.580]  這是公元57年
[00:16:07.580 --> 00:16:09.580]  公元57年的時候
[00:16:09.580 --> 00:16:12.180]  已經是天陰有雨
[00:16:12.180 --> 00:16:13.380]  間中有雷暴
[00:16:13.380 --> 00:16:15.180]  風勢有時強勁
[00:16:15.180 --> 00:16:16.980]  這是公元57年
[00:16:16.980 --> 00:16:17.980]  不過
[00:16:17.980 --> 00:16:20.180]  如果你熟悉初期教會的歷史
[00:16:20.180 --> 00:16:22.380]  很快再過多三年
[00:16:22.380 --> 00:16:23.580]  五年十年
[00:16:23.580 --> 00:16:26.380]  情況就急轉直下
[00:16:26.380 --> 00:16:28.180]  甚至很快去到
[00:16:28.180 --> 00:16:29.380]  風起雲湧
[00:16:29.380 --> 00:16:31.380]  巨浪滔天
[00:16:31.380 --> 00:16:32.580]  以致十年之後
[00:16:32.580 --> 00:16:33.780]  公元67年
[00:16:33.780 --> 00:16:36.780]  保羅他自己和很多其他的弟兄姊妹
[00:16:36.780 --> 00:16:38.780]  成為真人的活祭
[00:16:38.780 --> 00:16:41.380]  去殉道
[00:16:41.380 --> 00:16:44.580]  在尼祿的手下
[00:16:44.580 --> 00:16:45.180]  殉道
[00:16:45.180 --> 00:16:48.980]  十年之間的光景
[00:16:48.980 --> 00:16:52.780]  由天陰有雨
[00:16:52.780 --> 00:16:57.780]  進入波濤洶湧
[00:16:57.780 --> 00:16:59.380]  羅馬教會
[00:16:59.380 --> 00:17:04.980]  有沒有辦法承受這場
[00:17:04.980 --> 00:17:05.980]  風起雲湧
[00:17:05.980 --> 00:17:09.380]  巨浪滔天的災難
[00:17:09.380 --> 00:17:11.380]  如果你想知道羅馬教會
[00:17:11.380 --> 00:17:12.580]  後來的光景
[00:17:12.580 --> 00:17:15.580]  你需要看看羅馬書的下集
[00:17:15.580 --> 00:17:17.580]  你說羅馬書有下集嗎?
[00:17:17.580 --> 00:17:18.180]  有的
[00:17:18.180 --> 00:17:20.780]  羅馬書的下集就是希伯來書
[00:17:20.780 --> 00:17:24.380]  希伯來書我們相信也是寫給羅馬教會的
[00:17:24.380 --> 00:17:28.380]  希伯來書大概寫在公元六十幾年
[00:17:28.380 --> 00:17:30.580]  可能是保羅寫完羅馬書之後的
[00:17:30.580 --> 00:17:33.580]  五年至十年之間所寫的
[00:17:33.580 --> 00:17:36.380]  我想帶你去看一看希伯來書
[00:17:36.380 --> 00:17:38.580]  我們看到當時教會
[00:17:38.580 --> 00:17:43.780]  言行的重要
[00:17:43.780 --> 00:17:46.780]  希伯來書第十章第三十二節
