
[00:00:00.000 --> 00:00:05.120]  感謝神我們今天能夠在這裡敬拜神
[00:08:46.220 --> 00:08:50.380]  我們將我們的錢放在教會的需要裏面
[00:08:50.380 --> 00:08:54.100]  我們發覺是一個永恆的價值
[00:08:54.100 --> 00:08:58.500]  這個福氣我們發覺是有一個對比的
[00:08:58.500 --> 00:09:00.380]  我們是損失了的
[00:09:00.380 --> 00:09:02.460]  在物質上我們是損失了
[00:09:02.460 --> 00:09:04.420]  但有一個永存的價值
[00:09:04.420 --> 00:09:06.980]  這個福氣是甚麼呢
[00:09:06.980 --> 00:09:12.540]  是能夠認同神的心
[00:09:12.540 --> 00:09:17.860]  我選了若拿的故事
[00:09:17.860 --> 00:09:19.620]  我稍後會再講一下
[00:09:19.620 --> 00:09:27.020]  我想問大家知不知道若拿的故事
[00:09:27.020 --> 00:09:29.380]  他傳福音成不成功
[00:09:29.380 --> 00:09:30.820]  若拿成功還是不成功
[00:09:30.820 --> 00:09:32.660]  傳福音
[00:09:32.660 --> 00:09:37.340]  他去那個尼尼微城講了三天
[00:09:37.340 --> 00:09:39.460]  他不是講到神愛你
[00:09:39.460 --> 00:09:42.020]  你現在很快就死了
[00:09:42.020 --> 00:09:45.580]  神會判斷你們
[00:09:45.580 --> 00:09:48.460]  我們會不會這樣斷算
[00:09:48.460 --> 00:09:50.180]  Eric 有沒有這樣斷算
[00:09:50.180 --> 00:09:54.020]  你們很快就死了
[00:09:54.020 --> 00:09:55.300]  無論他講甚麼
[00:09:55.300 --> 00:09:58.100]  神都使用他的口
[00:09:58.100 --> 00:10:01.780]  傳個成怎樣
[00:10:01.780 --> 00:10:03.220]  悔改
[00:10:03.220 --> 00:10:08.940]  你們是猶太人的敵人
[00:10:08.940 --> 00:10:12.780]  向敵人傳福音
[00:10:12.780 --> 00:10:17.380]  你不知道有甚麼敵人
[00:10:17.380 --> 00:10:19.380]  現在香港的市民
[00:10:19.380 --> 00:10:21.700]  警察就是敵人
[00:10:21.700 --> 00:10:26.100]  你要向警察傳福音
[00:10:26.100 --> 00:10:28.660]  然後要愛他
[00:10:28.660 --> 00:10:30.540]  難不難
[00:10:30.540 --> 00:10:32.820]  打到你半死的人
[00:10:32.820 --> 00:10:35.540]  你要愛他
[00:10:35.540 --> 00:10:38.020]  保羅試過
[00:10:38.020 --> 00:10:41.060]  在馬其頓的時候
[00:10:41.060 --> 00:10:43.500]  玉卒打他
[00:10:43.500 --> 00:10:48.140]  當玉卒要自殺的時候
[00:10:48.140 --> 00:10:49.700]  保羅幫助他
[00:10:49.700 --> 00:10:53.060]  帶他全家信主
[00:10:53.060 --> 00:10:56.700]  我們講到
[00:10:56.700 --> 00:11:01.300]  究竟若拿傳福音是甚麼福氣呢
[00:11:01.300 --> 00:11:03.540]  他不覺得是福氣
[00:11:03.540 --> 00:11:04.980]  若拿很激氣
[00:11:04.980 --> 00:11:08.060]  後來他想在山上
[00:11:08.060 --> 00:11:10.220]  看看這班人怎樣死
[00:11:10.220 --> 00:11:11.540]  誰知沒有死
[00:11:11.540 --> 00:11:13.700]  然後他很熱很曬
[00:11:13.700 --> 00:11:16.380]  比聖羅曼曬更曬
[00:11:16.380 --> 00:11:17.660]  他有一棵樹
[00:11:17.660 --> 00:11:18.900]  是飛馬樹
[00:11:18.900 --> 00:11:20.100]  幫他遮陰
[00:11:20.100 --> 00:11:21.220]  當時沒有冷氣
[00:11:21.220 --> 00:11:22.740]  很涼快
[00:11:22.740 --> 00:11:24.300]  第二棵樹怎樣
[00:11:24.300 --> 00:11:26.820]  神被蟲咬死那棵樹
[00:11:26.820 --> 00:11:28.340]  他沒有陰
[00:11:28.340 --> 00:11:28.900]  很熱
[00:11:28.900 --> 00:11:30.820]  熱到發抖
[00:11:30.820 --> 00:11:32.660]  要自殺
[00:11:32.660 --> 00:11:36.460]  很憤怒
[00:11:36.460 --> 00:11:39.180]  神很關心若拿
[00:11:39.180 --> 00:11:42.940]  他的情緒健康
[00:11:42.940 --> 00:11:44.740]  你知不知道
[00:11:44.740 --> 00:11:51.060]  若拿一個很激氣的人
[00:11:51.060 --> 00:11:55.180]  神想教他甚麼功課呢
[00:11:55.180 --> 00:11:59.820]  憐憫的心
[00:11:59.820 --> 00:12:02.340]  這裡說
[00:12:02.340 --> 00:12:09.500]  何況你們這個大城其中不能分辨左手右手的十二萬多人
[00:12:09.500 --> 00:12:11.140]  並有許多的生畜
[00:12:11.140 --> 00:12:17.900]  我豈能不愛惜呢
[00:12:17.900 --> 00:12:19.340]  讀到左手右手
[00:12:19.340 --> 00:12:21.060]  我發覺我好像這樣
[00:12:21.060 --> 00:12:23.860]  我是左右手不分的時候
[00:12:23.860 --> 00:12:25.180]  你有沒有發覺
[00:12:25.180 --> 00:12:26.500]  自己很難
[00:12:26.500 --> 00:12:30.900]  一些很簡單的東西
[00:12:30.900 --> 00:12:34.980]  神連出利利美成的人
[00:12:34.980 --> 00:12:36.420]  在若拿看
[00:12:36.420 --> 00:12:39.140]  這些人是極度不可愛
[00:12:39.140 --> 00:12:42.420]  是極度的惡人
[00:12:42.420 --> 00:12:43.940]  為甚麼呢
[00:12:43.940 --> 00:12:50.780]  神要教若拿去愛神所愛
[00:12:50.780 --> 00:12:52.540]  愛神所愛
[00:12:52.540 --> 00:12:56.340]  所以後來耶穌基督說到若拿
[00:12:56.340 --> 00:13:03.380]  只是若拿被預祷的耶穌在墳墓裏面三日三夜
[00:13:03.380 --> 00:13:10.020]  若拿能夠認同耶穌在墳墓裏面三日三夜的感覺
[00:13:10.020 --> 00:13:13.580]  他在預祷當中
[00:13:13.580 --> 00:13:19.940]  神給我們的福氣是讓我們能夠認同神的感受
[00:13:19.940 --> 00:13:21.620]  認同神的感受
[00:13:21.620 --> 00:13:24.460]  我們不是要神認同我們的感受
[00:13:24.460 --> 00:13:26.900]  我們要認同神的感受
[00:13:26.900 --> 00:13:29.300]  這個就是福氣
[00:13:29.300 --> 00:13:30.020]  各位弟兄姊妹
[00:13:30.020 --> 00:13:33.500]  這些福氣真是不容易得到
[00:13:33.500 --> 00:13:34.540]  所以下一次要幫你
[00:13:34.540 --> 00:13:36.020]  神祝福你
[00:13:36.020 --> 00:13:40.980]  我們更加深層的明白
[00:13:40.980 --> 00:13:44.220]  我們講一講清心
[00:13:44.220 --> 00:13:48.100]  我想和大家講清心有分三方面來講
[00:13:48.100 --> 00:13:50.540]  第一個就是信主的心
[00:13:50.540 --> 00:13:52.540]  第二個就是愛主的心
[00:13:52.540 --> 00:13:56.020]  第三個就是侍奉主的心
[00:13:56.020 --> 00:13:57.580]  清心
[00:13:57.580 --> 00:13:58.620]  我們看看
[00:13:58.620 --> 00:14:05.060]  我用細察這個字是自己看自己
[00:14:05.060 --> 00:14:06.780]  詩篇很喜歡這樣講
[00:14:06.780 --> 00:14:08.820]  我的心吶
[00:14:08.820 --> 00:14:10.340]  即是自己幫自己講
[00:14:10.340 --> 00:14:13.500]  你要稱頌耶和華
[00:14:13.500 --> 00:14:16.980]  凡在我裏面的也要稱頌他的聖名
[00:14:16.980 --> 00:14:21.540]  即是當這個詩人覺得最不想讚美神的時候
[00:14:21.540 --> 00:14:23.820]  當他覺得最痛苦的時候
[00:14:23.820 --> 00:14:28.020]  當他覺得神不可愛的時候
[00:14:28.020 --> 00:14:29.660]  他幫自己講
[00:14:29.660 --> 00:14:31.700]  我的心呀
[00:14:31.700 --> 00:14:34.580]  你要稱頌耶和華
[00:14:34.580 --> 00:14:36.700]  各位弟兄姊妹
[00:14:36.700 --> 00:14:38.620]  我們現在學這個功課就是
[00:14:38.620 --> 00:14:42.540]  我們看看自己的心是怎樣的
[00:14:42.540 --> 00:14:44.020]  當時我們沒有停下來
[00:14:44.020 --> 00:14:46.140]  看看我們自己的心是甚麼
[00:14:46.140 --> 00:14:48.860]  清心的人有福
[00:14:48.860 --> 00:14:51.260]  第一講信心
[00:14:51.260 --> 00:14:53.260]  我們信主的心是甚麼呢
[00:14:53.260 --> 00:14:55.260]  有沒有雜質呢
[00:14:55.260 --> 00:15:03.220]  人最大的錯誤信心就是信有神
[00:15:03.220 --> 00:15:04.420]  不是無神論
[00:15:04.420 --> 00:15:08.420]  信有神
[00:15:08.420 --> 00:15:11.220]  不過是戰經
[00:15:11.220 --> 00:15:15.220]  因為他想像魔鬼一樣去支配神
[00:15:15.220 --> 00:15:17.220]  控制神
[00:15:17.220 --> 00:15:22.140]  我們的信心有時候很多人說信耶穌
[00:15:22.140 --> 00:15:24.860]  其實他沒有真正的信主
[00:15:24.860 --> 00:15:27.380]  他只是想利用神
[00:15:27.380 --> 00:15:28.660]  支配神
[00:15:28.660 --> 00:15:30.780]  他的祈禱永遠都是求這樣
[00:15:30.780 --> 00:15:33.260]  求那樣
[00:15:33.260 --> 00:15:34.940]  祈福給我
[00:15:34.940 --> 00:15:36.860]  當神賜恩給他的時候
[00:15:36.860 --> 00:15:42.300]  他就開始生氣
[00:15:42.300 --> 00:15:47.460]  開始不開心
[00:15:47.460 --> 00:15:49.780]  我們有沒有這樣
[00:15:49.780 --> 00:15:52.220]  神呀 為甚麼你不答應我的祈禱
[00:15:52.220 --> 00:15:54.940]  為甚麼你不賜福給我
[00:15:54.940 --> 00:15:57.540]  我們要使用神
[00:15:57.540 --> 00:15:58.980]  我們要控制神
[00:15:58.980 --> 00:16:01.300]  我們要支配神
[00:16:01.300 --> 00:16:05.300]  這個是我們的信心的雜質
[00:16:05.300 --> 00:16:08.820]  所以亞哥書說不要心懷異議
[00:16:08.820 --> 00:16:11.220]  不要兩個心
[00:16:11.220 --> 00:16:13.100]  不要想控制神
[00:16:13.100 --> 00:16:15.460]  如果我們認為神是神的話
[00:16:15.460 --> 00:16:17.580]  祂有祂的主權
[00:16:17.580 --> 00:16:20.540]  祂有祂的時間
[00:16:20.540 --> 00:16:23.980]  祂有祂的方法
[00:16:23.980 --> 00:16:26.860]  但是我們放不下
[00:16:26.860 --> 00:16:32.060]  我們一定想神要按著我們的方法而行
[00:16:32.060 --> 00:16:32.700]  各位聽眾姐妹
[00:16:32.700 --> 00:16:37.260]  我們看看我們的信心的動機是甚麼呢
[00:16:37.260 --> 00:16:39.460]  不單是信有神
[00:16:39.460 --> 00:16:41.300]  更加我們的心
[00:16:41.300 --> 00:16:46.740]  是願意將我們生命當中去交託給神
[00:16:46.740 --> 00:16:47.780]  英文有兩個字
[00:16:47.780 --> 00:16:52.580]  Believe 和 Trust 是不一樣的
[00:16:52.580 --> 00:16:56.580]  Believe 你只是相信有那樣東西
[00:16:56.580 --> 00:16:58.980]  Trust 你真的
[00:16:58.980 --> 00:17:00.660]  好像那張椅子
[00:17:00.660 --> 00:17:02.260]  你們坐著
[00:17:02.260 --> 00:17:04.060]  Trust 那張椅子夠力
[00:17:04.060 --> 00:17:05.540]  你Trust
[00:17:05.540 --> 00:17:07.940]  那些廁所的飛機下來
[00:17:07.940 --> 00:17:10.300]  那些小的飛機
[00:17:10.300 --> 00:17:12.180]  阿拉斯加的Horizon
[00:17:12.180 --> 00:17:13.140]  我不知道是甚麼飛機
[00:17:13.140 --> 00:17:14.500]  都很小的
[00:17:14.500 --> 00:17:15.740]  都挺好坐的
[00:17:15.740 --> 00:17:17.500]  不過要Trust
[00:17:17.500 --> 00:17:20.460]  不然你上飛機就上不了
[00:17:20.460 --> 00:17:23.980]  飛機夠力嗎
[00:17:23.980 --> 00:17:26.420]  Trust
[00:17:26.420 --> 00:17:28.820]  要相信神
[00:17:28.820 --> 00:17:31.780]  我們不是相信神存在
[00:17:31.780 --> 00:17:32.900]  我們要Trust
[00:17:32.900 --> 00:17:36.620]  完全的放心交託給祂
[00:17:36.620 --> 00:17:38.180]  我們人生的關係
[00:17:38.180 --> 00:17:41.020]  我們和我們的配偶的關係
[00:17:41.020 --> 00:17:42.900]  我們和我們的朋友
[00:17:42.900 --> 00:17:48.740]  如何將敵人變為一個朋友
[00:17:48.740 --> 00:17:49.940]  Trust
[00:17:49.940 --> 00:17:52.460]  我們做不到
[00:17:52.460 --> 00:17:55.180]  各位聽眾要Trust
[00:17:55.180 --> 00:17:56.780]  信心是Trust
[00:17:56.780 --> 00:18:02.260]  接著我們說到我們愛主的心
[00:18:02.260 --> 00:18:05.140]  耶穌給我們最大的誡命是甚麼
[00:18:05.140 --> 00:18:06.220]  大家懂得背吧
[00:18:06.220 --> 00:18:07.620]  「盡」
[00:18:07.620 --> 00:18:10.060]  盡心盡性盡意盡力
[00:18:10.060 --> 00:18:11.180]  愛主祢的神
[00:18:11.180 --> 00:18:13.180]  其次要愛人如己
[00:18:13.180 --> 00:18:15.020]  愛我們的鄰舍
[00:18:15.020 --> 00:18:16.540]  誰是我們的神呢
[00:18:16.540 --> 00:18:18.740]  我們最愛的那個
[00:18:18.740 --> 00:18:21.060]  就是我們的神
[00:18:21.060 --> 00:18:24.660]  我們很多時候很容易將神改變了
[00:18:24.660 --> 00:18:27.100]  如果你最愛你的太太
[00:18:27.100 --> 00:18:29.260]  多過愛神的話
[00:18:29.260 --> 00:18:31.180]  你的太太成為你的神
[00:18:31.180 --> 00:18:33.980]  如果你最愛你的子女
[00:18:33.980 --> 00:18:35.660]  多過愛神的話
[00:18:35.660 --> 00:18:39.900]  你的子女成為你的神
[00:18:39.900 --> 00:18:45.020]  十加里瑪「除我以外,不可有別的神」
[00:18:45.020 --> 00:18:48.140]  你說神也很霸道
[00:18:48.140 --> 00:18:49.700]  除了祂以外
[00:18:49.700 --> 00:18:53.180]  你不可以有其他愛神
[00:18:53.180 --> 00:18:54.700]  愛其他的人
[00:18:54.700 --> 00:18:58.700]  其他的事物多過愛神
[00:18:58.700 --> 00:19:00.540]  我們的愛心是怎樣呢
[00:19:00.540 --> 00:19:02.900]  神要求我們百分之一百
[00:19:02.900 --> 00:19:04.900]  完完全全的愛祂
[00:19:04.900 --> 00:19:07.180]  「除了我以外,不可有別的神」
[00:19:07.180 --> 00:19:09.180]  以別神代替而我說的
[00:19:09.180 --> 00:19:12.980]  他們的仇苦必加增
[00:19:12.980 --> 00:19:15.220]  聖經裏面講得很清楚
[00:19:15.220 --> 00:19:17.540]  我們又不可能愛神
[00:19:17.540 --> 00:19:21.140]  又同時愛世界
[00:19:21.140 --> 00:19:23.620]  我記得我在神學院讀書的時候
[00:19:23.620 --> 00:19:25.780]  有一個教授
[00:19:25.780 --> 00:19:28.140]  他就幫我們講
[00:19:28.140 --> 00:19:32.060]  他說天主教和基督教的分別是甚麼呢
[00:19:32.060 --> 00:19:37.260]  他用了一個英文詞「and」
[00:19:37.260 --> 00:19:41.620]  即是又加上去
[00:19:41.620 --> 00:19:44.420]  他說你可以信主
[00:19:44.420 --> 00:19:47.220]  但要加上你的行為才能得救
[00:19:47.220 --> 00:19:49.460]  這是天主教的精神
[00:19:49.460 --> 00:19:54.340]  你一定要做一些事才能得救
[00:19:54.340 --> 00:19:56.180]  我們不是這樣
[00:19:56.180 --> 00:20:06.020]  原來我們不可能愛神 又愛世界
[00:20:06.020 --> 00:20:09.580]  他用奉獻來講
[00:20:09.580 --> 00:20:14.300]  我們今天的錢在哪裏呢
[00:20:14.300 --> 00:20:18.500]  我們的心在哪裏
[00:20:18.500 --> 00:20:20.940]  我們求主幫助我們
[00:20:20.940 --> 00:20:23.780]  所以有時我在教會講奉獻
[00:20:23.780 --> 00:20:26.460]  有時牧師不好意思講奉獻
[00:20:26.460 --> 00:20:28.580]  奉牧師幫忙講
[00:20:28.580 --> 00:20:32.500]  通常我去到都是講愛
[00:20:32.500 --> 00:20:36.060]  不用講錢 是吧 愛
[00:20:36.060 --> 00:20:39.980]  我們不能夠愛神又愛世界
[00:20:39.980 --> 00:20:43.300]  我們不可以一腳踏兩船
[00:20:43.300 --> 00:20:46.180]  不要愛世界和世上的事
[00:20:46.180 --> 00:20:48.500]  人若愛世界
[00:20:48.500 --> 00:20:53.780]  愛父的心就不在他裏面了
[00:20:53.780 --> 00:20:59.620]  我們不可以同時愛兩樣東西
[00:20:59.620 --> 00:21:02.620]  耶穌幫我們講得很清楚
[00:21:02.620 --> 00:21:06.660]  我們要跟從祂就當捨己
[00:21:06.660 --> 00:21:10.140]  我發覺有些人很愛自己
[00:21:10.140 --> 00:21:12.820]  愛到一個地步
[00:21:12.820 --> 00:21:17.820]  自戀狂 有沒有聽過這個字
