
[00:00:00.000 --> 00:00:06.200]  約書亞記24張,一邊就過去了,他今天兩邊走,大事不妙
[00:02:18.000 --> 00:02:23.000]  就是附庸國是從宗主國可以獲得的好處
[00:02:23.000 --> 00:02:28.000]  以及如果他一旦造反的時候會受到的咒詛
[00:02:28.000 --> 00:02:32.000]  第五就是一些可以叫做備忘
[00:02:32.000 --> 00:02:38.000]  我們知道美國和伊朗簽署了MOU
[00:02:38.000 --> 00:02:40.000]  這個memorandum,這個備忘
[00:02:40.000 --> 00:02:47.000]  就是一些文件、紀念碑和一些附庸國繼承的安排
[00:02:47.000 --> 00:02:52.000]  來保證附庸國後代會繼續遵守這個盟約
[00:02:52.000 --> 00:02:55.000]  第六就是見證人
[00:02:55.000 --> 00:02:57.000]  在古代近東的條約當中
[00:02:57.000 --> 00:03:02.000]  異教的臣子通常就是實現的見證人
[00:03:02.000 --> 00:03:04.000]  他通常會說哪個哪個臣見證
[00:03:04.000 --> 00:03:08.000]  因為如果有些什麼,無論是任何一方違反這個約定
[00:03:08.000 --> 00:03:11.000]  譬如宗主國沒有保護到這個附庸國
[00:03:11.000 --> 00:03:15.000]  或者附庸國沒有遵守到他們的規定的時候
[00:03:15.000 --> 00:03:18.000]  這個見證就會假設他們會見證
[00:03:18.000 --> 00:03:21.000]  這個人就會做出證人,那就要介入
[00:03:21.000 --> 00:03:26.000]  所以舊約的經文其中有好幾段
[00:03:26.000 --> 00:03:30.000]  都是按照這個宗主附庸盟約的結構而寫的
[00:03:30.000 --> 00:03:35.000]  包括創世紀的十五章一到二十一節
[00:03:35.000 --> 00:03:37.000]  通常是稱為阿伯拉罕的盟約
[00:03:37.000 --> 00:03:42.000]  創世紀二十章二到十七節通常稱為摩西的約
[00:03:42.000 --> 00:03:44.000]  生命紀第五章六至二十一節
[00:03:44.000 --> 00:03:49.000]  是摩西的約,摩西臨離開這個世界的時候的一個更新
[00:03:49.000 --> 00:03:58.000]  整部的生命紀其實都可以用這個宗主附庸的盟約的結構來分析
[00:03:58.000 --> 00:04:02.000]  而約書亞紀二十四章就記載另一次
[00:04:02.000 --> 00:04:05.000]  當約書亞就快離開這個世界的時候
[00:04:05.000 --> 00:04:10.000]  他再一次和以色列人去更新,去重新摩西的約
[00:04:10.000 --> 00:04:14.000]  然後另外一個最明顯看到這個約的結構
[00:04:14.000 --> 00:04:18.000]  就是薩姆爾記下七章十四至十六節
[00:04:18.000 --> 00:04:20.000]  通常稱為大衛的約
[00:04:20.000 --> 00:04:27.000]  亦都似乎是用這個宗主附庸的盟約的結構來分析
[00:04:27.000 --> 00:04:38.000]  那些學者觀察到這個聖經裏面這個宗主附庸的盟約和外面那些近東的盟約
[00:04:38.000 --> 00:04:40.000]  又是有些特色的,有些不同的
[00:04:40.000 --> 00:04:43.000]  首先神永遠都是一個宗主
[00:04:43.000 --> 00:04:46.000]  即是說沒有第二個,只是神的
[00:04:46.000 --> 00:04:50.000]  只是神是真正那個叫做suceran的
[00:04:50.000 --> 00:04:56.000]  第二就是附庸國的義務就不是和一般地上的宗主國附庸國的條例一樣
[00:04:56.000 --> 00:04:58.000]  不是關於金錢的
[00:04:58.000 --> 00:05:01.000]  亦都不是說要提供一些軍事的服務
[00:05:01.000 --> 00:05:04.000]  而是一些宗教性的義務
[00:05:04.000 --> 00:05:08.000]  作為神的附庸國,以色列
[00:05:08.000 --> 00:05:11.000]  他們需要信賴耶和華神
[00:05:11.000 --> 00:05:14.000]  摒棄所有外邦的神
[00:05:14.000 --> 00:05:20.000]  但是宗教的義務當中其實亦都是有政治含義的
[00:05:20.000 --> 00:05:23.000]  因為以色列人要信奉耶和華
[00:05:23.000 --> 00:05:27.000]  就需要一個宗教自由
[00:05:27.000 --> 00:05:33.000]  以色列人就不能夠成為其他宗主國的附庸國
[00:05:33.000 --> 00:05:37.000]  因為通常做這個第二個國家的附庸國的義務之一
[00:05:37.000 --> 00:05:41.000]  就是要遵從這個宗主國的宗教
[00:05:41.000 --> 00:05:48.000]  所以以色列人必須是努力保持成為一個獨立自主的國家
[00:05:48.000 --> 00:05:51.000]  宗教性亦都含有這個道德的意義
[00:05:51.000 --> 00:05:55.000]  以色列人需要可以在道德的層面上
[00:05:55.000 --> 00:05:58.000]  按照摩西的法律而做事的時候
[00:05:58.000 --> 00:06:01.000]  他們在法治上必須要獨立
[00:06:01.000 --> 00:06:05.000]  摩西的律法才能夠完整地被遵守
[00:06:05.000 --> 00:06:12.000]  摩西的律法裏面包含的道德、公義、憐憫的願景才可以實現
[00:06:12.000 --> 00:06:20.000]  所以基本上這個以色列人和神所立的宗主國附庸國的盟約
[00:06:20.000 --> 00:06:23.000]  其實是一個獨立的宣言
[00:06:23.000 --> 00:06:27.000]  聖經的宗主附庸國的盟約
[00:06:27.000 --> 00:06:36.000]  第三個不同的地方就是不會叫天、雲、樹、山來做見證人
[00:06:36.000 --> 00:06:38.000]  因為那些全部都是異教的假神
[00:06:38.000 --> 00:06:44.000]  以色列人自己就是這個盟約的見證
[00:06:44.000 --> 00:06:49.000]  而且盟約和其他這些附庸國的條例很不同
[00:06:49.000 --> 00:06:53.000]  不是透過一個繼承王位來維持的
[00:06:53.000 --> 00:06:58.000]  其他的通常是兒子做皇帝的時候就要做這件事
[00:06:58.000 --> 00:07:00.000]  沒有的 因為以色列沒有王
[00:07:00.000 --> 00:07:09.000]  他們是透過一些成文的律法書和紀念碑來提醒以後的以色列人
[00:07:09.000 --> 00:07:16.000]  大家想想其實聖經用這個文體其實是有一點諷刺意味的
[00:07:16.000 --> 00:07:21.000]  神是用宗主附庸盟約來告訴一些以色列人
[00:07:21.000 --> 00:07:28.000]  永遠不可以和任何一個地上的國家訂立一個附庸的盟約
[00:07:28.000 --> 00:07:31.000]  以色列剛剛開始
[00:07:31.000 --> 00:07:36.000]  傳統的一般的想法就是你國力這麼弱的時候
[00:07:36.000 --> 00:07:40.000]  當然要靠著一個大佬 靠著一個強大的宗主國
[00:07:40.000 --> 00:07:46.000]  好了 到你長大了 到你強大的時候 做大佬的時候
[00:07:46.000 --> 00:07:52.000]  那就做個宗主國 吸納其他的附庸國來投射你的力量
[00:07:52.000 --> 00:07:55.000]  但是其實聖經很明顯教導
[00:07:55.000 --> 00:08:00.000]  以色列人兩種的情況 兩種的關係都不可以有
[00:08:00.000 --> 00:08:04.000]  以色列人必須誓死是完全獨立的
[00:08:04.000 --> 00:08:09.000]  以色列不可以成為另一個宗主帝國的附庸
[00:08:09.000 --> 00:08:14.000]  否則他們就會被迫去敬拜這個異教的假神
[00:08:14.000 --> 00:08:16.000]  但是到以色列強大的時候
[00:08:16.000 --> 00:08:19.000]  他們自己也不應該成為一個宗主國
[00:08:19.000 --> 00:08:22.000]  接受這些附庸的 為什麼呢
[00:08:22.000 --> 00:08:25.000]  因為如果你吸收很多外國的附庸的時候
[00:08:25.000 --> 00:08:30.000]  他們一定會使你吸收他們外來的文化
[00:08:30.000 --> 00:08:36.000]  最終那些異教的信仰慢慢慢慢就好像木馬屠城記
[00:08:36.000 --> 00:08:39.000]  就把你吞噬了
[00:08:39.000 --> 00:08:43.000]  所以異教的信仰也都在以色列人的宗教文化當中
[00:08:43.000 --> 00:08:47.000]  所以兩種 無論你是宗主或者是附庸
[00:08:47.000 --> 00:08:49.000]  你都不可以頂這些藥
[00:08:49.000 --> 00:08:53.000]  所以以色列人在約書亞紀二十四章裡面
[00:08:53.000 --> 00:08:55.000]  就是被提醒這件事
[00:08:55.000 --> 00:08:58.000]  這個真正的其實是一個獨立的誓言
[00:08:58.000 --> 00:09:02.000]  這個獨立不是否定我們要對神的依賴
[00:09:02.000 --> 00:09:05.000]  不是否定神的自主
[00:09:05.000 --> 00:09:07.000]  真正的獨立是什麼
[00:09:07.000 --> 00:09:10.000]  只靠真神 不靠人
[00:09:10.000 --> 00:09:14.000]  這個我想其實也是很大的部分
[00:09:14.000 --> 00:09:20.000]  在美國建立這個二十五週年所要慶祝的精神
[00:09:20.000 --> 00:09:26.000]  這個獨立是拒絕對任何人有無限的信任和依賴
[00:09:26.000 --> 00:09:30.000]  民主的理念甚至其實是要求我們對自己
[00:09:30.000 --> 00:09:33.000]  也都有同樣的懷疑
[00:09:33.000 --> 00:09:35.000]  因為我們都是人
[00:09:35.000 --> 00:09:41.000]  就算你不應該完全依賴外國的勢力
[00:09:41.000 --> 00:09:43.000]  將他變成神一樣去拜
[00:09:43.000 --> 00:09:47.000]  你也都不可以將自己變成一個偶像
[00:09:47.000 --> 00:09:49.000]  變成一個神明去敬拜
[00:09:49.000 --> 00:09:53.000]  所以和大家再看一看一段影片
[00:09:53.000 --> 00:09:55.000]  約書亞紀二十四章
[00:09:55.000 --> 00:09:58.000]  看的時候特別留意剛才說的六個要素
[00:09:58.000 --> 00:10:04.000]  罪言 歷史前言 條款 制裁 備忘和見證人
[00:10:04.000 --> 00:10:05.000]  大家看一看
[00:10:05.000 --> 00:10:09.000]  如果你帶了聖經在手 有手機
[00:10:09.000 --> 00:10:12.000]  我鼓勵大家打開約書亞紀二十四章
[00:10:12.000 --> 00:10:13.000]  這樣可以清楚一點
[00:10:13.000 --> 00:10:18.000]  因為我們沒有辦法將整本章放在projection裏面
[00:10:18.000 --> 00:10:20.000]  但是你可以看到
[00:10:20.000 --> 00:10:25.000]  其實挺容易看到這六個的部分
[00:10:25.000 --> 00:10:30.000]  首先說罪言 約書亞紀二十四章一到第二半
[00:10:30.000 --> 00:10:31.000]  其實就是罪言
[00:10:31.000 --> 00:10:36.000]  罪言很簡單認定這個宗主就是耶和華以色列的神
[00:10:36.000 --> 00:10:39.000]  約書亞召集以色列的眾支派
[00:10:39.000 --> 00:10:44.000]  到此檢他照料以色列的長老領袖和審判官和官長來
[00:10:44.000 --> 00:10:46.000]  他們都站在神的面前
[00:10:46.000 --> 00:10:48.000]  約書亞對眾百姓說
[00:10:48.000 --> 00:10:51.000]  耶和華以色列的神如此說
[00:10:51.000 --> 00:10:54.000]  所以那個宗主就是耶和華神
[00:10:54.000 --> 00:10:55.000]  這裡不用解釋
[00:10:55.000 --> 00:10:59.000]  但是事件舉行這個盟約更新儀式
[00:10:59.000 --> 00:11:01.000]  其實如果看回上文下來
[00:11:01.000 --> 00:11:04.000]  看回歷史背景是最合適的地方
[00:11:04.000 --> 00:11:05.000]  為什麼呢
[00:11:05.000 --> 00:11:10.000]  創世紀十二章記載神在事件曾經向阿伯拉罕顯現
[00:11:10.000 --> 00:11:14.000]  並且允許將那個地歸給他的後裔
[00:11:14.000 --> 00:11:17.000]  後來創世紀三十三章記載
[00:11:17.000 --> 00:11:21.000]  雅各用了一百個銀幣在事件買了塊地
[00:11:21.000 --> 00:11:23.000]  雅各在那裏建立了一個祭壇
[00:11:23.000 --> 00:11:26.000]  命名為伊利爾羅伊以色列
[00:11:26.000 --> 00:11:28.000]  意思就是神
[00:11:28.000 --> 00:11:30.000]  以色列的神
[00:11:30.000 --> 00:11:34.000]  事件其實是一個天然的露天演講廳
[00:11:34.000 --> 00:11:44.000]  因為它坐落在基利森山和以巴山之間的一個狹窄的山口
[00:11:44.000 --> 00:11:48.000]  生命紀十一章二十九章裏面記載
[00:11:48.000 --> 00:11:50.000]  摩西曾經吩咐一些以色列人
[00:11:50.000 --> 00:11:55.000]  當耶和華的神領你進入遺孽之地的時候
[00:11:55.000 --> 00:11:59.000]  你要在基利森山宣佈祝福
[00:11:59.000 --> 00:12:05.000]  在以巴路山上宣佈助紂
[00:12:05.000 --> 00:12:09.000]  後來在生命紀二十七章十二到十三節裏面
[00:12:09.000 --> 00:12:11.000]  摩西再補充說
[00:12:11.000 --> 00:12:12.000]  到那個時候
[00:12:12.000 --> 00:12:18.000]  有六個招牌要站在基利森山上宣佈信佈的祝福
[00:12:18.000 --> 00:12:25.000]  其餘六個招牌要站在以巴山上宣佈撥翼的助紂
[00:12:25.000 --> 00:12:30.000]  利美人就會接著高聲的中毒的咒咒
[00:12:30.000 --> 00:12:34.000]  百姓就會用阿門來回應
[00:12:34.000 --> 00:12:37.000]  去到約書亞記第八章
[00:12:37.000 --> 00:12:40.000]  因為我們的安排就跳過一些
[00:12:40.000 --> 00:12:45.000]  第八章記載的是他們終於去打艾城
[00:12:45.000 --> 00:12:47.000]  打了艾城就贏了
[00:12:47.000 --> 00:12:49.000]  就像我和大家說的AI
[00:12:49.000 --> 00:12:51.000]  他們贏了艾城之後
[00:12:51.000 --> 00:12:57.000]  約書亞已經有一次在事件完成了摩西的命令
[00:12:57.000 --> 00:12:59.000]  所以就是這樣做
[00:12:59.000 --> 00:13:00.000]  按照摩西的吩咐
[00:13:00.000 --> 00:13:01.000]  六個招牌一邊
[00:13:01.000 --> 00:13:03.000]  六個招牌一邊
[00:13:03.000 --> 00:13:08.000]  就宣佈了神的祝福和咒咒
[00:13:08.000 --> 00:13:10.000]  所以約書亞臨終之前
[00:13:10.000 --> 00:13:13.000]  更新神和以色列人的盟約
[00:13:13.000 --> 00:13:16.000]  事件就是最合適的地方
[00:13:16.000 --> 00:13:21.000]  約書亞記二十四章第二到十三節
[00:13:21.000 --> 00:13:24.000]  是盟約的歷史前言
[00:13:24.000 --> 00:13:25.000]  約書亞
[00:13:25.000 --> 00:13:28.000]  大家剛才看的影片都大概明白
[00:13:28.000 --> 00:13:32.000]  分開三個部分回顧以色列的歷史
[00:13:32.000 --> 00:13:34.000]  從第二到第四節
[00:13:34.000 --> 00:13:38.000]  約書亞首先回顧以色列祖先的故事
[00:13:38.000 --> 00:13:44.000]  神怎樣在以色列的祖先當中
[00:13:44.000 --> 00:13:46.000]  他們原本是敬拜賈神的
[00:13:46.000 --> 00:13:48.000]  從他們敬拜賈神
[00:13:48.000 --> 00:13:51.000]  敬拜多神的祖先當中
[00:13:51.000 --> 00:13:56.000]  從幽伐拉底河以外之地帶入加南
[00:13:56.000 --> 00:13:59.000]  單單是順服耶和華
[00:13:59.000 --> 00:14:05.000]  並且可以讓他們日後在加南地有自己的土地
[00:14:05.000 --> 00:14:07.000]  之後在第五到第七節裏
[00:14:07.000 --> 00:14:10.000]  約書亞就回顧他們這一代以色列人
[00:14:10.000 --> 00:14:12.000]  在自己有生之年
[00:14:12.000 --> 00:14:14.000]  其實見過的神跡
[00:14:14.000 --> 00:14:18.000]  神怎樣將他們從埃及救出來
[00:14:18.000 --> 00:14:21.000]  領他們過紅海
[00:14:21.000 --> 00:14:25.000]  並且讓埃及人埋葬在海底
[00:14:25.000 --> 00:14:28.000]  第三個部分從八到第十三節
[00:14:28.000 --> 00:14:31.000]  約書亞就回憶最近發生的事情
[00:14:31.000 --> 00:14:33.000]  神怎樣幫助他們
[00:14:33.000 --> 00:14:38.000]  擊敗在約旦河以東那邊的阿摩利人
[00:14:38.000 --> 00:14:41.000]  以及過了約旦河之後
[00:14:41.000 --> 00:14:46.000]  打贏了尼哥艾城和一系列其他的加納人
[00:14:46.000 --> 00:14:48.000]  他們不是靠自己的劍
[00:14:48.000 --> 00:14:52.000]  不是靠自己的弓來打敗這些阿摩利人
[00:14:52.000 --> 00:14:57.000]  是神將他們的敵人交在以色列人手中
[00:14:57.000 --> 00:15:03.000]  所以他可以說讓以色列人可以奪取並非他們開墾的農地
[00:15:03.000 --> 00:15:07.000]  居住在他們不是建造的城邑當中
[00:15:07.000 --> 00:15:10.000]  這個歷史的前言很清楚地說明
[00:15:10.000 --> 00:15:14.000]  他們的成功不是來自他們自己的努力
[00:15:14.000 --> 00:15:16.000]  而是神的大能
[00:15:16.000 --> 00:15:19.000]  所以他們絕對不可以自高自大
[00:15:19.000 --> 00:15:22.000]  以為可以不再需要依靠神
[00:15:22.000 --> 00:15:25.000]  但是他們同一時間也不需要怕
[00:15:25.000 --> 00:15:28.000]  阿摩利人或者其他的加納人
[00:15:28.000 --> 00:15:31.000]  因為他們全部都不是神的對手
[00:15:31.000 --> 00:15:33.000]  歷史的前言之後
[00:15:33.000 --> 00:15:36.000]  第十四和十五節就來到這個戲肉
[00:15:36.000 --> 00:15:37.000]  在這個條款
[00:15:37.000 --> 00:15:40.000]  簡單來說他們要做的是什麼呢?
[00:15:40.000 --> 00:15:42.000]  就是要敬拜獨一的真神
[00:15:42.000 --> 00:15:44.000]  清除其他的神明
[00:15:44.000 --> 00:15:46.000]  清除所有的偶像
[00:15:46.000 --> 00:15:49.000]  現在你們要敬畏耶和華
[00:15:49.000 --> 00:15:51.000]  誠心誠意侍奉他
[00:15:51.000 --> 00:15:54.000]  除掉你們列祖在大河那邊
[00:15:54.000 --> 00:15:56.000]  和在埃及侍奉的神明
[00:15:56.000 --> 00:15:58.000]  侍奉耶和華
[00:15:58.000 --> 00:16:00.000]  若你們認為侍奉耶和華不好
[00:16:00.000 --> 00:16:04.000]  今天就可以選擇你所要侍奉的
[00:16:04.000 --> 00:16:08.000]  是你們列祖在大河那邊所侍奉的神明
[00:16:08.000 --> 00:16:12.000]  或是你們所住的阿摩利人的神明
[00:16:12.000 --> 00:16:14.000]  至於我和我家
[00:16:14.000 --> 00:16:17.000]  我們必定侍奉耶和華
[00:16:17.000 --> 00:16:20.000]  如果你看看這個條款
[00:16:20.000 --> 00:16:24.000]  你可以大概看到有三個重點
[00:16:24.000 --> 00:16:26.000]  三個命令在當中
[00:16:26.000 --> 00:16:29.000]  第一你要敬畏耶和華
[00:16:29.000 --> 00:16:31.000]  誠心誠意的去侍奉他
[00:16:31.000 --> 00:16:35.000]  第二你要拋棄所有其他的神
[00:16:35.000 --> 00:16:39.000]  除掉你們列祖在大河那邊
[00:16:39.000 --> 00:16:41.000]  和埃及帶來的神明
[00:16:41.000 --> 00:16:42.000]  即是那些偶像
[00:16:42.000 --> 00:16:43.000]  扔掉他們
[00:16:43.000 --> 00:16:48.000]  第三每人要為自己做這個決定
[00:16:48.000 --> 00:16:51.000]  每人是一個獨立去做這個決定
[00:16:51.000 --> 00:16:53.000]  第一個要求
[00:16:53.000 --> 00:16:55.000]  敬拜獨一的真神
[00:16:55.000 --> 00:16:58.000]  這句說話其實在不同的時代
[00:16:58.000 --> 00:17:01.000]  有不同的應用
[00:17:01.000 --> 00:17:06.000]  雖然這個時候是透過約書對這個意識的人說
[00:17:06.000 --> 00:17:09.000]  但其實在應用上對我來說都有點意義
[00:17:09.000 --> 00:17:14.000]  在一個多神論的文化為主的世代裏
[00:17:14.000 --> 00:17:16.000]  好像那時候
[00:17:16.000 --> 00:17:22.000]  拜神就是有些有殺錯沒放過的心態
[00:17:22.000 --> 00:17:24.000]  最怕就是拜漏了誰
[00:17:24.000 --> 00:17:25.000]  得罪了誰
[00:17:25.000 --> 00:17:26.000]  不記得了誰
[00:17:26.000 --> 00:17:28.000]  這樣就糟糕了
[00:17:28.000 --> 00:17:30.000]  所以就不肯扔掉任何偶像
[00:17:30.000 --> 00:17:32.000]  不然一會又會漏了些什麼
[00:17:32.000 --> 00:17:35.000]  最初Apple出iPhone的時候
[00:17:35.000 --> 00:17:37.000]  There is an app for everything
[00:17:37.000 --> 00:17:38.000]  那時候的時代
[00:17:38.000 --> 00:17:40.000]  There is a god for everything
[00:17:40.000 --> 00:17:42.000]  漏了一個就不行了
[00:17:42.000 --> 00:17:44.000]  即是要cover所有的basis
[00:17:44.000 --> 00:17:49.000]  所以這個就是他們那時候難做的挑戰
[00:17:49.000 --> 00:17:53.000]  但後來當國家逐漸擴大的時候
[00:17:53.000 --> 00:17:57.000]  他們其實任何強大的國家都會催向一神教
[00:17:57.000 --> 00:17:58.000]  你看歷史
[00:17:58.000 --> 00:18:03.000]  因為他為什麼要推崇他自己民族的守護神
[00:18:03.000 --> 00:18:05.000]  但是有一個情況就是
[00:18:05.000 --> 00:18:11.000]  他很容易會重新去定義這個神來迎合他們自己的形象
[00:18:11.000 --> 00:18:13.000]  符合他們的理念
[00:18:13.000 --> 00:18:19.000]  所以這個神不是我們真正相信的神而是他自己
[00:18:19.000 --> 00:18:22.000]  最後當他們那些一個時代的國家
[00:18:22.000 --> 00:18:24.000]  當他們能力變得更大的時候
[00:18:24.000 --> 00:18:26.000]  可能根本就不需要神了
[00:18:26.000 --> 00:18:28.000]  自己有自己的堡壘
[00:18:28.000 --> 00:18:30.000]  自己有自己的戰車
[00:18:30.000 --> 00:18:32.000]  還要神來做什麼呢
[00:18:32.000 --> 00:18:36.000]  名義上還是In God We Trust的
[00:18:36.000 --> 00:18:39.000]  但是實際上已經變成了無神論者
[00:18:39.000 --> 00:18:40.000]  無神
[00:18:40.000 --> 00:18:44.000]  人人都當自己就是對的
[00:18:44.000 --> 00:18:47.000]  人人都做自己眼中看為正的事
[00:18:47.000 --> 00:18:50.000]  結果對與錯變成了眾說紛紜
[00:18:50.000 --> 00:18:52.000]  你說是對的就說
[00:18:52.000 --> 00:18:53.000]  誰是對的呢
[00:18:53.000 --> 00:18:57.000]  就是一個徹底的相對主義的一個世代
[00:18:57.000 --> 00:19:01.000]  約翰福第四章在記載裏面
[00:19:01.000 --> 00:19:04.000]  在撒瑪利亞有一個叫聚迦的城
[00:19:04.000 --> 00:19:09.000]  耶穌和一個撒瑪利亞婦人在那裏有一段對話
[00:19:09.000 --> 00:19:13.000]  因為聚迦其實是雅各井所在的地
[00:19:13.000 --> 00:19:18.000]  所以聚迦就是以前叫做士堅的那個地方
[00:19:18.000 --> 00:19:22.000]  我不知道大家是否熟悉這個故事
[00:19:22.000 --> 00:19:24.000]  如果熟悉的話大家應該記得
[00:19:24.000 --> 00:19:30.000]  耶穌揭穿了撒瑪利亞婦人一些不太光彩的私隱之後
[00:19:30.000 --> 00:19:33.000]  撒瑪利亞婦人就試圖轉移話題
[00:19:33.000 --> 00:19:35.000]  她和耶穌說
[00:19:35.000 --> 00:19:38.000]  我們的祖宗在這山上敬拜神
[00:19:38.000 --> 00:19:43.000]  你們倒說應當敬拜的地方是耶路撒冷
[00:19:43.000 --> 00:19:46.000]  轉話題她是什麼意思呢
[00:19:46.000 --> 00:19:49.000]  其實她就是提醒
[00:19:49.000 --> 00:19:54.000]  今天我們可能會叫她做一個後現代主義者
[00:19:54.000 --> 00:19:57.000]  或者一個相對主義者
[00:19:57.000 --> 00:20:02.000]  先生你為什麼用你的道德標準來批評我呢
[00:20:02.000 --> 00:20:04.000]  世事無絕對
[00:20:04.000 --> 00:20:06.000]  這個只不過是你的觀點和角度
[00:20:06.000 --> 00:20:07.000]  舉個例子
[00:20:07.000 --> 00:20:12.000]  敬拜神有沒有一個唯一絕對正確的地點
[00:20:12.000 --> 00:20:17.000]  不應該是在事件這裡嗎
[00:20:17.000 --> 00:20:21.000]  這裡以前在基里森山和以巴山之間
[00:20:21.000 --> 00:20:26.000]  阿巴拉罕、雅各、約書亞和神納約的地方
[00:20:26.000 --> 00:20:31.000]  為什麼要在你們的錫安耶路撒冷做敬拜
[00:20:31.000 --> 00:20:34.000]  是不是因為大衛一個猶太人
[00:20:34.000 --> 00:20:37.000]  吩咐自己的兒子在那裡建立了一個聖殿
[00:20:37.000 --> 00:20:41.000]  鞏固他大衛王朝的首都
[00:20:41.000 --> 00:20:43.000]  所以自大衛以來
[00:20:43.000 --> 00:20:48.000]  所有不在耶路撒冷的那些人都被稱為異端
[00:20:48.000 --> 00:20:51.000]  哪有這樣的道理呢
[00:20:51.000 --> 00:20:54.000]  耶路撒冷還沒有這個聖殿之前
[00:20:54.000 --> 00:20:58.000]  已經在我們這一座山上敬拜神了
[00:20:58.000 --> 00:21:03.000]  大家聽不聽到這個撒瑪利亞婦人提出的問題
[00:21:03.000 --> 00:21:07.000]  如果撒瑪利亞婦人活在今天的時候
[00:21:07.000 --> 00:21:08.000]  她可能會問我們
[00:21:08.000 --> 00:21:11.000]  你們基督徒憑什麼看自己
[00:21:11.000 --> 00:21:16.000]  成為一個獨家的宗教和道德的權威呢
[00:21:16.000 --> 00:21:19.000]  為什麼那個教不對那個教不對
[00:21:19.000 --> 00:21:21.000]  你們是浸信會的
[00:21:21.000 --> 00:21:23.000]  怎麼知道你們那個教派那些是對的呢
[00:21:23.000 --> 00:21:24.000]  有其他的教派
[00:21:24.000 --> 00:21:28.000]  怎麼可以這麼絕對呢
[00:21:28.000 --> 00:21:30.000]  我想聽到這些絕對的宣言
[00:21:30.000 --> 00:21:31.000]  獨一的宣言的時候
[00:21:31.000 --> 00:21:34.000]  有些基督徒聽到就覺得無言以對
[00:21:34.000 --> 00:21:38.000]  其實世事真的沒有什麼絕對的
[00:21:38.000 --> 00:21:40.000]  是不是這樣呢
[00:21:40.000 --> 00:21:42.000]  耶穌又不是這樣回答
[00:21:42.000 --> 00:21:43.000]  耶穌對她說
[00:21:43.000 --> 00:21:45.000]  她說 婦人你要信我
[00:21:45.000 --> 00:21:49.000]  時候將到你們敬拜父既不在這山上
[00:21:49.000 --> 00:21:51.000]  也不在耶路撒冷
[00:21:51.000 --> 00:21:54.000]  你們所敬拜的你們不知道
[00:21:54.000 --> 00:21:56.000]  我們所敬拜的我們知道
[00:21:56.000 --> 00:21:59.000]  因為救恩是從猶太人出來的
[00:21:59.000 --> 00:22:01.000]  時候將到現在就是了
