
[00:00:00.000 --> 00:00:03.000]  上禮拜我們剛剛講完最後一個系列
[00:03:23.500 --> 00:03:24.500]  錢是你的主人
[00:03:24.500 --> 00:03:26.000]  你被捆綁了
[00:03:26.000 --> 00:03:29.500]  就變得你本來是很多的資源
[00:03:29.500 --> 00:03:31.500]  變得你沒有辦法享受
[00:03:31.500 --> 00:03:33.000]  所以神這邊告訴他們說
[00:03:33.000 --> 00:03:34.500]  不要依靠那些錢
[00:03:34.500 --> 00:03:35.500]  依靠神
[00:03:35.500 --> 00:03:39.500]  祂願意很大方地把很多的資源賜給你
[00:03:39.500 --> 00:03:42.500]  如果你把安全感放在神上面
[00:03:42.500 --> 00:03:44.000]  你就有這個膽去說
[00:03:44.000 --> 00:03:46.000]  該花錢的時候就花錢
[00:03:46.000 --> 00:03:48.000]  該花錢花在自己身上享受
[00:03:48.000 --> 00:03:49.500]  就該享受的時候享受
[00:03:49.500 --> 00:03:51.500]  該幫助別人的時候幫助別人
[00:03:51.500 --> 00:03:55.500]  該做慈善的時候也應該捐點錢做慈善
[00:03:55.500 --> 00:03:58.500]  你也能夠享受那種帶給你的滿足感
[00:03:58.500 --> 00:04:00.500]  這就是這段聖經給我們第一個觀念
[00:04:00.500 --> 00:04:04.500]  就是我們相信的神是一位非常大方
[00:04:04.500 --> 00:04:08.500]  也願意給我們很多資源去享受的神
[00:04:08.500 --> 00:04:11.500]  第二點想跟大家講一個小小的故事
[00:04:11.500 --> 00:04:13.500]  叫心悅聖經裡面一個小小的故事
[00:04:13.500 --> 00:04:14.500]  那藉著這個故事
[00:04:14.500 --> 00:04:18.500]  我們對我們身邊的資源有一些重新的思考
[00:04:18.500 --> 00:04:19.500]  那這個故事
[00:04:19.500 --> 00:04:22.500]  我們上個系列看的故事都記載在舊約聖經
[00:04:22.500 --> 00:04:26.500]  這次我們看一個記載在心悅聖經的故事
[00:04:26.500 --> 00:04:27.500]  那邊是這麼說的
[00:04:27.500 --> 00:04:29.500]  他說有一個官
[00:04:29.500 --> 00:04:31.500]  他就問耶穌說
[00:04:31.500 --> 00:04:32.500]  良善的夫子
[00:04:32.500 --> 00:04:35.500]  我該做什麼事才可以承受永生呢?
[00:04:35.500 --> 00:04:37.500]  他來到問耶穌
[00:04:37.500 --> 00:04:38.500]  那耶穌就對他說
[00:04:38.500 --> 00:04:40.500]  你為什麼稱我是良善的呢?
[00:04:40.500 --> 00:04:43.500]  除了上帝以外之外再沒有良善的
[00:04:43.500 --> 00:04:45.500]  賤命你是知道的
[00:04:45.500 --> 00:04:47.500]  不可姦淫、不可殺人、不可偷盜
[00:04:47.500 --> 00:04:50.500]  不可做假見證、不可當孝順父母
[00:04:50.500 --> 00:04:51.500]  那個人就說
[00:04:51.500 --> 00:04:53.500]  這一切我從小就遵守了
[00:04:53.500 --> 00:04:56.500]  所以是個道德非常高尚的人
[00:04:56.500 --> 00:04:58.500]  耶穌聽了就說
[00:04:58.500 --> 00:05:00.500]  你還缺少一件
[00:05:00.500 --> 00:05:04.500]  要變賣你一切所有的分給窮人
[00:05:04.500 --> 00:05:06.500]  就必有財寶在天上
[00:05:06.500 --> 00:05:08.500]  你還要來跟從我
[00:05:08.500 --> 00:05:11.500]  他聽見這話就甚憂愁
[00:05:11.500 --> 00:05:13.500]  因為他很富足
[00:05:13.500 --> 00:05:15.500]  這是個很有錢的人
[00:05:15.500 --> 00:05:16.500]  那耶穌看見他就說
[00:05:16.500 --> 00:05:21.500]  有錢財的人進上帝的國是何等的難呢?
[00:05:21.500 --> 00:05:23.500]  駱駝穿過真的眼
[00:05:23.500 --> 00:05:26.500]  比財主進上帝的國還容易呢?
[00:05:26.500 --> 00:05:30.500]  聽見的人說這樣誰能得救呢?
[00:05:30.500 --> 00:05:32.500]  耶穌說在人不能的事
[00:05:32.500 --> 00:05:34.500]  在上帝卻能
[00:05:34.500 --> 00:05:36.500]  一個小小的故事
[00:05:36.500 --> 00:05:38.500]  這個人主角
[00:05:38.500 --> 00:05:40.500]  就今天故事的主角
[00:05:40.500 --> 00:05:43.500]  他是算是一個經典的成功人士吧
[00:05:43.500 --> 00:05:46.500]  我們夢寐以求都想成為那樣的人
[00:05:46.500 --> 00:05:51.500]  他有幾個特點很值得我們去羨慕的
[00:05:51.500 --> 00:05:52.500]  第一個
[00:05:52.500 --> 00:05:54.500]  其實他是個很年輕的人
[00:05:54.500 --> 00:05:56.500]  因為聖經除了路加福音
[00:05:56.500 --> 00:05:58.500]  其實馬太福音、馬可福音
[00:05:58.500 --> 00:06:00.500]  都有記載同一個故事
[00:06:00.500 --> 00:06:02.500]  而且他有互補
[00:06:02.500 --> 00:06:03.500]  就其他的故事
[00:06:03.500 --> 00:06:05.500]  比方說馬可福音都有講說
[00:06:05.500 --> 00:06:07.500]  這是個少年人
[00:06:07.500 --> 00:06:08.500]  少年的官
[00:06:08.500 --> 00:06:10.500]  所以第一他年輕
[00:06:10.500 --> 00:06:12.500]  年輕就是本錢嘛
[00:06:12.500 --> 00:06:13.500]  他年輕
[00:06:13.500 --> 00:06:15.500]  第二他是個官
[00:06:15.500 --> 00:06:17.500]  就表示說他職業還不錯
[00:06:17.500 --> 00:06:19.500]  前景一片光明
[00:06:19.500 --> 00:06:20.500]  他有權力
[00:06:20.500 --> 00:06:22.500]  第三他很有錢
[00:06:22.500 --> 00:06:23.500]  他富足
[00:06:23.500 --> 00:06:27.500]  所以已經很年輕官二代加富二代
[00:06:27.500 --> 00:06:28.500]  因為很年輕嘛
[00:06:28.500 --> 00:06:29.500]  大概沒有
[00:06:29.500 --> 00:06:31.500]  以前沒有說什麼報復的
[00:06:31.500 --> 00:06:32.500]  一定是家裡很有錢
[00:06:32.500 --> 00:06:34.500]  所以很年輕就很有錢
[00:06:34.500 --> 00:06:35.500]  有地位
[00:06:35.500 --> 00:06:37.500]  那第四個呢
[00:06:37.500 --> 00:06:39.500]  也很值得我們羨慕
[00:06:39.500 --> 00:06:40.500]  他不但是
[00:06:40.500 --> 00:06:43.500]  一種隨便揮霍金錢的富二代
[00:06:43.500 --> 00:06:44.500]  不負責任的那種
[00:06:44.500 --> 00:06:45.500]  他不是
[00:06:45.500 --> 00:06:46.500]  他很有深度
[00:06:46.500 --> 00:06:48.500]  他會思考生命的問題
[00:06:48.500 --> 00:06:50.500]  所以他也有思想過
[00:06:50.500 --> 00:06:52.500]  這生命的意義到底是什麼呢
[00:06:52.500 --> 00:06:53.500]  所以他就覺得
[00:06:53.500 --> 00:06:54.500]  我還覺得很空虛
[00:06:54.500 --> 00:06:55.500]  缺少些東西
[00:06:55.500 --> 00:06:56.500]  他就跑來找耶穌
[00:06:56.500 --> 00:06:58.500]  所以他是個有深度的人
[00:06:58.500 --> 00:07:00.500]  他是個有思想的人
[00:07:00.500 --> 00:07:02.500]  他會思考生命的問題
[00:07:02.500 --> 00:07:04.500]  所以年輕有地位
[00:07:04.500 --> 00:07:05.500]  有錢
[00:07:05.500 --> 00:07:06.500]  還有深度
[00:07:06.500 --> 00:07:07.500]  那最後呢
[00:07:07.500 --> 00:07:10.500]  這個人的道德水準還不低
[00:07:10.500 --> 00:07:11.500]  因為耶穌說
[00:07:11.500 --> 00:07:12.500]  誡命你都聽過了
[00:07:12.500 --> 00:07:13.500]  不可姦淫
[00:07:13.500 --> 00:07:14.500]  不可殺人
[00:07:14.500 --> 00:07:15.500]  不可偷盜
[00:07:15.500 --> 00:07:16.500]  不可作假奸證
[00:07:16.500 --> 00:07:17.500]  當孝順父母
[00:07:17.500 --> 00:07:18.500]  他說
[00:07:18.500 --> 00:07:22.500]  我從小就守了這些規矩
[00:07:22.500 --> 00:07:24.500]  年輕
[00:07:24.500 --> 00:07:25.500]  年輕有為
[00:07:25.500 --> 00:07:27.500]  有錢
[00:07:27.500 --> 00:07:28.500]  人有深度
[00:07:28.500 --> 00:07:30.500]  人品還不錯
[00:07:30.500 --> 00:07:32.500]  那請問這種男生
[00:07:32.500 --> 00:07:33.500]  如果在我們這裡
[00:07:33.500 --> 00:07:35.500]  應該所有姐妹都去追他吧
[00:07:35.500 --> 00:07:37.500]  就很難得找到這麼一個人
[00:07:37.500 --> 00:07:38.500]  那你也想說
[00:07:38.500 --> 00:07:41.500]  耶穌應該很喜歡他才對啊
[00:07:41.500 --> 00:07:43.500]  可是這個故事有個轉折點
[00:07:43.500 --> 00:07:44.500]  就是
[00:07:44.500 --> 00:07:45.500]  奇怪
[00:07:45.500 --> 00:07:48.500]  為什麼這麼一個高大上的人
[00:07:48.500 --> 00:07:50.500]  就是經典的成功人士
[00:07:50.500 --> 00:07:51.500]  來到神面前
[00:07:51.500 --> 00:07:53.500]  最後他的結局會是
[00:07:53.500 --> 00:07:57.500]  他就憂憂愁愁地就離開了
[00:07:57.500 --> 00:07:58.500]  為什麼他得不到
[00:07:58.500 --> 00:08:01.500]  他想要得到的東西
[00:08:01.500 --> 00:08:03.500]  這就是他人生一個
[00:08:03.500 --> 00:08:04.500]  這個故事的轉折點
[00:08:04.500 --> 00:08:06.500]  就在這裡
[00:08:06.500 --> 00:08:07.500]  那這個轉折點
[00:08:07.500 --> 00:08:09.500]  也給我們帶來一個的啟示
[00:08:09.500 --> 00:08:11.500]  那就是有個觀念
[00:08:11.500 --> 00:08:14.500]  叫做逆轉的觀念
[00:08:14.500 --> 00:08:16.500]  有一本書
[00:08:16.500 --> 00:08:18.500]  有個作者很出名
[00:08:18.500 --> 00:08:20.500]  叫做Malcolm Gladwell
[00:08:20.500 --> 00:08:22.500]  Malcolm Gladwell寫了很多書
[00:08:22.500 --> 00:08:23.500]  其實都很賣座
[00:08:23.500 --> 00:08:25.500]  那其中有一本書是
[00:08:25.500 --> 00:08:28.500]  曾經一度成為紐約時報的
[00:08:28.500 --> 00:08:32.500]  被紐約時報評為最暢銷的書本
[00:08:32.500 --> 00:08:34.500]  那本書的英文名字
[00:08:34.500 --> 00:08:37.500]  叫做David and Goliath
[00:08:37.500 --> 00:08:38.500]  就是如果直翻中文
[00:08:38.500 --> 00:08:41.500]  就是大衛跟哥利亞的故事
[00:08:41.500 --> 00:08:43.500]  如果大家還記得的話
[00:08:43.500 --> 00:08:45.500]  兩個月前我們有一個系列
[00:08:45.500 --> 00:08:47.500]  叫做下一站幸福
[00:08:47.500 --> 00:08:48.500]  下一站幸福的其中有一攤
[00:08:48.500 --> 00:08:49.500]  我們就講到
[00:08:49.500 --> 00:08:51.500]  大衛跟哥利亞的故事
[00:08:51.500 --> 00:08:53.500]  那他那本書其實寫的
[00:08:53.500 --> 00:08:55.500]  就是那個故事
[00:08:55.500 --> 00:08:57.500]  但是後來不知道為什麼
[00:08:57.500 --> 00:08:59.500]  當這本書翻成中文的時候
[00:08:59.500 --> 00:09:00.500]  他改了個名字
[00:09:00.500 --> 00:09:01.500]  他不叫大衛與哥利亞
[00:09:01.500 --> 00:09:02.500]  那可能中國人
[00:09:02.500 --> 00:09:05.500]  也不知道什麼是大衛哥利亞
[00:09:05.500 --> 00:09:06.500]  他就改了個名字
[00:09:06.500 --> 00:09:09.500]  書名就改成叫逆轉
[00:09:09.500 --> 00:09:10.500]  就是逆轉
[00:09:10.500 --> 00:09:11.500]  那我後來看完這本書
[00:09:11.500 --> 00:09:13.500]  我是看英文版
[00:09:13.500 --> 00:09:14.500]  我看完英文版的書
[00:09:14.500 --> 00:09:15.500]  我大概知道為什麼
[00:09:15.500 --> 00:09:17.500]  中文版會把它翻譯成逆轉
[00:09:17.500 --> 00:09:19.500]  是因為裡面他講的
[00:09:19.500 --> 00:09:21.500]  就是逆轉這個觀念
[00:09:21.500 --> 00:09:22.500]  這個觀念是怎麼來的呢
[00:09:22.500 --> 00:09:25.500]  是從大衛跟哥利亞的故事來的
[00:09:25.500 --> 00:09:26.500]  如果大家記得清楚
[00:09:26.500 --> 00:09:27.500]  大衛跟哥利亞的故事
[00:09:27.500 --> 00:09:28.500]  其實很簡單
[00:09:28.500 --> 00:09:30.500]  就是大衛一個年輕人
[00:09:30.500 --> 00:09:32.500]  身高大概160
[00:09:32.500 --> 00:09:33.500]  他要跟一個人打仗
[00:09:33.500 --> 00:09:34.500]  那個人是哥利亞
[00:09:34.500 --> 00:09:35.500]  是個巨人
[00:09:35.500 --> 00:09:39.500]  那哥利亞巨人是10尺高
[00:09:39.500 --> 00:09:40.500]  就是我們後面
[00:09:40.500 --> 00:09:42.500]  那個籃框的高度一模一樣
[00:09:42.500 --> 00:09:44.500]  所以一個1米6的人
[00:09:44.500 --> 00:09:47.500]  要跟一個10尺高的人去對戰
[00:09:47.500 --> 00:09:48.500]  那怎麼打呢
[00:09:48.500 --> 00:09:50.500]  那後來我知道
[00:09:50.500 --> 00:09:51.500]  故事也告訴我們說
[00:09:51.500 --> 00:09:53.500]  大衛就打贏了
[00:09:53.500 --> 00:09:54.500]  他就用一個方法
[00:09:54.500 --> 00:09:56.500]  他用哥利亞說你跟我
[00:09:56.500 --> 00:09:58.500]  你過來我們近身搏鬥
[00:09:58.500 --> 00:10:00.500]  那大衛說我才沒那麼笨
[00:10:00.500 --> 00:10:01.500]  我用別的方法打你
[00:10:01.500 --> 00:10:02.500]  投石器
[00:10:02.500 --> 00:10:03.500]  因為他很高嘛
[00:10:03.500 --> 00:10:05.500]  而且高到有10尺
[00:10:05.500 --> 00:10:08.500]  基本上他有一種病叫巨人症
[00:10:08.500 --> 00:10:10.500]  巨人症通常會影響視力
[00:10:10.500 --> 00:10:12.500]  所以他高到這種程度
[00:10:12.500 --> 00:10:13.500]  他視力不好
[00:10:13.500 --> 00:10:15.500]  他的行動又不方便
[00:10:15.500 --> 00:10:17.500]  所以他根本沒有辦法閃過
[00:10:17.500 --> 00:10:19.500]  大衛那個投石器的那塊石頭
[00:10:19.500 --> 00:10:20.500]  所以大衛一塊石頭
[00:10:20.500 --> 00:10:22.500]  就把他給幹掉了
[00:10:22.500 --> 00:10:23.500]  所以他就死了
[00:10:23.500 --> 00:10:24.500]  本來很有優勢
[00:10:24.500 --> 00:10:25.500]  所以這個觀念
[00:10:25.500 --> 00:10:26.500]  就是一個逆轉的觀念
[00:10:26.500 --> 00:10:28.500]  就是說我們來想
[00:10:28.500 --> 00:10:32.500]  假如巨人哥利亞只是1米85
[00:10:32.500 --> 00:10:33.500]  大衛1米6
[00:10:33.500 --> 00:10:34.500]  他1米85
[00:10:34.500 --> 00:10:36.500]  那1米85是正常身高
[00:10:36.500 --> 00:10:37.500]  就是他沒有巨人症
[00:10:37.500 --> 00:10:38.500]  視力還不錯
[00:10:38.500 --> 00:10:40.500]  而且1米85還可以
[00:10:40.500 --> 00:10:42.500]  行動還比較敏捷對不對
[00:10:42.500 --> 00:10:45.500]  如果是1米85跟大衛160打呢
[00:10:45.500 --> 00:10:47.500]  他的勝算就大了
[00:10:47.500 --> 00:10:48.500]  因為在戰場上面
[00:10:48.500 --> 00:10:50.500]  我們都覺得身高是優勢嘛
[00:10:50.500 --> 00:10:53.500]  可是當這個優勢過了某個點
[00:10:53.500 --> 00:10:56.500]  就會出現逆轉
[00:10:56.500 --> 00:10:59.500]  就是優勢會變成你致命的弱點
[00:10:59.500 --> 00:11:01.500]  而且越高越慘
[00:11:01.500 --> 00:11:03.500]  如果只是1米85
[00:11:03.500 --> 00:11:05.500]  那可能他有勝算
[00:11:05.500 --> 00:11:07.500]  他只要閃過大衛第一顆石頭
[00:11:07.500 --> 00:11:08.500]  他就衝過去
[00:11:08.500 --> 00:11:09.500]  只要近身搏鬥
[00:11:09.500 --> 00:11:10.500]  大衛就輸了嘛
[00:11:10.500 --> 00:11:12.500]  可是他本來是他的優勢
[00:11:12.500 --> 00:11:15.500]  他的優勢太優勢了
[00:11:15.500 --> 00:11:17.500]  高高高到十尺
[00:11:17.500 --> 00:11:18.500]  巨人症
[00:11:18.500 --> 00:11:19.500]  視力不好
[00:11:19.500 --> 00:11:20.500]  加上這個身高
[00:11:20.500 --> 00:11:22.500]  行動不方便
[00:11:22.500 --> 00:11:24.500]  本來是他的優勢
[00:11:24.500 --> 00:11:26.500]  可是優勢到了某一個點
[00:11:26.500 --> 00:11:28.500]  出現了逆轉
[00:11:28.500 --> 00:11:31.500]  就變成你人生一個致命的弱點
[00:11:31.500 --> 00:11:32.500]  這就是這本書所講的
[00:11:32.500 --> 00:11:34.500]  逆轉的觀念
[00:11:34.500 --> 00:11:35.500]  那麼你說逆轉的觀念
[00:11:35.500 --> 00:11:37.500]  跟今天我們講的資源
[00:11:37.500 --> 00:11:39.500]  有什麼分別呢
[00:11:39.500 --> 00:11:40.500]  其中有一章
[00:11:40.500 --> 00:11:41.500]  他講到資源的時候
[00:11:41.500 --> 00:11:44.500]  他講說資源就是其中一個
[00:11:44.500 --> 00:11:47.500]  有逆轉的觀念的一個點
[00:11:47.500 --> 00:11:48.500]  我們大部分都覺得說
[00:11:48.500 --> 00:11:49.500]  錢嘛
[00:11:49.500 --> 00:11:52.500]  當然是越多越好了對不對
[00:11:52.500 --> 00:11:54.500]  越多錢我人生就越快樂
[00:11:54.500 --> 00:11:56.500]  越多錢我生活的幸福指數
[00:11:56.500 --> 00:11:58.500]  應該會越高
[00:11:58.500 --> 00:11:59.500]  可是你有沒有想過
[00:11:59.500 --> 00:12:02.500]  對 在某個範圍以內
[00:12:02.500 --> 00:12:04.500]  錢越多你會越幸福
[00:12:04.500 --> 00:12:05.500]  真的沒錯
[00:12:05.500 --> 00:12:07.500]  可是錢 資源
[00:12:07.500 --> 00:12:10.500]  它是有個逆轉的點的
[00:12:10.500 --> 00:12:11.500]  只要過了那個點
[00:12:11.500 --> 00:12:13.500]  你發現錢越多
[00:12:13.500 --> 00:12:15.500]  你不會更快樂
[00:12:15.500 --> 00:12:16.500]  再多下去的話
[00:12:16.500 --> 00:12:17.500]  錢越多
[00:12:17.500 --> 00:12:20.500]  你的生命就越痛苦
[00:12:20.500 --> 00:12:21.500]  這話怎麼說呢
[00:12:21.500 --> 00:12:22.500]  其中有個例子
[00:12:22.500 --> 00:12:23.500]  這書上說的
[00:12:23.500 --> 00:12:25.500]  他說那作者有個朋友
[00:12:25.500 --> 00:12:28.500]  他從小就不怎麼有錢
[00:12:28.500 --> 00:12:30.500]  就是大概中等家庭出生
[00:12:30.500 --> 00:12:31.500]  那他爸也省吃儉用
[00:12:31.500 --> 00:12:33.500]  那從小他喜歡買的玩具
[00:12:33.500 --> 00:12:34.500]  他爸都說
[00:12:34.500 --> 00:12:35.500]  不好意思
[00:12:35.500 --> 00:12:37.500]  我們家實在買不起這個玩具
[00:12:37.500 --> 00:12:38.500]  如果你要買
[00:12:38.500 --> 00:12:39.500]  自己賺錢去買
[00:12:39.500 --> 00:12:41.500]  所以他從小就養成這種習慣說
[00:12:41.500 --> 00:12:42.500]  你要買什麼
[00:12:42.500 --> 00:12:43.500]  你就自己想辦法嘛
[00:12:43.500 --> 00:12:44.500]  所以他很小
[00:12:44.500 --> 00:12:46.500]  他那個小學就開始做生意
[00:12:46.500 --> 00:12:48.500]  他就叫他小學一堆同學出來說
[00:12:48.500 --> 00:12:50.500]  他在美國東部
[00:12:50.500 --> 00:12:51.500]  一個很冷的地方
[00:12:51.500 --> 00:12:52.500]  他就一群小夥伴說
[00:12:52.500 --> 00:12:54.500]  我們來一起做個生意這樣好了
[00:12:54.500 --> 00:12:57.500]  那我就跟這個街坊所有的人說
[00:12:57.500 --> 00:12:59.500]  產血很麻煩對不對
[00:12:59.500 --> 00:13:00.500]  交給我
[00:13:00.500 --> 00:13:01.500]  我幫你產血
[00:13:01.500 --> 00:13:03.500]  你每天每個禮拜付我多少錢
[00:13:03.500 --> 00:13:05.500]  那他就收了這些錢
[00:13:05.500 --> 00:13:06.500]  就招呼一半小夥伴
[00:13:06.500 --> 00:13:07.500]  你負責那家
[00:13:07.500 --> 00:13:08.500]  你負責那家
[00:13:08.500 --> 00:13:09.500]  我收了十塊
[00:13:09.500 --> 00:13:10.500]  分你八塊
[00:13:10.500 --> 00:13:11.500]  他就賺取中間的佣金
[00:13:11.500 --> 00:13:13.500]  他六歲的時候
[00:13:13.500 --> 00:13:15.500]  就開始做這樣的事情
[00:13:15.500 --> 00:13:17.500]  所以這個人很有生意頭腦
[00:13:17.500 --> 00:13:18.500]  從小就知道說
[00:13:18.500 --> 00:13:19.500]  我要買玩具
[00:13:19.500 --> 00:13:20.500]  我得自己想辦法
[00:13:20.500 --> 00:13:22.500]  所以他從小培養一個習慣
[00:13:22.500 --> 00:13:24.500]  就是他很有觀念
[00:13:24.500 --> 00:13:25.500]  怎麼賺錢
[00:13:25.500 --> 00:13:27.500]  怎麼為他自己打算
[00:13:27.500 --> 00:13:28.500]  那後來這個人
[00:13:28.500 --> 00:13:29.500]  憑著他這樣的毅力
[00:13:29.500 --> 00:13:31.500]  從小培養出來的一些的習慣
[00:13:31.500 --> 00:13:33.500]  他就後來成為好萊塢
[00:13:33.500 --> 00:13:35.500]  一個非常有名的製片
[00:13:35.500 --> 00:13:36.500]  一個Producer
[00:13:36.500 --> 00:13:37.500]  後來他在Beverly Hills
[00:13:37.500 --> 00:13:39.500]  也買了一個豪宅
[00:13:39.500 --> 00:13:41.500]  也開什麼法拉利的賽車
[00:13:41.500 --> 00:13:43.500]  就是很成功的一個人生
[00:13:43.500 --> 00:13:45.500]  可是當這個人
[00:13:45.500 --> 00:13:47.500]  有了孩子的時候
[00:13:47.500 --> 00:13:48.500]  他跟作者說
[00:13:48.500 --> 00:13:50.500]  我突然發現一個問題
[00:13:50.500 --> 00:13:52.500]  他說我錢多到一種程度
[00:13:52.500 --> 00:13:55.500]  已經到了那個逆轉的點
[00:13:55.500 --> 00:13:56.500]  錢太多
[00:13:56.500 --> 00:13:58.500]  讓我沒辦法
[00:13:58.500 --> 00:14:00.500]  再好好教育我的下一代
[00:14:00.500 --> 00:14:02.500]  我沒辦法
[00:14:02.500 --> 00:14:03.500]  錢太少
[00:14:03.500 --> 00:14:05.500]  我沒辦法給我孩子好的教育
[00:14:05.500 --> 00:14:06.500]  沒辦法提供一個
[00:14:06.500 --> 00:14:08.500]  很好的成長的空間
[00:14:08.500 --> 00:14:09.500]  讓我的孩子
[00:14:09.500 --> 00:14:12.500]  可以很幸福快樂地長大
[00:14:12.500 --> 00:14:14.500]  可是我的問題是
[00:14:14.500 --> 00:14:15.500]  錢太多了
