
[00:00:00.000 --> 00:00:05.120]  母親節祝各位母親有快樂的母親節
[00:04:38.080 --> 00:04:44.080]  哥倫多是當時的世界,是羅馬世界
[00:04:44.080 --> 00:04:51.080]  我弄了一個地圖出來讓大家稍為了解一下位置在哪裡
[00:04:51.080 --> 00:05:02.080]  這裡就是哥倫多,整個省是羅馬的阿哥亞省
[00:05:02.080 --> 00:05:06.080]  那裡是希臘的商業都市
[00:05:06.080 --> 00:05:12.080]  是羅馬帝國最大、最富裕、最重要的城市之一
[00:05:12.080 --> 00:05:16.080]  是受羅馬所派的總督管理的
[00:05:16.080 --> 00:05:24.080]  哥倫多城的座落位置是羅馬帝國主要商業路線的那裡
[00:05:24.080 --> 00:05:30.080]  所以各地的貿易都在這個城的海口出入流動
[00:05:30.080 --> 00:05:34.080]  成為歐洲和亞洲的通商中心
[00:05:34.080 --> 00:05:40.080]  那裡的人是沉迷於酒色、放縱情慾、非常邪惡敗壞
[00:05:40.080 --> 00:05:47.080]  他們敬拜一個女神叫阿芙羅迪
[00:05:47.080 --> 00:05:50.080]  他迷信自己是海神的女
[00:05:50.080 --> 00:05:57.080]  在女神的廟裡管理拜神的人全部都是娼妓
[00:05:57.080 --> 00:06:01.080]  那些男人進去廟裡都是崇拜女神
[00:06:01.080 --> 00:06:05.080]  燕落眾慾、任意妄為、非常淫亂
[00:06:05.080 --> 00:06:09.080]  因此哥倫多是一個罪惡的代名詞
[00:06:09.080 --> 00:06:13.080]  如果有人是哥倫多化了的話
[00:06:13.080 --> 00:06:16.080]  那個人已經是非常墮落
[00:06:16.080 --> 00:06:19.080]  由於這個文化背景
[00:06:19.080 --> 00:06:22.080]  保羅雖然在那裡建立了教會
[00:06:22.080 --> 00:06:26.080]  當保羅去了爾弗所之後
[00:06:26.080 --> 00:06:30.080]  這個教會真的出現了很多的問題
[00:06:30.080 --> 00:06:36.080]  包括結黨、紛爭、教會中會有的淫亂、
[00:06:36.080 --> 00:06:42.080]  爭眾、婚嫁獨生、食祭偶像之慾、
[00:06:42.080 --> 00:06:47.080]  因此特別是靈語的運用、基督復活等等
[00:06:47.080 --> 00:06:50.080]  不過我們感謝主
[00:06:50.080 --> 00:06:53.080]  正由於這間這麼淪盡的教會
[00:06:53.080 --> 00:06:56.080]  發生了這麼多的問題
[00:06:56.080 --> 00:07:01.080]  以致今天一般教會有可能產生的問題
[00:07:01.080 --> 00:07:05.080]  都可能在這本書裡面找到答案
[00:07:05.080 --> 00:07:09.080]  今天我們會從第十二至第十四章
[00:07:09.080 --> 00:07:12.080]  了解一下有關聖靈恩賜的問題
[00:07:12.080 --> 00:07:14.080]  我們先來看第十二章
[00:07:14.080 --> 00:07:17.080]  在第十二章第一節就說
[00:07:17.080 --> 00:07:20.080]  弟兄姊妹們
[00:07:20.080 --> 00:07:24.080]  劉尚波的手拿了東西不知道做什麼
[00:07:24.080 --> 00:07:26.080]  壞了
[00:07:26.080 --> 00:07:30.080]  弟兄姊妹們關於聖靈的恩賜
[00:07:30.080 --> 00:07:32.080]  我希望你們都明白
[00:07:32.080 --> 00:07:37.080]  這節經文一開始就提到聖靈的恩賜
[00:07:37.080 --> 00:07:40.080]  不過如果我們這樣看的時候
[00:07:40.080 --> 00:07:44.080]  就很難解釋第二節和第三節說什麼
[00:07:44.080 --> 00:07:46.080]  我查了原文之後
[00:07:46.080 --> 00:07:50.080]  我發覺希臘文在第十二章第一節這裡
[00:07:50.080 --> 00:07:56.080]  其實沒有提到恩賜
[00:07:56.080 --> 00:08:00.080]  所以這裡不是在討論
[00:08:00.080 --> 00:08:03.080]  聖靈恩賜的問題
[00:08:03.080 --> 00:08:09.080]  而是在討論一個人被聖靈感動
[00:08:09.080 --> 00:08:12.080]  感動或者是引導的問題
[00:08:12.080 --> 00:08:18.080]  第十二章一節可能這樣翻譯會比較好
[00:08:18.080 --> 00:08:23.080]  就是說
[00:08:23.080 --> 00:08:25.080]  弟兄姊妹們
[00:08:25.080 --> 00:08:27.080]  關於屬靈的事
[00:08:27.080 --> 00:08:30.080]  或者屬靈的人
[00:08:30.080 --> 00:08:33.080]  我希望你們都明白
[00:08:33.080 --> 00:08:36.080]  當一個人好像被聖靈控制住
[00:08:36.080 --> 00:08:39.080]  或者被靈控制住的時候
[00:08:39.080 --> 00:08:43.080]  就希望他們明白
[00:08:43.080 --> 00:08:48.080]  了解第一節會幫助我們明白第二和第三節所說的意思
[00:08:48.080 --> 00:08:53.080]  現代的考古學家在哥倫多發現了一些泥板
[00:08:53.080 --> 00:08:57.080]  其中有一塊上面寫著
[00:08:57.080 --> 00:09:00.080]  陰間的神明何物施咒助你
[00:09:00.080 --> 00:09:04.080]  我相信古代的人
[00:09:04.080 --> 00:09:10.080]  會利用他們所信的神明去咒助人
[00:09:10.080 --> 00:09:14.080]  其實我們現代的社會在東南亞一些地方
[00:09:14.080 --> 00:09:20.080]  都有借助靈界的能力去咒助人的事
[00:09:20.080 --> 00:09:23.080]  因此保羅就在第二節說
[00:09:23.080 --> 00:09:28.080]  從前你們信從異教的時候
[00:09:28.080 --> 00:09:30.080]  往往被引入歧途
[00:09:30.080 --> 00:09:34.080]  受那些沒有生命的偶像克制
[00:09:34.080 --> 00:09:40.080]  有些人可能會用異教神明的名去咒助人
[00:09:40.080 --> 00:09:42.080]  但是任何人
[00:09:42.080 --> 00:09:46.080]  如果他想利用異教神明去做事的時候
[00:09:46.080 --> 00:09:50.080]  那個人都要付代價
[00:09:50.080 --> 00:09:56.080]  所以他就會受到那些沒有生命的偶像克制
[00:09:56.080 --> 00:09:59.080]  哥倫多人很可能以為
[00:09:59.080 --> 00:10:03.080]  有一些特殊從靈界來的能力
[00:10:03.080 --> 00:10:07.080]  就代表他們是屬靈的人
[00:10:07.080 --> 00:10:12.080]  甚至可能會覺得自己高人一等
[00:10:12.080 --> 00:10:19.080]  保羅就特意將屬靈和恩賜分開
[00:10:19.080 --> 00:10:23.080]  恩賜固然是聖靈所賜
[00:10:23.080 --> 00:10:25.080]  但是有聖靈的恩賜的人
[00:10:25.080 --> 00:10:29.080]  並不一定是屬靈的人
[00:10:29.080 --> 00:10:32.080]  第三節保羅就說
[00:10:32.080 --> 00:10:36.080]  一個真正有聖靈感動或者充滿的人
[00:10:36.080 --> 00:10:39.080]  絕對不會說耶穌是該受咒助的
[00:10:39.080 --> 00:10:42.080]  只有真正被聖靈感動的人
[00:10:42.080 --> 00:10:46.080]  才會承認耶穌是主
[00:10:46.080 --> 00:10:50.080]  當然這個說法是假設了
[00:10:50.080 --> 00:10:55.080]  稱耶穌是主的人不是在裝模作樣
[00:10:55.080 --> 00:10:58.080]  不是在裝模作樣、演戲
[00:10:58.080 --> 00:11:03.080]  如果我們真的想測驗一個人
[00:11:03.080 --> 00:11:05.080]  用這個測驗去決定一個人
[00:11:05.080 --> 00:11:09.080]  是否被聖靈充滿或者邪靈充滿
[00:11:09.080 --> 00:11:15.080]  那個人一定要在被靈控制的時候
[00:11:15.080 --> 00:11:18.080]  才可以測得準
[00:11:18.080 --> 00:11:20.080]  我們有很多人在香港來
[00:11:20.080 --> 00:11:24.080]  或者聽說香港有些人是學神打的
[00:11:24.080 --> 00:11:27.080]  神打就是一些邪靈的東西
[00:11:27.080 --> 00:11:32.080]  那個人就要唸一些咒語請師父上身
[00:11:32.080 --> 00:11:37.080]  一請師父上身他可能突然變得武藝高強
[00:11:37.080 --> 00:11:40.080]  我以前聽過一個人請了孫悟空上身
[00:11:40.080 --> 00:11:43.080]  一上身就可以跳來跳去
[00:11:43.080 --> 00:11:46.080]  打架刀槍不入
[00:11:46.080 --> 00:11:49.080]  如果在那個時候我們測驗他
[00:11:49.080 --> 00:11:53.080]  身上的靈就會準
[00:11:53.080 --> 00:11:57.080]  所以一定要他在被邪靈控制之後
[00:11:57.080 --> 00:12:01.080]  才可以用這個測驗的辦法
[00:12:01.080 --> 00:12:03.080]  保羅討論聖靈的恩賜
[00:12:03.080 --> 00:12:05.080]  就用了三章聖經
[00:12:05.080 --> 00:12:07.080]  十二章到十四章
[00:12:07.080 --> 00:12:09.080]  所以第一節到第三節
[00:12:09.080 --> 00:12:12.080]  可以說只是一個小小的引言
[00:12:12.080 --> 00:12:16.080]  講到一個人被靈充滿的事
[00:12:16.080 --> 00:12:19.080]  然後第四節到第六節
[00:12:19.080 --> 00:12:22.080]  他就強調所有的能力
[00:12:22.080 --> 00:12:24.080]  都是從同一位的上帝
[00:12:24.080 --> 00:12:26.080]  同一位的主
[00:12:26.080 --> 00:12:28.080]  同一位的聖靈所賜
[00:12:28.080 --> 00:12:30.080]  在這幾節的經文當中
[00:12:30.080 --> 00:12:32.080]  我們都可以看到
[00:12:32.080 --> 00:12:35.080]  其實保羅是將恩賜
[00:12:35.080 --> 00:12:40.080]  侍奉和工作都看成一樣
[00:12:40.080 --> 00:12:42.080]  恩賜就等於是侍奉
[00:12:42.080 --> 00:12:44.080]  就等於是工作
[00:12:44.080 --> 00:12:46.080]  如果我們將恩賜
[00:12:46.080 --> 00:12:48.080]  看成是一種特殊的能力
[00:12:48.080 --> 00:12:51.080]  一定是一個人從來沒有學過
[00:12:51.080 --> 00:12:54.080]  而突然間就有了這種能力
[00:12:54.080 --> 00:12:56.080]  這樣才算是恩賜的話
[00:12:56.080 --> 00:13:00.080]  其實會產生很多實際的難題
[00:13:00.080 --> 00:13:02.080]  因為教會裡面的運作
[00:13:02.080 --> 00:13:05.080]  其實是需要很多人參與
[00:13:05.080 --> 00:13:08.080]  那是不是每一個人都要有恩賜
[00:13:08.080 --> 00:13:10.080]  才能做得到呢?
[00:13:10.080 --> 00:13:13.080]  負責在門口招待派周刊的人
[00:13:13.080 --> 00:13:16.080]  是不是要有恩賜呢?
[00:13:16.080 --> 00:13:18.080]  我們除了崇拜
[00:13:18.080 --> 00:13:22.080]  喝茶的時候負責開咖啡的人
[00:13:22.080 --> 00:13:24.080]  負責倒水的人
[00:13:24.080 --> 00:13:28.080]  是不是要有恩賜才能做得到呢?
[00:13:28.080 --> 00:13:31.080]  在十二章的四至六節講到
[00:13:31.080 --> 00:13:35.080]  恩賜侍奉工作有多種
[00:13:35.080 --> 00:13:39.080]  都是神所賜給每人工作的能力
[00:13:39.080 --> 00:13:41.080]  這節經文就講到
[00:13:41.080 --> 00:13:44.080]  神所賜給每人工作的能力
[00:13:44.080 --> 00:13:49.080]  並不是說講靈語那一類的靈因
[00:13:49.080 --> 00:13:53.080]  才算是神賜給每人工作的能力
[00:13:53.080 --> 00:13:55.080]  從這個角度看的話
[00:13:55.080 --> 00:13:57.080]  一個人有生命氣息
[00:13:57.080 --> 00:13:59.080]  有健康的身體
[00:13:59.080 --> 00:14:01.080]  有不同的知識才幹
[00:14:01.080 --> 00:14:03.080]  可以來參加教會
[00:14:03.080 --> 00:14:05.080]  可以來參與侍奉
[00:14:05.080 --> 00:14:10.080]  這一切都是神賜給每一個人工作的能力
[00:14:10.080 --> 00:14:12.080]  都是恩賜
[00:14:12.080 --> 00:14:14.080]  都是靈因
[00:14:14.080 --> 00:14:16.080]  目的只有一個
[00:14:16.080 --> 00:14:18.080]  就是十二章七節講的
[00:14:18.080 --> 00:14:23.080]  聖靈的恩賜就是要使大家得到好處
[00:14:23.080 --> 00:14:26.080]  為了使大家都得到好處
[00:14:26.080 --> 00:14:29.080]  在這裡大家的意思是指教會
[00:14:29.080 --> 00:14:32.080]  就是說聖靈賜給人不同的能力
[00:14:32.080 --> 00:14:36.080]  是要使整個教會得到益處
[00:14:36.080 --> 00:14:38.080]  然後第八至十節
[00:14:38.080 --> 00:14:41.080]  保羅舉了一些他那個時代
[00:14:41.080 --> 00:14:45.080]  教會有的或者需要侍奉的工作做例子
[00:14:45.080 --> 00:14:48.080]  包括智慧的訊息、知識的訊息
[00:14:48.080 --> 00:14:51.080]  信心、治病的能力
[00:14:51.080 --> 00:14:53.080]  傳講上帝的訊息
[00:14:53.080 --> 00:14:55.080]  辨別諸靈的能力
[00:14:55.080 --> 00:14:56.080]  講靈語的能力
[00:14:56.080 --> 00:14:58.080]  解釋靈語的能力
[00:14:58.080 --> 00:15:00.080]  這裡提到的能力
[00:15:00.080 --> 00:15:02.080]  有些是很容易明白的
[00:15:02.080 --> 00:15:06.080]  可能有些人會不明白
[00:15:06.080 --> 00:15:09.080]  究竟講那幾樣什麼訊息
[00:15:09.080 --> 00:15:10.080]  有什麼分別呢
[00:15:10.080 --> 00:15:13.080]  特別提到智慧的訊息、知識的訊息
[00:15:13.080 --> 00:15:15.080]  和傳講上帝的訊息
[00:15:15.080 --> 00:15:18.080]  我稍微解釋一下
[00:15:18.080 --> 00:15:23.080]  希臘人是很喜歡研究哲學的
[00:15:23.080 --> 00:15:26.080]  在哥倫多前書一章二十二節
[00:15:26.080 --> 00:15:28.080]  其實都有告訴我們
[00:15:28.080 --> 00:15:30.080]  猶太人要求神蹟
[00:15:30.080 --> 00:15:33.080]  希臘人就尋求智慧
[00:15:33.080 --> 00:15:39.080]  這裡的智慧就是哲學方面的智慧
[00:15:39.080 --> 00:15:43.080]  知識的訊息是指一般的學問
[00:15:43.080 --> 00:15:46.080]  不是特別針對哲學的
[00:15:46.080 --> 00:15:50.080]  其實這兩種訊息都是可以學的
[00:15:50.080 --> 00:15:53.080]  在大學裡面有哲學系
[00:15:53.080 --> 00:15:59.080]  學過的人可以算是講智慧的訊息
[00:15:59.080 --> 00:16:01.080]  智慧的訊息在今天
[00:16:01.080 --> 00:16:05.080]  護教的方面來說是很重要的
[00:16:05.080 --> 00:16:06.080]  舉個例子
[00:16:06.080 --> 00:16:08.080]  有時候有些人會問我們
[00:16:08.080 --> 00:16:11.080]  你們說你們的上帝是全能的
[00:16:11.080 --> 00:16:13.080]  他可不可以做一塊很重的石頭
[00:16:13.080 --> 00:16:16.080]  重到他自己都舉不起呢?
[00:16:16.080 --> 00:16:20.080]  其實這是一個哲學性的問題
[00:16:20.080 --> 00:16:21.080]  如果你學過哲學
[00:16:21.080 --> 00:16:25.080]  就很容易可以拆解這個問題
[00:16:25.080 --> 00:16:31.080]  哲學的重要性除了護教之外
[00:16:31.080 --> 00:16:37.080]  其實對倫理道德的討論都很重要
[00:16:37.080 --> 00:16:42.080]  例如同性戀合法化有什麼問題呢?
[00:16:42.080 --> 00:16:44.080]  如果教會的回應只是說
[00:16:44.080 --> 00:16:48.080]  違反聖經的教導嘛,不行的
[00:16:48.080 --> 00:16:53.080]  對基督徒來說是有效的
[00:16:53.080 --> 00:16:57.080]  但是對大部分社會上的人來說
[00:16:57.080 --> 00:17:00.080]  他們說教會你們走在一邊吧
[00:17:00.080 --> 00:17:02.080]  行了行了
[00:17:02.080 --> 00:17:06.080]  以後教會就無法言權了
[00:17:06.080 --> 00:17:09.080]  教會要回應社會上這些倫理的問題
[00:17:09.080 --> 00:17:11.080]  就要有智慧的訊息
[00:17:11.080 --> 00:17:17.080]  要有哲學性的討論來回應
[00:17:17.080 --> 00:17:19.080]  至於知識
[00:17:19.080 --> 00:17:21.080]  就有很多方面的知識
[00:17:21.080 --> 00:17:23.080]  對護教來說
[00:17:23.080 --> 00:17:27.080]  歷史的知識、科學的知識都是很重要的
[00:17:27.080 --> 00:17:29.080]  至於傳講上帝的訊息
[00:17:29.080 --> 00:17:33.080]  原文那個字其實是講預言
[00:17:33.080 --> 00:17:37.080]  我們要明白講預言的先知
[00:17:37.080 --> 00:17:40.080]  是上帝的代言人
[00:17:40.080 --> 00:17:45.080]  是傳講從上帝而來的訊息
[00:17:45.080 --> 00:17:47.080]  我相信這一類的能力
[00:17:47.080 --> 00:17:49.080]  都是可以通過學習、鍛鍊
[00:17:49.080 --> 00:17:52.080]  和聖靈的幫助可以得到的
[00:17:52.080 --> 00:17:54.080]  而不是好像講靈語那樣
[00:17:54.080 --> 00:17:58.080]  講靈語你真的突然被靈控制住
[00:17:58.080 --> 00:18:00.080]  你是可以講的
[00:18:00.080 --> 00:18:03.080]  在十二章十二至三十節
[00:18:03.080 --> 00:18:04.080]  今天沒有讀經文
[00:18:04.080 --> 00:18:07.080]  保羅是用了身體做一個比喻
[00:18:07.080 --> 00:18:11.080]  說到各種的恩賜都好像我們身體不同的肢體
[00:18:11.080 --> 00:18:13.080]  手、腳、手指、腳指
[00:18:13.080 --> 00:18:15.080]  都是要互相配搭
[00:18:15.080 --> 00:18:18.080]  使整個身體可以正常來運作
[00:18:18.080 --> 00:18:23.080]  在二十八節又提到一些教會中的恩賜
[00:18:23.080 --> 00:18:27.080]  我特別留意到在這裡提到有四項的恩賜
[00:18:27.080 --> 00:18:30.080]  是在前面第八至十節沒有提到的
[00:18:30.080 --> 00:18:33.080]  包括了仕途、教師
[00:18:33.080 --> 00:18:35.080]  能夠幫助人
[00:18:35.080 --> 00:18:37.080]  能夠幫助人都是一種恩賜
[00:18:37.080 --> 00:18:40.080]  以及能夠管理事務
[00:18:40.080 --> 00:18:42.080]  在這麼短的經文
[00:18:42.080 --> 00:18:44.080]  就出現了兩個不同的恩賜表
[00:18:44.080 --> 00:18:46.080]  我們可以看得出
[00:18:46.080 --> 00:18:49.080]  保羅不是將恩賜
[00:18:49.080 --> 00:18:53.080]  局限在他提到的那些侍奉
[00:18:53.080 --> 00:18:56.080]  才可以算是恩賜
[00:18:56.080 --> 00:18:58.080]  在不同的教會
[00:18:58.080 --> 00:19:00.080]  不同的時代
[00:19:00.080 --> 00:19:02.080]  次因的聖靈
[00:19:02.080 --> 00:19:04.080]  都會按照教會的需要
[00:19:04.080 --> 00:19:06.080]  次下能力
[00:19:06.080 --> 00:19:09.080]  使教會可以順暢的運行
[00:19:09.080 --> 00:19:11.080]  榮耀上帝
[00:19:11.080 --> 00:19:14.080]  十二章三十一節
[00:19:14.080 --> 00:19:20.080]  保羅特別鼓勵人
[00:19:20.080 --> 00:19:24.080]  要追求那個更重要的恩賜
[00:19:24.080 --> 00:19:27.080]  保羅還叫那種恩賜
[00:19:27.080 --> 00:19:30.080]  是至善的道路
[00:19:30.080 --> 00:19:34.080]  十三章告訴我們那是甚麼
[00:19:34.080 --> 00:19:37.080]  其實很多基督徒都會很熟悉
[00:19:37.080 --> 00:19:39.080]  十三章裏面的愛的篇章
[00:19:39.080 --> 00:19:42.080]  我曾經有時去弟兄姊妹家
[00:19:42.080 --> 00:19:46.080]  還掛著一幅字
[00:19:46.080 --> 00:19:48.080]  寫著愛的那些
[00:19:48.080 --> 00:19:50.080]  愛是恆久忍耐
[00:19:50.080 --> 00:19:52.080]  又有恩賜
[00:19:52.080 --> 00:19:57.080]  愛是不自誇不張狂不害羞的事
[00:19:57.080 --> 00:19:59.080]  我想提醒大家
[00:19:59.080 --> 00:20:03.080]  這裏講的愛的特質
[00:20:03.080 --> 00:20:06.080]  愛的表現
[00:20:06.080 --> 00:20:10.080]  不是一個人單單靠自己的修為
[00:20:10.080 --> 00:20:12.080]  可以做得到
[00:20:12.080 --> 00:20:15.080]  而是要有聖靈的恩賜
[00:20:15.080 --> 00:20:17.080]  或者聖靈幫助我們
[00:20:17.080 --> 00:20:19.080]  結出聖靈的果子
[00:20:19.080 --> 00:20:21.080]  才可以做到
[00:20:21.080 --> 00:20:23.080]  換句話說
[00:20:23.080 --> 00:20:26.080]  有次因的靈幫助我們
[00:20:26.080 --> 00:20:29.080]  如果沒有次因的靈幫助我們
[00:20:29.080 --> 00:20:34.080]  我們就很難去持續地愛
[00:20:34.080 --> 00:20:38.080]  聖經裏面教導做丈夫的
[00:20:38.080 --> 00:20:40.080]  要愛妻子
[00:20:40.080 --> 00:20:42.080]  很簡單的,幾個字
[00:20:42.080 --> 00:20:45.080]  要愛妻子
[00:20:45.080 --> 00:20:48.080]  很多丈夫都做不到
[00:20:48.080 --> 00:20:52.080]  澳洲有很多丈夫在家裏打妻子
[00:20:52.080 --> 00:20:53.080]  打老婆
[00:20:53.080 --> 00:20:57.080]  現在搞到最近政府都開始注意家庭暴力的問題
[00:20:57.080 --> 00:21:02.080]  時時宣揚教那些男人不可以打老婆
[00:21:02.080 --> 00:21:07.080]  是不是做丈夫從來沒有愛妻子呢?
[00:21:07.080 --> 00:21:14.080]  其實我相信很多人都曾經愛過妻子
[00:21:14.080 --> 00:21:18.080]  但是不能夠恆久的愛
[00:21:18.080 --> 00:21:21.080]  最根本的原因
[00:21:21.080 --> 00:21:24.080]  其實就是靈性的問題
[00:21:24.080 --> 00:21:28.080]  所以我們要有聖靈的幫助
[00:21:28.080 --> 00:21:34.080]  才可以長期活出愛的特質
[00:21:34.080 --> 00:21:36.080]  在十四章一節
[00:21:36.080 --> 00:21:39.080]  保羅結束這個至善的道的時候
[00:21:39.080 --> 00:21:42.080]  的講論只用了六個字
[00:21:42.080 --> 00:21:47.080]  你們要追求愛
[00:21:47.080 --> 00:21:51.080]  希臘原文要追求
[00:21:51.080 --> 00:21:54.080]  這個動詞用了命令的語氣
[00:21:54.080 --> 00:21:56.080]  所以中文翻譯得很好
[00:21:56.080 --> 00:21:57.080]  加多個要字
[00:21:57.080 --> 00:21:59.080]  你不用選擇
[00:21:59.080 --> 00:22:00.080]  是一個命令來的
[00:22:00.080 --> 00:22:03.080]  你追求吧
[00:22:03.080 --> 00:22:07.080]  因此我們要努力追求和學習
[00:22:07.080 --> 00:22:09.080]  不要推卸責任
[00:22:09.080 --> 00:22:12.080]  聖靈沒有給我有愛的恩賜
[00:22:12.080 --> 00:22:15.080]  所以我就不愛了
[00:22:15.080 --> 00:22:17.080]  聖靈會幫助我們
[00:22:17.080 --> 00:22:24.080]  但是我們自己要努力追求
[00:22:24.080 --> 00:22:27.080]  十四章特別提到講靈語的問題
[00:22:27.080 --> 00:22:30.080]  我相信我們現中版的聖經
[00:22:30.080 --> 00:22:34.080]  用靈語來跟方言做一個分別
[00:22:34.080 --> 00:22:36.080]  因為在《士徒行傳》第二章那裡
[00:22:36.080 --> 00:22:40.080]  記住當聖靈第一次降下來的時候
[00:22:40.080 --> 00:22:44.080]  當時的信徒都可以突然之間
[00:22:44.080 --> 00:22:48.080]  講出一些別種語言
[00:22:48.080 --> 00:22:54.080]  是當時來自很多不同地方的人的鄉下話
[00:22:54.080 --> 00:22:56.080]  他們聽得懂的
[00:22:56.080 --> 00:22:59.080]  是一種人間的語言
[00:22:59.080 --> 00:23:02.080]  在哥倫多教會講靈語的人
[00:23:02.080 --> 00:23:05.080]  在被靈控制的時候
[00:23:05.080 --> 00:23:10.080]  不由自主地講出另一種語言
[00:23:10.080 --> 00:23:15.080]  不是一般人能夠聽得懂的
[00:23:15.080 --> 00:23:18.080]  故事裏寶羅說
[00:23:18.080 --> 00:23:20.080]  在教會聚集的時候
[00:23:20.080 --> 00:23:24.080]  除非有人能夠翻譯靈語
[00:23:24.080 --> 00:23:28.080]  否則就不要講
[00:23:28.080 --> 00:23:30.080]  原因很簡單
[00:23:30.080 --> 00:23:33.080]  靈語不能夠幫助人認識上帝
[00:23:33.080 --> 00:23:39.080]  和理解上帝給我們的訊息
