
[00:00:00.000 --> 00:00:02.000]  我們現在向低頭祈禱
[00:03:18.000 --> 00:03:20.000]  所謂事司的時期
[00:03:20.000 --> 00:03:22.000]  大約是有
[00:03:22.000 --> 00:03:24.000]  三百五十年的歷史
[00:03:24.000 --> 00:03:26.000]  左右
[00:03:26.000 --> 00:03:28.000]  事司記最後一章
[00:03:28.000 --> 00:03:30.000]  最後一次總括了
[00:03:30.000 --> 00:03:32.000]  這個時期的情況是怎樣的呢
[00:03:32.000 --> 00:03:34.000]  那時期
[00:03:34.000 --> 00:03:36.000]  以色列還沒有君王
[00:03:36.000 --> 00:03:38.000]  人人
[00:03:38.000 --> 00:03:40.000]  隨自己的意思
[00:03:40.000 --> 00:03:42.000]  行事
[00:03:42.000 --> 00:03:44.000]  路德記這個故事
[00:03:44.000 --> 00:03:46.000]  就是發生在
[00:03:46.000 --> 00:03:48.000]  這樣的時代背景下
[00:03:48.000 --> 00:03:50.000]  故事中的情節
[00:03:50.000 --> 00:03:52.000]  由悲劇開始
[00:03:52.000 --> 00:03:54.000]  到出了人情冷暖
[00:03:54.000 --> 00:03:56.000]  也有愛情故事
[00:03:56.000 --> 00:03:58.000]  最後是喜劇收場
[00:03:58.000 --> 00:04:00.000]  所以很多人
[00:04:00.000 --> 00:04:02.000]  都會很喜歡這本書
[00:04:02.000 --> 00:04:04.000]  因為我們大多數人
[00:04:04.000 --> 00:04:06.000]  都喜歡喜劇
[00:04:06.000 --> 00:04:08.000]  收場的故事
[00:04:08.000 --> 00:04:10.000]  我們今天看第一章
[00:04:10.000 --> 00:04:12.000]  就去思想一下
[00:04:12.000 --> 00:04:14.000]  人生的抉擇
[00:04:14.000 --> 00:04:16.000]  或當我們生命遇到
[00:04:16.000 --> 00:04:18.000]  危機的時候的抉擇
[00:04:18.000 --> 00:04:20.000]  我們會怎樣去抉擇呢
[00:04:20.000 --> 00:04:22.000]  人生在世
[00:04:22.000 --> 00:04:24.000]  一定要做抉擇
[00:04:24.000 --> 00:04:26.000]  這是上帝給人
[00:04:26.000 --> 00:04:28.000]  有自由的結果
[00:04:28.000 --> 00:04:30.000]  上帝自從做亞當和夏娃
[00:04:30.000 --> 00:04:32.000]  可以自由做抉擇之後
[00:04:32.000 --> 00:04:34.000]  就從來沒有收回
[00:04:34.000 --> 00:04:36.000]  這個抉擇權
[00:04:36.000 --> 00:04:38.000]  當然
[00:04:38.000 --> 00:04:40.000]  所謂自由抉擇
[00:04:40.000 --> 00:04:42.000]  上帝只是給我們
[00:04:42.000 --> 00:04:44.000]  在一定的範圍之內
[00:04:44.000 --> 00:04:46.000]  一定的範圍之內
[00:04:46.000 --> 00:04:48.000]  可以做抉擇
[00:04:48.000 --> 00:04:50.000]  我們沒有自由說
[00:04:50.000 --> 00:04:52.000]  是超越那個範圍去做抉擇
[00:04:52.000 --> 00:04:54.000]  比如說
[00:04:54.000 --> 00:04:56.000]  我可不可以自由抉擇
[00:04:56.000 --> 00:04:58.000]  做一隻鷹
[00:04:58.000 --> 00:05:00.000]  可以飛在天空
[00:05:00.000 --> 00:05:02.000]  我們可以自由做夢
[00:05:02.000 --> 00:05:04.000]  但就不會變成一隻鷹
[00:05:04.000 --> 00:05:06.000]  因為這個是
[00:05:06.000 --> 00:05:08.000]  超越了抉擇的範圍
[00:05:08.000 --> 00:05:10.000]  今天在經文第一節
[00:05:10.000 --> 00:05:12.000]  介紹了一個人
[00:05:12.000 --> 00:05:14.000]  他叫做以利米勒
[00:05:14.000 --> 00:05:16.000]  這個名字
[00:05:16.000 --> 00:05:18.000]  是有意思的
[00:05:18.000 --> 00:05:20.000]  其實猶太人改名字和中國人的文化
[00:05:20.000 --> 00:05:22.000]  很相似,改名字是有意思的
[00:05:22.000 --> 00:05:24.000]  以利米勒這個名字
[00:05:24.000 --> 00:05:26.000]  就是說
[00:05:26.000 --> 00:05:28.000]  上主是王的意思
[00:05:28.000 --> 00:05:30.000]  上主是王
[00:05:30.000 --> 00:05:32.000]  這個人的名字
[00:05:32.000 --> 00:05:34.000]  雖然是說
[00:05:34.000 --> 00:05:36.000]  上主是王
[00:05:36.000 --> 00:05:38.000]  但當他做決定的時候
[00:05:38.000 --> 00:05:40.000]  就沒有
[00:05:40.000 --> 00:05:42.000]  求問下
[00:05:42.000 --> 00:05:44.000]  上主的意思
[00:05:44.000 --> 00:05:46.000]  以色列人的先祖阿布拉罕
[00:05:46.000 --> 00:05:48.000]  就是奉了
[00:05:48.000 --> 00:05:50.000]  上主的命令
[00:05:50.000 --> 00:05:52.000]  去移民
[00:05:52.000 --> 00:05:54.000]  但以利米勒
[00:05:54.000 --> 00:05:56.000]  由於他鄉下
[00:05:56.000 --> 00:05:58.000]  伯利恆有饑荒
[00:05:58.000 --> 00:06:00.000]  他就自己去移民
[00:06:00.000 --> 00:06:02.000]  移民去
[00:06:02.000 --> 00:06:04.000]  摩訶人的地方生活
[00:06:04.000 --> 00:06:06.000]  摩訶人
[00:06:06.000 --> 00:06:08.000]  是什麼人呢?
[00:06:08.000 --> 00:06:10.000]  移民去摩訶
[00:06:10.000 --> 00:06:12.000]  或者說逃避
[00:06:12.000 --> 00:06:14.000]  饑荒去摩訶的地方
[00:06:14.000 --> 00:06:16.000]  是不是錯呢?
[00:06:16.000 --> 00:06:20.000]  我們要了解
[00:06:20.000 --> 00:06:22.000]  摩訶人
[00:06:22.000 --> 00:06:24.000]  摩訶人是阿布拉罕的兒子
[00:06:24.000 --> 00:06:26.000]  羅德的女兒
[00:06:26.000 --> 00:06:28.000]  所生出來的後代
[00:06:28.000 --> 00:06:30.000]  他們
[00:06:30.000 --> 00:06:32.000]  本來和以色列人
[00:06:32.000 --> 00:06:34.000]  都有一些
[00:06:34.000 --> 00:06:36.000]  血緣關係
[00:06:36.000 --> 00:06:38.000]  但
[00:06:38.000 --> 00:06:40.000]  以色列人和摩訶人
[00:06:40.000 --> 00:06:42.000]  漸漸變成了仇人
[00:06:42.000 --> 00:06:46.000]  當以色列人要去
[00:06:46.000 --> 00:06:48.000]  迦南的時候
[00:06:48.000 --> 00:06:50.000]  摩訶王請了一個先知
[00:06:50.000 --> 00:06:52.000]  巴蘭先知
[00:06:52.000 --> 00:06:54.000]  去救助以色列人
[00:06:54.000 --> 00:06:56.000]  當然
[00:06:56.000 --> 00:06:58.000]  上主保護了以色列人
[00:06:58.000 --> 00:07:00.000]  但是
[00:07:00.000 --> 00:07:02.000]  巴蘭先知
[00:07:02.000 --> 00:07:04.000]  見救助不行
[00:07:04.000 --> 00:07:06.000]  就出了一套詭計
[00:07:06.000 --> 00:07:08.000]  教摩訶人
[00:07:08.000 --> 00:07:10.000]  我救助他們不行
[00:07:10.000 --> 00:07:12.000]  但你可以出美人計
[00:07:12.000 --> 00:07:14.000]  你用美人計
[00:07:14.000 --> 00:07:16.000]  去引誘那些以色列人
[00:07:16.000 --> 00:07:18.000]  假裝去拜偶像
[00:07:18.000 --> 00:07:20.000]  那麼上帝自然會懲罰他們
[00:07:20.000 --> 00:07:22.000]  結果有一批以色列人
[00:07:22.000 --> 00:07:24.000]  真的被
[00:07:24.000 --> 00:07:26.000]  上主殺了
[00:07:26.000 --> 00:07:28.000]  當以色列人進入迦南之後
[00:07:28.000 --> 00:07:30.000]  摩訶人
[00:07:30.000 --> 00:07:32.000]  有機會
[00:07:32.000 --> 00:07:34.000]  壓迫那些以色列人
[00:07:34.000 --> 00:07:36.000]  直到上主
[00:07:36.000 --> 00:07:38.000]  要興起一位
[00:07:38.000 --> 00:07:40.000]  民族英雄領袖
[00:07:40.000 --> 00:07:42.000]  去解救他們
[00:07:42.000 --> 00:07:44.000]  所以伊利米勒
[00:07:44.000 --> 00:07:48.000]  帶同家人去投宿
[00:07:48.000 --> 00:07:50.000]  去投靠一個宿敵
[00:07:50.000 --> 00:07:52.000]  以色列人的宿敵
[00:07:52.000 --> 00:07:54.000]  可以說是一個非常愚蠢的抉擇
[00:07:54.000 --> 00:07:56.000]  結果他去到
[00:07:56.000 --> 00:07:58.000]  可能水到不服
[00:07:58.000 --> 00:08:00.000]  可能被上帝懲罰
[00:08:00.000 --> 00:08:02.000]  在第三節就死了
[00:08:02.000 --> 00:08:04.000]  相信
[00:08:04.000 --> 00:08:06.000]  都是上主對他的懲罰
[00:08:06.000 --> 00:08:08.000]  寡婦
[00:08:08.000 --> 00:08:10.000]  娜俄美
[00:08:10.000 --> 00:08:12.000]  帶著兩個兒子過生活
[00:08:12.000 --> 00:08:14.000]  日子可能不會很好
[00:08:14.000 --> 00:08:16.000]  但那兩個兒子
[00:08:16.000 --> 00:08:18.000]  仍然可以
[00:08:18.000 --> 00:08:20.000]  娶了當地的女子為妻
[00:08:20.000 --> 00:08:22.000]  不過大約
[00:08:22.000 --> 00:08:24.000]  十年後
[00:08:24.000 --> 00:08:26.000]  可能是從伯利恆
[00:08:26.000 --> 00:08:28.000]  去到摩訶的十年後
[00:08:28.000 --> 00:08:30.000]  很不幸
[00:08:30.000 --> 00:08:32.000]  那兩個兒子都死了
[00:08:32.000 --> 00:08:34.000]  第五節
[00:08:34.000 --> 00:08:36.000]  最後一句
[00:08:36.000 --> 00:08:38.000]  劉夏娜俄美
[00:08:38.000 --> 00:08:40.000]  沒有丈夫
[00:08:40.000 --> 00:08:42.000]  也沒有兒子
[00:08:42.000 --> 00:08:44.000]  真是一個非常
[00:08:44.000 --> 00:08:46.000]  淒涼的境況
[00:08:46.000 --> 00:08:48.000]  一個家庭裡
[00:08:48.000 --> 00:08:50.000]  連一個男人都沒有
[00:08:50.000 --> 00:08:52.000]  在古代社會中
[00:08:52.000 --> 00:08:54.000]  真是很難生存
[00:08:54.000 --> 00:08:56.000]  因為一般女性
[00:08:56.000 --> 00:08:58.000]  都不能夠出外工作
[00:08:58.000 --> 00:09:00.000]  娜俄美
[00:09:00.000 --> 00:09:02.000]  當然更慘
[00:09:02.000 --> 00:09:04.000]  年紀已經很大
[00:09:04.000 --> 00:09:06.000]  再嫁
[00:09:06.000 --> 00:09:08.000]  是很不容易
[00:09:08.000 --> 00:09:10.000]  而她丈夫死了之後
[00:09:10.000 --> 00:09:12.000]  本來
[00:09:12.000 --> 00:09:16.000]  還可以將盼望
[00:09:16.000 --> 00:09:18.000]  寄託在兒子身上
[00:09:20.000 --> 00:09:22.000]  誰知兩個兒子都死了
[00:09:22.000 --> 00:09:24.000]  使她失去
[00:09:24.000 --> 00:09:26.000]  一切的盼望
[00:09:26.000 --> 00:09:28.000]  以及要求
[00:09:28.000 --> 00:09:30.000]  娜俄美
[00:09:30.000 --> 00:09:32.000]  大概走投無路
[00:09:32.000 --> 00:09:34.000]  在這個時候
[00:09:34.000 --> 00:09:36.000]  她又聽到家鄉
[00:09:36.000 --> 00:09:38.000]  又很收成
[00:09:38.000 --> 00:09:40.000]  不過在第六節
[00:09:40.000 --> 00:09:42.000]  作者先強調
[00:09:42.000 --> 00:09:44.000]  是上主眷顧她的子民
[00:09:44.000 --> 00:09:48.000]  於是娜俄美就決定
[00:09:48.000 --> 00:09:50.000]  離開這個傷心地
[00:09:50.000 --> 00:09:52.000]  回到自己的家鄉
[00:09:52.000 --> 00:09:54.000]  她知道在家鄉的習俗
[00:09:54.000 --> 00:09:56.000]  是窮人
[00:09:56.000 --> 00:09:58.000]  可以去別人的墨田
[00:09:58.000 --> 00:10:00.000]  撿一些墨
[00:10:00.000 --> 00:10:02.000]  為生
[00:10:02.000 --> 00:10:04.000]  這是那個時代的社會福利
[00:10:04.000 --> 00:10:08.000]  並且在家鄉地
[00:10:08.000 --> 00:10:10.000]  她仍然有親有戚
[00:10:10.000 --> 00:10:12.000]  有家族的田地
[00:10:12.000 --> 00:10:14.000]  房產
[00:10:14.000 --> 00:10:16.000]  有屋住
[00:10:16.000 --> 00:10:18.000]  她的基本生活
[00:10:18.000 --> 00:10:20.000]  是不成問題的
[00:10:20.000 --> 00:10:22.000]  於是這三個女人
[00:10:22.000 --> 00:10:24.000]  就一起上路
[00:10:24.000 --> 00:10:26.000]  在路上
[00:10:26.000 --> 00:10:28.000]  娜俄美就上到
[00:10:28.000 --> 00:10:30.000]  她兩位媳婦
[00:10:30.000 --> 00:10:32.000]  這兩位媳婦年紀
[00:10:32.000 --> 00:10:34.000]  還是這麼輕
[00:10:34.000 --> 00:10:36.000]  陪著這位老太太
[00:10:36.000 --> 00:10:38.000]  回到猶太人中間
[00:10:38.000 --> 00:10:40.000]  是外族人
[00:10:40.000 --> 00:10:42.000]  可能不容易再嫁
[00:10:42.000 --> 00:10:44.000]  所以就鼓勵她們
[00:10:44.000 --> 00:10:46.000]  回去回娘家
[00:10:46.000 --> 00:10:48.000]  回到自己的民族
[00:10:48.000 --> 00:10:50.000]  等機會再嫁
[00:10:50.000 --> 00:10:52.000]  這個機會
[00:10:52.000 --> 00:10:54.000]  應該是高很多
[00:10:54.000 --> 00:10:56.000]  娜俄美對她們
[00:10:56.000 --> 00:10:58.000]  對她兩位媳婦
[00:10:58.000 --> 00:11:00.000]  都是相當有愛心
[00:11:00.000 --> 00:11:02.000]  相信這三個女人
[00:11:02.000 --> 00:11:04.000]  可能一向以來
[00:11:04.000 --> 00:11:06.000]  都是彼此相愛
[00:11:06.000 --> 00:11:08.000]  因為第八節
[00:11:08.000 --> 00:11:10.000]  娜俄美對兩位媳婦這樣說
[00:11:10.000 --> 00:11:12.000]  你們各自回娘家吧
[00:11:12.000 --> 00:11:14.000]  願上主以仁慈
[00:11:14.000 --> 00:11:16.000]  待你們
[00:11:16.000 --> 00:11:18.000]  讓你們善待了我
[00:11:18.000 --> 00:11:20.000]  和已故的人
[00:11:20.000 --> 00:11:22.000]  一樣
[00:11:22.000 --> 00:11:24.000]  大家彼此善待
[00:11:24.000 --> 00:11:26.000]  娜俄美一定很照顧她們
[00:11:26.000 --> 00:11:30.000]  但這兩位媳婦
[00:11:30.000 --> 00:11:32.000]  也是有情有義的人
[00:11:32.000 --> 00:11:34.000]  她們不忍心為了自己的前途
[00:11:34.000 --> 00:11:36.000]  就離棄這位姑父
[00:11:36.000 --> 00:11:38.000]  伶仃的娜俄美
[00:11:38.000 --> 00:11:40.000]  於是就說不行不行
[00:11:40.000 --> 00:11:42.000]  我一定要和你們一起回去
[00:11:42.000 --> 00:11:44.000]  不過娜俄美
[00:11:44.000 --> 00:11:46.000]  說出了十一至十三節
[00:11:46.000 --> 00:11:48.000]  那段話
[00:11:48.000 --> 00:11:50.000]  顯示她對她們的真愛
[00:11:50.000 --> 00:11:52.000]  真愛
[00:11:52.000 --> 00:11:54.000]  是以別人的
[00:11:54.000 --> 00:11:56.000]  好處著想
[00:11:56.000 --> 00:11:58.000]  是以別人的利益
[00:11:58.000 --> 00:12:00.000]  做出發
[00:12:00.000 --> 00:12:02.000]  為了別人
[00:12:02.000 --> 00:12:04.000]  謀取最大的利益
[00:12:04.000 --> 00:12:08.000]  娜俄美在十二至十三節
[00:12:08.000 --> 00:12:10.000]  就說
[00:12:10.000 --> 00:12:12.000]  我們要稍微了解
[00:12:12.000 --> 00:12:14.000]  中東的習慣
[00:12:14.000 --> 00:12:16.000]  在中東的時候的習慣
[00:12:16.000 --> 00:12:18.000]  如果哥哥死了
[00:12:18.000 --> 00:12:20.000]  弟弟就可以娶寡婦為妻
[00:12:20.000 --> 00:12:22.000]  有義務
[00:12:22.000 --> 00:12:24.000]  不是可以
[00:12:24.000 --> 00:12:26.000]  弟弟有義務要娶寡嫂為妻
[00:12:26.000 --> 00:12:28.000]  生下來的第一個兒子
[00:12:28.000 --> 00:12:30.000]  就進入
[00:12:30.000 --> 00:12:32.000]  屬於哥哥的
[00:12:32.000 --> 00:12:34.000]  當是哥哥的兒子
[00:12:34.000 --> 00:12:36.000]  進入他的名下
[00:12:36.000 --> 00:12:38.000]  使哥哥的名字
[00:12:38.000 --> 00:12:40.000]  不會在族譜裡
[00:12:40.000 --> 00:12:42.000]  消失
[00:12:42.000 --> 00:12:44.000]  並且家族的地產
[00:12:44.000 --> 00:12:46.000]  都可以保留
[00:12:46.000 --> 00:12:48.000]  在那個支派當中
[00:12:48.000 --> 00:12:50.000]  故事
[00:12:50.000 --> 00:12:52.000]  娜俄美說完這段話
[00:12:52.000 --> 00:12:54.000]  結果大釋苦
[00:12:54.000 --> 00:12:56.000]  俄爾巴就接受了娜俄美的建議
[00:12:56.000 --> 00:12:58.000]  就回娘家
[00:12:58.000 --> 00:13:00.000]  但是路德
[00:13:00.000 --> 00:13:02.000]  卻是一位比較堅貞
[00:13:02.000 --> 00:13:04.000]  或者說
[00:13:04.000 --> 00:13:06.000]  挺倔強挺硬頸的一個女子
[00:13:06.000 --> 00:13:08.000]  當日
[00:13:08.000 --> 00:13:10.000]  她要嫁給猶太人的時候
[00:13:10.000 --> 00:13:12.000]  就已經知道
[00:13:12.000 --> 00:13:14.000]  這不只是成為一個
[00:13:14.000 --> 00:13:16.000]  外族人的太太
[00:13:16.000 --> 00:13:18.000]  這麼簡單
[00:13:18.000 --> 00:13:20.000]  也是要同時接受
[00:13:20.000 --> 00:13:22.000]  夫家的信仰
[00:13:22.000 --> 00:13:24.000]  敬拜夫家所拜的神
[00:13:24.000 --> 00:13:28.000]  但是知道就算知道
[00:13:28.000 --> 00:13:30.000]  我們很多東西都知道
[00:13:32.000 --> 00:13:34.000]  不過真正的信仰
[00:13:34.000 --> 00:13:36.000]  就不只是知道
[00:13:36.000 --> 00:13:38.000]  或者知識上這麼簡單
[00:13:38.000 --> 00:13:40.000]  而是感情上
[00:13:40.000 --> 00:13:42.000]  不是外表上
[00:13:42.000 --> 00:13:44.000]  而是心靈上
[00:13:44.000 --> 00:13:46.000]  自從嫁入了
[00:13:46.000 --> 00:13:48.000]  這個家庭之後
[00:13:48.000 --> 00:13:50.000]  可能娜俄美就時時會
[00:13:50.000 --> 00:13:52.000]  將有關上主的事情
[00:13:52.000 --> 00:13:54.000]  怎樣
[00:13:54.000 --> 00:13:56.000]  帶領以色列人出埃及的事
[00:13:56.000 --> 00:13:58.000]  去告訴他們
[00:13:58.000 --> 00:14:00.000]  而路德
[00:14:00.000 --> 00:14:02.000]  也可能像聖經的那位
[00:14:02.000 --> 00:14:04.000]  妓女拉合那樣
[00:14:04.000 --> 00:14:06.000]  她是從心底裏面
[00:14:06.000 --> 00:14:08.000]  認識到上主
[00:14:08.000 --> 00:14:10.000]  才是真正的上帝
[00:14:10.000 --> 00:14:12.000]  所以她是要
[00:14:12.000 --> 00:14:14.000]  決意侍奉上主
[00:14:14.000 --> 00:14:16.000]  因此她對路德這樣說
[00:14:16.000 --> 00:14:18.000]  請你
[00:14:18.000 --> 00:14:20.000]  不要叫我離開你
[00:14:20.000 --> 00:14:22.000]  讓我跟你一起去吧
[00:14:22.000 --> 00:14:24.000]  你到那裏
[00:14:24.000 --> 00:14:26.000]  我也到那裏
[00:14:26.000 --> 00:14:28.000]  你住那裏我也住那裏
[00:14:28.000 --> 00:14:30.000]  你的民族就是我的民族
[00:14:30.000 --> 00:14:32.000]  你的上帝
[00:14:32.000 --> 00:14:34.000]  就是我的上帝
[00:14:34.000 --> 00:14:38.000]  你死在那裏
[00:14:38.000 --> 00:14:40.000]  我也要死在那裏
[00:14:40.000 --> 00:14:42.000]  葬在那裏
[00:14:42.000 --> 00:14:44.000]  除了死
[00:14:44.000 --> 00:14:46.000]  任何事都不能使我們分離
[00:14:46.000 --> 00:14:48.000]  要是我背世
[00:14:48.000 --> 00:14:50.000]  願上主重重地懲罰我
[00:14:50.000 --> 00:14:52.000]  我們留意最後那句說話
[00:14:52.000 --> 00:14:54.000]  的意思是
[00:14:54.000 --> 00:14:56.000]  要是我背世
[00:14:56.000 --> 00:14:58.000]  路德在這裏
[00:14:58.000 --> 00:15:00.000]  不是說話
[00:15:00.000 --> 00:15:02.000]  而是在這裏發誓
[00:15:02.000 --> 00:15:04.000]  是表明他的心志
[00:15:04.000 --> 00:15:06.000]  並且他是奉上主的
[00:15:06.000 --> 00:15:08.000]  名來發誓
[00:15:08.000 --> 00:15:10.000]  願上主重重地懲罰我
[00:15:10.000 --> 00:15:14.000]  他奉上主的名發誓
[00:15:14.000 --> 00:15:16.000]  要跟隨上主
[00:15:16.000 --> 00:15:18.000]  也發誓要跟著
[00:15:18.000 --> 00:15:20.000]  拿我命
[00:15:20.000 --> 00:15:22.000]  他對上主
[00:15:22.000 --> 00:15:24.000]  和對人都是同樣的
[00:15:24.000 --> 00:15:26.000]  忠心
[00:15:26.000 --> 00:15:28.000]  於是拿我命
[00:15:28.000 --> 00:15:30.000]  就讓路德
[00:15:30.000 --> 00:15:32.000]  和他一起回百里行
[00:15:32.000 --> 00:15:34.000]  離開了家鄉十年
[00:15:34.000 --> 00:15:36.000]  現在回到家鄉
[00:15:36.000 --> 00:15:38.000]  拿我命可能已經老了很多
[00:15:38.000 --> 00:15:40.000]  以致家鄉的
[00:15:40.000 --> 00:15:42.000]  婦女見到他
[00:15:42.000 --> 00:15:44.000]  都驚叫
[00:15:44.000 --> 00:15:46.000]  是不是真的拿我命
[00:15:46.000 --> 00:15:50.000]  百里行不是一個很大的城
[00:15:50.000 --> 00:15:52.000]  所以全城的人都認識
[00:15:52.000 --> 00:15:54.000]  拿我命不是一件很奇怪的事
[00:15:54.000 --> 00:15:58.000]  20至21節就讓我們看到
[00:15:58.000 --> 00:16:00.000]  拿我命
[00:16:00.000 --> 00:16:02.000]  對他自己的
[00:16:02.000 --> 00:16:04.000]  遭遇
[00:16:04.000 --> 00:16:06.000]  覺得很悲傷
[00:16:06.000 --> 00:16:08.000]  認為是全能的上帝
[00:16:08.000 --> 00:16:10.000]  使我受苦
[00:16:10.000 --> 00:16:12.000]  他要求鄉里
[00:16:12.000 --> 00:16:14.000]  不要叫他拿我命
[00:16:14.000 --> 00:16:16.000]  拿我命是有愉快的意思
[00:16:16.000 --> 00:16:18.000]  叫他做馬拉
[00:16:18.000 --> 00:16:20.000]  很痛苦的意思
