
[00:00:00.000 --> 00:00:03.080]  好 我們看一看今天我們在當中的訊息
[00:02:42.420 --> 00:02:44.420]  多謝祢給我們有屬靈的慰養
[00:02:44.420 --> 00:02:47.420]  我就求主今天這個訊息
[00:02:47.420 --> 00:02:50.420]  讓我們不單止再一次重溫
[00:02:50.420 --> 00:02:52.420]  也繼續立志
[00:02:52.420 --> 00:02:54.420]  醫治我們
[00:02:54.420 --> 00:02:56.420]  建立我們 成為別人的祝福
[00:02:56.420 --> 00:02:58.420]  奉耶穌的名禱告
[00:02:58.420 --> 00:03:00.420]  阿們
[00:03:00.420 --> 00:03:06.420]  言語講的東西
[00:03:06.420 --> 00:03:08.420]  包括文字或者思想
[00:03:08.420 --> 00:03:10.420]  是非常之有力的
[00:03:10.420 --> 00:03:14.420]  所以文字的影響力比圖像更深
[00:03:14.420 --> 00:03:16.420]  所以今天我們看一本書
[00:03:16.420 --> 00:03:21.420]  看一套電影
[00:03:21.420 --> 00:03:24.420]  或者電影由這本書翻譯出來
[00:03:24.420 --> 00:03:27.420]  在裡面拿一個情節的時候
[00:03:27.420 --> 00:03:29.420]  你會發覺是完全不同的感覺
[00:03:29.420 --> 00:03:32.420]  因為文字是很深入我們當中
[00:03:32.420 --> 00:03:34.420]  而圖像很快
[00:03:34.420 --> 00:03:37.420]  你只是將一個大的概念放在裡面
[00:03:37.420 --> 00:03:39.420]  但是影響力不夠深入
[00:03:39.420 --> 00:03:41.420]  所以有一句話是這樣的
[00:03:41.420 --> 00:03:43.420]  他說你的思想
[00:03:43.420 --> 00:03:45.420]  會影響你的什麼
[00:03:45.420 --> 00:03:47.420]  沒人聽過
[00:03:47.420 --> 00:03:49.420]  影響你的行為
[00:03:49.420 --> 00:03:51.420]  你的行為會影響你的什麼
[00:03:51.420 --> 00:03:53.420]  你的習慣
[00:03:53.420 --> 00:03:55.420]  你的習慣會影響你的性格
[00:03:55.420 --> 00:03:57.420]  你的性格會影響你什麼呢
[00:03:57.420 --> 00:03:59.420]  一生
[00:03:59.420 --> 00:04:01.420]  如果用邏輯推論
[00:04:01.420 --> 00:04:03.420]  你的思想就影響你一生
[00:04:03.420 --> 00:04:05.420]  如果你活在香港的時候
[00:04:05.420 --> 00:04:07.420]  有一個思想你走不掉的
[00:04:07.420 --> 00:04:09.420]  就是一個S兩棟
[00:04:09.420 --> 00:04:11.420]  你有沒有發覺
[00:04:11.420 --> 00:04:13.420]  常常都有這些情況
[00:04:13.420 --> 00:04:15.420]  簡單的就是你明天星期一
[00:04:15.420 --> 00:04:17.420]  你去那些中銀銀行看看
[00:04:17.420 --> 00:04:19.420]  很多人圍在那裡看著那部電視
[00:04:19.420 --> 00:04:21.420]  啾啾啾啾啾啾啾啾
[00:04:21.420 --> 00:04:23.420]  這些是什麼呢
[00:04:23.420 --> 00:04:25.420]  兩個S一棟
[00:04:25.420 --> 00:04:27.420]  因為他知道按得準
[00:04:27.420 --> 00:04:29.420]  他買得入貨
[00:04:29.420 --> 00:04:31.420]  就是賺到錢
[00:04:31.420 --> 00:04:33.420]  但是也有很多人
[00:04:33.420 --> 00:04:35.420]  我都鼓勵大家
[00:04:35.420 --> 00:04:37.420]  以耶穌基督的心為心
[00:04:37.420 --> 00:04:39.420]  打這條軚就是WWJD
[00:04:39.420 --> 00:04:41.420]  到底耶穌在你生命當中
[00:04:41.420 --> 00:04:43.420]  是在帶著你去想什麼呢
[00:04:43.420 --> 00:04:45.420]  所以今天我希望藉著這個訊息
[00:04:45.420 --> 00:04:47.420]  就是屬靈生命系列的四
[00:04:47.420 --> 00:04:49.420]  說出生命的華語
[00:04:49.420 --> 00:04:51.420]  做題目
[00:04:51.420 --> 00:04:53.420]  希望透過這個題目
[00:04:53.420 --> 00:04:55.420]  告訴我們
[00:04:55.420 --> 00:04:57.420]  華語可以建立別人
[00:04:57.420 --> 00:04:59.420]  建立我們屬靈的生命的靈
[00:04:59.420 --> 00:05:01.420]  包括我們的魂
[00:05:01.420 --> 00:05:03.420]  的重修
[00:05:03.420 --> 00:05:05.420]  以致成長
[00:05:05.420 --> 00:05:07.420]  更透過我們的生命裡面
[00:05:07.420 --> 00:05:09.420]  成為別人的祝福
[00:05:09.420 --> 00:05:11.420]  透過我們生命的華語
[00:05:11.420 --> 00:05:13.420]  成為別人的祝福
[00:05:13.420 --> 00:05:15.420]  藉此去完成
[00:05:15.420 --> 00:05:17.420]  直至我們死為止
[00:05:17.420 --> 00:05:19.420]  上帝在我們當中的計劃
[00:05:19.420 --> 00:05:21.420]  就是透過你生命的華語
[00:05:21.420 --> 00:05:23.420]  所以有一段經文我們讀一讀
[00:05:23.420 --> 00:05:25.420]  其中下一張powerpoint
[00:05:25.420 --> 00:05:27.420]  在沒讀的時候再一次提
[00:05:27.420 --> 00:05:29.420]  今天裡面有兩節經文
[00:05:29.420 --> 00:05:31.420]  重點第一段就是
[00:05:31.420 --> 00:05:33.420]  剛才在powerpoint說的
[00:05:33.420 --> 00:05:35.420]  就是真言二十五章十一節
[00:05:35.420 --> 00:05:37.420]  一句話說得合宜
[00:05:37.420 --> 00:05:39.420]  莫在妄子裡
[00:05:39.420 --> 00:05:41.420]  不過這句話到了新約的時候
[00:05:41.420 --> 00:05:43.420]  耶穌用了一個比喻去演繹
[00:05:43.420 --> 00:05:45.420]  我們讀一讀這個比喻
[00:05:45.420 --> 00:05:47.420]  在瑪達芳十三章六到八節
[00:05:47.420 --> 00:05:49.420]  是耶穌
[00:05:49.420 --> 00:05:51.420]  誒又調轉了
[00:05:51.420 --> 00:05:53.420]  可不可以調轉
[00:05:53.420 --> 00:05:55.420]  下面應該由第三節開始
[00:05:55.420 --> 00:05:57.420]  OK
[00:05:57.420 --> 00:05:59.420]  我一起讀一讀
[00:05:59.420 --> 00:06:01.420]  這兩個page的經文
[00:06:01.420 --> 00:06:03.420]  這兩個page的經文
[00:06:03.420 --> 00:06:05.420]  大家很熟悉的
[00:06:05.420 --> 00:06:07.420]  他用比喻對他們
[00:06:07.420 --> 00:06:09.420]  講許多的道理
[00:06:09.420 --> 00:06:11.420]  說有一個殺種的
[00:06:11.420 --> 00:06:13.420]  出去殺種
[00:06:13.420 --> 00:06:15.420]  殺的時候有落在路旁的
[00:06:15.420 --> 00:06:17.420]  飛了吃了吃盡了
[00:06:17.420 --> 00:06:19.420]  有落在
[00:06:19.420 --> 00:06:21.420]  土淺土地上的
[00:06:21.420 --> 00:06:23.420]  土忌不深
[00:06:23.420 --> 00:06:25.420]  發苗最快
[00:06:25.420 --> 00:06:27.420]  有日頭一出
[00:06:27.420 --> 00:06:29.420]  來一曬
[00:06:29.420 --> 00:06:31.420]  因為沒有根就枯乾了
[00:06:31.420 --> 00:06:33.420]  有落在荊棘裡的
[00:06:33.420 --> 00:06:35.420]  荊棘長起來
[00:06:35.420 --> 00:06:37.420]  把它擠住了
[00:06:37.420 --> 00:06:39.420]  又有落在好土裡的
[00:06:39.420 --> 00:06:41.420]  就結實
[00:06:41.420 --> 00:06:43.420]  有一百倍的
[00:06:43.420 --> 00:06:45.420]  有六十倍的
[00:06:45.420 --> 00:06:47.420]  有三十倍的
[00:06:47.420 --> 00:06:49.420]  其實同一粒種子
[00:06:49.420 --> 00:06:51.420]  因為不同的生命的承擔
[00:06:51.420 --> 00:06:53.420]  就有不同的果效
[00:06:53.420 --> 00:06:55.420]  所以用這個說話
[00:06:55.420 --> 00:06:57.420]  這個句子這個比喻告訴你
[00:06:57.420 --> 00:06:59.420]  同一句的說話
[00:06:59.420 --> 00:07:01.420]  在不同人的心田裏面
[00:07:01.420 --> 00:07:03.420]  會產生不同的果效
[00:07:03.420 --> 00:07:05.420]  有人聽了道
[00:07:05.420 --> 00:07:07.420]  就好像第一種的種子
[00:07:07.420 --> 00:07:09.420]  由他過
[00:07:09.420 --> 00:07:11.420]  有人聽了少少
[00:07:11.420 --> 00:07:13.420]  放在心裏面
[00:07:13.420 --> 00:07:15.420]  聽了放少少在心裏面
[00:07:15.420 --> 00:07:17.420]  成了少少就謝了
[00:07:17.420 --> 00:07:19.420]  有些人聽了很想做
[00:07:19.420 --> 00:07:21.420]  不過實在這個世界太多的東西
[00:07:21.420 --> 00:07:23.420]  感情呀
[00:07:23.420 --> 00:07:25.420]  金錢呀情感呀
[00:07:25.420 --> 00:07:27.420]  把它擠住了
[00:07:27.420 --> 00:07:29.420]  但有一些很好的栽培
[00:07:29.420 --> 00:07:31.420]  就成為
[00:07:31.420 --> 00:07:33.420]  百倍千倍萬倍
[00:07:33.420 --> 00:07:35.420]  那我就看
[00:07:35.420 --> 00:07:37.420]  甚麼是生命的話語
[00:07:37.420 --> 00:07:39.420]  甚麼是生命的話語
[00:07:39.420 --> 00:07:41.420]  下一張powerpoint告訴你
[00:07:41.420 --> 00:07:43.420]  生命話語是一種種子
[00:07:43.420 --> 00:07:45.420]  剛才大家看到阿文的powerpoint裏面
[00:07:45.420 --> 00:07:47.420]  我們有些種子
[00:07:47.420 --> 00:07:49.420]  我特地在泰國帶回來
[00:07:49.420 --> 00:07:51.420]  那些種子裏面
[00:07:51.420 --> 00:07:53.420]  我想告訴你
[00:07:53.420 --> 00:07:55.420]  我這裏有五粒的菊
[00:07:55.420 --> 00:07:57.420]  那樓上我都給了一個詩詩
[00:07:57.420 --> 00:07:59.420]  誰不知道有沒有人想
[00:07:59.420 --> 00:08:01.420]  不如或者是很想
[00:08:01.420 --> 00:08:03.420]  那就Lina
[00:08:03.420 --> 00:08:05.420]  因為或者是Lina
[00:08:05.420 --> 00:08:07.420]  你那次我們去過泰國
[00:08:07.420 --> 00:08:09.420]  你會珍惜這些是甚麼菊出來拿
[00:08:09.420 --> 00:08:11.420]  那樓上的高先生你幫我派
[00:08:11.420 --> 00:08:13.420]  你最感動的人好不好
[00:08:13.420 --> 00:08:15.420]  當我給了這一堆菊他
[00:08:15.420 --> 00:08:17.420]  他就成為
[00:08:17.420 --> 00:08:19.420]  泰國或者香港的
[00:08:19.420 --> 00:08:21.420]  米王
[00:08:21.420 --> 00:08:23.420]  是不是呀高先生
[00:08:23.420 --> 00:08:25.420]  你上面給了誰呀
[00:08:25.420 --> 00:08:27.420]  拿到上面在庫塘拿到一個袋
[00:08:27.420 --> 00:08:29.420]  還沒分化呀
[00:08:29.420 --> 00:08:31.420]  感動的是誰呀
[00:08:31.420 --> 00:08:33.420]  是你自己
[00:08:33.420 --> 00:08:35.420]  無論是誰都好
[00:08:35.420 --> 00:08:37.420]  你收到這個的時候
[00:08:37.420 --> 00:08:39.420]  你有一個袋和我一樣
[00:08:39.420 --> 00:08:41.420]  這個袋裏面是有幾粒的種子
[00:08:41.420 --> 00:08:43.420]  但這幾粒種子我給了你
[00:08:43.420 --> 00:08:45.420]  哪怕只是一粒
[00:08:45.420 --> 00:08:47.420]  你就成為
[00:08:47.420 --> 00:08:49.420]  那個地方的米王
[00:08:49.420 --> 00:08:51.420]  知道甚麼是米王嗎
[00:08:51.420 --> 00:08:53.420]  香港最大的米王
[00:08:53.420 --> 00:08:55.420]  都不知道是誰可能是女士家族
[00:08:55.420 --> 00:08:57.420]  有沒有搞錯
[00:08:57.420 --> 00:08:59.420]  真的呀我給你一粒
[00:08:59.420 --> 00:09:01.420]  當他成長的時候
[00:09:01.420 --> 00:09:03.420]  嘩這裏是那一粒裏面
[00:09:03.420 --> 00:09:05.420]  即是飆出來的
[00:09:05.420 --> 00:09:07.420]  菊柱其中一柱
[00:09:07.420 --> 00:09:09.420]  這真是原裝
[00:09:09.420 --> 00:09:11.420]  剛才拍照那裏割下來
[00:09:11.420 --> 00:09:13.420]  其實還有一柱
[00:09:13.420 --> 00:09:15.420]  在這裏不過那柱斷了
[00:09:15.420 --> 00:09:17.420]  這裏起碼
[00:09:17.420 --> 00:09:19.420]  有多過一百粒
[00:09:19.420 --> 00:09:21.420]  我想告訴大家
[00:09:21.420 --> 00:09:23.420]  如果我給你剛才那一粒的菊脈
[00:09:23.420 --> 00:09:25.420]  你好好的
[00:09:25.420 --> 00:09:27.420]  去栽培
[00:09:27.420 --> 00:09:29.420]  就變成千倍
[00:09:29.420 --> 00:09:31.420]  萬倍那麼多粒
[00:09:31.420 --> 00:09:33.420]  又將萬倍那麼多粒收回來
[00:09:33.420 --> 00:09:35.420]  再做一做
[00:09:35.420 --> 00:09:37.420]  又億倍那麼多粒
[00:09:37.420 --> 00:09:39.420]  再做一做三做就千萬倍
[00:09:39.420 --> 00:09:41.420]  你是不是有很多菊呢
[00:09:41.420 --> 00:09:43.420]  你是不是變成一個菊王
[00:09:43.420 --> 00:09:45.420]  你是不是變成米王呢
[00:09:45.420 --> 00:09:47.420]  Lina 將來十年後你找他
[00:09:47.420 --> 00:09:49.420]  嘩
[00:09:49.420 --> 00:09:51.420]  牧師給了你
[00:09:51.420 --> 00:09:53.420]  樓上是誰拿了
[00:09:53.420 --> 00:09:55.420]  美恩
[00:09:55.420 --> 00:09:57.420]  沒有米吃就找他
[00:09:57.420 --> 00:09:59.420]  當然其實有一個在經濟學的
[00:09:59.420 --> 00:10:03.420]  重點在這裏沒有說
[00:10:03.420 --> 00:10:05.420]  你成為米王要那麼大塊地
[00:10:05.420 --> 00:10:07.420]  才可以
[00:10:07.420 --> 00:10:09.420]  如果有那麼大塊地
[00:10:09.420 --> 00:10:11.420]  不如蓋房子吧
[00:10:11.420 --> 00:10:13.420]  當然在泰國
[00:10:13.420 --> 00:10:15.420]  房子不是很值錢
[00:10:15.420 --> 00:10:17.420]  特別是荒郊
[00:10:17.420 --> 00:10:19.420]  水 天氣
[00:10:19.420 --> 00:10:21.420]  人工 肥料
[00:10:21.420 --> 00:10:23.420]  你每天生活 要吃飯
[00:10:23.420 --> 00:10:25.420]  你無端端沒有理由在這裏等
[00:10:25.420 --> 00:10:27.420]  但是無論如何
[00:10:27.420 --> 00:10:29.420]  推論歸推論
[00:10:29.420 --> 00:10:31.420]  一粒麥子可以種出千千萬萬
[00:10:31.420 --> 00:10:33.420]  同樣一句說話
[00:10:33.420 --> 00:10:35.420]  是影響了很多人
[00:10:35.420 --> 00:10:37.420]  所以一句話
[00:10:37.420 --> 00:10:39.420]  說得合適
[00:10:39.420 --> 00:10:41.420]  好像金蘋果在網誌裏面
[00:10:41.420 --> 00:10:43.420]  或者看看下面一個powerpoint
[00:10:43.420 --> 00:10:45.420]  一句說話裏面
[00:10:45.420 --> 00:10:47.420]  就是一個話語的種子
[00:10:47.420 --> 00:10:49.420]  針形裏面
[00:10:49.420 --> 00:10:51.420]  有幾個可以提醒我們
[00:10:51.420 --> 00:10:53.420]  第一就是因人口所結的果子
[00:10:53.420 --> 00:10:55.420]  必得美福
[00:10:55.420 --> 00:10:57.420]  說什麼呢 說話語
[00:10:57.420 --> 00:10:59.420]  即是說
[00:10:59.420 --> 00:11:01.420]  如果你懂得說話
[00:11:01.420 --> 00:11:03.420]  有心懂得說話
[00:11:03.420 --> 00:11:05.420]  必得美好的收穫
[00:11:05.420 --> 00:11:07.420]  在座當中
[00:11:07.420 --> 00:11:09.420]  有沒有人懂得說話
[00:11:09.420 --> 00:11:11.420]  有些人真的懂得說話
[00:11:11.420 --> 00:11:13.420]  我非常之欣賞師母
[00:11:13.420 --> 00:11:15.420]  她和我簡直判若兩人
[00:11:15.420 --> 00:11:17.420]  當然她那麼漂亮
[00:11:17.420 --> 00:11:19.420]  她很懂得說話
[00:11:19.420 --> 00:11:21.420]  我認識很多弟兄姊妹
[00:11:21.420 --> 00:11:23.420]  都懂得說話
[00:11:23.420 --> 00:11:25.420]  我都在學習
[00:11:25.420 --> 00:11:27.420]  原來一個懂得說話的人
[00:11:27.420 --> 00:11:29.420]  結果只必得美福在當中
[00:11:29.420 --> 00:11:31.420]  所以話語是一種種子
[00:11:31.420 --> 00:11:33.420]  神都說信耶穌的時候
[00:11:33.420 --> 00:11:35.420]  我們就開始
[00:11:35.420 --> 00:11:37.420]  要將我們的口舌成為別人的祝福
[00:11:37.420 --> 00:11:39.420]  還有兩句
[00:11:39.420 --> 00:11:41.420]  十二章二十五節和十六章二十四節
[00:11:41.420 --> 00:11:43.420]  人心憂慮屈而不伸
[00:11:43.420 --> 00:11:45.420]  一句良言使心歡樂
[00:11:45.420 --> 00:11:47.420]  還有下一句
[00:11:47.420 --> 00:11:49.420]  良言如同蜂蜜
[00:11:49.420 --> 00:11:51.420]  蜂房
[00:11:51.420 --> 00:11:53.420]  蜂房就是蜜
[00:11:53.420 --> 00:11:55.420]  很多蜜蜂走過去
[00:11:55.420 --> 00:11:57.420]  就是它的竇
[00:11:57.420 --> 00:11:59.420]  那些竇最值錢
[00:11:59.420 --> 00:12:01.420]  如果你買蜜糖
[00:12:01.420 --> 00:12:03.420]  如果買到一瓶蜜糖裡面有個竇
[00:12:03.420 --> 00:12:05.420]  那些很棒
[00:12:05.420 --> 00:12:07.420]  她在說什麼呢
[00:12:07.420 --> 00:12:09.420]  原來一個說話
[00:12:09.420 --> 00:12:11.420]  可以建立人
[00:12:11.420 --> 00:12:13.420]  當我想到這篇訊息的時候
[00:12:13.420 --> 00:12:15.420]  如果你心情不佳人心憂慮
[00:12:15.420 --> 00:12:17.420]  甚是掛慮的時候
[00:12:17.420 --> 00:12:19.420]  總是鬱鬱不得志
[00:12:19.420 --> 00:12:21.420]  但是如果你聽到一句
[00:12:21.420 --> 00:12:23.420]  凡勞苦擔重擔的人
[00:12:23.420 --> 00:12:25.420]  來到我這裡累的時候
[00:12:25.420 --> 00:12:27.420]  你會有什麼感覺
[00:12:27.420 --> 00:12:29.420]  聽姐妹們
[00:12:29.420 --> 00:12:31.420]  今天如果我們坐在這裡的時候
[00:12:31.420 --> 00:12:33.420]  我們大部分的人我相信都很平安
[00:12:33.420 --> 00:12:35.420]  如果你是勞苦擔重擔的
[00:12:35.420 --> 00:12:37.420]  很辛苦可能在睡覺
[00:12:37.420 --> 00:12:39.420]  喝茶
[00:12:39.420 --> 00:12:41.420]  但是如果你真的在勞苦擔重擔
[00:12:41.420 --> 00:12:43.420]  好像詩人說
[00:12:43.420 --> 00:12:45.420]  人心憂慮鬱而不伸的時候
[00:12:45.420 --> 00:12:47.420]  心情不好
[00:12:47.420 --> 00:12:49.420]  甚是憂慮聽到一句說話
[00:12:49.420 --> 00:12:51.420]  勞苦擔重擔的人
[00:12:51.420 --> 00:12:53.420]  來到我這裡我得安息
[00:12:53.420 --> 00:12:55.420]  你覺得這句說話不像良言
[00:12:55.420 --> 00:12:57.420]  如同蜂房一樣
[00:12:57.420 --> 00:12:59.420]  使心覺甘甜
[00:12:59.420 --> 00:13:01.420]  所以聖經的話語就像種子一樣
[00:13:01.420 --> 00:13:03.420]  耶穌的話語就像種子
[00:13:03.420 --> 00:13:05.420]  用我們剛才讀的
[00:13:05.420 --> 00:13:07.420]  如果不死仍然是一粒
[00:13:07.420 --> 00:13:09.420]  種子也好蜜子也好
[00:13:09.420 --> 00:13:11.420]  有生命能力
[00:13:11.420 --> 00:13:13.420]  有影響能力
[00:13:13.420 --> 00:13:15.420]  所以耶穌說如果一粒蜜子落在好土裡
[00:13:15.420 --> 00:13:17.420]  它就會生出
[00:13:17.420 --> 00:13:19.420]  好多倍
[00:13:19.420 --> 00:13:21.420]  什麼叫好土呢
[00:13:21.420 --> 00:13:23.420]  就是聽到這句說話的時候
[00:13:23.420 --> 00:13:25.420]  你用心去回應
[00:13:25.420 --> 00:13:27.420]  你用心去聽
[00:13:27.420 --> 00:13:29.420]  我發覺一句說話
[00:13:29.420 --> 00:13:31.420]  我們每一個禮拜
[00:13:31.420 --> 00:13:33.420]  我們都去講
[00:13:33.420 --> 00:13:35.420]  但這句說話成為口頭禪
[00:13:35.420 --> 00:13:37.420]  要去悔改
[00:13:37.420 --> 00:13:39.420]  就是哪句說話
[00:13:39.420 --> 00:13:41.420]  哪句
[00:13:41.420 --> 00:13:43.420]  Sorry
[00:13:43.420 --> 00:13:45.420]  稍贈歡迎你
[00:13:45.420 --> 00:13:47.420]  耶穌祝福你
[00:13:47.420 --> 00:13:49.420]  因為我老了一點
[00:13:49.420 --> 00:13:51.420]  你有沒有發覺你剛才怎樣說
[00:13:51.420 --> 00:13:53.420]  有沒有說
[00:13:53.420 --> 00:13:55.420]  稍贈歡迎你
[00:13:55.420 --> 00:13:57.420]  耶穌祝福你
[00:13:57.420 --> 00:13:59.420]  如有這樣說實在需要求主耶穌憐憫
[00:13:59.420 --> 00:14:01.420]  當你收到這句說話
[00:14:01.420 --> 00:14:03.420]  稍贈歡迎你
[00:14:03.420 --> 00:14:05.420]  耶穌祝福你的時候
[00:14:05.420 --> 00:14:07.420]  是這樣的
[00:14:07.420 --> 00:14:09.420]  是不是
[00:14:09.420 --> 00:14:11.420]  我們就是這樣
[00:14:11.420 --> 00:14:13.420]  主席說稍贈歡迎你
[00:14:13.420 --> 00:14:15.420]  耶穌祝福你
[00:14:15.420 --> 00:14:17.420]  怎樣祝福
[00:14:17.420 --> 00:14:19.420]  我們可不可以來一次
[00:14:19.420 --> 00:14:21.420]  用心去裡面
[00:14:21.420 --> 00:14:23.420]  一句話好像種子
[00:14:23.420 --> 00:14:25.420]  好預備
[00:14:25.420 --> 00:14:27.420]  稍贈歡迎你
[00:14:27.420 --> 00:14:29.420]  耶穌祝福你
[00:14:29.420 --> 00:14:31.420]  如果這句說話
[00:14:31.420 --> 00:14:33.420]  是裡面的
[00:14:33.420 --> 00:14:35.420]  我不知道有沒有第一次給阿生
[00:14:35.420 --> 00:14:37.420]  這個姊妹
[00:14:37.420 --> 00:14:39.420]  我都見過她
[00:14:39.420 --> 00:14:41.420]  不過有一段時間不見她了
[00:14:41.420 --> 00:14:43.420]  回來的時候我就知道她
[00:14:43.420 --> 00:14:45.420]  稍贈歡迎你耶穌祝福你的時候
[00:14:45.420 --> 00:14:47.420]  我很想跳過去
[00:14:47.420 --> 00:14:49.420]  不過我剛才就說
[00:14:49.420 --> 00:14:51.420]  稍贈歡迎你耶穌祝福你
[00:14:51.420 --> 00:14:53.420]  我就這樣說
[00:14:53.420 --> 00:14:55.420]  其實我們可以離開我們的安詩地方
[00:14:55.420 --> 00:14:57.420]  去祝福他們
[00:14:57.420 --> 00:14:59.420]  和報告的
[00:14:59.420 --> 00:15:01.420]  不要比較
[00:15:01.420 --> 00:15:03.420]  我只是說我們有沒有用心去做
[00:15:03.420 --> 00:15:05.420]  有沒有不同
[00:15:05.420 --> 00:15:07.420]  這個說話不只是開始報告用的
[00:15:07.420 --> 00:15:09.420]  你完了崇拜都可以
[00:15:09.420 --> 00:15:11.420]  是不是
[00:15:11.420 --> 00:15:13.420]  稍贈歡迎你耶穌祝福你
[00:15:13.420 --> 00:15:15.420]  有什麼特別
[00:15:15.420 --> 00:15:17.420]  很難過
[00:15:17.420 --> 00:15:19.420]  就是繼續去禱告
[00:15:19.420 --> 00:15:21.420]  所以說話是種子
[00:15:21.420 --> 00:15:23.420]  種子就是耶穌說
[00:15:23.420 --> 00:15:25.420]  有人落在好土
[00:15:25.420 --> 00:15:27.420]  有人落在淺土
[00:15:27.420 --> 00:15:29.420]  所以下一張泡泡提醒我們
[00:15:29.420 --> 00:15:31.420]  在一個話語是什麼的時候
[00:15:31.420 --> 00:15:33.420]  在一個種子你可以保留它
[00:15:33.420 --> 00:15:35.420]  接受它
