
[00:00:00.000 --> 00:00:04.000]  今天和大家講的是「如何看待耶穌」
[00:01:51.000 --> 00:01:53.000]  看看你和你上司的關係怎麼樣
[00:01:53.000 --> 00:01:54.000]  除了performance之外
[00:01:54.000 --> 00:01:56.000]  還要講relationship
[00:01:56.000 --> 00:01:57.000]  有時候你發覺
[00:01:57.000 --> 00:01:59.000]  我很用力去做工
[00:01:59.000 --> 00:02:03.000]  用心的日夜幫公司趕project
[00:02:03.000 --> 00:02:05.000]  但是到升級的時間
[00:02:05.000 --> 00:02:07.000]  去提拔一個比你年輕的
[00:02:07.000 --> 00:02:11.000]  或者是選一個比你遲進來的
[00:02:11.000 --> 00:02:13.000]  很多東西都是你教他的
[00:02:13.000 --> 00:02:15.000]  他升他不升你呢?
[00:02:15.000 --> 00:02:19.000]  那時候你會有什麼感覺?
[00:02:19.000 --> 00:02:22.000]  會不會覺得好像被你上司出賣呢?
[00:02:22.000 --> 00:02:23.000]  你給了這麼多時間
[00:02:23.000 --> 00:02:25.000]  當然大家去賺錢
[00:02:25.000 --> 00:02:28.000]  但是好像被人看不上
[00:02:28.000 --> 00:02:30.000]  被人放棄
[00:02:30.000 --> 00:02:33.000]  你的感覺會是怎麼樣呢?
[00:02:33.000 --> 00:02:35.000]  我做牧師這麼久
[00:02:35.000 --> 00:02:37.000]  我知道很多人回到家的時候
[00:02:37.000 --> 00:02:38.000]  很淒涼
[00:02:38.000 --> 00:02:40.000]  可能這句說話有點矛盾
[00:02:40.000 --> 00:02:42.000]  回到家應該很開心很快樂
[00:02:42.000 --> 00:02:43.000]  我們經常說
[00:02:43.000 --> 00:02:45.000]  family是我們的haven
[00:02:45.000 --> 00:02:46.000]  是我們的天堂
[00:02:46.000 --> 00:02:48.000]  回到家應該很relax
[00:02:48.000 --> 00:02:49.000]  很開心很快樂
[00:02:49.000 --> 00:02:51.000]  但是有些人回到家
[00:02:52.000 --> 00:02:53.000]  說得不好聽
[00:02:53.000 --> 00:02:54.000]  好像回到地獄一樣
[00:02:54.000 --> 00:02:55.000]  為什麼你回到家裡面的人
[00:02:55.000 --> 00:02:56.000]  不跟你打招呼
[00:02:56.000 --> 00:02:58.000]  看都不看你一眼
[00:02:58.000 --> 00:02:59.000]  你在不在
[00:02:59.000 --> 00:03:01.000]  似乎對你來說不關重要
[00:03:01.000 --> 00:03:03.000]  你回到家裡面
[00:03:03.000 --> 00:03:05.000]  好像只是過了一個晚上
[00:03:05.000 --> 00:03:06.000]  第二天早上起來
[00:03:06.000 --> 00:03:08.000]  再做你自己的工作
[00:03:08.000 --> 00:03:10.000]  一個家應該很溫暖
[00:03:10.000 --> 00:03:11.000]  但是回到家裡的時候
[00:03:11.000 --> 00:03:12.000]  你覺得很lonely
[00:03:12.000 --> 00:03:14.000]  裡面的家人不當你是家人
[00:03:14.000 --> 00:03:15.000]  口不會說
[00:03:15.000 --> 00:03:17.000]  不過行動
[00:03:17.000 --> 00:03:18.000]  讓你感受得到
[00:03:18.000 --> 00:03:20.000]  哎呀 為什麼我回到家
[00:03:20.000 --> 00:03:22.000]  會是這樣呢
[00:03:22.000 --> 00:03:25.000]  有一個足球明星
[00:03:25.000 --> 00:03:27.000]  叫Jeff Cam
[00:03:27.000 --> 00:03:29.000]  他做過好幾個
[00:03:29.000 --> 00:03:32.000]  出名球隊的四分衛
[00:03:32.000 --> 00:03:33.000]  四分衛就是quarterback
[00:03:33.000 --> 00:03:35.000]  他曾經是
[00:03:35.000 --> 00:03:37.000]  Los Angeles Rams
[00:03:37.000 --> 00:03:39.000]  三環市的49ers
[00:03:39.000 --> 00:03:41.000]  還有Seattle的Seahawks
[00:03:41.000 --> 00:03:44.000]  最後是Philadelphia的Eagles
[00:03:44.000 --> 00:03:46.000]  四分衛很重要
[00:03:46.000 --> 00:03:48.000]  打球全靠他
[00:03:48.000 --> 00:03:50.000]  去策動攻勢
[00:03:50.000 --> 00:03:51.000]  有一次
[00:03:51.000 --> 00:03:53.000]  當他在Seattle Seahawks
[00:03:53.000 --> 00:03:54.000]  做四分衛的時候
[00:03:54.000 --> 00:03:55.000]  他的對手就是
[00:03:55.000 --> 00:03:56.000]  他以前的球隊
[00:03:56.000 --> 00:03:58.000]  三環市49ers
[00:03:58.000 --> 00:04:02.000]  在上半場的時間
[00:04:02.000 --> 00:04:04.000]  Jeff Cam
[00:04:04.000 --> 00:04:06.000]  每次都出錯
[00:04:06.000 --> 00:04:07.000]  每次都出錯
[00:04:07.000 --> 00:04:09.000]  結果上半場完的時候
[00:04:09.000 --> 00:04:11.000]  是28比0
[00:04:11.000 --> 00:04:13.000]  輸28比0
[00:04:13.000 --> 00:04:15.000]  每次都被
[00:04:15.000 --> 00:04:18.000]  全場六萬個的球迷
[00:04:18.000 --> 00:04:20.000]  在欺負他
[00:04:20.000 --> 00:04:22.000]  整個球場在欺負他
[00:04:22.000 --> 00:04:25.000]  那個感覺很震撼
[00:04:25.000 --> 00:04:26.000]  你明知道
[00:04:26.000 --> 00:04:28.000]  都是為了你的緣故
[00:04:28.000 --> 00:04:29.000]  因為你一出錯
[00:04:29.000 --> 00:04:32.000]  六萬人
[00:04:32.000 --> 00:04:35.000]  那個感覺真的相當不好受
[00:04:35.000 --> 00:04:37.000]  中場的時候
[00:04:37.000 --> 00:04:39.000]  他就想找教練研究
[00:04:39.000 --> 00:04:41.000]  下半場應該怎麼打呢
[00:04:41.000 --> 00:04:43.000]  可不可以怎麼扭轉局勢呢
[00:04:43.000 --> 00:04:46.000]  教練背著他
[00:04:46.000 --> 00:04:49.000]  在拍另一個後備四分衛的肩膀
[00:04:49.000 --> 00:04:53.000]  接著那個月
[00:04:53.000 --> 00:04:55.000]  整個月教練都不跟他聊天
[00:04:55.000 --> 00:04:59.000]  這個人是個好記錄圖
[00:04:59.000 --> 00:05:00.000]  寫了一本書
[00:05:00.000 --> 00:05:02.000]  那個滋味
[00:05:02.000 --> 00:05:05.000]  其實是不可以用言語
[00:05:05.000 --> 00:05:07.000]  去形容出來的
[00:05:07.000 --> 00:05:11.000]  我們可能沒有這麼極端
[00:05:11.000 --> 00:05:13.000]  這麼特別的經歷
[00:05:13.000 --> 00:05:15.000]  但我相信我們每一個人
[00:05:15.000 --> 00:05:16.000]  在我們人生當中
[00:05:16.000 --> 00:05:18.000]  多多少少都會遇到
[00:05:18.000 --> 00:05:20.000]  覺得好像沒有人理會
[00:05:20.000 --> 00:05:21.000]  被人遺棄
[00:05:21.000 --> 00:05:22.000]  被人拒絕
[00:05:22.000 --> 00:05:23.000]  被人排擠
[00:05:23.000 --> 00:05:25.000]  這樣的感覺
[00:05:25.000 --> 00:05:28.000]  不過如果這個是你的話
[00:05:28.000 --> 00:05:29.000]  我想告訴你
[00:05:29.000 --> 00:05:30.000]  有一個人
[00:05:30.000 --> 00:05:31.000]  不單單明白
[00:05:31.000 --> 00:05:33.000]  他能夠幫助你
[00:05:33.000 --> 00:05:35.000]  我相信你知道我說的是誰
[00:05:35.000 --> 00:05:38.000]  就是說我們的救主耶穌
[00:05:39.000 --> 00:05:41.000]  因為耶穌本身都曾經
[00:05:41.000 --> 00:05:43.000]  經歷過這樣的情況
[00:05:43.000 --> 00:05:45.000]  祂不單單被自己本國
[00:05:45.000 --> 00:05:48.000]  本族的人退棄
[00:05:48.000 --> 00:05:52.000]  祂甚至被全世界的人都拒絕
[00:05:52.000 --> 00:05:54.000]  好一點了
[00:05:54.000 --> 00:05:55.000]  我們坐在這裡的話
[00:05:55.000 --> 00:05:57.000]  我相信我們大部分都會接受耶穌基督
[00:05:57.000 --> 00:06:00.000]  但是耶穌在世界上
[00:06:00.000 --> 00:06:02.000]  特別是臨近他離世
[00:06:02.000 --> 00:06:03.000]  升天那段時間
[00:06:03.000 --> 00:06:04.000]  上涉世間之前
[00:06:04.000 --> 00:06:07.000]  祂所面對的那種被人遺棄的痛苦
[00:06:08.000 --> 00:06:10.000]  我希望大家能夠體會一下
[00:06:10.000 --> 00:06:11.000]  當你體會了之後
[00:06:11.000 --> 00:06:12.000]  你就會知道
[00:06:12.000 --> 00:06:14.000]  耶穌原來真的能夠幫助我們
[00:06:14.000 --> 00:06:16.000]  這個故事我相信
[00:06:16.000 --> 00:06:17.000]  如果來了教會久一點
[00:06:17.000 --> 00:06:18.000]  大家都很熟悉
[00:06:18.000 --> 00:06:22.000]  耶穌在赫瑟馬雷人被捕
[00:06:22.000 --> 00:06:23.000]  經過一個晚上
[00:06:23.000 --> 00:06:25.000]  然後被帶到比拉多的面前
[00:06:25.000 --> 00:06:29.000]  比拉多審問耶穌
[00:06:29.000 --> 00:06:31.000]  因為那些人帶到祂面前告耶穌
[00:06:31.000 --> 00:06:34.000]  比拉多其實
[00:06:34.000 --> 00:06:36.000]  聖經告訴我們
[00:06:36.000 --> 00:06:38.000]  審判耶穌的時間
[00:06:38.000 --> 00:06:39.000]  查問祂的時間
[00:06:39.000 --> 00:06:41.000]  問不到耶穌有什麼罪
[00:06:41.000 --> 00:06:42.000]  到底犯了什麼事
[00:06:42.000 --> 00:06:44.000]  都沒有什麼可以當死的罪
[00:06:44.000 --> 00:06:45.000]  不單單是當死的罪
[00:06:45.000 --> 00:06:47.000]  連一些不當死的罪也好
[00:06:47.000 --> 00:06:51.000]  都找不到理由去控告耶穌基督
[00:06:51.000 --> 00:06:54.000]  大家看到這個比拉多
[00:06:54.000 --> 00:06:56.000]  我們說是一個父母官
[00:06:56.000 --> 00:06:58.000]  被羅馬猜爆的地方
[00:06:58.000 --> 00:07:00.000]  管治的地方
[00:07:00.000 --> 00:07:01.000]  但是很奇怪
[00:07:01.000 --> 00:07:03.000]  這個人在那個時間
[00:07:03.000 --> 00:07:06.000]  他不能夠秉公判決
[00:07:06.000 --> 00:07:08.000]  明明他心目中是有罪的
[00:07:08.000 --> 00:07:10.000]  但是他不能夠作為一個父母官
[00:07:10.000 --> 00:07:12.000]  秉公判決
[00:07:12.000 --> 00:07:14.000]  相反他竟然問群眾
[00:07:14.000 --> 00:07:16.000]  那我應該怎樣處理這個人
[00:07:16.000 --> 00:07:18.000]  其實這個情況很特別
[00:07:18.000 --> 00:07:20.000]  在《馬太福音》第27章
[00:07:20.000 --> 00:07:22.000]  22-23章說
[00:07:22.000 --> 00:07:23.000]  比拉多問群眾
[00:07:23.000 --> 00:07:25.000]  那我該怎樣處置
[00:07:25.000 --> 00:07:27.000]  稱為基督的耶穌呢
[00:07:27.000 --> 00:07:29.000]  大家留心
[00:07:29.000 --> 00:07:32.000]  這群人大聲呼喊
[00:07:32.000 --> 00:07:35.000]  把他釘十字架
[00:07:35.000 --> 00:07:37.000]  比拉多問
[00:07:37.000 --> 00:07:40.000]  他做了什麼壞事呢
[00:07:40.000 --> 00:07:43.000]  他們就更大聲的喊
[00:07:43.000 --> 00:07:46.000]  把他釘十字架
[00:07:46.000 --> 00:07:50.000]  我叫大家留意的地方是什麼呢
[00:07:50.000 --> 00:07:51.000]  比拉多問
[00:07:51.000 --> 00:07:53.000]  到底犯了什麼錯事呢
[00:07:53.000 --> 00:07:55.000]  他做了什麼壞事呢
[00:07:55.000 --> 00:07:56.000]  這些人有沒有回答他呢
[00:07:56.000 --> 00:07:58.000]  有沒有回答這個問題呢
[00:07:58.000 --> 00:07:59.000]  是沒有回答這個問題的
[00:07:59.000 --> 00:08:00.000]  他沒有告訴比拉多
[00:08:00.000 --> 00:08:03.000]  這個耶穌犯了什麼罪
[00:08:03.000 --> 00:08:04.000]  他只是說
[00:08:04.000 --> 00:08:06.000]  釘他十字架
[00:08:06.000 --> 00:08:08.000]  把他釘十字架
[00:08:08.000 --> 00:08:10.000]  他越問
[00:08:10.000 --> 00:08:12.000]  群眾就越大聲
[00:08:12.000 --> 00:08:15.000]  我看的時候覺得很奇怪
[00:08:15.000 --> 00:08:17.000]  這個比拉多其實不是什麼好人
[00:08:17.000 --> 00:08:18.000]  看回歷史書
[00:08:18.000 --> 00:08:21.000]  這個都是殺人不眨眼那類
[00:08:21.000 --> 00:08:24.000]  其實都不是什麼好官
[00:08:24.000 --> 00:08:26.000]  他都不想殺耶穌
[00:08:26.000 --> 00:08:27.000]  但是呢
[00:08:27.000 --> 00:08:29.000]  到底這群群眾
[00:08:29.000 --> 00:08:31.000]  這群社區的領袖和耶穌
[00:08:31.000 --> 00:08:34.000]  有什麼大仇
[00:08:34.000 --> 00:08:37.000]  不單單要殺死耶穌基督
[00:08:37.000 --> 00:08:41.000]  而且要釘他十字架
[00:08:41.000 --> 00:08:42.000]  大家知道
[00:08:42.000 --> 00:08:44.000]  殺人有很多種方法
[00:08:44.000 --> 00:08:46.000]  最簡單就是斬頭
[00:08:46.000 --> 00:08:48.000]  羅馬都有的
[00:08:48.000 --> 00:08:49.000]  但是群眾要呼喊
[00:08:49.000 --> 00:08:52.000]  釘他十字架
[00:08:52.000 --> 00:08:54.000]  可能我們始終是外國人
[00:08:54.000 --> 00:08:55.000]  不太明白
[00:08:55.000 --> 00:08:59.000]  中國有聽過五馬分屍嗎
[00:08:59.000 --> 00:09:00.000]  是一個很殘酷的刑罰
[00:09:00.000 --> 00:09:01.000]  你們知道我在說什麼嗎
[00:09:01.000 --> 00:09:05.000]  你們知道什麼叫凌遲處死嗎
[00:09:05.000 --> 00:09:07.000]  逐一割對你死為止
[00:09:07.000 --> 00:09:10.000]  很殘忍的方法
[00:09:10.000 --> 00:09:11.000]  前一陣子
[00:09:11.000 --> 00:09:14.000]  去年我們看電視劇
[00:09:14.000 --> 00:09:15.000]  說清朝那些人
[00:09:15.000 --> 00:09:17.000]  一個人煮熟他
[00:09:17.000 --> 00:09:19.000]  一鍋滾了一鍋大水
[00:09:19.000 --> 00:09:20.000]  放進去煮
[00:09:20.000 --> 00:09:21.000]  煮死你為止
[00:09:21.000 --> 00:09:25.000]  全部人嘔吐
[00:09:25.000 --> 00:09:28.000]  現在沒有人嘔吐吧
[00:09:28.000 --> 00:09:30.000]  我想告訴你們
[00:09:30.000 --> 00:09:32.000]  為什麼這些人對耶穌這麼大仇
[00:09:32.000 --> 00:09:34.000]  不單單要他死
[00:09:34.000 --> 00:09:37.000]  而且要用這麼殘酷的方法
[00:09:37.000 --> 00:09:39.000]  要耶穌死呢
[00:09:39.000 --> 00:09:41.000]  其實看下去的時候
[00:09:41.000 --> 00:09:42.000]  又覺得
[00:09:42.000 --> 00:09:45.000]  是不是真的要這樣
[00:09:45.000 --> 00:09:46.000]  我看看為什麼
[00:09:46.000 --> 00:09:50.000]  這些人會拒絕耶穌
[00:09:50.000 --> 00:09:51.000]  拒絕耶穌
[00:09:51.000 --> 00:09:53.000]  而且要耶穌這樣死呢
[00:09:53.000 --> 00:09:55.000]  原來有幾個很簡單的原因
[00:09:55.000 --> 00:09:56.000]  第一個是因為
[00:09:56.000 --> 00:09:59.000]  耶穌在公眾的面前
[00:09:59.000 --> 00:10:02.000]  肯定自己的身份
[00:10:02.000 --> 00:10:03.000]  肯定什麼身份呢
[00:10:03.000 --> 00:10:06.000]  肯定他就是神的染子
[00:10:06.000 --> 00:10:08.000]  當他們審問耶穌的時候
[00:10:08.000 --> 00:10:11.000]  大祭司主持審訊的過程
[00:10:11.000 --> 00:10:13.000]  大祭司站起來問耶穌
[00:10:13.000 --> 00:10:15.000]  這些人對你的控告
[00:10:15.000 --> 00:10:19.000]  你沒有什麼答辯嗎
[00:10:19.000 --> 00:10:20.000]  耶穌默不作聲
[00:10:20.000 --> 00:10:22.000]  因為有些人嘗試找事情去告耶穌
[00:10:22.000 --> 00:10:23.000]  假見證
[00:10:23.000 --> 00:10:25.000]  但是說起來不合理
[00:10:25.000 --> 00:10:27.000]  耶穌根本不需要回答他
[00:10:27.000 --> 00:10:29.000]  然後大祭司再一次對他說
[00:10:29.000 --> 00:10:32.000]  我指著永生上帝的命令你
[00:10:32.000 --> 00:10:33.000]  發誓告訴我們
[00:10:33.000 --> 00:10:37.000]  你是不是基督上帝的兒子
[00:10:37.000 --> 00:10:39.000]  耶穌回答這是你說的
[00:10:39.000 --> 00:10:40.000]  但是我告訴你們
[00:10:40.000 --> 00:10:42.000]  此後你們要看見
[00:10:42.000 --> 00:10:44.000]  人子坐在全能者的右邊
[00:10:44.000 --> 00:10:47.000]  駕著天上的雲降臨
[00:10:47.000 --> 00:10:49.000]  在那時候
[00:10:49.000 --> 00:10:53.000]  大祭司一聽見就撕裂自己的衣服說
[00:10:53.000 --> 00:10:54.000]  他侮辱了上帝
[00:10:54.000 --> 00:10:57.000]  我們再也不需要證人了
[00:10:57.000 --> 00:10:59.000]  你們都聽見他侮辱了上帝
[00:10:59.000 --> 00:11:01.000]  你們認為怎麼樣
[00:11:01.000 --> 00:11:06.000]  他們回答他該死
[00:11:06.000 --> 00:11:12.000]  大祭司和群眾怎麼去看待耶穌呢
[00:11:12.000 --> 00:11:15.000]  很明顯他們不相信耶穌就是基督
[00:11:15.000 --> 00:11:18.000]  他們不相信耶穌是上帝的兒子
[00:11:18.000 --> 00:11:21.000]  所以當耶穌在承認
[00:11:21.000 --> 00:11:23.000]  我要坐在全能者的右邊
[00:11:23.000 --> 00:11:24.000]  這是你說的
[00:11:24.000 --> 00:11:26.000]  耶穌承認了我是
[00:11:26.000 --> 00:11:30.000]  他們覺得耶穌這樣的表達
[00:11:30.000 --> 00:11:33.000]  很明顯是侮辱了神的命
[00:11:33.000 --> 00:11:35.000]  有誰能夠配做神的兒子
[00:11:35.000 --> 00:11:36.000]  我們只是人而異
[00:11:36.000 --> 00:11:38.000]  所以應該被處死
[00:11:38.000 --> 00:11:40.000]  這是大祭司
[00:11:40.000 --> 00:11:44.000]  當時在審判環境當中群眾的看法
[00:11:44.000 --> 00:11:46.000]  事實上
[00:11:46.000 --> 00:11:49.000]  如果耶穌不是神的兒子
[00:11:49.000 --> 00:11:52.000]  他們這樣做是絕對可以被治立的
[00:11:52.000 --> 00:11:54.000]  因為在猶太人的風俗當中
[00:11:54.000 --> 00:11:56.000]  他們很尊重神
[00:11:56.000 --> 00:11:57.000]  沒有人可以褻瀆神
[00:11:57.000 --> 00:11:59.000]  因為在舊約聖經中有很多例子
[00:11:59.000 --> 00:12:01.000]  褻瀆神的時候每個人都會死
[00:12:01.000 --> 00:12:02.000]  就算我們不處死你
[00:12:02.000 --> 00:12:05.000]  神也會自己去殺死你
[00:12:05.000 --> 00:12:08.000]  所以如果耶穌不是神的兒子的話
[00:12:08.000 --> 00:12:09.000]  耶穌真的該死
[00:12:09.000 --> 00:12:11.000]  因為他竟然說自己是神的兒子
[00:12:11.000 --> 00:12:13.000]  猶太人按照他們的律法
[00:12:13.000 --> 00:12:16.000]  可以用石頭把耶穌打死
[00:12:16.000 --> 00:12:20.000]  問題是
[00:12:20.000 --> 00:12:24.000]  如果耶穌真是上帝的兒子
[00:12:24.000 --> 00:12:26.000]  如果耶穌真是教主
[00:12:26.000 --> 00:12:28.000]  那又如何呢
[00:12:28.000 --> 00:12:30.000]  我相信這是我們今天要問的問題
[00:12:30.000 --> 00:12:31.000]  你如何看待耶穌
[00:12:31.000 --> 00:12:33.000]  這是我們這個系列的主題
[00:12:33.000 --> 00:12:35.000]  如果我們在座有些未信主的朋友
[00:12:35.000 --> 00:12:36.000]  你如何看待耶穌
[00:12:36.000 --> 00:12:38.000]  耶穌到底是誰呢
[00:12:38.000 --> 00:12:41.000]  有一個很出名的作家
[00:12:41.000 --> 00:12:42.000]  可能大家聽過他的名字
[00:12:42.000 --> 00:12:43.000]  C.S. Lewis
[00:12:43.000 --> 00:12:44.000]  因為他最近更加出名
[00:12:44.000 --> 00:12:46.000]  因為他做了很多套電影
[00:12:46.000 --> 00:12:51.000]  C.S. Lewis是一個大文豪
[00:12:51.000 --> 00:12:52.000]  也是一個作家
[00:12:52.000 --> 00:12:54.000]  他可以形容
[00:12:54.000 --> 00:12:58.000]  我們到底有沒有什麼選擇
[00:13:12.000 --> 00:13:15.000]  or you can fall at his feet
[00:13:15.000 --> 00:13:17.000]  and call him Lord and God
[00:13:17.000 --> 00:13:20.000]  but let us not come with any
[00:13:20.000 --> 00:13:23.000]  patronizing nonsense about him
[00:13:23.000 --> 00:13:26.000]  being a great human teacher
[00:13:26.000 --> 00:13:29.000]  he has not left that option to us
[00:13:29.000 --> 00:13:31.000]  he did not intend to
[00:13:31.000 --> 00:13:34.000]  這個大文豪C.S. Lewis在裡面
[00:13:34.000 --> 00:13:35.000]  很簡單
[00:13:35.000 --> 00:13:36.000]  說了什麼呢
[00:13:36.000 --> 00:13:40.000]  要麼這個人真是一個發神經病的人
[00:13:40.000 --> 00:13:43.000]  或者是一個白癡
[00:13:43.000 --> 00:13:44.000]  或者更加差的
[00:13:44.000 --> 00:13:46.000]  可能是被鬼附都未定
[00:13:46.000 --> 00:13:48.000]  如果不是的話
[00:13:48.000 --> 00:13:49.000]  另一個選擇就是
[00:13:49.000 --> 00:13:51.000]  我們真的要跪在他面前
[00:13:51.000 --> 00:13:52.000]  承認他是神
[00:13:52.000 --> 00:13:53.000]  他是主
[00:13:53.000 --> 00:13:56.000]  let us not come with any
[00:13:56.000 --> 00:13:58.000]  patronizing nonsense
[00:13:58.000 --> 00:14:00.000]  不要讓我們覺得
[00:14:00.000 --> 00:14:02.000]  說些客氣的廢話
[00:14:02.000 --> 00:14:04.000]  他是一個偉大的教師
[00:14:04.000 --> 00:14:05.000]  好像孔子一樣
[00:14:05.000 --> 00:14:09.000]  其實我們沒有這個選擇
[00:14:10.000 --> 00:14:12.000]  我們沒有這個選擇
[00:14:12.000 --> 00:14:14.000]  我們只可以有兩個選擇
[00:14:14.000 --> 00:14:16.000]  要麼就說他是神的兒子
[00:14:16.000 --> 00:14:18.000]  要麼就不是
[00:14:18.000 --> 00:14:21.000]  that's the only two choices we have
[00:14:21.000 --> 00:14:23.000]  只有兩個選擇
[00:14:23.000 --> 00:14:24.000]  耶穌呢
[00:14:24.000 --> 00:14:26.000]  祂知道自己是誰
[00:14:26.000 --> 00:14:30.000]  因為祂早在事件發生之前
[00:14:30.000 --> 00:14:33.000]  已經和門徒講得很清楚
[00:14:33.000 --> 00:14:36.000]  去肯定自己是神兒子的身份
[00:14:36.000 --> 00:14:38.000]  其中一個例子
[00:14:38.000 --> 00:14:40.000]  約翰福音14:8-9
[00:14:40.000 --> 00:14:42.000]  腓力問耶穌
[00:14:42.000 --> 00:14:44.000]  求祢將父獻給我們看
[00:14:44.000 --> 00:14:45.000]  我們就知足了
[00:14:45.000 --> 00:14:47.000]  耶穌對腓力說
[00:14:47.000 --> 00:14:48.000]  啊 腓力
[00:14:48.000 --> 00:14:50.000]  我和你這麼久在一起
[00:14:50.000 --> 00:14:51.000]  你還不認識我嗎
[00:14:51.000 --> 00:14:53.000]  人看見了我
[00:14:53.000 --> 00:14:55.000]  就是看見了父
[00:14:55.000 --> 00:14:57.000]  這是一個很大膽的稱呼
[00:14:57.000 --> 00:14:58.000]  沒有人敢這樣說
[00:14:58.000 --> 00:14:59.000]  只有耶穌敢這樣說
[00:14:59.000 --> 00:15:01.000]  因為祂知道自己是誰
[00:15:01.000 --> 00:15:04.000]  你怎麼說將父獻給我看呢
[00:15:04.000 --> 00:15:07.000]  當然後來耶穌又問門徒
[00:15:07.000 --> 00:15:08.000]  很多人去傳
[00:15:08.000 --> 00:15:09.000]  我是誰 我是誰
[00:15:09.000 --> 00:15:10.000]  有說先知
[00:15:10.000 --> 00:15:11.000]  有說這個那個
[00:15:11.000 --> 00:15:13.000]  你們說我是誰
[00:15:13.000 --> 00:15:16.000]  大家記得這個很出名的故事
[00:15:16.000 --> 00:15:18.000]  那麼彼得怎麼說呢
[00:15:18.000 --> 00:15:19.000]  彼得說
[00:15:19.000 --> 00:15:20.000]  你是基督
[00:15:20.000 --> 00:15:23.000]  是永生上帝的兒子
[00:15:23.000 --> 00:15:26.000]  那麼耶穌有沒有否定彼得這個說法呢
[00:15:26.000 --> 00:15:27.000]  有沒有呢
[00:15:27.000 --> 00:15:28.000]  沒有啊
[00:15:28.000 --> 00:15:30.000]  耶穌沒有否定
[00:15:30.000 --> 00:15:31.000]  而是肯定
[00:15:31.000 --> 00:15:34.000]  祂這個說法不是出於人
[00:15:34.000 --> 00:15:35.000]  是出於神
[00:15:35.000 --> 00:15:36.000]  OK
