
[00:00:00.000 --> 00:00:06.300]  上次我們在講到迦勒泰書的時候,我們講到說要怎麼樣?
[00:05:42.660 --> 00:05:44.380]  蛇脊!
[00:05:44.380 --> 00:05:52.980]  那跟你旁邊說你要蛇脊啊。
[00:05:52.980 --> 00:06:00.820]  你發現這個世界上面講的愛的時候呢?
[00:06:00.820 --> 00:06:06.660]  那麼我們來看看,回顧,不要太早,不要五千年歷史都談了,
[00:06:06.660 --> 00:06:10.460]  我們就從1950年代一直到現在,好不好?
[00:06:10.460 --> 00:06:15.980]  我們來看看,在1950年代的時候,
[00:06:15.980 --> 00:06:25.780]  那時候講的愛,代表著是一種責任,分工,傳宗接代。
[00:06:25.780 --> 00:06:29.900]  到了1960到70年代,愛是什麼呢?
[00:06:29.900 --> 00:06:34.540]  愛是反派,激情,靈魂的共鳴。
[00:06:34.540 --> 00:06:40.060]  到了1980到1990年代,這時候開始產生很大變化。
[00:06:40.060 --> 00:06:43.780]  因為這時候正是所謂性革命的這個開始。
[00:06:43.780 --> 00:06:47.060]  所以開始愛變成是多元的選擇,
[00:06:47.060 --> 00:06:53.620]  所以同性戀,異性戀,雙性戀,或者是LGBTQ這個慢慢出來了。
[00:06:53.620 --> 00:06:58.460]  所以整個的這個世界受到影響,大家覺得愛是什麼?
[00:06:58.460 --> 00:07:06.460]  愛就是我不管他是不是,只要我喜歡怎麼樣,有什麼不可以?
[00:07:06.460 --> 00:07:11.060]  所以愛變成是一個多元的選擇。
[00:07:11.060 --> 00:07:19.180]  到了2000年到2010年,這時候開始整個網路開始發達了,有沒有?
[00:07:19.180 --> 00:07:22.940]  我那天還跟我們這個門訓班談到說,
[00:07:22.940 --> 00:07:29.460]  以前我們小孩子小的時候,怎麼樣子幫助他們不要去受到這些網路的影響,
[00:07:29.460 --> 00:07:34.220]  那時候我們叫做AOL,有沒有?聽過嗎?
[00:07:34.220 --> 00:07:37.460]  AOL.com,有沒有?聽過嗎?
[00:07:37.460 --> 00:07:43.780]  AmericanOnline.com,那你聽懂的就是我那個年代的。
[00:07:43.780 --> 00:07:47.780]  那時候我們就為了防止小孩子去用這些東西,
[00:07:47.780 --> 00:07:51.980]  他一面在那邊說,Daddy我在做功課,但是同時怎麼樣?
[00:07:51.980 --> 00:07:58.060]  Multitask,他就跟朋友來聊天,一個晚上他聊天你也不知道,是不是?
[00:07:58.060 --> 00:08:02.580]  所以我特別為了這個去買了一個基督教出的軟體,
[00:08:02.580 --> 00:08:08.620]  凡是裡面,我不要他去上的網,通通把他plug去。
[00:08:08.620 --> 00:08:13.100]  我們那個年代就有這些了,我也鼓勵現在父母親你也需要有。
[00:08:13.100 --> 00:08:14.900]  不然你不知道你孩子在看些什麼東西。
[00:08:14.900 --> 00:08:19.460]  好,我講這個東西是因為整個的數位發展,
[00:08:19.460 --> 00:08:25.180]  整個媒體的發展帶來一個結果,你會發現現代的人沒有耐性了。
[00:08:25.180 --> 00:08:29.340]  現代人看視頻警告說,你看一個視頻上面,
[00:08:29.340 --> 00:08:33.220]  葛牧師講到一個小時,你會看嗎?
[00:08:33.220 --> 00:08:39.580]  為了準備這個禮拜五晚上談妻聚會,所以會。
[00:08:39.580 --> 00:08:47.620]  是不是?OK,好,那你一看,三分鐘,怎麼樣?看一下,對不對?看一下。
[00:08:47.620 --> 00:08:52.980]  所以現在的人對這些東西已經變成是非常的短暫。
[00:08:52.980 --> 00:08:57.580]  年代的影響,愛情也是如此。
[00:08:57.580 --> 00:09:04.580]  速食愛情,數位的依戀,網戀,有沒有?在網上面。
[00:09:04.580 --> 00:09:09.380]  現在這個網上面交男女朋友的也很普遍了,是不是?
[00:09:09.380 --> 00:09:17.700]  你看有一個英文的網站叫做BagelMeatCoffee,
[00:09:17.700 --> 00:09:32.100]  CoffeeMeatBagel,咖啡,Bagel,知道嗎?Bagel,OK,好。
[00:09:32.100 --> 00:09:35.620]  這已經比較老了,還有一些新的,我還不知道,OK。
[00:09:35.620 --> 00:09:40.580]  這些現在你可以發現男女之間的交往開始用這些的媒體,
[00:09:40.580 --> 00:09:46.700]  然後甚至從這個當中有很多的一些,包括結婚的人他也可以,
[00:09:46.700 --> 00:09:50.820]  我這邊有一個太太,但是我在另外一邊有個太太,你懂我意思嗎?
[00:09:50.820 --> 00:09:55.420]  那叫做虛離,那叫網戀。
[00:09:55.420 --> 00:10:05.580]  從2020年代到今天,從20年代開始,到了另外一個階段。
[00:10:05.580 --> 00:10:15.820]  這是我大概簡單給你介紹,那我先從1950年代那個時候的這種愛情觀來談起。
[00:10:15.820 --> 00:10:23.060]  我給你舉個例子,上面這個人你認識嗎?叫做三毛。
[00:10:23.060 --> 00:10:31.340]  請問國內來的認識嗎?當然認識,OK。
[00:10:31.340 --> 00:10:36.420]  我以為他是只有台灣人認識。
[00:10:36.420 --> 00:10:42.900]  其實我對他印象最深刻的就是,聽說他到沙哈拉沙漠,
[00:10:42.900 --> 00:10:48.940]  後來聽說他先生死了,他也自殺。
[00:10:48.940 --> 00:10:53.300]  我大概的聽到,還有一個跟他有關係,我還記得就是什麼,
[00:10:53.300 --> 00:10:57.180]  他唱了,不是他唱,他做了一首詞,
[00:10:57.180 --> 00:11:02.740]  然後是祁鈺幫他唱了一首歌,
[00:11:02.740 --> 00:11:16.020]  所以你大概知道他是誰了。
[00:11:16.020 --> 00:11:21.940]  他曾經跟他的先生說過一句話,
[00:11:21.940 --> 00:11:29.540]  其實這一句話是在他整個跟他先生的一個conversation當中的一句話。
[00:11:29.540 --> 00:11:35.700]  他這個conversation是這樣子的,
[00:11:35.700 --> 00:11:39.500]  他問他的先生叫Jose,
[00:11:39.500 --> 00:11:45.860]  Jose問他說,你想嫁個什麼樣的人?
[00:11:45.860 --> 00:11:49.380]  這三毛回答就說,看順眼的千萬富翁也嫁,
[00:11:49.380 --> 00:11:52.980]  看不順眼的億萬富翁也罷。
[00:11:52.980 --> 00:11:58.140]  那麼Jose就又說了,你說來說去還是想嫁個有錢的。
[00:11:58.140 --> 00:12:00.260]  那三毛看了Jose一眼就說,
[00:12:00.260 --> 00:12:05.300]  倘若是你的話,只要吃得飽的錢也夠了。
[00:12:05.300 --> 00:12:08.460]  看到沒有,這個水平很高。
[00:12:08.460 --> 00:12:14.140]  接著呢,那麼Jose就問他,那你吃得多嗎?
[00:12:14.140 --> 00:12:22.580]  三毛就很小心的回答,不多不多,以後還可以少吃點。
[00:12:22.580 --> 00:12:28.700]  所以,Jose在這個conversation當中,他說出了這麼一句話,
[00:12:28.700 --> 00:12:35.500]  如果我愛他,我願替他生一窩的孩子。
[00:12:35.500 --> 00:12:39.860]  這句話當然也引起了很多包括基督教的一些的討論,
[00:12:39.860 --> 00:12:44.260]  就是怎麼講得這麼樣子的俗啊?
[00:12:44.260 --> 00:12:47.580]  可是其實你要了解三毛講這句話,
[00:12:47.580 --> 00:12:50.740]  其實他背後的,你了解他的意思啊,
[00:12:50.740 --> 00:12:57.300]  其實那是代表著她對她的先生Jose的那一種的,
[00:12:57.300 --> 00:13:06.020]  那種就是所謂的飛蛾噴火式的,毫無保留的奉獻,
[00:13:06.020 --> 00:13:08.620]  就像我們剛才唱的詩歌有沒有?
[00:13:08.620 --> 00:13:16.420]  我願意先殺,我看你們唱的也不硬也不活。
[00:13:16.420 --> 00:13:22.660]  哎呀,那三毛唱的話,他就是流著眼淚說我全然獻上啊。
[00:13:22.660 --> 00:13:27.100]  他真的是如此,他跟他先生的愛情故事,
[00:13:27.100 --> 00:13:34.140]  在那個年代感動了多少的人?
[00:13:34.140 --> 00:13:40.180]  他的意思是說,我愛他,我願意為他生一窩的孩子,
[00:13:40.180 --> 00:13:47.500]  請問做過母親的,請告訴我,一個孩子累不累?
[00:13:47.500 --> 00:13:49.740]  我們給生一個孩子,叫他再生,
[00:13:49.740 --> 00:13:53.100]  他說牧師你不知道,一個就很累了。
[00:13:53.100 --> 00:14:01.020]  我說兩個之後就不累,三個之後就很輕鬆。
[00:14:01.020 --> 00:14:07.900]  我們有四個時候沒有經驗,越多越不累。
[00:14:07.900 --> 00:14:12.340]  你會發現這是那個年代的觀念,
[00:14:12.340 --> 00:14:17.260]  可是曾幾何時,三毛的這一種浪漫式的,
[00:14:17.260 --> 00:14:20.820]  那種為愛可以犧牲,可以奉獻一切的,
[00:14:20.820 --> 00:14:29.740]  這一種的開始變得像今天越來越不一樣了。
[00:14:29.740 --> 00:14:35.020]  今天這個年代,我們稱它叫做去淚號,
[00:14:35.020 --> 00:14:39.500]  高度自主,還有客製化,什麼意思?
[00:14:39.500 --> 00:14:42.500]  現在的年輕的情侶或者夫婦,
[00:14:42.500 --> 00:14:46.220]  他們覺得說,我不要浪費這些時間,
[00:14:46.220 --> 00:14:49.980]  養孩子,照顧孩子,搞家務,
[00:14:49.980 --> 00:14:54.260]  弄這些東西太浪費時間了,是不是?
[00:14:54.260 --> 00:15:03.900]  所以這種觀念其實從歐美的1980年代開始進來一個觀念,
[00:15:03.900 --> 00:15:07.180]  叫做丁克族,聽過嗎?
[00:15:07.180 --> 00:15:08.620]  什麼叫丁克族呢?
[00:15:08.620 --> 00:15:17.380]  丁克族就是說,double income, no kids,
[00:15:17.380 --> 00:15:20.580]  或者due income, no kids。
[00:15:20.580 --> 00:15:25.940]  我們兩個人都有錢,但是我們不要孩子。
[00:15:25.940 --> 00:15:32.700]  這個觀念是跟三毛那個年代的觀念是大大的不一樣,是不是?
[00:15:32.700 --> 00:15:37.980]  一窩的孩子跟沒孩子,為什麼會產生這個變化?
[00:15:37.980 --> 00:15:42.660]  因為在高房價,經濟這樣子的不景氣,
[00:15:42.660 --> 00:15:46.900]  在這一種的物質生活越來越困難的情況之下,
[00:15:46.900 --> 00:15:54.220]  所以現代的年輕人越來越覺得愛是什麼?
[00:15:54.220 --> 00:16:00.500]  愛就是最重要的大前提,就是要讓我自己更好,
[00:16:00.500 --> 00:16:03.220]  讓我自己過得更舒服,讓我自己過得更好,
[00:16:03.220 --> 00:16:07.340]  你懂這意思嗎?
[00:16:07.340 --> 00:16:13.820]  丁克家庭在心理學又加強了這一種觀念,
[00:16:13.820 --> 00:16:17.020]  佛羅姆他在他的一本書叫《愛的藝術》裡面,
[00:16:17.020 --> 00:16:25.860]  他說因為我愛你,所以我需要你,聽得懂嗎?
[00:16:25.860 --> 00:16:28.460]  聽不懂。
[00:16:28.460 --> 00:16:32.740]  這些心理學家什麼哲學家常常講一些話都聽不太懂。
[00:16:32.740 --> 00:16:39.060]  他的意思就是說因為我愛你,我愛你,所以我才會需要你,
[00:16:39.060 --> 00:16:45.620]  不是因為我需要你,所以我愛你,懂這意思嗎?
[00:16:45.620 --> 00:16:52.420]  啊,你還沒有結婚呢,40歲了呢,還不找個老婆呢,對不對?
[00:16:52.420 --> 00:16:55.500]  找個老婆幹嘛?
[00:16:55.500 --> 00:17:00.060]  洗衣、燒飯,照顧你啊,有看到嗎?
[00:17:00.060 --> 00:17:04.740]  因為你需要,所以我愛你。
[00:17:04.740 --> 00:17:12.420]  不,他在說因為我愛你,所以我才需要你。
[00:17:12.420 --> 00:17:18.020]  那麼另外一個心理學家叫阿德勒,
[00:17:18.020 --> 00:17:22.860]  他講的一個主題叫課題分離。
[00:17:22.860 --> 00:17:26.060]  他的課題分離是什麼意思?
[00:17:26.060 --> 00:17:33.060]  他認為說,現代人認為就是說以前的人說,
[00:17:33.060 --> 00:17:38.740]  哎呀,你結婚之後好幾年還不結婚,還沒有生孩子,
[00:17:38.740 --> 00:17:44.540]  所以大家問你都會問什麼,怎麼樣,什麼時候生孩子,有沒有?
[00:17:44.540 --> 00:17:50.380]  好,現代人的觀念,他是認為說這個要把它分開,
[00:17:50.380 --> 00:17:54.100]  愛跟這些東西要分開。
[00:17:54.100 --> 00:18:01.260]  生不生小孩,長輩怎麼看,那是別人的課題,不是我的課題。
[00:18:01.260 --> 00:18:06.780]  我們兩個人過得好,才是我們最重要的目標。
[00:18:06.780 --> 00:18:11.460]  所以因著這樣子,就帶來了現代開始,
[00:18:11.460 --> 00:18:14.620]  漸漸也是從西方開始漸漸流行的,
[00:18:14.620 --> 00:18:25.620]  這個叫做LAT的這種家庭,LAT叫什麼?
[00:18:25.620 --> 00:18:34.100]  就是Living Apart Together。
[00:18:34.100 --> 00:18:43.860]  他的意思就是說,我們兩個人呢,我們各有各自的房子,
[00:18:43.860 --> 00:18:47.700]  可能我們週末,我們才住在一起。
[00:18:47.700 --> 00:18:52.660]  平常的時候,你在北京,我在上海,
[00:18:52.660 --> 00:18:58.580]  或者你在St. Gabriel,我在Torrance,
[00:18:58.580 --> 00:19:01.380]  你過你的生活,你上你的班,
[00:19:01.380 --> 00:19:05.500]  但是我們週末怎麼樣,我們住在一起,我們生活在一起。
[00:19:05.500 --> 00:19:10.380]  你懂這意思嗎?
[00:19:10.380 --> 00:19:20.420]  這些都是整個的大環境塑造出人越來越覺得我自己好最重要。
[00:19:20.420 --> 00:19:25.100]  講白了,就是這麼一回事。
[00:19:25.100 --> 00:19:28.540]  這個世界無論它怎麼變化,你可以看見,
[00:19:28.540 --> 00:19:36.300]  它一定走向人本主義,我自己,我,我,我。
[00:19:36.300 --> 00:19:43.460]  但是就像我們剛才問的,什麼是愛,什麼叫做愛?
[00:19:43.460 --> 00:19:45.580]  (學弟陪君子)
[00:19:45.580 --> 00:19:50.700]  學弟陪君子,OK,那不是聖經的話,OK。
[00:19:50.700 --> 00:20:00.780]  好,耶穌怎麼說?聖經上怎麼說?
[00:20:00.780 --> 00:20:04.780]  我們怎麼知道愛呢?
[00:20:04.780 --> 00:20:12.220]  因著耶穌基督為我們死,我們才知道何為愛。
[00:20:12.220 --> 00:20:18.380]  所以我們也當為弟兄捨命,有沒有?
[00:20:18.380 --> 00:20:22.780]  那個命,那個命就是指的己。
[00:20:22.780 --> 00:20:30.380]  因為耶穌基督為我們死,因為他死,所以我們就要愛,
[00:20:30.380 --> 00:20:32.580]  我們才知道什麼叫做愛。
[00:20:32.580 --> 00:20:38.540]  換句話說,祂的捨己,祂捨命,就是那個愛的定義。
[00:20:38.540 --> 00:20:42.780]  我們今天基督徒,我們要愛,因為我們要捨己。
[00:20:42.780 --> 00:20:51.180]  所以愛是怎麼樣?不求自己的益處,看到沒有?
[00:20:51.180 --> 00:20:57.380]  愛是不求自己的益處,跟這個世界,跟這個現代的想法是完全背道而馳。
[00:20:57.380 --> 00:21:03.380]  現在就是說,先把我自己搞定,先讓我自己得益處,再談其他的。
[00:21:03.380 --> 00:21:08.180]  婚姻也變成是如此。
[00:21:08.180 --> 00:21:15.780]  所以我們看見,這個世界給我們的愛,
[00:21:15.780 --> 00:21:24.380]  這個實在是讓我們感覺到越來越遠離神的心意。
[00:21:24.380 --> 00:21:32.380]  我們看,在聖經裡面提到說,希臘文對愛有四種的愛。
[00:21:32.380 --> 00:21:35.780]  第一種的愛叫Eros,
[00:21:35.780 --> 00:21:44.180]  這就是有點像剛才那個三毛的浪漫激情的愛。
[00:21:44.180 --> 00:21:48.580]  第二種叫Philia,這個是朋友之間的愛。
[00:21:48.580 --> 00:21:58.380]  第三種就是Storage,這個是家庭親情,家人之間的這種愛,父母親跟子女等等這樣的愛。
[00:21:58.380 --> 00:22:06.980]  最後的,也就是最高級的愛,在希臘文裡面最高級的愛,就叫做Agape的愛。
[00:22:06.980 --> 00:22:15.780]  Agape的愛,這一種的愛,它講的是出於一種決定的愛。
[00:22:15.780 --> 00:22:22.380]  而且它是選擇去愛那些不當愛的人。
[00:22:22.380 --> 00:22:26.780]  所以施布甄牧師英國的講道王子,他曾經講過一句話,
[00:22:26.780 --> 00:22:30.180]  他說當一個男人貪戀靈色的妻子,
[00:22:30.180 --> 00:22:34.180]  或者當一個女人違背了不可兼容的命令的時候,
[00:22:34.180 --> 00:22:39.580]  還談愛情,簡直就是公然褻瀆愛的聖潔。
[00:22:39.580 --> 00:22:41.380]  這不是愛,是情慾。
[00:22:41.380 --> 00:22:45.380]  愛是天使,情慾是魔鬼。
[00:22:45.380 --> 00:22:52.380]  一旦婚姻的契約遭到侵蝕,家庭生活的清潔就被玷污,
[00:22:52.380 --> 00:22:55.180]  他的尊榮也蒙了羞辱。
[00:22:55.180 --> 00:22:59.780]  這個相對於保羅在前面所講的肉體的情慾,
[00:22:59.780 --> 00:23:06.580]  情慾、污穢等等、褻瀆,這些都在表明今天這個世界的走向就是如此。
[00:23:06.580 --> 00:23:12.580]  強調的婚姻觀、愛情觀,就在比較往自我的需要,
[00:23:12.580 --> 00:23:17.580]  往這種慾望,個人的這種肉體的慾望裡面去發展。
[00:23:17.580 --> 00:23:24.580]  這是今天這個世界的愛的發展。
[00:23:24.580 --> 00:23:31.580]  但是聖經上告訴我們說,愛是最大的。
[00:23:31.580 --> 00:23:36.180]  在格林多前書裡面,保羅提到說如今長存的,
[00:23:36.180 --> 00:23:37.780]  我們一起來背好不好,來!
[00:23:37.780 --> 00:23:41.980]  如今長存的有性、有望、有愛,
[00:23:41.980 --> 00:23:47.580]  這三樣其中最大的是愛。
[00:23:47.580 --> 00:23:51.180]  信心很好,盼望也很好。
[00:23:51.180 --> 00:23:55.580]  這三件事情,信心、盼望、愛,這三件事情都很重要,
[00:23:55.580 --> 00:23:58.780]  也可以說是整個基督教的核心的信仰。
[00:23:58.780 --> 00:24:04.380]  但是保羅講到這三樣的時候,他仍然要說其中最大的是什麼?
[00:24:04.380 --> 00:24:06.580]  是愛。
[00:24:06.580 --> 00:24:12.580]  一個家沒有愛,這個家還能叫家嗎?
[00:24:12.580 --> 00:24:19.380]  一個教會是一個Mega Church,上萬人在聚會,
[00:24:19.380 --> 00:24:23.980]  但是這個教會沒有愛,還叫做教會嗎?
[00:24:23.980 --> 00:24:29.780]  聖經上說教會是神的什麼?家。
[00:24:29.780 --> 00:24:37.180]  第二,愛也是我們基督徒行事為人的動機。
[00:24:37.180 --> 00:24:41.980]  我們看這兩節聖經裡面,兩處都提到說,
[00:24:41.980 --> 00:24:47.780]  保羅提醒我們說要平愛心行事。
[00:24:47.780 --> 00:24:53.580]  我們在北美,在整個社會,
[00:24:53.580 --> 00:24:59.380]  我們是很強調做事、效率,有沒有?
[00:24:59.380 --> 00:25:07.980]  同樣的,不知不覺的,我們現在在教會裡面也變成是所謂的Task-Oriented,
[00:25:07.980 --> 00:25:15.580]  或者講好聽一點,Ministry-Oriented,事工導向。
[00:25:15.580 --> 00:25:22.180]  但現在用什麼?教會也好,家庭也好,
[00:25:22.180 --> 00:25:28.780]  當我們在做任何一件事情,不要忘記一件事情是要憑什麼來行事?
[00:25:28.780 --> 00:25:38.980]  憑家規行事,憑法規行事,憑Policy行事,有沒有?
[00:25:38.980 --> 00:25:42.380]  要憑什麼?保羅有沒有說這些?沒有。
[00:25:42.380 --> 00:25:47.980]  保羅甚至沒有說憑律法行事,懂我意思嗎?
[00:25:47.980 --> 00:25:51.580]  如果要憑的話,保羅也好,耶穌也好,
[00:25:51.580 --> 00:25:55.380]  只有講一個東西是我們要憑的,憑什麼?
[00:25:55.380 --> 00:26:02.380]  憑聖經、憑神的話行事,有沒有?
[00:26:02.380 --> 00:26:10.180]  保羅講的律法,其實往往指的不是整本聖經這個律法,
[00:26:10.180 --> 00:26:14.380]  他頂多講到的是摩西的五經的這個律法。
[00:26:14.380 --> 00:26:17.580]  猶太人活在這個律法主義的裡面,
[00:26:17.580 --> 00:26:20.380]  活在這個舊約的律法的條文的裡面,
[00:26:20.380 --> 00:26:27.380]  以至於他們不能夠去把神所要我們的裡面的人愛、喜樂、和平,
[00:26:27.380 --> 00:26:32.380]  這些把它去行出來。
[00:26:32.380 --> 00:26:38.180]  OK,那麼第三個,愛是什麼?
[00:26:38.180 --> 00:26:40.980]  為什麼愛這麼重要?
[00:26:40.980 --> 00:26:45.580]  這裡說愛是……我們一起來讀這一節好不好?
[00:26:45.580 --> 00:26:56.580]  哥倫西蘇第三章十四節,來,預備,請!
[00:26:56.580 --> 00:27:04.580]  好,這裡說愛心就是聯絡全德的,原文的意思,
[00:27:04.580 --> 00:27:09.580]  愛心就是那個束腰帶,
[00:27:09.580 --> 00:27:14.580]  愛心是聯絡所有其他的美德的束腰帶。
[00:27:14.580 --> 00:27:19.580]  在聖經裡面講到說帶子的時候……
[00:27:19.580 --> 00:27:27.580]  不好意思,我這個帶子沒有像趙建明的帶子那麼好。
[00:27:27.580 --> 00:27:31.580]  那我為什麼要帶一個腰帶?
[00:27:31.580 --> 00:27:43.580]  為什麼?
[00:27:43.580 --> 00:27:46.580]  也對啦,很重要。
[00:27:46.580 --> 00:27:51.580]  意思就是說,所有其他的這些的美德啊,
[00:27:51.580 --> 00:27:54.580]  就靠著愛把它怎麼樣?
[00:27:54.580 --> 00:28:00.580]  把它綁起來,把它連起來,你懂這意思嗎?
[00:28:00.580 --> 00:28:07.580]  所以在這一切之外,就是要存著愛,
[00:28:07.580 --> 00:28:17.580]  因為愛是聯絡全德的。
[00:28:17.580 --> 00:28:20.580]  現在從歐美開始,
[00:28:20.580 --> 00:28:24.580]  你看我們歐美老大哥,你不要學他,
[00:28:24.580 --> 00:28:29.580]  我跟你講,現在歐美很多東西不能學的,
[00:28:29.580 --> 00:28:36.580]  那歐美老大哥開始了這種所謂的婚前協議,
[00:28:36.580 --> 00:28:39.580]  你懂嗎?
[00:28:39.580 --> 00:28:44.580]  我們在這裡有沒有人結婚之前有個婚前協議的?
[00:28:44.580 --> 00:28:50.580]  有沒有?沒有,好,感謝主你沒有。
[00:28:50.580 --> 00:28:55.580]  這個在中國2015年的時候,
[00:28:55.580 --> 00:28:59.580]  開始在遼寧衛視、陝西衛視,
[00:28:59.580 --> 00:29:06.580]  也在網路上面就播放了這一個影片叫做婚前協議。
[00:29:06.580 --> 00:29:15.580]  那麼這個婚前協議呢,為什麼講婚前協議?
[00:29:15.580 --> 00:29:18.580]  為什麼要婚前協議?
[00:29:18.580 --> 00:29:22.580]  就是因為說太多離婚了,
[00:29:22.580 --> 00:29:25.580]  所以醜話講在先,
[00:29:25.580 --> 00:29:30.580]  我們結婚的時候我們先列個協議書,有沒有?
[00:29:30.580 --> 00:29:31.580]  協議什麼呢?
