
[00:00:00.000 --> 00:00:03.000]  恭祝大家復活節快樂
[00:02:16.720 --> 00:02:19.440]  首先我們要先來看一看
[00:02:19.440 --> 00:02:22.880]  耶穌為什麼要第三天復活呢?
[00:02:24.200 --> 00:02:25.920]  耶穌的預言
[00:02:25.920 --> 00:02:27.960]  祂是說過的
[00:02:27.960 --> 00:02:32.400]  所以祂要照著祂所說的去成就
[00:02:32.400 --> 00:02:35.040]  當然這個說法是對的
[00:02:35.040 --> 00:02:40.680]  如果我們對當時猶太人的歷史有了解的話
[00:02:40.680 --> 00:02:43.840]  猶太人有一個觀念
[00:02:43.840 --> 00:02:46.760]  一般的人死了之後
[00:02:46.760 --> 00:02:48.520]  在墳墓裡面
[00:02:48.520 --> 00:02:50.200]  前三天
[00:02:50.200 --> 00:02:52.040]  在墳墓裡面
[00:02:52.240 --> 00:02:55.000]  他們有一樣東西會飄來飄去的
[00:02:55.000 --> 00:02:56.960]  因為它是不滅的
[00:02:56.960 --> 00:02:58.800]  這一樣東西是什麼呢?
[00:02:58.800 --> 00:03:00.400]  就是靈魂
[00:03:00.400 --> 00:03:04.480]  但是當第三天之後
[00:03:04.480 --> 00:03:08.360]  那個屍體就會逐漸發臭
[00:03:08.360 --> 00:03:12.000]  那些靈魂可能嫌它臭
[00:03:12.000 --> 00:03:14.000]  應該是沒有感覺的
[00:03:14.000 --> 00:03:16.960]  它就會離開它,出去了
[00:03:16.960 --> 00:03:20.160]  還有就是因為第三天
[00:03:20.480 --> 00:03:22.960]  剛剛是禮拜日
[00:03:22.960 --> 00:03:25.840]  是安息日的結束
[00:03:25.840 --> 00:03:28.840]  新的一個禮拜的開始
[00:03:28.840 --> 00:03:32.360]  猶太人在安息日
[00:03:32.360 --> 00:03:35.760]  他們有限制他們要走的路
[00:03:35.760 --> 00:03:38.040]  不可以走得太遠
[00:03:38.040 --> 00:03:40.320]  只可以在家附近
[00:03:40.320 --> 00:03:43.600]  安息日,因為你的腳也要安息
[00:03:43.600 --> 00:03:45.680]  所以不可以走太遠
[00:03:45.680 --> 00:03:48.640]  所以他不可以在那個時間
[00:03:48.640 --> 00:03:50.360]  瑪利亞就去
[00:03:50.720 --> 00:03:52.480]  就要到安息日
[00:03:52.480 --> 00:03:56.840]  完結的另一個禮拜的開始
[00:03:56.840 --> 00:03:58.360]  他們才去
[00:03:58.360 --> 00:04:02.160]  在聖經的世界裡面
[00:04:02.160 --> 00:04:05.000]  我們看到特別是約翰福音
[00:04:05.000 --> 00:04:07.840]  他描寫了三個人物
[00:04:07.840 --> 00:04:09.840]  這三個人物
[00:04:09.840 --> 00:04:12.480]  如果我們很細心去分析
[00:04:12.480 --> 00:04:17.240]  瑪利亞是一個感性人物的象徵
[00:04:18.000 --> 00:04:21.760]  彼得是一個理性人物的象徵
[00:04:21.760 --> 00:04:25.240]  那一個門徒,那門徒
[00:04:25.240 --> 00:04:27.000]  是哪一個門徒呢?
[00:04:27.000 --> 00:04:29.560]  很多人認為就是約翰
[00:04:29.560 --> 00:04:32.040]  但是仍然有很多爭論
[00:04:32.040 --> 00:04:35.040]  我們留一些爭論給神學家
[00:04:35.040 --> 00:04:37.200]  或者神學生去爭論
[00:04:37.200 --> 00:04:40.920]  我們就叫他做那一個門徒
[00:04:40.920 --> 00:04:42.280]  當他是約翰
[00:04:42.280 --> 00:04:43.720]  也可以
[00:04:43.720 --> 00:04:47.520]  他是一個靈性有信仰的象徵
[00:04:48.120 --> 00:04:50.120]  我們先來看彼得
[00:04:50.120 --> 00:04:52.720]  彼得是男人
[00:04:52.720 --> 00:04:55.200]  男人在希羅的時代
[00:04:55.200 --> 00:04:57.080]  是代表了理性
[00:04:57.080 --> 00:04:59.480]  男人是有理性
[00:04:59.480 --> 00:05:04.040]  男孩子也有理性的因子
[00:05:04.040 --> 00:05:06.280]  女人是沒有理性的
[00:05:06.280 --> 00:05:07.600]  就算有
[00:05:07.600 --> 00:05:09.920]  也是較少有理性的
[00:05:09.920 --> 00:05:14.520]  所以有理性的男人就要去管轄
[00:05:14.520 --> 00:05:17.800]  很少理性或者沒有理性的女人
[00:05:17.880 --> 00:05:19.880]  這個是當時的觀念
[00:05:19.880 --> 00:05:22.040]  千萬不要在今天說
[00:05:22.040 --> 00:05:25.880]  這是舊時的觀念
[00:05:25.880 --> 00:05:27.880]  否則我不能站在這裡
[00:05:27.880 --> 00:05:30.400]  保羅在這個背景下
[00:05:30.400 --> 00:05:31.440]  所以他說
[00:05:31.440 --> 00:05:34.800]  妻子要純服丈夫
[00:05:34.800 --> 00:05:36.920]  上帝是理性的
[00:05:36.920 --> 00:05:38.160]  是智者
[00:05:38.160 --> 00:05:39.400]  是全知
[00:05:39.400 --> 00:05:40.520]  是全能
[00:05:40.520 --> 00:05:42.320]  是存在的
[00:05:42.320 --> 00:05:44.440]  最有理性的是神
[00:05:44.440 --> 00:05:46.240]  在羅馬的時代
[00:05:46.440 --> 00:05:49.000]  最有理性的男人是誰呢?
[00:05:49.000 --> 00:05:51.840]  就是凱撒大帝
[00:05:51.840 --> 00:05:56.240]  柏拉圖認為上帝是看不見的
[00:05:56.240 --> 00:05:57.880]  是沒有肉身的
[00:05:57.880 --> 00:06:00.360]  甚至是沒有情感的
[00:06:00.360 --> 00:06:03.560]  因為柏拉圖的上帝是一個觀念
[00:06:03.560 --> 00:06:08.080]  所以上帝是沒有肉身沒有情感
[00:06:08.080 --> 00:06:11.160]  所以上帝是不被牽制的
[00:06:11.160 --> 00:06:14.760]  這個看法和希伯來人是有矛盾的
[00:06:15.400 --> 00:06:17.080]  我們遲些會再說
[00:06:17.080 --> 00:06:19.600]  有理性的男人
[00:06:19.600 --> 00:06:26.960]  去收到一個可能被認為當時沒有理性的女人
[00:06:26.960 --> 00:06:28.800]  就是瑪利亞說
[00:06:28.800 --> 00:06:31.840]  在七天的頭一天早上
[00:06:31.840 --> 00:06:34.720]  莫大拉瑪利亞去到墳墓
[00:06:34.720 --> 00:06:41.240]  看見石頭從墳墓裡挪開了
[00:06:41.880 --> 00:06:46.600]  這個漢奸用了一個希臘字「Pilepo」
[00:06:46.600 --> 00:06:48.200]  意思是什麼呢?
[00:06:48.200 --> 00:06:51.280]  就是看一看,不是很細心地看
[00:06:51.280 --> 00:06:59.120]  於是莫大拉瑪利亞跑去找這個很有理性的西門彼得
[00:06:59.120 --> 00:07:02.680]  和耶穌所愛的門徒
[00:07:02.680 --> 00:07:08.320]  對他說有人在墳墓裡將主挪走了
[00:07:08.320 --> 00:07:11.080]  我們不知道祂放在哪裡
[00:07:12.360 --> 00:07:15.800]  於是彼得和那門徒就去到墳墓
[00:07:15.800 --> 00:07:19.160]  彼得去到之後
[00:07:19.160 --> 00:07:23.960]  他低頭往墳墓裡看
[00:07:23.960 --> 00:07:26.960]  看見細麻布還放在那裡
[00:07:26.960 --> 00:07:28.440]  沒有進去
[00:07:28.440 --> 00:07:36.400]  細麻布是包著耶穌身體的細麻布
[00:07:37.000 --> 00:07:43.120]  西門彼得隨後看一看他又再進去看
[00:07:43.120 --> 00:07:50.640]  漢奸用了希臘文的另一個字「Diora」
[00:07:50.640 --> 00:07:54.040]  細心地看,看完又再看
[00:07:54.040 --> 00:07:57.760]  所以他很細心地去看
[00:07:57.760 --> 00:08:01.600]  大家同樣漢奸在中文表達不了
[00:08:01.600 --> 00:08:03.080]  在原文表達得到
[00:08:03.080 --> 00:08:05.800]  他刻意地去看
[00:08:06.280 --> 00:08:09.560]  他還看到除了有細麻布
[00:08:09.560 --> 00:08:11.800]  還有果頭根
[00:08:11.800 --> 00:08:14.800]  他一進去墳墓
[00:08:14.800 --> 00:08:17.400]  如果耶穌的屍體還在
[00:08:17.400 --> 00:08:19.080]  他會先看見他的腳
[00:08:19.080 --> 00:08:23.200]  然後才看見他的身體和頭
[00:08:23.200 --> 00:08:27.680]  他的頭有果頭根
[00:08:27.680 --> 00:08:31.080]  身體部分有細麻布
[00:08:31.080 --> 00:08:36.240]  而細麻布有一個人形在那裡
[00:08:36.560 --> 00:08:38.720]  但身體不見了
[00:08:38.720 --> 00:08:42.880]  所以根據彼得的看法
[00:08:42.880 --> 00:08:44.680]  有空的墳墓
[00:08:44.680 --> 00:08:46.840]  墳墓是空的
[00:08:46.840 --> 00:08:49.800]  石頭滾開了
[00:08:49.800 --> 00:08:53.200]  只是石頭滾開這件事
[00:08:53.200 --> 00:08:57.040]  已經顯示出很玄妙
[00:08:57.040 --> 00:09:02.080]  石頭滾開或被挪開
[00:09:02.080 --> 00:09:05.440]  可能是有人推開它
[00:09:05.720 --> 00:09:07.720]  但如果是人推開它
[00:09:07.720 --> 00:09:11.240]  當時傳說要有八個人才能推開
[00:09:11.240 --> 00:09:13.480]  八個人去推石頭
[00:09:13.480 --> 00:09:15.280]  大家要同意這樣做
[00:09:15.280 --> 00:09:16.960]  因為是違法的
[00:09:16.960 --> 00:09:20.520]  你去騷擾死人
[00:09:20.520 --> 00:09:22.320]  生人不可以騷擾死人
[00:09:22.320 --> 00:09:23.440]  也不可以的
[00:09:23.440 --> 00:09:24.600]  還有
[00:09:24.600 --> 00:09:28.240]  如果這些人是憎恨耶穌的人
[00:09:28.240 --> 00:09:29.960]  耶穌都死了
[00:09:29.960 --> 00:09:32.160]  什麼仇都報了
[00:09:32.160 --> 00:09:34.880]  那為什麼還要拿他的身體呢?
[00:09:36.040 --> 00:09:37.960]  如果是門徒做的
[00:09:37.960 --> 00:09:40.000]  那門徒也不可能
[00:09:40.000 --> 00:09:41.880]  每個人都怕得沒命了
[00:09:41.880 --> 00:09:44.520]  連耶穌都不認了
[00:09:44.520 --> 00:09:46.000]  大家都很害怕
[00:09:46.000 --> 00:09:48.240]  挪開的目的
[00:09:48.240 --> 00:09:51.040]  如果有的到底是什麼目的呢?
[00:09:51.040 --> 00:09:52.760]  我們想不到
[00:09:52.760 --> 00:09:56.200]  如果要偷屍是違法被罰的
[00:09:56.200 --> 00:09:59.840]  是不尊重先人和家人的
[00:09:59.840 --> 00:10:02.520]  這些事情為什麼要去做呢?
[00:10:04.520 --> 00:10:05.880]  那絲布
[00:10:05.880 --> 00:10:08.600]  細麻布
[00:10:08.600 --> 00:10:10.920]  是圓形的放在那裡
[00:10:10.920 --> 00:10:12.200]  那頭巾
[00:10:12.200 --> 00:10:17.280]  也是圓圓本本的放在頭的部分
[00:10:17.280 --> 00:10:20.760]  只不過是身體不見了
[00:10:20.760 --> 00:10:24.920]  如果你說有人真的進去偷也好
[00:10:24.920 --> 00:10:28.160]  你解釋到空墳墓是有人進去
[00:10:28.160 --> 00:10:30.000]  如何去解釋
[00:10:30.000 --> 00:10:32.320]  偷死屍的那個人
[00:10:32.640 --> 00:10:34.640]  如果他要偷那個死屍
[00:10:34.640 --> 00:10:37.520]  他應該連他的身體
[00:10:37.520 --> 00:10:39.240]  衣著那些
[00:10:39.240 --> 00:10:41.200]  裹著他的布
[00:10:41.200 --> 00:10:43.520]  整條的拿走
[00:10:43.520 --> 00:10:46.080]  對他有仇也拿走
[00:10:46.080 --> 00:10:47.800]  慢慢砌他
[00:10:47.800 --> 00:10:50.440]  如果你說偷死屍的人
[00:10:50.440 --> 00:10:52.640]  只是要耶穌的身體
[00:10:52.640 --> 00:10:57.560]  他就應該要解開那些裹屍布和頭巾
[00:10:57.560 --> 00:11:00.280]  為什麼還包紮得這麼好呢?
[00:11:00.600 --> 00:11:03.280]  所以如果你說是有人偷
[00:11:03.280 --> 00:11:05.680]  在那個裹屍布那裡
[00:11:05.680 --> 00:11:08.000]  都已經顯示了出來
[00:11:08.000 --> 00:11:13.960]  所以在這裡要從一個理性去看的話
[00:11:13.960 --> 00:11:15.480]  耶穌的復活
[00:11:15.480 --> 00:11:17.160]  唯一的可能
[00:11:17.160 --> 00:11:19.920]  就是正如他生前所預言
[00:11:19.920 --> 00:11:21.920]  第三天復活
[00:11:21.920 --> 00:11:25.760]  第二個人物就是那門徒
[00:11:25.760 --> 00:11:27.360]  可能是約翰
[00:11:27.360 --> 00:11:30.760]  他是一個信仰悟性者的象徵
[00:11:30.760 --> 00:11:34.760]  這個約翰是和彼得一起走去看的
[00:11:34.760 --> 00:11:38.240]  而且這個約翰比彼得跑得更快
[00:11:38.240 --> 00:11:41.400]  可能是他更年輕
[00:11:41.400 --> 00:11:43.480]  或者他是很心急
[00:11:43.480 --> 00:11:47.360]  一定要去看耶穌是否真的復活了
[00:11:47.360 --> 00:11:49.040]  他低頭去看
[00:11:49.040 --> 00:11:51.760]  也看到細麻布放在那裡
[00:11:51.760 --> 00:11:54.080]  他頭頭沒有進去
[00:11:54.080 --> 00:11:55.800]  後來彼得出來
[00:11:55.800 --> 00:11:57.360]  醒一醒他
[00:11:57.360 --> 00:12:01.040]  進去後發現原來那頭巾還在那裡
[00:12:01.040 --> 00:12:04.480]  於是他又再進去看
[00:12:04.480 --> 00:12:06.880]  聖經描述他
[00:12:06.880 --> 00:12:09.760]  一看了之後他就信了
[00:12:09.760 --> 00:12:11.760]  他信什麼呢?
[00:12:11.760 --> 00:12:14.240]  他這樣的描述
[00:12:14.240 --> 00:12:17.320]  我們看到他就是信耶穌
[00:12:17.320 --> 00:12:20.280]  信耶穌已經復活了
[00:12:20.280 --> 00:12:23.240]  他用的漢見
[00:12:23.240 --> 00:12:25.160]  Ado的字
[00:12:25.160 --> 00:12:28.400]  就是一看就明白發生什麼事了
[00:12:28.400 --> 00:12:30.080]  一看就明白了
[00:12:30.080 --> 00:12:33.360]  各位當信徒面對
[00:12:33.360 --> 00:12:36.160]  很多人生種種的事
[00:12:36.160 --> 00:12:37.520]  好或者壞
[00:12:37.520 --> 00:12:39.760]  開心或者不開心
[00:12:39.760 --> 00:12:41.920]  成功或者失敗
[00:12:41.920 --> 00:12:43.920]  平順或者曲折
[00:12:43.920 --> 00:12:46.120]  我們總會去探索
[00:12:46.120 --> 00:12:48.560]  上帝的心意
[00:12:48.560 --> 00:12:50.680]  或者人生的意義
[00:12:50.680 --> 00:12:52.400]  到底是什麼呢?
[00:12:53.040 --> 00:12:56.080]  在這裡我們很明顯看到
[00:12:56.080 --> 00:12:59.240]  耶穌所愛的門徒
[00:12:59.240 --> 00:13:02.360]  他是用了一個信仰的眼睛
[00:13:02.360 --> 00:13:03.840]  來去看的
[00:13:03.840 --> 00:13:06.840]  他有一種的悟性
[00:13:06.840 --> 00:13:10.680]  去悟出耶穌是真的復活了
[00:13:10.680 --> 00:13:13.280]  人從理解分析
[00:13:13.280 --> 00:13:15.960]  往往是可以得到悟性的
[00:13:15.960 --> 00:13:19.240]  在今天同樣也是
[00:13:20.320 --> 00:13:24.040]  瑪利亞是另一個象徵
[00:13:24.040 --> 00:13:25.920]  是感性的
[00:13:25.920 --> 00:13:28.200]  在當時的人來看
[00:13:28.200 --> 00:13:31.160]  他是沒有理性或者小理性的
[00:13:31.160 --> 00:13:34.680]  但是瑪利亞的感性
[00:13:34.680 --> 00:13:38.080]  在基督教信仰上是很被肯定的
[00:13:38.080 --> 00:13:39.720]  希伯來人
[00:13:39.720 --> 00:13:42.800]  他們本身就是很重感性的
[00:13:42.800 --> 00:13:46.560]  人是可以透過你的眼耳口鼻
[00:13:46.560 --> 00:13:48.360]  透過你的身體
[00:13:48.360 --> 00:13:50.520]  你內在的感情
[00:13:50.520 --> 00:13:52.800]  去和上帝接觸的
[00:13:52.800 --> 00:13:57.800]  我們的上帝雖然他是有抽象的部分
[00:13:57.800 --> 00:13:59.280]  他無所不在
[00:13:59.280 --> 00:14:00.280]  無所不知
[00:14:00.280 --> 00:14:01.680]  無所不能
[00:14:01.680 --> 00:14:04.760]  但是耶和華也一樣
[00:14:04.760 --> 00:14:07.600]  是說給摩西
[00:14:07.600 --> 00:14:10.000]  當時摩西要介紹以色列
[00:14:10.000 --> 00:14:11.920]  要介紹埃及人
[00:14:11.920 --> 00:14:15.560]  他說他要帶領以色列人出埃及
[00:14:16.040 --> 00:14:20.080]  埃及人如果問你的神是哪個神
[00:14:20.080 --> 00:14:23.960]  耶和華就告訴摩西
[00:14:23.960 --> 00:14:25.960]  祂就是耶和華
[00:14:25.960 --> 00:14:28.640]  祂是祂祖宗的神
[00:14:28.640 --> 00:14:30.960]  阿伯拉罕的神
[00:14:30.960 --> 00:14:32.480]  以色列的神
[00:14:32.480 --> 00:14:33.960]  雅各的神
[00:14:33.960 --> 00:14:38.040]  這個神就是進入人的時空裏面
[00:14:38.040 --> 00:14:41.040]  也從這個觀念引申到
[00:14:41.040 --> 00:14:43.720]  上帝成為人身
[00:14:43.720 --> 00:14:45.080]  道成肉身
[00:14:45.480 --> 00:14:48.200]  成為耶穌基督來到這個世界
[00:14:48.200 --> 00:14:51.000]  上帝是一個智者
[00:14:51.000 --> 00:14:52.280]  祂有理性
[00:14:52.280 --> 00:14:56.040]  但是聖經亦強調祂是慈愛
[00:14:56.040 --> 00:14:57.680]  而且是信實的
[00:14:57.680 --> 00:15:00.760]  祂是會聽到人的呼喊
[00:15:00.760 --> 00:15:02.680]  聽到人痛苦
[00:15:02.680 --> 00:15:04.680]  新淫的聲音的神
[00:15:04.680 --> 00:15:06.880]  上帝是有感情的
[00:15:06.880 --> 00:15:10.400]  瑪利亞在這段經文裏面
[00:15:10.400 --> 00:15:13.120]  祂是感情相當豐富
[00:15:13.520 --> 00:15:16.560]  七天的第一天天還黑的時候
[00:15:16.560 --> 00:15:19.480]  祂就來到墳墓那裏
[00:15:19.480 --> 00:15:23.440]  看見石頭從墳墓挪開
[00:15:23.440 --> 00:15:26.520]  祂沒有馬上走進去
[00:15:26.520 --> 00:15:27.320]  因為祂
[00:15:27.320 --> 00:15:29.760]  不要說祂沒有理性
[00:15:29.760 --> 00:15:31.440]  其實祂很有理性
[00:15:31.440 --> 00:15:32.920]  一個女人走進去
[00:15:32.920 --> 00:15:34.800]  如果有些不知什麼人在
[00:15:34.800 --> 00:15:36.640]  把她擁了也有份
[00:15:36.640 --> 00:15:39.400]  所以你不可以說祂沒有理性
[00:15:39.400 --> 00:15:42.320]  祂馬上去找一些男人來
[00:15:42.320 --> 00:15:44.080]  一找到就找到兩個
[00:15:44.080 --> 00:15:48.400]  所以祂找了之後
[00:15:48.400 --> 00:15:50.960]  祂就在那裏哭
[00:15:50.960 --> 00:15:54.920]  因為在祂的看法
[00:15:54.920 --> 00:15:56.880]  這個石頭挪開
[00:15:56.880 --> 00:15:58.320]  當然有人挪開
[00:15:58.320 --> 00:16:01.760]  然後耶穌的屍體被偷走了
[00:16:01.760 --> 00:16:09.280]  這個哭字是飲泣的哭
[00:16:09.280 --> 00:16:11.920]  大家知道什麼是飲泣的哭
[00:16:12.800 --> 00:16:15.440]  是哭得很大聲很淒涼
[00:16:15.440 --> 00:16:19.760]  祂獨自一人無助的時候
[00:16:19.760 --> 00:16:20.960]  祂就在那裏哭
[00:16:20.960 --> 00:16:24.560]  然後祂再進入墳墓裏面
[00:16:24.560 --> 00:16:27.680]  在墳墓裏面
[00:16:27.680 --> 00:16:28.880]  祂進去的時候
[00:16:28.880 --> 00:16:30.320]  如果大家有留意
[00:16:30.320 --> 00:16:32.320]  就有天使在那裏
[00:16:32.320 --> 00:16:35.440]  一個在耶穌的頭的位置
[00:16:35.440 --> 00:16:38.160]  一個在祂的腳的位置坐在那裏
[00:16:38.160 --> 00:16:40.560]  祂看見天使
[00:16:41.200 --> 00:16:42.560]  轉身後
[00:16:42.560 --> 00:16:44.880]  又看見一位男士
[00:16:44.880 --> 00:16:46.960]  他不知道是耶穌
[00:16:46.960 --> 00:16:49.520]  他也哭得很淒涼
[00:16:49.520 --> 00:16:54.960]  他傷痛的眼和他心裏的成見
[00:16:54.960 --> 00:16:57.440]  因為他只有一個看法
[00:16:57.440 --> 00:16:59.200]  他沒有第二個看法
[00:16:59.200 --> 00:17:01.200]  你可以說他是很固執
[00:17:01.200 --> 00:17:02.960]  或者萌失
[00:17:02.960 --> 00:17:05.520]  耶穌是被偷的
[00:17:05.520 --> 00:17:09.120]  所以他的眼是模糊的
[00:17:09.120 --> 00:17:10.640]  看東西不清楚
[00:17:11.040 --> 00:17:13.040]  心裏面也很盲
[00:17:13.040 --> 00:17:17.680]  他看不到細麻布完整在那裏
[00:17:17.680 --> 00:17:20.800]  他看不到有兩個天使
[00:17:20.800 --> 00:17:22.880]  看見也毫無醒覺
[00:17:22.880 --> 00:17:26.000]  甚至他看著耶穌的時候
[00:17:26.000 --> 00:17:27.600]  也毫不知情
[00:17:27.600 --> 00:17:30.320]  甚至誤認這個圓丁
[00:17:30.320 --> 00:17:32.560]  誤認了這個是圓丁
[00:17:32.560 --> 00:17:33.600]  不是耶穌
[00:17:33.600 --> 00:17:36.480]  感性的眼淚
[00:17:36.480 --> 00:17:40.560]  好像使他失去了理性和悟性
[00:17:41.520 --> 00:17:44.560]  但是約翰特別對這位瑪利亞
[00:17:44.560 --> 00:17:47.360]  在這裏有這麼詳盡的描述
[00:17:47.360 --> 00:17:51.440]  他並非要否定瑪利亞的隱憂
[00:17:51.440 --> 00:17:56.560]  他的眼淚是表達了他對耶穌的愛
[00:17:56.560 --> 00:17:58.480]  他深深愛耶穌
[00:17:58.480 --> 00:18:02.480]  當時耶穌被放入墳墓的時候
[00:18:02.480 --> 00:18:04.960]  他是最後一個離開
[00:18:04.960 --> 00:18:08.240]  到了第三天
[00:18:08.720 --> 00:18:12.480]  想去高沒耶穌的,他也是第一個去
[00:18:12.480 --> 00:18:17.440]  耶穌曾經在他身上趕出了七隻鬼
[00:18:17.440 --> 00:18:20.560]  他心裏面很愛耶穌
[00:18:20.560 --> 00:18:24.880]  耶穌也會感受到瑪利亞的愛
[00:18:24.880 --> 00:18:27.520]  淚水是有益的
[00:18:27.520 --> 00:18:29.600]  專家告訴我們
[00:18:29.600 --> 00:18:31.920]  每一次眨眼出現
[00:18:31.920 --> 00:18:34.880]  都會浸潤我們的眼球
[00:18:36.000 --> 00:18:39.680]  在眼淚當中是可以排除一些
[00:18:39.680 --> 00:18:43.680]  淚水可以排除一些的污糟物
[00:18:43.680 --> 00:18:49.040]  淚水更加是在人極大痛楚
[00:18:49.040 --> 00:18:52.080]  痛苦的時候,他的出路
[00:18:52.080 --> 00:18:56.000]  特別當人感覺到他的打擊
[00:18:56.000 --> 00:18:59.040]  痛苦,是無礙的
[00:18:59.040 --> 00:19:01.600]  就在這個時間
[00:19:01.600 --> 00:19:05.440]  哭泣是可以舒緩
[00:19:05.840 --> 00:19:08.000]  不少男女哭泣完之後
[00:19:08.000 --> 00:19:12.000]  就充滿了力量去面對他的明天
[00:19:12.000 --> 00:19:14.480]  瑪利亞的哭泣
[00:19:14.480 --> 00:19:20.480]  更加是引起了天使耶穌基督的注意
[00:19:20.480 --> 00:19:24.080]  「夫人,你為什麼哭?」
[00:19:24.080 --> 00:19:27.840]  她肉眼看不到主
[00:19:27.840 --> 00:19:32.720]  但是她的心靈會感受到主的愛
[00:19:33.920 --> 00:19:35.920]  也會欣著她的哭泣
[00:19:35.920 --> 00:19:39.200]  讓主耶穌看到她的愛
[00:19:39.200 --> 00:19:42.720]  各位看看我們門徒彼得
[00:19:42.720 --> 00:19:45.040]  他是理性的代表
[00:19:45.040 --> 00:19:48.320]  他看到這個空焚墓瑪利亞
[00:19:48.320 --> 00:19:50.480]  很傷心地哭泣
[00:19:50.480 --> 00:19:52.880]  他一句問候都沒有
[00:19:52.880 --> 00:19:54.240]  一發不言
[00:19:54.240 --> 00:19:56.640]  很理性的人
[00:19:56.640 --> 00:20:00.240]  很多時候很注重去探索真相
[00:20:00.240 --> 00:20:02.480]  去思考問題
[00:20:04.000 --> 00:20:06.560]  但是往往忽略了關懷
[00:20:06.560 --> 00:20:10.560]  智商高的人可以變得冷酷無情
[00:20:10.560 --> 00:20:12.080]  自以為是
[00:20:12.080 --> 00:20:15.280]  看不起那些智商低的人
[00:20:15.280 --> 00:20:17.200]  反應慢的人
[00:20:17.200 --> 00:20:21.360]  我自己也接觸很多專家博士
[00:20:21.360 --> 00:20:24.400]  有些真的有這種表現
[00:20:24.400 --> 00:20:27.600]  在今天講求科技智能
[00:20:27.600 --> 00:20:30.800]  智慧型的社會追捧智能
[00:20:30.800 --> 00:20:33.040]  強調精英主義
[00:20:34.000 --> 00:20:37.840]  使得那些覺得自己是低B的
[00:20:37.840 --> 00:20:41.440]  智商低的人不敢發言
[00:20:41.440 --> 00:20:44.480]  不敢為自己去爭取利益
[00:20:44.480 --> 00:20:47.200]  在講求什麼都要快
[00:20:47.200 --> 00:20:48.480]  說話要快
[00:20:48.480 --> 00:20:49.760]  走路要快
[00:20:49.760 --> 00:20:51.920]  做事要快
