
[00:00:00.000 --> 00:00:03.240]  今日這段經文是三個多月前所編定的
[00:03:18.320 --> 00:03:21.520]  「丈夫休戚妻子,合不合法?」
[00:03:21.520 --> 00:03:24.720]  然後原本文字的鋪排才說
[00:03:24.720 --> 00:03:27.320]  這樣是要試探耶穌
[00:03:27.320 --> 00:03:31.120]  法利塞人用離婚這件事來問耶穌
[00:03:31.120 --> 00:03:34.720]  表面上是討論法律條例的細節
[00:03:34.720 --> 00:03:37.120]  實際上經文已經說明了
[00:03:37.120 --> 00:03:38.720]  他們是試探耶穌
[00:03:38.720 --> 00:03:40.520]  既然是試探
[00:03:40.520 --> 00:03:43.120]  即是說他們心裏已經有一個底稿
[00:03:43.120 --> 00:03:45.120]  他們已經有一個所謂的答案
[00:03:45.120 --> 00:03:47.520]  他們不是真的想求問耶穌
[00:03:47.520 --> 00:03:50.720]  而是想耶穌去發表祂的立場
[00:03:50.720 --> 00:03:51.920]  說祂的意見
[00:03:51.920 --> 00:03:55.520]  看看祂會不會掉進一些陷阱裏面
[00:03:55.520 --> 00:03:57.320]  那陷阱是什麼呢?
[00:03:57.320 --> 00:03:58.720]  我們就這樣讀
[00:03:58.720 --> 00:04:00.320]  大概也會讀得明白
[00:04:00.320 --> 00:04:04.720]  就是說祂和摩西律法裏面所記載
[00:04:04.720 --> 00:04:05.520]  有沒有衝突
[00:04:05.520 --> 00:04:08.320]  耶穌說的話有沒有違背摩西的律法
[00:04:08.320 --> 00:04:10.520]  既然是律法上的
[00:04:10.520 --> 00:04:12.520]  那也只是爭論一下條文而已
[00:04:12.520 --> 00:04:14.920]  沒錯,這一幕可以這樣去演繹
[00:04:14.920 --> 00:04:16.320]  但不止這樣
[00:04:16.320 --> 00:04:18.720]  其實《馬可福音》我們不只是看那一點
[00:04:18.720 --> 00:04:21.720]  整卷的脈絡來說有一個鋪排的
[00:04:21.720 --> 00:04:26.120]  在前面的第六章已經記載了一段歷史
[00:04:26.120 --> 00:04:29.520]  這個歷史成為我們今天讀第十章的背景
[00:04:29.520 --> 00:04:31.720]  這段歷史是一段黑暗的歷史
[00:04:31.720 --> 00:04:32.920]  幾章之前而已
[00:04:32.920 --> 00:04:35.120]  如果你有聖經可以去看一看就看到了
[00:04:35.120 --> 00:04:38.720]  六章的中間記載了一段不倫的婚姻
[00:04:38.720 --> 00:04:45.320]  有人因為去斥責這些不倫婚姻的當事人
[00:04:45.520 --> 00:04:46.920]  而遭受到報復
[00:04:46.920 --> 00:04:48.720]  這個當事人是誰呢
[00:04:48.720 --> 00:04:51.120]  就是當時掌權的希律家族
[00:04:51.120 --> 00:04:53.120]  希律安提柏
[00:04:53.120 --> 00:04:59.720]  他娶了他同父異母的弟弟肥力的太太希羅底
[00:04:59.720 --> 00:05:01.120]  很複雜
[00:05:01.120 --> 00:05:05.320]  希律安提柏娶了他同父異母的弟弟肥力的太太
[00:05:05.320 --> 00:05:06.720]  這個太太叫希羅底
[00:05:06.720 --> 00:05:11.120]  以前我們也說過舊約有一些規例
[00:05:12.120 --> 00:05:15.520]  哥哥死了弟弟可以娶嫂子
[00:05:15.520 --> 00:05:18.520]  為了照顧她保障她
[00:05:18.520 --> 00:05:20.520]  是一個社會保障的制度
[00:05:20.520 --> 00:05:22.920]  但是這個肥力是還沒死的
[00:05:22.920 --> 00:05:25.120]  這個肥力是還沒死的
[00:05:25.120 --> 00:05:28.320]  所以絕對不是一個弟娶兄嫂
[00:05:28.320 --> 00:05:30.720]  照顧孤寡的社會保障制度
[00:05:30.720 --> 00:05:33.520]  歷史文獻顯示出不單止是聖經
[00:05:33.520 --> 00:05:36.520]  猶太人的歷史文獻也記錄了
[00:05:36.520 --> 00:05:40.920]  原來是這位肥力的太太希羅底
[00:05:41.520 --> 00:05:43.120]  她主動和肥力離婚
[00:05:43.120 --> 00:05:46.120]  然後這位希律安提柏
[00:05:46.120 --> 00:05:48.120]  又和自己的太太離婚
[00:05:48.120 --> 00:05:49.920]  兩邊離婚之後
[00:05:49.920 --> 00:05:51.720]  然後兩個人一起再婚
[00:05:51.720 --> 00:05:55.120]  才知道司祭約翰就在這個位置
[00:05:55.120 --> 00:05:57.720]  出來指斥兩個人是犯罪、犯奸淫
[00:05:57.720 --> 00:05:59.520]  是不合法、不合傳統
[00:05:59.520 --> 00:06:03.320]  然後聖經清楚寫了
[00:06:03.320 --> 00:06:08.520]  希羅底因為這樣憎恨司祭約翰
[00:06:08.520 --> 00:06:10.920]  於是他設計了一個局
[00:06:11.520 --> 00:06:14.920]  最終令希律斬了司祭約翰的頭
[00:06:14.920 --> 00:06:17.120]  下場是很悲慘的
[00:06:17.120 --> 00:06:20.320]  希羅底不單止要希律斬他的頭
[00:06:20.320 --> 00:06:22.320]  還要他拿頭給他看
[00:06:22.320 --> 00:06:24.320]  去確認真是死了
[00:06:24.320 --> 00:06:28.920]  門徒來想拿回司祭約翰的屍體
[00:06:28.920 --> 00:06:31.920]  希律只是把身體還給他
[00:06:31.920 --> 00:06:33.120]  頭沒有還給他
[00:06:33.120 --> 00:06:35.920]  很殘暴的一個片段
[00:06:35.920 --> 00:06:40.120]  這樣的結合讓你看見
[00:06:40.120 --> 00:06:42.320]  其實婚姻不只是兩個人的事
[00:06:42.320 --> 00:06:45.520]  婚姻是一個家族的事
[00:06:45.520 --> 00:06:48.320]  看當時已經展現了
[00:06:48.320 --> 00:06:49.520]  不只是他們兩個
[00:06:49.520 --> 00:06:51.320]  或者兩對夫婦的問題
[00:06:51.320 --> 00:06:53.920]  安提柏原本的太太
[00:06:53.920 --> 00:06:56.920]  的爸爸知道安提柏這樣去丟棄他的女兒
[00:06:56.920 --> 00:06:59.920]  原來這個爸爸是鄰國的一位國王
[00:06:59.920 --> 00:07:01.520]  為了這件事
[00:07:01.520 --> 00:07:03.120]  為了他背信棄義
[00:07:03.120 --> 00:07:04.520]  丟棄他的女兒
[00:07:04.520 --> 00:07:06.120]  他引發了戰爭
[00:07:06.120 --> 00:07:07.720]  有一些衝突
[00:07:07.720 --> 00:07:08.720]  武裝的衝突
[00:07:09.120 --> 00:07:11.120]  這段黑暗的歷史作為前設
[00:07:11.120 --> 00:07:12.120]  你現在了解多一點
[00:07:12.120 --> 00:07:15.320]  這個問題不是單純一個法律條文的討論
[00:07:15.320 --> 00:07:17.520]  也不是表面抽空的討論
[00:07:17.520 --> 00:07:19.520]  而是福音書裡面的記載
[00:07:19.520 --> 00:07:21.120]  放在這個歷史的背景裡面
[00:07:21.120 --> 00:07:22.120]  你會留意到
[00:07:22.120 --> 00:07:25.120]  這些人來問耶穌是一個陷阱
[00:07:25.120 --> 00:07:26.520]  第一節說
[00:07:26.520 --> 00:07:29.320]  他是去到那個地方
[00:07:29.320 --> 00:07:32.520]  正正就是由安提柏去管治的地方
[00:07:32.520 --> 00:07:34.520]  在安提柏管治的地方
[00:07:34.520 --> 00:07:36.520]  提問耶穌這個問題
[00:07:36.520 --> 00:07:37.720]  陷阱
[00:07:39.920 --> 00:07:42.120]  頂次兩個人結婚的事
[00:07:42.120 --> 00:07:46.320]  竟然綿延成為別人的陷阱
[00:07:46.320 --> 00:07:49.520]  我們在這裡稍微停一停
[00:07:49.520 --> 00:07:53.520]  我們現代的社會鼓吹或者灌輸的婚姻是怎樣的
[00:07:53.520 --> 00:07:55.920]  婚姻是兩個人的事
[00:07:55.920 --> 00:07:57.920]  你情我願
[00:07:57.920 --> 00:07:59.320]  兩情相悅就可以了
[00:07:59.320 --> 00:08:01.120]  不關其他人的事
[00:08:01.120 --> 00:08:05.320]  但聖經是由創世紀一直到新約
[00:08:05.320 --> 00:08:08.520]  一個又一個又一個又一個的家庭的故事
[00:08:08.520 --> 00:08:09.520]  告訴你和我
[00:08:09.520 --> 00:08:13.320]  婚姻從來不是只是兩個人的事那麼狹窄的
[00:08:13.320 --> 00:08:16.320]  婚姻是會牽涉很多人的
[00:08:16.320 --> 00:08:19.320]  牽涉兩個家庭、兩個家族
[00:08:19.320 --> 00:08:23.120]  甚至對整個社群、社會都有影響的
[00:08:23.120 --> 00:08:28.120]  這段黑暗歷史不是提醒了你和我
[00:08:28.120 --> 00:08:30.520]  不要輕看你的婚姻
[00:08:30.520 --> 00:08:33.320]  不要輕看你父母的婚姻
[00:08:33.320 --> 00:08:36.120]  不要輕看你身邊的人的婚姻
[00:08:36.720 --> 00:08:38.520]  社會任何一段的婚姻
[00:08:38.520 --> 00:08:42.720]  你都要尊重和好好對待
[00:08:42.720 --> 00:08:46.720]  回來坐下來問耶穌一個問題
[00:08:46.720 --> 00:08:48.120]  耶穌怎樣回答?
[00:08:48.120 --> 00:08:50.120]  你幫我讀第三、第四節
[00:08:50.120 --> 00:08:50.920]  預備起
[00:08:50.920 --> 00:08:52.920]  (耶穌回答)
[00:08:52.920 --> 00:08:56.520]  「我看君父你們的事見我嗎?」
[00:08:56.520 --> 00:08:56.720]  「我看君父你們的事見我嗎?」
[00:08:56.720 --> 00:08:56.720]  「我看君父你們的事見我嗎?」
[00:08:56.720 --> 00:08:57.920]  「我看君父你們的事見我嗎?」
[00:08:57.920 --> 00:08:57.920]  「我看君父你們的事見我嗎?」
[00:08:57.920 --> 00:08:57.920]  「我看君父你們的事見我嗎?」
[00:08:57.920 --> 00:08:57.920]  「我看君父你們的事見我嗎?」
[00:08:57.920 --> 00:08:57.920]  「我看君父你們的事見我嗎?」
[00:08:57.920 --> 00:08:57.920]  「我看君父你們的事見我嗎?」
[00:08:57.920 --> 00:08:57.920]  「我看君父你們的事見我嗎?」
[00:08:57.920 --> 00:09:07.920]  (耶穌回答)
[00:09:07.920 --> 00:09:09.920]  我們都很熟悉耶穌的
[00:09:09.920 --> 00:09:10.920]  他被人問的時候
[00:09:10.920 --> 00:09:11.920]  他不回答的
[00:09:11.920 --> 00:09:12.920]  先反問
[00:09:12.920 --> 00:09:14.920]  他反問的用意
[00:09:14.920 --> 00:09:17.920]  其實是要令問的人呈現出
[00:09:17.920 --> 00:09:19.920]  呈現出他的盲點
[00:09:19.920 --> 00:09:22.920]  我們都知道
[00:09:22.920 --> 00:09:23.920]  耶穌他反問
[00:09:23.920 --> 00:09:25.920]  一開始問摩西
[00:09:25.920 --> 00:09:28.920]  他們回答摩西給我們
[00:09:28.920 --> 00:09:30.920]  寫休書的時候可以離婚
[00:09:30.920 --> 00:09:32.920]  一問一答你便看到
[00:09:32.920 --> 00:09:35.920]  當中有一個語言偷換的概念
[00:09:35.920 --> 00:09:38.920]  耶穌問摩西如何命令
[00:09:38.920 --> 00:09:41.920]  法利初人拿那條出來說
[00:09:41.920 --> 00:09:43.920]  是摩西如何容許
[00:09:43.920 --> 00:09:45.920]  層次不同了
[00:09:45.920 --> 00:09:46.920]  命令
[00:09:46.920 --> 00:09:47.920]  容許
[00:09:47.920 --> 00:09:51.920]  摩西如何容許呢?
[00:09:51.920 --> 00:09:52.920]  他引用的原來是
[00:09:52.920 --> 00:09:55.920]  《生命記》二十四章第一節
[00:09:55.920 --> 00:09:58.920]  你可以看外面的螢幕
[00:09:58.920 --> 00:09:59.920]  這裡說
[00:09:59.920 --> 00:10:01.920]  「人若娶妻以後
[00:10:01.920 --> 00:10:03.920]  見他有什麼不合理的事
[00:10:03.920 --> 00:10:04.920]  不喜悅他
[00:10:04.920 --> 00:10:05.920]  就可以寫休書
[00:10:05.920 --> 00:10:06.920]  交在他手中
[00:10:06.920 --> 00:10:09.920]  打發他離開夫家」
[00:10:09.920 --> 00:10:13.920]  這條就是法利初人引用的條例
[00:10:13.920 --> 00:10:15.920]  這條例是列明的
[00:10:15.920 --> 00:10:17.920]  摩西說的
[00:10:17.920 --> 00:10:18.920]  若有人娶了太太之後
[00:10:18.920 --> 00:10:21.920]  看見太太有不合理的地方
[00:10:21.920 --> 00:10:23.920]  也很闊,不合理
[00:10:23.920 --> 00:10:27.920]  新頁本就譯作「醜事」
[00:10:27.920 --> 00:10:29.920]  大概你會聯繫到
[00:10:29.920 --> 00:10:30.920]  最嚴謹的
[00:10:30.920 --> 00:10:33.920]  當然是出軌、姦淫
[00:10:33.920 --> 00:10:35.920]  破壞婚姻、婚盟的事
[00:10:35.920 --> 00:10:37.920]  但下面還有一句
[00:10:37.920 --> 00:10:38.920]  「不喜悅他」
[00:10:38.920 --> 00:10:39.920]  做了一些醜事
[00:10:39.920 --> 00:10:40.920]  或者不合理的地方
[00:10:40.920 --> 00:10:42.920]  嚇他一跳
[00:10:42.920 --> 00:10:44.920]  這個丈夫就可以拿出一份文件
[00:10:44.920 --> 00:10:47.920]  離婚證明書給太太
[00:10:47.920 --> 00:10:48.920]  你走吧
[00:10:48.920 --> 00:10:49.920]  他就走了
[00:10:49.920 --> 00:10:51.920]  法利初人將耶穌問的
[00:10:51.920 --> 00:10:53.920]  摩西五經的吩咐命令
[00:10:53.920 --> 00:10:54.920]  改為答
[00:10:54.920 --> 00:10:55.920]  他答題的時候
[00:10:55.920 --> 00:10:56.920]  答了准許的東西
[00:10:56.920 --> 00:10:58.920]  拿出一條准許的條例
[00:10:58.920 --> 00:11:01.920]  耶穌說「好,你要說條例」
[00:11:01.920 --> 00:11:03.920]  新面記二十四章一至這裡
[00:11:03.920 --> 00:11:04.920]  和合本這裡
[00:11:04.920 --> 00:11:06.920]  用了一個「若」字
[00:11:06.920 --> 00:11:07.920]  第二個字
[00:11:07.920 --> 00:11:08.920]  「人若」
[00:11:08.920 --> 00:11:09.920]  If
[00:11:09.920 --> 00:11:10.920]  這裡所記載的
[00:11:10.920 --> 00:11:12.920]  不是一個絕對的命令
[00:11:12.920 --> 00:11:13.920]  不是那些不可姦淫
[00:11:13.920 --> 00:11:15.920]  不可偷渡的絕對命令
[00:11:15.920 --> 00:11:19.920]  若准許
[00:11:19.920 --> 00:11:20.920]  其實是說一些
[00:11:20.920 --> 00:11:22.920]  因著某一些特別的情況
[00:11:22.920 --> 00:11:24.920]  在當時社會的狀態
[00:11:24.920 --> 00:11:26.920]  摩西需要妥協
[00:11:26.920 --> 00:11:28.920]  有一個例外的安排
[00:11:28.920 --> 00:11:29.920]  給這些以色列人
[00:11:29.920 --> 00:11:31.920]  准許他們在一些例外的情況下
[00:11:31.920 --> 00:11:32.920]  可以離婚
[00:11:32.920 --> 00:11:34.920]  新面記的條文
[00:11:34.920 --> 00:11:36.920]  在很多的情況下
[00:11:36.920 --> 00:11:38.920]  只是處理一些If的情況
[00:11:38.920 --> 00:11:40.920]  如果你清楚讀新面記的時候
[00:11:40.920 --> 00:11:42.920]  不過他們回答這個問題的時候
[00:11:42.920 --> 00:11:45.920]  碰不到耶穌想問的最核心的一件事
[00:11:45.920 --> 00:11:47.920]  婚姻的意義
[00:11:47.920 --> 00:11:49.920]  這裡的條文是碰不到的
[00:11:49.920 --> 00:11:52.920]  我們說回一些不合理的事情
[00:11:52.920 --> 00:11:53.920]  可以怎樣呢?
[00:11:53.920 --> 00:11:54.920]  剛才說了
[00:11:54.920 --> 00:11:56.920]  一些出軌的事情
[00:11:56.920 --> 00:11:58.920]  可以有這個安排
[00:11:58.920 --> 00:12:00.920]  但是不止這樣
[00:12:00.920 --> 00:12:02.920]  他們漸漸的狀態
[00:12:02.920 --> 00:12:04.920]  是退啊退啊退到一個位置
[00:12:04.920 --> 00:12:07.920]  太太有事做錯了
[00:12:07.920 --> 00:12:08.920]  就可以休了
[00:12:08.920 --> 00:12:12.920]  煮菜炒焦了
[00:12:12.920 --> 00:12:14.920]  拿一張文件出來
[00:12:14.920 --> 00:12:15.920]  走了
[00:12:15.920 --> 00:12:18.920]  還有在街上見到一個貌美的
[00:12:18.920 --> 00:12:20.920]  看見一個漂亮的
[00:12:20.920 --> 00:12:22.920]  回來一看另一個
[00:12:22.920 --> 00:12:23.920]  自己那個
[00:12:23.920 --> 00:12:24.920]  恨不起悅
[00:12:24.920 --> 00:12:26.920]  又拿一張文件出來了
[00:12:26.920 --> 00:12:29.920]  我們都會笑
[00:12:29.920 --> 00:12:31.920]  但是剛才我說的那兩個例子
[00:12:31.920 --> 00:12:35.920]  是記載在當時的拉比的文獻
[00:12:35.920 --> 00:12:37.920]  他們討論的條文裡面
[00:12:37.920 --> 00:12:41.920]  他們說這些情況是可以離婚的
[00:12:41.920 --> 00:12:45.920]  你看不看到當時的文化已經發展到
[00:12:45.920 --> 00:12:47.920]  他不是問怎樣維繫婚姻
[00:12:47.920 --> 00:12:49.920]  他們是盡力去思考
[00:12:49.920 --> 00:12:51.920]  找出有些洞洞縫縫
[00:12:51.920 --> 00:12:53.920]  我可以再婚
[00:12:53.920 --> 00:12:56.920]  我可以隨著自己的喜好再婚
[00:12:56.920 --> 00:12:57.920]  男的可以另娶
[00:12:57.920 --> 00:13:00.920]  女的帶著休書就可以再嫁
[00:13:00.920 --> 00:13:01.920]  當然
[00:13:01.920 --> 00:13:02.920]  在當時的社會
[00:13:02.920 --> 00:13:03.920]  在絕大部分的情況下
[00:13:03.920 --> 00:13:06.920]  男的單方面去結束婚姻
[00:13:06.920 --> 00:13:08.920]  佔絕大多數
[00:13:08.920 --> 00:13:09.920]  只是少數的貴婦
[00:13:09.920 --> 00:13:10.920]  上流的社會人士
[00:13:10.920 --> 00:13:12.920]  好像剛才說的希羅底那樣
[00:13:12.920 --> 00:13:15.920]  他們就可以自己去提出
[00:13:15.920 --> 00:13:16.920]  絕大部分猶太的婦女
[00:13:16.920 --> 00:13:19.920]  在當時被視為男士的附屬品
[00:13:19.920 --> 00:13:20.920]  要依附於男士
[00:13:20.920 --> 00:13:21.920]  低人一等
[00:13:21.920 --> 00:13:23.920]  她失去家庭就失去一切
[00:13:23.920 --> 00:13:25.920]  所以摩西這個容許
[00:13:25.920 --> 00:13:26.920]  給一份休書
[00:13:26.920 --> 00:13:27.920]  是想他們不要亂來
[00:13:27.920 --> 00:13:29.920]  不要隨便叫太太走
[00:13:29.920 --> 00:13:31.920]  走了就無依無靠
[00:13:31.920 --> 00:13:34.920]  人家又不知道她是怎樣的狀態
[00:13:34.920 --> 00:13:36.920]  他們有一份休書
[00:13:36.920 --> 00:13:38.920]  才可以有人願意去接收他們
[00:13:38.920 --> 00:13:39.920]  去收留他們
[00:13:39.920 --> 00:13:41.920]  去照顧他們
[00:13:41.920 --> 00:13:43.920]  在這個不平等的社會裏
[00:13:43.920 --> 00:13:44.920]  摩西的容許
[00:13:44.920 --> 00:13:48.920]  是讓男的不要用盡剝削欺壓的權利
[00:13:48.920 --> 00:13:51.920]  讓女性有一點尊嚴
[00:13:51.920 --> 00:13:52.920]  各位弟兄
[00:13:52.920 --> 00:13:54.920]  今天我們怎樣看待女性?
[00:13:54.920 --> 00:13:55.920]  各位父親
[00:13:55.920 --> 00:13:56.920]  各位丈夫
[00:13:56.920 --> 00:13:58.920]  我們怎樣看待自己的太太?
[00:13:58.920 --> 00:14:01.920]  我們是否仍然將她們功能化
[00:14:01.920 --> 00:14:03.920]  看她煮飯
[00:14:03.920 --> 00:14:05.920]  看她在家裏的表現
[00:14:05.920 --> 00:14:06.920]  怎樣幫家裏
[00:14:06.920 --> 00:14:08.920]  幫自己
[00:14:08.920 --> 00:14:10.920]  附屬化
[00:14:10.920 --> 00:14:12.920]  甚至非人化呢?
[00:14:12.920 --> 00:14:14.920]  耶穌怎樣回答?
[00:14:14.920 --> 00:14:17.920]  第十章的五節請你幫我讀
[00:14:17.920 --> 00:14:22.920]  耶穌說:因為你們心硬
[00:14:22.920 --> 00:14:26.920]  摩西才捨這條禮給你們
[00:14:26.920 --> 00:14:30.920]  耶穌說:因為你們心硬
[00:14:30.920 --> 00:14:34.920]  所以摩西才有這樣的例外安排
[00:14:34.920 --> 00:14:36.920]  有一個制度給一份文件
[00:14:36.920 --> 00:14:38.920]  這份優書是一個保障
[00:14:38.920 --> 00:14:39.920]  因為沒有優書
[00:14:39.920 --> 00:14:40.920]  她不能再嫁
[00:14:40.920 --> 00:14:44.920]  她會在社會裏沒有人可以理她
[00:14:44.920 --> 00:14:48.920]  摩西准許是迫不得已
[00:14:48.920 --> 00:14:49.920]  權宜之計
[00:14:49.920 --> 00:14:51.920]  因為有些人已經心硬
[00:14:51.920 --> 00:14:53.920]  就算摩西不給她都照做
[00:14:53.920 --> 00:14:55.920]  照拋棄妻子
[00:14:55.920 --> 00:14:58.920]  心硬是描寫以色列人
[00:14:58.920 --> 00:15:01.920]  剛硬還梗搏逆的情況
[00:15:01.920 --> 00:15:03.920]  其實從《出埃及記》開始
[00:15:03.920 --> 00:15:06.920]  到《瑪拉基書》的以色列人
[00:15:06.920 --> 00:15:09.920]  他們不斷心硬
[00:15:09.920 --> 00:15:11.920]  不顧神的吩咐
[00:15:11.920 --> 00:15:13.920]  無情無寬容
[00:15:13.920 --> 00:15:17.920]  同樣這個態度對他們的配偶
[00:15:17.920 --> 00:15:21.920]  各位弟兄我們都在想
[00:15:21.920 --> 00:15:23.920]  各位姐妹你都在想
[00:15:23.920 --> 00:15:28.920]  我們會不會對著自己的太太 家人 丈夫
[00:15:28.920 --> 00:15:34.920]  孩子 父母 哥哥 弟弟 姐姐 妹妹
[00:15:34.920 --> 00:15:37.920]  都是心硬的
[00:15:37.920 --> 00:15:39.920]  在我們這個急速的社會
[00:15:39.920 --> 00:15:41.920]  手機文化的世代
[00:15:41.920 --> 00:15:44.920]  用完即棄的潮流
[00:15:44.920 --> 00:15:49.920]  我們在父子母女 夫妻兄弟姊妹的關係裏
[00:15:49.920 --> 00:15:53.920]  我們的心有時候會很硬
[00:15:53.920 --> 00:15:58.920]  街外的同事朋友會有容忍度高很多
[00:15:58.920 --> 00:16:02.920]  起碼進來會笑
[00:16:02.920 --> 00:16:05.920]  我們做牧師傳道的站在那裏會笑
[00:16:05.920 --> 00:16:08.920]  但我都在想我自己會不會回到家裏
[00:16:08.920 --> 00:16:11.920]  或者碰到一些曾經有衝突的家人 親戚
[00:16:11.920 --> 00:16:13.920]  我會板起臉
[00:16:13.920 --> 00:16:15.920]  心馬上硬了
[00:16:15.920 --> 00:16:17.920]  無名火氣
[00:16:17.920 --> 00:16:21.920]  不是那一句說話耿耿於懷
[00:16:21.920 --> 00:16:23.920]  你之前這樣對我
[00:16:23.920 --> 00:16:25.920]  你這樣想我
[00:16:25.920 --> 00:16:28.920]  我仍然很憤怒
[00:16:28.920 --> 00:16:29.920]  越是親近的人
[00:16:29.920 --> 00:16:32.920]  我們的心硬越容易顯露出來
[00:16:32.920 --> 00:16:35.920]  那種心硬顯露了我們的本性
[00:16:35.920 --> 00:16:38.920]  我們不比那些以色列人好幾多
[00:16:38.920 --> 00:16:40.920]  所以來到這裏
[00:16:40.920 --> 00:16:42.920]  我們都一起反省
