
[00:00:00.000 --> 00:00:05.500]  我們一起讀一段聖經 在菲律賓書第四章 十一到第十三節
[00:03:47.700 --> 00:03:50.660]  無論任何環境都要知足
[00:03:50.660 --> 00:03:53.340]  我相信當我們聽到知足這句話的時候
[00:03:53.340 --> 00:03:55.060]  我們都一定心裡很阿們
[00:03:55.060 --> 00:03:57.340]  是的 應當知足
[00:03:57.340 --> 00:04:00.700]  而且中國話說知足才能怎麼長樂
[00:04:00.700 --> 00:04:04.580]  但問題是怎麼樣才能夠知足呢
[00:04:04.580 --> 00:04:06.220]  其實在第十一節裡面
[00:04:06.220 --> 00:04:08.500]  保羅告訴我們他的秘訣
[00:04:08.500 --> 00:04:11.060]  就是這是他學會的
[00:04:11.060 --> 00:04:14.380]  原來知足不是天生就會的
[00:04:14.380 --> 00:04:17.020]  原來知足也不是好像忽然間
[00:04:17.020 --> 00:04:20.860]  聖靈大大充滿你就有的 不是
[00:04:20.860 --> 00:04:23.140]  知足是必須去學習
[00:04:23.140 --> 00:04:25.740]  而且可以學得會
[00:04:25.740 --> 00:04:29.180]  換句話說是每一個人都需要去做
[00:04:29.180 --> 00:04:33.580]  而且每一個人也都可以做得到的事情
[00:04:33.580 --> 00:04:35.980]  你說保羅他是大使徒
[00:04:35.980 --> 00:04:38.740]  當然比較容易知足 對不對
[00:04:38.740 --> 00:04:42.340]  但事實上你要看在保羅的一生當中
[00:04:42.340 --> 00:04:44.740]  其實保羅常常遇到的環境
[00:04:44.740 --> 00:04:47.060]  都不是很順利的環境
[00:04:47.060 --> 00:04:48.780]  可能說我們會以為
[00:04:48.780 --> 00:04:50.380]  保羅不是最大的使徒
[00:04:50.380 --> 00:04:53.060]  蠻有聖靈的恩高在他身上嗎
[00:04:53.060 --> 00:04:54.180]  在他生命當中
[00:04:54.180 --> 00:04:56.940]  充滿神的恩寵Favor嗎
[00:04:56.940 --> 00:04:58.980]  一定一路跟隨著保羅
[00:04:58.980 --> 00:05:00.820]  在我們所有的想像裡面
[00:05:00.820 --> 00:05:03.460]  保羅只要一宣告神的恩典
[00:05:03.460 --> 00:05:04.740]  神的恩寵來到
[00:05:04.740 --> 00:05:05.860]  大山就要螺蟻
[00:05:05.860 --> 00:05:06.940]  道路就要被鋪平
[00:05:06.940 --> 00:05:08.420]  不是這樣子嗎
[00:05:08.420 --> 00:05:10.660]  其實多半都不是
[00:05:10.660 --> 00:05:13.260]  如果你看保羅怎麼描寫
[00:05:13.260 --> 00:05:16.980]  他在宣教旅程所經過的一些苦難
[00:05:16.980 --> 00:05:19.060]  那真的是讓你很難想像
[00:05:19.060 --> 00:05:21.900]  哥倫頓後書第十一章二十六二十七節
[00:05:21.900 --> 00:05:25.020]  你看保羅怎麼說他所經過的一些事情
[00:05:25.020 --> 00:05:28.340]  他說旅次行遠路遭江河的危險
[00:05:28.340 --> 00:05:29.380]  盜賊的危險
[00:05:29.380 --> 00:05:30.460]  同族的危險
[00:05:30.460 --> 00:05:31.580]  外邦的危險
[00:05:31.580 --> 00:05:32.620]  城裡的危險
[00:05:32.620 --> 00:05:33.660]  曠野的危險
[00:05:33.660 --> 00:05:34.620]  海中的危險
[00:05:34.620 --> 00:05:35.660]  假地區中的危險
[00:05:35.660 --> 00:05:39.620]  哇 這麼多的危險
[00:05:39.620 --> 00:05:40.740]  不但外面的危險
[00:05:40.740 --> 00:05:44.260]  自己身體裡面所遭受的二十七節
[00:05:44.260 --> 00:05:45.940]  受勞碌 受困苦
[00:05:45.940 --> 00:05:47.020]  多次不得睡
[00:05:47.020 --> 00:05:48.020]  又飢又渴
[00:05:48.020 --> 00:05:49.740]  多次不得受寒冷
[00:05:49.740 --> 00:05:51.260]  自身露體
[00:05:51.260 --> 00:05:53.620]  哇 我每次讀到這裡就發現
[00:05:53.620 --> 00:05:57.020]  保羅不但是沒有恩寵
[00:05:57.020 --> 00:05:59.620]  更是比別人更沒恩寵
[00:05:59.620 --> 00:06:03.540]  每次我讀到這就感覺心裡很得安慰
[00:06:03.540 --> 00:06:04.420]  真的
[00:06:04.420 --> 00:06:06.540]  如果像保羅這樣子
[00:06:06.540 --> 00:06:07.580]  大有能力的人
[00:06:07.580 --> 00:06:11.220]  在他浮世當中都遇到這麼多挫折
[00:06:11.220 --> 00:06:14.860]  那我們遇到挫折不是很正常的事情嗎
[00:06:14.860 --> 00:06:16.100]  你們
[00:06:16.100 --> 00:06:17.260]  跟你朋友說
[00:06:17.260 --> 00:06:22.860]  遇到挫折是很正常的
[00:06:22.860 --> 00:06:24.100]  不是每件事情都是
[00:06:24.100 --> 00:06:27.820]  哇 神蹟神蹟神蹟在發生
[00:06:27.820 --> 00:06:31.820]  挫折是很正常的嘛
[00:06:31.820 --> 00:06:34.460]  保羅之所以知足
[00:06:34.460 --> 00:06:37.700]  不是因為環境很好 不是
[00:06:37.700 --> 00:06:39.860]  也不是因為神特別恩待他
[00:06:39.860 --> 00:06:41.780]  都不是
[00:06:41.780 --> 00:06:46.020]  而是他學會知足
[00:06:46.020 --> 00:06:48.380]  那他怎麼學會法呢
[00:06:48.380 --> 00:06:50.020]  菲律賓書第四章十三節
[00:06:50.020 --> 00:06:52.100]  其實告訴我們這個答案
[00:06:52.100 --> 00:06:55.380]  他靠著那加給我力量怎麼樣
[00:06:55.380 --> 00:06:57.460]  凡事都能做
[00:06:57.460 --> 00:06:59.980]  一方面他認識到他的神
[00:06:59.980 --> 00:07:03.220]  是加給他力量的神
[00:07:03.220 --> 00:07:06.860]  另一方面也是他依靠
[00:07:06.860 --> 00:07:08.780]  這位加給他力量的神
[00:07:08.780 --> 00:07:09.820]  換句話說
[00:07:09.820 --> 00:07:14.500]  他不是依靠自己的勢力跟才能了
[00:07:14.500 --> 00:07:17.020]  你要知道勢力跟才能
[00:07:17.020 --> 00:07:21.180]  是人所以為可以成功的道路嘛
[00:07:21.180 --> 00:07:23.100]  按照人的想法
[00:07:23.100 --> 00:07:26.340]  你在這個世界上沒有勢力 沒有才能
[00:07:26.340 --> 00:07:28.820]  你什麼都不能做
[00:07:28.820 --> 00:07:31.060]  但理由你沒 神的道路
[00:07:31.060 --> 00:07:34.180]  是跟人的道路是不同的嘛
[00:07:34.180 --> 00:07:35.900]  事實上神的道路
[00:07:35.900 --> 00:07:38.700]  是高過人的道路的
[00:07:38.700 --> 00:07:43.100]  因為一個活在勢力跟才能之下的人
[00:07:43.100 --> 00:07:47.380]  他其實是受到自我所限制的
[00:07:47.380 --> 00:07:50.060]  他所依靠的勢力跟才能
[00:07:50.060 --> 00:07:56.060]  自終成為他突破最大的攔阻
[00:07:56.060 --> 00:07:59.540]  但是一個依靠聖靈的人就不同了
[00:07:59.540 --> 00:08:01.180]  一個依靠聖靈的人
[00:08:01.180 --> 00:08:06.460]  他能夠靠著聖靈超越人的限制嗎
[00:08:06.460 --> 00:08:10.900]  他就能夠為神成就偉大奇妙的工作
[00:08:10.900 --> 00:08:12.660]  Amen
[00:08:12.660 --> 00:08:16.100]  保羅就是不依靠自己的勢力跟才能
[00:08:16.100 --> 00:08:19.660]  他卻懂得依靠神的人
[00:08:19.660 --> 00:08:25.300]  他相信環境只不過是神手中的器皿而已
[00:08:25.300 --> 00:08:27.140]  他相信在神的時候裡面
[00:08:27.140 --> 00:08:29.860]  神能夠使萬事都互相效力
[00:08:29.860 --> 00:08:31.700]  叫愛神的人怎麼樣
[00:08:31.700 --> 00:08:33.620]  得益處嘛
[00:08:33.620 --> 00:08:36.540]  所以他能夠宣告這件事情
[00:08:36.540 --> 00:08:39.020]  雖然我沒有資源
[00:08:39.020 --> 00:08:41.380]  沒有人幫助我
[00:08:41.380 --> 00:08:43.500]  沒有好的環境
[00:08:43.500 --> 00:08:47.220]  甚至沒有所謂的神的恩寵
[00:08:47.220 --> 00:08:51.460]  但這都不會讓我停止向前
[00:08:51.460 --> 00:08:55.140]  這都不會讓我放下我手中的工作
[00:08:55.140 --> 00:08:58.540]  這都不會讓我灰心上膽
[00:08:58.540 --> 00:09:00.980]  因為靠著他加給我力量的
[00:09:00.980 --> 00:09:03.420]  我相信我一定能夠突破
[00:09:03.420 --> 00:09:05.700]  這一切的缺乏跟困境
[00:09:05.700 --> 00:09:08.460]  因為神他必定按照他的心意
[00:09:08.460 --> 00:09:10.180]  成就他的工作
[00:09:10.180 --> 00:09:13.540]  神所應許的他必定要成就
[00:09:13.540 --> 00:09:15.780]  Amen
[00:09:15.780 --> 00:09:19.180]  所以他說我學會知足
[00:09:19.180 --> 00:09:20.780]  換言之他之所以學會知足
[00:09:20.780 --> 00:09:23.940]  因為他眼目是看見神
[00:09:23.940 --> 00:09:27.860]  看見神手中的工作
[00:09:27.860 --> 00:09:28.860]  今天我告訴你
[00:09:28.860 --> 00:09:32.060]  一個向神有盼望的人
[00:09:32.060 --> 00:09:36.460]  絕對不會因為環境而埋怨
[00:09:36.460 --> 00:09:38.540]  一個向神有盼望的人
[00:09:38.540 --> 00:09:42.460]  絕對不會因為環境而埋怨
[00:09:42.460 --> 00:09:45.100]  因為他很清楚知道一件事情
[00:09:45.100 --> 00:09:51.540]  環境只不過是神工作的推手而已
[00:09:51.540 --> 00:09:55.460]  環境只是神手中的一個工具
[00:09:55.460 --> 00:09:58.220]  因為今天當神要祝福你
[00:09:58.220 --> 00:10:00.780]  當神要使用你的時候
[00:10:00.780 --> 00:10:04.500]  他一定要先把你推到一個地位上
[00:10:04.500 --> 00:10:06.300]  只有在那個地位上
[00:10:06.300 --> 00:10:09.340]  神的祝福才能夠臨到在你身上
[00:10:09.340 --> 00:10:11.340]  神要藉著各種環境
[00:10:11.340 --> 00:10:13.700]  把你放到這個地位
[00:10:13.700 --> 00:10:16.940]  然後你才能夠被神所使用
[00:10:16.940 --> 00:10:19.740]  你要明白這件事情
[00:10:19.740 --> 00:10:22.660]  這就好像在舊約時代的約瑟一樣
[00:10:22.660 --> 00:10:24.140]  我請問你神的心意
[00:10:24.140 --> 00:10:26.380]  是不是要祝福約瑟的
[00:10:26.380 --> 00:10:29.620]  是 神的心意是不是要使用約瑟
[00:10:29.620 --> 00:10:31.420]  當然是
[00:10:31.420 --> 00:10:33.460]  但神要祝福他
[00:10:33.460 --> 00:10:35.180]  神要使用他以前
[00:10:35.180 --> 00:10:39.180]  一定要把他放到一個地位上
[00:10:39.180 --> 00:10:41.580]  然後神才能夠使用他
[00:10:41.580 --> 00:10:43.380]  而很不幸的
[00:10:43.380 --> 00:10:46.620]  這個扭轉他生命的地位
[00:10:46.620 --> 00:10:50.700]  卻是在埃及的監獄裡面
[00:10:50.700 --> 00:10:52.140]  我常常在想
[00:10:52.140 --> 00:10:56.580]  這件事情如果神早點告訴約瑟的話
[00:10:56.580 --> 00:11:00.580]  這一切事情不是就好過很多嗎
[00:11:00.580 --> 00:11:01.660]  如果想想看
[00:11:01.660 --> 00:11:02.940]  神有一天把約瑟叫來
[00:11:02.940 --> 00:11:05.100]  約瑟來來來 我告訴你
[00:11:05.100 --> 00:11:07.100]  我在你生命當中有個計劃
[00:11:07.100 --> 00:11:08.580]  什麼計劃
[00:11:08.580 --> 00:11:10.060]  我要你做埃及的宰相
[00:11:10.060 --> 00:11:12.860]  喔 好棒 感謝上帝
[00:11:12.860 --> 00:11:15.660]  但是要做埃及的宰相以前呢
[00:11:15.660 --> 00:11:18.020]  你需要先見到一個人
[00:11:18.020 --> 00:11:21.540]  這個人會把你引薦到法老王那裡
[00:11:21.540 --> 00:11:24.340]  法老王會提升你做埃及的宰相
[00:11:24.340 --> 00:11:25.660]  你覺得怎麼樣
[00:11:25.660 --> 00:11:27.980]  好啊 太好 太好
[00:11:27.980 --> 00:11:31.260]  但這個人是在監獄裡面 OK
[00:11:31.260 --> 00:11:33.460]  為了讓你去監獄裡面見他
[00:11:33.460 --> 00:11:35.860]  我就得安排一下 你明白嗎
[00:11:35.860 --> 00:11:38.060]  是是是 當然要安排
[00:11:38.060 --> 00:11:40.820]  首先這個監獄在埃及
[00:11:40.820 --> 00:11:43.780]  那怎麼樣把你從以色列到埃及
[00:11:43.780 --> 00:11:46.740]  一定要讓你的兄弟把你賣到埃及
[00:11:46.740 --> 00:11:50.380]  否則你是你父親最愛的孩子
[00:11:50.380 --> 00:11:51.860]  你父親怎麼會讓你隨便去埃及
[00:11:51.860 --> 00:11:52.820]  不可能的
[00:11:52.820 --> 00:11:55.820]  除非是你兄弟把他賣到埃及去
[00:11:55.820 --> 00:11:58.020]  哇 對對對 沒錯沒錯
[00:11:58.020 --> 00:11:59.820]  然後為了要進監獄
[00:11:59.820 --> 00:12:01.820]  一定要安排個罪名嘛
[00:12:01.820 --> 00:12:03.820]  不然怎麼會進監獄呢
[00:12:03.820 --> 00:12:06.380]  就安排你的祖母誣告你一下
[00:12:06.380 --> 00:12:07.620]  你就進入監獄裡面
[00:12:07.620 --> 00:12:10.020]  一進監獄就遇見那個九正
[00:12:10.020 --> 00:12:12.460]  九正會帶你到埃及法老王那裡
[00:12:12.460 --> 00:12:16.380]  哇 如果你是約瑟聽到這麼完美的故事
[00:12:16.380 --> 00:12:20.460]  你一定跟著說 高招高招啊
[00:12:20.460 --> 00:12:21.500]  不是嗎
[00:12:21.500 --> 00:12:22.860]  神啊 請你趕快安排
[00:12:22.860 --> 00:12:26.380]  趕快啊 為我安排 為我安排吧
[00:12:26.380 --> 00:12:28.180]  如果神早點告訴約瑟
[00:12:28.180 --> 00:12:31.380]  是不是容易多了 不是嗎
[00:12:31.380 --> 00:12:33.900]  但事實上神卻一句話
[00:12:33.900 --> 00:12:35.900]  都沒有對約瑟說啊
[00:12:35.900 --> 00:12:37.180]  沒有啊
[00:12:37.180 --> 00:12:38.380]  從人的角度來講
[00:12:38.380 --> 00:12:39.940]  真的是很難接受
[00:12:39.940 --> 00:12:43.260]  這個整個環境的改變不是嗎
[00:12:43.260 --> 00:12:47.140]  從天之驕子到監獄的囚犯
[00:12:47.140 --> 00:12:48.780]  可是從頭到末了
[00:12:48.780 --> 00:12:52.420]  約瑟沒有埋怨過他的環境
[00:12:52.420 --> 00:12:56.740]  我相信因為約瑟學會知足
[00:12:56.740 --> 00:13:00.060]  他是看見神跟神的工作
[00:13:00.060 --> 00:13:03.020]  他相信環境是在神的手中
[00:13:03.020 --> 00:13:04.940]  他相信神的應許
[00:13:04.940 --> 00:13:07.620]  必定要成就
[00:13:07.620 --> 00:13:09.140]  你知道每一次
[00:13:09.140 --> 00:13:11.340]  聖經裡面提到約瑟的時候
[00:13:11.340 --> 00:13:13.020]  一句話一定出現
[00:13:13.020 --> 00:13:15.380]  創世紀三十九章二十三節裡面
[00:13:15.380 --> 00:13:18.580]  凡在約瑟手下的是私欲一概不查
[00:13:18.580 --> 00:13:19.500]  因為什麼
[00:13:19.500 --> 00:13:22.500]  耶和華與約瑟同在
[00:13:22.500 --> 00:13:24.060]  耶和華使祂所做的
[00:13:24.060 --> 00:13:26.420]  盡都順利
[00:13:26.420 --> 00:13:29.340]  第二點 你可知道今天唯一
[00:13:29.340 --> 00:13:33.620]  使你與別人不同的是什麼
[00:13:33.620 --> 00:13:35.100]  在一切的環境當中
[00:13:35.100 --> 00:13:38.980]  唯一使你與別人不同的是什麼
[00:13:38.980 --> 00:13:41.220]  不是你的人際關係
[00:13:41.220 --> 00:13:42.900]  不是你的才幹
[00:13:42.900 --> 00:13:44.660]  不是你的環境
[00:13:44.660 --> 00:13:47.740]  而是神的同在
[00:13:47.740 --> 00:13:49.740]  只有當在神的同在裡面
[00:13:49.740 --> 00:13:51.100]  你就能夠知足
[00:13:51.100 --> 00:13:52.780]  當你神的同在裡面
[00:13:52.780 --> 00:13:55.380]  神就使你在各樣的環境當中
[00:13:55.380 --> 00:13:59.100]  使你手中所做的事情盡都順利
[00:13:59.100 --> 00:14:00.140]  Amen
[00:14:00.140 --> 00:14:01.100]  所以第一件事情
[00:14:01.100 --> 00:14:02.620]  永遠不要埋怨你的環境
[00:14:02.620 --> 00:14:05.380]  如果你真的明白我所說的
[00:14:05.380 --> 00:14:07.660]  就是你不會埋怨你的環境
[00:14:07.660 --> 00:14:09.940]  因為你知道這一切都在神的手中
[00:14:09.940 --> 00:14:12.820]  連你的生命都在神的手中
[00:14:12.820 --> 00:14:14.100]  你會學會知足
[00:14:14.100 --> 00:14:18.580]  因為知道神正在按照祂的心意
[00:14:18.580 --> 00:14:21.740]  將祂美好的旨意成全在你身上
[00:14:21.740 --> 00:14:22.660]  Amen
[00:14:22.660 --> 00:14:26.580]  第二 要調整你生活的焦點
[00:14:26.580 --> 00:14:30.540]  跟你說要調整你生活的焦點
[00:14:30.540 --> 00:14:32.260]  今天無論在怎麼樣的環境當中
[00:14:32.260 --> 00:14:36.420]  你的生命一定要有焦點
[00:14:36.420 --> 00:14:41.460]  這個焦點就能夠在各樣的困境當中
[00:14:41.460 --> 00:14:44.060]  帶給你生活的動力
[00:14:44.060 --> 00:14:46.180]  突破的動力
[00:14:46.180 --> 00:14:49.340]  這就好像雷射光一樣
[00:14:49.340 --> 00:14:53.620]  雷射光之所以有突破性的能力
[00:14:53.620 --> 00:14:57.460]  就是雷射光有聚焦力
[00:14:57.460 --> 00:14:59.260]  同樣在你的生活當中
[00:14:59.260 --> 00:15:02.340]  也是需要有這個焦點的
[00:15:02.340 --> 00:15:04.140]  否則在忙碌的生活當中
[00:15:04.140 --> 00:15:06.180]  或是在閒閃的生活當中
[00:15:06.180 --> 00:15:10.140]  你都很容易迷失你自己
[00:15:10.140 --> 00:15:11.900]  所以有人說孤單
[00:15:11.900 --> 00:15:16.580]  其實不是人在感情上的缺乏
[00:15:16.580 --> 00:15:18.820]  孤單其實是因為一個人
[00:15:18.820 --> 00:15:23.980]  缺乏生命的焦點與方向
[00:15:23.980 --> 00:15:26.220]  想想看一個沒有計劃的日子
[00:15:26.220 --> 00:15:29.460]  一定充滿孤單的感覺不是嗎
[00:15:29.460 --> 00:15:31.860]  偶爾一天閒閃你會覺得很好
[00:15:31.860 --> 00:15:36.460]  可是天天閒閃很無聊了不是嗎
[00:15:36.460 --> 00:15:39.380]  一個沒有焦點的人生
[00:15:39.380 --> 00:15:43.220]  也是充滿疲倦與困乏
[00:15:43.220 --> 00:15:44.580]  因為你不知道
[00:15:44.580 --> 00:15:46.660]  到底你的生命要往哪裡去
[00:15:46.660 --> 00:15:48.700]  何去何從
[00:15:48.700 --> 00:15:50.140]  第二點 今天當你面對
[00:15:50.140 --> 00:15:51.900]  各樣的生活環境
[00:15:51.900 --> 00:15:55.100]  你感覺心中疲乏困倦的時候
[00:15:55.100 --> 00:15:57.860]  你要重新迴轉到神的面前
[00:15:57.860 --> 00:16:01.140]  重新為你的生命來做定位
[00:16:01.140 --> 00:16:03.140]  你們在聖經當中
[00:16:03.140 --> 00:16:04.980]  我們看見兩個榜樣
[00:16:04.980 --> 00:16:06.420]  第一個我們看見
[00:16:06.420 --> 00:16:10.020]  耶穌的生命是有焦點的
[00:16:10.020 --> 00:16:12.620]  當你看見耶穌在他年輕的時候
[00:16:12.620 --> 00:16:13.500]  有一次你還記得
[00:16:13.500 --> 00:16:15.940]  他母親帶他到聖殿
[00:16:15.940 --> 00:16:17.460]  後來他就留在聖殿
[00:16:17.460 --> 00:16:19.940]  也沒有跟他母親回家
[00:16:19.940 --> 00:16:22.180]  後來他母親回來找他
[00:16:22.180 --> 00:16:23.580]  路加福音二十章四十九
[00:16:23.580 --> 00:16:26.180]  你看見耶穌怎麼回答他母親
[00:16:26.180 --> 00:16:27.300]  而為什麼來找我呢
[00:16:27.300 --> 00:16:32.780]  我豈不知我應當以我父的事為念嗎
[00:16:32.780 --> 00:16:35.780]  耶穌的生命是有焦點
[00:16:35.780 --> 00:16:37.980]  祂是以天父的事情
[00:16:37.980 --> 00:16:41.460]  為祂生命當中主要的焦點
[00:16:41.460 --> 00:16:43.340]  當耶穌在地上工作的時候
[00:16:43.340 --> 00:16:45.740]  祂的工作也是有焦點
[00:16:45.740 --> 00:16:48.540]  祂以父神的事為念
[00:16:48.540 --> 00:16:50.300]  所以約翰福音九章第四節
[00:16:50.300 --> 00:16:51.060]  他怎麼說呢
[00:16:51.060 --> 00:16:54.140]  趁著白日我們必須做什麼
[00:16:54.140 --> 00:16:57.580]  那猜我來者的工
[00:16:57.580 --> 00:16:59.940]  黑夜將到就沒有人能工作
[00:16:59.940 --> 00:17:01.660]  耶穌在地上的工作
[00:17:01.660 --> 00:17:05.260]  是要為完成猜他來者的心意
[00:17:05.260 --> 00:17:07.540]  天父猜他來者的心意
[00:17:07.540 --> 00:17:10.740]  他必要完成神的工作
[00:17:10.740 --> 00:17:12.620]  甚至他有一次在講到的時候
[00:17:12.620 --> 00:17:14.980]  你還記得忽然有人打斷他的講道
[00:17:14.980 --> 00:17:18.660]  對他說 你的母親跟兄弟來了
[00:17:18.660 --> 00:17:20.460]  換句話說 請你暫停一下
[00:17:20.460 --> 00:17:23.660]  歡迎他們 迎接一下他們
[00:17:23.660 --> 00:17:25.020]  但耶穌有沒有容許
[00:17:25.020 --> 00:17:28.020]  祂的親人來打斷祂的焦點
[00:17:28.020 --> 00:17:29.860]  他回答說 誰是我的母親
[00:17:29.860 --> 00:17:31.900]  誰是我的兄弟姐妹呢
[00:17:31.900 --> 00:17:33.900]  凡遵行我天父旨意的
[00:17:33.900 --> 00:17:35.060]  就是我的母親
[00:17:35.060 --> 00:17:36.580]  就是我的兄弟姐妹
[00:17:36.580 --> 00:17:38.780]  從人的角度聽很難聽得進去
[00:17:38.780 --> 00:17:39.860]  這句話不是嗎
[00:17:39.860 --> 00:17:40.900]  但耶穌的意思
[00:17:40.900 --> 00:17:42.740]  不是說祂不孝敬母親
[00:17:42.740 --> 00:17:44.060]  如果你仔細看聖經
[00:17:44.060 --> 00:17:46.180]  耶穌是最懂得孝順
[00:17:46.180 --> 00:17:48.660]  照顧祂母親的人
[00:17:48.660 --> 00:17:50.180]  但耶穌在這裡要說的是什麼
[00:17:50.180 --> 00:17:51.180]  耶穌在這裡說
[00:17:51.180 --> 00:17:53.980]  要強調祂生命中是有個焦點的
[00:17:53.980 --> 00:17:57.940]  是要完成祂天父的旨意的
[00:17:57.940 --> 00:17:59.660]  所以我們看見
[00:17:59.660 --> 00:18:01.860]  這個生命的焦點
[00:18:01.860 --> 00:18:05.300]  就讓耶穌的生命是有突破力
[00:18:05.300 --> 00:18:07.140]  自終在祂生命當中
