
[00:00:00.000 --> 00:00:02.000]  我很感謝上帝的恩典
[00:01:30.000 --> 00:01:31.000]  讓他們有能力
[00:01:31.000 --> 00:01:33.000]  然後他們才開始聚會
[00:01:33.000 --> 00:01:35.000]  而且會講各地的方言
[00:01:35.000 --> 00:01:37.000]  當時的日子
[00:01:37.000 --> 00:01:39.000]  Universal Language不是英文
[00:01:39.000 --> 00:01:41.000]  Universal Language是希臘文
[00:01:41.000 --> 00:01:43.000]  每個人都會希臘文
[00:01:43.000 --> 00:01:45.000]  所以新約聖經是用希臘文寫
[00:01:45.000 --> 00:01:48.000]  為什麼門徒要學外國語言呢
[00:01:48.000 --> 00:01:51.000]  因為後來有馬其頓的呼聲
[00:01:51.000 --> 00:01:53.000]  他們要去各國
[00:01:53.000 --> 00:01:58.000]  昨天說到為什麼我們要有一個大使命
[00:01:58.000 --> 00:02:01.000]  耶穌說天上地下的權柄早已至給我了
[00:02:01.000 --> 00:02:06.000]  天上地下的權柄早已至給我了
[00:02:06.000 --> 00:02:09.000]  所以就有因為
[00:02:09.000 --> 00:02:11.000]  因為耶穌已經有了所有的權柄
[00:02:11.000 --> 00:02:16.000]  你要帶著耶穌的使命出去港島上港台
[00:02:16.000 --> 00:02:17.000]  你就要有權柄
[00:02:17.000 --> 00:02:18.000]  是神給你的權柄
[00:02:18.000 --> 00:02:20.000]  沒有權柄就不要上港台
[00:02:21.000 --> 00:02:23.000]  所以你們要去閃萬民作我的門徒
[00:02:23.000 --> 00:02:27.000]  他沒有說你們要去閃萬民作我的信徒
[00:02:27.000 --> 00:02:29.000]  門徒和信徒有什麼分別呢
[00:02:29.000 --> 00:02:30.000]  信徒就是Believer
[00:02:30.000 --> 00:02:32.000]  門徒就是Disciple
[00:02:32.000 --> 00:02:34.000]  Disciple和信徒不同的地方就是
[00:02:34.000 --> 00:02:37.000]  我們變成了Jesus的追隨者
[00:02:37.000 --> 00:02:38.000]  跟隨耶穌
[00:02:38.000 --> 00:02:40.000]  一直去到十字架底下跟隨
[00:02:40.000 --> 00:02:41.000]  耶穌有十二個門徒
[00:02:41.000 --> 00:02:44.000]  只有一個門徒跟耶穌去到十字架底下
[00:02:44.000 --> 00:02:46.000]  就是司徒約翰
[00:02:46.000 --> 00:02:48.000]  其他的去了哪裡
[00:02:48.000 --> 00:02:51.000]  不過不要緊 人有軟弱的地方
[00:02:51.000 --> 00:02:54.000]  但是當聖靈降臨之後
[00:02:54.000 --> 00:02:58.000]  司徒彼得已經變了一個人
[00:02:58.000 --> 00:03:01.000]  在耶路撒冷的教會的港島
[00:03:01.000 --> 00:03:04.000]  港一場就有五千人信主
[00:03:04.000 --> 00:03:06.000]  這個是聖靈的工作 聖靈的能力
[00:03:06.000 --> 00:03:08.000]  我昨天也提過
[00:03:08.000 --> 00:03:11.000]  在創世之先 神設立了救恩
[00:03:11.000 --> 00:03:13.000]  救恩就是
[00:03:13.000 --> 00:03:15.000]  人犯了罪之後
[00:03:15.000 --> 00:03:17.000]  代價就是死亡
[00:03:17.000 --> 00:03:19.000]  而整個救恩就是說
[00:03:19.000 --> 00:03:22.000]  如果有一個人是沒有罪的
[00:03:22.000 --> 00:03:24.000]  他可以代替有罪的人
[00:03:24.000 --> 00:03:26.000]  承受犯罪的懲罰
[00:03:26.000 --> 00:03:27.000]  就是死亡
[00:03:27.000 --> 00:03:29.000]  這個就是救恩
[00:03:29.000 --> 00:03:31.000]  這個救恩一定要在創世之先
[00:03:31.000 --> 00:03:33.000]  不可以在人犯罪之後
[00:03:33.000 --> 00:03:35.000]  神就設立一個方法來補救
[00:03:35.000 --> 00:03:37.000]  因為這個會影響他的全知
[00:03:37.000 --> 00:03:40.000]  影響他的全能和影響他的公義
[00:03:40.000 --> 00:03:42.000]  不可以有偏見
[00:03:42.000 --> 00:03:44.000]  神是一定要公道
[00:03:44.000 --> 00:03:47.000]  所以他全知就做了一個救恩
[00:03:47.000 --> 00:03:49.000]  他也知道人是不行的
[00:03:49.000 --> 00:03:51.000]  做人有兩個選擇
[00:03:51.000 --> 00:03:53.000]  第一個就是做機械人
[00:03:53.000 --> 00:03:56.000]  有些人問我將來身體是怎樣的
[00:03:56.000 --> 00:03:58.000]  男士就問我有多高
[00:03:58.000 --> 00:04:00.000]  女士就問我有多重
[00:04:00.000 --> 00:04:01.000]  我怎麼知道
[00:04:01.000 --> 00:04:02.000]  你們有沒有看過星球大戰
[00:04:02.000 --> 00:04:04.000]  那些賊人個個都那麼高
[00:04:04.000 --> 00:04:06.000]  不是的 當然我不知道
[00:04:06.000 --> 00:04:08.000]  我怎麼知道
[00:04:08.000 --> 00:04:13.000]  耶穌基督叫我們去傳福音
[00:04:13.000 --> 00:04:17.000]  我早了半個小時來教會
[00:04:17.000 --> 00:04:19.000]  我出去看那些攤位
[00:04:19.000 --> 00:04:21.000]  很好 有些是穆斯林
[00:04:21.000 --> 00:04:23.000]  有些是蒙古的那些蒙牛
[00:04:23.000 --> 00:04:24.000]  有吃嗎
[00:04:24.000 --> 00:04:25.000]  那些牛肉乾給你吃
[00:04:25.000 --> 00:04:26.000]  那些蒙牛
[00:04:26.000 --> 00:04:27.000]  他給我吃 我不吃
[00:04:27.000 --> 00:04:28.000]  我吃得很懵
[00:04:28.000 --> 00:04:30.000]  我不敢吃
[00:04:30.000 --> 00:04:32.000]  他做得很好
[00:04:32.000 --> 00:04:33.000]  有些是日本
[00:04:33.000 --> 00:04:35.000]  有些是講那個伊甸
[00:04:35.000 --> 00:04:39.000]  伊甸那個是救那些進了火海的女孩子
[00:04:39.000 --> 00:04:40.000]  很好
[00:04:40.000 --> 00:04:42.000]  我想找一個攤位但找不到
[00:04:42.000 --> 00:04:45.000]  找個攤位是教會的攤位
[00:04:45.000 --> 00:04:46.000]  我全世界到處走
[00:04:46.000 --> 00:04:48.000]  很多教會我都去過
[00:04:48.000 --> 00:04:50.000]  沒有一間教會我見過
[00:04:50.000 --> 00:04:52.000]  沒有一間教會有個攤位是自己
[00:04:52.000 --> 00:04:54.000]  自己在那裏報名
[00:04:54.000 --> 00:04:59.000]  哪位信主的基督徒
[00:04:59.000 --> 00:05:02.000]  在聖經有相當的認識
[00:05:02.000 --> 00:05:05.000]  給他一個特別的訓練
[00:05:05.000 --> 00:05:07.000]  要去猜他出去
[00:05:07.000 --> 00:05:09.000]  多數猜全年會都是
[00:05:09.000 --> 00:05:11.000]  為什麼猜全年會一定要十月年尾
[00:05:11.000 --> 00:05:13.000]  因為budgeting time
[00:05:13.000 --> 00:05:17.000]  看我們去年教會的奉獻有多少
[00:05:17.000 --> 00:05:20.000]  一些錢拿出去
[00:05:20.000 --> 00:05:23.000]  10% 15% 20%等等
[00:05:23.000 --> 00:05:26.000]  最重要是猜險自己
[00:05:26.000 --> 00:05:28.000]  我昨天講到完結的時候
[00:05:28.000 --> 00:05:30.000]  就quote了以塞雅書
[00:05:30.000 --> 00:05:31.000]  先知以塞雅說
[00:05:31.000 --> 00:05:35.000]  主在我在這裏請猜險我
[00:05:35.000 --> 00:05:36.000]  這個萬世戰爭
[00:05:36.000 --> 00:05:39.000]  其實人get caught in between
[00:05:39.000 --> 00:05:41.000]  其實我們人很無辜
[00:05:41.000 --> 00:05:43.000]  這個spiritual warfare
[00:05:43.000 --> 00:05:45.000]  未做人之前已經有
[00:05:45.000 --> 00:05:49.000]  it's a war between the good and the evil
[00:05:49.000 --> 00:05:51.000]  但是一講到戰爭
[00:05:51.000 --> 00:05:53.000]  有四樣東西
[00:05:53.000 --> 00:05:54.000]  這四樣東西
[00:05:54.000 --> 00:05:58.000]  第一樣其實頭三樣敵人都知道
[00:05:58.000 --> 00:06:00.000]  兵器 裝備
[00:06:00.000 --> 00:06:04.000]  intelligence gathering
[00:06:04.000 --> 00:06:06.000]  孫子兵法你知道
[00:06:06.000 --> 00:06:08.000]  知己知彼方能百戰百勝
[00:06:08.000 --> 00:06:10.000]  現在美國俄國中國都在爭
[00:06:10.000 --> 00:06:11.000]  有很多東西在爭
[00:06:11.000 --> 00:06:14.000]  武器大家看誰做最先進的武器
[00:06:14.000 --> 00:06:16.000]  中國最近做了第六代戰機
[00:06:16.000 --> 00:06:17.000]  第七代戰機
[00:06:17.000 --> 00:06:20.000]  已經能夠有五倍音速
[00:06:20.000 --> 00:06:22.000]  目標是二十倍音速
[00:06:22.000 --> 00:06:27.000]  美國和俄國都未成功
[00:06:27.000 --> 00:06:30.000]  第四樣東西叫戰略
[00:06:30.000 --> 00:06:32.000]  戰略不可以寫出來
[00:06:32.000 --> 00:06:33.000]  戰略不可以寫
[00:06:33.000 --> 00:06:35.000]  敵人知道你不行
[00:06:35.000 --> 00:06:37.000]  戰略就是用那些資源
[00:06:37.000 --> 00:06:38.000]  來打這場戰爭
[00:06:38.000 --> 00:06:40.000]  我們這場戰爭是萬世戰爭
[00:06:40.000 --> 00:06:44.000]  是屬靈的爭戰
[00:06:44.000 --> 00:06:48.000]  人類的歷史只有兩個主角
[00:06:48.000 --> 00:06:50.000]  一個是女人的後裔
[00:06:50.000 --> 00:06:52.000]  一個是蛇的後裔
[00:06:52.000 --> 00:06:55.000]  女人的後裔和蛇的後裔
[00:06:55.000 --> 00:06:56.000]  那時候不是女人的後裔
[00:06:56.000 --> 00:06:57.000]  因為未做人
[00:06:57.000 --> 00:07:01.000]  但是魔鬼是這麼多天子被造當中
[00:07:01.000 --> 00:07:02.000]  最漂亮的那個
[00:07:02.000 --> 00:07:04.000]  叫做祖神之子
[00:07:04.000 --> 00:07:08.000]  祖神之星
[00:07:08.000 --> 00:07:10.000]  Sun of the morning star
[00:07:10.000 --> 00:07:12.000]  明亮的星
[00:07:12.000 --> 00:07:14.000]  希伯來文叫Lucifer
[00:07:14.000 --> 00:07:15.000]  魯斯法是魔鬼
[00:07:15.000 --> 00:07:17.000]  未犯罪之先
[00:07:17.000 --> 00:07:21.000]  那個名就是魯斯法
[00:07:21.000 --> 00:07:23.000]  他要奪取神的榮耀
[00:07:23.000 --> 00:07:26.000]  在以賽亞斯說到他有五次的升高
[00:07:26.000 --> 00:07:28.000]  最後那一次
[00:07:28.000 --> 00:07:31.000]  他就說我要與至高者同等
[00:07:31.000 --> 00:07:34.000]  這樣他就成為墮落的天使
[00:07:34.000 --> 00:07:36.000]  神沒有做魔鬼
[00:07:36.000 --> 00:07:38.000]  神沒有做罪
[00:07:38.000 --> 00:07:41.000]  神做魯斯法的時候是很漂亮的
[00:07:41.000 --> 00:07:42.000]  又有錢又漂亮
[00:07:42.000 --> 00:07:43.000]  又懂得做生意
[00:07:43.000 --> 00:07:44.000]  天使怎樣漂亮
[00:07:44.000 --> 00:07:47.000]  怎樣懂得做生意我不明白
[00:07:47.000 --> 00:07:49.000]  因為我們只有四度空間
[00:07:49.000 --> 00:07:52.000]  靈界起碼十一度空間是計數計出來的
[00:07:52.000 --> 00:07:53.000]  我最近看了一本書
[00:07:53.000 --> 00:07:55.000]  叫做Inner Space of the Universe
[00:07:55.000 --> 00:07:58.000]  原來我的裴正有一個師弟叫邱成桐
[00:07:58.000 --> 00:08:02.000]  他是現代數學界全世界數學界的權威
[00:08:02.000 --> 00:08:05.000]  他和幾個數學家計數計出來
[00:08:05.000 --> 00:08:07.000]  Dark Matter有十一度空間
[00:08:07.000 --> 00:08:09.000]  而Dark Matter是在控制我們這些人
[00:08:09.000 --> 00:08:12.000]  叫做Normal Matter
[00:08:12.000 --> 00:08:14.000]  科學定律限制了我們
[00:08:14.000 --> 00:08:17.000]  但Dark Matter 科學定律是限制不了的
[00:08:17.000 --> 00:08:18.000]  這本書也挺深的
[00:08:18.000 --> 00:08:21.000]  我看了幾次才明白他說什麼
[00:08:21.000 --> 00:08:25.000]  Spiritual Warfare 屬靈爭戰 Is Real
[00:08:25.000 --> 00:08:28.000]  彈爾利書第十章十二節
[00:08:28.000 --> 00:08:31.000]  有一個天使要啟示彈爾利
[00:08:31.000 --> 00:08:33.000]  寫彈爾利書講預言的時候
[00:08:33.000 --> 00:08:37.000]  這個就是Information Archangel的天使長
[00:08:37.000 --> 00:08:39.000]  叫做加伯列
[00:08:39.000 --> 00:08:41.000]  加伯列要把資料交給彈爾利
[00:08:41.000 --> 00:08:43.000]  讓他寫彈爾利書的時候
[00:08:43.000 --> 00:08:46.000]  魔鬼 波斯的魔君
[00:08:46.000 --> 00:08:49.000]  聖經說魔鬼都不敢胡亂說他
[00:08:49.000 --> 00:08:51.000]  不敢作一些花名
[00:08:51.000 --> 00:08:53.000]  因為魔鬼相當大的權力
[00:08:53.000 --> 00:08:54.000]  不要得罪他
[00:08:54.000 --> 00:08:56.000]  說得很客氣
[00:08:56.000 --> 00:08:57.000]  波斯的魔君
[00:08:57.000 --> 00:08:58.000]  波斯的魔君知道
[00:08:58.000 --> 00:09:01.000]  加伯列要向彈爾利啟示的時候
[00:09:01.000 --> 00:09:02.000]  就攔了他
[00:09:02.000 --> 00:09:04.000]  攔了他二十一天
[00:09:04.000 --> 00:09:05.000]  就是三個星期
[00:09:05.000 --> 00:09:07.000]  忽然間大君就是天使長
[00:09:07.000 --> 00:09:09.000]  還有一個爭戰天使的天使長
[00:09:09.000 --> 00:09:10.000]  叫做Michael
[00:09:10.000 --> 00:09:12.000]  米加勒就來幫助他
[00:09:12.000 --> 00:09:13.000]  然後解了圍
[00:09:13.000 --> 00:09:16.000]  他就向彈爾利說
[00:09:16.000 --> 00:09:18.000]  他為什麼遲了
[00:09:18.000 --> 00:09:19.000]  其實在靈界裡面
[00:09:19.000 --> 00:09:21.000]  爭戰 Is Very Real
[00:09:21.000 --> 00:09:23.000]  魔鬼 Is Very Real
[00:09:23.000 --> 00:09:26.000]  And It Is Also Very Real
[00:09:26.000 --> 00:09:28.000]  說到屬靈爭戰
[00:09:28.000 --> 00:09:31.000]  世界上的爭戰和屬靈爭戰沒什麼分別
[00:09:31.000 --> 00:09:34.000]  屬靈爭戰是說Weapons Superior
[00:09:34.000 --> 00:09:35.000]  和Armament
[00:09:35.000 --> 00:09:37.000]  就是軍裝和軍備
[00:09:37.000 --> 00:09:40.000]  以弗索書第六章第十三節都教導我們
[00:09:40.000 --> 00:09:44.000]  我們要和神打屬靈爭戰
[00:09:44.000 --> 00:09:46.000]  是有一種服裝
[00:09:46.000 --> 00:09:49.000]  因為我們不是和屬血氣的爭戰
[00:09:49.000 --> 00:09:54.000]  和那些執政的掌權的空中的掌權者來爭戰
[00:09:54.000 --> 00:09:57.000]  所以我們要拿起神所賜的全副軍裝
[00:09:57.000 --> 00:09:59.000]  只是看紅色的字
[00:09:59.000 --> 00:10:00.000]  因為時間的緣故
[00:10:00.000 --> 00:10:03.000]  用真理作皮帶來束腰
[00:10:03.000 --> 00:10:05.000]  用公義當作護心鏡遮空
[00:10:05.000 --> 00:10:09.000]  用平安的福音當作鞋穿在腳上
[00:10:09.000 --> 00:10:12.000]  此外又拿著銅牌當作藤牌
[00:10:12.000 --> 00:10:16.000]  可以消滅惡者的一切攻擊一切的火箭
[00:10:16.000 --> 00:10:18.000]  並戴上救恩的頭盔
[00:10:18.000 --> 00:10:19.000]  拿著聖靈的寶劍
[00:10:19.000 --> 00:10:21.000]  就是神的話就是神的道
[00:10:21.000 --> 00:10:24.000]  一個基督徒如果對聖經認識不深
[00:10:24.000 --> 00:10:27.000]  You have a lot to worry about
[00:10:27.000 --> 00:10:29.000]  因為如果魔鬼攻擊你
[00:10:29.000 --> 00:10:31.000]  你不會用聖經來回答
[00:10:31.000 --> 00:10:33.000]  當魔鬼試探耶穌的時候
[00:10:33.000 --> 00:10:36.000]  他的目標目的就是讓耶穌犯一次罪
[00:10:36.000 --> 00:10:37.000]  如果耶穌犯一次罪
[00:10:37.000 --> 00:10:39.000]  他上十字架是沒有功效的
[00:10:39.000 --> 00:10:42.000]  因為salvation就是一個沒有罪的人
[00:10:42.000 --> 00:10:44.000]  為我們有罪的人
[00:10:44.000 --> 00:10:46.000]  代替了我們死的懲罰
[00:10:46.000 --> 00:10:48.000]  如果耶穌犯了一次罪
[00:10:48.000 --> 00:10:49.000]  十字架上沒有功效
[00:10:49.000 --> 00:10:51.000]  但是耶穌沒有犯罪
[00:10:51.000 --> 00:10:53.000]  所以他最後第六句說話
[00:10:53.000 --> 00:10:54.000]  講七句說話
[00:10:54.000 --> 00:10:55.000]  第六句說話就是成了
[00:10:55.000 --> 00:10:56.000]  It is finished
[00:10:56.000 --> 00:10:57.000]  他在地上
[00:10:57.000 --> 00:10:59.000]  天父要他講的他都做了
[00:10:59.000 --> 00:11:00.000]  要他做的他都做了
[00:11:00.000 --> 00:11:02.000]  在約翰福音第十七章
[00:11:02.000 --> 00:11:04.000]  主耶穌上十字架之前
[00:11:04.000 --> 00:11:06.000]  和天父的禱告
[00:11:06.000 --> 00:11:09.000]  祂求天父將以前和祂同享榮耀
[00:11:09.000 --> 00:11:11.000]  那種榮耀還給祂
[00:11:11.000 --> 00:11:13.000]  祂說你叫我做的我都做了
[00:11:13.000 --> 00:11:15.000]  你叫我講的我都講了
[00:11:15.000 --> 00:11:17.000]  已經盡了我的責任
[00:11:17.000 --> 00:11:19.000]  祂知道祂快要上十字架
[00:11:19.000 --> 00:11:22.000]  這個是聖靈的寶劍
[00:11:22.000 --> 00:11:24.000]  我們要知道用神的話
[00:11:24.000 --> 00:11:26.000]  因為主耶穌能夠避開魔鬼的試探
[00:11:26.000 --> 00:11:27.000]  不犯罪
[00:11:27.000 --> 00:11:29.000]  祂就是quote神的話
[00:11:29.000 --> 00:11:31.000]  如果我們對聖經一知半解
[00:11:31.000 --> 00:11:33.000]  你都不知道怎麼抵擋
[00:11:33.000 --> 00:11:34.000]  魔鬼的火箭來
[00:11:34.000 --> 00:11:35.000]  你不知道怎麼抵擋
[00:11:35.000 --> 00:11:37.000]  這個就是裝備
[00:11:37.000 --> 00:11:39.000]  最先進的武器
[00:11:39.000 --> 00:11:41.000]  這個我不需要講太多
[00:11:41.000 --> 00:11:43.000]  每天都有新的東西出來
[00:11:43.000 --> 00:11:45.000]  你要先發制人
[00:11:45.000 --> 00:11:47.000]  preemptive strike
[00:11:47.000 --> 00:11:50.000]  現在這個世界局勢是很危險的
[00:11:50.000 --> 00:11:52.000]  伊朗和俄國
[00:11:52.000 --> 00:11:55.000]  俄國隨時可以由核子戰爭
[00:11:55.000 --> 00:11:56.000]  警告美國
[00:11:56.000 --> 00:11:58.000]  直接大庭廣眾警告美國
[00:11:58.000 --> 00:12:00.000]  prepare for nuclear war
[00:12:00.000 --> 00:12:02.000]  那些nuclear war開玩笑的
[00:12:02.000 --> 00:12:04.000]  美國有一個共和黨的候選人
[00:12:04.000 --> 00:12:05.000]  Donald Trump
[00:12:05.000 --> 00:12:06.000]  他曾經講過一句話
[00:12:06.000 --> 00:12:07.000]  嚇死我
[00:12:07.000 --> 00:12:09.000]  我們美國有核子武器為什麼不用
[00:12:09.000 --> 00:12:11.000]  亂來
[00:12:11.000 --> 00:12:14.000]  你以為扔鹹蛋扔臭蛋嗎
[00:12:14.000 --> 00:12:18.000]  一個原子彈比以前炸廣島的威力
[00:12:18.000 --> 00:12:20.000]  起碼大三千倍
[00:12:20.000 --> 00:12:25.000]  除了服裝裝備
[00:12:25.000 --> 00:12:27.000]  就要intelligence
[00:12:27.000 --> 00:12:29.000]  聖經也有教我們
[00:12:29.000 --> 00:12:30.000]  這個屬靈增賤
[00:12:30.000 --> 00:12:31.000]  要intelligence
[00:12:31.000 --> 00:12:32.000]  要知己知彼
[00:12:32.000 --> 00:12:34.000]  在彼得前書第五章第八節
[00:12:34.000 --> 00:12:35.000]  不要緊守警醒
[00:12:35.000 --> 00:12:37.000]  因為你們的仇敵魔鬼
[00:12:37.000 --> 00:12:39.000]  我們有仇敵對象
[00:12:40.000 --> 00:12:42.000]  人get caught in between
[00:12:42.000 --> 00:12:43.000]  神要我們得逐永生
[00:12:43.000 --> 00:12:45.000]  魔鬼要我們離開神
[00:12:45.000 --> 00:12:46.000]  要我們犯罪
[00:12:46.000 --> 00:12:49.000]  罪的死亡的獨勾就是罪
[00:12:49.000 --> 00:12:51.000]  罪好像獨勾一樣
[00:12:51.000 --> 00:12:53.000]  勾著我們扯我們離開神
[00:12:53.000 --> 00:12:54.000]  這個就是死亡
[00:12:54.000 --> 00:12:56.000]  而罪的權勢就是律法
[00:12:56.000 --> 00:13:00.000]  罪有權勢因為神說這樣這樣
[00:13:00.000 --> 00:13:02.000]  而神說了之後
[00:13:02.000 --> 00:13:04.000]  罪就有權勢
[00:13:04.000 --> 00:13:05.000]  神母說不算
[00:13:05.000 --> 00:13:06.000]  我個人相信
[00:13:06.000 --> 00:13:09.000]  假如亞當夏娃吃了分別性的果子
[00:13:09.000 --> 00:13:11.000]  而神母對他說你不可以吃
[00:13:11.000 --> 00:13:12.000]  不算是罪
[00:13:12.000 --> 00:13:14.000]  但他說了之後吃了
[00:13:14.000 --> 00:13:15.000]  這就是罪
[00:13:15.000 --> 00:13:18.000]  因為我們的仇敵魔鬼如同
[00:13:18.000 --> 00:13:19.000]  敲叫的獅子
[00:13:19.000 --> 00:13:20.000]  遍地遊行
[00:13:20.000 --> 00:13:23.000]  尋找可吞吃的人
[00:13:23.000 --> 00:13:26.000]  我們不只是一個星期
[00:13:26.000 --> 00:13:27.000]  六天生活
[00:13:27.000 --> 00:13:29.000]  星期天就回來教會
[00:13:29.000 --> 00:13:30.000]  正正經經
[00:13:30.000 --> 00:13:31.000]  個個都穿得很漂亮
[00:13:31.000 --> 00:13:32.000]  很光鮮
[00:13:32.000 --> 00:13:34.000]  但平時六天裡面
[00:13:34.000 --> 00:13:36.000]  你是不是這麼潔淨
[00:13:36.000 --> 00:13:38.000]  你的心裡面是不是這麼潔淨
[00:13:38.000 --> 00:13:41.000]  你要知道魔鬼是先發制人
[00:13:41.000 --> 00:13:43.000]  他攻擊你
[00:13:43.000 --> 00:13:44.000]  有Special Force
[00:13:44.000 --> 00:13:47.000]  美國有Special Force B-52
[00:13:47.000 --> 00:13:51.000]  另外有Gathering
[00:13:51.000 --> 00:13:52.000]  Intelligence Gathering
[00:13:52.000 --> 00:13:54.000]  就是美國的P-8
[00:13:54.000 --> 00:13:55.000]  拿了資料之後
[00:13:55.000 --> 00:13:56.000]  就給那個Drone
[00:13:56.000 --> 00:13:57.000]  或者無人駕駛飛機
[00:13:57.000 --> 00:13:59.000]  無人駕駛飛機就通知AC-130
[00:13:59.000 --> 00:14:01.000]  來消滅地上
[00:14:01.000 --> 00:14:05.000]  撒旦是我們的accuser
[00:14:05.000 --> 00:14:08.000]  在約伯奇第一章第十六到十七節有一天
[00:14:08.000 --> 00:14:09.000]  神的眾子
[00:14:09.000 --> 00:14:11.000]  神的眾子我想都是天使
[00:14:11.000 --> 00:14:13.000]  事立在耶和華面前
[00:14:13.000 --> 00:14:14.000]  撒旦也在其中
[00:14:14.000 --> 00:14:15.000]  耶和華問撒旦說
[00:14:15.000 --> 00:14:16.000]  你從哪裡來
[00:14:16.000 --> 00:14:17.000]  撒旦回答說
[00:14:17.000 --> 00:14:19.000]  我從地上走來走去
[00:14:19.000 --> 00:14:20.000]  往返而來
[00:14:20.000 --> 00:14:22.000]  撒旦為什麼在地上走來走去
[00:14:22.000 --> 00:14:24.000]  他看誰可以吃
[00:14:24.000 --> 00:14:25.000]  看誰可以攻擊
[00:14:25.000 --> 00:14:27.000]  看誰對聖經不熟
[00:14:27.000 --> 00:14:29.000]  看誰做了基督徒
[00:14:29.000 --> 00:14:30.000]  但是他的生活
[00:14:30.000 --> 00:14:31.000]  行事為人
[00:14:31.000 --> 00:14:34.000]  別人不信他是基督徒
[00:14:34.000 --> 00:14:35.000]  基督徒有三種
[00:14:35.000 --> 00:14:37.000]  第一種基督徒就是
[00:14:37.000 --> 00:14:39.000]  早就知道你是基督徒
[00:14:39.000 --> 00:14:40.000]  第二種說
[00:14:40.000 --> 00:14:42.000]  什麼你是基督徒我不知道
[00:14:42.000 --> 00:14:44.000]  第三種說
[00:14:44.000 --> 00:14:45.000]  不是吧
[00:14:45.000 --> 00:14:47.000]  好像你這樣都
[00:14:47.000 --> 00:14:51.000]  第三樣東西
[00:14:51.000 --> 00:14:52.000]  要訓練
[00:14:52.000 --> 00:14:54.000]  在越戰的時候美國學了一樣東西
[00:14:54.000 --> 00:14:57.000]  他們那些phantom
[00:14:57.000 --> 00:14:59.000]  航空母艦的phantom jet
[00:14:59.000 --> 00:15:04.000]  是比MIG-19和MIG-21好
[00:15:04.000 --> 00:15:07.000]  但是每次打落敵人四架飛機
[00:15:07.000 --> 00:15:09.000]  自己一架就被擊中
[00:15:09.000 --> 00:15:11.000]  美國開始review
[00:15:11.000 --> 00:15:12.000]  為什麼我們這麼鬥泥
[00:15:12.000 --> 00:15:14.000]  我們的equipment好了
[00:15:14.000 --> 00:15:17.000]  原來是訓練不夠
[00:15:17.000 --> 00:15:19.000]  弄了個special school
[00:15:19.000 --> 00:15:21.000]  只是訓練那些機師
[00:15:21.000 --> 00:15:22.000]  你有equipment不夠
[00:15:22.000 --> 00:15:25.000]  那些機師美國做fighter jet pilot
[00:15:25.000 --> 00:15:26.000]  是很辛苦的
[00:15:26.000 --> 00:15:28.000]  你考試要考psychological test
[00:15:28.000 --> 00:15:29.000]  在你最後的moment
