
[00:00:00.000 --> 00:00:02.500]  好,我們大家一起祈禱,我們仰望神
[00:03:49.180 --> 00:03:53.180]  這間教會以前他們是很興旺的
[00:03:53.180 --> 00:03:57.180]  差不多有七八百人坐滿整個教會
[00:03:57.180 --> 00:04:02.180]  但是後來他們有三個宗派聯合成為一間教會
[00:04:02.180 --> 00:04:05.180]  三個宗派有不同的信仰背景
[00:04:05.180 --> 00:04:07.180]  因此在大家傾談過程中
[00:04:07.180 --> 00:04:11.180]  將信仰的共通點保留
[00:04:11.180 --> 00:04:16.180]  也是他們唯一可以保持一些共同的信仰
[00:04:16.180 --> 00:04:20.180]  但是慢慢慢慢教會的發展走新派的路線
[00:04:20.180 --> 00:04:24.180]  開始不接受聖經是神的話
[00:04:24.180 --> 00:04:27.180]  開始很多很多信仰的問題出現
[00:04:27.180 --> 00:04:31.180]  在這樣的情況之下教會人數路減少
[00:04:31.180 --> 00:04:34.180]  到後來他們將堂祠出售的時候
[00:04:34.180 --> 00:04:38.180]  只剩下二十八個人
[00:04:38.180 --> 00:04:41.180]  當我聽見的時候就很難過
[00:04:41.180 --> 00:04:44.180]  這間教會經過這樣的發展
[00:04:44.180 --> 00:04:47.180]  然後這個教會的主任牧師就跟我說
[00:04:47.180 --> 00:04:50.180]  這位華人的宣道會牧師
[00:04:50.180 --> 00:04:53.180]  他說我們經過這件事之後
[00:04:53.180 --> 00:04:55.180]  我們的內心都很多提醒
[00:04:55.180 --> 00:05:01.180]  他說我們好像一棵野橄欖樹上面的野
[00:05:01.180 --> 00:05:03.180]  一棵的樹枝
[00:05:03.180 --> 00:05:06.180]  就是接上一棵真橄欖樹
[00:05:06.180 --> 00:05:08.180]  你記得羅馬書所講的經文
[00:05:08.180 --> 00:05:11.180]  神會因為他們離棄神
[00:05:11.180 --> 00:05:14.180]  將這個橄欖枝截去
[00:05:14.180 --> 00:05:19.180]  然後將野橄欖樹的樹枝接上去
[00:05:19.180 --> 00:05:24.180]  他們就說我們感覺自己好像是接上這棵橄欖
[00:05:24.180 --> 00:05:27.180]  在其中得著屬靈的恩惠
[00:05:27.180 --> 00:05:29.180]  但是接著這位牧師說
[00:05:29.180 --> 00:05:32.180]  他說我們不敢怠慢
[00:05:32.180 --> 00:05:34.180]  因為會記得聖經接著就講
[00:05:34.180 --> 00:05:39.180]  神能夠截去真橄欖樹的樹枝
[00:05:39.180 --> 00:05:41.180]  都可以因為我們
[00:05:41.180 --> 00:05:44.180]  如果何時我們離棄神
[00:05:44.180 --> 00:05:47.180]  都可以將我們截去
[00:05:47.180 --> 00:05:53.180]  重新讓其他的敬畏神接上
[00:05:53.180 --> 00:05:55.180]  因此他們雖然有很大的發展
[00:05:55.180 --> 00:05:59.180]  我去的時候他們慶祝三十五周年堂慶
[00:05:59.180 --> 00:06:02.180]  但是他們保持著謙卑的心
[00:06:02.180 --> 00:06:04.180]  而他們有一個很重要的方向
[00:06:04.180 --> 00:06:08.180]  他們同心講我們要持定真理
[00:06:08.180 --> 00:06:13.180]  免得我們從恩典中墜落
[00:06:13.180 --> 00:06:14.180]  各位弟兄姊妹
[00:06:14.180 --> 00:06:15.180]  對個人來說
[00:06:15.180 --> 00:06:16.180]  對教會來說
[00:06:16.180 --> 00:06:19.180]  何時我們放棄真理
[00:06:19.180 --> 00:06:22.180]  放棄敬畏上帝
[00:06:22.180 --> 00:06:24.180]  我們都要警覺著
[00:06:24.180 --> 00:06:28.180]  會從恩典當中墜落
[00:06:28.180 --> 00:06:29.180]  在聖經曰書下記
[00:06:29.180 --> 00:06:30.180]  已經幾個星期
[00:06:30.180 --> 00:06:31.180]  在那裡讀經文的時候
[00:06:31.180 --> 00:06:32.180]  你就會察覺
[00:06:32.180 --> 00:06:34.180]  聖經不斷勉勵我們
[00:06:34.180 --> 00:06:37.180]  要得著神給我們的應許
[00:06:37.180 --> 00:06:40.180]  神將應許之地賜給以色列人
[00:06:40.180 --> 00:06:45.180]  今天同樣神應許將豐盛的生命賜給我們
[00:06:45.180 --> 00:06:50.180]  將天上地下各樣屬靈的福氣賜給我們
[00:06:50.180 --> 00:06:55.180]  但是神仍然勉勵我們要去得著應許
[00:06:55.180 --> 00:06:58.180]  在過程當中會是怎樣的呢?
[00:06:58.180 --> 00:07:03.180]  我們再看今天的經文二十三章
[00:07:03.180 --> 00:07:04.180]  二十三章的經文是講到
[00:07:04.180 --> 00:07:08.180]  約書亞當時知道自己就快離世
[00:07:08.180 --> 00:07:12.180]  是最後將重要的遺命
[00:07:12.180 --> 00:07:14.180]  吩咐留給以色列人
[00:07:14.180 --> 00:07:18.180]  然後在第三節
[00:07:18.180 --> 00:07:19.180]  約書亞說
[00:07:19.180 --> 00:07:22.180]  耶和華你們的神因你們的緣故
[00:07:22.180 --> 00:07:24.180]  向那些國家所行的一切事
[00:07:24.180 --> 00:07:27.180]  你們都親眼看見了
[00:07:27.180 --> 00:07:31.180]  因為耶和華你們的神為你們作戰
[00:07:31.180 --> 00:07:33.180]  約書亞清楚告訴他們
[00:07:33.180 --> 00:07:37.180]  你們過去有很多很多的勝利的經歷
[00:07:37.180 --> 00:07:40.180]  現在得到一切的成果
[00:07:40.180 --> 00:07:42.180]  是你們親自體驗的
[00:07:42.180 --> 00:07:46.180]  你們記得去到圍繞耶利哥城
[00:07:46.180 --> 00:07:48.180]  城牆怎樣倒塌
[00:07:48.180 --> 00:07:50.180]  是神的工作
[00:07:50.180 --> 00:07:52.180]  不要忘記是神的工作
[00:07:52.180 --> 00:07:53.180]  所以第三節最後說
[00:07:53.180 --> 00:07:58.180]  因為耶和華你們的神為你們作戰
[00:07:58.180 --> 00:08:00.180]  是神所承傳的事
[00:08:00.180 --> 00:08:03.180]  不是你不是我
[00:08:03.180 --> 00:08:04.180]  各位弟兄姊妹
[00:08:04.180 --> 00:08:06.180]  聖經常常提醒我們
[00:08:06.180 --> 00:08:11.180]  不要忘記他的一切恩惠
[00:08:11.180 --> 00:08:14.180]  能夠常常感恩的人
[00:08:14.180 --> 00:08:17.180]  是不會變得自我中心
[00:08:17.180 --> 00:08:19.180]  因為知道是神的工作
[00:08:19.180 --> 00:08:21.180]  常常感恩的人
[00:08:21.180 --> 00:08:23.180]  亦都會常常知道
[00:08:23.180 --> 00:08:26.180]  去專心繼續去信靠他
[00:08:26.180 --> 00:08:29.180]  因為經歷過他是可信的
[00:08:29.180 --> 00:08:32.180]  因此繼續全心的
[00:08:32.180 --> 00:08:35.180]  專心的來信靠神
[00:08:35.180 --> 00:08:37.180]  我相信有一些弟兄姊妹
[00:08:37.180 --> 00:08:39.180]  曾經經歷過一些困難
[00:08:39.180 --> 00:08:42.180]  或者說病患
[00:08:42.180 --> 00:08:44.180]  我自己曾經歷手術
[00:08:44.180 --> 00:08:45.180]  大家知道
[00:08:45.180 --> 00:08:47.180]  在那些事情之後
[00:08:47.180 --> 00:08:50.180]  是更深體會恩典
[00:08:50.180 --> 00:08:52.180]  不再是一些很抽象的觀念
[00:08:52.180 --> 00:08:55.180]  是一些很具體生命的體驗
[00:08:55.180 --> 00:08:57.180]  然後經歷過恩典之餘
[00:08:57.180 --> 00:09:01.180]  就更加留心要信靠上帝
[00:09:01.180 --> 00:09:02.180]  亦都知道
[00:09:02.180 --> 00:09:06.180]  祂的確是可信可靠的神
[00:09:06.180 --> 00:09:09.180]  因此常常回想神所賜的恩
[00:09:09.180 --> 00:09:13.180]  以至你更加知道去信靠神
[00:09:13.180 --> 00:09:15.180]  然後在第四節你見到
[00:09:15.180 --> 00:09:17.180]  約書亞就憑信心
[00:09:17.180 --> 00:09:20.180]  將其他神所應許的地方
[00:09:20.180 --> 00:09:22.180]  就抽籤分給各個支派
[00:09:22.180 --> 00:09:24.180]  雖然未曾得到
[00:09:24.180 --> 00:09:29.180]  已經憑信心將它分別交給各個支派
[00:09:29.180 --> 00:09:32.180]  然後第五節就清楚告訴他們
[00:09:32.180 --> 00:09:37.180]  神一定會賜下祂所應許的土地
[00:09:37.180 --> 00:09:38.180]  神所應許的
[00:09:38.180 --> 00:09:41.180]  祂必定會成就的
[00:09:41.180 --> 00:09:44.180]  我們看第五節最後一句
[00:09:44.180 --> 00:09:45.180]  正如耶和華說
[00:09:45.180 --> 00:09:48.180]  你們的神所應許的
[00:09:48.180 --> 00:09:51.180]  祂必定會幫助
[00:09:51.180 --> 00:09:56.180]  他們驅逐仇敵然後將地方賜給他們
[00:09:56.180 --> 00:09:58.180]  當我們看到新約的時候
[00:09:58.180 --> 00:10:02.180]  大家會記得在彼得後書第一章
[00:10:02.180 --> 00:10:03.180]  我們常常都會記得
[00:10:03.180 --> 00:10:05.180]  聖經如理體和合本
[00:10:05.180 --> 00:10:08.180]  又會見到很多很多有關
[00:10:08.180 --> 00:10:10.180]  有些什麼就要加上什麼
[00:10:10.180 --> 00:10:12.180]  有些什麼就加上什麼
[00:10:12.180 --> 00:10:13.180]  大家有沒有印象
[00:10:13.180 --> 00:10:14.180]  聖經就說
[00:10:14.180 --> 00:10:17.180]  有些信心要加上德行
[00:10:17.180 --> 00:10:20.180]  有了德行要加上知識
[00:10:20.180 --> 00:10:22.180]  有了知識要加上節制
[00:10:22.180 --> 00:10:24.180]  一路一路說
[00:10:24.180 --> 00:10:29.180]  但其中一個很重要的字眼就是恩勤
[00:10:29.180 --> 00:10:32.180]  當我們說到恩勤的時候
[00:10:32.180 --> 00:10:35.180]  很多時候都有少少擔心
[00:10:35.180 --> 00:10:39.180]  又逼我們要努力
[00:10:39.180 --> 00:10:42.180]  甚至有些時候心情就會覺得
[00:10:42.180 --> 00:10:44.180]  好吧 盡是人事
[00:10:44.180 --> 00:10:47.180]  行就行 不行就很難說
[00:10:47.180 --> 00:10:52.180]  但是如果我們小心看彼得後書一章的經文
[00:10:52.180 --> 00:10:55.180]  你就會發覺前面所說的是什麼
[00:10:55.180 --> 00:10:56.180]  他說各位弟兄姊妹
[00:10:56.180 --> 00:11:03.180]  神已經將又寶貴又極大的英許賜給我們
[00:11:03.180 --> 00:11:07.180]  叫我們脫離了從世上而來
[00:11:07.180 --> 00:11:09.180]  情慾的敗壞
[00:11:09.180 --> 00:11:11.180]  我們信主之前的生命
[00:11:11.180 --> 00:11:15.180]  是一個敗壞了的生命
[00:11:15.180 --> 00:11:20.180]  因此在神的性情上有份
[00:11:20.180 --> 00:11:23.180]  我們可以像耶穌基督
[00:11:23.180 --> 00:11:27.180]  我們可以得著神給我們那種屬天的性情
[00:11:27.180 --> 00:11:30.180]  一個屬天的生命
[00:11:30.180 --> 00:11:32.180]  接著他就說
[00:11:32.180 --> 00:11:34.180]  既然是這樣
[00:11:34.180 --> 00:11:37.180]  既然領受了這個英許
[00:11:37.180 --> 00:11:39.180]  正恩惠者的緣故
[00:11:39.180 --> 00:11:42.180]  你們就當恩勤
[00:11:42.180 --> 00:11:45.180]  有了信心 要加上德行
[00:11:45.180 --> 00:11:47.180]  一路加上去
[00:11:47.180 --> 00:11:51.180]  因此恩勤不純粹是一種鞭策
[00:11:51.180 --> 00:11:53.180]  要我們努力一點
[00:11:53.180 --> 00:11:54.180]  而是告訴我們
[00:11:54.180 --> 00:11:58.180]  各位 已經給了你
[00:11:58.180 --> 00:12:01.180]  那個英許擺在前面
[00:12:01.180 --> 00:12:03.180]  你要去得著
[00:12:03.180 --> 00:12:07.180]  要恩勤憑著那份信心
[00:12:07.180 --> 00:12:09.180]  相信神已經給了我
[00:12:09.180 --> 00:12:14.180]  只要我去支取 我就可以得到
[00:12:14.180 --> 00:12:16.180]  或者我一個很簡單的比喻
[00:12:16.180 --> 00:12:18.180]  我曾經都稍為提及過
[00:12:18.180 --> 00:12:21.180]  在過去安息年假的時候
[00:12:21.180 --> 00:12:26.180]  一位弟兄將他在溫哥華的一間屋
[00:12:26.180 --> 00:12:30.180]  借給我去住一段時間
[00:12:30.180 --> 00:12:32.180]  我不認識這個地方
[00:12:32.180 --> 00:12:34.180]  在哪裡我都不是很清楚
[00:12:34.180 --> 00:12:37.180]  但我相信這位弟兄所說的
[00:12:37.180 --> 00:12:39.180]  我就買機票
[00:12:39.180 --> 00:12:41.180]  我就安排行程
[00:12:41.180 --> 00:12:44.180]  我都特別請一位在當地的朋友
[00:12:44.180 --> 00:12:45.180]  去機場接我
[00:12:45.180 --> 00:12:47.180]  然後告訴他這個地址
[00:12:47.180 --> 00:12:49.180]  你載我去
[00:12:49.180 --> 00:12:51.180]  去到的時候是怎樣的呢
[00:12:51.180 --> 00:12:53.180]  我不知道
[00:12:53.180 --> 00:12:56.180]  是不是真的有一間屋在那裡
[00:12:56.180 --> 00:13:02.180]  會不會其實是一個空地呢
[00:13:02.180 --> 00:13:04.180]  去到的時候見到一位朋友
[00:13:04.180 --> 00:13:08.180]  我沒有見過面的在那裡等我
[00:13:08.180 --> 00:13:09.180]  然後他說施牧師
[00:13:09.180 --> 00:13:12.180]  你和太太跟我上來吧
[00:13:12.180 --> 00:13:14.180]  然後開了那間屋
[00:13:14.180 --> 00:13:16.180]  進去之後發覺
[00:13:16.180 --> 00:13:19.180]  很舒適的一個居所
[00:13:19.180 --> 00:13:22.180]  然後發覺他買了很多水果
[00:13:22.180 --> 00:13:26.180]  麵包 食物 餅乾都放在那裡
[00:13:26.180 --> 00:13:28.180]  你自己慢慢享用
[00:13:28.180 --> 00:13:30.180]  然後放下兩條鎖匙
[00:13:30.180 --> 00:13:35.180]  你們隨便在這裡用這個地方
[00:13:35.180 --> 00:13:36.180]  我很感謝神
[00:13:36.180 --> 00:13:41.180]  也很感謝這個家庭給我的幫助
[00:13:41.180 --> 00:13:42.180]  但我就想
[00:13:42.180 --> 00:13:46.180]  如果我當初不相信這個承諾
[00:13:46.180 --> 00:13:48.180]  我不去這個地方
[00:13:48.180 --> 00:13:51.180]  我就不會得到
[00:13:51.180 --> 00:13:53.180]  你明白我的意思嗎
[00:13:53.180 --> 00:13:54.180]  如果你真的相信神
[00:13:54.180 --> 00:13:58.180]  應許將豐盛的生命賜給你
[00:13:58.180 --> 00:14:02.180]  鬼頂之妹放膽去得著
[00:14:02.180 --> 00:14:05.180]  去殷勤去尋求
[00:14:05.180 --> 00:14:08.180]  屬靈生命的成長
[00:14:08.180 --> 00:14:11.180]  去得著豐盛的生命
[00:14:11.180 --> 00:14:14.180]  神是會賜給我們
[00:14:14.180 --> 00:14:16.180]  但是這位上帝
[00:14:16.180 --> 00:14:17.180]  如果你讀聖經的時候
[00:14:17.180 --> 00:14:18.180]  你明白
[00:14:18.180 --> 00:14:19.180]  祂不會是一位
[00:14:19.180 --> 00:14:21.180]  將祝福賜給那些
[00:14:21.180 --> 00:14:26.180]  不珍惜祂恩典的神
[00:14:26.180 --> 00:14:28.180]  即使你不珍惜
[00:14:28.180 --> 00:14:29.180]  不理會
[00:14:29.180 --> 00:14:30.180]  祂也不會扼給你
[00:14:30.180 --> 00:14:32.180]  勉強你要
[00:14:32.180 --> 00:14:34.180]  但當你相信祂所說
[00:14:34.180 --> 00:14:37.180]  又珍惜祂給你的應許
[00:14:37.180 --> 00:14:38.180]  當你去尋求
[00:14:38.180 --> 00:14:41.180]  祂就一定賜給你
[00:14:41.180 --> 00:14:42.180]  沒錯 神已經賜下
[00:14:42.180 --> 00:14:47.180]  但我們有責任去殷勤去得著
[00:14:47.180 --> 00:14:51.180]  因此就得著
[00:14:51.180 --> 00:14:52.180]  當時約書亞吩咐他們
[00:14:52.180 --> 00:14:55.180]  你們要去得這些地方
[00:14:55.180 --> 00:14:56.180]  在《聖經》後
[00:14:56.180 --> 00:14:59.180]  生番二十三章第一節的時候
[00:14:59.180 --> 00:15:02.180]  你就發覺當時有兩個處境
[00:15:02.180 --> 00:15:03.180]  第一 神讓以色列民
[00:15:03.180 --> 00:15:05.180]  他們得享平安
[00:15:05.180 --> 00:15:06.180]  四位的仇敵
[00:15:06.180 --> 00:15:10.180]  已經暫時不再有什麼戰爭
[00:15:10.180 --> 00:15:11.180]  很安定
[00:15:11.180 --> 00:15:13.180]  第二 約書亞老了
[00:15:13.180 --> 00:15:15.180]  就快離世
[00:15:15.180 --> 00:15:17.180]  我就想
[00:15:17.180 --> 00:15:18.180]  如果今天
[00:15:18.180 --> 00:15:20.180]  你信主一段時間
[00:15:20.180 --> 00:15:23.180]  你的信仰生活都很穩定
[00:15:23.180 --> 00:15:25.180]  神都很賜福你
[00:15:25.180 --> 00:15:27.180]  你就說 夠了 夠了
[00:15:27.180 --> 00:15:30.180]  暫時是這樣
[00:15:30.180 --> 00:15:31.180]  各位兄弟姐妹
[00:15:31.180 --> 00:15:33.180]  不要因為你已經得到一年
[00:15:33.180 --> 00:15:36.180]  你就停滯不前
[00:15:36.180 --> 00:15:37.180]  神要給你的豐富
[00:15:37.180 --> 00:15:39.180]  和生命的成長
[00:15:39.180 --> 00:15:43.180]  仍然有很多未得之地
[00:15:43.180 --> 00:15:44.180]  也不要因為
[00:15:44.180 --> 00:15:46.180]  或者你某一些屬靈的朋友
[00:15:46.180 --> 00:15:47.180]  曾經幫助你的
[00:15:47.180 --> 00:15:49.180]  或者靈兄靈長
[00:15:49.180 --> 00:15:51.180]  或者一些幫助你的導師
[00:15:51.180 --> 00:15:52.180]  離開了你
[00:15:52.180 --> 00:15:54.180]  你就有點害怕
[00:15:54.180 --> 00:15:59.180]  我也很難自己再追求了
[00:15:59.180 --> 00:16:01.180]  不是
[00:16:01.180 --> 00:16:04.180]  你放膽去得著
[00:16:04.180 --> 00:16:06.180]  神要你得著
[00:16:06.180 --> 00:16:08.180]  我最近和一班在外面的目者
[00:16:08.180 --> 00:16:10.180]  大家聊天
[00:16:10.180 --> 00:16:11.180]  聊天的時候
[00:16:11.180 --> 00:16:12.180]  大家都說起年歲
[00:16:12.180 --> 00:16:13.180]  個個都告訴我
[00:16:13.180 --> 00:16:16.180]  我們登陸了
[00:16:16.180 --> 00:16:17.180]  不知道你們明不明白
[00:16:17.180 --> 00:16:19.180]  什麼叫登陸
[00:16:19.180 --> 00:16:21.180]  我有一段時間才明白
[00:16:21.180 --> 00:16:25.180]  原來進入六十歲就是登陸了
[00:16:25.180 --> 00:16:28.180]  他們開始提及一些退休的事情
[00:16:28.180 --> 00:16:31.180]  我又跟他們想一想
[00:16:31.180 --> 00:16:33.180]  有時候都想到
[00:16:33.180 --> 00:16:35.180]  生命有時候很快速
[00:16:35.180 --> 00:16:38.180]  很快速 這一年就過了
[00:16:38.180 --> 00:16:39.180]  後來有一次
[00:16:39.180 --> 00:16:42.180]  我偶然讀一段聖經
[00:16:42.180 --> 00:16:45.180]  菲律賓書第三章的經文
[00:16:45.180 --> 00:16:46.180]  一讀的時候
[00:16:46.180 --> 00:16:49.180]  心裡面有一種新的感動
[00:16:49.180 --> 00:16:50.180]  就是大家熟悉的經文說
[00:16:50.180 --> 00:16:51.180]  保羅說
[00:16:51.180 --> 00:16:56.180]  我不是以為我已經得著了
[00:16:56.180 --> 00:16:59.180]  我只是忘記背後
[00:16:59.180 --> 00:17:01.180]  努力面前
[00:17:01.180 --> 00:17:05.180]  向著標竿直爬
[00:17:05.180 --> 00:17:08.180]  但接著的說話感動我
[00:17:08.180 --> 00:17:12.180]  為了得著神在基督耶穌裡
[00:17:12.180 --> 00:17:17.180]  從上面召我來得的獎賞
[00:17:17.180 --> 00:17:22.180]  上帝是很想將祂全部的恩典賜給我們
[00:17:22.180 --> 00:17:24.180]  但是祂不斷面對我們
[00:17:24.180 --> 00:17:26.180]  向著標竿直跑
[00:17:26.180 --> 00:17:28.180]  無論你去到哪個年齡
[00:17:28.180 --> 00:17:30.180]  你在哪個階段
[00:17:30.180 --> 00:17:32.180]  不要停滯
[00:17:32.180 --> 00:17:37.180]  祂求神讓你得著生命的豐盛
[00:17:37.180 --> 00:17:42.180]  和永恆的神給我們全部的獎賞
[00:17:42.180 --> 00:17:46.180]  我們在今季裡面一路講約書亞記
[00:17:46.180 --> 00:17:48.180]  一個重要的訊息就是
[00:17:48.180 --> 00:17:52.180]  去盡得應許
[00:17:52.180 --> 00:17:54.180]  也就是這個時刻
[00:17:54.180 --> 00:17:56.180]  約書亞在臨終之前
[00:17:56.180 --> 00:17:59.180]  勉勵以色列人的說話
[00:17:59.180 --> 00:18:02.180]  你們去要得應許之地
[00:18:02.180 --> 00:18:06.180]  所以你看回第六節
[00:18:06.180 --> 00:18:08.180]  第六節約書亞說
[00:18:08.180 --> 00:18:10.180]  所以你們要十分堅強
[00:18:10.180 --> 00:18:12.180]  和合本說
[00:18:12.180 --> 00:18:15.180]  所以你們要大大壯膽
[00:18:15.180 --> 00:18:19.180]  去得著神要應許你的
[00:18:19.180 --> 00:18:21.180]  跟著聖經再講另一方面
[00:18:21.180 --> 00:18:23.180]  一方面放膽去得著
[00:18:23.180 --> 00:18:25.180]  另一方面要留心
[00:18:25.180 --> 00:18:27.180]  不要和這個世界參雜了
[00:18:27.180 --> 00:18:28.180]  混雜了
[00:18:28.180 --> 00:18:31.180]  不要和世界同流合污
[00:18:31.180 --> 00:18:33.180]  所以跟著第六節下面
[00:18:33.180 --> 00:18:37.180]  就說謹守遵行摩西律法書上的一切說話
[00:18:37.180 --> 00:18:39.180]  不要偏左右
[00:18:39.180 --> 00:18:40.180]  第七節
[00:18:40.180 --> 00:18:44.180]  使你們不與你們中間剩下那些國家的人
[00:18:44.180 --> 00:18:45.180]  來往
[00:18:45.180 --> 00:18:48.180]  他們的神的名字你們不可提
[00:18:48.180 --> 00:18:50.180]  不可指著他們起誓
[00:18:50.180 --> 00:18:55.180]  不可侍奉和敬拜這些假神偶像
[00:18:55.180 --> 00:18:56.180]  要留心
[00:18:56.180 --> 00:18:58.180]  在這個地方生活的時候
[00:18:58.180 --> 00:19:01.180]  要和他們分別出來
[00:19:01.180 --> 00:19:03.180]  所以你讀到聖經
[00:19:03.180 --> 00:19:04.180]  哥倫多後書第六章
[00:19:04.180 --> 00:19:06.180]  去到最後的時候
[00:19:06.180 --> 00:19:09.180]  聖經就在當中清楚的勉勵
[00:19:09.180 --> 00:19:13.180]  不要從他們中間分別出來
[00:19:13.180 --> 00:19:16.180]  不要沾不結剩的
[00:19:16.180 --> 00:19:18.180]  各位弟兄姊妹
[00:19:18.180 --> 00:19:21.180]  你會越來越發覺
[00:19:21.180 --> 00:19:26.180]  這個世界好像一隻爛了的蘋果
[00:19:26.180 --> 00:19:28.180]  我不知道你們有沒有見過
[00:19:28.180 --> 00:19:29.180]  蘋果放久了
[00:19:29.180 --> 00:19:32.180]  拿出來一塊黑一塊黃
[00:19:32.180 --> 00:19:38.180]  這個世界的確是一隻爛了的蘋果
[00:19:38.180 --> 00:19:42.180]  你說我選一些沒事的吃
