
[00:00:00.000 --> 00:00:02.980]  我們《聖經》就先讀到這裏
[00:07:46.980 --> 00:07:48.980]  就要把他殺掉
[00:07:48.980 --> 00:07:50.980]  這下子呢
[00:07:50.980 --> 00:07:53.980]  這個是一個很大的事情
[00:07:53.980 --> 00:07:55.980]  這個很大的事情
[00:07:55.980 --> 00:07:58.980]  所以他的父母知道這個事情以後呢
[00:07:58.980 --> 00:08:02.980]  就趕快的打發雅閣離開家
[00:08:02.980 --> 00:08:03.980]  你出去
[00:08:03.980 --> 00:08:05.980]  你留在家裏的話
[00:08:05.980 --> 00:08:07.980]  那你的命就不保了
[00:08:07.980 --> 00:08:09.980]  他一共就兩個孩子
[00:08:09.980 --> 00:08:11.980]  一個姨嫂一個是雅閣
[00:08:11.980 --> 00:08:13.980]  如果把雅閣給殺掉了
[00:08:13.980 --> 00:08:15.980]  那姨嫂還能活嗎
[00:08:15.980 --> 00:08:16.980]  這樣的話
[00:08:16.980 --> 00:08:18.980]  這家不就完了嗎
[00:08:18.980 --> 00:08:20.980]  所以他的父母就快點
[00:08:20.980 --> 00:08:22.980]  把雅閣給打發出去
[00:08:22.980 --> 00:08:24.980]  叫他到他舅舅
[00:08:24.980 --> 00:08:26.980]  就到這個
[00:08:26.980 --> 00:08:29.980]  到他這個舅舅那裏
[00:08:29.980 --> 00:08:32.980]  到這個哈蘭
[00:08:32.980 --> 00:08:33.980]  聖經說呢
[00:08:33.980 --> 00:08:36.980]  那個地方叫巴哈旦蘭
[00:08:36.980 --> 00:08:37.980]  那個地方去
[00:08:37.980 --> 00:08:39.980]  那麼可以躲過
[00:08:39.980 --> 00:08:42.980]  他的哥哥的追殺
[00:08:42.980 --> 00:08:44.980]  所以雅閣的這個時候呢
[00:08:44.980 --> 00:08:45.980]  就一個人
[00:08:45.980 --> 00:08:48.980]  就是離開家了
[00:08:48.980 --> 00:08:50.980]  一個人離開家
[00:08:50.980 --> 00:08:52.980]  跑到差不多
[00:08:52.980 --> 00:08:54.980]  從他說的別十八
[00:08:54.980 --> 00:08:56.980]  向哈蘭走去
[00:08:56.980 --> 00:08:59.980]  從家裏開始往外走
[00:08:59.980 --> 00:09:02.980]  哈蘭別十八離開
[00:09:02.980 --> 00:09:04.980]  哈蘭還有很多的
[00:09:04.980 --> 00:09:07.980]  有一百多里路
[00:09:07.980 --> 00:09:08.980]  有七十多
[00:09:08.980 --> 00:09:10.980]  七八十公里那麼遠
[00:09:10.980 --> 00:09:12.980]  那個時候都要靠走路
[00:09:12.980 --> 00:09:14.980]  所以他從家裏出來以後
[00:09:14.980 --> 00:09:16.980]  走了一天以後
[00:09:16.980 --> 00:09:18.980]  到晚上
[00:09:18.980 --> 00:09:19.980]  已經很晚了
[00:09:19.980 --> 00:09:21.980]  他到這個村子裏頭
[00:09:21.980 --> 00:09:23.980]  去找地方住呢
[00:09:23.980 --> 00:09:24.980]  也沒有地方住
[00:09:24.980 --> 00:09:26.980]  結果怎麼辦呢
[00:09:26.980 --> 00:09:29.980]  一個人就在礦業裏頭
[00:09:29.980 --> 00:09:31.980]  地上有石頭
[00:09:31.980 --> 00:09:32.980]  就找了個石頭
[00:09:32.980 --> 00:09:35.980]  當個枕頭就睡覺了
[00:09:35.980 --> 00:09:36.980]  你可以想象
[00:09:36.980 --> 00:09:41.980]  當時雅閣的心情怎麼樣
[00:09:41.980 --> 00:09:43.980]  一個人離開家
[00:09:43.980 --> 00:09:46.980]  雖然那個時候
[00:09:46.980 --> 00:09:51.980]  他歲數也是很大了
[00:09:51.980 --> 00:09:52.980]  但是究竟是
[00:09:52.980 --> 00:09:53.980]  本來在家裏慣了
[00:09:53.980 --> 00:09:56.980]  有父親有母親
[00:09:56.980 --> 00:09:58.980]  有這些舒服的環境
[00:09:58.980 --> 00:10:00.980]  可是他離開家
[00:10:00.980 --> 00:10:02.980]  舉目無親
[00:10:02.980 --> 00:10:05.980]  在夜裏頭也沒地方去
[00:10:05.980 --> 00:10:07.980]  一個人在礦業裏頭
[00:10:07.980 --> 00:10:09.980]  沒有枕頭
[00:10:09.980 --> 00:10:11.980]  拿石頭當個枕頭
[00:10:11.980 --> 00:10:13.980]  你想他心情是
[00:10:13.980 --> 00:10:16.980]  非常的孤單
[00:10:16.980 --> 00:10:20.980]  也非常覺得很沮喪
[00:10:20.980 --> 00:10:22.980]  就在他這個時候
[00:10:22.980 --> 00:10:25.980]  他就做了夢了
[00:10:25.980 --> 00:10:27.980]  那麼神的夢中呢
[00:10:27.980 --> 00:10:33.980]  就向雅閣顯現
[00:10:33.980 --> 00:10:36.980]  他就把神的家的意思
[00:10:36.980 --> 00:10:38.980]  就是神對他的話呢
[00:10:38.980 --> 00:10:40.980]  他看到的事情呢
[00:10:40.980 --> 00:10:43.980]  他就把它顯示出來
[00:10:43.980 --> 00:10:47.980]  那麼在英文的翻譯本里頭
[00:10:47.980 --> 00:10:50.980]  在這段經文
[00:10:50.980 --> 00:10:53.980]  就從十節到二十二節
[00:10:53.980 --> 00:10:57.980]  我們剛纔讀到這一段經文裏頭呢
[00:10:57.980 --> 00:11:00.980]  就看到有四次提到
[00:11:00.980 --> 00:11:04.980]  看了以後的這個字
[00:11:04.980 --> 00:11:06.980]  在中文翻譯本呢
[00:11:06.980 --> 00:11:10.980]  中文翻譯本就沒有把它給翻譯出來
[00:11:10.980 --> 00:11:12.980]  那英文裏頭呢
[00:11:12.980 --> 00:11:16.980]  有四個四次有以後這個字
[00:11:16.980 --> 00:11:19.980]  有四次看了這個字
[00:11:19.980 --> 00:11:21.980]  那麼這個看了
[00:11:21.980 --> 00:11:24.980]  在聖經裏頭是常常提到的
[00:11:24.980 --> 00:11:26.980]  凡是看了的意思呢
[00:11:26.980 --> 00:11:29.980]  就是說你要注視
[00:11:29.980 --> 00:11:30.980]  要注視
[00:11:30.980 --> 00:11:32.980]  要仔細地看
[00:11:32.980 --> 00:11:35.980]  這不是叫你隨便地看一看就過去
[00:11:35.980 --> 00:11:36.980]  叫你看一看
[00:11:36.980 --> 00:11:38.980]  這事情很重要
[00:11:38.980 --> 00:11:42.980]  這事情裏頭有包含了一個重要的事情
[00:11:42.980 --> 00:11:45.980]  包含了有重要的意義在裏頭
[00:11:45.980 --> 00:11:47.980]  這就是一個看了
[00:11:47.980 --> 00:11:50.980]  比如我們讀到約翰福音的時候
[00:11:50.980 --> 00:11:52.980]  地義上就有的
[00:11:52.980 --> 00:11:54.980]  這個司祭約翰
[00:11:54.980 --> 00:11:56.980]  看見耶穌走過
[00:11:56.980 --> 00:11:58.980]  他就對門徒說
[00:11:58.980 --> 00:12:01.980]  說看了神的羔羊
[00:12:01.980 --> 00:12:03.980]  除去世人罪孽的
[00:12:03.980 --> 00:12:05.980]  他加了一個看了
[00:12:05.980 --> 00:12:07.980]  就是你們要好好的看
[00:12:07.980 --> 00:12:08.980]  這位走過去的
[00:12:08.980 --> 00:12:09.980]  不是別的
[00:12:09.980 --> 00:12:11.980]  乃是神的羔羊
[00:12:11.980 --> 00:12:15.980]  他叫救贖世人的
[00:12:15.980 --> 00:12:17.980]  他要除去世人罪孽的
[00:12:17.980 --> 00:12:18.980]  所以聖經裏頭
[00:12:18.980 --> 00:12:20.980]  你讀到看了的時候
[00:12:20.980 --> 00:12:22.980]  你千萬不要忽略它
[00:12:22.980 --> 00:12:25.980]  這個好像沒有什麼意思一樣
[00:12:25.980 --> 00:12:28.980]  其實聖經裏頭每一個看了
[00:12:28.980 --> 00:12:31.980]  都是叫讀聖經的人
[00:12:31.980 --> 00:12:34.980]  好好地注意這件事情
[00:12:34.980 --> 00:12:37.980]  所以在這段聖經裏頭
[00:12:37.980 --> 00:12:41.980]  作者用四個看了
[00:12:41.980 --> 00:12:45.980]  就是要叫我們從這四個看了裏頭
[00:12:45.980 --> 00:12:47.980]  他所說的話來看到
[00:12:47.980 --> 00:12:48.980]  神的家
[00:12:48.980 --> 00:12:50.980]  什麼叫做神的家
[00:12:50.980 --> 00:12:52.980]  神的家有什麼意義
[00:12:52.980 --> 00:12:54.980]  那我們可以一個一個來看
[00:12:54.980 --> 00:13:01.980]  第一個是在二十八章十二節
[00:13:01.980 --> 00:13:05.980]  我在提綱裏頭就把這看了加上去
[00:13:05.980 --> 00:13:06.980]  加個括號
[00:13:06.980 --> 00:13:08.980]  在中文是沒有
[00:13:08.980 --> 00:13:13.980]  但是在英文聖經裏頭確實有的
[00:13:13.980 --> 00:13:18.980]  他說看了一個梯子立在地上
[00:13:18.980 --> 00:13:21.980]  看了一個梯子立在地上
[00:13:21.980 --> 00:13:24.980]  梯子的頭頂着天
[00:13:24.980 --> 00:13:27.980]  那麼這個是第一個看了
[00:13:27.980 --> 00:13:36.980]  第二個看了就在下面
[00:13:36.980 --> 00:13:38.980]  在十二節下面說
[00:13:38.980 --> 00:13:45.980]  看了神的使者在梯子上上去下來
[00:13:45.980 --> 00:13:47.980]  在十二節裏頭有兩個看了
[00:13:47.980 --> 00:13:50.980]  第一個就是夢見
[00:13:50.980 --> 00:13:53.980]  他就見看了一個梯子
[00:13:53.980 --> 00:13:54.980]  看到一個梯子
[00:13:54.980 --> 00:13:55.980]  第二個呢
[00:13:55.980 --> 00:13:57.980]  他就看到什麼呢
[00:13:57.980 --> 00:14:03.980]  看到這個有神的使者在梯子上上去下來
[00:14:03.980 --> 00:14:05.980]  那麼第三個看了呢
[00:14:05.980 --> 00:14:07.980]  是在第十三節
[00:14:07.980 --> 00:14:09.980]  他看到什麼呢
[00:14:09.980 --> 00:14:11.980]  煙花站在梯子上
[00:14:11.980 --> 00:14:15.980]  所以看了煙花站在梯子上
[00:14:15.980 --> 00:14:16.980]  第四個看了呢
[00:14:16.980 --> 00:14:19.980]  就是在第十五節
[00:14:19.980 --> 00:14:22.980]  我也與你同在
[00:14:22.980 --> 00:14:24.980]  在前面有個看了
[00:14:24.980 --> 00:14:26.980]  看了我也與你同在
[00:14:26.980 --> 00:14:28.980]  無論你往哪裏去
[00:14:28.980 --> 00:14:29.980]  我必保佑你
[00:14:29.980 --> 00:14:31.980]  領你歸回這地
[00:14:31.980 --> 00:14:33.980]  總不離棄你
[00:14:33.980 --> 00:14:34.980]  直到我成全了
[00:14:34.980 --> 00:14:37.980]  向你所應許的
[00:14:37.980 --> 00:14:40.980]  一共有看到有四個
[00:14:40.980 --> 00:14:41.980]  看了有四個
[00:14:41.980 --> 00:14:44.980]  我們先來看第一個看了
[00:14:44.980 --> 00:14:48.980]  他說看了有一個梯子立在地上
[00:14:48.980 --> 00:14:51.980]  梯子的頭頂着天
[00:14:51.980 --> 00:14:53.980]  那這個意思頂着天呢
[00:14:53.980 --> 00:14:58.980]  不是說像我們放個梯子頂到天了
[00:14:58.980 --> 00:15:00.980]  他這個頂着天的意思呢
[00:15:00.980 --> 00:15:01.980]  說這個梯子呢
[00:15:01.980 --> 00:15:06.980]  是向着地來放下來的
[00:15:06.980 --> 00:15:09.980]  就從天上放下來的
[00:15:09.980 --> 00:15:12.980]  他是把天帶到地上的
[00:15:12.980 --> 00:15:16.980]  這是梯子頂着天的意思
[00:15:16.980 --> 00:15:21.980]  那從亞當跟夏娃的始祖犯罪以後呢
[00:15:21.980 --> 00:15:23.980]  人就跟神隔絕了
[00:15:23.980 --> 00:15:28.980]  那天呢也向人關地了
[00:15:28.980 --> 00:15:31.980]  這是現在呢
[00:15:31.980 --> 00:15:32.980]  有一個梯子呢
[00:15:32.980 --> 00:15:36.980]  要從天上放到地上來
[00:15:36.980 --> 00:15:37.980]  他看到有個梯子
[00:15:37.980 --> 00:15:39.980]  從天上放到地上來
[00:15:39.980 --> 00:15:41.980]  就是這天呢
[00:15:41.980 --> 00:15:42.980]  跟地呢
[00:15:42.980 --> 00:15:44.980]  要有連結了
[00:15:44.980 --> 00:15:47.980]  天呢要向着人打開了
[00:15:47.980 --> 00:15:51.980]  所以這個梯子不是我們所說的
[00:15:51.980 --> 00:15:52.980]  一個長的梯子
[00:15:52.980 --> 00:15:54.980]  有一條一條的槓
[00:15:54.980 --> 00:15:56.980]  你可以踩着上面上去
[00:15:56.980 --> 00:15:57.980]  這梯子的意思呢
[00:15:57.980 --> 00:15:59.980]  就是一個臺階
[00:15:59.980 --> 00:16:01.980]  一個有個臺階
[00:16:01.980 --> 00:16:05.980]  一步一步的可以走下來的
[00:16:05.980 --> 00:16:09.980]  從天上一直可以向着地
[00:16:09.980 --> 00:16:11.980]  這個不是人修的
[00:16:11.980 --> 00:16:13.980]  因爲人不可能修個梯子
[00:16:13.980 --> 00:16:17.980]  能夠通到天上去的
[00:16:17.980 --> 00:16:19.980]  所以過去不是在創世紀
[00:16:19.980 --> 00:16:20.980]  我們也讀過
[00:16:20.980 --> 00:16:22.980]  寧落以後
[00:16:22.980 --> 00:16:25.980]  有些人起來要修個八別塔
[00:16:25.980 --> 00:16:29.980]  他們要想我們能夠通天
[00:16:29.980 --> 00:16:32.980]  但是這個他沒有修成
[00:16:32.980 --> 00:16:34.980]  你再高的也不行
[00:16:34.980 --> 00:16:35.980]  地上修的
[00:16:35.980 --> 00:16:37.980]  現在最高的建築呢
[00:16:37.980 --> 00:16:41.980]  也就是六百米七百米吧
[00:16:41.980 --> 00:16:43.980]  現在有人預備要修一個
[00:16:43.980 --> 00:16:46.980]  九百多米的一個高的建築
[00:16:46.980 --> 00:16:48.980]  但是最多一千米了
[00:16:48.980 --> 00:16:50.980]  到天還有多少
[00:16:50.980 --> 00:16:52.980]  天遠遠超過這個
[00:16:52.980 --> 00:16:56.980]  人所能夠修的房子高度
[00:16:56.980 --> 00:16:58.980]  所以亞當以後呢
[00:16:58.980 --> 00:17:00.980]  就被趕出伊甸園了
[00:17:00.980 --> 00:17:02.980]  那麼有這個說呢
[00:17:02.980 --> 00:17:06.980]  有基羅伯和有四面轉動
[00:17:06.980 --> 00:17:08.980]  發火焰的箭
[00:17:08.980 --> 00:17:12.980]  把住這個通往生命樹的路
[00:17:12.980 --> 00:17:13.980]  就是這樣的意思
[00:17:13.980 --> 00:17:14.980]  就是人呢
[00:17:14.980 --> 00:17:17.980]  就不能夠再來到伊甸園
[00:17:17.980 --> 00:17:19.980]  也就說人呢
[00:17:19.980 --> 00:17:22.980]  也不能夠再跟神有來往了
[00:17:22.980 --> 00:17:24.980]  因爲人犯罪的
[00:17:24.980 --> 00:17:28.980]  罪把人跟神隔開了
[00:17:28.980 --> 00:17:30.980]  所以人跟神的路呢
[00:17:30.980 --> 00:17:32.980]  就斷掉了
[00:17:32.980 --> 00:17:38.980]  但現在呢神給亞當看見了異象
[00:17:38.980 --> 00:17:41.980]  就是這條路呢要恢復了
[00:17:41.980 --> 00:17:45.980]  神的家呢要開開了
[00:17:45.980 --> 00:17:54.980]  所以說到主耶穌呢
[00:17:54.980 --> 00:17:56.980]  所以說到主耶穌來了以後呢
[00:17:56.980 --> 00:17:58.980]  他成功了救贖
[00:17:58.980 --> 00:18:00.980]  所以爲什麼能夠通呢
[00:18:00.980 --> 00:18:02.980]  就是信他的人呢
[00:18:02.980 --> 00:18:05.980]  可以就做神的兒女
[00:18:05.980 --> 00:18:07.980]  就進到神的家了
[00:18:07.980 --> 00:18:09.980]  所以耶穌呢
[00:18:09.980 --> 00:18:13.980]  是通往神的家的一條路
[00:18:13.980 --> 00:18:16.980]  所以怎樣進到神的家呢
[00:18:16.980 --> 00:18:19.980]  是要靠着主耶穌
[00:18:19.980 --> 00:18:23.980]  因爲他就是道路真理聖命
[00:18:23.980 --> 00:18:24.980]  凡是接待他
[00:18:24.980 --> 00:18:27.980]  信他名的人呢
[00:18:27.980 --> 00:18:29.980]  神就賜給他們權力
[00:18:29.980 --> 00:18:31.980]  做神的兒女
[00:18:31.980 --> 00:18:32.980]  做神的兒女
[00:18:32.980 --> 00:18:34.980]  就是神家裏的人了
[00:18:34.980 --> 00:18:36.980]  所以怎麼能夠進到神的家呢
[00:18:36.980 --> 00:18:38.980]  你要信耶穌
[00:18:38.980 --> 00:18:41.980]  要得到他的救贖
[00:18:41.980 --> 00:18:45.980]  這樣的話就可以進到神的家
[00:18:45.980 --> 00:18:47.980]  所以這個天梯呢
[00:18:47.980 --> 00:18:52.980]  實際上講的就是耶穌基督自己
[00:18:52.980 --> 00:18:55.980]  所以當在約翰福音的話
[00:18:55.980 --> 00:18:58.980]  當這個北歷告訴達旦耶
[00:18:58.980 --> 00:19:00.980]  說呢
[00:19:00.980 --> 00:19:04.980]  我們見到納撒勒耶穌了
[00:19:04.980 --> 00:19:06.980]  見到耶穌了
[00:19:06.980 --> 00:19:07.980]  那達旦耶說
[00:19:07.980 --> 00:19:11.980]  納撒勒還能夠出什麼好的東西呢
