
[00:00:00.000 --> 00:00:07.000]  今天我們繼續看馬太福音的二十章第一到十六節
[00:07:19.000 --> 00:07:22.000]  很多人看這個經文的第一個反應就是
[00:07:22.000 --> 00:07:27.000]  看整件事反映了這班人是不知足
[00:07:27.000 --> 00:07:29.000]  他們應該為他們得到足夠的金錢
[00:07:29.000 --> 00:07:35.000]  能夠供應他們當日的需用而心存感恩
[00:07:35.000 --> 00:07:38.000]  當然我們可以用這種高姿態的態度
[00:07:38.000 --> 00:07:41.000]  去批評這班不知足的人
[00:07:41.000 --> 00:07:45.000]  這班猶太人這班不懂得感恩的人
[00:07:45.000 --> 00:07:47.000]  不過問題的核心是
[00:07:47.000 --> 00:07:51.000]  他們這班工人裏面那種自我中心的態度
[00:07:51.000 --> 00:07:54.000]  那種自我中心的心態
[00:07:54.000 --> 00:07:56.000]  他們只想著自己
[00:07:56.000 --> 00:08:01.000]  他們沒有想到原主的慷慨和他的介入
[00:08:01.000 --> 00:08:05.000]  令到其他工人都有得到恩典的機會
[00:08:05.000 --> 00:08:07.000]  他們看不到原主的主權
[00:08:07.000 --> 00:08:10.000]  是高過他們這班工人的主權
[00:08:10.000 --> 00:08:14.000]  他們的反應由原主的質問裏面
[00:08:14.000 --> 00:08:17.000]  就可以更加赤裸裸地表現出來
[00:08:17.000 --> 00:08:20.000]  經文裏面說到他們紅了眼
[00:08:20.000 --> 00:08:23.000]  他們就眼紅
[00:08:23.000 --> 00:08:27.000]  直接的翻譯是你們的眼睛就邪惡
[00:08:27.000 --> 00:08:30.000]  很強烈地指出那班工人
[00:08:30.000 --> 00:08:33.000]  因為被自私妒忌所蒙蔽
[00:08:33.000 --> 00:08:37.000]  以致無法去心存感恩
[00:08:37.000 --> 00:08:42.000]  邪惡的眼睛指出他們懷著一個妒忌的心
[00:08:42.000 --> 00:08:45.000]  雖然屬於別人的東西
[00:08:45.000 --> 00:08:47.000]  屬於別人的物質
[00:08:47.000 --> 00:08:51.000]  是貪婪、貪得無厭的眼光
[00:08:51.000 --> 00:08:56.000]  門徒假如都定精於這些世上的物質、財富
[00:08:56.000 --> 00:08:58.000]  認為擁有這一切的東西
[00:08:58.000 --> 00:09:01.000]  是等同於自己的價值、個人的地位
[00:09:01.000 --> 00:09:04.000]  地上的安全感、認同感
[00:09:04.000 --> 00:09:09.000]  這些人的心就會落入那種邪惡價值的黑暗裏面
[00:09:09.000 --> 00:09:12.000]  由比較變成計較
[00:09:12.000 --> 00:09:17.000]  最後跌入罪的網羅中去打滾
[00:09:17.000 --> 00:09:24.000]  當然現實上人有時都很需要認同感、尊重
[00:09:24.000 --> 00:09:27.000]  覺得這些是必須的東西
[00:09:27.000 --> 00:09:31.000]  都是一個普通人需要這些東西都無可厚非
[00:09:31.000 --> 00:09:33.000]  我們又不是聖人
[00:09:33.000 --> 00:09:36.000]  有時都好像講到自己很高
[00:09:36.000 --> 00:09:41.000]  但其實都可能要一些很簡單的尊重、認同
[00:09:41.000 --> 00:09:44.000]  不過主耶穌在這裏講出我們要小心
[00:09:44.000 --> 00:09:49.000]  要留意我們侍奉和工作的動機和期望
[00:09:49.000 --> 00:09:51.000]  究竟你想要些甚麼呢?
[00:09:51.000 --> 00:09:53.000]  你是否想要這些期望?
[00:09:53.000 --> 00:09:55.000]  你是否想要這些尊重、認同?
[00:09:55.000 --> 00:09:59.000]  還是你想要主耶穌基督的讚賞?
[00:09:59.000 --> 00:10:01.000]  這個主人的欣賞?
[00:10:01.000 --> 00:10:07.000]  你的期望是指向甚麼方向呢?
[00:10:07.000 --> 00:10:11.000]  埋怨、比較的心態有時都很常見
[00:10:11.000 --> 00:10:14.000]  我們每一個都可能很容易會有
[00:10:14.000 --> 00:10:20.000]  從小到大讀書時都會比較大家的成績
[00:10:20.000 --> 00:10:22.000]  如果有成績拿到的時候
[00:10:22.000 --> 00:10:25.000]  很自然地就會想看看旁邊那個是甚麼成績
[00:10:25.000 --> 00:10:28.000]  如果他低分過你就取笑他
[00:10:28.000 --> 00:10:32.000]  如果高分過你就好像他平時都不勤力
[00:10:32.000 --> 00:10:33.000]  但他可以高分過我
[00:10:33.000 --> 00:10:37.000]  我們都很自然地會有一種比較的心態
[00:10:37.000 --> 00:10:41.000]  埋怨一下自己的出身
[00:10:41.000 --> 00:10:43.000]  埋怨一下自己的家庭狀況
[00:10:43.000 --> 00:10:47.000]  羨慕一下別人的家庭背景
[00:10:47.000 --> 00:10:49.000]  我曾經有想過
[00:10:49.000 --> 00:10:53.000]  自己的爸爸如果是開玩具店的話
[00:10:53.000 --> 00:10:55.000]  我就應該很開心
[00:10:55.000 --> 00:10:58.000]  應該有很多玩具玩
[00:10:58.000 --> 00:11:01.000]  或者是家裏很有家底
[00:11:01.000 --> 00:11:04.000]  有時看新聞見到
[00:11:04.000 --> 00:11:06.000]  有些爸爸媽媽很厲害
[00:11:06.000 --> 00:11:08.000]  餵鴨子的子女已經買了樓
[00:11:08.000 --> 00:11:11.000]  供了樓就不用擔心
[00:11:11.000 --> 00:11:14.000]  有時我們都會很羨慕別人的家庭
[00:11:14.000 --> 00:11:15.000]  這麼有家底
[00:11:15.000 --> 00:11:17.000]  可以給我們想要甚麼
[00:11:17.000 --> 00:11:20.000]  就已經準備好任何東西
[00:11:20.000 --> 00:11:23.000]  有樓有車生活無憂
[00:11:23.000 --> 00:11:27.000]  其實我自問我家庭成長裏面
[00:11:27.000 --> 00:11:29.000]  其實我不是太差
[00:11:29.000 --> 00:11:30.000]  不是很富裕
[00:11:30.000 --> 00:11:34.000]  父母親給了我很自由
[00:11:34.000 --> 00:11:36.000]  很無憂無慮
[00:11:36.000 --> 00:11:38.000]  很快樂的童年
[00:11:38.000 --> 00:11:41.000]  其實都已經很感恩
[00:11:41.000 --> 00:11:43.000]  所以有試過帶一些年青人
[00:11:43.000 --> 00:11:47.000]  去體驗一下貧困家庭的生活
[00:11:47.000 --> 00:11:51.000]  最近我女兒去宿營
[00:11:51.000 --> 00:11:55.000]  回來後就說家裏的廁所真好
[00:11:55.000 --> 00:12:02.000]  一個大廁所五六個人一起集中營
[00:12:02.000 --> 00:12:05.000]  她很欣賞很開心很感恩
[00:12:05.000 --> 00:12:07.000]  家裏真是美好
[00:12:07.000 --> 00:12:11.000]  有時給這些年青人機會試一試
[00:12:11.000 --> 00:12:15.000]  當他們回來看現在所有的生活
[00:12:15.000 --> 00:12:17.000]  其實真的會有些反省
[00:12:17.000 --> 00:12:19.000]  有些提醒有些幫助
[00:12:19.000 --> 00:12:21.000]  有些感恩
[00:12:21.000 --> 00:12:23.000]  懂得去感恩
[00:12:23.000 --> 00:12:26.000]  我爸爸以前是做製衣
[00:12:26.000 --> 00:12:29.000]  即毛衫毛衫的生意
[00:12:29.000 --> 00:12:32.000]  我小時候年輕十多歲的時候
[00:12:32.000 --> 00:12:36.000]  我跟我爸爸就跟那些貨車
[00:12:36.000 --> 00:12:38.000]  就送貨去那些廠
[00:12:38.000 --> 00:12:42.000]  那些毛衫的貨是有整個人那麼高
[00:12:42.000 --> 00:12:44.000]  整袋毛衫整個人那麼高
[00:12:44.000 --> 00:12:46.000]  一個人是拿不起的很重
[00:12:46.000 --> 00:12:48.000]  我就和我爸爸一起拿
[00:12:48.000 --> 00:12:50.000]  有時見到我爸爸一個人可以拿起
[00:12:50.000 --> 00:12:53.000]  真的很欣賞很詫異
[00:12:53.000 --> 00:12:56.000]  他的付出他的努力
[00:12:56.000 --> 00:13:00.000]  將那些那麼重的貨搬來搬去
[00:13:00.000 --> 00:13:01.000]  真的很不容易
[00:13:01.000 --> 00:13:03.000]  當時就已經明白到
[00:13:03.000 --> 00:13:05.000]  爸爸賺錢很辛苦
[00:13:05.000 --> 00:13:08.000]  很欣賞他為家庭的付出
[00:13:08.000 --> 00:13:11.000]  不過不是真的每個人
[00:13:11.000 --> 00:13:13.000]  可能在這些家庭
[00:13:13.000 --> 00:13:15.000]  或者更差的家庭裏長大的時候
[00:13:15.000 --> 00:13:17.000]  不是每個人都懂得感恩
[00:13:17.000 --> 00:13:20.000]  有些人會嫌棄家裏
[00:13:20.000 --> 00:13:23.000]  或者嫌棄爸爸這樣的工作
[00:13:23.000 --> 00:13:26.000]  或者嫌棄不想在別人面前認爸爸
[00:13:26.000 --> 00:13:29.000]  不滿足不知足
[00:13:29.000 --> 00:13:32.000]  不接受自己的背景身份
[00:13:32.000 --> 00:13:34.000]  我們經常會比較
[00:13:34.000 --> 00:13:36.000]  讀書會比較
[00:13:36.000 --> 00:13:38.000]  出來工作都會比較
[00:13:38.000 --> 00:13:41.000]  可能我們會比較哪間學校讀書
[00:13:41.000 --> 00:13:42.000]  哪間大學畢業
[00:13:42.000 --> 00:13:44.000]  做甚麼工作
[00:13:44.000 --> 00:13:45.000]  人工多少
[00:13:45.000 --> 00:13:47.000]  生活怎樣
[00:13:47.000 --> 00:13:49.000]  我們太容易用一切的東西
[00:13:49.000 --> 00:13:51.000]  去衡量一個人的價值
[00:13:51.000 --> 00:13:53.000]  我看過一本很有意思的書
[00:13:53.000 --> 00:13:55.000]  說到群體
[00:13:55.000 --> 00:13:58.000]  叫做《活出群體的美好》這本書
[00:13:58.000 --> 00:13:59.000]  這本書裏面
[00:13:59.000 --> 00:14:01.000]  作者轉述了一個
[00:14:01.000 --> 00:14:03.000]  給我很深刻的例子
[00:14:03.000 --> 00:14:04.000]  他說
[00:14:04.000 --> 00:14:10.000]  如果對一班加拿大的印第安的小朋友去說
[00:14:10.000 --> 00:14:12.000]  說最先回答問題的人
[00:14:12.000 --> 00:14:14.000]  可以得到獎品
[00:14:14.000 --> 00:14:17.000]  他們會全部一起去想答案
[00:14:17.000 --> 00:14:21.000]  並且同時一起去說出這個答案
[00:14:21.000 --> 00:14:22.000]  他們沒有辦法
[00:14:22.000 --> 00:14:25.000]  他們沒有辦法忍受一個人贏得獎賞
[00:14:25.000 --> 00:14:28.000]  而讓其他人成為輸家
[00:14:28.000 --> 00:14:29.000]  那個贏的人
[00:14:29.000 --> 00:14:33.000]  會從兄弟姐妹中間被分隔出來
[00:14:33.000 --> 00:14:35.000]  他說他贏了獎品
[00:14:35.000 --> 00:14:40.000]  但是他卻輸掉了群體
[00:14:40.000 --> 00:14:41.000]  在現今的世代裏面
[00:14:41.000 --> 00:14:43.000]  我們很需要
[00:14:43.000 --> 00:14:46.000]  這樣彼此相愛
[00:14:46.000 --> 00:14:48.000]  互相助紂的群體
[00:14:48.000 --> 00:14:50.000]  不求一己的揚名
[00:14:50.000 --> 00:14:52.000]  但求全體的立功
[00:14:52.000 --> 00:14:55.000]  不比較共同的去完成使命
[00:14:55.000 --> 00:14:58.000]  令每一個人都是贏家
[00:14:58.000 --> 00:15:00.000]  在現實的世界裏面
[00:15:00.000 --> 00:15:01.000]  很多時候不是這樣
[00:15:01.000 --> 00:15:02.000]  很多時候
[00:15:02.000 --> 00:15:03.000]  我們只會踩低別人
[00:15:03.000 --> 00:15:05.000]  來抬高自己
[00:15:05.000 --> 00:15:06.000]  攻擊別人
[00:15:06.000 --> 00:15:08.000]  使自己成功
[00:15:08.000 --> 00:15:09.000]  別人的成功
[00:15:09.000 --> 00:15:10.000]  我們看不起
[00:15:10.000 --> 00:15:11.000]  自己的成功
[00:15:11.000 --> 00:15:13.000]  我們就不可一世
[00:15:13.000 --> 00:15:15.000]  我相信耶穌在此提醒彼得
[00:15:15.000 --> 00:15:18.000]  不要有這樣的想法
[00:15:18.000 --> 00:15:20.000]  特別在服事上帝的工作裏面
[00:15:20.000 --> 00:15:22.000]  要認定單單服事主
[00:15:22.000 --> 00:15:26.000]  懷著感恩之情去服事主
[00:15:26.000 --> 00:15:28.000]  我們都是被神挽回
[00:15:28.000 --> 00:15:30.000]  被神抬舉而得到
[00:15:30.000 --> 00:15:35.000]  現在這個尊貴身份的蒙恩罪人
[00:15:35.000 --> 00:15:37.000]  耶穌提醒彼得
[00:15:37.000 --> 00:15:40.000]  不要計較自己的付出
[00:15:40.000 --> 00:15:42.000]  不要有埋怨
[00:15:42.000 --> 00:15:44.000]  我們已經撇下
[00:15:44.000 --> 00:15:46.000]  跟從你將來要得甚麼
[00:15:46.000 --> 00:15:47.000]  這種心態
[00:15:47.000 --> 00:15:50.000]  這些是世俗常見的價值觀
[00:15:50.000 --> 00:15:53.000]  耶穌將它完全顛倒過來
[00:15:53.000 --> 00:15:56.000]  其實我們都是蒙恩的罪人
[00:15:56.000 --> 00:15:57.000]  蒙神的恩典
[00:15:57.000 --> 00:15:59.000]  才得到神的眷由
[00:15:59.000 --> 00:16:01.000]  得到現在的位份
[00:16:01.000 --> 00:16:03.000]  能夠成為神寶貴的兒女
[00:16:03.000 --> 00:16:05.000]  已經是神莫大的恩典
[00:16:05.000 --> 00:16:07.000]  我們原本就是一無所有
[00:16:07.000 --> 00:16:09.000]  都是因著神的恩典
[00:16:09.000 --> 00:16:11.000]  才擁有這一切
[00:16:11.000 --> 00:16:14.000]  我們為甚麼還要去斤斤計較呢
[00:16:14.000 --> 00:16:18.000]  去羨慕其他人所擁有的東西呢
[00:16:18.000 --> 00:16:20.000]  當然我們要忠心服事主
[00:16:20.000 --> 00:16:22.000]  必然會得到賞賜
[00:16:22.000 --> 00:16:25.000]  但這樣絕對不是侍奉的動力
[00:16:25.000 --> 00:16:26.000]  侍奉的動力
[00:16:26.000 --> 00:16:28.000]  是要仰賴主自己的恩典
[00:16:28.000 --> 00:16:30.000]  過得性的生活
[00:16:30.000 --> 00:16:33.000]  不是靠自己的能力才幹
[00:16:33.000 --> 00:16:35.000]  我們沒有甚麼可誇
[00:16:35.000 --> 00:16:37.000]  正如哥林多後書
[00:16:37.000 --> 00:16:40.000]  保羅在第十二章九到十節裏
[00:16:40.000 --> 00:16:41.000]  大家都很熟悉
[00:16:41.000 --> 00:16:43.000]  他說:我的恩典夠你用
[00:16:43.000 --> 00:16:44.000]  因為我的能力
[00:16:44.000 --> 00:16:47.000]  在人的軟弱上顯得完全
[00:16:47.000 --> 00:16:49.000]  所以我更喜歡誇自己的軟弱
[00:16:49.000 --> 00:16:51.000]  好叫基督的能力浮避我
[00:16:51.000 --> 00:16:53.000]  我為基督的緣故
[00:16:53.000 --> 00:16:55.000]  就以軟弱、凌辱、急難
[00:16:55.000 --> 00:16:58.000]  逼迫、困苦為可喜樂的
[00:16:58.000 --> 00:16:59.000]  因我甚麼時候軟弱
[00:16:59.000 --> 00:17:02.000]  甚麼時候就剛強
[00:17:02.000 --> 00:17:03.000]  在神的面前
[00:17:03.000 --> 00:17:05.000]  我們沒有甚麼可誇
[00:17:05.000 --> 00:17:07.000]  只能夠靠耶穌基督的恩典
[00:17:07.000 --> 00:17:09.000]  才可以誇耶穌基督的恩典
[00:17:09.000 --> 00:17:11.000]  因此我們的眼目
[00:17:11.000 --> 00:17:13.000]  必須定精在耶穌的身上
[00:17:13.000 --> 00:17:14.000]  靠賴耶穌的恩典
[00:17:14.000 --> 00:17:16.000]  過得性的生活
[00:17:16.000 --> 00:17:17.000]  我們的目標
[00:17:17.000 --> 00:17:21.000]  亦都只可以在主耶穌基督的身上
[00:17:21.000 --> 00:17:23.000]  正如梁牧師上次說到
[00:17:23.000 --> 00:17:27.000]  在馬塔芬六章二十一到二十三節裏提到
[00:17:27.000 --> 00:17:29.000]  你們的財寶在哪裏
[00:17:29.000 --> 00:17:31.000]  你們的心亦都在哪裏
[00:17:31.000 --> 00:17:33.000]  眼睛就是身上的燈
[00:17:33.000 --> 00:17:35.000]  你的眼睛若撩亮
[00:17:35.000 --> 00:17:37.000]  全身就光明
[00:17:37.000 --> 00:17:39.000]  你的眼睛若分花
[00:17:39.000 --> 00:17:40.000]  全身就黑暗
[00:17:40.000 --> 00:17:42.000]  你裏頭的光若黑暗
[00:17:42.000 --> 00:17:44.000]  那黑暗是何等的大
[00:17:44.000 --> 00:17:47.000]  所以我們需要時刻的警醒
[00:17:47.000 --> 00:17:51.000]  不自避世俗的思想、觀念
[00:17:51.000 --> 00:17:54.000]  去沾污我們的心思、意念
[00:17:54.000 --> 00:17:57.000]  讓我們的眼睛時常的光明
[00:17:57.000 --> 00:17:59.000]  看重主的恩典
[00:17:59.000 --> 00:18:01.000]  在我們生命當中顯大
[00:18:03.000 --> 00:18:05.000]  有很多人會這樣說
[00:18:05.000 --> 00:18:07.000]  「保羅不是提過要忘記背後
[00:18:07.000 --> 00:18:09.000]  努力面前向著標竿直跑
[00:18:09.000 --> 00:18:11.000]  要得神在基督耶穌裏
[00:18:11.000 --> 00:18:14.000]  從上面召我來得的獎賞嗎?」
[00:18:14.000 --> 00:18:17.000]  我特別再用這個經文
[00:18:17.000 --> 00:18:19.000]  特別是用了新漢語譯本
[00:18:19.000 --> 00:18:22.000]  去再講得清楚一點
[00:18:22.000 --> 00:18:24.000]  可以聽我讀
[00:18:24.000 --> 00:18:27.000]  「這不是說我已經得著了
[00:18:27.000 --> 00:18:28.000]  或已經完全了
[00:18:28.000 --> 00:18:30.000]  我還是竭力追求
[00:18:30.000 --> 00:18:33.000]  或許可以抓得著基督耶穌要我抓住的
[00:18:33.000 --> 00:18:34.000]  弟兄們
[00:18:34.000 --> 00:18:37.000]  我不認為自己已經抓住了
[00:18:37.000 --> 00:18:39.000]  我只專注一件事
[00:18:39.000 --> 00:18:41.000]  就是忘記背後
[00:18:41.000 --> 00:18:43.000]  全力爭取前面的
[00:18:43.000 --> 00:18:45.000]  向著目標直跑
[00:18:45.000 --> 00:18:46.000]  為要得著
[00:18:46.000 --> 00:18:48.000]  神在基督耶穌裏
[00:18:48.000 --> 00:18:51.000]  從天上呼召我去得的獎賞」
[00:18:51.000 --> 00:18:53.000]  經文在這裏強調
[00:18:53.000 --> 00:18:55.000]  我們要竭力追求
[00:18:55.000 --> 00:18:57.000]  或許可以抓得著
[00:18:57.000 --> 00:18:59.000]  基督耶穌要我們抓住的
[00:18:59.000 --> 00:19:02.000]  強調唯獨抓住耶穌
[00:19:02.000 --> 00:19:03.000]  所要我們
[00:19:03.000 --> 00:19:05.000]  想要我們抓住的東西
[00:19:05.000 --> 00:19:07.000]  不是自己所需求
[00:19:07.000 --> 00:19:09.000]  所想自己想抓住的東西
[00:19:09.000 --> 00:19:11.000]  而是抓住耶穌
[00:19:11.000 --> 00:19:13.000]  要我們抓住的東西
[00:19:13.000 --> 00:19:15.000]  得著神在基督耶穌裏
[00:19:15.000 --> 00:19:18.000]  呼召我們去得的獎賞
[00:19:18.000 --> 00:19:22.000]  獎賞就是認定神對我們的呼召
[00:19:22.000 --> 00:19:25.000]  使命就是那個獎賞
[00:19:25.000 --> 00:19:27.000]  最終我們要放棄所有一切
[00:19:27.000 --> 00:19:29.000]  去追求主耶穌
[00:19:29.000 --> 00:19:30.000]  要我們所追求的
[00:19:30.000 --> 00:19:31.000]  所得著的
[00:19:31.000 --> 00:19:33.000]  「單單仰望主的恩典
[00:19:33.000 --> 00:19:35.000]  跟隨耶穌的大令
[00:19:35.000 --> 00:19:37.000]  年輕的才主他做不到
[00:19:37.000 --> 00:19:40.000]  彼得他自誇自己在做」
